Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964)
1.0644949486122193e-14,0.772014704309225,0.0,2.2360784448218703e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.170397656283473e-31,4.96534218343217e-46,0.0,4.733055054201975e-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411910274181834,0.9999999672370333,0.0,0.0,7.09765153386037e-10,4.410366032134653e-10,1.2591228812620053e-10,1.428162618228628e-10,3.2762966926267926e-08,1.449696322179944e-20,7.92392815699773e-33,1.9436018601312328e-19,6.198360006095562e-28,3.0632362686484165e-22,6.826820200238109e-54,6.037412997926657e-52,9.616631307020922e-25,6.67428848560103e-54,3.200824942191464e-26,6.330135366732638e-65,7.303656529296473e-55,2.7278645524908182e-58,3.406200084211875e-66
1.8050131805570795e-14,0.7720147043785159,0.0,3.7916229343550893e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.848697210411785e-31,4.461886559369904e-45,0.0,7.464646949598617e-74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411910269244337,0.9999999444459288,0.0,0.0,1.203514829472912e-09,7.478452778630786e-10,2.135034836850055e-10,2.421660672829644e-10,5.555407130645224e-08,4.1632273511905123e-20,3.9597216419371483e-32,5.58155998267683e-19,1.7800316754965606e-27,8.797014468416394e-22,1.0472071681010996e-52,9.261046507123492e-51,2.761717209386995e-24,1.0238142561763894e-52,9.192185780842558e-26,1.8482181884965967e-63,1.1205283645014584e-53,4.1852782999580783e-57,9.945189185238215e-65
3.2860496444468e-14,0.7720147045170974,0.0,6.902740608096947e-19,0.0,0.0,0.0,0.0,0.0,0.0,3.625710742636467e-30,5.307969764470593e-44,0.0,1.6429340988936176e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411910259369344,0.9999998988650137,0.0,0.0,2.191014180701931e-09,1.361464105745047e-09,3.886859679360474e-10,4.408641048945134e-10,1.0113498639538832e-07,1.3791940763815878e-19,2.45468312271381e-31,1.849017481310039e-18,5.896829384000444e-27,2.914298805374096e-21,2.2396592078763893e-51,1.9806112281418875e-49,9.149153231105978e-24,2.1896500874085202e-51,3.045241750095079e-25,7.795267592813894e-62,2.397243702476243e-52,8.95473272522191e-56,4.1946549242843925e-63
6.248122572226239e-14,0.7720147047942606,0.0,1.3125090740665878e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.5405425208189636e-29,7.312862445200445e-43,0.0,4.332942153929034e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411910239619357,0.999999807708358,0.0,0.0,4.16601287938105e-09,2.5887076757417365e-09,7.390513089657906e-10,8.382538869874566e-10,1.9229164216985569e-07,4.985601449226391e-19,1.7199753763652423e-30,6.68364497190891e-18,2.1315808950392073e-26,1.053497079723885e-20,5.788967486320692e-50,5.119151942489899e-48,3.3073948516182183e-23,5.659816353282851e-50,1.1008534576589871e-24,4.007453229889051e-60,6.200290966983198e-51,2.3164909361604391e-54,2.156475347900053e-61
1.217226842778512e-13,0.7720147053485872,0.0,2.557025019846662e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.899827008510668e-28,1.0854218333273753e-41,0.0,1.2566543285007699e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411910200119383,0.9999996254157419,0.0,0.0,8.116010261623643e-09,5.0432184719451515e-09,1.4397834810914458e-09,1.6330082794195563e-09,3.7458425830703033e-07,1.892112654424398e-18,1.2861651958727036e-29,2.5363143529052903e-17,8.089345300859866e-26,3.998314591803834e-20,1.6592020878400055e-48,1.4670854271897333e-46,1.2552824812592904e-22,1.622248650832283e-48,4.178208634800494e-24,2.291376824700699e-58,1.7793907944244473e-49,6.650371532923457e-53,1.2330883796095847e-59
1.8096414283344e-13,0.7720147059029137,0.0,3.801602198205009e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.9193579135053185e-28,4.516467054826628e-41,0.0,6.997922400636492e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.741191016061941,0.9999994431507169,0.0,0.0,1.2066007623712052e-08,7.497760808851839e-09,2.1405176399158987e-09,2.427729110481254e-09,5.56849283408879e-07,4.1820341622269565e-18,4.0072686913295155e-29,5.605451782079431e-17,1.7878829738691958e-25,8.837498476338951e-20,9.946307088509093e-48,8.794307272106083e-46,2.7746209917865758e-22,9.724936493347362e-48,9.235419708245906e-24,1.648112433165603e-57,1.0672312510608306e-48,3.989289309473604e-52,8.86935581969327e-59
2.9944705994461757e-13,0.7720147070115668,0.0,6.290940304646076e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.6816872515344333e-27,3.4027993038506336e-40,0.0,9.284731381850572e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411910081619464,0.9999990787034183,0.0,0.0,1.996600228742638e-08,1.2406940097911795e-08,3.541991917238191e-09,4.0170700957930765e-09,9.212965819825869e-07,1.1451041777327875e-17,1.8153429489089373e-28,1.5345944852633376e-16,4.8951163686041385e-25,2.419988772922187e-19,1.2952280896547567e-46,1.1450226645448468e-44,7.598183036588459e-22,1.2664876967596752e-46,2.5291374419405378e-23,3.719786023049693e-56,1.392932465810857e-47,5.210043056957349e-51,2.0019861978650173e-57
4.1792997705579515e-13,0.7720147081202199,0.0,8.780523464672364e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.081282957979049e-27,1.178824574812826e-39,0.0,4.219869811947443e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411910002619518,0.999998714366433,0.0,0.0,2.7865996870524114e-08,1.73162455335285e-08,4.9434741403537545e-09,5.606276852913279e-09,1.2856335673136255e-06,2.230566239361624e-17,4.7934066299378355e-28,2.9888001521649655e-16,9.534612377024108e-25,4.714192990088243e-19,6.10633679053768e-46,5.397728810639426e-44,1.4802109088416237e-21,5.971054282183338e-46,4.927141127773794e-23,2.1406248821215914e-55,6.57473781534363e-47,2.459984175784838e-50,1.1521290401605231e-56
5.364128941669727e-13,0.7720147092288728,0.0,1.127035175597646e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.4648422818229512e-26,2.9894690127168534e-39,0.0,1.3279864198679266e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411909923619574,0.9999983501397287,0.0,0.0,3.576599137300535e-08,2.2225677105466136e-08,6.344964308631737e-09,7.1953493927285205e-09,1.649860271467054e-06,3.674598267586496e-17,9.915300249120096e-28,4.922961420059629e-16,1.5706102977391075e-24,7.766500393130708e-19,1.9686145676412043e-45,1.7400288371722932e-43,2.4387144079361437e-21,1.9250644524934728e-45,8.117846592771087e-23,8.050049819207155e-55,2.121930085465238e-46,7.941747181320254e-50,4.332863161957271e-56
6.548958112781503e-13,0.7720147103375259,0.0,1.3760425258366636e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.626461026157343e-26,6.338330194521924e-39,0.0,3.3868604969054065e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411909844619631,0.999997986023273,0.0,0.0,4.366598579487018e-08,2.713523480320857e-08,7.746462421424008e-09,8.784287726423588e-09,2.013976727382089e-06,5.477209170429014e-17,1.7777423326215186e-27,7.33687206722289e-16,2.3409312780869402e-24,1.1577052636496186e-18,5.0823398605142274e-45,4.4918458002423295e-43,3.635405322972911e-21,4.9700713205576984e-45,1.21015553685023e-22,2.3754059888080497e-54,5.484121028217761e-46,2.0531615601652544e-49,1.2785859455552239e-55
8.918616455005056e-13,0.7720147125548318,0.0,1.8741308191439174e-17,0.0,0.0,0.0,0.0,0.0,0.0,6.490559204140102e-26,2.046265868984102e-38,0.0,1.4918235821117972e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411909686619744,0.999997258120984,0.0,0.0,5.946597439675091e-08,3.6954728537215984e-08,1.0549482478154409e-08,1.196176181681795e-08,2.741879016282737e-06,1.0158200550848881e-16,4.3928455417054204e-27,1.3603179104641095e-15,4.3409871420662935e-24,2.147341532934984e-18,2.2579497422498717e-44,1.9952693658903557e-42,6.7436322876923074e-21,2.2082273296191194e-44,2.2449097396041826e-22,1.3370756313575445e-53,2.4421091103168194e-45,9.14871738045347e-49,7.197505975417344e-55
1e-12,0.7720147147721377,0.0,2.101463921982113e-17,0.0,0.0,0.0,0.0,0.0,0.0,9.09183506575385e-26,3.1726102837767555e-38,0.0,2.591105761197224e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411909614517167,0.9999969260922879,0.0,0.0,6.667623214860445e-08,4.1435980510681956e-08,1.1828639363152319e-08,1.3411610308015313e-08,3.073907712483302e-06,1.2771002458196343e-16,6.1531834805010395e-27,1.7099761530035543e-15,5.457205832533037e-24,2.6997914473311285e-18,3.939142828741517e-44,3.480622138102282e-42,8.478915781750676e-21,3.852516736051264e-44,2.822623388411777e-22,2.5463059376265206e-53,4.264711953098734e-45,1.5981069238926814e-48,1.3707275008589133e-54
1.1288274797228607e-12,0.7720147147721377,0.0,2.372317290192553e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3006015822467872e-25,5.036291743686579e-38,0.0,4.574009315841407e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411909528619862,0.9999965306593029,0.0,0.0,7.526596267616705e-08,4.677472665142628e-08,1.3352534305360113e-08,1.513869921356979e-08,3.4693406974045583e-06,1.6273611654367686e-16,8.801870654650047e-27,2.1786072485288657e-15,6.953408501367363e-24,3.4404413595809943e-18,6.984689244155249e-44,6.171240475016483e-42,1.0805503570738157e-20,6.831282084661343e-44,3.5972177354505565e-22,4.866208583982434e-53,7.569024378979644e-45,2.8370563256000356e-48,2.619651000250984e-54
1.3657933139452159e-12,0.7720147169894434,0.0,2.870602006090722e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.291573146469766e-25,1.0530361000206046e-37,0.0,1.1424332317716499e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411909370619983,0.9999958036379525,0.0,0.0,9.106595063311935e-08,5.6595229057310985e-08,1.6155617897584766e-08,1.8315100010836537e-08,4.196362047817285e-06,2.382351748760164e-16,1.5507120832192345e-26,3.1883817991482776e-15,1.0177963479137504e-23,5.03712386605481e-18,1.7564818602195436e-43,1.5516974696917535e-41,1.5821662629193763e-20,1.7180051571872726e-43,5.267332979635715e-22,1.407702289886733e-52,1.9071213604454429e-44,7.152188995563334e-48,7.578616984613944e-54
1.8397249823899264e-12,0.7720147214240549,0.0,3.867466433108274e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.5810880565105215e-25,3.462595770521612e-37,0.0,5.231812431837566e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411909054620236,0.9999943509151672,0.0,0.0,1.2266592557963538e-07,7.623774639977903e-08,2.1761880355868103e-08,2.4666292173132738e-08,5.649084833129253e-06,4.3227105083966116e-16,3.7760903106405246e-26,5.781712861549852e-15,1.846257229132872e-23,9.1416996714178e-18,8.098931622479802e-43,7.151283286204272e-41,2.871934353195528e-20,7.92308343883954e-43,9.561969326701525e-22,9.325986272279805e-52,8.850387909290326e-44,3.3250342264969796e-47,5.022063658741607e-53
2.3136566508346367e-12,0.7720147258586664,0.0,4.8647246188851634e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.109357272486884e-24,8.63659208403189e-37,0.0,1.6398824393825813e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411908738620502,0.9999928999504857,0.0,0.0,1.542658992363048e-07,9.588227987926747e-08,2.7368269810761627e-08,3.101533903263626e-08,7.100049514672104e-06,6.836954402095497e-16,7.504509584812802e-26,9.138970572314155e-15,2.9193018148216733e-23,1.4461989755516084e-17,2.544664892555674e-42,2.2460339659804164e-40,4.544164845856056e-20,2.4898180395119037e-42,1.5130776796769792e-21,3.6637380058450205e-51,2.795476282450726e-43,1.0517679336992337e-46,1.9732911965281253e-52
3.2615199877240577e-12,0.7720147347278886,0.0,6.860424319793671e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.107614000795925e-24,3.4467824382366853e-36,0.0,9.455972774066574e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411908106621073,0.9999900032869486,0.0,0.0,2.174658426801271e-07,1.3517739253097056e-07,3.858142954282129e-08,4.3706999734440436e-08,9.996713051652275e-06,1.3587327909039583e-15,2.1014851973956375e-25,1.8139959089461333e-14,5.798429798621892e-23,2.8753357960681504e-17,1.4698558738914894e-41,1.2960961886983474e-39,9.037981682345534e-20,1.4387541956009884e-41,3.009865046394625e-21,3.1687047358980627e-50,1.635797968323764e-42,6.17645561481329e-46,1.7075386897798317e-51
4.209383324613478e-12,0.7720147435971102,0.0,8.8577052186199e-17,0.0,0.0,0.0,0.0,0.0,0.0,6.682913629595385e-24,9.524869451836765e-36,0.0,3.3335108991156924e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411907474621702,0.9999871136303513,0.0,0.0,2.806657809646328e-07,1.7448056156563244e-07,4.9795096758015576e-08,5.639008790935955e-08,1.2886369648946621e-05,2.263393376099368e-15,4.517730894958937e-25,3.018072346137683e-14,9.65375288261332e-23,4.791852579832219e-17,5.184498996817238e-41,4.568156315630216e-39,1.5067557602859403e-19,5.076379792983019e-41,5.018645384842201e-21,1.4057441249438575e-49,5.827407305589162e-42,2.2062836768633807e-45,7.577865558104508e-51
6.1051099983923196e-12,0.7720147613355509,0.0,1.2857026960582264e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.0404719431152245e-23,4.2675025054542743e-35,0.0,2.219324035849021e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411906210623115,0.9999813552703032,0.0,0.0,4.0706564205588027e-07,2.5311104702609704e-07,7.222395229648518e-08,8.173056981968199e-08,1.8644729696990616e-05,4.761768597212578e-15,1.3784183211917138e-24,6.33393008054011e-14,2.0287279698785973e-22,1.0089929946529769e-16,3.4542542934764346e-40,3.0375979492011004e-38,3.1749665710698046e-19,3.3849713819006973e-40,1.0578343784629798e-20,1.439086782142483e-48,3.9827661270503885e-41,1.5183649151688824e-44,7.765686554845501e-50
8.000836672171161e-12,0.7720147790739889,0.0,1.6862722473369646e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.5960435057606804e-23,1.2508342220417318e-34,0.0,8.384636385324317e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411904946624744,0.9999756247352208,0.0,0.0,5.334654825104182e-07,3.3177369275608994e-07,9.465483374405776e-08,1.0703683103427495e-07,2.4375264779261633e-05,8.179189705433078e-15,3.1027566507938063e-24,1.0853032024421321e-13,3.4808473315286697e-22,1.7346226719641174e-16,1.3055679083387064e-39,1.1463961259369632e-37,5.462177834814577e-19,1.2801573712826846e-39,1.8204455685552766e-20,6.858176441027327e-48,1.5335408244333451e-40,5.875584075319075e-44,3.703361667672636e-49
9.896563345950002e-12,0.7720147968124237,0.0,2.0874824187242933e-16,0.0,0.0,0.0,0.0,0.0,0.0,8.704648306641628e-23,2.906027466544331e-34,0.0,2.374086838070752e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411903682626589,0.9999699218906217,0.0,0.0,6.598653023286181e-07,4.1046845530776614e-07,1.1708773842178136e-07,1.3230891776343944e-07,3.0078109378344542e-05,1.2516024821651648e-14,5.8726592600213655e-24,1.6566988321714778e-13,5.320593363916984e-22,2.6566505022758636e-16,3.69788641028874e-39,3.2426168480370277e-37,8.371499616612083e-19,3.627944460913404e-39,2.790917104846271e-20,2.3149067596159587e-47,4.417478850810025e-40,1.7001236271465496e-43,1.2508048818598346e-48
1e-11,0.772014814550856,0.0,2.1093921688010065e-16,0.0,0.0,0.0,0.0,0.0,0.0,8.980812468707311e-23,3.028794609946805e-34,0.0,2.4998396347981576e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411903613658984,0.9999696115199735,0.0,0.0,6.667620630747009e-07,4.1476320574866036e-07,1.1831180457018467e-07,1.3368685793140106e-07,3.0388480026677032e-05,1.2779114701667442e-14,6.058760447842216e-24,1.6912971035742984e-13,5.432105155762217e-22,2.71262084322216e-16,3.893830214482489e-39,3.414158197143264e-37,8.548200196202299e-19,3.8203098379784885e-39,2.849872994772668e-20,2.461017734818389e-47,4.656196978844027e-40,1.792473236092858e-43,1.3298046756739006e-48
1.1792290019728843e-11,0.772014814550856,0.0,2.4893364326435264e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.4737045324338322e-22,5.8259439471334274e-34,0.0,5.616594295113122e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.741190241862865,0.9999642466026866,0.0,0.0,7.8626510151085e-07,4.891952912925382e-07,1.395226636540084e-07,1.575468761544126e-07,3.575339731346099e-05,1.7772641564291066e-14,9.936096118920238e-24,2.3467459387179596e-13,7.546827007684512e-22,3.7756492156506736e-16,8.750992747349691e-39,7.663275885666664e-37,1.1906022397516546e-18,8.590208671371576e-39,3.9704583410772484e-20,6.347938864538581e-47,1.0626074584391202e-39,4.107285558090492e-43,3.432037401539078e-48
1.3688016693507685e-11,0.7720148322892851,0.0,2.891837491113219e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.306509389158533e-22,1.0539068515657308e-33,0.0,1.1723240741306972e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411901154630925,0.9999585987382542,0.0,0.0,9.12664880057484e-07,5.679541573811316e-07,1.619596067684031e-07,1.8275075229130947e-07,4.1401261745847414e-05,2.394940704884006e-14,1.55411327761163e-23,3.1546155437537734e-13,1.0158410184872626e-21,5.092188092814538e-16,1.8270721494604855e-38,1.5978099781152034e-36,1.6068817262362631e-18,1.7944943186331378e-38,5.3602690862230115e-20,1.5079542517589823e-46,2.2546296593734497e-39,8.751804051353784e-43,8.157763596304025e-48
1.7479470041065367e-11,0.772014867766135,0.0,3.6987934550251285e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.810067175737544e-22,2.790533891271257e-33,0.0,3.9470311098804667e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411898626636125,0.9999473847503152,0.0,0.0,1.1654643752454358e-06,7.255678068316413e-07,2.0683953596995455e-07,2.3305644184246464e-07,5.2615249684608536e-05,3.9064850340269785e-14,3.236870421965599e-23,5.120529478499227e-13,1.6533077659846283e-21,8.320147440963204e-16,6.155203749368055e-38,5.3675225966821514e-36,2.6291417511588006e-18,6.052473070146457e-38,8.775454041132697e-20,6.378539339414653e-46,7.851020943251655e-39,3.074012584755362e-42,3.4553508172857177e-47
2.127092338862305e-11,0.772014903242973,0.0,4.508375528061305e-16,0.0,0.0,0.0,0.0,0.0,0.0,8.680767309092636e-22,6.111555846160476e-33,0.0,1.0501608581479095e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411896098642187,0.9999362788743984,0.0,0.0,1.4182637878954236e-06,8.83309058198813e-07,2.5172750471339877e-07,2.8322635384074254e-07,6.372112560097973e-05,5.786528166760866e-14,5.834174395119958e-23,7.547906140513172e-13,2.4435511611568487e-21,1.2345015407557151e-15,1.6386918147168551e-37,1.4249581938925438e-35,3.906349018644586e-18,1.613188510509282e-37,1.3045884120391222e-19,2.041197008078049e-45,2.1573511310172226e-38,8.516320503241781e-42,1.1071843198758041e-46
2.5062376736180732e-11,0.7720149387197996,0.0,5.320608612354384e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.4219932540600967e-21,1.1779725937098706e-32,0.0,2.3829259815067136e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411893570649111,0.9999252800683173,0.0,0.0,1.6710631180103882e-06,1.0411775669606205e-06,2.96623491738257e-07,3.332608547112705e-07,7.471993168188877e-05,8.035362004514002e-14,9.544809072224647e-23,1.0430288101288534e-12,3.3856645007798475e-21,1.7171225507507825e-15,3.720680743090125e-37,3.22633109693345e-35,5.440892522170002e-18,3.6669274057914574e-37,1.8180824058900393e-19,5.409496164199766e-45,5.049388743214874e-38,2.0088513915307158e-41,2.9379518769748908e-46
2.8853830083738414e-11,0.7720149741966147,0.0,6.135517301893393e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.173053973176376e-21,2.0708745901303025e-32,0.0,4.821915364161265e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411891042656897,0.9999143872998897,0.0,0.0,1.923862365593264e-06,1.1991729895208004e-06,3.4152747583596123e-07,3.831603098939818e-07,8.561270010922139e-05,1.0653277663743396e-13,1.4567703094843506e-22,1.3761293246887346e-12,4.478742853901476e-21,2.2803159141167526e-15,7.533597743404882e-37,6.514349758654704e-35,7.235131962388878e-18,7.433139420867365e-37,2.418939465817597e-19,1.2524368901225642e-44,1.0528892640582462e-37,4.220225099622618e-41,6.810749497350833e-46
3.643673677885378e-11,0.7720150451502099,0.0,7.773458361836727e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.3886101354825936e-21,5.276574229628167e-32,0.0,1.5582830547807767e-57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411885986675055,0.9998929157965039,0.0,0.0,2.4294606131744477e-06,1.5155432062581637e-06,4.31359350674431e-07,4.825555400530382e-07,0.00010708420349422778,1.6997515006157543e-13,2.934670543192843e-22,2.1744014264904964e-12,7.11418430080272e-21,3.650146703885877e-15,2.4379155200970957e-36,2.095574323100021e-34,1.1611993830068241e-17,2.4111358922464343e-36,3.886320575924393e-19,5.13677258801992e-44,3.6156783507817236e-37,1.4713377666716943e-40,2.8014793615575667e-45
4.401964347396915e-11,0.772015116103759,0.0,9.42238942533968e-16,0.0,0.0,0.0,0.0,0.0,0.0,7.760367301068842e-21,1.12647623470083e-31,0.0,4.0301644394103717e-57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411880930696664,0.9998718563035519,0.0,0.0,2.9350585306622893e-06,1.832416978086262e-06,5.21222960596743e-07,5.814149482079852e-07,0.00012814369644500537,2.4821553485466633e-13,5.176549876987033e-22,3.14464888100825e-12,1.0342674149867743e-20,5.347396947601938e-15,6.313366727921882e-36,5.395578102359628e-34,1.7055238564424728e-17,6.258327377165169e-36,5.713746711676665e-19,1.6035031919113525e-43,9.88410940619974e-37,4.0774109386788136e-40,8.768853729385389e-45
5.348023903613979e-11,0.7720152046268496,0.0,1.1495321717551029e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3965031516276743e-20,2.4609664377013857e-31,0.0,1.0728286413747289e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7411874622755396,0.9998461477225431,0.0,0.0,3.5658527758626077e-06,2.2284573398750234e-06,6.333829511498511e-07,7.04007158685171e-07,0.00015385227745260123,3.6661295664009243e-13,9.287093103087466e-22,4.5889358760129255e-12,1.519123651088717e-20,7.929030593521243e-15,1.683134824332229e-35,1.4283646448853026e-33,2.5368570880487566e-17,1.6730823827094674e-35,8.50879102151775e-19,5.165661568072815e-43,2.803245714112301e-36,1.1743734836068132e-39,2.8337843606445993e-44
