Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73)
3.063834966191751e-08,0.8274097644381994,2.027890612935141e-08,6.146672359036478e-10,4.782419424056533e-10,1.0458365768733809e-12,0.0,0.0,5.785686960052687e-11,5.512950985077547e-18,3.260120756856542e-11,7.290132967591441e-19,9.206772445807858e-14,1.7860704406358465e-31,1.7015310420796657e-23,3.0414483803720165e-21,2.8599589411645127e-24,4.37079759578125e-09,7.954093997215133e-27,1.5250815043982353e-16,7.396924615301676e-26,3.855560441951524e-32,4.458266325790653e-23,2.4240169058594395e-30,1.0531779515590423e-20,4.4617785638088437e-32,1.5202770607375817e-34,2.244364251554309e-33,2.199115140560218e-50,4.2691930794918055e-43,6.503409061343648e-20,4.097126054038713e-40,1.1842591409772704e-35,3.5763086076737576e-39,3.76,0.0,0.7633862415718462,0.9981845586568032,7.703994556879153e-14,6.807683503858017e-34,0.006067315800390613,0.004885223026605387,0.0011267323807129708,5.155336877034971e-05,0.0018154268998533784,1.8952429361777367e-06,7.872963784614241e-12,9.780084348140496e-09,6.514092285564266e-16,1.8770472813226794e-08,3.654526881875665e-18,2.041106157643385e-17,1.257493299400581e-10,5.475189816045867e-18,5.028857144321399e-13,2.8705794841433153e-24,3.334282845809355e-17,5.62219652301569e-20,1.7820622295856278e-25,1.5527946051288909e-24,3.5982617037337575e-20,1.5824014250959667e-18,8.198477795618256e-18,5.061210851871167e-13,4.371198961014055e-09,1.7221277184529288e-13,5.386783496200462e-12,5.472220196747316e-12,4.82323112185852e-19,4.43884495402712e-10,1.1877170594892905e-09,1.5637232074764697e-08,6.810995111773792e-09
3.2145352971915376e-08,0.8274542021739334,2.1333764057961973e-08,6.794598828787934e-10,5.294576045442909e-10,1.2120594852673013e-12,0.0,0.0,6.286167677838416e-11,6.581831249058348e-18,3.7691194221368866e-11,8.845657462149056e-19,1.0605053151947012e-13,2.355605789951693e-31,2.0518647857180404e-23,3.541719569911826e-21,3.480898254800286e-24,4.8123662659294336e-09,1.0994064628924438e-26,1.8132536751702093e-16,9.750282187892118e-26,5.316803004747601e-32,5.352850001581109e-23,3.229998413897036e-30,1.250828423262371e-20,6.22608867051755e-32,2.0206786450775117e-34,3.0206563895817966e-33,3.422989463342811e-50,6.046321507106511e-43,7.828013504313303e-20,5.865282530837473e-40,1.7154030530761685e-35,5.2666313575048666e-39,3.76,0.0,0.7630891388083888,0.998184557198685,9.406370545589061e-14,9.19957144523562e-34,0.006364610314149489,0.005126695117231802,0.0011821861473127562,5.153599101808318e-05,0.001815426892087008,2.0877512654691977e-06,9.032915213154149e-12,9.781746269534034e-09,6.839715622538267e-16,2.067443905134991e-08,4.779583549967698e-18,2.5775428685407102e-17,1.3850275888830074e-10,7.15319533364761e-18,5.286700142643741e-13,3.763942670271918e-24,4.23757894382348e-17,7.167972342541113e-20,2.336274824282663e-25,2.0359830886957862e-24,4.944463311424887e-20,2.0195685443002348e-18,1.0247402661041414e-17,5.31246660962556e-13,4.812830017486251e-09,1.9936111904233432e-13,5.994372541225218e-12,6.0940880830997595e-12,5.372501296361116e-19,4.510008870702356e-10,1.1886667426448971e-09,1.6401461570111368e-08,7.16618010246098e-09
3.365235628191324e-08,0.8274986240148949,2.2386521486905657e-08,7.474798595997787e-10,5.832607817688452e-10,1.3949526305632146e-12,0.0,0.0,6.805970055968599e-11,7.79611579282802e-18,4.328477387605677e-11,1.0637714174510732e-18,1.2134870174366491e-13,3.063540025478674e-31,2.451657356373679e-23,4.095526793415493e-21,4.197515476486938e-24,5.275115341398737e-09,1.4966452720575827e-26,2.1385892845970814e-16,1.2689157633005656e-25,7.22294237570395e-32,6.368813234695426e-23,4.2440144201994646e-30,1.4725724413046098e-20,8.551017811702639e-32,2.650406451007748e-34,4.009918939797188e-33,5.217834760934813e-50,8.427084859207863e-43,9.336568789186847e-20,8.251191662623793e-40,2.441406485913114e-35,7.61603107256167e-39,3.76,0.0,0.7627921516750661,0.9981845556700989,1.1376322781995143e-13,1.2256899405857935e-33,0.0066617984890520055,0.005368059326422431,0.0012376227998457975,5.151861989566133e-05,0.00181542688419497,2.28954971975586e-06,1.0294956298661451e-11,9.783407291663597e-09,7.165158495289114e-16,2.2669863952453245e-08,6.171659883557503e-18,3.2200344051521254e-17,1.5186783961274217e-10,9.226858788024568e-18,5.544415451091139e-13,4.871560847023362e-24,5.3246607285608767e-17,9.03283213709084e-20,3.0233124725938366e-25,2.635039851812653e-24,6.693039554792147e-20,2.5474014309511294e-18,1.2676008105198585e-17,5.563617861157595e-13,5.275647627317605e-09,2.2978569699165555e-13,6.639785912263093e-12,6.755350799445152e-12,5.956189099700923e-19,4.578390577303284e-10,1.18961012312505e-09,1.7165138555664522e-08,7.522342597081165e-09
3.5159359591911106e-08,0.8275430299672937,2.343714082792989e-08,8.187204710415086e-10,6.396454668015725e-10,1.5952956913079613e-12,0.0,0.0,7.345062935400733e-11,9.168056056594112e-18,4.940559241077291e-11,1.2689120190372487e-18,1.380155190479388e-13,3.9338336720329603e-31,2.904921426767143e-23,4.705943620666384e-21,5.019079233922965e-24,5.759035722754543e-09,2.00933495719153e-26,2.5037916573310406e-16,1.6322351328967607e-25,9.679365929050933e-32,7.515451880793496e-23,5.505679753876289e-30,1.719857984655272e-20,1.1575295980541989e-31,3.4345959524842874e-34,5.2569511849341736e-33,7.80399970563329e-50,1.1575065283753383e-42,1.104350152962501e-19,1.1424849866399906e-39,3.419330674865836e-35,1.0832418478895231e-38,3.76,0.0,0.7624952801268415,0.9981845540710851,1.364039794272727e-13,1.612105971925364e-33,0.006958880366709408,0.0056093156962457305,0.001293042344645272,5.150125540873546e-05,0.0018154268761773444,2.5006348349035324e-06,1.166230286561962e-11,9.785067417084504e-09,7.490421008288123e-16,2.475667324245331e-08,7.876963264382528e-18,3.983305730000648e-17,1.6584395497206568e-10,1.176396396133731e-17,5.802003344463826e-13,6.230885249398711e-24,6.621636092485918e-17,1.1262750623580668e-19,3.866376788238112e-25,3.3702158364312474e-24,8.936813274039891e-20,3.179023557556652e-18,1.5532489590365792e-17,5.814664666394778e-13,5.759642979301999e-09,2.6377019985011003e-13,7.323984353186275e-12,7.457064850398182e-12,6.575162562419554e-19,4.644680253243318e-10,1.1905551257469726e-09,1.792825087966385e-08,7.87952944620601e-09
3.666636290190897e-08,0.8275874200373418,2.4485595085448884e-08,8.931749056212425e-10,6.986055510660803e-10,1.8138659380396936e-12,0.0,0.0,7.903416040551905e-11,1.071036712646981e-17,5.607728000833338e-11,1.5023737349544087e-18,1.5610357146136774e-13,4.993013788583324e-31,3.4157615590014394e-23,5.376109544435963e-21,5.9552699967091795e-24,6.264118315712197e-09,2.6635785902725655e-26,2.911608072565917e-16,2.0772594834897616e-25,1.2809907250059796e-31,8.80228844710168e-23,7.059679998584982e-30,1.994129903035394e-20,1.546308810788489e-31,4.401796501465934e-34,6.813420746065307e-33,1.147091851511477e-49,1.568809133349186e-42,1.2963508122666526e-19,1.559156132940749e-39,4.719083557382118e-35,1.51752962821891e-38,3.76,0.0,0.762198524118696,0.9981845524016844,1.6226364012304335e-13,2.095511102114943e-33,0.00725585598871599,0.005850464268793488,0.0013484447880495194,5.148389752676535e-05,0.0018154268680342248,2.7210031475746013e-06,1.3138060277644157e-11,9.786726638653984e-09,7.815503266005725e-16,2.6934792695605e-08,9.94695242699561e-18,4.883337756923173e-17,1.8043048832760826e-10,1.4839867026622968e-17,6.059464096942895e-13,7.883664735559178e-24,8.15684863835482e-17,1.3907694546733757e-19,4.891329973835858e-25,4.264085533458748e-24,1.1784231286036553e-19,3.928703053582709e-18,1.8868605130382842e-17,6.065607085260605e-13,6.2648072672861615e-09,3.0161102162385703e-13,8.047963090570325e-12,8.200323681105139e-12,7.2303211752983085e-19,4.709474069088896e-10,1.1915085102685832e-09,1.869078641799876e-08,8.237787428587808e-09
3.8173366211906836e-08,0.8276317942312482,2.553186634083177e-08,9.708362598355983e-10,7.601348492033719e-10,2.0514382665021512e-12,0.0,0.0,8.480999931917345e-11,1.2436225688947202e-17,6.332345125164825e-11,1.766647144605378e-18,1.7566476042673536e-13,6.27027890897348e-31,3.988369440532698e-23,6.1092327810019614e-21,7.016178086151369e-24,6.790354031136299e-09,3.4898266459270207e-26,3.3648258103396815e-16,2.617758269923312e-25,1.6759010813772117e-31,1.023907386933167e-22,8.956121131030775e-30,2.296829201556087e-20,2.0407146558497236e-31,5.584250050540324e-34,8.73857152085116e-33,1.6594189669992178e-49,2.1003501145731083e-42,1.5111534352813954e-19,2.099706814960371e-39,6.425500199138933e-35,2.0965368998382471e-38,3.76,0.0,0.7619018836056283,0.9981845506619368,1.9163204963660448e-13,2.6945937478015076e-33,0.007552725396649112,0.006091505086132459,0.0014038301363969558,5.146654623497069e-05,0.0018154268597656764,2.9506511952264357e-06,1.4725227149730116e-11,9.788384953452026e-09,8.140405372817157e-16,2.9204148134486676e-08,1.2438637996318034e-17,5.937412524237046e-17,1.9562682354300182e-10,1.853791344096197e-17,6.316797981694975e-13,9.87619398250176e-24,9.960951444766679e-17,1.7021756162336194e-19,6.126848354499149e-25,5.341681152677595e-24,1.5361088078886533e-19,4.811891148824402e-18,2.2739765729580128e-17,6.316445177644612e-13,6.791131690168987e-09,3.436171338359055e-13,8.812751582955249e-12,8.986257517786138e-12,7.922595651203579e-19,4.773286903350829e-10,1.1924760911820053e-09,1.945273307468317e-08,8.597163250547899e-09
3.96803695219047e-08,0.8276761525552208,2.6575944490130554e-08,1.0516975593054765e-09,8.242271200046342e-10,2.308785234621606e-12,0.0,0.0,9.077785970854793e-11,1.4359268018095662e-17,7.116770521860873e-11,2.06432714375214e-18,1.967503099703808e-13,7.797598912603897e-31,4.6270195148185673e-23,6.908593018523115e-21,8.21230175221139e-24,7.337733785038654e-09,4.523357630505892e-26,3.866268392764113e-16,3.269102661285715e-25,2.1694032027174853e-31,1.1835790299769402e-22,1.1250882363601729e-29,2.6293924968946072e-20,2.663218013305111e-31,7.018178411460827e-34,1.1099975312568623e-32,2.3655858731338526e-49,2.780395766673485e-42,1.750275645792682e-19,2.793313774860216e-39,8.640636789650544e-35,2.859540240367805e-38,3.76,0.0,0.7616053585426543,0.9981845488518831,2.248111546606116e-13,3.430652069479514e-33,0.007849488632069204,0.006332438190294267,0.001459198396024659,5.144920154460864e-05,0.0018154268513717615,3.189575516108742e-06,1.6426698935141546e-11,9.790042365535317e-09,8.465127432983215e-16,3.156466542997347e-08,1.541488253480122e-17,7.164157794926852e-17,2.1143234498372681e-10,2.2949853047404067e-17,6.574005270774964e-13,1.2259561252087412e-23,1.2066979404299523e-16,2.0663284096955918e-19,7.604575643384303e-25,6.630626560043446e-24,1.9812345139425243e-19,5.8452598576987205e-18,2.720512392476273e-17,6.567179003395474e-13,7.338607451899518e-09,3.901099723385155e-13,9.619413271149643e-12,9.816033208687497e-12,8.652947687912355e-19,4.83656334695544e-10,1.1934628789773404e-09,2.0214078782328626e-08,8.957703545590501e-09
4.1187372831902566e-08,0.8277204950154664,2.761782618019653e-08,1.1357517767442339e-09,8.908760842751204e-10,2.5866771027074607e-12,0.0,0.0,9.69374629169757e-11,1.649358799576927e-17,7.963362557643431e-11,2.398112866383543e-18,2.1941077574060548e-13,9.609809915099227e-31,5.336064991751828e-23,7.777544114850815e-21,9.55454531916617e-24,7.906248498574997e-09,5.804786086582892e-26,4.4187920148633675e-16,4.0483731175429544e-25,2.7807674613891303e-31,1.360265478035116e-22,1.400597183718838e-29,2.993251618501282e-20,3.4398444911751513e-31,8.744078948796264e-34,1.3974329076201026e-32,3.3268347988730543e-49,3.6423855303474465e-42,2.0152563587828052e-19,3.674362232900153e-39,1.1486289138236995e-34,3.8542438015299895e-38,3.76,0.0,0.7613089488848078,0.9981845469715639,2.6211495627511447e-13,4.327832687722321e-33,0.00814614573651977,0.006573263623301994,0.0015145495732704452,5.143186346326923e-05,0.0018154268428525566,3.4377726492599067e-06,1.8245271389553903e-11,9.791698877977578e-09,8.789669550702738e-16,3.4016270501199247e-08,1.894469980656005e-17,8.583591086646037e-17,2.2784643751658261e-10,2.8176253035047275e-17,6.831086235348751e-13,1.5089895479863922e-23,1.4510420189049208e-16,2.4895011687577087e-19,9.359275786174824e-25,8.161270848552936e-24,2.530404671412258e-19,7.046738934620802e-18,3.2327660511181955e-17,6.817808622334108e-13,7.907225761473702e-09,4.414233323304613e-13,1.0469045329756639e-11,1.0690854065618486e-11,9.422369732105679e-19,4.899687175651413e-10,1.1944731794279566e-09,2.0974811502615696e-08,9.31945487423261e-09
4.269437614190043e-08,0.8277648216181902,2.865751388069096e-08,1.222991847479374e-09,9.600754402580336e-10,2.885881875989833e-12,0.0,0.0,1.0328853776120802e-10,1.8853735163640847e-17,8.874478067548452e-11,2.7708076074969463e-18,2.4369605391823e-13,1.174470439909611e-30,6.119934210631462e-23,8.719516747666213e-21,1.1054217397742412e-23,8.495889098041999e-09,7.38059758119663e-26,5.025282154701039e-16,4.974468995722791e-25,3.5320564510290174e-31,1.5550123640169654e-22,1.7289884701985617e-29,3.38983332070416e-20,4.4005558110057705e-31,1.080702840819258e-33,1.744829902331089e-32,4.6202484128971305e-49,4.725635082532294e-42,2.3076541539995213e-19,4.7830996672134996e-39,1.5106743075894777e-34,5.138145552574193e-38,3.76,0.0,0.7610126545871404,0.9981845450210189,3.0386945779549573e-13,5.4133809659961314e-33,0.008442696751527406,0.006813981427181427,0.0015698836744735619,5.141453198205278e-05,0.0018154268342081392,3.6952391345039017e-06,2.0183643918174898e-11,9.793354489433659e-09,9.114031830134893e-16,3.6558889315523e-08,2.3103552947188065e-17,1.0217163147325371e-16,2.4486848650919136e-10,3.432690841249297e-17,7.088041145808716e-13,1.8428612421021943e-23,1.7329283935495786e-16,2.9784182973063844e-19,1.1428985220503918e-24,9.966821399124568e-24,3.202533075200118e-19,8.43555215045631e-18,3.8174269583574775e-17,7.068334094257774e-13,8.496977832931416e-09,4.979032703527835e-13,1.1362778420146819e-11,1.1611959706306932e-11,1.0231884744743317e-18,4.962989528096103e-10,1.1955106887391515e-09,2.1734919226763518e-08,9.682463723748586e-09
4.4201379451898296e-08,0.8278091323695951,2.9695015068044556e-08,1.3134106829385956e-09,1.0318188770281918e-09,3.20716534874258e-12,0.0,0.0,1.0983082029207652e-10,2.1454712805959044e-17,9.852472364254108e-11,3.1853187467773607e-18,2.6965539000282487e-13,1.4243116833750887e-30,6.983127330648108e-23,9.7380210195253e-21,1.2723029162113418e-23,9.106646514874836e-09,9.303710228439127e-26,5.688650353030867e-16,6.068220061910603e-25,4.448395913186783e-31,1.768889748576721e-22,2.117796318000448e-29,3.8205590805352385e-20,5.579653583149329e-31,1.3256994592757443e-33,2.161941284651399e-32,6.342010651671683e-49,6.076105197516359e-42,2.6290457668188824e-19,6.166338461686252e-39,1.96717635911304e-34,6.780057678860771e-38,3.76,0.0,0.7607164756047206,0.9981845430002894,3.504126131090506e-13,6.717902899116e-33,0.008739141718601797,0.0070545916439465894,0.0016252007059730413,5.139720709085829e-05,0.0018154268254385775,3.961971512448057e-06,2.2244422811299926e-11,9.795009198236182e-09,9.438214375371236e-16,3.919244788850302e-08,2.797365128203424e-17,1.2087800891339614e-16,2.6249787782955964e-10,4.152124972255497e-17,7.344870271669908e-13,2.234265963469673e-23,2.056417172917019e-16,3.5402676487798027e-19,1.3855164415274034e-24,1.208347631326907e-23,4.019053363570592e-19,1.0032252933757111e-17,4.4815842006556685e-17,7.31875547893082e-13,9.107854885354107e-09,5.599080122462224e-13,1.2301776445041172e-11,1.258062589774654e-11,1.108254596797374e-18,5.026756003000938e-10,1.196578586704417e-09,2.2494389975997265e-08,1.0046776507769415e-08
4.570838276189616e-08,0.8278534272758815,3.073034152178438e-08,1.4070011822995146e-09,1.1061000860541825e-09,3.551291149618141e-12,0.0,0.0,1.1656405358908243e-10,2.4311976062786676e-17,1.0899699247356591e-10,3.644657673167876e-18,2.9733738747654095e-13,1.7149005008291687e-30,7.930213332134539e-23,1.0836649019414147e-20,1.457309269232529e-23,9.738511685644605e-09,1.1634062533618552e-25,6.411831155812167e-16,7.352499825273174e-25,5.558259196547933e-31,2.002992669961835e-22,2.5752758331207274e-29,4.286844968357663e-20,7.016205749927412e-31,1.6149155719256818e-33,2.659700173381071e-32,8.611178720811197e-49,7.747240234032857e-42,2.981024689447688e-19,7.878209042134575e-39,2.5379830719975193e-34,8.861791407138079e-38,3.76,0.0,0.7604204118926348,0.9981845409094151,4.020942755399539e-13,8.275638758847424e-33,0.009035480679235739,0.007295094315589284,0.0016805006741064678,5.1379888789410976e-05,0.0018154268165439418,4.2379663244807955e-06,2.4430124371901738e-11,9.79666300535046e-09,9.762217290415514e-16,4.1916872283869635e-08,3.364424560123345e-17,1.4219949803716306e-16,2.8073399784563214e-10,4.9888747797708e-17,7.601573881482697e-13,2.690476014452342e-23,2.425834293882712e-16,4.18271269506046e-19,1.6682848589721897e-24,1.4550556129944812e-23,5.004138820336433e-19,1.1858759403871007e-17,5.2327347385691615e-17,7.569072836078167e-13,9.73984814286218e-09,6.278078664207878e-13,1.3287236304781202e-11,1.3598164400617004e-11,1.1975436693656905e-18,5.091232820612134e-10,1.1976796128793308e-09,2.325321180201363e-08,1.0412439565907682e-08
4.7215386071894026e-08,0.82789770634325,3.17635087250545e-08,1.5037562424866428e-09,1.1829127711121296e-09,3.919020787920514e-12,0.0,0.0,1.2348798759047307e-10,2.744143007349849e-17,1.2018511012593588e-10,4.151939710329749e-18,3.2679001634675116e-13,2.0509527296991692e-30,8.965827314028715e-23,1.2019077341999108e-20,1.6616919381780694e-23,1.0391475552055081e-08,1.4439227437725993e-25,7.197779214257827e-16,8.85234062796794e-25,6.893765289927985e-31,2.2584417381368123e-22,3.110439330734429e-29,4.79010158138447e-20,8.75449606191972e-31,1.9544227339021638e-33,3.2503194061937384e-32,1.1574023930681239e-48,9.800880433685611e-42,3.365199876534015e-19,9.98096505428401e-39,3.246163064981047e-34,1.1480017123984886e-37,3.76,0.0,0.7601244634059867,0.9981845387484364,4.592761472708814e-13,1.0124748698721989e-32,0.009331713674905118,0.007535489484085166,0.0017357835852103173,5.136257708024807e-05,0.0018154268075243054,4.523220112768977e-06,2.674317793805786e-11,9.798315912494966e-09,1.0086040679195706e-15,4.473208861349288e-08,4.0211921727477634e-17,1.6639615816696472e-16,2.9957623342480853e-10,5.956931538462056e-17,7.858152242884115e-13,3.219365463671343e-23,2.845778143674899e-16,4.913904491774099e-19,1.9960797526523186e-24,1.7410634751619817e-23,6.184931495019004e-19,1.3938388815949294e-17,6.078791459230858e-17,7.819286225387488e-13,1.0392948834611834e-08,7.019851419483838e-13,1.4320387655346139e-11,1.4665922814837977e-11,1.2911670033553352e-18,5.156632152583036e-10,1.1988161234293803e-09,2.4011372787443986e-08,1.077949916348102e-08
4.872238938189189e-08,0.8279419695778978,3.2794535348268354e-08,1.6036687667582916e-09,1.2622506567931675e-09,4.3111137004465304e-12,0.0,0.0,1.3060237894416715e-10,3.085942814983492e-17,1.3211258461015532e-10,4.710384042987428e-18,3.5806062156915476e-13,2.4375116093802106e-30,1.009466807017136e-22,1.3289069565939607e-20,1.8867418407227595e-23,1.1065529060939395e-08,1.779505232613649e-25,8.049466536351552e-16,1.0595050417028954e-24,8.490990419353459e-31,2.5363837662652064e-22,3.7330927872654243e-29,5.3317340276824884e-20,1.0844496888065679e-30,2.3508796681070913e-33,3.9473962598284826e-32,1.5409002711514253e-48,1.2308252250028584e-41,3.783194548270985e-19,1.2545841732532614e-38,4.118380972162474e-34,1.474831067979057e-37,3.76,0.0,0.7598286300998982,0.9981845365173936,5.223317293497702e-13,1.2307610486999448e-32,0.009627840747068949,0.007775777191401002,0.0017910494456204456,5.1345271960490204e-05,0.0018154267983797405,4.817729420255272e-06,2.918592880348367e-11,9.7999679199364e-09,1.040968464557844e-15,4.7638023037349776e-08,4.778089221516306e-17,1.937440666499025e-16,3.1902397193345647e-10,7.071370547269219e-17,8.114605622671051e-13,3.829434205891712e-23,3.3211260746689384e-16,5.742493447768783e-19,2.374164439452777e-24,2.0709669505651964e-23,7.591780595361386e-19,1.6295891440467407e-17,7.028091090160833e-17,8.069395706512137e-13,1.106714819479177e-08,7.828340709632506e-13,1.540249266819498e-11,1.578528442633773e-11,1.3892388691250585e-18,5.223136722185353e-10,1.1999901392029256e-09,2.4768861046315398e-08,1.1148001491244725e-08
