Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68)
1.0490464141588127e-10,0.5751424062620452,1.490588820429339e-17,2.5973609892986734e-20,3.297680767790767e-22,1.860541227434931e-21,0.0,0.0,5.908262140681267e-12,3.39625071714624e-19,9.207941923052254e-25,3.640334677457018e-37,1.177975105209284e-27,2.388902480307541e-66,4.897946315280053e-47,3.389476813418068e-48,1.755327052183167e-48,2.105749714579421e-18,5.928545928244393e-64,3.4460909665288985e-39,1.8129376241286589e-59,1.6933769873612188e-70,9.469901515382663e-51,2.0931183473802377e-47,7.402358353682569e-33,1.9936419090007596e-64,1.9393462722532575e-64,9.08904013369529e-73,4.911293720940305e-99,3.898238871171405e-83,2.427231112035798e-31,2.232633157453003e-80,1.221468998216263e-63,7.599468942002556e-79,3.76,0.0,0.7112175101393546,0.99996826246935,3.368101966981786e-26,1.075415137819744e-63,1.3748231937513451e-08,8.858231000867034e-09,3.30120362965978e-09,1.5887969135036135e-09,3.1737524741978315e-05,1.1715733125512432e-18,5.600492769416655e-30,3.8595227283323977e-16,3.6352862043651657e-23,6.161008814653815e-18,5.438596076449111e-46,1.3196926000278062e-44,8.195944519463796e-22,1.7150483585878808e-46,2.3133844959321746e-24,6.0029200963421335e-53,8.721758430170319e-45,9.101038490559578e-48,2.2080913003126687e-46,5.969043731231193e-45,4.8884133693615603e-54,5.71625308905669e-53,6.849417018365269e-50,4.925432124037962e-22,2.1057497160336773e-18,6.821979821695953e-28,4.5391051685345456e-12,1.3691725613359874e-12
1.183436950828489e-10,0.5751424064471902,1.6852048432815177e-17,2.9474735967362105e-20,4.2030727401112376e-22,2.3712296365079026e-21,0.0,0.0,6.665140993838349e-12,4.3221513794170537e-19,1.3262193443632551e-24,5.911544174502039e-37,1.7015919024777378e-27,4.963455619727522e-66,7.997777567417747e-47,5.526066152603951e-48,2.868178496739788e-48,2.7006191539316083e-18,1.3777601118195332e-63,5.5834546795150685e-39,3.7435510033030398e-59,3.932748432823815e-70,1.5610184272581261e-50,3.8436341053837244e-47,1.0692231894008571e-32,4.429386323955427e-64,4.043131349714377e-64,2.1356903865088278e-72,1.4547983533376312e-98,9.177519950571602e-83,3.505928107157955e-31,5.8997094540659455e-80,2.864664026185117e-63,2.0101603471717844e-78,3.76,0.0,0.7112175083773484,0.9999648174235091,4.8409516534231176e-26,2.2319658396377098e-63,1.5509481223939773e-08,9.996510939857926e-09,3.724143118802065e-09,1.788826672927554e-09,3.518256982600252e-05,1.4913175857926344e-18,8.0417486341417e-30,4.827308269759638e-16,4.5916545770324634e-23,7.87275248617457e-18,9.986440079500074e-46,2.4107279175463007e-44,1.0517836002137535e-21,3.1776446757752587e-46,2.9571122853933454e-24,1.2351164899013026e-52,1.5931462819412738e-44,1.6723641433192145e-47,4.0801931918463324e-46,1.091067316281692e-44,1.0018942351666047e-53,1.1728501384298772e-52,1.4163800562023743e-49,6.71269237834677e-22,2.700619156032343e-18,9.831577296108882e-28,5.12058803562963e-12,1.5445706798502912e-12
1.3178274874981655e-10,0.5751424066323353,1.8806521500165812e-17,3.3017386938821824e-20,5.219759989180169e-22,2.9446455356310397e-21,0.0,0.0,7.422017265251285e-12,5.359524299127475e-19,1.837065853545899e-24,9.113619254900377e-37,2.363689442031594e-27,9.542826027584953e-66,1.239648186079076e-46,8.552417672646593e-48,4.448673281903013e-48,3.3738952857917716e-18,2.926335957132816e-63,8.588758116203477e-39,7.153919162871196e-59,8.352186183851652e-70,2.442306179660618e-50,6.614834913827242e-47,1.485191109963679e-32,9.067883772630602e-64,7.798375855303513e-64,4.585272119010673e-72,3.850356912014538e-98,1.9741584835419946e-82,4.869794173195557e-31,1.4075383909438236e-79,6.13891796202555e-63,4.800494162262137e-78,3.76,0.0,0.7112175066153422,0.9999614970437221,6.692138565786821e-26,4.2865310244293844e-63,1.72707305060413e-08,1.1135570135635498e-08,4.147089582855812e-09,1.988070187193705e-09,3.8502948856131285e-05,1.849680079711147e-18,1.1106153195184199e-29,5.88380197315642e-16,5.650927233656711e-23,9.801132512906914e-18,1.7187300064873134e-45,4.1276456489765894e-44,1.314795784113377e-21,5.5175086528822966e-46,3.6817380797746254e-24,2.352327828009247e-52,2.727634045021333e-44,2.8802519227417554e-47,7.06602852450365e-46,1.8692942756761008e-44,1.9007869846976079e-53,2.2275439733995663e-52,2.711121549019799e-49,8.845474680722158e-22,3.373895288709988e-18,1.3624499658210665e-27,5.702068938283311e-12,1.7199682118057323e-12
1.452218024167842e-10,0.5751424068174805,2.0769307032208806e-17,3.6602111786265733e-20,6.348236619415399e-22,3.581056285849422e-21,0.0,0.0,8.178891047558525e-12,6.50836908277423e-19,2.465938158677952e-24,1.3474058643364557e-36,3.1815180502345556e-27,1.723382232080578e-65,1.8424195172449754e-46,1.2692237751062464e-47,6.616340539606172e-48,4.126767292032808e-18,5.781671549763368e-63,1.267058433394419e-38,1.2842841244731406e-58,1.6505584700804642e-69,3.663589220533562e-50,1.080323568552069e-46,1.9989654308910652e-32,1.7375312030243654e-63,1.4126230266990905e-63,9.15539057107602e-72,9.321891948586756e-98,3.949309921675728e-82,6.554313199756501e-31,3.094389271980159e-79,1.2235228304526637e-62,1.056380395671914e-77,3.76,0.0,0.711217504853336,0.9999582968188778,8.965576033238825e-26,7.732772539516346e-63,1.9031979783818046e-08,1.2275405525219138e-08,4.5700429948545836e-09,2.1865305467450613e-09,4.170317294365218e-05,2.246686781004158e-18,1.4864700637535e-29,7.024022907503177e-16,6.810585077421025e-23,1.1948028156758516e-17,2.807406442787783e-45,6.707548407840545e-44,1.609139029974838e-21,9.091119362381467e-46,4.48749788565159e-24,4.209071777096733e-52,4.432245576462693e-44,4.707793735274026e-47,1.1612573793485633e-45,3.0395651322824475e-44,3.3880732884875882e-53,3.9747875253089164e-52,4.875521241563559e-49,1.1340719630341068e-21,4.126767295960821e-18,1.829353171947297e-27,6.283547947666229e-12,1.895365178670255e-12
1.5866085608375183e-10,0.5751424070026254,2.274040465582924e-17,4.02294316766545e-20,7.588997080920271e-22,4.280729236246061e-21,0.0,0.0,8.935762430037909e-12,7.768685350282569e-19,3.2255470984013644e-24,1.924613308037468e-36,4.1725795230529794e-27,2.955726934791012e-65,2.6452112803937914e-46,1.8196358259454835e-47,9.505802813805626e-48,4.960355825300212e-18,1.0760668221122668e-62,1.806016053253089e-38,2.1898048256699527e-58,3.073266052676209e-69,5.30821452561626e-50,1.6898606536678473e-46,2.621527874164276e-32,3.1516503460308277e-63,2.429710954798086e-63,1.721633776812759e-71,2.094654298112862e-97,7.440592136772981e-82,8.59547817136246e-31,6.356633011007667e-79,2.2967045059740664e-62,2.1721257924304846e-77,3.76,0.0,0.7112175030913298,0.9999552124015129,1.1705372042090078e-25,1.324775593188158e-62,2.0793229057270038e-08,1.3416014057673936e-08,4.9930033279152e-09,2.3842108298705112e-09,4.4787589551780824e-05,2.6823635741689883e-18,1.9388431429022652e-29,8.243242587631113e-16,8.068146183443975e-23,1.4315219728344736e-17,4.392433200003962e-45,1.0440860302973665e-43,1.935293719284901e-21,1.4345898208045426e-45,5.3745093059195e-24,7.153368104207375e-52,6.898786104867741e-44,7.370436837787785e-47,1.8278468044091222e-45,4.734307407130583e-44,5.736137752756027e-53,6.736656081825509e-52,8.327800306210471e-49,1.4212788526939443e-21,4.960355830451952e-18,2.3931673566638356e-27,6.865025132367198e-12,2.070761601133025e-12
1.7209990975071947e-10,0.5751424071877707,2.4719813998891625e-17,4.3899841549687137e-20,8.942536147048166e-22,5.0439317239829454e-21,0.0,0.0,9.692631498747582e-12,9.140472734443213e-19,4.128703390786671e-24,2.6709105988471932e-36,5.3546100905281965e-27,4.85450558604633e-65,3.689351048578233e-46,2.5343287522643305e-47,1.3267202242973055e-47,5.8757169618653126e-18,1.9045864840700102e-62,2.5011385379317565e-38,3.5760385961030256e-58,5.442374868092253e-69,7.470736190732189e-50,2.549538712467052e-46,3.364005301343672e-32,5.458013822318022e-63,4.001379825185718e-63,3.077953415518252e-71,4.415040696199613e-97,1.332732901943337e-81,1.1029755888829742e-30,1.2329222892808563e-78,4.099001750166931e-62,4.216937820942284e-77,3.76,0.0,0.7112175013293238,0.9999522396009504,1.4955829218469963e-25,2.1734436010610054e-62,2.2554478326397312e-08,1.4557392694048077e-08,5.415970555238622e-09,2.581114102768064e-09,4.776038935749322e-05,3.156736242034609e-18,2.474843207172224e-29,9.53697018757652e-16,9.421167072083489e-23,1.6904394210982e-17,6.629127584524801e-45,1.5677283139140202e-43,2.2937141612866718e-21,2.183342756855767e-45,6.3427810935457104e-24,1.1643578465340485e-51,1.0358185966432136e-43,1.1130307250292693e-46,2.774963202541083e-45,7.113173811124708e-44,9.301527986768768e-53,1.0935456566664224e-51,1.3623426500103412e-48,1.7473702312104647e-21,5.875716968476633e-18,3.0631987580054572e-27,7.446500558501462e-12,2.2461574991370785e-12
1.8553896341768711e-10,0.5751424073729157,2.670753469020337e-17,4.76138114865386e-20,1.0409348895358077e-21,5.870931074326913e-21,0.0,0.0,1.0449498336647975e-11,1.0623730880424883e-18,5.188312111726317e-24,3.616843298208164e-36,6.745566001038817e-27,7.684950937232784e-65,5.020465925448763e-46,3.443969845558771e-47,1.8066588513337514e-47,6.873845613667163e-18,3.2297505364346595e-62,3.380086699475413e-38,5.6295012791007385e-58,9.23440040743795e-69,1.0257483808115471e-49,3.7303746732981895e-46,4.237660616927208e-32,9.085233817475434e-63,6.35051811214275e-63,5.2706866364665145e-71,8.80591035398724e-97,2.286406674238699e-81,1.3894057111841238e-30,2.276693583550307e-78,7.0073957797744965e-62,7.793992154251702e-77,3.76,0.0,0.7112174995673177,0.9999493743773583,1.8761444905671498e-25,3.4369384432007535e-62,2.4315727591199884e-08,1.5699538407321075e-08,5.838944650110708e-09,2.777243419597092e-09,5.0625612192456184e-05,3.6698304662008054e-18,3.101583489450775e-29,1.0900940067167191e-15,1.0867243663970632e-22,1.9717150118393876e-17,9.70340422874537e-45,2.2831427076993814e-43,2.6848299514605843e-21,3.2223006845863265e-45,7.392221264420792e-24,1.827002192980165e-51,1.5084210473092621e-43,1.6301395115573263e-46,4.085511886064894e-45,1.0365684148708176e-43,1.4540688014159837e-52,1.7112709151623103e-51,2.148373391362706e-48,2.1133339181279903e-21,6.873845621996104e-18,3.848747329383708e-27,8.02797428980441e-12,2.4215528919075963e-12
1.9897801708465476e-10,0.5751424075580608,2.8703566359487825e-17,5.137178769343696e-20,1.198993069400123e-21,6.761994600659642e-21,0.0,0.0,1.1206363023692067e-11,1.2218459445413716e-18,6.417368756752511e-24,4.7955937095149774e-36,8.363613239463925e-27,1.178640858111445e-64,6.688555691005782e-46,4.582081836155328e-47,2.4086238609726927e-47,7.955677976728477e-18,5.278815431828066e-62,4.4727982466210366e-38,8.586880127839044e-58,1.510234176706192e-68,1.3787067069769965e-49,5.315963993657349e-46,5.253886277400981e-32,1.4614396845481229e-62,9.763000881719765e-63,8.696622273050446e-71,1.6744102252397784e-96,3.7794879668620144e-81,1.72257152512746e-30,4.0297103132613656e-78,1.1543402550339072e-61,1.3807432135892356e-76,3.76,0.0,0.7112174978053116,0.9999466128373565,2.3166911449006666e-25,5.265524910972455e-62,2.6076976851677783e-08,1.6842448182374128e-08,6.26192558590282e-09,2.972601822508244e-09,5.338715143743458e-05,4.221671827289736e-18,3.826181793324685e-29,1.2331102931287188e-15,1.2404011771771714e-22,2.275500098530188e-17,1.383458787208768e-44,3.238772340976525e-43,3.109046947844332e-21,4.631487177683633e-45,8.522642816582886e-24,2.7778037528328124e-51,2.1396694390622205e-43,2.3254357231350014e-46,5.858236481815924e-45,1.4713551613577678e-43,2.202647957760158e-52,2.5949167703230667e-51,3.282710868370068e-48,2.519956794516754e-21,7.955677987055532e-18,4.759098303270217e-27,8.609446387700928e-12,2.59694779797282e-12
2.124170707516224e-10,0.5751424077432059,3.0707908637357206e-17,5.517419344821344e-20,1.3684777188196502e-21,7.717389604497068e-21,0.0,0.0,1.1963225636915606e-11,1.3924658098252673e-18,7.828955314507686e-24,6.242998025937974e-36,1.0227117278559583e-26,1.7585533710355117e-64,8.748062898275479e-46,5.985080582169531e-47,3.1524968069813576e-47,9.12209388606755e-18,8.356016836118601e-62,5.811493474944144e-38,1.274342327068438e-57,2.392128553308855e-68,1.8190883054002056e-49,7.403502164579851e-46,6.424197821667122e-32,2.2817321058928177e-62,1.4599067211228646e-62,1.3893508733814986e-70,3.054182679875796e-96,6.048969470429338e-81,2.1062465131514274e-30,6.874487639970437e-78,1.841234241642885e-61,2.3575072069821917e-76,3.76,0.0,0.7112174960433055,0.9999439512296208,2.821711645883604e-25,7.84779115657892e-62,2.783822610783103e-08,1.7986119015958704e-08,6.684913336072395e-09,3.1671923416751766e-09,5.604875841608887e-05,4.812285805212655e-18,4.655760480658329e-29,1.3823616992026268e-15,1.402914752194236e-22,2.6019378726471323e-17,1.9278282604308354e-44,4.490536533581137e-43,3.56674821049109e-21,6.505384001235915e-45,9.733769282896286e-24,4.109219512151708e-51,2.966479437957436e-43,3.2421406068098612e-46,8.209287274484654e-45,2.0413027696630517e-43,3.246528583904119e-52,3.828562392335122e-51,4.8802381035449895e-48,2.967837884476842e-21,9.122093898695906e-18,5.8035138256480224e-27,9.190916911374713e-12,2.772342235184956e-12
2.2915000891368851e-10,0.5751424079737297,3.3215126140120633e-17,5.99712650438519e-20,1.595548271686639e-21,8.997269111551007e-21,0.0,0.0,1.2905590938052366e-11,1.6204841953578106e-18,9.861545004571903e-24,8.479120425946333e-36,1.2918493630721387e-26,2.798905265366916e-64,1.194901908557149e-45,8.161958077027559e-47,4.309811938466015e-47,1.0693862687583492e-17,1.4239507632170395e-61,7.874486222947601e-38,2.0150938366817096e-57,4.079715610841495e-68,2.511617505114477e-49,1.0875084998199099e-45,8.114304760785586e-32,3.8317672410825037e-62,2.3295678193111464e-62,2.3940630520671187e-70,6.141540083792168e-96,1.0446599416733908e-80,2.6603193501285716e-30,1.2786052651243656e-77,3.166681792574205e-61,4.38937519248509e-76,3.76,0.0,0.7112174938494353,0.9999407714865198,3.5474434135635823e-25,1.247382232511489e-61,3.003115393893293e-08,1.941116042289296e-08,7.211584000765248e-09,3.4084079018086205e-09,5.9228500574714196e-05,5.601888263710562e-18,5.846171921936401e-29,1.5763592516846558e-15,1.6172663419744242e-22,3.040250401668172e-17,2.834112374210591e-44,6.5605771667398435e-43,4.183976450033937e-21,9.656799445483483e-45,1.1353992948729728e-23,6.471987641885501e-51,4.333676473917245e-43,4.7691907937607945e-46,1.2151514244654221e-44,2.984625618845484e-43,5.090383860008687e-52,6.010409698498545e-51,7.733665267749636e-48,3.583798700987983e-21,1.069386270353564e-17,7.305237418147013e-27,9.914902553801918e-12,2.9907248599357542e-12
2.458829470757546e-10,0.5751424082042534,3.5735226040065623e-17,6.483856743716244e-20,1.8405055775794938e-21,1.0377809984573103e-20,0.0,0.0,1.3847953276665665e-11,1.865783332977823e-18,1.2223086826764895e-23,1.1271778275376539e-35,1.605533907001709e-26,4.313336912296795e-64,1.597237899091118e-45,1.0893144465578613e-46,5.766088058610864e-47,1.239952596041419e-17,2.3374586828056777e-61,1.0444036529407113e-37,3.085829873843921e-57,6.702494705235592e-68,3.393215161099087e-49,1.5550730678928918e-45,1.0083996276535085e-31,6.212623674634488e-62,3.598528180394363e-62,3.9723576428531875e-70,1.1768316854853227e-95,1.7371854690641886e-80,3.306033968056048e-30,2.2780221508664723e-77,5.2446491295976054e-61,7.828253586336412e-76,3.76,0.0,0.7112174916555651,0.9999377343717348,4.38886175772645e-25,1.9197617382162508e-61,3.2224081763330535e-08,2.0837371289747047e-08,7.738265137691664e-09,3.648443514214613e-09,6.22656144173368e-05,6.451686815797067e-18,7.224146470914078e-29,1.7787942961105658e-15,1.844532126508491e-22,3.514136276957595e-17,4.0563663052969506e-44,9.331976147858727e-43,4.854328043232613e-21,1.3953202008123786e-44,1.3097921378590355e-23,9.871604567319692e-51,6.16395650751431e-43,6.8298500410877775e-46,1.7509134220942823e-44,4.248737053135204e-43,7.730028688523389e-52,9.138234497285233e-51,1.1868286354550024e-47,4.264886940543903e-21,1.239952598024043e-17,9.046804882834446e-27,1.0638885949713159e-11,3.209106816342191e-12
2.626158852378207e-10,0.5751424084347773,3.826820762946392e-17,6.97767865846508e-20,2.1034454626358383e-21,1.1859528102113209e-20,0.0,0.0,1.4790312784161938e-11,2.128363165673309e-18,1.4939321099303816e-23,1.4707639132361405e-35,1.9674209289804436e-26,6.463433080949715e-64,2.09532908580973e-45,1.426835772522714e-46,7.570973470242601e-47,1.4240460372560907e-17,3.7141501874699306e-61,1.3597217103206966e-37,4.59565894580181e-57,1.0658785108336085e-67,4.4984016220939125e-49,2.172339340396979e-45,1.235617981866458e-31,9.768496077913192e-62,5.4039342779037925e-62,6.377671061399489e-70,2.1608646530432324e-95,2.7951509642589555e-80,4.050895515653143e-30,3.908797507408282e-77,8.405371263575878e-61,1.344547510694473e-75,3.76,0.0,0.7112174894616949,0.9999348334863135,5.354757958532116e-25,2.8729192527364478e-61,3.441700958102389e-08,2.226474589586878e-08,8.26495669618652e-09,3.887304950831101e-09,6.51664988962928e-05,7.361729996140317e-18,8.803461271823443e-29,1.989043622951122e-15,2.084290658138135e-22,4.023825214894872e-17,5.672337038601834e-44,1.2969614502569623e-42,5.5784120309145376e-21,1.9693823133555857e-44,1.496454423952834e-23,1.4643323706078365e-50,8.566130900648288e-43,9.55575968134322e-46,2.4645779606595137e-44,5.9095090173784114e-43,1.1416746583054821e-51,1.3512681469562014e-50,1.7712350027548766e-47,5.011288586666247e-21,1.4240460396856735e-17,1.1045788277736854e-26,1.136286720006312e-11,3.4274881348563252e-12
2.7934882339988684e-10,0.5751424086653011,4.0814070202400044e-17,7.478656487261352e-20,2.3844638037361533e-21,1.3442939314444514e-20,0.0,0.0,1.5732669586017636e-11,2.408223638801836e-18,1.803615011901455e-23,1.8879915063319e-35,2.381202003950995e-26,9.450017262975985e-64,2.703837669242419e-45,1.8384681362396965e-46,9.778449789390197e-47,1.6217935829385023e-17,5.735535355114798e-61,1.7416629040066189e-37,6.679055580235597e-57,1.647321952556373e-67,5.865379391170335e-49,2.9731046969005183e-45,1.4953983320574731e-31,1.4950243158298047e-61,7.916421712859556e-62,9.94747569449122e-70,3.8214563683535494e-95,4.369060321147254e-80,4.9024808916704874e-30,6.4886916460603516e-77,1.3087607771810501e-60,2.234095733116136e-75,3.76,0.0,0.7112174872678247,0.9999320627200703,6.453970307590858e-25,4.194912901665616e-61,3.660993739201306e-08,2.369327854861652e-08,8.791658625797066e-09,4.124997955333764e-09,6.79372641971169e-05,8.332066101759319e-18,1.0597904217132386e-28,2.2065235409498477e-15,2.3361305973436777e-22,4.569531409663211e-17,7.772072518229758e-44,1.7662296017556416e-42,6.356794113243401e-21,2.723016137771697e-44,1.695270199057478e-23,2.1197802613751152e-50,1.1664783269360643e-42,1.3099438588311795e-45,3.398688424208512e-44,8.053956783935203e-43,1.645627639660505e-51,1.9500206260000789e-50,2.5795657873243264e-47,5.822890263427295e-21,1.621793585879159e-17,1.3319611578177374e-26,1.2086846401250712e-11,3.645868844556007e-12
2.9608176156195296e-10,0.5751424088958248,4.337281305467782e-17,7.986850426477727e-20,2.6836565239451452e-21,1.5128559443693698e-20,0.0,0.0,1.6675023802090913e-11,2.705364699965956e-18,2.153962487261376e-23,2.3888405617008248e-35,2.850601258438322e-26,1.3519316135782786e-63,3.438594238108015e-45,2.3346673638777934e-46,1.2446929497134982e-46,1.8333123297868257e-17,8.636108807848332e-61,2.199041042394939e-37,9.499600474387232e-57,2.48240557301364e-67,7.536208865361987e-49,3.9960288046816206e-45,1.7900733411954994e-31,2.2338545000965186e-61,1.1345376682603947e-61,1.5122878876495674e-69,6.53546083838206e-95,6.656220631066217e-80,5.8684315941255015e-30,1.0459594223001421e-76,1.9863679390929392e-60,3.6045925145334856e-75,3.76,0.0,0.7112174850739545,0.9999294162364075,7.695384100995624e-25,5.993485384314122e-61,3.880286519629808e-08,2.5122963583189398e-08,9.318370876284333e-09,4.361528243307384e-09,7.058374691745379e-05,9.362743193464804e-18,1.2621273881338073e-28,2.430686894890974e-15,2.599650801344567e-22,5.151454650367669e-17,1.0458988117100614e-43,2.362446827977588e-42,7.189999773915003e-21,3.6971317280776515e-44,1.906110406838584e-23,3.003122856871353e-50,1.5601401643282552e-42,1.7636085907411618e-45,4.602571920693182e-44,1.0781064641133866e-42,2.3215646299572493e-51,2.7541485803314707e-50,3.6764576322029565e-47,6.699322073102501e-21,1.833312333307275e-17,1.5885524253404838e-26,1.281082364535853e-11,3.864248973217116e-12
