Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47)
8.405334407919542e-05,0.7915379156313372,3.360456559362687e-28,3.04386683167437e-08,-4.8456355761311484e-26,1.7849248311319996e-32,0.0,0.0,1.2741011971709099e-25,4.496428767589611e-49,0.0018655196113042578,3.020267060809659e-08,-7.649875332490205e-29,4.314795259826569e-30,7.265575642336395e-29,7.8238856277465e-34,-1.0155127229742688e-51,1.5494024207099026e-32,-2.9740516534808093e-31,1.731424877824393e-29,4.535884680600099e-26,3.988112539142909e-30,2.036367944588805e-35,1.3048358872880084e-66,-6.656135542958969e-56,7.573307769658588e-37,7.023582416170103e-54,1.2328064236887225e-58,5.323256605474444e-100,3.757986079643516e-87,9.606241892426825e-60,-2.1390222680534463e-60,-2.6842855353509216e-54,-3.785923258963072e-75,3.76,0.0,0.04329191416293429,0.9979425031834546,5.0465284955600765e-33,1.2193990021526936e-74,0.6068534537959893,0.38680980145386024,0.1373785803812474,1.1454824875053417e-06,0.0008073973800012214,0.03977399157396741,1.619311934990088e-07,5.382207733023483e-10,3.4273739418999334e-14,0.0006345884177088313
8.503050383843888e-05,0.7917992995647495,1.9607419647451964e-28,3.145980473455709e-08,-4.835251149816395e-26,1.916034925641564e-32,0.0,0.0,1.2700288616832854e-25,4.412923521979391e-49,0.0019018317475764574,3.122110670838721e-08,1.4671715499057524e-28,4.54648852260134e-30,3.188135309846712e-31,8.086792577888335e-34,-1.3174714186677927e-51,1.6629715183187607e-32,1.8323688488798565e-31,2.9444215911230386e-29,4.537535130706454e-26,5.552305417140317e-30,2.1083626907595462e-35,1.5061055285738338e-66,-8.662748968155544e-56,8.32250992670897e-37,7.049935123883894e-54,1.2271442295545155e-58,5.335361401393272e-100,-3.1659519607452234e-86,1.0290902092891243e-59,-2.8453295800822347e-60,8.664922123014329e-55,-3.6766344228069647e-75,3.76,0.0,0.04198204127356842,0.9979236154108663,5.4178212378732786e-33,1.13699988032425e-74,0.6088266536399698,0.3868015779826184,0.13805077337922333,1.1330117673594806e-06,0.0008073820991557975,0.0404010028172758,1.6448779131286228e-07,5.380192174821736e-10,3.4261049298967414e-14,0.0006360793302954248
8.600766359768234e-05,0.7920554648424618,4.395416005481262e-28,3.250023576848314e-08,-4.8274484100225356e-26,2.0514593923165696e-32,0.0,0.0,1.2698890966175086e-25,4.338747230704376e-49,0.001938226268851476,3.225884012182894e-08,7.846334509000785e-29,4.7868751631551436e-30,-6.609261895219425e-29,8.34425468576948e-34,-1.6213756516147617e-51,1.7802511992097578e-32,3.1566993283863e-31,-4.2825923294520374e-29,4.542217649933924e-26,1.021307480239061e-29,2.177638251350582e-35,1.7301166508649867e-66,-1.0694264895635097e-55,9.110300902593057e-37,-1.2110223288083062e-54,1.227671376331039e-58,5.361998695385982e-100,2.0917488794224926e-86,1.1408617803324151e-59,-3.558966908898469e-60,6.017121869719571e-54,-3.5641364812381026e-75,3.76,0.0,0.04071180576864651,0.9979047353321301,5.801304580950604e-33,1.0335261874636375e-74,0.6107604582713424,0.38676143458081375,0.13871509655888117,1.1208574614892834e-06,0.0008073668246498125,0.04102817382744731,1.6704506201474066e-07,5.377915487302027e-10,3.4245767115913244e-14,0.0006374723996069675
8.796198311616926e-05,0.7925527398482901,1.2549729564079846e-27,3.4639124835129484e-08,-4.7110828438519623e-26,2.336155579946316e-32,0.0,0.0,1.272998486401897e-25,4.216623278408266e-49,0.0020112405601988258,3.4392342432564054e-08,4.826008008948811e-30,5.2944145368489976e-30,-6.469286567008729e-29,8.92632524914492e-34,-2.25101321756717e-51,2.026723761648829e-32,-4.269546061329461e-31,-5.583557832960677e-29,4.5650518588744166e-26,5.4129825458824224e-30,2.3274880586465676e-35,2.2541333265606998e-66,-1.4891256081263568e-55,1.0811985078071428e-36,-1.1343101759549962e-53,1.2374851856583417e-58,5.485455662651333e-100,5.952553708962663e-86,1.2972473141733488e-59,-5.109264349077166e-60,1.846774360957828e-53,-3.618543850603502e-75,3.76,0.0,0.038285485356857635,0.9978670038233346,6.607364334155572e-33,7.410542783573628e-75,0.614514412072382,0.3865895719367871,0.14002092614943937,1.0974607427206317e-06,0.0008073362991446637,0.042282785676145275,1.7216076520418388e-07,5.372613511570179e-10,3.4207780461355975e-14,0.000639975770967646
8.991630263465618e-05,0.7930308960883045,7.180628031219377e-28,3.6855594276116064e-08,-4.4127425411662594e-26,2.640622351296522e-32,0.0,0.0,1.2695163793396934e-25,4.152329460266271e-49,0.0020845201843632415,3.6603437106410497e-08,-1.3628228028766653e-28,5.8387780745822505e-30,2.1797623668618792e-29,9.568564313363555e-34,-2.8457303139816283e-51,2.2902085674432632e-32,-1.473574579817673e-30,-1.489101469496905e-30,4.575095459576434e-26,7.663134843645585e-30,2.4942966149702324e-35,2.895085587025106e-66,-1.882596188733379e-55,1.2697752158943989e-36,4.855765894145572e-54,1.2509025730109318e-58,5.688809736731249e-100,5.447064572403307e-87,1.425949825278446e-59,-6.706779148319146e-60,-7.183108419533356e-55,-3.888862103465007e-75,3.76,0.0,0.03600378644103282,0.9978293193166153,7.469348309168827e-33,3.438212259076297e-75,0.6181240371958895,0.38630226588216154,0.14129759620840693,1.0752204250074526e-06,0.0008073058120799593,0.0435374249326761,1.7727665784031892e-07,5.366368754170254e-10,3.416045928707789e-14,0.0006421194957117486
9.18706221531431e-05,0.7934910203654424,1.6647329234874842e-28,3.914986053310993e-08,-4.1639163281253223e-26,2.964881290578224e-32,0.0,0.0,1.265345908364791e-25,4.1157338356425964e-49,0.002158025185776347,3.8892341421565546e-08,1.6571002716995352e-28,6.42131782509219e-30,1.863321999571383e-29,1.0128666117225635e-33,-3.3754776246278104e-51,2.5707098133364665e-32,-5.8951567050299324e-31,-2.022101635754559e-29,4.586514514744735e-26,5.810983054732091e-29,2.642176623410272e-35,3.6526841346053575e-66,-2.2334348113563333e-55,1.4776873800103916e-36,5.930165477468475e-54,1.2669946556442466e-58,5.964113121145959e-100,-4.751070927758831e-87,1.6253254528809703e-59,-8.163366519446173e-60,-4.4956920207395516e-54,-3.848477964225272e-75,3.76,0.0,0.033858088877125055,0.9977916917460288,8.386993508087719e-33,-1.095189200179287e-75,0.6215975373319005,0.3859070853612269,0.14254654444410272,1.0540688817304667e-06,0.0008072753714648043,0.04479171509992009,1.823911997595511e-07,5.359244140008935e-10,3.410444074322376e-14,0.000643923644627436
9.382494167163002e-05,0.7939341347344835,9.780231092001871e-28,4.152210012012234e-08,-4.024147612303077e-26,3.311105832019072e-32,0.0,0.0,1.2826979340894315e-25,4.089470249945933e-49,0.002231717852159342,4.1259232758111535e-08,4.552498879750184e-28,7.043371742060444e-30,1.2325270558993157e-29,1.0923195576923528e-33,-3.847391923293642e-51,2.8701062503254487e-32,5.038093389744783e-31,-8.902149914896504e-30,4.635784598663197e-26,1.1730018746901293e-28,2.847354647116415e-35,4.544092084978612e-66,-2.545850163595126e-55,1.7073545591419443e-36,2.928182788521126e-54,1.2889844021816555e-58,6.347922568640255e-100,1.5989269122852436e-86,1.8380459813167791e-59,-9.73158292083349e-60,5.1380454138384667e-54,-3.6019544947646984e-75,3.76,0.0,0.03184028608722075,0.9977541303659448,9.365703467108653e-33,-6.261591409694894e-75,0.6249426290197777,0.38541114489190864,0.14376912456857097,1.0339425090349447e-06,0.0008072449847601597,0.04604530385286859,1.8750294965369072e-07,5.351298811734857e-10,3.4040322071870906e-14,0.0006454074057994485
9.577926119011694e-05,0.7943612006431483,8.29420502376378e-28,4.397245187886644e-08,-3.9699579668462317e-26,3.683196701215997e-32,0.0,0.0,1.3246791981053695e-25,4.112051753021968e-49,0.0023055626146977408,4.37042508530289e-08,4.847000757846639e-28,7.706262381941514e-30,-1.2083375591949575e-28,1.1769474040492947e-33,-4.2888110383343627e-51,3.191780159465794e-32,2.255121570846355e-31,1.2443105402751483e-28,4.713754976292366e-26,9.236315137233216e-29,3.0696865589434e-35,5.640732597564663e-66,-2.8334770177221586e-55,1.965012606155475e-36,6.048532076725671e-54,1.3141479602449648e-58,6.853476874722094e-100,2.390534346274233e-86,2.1120680344791818e-59,-1.1122246663187322e-59,5.0000684768614565e-54,-3.353312233534099e-75,3.76,0.0,0.029942754639238504,0.9977166437933236,1.0416486066477858e-32,-1.2186185191461417e-74,0.6281665705554207,0.38482113147556724,0.1449666112638993,1.0147814874942163e-06,0.0008072146589129326,0.0472978616253634,1.9261055929071366e-07,5.342588353628153e-10,3.396866316045452e-14,0.0006465890998101442
9.773358070860386e-05,0.7947731224599723,5.143295857978027e-28,4.650101912879677e-08,-3.8838114732367204e-26,4.081946101764539e-32,0.0,0.0,1.3596463533409973e-25,4.209528216184505e-49,0.0023795259502866315,4.622749994986357e-08,1.6148255254168451e-28,8.411295718715646e-30,4.348318834659916e-29,1.249612834733049e-33,-4.734731749483726e-51,3.5364029235180503e-32,-3.1641586966084184e-31,5.373235881212338e-29,4.75969990965064e-26,-5.937635920506263e-30,3.264729935087813e-35,6.93173361708402e-66,-3.1313210635775712e-55,2.2485324369633792e-36,3.590909806992301e-54,1.326964290705674e-58,7.476089811267419e-100,2.0232596476544165e-87,2.362499560567406e-59,-1.267914559925095e-59,3.65641560488567e-55,-3.2120786648944385e-75,3.76,0.0,0.02815832563111473,0.9976792400472906,1.1543525230254896e-32,-1.8819728055599536e-74,0.6312761891766271,0.38414332991355915,0.1461402048540089,9.965295579212772e-07,0.0008071844003878921,0.048549080277399,1.9771276806490871e-07,5.33316500224699e-10,3.3889988921066575e-14,0.0006474861982718739
9.968790022709078e-05,0.7951707509622199,1.232560659732618e-27,4.910787172889746e-08,-3.6642517945218656e-26,4.505211578955258e-32,0.0,0.0,1.3754764095616486e-25,4.343269184502995e-49,0.0024535762856987436,4.882905086011825e-08,2.413744074904365e-28,9.159760095087613e-30,5.665341968205606e-29,1.3224192118114459e-33,-5.173172216960765e-51,3.902088376111647e-32,7.788319886511863e-33,-1.3925123032955547e-28,4.8023534182655167e-26,1.451658806706469e-28,3.444462909528216e-35,8.43114885821695e-66,-3.4248337122587395e-55,2.5572074137823842e-36,3.181491749294481e-54,1.3411981825257996e-58,8.222762329606593e-100,6.99881626473407e-87,2.6169965541109986e-59,-1.4310878554827834e-59,1.426258412798473e-54,-3.1036225259313577e-75,3.76,0.0,0.026480257565023143,0.997641926586496,1.2739191888921953e-32,-2.6187320637786196e-74,0.6342779068269979,0.38338364680807746,0.14729103573324062,9.791338088633844e-07,0.0008071542151977943,0.049798671829085484,2.028083978196073e-07,5.323077846137629e-10,3.38047915237034e-14,0.0006481153448753231
9.999999999999998e-05,0.795554886418096,1.433241170139639e-27,4.953143157859671e-08,-3.6134573965275787e-26,4.5752394183846804e-32,0.0,0.0,1.376886086846204e-25,4.36455988627202e-49,0.0024654079827891523,4.925176563313888e-08,3.0001582860275536e-28,9.283394564487198e-30,3.132169723877503e-29,1.3367554685046059e-33,-5.239840933584308e-51,3.962578762695356e-32,1.2216547822874898e-31,-1.5773344100924898e-28,4.811551375866789e-26,1.8313171027174417e-28,3.4793628800542585e-35,8.693207735052621e-66,-3.46893951604369e-55,2.609159910428586e-36,3.742393846991472e-54,1.3498049814392664e-58,8.353663881384908e-100,1.1607686819906496e-86,2.6655917377017805e-59,-1.4561396470358693e-59,2.2316838709155162e-54,-3.0857594866244077e-75,3.76,0.0,0.02622169547151416,0.9976359765529883,1.2936883024645967e-32,-2.7440897300644195e-74,0.6347476895340839,0.38325511994997713,0.14747278446968032,9.76431675606622e-07,0.0008071494018701055,0.04999805950978211,2.0362147308171064e-07,5.321408599721537e-10,3.37906128498804e-14,0.0006481920724660672
0.0001016422197455777,0.795554886418096,2.0546202069824976e-27,5.179304804618347e-08,-3.2838691903136226e-26,4.958429835128152e-32,0.0,0.0,1.3894733744367108e-25,4.46830160690972e-49,0.002527683904075364,5.150894293133523e-08,3.5400326130767743e-28,9.952925285060776e-30,2.2299759584743417e-29,1.4446905896709729e-33,-5.5592366391629e-51,4.293554608124452e-32,2.0257305615703006e-31,-3.946089671993113e-29,4.8700818304055714e-26,1.0289303580986332e-28,3.7650587544782533e-35,1.0202096651401215e-65,-3.6776004618756185e-55,2.898617911888968e-36,6.904222043870061e-54,1.4853320051678208e-58,9.091405631593767e-100,2.469861318238577e-86,3.0113336039310153e-59,-1.5765098375942536e-59,4.352997920688237e-54,-3.022404515549689e-75,3.76,0.0,0.024902210756593227,0.9976047103442107,1.4018785060887556e-32,-3.4466697767185516e-74,0.6371777644561348,0.38254763320730517,0.1484201685443905,9.625444761303339e-07,0.0008071241089316865,0.05104636726357376,2.0789634795189405e-07,5.312373014274317e-10,3.3713532485204813e-14,0.0006484923786410025
0.00010359653926406463,0.7959262815590481,1.2911340114657927e-27,5.455655682356881e-08,-2.907922470938843e-26,5.444608384472544e-32,0.0,0.0,1.4013171524122168e-25,4.574541295382912e-49,0.002601820854265016,5.426718591452688e-08,2.4248000834308867e-29,1.079204166529165e-29,8.636381664988043e-31,1.5286361445341548e-33,-5.873252698296683e-51,4.71340041604426e-32,6.29969821358882e-32,-3.873053426674485e-29,4.926513971359747e-26,1.4225408874316473e-29,3.9896459748948023e-35,1.2395519964032524e-65,-3.8839169997587826e-55,3.281803704986595e-36,5.671035588460207e-54,1.4027356475217106e-58,1.007387598588156e-99,4.336472593097095e-86,3.363197959414073e-59,-1.7147957040015593e-59,3.634805230786172e-54,-2.8426832282023884e-75,3.76,0.0,0.023418223349414843,0.9975675977610837,1.5392826771378398e-32,-4.346480073816241e-74,0.6399814447899034,0.38164050583244574,0.14952860609471844,9.467147549056506e-07,0.0008070940867813228,0.05229191540248832,2.1297559081378493e-07,5.301093852708196e-10,3.3616644612575577e-14,0.0006486323590116233
0.00010555085878255155,0.7962856445076147,1.7359826323280395e-28,5.7398378950203734e-08,-2.735163147304438e-26,5.957940141875063e-32,0.0,0.0,1.4087134588768865e-25,4.661174507791951e-49,0.0026759608632506544,5.710376173405785e-08,1.392379635212092e-28,1.1678339491013008e-29,-1.3973809156904173e-29,1.5888083580902124e-33,-6.149938587689663e-51,5.156542811729057e-32,-5.389601617301377e-32,1.8599888368963125e-30,4.961367660229475e-26,6.514485114456544e-29,4.1433091381419704e-35,1.4744192531109114e-65,-4.063626609557966e-55,3.686498373407065e-36,2.6046575103822055e-54,1.4021362902721739e-58,1.1168233253155144e-99,-6.443367625283815e-86,3.500233539416946e-59,-1.850666488325979e-59,1.2717432419510594e-54,-2.6048845771502724e-75,3.76,0.0,0.022022688836635235,0.9975305948157135,1.684515985968631e-32,-5.270392405829949e-74,0.642694293665185,0.3806671669729693,0.15061729302595953,9.316006236699719e-07,0.0008070641535658193,0.053535081849852555,2.1804516739345074e-07,5.289281090141602e-10,3.351453381114349e-14,0.000648549592223726
0.00010750517830103847,0.7966336414538933,2.230707342701907e-28,6.03184691430381e-08,-2.7350981009130247e-26,6.499170066259366e-32,0.0,0.0,1.4125018086298486e-25,4.733378237698994e-49,0.0027500792516612508,6.001862616873853e-08,1.361379169335327e-28,1.2613028265809677e-29,-7.685143386422794e-30,1.711097220989597e-33,-6.421164578631317e-51,5.623610286316946e-32,2.1096949574879064e-32,-2.223710389443321e-29,4.9829578296075104e-26,3.026562287953445e-29,4.4551205987135613e-35,1.7487911223404736e-65,-4.240860001721366e-55,4.128007555518064e-36,4.7433383794392806e-54,1.5405376223945664e-58,1.2379093906846379e-99,2.2226737008680012e-85,3.9631869384105266e-59,-1.9897945464129558e-59,2.064172766589483e-54,-2.557114013370335e-75,3.76,0.0,0.02071033491489345,0.997493707053308,1.8377683739218525e-32,-6.2464899885281496e-74,0.6453213400962682,0.3796322232041789,0.15168711926686204,9.171606785662147e-07,0.0008070343137547662,0.05477564799690295,2.2310418324542498e-07,5.276972993708017e-10,3.3407580773726034e-14,0.0006482576584277294
0.00010945949781952539,0.7969708991296891,8.977096188014918e-28,6.331675754548697e-08,-2.682299077723749e-26,7.072612962471951e-32,0.0,0.0,1.4148236325148718e-25,4.79258039770189e-49,0.00282415285234921,6.301171045000825e-08,6.38870524221866e-29,1.3597296200691616e-29,1.6489518959584625e-29,1.8067718869798634e-33,-6.686746433342186e-51,6.118342140298294e-32,9.291833398162311e-32,-3.997964149720114e-29,5.0056262371948855e-26,3.907474566386685e-29,4.7102353045235894e-35,2.0913169526821492e-65,-4.417284980267245e-55,4.6240404945683576e-36,5.1529896141360767e-54,1.4757670440029725e-58,1.3689634819277525e-99,3.373965195128195e-86,4.337111911943869e-59,-2.117489690981806e-59,3.345510111146473e-54,-2.4490853524508656e-75,3.76,0.0,0.01947620355645986,0.9974569396126033,2.0001322273250388e-32,-7.26982551563133e-74,0.6478673151819562,0.3785400030278051,0.15273892328688193,9.033559773115537e-07,0.0008070045714899378,0.05601341008276378,2.2815180464923836e-07,5.264205515794571e-10,3.329614256187461e-14,0.0006477694392222435
0.0001114138173380123,0.7972980071432727,1.3479375430851333e-27,6.639315124499128e-08,-2.4322632490177565e-26,7.678311794112764e-32,0.0,0.0,1.4189704548311387e-25,4.8393893020097134e-49,0.0028981599320909187,6.608292277900223e-08,1.4908026037229711e-28,1.463230975638207e-29,4.531825485325893e-29,1.8882204609692742e-33,-6.927635367834923e-51,6.64075303568739e-32,4.811881829490816e-32,-2.746548737140278e-29,5.039313943376545e-26,5.657474886250804e-29,4.924125594370386e-35,2.454107490220859e-65,-4.5747633955702655e-55,5.142958224639713e-36,3.8237688350903105e-54,1.504262716917148e-58,1.5084006286660647e-99,-8.960623756415465e-86,4.639481396600026e-59,-2.2486022669027957e-59,2.4481534934177035e-54,-2.306017910917297e-75,3.76,0.0,0.018315632255626844,0.9974202972511187,2.1715710308016576e-32,-8.333306203147027e-74,0.650336669895512,0.37739457347438393,0.1537734951582061,8.901498923112228e-07,0.0008069749306056591,0.057248178309082055,2.3318725498870003e-07,5.251012432228912e-10,3.318055408471673e-14,0.0006470971453998258
0.00011336813685649923,0.7976155201996412,1.1166972129856343e-27,6.954753571097857e-08,-2.100461891372634e-26,8.31556886069331e-32,0.0,0.0,1.4239181143133914e-25,4.87913091468198e-49,0.002972080116475019,6.923214976401003e-08,1.0056177634164114e-28,1.5719213261768507e-29,1.433910660655066e-29,1.9990480601820025e-33,-7.124236712360091e-51,7.190211167754095e-32,1.0628442153447048e-32,2.368112181268411e-29,5.062478814700077e-26,-3.2448170757946626e-30,5.21355174662396e-35,2.8690061437546987e-65,-4.702308828087849e-55,5.704154676542577e-36,4.922705241565573e-54,1.5436026985760817e-58,1.6562265492512486e-99,1.7949791282114532e-85,5.104829608029891e-59,-2.3743465176983915e-59,2.173113657586351e-54,-2.2030132348112632e-75,3.76,0.0,0.017224236408909754,0.9973837843688116,2.3519412317501998e-32,-9.43706614811328e-74,0.6527335917962354,0.3761997557030256,0.1547915794327057,8.775079726566592e-07,0.0008069453946478835,0.05847977600692086,2.382098113448682e-07,5.237425472125975e-10,3.3061129480395445e-14,0.0006462523447072803
0.00011532245637498615,0.7979239601941551,5.951582261269764e-28,7.277977615663967e-08,-1.8825102748737272e-26,8.982660069423895e-32,0.0,0.0,1.4275415650067278e-25,4.914824928202479e-49,0.0030458943179795415,7.24592577817421e-08,8.602373223014813e-29,1.6859128603018484e-29,-7.234100454996348e-30,2.0829367204549465e-33,-7.278145645877677e-51,7.76519138792139e-32,1.7105730885942932e-32,2.3866743621007102e-29,5.070750816917341e-26,1.9565263097950007e-29,5.433538868124477e-35,3.3638058037859513e-65,-4.802859939295516e-55,6.32051787425419e-36,4.6611582856890686e-54,1.4864556400578192e-58,1.8119746191102574e-99,-2.424607655763109e-86,5.490951924569007e-59,-2.4852216600653284e-59,2.710956753750347e-54,-2.0736084959973438e-75,3.76,0.0,0.016197892759085078,0.9973474050302384,2.5407806761986396e-32,-1.0565905500799472e-73,0.655062020729624,0.3749591396602638,0.15579387784523924,8.653978144591337e-07,0.0008069159668920654,0.05970803885288233,2.432188012903316e-07,5.223474439907066e-10,3.2938163407078814e-14,0.0006452459894045722
0.00011727677589347307,0.7982238181708049,4.975058541201502e-28,7.60897188288365e-08,-1.8039136580889876e-26,9.681715854721672e-32,0.0,0.0,1.4318342488188701e-25,4.948110177181797e-49,0.0031195846671834625,7.576409426672178e-08,1.5752305103305053e-28,1.8053154977670665e-29,-1.6348755459788065e-30,2.1925686852591456e-33,-7.404510554874008e-51,8.367528305818124e-32,7.156909540019975e-32,2.0502553804964463e-29,5.081374561989165e-26,3.443428436483992e-29,5.716808053673233e-35,3.897173149731565e-65,-4.883960146248425e-55,6.96846115363565e-36,4.158908718713903e-54,1.59711886284666e-58,1.9744460358410147e-99,-4.961934932514827e-86,5.928719485605557e-59,-2.5922415706704264e-59,2.5789466721673984e-54,-1.9845608009208032e-75,3.76,0.0,0.015232723823546077,0.9973111629853443,2.7387028177130287e-32,-1.1721845219980472e-73,0.6573256635920672,0.3736760978681603,0.15678105185628574,8.537889388953694e-07,0.0008068866503599261,0.060932814130947456,2.482135998704398e-07,5.209187330074476e-10,3.2811932250994595e-14,0.0006440884434375095
0.00011923109541195999,0.7985155561561468,7.608584918842502e-28,7.94771922298012e-08,-1.7228712299478535e-26,1.0416857944613829e-31,0.0,0.0,1.432975922073538e-25,4.9784728933237334e-49,0.0031931344470457063,7.914648893246392e-08,1.8830506261331711e-29,1.9302368708426446e-29,1.7326503107712838e-29,2.3124097483856868e-33,-7.513185626004366e-51,9.000790036805912e-32,6.106496578694493e-32,-2.7548273210213567e-29,5.0944054358873044e-26,3.601098518037387e-30,6.03089291594114e-35,4.519557093987266e-65,-4.955212265888808e-55,7.675200445801997e-36,4.751595185394413e-54,1.5917283548636872e-58,2.141758497946101e-99,1.2816925932195414e-85,6.471147283430536e-59,-2.6896713290778203e-59,2.41384822219768e-54,-1.9151604346232322e-75,3.76,0.0,0.014325083242823795,0.9972750616889762,2.946844445912587e-32,-1.2906425325352855e-73,0.6595280082212857,0.37235379839831334,0.15775372504437774,8.426526774621906e-07,0.0008068574478351926,0.062153960037159936,2.531936267597375e-07,5.194590435212468e-10,3.268269525758463e-14,0.0006427895090987576
0.00012118541493044691,0.7987996088859173,9.156511350390559e-28,8.294200827346937e-08,-1.5399056087478482e-26,1.1185631585082927e-31,0.0,0.0,1.4283334808291658e-25,4.995060916246315e-49,0.0032665280301913723,8.260625492728438e-08,-4.764899893192692e-30,2.060782311188847e-29,2.869868503309543e-29,2.390209768969287e-33,-7.604829504169546e-51,9.662812033809766e-32,3.103399485106734e-32,-1.9066035140573652e-29,5.1052031164123744e-26,1.389997421849169e-29,6.234955353008636e-35,5.216491802274812e-65,-5.01476341413692e-55,8.42945104332639e-36,4.3170934201348475e-54,1.5192905557431953e-58,2.3121719409046255e-99,-6.038786673495351e-86,6.783425675772995e-59,-2.780466207951856e-59,2.472237340643623e-54,-1.7810906789176437e-75,3.76,0.0,0.013471542000380938,0.9972391043191902,3.164494638620471e-32,-1.409536291381474e-73,0.6616723364591527,0.3709952170749553,0.15871248535631563,8.319620640568802e-07,0.0008068283618783611,0.06337134502495582,2.5815834358461124e-07,5.179708447573689e-10,3.2550695590564604e-14,0.0006413584530909793
0.00012313973444893383,0.7990763854332285,6.5306860783063805e-28,8.648396337918205e-08,-1.339649005699061e-26,1.198608995012387e-31,0.0,0.0,1.42720567740595e-25,4.9968394232029146e-49,0.0033397508191416415,8.614318992747652e-08,1.761467289053954e-28,2.1970548417389986e-29,-1.8836624657185205e-29,2.501286144076068e-33,-7.670608272864337e-51,1.035187324138697e-31,4.449584046659495e-32,4.59131441519781e-29,5.118226529181129e-26,2.9919592075588225e-29,6.52021978357912e-35,5.965072282131516e-65,-5.0553583452775275e-55,9.218421234008509e-36,4.3782892200337835e-54,1.6060165651899198e-58,2.4850227051549242e-99,2.842819119876144e-86,7.292049353165819e-59,-2.8676761345595567e-59,2.5057093372480396e-54,-1.6992526443931544e-75,3.76,0.0,0.012668875467025893,0.9972032937944272,3.3911180978726353e-32,-1.529038662879485e-73,0.6637617364313931,0.3696031489483385,0.15965788722277688,8.216917335174811e-07,0.0008067993948405499,0.06458484718904796,2.6310725140360126e-07,5.164564554593459e-10,3.2416161323372266e-14,0.0006398040319172599
0.00012509405396742075,0.7993462707403717,3.572137626316882e-28,9.010283950576088e-08,-1.2305571827575e-26,1.282305066185219e-31,0.0,0.0,1.4335745761755502e-25,5.0031996500587355e-49,0.003412789189408895,8.975707717085929e-08,1.340397941580879e-28,2.339155173139945e-29,-1.7889309912960404e-29,2.6372739129855585e-33,-7.710613157061933e-51,1.107214777105002e-31,3.4919590688779944e-32,2.4975692142690402e-29,5.1320562167069815e-26,1.3734495924202262e-29,6.878546166064653e-35,6.847676062353963e-65,-5.080351488626102e-55,1.008344753284033e-35,4.332199061769268e-54,1.652015879542136e-58,2.659562340932971e-99,7.654235504503572e-86,8.02255635797674e-59,-2.9425222627919697e-59,2.3461740739881143e-54,-1.6554001527727803e-75,3.76,0.0,0.011914051219948181,0.9971676327896258,3.6280674786548374e-32,-1.650419053946454e-73,0.6657991140918341,0.36818021908256454,0.1605904535474817,8.118178262310822e-07,0.0008067705488764955,0.06579435368561987,2.680398883361969e-07,5.14918052869903e-10,3.2279306367612995e-14,0.0006381345165306705
0.00012704837348590767,0.7996096270571227,5.363772266537911e-28,9.379840512902301e-08,-1.1701040927137634e-26,1.3698388368280628e-31,0.0,0.0,1.4393351218202247e-25,5.022645033686211e-49,0.0034856304353656884,9.344768643376568e-08,4.3945232696263805e-29,2.4871817043413697e-29,2.0984246695464767e-29,2.7326965511510623e-33,-7.736901587217078e-51,1.182524323716748e-31,9.032281312777643e-32,7.432282069088383e-30,5.1425310185846816e-26,1.0909723020045144e-29,7.129659232150593e-35,7.832356202510056e-65,-5.096020395486095e-55,1.1005751344755288e-35,4.1078523033147334e-54,1.6057507109487024e-58,2.8354115371885717e-99,-7.644639741446558e-86,8.40793356156899e-59,-3.0200643299156614e-59,2.3065933802485918e-54,-1.5411496700065347e-75,3.76,0.0,0.011204217587152355,0.9971321237513449,3.8758758520344367e-32,-1.772712099774335e-73,0.6677872040781158,0.3667288927013492,0.16151067757794835,8.023178984242772e-07,0.0008067418259567477,0.06699976018660042,2.729558273310027e-07,5.133576811775414e-10,3.2140331342936654e-14,0.0006363577161911811
