Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964)
1.9730945744080423e-09,0.49080702672524495,0.0,1.1677514941356036e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.1723118090716546e-24,3.8008294767959e-36,0.0,1.0508485789856426e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692635598742,0.9999637631572679,0.0,0.0,5.338165702109422e-09,3.4614162761521744e-09,1.5059412715993156e-09,3.7080809506753617e-10,3.623684273225851e-05,1.1311437826623316e-19,1.8512669131819735e-31,5.196488769037293e-17,5.0205209713721014e-23,1.4197690173065576e-17,1.4438428899316472e-46,1.2437401457179734e-45,3.7467719546353134e-22,4.777027411401571e-47,9.771037567800119e-26,3.3961051504624904e-52,7.85769015195805e-46,1.2592513607031505e-48,5.71042387338625e-47,6.9593942146106565e-46,2.6577319832730574e-53
2.0198337710090897e-09,0.4908070267369129,0.0,1.204949296809144e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.627358484185772e-24,4.1782661371515256e-36,0.0,1.190022636189603e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692634334222,0.9999637443112719,0.0,0.0,5.464617610833066e-09,3.544832218239135e-09,1.5416190938625726e-09,3.7816623787918573e-10,3.6255688728317187e-05,1.185701651750484e-19,1.986394400351507e-31,5.317014571285509e-17,5.1762299503823696e-23,1.4888864015102194e-17,1.63345963676406e-46,1.3971240939000576e-45,3.930879577301563e-22,5.450584973051003e-47,1.0062944776492643e-25,3.930403425151563e-52,8.825291969404088e-46,1.4248536006318717e-48,6.503415846656313e-47,7.831735478078355e-46,3.0779899789361537e-53
2.066572967610137e-09,0.4908070267485807,0.0,1.2425884598954204e-21,0.0,0.0,0.0,0.0,0.0,0.0,7.104291828738041e-24,4.583190217089425e-36,0.0,1.3439127216731882e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692633069703,0.9999637277500544,0.0,0.0,5.591069519528244e-09,3.6283064375156455e-09,1.5772971080338627e-09,3.854659115657694e-10,3.627224994570157e-05,1.241558848717902e-19,2.1279615511226704e-31,5.4365902257989e-17,5.332211565505046e-23,1.559655352584115e-17,1.8429458876743912e-46,1.5652260629983515e-45,4.119400800675498e-22,6.201010240537762e-47,1.0354919386323997e-25,4.533988485516744e-52,9.885542529743936e-46,1.6077983255332288e-48,7.385225764573354e-47,8.789825121648059e-46,3.5531215305601993e-53
2.1133121642111845e-09,0.4908070267602486,0.0,1.2806690760320828e-21,0.0,0.0,0.0,0.0,0.0,0.0,7.603628768526926e-24,5.016908114553985e-36,0.0,1.5137033741916263e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692631805183,0.9999637131966199,0.0,0.0,5.717521428194955e-09,3.7118384709004563e-09,1.6129753125881999e-09,3.927075807334552e-10,3.628680338007479e-05,1.2987162673130388e-19,2.276119924196142e-31,5.555221955865761e-17,5.488447285590178e-23,1.632076615250165e-17,2.0738855608067815e-46,1.749073049704962e-45,4.312336551291609e-22,7.035109452754409e-47,1.064695579135539e-25,5.214031161410257e-52,1.1044885230056738e-45,1.809461137760442e-48,8.363529300044856e-47,9.839887742431465e-46,4.088861637713647e-53
2.160051360812232e-09,0.4908070267719164,0.0,1.3191912545033754e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.12588646666534e-24,5.4807567292529976e-36,0.0,1.700646347296354e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692630540663,0.9999637004075563,0.0,0.0,5.8439733368331994e-09,3.795427858992045e-09,1.6486537060127157e-09,3.9989170629656694e-10,3.6299592443866933e-05,1.3571747941824582e-19,2.431021179663268e-31,5.672916167925832e-17,5.644920536916424e-23,1.7061509610783042e-17,2.3279514540985187e-46,1.9497378773280203e-45,4.509687921954308e-22,7.960125512168231e-47,1.093905083370474e-25,5.9782669043612094e-52,1.2310049254225172e-45,2.031293638885391e-48,9.446477871160074e-47,1.0988447986289133e-45,4.691403709671799e-53
2.2067905574132793e-09,0.49080702678358434,0.0,1.358155119758076e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.671582331546551e-24,5.9761034768952005e-36,0.0,1.906062939927819e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692629276144,0.9999636891689622,0.0,0.0,5.970425245442977e-09,3.879074146039378e-09,1.6843322868065598e-09,4.0701874550692037e-10,3.63108310379284e-05,1.416935308927268e-19,2.5928170781790128e-31,5.789679409322787e-17,5.801616495233033e-23,1.7818791857285605e-17,2.606908271081416e-46,2.1683401187845547e-45,4.711456156956407e-22,8.983755803094038e-47,1.123120335417699e-25,6.83502707260332e-52,1.3688055237934912e-45,2.274825897672213e-48,1.0642716940794875e-46,1.2242338111294472e-45,5.367425632097959e-53
2.2535297540143266e-09,0.49080702679525223,0.0,1.3975608100115406e-21,0.0,0.0,0.0,0.0,0.0,0.0,9.241234023970367e-24,6.504346303872674e-36,0.0,2.1313463614884146e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692628011624,0.9999636792928691,0.0,0.0,6.096877154024289e-09,3.962776879912895e-09,1.7200110534808073e-09,4.1408915198292605e-10,3.632070713104654e-05,1.4779986841591043e-19,2.7616594801414862e-31,5.905518333480029e-17,5.958521898900397e-23,1.8592621063514283e-17,2.912615687925276e-46,2.406047014712157e-45,4.917642638132943e-22,1.011417033354476e-46,1.152341380582651e-25,7.793271265799322e-52,1.5186220901641228e-45,2.541668944875856e-48,1.1961404595930913e-46,1.3608705582232701e-45,6.124116757429922e-53
2.300268950615374e-09,0.4908070268069201,0.0,1.4374084759334574e-21,0.0,0.0,0.0,0.0,0.0,0.0,9.835359463481574e-24,7.066913702340174e-36,0.0,2.3779641313357262e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692626747105,0.9999636706140953,0.0,0.0,6.2233290625771335e-09,4.0465356120757465e-09,1.7556900045583632e-09,4.211033757384615e-10,3.6329385904682705e-05,1.5403657855556717e-19,2.9377003448779878e-31,6.020439671315658e-17,6.115624881170325e-23,1.938300559149593e-17,3.2470314615070478e-46,2.66407438670935e-45,5.128248871767247e-22,1.1360030199020905e-46,1.181568392318772e-25,8.862620723630175e-52,1.681216665169271e-45,2.833517294554946e-48,1.341223040363413e-46,1.5095020695948765e-45,6.969205833945165e-53
2.3470081472164214e-09,0.490807026818588,0.0,1.4776982794212927e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0454476833971556e-23,7.665264725646592e-36,0.0,2.6474605126261864e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692625482585,0.999963662987485,0.0,0.0,6.349780971101512e-09,4.130349897555232e-09,1.7913691385738683e-09,4.280618632115129e-10,3.6337012515210894e-05,1.6040374719158392e-19,3.1210917298375215e-31,6.134450207810503e-17,6.272914819777556e-23,2.0189953971009462e-17,3.612214578279926e-46,2.9436875457159016e-45,5.343276476349583e-22,1.2730506366525271e-46,1.2108016440473968e-25,1.0053392802181866e-51,1.857382114980945e-45,3.1521514915836626e-48,1.5005434540585299e-46,1.6709084237352124e-45,7.9109898883445755e-53
2.3937473438174688e-09,0.49080702683025584,0.0,1.5184303924581724e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.1099104588592699e-23,8.300889004076604e-36,0.0,2.9414589804298094e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692624218065,0.9999636562854791,0.0,0.0,6.476232879597425e-09,4.214219294914481e-09,1.8270484540736064e-09,4.3496505729259026e-10,3.6343714520957186e-05,1.6690145952143052e-19,3.311985789789726e-31,6.247556762768645e-17,6.430382202144707e-23,2.1013474878405074e-17,4.010328443708776e-46,3.246202195545434e-45,5.562727171176308e-22,1.4235298777027005e-46,1.2400414852614866e-25,1.1376636541851354e-51,2.047942685111873e-45,3.4994406850439184e-48,1.675182719301474e-46,1.8459035165881488e-45,8.958364076581108e-53
2.440486540418516e-09,0.4908070268419237,0.0,1.5596049960528412e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.1769761454033979e-23,8.975306760863374e-36,0.0,3.261664724033445e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692622953546,0.9999636503959847,0.0,0.0,6.602684788064871e-09,4.298143366224371e-09,1.8627279496154127e-09,4.4181339735291595e-10,3.634960401546486e-05,1.7352980006558195e-19,3.5105347760301695e-31,6.359766174997298e-17,6.588018504651709e-23,2.1853577116968258e-17,4.4436441120379285e-46,3.572985331582999e-45,5.786602765766542e-22,1.588465576459509e-46,1.269288321363881e-25,1.2844169340385707e-51,2.25375455109513e-45,3.8773452271813534e-48,1.8662808223911456e-46,2.03533583322331e-45,1.012085251763033e-52
2.4872257370195636e-09,0.4908070268535917,0.0,1.6012222792587078e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2466966434205229e-23,9.690068828435935e-36,0.0,3.6098671833507185e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692621689026,0.9999636452204973,0.0,0.0,6.7291366965038525e-09,4.382121677035628e-09,1.8984076237685807e-09,4.486073192723895e-10,3.6354779502579974e-05,1.8028885267289795e-19,3.71689103559197e-31,6.471085289314406e-17,6.745816084576042e-23,2.271026959877193e-17,4.914543556162297e-46,3.925456134659942e-45,6.01490515006679e-22,1.7689393790458705e-46,1.2985425967568718e-25,1.446861474464372e-51,2.475706366059682e-45,4.287919297614803e-48,2.0750387104434603e-46,2.2400892225161017e-45,1.1408640124938397e-52
2.533964933620611e-09,0.49080702686525957,0.0,1.6432824382685671e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3191238813375908e-23,1.0446756664867678e-35,0.0,3.987942619357094e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692620424507,0.9999636406724557,0.0,0.0,6.855588604914366e-09,4.4661537963512016e-09,1.934087475113772e-09,4.553472554673308e-10,3.6359327544235037e-05,1.8717870052595988e-19,3.931207010463661e-31,6.581520945912704e-17,6.903768083447577e-23,2.3583561327952645e-17,5.425522977376375e-46,4.30508686011831e-45,6.247636285409872e-22,1.9660917490278997e-46,1.327804780757944e-25,1.6263441374628244e-51,2.7147198052213732e-45,4.733313552493918e-48,2.302720310650291e-46,2.4610836748161345e-45,1.2832605450307724e-52
2.5807041302216583e-09,0.4908070268769274,0.0,1.6857856755813643e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3943098158812046e-23,1.1246982370495072e-35,0.0,4.397856718466467e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692619159987,0.9999636366757917,0.0,0.0,6.9820405132964144e-09,4.550239296598816e-09,1.969767502242928e-09,4.6203363491800176e-10,3.636332420824585e-05,1.9419942614636502e-19,4.153635236813292e-31,6.691079971676948e-17,7.061868340676468e-23,2.4473461385342098e-17,5.9791961547761585e-46,4.7134037220771595e-45,6.484798196192074e-22,2.1811240032919625e-46,1.357075355964076e-25,1.8243002993251915e-51,2.9717501073088133e-45,5.215777798302191e-48,2.5506545753560433e-46,2.6992761025854036e-45,1.4404354554969101e-52
2.6274433268227057e-09,0.49080702688859534,0.0,1.7287321992370836e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.472306432295262e-23,1.2092388704678297e-35,0.0,4.8416672307628716e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692617895467,0.9999636331636595,0.0,0.0,7.108492421649997e-09,4.63437775360376e-09,2.0054477037591753e-09,4.686668831959104e-10,3.636683634044331e-05,2.0135111139997891e-19,4.384328344218679e-31,6.799769173104259e-17,7.220111316412485e-23,2.537997891438027e-17,6.578297834088163e-46,5.151987772913553e-45,6.726392962229728e-22,2.415300378899534e-46,1.386354808727506e-25,2.042257973519195e-51,3.2477866129436717e-45,5.737663690004119e-48,2.8202375526529157e-46,2.955661123987575e-45,1.613625592255867e-52
2.674182523423753e-09,0.4908070269002632,0.0,1.7721222221156888e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.553165744516419e-23,1.2984649102677722e-35,0.0,5.32152664199877e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692616630948,0.9999636300773174,0.0,0.0,7.234944329975114e-09,4.7185687465618955e-09,2.041128078276744e-09,4.752474224908966e-10,3.636992268260917e-05,2.0863383750214602e-19,4.6234390549037905e-31,6.90759533053645e-17,7.378492022689466e-23,2.6303123108233287e-17,7.22568715569961e-46,5.622475777971227e-45,6.97242271175469e-22,2.669950130747592e-46,1.4156436214438569e-25,2.2818420508092276e-51,3.543853299994829e-45,6.301427453237307e-48,3.112934482197718e-46,3.2312718494098414e-45,1.8041476428696128e-52
2.7209217200248005e-09,0.490807026911931,0.0,1.8159559612959776e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.6369397953110185e-23,1.3925467692622458e-35,0.0,5.839684879270338e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692615366428,0.9999636273651451,0.0,0.0,7.361396238271765e-09,4.802811858012868e-09,2.076808624420871e-09,4.817756716380046e-10,3.6372634854972564e-05,2.1604768502285845e-19,4.871120182981178e-31,7.014565193471953e-17,7.537005962000804e-23,2.7242903198038152e-17,7.924351121664878e-46,6.126561085510064e-45,7.222889615007643e-22,2.9464696598630127e-46,1.4449422663901522e-25,2.544778657929204e-51,3.861009315925749e-45,6.90963263025324e-48,3.4302819159558266e-46,3.5271806708989787e-45,2.0134018381852136e-52
2.767660916625848e-09,0.49080702692359895,0.0,1.8602336374703247e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.723680656376893e-23,1.4916579312549213e-35,0.0,6.39849205027951e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692614101909,0.9999636249817803,0.0,0.0,7.487848146539952e-09,4.887106673813533e-09,2.1124893408277203e-09,4.882520461441396e-10,3.637501821963379e-05,2.2359273389188473e-19,5.127524633700447e-31,7.120685476771653e-17,7.695649072537457e-23,2.8199328442198214e-17,8.677408101464739e-46,6.665994491909577e-45,7.477795878389069e-22,3.2463246721604472e-46,1.4742512008839495e-25,2.832899636118534e-51,4.20034950715425e-45,7.564952849313565e-48,3.773889863580821e-46,3.844500054493394e-45,2.24287576501891e-52
2.8611393098279422e-09,0.4908070269469348,0.0,1.9501216985629463e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.906271241087302e-23,1.705677464667671e-35,0.0,7.64797128130584e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559169261157287,0.9999636210470834,0.0,0.0,7.740751962990925e-09,5.055849778320049e-09,2.183851279028341e-09,5.010508167783575e-10,3.637895291660029e-05,2.3907675222321387e-19,5.667115575295756e-31,7.330403974502994e-17,8.013308463782141e-23,3.0162151507495374e-17,1.0359852818147624e-45,7.858201173675479e-45,8.00093546119549e-22,3.9222637346752e-46,1.5329016735119867e-25,3.492578673198521e-51,4.9501434439528224e-45,9.028200192455283e-48,4.546707730407926e-46,4.5480255234556527e-45,2.7688938702725674e-52
2.945269863709827e-09,0.49080702696793693,0.0,2.032541488119481e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.081272235923429e-23,1.917298587684622e-35,0.0,8.937248158871387e-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692609296736,0.9999636182785435,0.0,0.0,7.96836539769945e-09,5.207891313558515e-09,2.248077592246007e-09,5.123964002310691e-10,3.638172145645881e-05,2.5346186625885723e-19,6.184116971377295e-31,7.516311618808251e-17,8.299610240964629e-23,3.198571180640195e-17,1.2094176511405461e-45,9.070848210427588e-45,8.486966393215712e-22,4.626617264576408e-46,1.5857264576477082e-25,4.1931272582045885e-51,5.712560827453141e-45,1.0535431287144122e-47,5.349787648444086e-46,5.2664315012956843e-45,3.328314927401182e-52
3.0264652572616973e-09,0.49080702698820644,0.0,2.1134531089477145e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.2600488721136136e-23,2.1396681961333133e-35,0.0,1.0345525096881697e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692607100012,0.9999636161528169,0.0,0.0,8.188037818107386e-09,5.3547813154183625e-09,2.3100636710446545e-09,5.231927372771906e-10,3.6383847183179024e-05,2.6774936177479136e-19,6.712131803621977e-31,7.693219883479884e-17,8.576275078241473e-23,3.3796928501995524e-17,1.3986898577805589e-45,1.0378053140785338e-44,8.969713624900256e-22,5.402812785546503e-46,1.6367456814424023e-25,4.9785196953849077e-51,6.534199724131368e-45,1.2179101910221945e-47,6.232546876614258e-46,6.043691515236629e-45,3.9563382907853724e-52
3.1076606508135675e-09,0.49080702700847584,0.0,2.1957089963062034e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.44880841588337e-23,2.3808683899526375e-35,0.0,1.1930945574015006e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692604903288,0.9999636144544009,0.0,0.0,8.407710238429417e-09,5.501819426512652e-09,2.372050237566689e-09,5.338404772779178e-10,3.638554559915992e-05,2.8243433573911638e-19,7.2694957168198815e-31,7.867693608050358e-17,8.853273177046022e-23,3.565856093717618e-17,1.6115900757966984e-45,1.183095866534337e-44,9.465903484106829e-22,6.2840163030334375e-46,1.6878033054133735e-25,5.884996381169959e-51,7.447171898273338e-45,1.402655496675503e-47,7.232293161515453e-46,6.910684909818084e-45,4.682148347679619e-52
3.1888560443654376e-09,0.49080702702874535,0.0,2.279310376660682e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.647825061785147e-23,2.641936285546955e-35,0.0,1.3710512495261792e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692602706564,0.9999636130974491,0.0,0.0,8.627382658665543e-09,5.649003608316083e-09,2.434037285098931e-09,5.443416654713762e-10,3.638690255097974e-05,2.9751718158790245e-19,7.857013980250986e-31,8.039766198909003e-17,9.130594228315262e-23,3.7570657325881294e-17,1.850365175960171e-45,1.344128255697906e-44,9.975548233955555e-22,7.281204421815983e-46,1.7389007420215933e-25,6.927451822771083e-51,8.458793440550348e-45,1.6096898985218282e-47,8.360925453315446e-46,7.875053959958945e-45,5.5179434150476696e-52
3.270051437917308e-09,0.49080702704901485,0.0,2.364258478371931e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.8573732656496583e-23,2.9239371127327206e-35,0.0,1.5702387067692523e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559169260050984,0.9999636120133839,0.0,0.0,8.847055078815768e-09,5.7963318503609355e-09,2.4960248070205984e-09,5.546983189457107e-10,3.6387986616385055e-05,3.1299828734209333e-19,8.475492632301958e-31,8.20947063157763e-17,9.408229233291223e-23,3.9533265572293315e-17,2.1174129416092274e-45,1.5221336828183672e-44,1.0498660156767152e-21,8.406180322029882e-46,1.7900391786589172e-25,8.122176147026255e-51,9.576749009777595e-45,1.8410488806656007e-47,9.631203230373395e-46,8.944874077925311e-45,6.4770893606938934e-52
3.351246831469178e-09,0.4908070270692843,0.0,2.4505545284738942e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.07772774277595e-23,3.2279642414183963e-35,0.0,1.792593767279706e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692598313116,0.9999636111473263,0.0,0.0,9.066727498880089e-09,5.943802169850716e-09,2.558012796802032e-09,5.649124270267277e-10,3.638885267383772e-05,3.2887803568207496e-19,9.125738469537896e-31,8.376839447750803e-17,9.686170250494999e-23,4.1546433214869937e-17,2.4152882426480033e-45,1.7184040638730617e-44,1.1035251521826484e-21,9.671612850192727e-46,1.8412195901530495e-25,9.486947291683412e-51,1.0809099726409292e-44,2.0988973050798896e-47,1.1056784291125306e-45,1.0128666817002304e-44,7.574199558241477e-52
3.432442225021048e-09,0.4908070270895538,0.0,2.5381997501094647e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.309163465802895e-23,3.555139208092733e-35,0.0,2.04017896740039e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692596116392,0.9999636104553946,0.0,0.0,9.286399918858507e-09,6.091412611279363e-09,2.6200012480034495e-09,5.749859516599231e-10,3.638954460545548e-05,3.45156804021166e-19,9.808559035932195e-31,8.541904755993779e-17,9.964410199457582e-23,4.36102073827016e-17,2.7467093138420248e-45,1.934293307140084e-44,1.1585334559719012e-21,1.1091076431598779e-45,1.8924427561784434e-25,1.1041127058214852e-50,1.2164290986163043e-44,2.385534216587577e-47,1.2652263163914229e-45,1.1435412952777079e-44,8.825218446543051e-52
3.5136376185729183e-09,0.4908070271098233,0.0,2.6271953604156608e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.5519556623614713e-23,3.906611742084206e-35,0.0,2.3151876119294455e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692593919668,0.9999636099025635,0.0,0.0,9.506072338751022e-09,6.239161246055778e-09,2.6819901542736983e-09,5.849208277872068e-10,3.639009743656251e-05,3.618349645780864e-19,1.0524762612246067e-30,8.70469823402769e-17,1.0242942702898782e-22,4.5724634760274314e-17,3.114564132304833e-45,2.1712185781523066e-44,1.2148921441161133e-21,1.2679091764111636e-45,1.9437092796091378e-25,1.2805760961393765e-50,1.3651160197830133e-44,2.7033977024584983e-47,1.443321009598399e-45,1.2874565638223322e-44,1.0247508652772521e-51
3.5948330121247884e-09,0.4908070271300928,0.0,2.71754256874358e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.806379812576514e-23,4.2835597915662225e-35,0.0,2.6199489307700765e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591692591722944,0.9999636094608841,0.0,0.0,9.725744758557636e-09,6.387046172133386e-09,2.7439795093490444e-09,5.947189637185541e-10,3.639053911598601e-05,3.789128844484516e-19,1.1275158205550938e-30,8.865251131474709e-17,1.0521761955121198e-22,4.7889761558480384e-17,3.5219168901151287e-45,2.4306615524809144e-44,1.2726024259179708e-21,1.4451167261598897e-45,1.995019603953113e-25,1.4803681838654499e-50,1.5278944448489417e-44,3.055069803546215e-47,1.641621058993766e-45,1.4456063629549825e-44,1.1859941663618451e-51
3.6760284056766586e-09,0.4908070271503622,0.0,2.809242575193471e-21,0.0,0.0,0.0,0.0,0.0,0.0,4.0727116464392374e-23,4.6871895492967643e-35,0.0,2.95693332218766e-72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559169258952622,0.9999636091080227,0.0,0.0,9.94541717827835e-09,6.535065513644721e-09,2.8059693070519655e-09,6.043822414986217e-10,3.6390891977114934e-05,3.963909256752966e-19,1.2060555538893e-30,9.023594273205675e-17,1.08008626137312e-22,5.010563349150648e-17,3.972014561855927e-45,2.714169656322622e-44,1.3316655014443781e-21,1.6423841245547022e-45,2.0463740301814646e-25,1.705961729746748e-50,1.7057288096328844e-44,3.4432814762586566e-47,1.8618905480847054e-45,1.6190344582637508e-44,1.3682992133409674e-51
