Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43)
1.9820212361134657e-09,0.7005972918744354,3.8286044298170443e-11,4.9113391787830905e-14,2.8161806720065933e-14,1.3127173464885189e-13,0.0,0.0,4.293460332187095e-09,2.4261203012980687e-14,1.0320822927208106e-16,2.64984969478595e-17,1.1456462013183042e-17,6.783764525097597e-34,2.5224736598424027e-23,1.3122908758612107e-14,2.630523099721968e-27,6.294074863038004e-13,6.126407096862221e-34,9.751200976671113e-25,4.6286441303757555e-31,2.7051380228659474e-30,1.7949335880707283e-13,3.000479737988694e-33,1.7028805030334888e-23,2.3593267934749471e-35,1.166957102280572e-41,6.159675705179903e-32,3.3381213047641336e-57,6.460661286305573e-46,2.5868157800681565e-22,4.27034572272053e-48,3.145819818736761e-43,5.600246385401914e-47,3.76,0.0,0.5578829436698,0.9992269952580325,5.788474797989349e-17,2.8862333233966315e-32,3.132422518184278e-05,2.1977493605305748e-05,5.994103683407591e-06,3.3524436817998136e-06,0.0007730004466790835,2.8497459790492553e-11,6.997437997518869e-19,1.1352663974766192e-10,1.7352456731634185e-18,2.2527385728733032e-12,1.0268763104577742e-29,3.0917682275977716e-28,4.456472173939486e-15,1.083550585746528e-29,7.483168183366756e-17,6.837675063845277e-36,2.54523055838458e-28,3.4881149235039266e-31,9.263161057993829e-30,1.551888905143739e-28,4.2889312387203844e-37,4.2118937194777795e-36,1.1220448464524695e-32,4.95254407885123e-16,6.293964190309569e-13,2.900532744332472e-19,3.2581446085563214e-09,9.236550963790639e-10,8.488222557763806e-11,2.4925073546211637e-14,3.454458186569952e-11,3.163861489982873e-12,4.546963994094048e-12,3.0345454894408414e-13,3.7095831992566694e-12,1.2302801661648292e-14,1.9268837679467104e-13
2.0305990521229087e-09,0.700597393014581,4.013098508104531e-11,5.235636257848188e-14,3.0251424692260305e-14,1.4100578103048905e-13,0.0,0.0,4.3986843459348594e-09,2.546481120448952e-14,1.1162574591748285e-16,2.901533760862726e-17,1.2553332817356412e-17,7.449343040494892e-34,2.692423057897097e-23,1.4005385838458251e-14,2.9887401294000655e-27,6.615876553051491e-13,7.064085967072077e-34,1.0768807416170846e-24,5.411873146818538e-31,3.16201259531309e-30,1.8656537361961657e-13,3.508185016188791e-33,1.8333296874156928e-23,2.7894071977751516e-35,1.3773295217039826e-41,7.088908751958931e-32,4.3848049260443356e-57,7.956719380474693e-46,2.786367763786709e-22,5.4432312728499507e-48,3.806818955999573e-43,7.147566590163519e-47,3.76,0.0,0.5578821758542927,0.9992264734733197,6.368981016930624e-17,3.3061000681972285e-32,3.209193652102668e-05,2.255460482328397e-05,6.142654196169917e-06,3.3944877801875183e-06,0.0007735221260730032,2.995331806188407e-11,7.532734374699877e-19,1.1547696870210273e-10,1.7908232122401955e-18,2.3694147867581677e-12,1.1776578671675065e-29,3.494212620675623e-28,4.6897123167372806e-15,1.2458021075143836e-29,7.820099926413123e-17,7.932138753135373e-36,2.879788980837923e-28,3.9800723545432075e-31,1.0609993536249791e-29,1.7556268120030725e-28,4.970108004803699e-37,4.8836617740672694e-36,1.3171487072395212e-32,5.103121556182841e-16,6.615755289575761e-13,3.1135448723637047e-19,3.337218970442884e-09,9.443991169604773e-10,8.899857960247473e-11,2.678129282241442e-14,3.6232026407891226e-11,3.3237905956567802e-12,4.770022588486467e-12,3.160447831995414e-13,3.862430552815598e-12,1.3147895707346825e-14,2.0064973067651305e-13
2.0901385533423766e-09,0.7005975169770351,4.24484951039964e-11,5.651899662398885e-14,3.2948743299491964e-14,1.5356917254456923e-13,0.0,0.0,4.527652933669013e-09,2.6979749001595926e-14,1.2257638901449783e-16,3.232844310128978e-17,1.3998893429649406e-17,8.329902977471546e-34,2.9097643944804035e-23,1.5133463105148654e-14,3.480294315638708e-27,7.021151141059881e-13,8.37103676656606e-34,1.212361531960143e-24,6.519584178097775e-31,3.80792923481452e-30,1.9531937793686992e-13,4.227353722914962e-33,2.0019827866482592e-23,3.406025536274957e-35,1.6782247229671687e-41,8.381109282307258e-32,6.071654387493114e-57,1.0200686751468373e-45,3.044552873310399e-22,7.27004869961395e-48,4.778966106592539e-43,9.561289498488282e-47,3.76,0.0,0.5578812347810452,0.9992259180086647,7.138355194545774e-17,3.886904053494621e-32,3.3032882130818415e-05,2.326352325549049e-05,6.324792805766599e-06,3.4443695479195747e-06,0.0007740774616398078,3.178915992590698e-11,8.225615235848998e-19,1.1779271601863532e-10,1.8591396369945497e-18,2.5165693778248223e-12,1.3871170431732035e-29,4.043678702899656e-28,4.983954204720848e-15,1.471778281143524e-29,8.240186839207567e-17,9.469965761991696e-36,3.3372621891933278e-28,4.659215833516425e-31,1.247705679335363e-29,2.034157695684301e-28,5.9261098427433396e-37,5.8270514656014335e-36,1.5952035088010694e-32,5.287192185283451e-16,7.021015928524362e-13,3.3877420723001605e-19,3.4340870827272396e-09,9.697085366657306e-10,9.417056080192336e-11,2.9177806708257924e-14,3.8353412213300076e-11,3.525301851339383e-12,5.0504279763689035e-12,3.3169182372234575e-13,4.052286032051945e-12,1.4230506686055725e-14,2.105408473736771e-13
2.1496780545618446e-09,0.7005976409392958,4.482775522365823e-11,6.089292232170279e-14,3.579987897165164e-14,1.6684723098251467e-13,0.0,0.0,4.65662214309683e-09,2.853844750240924e-14,1.3424869992116735e-16,3.590401404039034e-17,1.556097470725233e-17,9.285616531199564e-34,3.137175789797163e-23,1.631320172853939e-14,4.034914866417183e-27,7.43837887950035e-13,9.870264398782444e-34,1.3603909749923654e-24,7.80998213165461e-31,4.560070886075756e-30,2.0416293534000056e-13,5.0667430021300845e-33,2.180542444997028e-23,4.1350518520016274e-35,2.0330384608093351e-41,9.859769934393864e-32,8.330760308311395e-57,1.2984433179453634e-45,3.3181264897560175e-22,9.628840633151308e-48,5.959929562233312e-43,1.2683111712412235e-46,3.76,0.0,0.5578802937093688,0.9992254425836569,7.974890719339775e-17,4.5477746879251574e-32,3.397382621015077e-05,2.3974125205286254e-05,6.507003147693576e-06,3.4924944811536228e-06,0.000774552757554898,3.368181237934413e-11,8.96020094549068e-19,1.2002861372136433e-10,1.9276633349106917e-18,2.6683033093401225e-12,1.6266374879672678e-29,4.660393426411661e-28,5.287432143211671e-15,1.7308918088604207e-29,8.667922161925476e-17,1.1249716201229606e-35,3.8515808041184594e-28,5.430575882429724e-31,1.460707555430523e-29,2.347224634376808e-28,7.031133086472744e-37,6.91822428367637e-36,1.9219705799295268e-32,5.470761931256345e-16,7.438228604230725e-13,3.67666433328663e-19,3.530900682731251e-09,9.948913721649796e-10,9.948164438588528e-11,3.1711489873993425e-14,4.0533210804552886e-11,3.732868712506423e-12,5.338527493352103e-12,3.475690539590772e-13,4.244820032890168e-12,1.5365379586930573e-14,2.205738968517727e-13
2.2092175557813125e-09,0.7005977649013634,4.7268548161494404e-11,6.548274593140809e-14,3.8808907474096085e-14,1.8085871601693426e-13,0.0,0.0,4.785591982124557e-09,3.01409060606087e-14,1.466680756489887e-16,3.975385705763135e-17,1.724506294421553e-17,1.032064073918306e-33,3.3747705910745894e-23,1.754508388565712e-14,4.65851332576377e-27,7.86755490814597e-13,1.1583063012550892e-33,1.521738236345482e-24,9.306207567963183e-31,5.431833789263568e-30,2.1309054236164092e-13,6.0420859066389784e-33,2.3692735219449828e-23,4.992830727776403e-35,2.4494203877729326e-41,1.1545027466565071e-31,1.1331519484656322e-56,1.6416595072178667e-45,3.6075195110276915e-22,1.2652101954480643e-47,7.386540017220966e-43,1.66909976250039e-46,3.76,0.0,0.557879352639263,0.9992250356501494,8.882319660515383e-17,5.296838349962874e-32,3.491476875915651e-05,2.4686351337594177e-05,6.689282686768782e-06,3.538924447629918e-06,0.0007749595619650416,3.563140560918922e-11,9.737751530987145e-19,1.2218718630083642e-10,1.9963842456638177e-18,2.8246253770801084e-12,1.8995624689844868e-29,5.3503705259058245e-28,5.600163798524935e-15,2.026916459788326e-29,9.103099328226453e-17,1.3301088220749053e-35,4.427957056698377e-28,6.303636539450643e-31,1.7028330387222653e-29,2.6979819148150337e-28,8.303273961444342e-37,8.175230667806569e-36,2.3043394740698238e-32,5.653867358312093e-16,7.867388405931962e-13,3.980601033844348e-19,3.6276598265367364e-09,1.0199483241725498e-09,1.0493128646652568e-10,3.438597495231548e-14,4.277127009959008e-11,3.946495808783276e-12,5.634288666697771e-12,3.636687691530425e-13,4.4399352045047935e-12,1.6553229250915622e-14,2.307438904219047e-13
2.2687570570007805e-09,0.7005978888632375,4.977066091112428e-11,7.029303100666355e-14,4.1979892347391e-14,1.9562232185030078e-13,0.0,0.0,4.914562457289465e-09,3.178712403244826e-14,1.598600359228304e-16,4.3889884701068154e-17,1.9056715179407882e-17,1.1439257193612205e-33,3.6226575438488544e-23,1.88295592691961e-14,5.357356963654388e-27,8.308675268520832e-13,1.3532328901475264e-33,1.6971966996523797e-24,1.1033465316896612e-30,6.4377997483893e-30,2.220969035723167e-13,7.170620127297077e-33,2.5684395578777738e-23,5.99750370784383e-35,2.935832049549419e-41,1.3458486200210723e-31,1.5286356663776968e-56,2.062358774755069e-45,3.913161794049774e-22,1.6499938838574058e-47,9.100773660455467e-43,2.180042679577547e-46,3.76,0.0,0.5578784115707277,0.9992246873212902,9.864468680418369e-17,6.142756674427791e-32,3.585570977796376e-05,2.5400144406470964e-05,6.8716289770283535e-06,3.5837191367788714e-06,0.0007753077617228994,3.763806521523825e-11,1.0559529152124704e-18,1.2427091774283464e-10,2.065293305837355e-18,2.9855441988186514e-12,2.2095050907511748e-29,6.1199727640004445e-28,5.9221666552092315e-15,2.363938698185206e-29,9.545518242254591e-17,1.5656450277558885e-35,5.071920891099802e-28,7.288560148206386e-31,1.9771244248413052e-29,3.089774474196663e-28,9.762234489626746e-37,9.617734065707307e-36,2.7499547227493077e-32,5.836545540748514e-16,8.30849132415534e-13,4.299836285224145e-19,3.724364568198034e-09,1.0448800892205843e-09,1.1051894602254395e-10,3.720488035532092e-14,4.506743877749737e-11,4.1661872902525744e-12,5.937678593923094e-12,3.7998353519071896e-13,4.637537624681457e-12,1.7794744252769263e-14,2.410460152652447e-13
2.3282965582202484e-09,0.7005980128249183,5.2333884603539844e-11,7.532829951154443e-14,4.531688514520032e-14,2.111566784544675e-13,0.0,0.0,5.0435335739306235e-09,3.347710077638023e-14,1.738502165032104e-16,4.832410842814576e-17,2.1001556543849833e-17,1.2645874353061828e-33,3.880941068854908e-23,2.0167046288134073e-14,6.138077951849471e-27,8.761736754728898e-13,1.5742622942580526e-33,1.8875840124614646e-24,1.301913051497793e-30,7.593795699975479e-30,2.311769243996172e-13,8.471181372725544e-33,2.7783027960159237e-23,7.169149814526454e-35,3.501606982575971e-41,1.562327367377761e-31,2.0461241659545647e-56,2.5752063260279617e-45,4.235482180638871e-22,2.1365262348817554e-47,1.1150325157402956e-42,2.8271585750367554e-46,3.76,0.0,0.5578774705037629,0.999224389165558,1.0925258663609339e-16,7.094741916006001e-32,3.6796649266696265e-05,2.611544918378447e-05,7.0540396586861486e-06,3.6269361340885594e-06,0.0007756057883493373,3.97019123666955e-11,1.1426798001190635e-18,1.2628224710014243e-10,2.1343823022001173e-18,3.1510682007472515e-12,2.560362550084062e-29,6.97592151930083e-28,6.253457959466479e-15,2.7463747112185694e-29,9.9949849150795e-17,1.8351001163808638e-35,5.789330097145556e-28,8.396215671645511e-31,2.2868479835374878e-29,3.526143814761932e-28,1.1429417053012195e-36,1.126710680014417e-35,3.2672786957030305e-32,6.018832897946695e-16,8.761534101577635e-13,4.6346491549536865e-19,3.821014959911037e-09,1.0696873597221944e-09,1.1624408488288418e-10,4.01718103490801e-14,4.7421566273619994e-11,4.391946843634892e-12,6.248663968704752e-12,3.965061793708404e-13,4.83753668284452e-12,1.9090587797613723e-14,2.514756284341199e-13
2.3878360594397164e-09,0.7005981367864055,5.4958014366244524e-11,8.059303305258402e-14,4.882392568314741e-14,2.2748035286150406e-13,0.0,0.0,5.172505336399762e-09,3.521083565259087e-14,1.8866436234023924e-16,5.306863125288516e-17,2.30852774890509e-17,1.3945029755745848e-33,4.149721550745305e-23,2.155793332354573e-14,7.007682696534639e-27,9.226736879984376e-13,1.8240233093246175e-33,2.0937421386251928e-24,1.5292853195965397e-30,8.916952613020661e-30,2.403257036258646e-13,9.964293696323352e-33,2.9991242124481936e-23,8.529919051643023e-35,4.1570080319070043e-41,1.8064096157234812e-31,2.7184986820290773e-56,3.1971150033627926e-45,4.574908535252348e-22,2.7478466941112014e-47,1.358913760781008e-42,3.641579801705633e-46,3.76,0.0,0.5578765294383685,0.9992241339524436,1.2068704334236225e-16,8.162572640506116e-32,3.773758722547348e-05,2.6832212384675442e-05,7.236512454959384e-06,3.6686309988254267e-06,0.0007758608723531592,4.182306396584069e-11,1.2340824198519136e-18,1.2822356034602822e-10,2.2036437294183114e-18,3.3212056229988773e-12,2.9563299677162313e-29,7.925306420570973e-28,6.5940547227826775e-15,3.178986913895799e-29,1.0451311249381644e-16,2.1422924505833291e-35,6.586380388562297e-28,9.638206604023925e-31,2.6355035267332024e-29,4.010833898935436e-28,1.3328015768333605e-36,1.3146522662119382e-35,3.8656505430706126e-32,6.200764799614634e-16,9.226514199587525e-13,4.985313911658745e-19,3.917611052214863e-09,1.0943708240445018e-09,1.221061677100514e-10,4.329035512871191e-14,4.983350277447666e-11,4.623777709190258e-12,6.5672111080665115e-12,4.1322978076145814e-13,5.039844957858642e-12,2.0441398658641537e-14,2.620282505858871e-13
2.4473755606591843e-09,0.7005982607476995,5.764284919700138e-11,8.609167390665081e-14,5.250504226128792e-14,2.4461185033107224e-13,0.0,0.0,5.301477748194323e-09,3.6988328022707096e-14,2.04328321009086e-16,5.813564122188705e-17,2.5313631300028226e-17,1.5341392464887467e-33,4.429095598305263e-23,2.300257985174867e-14,7.973560727847833e-27,9.70367369083126e-13,2.1053236165375525e-33,2.3165373967152837e-24,1.7886665225748645e-30,1.0425765318941218e-29,2.4953852666206906e-13,1.1672266791781804e-32,3.2311635189174605e-23,1.0104183144974476e-34,4.913291477320366e-41,2.0807294087801066e-31,3.586317564533451e-56,3.947533097453596e-45,4.931867742322002e-22,3.5113880919893154e-47,1.6478049862215654e-42,4.660450086610213e-46,3.76,0.0,0.5578755883745447,0.9992239154920097,1.329891390131317e-16,9.356608539928712e-32,3.86785236544108e-05,2.7550382600752162e-05,7.41904516921937e-06,3.7088573336915616e-06,0.000776079203672232,4.400163279471611e-11,1.3302875698930297e-18,1.3009718769461645e-10,2.2730706784741415e-18,3.495964501477099e-12,3.401915249562644e-29,8.97559484649078e-28,6.94397365136848e-15,3.6669017258571055e-29,1.091431467472975e-16,2.491355675284622e-35,7.469615596422803e-28,1.1026899825274863e-30,3.02683437212696e-29,4.547797081080009e-28,1.548311563828918e-36,1.5281057489444684e-35,4.555354932057307e-32,6.382374815374089e-16,9.703429612533513e-13,5.352100210460177e-19,4.014152894129377e-09,1.1189311665623906e-09,1.2810466198423556e-10,4.656409089221887e-14,5.2303099213068984e-11,4.8616826958860846e-12,6.893285976482556e-12,4.301476615519157e-13,5.244378108445543e-12,2.1847792016041328e-14,2.726995603626115e-13
2.5069150618786523e-09,0.7005983847087999,6.038819184216076e-11,9.182862608176608e-14,5.6364251882108635e-14,2.6256961547892047e-13,0.0,0.0,5.430450812071045e-09,3.8809577249545786e-14,2.2086803669480988e-16,6.353740514628463e-17,2.76924317010167e-17,1.683976558617268e-33,4.719156295691084e-23,2.450131752711805e-14,9.043493382000128e-27,1.0192545729929985e-12,2.4211559176316464e-33,2.5568604944933866e-24,2.0835087496140785e-30,1.2140152352353833e-29,2.588108590652123e-13,1.361929522247365e-32,3.474679181733331e-23,1.191869160329538e-34,5.782773253361662e-41,2.3880897251739526e-31,4.699497043096537e-56,4.8487592590096146e-45,5.306785727846063e-22,4.459714344195318e-47,1.9885487991374784e-42,5.927955145416081e-46,3.76,0.0,0.5578746473122912,0.9992237284978726,1.4620088713179533e-16,1.0687804942280004e-31,3.9619458553619624e-05,2.8269910235703942e-05,7.601635682245531e-06,3.747666851959907e-06,0.00077626606869038,4.623772765650281e-11,1.4314222201567214e-18,1.3190540082479802e-10,2.3426567663786215e-18,3.675352670207451e-12,3.9019542588920763e-29,1.0134641367035719e-27,7.303231141501606e-15,4.215627732676212e-29,1.1383817950462555e-16,2.886755928144915e-35,8.445937883707776e-28,1.2575454704444716e-30,3.464837414233866e-29,5.141200041720905e-28,1.7921794071759714e-36,1.769779217992048e-35,5.347694110011758e-32,6.56369481613081e-16,1.0192278830537833e-12,5.735273297531033e-19,4.110640533276508e-09,1.1433690677074048e-09,1.3423903798767162e-10,4.9996579913822984e-14,5.483020726425669e-11,5.105664196022462e-12,7.226854209020318e-12,4.472533787180503e-13,5.451054767569276e-12,2.3310360267380872e-14,2.8348538897441607e-13
2.5664545630981202e-09,0.700598508669707,6.319384867020833e-11,9.780825640599229e-14,6.04055604757646e-14,2.8137203344596723e-13,0.0,0.0,5.559424530173001e-09,4.0674582696833225e-14,2.383095440223016e-16,6.92862620640238e-17,3.022755036729916e-17,1.84450887123134e-33,5.0199934631163066e-23,2.605445130795031e-14,1.0225662682338111e-26,1.0693351970392902e-12,2.774704102225598e-33,2.8156265684559763e-24,2.417523634573695e-30,1.4081515502690637e-29,2.6813833979967717e-13,1.58315551584548e-32,3.729928445986437e-23,1.4002721499283697e-34,6.778892719950575e-41,2.731468011929754e-31,6.11880305391008e-56,5.926232894126453e-45,5.700087488902313e-22,5.631191816435835e-47,2.3888112470974862e-42,7.496252192899114e-46,3.76,0.0,0.5578737062516078,0.9992235684339675,1.60365229026882e-16,1.216772765810002e-31,4.056039192320752e-05,2.8990747438379126e-05,7.784281949371111e-06,3.7851094472531375e-06,0.0007764260034714899,4.853145352246384e-11,1.5376135056165323e-18,1.3365041022993353e-10,2.41239604381026e-18,3.8593777602505235e-12,4.461625625475738e-29,1.141069723702355e-27,7.67184326352897e-15,4.831073399221899e-29,1.1859648922988956e-16,3.3333085726864727e-35,9.522617923054616e-28,1.4297851906879997e-30,3.953773070514221e-29,5.795429711411734e-28,2.0673219655339252e-36,2.0425912880437978e-35,6.255056067244295e-32,6.744754628922425e-16,1.069306077386044e-12,6.135094228054234e-19,4.207074016013265e-09,1.1676852040200693e-09,1.4050876878881554e-10,5.3591370617777247e-14,5.7414679340057645e-11,5.355724200426276e-12,7.567881135490734e-12,4.645407153589279e-13,5.659796432659757e-12,2.4829673869463717e-14,2.9438171456931906e-13
2.625994064317588e-09,0.7005986326304209,6.60596295610675e-11,1.0403489553195368e-13,6.463296310183091e-14,3.01037430933575e-13,0.0,0.0,5.688398904102829e-09,4.2583343729043114e-14,2.5667896281394307e-16,7.539461759185488e-17,3.2924914749730115e-17,2.0162440613757978e-33,5.331693886440037e-23,2.7662260440507174e-14,1.1528659578495664e-26,1.1206091860352363e-12,3.1693492726483426e-33,3.0937752083418034e-24,2.7946931450692335e-30,1.6272799690580189e-29,2.7751677534006395e-13,1.833730874847088e-32,3.9971673640082496e-23,1.6388247615826099e-34,7.916284416580063e-41,3.1140216544804916e-31,7.918216916975475e-56,7.208916489600661e-45,6.112197129798114e-22,7.070947112382997e-47,2.8571622209668508e-42,9.426820556520092e-46,3.76,0.0,0.557872765192495,0.9992234314261775,1.7552603063296854e-16,1.380856671111134e-31,4.150132376327841e-05,2.971284804422078e-05,7.966981997984108e-06,3.821233254607934e-06,0.0007765628821334752,5.088291166053617e-11,1.6489887181081894e-18,1.3533436422005204e-10,2.482282960857571e-18,4.048047212437755e-12,5.086466738781322e-29,1.281241970312617e-27,8.049825791462978e-15,5.519566245060046e-29,1.2341640424957693e-16,3.83619649115625e-35,1.070730518212615e-27,1.620892316250839e-30,4.4981756351373256e-29,6.51509922072254e-28,2.3768759906310714e-36,2.3496820404036e-35,7.290995413744573e-32,6.925582418184162e-16,1.1205774837491659e-12,6.551820072335506e-19,4.303453387518859e-09,1.1918802481886536e-09,1.469133302272041e-10,5.735199765059992e-14,6.005636858522393e-11,5.611864311770551e-12,7.9163318012774e-12,4.820036731138011e-13,5.870527369526231e-12,2.6406282076583944e-14,3.0538465730498266e-13
