Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664)
4.599771885330454e-10,0.4678726643994777,1.4471011970570102e-19,4.790021475054885e-24,3.728115180805265e-18,2.2830356332974985e-23,0.0,0.0,2.307304207852776e-13,7.786861230710439e-21,2.102792979344742e-25,1.440264703591658e-25,5.347940073677197e-31,8.249049187545369e-51,1.2612591220874185e-33,1.9507933798766388e-22,6.711389190212066e-28,1.0219821129968401e-20,3.4423638173508314e-52,1.0276002971503096e-47,6.441094768163317e-48,3.197695480959579e-47,5.868744031037359e-21,5.5570318124594664e-45,1.476382827928332e-36,8.882424556963791e-52,5.897101161787371e-63,6.0696418014699795e-49,1.1821180020943801e-57,1.0553924869383228e-55,6.289826144793685e-36,9.785542202741376e-60,7.508576674003823e-59,1.773565112619472e-61,3.76,0.0,0.7930006013755608,0.999990088571299,1.1482430061934513e-21,3.7079288041465454e-33,9.796041462608345e-11,6.109262367165957e-11,3.112702816865355e-11,5.740762660069249e-12,9.911428469647661e-06,1.6141419495521372e-23,2.5880332729599857e-37,1.0064519568165042e-19,1.8849536740349695e-25,3.7439307819694e-18,5.306923086538689e-55,3.62906526747029e-54,1.20870819589103e-25,7.131962930353994e-56,2.1478516132380431e-29,2.432187631418632e-61,2.320406332566701e-54,2.555167616369784e-57,9.7580996720421e-56,2.2417614964694236e-54,2.276037717173518e-62,3.346620561018118e-61,4.3447555502673216e-58,1.9193659047905163e-24,1.4580679786707238e-20,8.127829729015345e-29,1.777667394356638e-13,5.282224965621513e-14,2.1040626997313124e-17,1.292825795947188e-22,3.2609033331093735e-17,4.0193954773684274e-22,9.955187857524556e-20,1.1328540426958242e-23,3.8288932477037646e-22,6.587148446146963e-25,1.1923273295484954e-20,1.7072522947025396e-25,5.2869201079140386e-14,5.270655110971584e-22,3.4211489924616084e-20,1.9637409387768263e-42,3.601562144532865e-29,1.0457826345912933e-33,2.7771173086998984e-17,6.550780248291739e-24,6.6058218366678675e-31,9.506920696309202e-20,8.185532412605844e-34,3.206987527112577e-30,2.4485759292203788e-26,5.286683141325611e-14,3.664534253024159e-30,2.7589563635268354e-17,6.064090554128033e-21,5.482185470859909e-26,1.1316038975786448e-37,6.0440655962381384e-18,4.5323126387934586e-24
4.820554955831614e-10,0.4678726643998741,1.572580851676473e-19,5.331526497060396e-24,4.094753077569211e-18,2.590671475961951e-23,0.0,0.0,2.418067699719407e-13,8.552356833467834e-21,2.4191564881856013e-25,1.6563686449587548e-25,6.20540617596226e-31,9.48303758203588e-51,1.3839242769798447e-33,2.140144017286933e-22,7.3774714565334375e-28,1.1269767920418426e-20,4.3442296459604234e-52,1.2016575636785215e-47,8.12764917102496e-48,4.0344272560578575e-47,6.140846548599902e-21,7.016067823769342e-45,1.7006788319505507e-36,1.1751240595476967e-51,7.504197763343534e-63,7.684938255925692e-49,1.496542033849559e-57,1.333892219415428e-55,7.266184657983203e-36,1.297135831547626e-59,1.0011747716973893e-58,2.3688878898620798e-61,3.76,0.0,0.7930006013708453,0.999989860179718,1.3216872747602902e-21,4.270660706840869e-33,1.0266238717328025e-10,6.403214616249876e-11,3.262109633791324e-11,6.009144537288664e-12,1.0139820039737062e-05,1.7729462319560947e-23,2.979039267054169e-37,1.0799586692555454e-19,2.0504901607810956e-25,4.112004035764571e-18,6.723142171636978e-55,4.5858166143653955e-54,1.334780955036739e-25,9.127593704002139e-56,2.3309315959922086e-29,3.214197358912751e-61,2.93196606541909e-54,3.2416139444203856e-57,1.2462030656546528e-55,2.8348240121237754e-54,2.978582980626075e-62,4.385758006477246e-61,5.76678034622611e-58,2.1085782052944762e-24,1.6289277959225768e-20,9.084333223404286e-29,1.8629665848736307e-13,5.5354782828415776e-14,2.3108142327564475e-17,1.4880272485901398e-22,3.581395799971941e-17,4.306089327826934e-22,1.0437678182657461e-19,1.2431301047444601e-23,4.2015880012667353e-22,7.576912113478396e-25,1.3095128797173156e-20,1.875176407635376e-25,5.540666723503631e-14,6.065968986872511e-22,3.757438469832031e-20,2.2604198441025846e-42,4.342127349983407e-29,1.2584017484529355e-33,3.049748017854667e-17,7.194434350724886e-24,7.544527028926396e-31,9.944788631069023e-20,9.72163361294079e-34,3.8383373543722226e-30,2.812359433440797e-26,5.5404064664649464e-14,4.409510868220999e-30,3.0299662015387924e-17,6.355171789464707e-21,6.073815272592238e-26,1.350770385885446e-37,6.637928568191502e-18,4.97779539090207e-24
5.041338026332774e-10,0.46787266440027053,1.703187717717618e-19,5.9143245373801314e-24,4.47859909454436e-18,2.924414647728189e-23,0.0,0.0,2.5288326630394064e-13,9.353739359399212e-21,2.7656398529475787e-25,1.892936122895531e-25,7.153851818620666e-31,1.0833179796355988e-50,1.5121555782447413e-33,2.338035085917911e-22,8.075667346007999e-28,1.2373240500441238e-20,5.425119960385637e-52,1.3960271415270277e-47,1.0148708394228757e-47,5.036945059403055e-47,6.4120917367636336e-21,8.765670792437683e-45,1.946734383347528e-36,1.535201194855741e-51,9.449298559929208e-63,9.628230855308226e-49,1.8748080403920728e-57,1.668274939494579e-55,8.340244375169879e-36,1.6978928000547504e-59,1.3180295294593648e-58,3.1239533767202524e-61,3.76,0.0,0.7930006013661297,0.999989645330076,1.5117769446209565e-21,4.887904238435243e-33,1.0736435972046618e-10,6.69723122112471e-11,3.411516552213353e-11,6.276881841413544e-12,1.0354669670639398e-05,1.9392126545137792e-23,3.4075848866026568e-37,1.154360236813977e-19,2.221207963414733e-25,4.497333737623224e-18,8.42828651836241e-55,5.734279106652579e-54,1.4674621124986222e-25,1.1557796991433179e-55,2.5187125352353542e-29,4.1945153224294166e-61,3.6660140548182803e-54,4.06940592645225e-57,1.5747195420831558e-55,3.547340538977363e-54,3.849846732740319e-62,5.676361314371158e-61,7.558368879276687e-58,2.3052673442422308e-24,1.8114576261565958e-20,1.0107869466524364e-28,1.9482633613794172e-13,5.788705413793073e-14,2.5272456907324627e-17,1.7019463615064006e-22,3.916902791292878e-17,4.601381148824275e-22,1.0920594954164883e-19,1.3584241747715564e-23,4.591238578504311e-22,8.6606650770838e-25,1.4321883091480353e-20,2.0509856710641823e-25,5.79441162842554e-14,6.9374503501150005e-22,4.1094891561333996e-20,2.585580740761894e-42,5.191183882108146e-29,1.5015865859006876e-33,3.335106990671398e-17,7.868217373602054e-24,8.561666618003453e-31,1.0381015941189982e-19,1.145139055606533e-33,4.5557215033713114e-30,3.210285724455669e-26,5.794126989738282e-14,5.262364150313385e-30,3.313651374976578e-17,6.646254196234186e-21,6.698189582546976e-26,1.5987603416796152e-37,7.259589375843808e-18,5.44413758643388e-24
5.262121096833935e-10,0.4678726644006669,1.8389212290107552e-19,6.540076937873447e-24,4.879655241861438e-18,3.285310908766806e-23,0.0,0.0,2.6395990991954815e-13,1.0191009285314862e-20,3.1435915961762302e-25,2.150868225823417e-25,8.198486889474436e-31,1.2304499272281745e-50,1.645936873239145e-33,2.5444373098367317e-22,8.80605679782823e-28,1.3530358249773518e-20,6.710231419634383e-52,1.612135520038502e-47,1.255128467514995e-47,6.228508958146998e-47,6.682482313011815e-21,1.0846959809508607e-44,2.215577198948533e-36,1.9826467281907137e-51,1.1784600641046822e-62,1.1947267630770133e-48,2.3262452975332378e-57,2.066548837341363e-55,9.516842755021273e-36,2.1969925565801064e-59,1.7150431028854246e-58,4.071917074826869e-61,3.76,0.0,0.7930006013614141,0.9999894432194358,1.7192753971629276e-21,5.5622289069011534e-33,1.1206633226764113e-10,6.991312027227047e-11,3.5609235718885996e-11,6.543976120515908e-12,1.0556780299736614e-05,2.11294283337999e-23,3.875393750152789e-37,1.2295591105367919e-19,2.3969168144313285e-25,4.899919917984983e-18,1.0464893334920329e-54,7.101861965779613e-54,1.606772686804583e-25,1.4492992141665297e-55,2.710906447382972e-29,5.411203795950019e-61,4.5400497900238864e-54,5.0596421394985876e-57,1.970609134122981e-55,4.3965372577352777e-54,4.91980890142529e-62,7.263578780399121e-61,9.793061230719999e-58,2.5091644338390763e-24,2.0059584320435618e-20,1.1200437671768436e-28,2.033557725483861e-13,6.041906365730079e-14,2.7533560645547137e-17,1.9354393885341319e-22,4.267423583773473e-17,4.905272072651683e-22,1.1403938186008407e-19,1.4787229759447057e-23,4.9977998169447965e-22,9.842582083710022e-25,1.560353346023428e-20,2.234681330934294e-25,6.048154822691292e-14,7.888570619964679e-22,4.477300877333797e-20,2.940531151826728e-42,6.15878859241131e-29,1.778064213377636e-33,3.633189680698566e-17,8.572125597463597e-24,9.659273407036077e-31,1.0815608990887414e-19,1.3387990140511685e-33,5.3660170487107274e-30,3.643850435142419e-26,6.047844711202714e-14,6.232968273793871e-30,3.610009392774751e-17,6.937337774629346e-21,7.355446901403681e-26,1.877654312309095e-37,7.909044559736943e-18,5.931336629414981e-24
5.482904167335096e-10,0.46787266440106323,1.9797808196216499e-19,7.210443056460274e-24,5.2979235295540084e-18,3.67440588887318e-23,0.0,0.0,2.7503670094841525e-13,1.1064167088458942e-20,3.5543575860371935e-25,2.431062955943876e-25,9.344592735805072e-31,1.3901994905663995e-50,1.785252047983025e-33,2.7593215065630655e-22,9.568719758825669e-28,1.4741222726692415e-20,8.226971926412193e-52,1.8514526133074541e-47,1.5386503800638327e-47,7.634407013016958e-47,6.952020986199238e-21,1.3304703016983002e-44,2.5082374316075345e-36,2.5335824978499645e-51,1.4567746572274845e-62,1.46942210755899e-48,2.8610655080192665e-57,2.5374509832890124e-55,1.0800824844439781e-35,2.812883927026634e-59,2.207869011057552e-58,5.2509919552875486e-61,3.76,0.0,0.7930006013566986,0.999989253092468,1.9449461028940727e-21,6.296210608739238e-33,1.167683048148051e-10,7.285456880364705e-11,3.7103306925747295e-11,6.810428918949765e-12,1.0746907256412575e-05,2.294138380828003e-23,4.384189844983073e-37,1.3054664702313238e-19,2.5774321029896703e-25,5.319762588506078e-18,1.2879577964597436e-54,8.718457645203351e-54,1.7527309126490604e-25,1.8011491886921393e-55,2.9072380387799957e-29,6.907487105341117e-61,5.573155883589288e-54,6.235491016209703e-57,2.4441306223462843e-55,5.401228001829538e-54,6.222054778947073e-62,9.198071043891137e-61,1.255497418693833e-57,2.719999446992214e-24,2.2127293581547933e-20,1.2364038483299284e-28,2.1188496787301058e-13,6.295081145707679e-14,2.989144345403239e-17,2.189362494257447e-22,4.632957454735444e-17,5.217763228753125e-22,1.1887707891985264e-19,1.6040132634991426e-23,5.421226663035122e-22,1.1126826708049134e-24,1.6940077186436345e-20,2.4262646330845844e-25,6.30189630631239e-14,8.922799725580109e-22,4.8608734594048595e-20,3.326578858760609e-42,7.255434664558208e-29,2.0906663163376915e-33,3.9439915434776943e-17,9.306155303307507e-24,1.083926866063539e-30,1.1248574119678945e-19,1.5544747594212262e-33,6.27627407439989e-30,4.1145449613488944e-26,6.301559630915269e-14,7.331618503825645e-30,3.919037764718175e-17,7.22842252484305e-21,8.045704996309944e-26,2.1895521975145327e-37,8.58629066138105e-18,6.439389924598356e-24
5.703687237836256e-10,0.46787266440145964,2.1257659238474565e-19,7.927080316579734e-24,5.733405967525185e-18,4.09274508756419e-23,0.0,0.0,2.8611363951208646e-13,1.1973213246482425e-20,3.9992810442093446e-25,2.7344152391823957e-25,1.0597520796793063e-30,1.5630641221775787e-50,1.9300850271967165e-33,2.9826585867639304e-22,1.0363736183443262e-27,1.600591936115752e-20,1.000504546103818e-51,2.1154917534865671e-47,1.8709761325509437e-47,9.282031346902669e-47,7.220710456580456e-21,1.6187462865576732e-44,2.8257476515304966e-36,3.2062467715712314e-51,1.7862150498757593e-62,1.7925878191693637e-48,3.4904052584008993e-57,3.0904787279011676e-55,1.219704172801253e-35,3.566503218663038e-59,2.8143934258993134e-58,6.704967761734939e-61,3.76,0.0,0.793000601351983,0.999989074238629,2.1895526214377725e-21,7.092431629589041e-33,1.2147027736195797e-10,7.57966562671581e-11,3.859737914029906e-11,7.076241777360053e-12,1.0925761084333668e-05,2.4828009052588977e-23,4.935697526207023e-37,1.3820014474555e-19,2.762574829037538e-25,5.7568617438362526e-18,1.5723236563921525e-54,1.0616547331961249e-53,1.9053525045411792e-25,2.2200036352008438e-55,3.107444675225596e-29,8.732183899554513e-61,6.786065037944161e-54,7.622298771328281e-57,3.00661702118526e-55,6.581885256834095e-54,7.79401591095081e-62,1.153638898836758e-60,1.593979345422038e-57,2.93750262505964e-24,2.4320679002861e-20,1.36006739780908e-28,2.2041392225985258e-13,6.548229760593726e-14,3.234609524735378e-17,2.4645717540313055e-22,5.0135036820803875e-17,5.538855743732135e-22,1.237190408572887e-19,1.7342818246771705e-23,5.861474171937332e-22,1.2517551379773583e-24,1.8331511554219956e-20,2.6257368232416414e-25,6.555636079300298e-14,1.0043606106654547e-21,5.260206728321756e-20,3.745031900416771e-42,8.492050440624455e-29,2.4423278247025194e-33,4.2675080365080275e-17,1.0070302772589316e-23,1.2103467128769929e-30,1.167991764248028e-19,1.7935091011745378e-33,7.293707583340506e-30,4.6238564942663e-26,6.555271748932924e-14,8.569029872061479e-30,4.2407340014074714e-17,7.519508447068154e-21,8.769062872217712e-26,2.536568996308119e-37,9.291324223200209e-18,6.968294877423079e-24
5.924470308337417e-10,0.4678726644018561,2.276875976212879e-19,8.691644252890868e-24,6.186104565517049e-18,4.541373874173884e-23,0.0,0.0,2.9719072572447873e-13,1.291814823741759e-20,4.4797025538041525e-25,3.06181693509412e-25,1.196269134929967e-30,1.7495388549865905e-50,2.080419774326676e-33,3.2144195539502342e-22,1.1191186033707741e-27,1.7324519010289558e-20,1.2076535977830606e-51,2.4058096840299443e-47,2.258087692448147e-47,1.1200953221553222e-46,7.488553415837849e-21,1.9547740221332425e-44,3.1691428293827884e-36,4.021168024948689e-51,2.173733133975791e-62,2.170382910882864e-48,4.226368804355795e-57,3.735921059234905e-55,1.3710349125703592e-35,4.481489335505392e-59,3.554945901989691e-58,8.48376027273061e-61,3.76,0.0,0.7930006013472675,0.9999889059895055,2.4538586015266004e-21,7.953480644837647e-33,1.2617224990909966e-10,7.873938112827933e-11,4.009145236012811e-11,7.341416232691534e-12,1.1094010196913318e-05,2.678932011210853e-23,5.5316415158790715e-37,1.4590904173456538e-19,2.952171544793525e-25,6.211217363251461e-18,1.905125076039298e-54,1.28313061849503e-53,2.0646508990614048e-25,2.7154342547545638e-55,3.31127627413744e-29,1.0940154597653519e-60,8.201226821491204e-54,9.247698642570932e-57,3.67054247525466e-55,7.960711283755362e-54,9.677214835673123e-62,1.4341358172679619e-60,2.0055814237411455e-57,3.1614057074738227e-24,2.664270061014839e-20,1.491234766795541e-28,2.2894263585104376e-13,6.801352217079926e-14,3.489750594278821e-17,2.7619231540057055e-22,5.409061544252269e-17,5.868550741358623e-22,1.2856526780709306e-19,1.8695154786662639e-23,6.31849750732043e-22,1.4018897410506298e-24,1.977783384881125e-20,2.8330991470142972e-25,6.809374141666457e-14,1.1254456714044766e-21,5.675300510063194e-20,4.1971985720364706e-42,9.87999825022967e-29,2.836085552704076e-33,4.6037346192138047e-17,1.0864564287222025e-23,1.3453582040786417e-30,1.2109645849700667e-19,2.0572547328079896e-33,8.425689731814058e-30,5.17326805093903e-26,6.808981065312599e-14,9.95633586179302e-30,4.575095614227074e-17,7.810595541497503e-21,9.525602582863233e-26,2.9208308292813283e-37,1.0024141788482488e-17,7.518048893976823e-24
6.145253378838577e-10,0.46787266440225256,2.4331104114665525e-19,9.505788553491835e-24,6.656021333082588e-18,5.021337487948199e-23,0.0,0.0,3.0826795969233493e-13,1.389897253965405e-20,4.996960067308038e-25,3.414156846732689e-25,1.3445592357963281e-30,1.9501163196917993e-50,2.236240291560571e-33,3.4545755041749286e-22,1.2051149279202096e-27,1.869707938631668e-20,1.4475990369388977e-51,2.724006552858485e-47,2.7064246888842647e-47,1.3422997128811737e-46,7.755552547109568e-21,2.344211732487917e-44,3.539460321033967e-36,5.001344974746514e-51,2.6269253014022943e-62,2.609465425234094e-48,5.082071184591584e-57,4.484889916595888e-55,1.5345606126955686e-35,5.584407932510943e-59,4.452520636409836e-58,1.0643991073047656e-60,3.76,0.0,0.7930006013425519,0.9999887477163157,2.7386277809946713e-21,8.881952720225034e-33,1.3087422245623018e-10,8.168274185617192e-11,4.158552658282642e-11,7.605953818197694e-12,1.1252283375593791e-05,2.882533299368425e-23,6.173746902102524e-37,1.5366663533516677e-19,3.146054285135764e-25,6.682829412152955e-18,2.2923694281149077e-54,1.5400708308154995e-53,2.230637477297392e-25,3.2979669306414295e-55,3.5184951311746174e-29,1.359276380393797e-60,9.842874253316433e-54,1.1141721432312432e-56,4.449590853897126e-55,9.561709364542793e-54,1.1917513544803359e-61,1.7682469550745262e-60,2.5025030655802614e-57,3.391442999760461e-24,2.909630492503243e-20,1.6301064501546166e-28,2.3747110878315957e-13,7.054448521692249e-14,3.754566546025072e-17,3.082272591149275e-22,5.819630320202739e-17,6.206849342575668e-22,1.3341575990233855e-19,2.0097010765359762e-23,6.792251941147971e-22,1.5634995020729877e-24,2.127904135649215e-20,3.048352849888478e-25,7.063110493422271e-14,1.2558817010388803e-21,6.106154630611414e-20,4.6843874242478285e-42,1.1431073242411554e-28,3.27507685295636e-33,4.952666752913976e-17,1.1688936129576052e-23,1.4891230042712174e-30,1.2537765007337925e-19,2.347072959991305e-33,9.67974237635081e-30,5.764258503047976e-26,7.062687580111183e-14,1.1505087101801161e-29,4.92212011531568e-17,8.101683808323924e-21,1.0315390893195512e-25,3.344471228138119e-37,1.0784739901334139e-17,8.088649380961456e-24
6.366036449339738e-10,0.4678726644026488,2.5944686645776044e-19,1.037116509891071e-23,7.143158279559961e-18,5.533681038138852e-23,0.0,0.0,3.193453415156479e-13,1.4915686631916218e-20,5.552388914543792e-25,3.792320730482615e-25,1.5051778421406448e-30,2.1652867620604073e-50,2.397530619832634e-33,3.703097625732722e-22,1.2943705897038091e-27,2.012364636628436e-20,1.7240500503287513e-51,3.0717259054477073e-47,3.222899477739784e-47,1.5982313901941989e-46,8.021710525017275e-21,2.7931399605761826e-44,3.9377398538106004e-36,6.172432802517764e-51,3.154067163438001e-62,3.1170110043141997e-48,6.07168166324392e-57,5.3493514598496455e-55,1.710767405041683e-35,6.904984618723456e-59,5.5330083526196614e-58,1.324959838282122e-60,3.76,0.0,0.7930006013378363,0.9999885988275602,3.0446239867688055e-21,9.88044931244629e-33,1.3557619500334943e-10,8.462673692367366e-11,4.307960180599114e-11,7.869856063449605e-12,1.1401172119841195e-05,3.093606366571806e-23,6.8637391381396396e-37,1.6146682395454427e-19,3.344060488302545e-25,7.171697843442481e-18,2.740554154293949e-54,1.8365631456283807e-53,2.4033217689006426e-25,3.979139762234204e-55,3.728875691687895e-29,1.675835748988154e-60,1.1737090195109706e-53,1.3336907336474318e-56,5.358726036692661e-55,1.1410755167699854e-53,1.4565365550924674e-61,2.1636276261319308e-60,3.0984274470140607e-57,3.627352294928602e-24,3.1684426274776495e-20,1.7768830866324293e-28,2.459993411875479e-13,7.307518680800745e-14,4.0290563722232935e-17,3.4264758732723395e-22,6.245209289359093e-17,6.553752665506295e-22,1.3827051727447458e-19,2.1548255011737732e-23,7.282692853461836e-22,1.7369963366634502e-24,2.2835131364565624e-20,3.2714991772223654e-25,7.316845134579135e-14,1.3960150970713894e-21,6.552768915952194e-20,5.20790726206559e-42,1.3157502220266883e-28,3.762538284665081e-33,5.314299900794175e-17,1.2543414582479168e-23,1.641793605545777e-30,1.2964281357073182e-19,2.6643325479118875e-33,1.1063529921218276e-29,6.398302604091232e-26,7.316391293385506e-14,1.3227250068488303e-29,5.281805017538962e-17,8.392773247740247e-21,1.11384808040851e-25,3.809627683788696e-37,1.1573115106637546e-17,8.680093745661479e-24
6.586819519840898e-10,0.4678726644030452,2.760950170732432e-19,1.1289423998112214e-23,7.647517414048913e-18,6.079449504096405e-23,0.0,0.0,3.3042287128806165e-13,1.5968290993242097e-20,6.147321810646984e-25,4.197191305855116e-25,1.678686980664942e-30,2.3955380601422047e-50,2.564274838820172e-33,3.959957198861329e-22,1.3868935871828895e-27,2.1604255192512665e-20,2.0409784338591697e-51,3.450654677845869e-47,3.8149120236657144e-47,1.8915452855303794e-46,8.287030015693803e-21,3.30807563589067e-44,4.3650235141326955e-36,7.562935504032038e-51,3.764148961273115e-62,3.7007313125303686e-48,7.210467501594765e-57,6.3421572942138904e-55,1.9001415418892514e-35,8.47634721868655e-59,6.825438899182367e-58,1.6372479490487075e-60,3.76,0.0,0.7930006013331208,0.9999884587668114,3.372611134858597e-21,1.0951578269751683e-32,1.4027816755045736e-10,8.757136480729007e-11,4.45736780272247e-11,8.133124494344755e-12,1.1541232857601462e-05,3.312152805826052e-23,7.603344041523891e-37,1.6930405353850446e-19,3.546032908235408e-25,7.677822598782964e-18,3.256687819755997e-54,2.1769961473291463e-53,2.5827116391575017e-25,4.771562635111963e-55,3.942204276677949e-29,2.0512754743539934e-60,1.3911873550827602e-53,1.5868419049053982e-56,6.414263882996243e-55,1.353566823366251e-53,1.767607145523841e-61,2.6286796285326374e-60,3.80864035871745e-57,3.8688756625471075e-24,3.4409987992820695e-20,1.9317654590484242e-28,2.5452733319063807e-13,7.560562700628739e-14,4.313219065374526e-17,3.7953887190494663e-22,6.685797731594666e-17,6.909261825460244e-22,1.4312954005333226e-19,2.3048756672198998e-23,7.789775732162597e-22,1.9227910566902834e-24,2.4446101161322955e-20,3.502539374241852e-25,7.570578065148414e-14,1.5461921083035306e-21,7.015143192074829e-20,5.769067143892216e-42,1.5071942478434775e-28,4.301804295860682e-33,5.688629527880802e-17,1.3427995929216473e-23,1.8035138033904315e-30,1.3389201116365181e-19,3.0104086767734602e-33,1.2584852454643134e-29,7.076871015081421e-26,7.570092205192366e-14,1.5135205795933414e-29,5.654147834464346e-17,8.683863859939278e-21,1.1994912949780993e-25,4.318438443854329e-37,1.238926395001269e-17,9.292379395915075e-24
