Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339),S(215),CHF2(82),S(4704),S(2774),S(4610),CHF3(42),S(221),S(3742),S(2509),S(2711),S(5098),S(2834),S(2508),S(2715),S(195),C2HFO(286),S(1948),C2HF3(125),C2HF4(54),S(5101)
0.0044232398103950755,0.53192469549554,6.687447709900957e-08,1.8640372414348897e-08,5.667082458159633e-07,0.00014494731836036976,0.0,0.0,0.00035842572730119003,0.00018586275662646183,0.00022556137531429442,9.293534632142015e-06,6.23056434071356e-10,5.249396598589733e-26,3.5845844571353474e-19,1.8420383666745726e-13,4.976493041805321e-09,8.42219084075974e-05,2.3468904260242133e-12,1.7044056545602774e-18,7.340927055817322e-18,1.0393429593635134e-23,5.5280717966480965e-15,6.690588057186504e-11,3.8069781967890914e-12,2.313539451962113e-10,3.233279423121778e-21,1.4299720234220095e-14,3.436324088160558e-13,1.7615051160924702e-17,1.1382214970730178e-11,6.25685320033272e-18,1.036918656072076e-17,6.740490173988051e-15,3.76,0.0,0.8649396985294521,0.9978060000673361,0.0017488892656074002,5.010402189237826e-07,0.028543401617957494,0.019423653818507094,0.007996001085174804,3.001155467364228e-09,4.166182389711547e-05,2.380446185833248e-06,2.2459651094448624e-14,1.1749022115346565e-15,3.73236785782509e-16,0.00017719309364437385,2.3096848558582395e-16,2.1659664587272112e-17,0.0006893960792564483,1.361168568051244e-15,1.1012277690326325e-12,7.335281942031322e-22,9.94351866534416e-16,2.297574733772618e-17,2.8349740288312236e-23,4.1585853236751954e-22,1.1133696313034678e-09,1.9991156215896837e-15,4.512239406549439e-14,6.3993232069865e-15,0.00022073180590606722,4.763388576170447e-05,5.56235527655907e-07,1.936751821892185e-07,4.0443149687325393e-13,1.1866355288276867e-07,4.453708034914084e-08,6.723396916725462e-11,1.2320877768036687e-09,2.093212024105688e-09,7.812458344445708e-08,4.408698086494562e-06,3.6434777360555616e-07,2.4327482275573185e-05,6.21361335473058e-08,0.0025099617876198936,0.002011402657862905,3.610121268086245e-05,1.832390816332574e-06,6.631084731786996e-15,5.620423667289802e-05,1.1123321345740616e-08,1.1893850329900859e-14,3.6992151180633736e-08,7.993563837182211e-08,3.1325635849626004e-08,8.652338172855721e-16,5.3494575098917375e-12,2.1729052296487254e-06,9.611403541976265e-08,4.3847203071131985e-08,1.9529105941574275e-09,7.529789268292268e-15,2.019188930234019e-06,2.7846512005686824e-09,4.764547432756875e-08,4.407069269430665e-09,1.665767593117014e-12,8.04657200267499e-15,8.788278883386435e-07,5.2820364858677846e-17,2.0011546313452895e-18,6.538021370314376e-16,1.046178565370412e-12,5.359621623051268e-18,1.7928545399338507e-12,7.885785568248924e-07,9.366803178085614e-09
0.004453609721473734,0.53194472913509,6.800058653226565e-08,1.9108062783579477e-08,5.784705164973853e-07,0.0001483180397648793,0.0,0.0,0.0003619941311923801,0.00018949685433721853,0.00023116202141940442,9.615993708340884e-06,6.40619188411553e-10,5.578379187166391e-26,3.764523498689688e-19,1.9020416266211103e-13,5.060815725682961e-09,8.535072110460742e-05,2.427535221681712e-12,1.746518619946327e-18,7.75662059803656e-18,1.0850279810586629e-23,5.709264978318596e-15,7.000652353205893e-11,3.909715556333236e-12,2.4096575902792746e-10,3.445205201225172e-21,1.492707638062409e-14,3.5848200498567024e-13,1.8400471203211568e-17,1.1651808014940318e-11,6.524649099251457e-18,1.0979328169637307e-17,7.102182780208837e-15,3.76,0.0,0.8646283565818473,0.9977567217936062,0.0017968386716356159,5.135444920092152e-07,0.028739186209298665,0.019536383137726085,0.008053923092453952,3.0003990798566663e-09,4.165976631975015e-05,2.4120135901087865e-06,2.2757671031649215e-14,1.1783236732365481e-15,3.753702725673657e-16,0.0001811504642816392,2.371581754818883e-16,2.223829172777242e-17,0.0007063863653381753,1.3975384167962666e-15,1.1195634292235528e-12,7.531203473250537e-22,1.0210471435128067e-15,2.3592588979265484e-17,2.910694692076632e-23,4.269658980199231e-22,1.1560835855501627e-09,2.0527869537265822e-15,4.6333864269895817e-14,6.445118010455615e-15,0.00022689161228983313,4.9256313073418106e-05,5.687564923310399e-07,1.9744358322422746e-07,4.134993298467277e-13,1.2076602201302725e-07,4.530119047909667e-08,6.877649175852744e-11,1.2661735916869055e-09,2.1478695141208898e-09,8.029262041507379e-08,4.491640448423503e-06,3.711886576489172e-07,2.4768582779967748e-05,6.325727611586281e-08,0.002571879250874957,0.0020592185562552656,3.711353775315595e-05,1.8866225867284478e-06,6.883196591500333e-15,5.866094460902237e-05,1.1431042793818501e-08,1.2222881446504072e-14,3.7684840931050196e-08,8.133413670443594e-08,3.19123068616143e-08,8.891692392344627e-16,5.4974902588455116e-12,2.23627437602963e-06,9.836596587479149e-08,4.51220149046886e-08,1.9984997100089615e-09,7.745776020103767e-15,2.1058923392241527e-06,2.862685858294436e-09,4.92620409104754e-08,4.530515742338388e-09,1.7124174153361521e-12,8.330343829821743e-15,9.163005083522689e-07,5.453792256802953e-17,2.06622543779471e-18,6.7802122741167775e-16,1.0789716169354948e-12,5.545745932081027e-18,1.8354948712348e-12,8.046635045981289e-07,9.790155849613666e-09
0.004480942641444527,0.531962795666039,6.902035153667876e-08,1.9535363509308784e-08,5.89163222211251e-07,0.00015139893102173078,0.0,0.0,0.00036518448845766224,0.00019278951319218733,0.00023631396162421842,9.913824938096213e-06,6.56718950982294e-10,5.973142903619655e-26,3.9330888770338996e-19,1.9572838502994304e-13,5.137085459485851e-09,8.637263748246606e-05,2.501841169602539e-12,1.7851221445652304e-18,8.148791738131298e-18,1.127763545082391e-23,5.876104120660314e-15,7.289664139983517e-11,4.003336036825545e-12,2.498938959102463e-10,3.646342152154988e-21,1.5511701398271418e-14,3.722744802427046e-13,1.913278353428373e-17,1.1897280436835048e-11,6.774066341685017e-18,1.1554569047851799e-17,7.441630252111496e-15,3.76,0.0,0.8643463145910947,0.9977116383690592,0.0018408367717565222,5.249768703346724e-07,0.028915435440814815,0.019637456932988035,0.00810615381381793,2.999711041969136e-09,4.165788389600577e-05,2.440577048984241e-06,2.3027332662591927e-14,1.181394791458573e-15,3.772824371012357e-16,0.0001847893758850232,2.4282985848240874e-16,2.2768423198569586e-17,0.0007219002898108454,1.430860172440691e-15,1.1361182217960274e-12,7.710703347436266e-22,1.0455073615312206e-15,2.415778587365572e-17,2.9800686369571416e-23,4.37142271951566e-22,1.1956614902236099e-09,2.101964682303846e-15,4.7443905588668046e-14,6.48640201669073e-15,0.0002325854695812989,5.075323695285367e-05,5.801502563029929e-07,2.0087609333597077e-07,4.217494837399529e-13,1.2266886851908704e-07,4.5993149774263716e-08,7.018134454944208e-11,1.29739382949779e-09,2.1978107052519605e-09,8.227859274617784e-08,4.566889161962745e-06,3.773944023346052e-07,2.516828696057423e-05,6.427301593759278e-08,0.0026285321893632324,0.0021029138826734245,3.8040529338687996e-05,1.936906926981169e-06,7.116391895204273e-15,6.094724517514545e-05,1.1712883689391258e-08,1.2524239593145266e-14,3.8313167180961645e-08,8.259954025429394e-08,3.2444451163208403e-08,9.11091575476299e-16,5.633074239638201e-12,2.2944356084132454e-06,1.004321031507113e-07,4.629189722688358e-08,2.0403221316756868e-09,7.944448517394548e-15,2.1866038335544472e-06,2.9346882542376237e-09,5.0749139561398596e-08,4.643546861016286e-09,1.7551310665408656e-12,8.592102709445905e-15,9.511486608682038e-07,5.611909108447598e-17,2.1261288436383815e-18,7.00412865859054e-16,1.1091068202394105e-12,5.717548528665643e-18,1.8744615543827997e-12,8.19304228941955e-07,1.0184731755432202e-08
0.00450554226941824,0.5319790853290033,6.994305864146765e-08,1.992509309476731e-08,5.988716611289782e-07,0.00015421019107712084,0.0,0.0,0.0003680379418846414,0.0001957699009315641,0.00024104267971237722,1.0188147655112586e-05,6.714478358621154e-10,6.281207720205998e-26,4.0898831322951017e-19,2.0080214524719695e-13,5.206024518025139e-09,8.72972066950937e-05,2.5701282971809357e-12,1.8204409514006003e-18,8.516951685381357e-18,1.1673976675917379e-23,6.029356324550272e-15,7.558028305708872e-11,4.088514987401563e-12,2.5815890893442306e-10,3.836158952489527e-21,1.6054514618130712e-14,3.850409872706323e-13,1.98130247498347e-17,1.2120481475266693e-11,7.005531337423505e-18,1.2094185218073452e-17,7.758765519278465e-15,3.76,0.0,0.8640909807293174,0.9976704649268912,0.0018811247942807608,5.354112259003183e-07,0.029074096003485202,0.019728112407876502,0.00815324457646555,2.9990858655784486e-09,4.165616473088783e-05,2.4664074068690323e-06,2.3271192616567156e-14,1.1841521519426358e-15,3.7899690214432003e-16,0.0001881278773436117,2.4801694267574336e-16,2.3253200047825585e-17,0.0007360432348719292,1.4613312372531907e-15,1.1510570523310302e-12,7.874845416690841e-22,1.0678768073522817e-15,2.4674671955396493e-17,3.0435070259950106e-23,4.464479670219948e-22,1.232219414582904e-09,2.1469388923894908e-15,4.8459065608952675e-14,6.523614216343272e-15,0.00023783399911060638,5.213066963013799e-05,5.905050560193524e-07,2.0399832086474512e-07,4.292462125594414e-13,1.2438970520904948e-07,4.6619252900483204e-08,7.145907928064545e-11,1.3259332325621933e-09,2.243362879713645e-09,8.409418596378176e-08,4.635088272372455e-06,3.830182804009282e-07,2.5530153611474084e-05,6.519244785072179e-08,0.0026802749069025525,0.0021427765548509637,3.8887730946388366e-05,1.9833861872187496e-06,7.331459808156196e-15,6.306725084071491e-05,1.1970512296880193e-08,1.2799708620023991e-14,3.888253744489541e-08,8.374368581155658e-08,3.2926652284800154e-08,9.311305958447244e-16,5.7570116826111514e-12,2.347701113203171e-06,1.0232373031668924e-07,4.736317031821053e-08,2.0786076136387402e-09,8.126745412650468e-15,2.2614679357306986e-06,3.0009500258872646e-09,5.2113726572427e-08,4.746840904129591e-09,1.7941649347082995e-12,8.832907124237834e-15,9.834428858539752e-07,5.757117961508012e-17,2.18114208732817e-18,7.210548320789804e-16,1.136736040614575e-12,5.875701384143248e-18,1.9100111134549942e-12,8.326143517304452e-07,1.0551113248192338e-08
0.004525063625845671,0.5319920325289744,7.067850687958143e-08,2.023784026798114e-08,6.066323835964322e-07,0.00015646713954543706,0.0,0.0,0.0003702898908260719,0.00019814600387229515,0.0002448582713897397,1.041013138110199e-05,6.832979439779418e-10,6.545030278972349e-26,4.2180375284050813e-19,2.048977641848064e-13,5.260925306235531e-09,8.803417499805635e-05,2.625278004524551e-12,1.8488609336373556e-18,8.819716414958822e-18,1.1996877524815319e-23,6.153073952598625e-15,7.77666915683894e-11,4.1567177578844824e-12,2.648754711620681e-10,3.992941115103872e-21,1.6496763723480922e-14,3.954141373732261e-13,2.0367430294620584e-17,1.2299125529332653e-11,7.194031778149412e-18,1.2537617473566462e-17,8.018485894174273e-15,3.76,0.0,0.8638873426685356,0.9976373851138599,0.00191356457688191,5.437897872857297e-07,0.029200028407308957,0.019799843033642107,0.008190670903366549,2.9985857207759397e-09,4.165478350932263e-05,2.486988211500656e-06,2.3465493085376488e-14,1.1863358080212566e-15,3.8035305383964813e-16,0.00019082049967996615,2.521893522600665e-16,2.3643106116569446e-17,0.0007473881912483784,1.4858391861290265e-15,1.162936736724403e-12,8.006864240485138e-22,1.0858698286865218e-15,2.509043305313153e-17,3.0945302739274384e-23,4.539325012179393e-22,1.2618734094811785e-09,2.1831142275051593e-15,4.9275617448842884e-14,6.553183165043063e-15,0.00024208416829906172,5.324436910238353e-05,5.987894870828712e-07,2.0649810795481465e-07,4.3524325516945537e-13,1.2576069134461594e-07,4.711830266125677e-08,7.248201954394933e-11,1.3488790274889254e-09,2.2799176990738652e-09,8.555403832703362e-08,4.689522256931603e-06,3.875067152303949e-07,2.58187167272803e-05,6.592552400848324e-08,0.0027218473489678268,0.002174772830487415,3.9568758061711044e-05,2.021111736472367e-06,7.505673644134163e-15,6.47924418675068e-05,1.2177639447283648e-08,1.30211789313299e-14,3.9336924522086405e-08,8.465508736346802e-08,3.331146536050675e-08,9.472414686353206e-16,5.856655167921518e-12,2.3905944640751685e-06,1.0384660491569825e-07,4.822574631936e-08,2.1094266054706185e-09,8.273775164018436e-15,2.3224087363521462e-06,3.054531606443346e-09,5.3214341199952955e-08,4.829868713897325e-09,1.8255402360216263e-12,9.027559625289749e-15,1.0097106820996977e-06,5.874324101628855e-17,2.2255462972109863e-18,7.377702399104796e-16,1.1590056627055118e-12,6.003614650409766e-18,1.9385459452828444e-12,8.432670147359099e-07,1.0849620260348433e-08
0.004544584982273101,0.5320049979060892,7.141673122903962e-08,2.0553654479304097e-08,6.144423823812611e-07,0.00015874720968429192,0.0,0.0,0.0003725305145824206,0.00020053143415368695,0.0002487304953569102,1.0635960714915208e-05,6.952917363566738e-10,6.830032959577217e-26,4.349557831657304e-19,2.090551441387377e-13,5.315992058469127e-09,8.877403056668678e-05,2.6812828086314e-12,1.877631348645287e-18,9.132154286800695e-18,1.2327527260594178e-23,6.278665378847864e-15,8.00042262720645e-11,4.2254497153975016e-12,2.7173392726311964e-10,4.155345455185773e-21,1.694939643377483e-14,4.0600464852536925e-13,2.0935006845966098e-17,1.2479102931083235e-11,7.386883241210975e-18,1.2994872133592563e-17,8.285501658631444e-15,3.76,0.0,0.86368280231766,0.9976039438734979,0.0019464219653452506,5.522555393411283e-07,0.029325983781550113,0.01987138721235652,0.00822814815519959,2.9980819950845845e-09,4.165338719696252e-05,2.5076420327428165e-06,2.3660483459045543e-14,1.1885154951873314e-15,3.81705315450483e-16,0.00019355184661201785,2.5641179704096123e-16,2.4037650970486443e-17,0.0007588407680281408,1.5106387714291843e-15,1.1748368777073039e-12,8.140453123535093e-22,1.104078046520515e-15,2.5511166774026485e-17,3.146160325604007e-23,4.615060467457729e-22,1.2921048567992888e-09,2.2197222305690323e-15,5.0101935891840955e-14,6.582786821015221e-15,0.0002464108489631313,5.437651792484638e-05,6.071330573483469e-07,2.0901735028960403e-07,4.4128241581424376e-13,1.2713630186662213e-07,4.7619251422120347e-08,7.351287448401983e-11,1.3720888840241563e-09,2.316830674061793e-09,8.703078839135419e-08,4.7442283962960375e-06,3.920172896683713e-07,2.6108486782802992e-05,6.666157096788355e-08,0.002763873988370221,0.0022070906347813417,4.025751170852889e-05,2.059594916942512e-06,7.683058405468256e-15,6.65561736672625e-05,1.2387143618030334e-08,1.3245190772085461e-14,3.9793526648171336e-08,8.556945315770577e-08,3.369814654098359e-08,9.635372197258215e-16,5.95744288125492e-12,2.434042292539234e-06,1.053888036942497e-07,4.909938861852251e-08,2.1406338154884766e-09,8.422906801739043e-15,2.3847303275286026e-06,3.1090084525193818e-09,5.433069075261153e-08,4.913833383776991e-09,1.8572694384318803e-12,9.225391772002849e-15,1.0365551792950276e-06,5.993289595671192e-17,2.2706170213327755e-18,7.547855301996131e-16,1.1815811770143986e-12,6.133682694933594e-18,1.967368003213809e-12,8.539997440158515e-07,1.1155127126470887e-08
0.004564106338700532,0.5320179816355909,7.215766147287785e-08,2.0872529895641812e-08,6.223010044377454e-07,0.00016105047446236722,0.0,0.0,0.00037475952969149337,0.00020292582974081253,0.00025266012601779823,1.0865680075046227e-05,7.074297278617623e-10,7.105625204222975e-26,4.484380936694851e-19,2.132748177621551e-13,5.371220070234156e-09,8.951677226132625e-05,2.738148135885727e-12,1.9067552352690006e-18,9.454536295629599e-18,1.26658197836199e-23,6.406146414964973e-15,8.229371042197147e-11,4.294703214670016e-12,2.7873640408996786e-10,4.323541033308153e-21,1.741261250594458e-14,4.1681537951721655e-13,2.151599827979812e-17,1.2660402676165816e-11,7.584167947368216e-18,1.3466284996750009e-17,8.559970238867907e-15,3.76,0.0,0.8634773556110295,0.9975701393205977,0.0019796995509243675,5.608087088640653e-07,0.029451962717361575,0.019942744567860687,0.00826567691054201,2.9975746736182e-09,4.165197571500862e-05,2.5283686480088705e-06,2.385616163599053e-14,1.1906912125081158e-15,3.830536779034523e-16,0.00019632228085985506,2.606846122761502e-16,2.4436864753945757e-17,0.0007704009335558273,1.5357318897477097e-15,1.1867561173573125e-12,8.275622256466268e-22,1.1225028695492905e-15,2.5936905670559317e-17,3.1984011195432625e-23,4.691691813442835e-22,1.3229215975709158e-09,2.2567657339771114e-15,5.09380848776146e-14,6.6124255889840845e-15,0.00025081513101393553,5.5527302261997894e-05,6.155354242908524e-07,2.115559491281673e-07,4.473634298727424e-13,1.2851639417387324e-07,4.812205279742624e-08,7.455161530238602e-11,1.3955631442085258e-09,2.3541005258409272e-09,8.852445783076172e-08,4.79920159876157e-06,3.965495767389183e-07,2.6399434724125783e-05,6.740051299313945e-08,0.0028063563515530686,0.0022397304222459874,4.095400055957897e-05,2.0988479077698678e-06,7.863650025854755e-15,6.835903505591114e-05,1.259902718021212e-08,1.3471746676800156e-14,4.0252300002776996e-08,8.648670098127709e-08,3.408665843296491e-08,9.80018033446338e-16,6.059375991329426e-12,2.478046762176472e-06,1.069503952925847e-07,4.9984137761237774e-08,2.172230528402414e-09,8.57414761042751e-15,2.4484565485456856e-06,3.1643911775351105e-09,5.546281358307895e-08,4.998735758662915e-09,1.8893528589681588e-12,9.426431185108601e-15,1.063985764565399e-06,6.114028457499805e-17,2.316359629354808e-18,7.721041101046679e-16,1.2044640181692954e-12,6.2659277420421475e-18,1.9964777085146037e-12,8.648127434409272e-07,1.1467757407485013e-08
0.004583627695127963,0.5320309838925289,7.29012260687589e-08,2.1194459986049035e-08,6.302075797204478e-07,0.00016337700436398918,0.0,0.0,0.00037697665571117926,0.00020532882276606435,0.00025664794392587066,1.1099333938284487e-05,7.197123222732951e-10,7.393698254922835e-26,4.622661061364241e-19,2.1755718619069275e-13,5.4266045888624226e-09,9.026239902377057e-05,2.795879194640315e-12,1.9362356383983078e-18,9.78713973489097e-18,1.30120153539472e-23,6.5355280909352525e-15,8.46359703355224e-11,4.364468777443347e-12,2.858850394596137e-10,4.497701071033431e-21,1.788661454800456e-14,4.278491873540466e-13,2.2110649573069227e-17,1.28430133851074e-11,7.78596663345001e-18,1.3952196206898803e-17,8.842051019275728e-15,3.76,0.0,0.8632709985778927,0.9975359695961128,0.0020133998885323964,5.694495142630694e-07,0.029577965811610183,0.020013914742860583,0.008303257746395593,2.997063741878312e-09,4.1650548985898505e-05,2.5491678341112655e-06,2.4052525508894084e-14,1.1928629595193213e-15,3.8439813251366404e-16,0.00019913216091183968,2.6500813324484684e-16,2.4840777600254892e-17,0.000782068640863731,1.561120435407928e-15,1.1986930941434946e-12,8.412381823691383e-22,1.1411457049295267e-15,2.6367682259462125e-17,3.251256591864746e-23,4.76922482400388e-22,1.3543315049231113e-09,2.2942475670142607e-15,5.1784128275019034e-14,6.642099874116702e-15,0.0002552981079256821,5.669690769882207e-05,6.239962396686902e-07,2.1411380224352738e-07,4.5348602859298243e-13,1.2990082733965137e-07,4.862666402712103e-08,7.559821402520023e-11,1.4193020356549723e-09,2.3917257499566535e-09,9.00350647142908e-08,4.854436682521104e-06,4.011031422031733e-07,2.6691531131818183e-05,6.814227342402074e-08,0.0028492959121800107,0.002272692600597229,4.1658232005999536e-05,2.1388829654050494e-06,8.047481024863908e-15,7.020161624643478e-05,1.281329202394708e-08,1.3700848665592036e-14,4.07132001657569e-08,8.740674820090548e-08,3.4476963019952175e-08,9.966840566986744e-16,6.1624554245881555e-12,2.522609936135668e-06,1.0853144495437795e-07,5.0880032244465395e-08,2.2042179586020102e-09,8.727504382090356e-15,2.5136114658229373e-06,3.2206903967545123e-09,5.6610743669533994e-08,5.084576523220338e-09,1.921790754120952e-12,9.630705368548401e-15,1.0920119065498223e-06,6.236552824189845e-17,2.3627786609086334e-18,7.897293945793152e-16,1.2276554969253812e-12,6.400370791035729e-18,2.0258754409347585e-12,8.757062253504391e-07,1.178763588415937e-08
0.004603149051555394,0.5320440048508293,7.364735291685332e-08,2.1519437585207707e-08,6.38161421325022e-07,0.0001657268673581996,0.0,0.0,0.0003791816153218839,0.00020774003968245975,0.00026069473568688127,1.1336966830255036e-05,7.321398957863856e-10,7.709699518615768e-26,4.764513790742875e-19,2.2190263761145726e-13,5.48214083950377e-09,9.101090987856673e-05,2.8544810331317415e-12,1.9660756033497e-18,1.013024830400889e-17,1.336645067106714e-23,6.666821252182848e-15,8.703183512087225e-11,4.434737168593412e-12,2.931819817109561e-10,4.6780026984824025e-21,1.8371608035435404e-14,4.3910892629875375e-13,2.2719206284990955e-17,1.3026923423053624e-11,7.992361772866533e-18,1.4452951392689818e-17,9.131905330063829e-15,3.76,0.0,0.8630637273439377,0.9975014328677191,0.0020475254957776218,5.781781655018249e-07,0.02970399366681018,0.020084897399010867,0.008340891237988316,2.9965491857455296e-09,4.164910693316798e-05,2.570039367277197e-06,2.4249572964868627e-14,1.1950307362237442e-15,3.8573867096813282e-16,0.00020198184081538488,2.6938269512479726e-16,2.5249419608884387e-17,0.0007938438276801474,1.5868063009220156e-15,1.2106464449309791e-12,8.550741998771469e-22,1.1600079581810032e-15,2.680352901966068e-17,3.304730674493096e-23,4.847665266857103e-22,1.3863424827216187e-09,2.332170555675915e-15,5.26401298786943e-14,6.671810079735124e-15,0.00025986087643588046,5.788551918558278e-05,6.325151496178441e-07,2.1669080356165666e-07,4.596499390737375e-13,1.3128946109441692e-07,4.913304261130033e-08,7.665264205900535e-11,1.4433057276463672e-09,2.4297047365252095e-09,9.15626234535719e-08,4.909928375743589e-06,4.0567754452139426e-07,2.698474623907893e-05,6.888677471944209e-08,0.0028926940905618726,0.0023059775304696563,4.237021215168704e-05,2.1797124209523897e-06,8.23458262876102e-15,7.20845086413895e-05,1.3029939523816516e-08,1.3932498204458164e-14,4.117618194622873e-08,8.832951176520009e-08,3.4869021654013855e-08,1.0135353959106371e-15,6.266681857212239e-12,2.567733774853386e-06,1.1013201435124885e-07,5.1787108450709256e-08,2.236597246725915e-09,8.882983385064618e-15,2.5802193708955726e-06,3.2779167245212556e-09,5.7774510617319096e-08,5.1713562012381635e-09,1.9545833196040778e-12,9.838241628526766e-15,1.1206431548328479e-06,6.360873787248028e-17,2.4098782941843427e-18,8.076648012219189e-16,1.2511567692654196e-12,6.537032560475482e-18,2.0555615384196813e-12,8.866804106273302e-07,1.2114888550061458e-08
0.004622670407982824,0.5320570446837928,7.439596917065187e-08,2.1847454817258872e-08,6.46161824850303e-07,0.00016810012887145492,0.0,0.0,0.00038137413444083295,0.00021015910142509442,0.0002648012938548277,1.1578623315490007e-05,7.447128886510957e-10,8.024167535010113e-26,4.909881108759533e-19,2.2631167945263814e-13,5.537824049069718e-09,9.176230393429305e-05,2.913958623111456e-12,1.9962781723963683e-18,1.048415221929336e-17,1.3729065460188044e-23,6.8000408257254284e-15,8.94821364138269e-11,4.505500071825733e-12,3.006293892385669e-10,4.864626744085068e-21,1.8867801329758018e-14,4.505974470861946e-13,2.3341917579423216e-17,1.3212120940910373e-11,8.203438486964512e-18,1.4968901091024403e-17,9.429696451573435e-15,3.76,0.0,0.8628555381327864,0.9974665273303722,0.00208207885199193,5.869948640474496e-07,0.02983004689105103,0.020155692216994266,0.008378577958572575,2.996030991474219e-09,4.164764948136828e-05,2.5909830231671605e-06,2.44473018856903e-14,1.1971945430920066e-15,3.8707528531380076e-16,0.00020487166996373642,2.7380863272803667e-16,2.566282081948051e-17,0.0008057264164451276,1.6127913763609902e-15,1.2226148050791833e-12,8.690712936336534e-22,1.17909103310098e-15,2.7244478390469054e-17,3.3588272920348484e-23,4.92701889898445e-22,1.4189624638702156e-09,2.370537522511726e-15,5.35061534060754e-14,6.7015566055338385e-15,0.00026450453623421045,5.909332098100878e-05,6.410917947746402e-07,2.1928684333115286e-07,4.658548842197799e-13,1.3268215070824177e-07,4.9641141694707316e-08,7.771486878228519e-11,1.467574389977463e-09,2.468035884980548e-09,9.310714489584795e-08,4.965671321601154e-06,4.102723344928852e-07,2.72790499454993e-05,6.963393849041772e-08,0.0029365522531158293,0.002339585525159406,4.308994580830352e-05,2.221348677362742e-06,8.42498947772517e-15,7.400830461656468e-05,1.3248970494760134e-08,1.4166696162636901e-14,4.1641199310582315e-08,8.92549080719481e-08,3.52627950206288e-08,1.0305721141945177e-15,6.372055708164119e-12,2.6134201338388133e-06,1.117521615796995e-07,5.270540058464139e-08,2.2693694589214347e-09,9.040590343534759e-15,2.648304778246581e-06,3.3360807712931507e-09,5.895413952922593e-08,5.259075155015616e-09,1.9877306901267682e-12,1.0049067011577185e-14,1.149889139342091e-06,6.487004296615163e-17,2.457663505315992e-18,8.2591374635489095e-16,1.2749690618792571e-12,6.675934745501537e-18,2.085536296949867e-12,8.977355287539944e-07,1.2449642603990469e-08
