Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798)
0.008772660420159575,0.48585090287040517,2.827840311019465e-09,3.859249829993868e-10,4.108651892800744e-08,8.769478452745429e-06,0.0,0.0,9.314206658264114e-05,4.2385846535719705e-05,3.6173750869664725e-05,3.1821703369869983e-07,2.0443546316038956e-11,3.2106933638270547e-32,4.345952881729572e-24,1.6713361174043915e-17,1.9271072609028016e-10,2.694589458162761e-05,3.0474276028183546e-25,3.3812504935815366e-21,2.0030010489947003e-21,1.2768980688264503e-26,1.3624310323546605e-18,5.442116226874707e-13,6.805216362133109e-14,6.486148700864382e-18,1.8500707475577075e-24,1.4309843020400794e-16,1.2861212972714191e-15,2.711507181215931e-20,5.346157790442692e-13,5.1033520310252445e-20,9.251176476562928e-22,2.5168135707844863e-17,3.76,0.0,0.7323340825218663,0.9996341057033519,0.0002068533091064789,2.2058721863394318e-08,0.00776567735451301,0.005283742099666396,0.0023017329134204737,4.531625852814995e-10,2.2700206925504654e-05,1.5291041529944733e-07,4.1392326080186945e-16,4.9655570892553077e-17,7.259127798712929e-17,2.9692471562566955e-05,6.190196391084953e-19,6.578650879748764e-20,8.496707614213427e-05,8.028174212486512e-18,3.230072624133178e-14,2.4059949106032264e-24,5.022376429128258e-18,1.6991554886066035e-19,1.7894961460940124e-17,5.720199426243778e-16,8.273613359735411e-26,1.2663892658205505e-24,1.4269744089890928e-14,8.822798122452271e-16,2.785567070329764e-05,2.0085734293863743e-06,2.059674592170925e-07,2.8344747593123322e-08,1.640739543202783e-06,0.00021988103311684263,0.0003018923964462295,1.0143140225646687e-08,1.9302788524444628e-09,3.208348055254688e-11,1.631909761472296e-11,1.0998351600925546e-09,2.2405290219232004e-07,5.288634609455429e-07,4.439559910310049e-09,9.576956182412265e-09,5.152309518800504e-06,5.49873862586988e-18,4.0966645376254046e-10,2.333374284581944e-16,4.462908280202929e-09,4.722526590879046e-09,2.7638478745103758e-08,1.644061484956214e-12,1.4768301868424488e-17,8.793842597848458e-14,8.70790384072406e-08,1.9359150900439557e-07,4.184130538971607e-09
0.008886380725220308,0.48586007280766336,2.91357922701699e-09,4.0180362075895925e-10,4.2621103077590975e-08,9.12140412234496e-06,0.0,0.0,9.536268865377779e-05,4.4024183175060864e-05,3.7362558359599644e-05,3.377830037734197e-07,2.1455548634929383e-11,2.8906656449321135e-32,4.645571657530317e-24,1.793954049492985e-17,1.9944787445484381e-10,2.7636473355501037e-05,3.4083074445640127e-25,3.511479689439934e-21,2.2001447881264383e-21,1.37432532919174e-26,1.4623945395728121e-18,5.911737098296303e-13,7.208636407158332e-14,7.029754773857367e-18,2.0654530843391766e-24,1.5401156750641344e-16,1.3950800718138495e-15,2.920997074964729e-20,5.613990595612891e-13,5.455263170324397e-20,9.927781879461637e-22,2.7648911873692693e-17,3.76,0.0,0.7322118313277108,0.9996215496042495,0.00021674643237311076,2.310984146541301e-08,0.007866456205883129,0.0053477432842533755,0.0023315483084886137,4.5313253945943076e-10,2.2699921784017508e-05,1.5684135047098975e-07,4.2457051687174276e-16,4.9868642577438107e-17,7.346825603221828e-17,3.0223545049302728e-05,6.513462527855539e-19,6.922052931178058e-20,8.914019813275086e-05,8.447315069816486e-18,3.3502672660424354e-14,2.5315618666513575e-24,5.287190750823177e-18,1.7887493205268402e-19,1.883853585840236e-17,6.021826778435022e-16,8.705406624869827e-26,1.3324811089742034e-24,1.5359438161936304e-14,8.936802919070489e-16,2.8602350398367048e-05,2.1319855742526463e-06,2.131628395587184e-07,2.9319893704348404e-08,1.697065313554008e-06,0.00022940783885105995,0.0003147496675188197,1.0507504837367915e-08,1.9956272522847237e-09,3.3636414911441764e-11,1.7134917626856065e-11,1.1548645137878853e-09,2.288945148598101e-07,5.708619917684547e-07,4.541820912140014e-09,9.9054182103802e-09,5.2414248654980835e-06,5.861714437635672e-18,4.3015202259431697e-10,2.4500543154086884e-16,4.618676687470935e-09,4.897890474285495e-09,2.8975236385103872e-08,1.723802619650303e-12,1.5506780362513734e-17,9.233567763216129e-14,9.140489004979936e-08,1.9618528570497814e-07,4.391849841517503e-09
0.009000101030281041,0.4858692534981503,3.001015513715946e-09,4.1817879106313645e-10,4.419514166368641e-08,9.483902451603367e-06,0.0,0.0,9.760455682790767e-05,4.570988350726675e-05,3.8574901597907315e-05,3.583235731101006e-07,2.2505733092974665e-11,4.1863932168584144e-32,4.9640889276919424e-24,1.923893499555536e-17,2.0632083109699712e-10,2.8335247521834703e-05,3.80702250356985e-25,3.644881462708479e-21,2.4143414910637366e-21,1.4778482552755498e-26,1.5683272264454942e-18,6.415800524027133e-13,7.62989617842628e-14,7.611443419155607e-18,2.3028941036620048e-24,1.6560676930709375e-16,1.511724614913519e-15,3.1441797848519086e-20,5.891354036561445e-13,5.82627794948719e-20,1.0645166072032127e-21,3.034171581328046e-17,3.76,0.0,0.7320888352148304,0.999608640245259,0.00022700657692291797,2.4197558983992806e-08,0.0079672404393444,0.005411542255499444,0.0023613745933556926,4.5310189421313656e-10,2.2699628620534242e-05,1.608196213093217e-07,4.3534607098534124e-16,5.0081223749911136e-17,7.434237301872778e-17,3.0756590811387716e-05,6.849015769203534e-19,7.278493356387122e-20,9.346263995384971e-05,8.882372875608917e-18,3.473192589285036e-14,2.6618953582110535e-24,5.562165168337625e-18,1.8817806911233352e-19,1.9818313378634918e-17,6.335027376556409e-16,9.153590809250269e-26,1.4010818056752366e-24,1.6522466046886506e-14,9.050838881737694e-16,2.9359974704968597e-05,2.2614783751496825e-06,2.2054177587950842e-07,3.031864423797546e-08,1.7547488776369625e-06,0.0002392581225047109,0.00032803601364817485,1.0879824243838547e-08,2.062382566334437e-09,3.524488617555893e-11,1.798163479954041e-11,1.2119800492062733e-09,2.3372509463510505e-07,6.15783565510299e-07,4.64749903687078e-09,1.0241780720615316e-08,5.331857080477055e-06,6.244394737168148e-18,4.5141329158601995e-10,2.5711524496502816e-16,4.7784108811503655e-09,5.077314647118176e-09,3.035777757078198e-08,1.8062988029045484e-12,1.6273221064855103e-17,9.689942796263589e-14,9.5890995378091e-08,1.9887921698627334e-07,4.607254111823154e-09
0.009113821335341775,0.4858784452304695,3.090156793220546e-09,4.350593819900057e-10,4.5809005217471396e-08,9.85717907615493e-06,0.0,0.0,9.986715290706372e-05,4.7443660106146535e-05,3.981099067092687e-05,3.798755033731079e-07,2.3595010286705508e-11,4.094577561571375e-32,5.302595329971626e-24,2.061472929918347e-17,2.1332917631561282e-10,2.9042185610311247e-05,4.2470098903876905e-25,3.781485097383636e-21,2.6468725872577866e-21,1.5877585352210967e-26,1.6804886889548092e-18,6.956350295492856e-13,8.069444121158563e-14,8.233355425020365e-18,2.5643328265590326e-24,1.7791694183824613e-16,1.6364771845574585e-15,3.3817943289080973e-20,6.178422500662129e-13,6.217132964718844e-20,1.140527582763236e-21,3.3261723267394775e-17,3.76,0.0,0.7319650765098659,0.9995953709430324,0.00023764308579211303,2.5322610809231203e-08,0.008068030102828364,0.005475135067764456,0.002391212350169436,4.530706359207857e-10,2.269932728328608e-05,1.6484508343090626e-07,4.462495321708434e-16,5.0293305518499146e-17,7.521357347949005e-17,3.1291602458006404e-05,7.197145944373411e-19,7.64827865148345e-20,9.793749797403398e-05,9.33372187092264e-18,3.5988543033004385e-14,2.797107402408759e-24,5.847541390806183e-18,1.978331382403633e-19,2.0835155326035112e-17,6.660076568874513e-16,9.618551111638493e-26,1.4722503158432655e-24,1.776328148504764e-14,9.164908042802643e-16,3.0128609951069623e-05,2.3972731082499524e-06,2.281065320466751e-07,3.1341231158775406e-08,1.8138030242452786e-06,0.000249439523944533,0.00034176115880557557,1.1260103834619136e-08,2.1305483598177994e-09,3.691000832471472e-11,1.8859980730285782e-11,1.2712312418852206e-09,2.3854359032817404e-07,6.638003035170424e-07,4.756659682380415e-09,1.05861171447011e-08,5.423656672497869e-06,6.6475976322543654e-18,4.734685925956386e-10,2.6967730963268567e-16,4.942159331670853e-09,5.260817348046454e-09,3.178688586843543e-08,1.8915989309572214e-12,1.7068284766883766e-17,1.0163361156064827e-13,1.0054083452155949e-07,2.016754274762822e-07,4.830509545301892e-09
0.009227541640402508,0.4858876482970776,3.1810100664535802e-09,4.5245419520143135e-10,4.746304701845108e-08,1.0241440400639714e-05,0.0,0.0,0.00010214995266395067,4.9226208233528144e-05,4.1071038288496357e-05,4.024764214960994e-07,2.4724293601855266e-11,4.894674122463448e-32,5.662235623295425e-24,2.2070176341162544e-17,2.2047241296434987e-10,2.9757255510688345e-05,4.731968330373824e-25,3.9213194092061296e-21,2.8991006329101626e-21,1.704363202877512e-26,1.7991440829061877e-18,7.535518048764958e-13,8.527724787264703e-14,8.897721493105517e-18,2.851848603139352e-24,1.909760679858408e-16,1.7697753229815162e-15,3.634612294860257e-20,6.475368350598093e-13,6.628579753480631e-20,1.2210127938478191e-21,3.6424961136704754e-17,3.76,0.0,0.7318405374055266,0.9995817349936523,0.00024866538645992777,2.648573113504563e-08,0.008168825243144148,0.005538517775181582,0.002421062167719291,4.530387508782171e-10,2.269901762003713e-05,1.6891758985967854e-07,4.572805024293242e-16,5.050487900002015e-17,7.608180193013698e-17,3.1828574996358084e-05,7.558145049521321e-19,8.0317175379777e-20,0.00010256786092351387,9.8017390154344e-18,3.72725672183293e-14,2.9373108289446307e-24,6.1435629319865426e-18,2.0784837870157916e-19,2.188992943610477e-17,6.997251759780236e-16,1.0100675525032807e-25,1.5460460270938915e-24,1.908658561599885e-14,9.279012456105891e-16,3.090832389244844e-05,2.5395955874436246e-06,2.3585933030056144e-07,3.2387878931508985e-08,1.8742400767807724e-06,0.0002599597478219478,0.00035593488186286265,1.1648344571231692e-08,2.200127531398686e-09,3.863288405415667e-11,1.9770687982258152e-11,1.3326676349445425e-09,2.4334916579007894e-07,7.150922991769641e-07,4.86936792890484e-09,1.0938498160007002e-08,5.516875315941754e-06,7.072162264575004e-18,4.963362779285307e-10,2.827020780839382e-16,5.1099695877186966e-09,5.448415310798835e-09,3.3263331131940365e-08,1.979751181080195e-12,1.7892632996165354e-17,1.0654216740148996e-13,1.0535786752652734e-07,2.0457602095837547e-07,5.061781326621577e-09
0.00934126194546324,0.4858968629941792,3.273581708325107e-09,4.703719377149233e-10,4.9157602748563734e-08,1.0636893518099773e-05,0.0,0.0,0.00010445242666818528,5.1058204954976627e-05,4.235525981793305e-05,4.2616482070963437e-07,2.5894498719656028e-11,5.247886996979355e-32,6.0442105070824624e-24,2.36085953915988e-17,2.2774996831796352e-10,3.048042447225168e-05,5.265873900255774e-25,4.0644127407885236e-21,3.17247421497055e-21,1.827973439529203e-26,1.924563961703046e-18,8.155525083776964e-13,9.00517827188665e-14,9.606864674541534e-18,3.1676688230628804e-24,2.0481922277110892e-16,1.912071985165703e-15,3.903439056109926e-20,6.782361813148718e-13,7.061384694916634e-20,1.306181107083749e-21,3.984833926344106e-17,3.76,0.0,0.7317151999679605,0.9995677256757454,0.0002600829866981153,2.7687651536283562e-08,0.008269625906002545,0.005601686433881164,0.002450924641404231,4.5300622530503e-10,2.2698699478155114e-05,1.7303699103873882e-07,4.684385767662279e-16,5.071593532513546e-17,7.69470029002006e-17,3.236750476334441e-05,7.932307186046406e-19,8.42912089467247e-20,0.00010735680799928892,1.0286803904275305e-17,3.858402777052683e-14,3.0826192551855886e-24,6.45047505658515e-18,2.1823208900877975e-19,2.2983509684188226e-17,7.346832348644965e-16,1.0600354751019309e-25,1.622528741628992e-24,2.0497338783371844e-14,9.393154196855654e-16,3.169918573138145e-05,2.6886761211147754e-06,2.438023501360332e-07,3.345880438498793e-08,1.9360718853488085e-06,0.00027082656068364437,0.00037056701164467034,1.2044543030999096e-08,2.271122321241764e-09,4.0414603533621186e-11,2.0714489578666294e-11,1.3963388049067241e-09,2.48141194701733e-07,7.698478564603088e-07,4.985688497423071e-09,1.1298991643118763e-08,5.611565847259574e-06,7.518948785540538e-18,5.200347074669773e-10,2.962000071665737e-16,5.2818882516608195e-09,5.640123791590148e-09,3.47878686503144e-08,2.0708029626324997e-12,1.8746927552462613e-17,1.116290360828085e-13,1.103455308509757e-07,2.0758307805880204e-07,5.3012334602251e-09
0.009454982250523974,0.4859060896216204,3.3678774627696336e-09,4.888212137360391e-10,5.089299017186069e-08,1.1043746128692077e-05,0.0,0.0,0.00010677404107610868,5.294030829128409e-05,4.3663873313091024e-05,4.5098006097499785e-07,2.7106543122187926e-11,5.123801373102879e-32,6.449778429679395e-24,2.523336993670734e-17,2.351611959842091e-10,3.121165910369524e-05,5.852996420821531e-25,4.210792956749597e-21,3.468532942686969e-21,1.9589154992408414e-26,2.057024102539983e-18,8.818684126589766e-13,9.50223966358605e-14,1.0363202834194536e-17,3.514176885530317e-24,2.1948258867174142e-16,2.063835649708209e-15,4.1891150279246656e-20,7.099570872095148e-13,7.516328907539781e-20,1.3962487666490284e-21,4.354968251612792e-17,3.76,0.0,0.731589046144234,0.9995533362536227,0.0002719054703408435,2.892910055492798e-08,0.008370432136037519,0.005664637104190377,0.002480800373204325,4.5297304535072185e-10,2.2698372704682656e-05,1.7720313484384126e-07,4.797233432277082e-16,5.0926465643857274e-17,7.78091209639043e-17,3.290838935873154e-05,8.319928498420194e-19,8.840801688974253e-20,0.000112307406999783,1.0789298684161618e-17,3.992294034937183e-14,3.2331470610476103e-24,6.7685247260951885e-18,2.28992625090194e-19,2.4116776092472137e-17,7.709099668120968e-16,1.1117982113398447e-25,1.7017586630160858e-24,2.200077271054598e-14,9.507335361520469e-16,3.250126613631995e-05,2.844749463839194e-06,2.5193772723792677e-07,3.455421658489888e-08,1.9993098194608204e-06,0.0002820477880359518,0.0003856674219179659,1.2448691454668518e-08,2.3435343196256303e-09,4.225624317641815e-11,2.1692118498872624e-11,1.4622943277219212e-09,2.529192538512333e-07,8.282637290112414e-07,5.105685708635963e-09,1.1667662626831218e-08,5.707782260274367e-06,7.988838309692267e-18,5.44582235882293e-10,3.1018155075235746e-16,5.457960956144195e-09,5.835956597695477e-09,3.6361238338685145e-08,2.164800870610337e-12,1.9631830046737536e-17,1.1689815707980933e-13,1.1550723387868092e-07,2.1069865397912515e-07,5.5490286017973905e-09
0.009568702555584707,0.4859153284827749,3.463902437831702e-09,5.078105165663781e-10,5.2669508838968767e-08,1.1462206457713711e-05,0.0,0.0,0.0001091142583820133,5.4873156406401835e-05,4.499709953857724e-05,4.769623688258566e-07,2.8361345596048262e-11,6.25359373152304e-32,6.880257374722817e-24,2.6947945415114255e-17,2.427053778599449e-10,3.195092537343241e-05,6.497916514386564e-25,4.3604874391492095e-21,3.788911998394396e-21,2.097520816828268e-26,2.196805320709657e-18,9.527401030641972e-13,1.0019338507169241e-13,1.1169251143205752e-17,3.89392042896538e-24,2.3500347079586697e-16,2.225550411758804e-15,4.4925169610236553e-20,7.427161165055229e-13,7.994208142678557e-20,1.4914395889097554e-21,4.7547763141163877e-17,3.76,0.0,0.7314620577699056,0.9995385599804509,0.0002841424929806394,3.021080329565692e-08,0.008471243976825148,0.005727365852806953,0.002510689971655991,4.5293919710086683e-10,2.26980371464093e-05,1.8141586659865348e-07,4.91134382941773e-16,5.113646113100659e-17,7.866810077062091e-17,3.345122757977007e-05,8.721307111555027e-19,9.267074907673205e-20,0.00011742271249042037,1.130960796887516e-17,4.1289307117328695e-14,3.389009363683556e-24,7.097960544190495e-18,2.401383984418915e-19,2.5290614535402746e-17,8.084336921935733e-16,1.1653953471142758e-25,1.7837963828653313e-24,2.360240304567923e-14,9.62155806773793e-16,3.3314637262418995e-05,3.0080547630322283e-06,2.6026755246558733e-07,3.567431671478237e-08,2.063964761300399e-06,0.0002936313113661515,0.00040124602632447766,1.286077779688375e-08,2.4173644759602117e-09,4.4158864419375274e-11,2.270430717642969e-11,1.530583744739828e-09,2.576831150253753e-07,8.905453594964842e-07,5.229423442716032e-09,1.204457326045141e-08,5.805579700339389e-06,8.482732842879254e-18,5.699971998203877e-10,3.246571524388087e-16,5.6382323417642434e-09,6.035926116877945e-09,3.7984163957867626e-08,2.261790640818957e-12,2.0548001439269075e-17,1.2235346599532295e-13,1.2084635546157394e-07,2.139247762748e-07,5.8053278911073675e-09
0.00968242286064544,0.4859245798844279,3.5616611005001066e-09,5.273482205772163e-10,5.448743981537305e-08,1.1892483172930079e-05,0.0,0.0,0.00011147253812905909,5.685736683218474e-05,4.63551619892313e-05,5.041528366206598e-07,2.965982573431712e-11,5.584166658601868e-32,7.33702662786315e-24,2.875582679899673e-17,2.5038172611990396e-10,3.269818861034035e-05,7.205543340238703e-25,4.513523083293872e-21,4.135346654009262e-21,2.2441366819564775e-26,2.3441932712018668e-18,1.0284176412989023e-12,1.0556898276555153e-13,1.2027624599685054e-17,4.309619819896611e-24,2.514203119227989e-16,2.3977160577626475e-15,4.814559267601327e-20,7.7652958840335e-13,8.49583267031801e-20,1.5919851605581592e-21,5.1862333340466323e-17,3.76,0.0,0.7313342165766944,0.9995233901014462,0.0002968037775964151,3.1533481030959147e-08,0.008572061470900207,0.005789868754945444,0.0025405940518307716,4.5290466658333216e-10,2.2697692649944053e-05,1.8567502909175392e-07,5.026712701641406e-16,5.134591299161766e-17,7.952388707497647e-17,3.3996019357248515e-05,9.136743067750936e-19,9.708257487233584e-20,0.00012270576400139998,1.1848118754145588e-17,4.268311691319113e-14,3.550321991992167e-24,7.439032701710298e-18,2.516778742663468e-19,2.6505916543644822e-17,8.472829122220072e-16,1.2208667130739772e-25,1.868702867412411e-24,2.5308042271914255e-14,9.73582445423938e-16,3.4139372772761145e-05,3.1788355005975216e-06,2.687938708793332e-07,3.6819297964294977e-08,2.13004709948861e-06,0.0003055850651240857,0.00041731277326191775,1.3280785779371764e-08,2.4926131081700396e-09,4.612351251481694e-11,2.375178699931084e-11,1.6012565288668037e-09,2.6243273565968516e-07,9.569071188891255e-07,5.356965099734015e-09,1.2429782773036173e-08,5.905014457357496e-06,9.001555186333801e-18,5.962979051564396e-10,3.396372382902334e-16,5.822746035647163e-09,6.240043347409785e-09,3.965735234702632e-08,2.361817105785544e-12,2.1496101580249513e-17,1.279988918245994e-13,1.2636624049438135e-07,2.1726344268434192e-07,6.0702907864219005e-09
0.009796143165706173,0.4859338441366538,3.661157271552618e-09,5.474425732693728e-10,5.634704543249798e-08,1.2334785301197232e-05,0.0,0.0,0.00011384833757855705,5.8893535730049576e-05,4.773828690495905e-05,5.325934212090812e-07,3.100290343619273e-11,6.87437398190008e-32,7.821528515255611e-24,3.066057603310732e-17,2.581893852184109e-10,3.345341350494024e-05,7.981133023591651e-25,4.669926293725094e-21,4.509677180424945e-21,2.399116404716923e-26,2.499478238658195e-18,1.1091607221535575e-12,1.1115335860324515e-13,1.2941040577284036e-17,4.764176900205637e-24,2.687727074229029e-16,2.5808481217637416e-15,5.156195381372746e-20,8.114135679445215e-13,9.022027159979497e-20,1.6981250406832285e-21,5.65141580319633e-17,3.76,0.0,0.7312055042002243,0.9995078198570929,0.0003098991101193463,3.2897850815951344e-08,0.008672884659770345,0.005852141896454766,0.0025705132353174456,4.528694397745225e-10,2.269733906178848e-05,1.8998046259533194e-07,5.143335723287155e-16,5.155481246628456e-17,8.037642476658168e-17,3.454276569294734e-05,9.56653826325862e-19,1.0164668243636071e-19,0.00012815958425866595,1.240522033198476e-17,4.410434543304903e-14,3.7172014609633186e-24,7.791992921262075e-18,2.6361956959807935e-19,2.776357910667951e-17,8.874863026400951e-16,1.2782523757971713e-25,1.95653944401522e-24,2.7123812978437522e-14,9.850136680789298e-16,3.497554786010722e-05,3.357339429631936e-06,2.775186808050538e-07,3.7989345424232234e-08,2.1975667233214583e-06,0.0003179170336671429,0.00043387764071955136,1.3708694945896744e-08,2.5692799122945364e-09,4.8151215335664665e-11,2.483528781273237e-11,1.674362050950329e-09,2.671682484017283e-07,1.0275725453614996e-06,5.48837356076956e-09,1.2823347439406623e-08,6.006143957669233e-06,9.54624881532428e-18,6.235026143371241e-10,3.5513220962844475e-16,6.011544630864316e-09,6.448317928409388e-09,4.138149267707827e-08,2.4649241518677144e-12,2.2476788753515398e-17,1.3383835423871837e-13,1.3207019652276403e-07,2.2071661901399063e-07,6.344074900551866e-09
0.009909863470766906,0.48594312155269115,3.762394120070059e-09,5.681016874074015e-10,5.824856906055016e-08,1.2789322144358475e-05,0.0,0.0,0.00011624111233675379,6.098223718942265e-05,4.914670328099471e-05,5.623269420154158e-07,3.239149840423999e-11,6.846334889956438e-32,8.335270115165472e-24,3.266580933355975e-17,2.6612743389747463e-10,3.4216564111017215e-05,8.830307785559937e-25,4.8297229804498496e-21,4.913854133366657e-21,2.562823419565397e-26,2.6629549158308013e-18,1.195238822932913e-12,1.1695061060114642e-13,1.3912321401398082e-17,5.2606839918084655e-24,2.871014200681496e-16,2.7754779230256664e-15,5.5184191503925e-20,8.473838567392951e-13,9.573630556238732e-20,1.810106966902185e-21,6.152504774935758e-17,3.76,0.0,0.7310759021878507,0.9994918424863848,0.00032343833494183057,3.430462511298197e-08,0.00877371358392808,0.005914181375906145,0.0026004481502072524,4.5283350260565176e-10,2.269697622841027e-05,1.943320048855564e-07,5.261208501025894e-16,5.176315083644775e-17,8.122565889937887e-17,3.509146859846449e-05,1.0010996384497505e-18,1.0636627801814195e-19,0.00013378717744881954,1.2981304204524724e-17,4.5552955417035713e-14,3.8897649458750614e-24,8.157094401473578e-18,2.759720514174201e-19,2.9064504474151656e-17,9.29072707369448e-16,1.3375926289185678e-25,2.047367787572547e-24,2.9056161488218367e-14,9.964496928139058e-16,3.582323926900197e-05,3.5438185062380627e-06,2.864439329334479e-07,3.9184635987762915e-08,2.2665330174592943e-06,0.00033063524817128807,0.0004509506310731044,1.41444807189724e-08,2.64736397228706e-09,5.0242982194899315e-11,2.5955537424837894e-11,1.749949546318907e-09,2.7188994974729684e-07,1.1027745824651733e-06,5.623711149746034e-09,1.3225320548823233e-08,6.109026754817759e-06,1.011777773410026e-17,6.516295337802262e-10,3.711524358562875e-16,6.204669666603741e-09,6.660758170273993e-09,4.315725573679481e-08,2.5711546782354033e-12,2.349071922236146e-17,1.3987576088041977e-13,1.3796149038755596e-07,2.2428623708041534e-07,6.6268358386571164e-09
0.009999999999999998,0.4859617171441786,3.843874372080849e-09,5.848829294034006e-10,5.978567570933091e-08,1.3158425722863185e-05,0.0,0.0,0.0001181493628259526,6.267546134155658e-05,5.0281157514802324e-05,5.868415997742725e-07,3.352506547079668e-11,4.6985650558511247e-32,8.764280871438763e-24,3.432899973282976e-17,2.7251124115407987e-10,3.482705594216679e-05,9.559613783137695e-25,4.95880802856245e-21,5.256777383780444e-21,2.6990287746986155e-26,2.798546268507207e-18,1.2674402737317288e-12,1.2169950098098533e-13,1.4725216732138627e-17,5.686195936809224e-24,3.0235035130558714e-16,2.938274198196996e-15,5.820832985588571e-20,8.766765056585407e-13,1.0029455093321265e-19,1.9031850703968546e-21,6.576694796544392e-17,3.76,0.0,0.7309725332879529,0.9994788848631853,0.0003344916383813628,3.5450250299808685e-08,0.008853636299514217,0.0059631862867715315,0.002624186637101066,4.5280450424372767e-10,2.269668197130698e-05,1.9781375491427612e-07,5.355521260692242e-16,5.192787879320658e-17,8.189639227306914e-17,3.552777121095335e-05,1.037389985712788e-18,1.1021969912958682e-19,0.00013837312489716177,1.3451663273501393e-17,4.6720566722609755e-14,4.030657491502197e-24,8.455273491379924e-18,2.8606035560299464e-19,3.012697364836381e-17,9.630364643603565e-16,1.386042040532832e-25,2.1215262141361754e-24,3.0675066488071524e-14,1.0055176256480485e-15,3.650336626871372e-05,3.697459780364804e-06,2.936618896506203e-07,4.015008756553977e-08,2.3222304452441845e-06,0.00034099564660162036,0.00046485056739841536,1.449546843742138e-08,2.7102605191812603e-09,5.194711802964327e-11,2.68700522682825e-11,1.8116571204984085e-09,2.75622924909352e-07,1.1657639420969548e-06,5.733814090145753e-09,1.3549937798169438e-08,6.1918583161192495e-06,1.0590495499827593e-17,6.745905407541142e-10,3.8423031188643974e-16,6.3608440759467465e-09,6.832105779823461e-09,4.46018597950443e-08,2.6576014250311036e-12,2.4318426128260027e-17,1.4480430593303656e-13,1.427662469179395e-07,2.2719955186757787e-07,6.857435609366708e-09
0.01013730408088837,0.4859617171441786,3.970099232893674e-09,6.111459309101553e-10,6.217824782674537e-08,1.3735938045739568e-05,0.0,0.0,0.00012107540529725773,6.531941991908457e-05,5.204034019028348e-05,6.258483657864379e-07,3.530891491122649e-11,8.357940391748532e-32,9.456834438946566e-24,3.699244719214426e-17,2.8239069824938267e-10,3.576649550307571e-05,1.0773851672142577e-24,5.159597929399667e-21,5.820134098619636e-21,2.9179412059169706e-26,3.0156828033786503e-18,1.384527728041868e-12,1.29199751422259e-13,1.6040307368584415e-17,6.392925712141079e-24,3.2685677282843695e-16,3.2014349841257736e-15,6.308815664010925e-20,9.226451970450838e-13,1.0756490429577047e-19,2.0526300630819825e-21,7.271669069932416e-17,3.76,0.0,0.7308139550510266,0.9994586393340289,0.00035188810392801443,3.724821196991153e-08,0.008975388795052018,0.006037543818771114,0.002660367719011354,4.527594407244293e-10,2.2696222212132624e-05,2.031727545883456e-07,5.500685416849014e-16,5.217810962437293e-17,8.291399769825745e-17,3.619475686028806e-05,1.0945124716260363e-18,1.1628484442493023e-19,0.00014557559659475014,1.4191995373245372e-17,4.8532107073110135e-14,4.252415810485076e-24,8.924740981640193e-18,3.0194388077199275e-19,3.1799777721473793e-17,1.016510737969426e-15,1.4622991626743054e-25,2.238248130956881e-24,3.329808101198918e-14,1.0193370313016876e-15,3.755348592233377e-05,3.941730486115976e-06,3.0490332322540094e-07,4.16516124612003e-08,2.408840603508813e-06,0.00035726275502933464,0.00048666108033868513,1.5039563502984702e-08,2.807777192398609e-09,5.462264551843279e-11,2.8309181157510798e-11,1.90876652194538e-09,2.8129384845214077e-07,1.2677687080933017e-06,5.906419999014791e-09,1.4054690157279972e-08,6.3202920237507954e-06,1.1345299043490284e-17,7.107224741522871e-10,4.048099283796424e-16,6.604059833371842e-09,7.098162410160894e-09,4.686623726721236e-08,2.793152601420999e-12,2.5620922300069972e-17,1.525599612169822e-13,1.503189357061979e-07,2.3178234394546533e-07,7.21989961422245e-09
