Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58)
2.7415604767020858e-09,0.8447836471191743,0.0,2.8452366438839693e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591731870238189,0.9973797800966644,0.0,0.0,0.0009964390472994376,0.0007394754023538102,0.00016698411394004505,8.980107585527863e-05,0.002620219901913648,8.922757515198794e-08
2.7913550853324787e-09,0.8447865180536854,0.0,2.8968940113031037e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591551068465989,0.997379387218499,0.0,0.0,0.0010145226348206883,0.0007540608918585888,0.00017008145020909712,9.019501700006211e-05,0.002620612780053288,9.263787647003269e-08
2.8411496939628717e-09,0.8447893889059503,0.0,2.948551359521668e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591370272539843,0.9973790389863186,0.0,0.0,0.00103260570428239,0.0007686614884808271,0.00017317959412559364,9.057239222893401e-05,0.0026209610122076943,9.611472351744631e-08
2.8909443025932646e-09,0.8447922596759818,0.0,3.0002086906997606e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591189482459559,0.9973787303773682,0.0,0.0,0.0010506882557698722,0.0007832765379568494,0.00017627850829211698,9.093389315547707e-05,0.0026212696211324,9.96581827144519e-08
2.9407389112236576e-09,0.8447951303637934,0.0,3.0518660068197363e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5591008698224951,0.9973784567821996,0.0,0.0,0.0010687702893656065,0.0007979054132762892,0.00017937815686910736,9.128018258496662e-05,0.0026215432162752434,1.0326831762173895e-07
2.9905335198540506e-09,0.8447980009693973,0.0,3.1035233096319826e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5590827919835829,0.9973782141307334,0.0,0.0,0.0010868518051493218,0.0008125475135437731,0.00018247850550979385,9.161189571763524e-05,0.0026217858677157467,1.0694518905989474e-07
3.0403281284844435e-09,0.8448008714928064,0.0,3.1551806006154246e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5590647147292002,0.9973779989841086,0.0,0.0,0.0011049328031981118,0.0008272022629940851,0.0001855795213038995,9.192964118970176e-05,0.002622001014314531,1.1068885521273581e-07
3.0901227371148365e-09,0.844803741934032,0.0,3.206837881056631e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5590466380593283,0.9973778083507421,0.0,0.0,0.0011230132835865364,0.0008418691099935003,0.00018868117272055528,9.223400212901653e-05,0.002622191647655207,1.1449937173209066e-07
3.1399173457452295e-09,0.844806612293086,0.0,3.258495152166731e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5590285619739483,0.9973776394144628,0.0,0.0,0.0011410932463867397,0.0008565475259349545,0.00019178342954514547,9.252553732293193e-05,0.0026223605839086244,1.1837679185371872e-07
3.1897119543756224e-09,0.8448094825699791,0.0,3.3101524150750885e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5590104864730411,0.9973774895492262,0.0,0.0,0.001159172691668561,0.0008712370041759793,0.00019488626281859793,9.28047823409661e-05,0.002622510449119311,1.2232116650874024e-07
3.2395065630060154e-09,0.844812352764722,0.0,3.361809670723401e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.558992411556588,0.997377356565361,0.0,0.0,0.001177251619499623,0.0008859370591894795,0.00019798964478884065,9.307225043247739e-05,0.002622643432958812,1.2633254441273802e-07
3.2893011716364084e-09,0.8448152228773255,0.0,3.4134669198569587e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.55897433722457,0.9973772387298796,0.0,0.0,0.0011953300299454102,0.0009006472258281594,0.00020109354886875476,9.332843330420999e-05,0.0026227612684141493,1.304109721429389e-07
3.3390957802668013e-09,0.8448180929077993,0.0,3.4651241631923486e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.558956263476968,0.9973771343765442,0.0,0.0,0.0012134079230693606,0.0009153670584384533,0.0002041979495855249,9.357380205691999e-05,0.0026228656217238996,1.3455649423118327e-07
3.3888903888971943e-09,0.8448209628561536,0.0,3.516781401454344e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5589381903137635,0.9973770418200842,0.0,0.0,0.001231485298932966,0.0009300961299175945,0.00020730282252673932,9.380880818210663e-05,0.002622958178158115,1.3876915326285642e-07
3.4386849975275872e-09,0.8448238327223972,0.0,3.5684386352345358e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5589201177349373,0.997376959684908,0.0,0.0,0.0012495621575958557,0.000944834030906805,0.0002104081442942708,9.403388441485652e-05,0.002623040313308537,1.4304898996153757e-07
3.48847960615798e-09,0.8448267025065397,0.0,3.6200958649799036e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5589020457404705,0.9973768869316737,0.0,0.0,0.001267638499115865,0.0009595803691274603,0.0002135138924663305,9.424944543555656e-05,0.002623113066517011,1.473960432586529e-07
3.538274214788373e-09,0.8448295722085901,0.0,3.671753091141193e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5588839743303444,0.99737682251229,0.0,0.0,0.0012857143235491004,0.0009743347687823572,0.00021662004556324303,9.445588850278739e-05,0.0026231774858748048,1.518103503563023e-07
3.588068823418766e-09,0.8448324418285567,0.0,3.723410314189251e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.55886590350454,0.9973767653319275,0.0,0.0,0.0013037896309500167,0.0009890968698158557,0.0002197265830051546,9.465359423539657e-05,0.002623234666211452,1.5629194680488652e-07
3.637863432049159e-09,0.8448353113664483,0.0,3.775067534501344e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5588478332630382,0.9973767145133472,0.0,0.0,0.0013218644213714987,0.0010038663271167347,0.00022283348506646646,9.484292745512442e-05,0.0026232854847660025,1.6084086658673988e-07
3.687658040679552e-09,0.844838180822273,0.0,3.826724752316937e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5588297636058204,0.9973766694997335,0.0,0.0,0.0013399386948649292,0.0010186428098926303,0.0002259407328400769,9.502423784785863e-05,0.002623330498353937,1.6545714218176529e-07
3.737452649309945e-09,0.8448410501960383,0.0,3.878381967886372e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5588116945328675,0.997376629708982,0.0,0.0,0.0013580124514802302,0.0010334260012601622,0.00022904830821395136,9.51978603968952e-05,0.002623370289079693,1.7014080461044814e-07
3.787247257940337e-09,0.844843919487752,0.0,3.930039181501459e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5587936260441607,0.9973765944625592,0.0,0.0,0.00137608569126593,0.0010482155976053271,0.00023215619383456148,9.536411605903947e-05,0.002623405535476501,1.748918835009661e-07
3.83704186657073e-09,0.8448467886974221,0.0,3.981696393427331e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5587755581396812,0.997376563143974,0.0,0.0,0.0013941584142692185,0.0010630113080832642,0.00023526437307829057,9.552331229338072e-05,0.0026234368540358206,1.7971040714167286e-07
3.886836475201122e-09,0.8448496578250555,0.0,4.033353603850049e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5587574908194096,0.9973765353205813,0.0,0.0,0.0014122306205360177,0.0010778128539157164,0.00023837283001127503,9.567574380391715e-05,0.002623464677402803,1.845964025548088e-07
3.936631083831515e-09,0.8448525268706598,0.0,4.085010812901333e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5587394240833276,0.997376510686107,0.0,0.0,0.0014303023101110434,0.0010926199678134695,0.0002414815493563897,9.582169315006957e-05,0.002623489311851151,1.895498955571023e-07
3.986425692461907e-09,0.8448553958342407,0.0,4.136668020719343e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.558721357931416,0.9973764889192892,0.0,0.0,0.0014483734830378413,0.0011074323936205034,0.00024459051647290675,9.596143112283708e-05,0.0026235110786433542,1.9457091079711094e-07
4.0362203010923e-09,0.8448582647158062,0.0,4.188325227467193e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.558703292363656,0.9973764696408517,0.0,0.0,0.0014664441393588243,0.001122249885994839,0.00024769971733825215,9.60952170821555e-05,0.0026235303570549466,1.9965947178870948e-07
4.0860149097226924e-09,0.8448611335153622,0.0,4.239982433295579e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5586852273800288,0.9973764525003935,0.0,0.0,0.001484514279115316,0.0011370722099433616,0.00025080913852141537,9.622329944861952e-05,0.0026235474974873026,2.0481560095989729e-07
4.135809518353085e-09,0.8448640022329152,0.0,4.291639638307178e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5586671629805151,0.9973764372591554,0.0,0.0,0.001502583902347615,0.0011518991402566497,0.00025391876715064277,9.634591630089836e-05,0.002623562738699619,2.1003931971209717e-07
4.198506418939462e-09,0.8448676141478847,0.0,4.356681751984257e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5586444187412019,0.9973764205034626,0.0,0.0,0.0015253348150582689,0.0011705740981708466,0.00025783440834623977,9.649288310700984e-05,0.0026235794943598426,2.167127170863001e-07
4.2612033195258394e-09,0.8448712259328722,0.0,4.421723864642928e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5586216754278507,0.9973764061158061,0.0,0.0,0.0015480849090315327,0.001189255606265653,0.000261750335406422,9.663198068113674e-05,0.0026235938819839286,2.2349333916039084e-07
4.323900220112217e-09,0.844874837587889,0.0,4.486765976415731e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5585989330404239,0.9973763937880077,0.0,0.0,0.0015708341843415133,0.0012079432752930591,0.0002656665260843322,9.676362051946701e-05,0.0026236062097497732,2.3038122232732973e-07
4.386597120698594e-09,0.8448784491129468,0.0,4.551808087440563e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5585761915788836,0.9973763831994183,0.0,0.0,0.0015935826410601532,0.0012266367366166166,0.0002695829593113145,9.688819233058723e-05,0.002623616798306623,2.3737640081736627e-07
4.449294021284971e-09,0.8448820605080575,0.0,4.616850197820936e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5585534510431925,0.9973763741093489,0.0,0.0,0.0016163302792573896,0.0012453356407008441,0.00027349961511056515,9.700606563226704e-05,0.002623625888343587,2.4447890685653563e-07
4.511990921871348e-09,0.844885671773231,0.0,4.681892307655863e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5585307114333126,0.9973763662875701,0.0,0.0,0.0016390770990012296,0.0012640396563815043,0.0002774164745554208,9.711759052281776e-05,0.0026236337100898665,2.5168877074323206e-07
4.5746878224577255e-09,0.8448892829084779,0.0,4.74693441701665e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.558507972749206,0.9973763595682775,0.0,0.0,0.0016618231003578808,0.0012827484696200481,0.0002813335196981588,9.722309899771591e-05,0.002623640429349917,2.590060209788967e-07
4.637384723044103e-09,0.8448928939138088,0.0,4.811976525973502e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5584852349908356,0.9973763537882253,0.0,0.0,0.0016845682833918159,0.0013014617829099201,0.00028525073353606107,9.732290557717405e-05,0.0026236462093695715,2.664306843303194e-07
4.70008162363048e-09,0.8448965047892336,0.0,4.877018634578463e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5584624981581631,0.9973763488264021,0.0,0.0,0.0017073126481658846,0.001320179314178121,0.0002891680999486249,9.741730846724916e-05,0.0026236511711600764,2.739627859448894e-07
4.762778524216857e-09,0.8449001155347615,0.0,4.94206074288427e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.558439762251151,0.9973763445601791,0.0,0.0,0.0017300561947413752,0.00133890079622562,0.00029308560366557586,9.75065901513606e-05,0.002623655437350689,2.816023494093193e-07
4.825475424803234e-09,0.8449037261504025,0.0,5.007102850930161e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5584170272697616,0.9973763408983234,0.0,0.0,0.0017527989231781174,0.0013576259757243554,0.0002970032302095335,9.759101845051926e-05,0.002623659099173854,2.8934939685488284e-07
4.8881723253896116e-09,0.844907336636166,0.0,5.072144958755549e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5583942932139574,0.9973763377491818,0.0,0.0,0.0017755408335345401,0.0013763546126964957,0.00030092096586624575,9.767084707377449e-05,0.002623662248282851,2.9720394901206124e-07
4.950869225975989e-09,0.8449109469920609,0.0,5.137187066389326e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5583715600837006,0.9973763350455835,0.0,0.0,0.0017982819258677615,0.0013950864796179218,0.0003048387976333412,9.774631656588957e-05,0.0026236649518487564,3.051660253046092e-07
5.013566126562366e-09,0.8449145572180958,0.0,5.202229173860452e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5583488278789532,0.9973763327201788,0.0,0.0,0.0018210222002336418,0.0014138213609489409,0.0003087567131935043,9.781765480339949e-05,0.002623667277220801,3.1323564389880306e-07
5.076263027148743e-09,0.84491816731428,0.0,5.2672712811900615e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.558326096599678,0.9973763307238278,0.0,0.0,0.0018437616566868648,0.0014325590523375919,0.00031267470086893443,9.788507783676469e-05,0.002623669273539313,3.214128217870321e-07
5.1389599277351204e-09,0.8449217772806213,0.0,5.332313388399532e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.558303366245837,0.9973763290068288,0.0,0.0,0.0018665002952809831,0.0014512993601951123,0.00031659274959707824,9.794879033912881e-05,0.0026236709905057094,3.296975748323517e-07
5.201656828321498e-09,0.8449253871171283,0.0,5.397355495504452e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5582806368173926,0.9973763275329307,0.0,0.0,0.0018892381160684941,0.0014700421009845174,0.0003205108488899639,9.800898635832661e-05,0.0026236724643713314,3.380899178431268e-07
5.264353728907875e-09,0.8449289968238092,0.0,5.462397602520668e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5582579083143069,0.9973763262652823,0.0,0.0,0.0019119751191008763,0.0014887871008345227,0.00032442898881213176,9.806584972499474e-05,0.002623673731987471,3.465898646135499e-07
5.327050629494252e-09,0.8449326064006721,0.0,5.527439709459692e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5582351807365425,0.9973763251771233,0.0,0.0,0.0019347113044286613,0.0015075341949037351,0.0003283471599442904,9.811955472465529e-05,0.002623674820113805,3.551974279903524e-07
5.389747530080629e-09,0.8449362158477248,0.0,5.592481816333247e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5582124540840615,0.9973763242411855,0.0,0.0,0.001957446672101467,0.0015262832270301818,0.00033226535336328215,9.817026646818411e-05,0.0026236757560189404,3.639126199095843e-07
5.4524444306670065e-09,0.844939825164975,0.0,5.657523923149808e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5581897283568265,0.9973763234377714,0.0,0.0,0.0019801812221680593,0.0015450340491636049,0.0003361835606096331,9.821814149190923e-05,0.0026236765594006214,3.7273545145618135e-07
5.515141331253384e-09,0.8449434343524304,0.0,5.7225660299180416e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5581670035547996,0.9973763227467247,0.0,0.0,0.002002914954676383,0.0015637865210477526,0.00034010177366939096,9.826332809344517e-05,0.0026236772504146053,3.8166593289730643e-07
5.640535132426138e-09,0.8449506523379867,0.0,5.852650243333826e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5581215567262195,0.9973763216452342,0.0,0.0,0.0020483799672062777,0.0016012958885176338,0.00034793818720111404,9.834619172191044e-05,0.0026236783518402184,3.9984988280971783e-07
5.753389553481617e-09,0.8449571480811631,0.0,5.969726035301028e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5580806577443316,0.9973763209026855,0.0,0.0,0.0020892956828997573,0.001635058698250912,0.00035499090709196227,9.841291018034248e-05,0.002623679094330275,4.1658368827056834e-07
5.8662439745370955e-09,0.8449636434039169,0.0,6.086801827192992e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5580397617595322,0.9973763203350691,0.0,0.0,0.0021302087504171184,0.0016688249854461793,0.0003620435391075944,9.84728930510093e-05,0.0026236796618881735,4.336664061678328e-07
