Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210)
2.49379163204952e-05,0.7616707543749356,1.237101081263403e-31,1.6496277442080924e-11,1.410256435159435e-29,-1.8555513159626643e-40,0.0,0.0,-4.2218754713036294e-29,1.0370639482442014e-55,-2.382898381830839e-29,1.0502022583560828e-29,-1.736880369413715e-31,-7.825451543831748e-59,5.170174524257824e-32,-7.04206110557413e-41,-1.92972675964696e-58,-1.618734784865143e-40,-1.2974553523752998e-39,-1.004412286787423e-31,-8.658218482369047e-30,-1.1201980035378927e-31,-1.655181957094935e-42,1.5181916606431813e-81,-1.1126120938427893e-62,-3.0529632663932428e-56,-5.371008110701832e-60,-1.7188591058972424e-69,4.200800344006108e-115,6.165827901697283e-99,1.0972821521446657e-70,-1.7496754403490594e-88,-3.446267480785454e-60,-3.0798426538539605e-85,3.76,0.0,0.6509745932690805,0.9993933881584858,-5.017613232926178e-41,-2.8665537952669006e-86,0.28637171761301894,0.22445860316872446,0.05844114140439453,3.226986054164543e-06,0.0006066111871638884,0.0017343687231013752,3.892737974156489e-09,1.7606629187330204e-10,6.461007115239307e-10
2.712433039555333e-05,0.7643032907403965,-4.139660617847589e-31,1.7942576818987565e-11,1.4524817188302773e-29,-4.736821331443284e-40,0.0,0.0,-4.785041639641375e-29,8.138542815358479e-56,-3.055278538543827e-29,1.1490966295118142e-29,-4.893027300985482e-31,-5.17879748044792e-59,-2.646392745730275e-32,-6.732053163459302e-41,-2.1916714952819845e-58,-4.128105807349966e-40,-1.4385285760763489e-39,-4.1709461151701616e-33,-9.737980179157601e-30,-9.200054893493519e-32,-1.512296322689832e-42,5.663411411590196e-82,-1.3073658052956886e-62,-4.121780665199306e-56,-4.879599060695304e-60,-3.2035342885074237e-69,9.799455254704847e-115,-1.1577138180698452e-99,3.668129428728414e-71,5.365936731988057e-89,-4.56001418578524e-60,-5.595549619202498e-85,3.76,0.0,0.6305980696501781,0.9993933880496214,-1.2704671100505345e-40,-1.458672426941247e-85,0.3070470413803176,0.24021489035922972,0.06276265560888086,3.148948185878822e-06,0.0006066111870976276,0.0020331681970982268,4.567137587600751e-09,1.8124108828799567e-10,7.543083736740986e-10
2.931074447061146e-05,0.7668572356657047,-2.6794840535517585e-31,1.9388876195731332e-11,1.1071219035095391e-29,-8.151799200465876e-40,0.0,0.0,-4.7754437994125753e-29,5.64420663811001e-56,-3.6178147775613064e-29,1.0516312386183664e-29,-2.4716618533998063e-31,-5.644370156939492e-59,6.129741810298649e-32,-1.0864801726843601e-40,-2.420487063955468e-58,-7.100982501958898e-40,-1.7718829186876543e-39,1.4027883347117423e-31,-9.5461369938043e-30,-6.493815341923129e-32,-2.5628687986919078e-42,1.5646467829123078e-81,-1.3857394302262924e-62,-4.342182568266747e-56,6.02889003960738e-60,-1.6419146682130246e-69,1.4670053118536987e-114,-2.998469199866683e-98,1.1122860844891342e-71,-3.9418785015409994e-89,2.1202193651339864e-60,-5.830862675419357e-85,3.76,0.0,0.6108593826507949,0.9993933879339448,-2.229973933080931e-40,-1.678372465714417e-85,0.3271051265951717,0.25542476358273086,0.06697214669694311,3.073300516810248e-06,0.0006066111870272395,0.0023525656914039866,5.2883025253953e-09,1.8623558770471995e-10,8.693322145737624e-10
3.149715854566959e-05,0.7693350505760201,6.516669114705062e-31,2.0835175572302548e-11,1.0601397654422256e-29,-1.2299181622066713e-39,0.0,0.0,-4.667322019586553e-29,7.206993141569207e-56,-3.4524081989107774e-29,1.050904209191118e-29,3.9728210849894636e-31,3.9418959547274036e-59,2.255079500342926e-32,-1.2890488758320114e-40,-3.0477954523878078e-58,-1.071029999397689e-39,-2.3433114262663804e-39,-8.246545109609797e-32,-9.251574112102896e-30,6.697871675311682e-32,-2.98982448574721e-42,1.0891717052824038e-80,-1.7268927946323526e-62,-3.8225485766593386e-56,5.803345893870411e-60,-2.6019423672619204e-69,2.1308296934909853e-114,-6.290123346070771e-99,3.821124726967132e-70,-4.188620689648636e-89,6.041272393601952e-60,-6.812195748849913e-85,3.76,0.0,0.5917385661820672,0.9993933878117388,-3.4221712232851348e-40,2.5372749272569373e-86,0.3465653045295912,0.2701053775163498,0.07107306097229697,2.9999682029234973e-06,0.0006066111869528953,0.002691926390606068,6.05479224938055e-09,1.9105544277683455e-10,9.908894376933432e-10
3.368357262072772e-05,0.7717391191134887,2.67121980583969e-31,2.2281474948691943e-11,1.2553618742890167e-29,-1.6627944714417243e-39,0.0,0.0,-4.55840391444089e-29,9.949164683701417e-56,-2.787366865412918e-29,1.0905719117858788e-29,7.305935465508746e-33,-9.959976031435288e-60,-8.16937429519389e-32,-9.30915049241243e-41,-3.777025855539121e-58,-1.4475702960157452e-39,-2.2212822360518504e-39,1.3928433999623143e-31,-9.504515797930379e-30,-6.713887748473385e-32,-2.1219720737247338e-42,1.1436954284330106e-80,-2.1753847630581366e-62,-3.3717750149435086e-56,-4.8276646476931327e-60,-4.328003620932745e-69,2.871505671312362e-114,1.853108575327001e-99,3.020297613823795e-70,4.7551313116173475e-90,-5.2930320886869265e-61,-7.959926636999795e-85,3.76,0.0,0.5732162791561782,0.9993933876832739,-4.658861992180914e-40,3.119312897967603e-85,0.36544629571059667,0.2842733552987905,0.07506873701760723,2.928878754116438e-06,0.000606611186874759,0.0030506297353161595,6.86519852615806e-09,1.9570613167256682e-10,1.1187093781849659e-09
3.586998669578585e-05,0.7740717496371604,-1.2440633729890951e-31,2.3727774324890604e-11,1.4189725713025766e-29,-2.0849457176219177e-39,0.0,0.0,-4.4647998491991996e-29,9.730228895843307e-56,-2.1647796019260483e-29,1.1409080338223292e-29,-5.554514938367289e-32,-3.924883425958469e-59,8.641556528043317e-32,-1.175242665707761e-40,-4.049335737580593e-58,-1.814558578746614e-39,-2.0643527148307218e-39,1.6779917045282881e-31,-1.0092291663626996e-29,-5.246395914299107e-32,-2.748689535243296e-42,9.075230663491394e-81,-2.3510565600848423e-62,-3.4406769089048313e-56,2.936980492387512e-60,-2.891446786259976e-69,3.4403658632877684e-114,-4.263308188746961e-98,8.995868417930826e-71,4.556550817950051e-89,-1.7806423113597694e-60,-7.405510915107398e-85,3.76,0.0,0.5552737859222867,0.9993933875488091,-5.852473635354073e-40,5.378588474004656e-85,0.3837662294894159,0.29794480471925694,0.07896240906458867,2.8599619596352907e-06,0.0006066111867929876,0.003428069427296987,7.718145443429642e-09,2.0019296333637514e-10,1.252532882102837e-09
3.8056400770843984e-05,0.7763351776461328,5.01152864017899e-31,2.517407370089002e-11,1.4518888323872725e-29,-2.538187823977689e-39,0.0,0.0,-4.428421682976583e-29,7.753439204786368e-56,-1.935570384743704e-29,1.180535526275066e-29,2.086370794798907e-31,1.367003175539955e-60,4.47487555144247e-32,-1.5036675691707754e-40,-4.101987068767945e-58,-2.2084331335411184e-39,-2.49589718661242e-39,-1.415151529310793e-31,-1.0200611069182947e-29,6.566046847659526e-32,-3.501008075759684e-42,3.339287436871679e-80,-2.3572289515174987e-62,-3.6827337094560923e-56,9.955431443198915e-61,-3.441674920795177e-69,3.8820582949296526e-114,-1.3457482462261021e-98,4.703996358431276e-70,6.962293741614496e-90,3.8507825210450975e-61,-5.875859201074016e-85,3.76,0.0,0.5378929373191027,0.9993933874085923,-7.130315284334607e-40,6.669890590216733e-85,0.40154266295515073,0.3111353339346665,0.08275721025804879,2.7931498159185077e-06,0.0006066111867077313,0.0038236533957040747,8.612289338271934e-09,2.045210826016879e-10,1.3921117246907395e-09
4.0242814845902116e-05,0.7785315681067511,5.377668405880953e-31,2.6620373076681995e-11,1.4555708805888775e-29,-3.0365615273908955e-39,0.0,0.0,-4.3552061638092884e-29,6.965748739401826e-56,-1.958617692746355e-29,1.1780028007905556e-29,-8.144146585441849e-33,2.734058901235609e-59,-1.0518849893175314e-31,-1.1885199983845549e-40,-4.387560673791211e-58,-2.641419018314785e-39,-2.738606288057097e-39,3.922034837278511e-32,-9.959287651598446e-30,-2.2636513886768667e-32,-2.7553455179282266e-42,4.5691237496770045e-80,-2.470785595589556e-62,-3.7434872777681314e-56,-5.798198033458598e-60,-4.1899137846550037e-69,4.814881769322057e-114,3.7460704124725985e-98,5.857253884864777e-70,2.172658967418308e-89,2.6818463764507727e-61,-5.70238976584726e-85,3.76,0.0,0.5210561523165311,0.9993933872628614,-8.540724592885198e-40,8.61012842703632e-85,0.4187925992262781,0.3238600667322257,0.08645617581859392,2.7283764567537176e-06,0.0006066111866191341,0.004236803730230417,9.546318650054822e-09,2.0869547515988873e-10,1.5372080640958735e-09
4.242922892096025e-05,0.7806630177010457,-3.719716927837883e-31,2.80666724522587e-11,1.4704444076930398e-29,-3.578955352531075e-39,0.0,0.0,-4.2737634400528214e-29,7.268701542696974e-56,-1.9879626425670342e-29,1.1500771301110316e-29,-7.939289733804439e-32,-3.6568175309753263e-59,5.472638198247258e-32,-1.4945493724140798e-40,-4.96117978025727e-58,-3.112524220579749e-39,-2.8343552079538847e-39,1.237169332730151e-31,-9.898724155128339e-30,-2.6015113787461986e-32,-3.483435079983372e-42,4.013148080675169e-80,-2.818304499506041e-62,-3.6397918781939075e-56,5.479523757607261e-60,-2.351080561673616e-69,6.160670096171191e-114,-3.12246715222901e-98,2.9590714767973705e-70,2.852618154110011e-89,3.0019224611322494e-61,-6.529034403063466e-85,3.76,0.0,0.504746400228366,0.9993933871118443,-1.008068460743956e-39,1.1580461176381017e-84,0.43553250514209474,0.3361336573482109,0.09006224610708176,2.6655780856705036e-06,0.0006066111865273342,0.004666956585247019,1.0518953706735505e-08,2.1272097238857356e-10,1.687593927955911e-09
4.461564299601838e-05,0.7827315570043055,-3.3650427587614167e-31,2.9512971827612626e-11,1.4586049100354162e-29,-4.162881810625976e-39,0.0,0.0,-4.2314153930329145e-29,7.684368009128945e-56,-1.8927861826521218e-29,1.146254451153407e-29,1.7011838918236152e-31,-3.4117276739619342e-59,5.262402095157044e-32,-1.87773241501998e-40,-5.457955987820998e-58,-3.6195580149835033e-39,-3.0689491786192455e-39,-1.5930701133514998e-31,-9.815032461717472e-30,7.520648831561448e-32,-4.37247512683244e-42,8.164766904347638e-80,-3.11772696221155e-62,-3.582297966213037e-56,3.9138107568470346e-60,-3.454111028618888e-69,7.441637917453902e-114,-2.0479466255179073e-98,6.795974820657933e-70,-5.1401767421555375e-90,1.397156546484206e-60,-6.78930692047288e-85,3.76,0.0,0.48894718348244964,0.9993933869557592,-1.1740633973874081e-39,1.4576521549582882e-84,0.4517783283709151,0.34797030485099806,0.09357826959314416,2.604692910509954e-06,0.0006066111864324636,0.005113562058158165,1.1528946452318156e-08,2.1660225604128385e-10,1.8430507308550034e-09
4.680205707107651e-05,0.7847391525934008,2.3174071388413733e-31,3.0959271202736554e-11,1.416457037032185e-29,-4.7409723247805517e-39,0.0,0.0,-4.1810355031648154e-29,7.560393559470063e-56,-1.8669590743949115e-29,1.1468884264457727e-29,2.868977154241751e-32,7.917436165558564e-60,-1.286482179364141e-31,-1.253910023569662e-40,-5.729095784345647e-58,-4.121233380844361e-39,-2.951256189668098e-39,-2.967988994334309e-32,-9.611118870134136e-30,1.326849669625055e-32,-2.932987568230008e-42,1.1163705958953504e-79,-3.2625896028484714e-62,-3.6427159568533113e-56,-8.550563814563498e-60,-5.042080228865389e-69,8.507050061859474e-114,1.2617669992600247e-98,8.350033036655726e-70,4.531998425908629e-90,-2.78952259216161e-61,-5.794600955616192e-85,3.76,0.0,0.4736425209323811,0.9993933867948159,-1.3379009887372362e-39,1.7016191370360575e-84,0.4675455139541555,0.3593837670983028,0.0970070057305069,2.545661080103494e-06,0.0006066111863346497,0.0055760840451963304,1.257508012285257e-08,2.2034386280155647e-10,2.003368820566136e-09
4.8988471146134645e-05,0.78668770908539,5.211800280973702e-31,3.2405570577623566e-11,1.4698830824617163e-29,-5.296754869557185e-39,0.0,0.0,-4.0524642819807877e-29,6.952869341487144e-56,-1.7637651236513628e-29,1.1721794657280702e-29,3.182541564853449e-32,-3.9818107583693126e-59,9.394690406916927e-32,-1.4346128011788099e-40,-5.965664380516945e-58,-4.603203347367027e-39,-2.9260372311658375e-39,1.5616353813671139e-31,-9.480930246646728e-30,-1.0652505014166899e-32,-3.2830975066930103e-42,9.69107609018686e-80,-3.360581820774199e-62,-3.726203280788348e-56,3.3303200228323743e-60,-2.769181363244237e-69,9.830898576315193e-114,-3.422272963443832e-98,4.340420386698837e-70,4.380960875757398e-89,-1.3021839544253558e-60,-4.843471064066592e-85,3.76,0.0,0.4588169316922822,0.999393386629215,-1.4949890470182387e-39,1.9611341346304513e-84,0.48284902030804727,0.3703873742807104,0.10035112774227778,2.4884246229842132e-06,0.0006066111862340137,0.006054000077900475,1.3656168878211066e-08,2.2395018870483183e-10,2.1683470509017863e-09
5.117488522119278e-05,0.788579071108119,5.998299389871081e-31,3.385186995226705e-11,1.6251626555447456e-29,-5.887824683048032e-39,0.0,0.0,-3.9130828032776997e-29,6.359784965568264e-56,-1.4677876662681748e-29,1.2201664619539851e-29,2.1738102440855355e-31,-4.788384794226541e-59,1.12622478116068e-31,-2.181271490560843e-40,-6.3647481344269844e-58,-5.115663873194072e-39,-3.3541435361868985e-39,-1.0349599494284695e-31,-9.323907361508701e-30,5.172420136794223e-32,-5.0547680865682465e-42,1.6037864864722134e-79,-3.5697534679108237e-62,-3.6992813695241284e-56,6.802838617448897e-60,-3.243592066063869e-69,1.1697147244043704e-113,-1.9690019335163203e-98,7.999376095029252e-70,-1.3949450533684177e-89,9.71208446900891e-61,-5.226606578293581e-85,3.76,0.0,0.4444554194768053,0.9993933864591499,-1.661064601815117e-39,2.246140825286787e-84,0.49770333470366385,0.38099404206337995,0.10361322531925997,2.432927388057132e-06,0.0006066111861306731,0.006546801143151569,1.4771057396261751e-08,2.2742549343173685e-10,2.337792379186474e-09
5.336129929625091e-05,0.7904150252063591,6.044802475037789e-31,3.529816932666065e-11,1.810951993576907e-29,-6.5319900590221e-39,0.0,0.0,-3.9795641874345534e-29,6.226944232226781e-56,-1.3703905819612917e-29,1.3036507694438625e-29,-3.2581958146562986e-31,5.747073990055948e-59,-1.1230974184592469e-31,-1.5035920246926682e-40,-6.796346018803301e-58,-5.674119382287034e-39,-3.411412728815428e-39,-5.193637060894176e-32,-9.550303514160604e-30,-1.1067572849243325e-31,-3.5534444651479066e-42,2.277545523624076e-79,-3.8238020358798203e-62,-3.6459328401353813e-56,-8.440690259678242e-60,-5.307788377647148e-69,1.3849456763853506e-113,2.53191986870417e-98,1.193167657518266e-69,-8.470789095228227e-90,1.6816744731389565e-60,-5.981686220289431e-85,3.76,0.0,0.43054345743074646,0.9993933862848055,-1.841302520760525e-39,2.553573763499188e-84,0.5121224882432749,0.39121628433649946,0.10679580723397238,2.379114987163968e-06,0.0006066111860247398,0.007053991489140709,1.5918620434882428e-08,2.3077390447589417e-10,2.5115194866669626e-09
5.554771337130904e-05,0.7921973016865851,6.04776676632201e-31,3.6744468700798267e-11,1.9809528641273643e-29,-7.227330084327968e-39,0.0,0.0,-4.1179649169306276e-29,6.733107030595624e-56,-1.3705474169052146e-29,1.4063095565773736e-29,-1.570910565143559e-31,-3.1429251451028767e-59,1.3036746997925925e-31,-1.6774906857174651e-40,-7.254994589428298e-58,-6.276864326480451e-39,-3.6402870062406316e-39,2.2988097196405363e-31,-1.0168650391534616e-29,-7.010277300186519e-32,-3.83994578978325e-42,1.8861100903690145e-79,-4.0899776502122366e-62,-3.6782874589417282e-56,-2.2670702353194578e-61,-1.259400244434616e-69,1.585681033585652e-113,-1.3875278292310608e-98,8.057643416411949e-70,5.1009360105121555e-89,-1.8504913777766127e-60,-5.375802668359053e-85,3.76,0.0,0.41706697343373644,0.9993933861063597,-2.0359518692130813e-39,2.904931118842596e-84,0.5261200703496096,0.40106622558447613,0.10990130387287186,2.326934739482708e-06,0.0006066111859163219,0.007575088419323712,1.709776236646852e-08,2.3399942118924906e-10,2.6893504203638174e-09
5.7734127446367173e-05,0.7939275764022881,1.2644492725053535e-30,3.819076807467409e-11,2.2120290033879371e-29,-7.958981270501088e-39,0.0,0.0,-4.2332686758707425e-29,6.565310584578977e-56,-1.3712885114588066e-29,1.5351822283960162e-29,2.499356627554802e-31,-1.0285797019411747e-58,2.096428508670957e-31,-2.719163342581584e-40,-7.799849950653456e-58,-6.91092176281491e-39,-4.1049080726945716e-39,-1.8122533734924e-31,-1.0235056049929825e-29,1.1437437893808819e-31,-6.298416437311238e-42,2.815787340806038e-79,-4.355183709900846e-62,-3.691081902465091e-56,8.61668116031793e-60,-3.9945510030498567e-69,1.8140782323497415e-113,-3.5584907743848394e-98,8.60767134952982e-70,7.635235905445e-90,-1.3126568172359456e-60,-5.0099736021148974e-85,3.76,0.0,0.4040123358653746,0.9993933859239835,-2.2420971469896647e-39,3.21847219856076e-84,0.539709242784567,0.4105556128840759,0.11293206968928972,2.2763356177023373e-06,0.0006066111858055224,0.008109622076265045,1.8307416689282468e-08,2.3710591870800467e-10,2.8711142549378407e-09
6.210695559648343e-05,0.7972385617957046,2.7942103479079296e-30,4.1083366821618126e-11,2.8159601945626656e-29,-9.833635245460981e-39,0.0,0.0,-2.779846729456949e-29,7.31246535571813e-56,8.016306624906725e-30,1.728813923105342e-29,8.878158743690679e-31,-2.8279830016608995e-59,7.782978846085931e-32,-3.2419722270807713e-40,-9.033986002529413e-58,-8.536300175612167e-39,-5.414307207548874e-39,-2.885425111558058e-32,-1.0624298959578923e-29,7.909986126769942e-32,-7.72439460936962e-42,-2.035516163897919e-79,-5.035346105021031e-62,-4.252802435445122e-56,1.5937836277270932e-59,4.1022273726413965e-68,2.1904651081543396e-113,-5.351488618559179e-98,8.246381209118532e-70,1.196403290145239e-89,7.076922623548034e-60,2.9836697003267027e-85,3.76,0.0,0.37911619485200565,0.9993933855480897,-2.773134390746956e-39,3.9748968747738096e-84,0.5657129471893682,0.4284978954738735,0.11877846099189655,2.179684603412699e-06,0.0006066111855771733,0.009217182960974846,2.081413902026861e-08,2.429767580790482e-10,3.2457902114006274e-09
6.604250093158807e-05,0.8000563597674509,1.181411806190333e-30,4.368670569291863e-11,3.367399824395681e-29,-1.172000828786495e-38,0.0,0.0,-1.0797386750402443e-29,6.785171391486501e-56,3.197700928664136e-29,1.7557471090673092e-29,4.2326179088638117e-32,-1.174430624858005e-58,4.5603395736807807e-32,-2.373359579630539e-40,-1.0962290987455621e-57,-1.0171156913874308e-38,-5.175758566724008e-39,1.2597517971516543e-31,-1.1069965738185459e-29,3.381962902264695e-33,-5.4516929160530955e-42,-7.776035281823828e-79,-6.099015631510522e-62,-4.633284133436518e-56,-3.647704530547265e-61,9.46267580020794e-68,2.8388504274364385e-113,-2.2002815235310364e-98,2.8152584201286342e-70,9.305570268622175e-89,1.1889052187530113e-60,1.3473319783414336e-84,3.76,0.0,0.3580241713119737,0.9993933851979234,-3.308052261254132e-39,5.023440075196439e-84,0.5878432726586962,0.4435233784725987,0.12380678130823632,2.0976262840680588e-06,0.0006066111853644728,0.01025548253998953,2.3164420392418893e-08,2.478899321803104e-10,3.5948673463273106e-09
6.99780462666927e-05,0.8027294249085016,4.752708556945755e-31,4.6290044563290625e-11,3.7406798873896793e-29,-1.3600469325820097e-38,0.0,0.0,2.1250601380417554e-30,5.248989024868017e-56,5.480055122255348e-29,1.8107250252544823e-29,-2.3846032734517925e-31,1.1475453791348045e-58,-2.2147653148555903e-31,-3.933216417257571e-40,-1.3933978324051552e-57,-1.1799240094929118e-38,-4.7609240784200813e-39,-1.6830318073576644e-30,-1.2376882170506066e-29,3.14144144576034e-31,-9.509592739283284e-42,-1.6129489428547125e-78,-7.62473428666501e-62,-4.751305440619296e-56,-2.221061419366585e-59,1.6316049782230276e-67,4.0870350819377615e-113,1.285937370477823e-96,1.6994306188678936e-69,-1.4574948094035893e-88,-8.72904580697847e-60,2.0571522870957537e-84,3.76,0.0,0.33810565206915527,0.99939338483739,-3.837181264735266e-39,6.480575098715555e-84,0.6088368841243139,0.4575473010388353,0.12862636305679426,2.0199674754619205e-06,0.0006066111851454909,0.011330572328957473,2.5598251725912833e-08,2.524724637150302e-10,3.954318070973023e-09
7.391359160179734e-05,0.8052657717271382,8.553223793094722e-31,4.889338343270796e-11,3.761817531197492e-29,-1.5652104967308716e-38,0.0,0.0,1.6873666755914003e-30,1.3577927211030556e-55,5.577340667480039e-29,1.8647238161375088e-29,4.111150847577978e-31,1.1924332256080262e-57,-1.9609764942986009e-31,-4.151142070900935e-40,-1.7271471409581858e-57,-1.357494918527254e-38,-6.677539607969701e-39,-1.8607157201237547e-31,-1.3038814878864244e-29,-2.765704987863188e-32,-1.0188884505434895e-41,-1.534901081663465e-78,-9.537163138514514e-62,-4.568465248917625e-56,-1.5831682329242378e-59,1.898598051643056e-67,6.043716541767753e-113,2.297806809983774e-96,-1.2524649950524447e-69,-4.148010013996179e-88,-1.0070814494638473e-59,2.0412393422850165e-84,3.76,0.0,0.31929534523050207,0.99939338446727,-4.413997995281787e-39,6.862697458611315e-84,0.6287567666679709,0.4706259801570458,0.13324848820251473,1.94646388018434e-06,0.0006066111849207016,0.012440145521816373,2.8110396529600556e-08,2.56742937520294e-10,4.323361331838937e-09
7.784913693690198e-05,0.8076729771327913,1.3394756486562614e-30,5.14967223011465e-11,4.0420105969311683e-29,-1.7825109002350885e-38,0.0,0.0,-1.189958591842942e-30,1.7174870622657445e-55,4.7700848948480095e-29,2.011493727196913e-29,-5.183305039717167e-32,-5.7742589716215966e-58,2.75394515922168e-31,-1.850476174362637e-40,-2.0041989817224576e-57,-1.5454832715418636e-38,-7.217246362261044e-39,1.4922665097329775e-30,-1.275926600105617e-29,-2.1792725108781826e-31,-3.892906838625227e-42,-1.475108635418696e-78,-1.1151361655115982e-61,-4.462661861866671e-56,4.127525174058742e-60,2.1907096637726018e-67,8.675367017356808e-113,-1.1205092306770214e-97,-1.5114733266756817e-69,2.94141034857213e-88,-1.0265131998218462e-60,1.8640172951376587e-84,3.76,0.0,0.30153159216564807,0.9993933840882914,-5.0440204722222714e-39,7.0902171586120035e-84,0.6476623877693375,0.48281261022162975,0.13768381236344915,1.876884819843968e-06,0.0006066111846905459,0.013582010972844824,3.0695880772579824e-08,2.607189095690752e-10,4.701268503181988e-09
8.178468227200662e-05,0.8099581870355039,2.328104761119191e-31,5.410006116858388e-11,4.4037836399078916e-29,-2.0061172512059716e-38,0.0,0.0,-5.709752921007435e-30,1.8367524453038114e-55,3.8096927409429663e-29,2.1669619806298736e-29,-8.412077595388643e-31,-1.067217152047029e-57,1.4907964749793286e-32,-3.733493638694295e-40,-2.3272979851345194e-57,-1.7387918020118677e-38,-6.170422506752441e-39,-1.5207129845765395e-30,-1.2446424247395689e-29,2.4829382950822562e-31,-8.757893588984005e-42,-1.271658964968301e-78,-1.2738013044072149e-61,-3.00496220168029e-56,-4.3838701603178424e-60,1.9849126359465038e-67,1.2061012139534035e-112,-1.0388604502120927e-96,1.8320716858624574e-69,6.004879992940739e-88,2.203947277634064e-60,2.0141827805858024e-84,3.76,0.0,0.284756165069435,0.9993933837011336,-5.6782448210801175e-39,6.95093089324687e-84,0.6656098950725741,0.4941574352574237,0.14194239969940303,1.8110124727535407e-06,0.0006066111844554342,0.014754088525766781,3.334998229799589e-08,2.6441696351048763e-10,5.087359444299177e-09
8.572022760711126e-05,0.8121281534896226,-1.0003073298724593e-30,5.670340003499951e-11,4.5443230012076793e-29,-2.2428256294190183e-38,0.0,0.0,-1.0709576064084095e-29,1.2946918994511123e-55,2.7070801632393285e-29,2.2534937779376015e-29,1.3894655947833707e-31,1.658637580476789e-57,-3.085340463680318e-31,-5.742252958637822e-40,-2.532272263437645e-57,-1.9433305802239336e-38,-7.178089106077418e-39,-7.799685498143202e-31,-1.2367101923207084e-29,-1.648587485526418e-32,-1.4238799223301064e-41,-4.4649740042754896e-82,-1.3788812124867088e-61,-2.57698634849427e-56,-3.853089772655068e-60,1.761079869325427e-67,1.7282420270073762e-112,1.6840156912026969e-96,1.3451260117202463e-69,-6.379615186496872e-88,-4.5803379161628476e-61,1.5529680008606387e-84,3.76,0.0,0.268914075935293,0.9993933833064322,-6.342145728430229e-39,7.275990467175051e-84,0.682652302770737,0.5047079116664944,0.14603375583469563,1.7486411552026731e-06,0.0006066111842157533,0.015954404371549654,3.606822029836701e-08,2.6785276413079646e-10,5.480998909876566e-09
8.96557729422159e-05,0.8141892492783425,1.857880896478696e-30,5.930673890037438e-11,4.7953673587179814e-29,-2.497514977133521e-38,0.0,0.0,-8.957381937868637e-30,6.897021474206952e-56,3.4773964079038536e-29,2.4267921450489325e-29,8.423090891625177e-31,-1.8047961933405205e-59,4.6671225284393655e-31,-2.0004072807018314e-40,-2.731246519499194e-57,-2.1633413746314266e-38,-8.501775709908479e-39,3.0757564414204282e-30,-1.3168788074205875e-29,-4.085306531955504e-31,-3.112209274097148e-42,8.77002168604492e-80,-1.4950792309243054e-61,-2.9531810024059956e-56,1.1792448139290223e-59,2.4051099192518877e-67,2.254684062772172e-112,3.5077183432218183e-97,-1.076676411679766e-69,-1.92389405106325e-88,-2.3369357999187498e-60,1.5192779325512969e-84,3.76,0.0,0.25395339609045675,0.99939338290478,-7.032229495343306e-39,8.71085982478045e-84,0.6988396674915114,0.5145088621697729,0.14996685896104503,1.6895766426728813e-06,0.0006066111839718622,0.0171810864693632,3.884634493312943e-08,2.710411079402671e-10,5.881593266210442e-09
9.359131827732053e-05,0.8161474927946134,2.4823400357726468e-30,6.191007776469091e-11,5.32336868207162e-29,-2.780929629030873e-38,0.0,0.0,-1.3714383101084433e-29,6.458956569126712e-56,4.0904936421173193e-29,2.7436141737167584e-29,-1.6812579998233168e-30,-1.6671530636624756e-57,3.0548969365031668e-31,-3.91889502602803e-40,-3.1004083653221073e-57,-2.4081709988947854e-38,-9.043659705842165e-39,-1.5111038856063263e-30,-1.573213580453565e-29,2.2892226110782883e-32,-8.309190399465698e-42,-9.782142187728104e-79,-1.678601962351839e-61,-2.378138824558729e-56,-1.3953293029348097e-59,2.407041459164519e-67,2.9880365666672883e-112,-5.701746747888333e-97,6.838758782618265e-70,7.765157968807466e-88,-4.9584934486211697e-60,1.7041038501446533e-84,3.76,0.0,0.23982508602145705,0.9993933824967319,-7.78936782933634e-39,8.765277779462446e-84,0.714219253970479,0.5236026211536128,0.15375018916740052,1.6336355300822567e-06,0.0006066111837240952,0.018432360045348883,4.168032712131206e-08,2.739959709559905e-10,6.288587497409717e-09
