Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885)
2.4967800778066815e-08,0.5016436308260906,3.1802410070767142e-15,4.560016736054966e-18,5.3828425760503516e-14,3.537765117268094e-17,0.0,0.0,4.328227989204854e-11,1.4365758594577162e-16,2.81336354426821e-19,1.50491029042875e-19,1.3202219793026814e-23,2.9833677365782433e-43,7.015969621318202e-29,3.1609384976712136e-18,2.0373240334111196e-22,2.756754467246683e-16,1.1325405399967235e-41,2.045718330403725e-38,1.5536061908861618e-37,6.61163947410046e-37,1.4358726937046465e-18,7.072119387448524e-35,3.429900111373733e-29,1.0582654513306086e-39,1.0026919225990745e-50,2.0253608374738008e-38,4.094023122423545e-45,2.532292101352955e-44,4.442757435930245e-29,1.422356120759766e-46,1.5028946850939963e-45,4.950471074123793e-47,3.76,0.0,0.924134006319988,0.9999771484705302,1.1370162084342454e-15,8.249572599415303e-26,2.8122944834139457e-08,1.915654611571229e-08,8.407407403793873e-09,5.589905860859378e-10,2.2851485685282796e-05,1.5674922089610482e-18,7.099867331916443e-30,4.014480975757489e-17,2.5088425815753708e-22,5.5530531540756884e-14,7.535562227350772e-43,1.3801625094080174e-42,8.40468366926404e-21,4.614201545770206e-43,1.4439997479882506e-25,2.518096655064394e-48,8.603976197975491e-43,4.674521115135562e-45,4.215399793199019e-43,1.5641042970246295e-42,9.367338926014403e-50,1.4307085650406192e-48,2.8871552124639143e-44,3.097374864814235e-21,2.7561046539718976e-16,1.394883722966855e-22,3.2760691381157954e-11,9.284033205503659e-12,3.5416046298776625e-13,1.8374910547002228e-16,2.6282272641586087e-13,1.1958931896886899e-17,1.186696719404558e-16,2.706206824420633e-19,7.955384662703052e-18,8.307544910533558e-19,3.835056043991202e-16,5.2038001383081145e-21,1.771452415939912e-11,3.303760617154291e-16,1.0291045820071178e-15,5.047170143815821e-35,2.535962381662164e-21,2.182686703587454e-26,1.684228010122296e-13,3.8783840477057577e-19,4.451804319252585e-25,1.5195127811374457e-17,2.9904921361077225e-27,2.2438836984945306e-23,3.47054865768288e-20,1.7684116469556062e-11,2.1829072630018794e-22,1.9442721473423681e-13,4.942995847731714e-18,3.478818665799493e-21,4.338224813489208e-31,8.39566009795176e-14
2.59198533397097e-08,0.5016436309207871,3.4213913217158454e-15,5.068324327341678e-18,5.796140803564104e-14,3.952183064964149e-17,0.0,0.0,4.4942785728629417e-11,1.5484554638480556e-16,3.115061397297382e-19,1.6459916885557686e-19,1.4980872467320805e-23,3.3494206129092563e-43,7.312395302654904e-29,3.31012482595247e-18,2.2454901435223015e-22,2.9710493934925413e-16,1.3130154927907112e-41,2.3662217157258664e-38,1.7869801295135503e-37,7.548985922745477e-37,1.4429986299420226e-18,8.287593611660031e-35,3.9074576671883364e-29,1.2787421797313773e-39,1.2133261089057576e-50,2.382916808080521e-38,5.147331483845892e-45,3.0384184736429353e-44,4.9457153949761136e-29,1.7785426096590347e-46,1.862461509043605e-45,6.429157711815027e-47,3.76,0.0,0.9241340052453076,0.9999771484688542,1.2712767898773201e-15,9.414122402123714e-26,2.9195306853635198e-08,1.990601667993317e-08,8.728035844123497e-09,5.612535488834831e-10,2.2851485663832543e-05,1.6911013321420505e-18,7.95146759516717e-30,4.031306345343039e-17,2.6090263007510316e-22,5.98421883273508e-14,9.235956601631774e-43,1.6407459498068064e-42,9.087959343080592e-21,5.694798680326191e-43,1.520535506425695e-25,3.099549656976613e-48,1.0237642026285367e-42,5.698539493698943e-45,5.1623176151329155e-43,1.8989668016430554e-42,1.1498453930515111e-49,1.756333651059604e-48,3.6756839833274045e-44,3.217407537546248e-21,2.9703388723130176e-16,1.570366040253702e-22,3.3996380039541757e-11,9.615752678691178e-12,3.810998907570177e-13,2.05341892868977e-16,2.8307322157939927e-13,1.2888154664508437e-17,1.2516746168572792e-16,2.8348715098753277e-19,8.329056514883225e-18,9.082207337365959e-19,4.1305220250793823e-16,5.62086991893091e-21,1.8387844354930813e-11,3.6735399225355785e-16,1.1089483574871101e-15,5.650707190081001e-35,2.888087076865303e-21,2.4104730853837077e-26,1.8022229987193885e-13,4.174449003804151e-19,4.884514118362739e-25,1.5274805797483316e-17,3.275429899916591e-27,2.4598832598982672e-23,3.795004495836471e-20,1.8355103046509444e-11,2.4760064822917475e-22,2.0871171267921825e-13,5.132059277690973e-18,3.749251964946193e-21,4.771511830502939e-31,9.044761175404478e-14
2.6871905901352585e-08,0.5016436310154836,3.670960157420378e-15,5.6114108990783775e-18,6.224345069071053e-14,4.3973930130730625e-17,0.0,0.0,4.66040212237671e-11,1.6645473977395206e-16,3.436088731006626e-19,1.7935823178790265e-19,1.6914447374352007e-23,3.745018672815773e-43,7.604374275615472e-29,3.4585687632668374e-18,2.4670286452752384e-22,3.193364420824151e-16,1.5132788180548443e-41,2.7222378702219793e-38,2.0430290760094568e-37,8.567155641177907e-37,1.449385063522141e-18,9.653177711119274e-35,4.4319076501272205e-29,1.5335851417916924e-39,1.4576336335311926e-50,2.785729311070178e-38,6.422627749141867e-45,3.620956920473445e-44,5.483452502792935e-29,2.2057600993467873e-46,2.2881102209360184e-45,8.270592637202208e-47,3.76,0.0,0.9241340041706273,0.9999771484671622,1.4156461609505976e-15,1.0695555945789733e-25,3.0267668871904505e-08,2.065576565850334e-08,9.048664924856213e-09,5.632374538677275e-10,2.2851485656408235e-05,1.81945342137371e-18,8.868873576039458e-30,4.0460569214185495e-17,2.7092499976170217e-22,6.431470150469648e-14,1.1235151372903495e-42,1.9376782478822276e-42,9.799770169631678e-21,6.973270190865042e-43,1.5985777557493405e-25,3.7855603272976886e-48,1.2101966395379074e-42,6.895183900960281e-45,6.2730686005472596e-43,2.2896033848879186e-42,1.4007100765967106e-49,2.139665718346098e-48,4.6383579566327335e-44,3.3374405127507775e-21,3.192590420043715e-16,1.7607548982080459e-22,3.523116467715369e-11,9.945944935319393e-12,4.0898410527743577e-13,2.285450821652041e-16,3.040625248843197e-13,1.3852298625031802e-17,1.3180556446139435e-16,2.963052783995617e-19,8.700823104386688e-18,9.892150658902277e-19,4.4367654834318717e-16,6.054941587216485e-21,1.9061006492609548e-11,4.0682621259230233e-16,1.1917646970425348e-15,6.300599451412422e-35,3.2721722440084593e-21,2.6505997375114226e-26,1.9233357642156294e-13,4.481003413077568e-19,5.343138909117267e-25,1.535134484706002e-17,3.573923188791831e-27,2.6862199678220784e-23,4.1343811221571464e-20,1.9025847542219074e-11,2.7940132214911217e-22,2.2344252145374504e-13,5.321168202955228e-18,4.0298056128679336e-21,5.231389132031916e-31,9.717773038867904e-14
2.782395846299547e-08,0.5016436311101798,3.928908650553463e-15,6.190257547950625e-18,6.667415992823774e-14,4.874447734904328e-17,0.0,0.0,4.8265985138841756e-11,1.7848535080140573e-16,3.776920539253292e-19,1.9476500272634037e-19,1.900915257091402e-23,4.171235305509502e-43,7.89179741713e-29,3.6061897726850135e-18,2.7023388406641303e-22,3.4236995482703163e-16,1.734581896242012e-41,3.116159398361686e-38,2.322745481140785e-37,9.668304007531563e-37,1.455120042460905e-18,1.1180765267198407e-34,5.006091511846199e-29,1.826449349926327e-39,1.7394022039698826e-50,3.2373742276577824e-38,7.957199015195645e-45,4.2879406487731513e-44,6.056895741120734e-29,2.714821868107683e-46,2.7884896283682253e-45,1.0545742940429391e-46,3.76,0.0,0.924134003095947,0.9999771484654445,1.5704819679829155e-15,1.210125785930975e-25,3.1340030888946875e-08,2.14057586849236e-08,9.369294566796921e-09,5.64976746730866e-10,2.2851485673154195e-05,1.952550114858579e-18,9.854556741020141e-30,4.058988807542032e-17,2.8095087494229555e-22,6.894803426690935e-14,1.3571647126077949e-42,2.274338351260228e-42,1.0540297247990731e-20,8.476388658243445e-43,1.6781254508985803e-25,4.5899192828897254e-48,1.4219007799403296e-42,8.285333887418544e-45,7.568020650157502e-43,2.7428494295500914e-42,1.6942320395667738e-49,2.5882034841846736e-48,5.805146508227787e-44,3.457473784329952e-21,3.422859312843063e-16,1.9667652261988255e-22,3.6465053274242056e-11,1.02746209634827e-11,4.378088721149122e-13,2.5341405285136843e-16,3.2578937026228186e-13,1.4851359728308578e-17,1.3858340836745892e-16,3.0906872243801926e-19,9.070492121541409e-18,1.073716766188528e-18,4.753767877673341e-16,6.506112795138271e-21,1.973401060793732e-11,4.488523965890615e-16,1.2775525289006296e-15,6.998560472764891e-35,3.689618149976987e-21,2.903090082072925e-26,2.0474921854863465e-13,4.798006469657948e-19,5.828412649398574e-25,1.54252717132704e-17,3.8859358993681736e-27,2.9228583247145923e-23,4.4886089519124643e-20,1.9696350226940995e-11,3.1378080315495506e-22,2.3861389442244615e-13,5.5103229207148886e-18,4.3204796225997595e-21,5.718622119131274e-31,1.0414668769910557e-13
2.8776011024638355e-08,0.5016436312048759,4.1951982034972195e-15,6.805835726028418e-18,7.125314290162466e-14,5.384395136253228e-17,0.0,0.0,4.99286762443611e-11,1.9093756384231758e-16,4.13802916797833e-19,2.1081597112924488e-19,2.1271106945058527e-23,4.629108264433885e-43,8.174580906687898e-29,3.7529178018207456e-18,2.9518194299939907e-22,3.66205477340281e-16,1.9782033942324834e-41,3.550438101866221e-38,2.6270991944513457e-37,1.0854397200036265e-36,1.4602818392360127e-18,1.2882738874123554e-34,5.632924500594274e-29,2.161205296551541e-39,2.0626731733964602e-50,3.741542532080654e-38,9.793113844422671e-45,5.0478968781783e-44,6.666952630264282e-29,3.317713567639606e-46,3.3729300393428484e-45,1.3336123658386796e-46,3.76,0.0,0.9241340020212666,0.9999771484637384,1.7361409123023117e-15,1.3638829904848988e-25,3.241239290476184e-08,2.215596526857738e-08,9.689924699682274e-09,5.665019883510505e-10,2.28514856761443e-05,2.090392866039666e-18,1.0910988820939271e-29,4.070329223696885e-17,2.90979816131836e-22,7.374214974893683e-14,1.6287187038877017e-42,2.6542683919424265e-42,1.1309720815054899e-20,1.0233336456044357e-42,1.7591777347669847e-25,5.527607192031692e-48,1.661198555274981e-42,9.891440375992998e-45,9.06912199426043e-43,3.266098281625783e-42,2.0357318676053627e-49,3.110082721741605e-48,7.2097922603793e-44,3.577507192630741e-21,3.661145566206185e-16,2.189123199841928e-22,3.7698053637449734e-11,1.0601791655250118e-11,4.675699885373712e-13,2.8000393660573914e-16,3.482525009629617e-13,1.5885332944582522e-17,1.455004195411572e-16,3.2177198885007086e-19,9.437896696328093e-18,1.1617035952867853e-18,5.081510809417234e-16,6.974480919918225e-21,2.040685673642195e-11,4.934904403113956e-16,1.3663107824851883e-15,7.746302949337617e-35,4.141814101116285e-21,3.1679604049527077e-26,2.1746198395653047e-13,5.125417538946422e-19,6.341075388032618e-25,1.5497052975129752e-17,4.21142595292613e-27,3.169758027427194e-23,4.857612443173797e-20,2.0366611370627865e-11,3.5082464114681417e-22,2.542201445731726e-13,5.6995237279125594e-18,4.621274008636539e-21,6.233982407530562e-31,1.1135421480322124e-13
2.972806358628124e-08,0.501643631299572,4.469790483657839e-15,7.459107178312503e-18,7.598000771287559e-14,5.928278283282523e-17,0.0,0.0,5.15920933198422e-11,2.038115629610559e-16,4.5198841956868505e-19,2.2750731716315873e-19,2.370634327579287e-23,5.119637664972402e-43,8.452667742476557e-29,3.898693675887345e-18,3.2158685188084743e-22,3.9084300917996677e-16,2.245449218805622e-41,4.0275833764610356e-38,2.9570380953607728e-37,1.2127224405545262e-36,1.4649385913796147e-18,1.4771975463475585e-34,6.315395044470483e-29,2.5419408896532242e-39,2.4317467116303956e-50,4.3020375660004487e-38,1.1977675132228574e-44,5.909855895408481e-44,7.314511674422156e-29,4.0276763402850185e-46,4.051460688614229e-45,1.6734939228652366e-46,3.76,0.0,0.9241340009465863,0.9999771484620462,1.912978752511299e-15,1.5316090585337052e-25,3.348475491934913e-08,2.2906358996793354e-08,1.0010555262646318e-08,5.678396522640787e-10,2.285148566334216e-05,2.2329829339683026e-18,1.204064184948317e-29,4.080275000494806e-17,3.010114431064802e-22,7.869701102297645e-14,1.9426892209168637e-42,3.0811732988244304e-42,1.2108220211311527e-20,1.2275821517095226e-42,1.8417340171626815e-25,6.614846055937563e-48,1.9305288361387152e-42,1.1737571834180914e-44,1.0799950079807812e-42,3.8673258962507874e-42,2.4309642060811706e-49,3.7141031458213255e-48,8.890133822269193e-44,3.697540712220513e-21,3.9074491949685753e-16,2.428566200651697e-22,3.8930173403700824e-11,1.0927467807566071e-11,4.982632832107148e-13,3.083696191248003e-16,3.714506694339287e-13,1.6954212215359627e-17,1.5255602189916164e-16,3.344104765270645e-19,9.802896746337099e-18,1.2531516941820946e-18,5.419976021413977e-16,7.460143069235226e-21,2.107954491357698e-11,5.407965024521616e-16,1.458038388415224e-15,8.545538771386139e-35,4.63013891664059e-21,3.445220162278976e-26,2.304647964038691e-13,5.463196156827146e-19,6.881873437604367e-25,1.5567037225323366e-17,4.5503449303971074e-27,3.426873667894352e-23,5.241309664662705e-20,2.1036631242929245e-11,3.906159931396452e-22,2.702556439343693e-13,5.888770921245934e-18,4.932188785909989e-21,6.7782479814153704e-31,1.1880004312079665e-13
3.0680116147924125e-08,0.501643631394268,4.752647419544702e-15,8.151024140363659e-18,8.085436341035528e-14,6.507135434889608e-17,0.0,0.0,5.325623515369486e-11,2.171075319134459e-16,4.922952638754089e-19,2.4483493556113944e-19,2.632080775975724e-23,5.643787349738446e-43,8.726025877060068e-29,4.04346837481708e-18,3.4948836141914807e-22,4.1628254951023133e-16,2.537651522832362e-41,4.550160679851805e-38,3.3134900227134455e-37,1.3488414774567293e-36,1.4691489672843843e-18,1.686184722346511e-34,7.05656415757446e-29,2.972963786090108e-39,2.8511869720375204e-50,4.922773556928508e-38,1.4563897709620543e-44,6.883361155809623e-44,8.000442799755316e-29,4.859290693249581e-46,4.834826866690053e-45,2.0848294917472166e-46,3.76,0.0,0.9241339998719057,0.99997714846034,2.101350306762426e-15,1.7141074796955558e-25,3.4557116932708524e-08,2.3656917270364137e-08,1.0331186203611024e-08,5.690123897542007e-10,2.2851485662899798e-05,2.3803213959117116e-18,1.324598811299256e-29,4.0889945501258176e-17,3.110454332038793e-22,8.381258110283377e-14,2.303939230808146e-42,3.558920890907191e-42,1.2935973958551205e-20,1.463819035969109e-42,1.9257939234666353e-25,7.869148611343157e-48,2.232448529124802e-42,1.384945742816599e-44,1.2785756980798379e-42,4.555115439454276e-42,2.8861347108198922e-49,4.4097543497683977e-48,1.0888440747241965e-43,3.8175744437410455e-21,4.161770211258977e-16,2.6858427735415793e-22,4.0161420043976216e-11,1.1251660123133557e-11,5.298846158975207e-13,3.3856574194227857e-16,3.9538263720206714e-13,1.8057990518190966e-17,1.5974963744670976e-16,3.4698041879383113e-19,1.0165377220162252e-17,1.3480357092140145e-18,5.769145395683163e-16,7.963196086353554e-21,2.175207517492144e-11,5.9082504416489615e-16,1.552734278503629e-15,9.397978882030333e-35,5.155960690189492e-21,3.734871385186223e-26,2.4375074199822384e-13,5.8113020290186835e-19,7.4515595979601255e-25,1.5635463786951625e-17,4.9026385310618746e-27,3.694155107304019e-23,5.639612803840541e-20,2.1706410113191964e-11,4.332356551841493e-22,2.8671482299700623e-13,6.078064797170619e-18,5.253223964812994e-21,7.352203443615381e-31,1.2648390437314392e-13
3.163216870956701e-08,0.5016436314889641,5.043731191094594e-15,8.882530043145331e-18,8.58758199865918e-14,7.122000084571552e-17,0.0,0.0,5.492110054310262e-11,2.3082565414904227e-16,5.347699806538469e-19,2.6279453494814866e-19,2.912035271526793e-23,6.202485616270534e-43,8.994639785023966e-29,4.187200077340465e-18,3.789261600447547e-22,4.425240971136814e-16,2.856168612390464e-41,5.12079006713751e-38,3.697362251823371e-37,1.4939437843729e-36,1.4729648837895202e-18,1.9166231649224645e-34,7.859564880885531e-29,3.4588042989150604e-39,3.325827262475475e-50,5.607774087751741e-38,1.7610992348834467e-44,7.978478523266321e-44,8.725597802722663e-29,5.8285588442878705e-46,5.734503240674091e-45,2.579642340996822e-46,3.76,0.0,0.9241339987972252,0.999977148458622,2.301609455046679e-15,1.9122033566208317e-25,3.562947894483983e-08,2.440762013271852e-08,1.0651817476588168e-08,5.700402033799005e-10,2.2851485672294054e-05,2.532409203165238e-18,1.452949992791591e-29,4.09663659151698e-17,3.2108150063128883e-22,8.908882296429429e-14,2.717695074129713e-42,4.0915430775095486e-42,1.3793160030340235e-20,1.7357536245518954e-42,2.011357154676067e-25,9.309365419018664e-48,2.5696341885223366e-42,1.625452957428841e-44,1.5053513663164887e-42,5.33868149881243e-42,3.407916260017288e-49,5.207240610571155e-48,1.325174281123859e-43,3.937608350415254e-21,4.4241086241858277e-16,2.9617125623580812e-22,4.139180086713748e-11,1.1574379211290017e-11,5.624298771526117e-13,3.7064670426371694e-16,4.200471747526772e-13,1.9196660152746e-17,1.6708068768796358e-16,3.5947862292018385e-19,1.0525240309694164e-17,1.4463293572755283e-18,6.129000951532411e-16,8.483736555387934e-21,2.2424447555979652e-11,6.436288700703154e-16,1.6503973857558386e-15,1.0305333228338178e-34,5.7206351722102525e-21,4.0369098189236284e-26,2.5731306537311885e-13,6.169695030684186e-19,8.050893409831321e-25,1.570255720148241e-17,5.2682486324701976e-27,3.971549159454791e-23,6.052430500672916e-20,2.237594825046048e-11,4.787619427193299e-22,3.0359217013206357e-13,6.2674056519031e-18,5.584379549888058e-21,7.956640328664305e-31,1.344055305827801e-13
3.25842212712099e-08,0.5016436315836598,5.343004221688914e-15,9.65456006931646e-18,9.104398837606245e-14,7.773900999509666e-17,0.0,0.0,5.6586688293904473e-11,2.4496611281339025e-16,5.794589973730246e-19,2.813817159426521e-19,3.2110731285865776e-23,6.796621807446914e-43,9.258503956776516e-29,4.329851833065683e-18,4.0993987208340554e-22,4.695676506670853e-16,3.202386717495079e-41,5.742144740888106e-38,4.109538308451491e-37,1.6481590594974516e-36,1.4764336468432074e-18,2.1699533482960036e-34,8.727601713917704e-29,4.004217790980894e-39,3.8607747996712797e-50,6.361168988112692e-38,2.11848684255815e-44,9.205803000294987e-44,9.490810793835397e-29,6.952990001258918e-46,6.762703343767696e-45,3.171495523987016e-46,3.76,0.0,0.9241339977225448,0.9999771484569127,2.5141091414766836e-15,2.1267433762492703e-25,3.670184095574281e-08,2.5158449365202004e-08,1.0972449039594454e-08,5.709413537781254e-10,2.2851485671204332e-05,2.6892472241794405e-18,1.5893649468864137e-29,4.1033368924169144e-17,3.3111938189134153e-22,9.452569956119262e-14,3.189559150684871e-42,4.683236883693398e-42,1.4679956046189284e-20,2.0473808869499237e-42,2.098423467330611e-25,1.0955732642346176e-47,2.9448834929462914e-42,1.8981967852908875e-44,1.763195584282131e-42,6.22789447241675e-42,4.003465392652188e-49,6.11750604114941e-48,1.6032163120086347e-43,4.057642309105721e-21,4.694464442252423e-16,3.256946240185403e-22,4.262132302375768e-11,1.189563558888746e-11,5.958949880199274e-13,4.046666647937009e-16,4.4544306140922526e-13,2.0370212961907932e-17,1.7454859471305666e-16,3.7190226887452395e-19,1.0882399433172545e-17,1.5480058617819855e-18,6.499524843609499e-16,9.021860806547878e-21,2.3096662092281095e-11,6.992591689228736e-16,1.751026644368491e-15,1.1269311016349418e-34,6.325504556966315e-21,4.3513276875311696e-26,2.711451658972538e-13,6.538335205965316e-19,8.68064134650627e-25,1.5768574091668276e-17,5.647114881004061e-27,4.259000890246259e-23,6.47966964540805e-20,2.3045245923477172e-11,5.272706154400974e-22,3.208822310103187e-13,6.45679378142368e-18,5.9256555451134e-21,8.592357307039408e-31,1.4256465407308278e-13
3.353627383285279e-08,0.5016436316783556,5.650429178294203e-15,1.04680409971299e-17,9.635848045292279e-14,8.463862245854185e-17,0.0,0.0,5.825299722048297e-11,2.5952909075019234e-16,6.264086140494392e-19,3.0059194331665014e-19,3.52976016868409e-23,7.427042996733174e-43,9.517625606363423e-29,4.471392369612536e-18,4.425690588210929e-22,4.974132089266983e-16,3.5777211350770114e-41,6.416949604202607e-38,4.550876910172116e-37,1.8116000099792925e-36,1.4795972115599611e-18,2.447669897011931e-34,9.663950005045962e-29,4.614186199802066e-39,4.461415049339644e-50,7.187191016567215e-38,2.5358683510504097e-44,1.057646539691545e-43,1.0296898610070953e-28,8.251693081173968e-46,7.932390511421264e-45,3.87563143939098e-46,3.76,0.0,0.9241339966478643,0.9999771484552072,2.739201376542215e-15,2.3585957694210494e-25,3.777420296541732e-08,2.590938885411394e-08,1.1293080855497337e-08,5.71731991781411e-10,2.285148566438523e-05,2.850836227063794e-18,1.734090883849407e-29,4.109215534188267e-17,3.4115884509851333e-22,1.0012317381925804e-13,3.7255231634261916e-42,5.338363975093973e-42,1.5596539187777514e-20,2.4029930756697833e-42,2.186992793314983e-25,1.2829922263106695e-47,3.361115964103607e-42,2.2062742157232444e-44,2.0551629750521044e-42,7.233305755397063e-42,4.68043950784946e-49,7.152260908670552e-48,1.9287280407918445e-43,4.17767633873516e-21,4.972837675332392e-16,3.5723254681482817e-22,4.384999350975142e-11,1.2215439681168994e-11,6.302758997395417e-13,4.4067954351148276e-16,4.715690852195722e-13,2.157864024235694e-17,1.8215278074002606e-16,3.842489912020686e-19,1.1236781680832227e-17,1.6530377710082074e-18,6.88069936016405e-16,9.577664921039523e-21,2.376871881936015e-11,7.577655512299589e-16,1.854620989728093e-15,1.2291620935460014e-34,6.97189820202459e-21,4.6781146940551513e-26,2.852405941809139e-13,6.917182767157915e-19,9.341576938684589e-25,1.5833725840607362e-17,6.0391740360334706e-27,4.5564530805126896e-23,6.921234615251381e-20,2.3714303400682722e-11,5.788350120372706e-22,3.385796080379929e-13,6.6462294814791456e-18,6.277051958762854e-21,9.260160272028522e-31,1.509610074679461e-13
