Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37)
3.4169697385732064e-10,0.5181343227904678,9.034636229026613e-18,6.589747138353791e-22,2.4996352681608007e-22,1.6645073249675081e-21,0.0,0.0,1.946895090343052e-12,1.3582237824767435e-19,9.363873135446805e-26,1.3632830513585353e-27,1.6710415913709274e-28,1.4062581317436295e-53,7.526354435882546e-38,3.492218778124017e-24,1.045856585321099e-24,4.2089609458177346e-19,9.66145602913466e-54,3.508832028302467e-42,1.7140324081962698e-51,8.937701219454756e-51,2.322461359740106e-22,1.3689117112282545e-48,6.150805883272144e-33,3.2882829800105515e-54,3.8333241747578e-62,1.0324849298750753e-48,1.4822378880333186e-51,2.0837403676019114e-53,5.958711451114612e-33,8.260730704949076e-57,2.3469780781268183e-58,3.614559144851351e-56,3.76,0.0,0.7689735709101313,0.9999739758223848,5.596232589126338e-26,8.764663993943471e-30,2.020480308789318e-09,1.2936673613100448e-09,5.587496639253938e-10,1.6806326590404648e-10,2.6024175668032435e-05,1.2677998186245104e-20,5.989944946980457e-33,1.60509390763721e-17,7.23950728548891e-24,9.711740580486013e-19,2.3698690134246556e-49,2.9481798432768994e-48,2.942272417275553e-23,5.087334473568292e-50,2.1083072289230829e-26,8.40083505796796e-56,1.877770649013457e-48,2.1725118361634975e-51,6.75245280457026e-50,1.5128912318450393e-48,7.232919156164906e-57,9.597390961508746e-56,1.2317703276287698e-52,9.736752854081113e-23,4.208960941036515e-19,2.1072199908285442e-26,1.4978217313770986e-12,4.482724168723018e-13,4.4052383686736807e-16,3.8848189259521426e-21,1.4021375415682534e-16,1.0164517860979426e-19,1.4137051150411094e-17,3.58887977535759e-21,9.083097433232113e-20,9.595580513847753e-23,9.975666737933314e-19,8.027743205519776e-24,9.973072485565328e-19,4.860384195888259e-21,3.767264368007013e-30,4.1733001601984034e-38,3.255532661481994e-27,1.2169241966150538e-31,8.877605147038923e-17,1.5386722361022465e-21,6.877439699136377e-28,1.3668048339824436e-17
3.6522311564651643e-10,0.5181343228035042,1.0221031942385084e-17,7.519540591643465e-22,3.0139650787972225e-22,2.0049937880269555e-21,0.0,0.0,2.080948759616649e-12,1.5516961342729106e-19,1.1480679336299373e-25,1.7766133376499018e-27,2.0972856309090587e-28,1.8318426110535308e-53,9.17244105917472e-38,4.256241145571681e-24,1.1965827344860088e-24,4.839680643182097e-19,1.4428874099031482e-53,4.3748543878084525e-42,2.722623594933392e-51,1.4195329282591337e-50,2.646789770304047e-22,1.956450392661648e-48,7.5192416741862e-33,5.25129922055082e-54,5.876335708100182e-62,1.487787131203286e-48,2.072846485752119e-51,2.927186788058174e-53,7.317292635486385e-33,1.2508673912831917e-56,3.7934524377838736e-58,5.534850964214882e-56,3.76,0.0,0.7689735707708854,0.9999729331489073,7.189634005579281e-26,1.0714361488849598e-29,2.159592182193184e-09,1.3831184523789607e-09,5.972214944487902e-10,1.792522156833906e-10,2.7066849011231684e-05,1.4486541098701458e-20,7.315320910841709e-33,1.7850863567717604e-17,8.17178840231632e-24,1.113642127573545e-18,3.3216848432180662e-49,4.111360384086643e-48,3.387874313993329e-23,7.220498534433855e-50,2.391171586075726e-26,1.249567575390804e-55,2.6183477462821204e-48,3.0495370243683366e-51,9.554712445944344e-50,2.1118575735878646e-48,1.0666732724211312e-56,1.4177794872481845e-55,1.844190351841744e-52,1.128804698591247e-22,4.839680636865309e-19,2.4622655015855265e-26,1.6009308450858666e-12,4.791028465497835e-13,5.032503671608496e-16,4.7435934799533696e-21,1.6018277955517848e-16,1.1182896173559327e-19,1.5122059292112836e-17,4.094387766096966e-21,1.036142926006039e-19,1.1704002886595648e-22,1.1396414422690805e-18,9.171918278710607e-24,1.1393436636705044e-18,5.933491451647482e-21,4.601448355862e-30,5.097160847804317e-38,4.245165327224157e-27,1.5853022426115282e-31,1.0138775028686108e-16,1.7578109087789227e-21,8.361958011592032e-28,1.4582457882884912e-17
3.887492574357122e-10,0.5181343228165408,1.1480061492995253e-17,8.54007956115567e-22,3.5940784202564565e-22,2.388748503513836e-21,0.0,0.0,2.215003549010486e-12,1.7580467308468449e-19,1.3899749062846846e-25,2.277072276582385e-27,2.5972789645236188e-28,2.346878237913558e-53,1.103998658203e-37,5.123112111033076e-24,1.35769084395081e-24,5.517009672021919e-19,2.101554765785019e-53,5.3847461885065086e-42,4.2005805987755743e-51,2.189869835866626e-50,2.99143180138698e-22,2.7370500478456536e-48,9.078131092614917e-33,8.144607055890646e-54,8.779657916958253e-62,2.0978812360268637e-48,2.839135487805141e-51,4.02723430575843e-53,8.872132757222126e-33,1.8468169473347641e-56,5.95729298012258e-58,8.26004219835551e-56,3.76,0.0,0.7689735706316394,0.9999719561158736,9.099815314158377e-26,1.2935387063981892e-29,2.2987040555754384e-09,1.4726174639318334e-09,6.356935032908542e-10,1.903930665773211e-10,2.804388191097014e-05,1.6415983894482904e-20,8.823205535400631e-33,1.9695858035250566e-17,9.147749234838174e-24,1.2662176634072211e-18,4.55986691449294e-49,5.615494248659565e-48,3.867119728584939e-23,1.0034200699979331e-49,2.688518434349859e-26,1.812884361776385e-55,3.575881625330789e-48,4.192214784804019e-51,1.3238815860206987e-49,2.887300798297428e-48,1.5345966611256563e-56,2.0430986997057556e-55,2.6930006869184534e-52,1.2949709118836207e-22,5.517009663828581e-19,2.851896592868229e-26,1.7040377900764946e-12,5.099289749933491e-13,5.701474386558077e-16,5.7204042991526204e-21,1.814802797668642e-16,1.224239532662467e-19,1.6108572107527903e-17,4.632419013237667e-21,1.1721795336128656e-19,1.4098744777961786e-22,1.2911685099909323e-18,1.0392385966809154e-23,1.2908295451964333e-18,7.153731773998355e-21,5.550642838172332e-30,6.148361768569454e-38,5.444326401317357e-27,2.0311304527920207e-31,1.148321716967298e-16,1.9915287246596683e-21,1.003805240176414e-27,1.5493505521197322e-17
4.1433470821907626e-10,0.5181343228307185,1.2931730990679956e-17,9.759126632923392e-22,4.304242410749646e-22,2.858211915967357e-21,0.0,0.0,2.3607938104103425e-12,1.9970783823512968e-19,1.6898458026890726e-25,2.93349134612944e-27,3.2335791307471212e-28,3.02206470948082e-53,1.3337975249100903e-37,6.189859090808049e-24,1.544737179218117e-24,6.306848177696598e-19,3.0851662364713786e-53,6.66279162197595e-42,6.538758836536233e-51,3.4084045952275206e-50,3.3891200066758113e-22,3.859914292547081e-48,1.1004504539639673e-32,1.2749299066613356e-53,1.324184385379331e-61,2.982974576335417e-48,3.9151558498726526e-51,5.580260957462672e-53,1.0802173293397727e-32,2.7509123081751054e-56,9.455600691859003e-58,1.2442361923207715e-55,3.76,0.0,0.7689735704802049,0.9999709632499256,1.158270078150838e-25,1.5679971323430928e-29,2.449992780310588e-09,1.5700047296487054e-09,6.775332761992664e-10,2.0245475034695915e-10,2.9036747713364017e-05,1.8651627904517585e-20,1.0684045659129719e-32,2.1747630078872308e-17,1.0256470153578123e-23,1.443667605735283e-18,6.303241171501044e-49,7.720209721007586e-48,4.426789538482685e-23,1.4052394405843568e-49,3.027585785827754e-26,2.650457187672238e-55,4.91556807291177e-48,5.803649703149006e-51,1.848246258136409e-49,3.97369838098064e-48,2.2236023772522376e-56,2.9655903556287128e-55,3.964920646401985e-52,1.4878225818845437e-22,6.306848167020937e-19,3.31649258536971e-26,1.8161675212092527e-12,5.434485212250443e-13,6.476336504833815e-16,6.925577395411754e-21,2.0614990857607518e-16,1.3441330073401382e-19,1.7183145677812318e-17,5.2543038637193354e-21,1.3293923274718506e-19,1.7048861304377214e-22,1.4666881593682267e-18,1.180630665435365e-23,1.4663011465064395e-18,8.658776630081583e-21,6.722192930522038e-30,7.445777039610455e-38,7.018447061814313e-27,2.615616207963551e-31,1.303976982801949e-16,2.2622527730351883e-21,1.2089238511368833e-27,1.6480498353057245e-17
4.399201590024403e-10,0.5181343228448961,1.4469274240261068e-17,1.109852404673333e-21,5.101928976718867e-22,3.385194712623603e-21,0.0,0.0,2.5065854167313757e-12,2.251341755643751e-19,2.030720913940263e-25,3.721828189047727e-27,3.976166934520984e-28,3.8325089879939453e-53,1.5930691689107815e-37,7.393505739284404e-24,1.744170571282983e-24,7.152430827671717e-19,4.426039426688339e-53,8.146511327584437e-42,9.910134891903992e-51,5.165140528440815e-50,3.8104545953369097e-22,5.3371834349808844e-48,1.3187562861089564e-32,1.9429080068496947e-53,1.9504267072448937e-61,4.157222938609427e-48,5.29681745532804e-51,7.58546767346984e-53,1.2998916275771983e-32,4.003373519221118e-56,1.4614306050694925e-57,1.8303077986497325e-55,3.76,0.0,0.7689735703287703,0.9999700381691513,1.4540265309458812e-25,1.8790267915546676e-29,2.6012815050201463e-09,1.6674481648381895e-09,7.193732581330295e-10,2.1446005553243599e-10,2.9961828341679855e-05,2.1030420804736383e-20,1.2789906264047472e-32,2.3840888424953885e-17,1.1412183939346422e-23,1.6331630604037045e-18,8.548052781436809e-49,1.0412962969365344e-47,5.026816358162144e-23,1.9300906813286507e-49,3.382213861236175e-26,3.787295654326669e-55,6.629314090644993e-48,7.881817910707097e-51,2.530867881129867e-49,5.365392639519116e-48,3.149609318629451e-56,4.2077307280878365e-55,5.705207769252396e-52,1.6928739540456847e-22,7.152430813991625e-19,3.825376371223107e-26,1.9282947050411985e-12,5.769629864564366e-13,7.300510932862969e-16,8.289105622681926e-21,2.3239056489472505e-16,1.4688935756462403e-19,1.8259499980209792e-17,5.914317678842646e-21,1.4962159522766612e-19,2.0381355572128004e-22,1.6533860437784708e-18,1.3310502992421352e-23,1.6529475454850696e-18,1.0361028769826013e-20,8.048201614627396e-30,8.914208841573903e-38,8.910486008311785e-27,3.317217503089222e-31,1.4694605759128498e-16,2.5502179319618968e-21,1.438952656819238e-27,1.7463546278359384e-17
4.6550560978580434e-10,0.5181343228590738,1.609267446287061e-17,1.2565032710398886e-21,5.992200225240956e-22,3.973001391988434e-21,0.0,0.0,2.65237837742021e-12,2.520836991053441e-19,2.415363032369252e-25,4.658457567415024e-27,4.8356056122253155e-28,4.794900863365985e-53,1.8835009196616523e-37,8.741901683793901e-24,1.9560473273068153e-24,8.05401558433831e-19,6.221268975111458e-53,9.855594276675521e-42,1.4668065286135305e-50,7.644024777486521e-50,4.255239820096339e-22,7.25167733042776e-48,1.5643783035699958e-32,2.891212682103181e-53,2.8129561808879425e-61,5.691134126937154e-48,7.045673903781242e-51,1.013746531579415e-52,1.548049973754879e-32,5.706953992170098e-56,2.2058810307314237e-57,2.636281236598144e-55,3.76,0.0,0.7689735701773358,0.9999691762456902,1.802924797476198e-25,2.2289773572052646e-29,2.7525702297040965e-09,1.7649475069534478e-09,7.612134481200703e-10,2.2640924565789616e-10,3.08237516570328e-05,2.355244396781748e-20,1.515599235195555e-32,2.5970358786758135e-17,1.2612594955443506e-23,1.8347434389583818e-18,1.1397266235750558e-48,1.3808999701047993e-47,5.667442385200864e-23,2.605605621955137e-49,3.751605065297743e-26,5.3029949724458606e-55,8.790353340727991e-48,1.0523464089475298e-50,3.406590011873574e-49,7.122794611640464e-48,4.372368069796731e-56,5.850920855591958e-55,8.044024383953797e-52,1.9096359254097365e-22,8.054015567064004e-19,4.380310832934744e-26,2.04041934999363e-12,6.104723736711394e-13,8.173990471723186e-16,9.820755213375839e-21,2.60202146929204e-16,1.5985231092991615e-19,1.9337635589226354e-17,6.61228597430561e-21,1.6726030162827428e-19,2.411885100223015e-22,1.8512615082146677e-18,1.490499701056034e-23,1.8507680417832042e-18,1.2272549237784977e-20,9.538283672731203e-30,1.0564302947342438e-37,1.116030456163608e-26,4.150385156663103e-31,1.6447618294891617e-16,2.855423136313174e-21,1.6949804782437328e-27,1.8442665511634714e-17
4.910910605691684e-10,0.5181343228732515,1.780191490904388e-17,1.4165397780011786e-21,6.980117618731e-22,4.624935807871392e-21,0.0,0.0,2.7981727012723766e-12,2.805564229862242e-19,2.846550794785095e-25,5.760663026486141e-27,5.822887672179525e-28,5.92684143688639e-53,2.2067654379232767e-37,1.0242828856478582e-23,2.180423774508174e-24,9.011822225294523e-19,8.58649227732822e-53,1.1810546724883191e-41,2.1255620278934128e-50,1.107566086750263e-49,4.723281129580867e-22,9.699663755071365e-48,1.8389712579515494e-32,4.2118213694642945e-53,3.981131387589579e-61,7.667263381746334e-48,9.231222791781392e-51,1.3343919861339916e-52,1.826512816122919e-32,7.98659215736378e-56,3.2596201792056756e-57,3.726211053675248e-55,3.76,0.0,0.7689735700259013,0.9999683731676684,2.2109576898194843e-25,2.620209160875661e-29,2.9038589543624228e-09,1.8625024946748524e-09,8.03053845192361e-10,2.3830258301570386e-10,3.162682953300588e-05,2.6217778386082e-20,1.7797517382767886e-32,2.813129681639525e-17,1.3855499917689555e-23,2.048443333272486e-18,1.4967597244330307e-48,1.8037668758014958e-47,6.348878385997613e-23,3.4636614493108115e-49,4.134979838362152e-26,7.291900340171047e-55,1.148086330282607e-47,1.383842465422688e-50,4.515454448605831e-49,9.31385003826501e-48,5.961828161809483e-56,7.990664906408532e-55,1.1137404092918359e-51,2.137599864939786e-22,9.011822203764602e-19,4.98305935572868e-26,2.1525414639851176e-12,6.439766857021414e-13,9.09676792686598e-16,1.1530290974539721e-20,2.8958455317447014e-16,1.7330234708917578e-19,2.041755307572227e-17,7.34803507341103e-21,1.8585063478952084e-19,2.828385918488884e-22,2.0603138985797682e-18,1.6589810743380385e-23,2.0597619359111486e-18,1.440538561065197e-20,1.1202062356464144e-29,1.2406714726113013e-37,1.3810047738290073e-26,5.130356795708703e-31,1.8298700898985914e-16,3.1778673208740838e-21,1.978039494121057e-27,1.9417872200749755e-17
5.166765113525324e-10,0.518134322887429,1.959697885826522e-17,1.590634904640667e-21,8.070741975639021e-22,5.34430117049274e-21,0.0,0.0,2.9439683964771253e-12,3.1055236142384384e-19,3.32707761276382e-25,7.046629011032e-27,6.9494305788729855e-28,7.246834118421399e-53,2.5645208436623675e-37,1.1904001916199456e-23,2.4173562600544878e-24,1.0026036393002304e-18,1.1658098892995921e-52,1.4032692827507752e-41,3.022128226988572e-50,1.5745459241459072e-49,5.2143851623996445e-22,1.2792214354197143e-47,2.144196932460358e-32,6.019406901253408e-53,5.539530782078947e-61,1.0181491671722011e-47,1.193143324323806e-50,1.732655743859243e-52,2.137106047036739e-32,1.0992662196773384e-55,4.725390594401416e-57,5.178061102097596e-55,3.76,0.0,0.7689735698744667,0.9999676249174446,2.6844368741073082e-25,3.0550931963983185e-29,3.055147678995109e-09,1.9601128679042274e-09,8.448944483859509e-10,2.5014032867222353e-10,3.237507961107636e-05,2.902650467327904e-20,2.0729703233874977e-32,3.0319434895410185e-17,1.5138786339727256e-23,2.27429302132497e-18,1.9390499682826557e-48,2.324322906237651e-47,7.071307000929793e-23,4.540773938170083e-49,4.5315794909958857e-26,9.864788995309282e-55,1.4792474004545593e-47,1.795058447900038e-50,5.903159732447941e-49,1.2014495197917196e-47,7.9991409091595285e-56,1.0737992916960914e-54,1.5170610066123504e-51,2.3762446916561197e-22,1.0026036366479855e-18,5.635385828551391e-26,2.2646610544660584e-12,6.774759252421726e-13,1.0068836107900872e-15,1.3427476288652618e-20,3.2053768238934727e-16,1.872396513934131e-19,2.1499253006930295e-17,8.121392104052549e-21,2.053878994833397e-19,3.2898780404075074e-22,2.2805425616376695e-18,1.8364966230167108e-23,2.279928529189805e-18,1.6771572012677887e-20,1.3049169540644415e-29,1.4452109086605053e-37,1.690413277056679e-26,6.273148326935973e-31,2.0247747165099774e-16,3.5175494203417606e-21,2.289106645085881e-27,2.038918242718115e-17
5.422619621358964e-10,0.5181343229016068,2.147784961854548e-17,1.779460128169535e-21,9.269133471072468e-22,6.1344000475896485e-21,0.0,0.0,3.089765470658243e-12,3.4207152871764356e-19,3.8597507377096126e-25,8.535433093620709e-27,8.22707275444578e-28,8.774275887434496e-53,2.9584108431907575e-37,1.3733068665158825e-23,2.6669011509554892e-24,1.1096813162600802e-18,1.5595573261416348e-52,1.6544175234861611e-41,4.223661203378991e-50,2.2002805589748465e-49,5.728359741218541e-22,1.6656632972083004e-47,2.481724122796223e-32,8.455361997499271e-53,7.590328304680052e-61,1.3344369958793707e-47,1.5233278619045863e-50,2.222219566800421e-52,2.481659964497473e-32,1.4904554434117483e-55,6.732508144815848e-57,7.085845250917555e-55,3.76,0.0,0.7689735697230322,0.9999669277518047,3.2299928185116073e-25,3.5360111235899987e-29,3.2064364036021388e-09,2.0577783677591544e-09,8.867352567409915e-10,2.6192274247353516e-10,3.3072245105140514e-05,3.1978703066350396e-20,2.396778016008974e-32,3.2530935654772886e-17,1.6460430700659162e-23,2.512318913095079e-18,2.4813169508897143e-48,2.9585648206891824e-47,7.83488565846565e-23,5.878507059446612e-49,4.9406683191662963e-26,1.3150640808937443e-54,1.8826771113502774e-47,2.2998849603588933e-50,7.621536393321276e-49,1.5309111390140363e-47,1.0577693593332678e-55,1.4220932072400942e-54,2.036175581702116e-51,2.625042676883623e-22,1.1096813130269507e-18,6.33905464573289e-26,2.3767781284501154e-12,7.109700948531392e-13,1.1090187828398833e-15,1.5522073114449127e-20,3.530614335745629e-16,2.016644082895921e-19,2.2582735946473557e-17,8.932184995640993e-21,2.2586742232810134e-19,3.79859041560932e-22,2.511946844968572e-18,2.0230485514530943e-23,2.511267123706221e-18,1.9383129130772752e-20,1.508924589935126e-29,1.6711160420837273e-37,2.048923776175784e-26,7.595545547941475e-31,2.229465081534245e-16,3.874468369325853e-21,2.6291052416745167e-27,2.135661220628758e-17
5.678474129192605e-10,0.5181343229157844,2.344451052601324e-17,1.983685456731053e-21,1.0580351637341632e-21,6.998534365490231e-21,0.0,0.0,3.235563930913009e-12,3.7511393924391735e-19,4.447390389174672e-25,1.0247038187848117e-26,9.668069713099878e-28,1.0529448615924894e-52,3.390064857141034e-37,1.5737610466462435e-23,2.9291148339559535e-24,1.22242803827279e-18,2.058393977927195e-52,1.9367955692009813e-41,5.811535729923671e-50,3.0270974774835665e-49,6.265013866779244e-22,2.143794370413601e-47,2.853228619539843e-32,1.169218825921422e-52,1.0255860938749648e-60,1.7282515291641884e-47,1.9233278636196912e-50,2.8183802399131055e-52,2.862008310723493e-32,1.993450454952666e-55,9.441928576222692e-57,9.561936729263515e-55,3.76,0.0,0.7689735695715977,0.99996627818305,3.8545747431245883e-25,4.0653552720552294e-29,3.3577251281834975e-09,2.155498736567266e-09,9.285762693017561e-10,2.7365008305116154e-10,3.372181371424612e-05,3.5074453427199153e-20,2.752698675338538e-32,3.4762348666798877e-17,1.7818496458635556e-23,2.7625439681649344e-18,3.13995716766702e-48,3.724140557695605e-47,8.639749304535722e-23,7.523897929397011e-49,5.361535367105981e-26,1.7298485647464495e-54,2.3695801652492477e-47,2.913814174018417e-50,9.729038522058216e-49,1.9290984142914798e-47,1.3804175340919512e-55,1.8586025457447807e-54,2.6965640892965963e-51,2.8834646311290776e-22,1.2224280343688224e-18,7.09583070895525e-26,2.4888926925442547e-12,7.444591969751338e-13,1.2160815905704614e-15,1.782384198763911e-20,3.8715570595206903e-16,2.165768013248693e-19,2.3668002454383527e-17,9.780242475974163e-21,2.472845517021725e-19,4.356740966930846e-22,2.7545260969263317e-18,2.2186390644071428e-23,2.7537770222711346e-18,2.2252064229376527e-20,1.733194109388067e-29,1.919455254760735e-37,2.461429031243131e-26,9.11509575189644e-31,2.443930569874038e-16,4.248623102348998e-21,2.998906680549403e-27,2.2320177487582245e-17
5.934328637026245e-10,0.5181343229299621,2.5496944944532885e-17,2.2039794590489516e-21,1.2009455364464531e-21,7.940005410193712e-21,0.0,0.0,3.3813637838478233e-12,4.0967960745054945e-19,5.092828988775283e-25,1.2202284878900702e-26,1.1285090450348982e-27,1.2533510650114908e-52,3.86109814748992e-37,1.792514265607064e-23,3.2040537154302923e-24,1.3408541637453702e-18,2.683632494962406e-52,2.2527815617307072e-41,7.883452420595439e-50,4.1058058690819386e-49,6.824157711935678e-22,2.7300445253365635e-47,3.260393192878485e-32,1.593838626050897e-52,1.3681448645426273e-60,2.2140064021586054e-47,2.403804539200661e-50,3.538157710236108e-52,3.279987437443403e-32,2.6331748006019493e-55,1.3052052569419742e-56,1.2739603288747614e-54,3.76,0.0,0.7689735694201631,0.9999656729617046,4.565450567824115e-25,4.6455286448649133e-29,3.509013852739168e-09,2.253273717860611e-09,9.704174851166582e-10,2.853226078277267e-10,3.432703491376105e-05,3.831383524443672e-20,3.14225699032642e-32,3.701057232828229e-17,1.921113190338294e-23,3.024988066216645e-18,3.933148064529064e-48,4.640428610973592e-47,9.486012824252442e-23,9.529896042409574e-49,5.793495683594715e-26,2.247932712285763e-54,2.952257348109011e-47,3.6540405064446866e-50,1.2291249705698774e-48,2.4062760237649627e-47,1.779966812809604e-55,2.3999889917351442e-54,3.5277834085543774e-51,3.150984154507953e-22,1.340854159071906e-18,7.90747942957863e-26,2.6010047529761965e-12,7.77943233934672e-13,1.3280713160765102e-15,2.034254202167413e-20,4.228203989465442e-16,2.31977013150781e-19,2.4755053087117535e-17,1.0665394068073064e-20,2.6963465765670344e-19,4.966536641753615e-22,3.0082796665994452e-18,2.4232703670070618e-23,3.0074575283801535e-18,2.5390371165116518e-20,1.9786913971933777e-29,2.1912978656660225e-37,2.933045629025512e-26,1.0850099476606715e-30,2.66816057898794e-16,4.6400125538473424e-21,3.399332263800015e-27,2.3279894155002357e-17
