Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46)
7.727687342898827e-05,0.45450876937296475,9.440271830421871e-13,5.3428759288898334e-14,2.442704506636371e-13,4.141646610302297e-11,0.0,0.0,5.607281456929149e-08,2.5177107556333335e-10,1.5938133225349129e-12,5.822378678086704e-19,8.819975843187285e-18,2.5621317372716587e-37,5.359344866833759e-32,1.5213037318343467e-21,7.251936040945632e-29,2.2472347288467674e-10,2.5581326977034366e-37,1.903157463642426e-30,-1.1954186138018243e-29,-3.446524840204732e-33,1.2428643943420924e-22,1.277400798073405e-27,7.433257015155946e-24,1.373442034108975e-32,-1.0341798542416264e-41,2.86646024502741e-32,2.2519136251217035e-48,1.9807794732641007e-42,1.6700767028424748e-21,1.2510769820679996e-44,1.992424377952876e-38,4.6810690929430954e-43,3.76,0.0,0.6586683945662348,0.9999868566907582,2.1646700879799393e-11,1.3166175377691896e-33,1.1754545838657311e-05,7.99567464687271e-06,3.7583426751597428e-06,8.453215095737963e-11,1.3086528067460703e-05,2.980492023095787e-13,2.0271740564643863e-22,2.43060379620871e-18,7.922534659976448e-20,4.401711142436424e-10,1.2726366342280868e-30,1.4827836721755226e-31,2.770146354572138e-15,2.790808441772302e-29,6.879195945034398e-24,5.831447924000074e-36,1.0346289770837173e-30,4.722975802750675e-32,5.920015410761726e-30,2.521087525057921e-28,1.7877840050735916e-37,2.8199599238512882e-36,2.134442239932514e-28,7.963369805709211e-19,2.2472530572475183e-10,7.992488689401864e-15,5.615453776325342e-10,5.395710312468946e-11,2.4702952811410685e-09,4.035062189827187e-09,2.6800690022145845e-08,2.017859200294379e-13,8.401078471104366e-14,8.835012696554709e-16,1.6861365463666234e-17,7.398701443134565e-15,8.536718833074602e-12,3.6843805986898983e-14,3.7973866179203057e-13
7.995776244588108e-05,0.4545088035773617,9.589974622175154e-13,5.428270922535089e-14,2.504603066831756e-13,4.336945775955527e-11,0.0,0.0,5.809485626682393e-08,2.6990802456207827e-10,1.764155439905994e-12,6.030350809984354e-19,9.444915134171235e-18,-4.410731208533717e-34,1.0176219305937839e-32,1.5213125922973469e-21,7.961722258258602e-29,2.405857065071919e-10,2.8331392324945974e-37,2.08920021826268e-30,-1.1973518394106358e-29,1.4213925620111837e-33,1.242871640663441e-22,1.5179992598208433e-27,8.055659856884334e-24,1.5728385869085372e-32,-1.0762842512242917e-41,3.1752686150481907e-32,2.775648917370208e-48,2.2766566616385867e-42,1.8514587357858974e-21,1.4877116238044373e-44,2.414650562609744e-38,5.670056551463153e-43,3.76,0.0,0.6586679855124961,0.9999868546187118,2.2770033108716538e-11,1.4625788348111732e-33,1.2162330851246996e-05,8.273052671591556e-06,3.888718275339351e-06,8.453215606531048e-11,1.3086528040318305e-05,3.190876862125013e-13,2.1881953595132998e-22,2.4307301537266135e-18,8.197376710620392e-20,4.709339219009634e-10,1.4633925693079126e-30,1.7054360126365898e-31,2.965695334646879e-15,3.227228287423305e-29,7.139788207355924e-24,6.705533300071972e-36,1.2228352582798273e-30,5.589496554281588e-32,7.006359071061808e-30,2.986472817312772e-28,2.055756126341153e-37,3.242645538972945e-36,2.5404565288261945e-28,8.239617297415913e-19,2.405877376088141e-10,8.591000331890823e-15,5.628353635801937e-10,5.419552202111987e-11,2.500820170279907e-09,4.255700208816889e-09,2.781658396820254e-08,2.094697400835923e-13,8.697983606241935e-14,9.207622520669958e-16,1.7509909543652318e-17,7.915159783076191e-15,8.863749499400475e-12,3.9354425412234913e-14,3.809012876531888e-13
8.26386514627739e-05,0.4545088377817421,9.739070677233567e-13,5.513321425192229e-14,2.567775669530213e-13,4.5353112005766855e-11,0.0,0.0,6.01187754851215e-08,2.886835373012923e-10,1.9461960589329574e-12,6.239122268838433e-19,1.0091525114106144e-17,1.2962565646467045e-34,5.417763835517443e-32,1.521321453592333e-21,8.718322267898866e-29,2.5698880493950607e-10,3.1271813069110225e-37,2.365827728710231e-30,-1.1987705828002823e-29,-4.600329995122895e-33,1.24287888700817e-22,1.7936870280663494e-27,8.708802738620896e-24,1.793170365604176e-32,-1.1195365753488164e-41,3.5054963301242996e-32,3.3974440649703144e-48,2.604589841096867e-42,2.045581943745151e-21,1.759152012741661e-44,2.9063131637584724e-38,6.828259268655617e-43,3.76,0.0,0.6586675764556187,0.9999868525430722,2.3921764234565025e-11,1.6217390084856705e-33,1.2570115623064378e-05,8.550429970529937e-06,4.019093284659195e-06,8.453216117268766e-11,1.3086528013128852e-05,3.408435697920618e-13,2.3554939058669525e-22,2.430856510816015e-18,8.472217999581737e-20,5.027297004638597e-10,1.6749064790954696e-30,1.9523684575431058e-31,3.1679135628250426e-15,3.713232005700351e-29,7.40176422566913e-24,7.67473702207264e-36,1.4373755075413743e-30,6.578290759826878e-32,8.246023143500523e-30,3.5179215115185712e-28,2.352888901263246e-37,3.711327684661734e-36,3.006203150419915e-28,8.515863494417013e-19,2.5699104814595627e-10,9.212371304353037e-15,5.640636438824234e-10,5.442477997458231e-11,2.5296593500319423e-09,4.478971828671803e-09,2.8834991615629648e-08,2.1718527633264192e-13,8.995151770049121e-14,9.583505916037376e-16,1.8164599762476308e-17,8.450737586847366e-15,9.191695917918912e-12,4.1920352321360696e-14,3.8200761996317886e-13
8.53195404796667e-05,0.4545088719861063,9.887600718094315e-13,5.5980508356567744e-14,2.632235199313705e-13,4.7367308505730605e-11,0.0,0.0,6.214445728907009e-08,3.0809790564858397e-10,2.1403214455745308e-12,6.448749121118193e-19,1.0759832108043593e-17,2.3146900078167017e-34,6.70117015628202e-32,1.521330312985753e-21,9.523622308465032e-29,2.7393276520245883e-10,3.4408791681674733e-37,2.5655553049675402e-30,-1.1987743041446299e-29,2.972564880755922e-34,1.2428861332242646e-22,2.1081880749914016e-27,9.393286141698736e-24,2.035854213325391e-32,-1.140315567408202e-41,3.857861684537614e-32,4.131512893493791e-48,2.966822225988501e-42,2.25288292739684e-21,2.0693285975387014e-44,3.475845602005124e-38,8.178434759154571e-43,3.76,0.0,0.6586671673957466,0.9999868504639531,2.510247582488133e-11,1.795134123325293e-33,1.2977900154494307e-05,8.827806543665065e-06,4.1494677031423076e-06,8.453216627952975e-11,1.308652798589386e-05,3.6331685104883196e-13,2.529070136050532e-22,2.4309828674775735e-18,8.747058526836083e-20,5.355580146520378e-10,1.9086403353907382e-30,2.2252955477114953e-31,3.376801091144694e-15,4.2524693891192734e-29,7.665117237000973e-24,8.745758264361617e-36,1.680900119225143e-30,7.701768386654284e-32,9.654571466630978e-30,4.1221779713658525e-28,2.6812360985718587e-37,4.229245870917778e-36,3.538066360139037e-28,8.792108396759648e-19,2.7393523482853374e-10,9.85673545030183e-15,5.652342879758165e-10,5.4645483092811245e-11,2.556923621599936e-09,4.704732388978572e-09,2.985579856095105e-08,2.2493254392098722e-13,9.292583089655059e-14,9.962671493201003e-16,1.8825450920472115e-17,9.00558744555713e-15,9.520515188304136e-12,4.453911862240819e-14,3.8306135175511793e-13
8.800042949655952e-05,0.45450890619045414,1.0035602780221595e-12,5.6824809961288023e-14,2.6979937332404076e-13,4.941193500502947e-11,0.0,0.0,6.417179432031895e-08,3.2815138583672826e-10,2.346917704387137e-12,6.659289470424256e-19,1.1449862458221645e-17,-6.4455990233991455e-34,6.159677952196341e-33,1.5213391731259736e-21,1.0379557324074371e-28,2.9141758431670503e-10,3.774764761987502e-37,2.7769034842679122e-30,-1.1978562224670299e-29,6.849766541393492e-33,1.2428933794593677e-22,2.4654828136812535e-27,1.0109709882357994e-23,2.302339633242987e-32,-1.1797339113152382e-41,4.233082988237389e-32,4.9935673667589545e-48,3.3656733028223234e-42,2.473798286322935e-21,2.422124860589466e-44,4.1323463652814813e-38,9.745653188983873e-43,3.76,0.0,0.6586667583330137,0.9999868483814618,2.6312755071575843e-11,1.983868974497525e-33,1.3385684445921497e-05,9.105182390974214e-06,4.279841530811801e-06,8.453217138585366e-11,1.3086527958614776e-05,3.8650752798331985e-13,2.70892438136837e-22,2.431109223711694e-18,9.021898292359443e-20,5.694184323873754e-10,2.1661065032268766e-30,2.5259911620511682e-31,3.5923579715173095e-15,4.848721944099007e-29,7.929848807944609e-24,9.92552711818964e-36,1.956228312229602e-30,8.973136579523926e-32,1.1248567830773591e-29,4.806422316588842e-28,3.0429222788615755e-37,4.7997512712048e-36,4.142872326628739e-28,9.068352004492264e-19,2.9142029514906367e-10,1.0524227783131795e-14,5.663510970913377e-10,5.485819775831924e-11,2.582716520145964e-09,4.932846738623292e-09,3.087889795090707e-08,2.3271155635500535e-13,9.590277678629335e-14,1.0345127983277547e-15,1.949247841342118e-17,9.579862102031561e-15,9.850167240549255e-12,4.720836679248134e-14,3.8406596586647857e-13
9.068131851345233e-05,0.4545089403947857,1.0183112406789234e-12,5.766632311244796e-14,2.7650625156002114e-13,5.148688679921045e-11,0.0,0.0,6.62006862992342e-08,3.488442008201009e-10,2.566370779681206e-12,6.870803470500023e-19,1.2161642525516389e-17,5.486628195583238e-35,4.980575095193867e-32,1.5213480347892664e-21,1.1288112199401778e-28,3.0944325930271436e-10,4.1295820764975725e-37,3.120787610397268e-30,-1.19711001514139e-29,-4.624896412046039e-33,1.2429006257569023e-22,2.8698167129119073e-27,1.0858676270200958e-23,2.594136893816332e-32,-1.2280883972463823e-41,4.631878548196445e-32,6.000919891066203e-48,3.8035388357891225e-42,2.7087646451626586e-21,2.8218425863403997e-44,4.885614973373448e-38,1.1557466511768138e-42,3.76,0.0,0.6586663492675451,0.999986846295698,2.7553194442768543e-11,2.1891202537743197e-33,1.379346849773054e-05,9.382557512434709e-06,4.410214767690862e-06,8.45321764916756e-11,1.3086527931292833e-05,4.104155985959704e-13,2.8950568902315575e-22,2.4312355795187687e-18,9.296737296127547e-20,6.043105246239478e-10,2.4488677834134295e-30,2.856288574250822e-31,3.814584255747003e-15,5.505903016570835e-29,8.195958924097009e-24,1.1221204786556521e-35,2.2663529416494956e-30,1.0406422585656554e-31,1.30456047397459e-29,5.5782830307970865e-28,3.440142854326788e-37,5.4263068166765244e-36,4.827904112310523e-28,9.3445943176614e-19,3.0944622660022074e-10,1.1214984484800377e-14,5.674176230920076e-10,5.5063453201614105e-11,2.6071347912520908e-09,5.163188612184544e-09,3.190418998615913e-08,2.4052232585412143e-13,9.888235639233436e-14,1.0730884198700826e-15,2.016569703858346e-17,1.0173714479569232e-14,1.018061464901694e-11,4.992584904098743e-14,3.850247178031096e-13
9.604309654723795e-05,0.4545090088034005,1.0476785041410545e-12,5.934173484225907e-14,2.9031718647802523e-13,5.572738234528248e-11,0.0,0.0,7.026276669331094e-08,3.921485733060595e-10,3.0453903620472753e-12,7.297003366557756e-19,1.3650557366667917e-17,-1.0951399488617815e-35,4.220436103359734e-32,1.521365755393259e-21,1.3271278155562134e-28,3.471171649709804e-10,4.9043419703207864e-37,3.6703555404629025e-30,-1.1980602260716817e-29,-9.763402157667718e-34,1.242915118133858e-22,3.837960999182559e-27,1.2456643726675363e-23,3.2598666410340464e-32,-1.2976035703348174e-41,5.503065765878609e-32,8.529417003154319e-48,4.8062777953524937e-42,3.2225969904301496e-21,3.7814976742706056e-44,6.72530154941441e-38,1.6038591460733724e-42,3.76,0.0,0.6586655311288617,0.9999868421147194,3.0126947779185175e-11,2.6542582705928664e-33,1.4609035884031888e-05,9.937305577719366e-06,4.670959469170856e-06,8.453218670187296e-11,1.3086527876525279e-05,4.603839128572336e-13,3.2861573801271183e-22,2.431488289853887e-18,9.846413018301979e-20,6.771880305400171e-10,3.0967793151889602e-30,3.613319196974262e-31,4.279045242560089e-15,7.019364039483018e-29,8.732296171141909e-24,1.419008809292445e-35,3.0038596585675075e-30,1.3819093552380745e-31,1.732448441783552e-29,7.4176841220567765e-28,4.350323451730118e-37,6.861979414888586e-36,6.470151862643411e-28,9.897075060501271e-19,3.4712069286588294e-10,1.2666841579392595e-14,5.694128835503982e-10,5.545353166110047e-11,2.652203055030922e-09,5.630090934882393e-09,3.3960985392443534e-08,2.5623917867719214e-13,1.0484942031530082e-13,1.1512331534495034e-15,2.1530776778763848e-17,1.1420765102085226e-14,1.0843758052394028e-11,5.5497061365264955e-14,3.868165507203283e-13
9.999999999999998e-05,0.45450907037109844,1.0692473186218736e-12,6.057230525568515e-14,3.0085259119179937e-13,5.893392623713257e-11,0.0,0.0,7.326386732065363e-08,4.257476996385957e-10,3.4346741478603195e-12,7.614495043084662e-19,1.4805335767338107e-17,-1.782609730947549e-33,-7.473925587192799e-32,1.521378830894566e-21,1.4884931655283294e-28,3.763072690152772e-10,5.534286957827622e-37,3.993335305872849e-30,-1.1990302550336651e-29,2.1189237856657004e-32,1.2429258130999044e-22,4.707866478595162e-27,1.372375999125706e-23,3.8276430600040833e-32,-1.3340783980946432e-41,6.211666467770349e-32,1.0919064779555476e-47,5.6648170248668427e-42,3.641005083750976e-21,4.646369414736902e-44,8.412975350855376e-38,2.0212585300897167e-42,3.76,0.0,0.6586649273498305,0.9999868390214646,3.210806329216882e-11,3.049526281645883e-33,1.5210910505788409e-05,1.0346698606833933e-05,4.863383228269319e-06,8.453219423564405e-11,1.3086527836006184e-05,4.990999499260868e-13,3.5908891345456605e-22,2.431674784806674e-18,1.0252062650029715e-19,7.336138111036077e-10,3.651863112403235e-30,4.262067312973204e-31,4.638918533523642e-15,8.322817665498344e-29,9.131622757794797e-24,1.6733615145565654e-35,3.6616749546713335e-30,1.6866872939105258e-31,2.1145960158099496e-29,9.061882951860262e-28,5.130100552123377e-37,8.091960155698544e-36,7.947575799022574e-28,1.0304793384817298e-18,3.7631125319103983e-10,1.3798969720396516e-14,5.707789254022177e-10,5.5725629129425637e-11,2.682550801471208e-09,5.979569729654944e-09,3.548385787562097e-08,2.6791949117620445e-13,1.0925977674742941e-13,1.2097556312100203e-15,2.255419110007599e-17,1.2392400080610652e-14,1.1334949742583255e-11,5.971748583234226e-14,3.8804177632592356e-13
0.00010086869677764502,0.45450907037109844,1.0739717481569656e-12,6.084185672356305e-14,3.032048553339e-13,5.964662823111398e-11,0.0,0.0,7.392308013361354e-08,4.333106635886076e-10,3.524346848145174e-12,7.684559055423151e-19,1.5065229685767063e-17,-2.3582650859263612e-34,3.085927671364504e-32,1.5213817032813589e-21,1.5257065787465725e-28,3.828733772594319e-10,5.679535212151378e-37,4.227159341892009e-30,-1.1987049264263067e-29,2.391794148867711e-33,1.2429281611615992e-22,4.918487391132934e-27,1.4012151999881476e-23,3.961628100346889e-32,-1.352057870603707e-41,6.37496450532134e-32,1.1512244012004122e-47,5.867768761116671e-42,3.737480942381339e-21,4.855940845426691e-44,8.825739264162709e-38,2.1241818519501366e-42,3.76,0.0,0.658664794795786,0.9999868383415188,3.2552513012170066e-11,3.14276292716567e-33,1.5343045716064542e-05,1.0436576353846893e-05,4.905627680233845e-06,8.453219588947434e-11,1.3086527827099433e-05,5.078088620109065e-13,3.6596208841429926e-22,2.4317157276993e-18,1.0341118562816268e-19,7.463018643480701e-10,3.783121124092487e-30,4.415494360395251e-31,4.719870009975085e-15,8.631816896386649e-29,9.219694629709259e-24,1.7335071083864795e-35,3.820367115730841e-30,1.7602570082485835e-31,2.2068430380488164e-29,9.45894269235641e-28,5.314490726708116e-37,8.382807838225254e-36,8.305495887420725e-28,1.0394303302133323e-18,3.828774666213465e-10,1.4054467267748026e-14,5.710677408136423e-10,5.5783723113368306e-11,2.6889099145552073e-09,6.056816617222259e-09,3.581872763580001e-08,2.7049305415830347e-13,1.1022879338634418e-13,1.2227009347099697e-15,2.2780696857042504e-17,1.2611604990893768e-14,1.1442980034620225e-11,6.065574133860179e-14,3.883006364907545e-13
0.00010569429700805209,0.4545091319387447,1.1001509612952687e-12,6.233555898414647e-14,3.1653121881253606e-13,6.366279579320601e-11,0.0,0.0,7.758714961929775e-08,4.765463629845831e-10,4.0509544102877115e-12,8.076299959305388e-19,1.655078216250161e-17,2.251207602126484e-33,2.6909725710646245e-31,1.5213976549822358e-21,1.7446623112235894e-28,4.2038191622633196e-10,6.5323455378425824e-37,5.132004937365855e-30,-1.1970972030160784e-29,-3.740130908612116e-32,1.2429412043313914e-22,6.2304729725247646e-27,1.5682471535293588e-23,4.770941141104352e-32,-1.4337872339937344e-41,7.334415397514873e-32,1.531977199041108e-47,7.096413027364276e-42,4.3046806678401615e-21,6.164640320059722e-44,1.1427451567984577e-37,2.7799222698868763e-42,3.76,0.0,0.6586640584554481,0.9999868345589906,3.5085216698224037e-11,3.706722763409008e-33,1.6077054777709504e-05,1.093584477787468e-05,5.140293977500075e-06,8.45322050756546e-11,1.3086527777551446e-05,5.575581355819911e-13,4.0534277002334367e-22,2.4319431641670496e-18,1.0835821638872862e-19,8.187517711843371e-10,4.5780334043439386e-30,5.344811000490926e-31,5.1823044483277614e-15,1.0508577387254806e-28,9.71154274203061e-24,2.0977553062344524e-35,4.8045976038007136e-30,2.2168684960021355e-31,2.7793842305131624e-29,1.1924523406095803e-27,6.431177030169807e-37,1.0144212005047647e-35,1.0536507020278895e-27,1.0891527350129743e-18,4.2038662385298824e-10,1.5519640982446335e-14,5.726051545017792e-10,5.609652078929784e-11,2.722401326508735e-09,6.489144232383903e-09,3.7682298563125114e-08,2.8484996174006737e-13,1.1561671129984384e-13,1.2952519056127875e-15,2.405095233362762e-17,1.3868265277955796e-14,1.2044300619172816e-11,6.594053510569468e-14,3.8967751007167357e-13
0.00011051989723845915,0.4545091935063391,1.1262297835623416e-12,6.382362536863909e-14,3.303004749220541e-13,6.77754892371772e-11,0.0,0.0,8.12545916975704e-08,5.218560273328089e-10,4.627458211220153e-12,8.472652735800365e-19,1.810736948645317e-17,-1.0969564217146097e-33,7.460639715245972e-32,1.5214136010828434e-21,1.9853493237624094e-28,4.59642764488421e-10,7.465957469837789e-37,5.5746814364654075e-30,-1.1896772794727833e-29,1.1023835276209911e-32,1.2429542471197131e-22,7.809397922974368e-27,1.7471126229231264e-23,5.698246824422275e-32,-1.470907523997617e-41,8.385607936668013e-32,2.0125564135641116e-47,8.50894231423047e-42,4.926742492636582e-21,7.745783250104471e-44,1.4616897433216017e-37,3.598680552532225e-42,3.76,0.0,0.6586633221083262,0.9999868307675164,3.772866225568635e-11,4.356053975403001e-33,1.6811063071204884e-05,1.1435110849672306e-05,5.374958361107541e-06,8.453221426047592e-11,1.3086527727886502e-05,6.09631721906941e-13,4.467578027225221e-22,2.432170599259549e-18,1.1330522246334206e-19,8.945353362696718e-10,5.492459581995893e-30,6.4141157112780054e-31,5.666348857797734e-15,1.267725146585352e-28,1.0207818102933244e-23,2.5167679962389774e-35,5.9809057439768566e-30,2.763186162582406e-31,3.4644233623825307e-29,1.4876757201890583e-27,7.71575560193887e-37,1.217044087901147e-35,1.3224159672908403e-27,1.1388747204776849e-18,4.5964814994340243e-10,1.7063199360427784e-14,5.74038747829624e-10,5.639395449269668e-11,2.7530483526499442e-09,6.926590189854035e-09,3.955131681854484e-08,2.993099369013432e-13,1.2101317701670876e-13,1.3688914707294139e-15,2.5341659422269306e-17,1.519164678505639e-14,1.264757677080757e-11,7.134198563464481e-14,3.909596451082034e-13
0.00011534549746886622,0.4545092550738825,1.1522202913361372e-12,6.530674986727085e-14,3.4451629531773386e-13,7.19843602596695e-11,0.0,0.0,8.492506741341312e-08,5.692398045340363e-10,5.256101802795831e-12,8.874066599885313e-19,1.9735146676621537e-17,-3.6984620718994214e-33,-1.255097544662571e-31,1.5214295469729219e-21,2.2491840862196676e-28,5.006559046605225e-10,8.484323394960323e-37,6.1389716922318066e-30,-1.1786344172363982e-29,4.2977054471234555e-32,1.2429672898273033e-22,9.694212552949077e-27,1.9381650998512204e-23,6.754395469255061e-32,-1.502569451516021e-41,9.532731749447532e-32,2.6129330928637284e-47,1.0122890034195086e-41,5.606212391797785e-21,9.64020695826762e-44,1.8490195114636938e-37,4.6123342237375796e-42,3.76,0.0,0.6586625857548427,0.9999868269674329,4.048648521456778e-11,5.101715854284803e-33,1.7545070598787388e-05,1.1934374569109727e-05,5.609620831194943e-06,8.45322234439917e-11,1.3086527678108909e-05,6.640296093216167e-13,4.902071938177261e-22,2.4323980329778468e-18,1.182522038506358e-19,9.73650164518111e-10,6.537875826384042e-30,7.636882971558446e-31,6.172003538432301e-15,1.516683878930443e-28,1.0708537085847732e-23,2.9958038899425624e-35,7.375841163096558e-30,3.4116906164566644e-31,4.277614187501294e-29,1.8383657138274416e-27,9.18434807133757e-37,1.4486923895092901e-35,1.643542403022929e-27,1.1885962866361113e-18,5.006620302766429e-10,1.8685991378887968e-14,5.753805789426767e-10,5.667782051641216e-11,2.7811793705625093e-09,7.368726760115629e-09,4.142544538878819e-08,3.1387300905286164e-13,1.2641819297291238e-13,1.4436250793107214e-15,2.665293230393534e-17,1.658265352258699e-14,1.3252682078864033e-11,7.685155707035473e-14,3.9215805997397485e-13
