Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879)
1.0633834564982558e-18,0.6006790080712034,3.8913027556882684e-54,2.451986543556819e-28,8.140030416243711e-67,7.74540280976443e-52,0.0,0.0,3.181437242769582e-51,5.071157669445292e-98,2.6735342963937016e-48,2.1777598964327154e-68,3.1853285454987546e-51,2.5828972538025935e-110,8.75680219453581e-103,1.3585103776513704e-82,6.622325162658106e-108,3.3975614488545657e-34,3.3591546724742047e-152,3.718770969894349e-136,2.7239456584011995e-124,1.4437603228244368e-127,1.0699359770824751e-94,5.711261588794508e-149,3.2567174047358097e-88,9.312260380949055e-112,1.8782386152366262e-111,1.4000679164318037e-130,2.697188012946464e-212,5.16217389519613e-166,1.2335453157534077e-85,3.413960722028872e-171,2.0661925157331273e-123,1.135912220921411e-169,3.76,0.0,0.9574414901961176,0.9999999999996316,4.337701831080196e-95,1.9531269244394464e-154,1.8484092655233347e-16,1.18769417684405e-16,4.441109692305915e-17,2.1660411944869232e-17,3.6831993043867405e-13,2.0881656644513503e-34,1.708324386092835e-53,7.98763459475714e-32,6.680347094866834e-39,1.0278600168535371e-33,3.580702603611069e-85,9.031139539962857e-84,1.3042309236042254e-37,1.0422964329090911e-85,3.76009744273514e-40,1.2239856918157194e-99,5.969595854770729e-84,5.933140088680929e-87,1.374329922861068e-85,4.066187186401375e-84,1.0308323125409192e-100,1.1947798858686743e-99,1.3415353525206146e-96,2.5253974844680096e-38,3.3975614488545657e-34,1.941911027357244e-51
2.1276907908909495e-18,0.6006790080712037,3.115408287661542e-53,4.906103399499199e-28,1.3034654369558008e-65,6.201031790460546e-51,0.0,0.0,2.547084246795201e-50,3.251252905608236e-96,2.140453061507272e-47,3.4872532490808795e-67,2.5501996550404035e-50,8.275475456873639e-109,2.8057350075648962e-101,2.176146164992304e-81,4.2457472390027103e-106,1.3599100110549774e-33,8.61868853820962e-150,4.769693251116886e-134,3.492835456716797e-122,1.8517660610010054e-125,3.4279123410756793e-93,2.933060980241699e-146,1.0437836294985194e-86,5.9703356895805e-110,1.2041883043665242e-109,1.796079224400579e-128,1.1090573673180931e-208,2.6505102471638652e-163,3.953534331692622e-84,3.5071235595427937e-168,2.649417934272702e-121,1.1669098846181132e-166,3.76,0.0,0.9574414901961174,0.999999999999263,1.3897337740222625e-93,1.0028300154823278e-151,3.6984244470028143e-16,2.3764202340351295e-16,8.886077863935411e-17,4.333964265741409e-17,7.369598593827057e-13,8.358104574846119e-34,1.3676982432750233e-52,3.1971354675498457e-31,2.6738797836417824e-38,4.1141187501568033e-33,1.14762145228058e-83,2.8944960272726536e-82,5.220322624322955e-37,3.340578320959927e-84,1.5050188876718394e-39,7.845989172444481e-98,1.913265918365776e-82,1.901581784539534e-85,4.404751467574901e-84,1.3032201093673474e-82,6.6078379893735955e-99,7.658774201719611e-98,8.599505644882849e-95,1.010817168860958e-37,1.3599100110549774e-33,1.5547095878003141e-50
4.256305459676337e-18,0.6006790080712034,2.493273473423734e-52,9.814337119238512e-28,2.0863935830847924e-64,4.962710062371452e-50,0.0,0.0,2.03844151239592e-49,2.0826315190190508e-94,1.7130129783228847e-46,5.581876267073706e-66,2.040934785801383e-49,2.6497860299945334e-107,8.984524020105326e-100,3.4838588454730335e-80,2.7196675334680412e-104,5.441411420610428e-33,2.208967864859513e-147,6.111401528271898e-132,4.4747917988706745e-120,2.3726653577486335e-123,1.0975911686029547e-91,1.5040086582896059e-143,3.342724286661474e-85,3.8243746787055295e-108,7.713581779889083e-108,2.3015398409840966e-126,4.551505046288465e-205,1.3589787229599471e-160,1.2661221018549952e-82,3.59705495666273e-165,3.394260563077912e-119,1.1968323654949769e-163,3.76,0.0,0.957441490196117,0.9999999999985257,4.449820661475032e-92,5.141744519743863e-149,7.398454809961773e-16,4.753872348684788e-16,1.7776014207218227e-16,8.669810405551499e-17,1.474239712966279e-12,3.3443305236872364e-33,1.0945742661001475e-51,1.2792706267938228e-30,1.0699002000250822e-37,1.6461833906321956e-32,3.675265627650207e-82,9.269643495544004e-81,2.0888090330621438e-36,1.0698225202006216e-82,6.02203593580469e-39,5.02543032777857e-96,6.127247302406019e-81,6.089828802463151e-84,1.410624704960601e-82,4.173571392022153e-81,4.232382765398442e-97,4.905517358415396e-96,5.508064776888868e-93,4.044585625839319e-37,5.441411420610428e-33,1.2442401796221621e-49
8.513534797247112e-18,0.6006790080712037,1.9949976055406304e-51,1.963080459013536e-27,3.3389090232685256e-63,3.970922074832035e-49,0.0,0.0,1.6310629269495446e-48,1.3334699605630915e-92,1.3706706519991829e-45,8.9328193483191e-65,1.6330579244463253e-48,8.481930492986834e-106,2.8763392980148593e-98,5.575794689075084e-79,1.7413521862062736e-102,2.1769189009356305e-32,5.6588609531199194e-145,7.82656070178413e-130,5.730270755459886e-118,3.038551695620615e-121,3.5133468769101238e-90,7.706370370596298e-141,1.0700906186076134e-83,2.448675488412656e-106,4.938861962584926e-106,2.947609486830506e-124,1.8661022081602354e-201,6.962884085378628e-158,4.0531771902276936e-81,3.686336663718174e-162,4.346578101329977e-117,1.2265386782687931e-160,3.76,0.0,0.9574414901961162,0.9999999999970511,1.4243703804381033e-90,2.6344320542215133e-146,1.4798515535879683e-15,9.508776579054098e-16,3.555588689387915e-16,1.7341502674376155e-16,2.948799402915467e-12,1.3379499793699617e-32,8.758257170819024e-51,5.117915466925698e-30,4.280297458050272e-37,6.585805507067707e-32,1.1765455129085368e-80,2.9674473925460694e-79,8.356596321590809e-36,3.4247725914898703e-81,2.4092065115402866e-38,3.2175550775811956e-94,1.961486872578982e-79,1.9495082764280268e-82,4.51576660598875e-81,1.3360657891941448e-79,2.7098026838890187e-95,3.1407802317089337e-94,3.526564043337596e-91,1.6180978580226972e-36,2.1769189009356305e-32,9.955811895226927e-49
1.7027993472388662e-17,0.6006790080712038,1.596149645008978e-50,3.926373965760196e-27,5.342797981490757e-62,3.1770393209801556e-48,0.0,0.0,1.3049742494046142e-47,8.536082822748308e-91,1.0966406437903854e-44,1.4293965037331223e-63,1.3065703988755897e-47,2.714636280010503e-104,9.208296697474111e-97,8.922568208997744e-78,1.1147102604053826e-100,8.708384375154267e-32,1.4494723513758148e-142,1.0020537271821653e-127,7.336370892389655e-116,3.8903321360790455e-119,1.124439862441753e-88,3.9471589764643446e-138,3.424960310830181e-82,1.567496636107772e-104,3.1615661399023974e-104,3.773989163647012e-122,7.647255234786179e-198,3.5662549785517736e-155,1.2972706019089088e-79,3.7763211884601226e-159,5.56485206804599e-115,1.2564788373801115e-157,3.76,0.0,0.9574414901961148,0.999999999994102,4.5586698002713555e-89,1.3493053042208294e-143,2.9598636987715472e-15,1.9018585044072716e-15,7.111563226758218e-16,3.468488716884336e-16,5.897918713942012e-12,5.352235489305252e-32,7.007271025738242e-50,2.047332759827147e-29,1.7122583131984996e-36,2.634536615578094e-31,3.765682641960061e-79,9.49769039710165e-78,3.3429106090320536e-35,1.0961417834152161e-79,9.637610411183063e-38,2.0596448281983002e-92,6.277986621920991e-78,6.239647689976696e-81,1.4453282071274782e-79,4.276247411595196e-78,1.7346186448042448e-93,2.0104991396719088e-92,2.2574499284984848e-89,6.472920125737125e-36,8.708384375154269e-32,7.965405807134141e-48
3.405691082267176e-17,0.6006790080712041,1.2769803653435052e-49,7.852961029522673e-27,8.548911774521081e-61,2.5417521579443897e-47,0.0,0.0,1.0440289777834489e-46,5.463693216740775e-89,8.773541714651321e-44,2.287150753064855e-62,1.0453059578703243e-46,8.687505881584527e-103,2.9485409420328082e-95,1.4277146792744607e-76,7.1349294704696684e-99,3.483495553839314e-31,3.7132358766811724e-140,1.2827913470056613e-125,9.39159463152269e-114,4.980256344387808e-117,3.5984778278653535e-87,2.0213288631929625e-135,1.0960945875672673e-80,1.0033080648320963e-102,2.0236246330345865e-102,4.8313777206670024e-120,3.133073970860891e-194,1.8262448017105288e-152,4.151672300559468e-78,3.8677275643704116e-156,7.123799433494972e-113,1.286892084619446e-154,3.76,0.0,0.9574414901961118,0.9999999999882038,1.458883899901348e-87,6.909662412253708e-141,5.9198879891386984e-15,3.803820199122992e-15,1.4223512301651296e-15,6.937165598504938e-16,1.1796157060507787e-11,2.1409813140026784e-31,5.606082952369663e-49,8.189663951221303e-29,6.849311830395825e-36,1.0538575371683436e-30,1.205136396141055e-77,3.0395583549479166e-76,1.3372186801524145e-34,3.507997191785623e-78,3.8552010708482335e-37,1.3183037656331451e-90,2.0091523188081557e-76,1.996882710444356e-79,4.625503109176064e-78,1.3685330892074225e-76,1.1102663017246568e-91,1.2868473792778805e-90,1.4449116525980192e-87,2.5892749453828607e-35,3.4834955538393143e-31,6.372627221232723e-47
6.811474552323797e-17,0.6006790080712048,1.0216085876457998e-48,1.5706135358124275e-26,1.3678607306606372e-59,2.0334500565406646e-46,0.0,0.0,8.352430340196536e-46,3.4969558808860985e-87,7.019000087212763e-43,3.6595343284899385e-61,8.362646421617389e-46,2.780109109295394e-101,9.446311682846364e-94,2.284426569534438e-75,4.5666058868589854e-97,1.3934266183546694e-30,9.517169322100124e-138,1.6420770280783816e-123,1.2021907185819071e-111,6.375132368954557e-115,1.1515561915692584e-85,1.0350186146199358e-132,3.507674503602416e-79,6.42152459630406e-101,1.29519095928615e-100,6.184593612071194e-118,1.2834624979061951e-190,9.351198968726942e-150,1.3286002175235729e-76,3.960949905636312e-153,9.118968498833916e-111,1.3179095537704512e-151,3.76,0.0,0.9574414901961059,0.9999999999764073,4.668603923524994e-86,3.538059517795109e-138,1.1839936569872962e-14,7.607743595402419e-15,2.8447410452047342e-15,1.3874519292654776e-15,2.359263265169018e-11,8.56409950218312e-31,4.484972820541665e-48,3.275931967204738e-28,2.73978037484852e-35,4.215515986955141e-30,3.856625316317936e-76,9.727062635644148e-75,5.3489837438110354e-34,1.12261416591587e-76,1.5421118324010434e-36,8.437563518634676e-89,6.429601987760206e-75,6.390337643002695e-78,1.4802335631390264e-76,4.379520176350975e-75,7.1060572820882785e-90,8.236232406775672e-89,9.247894716851985e-86,1.0357322796316418e-34,1.3934266183546704e-30,5.098222879207356e-46
1.362304149243704e-16,0.600679008071206,8.172966443768389e-48,3.1412484819634164e-26,2.188605191912806e-58,1.6267794550558394e-45,0.0,0.0,6.682023999740954e-45,2.957289105842221e-85,5.615266893355102e-42,5.855329563255015e-60,6.690196959055662e-45,8.89652122409393e-100,3.0340397437803405e-92,3.655149206242561e-74,3.861831362463041e-95,5.573763552031108e-30,3.236069442734555e-135,3.6794965769791454e-121,2.0294633459685752e-109,1.4285126816013992e-112,3.685049412789779e-84,1.3816285164816428e-129,1.3004269628238165e-77,5.4305246148079734e-99,1.0953109622383565e-98,1.1406377253816553e-115,1.2925934055313874e-186,8.942143573003167e-147,4.925621073445951e-75,1.2029589496357732e-149,1.5394073531643154e-108,4.002552823462804e-148,3.76,0.0,0.957441490196094,0.9999999999528144,1.493981418640507e-84,3.383291948462371e-135,2.3680033731341343e-14,1.5215590415353217e-14,5.689520675527899e-15,2.7749226404589006e-15,4.718557942625917e-11,3.425674655625458e-30,3.588020845406784e-47,1.3103859068615635e-27,1.0959232195186883e-34,1.686223606495675e-29,1.4297960663848957e-74,3.60618768740258e-73,2.1396154209062812e-33,4.1619536563788623e-75,6.168510316111805e-36,6.242870415436657e-87,2.3836950959496667e-73,2.3691385661962932e-76,5.487783216326416e-75,1.623652738950475e-73,5.257701608463695e-88,6.093907160654264e-87,6.842427165673379e-84,4.142981098541704e-34,5.573763552031116e-30,4.078626854947929e-45
2.724617537266352e-16,0.6006790080712086,6.538413148031049e-47,6.282518695988154e-26,3.501791189622309e-57,1.3014314520118578e-44,0.0,0.0,5.345651602003149e-44,1.899878505214169e-83,4.4922404626934134e-41,9.368587452264378e-59,5.352190003744611e-44,2.846914580278082e-98,9.766919447990758e-91,5.848292781638073e-73,2.4809923344290918e-93,2.2295170641611923e-29,8.392436692845426e-133,4.725588534109559e-119,2.6124616363944513e-107,1.834643251303778e-110,1.1792271321265442e-82,7.115791651158764e-127,4.179205679066882e-76,3.488782043194205e-97,7.036707186968571e-97,1.4635273881600384e-113,5.3354880745827665e-183,4.6017375606592726e-144,1.582955763313109e-73,1.2382192513741082e-146,1.9816286215218978e-106,4.11987300988313e-145,3.76,0.0,0.9574414901960704,0.9999999999056285,4.780786161002308e-83,1.741083836576683e-132,4.7360228054277533e-14,3.0431284164822596e-14,1.1379079937150049e-14,5.549863952299569e-15,9.437145534422057e-11,1.3702768373976816e-29,2.8704337199429758e-46,5.241568607667053e-27,4.383714544868721e-34,6.744929200799167e-29,4.594961040723682e-73,1.1589267539214918e-71,8.558506478965085e-33,1.337534891293439e-73,2.467416866062393e-35,4.020760777807243e-85,7.660522009442981e-72,7.613742981370312e-75,1.763619056082687e-73,5.2179608999691e-72,3.38625594677459e-86,3.924819595682793e-85,4.406909994673855e-82,1.657208736798644e-33,2.2295170641611996e-29,3.262921080795856e-44
5.449244313311649e-16,0.6006790080712135,5.2307479488290416e-46,1.2565060410929327e-25,5.602885694646065e-56,1.0411485151846104e-43,0.0,0.0,4.276535060072616e-43,1.2160016046517243e-81,3.593803498829669e-40,1.4989789454110423e-57,4.2817657897708684e-43,9.110172826876323e-97,3.162349302290041e-89,9.357313931500457e-72,1.5879387714266862e-91,8.918093363997626e-29,2.1839669607077085e-130,6.048949544150595e-117,3.3443149287479154e-105,2.3484198300112253e-108,3.773546144298855e-81,3.6438934386729855e-124,1.3375315030351515e-74,2.2329663012131455e-95,4.503786521706068e-95,1.87336442959403e-111,2.1856466689056014e-179,2.3562884553742453e-141,5.066161759953918e-72,1.268044938498163e-143,2.5367607658333735e-104,4.219110972088619e-142,3.76,0.0,0.957441490196023,0.9999999998112569,1.5298592314489054e-81,8.91510150376333e-130,9.472061670014758e-14,6.086267210203241e-14,2.2758198464297627e-14,1.1099746133796238e-14,1.8874313665548967e-10,5.48112133324504e-29,2.2963538060872742e-45,2.0966314312380795e-26,1.7534897733452854e-33,2.6979789162872547e-28,1.4705913897520587e-71,3.7090785272078924e-70,3.423412309378805e-32,4.280707894241867e-72,9.86969408162021e-35,2.573890387029753e-83,2.4517060715843464e-70,2.436735697810599e-73,5.644366010580371e-72,1.669978488347221e-70,2.1677113759826896e-84,2.5124730657720743e-83,2.8210849212914306e-80,6.628914752647587e-33,8.918093363997678e-29,2.6103449851175544e-43
1.0898497865402243e-15,0.6006790080712234,4.1846076242667464e-45,2.513014898838381e-25,8.964637696878819e-55,8.329204709840037e-43,0.0,0.0,3.421234867522297e-42,7.78244738781517e-80,2.8750478096369965e-39,2.3983707261296e-56,3.42541944594558e-42,2.915263785628176e-95,1.035581775805732e-87,1.4971745842576e-70,1.0162856934095028e-89,3.567243823556216e-28,5.771842076232603e-128,7.742686002125356e-115,4.280746980221516e-103,3.005989995419329e-106,1.207538632039118e-79,1.8656935583665088e-121,4.2801344113391476e-73,1.429105326808647e-93,2.8824371039283777e-93,2.39791819111548e-109,8.952494094383872e-176,1.2064282388895431e-138,1.6211844881372695e-70,1.2984874743552356e-140,3.2470718867160174e-102,4.320401618252009e-139,3.76,0.0,0.9574414901959283,0.9999999996225137,4.895564104400419e-80,4.564564319793173e-127,1.8944139399187836e-13,1.217254497295361e-13,4.551643553420591e-14,2.2199508728051174e-14,3.7748621717983474e-10,2.1924513566946165e-28,1.8370857971885315e-44,8.386525638244341e-26,7.013963980421543e-33,1.079193238500828e-27,4.705927462116666e-70,1.186913162419723e-68,1.3693674742753974e-31,1.3698385366758287e-70,3.947883866586697e-34,1.6473067028424445e-81,7.845512476078293e-69,7.79761326270301e-72,1.8062122243775995e-70,5.343967751388923e-69,1.387348600083118e-82,1.6079984924267995e-81,1.805514202104865e-78,2.651619630546975e-32,3.5672438235562593e-28,2.0882796870413626e-42
1.6347751417492835e-15,0.6006790080712334,1.1965372442151432e-44,3.769524271341746e-25,3.299584454357743e-54,2.3816336610001915e-42,0.0,0.0,9.782600397381236e-42,3.862036412055378e-79,8.220844331168673e-39,8.827601247828982e-56,9.79456566234431e-42,1.363826130279845e-94,4.858118344547674e-87,5.707982852877406e-70,5.043338393259089e-89,7.580399236763147e-28,3.956497822960763e-127,3.994940126642971e-114,2.53579752636086e-102,1.5509799000693749e-105,5.667416996038663e-79,1.1322566267166716e-120,1.8922053872700058e-72,7.0919292170491425e-93,1.4304082606745998e-92,1.3413267871241906e-108,7.973078458207843e-175,8.29370392614688e-138,7.167097398247811e-70,8.68683954339501e-140,1.92347664921065e-101,2.8903348407733625e-138,3.76,0.0,0.9574414901958336,0.9999999994337708,2.2976658467787403e-79,3.137952495124098e-126,2.8416217128359996e-13,1.8258822911012354e-13,6.827467261972732e-14,3.329926955356801e-14,5.662290156064081e-10,4.658960927595177e-28,5.252919247106105e-44,1.7821357856151304e-25,1.490467340819824e-32,2.293286991371578e-27,2.0804442671419728e-69,5.247224920840097e-68,2.9099083313945803e-31,6.05592488718709e-70,8.389258842714486e-34,8.816096207778574e-81,3.4684229445798677e-68,3.447248353490192e-71,7.985089769516232e-70,2.3625150155862796e-68,7.424844411859071e-82,8.605724183319887e-81,9.66279760453684e-78,5.634779392498654e-32,7.580399236763268e-28,5.971178319430698e-42
2.1797004969583427e-15,0.6006790080712434,2.5238452051116245e-44,5.026034158603733e-25,8.368465583020561e-54,5.0235577937335755e-42,0.0,0.0,2.0634348311114667e-41,1.6337869450287062e-78,1.7340148009461208e-38,2.238871545010156e-55,2.0659586490575453e-41,4.399804713280848e-94,1.5908157824081144e-86,1.5357760059811578e-69,2.1335069227328748e-88,1.2931277274876798e-27,2.158992400353236e-126,2.1793805612819057e-113,1.1452259376965166e-101,8.461142886073176e-105,1.7667060627896337e-78,9.234332556669764e-120,6.466192085660319e-72,3.000153492812001e-92,6.0511659863397336e-92,7.020246997213812e-108,7.592711053235791e-174,5.672149957247895e-137,2.4491965179060077e-69,8.013850918722674e-139,8.686873956542142e-101,2.6664143845391824e-137,3.76,0.0,0.9574414901957389,0.9999999992450284,7.162521193084457e-79,2.1460781901354673e-125,3.7888294857531214e-13,2.4345101024379447e-13,9.103290972086184e-14,4.439902861034701e-14,7.549715319356318e-10,7.947640869355989e-28,1.1079930450558365e-43,3.0401121029810948e-25,2.5425615708016123e-32,3.912079408608264e-27,7.109453214204001e-69,1.7931215100453446e-67,4.963964505034024e-31,2.0694776576775955e-69,1.4311095838925724e-33,3.3313826988883588e-80,1.1852558009857087e-67,1.1780201030904661e-70,2.728726570567138e-69,8.073365714157876e-68,2.8056629287748513e-81,3.251887996102323e-80,3.651330720198603e-77,9.612415415458377e-32,1.2931277274877055e-27,1.2594949922517452e-41
3.269551207376461e-15,0.6006790080712633,6.893410750189801e-44,7.539055141237428e-25,2.9264957717267854e-53,1.3720905125957948e-41,0.0,0.0,5.635884914905484e-41,1.4716164400360071e-77,4.736134591190461e-38,7.829445714632692e-55,5.642778230329451e-41,2.4218612367495533e-93,9.104098249360547e-86,6.211716851164006e-69,1.9217111974485449e-87,2.6772593106202642e-27,4.48112496673044e-125,3.0267824583265507e-112,1.1860924884852363e-100,1.175106746378531e-103,8.704772020882231e-78,3.981210818088986e-118,3.975910943407188e-71,2.702357066822584e-91,5.450524212588688e-91,1.0424505950673257e-106,1.0548012783471997e-171,2.286589696541727e-135,1.5059539064911033e-68,5.689945591892035e-137,8.99685870328435e-100,1.893191588997901e-135,3.76,0.0,0.9574414901955495,0.9999999988675441,3.529057732965986e-78,8.651393765372355e-124,5.683245031587148e-13,3.65176576625515e-13,1.365493839597739e-13,6.659854257278649e-14,1.1324559025301784e-09,1.6454584348695145e-27,3.0262733312922645e-43,6.294158589818932e-25,5.264048950825348e-32,8.099468233733234e-27,4.371430980667321e-68,1.1025467383869599e-66,1.0277268600870635e-30,1.2724725938399858e-68,2.9629330516813436e-33,2.40686583484515e-79,7.28784918280134e-67,7.24336138393928e-70,1.6778287514769308e-68,4.964116102564796e-67,2.0270419528653376e-80,2.3494318652190798e-79,2.6380235236107722e-76,1.9901838779686743e-31,2.6772593106203342e-27,3.440073713136517e-41
4.3594019177945794e-15,0.600679008071283,1.442333308800144e-43,1.0052078016829143e-24,7.312521477765108e-53,2.8708742039553534e-41,0.0,0.0,1.1792164211535684e-40,5.8047731868763135e-77,9.909581685901083e-38,1.9563659351865673e-54,1.1806587306429289e-40,7.772403070760798e-93,2.9874446981573065e-85,1.682584763653664e-68,7.58015622532892e-87,4.5533209015130174e-27,2.384546335435827e-124,1.391370062402632e-111,5.310245947979276e-100,5.401804161551601e-103,2.7313329757918322e-77,2.501131767517763e-117,1.3347277894591113e-70,1.0659415086338488e-90,2.1499526543261305e-90,4.963757997130184e-106,1.1542856461485235e-170,1.40576420280027e-134,5.055542128495652e-68,3.998595226262678e-136,4.027976985844274e-99,1.330435807226796e-134,3.76,0.0,0.9574414901953601,0.9999999984900606,1.1073269368082595e-77,5.3187590584021536e-123,7.577660577420833e-13,4.869021494539464e-13,1.8206585825610098e-13,8.87980500309485e-14,1.5099392357556597e-09,2.7984941708265904e-27,6.331976954314667e-43,1.0704702494478272e-24,8.952765009511363e-32,1.3775080934418006e-26,1.4675041992592108e-67,3.701285669293543e-66,1.747895862034453e-30,4.271736158572406e-68,5.039176913784031e-33,9.22360923040428e-79,2.446554936445327e-66,2.4316211117701587e-69,5.632530304058695e-68,1.6664701631938376e-66,7.768043561509986e-80,9.003508898068236e-79,1.010945620853703e-75,3.3848752609486297e-31,4.5533209015131645e-27,7.197788938002432e-41
5.449252628212698e-15,0.6006790080713029,2.625714816787797e-43,1.2565102920594998e-24,1.5514322274554082e-52,5.226320140486647e-41,0.0,0.0,2.1467198147179276e-40,1.830211151557694e-76,1.8040021380730076e-37,4.150644819210877e-54,2.1493454789991522e-40,2.0309052358258724e-92,7.996419228515111e-85,3.779877786890927e-68,2.3899751360241538e-86,6.956451522763606e-27,1.017664010695481e-123,5.136966278915708e-111,1.852851898232878e-99,1.9943574012338887e-102,7.021509118625013e-77,1.308373528391502e-116,3.6070919046466e-70,3.3608515817190296e-90,6.778675383526483e-90,1.8871143573731533e-105,8.964924337831309e-170,7.068120546026451e-134,1.3662564919642472e-67,2.380594923113293e-135,1.4054423987303733e-98,7.920854295955436e-134,3.76,0.0,0.9574414901951707,0.9999999981125783,2.8466332630532265e-77,2.674248647648844e-122,9.472076123254154e-13,6.086277291895661e-13,2.275823326139441e-13,1.1099755052024363e-13,1.887421457517104e-09,4.275467123831058e-27,1.1527123216489478e-42,1.6354346059634688e-24,1.3677795960298963e-31,2.1045220985688485e-26,3.9659155555999525e-67,1.000268482194801e-65,2.6703924088230696e-30,1.1544331518998293e-67,7.698729394249415e-33,2.80449708634012e-78,6.611788453258505e-66,6.571432339987645e-69,1.522186361962265e-67,4.5036178998823535e-66,2.3619225119864336e-79,2.7375737097728367e-78,3.073845393892454e-75,5.171471272709252e-31,6.956451522763872e-27,1.3103306904411716e-40
7.628954049048935e-15,0.6006790080713428,6.93267612166246e-43,1.759115894007923e-24,5.683977199800422e-52,1.3799049071056608e-40,0.0,0.0,5.667982704282555e-40,1.5082881806097425e-75,4.7631018699739664e-37,1.5206685916091684e-53,5.674915195257332e-40,1.1360929706638877e-91,4.767375831960594e-84,1.4657912031081916e-67,1.9695970195906014e-85,1.337703498504971e-26,2.606973693727758e-122,6.297534870011779e-110,2.438172420138836e-98,2.4449345521040306e-101,3.961278928142088e-76,4.442078181892095e-115,2.0225554069025726e-69,2.7696982334004194e-89,5.5863476765705706e-89,2.5774306198693373e-104,2.3957836653868754e-167,2.660148153174608e-132,7.660823509843444e-67,1.3521492615082738e-133,1.849425145444661e-97,4.498951804027001e-132,3.76,0.0,0.9574414901947917,0.9999999973576174,1.605965049234458e-76,1.006476553582077e-120,1.3260907214919673e-12,8.520789098162273e-13,3.1861528151804243e-13,1.5539653015450236e-13,2.642382496851269e-09,8.221572640042975e-27,3.0435009446761284e-42,3.1448733252495027e-24,2.630188719184378e-31,4.0469253813781513e-26,2.2237481548853477e-66,5.608646848098761e-65,5.135080368742761e-30,6.473097776537052e-67,1.4804407106086729e-32,2.409260321327099e-77,3.7073232397346123e-65,3.6847014033873e-68,8.535143427042944e-67,2.52524267559652e-65,2.0290549250563448e-78,2.3517662065789766e-77,2.640653714670518e-74,9.9451971694563e-31,1.3377034985050413e-26,3.4596642350072143e-40
1.1988356890721409e-14,0.6006790080714224,2.6807683643511625e-42,2.7643295675067804e-24,3.604628599116117e-51,5.335892407578142e-40,0.0,0.0,2.1917268325063955e-39,2.5860472942838743e-74,1.8418193703423343e-36,9.64365362966278e-53,2.194407483455595e-39,1.2069007374242622e-90,5.661831581069253e-83,9.427523803290026e-67,3.3770053551314548e-84,3.263604116562713e-26,1.535922715322668e-120,1.7606295782737714e-108,7.83281095793072e-97,6.83542299391231e-100,4.435293849319637e-75,3.4997319455014485e-113,2.1103453390564877e-68,4.748807172275686e-88,9.578115796785917e-88,7.633176984998353e-103,9.562385998922173e-165,2.1801552455513342e-130,7.993344961052569e-66,1.7678208468994255e-131,5.941416367078723e-96,5.88200383787389e-130,3.76,0.0,0.957441490194034,0.9999999958477087,1.798135558804341e-75,8.248695244094947e-119,2.0838569398246253e-12,1.3389813551736082e-12,5.006811800752773e-13,2.441944045679447e-13,4.152291042155371e-09,2.005815003937393e-26,1.176873795782424e-41,7.672488042815159e-24,6.416847532548987e-31,9.873291868992691e-26,2.320260767786047e-65,5.852047119151178e-64,1.2528093413250915e-29,6.754081241597796e-66,3.6118384844989e-32,4.56901335951046e-76,3.8682110122930833e-64,3.8446231858948534e-67,8.905617572250191e-66,2.634832495192399e-64,3.8479649116690585e-77,4.459969089977191e-76,5.007856156855405e-73,2.4266569076160524e-30,3.2636041165629856e-26,1.3378012276681835e-39
