Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211)
2.369561826957339e-13,0.7183372516983418,0.0,4.861173747924895e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2918401910616886e-28,5.2371443418422e-42,0.0,1.5857589016915696e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619909253774,0.9999995296252776,0.0,0.0,4.475802320439614e-09,2.8145153888584637e-09,8.452530861547064e-10,8.160338335910369e-10,4.70374722141953e-07,4.139037238001614e-19,1.2917328117553083e-30,1.0993955437754854e-17,7.309424392558827e-26,2.7199467356030715e-20,1.463156152737822e-49,9.8513687516107e-48,4.4115557415909616e-23
3.151496867436282e-13,0.7183372518922724,0.0,6.465512475577277e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.9327627161611242e-28,1.473993969869422e-41,0.0,5.695542163200432e-71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619894484011,0.9999993744696397,0.0,0.0,5.952778618154343e-09,3.7433055749559495e-09,1.1241803508211344e-09,1.0852926714437914e-09,6.255303600934554e-07,7.321445660979524e-19,2.9324471440235144e-30,1.9445042944981765e-17,1.2928887749327457e-25,4.811410978954969e-20,5.453194235988561e-49,3.671455198032391e-47,7.803992398175586e-23
4.715366948394168e-13,0.7183372522801333,0.0,9.674477641023013e-19,0.0,0.0,0.0,0.0,0.0,0.0,9.806279601749717e-28,7.38940700396012e-41,0.0,4.581064911676611e-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619864944484,0.999999064253562,0.0,0.0,8.906731204647984e-09,5.6009221094330635e-09,1.6820363832398825e-09,1.6237726651203962e-09,9.35746437807389e-07,1.6390667520425092e-18,9.804604817156762e-30,4.352247307608641e-17,2.89412531037126e-25,1.0772208438490202e-19,4.310794283407238e-48,2.9018062718042276e-46,1.747343125679792e-22
6.122850021256265e-13,0.7183372526292082,0.0,1.2562874361398571e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.1092756912225728e-27,1.981321379439881e-40,0.0,1.547737131334624e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.710861983835891,0.9999987851675918,0.0,0.0,1.156528852230544e-08,7.2728182131920244e-09,2.1841085258423703e-09,2.108361704283604e-09,1.214832408035236e-06,2.7636035239420046e-18,2.108816805446479e-29,7.33691178365695e-17,4.879328173483562e-25,1.8163977065503037e-19,1.4680453238026623e-47,9.881271425518282e-46,2.946514803240095e-22
7.530333094118363e-13,0.7183372529782832,0.0,1.5451582014277774e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.8782812232366355e-27,4.368915846465046e-40,0.0,4.0974153448416727e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619811773339,0.9999985061843698,0.0,0.0,1.4223845830312226e-08,8.944753366513648e-09,2.686182291545975e-09,2.5929100527963865e-09,1.4938156300169857e-06,4.180227666102554e-18,3.8772548123770366e-29,1.1095792881360513e-16,7.379856560676333e-25,2.747654752825414e-19,3.956223348297864e-47,2.6626399261051076e-45,4.457424595208573e-22
8.93781616698046e-13,0.7183372533273583,0.0,1.8340600712231377e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.426026931371148e-27,8.417927460361076e-40,0.0,9.246745951917982e-69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619785187766,0.99999822730386,0.0,0.0,1.688240312866835e-08,1.061672756627348e-08,3.1882576802237643e-09,3.07741771391402e-09,1.7726961397941324e-06,5.8889455501881e-18,6.424029651684014e-29,1.5628501224319608e-16,1.0395597673272597e-24,3.8710305025201514e-19,9.01575047804605e-47,6.067285875629668e-45,6.28018478974928e-22
1e-12,0.7183372536764332,0.0,2.052105956295603e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.9598172888116e-27,1.2997173436476756e-39,0.0,1.5931281345827154e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619765124459,0.9999980169093672,0.0,0.0,1.888873388100508e-08,1.1878540502020717e-08,3.5671594826000488e-09,3.4430336857847426e-09,1.983090632625282e-06,7.371860781295989e-18,8.956715569647702e-29,1.9561275968643692e-16,1.3012527043909624e-24,4.846035154397136e-19,1.5615917137375472e-46,1.0508225611480991e-44,7.86231807878127e-22
1.0345299239842557e-12,0.7183372536764332,0.0,2.1229930572498724e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.896727342464081e-27,1.4768085485654026e-39,0.0,1.8622790553894418e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619758602194,0.9999979485260249,0.0,0.0,1.9540960417373817e-08,1.2288740809216258e-08,3.6903346917434875e-09,3.561884691028059e-09,2.0514739749068076e-06,7.889763814391697e-18,9.893197713082599e-29,2.0934631279618822e-16,1.3926433991023454e-24,5.186565073708895e-19,1.8276924533574475e-46,1.229864544602256e-44,8.414912331870797e-22
1.3160265385566752e-12,0.7183372543745828,0.0,2.700952420025657e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.0124522648630828e-26,3.721500466449475e-39,0.0,5.935593944206539e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619705431048,0.9999973912782439,0.0,0.0,2.4858074965832813e-08,1.5632884412973565e-08,4.694493582834339e-09,4.530696605411357e-09,2.6087217557463016e-06,1.27677252948076e-17,2.0115539083348444e-28,3.3865702591440354e-16,2.2532970657847414e-24,8.394254501276113e-19,5.866905115389399e-46,3.947179446113911e-44,1.3620688685367269e-21
1.5975231531290947e-12,0.7183372550727328,0.0,3.2790363833374857e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.5714561845963776e-26,7.861997674084872e-39,0.0,1.5073038316233838e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619652259903,0.9999968344407275,0.0,0.0,3.0175189475689264e-08,1.897718415177777e-08,5.698658963761906e-09,5.499345823042997e-09,3.1655592722833273e-06,1.8814165141869777e-17,3.5695459108456756e-28,4.988576934388788e-16,3.3198527586238796e-24,1.2371043279282942e-18,1.5001920772213872e-45,1.009148532089126e-43,2.0075687129025833e-21
1.879019767701514e-12,0.7183372557708825,0.0,3.8572450458920534e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.788440125459426e-26,1.4796440241848748e-38,0.0,3.311523569313962e-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619599088758,0.999996278013159,0.0,0.0,3.549230394694322e-08,2.232163999817726e-08,6.702830833410893e-09,6.467832372523988e-09,3.7219868407407555e-06,2.602913933418225e-17,5.784828179256484e-28,6.899141668312515e-16,4.592211367946094e-24,1.711726919977128e-18,3.313114069640259e-45,2.228305411534114e-43,2.7780892250411956e-21
2.4420129968463534e-12,0.7183372571671822,0.0,5.014036847770806e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.266527699616073e-25,4.200171938113096e-38,0.0,1.2468419717476043e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619492746471,0.9999951663866514,0.0,0.0,4.61265327736439e-08,2.9011019908166624e-08,8.711194034582812e-09,8.404317577050601e-09,4.833613348329839e-06,4.3964906080960736e-17,1.2654958960638669e-27,1.1644633838246414e-15,7.753956097520947e-24,2.8919329729741686e-18,1.2546319380354777e-44,8.434401530703451e-43,4.694570341470147e-21
3.0050062259911924e-12,0.7183372585634819,0.0,6.171328582982727e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.358059677864763e-25,9.601251171462713e-38,0.0,3.5109754234944576e-66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619386404184,0.9999940563962936,0.0,0.0,5.6760761445935266e-08,3.570102393186877e-08,1.0719583177774177e-08,1.0340152438901514e-08,5.9436037062318675e-06,6.657545594814921e-17,2.3556922781909476e-27,1.7620426350046393e-15,1.1737769195587568e-23,4.380302806664317e-18,3.5415281858251736e-44,2.3798570148394383e-42,7.11226763514961e-21
4.130992684280871e-12,0.7183372613560811,0.0,8.487414845561203e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.1248749768005385e-25,3.4565078601216686e-37,0.0,1.7771493818266021e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108619173719616,0.9999918413144271,0.0,0.0,7.802921832729178e-08,4.908290348417993e-08,1.4736439256236607e-08,1.4209872005819604e-08,8.158685572717828e-06,1.2582261025901283e-16,6.116318669366588e-27,3.325255689596683e-15,2.2168581244081064e-23,8.282558044641803e-18,1.796153835219699e-43,1.205789393144169e-41,1.3454295382596175e-20
5.256979142570549e-12,0.7183372641486802,0.0,1.080550982405808e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.262611843354203e-24,9.043058883275815e-37,0.0,5.871965159686821e-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108618961035056,0.9999896327483331,0.0,0.0,9.92976745910162e-08,6.24672769787749e-08,1.875339900068129e-08,1.8076992819799976e-08,1.0367251666785823e-05,2.0377402059510808e-16,1.2603695307551017e-26,5.377479892369915e-15,3.587859492431273e-23,1.3420543323657132e-17,5.938824245471144e-43,3.9836328579326207e-41,2.1810147823127993e-20
7.508952059149906e-12,0.7183372697338782,0.0,1.544774972268529e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.6825896014220506e-24,3.8097973285032906e-36,0.0,3.618823664263169e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.710861853566595,0.9999852350869696,0.0,0.0,1.4183458526558242e-07,8.924349910033814e-08,2.6787629215453288e-08,2.5803445163711513e-08,1.4764913030107051e-05,4.158032604940677e-16,3.6731373920973953e-26,1.0940722379437782e-14,7.311205453840489e-23,2.741185160466781e-17,3.663107925581504e-42,2.4520986275364275e-40,4.4587060686838414e-20
9.535727684071328e-12,0.7183372747605562,0.0,1.9632695023774304e-17,0.0,0.0,0.0,0.0,0.0,0.0,7.54739188506339e-24,9.84837426979371e-36,0.0,1.1679156525927457e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108618152833779,0.9999812992840496,0.0,0.0,1.8011780276042449e-07,1.1335061150349297e-07,3.401879026408068e-08,3.274838202996512e-08,1.870071595020598e-05,6.706323672808478e-16,7.52297075433188e-26,1.759942352747531e-14,1.1777641547232512e-22,4.425063033854829e-17,1.1826127522463087e-41,7.905878695200568e-40,7.203299634443631e-20
1e-11,0.7183372797872338,0.0,2.0592265903533613e-17,0.0,0.0,0.0,0.0,0.0,0.0,8.705825642468756e-24,1.190486927936906e-35,0.0,1.4801601796055443e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108618065138637,0.999980400646082,0.0,0.0,1.8888731688821026e-07,1.1887394792214693e-07,3.567527527544015e-08,3.4338072847411805e-08,1.9599353917807397e-05,7.375436521447794e-16,8.676311692115961e-26,1.9343706970601288e-14,1.2949134379834303e-22,4.867550700487137e-17,1.4989088179312276e-41,1.001688825667707e-39,7.925021028319043e-20
1.156250330899275e-11,0.7183372797872338,0.0,2.3824240620809422e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3465127382494673e-23,2.1176502371059086e-35,0.0,3.012655492631834e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108617770001626,0.9999773842959037,0.0,0.0,2.1840101825419166e-07,1.3746577826679329e-07,4.125028613320805e-08,3.9684926038656966e-08,2.2615704096084194e-05,9.861163080946041e-16,1.34126701616934e-25,2.5810632140587893e-14,1.729714592704038e-22,6.512470389945152e-17,3.0515206187152634e-41,2.0372407674955132e-39,1.0609554803805276e-19
1.3589278933914171e-11,0.7183372848139112,0.0,2.802242061062644e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.1875712854644618e-23,4.023948625028726e-35,0.0,6.677663503950665e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108617387169496,0.9999734900124319,0.0,0.0,2.5668423174690385e-07,1.6158898965520314e-07,4.848211642705397e-08,4.661308733240001e-08,2.6509987567967612e-05,1.3622749342649716e-15,2.177616346881514e-25,3.556252690136891e-14,2.386620323031559e-22,9.004575689754072e-17,6.765575108947035e-41,4.510914002894213e-39,1.468087262780096e-19
1.5616054558835593e-11,0.7183372898405882,0.0,3.2227268845550124e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.32203582916592e-23,6.99681322797954e-35,0.0,1.3274122960315321e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108617004337384,0.9999696163241255,0.0,0.0,2.9496744323858074e-07,1.8572023594559172e-07,5.571428075026115e-08,5.353287604139907e-08,3.0383675874149186e-05,1.7991280728356126e-15,3.30475168075646e-25,4.684336545048582e-14,3.1481302444857575e-22,1.1902539383896505e-16,1.3452125389639338e-40,8.957540919792864e-39,1.942062975276926e-19
1.7642830183757015e-11,0.7183372948672653,0.0,3.6438818936347943e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.79415510649209e-23,1.1377763646138991e-34,0.0,2.430321828478174e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108616621505295,0.9999657631220623,0.0,0.0,3.3325065272924235e-07,2.098595074266589e-07,6.294677870789416e-08,6.044430228352852e-08,3.42368779372865e-05,2.2966955267164016e-15,4.766093356633766e-25,5.964148345479676e-14,4.0138936967739627e-22,1.520751400892773e-16,2.463494967016569e-40,1.6382735694173476e-38,2.483217871523709e-19
2.1696381433599855e-11,0.7183373049206182,0.0,4.488215801654215e-17,0.0,0.0,0.0,0.0,0.0,0.0,8.928939665070239e-23,2.5956148308576144e-34,0.0,6.791603583009996e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108615855841176,0.9999581177436779,0.0,0.0,4.0981706570759867e-07,2.581620871707449e-07,7.741277394866506e-08,7.424210778123102e-08,4.188225632171484e-05,3.4740524796130614e-15,8.865139811347776e-25,8.974325999727722e-14,6.05678066608461e-22,2.304306975870824e-16,6.887547225186532e-40,4.5683384123996954e-38,3.7683951301371443e-19
2.57499326834427e-11,0.7183373149739702,0.0,5.3352702067755525e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.4948379017980096e-22,5.144361238811789e-34,0.0,1.5936632871115277e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.710861509017714,0.9999505530172522,0.0,0.0,4.863834706821308e-07,3.064966514288464e-07,9.188009899816644e-08,8.800658452692395e-08,4.9446982747232436e-05,4.894503743401751e-15,1.4822382352891883e-24,1.2577605141501274e-13,8.51248488324106e-22,3.2520310224150406e-16,1.6169284995094404e-39,1.0696984405107692e-37,5.326254460941942e-19
2.980348393328554e-11,0.7183373250273211,0.0,6.185071140697987e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.321098282853383e-22,9.233344787076324e-34,0.0,3.306203907716004e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108614324513187,0.9999430680922621,0.0,0.0,5.629498676529967e-07,3.5486312293789236e-07,1.0634875071219801e-07,1.0173781301822118e-07,5.6931907737311554e-05,6.558206869633864e-15,2.2985669487821183e-24,1.6764931317943886e-13,1.137821776698399e-21,4.364817490229257e-16,3.356036762922418e-39,2.214530318582723e-37,7.159392365218755e-19
3.791058643297123e-11,0.7183373451340196,0.0,7.893014961670895e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.79089907152327e-22,2.4210247004348917e-33,0.0,1.1091361709966042e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108612793185529,0.99992833428766,0.0,0.0,7.160826375843584e-07,4.516914795623215e-07,1.3529002158960808e-07,1.2910084628404465e-07,7.166571233911064e-05,1.0615997067891111e-14,4.732279312469461e-24,2.6856076623481074e-13,1.832865386221674e-21,7.089095796800081e-16,1.1271307537577905e-38,7.395159584967004e-37,1.1661714230560806e-18
4.46701731830298e-11,0.7183373618986956,0.0,9.325696651470908e-17,0.0,0.0,0.0,0.0,0.0,0.0,7.85623504026206e-22,4.675277885244217e-33,0.0,2.5303456669849596e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108611516386559,0.999916286122927,0.0,0.0,8.437625385425785e-07,5.325224780760564e-07,1.5942487082837958e-07,1.5181478987381125e-07,8.371387707201199e-05,1.4744566773998713e-14,7.743771399989083e-24,3.697799151142275e-13,2.535318543673892e-21,9.873005498042272e-16,2.5737364178135315e-38,1.6809607211503052e-36,1.627978435873911e-18
5.1429759933088366e-11,0.7183373786633688,0.0,1.0766340477358756e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2017672679328995e-21,8.230264091794238e-33,0.0,5.138325882368618e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.710861023958782,0.9999044491561291,0.0,0.0,9.714424172462775e-07,6.134412081250087e-07,1.835633686852969e-07,1.744373145662718e-07,9.555084386974195e-05,1.9551600978832358e-14,1.1820986431154643e-23,4.861079683786763e-13,3.3482023475069778e-21,1.3127087796701619e-15,5.231066503107561e-38,3.401164335187859e-36,2.1695724020134237e-18
5.8189346683146934e-11,0.7183373954280389,0.0,1.2215057328825668e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.7446633851764558e-21,1.3512887230725056e-32,0.0,9.559984821450969e-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108608962789311,0.9998928196851657,0.0,0.0,1.0991222736961766e-06,6.94447316562252e-07,2.0770550076518056e-07,1.969687882906677e-07,0.00010718031483314321,2.5037819800599643e-14,1.712580877526666e-23,6.171568788226634e-13,4.2702465235748384e-21,1.6855166031919957e-15,9.740739977039942e-38,6.305256222853155e-36,2.7920593137077005e-18
6.49489334332055e-11,0.7183374121927061,0.0,1.367195549888822e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.4315907745424278e-21,2.1012133985200376e-32,0.0,1.6618897231351182e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108607685991032,0.9998813940726052,0.0,0.0,1.2268021078929938e-06,7.755404516583327e-07,2.3185125272424895e-07,2.1940957749894524e-07,0.0001186059273933581,3.120394046600682e-14,2.3820283075687446e-23,7.625470308052041e-13,5.300187760263637e-21,2.1060978385514542e-15,1.6946910798202189e-37,1.0921678915218323e-35,3.496519249148465e-18
7.170852018326408e-11,0.7183374289573706,0.0,1.5137140727492704e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.279962772466228e-21,3.127972517580502e-32,0.0,2.736190115825644e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.710860640919298,0.9998701687448738,0.0,0.0,1.3544819198374442e-06,8.567202631008286e-07,2.560006102702242e-07,2.41760047166226e-07,0.0001298312551246137,3.805067731117117e-14,3.2066614170053877e-23,9.219071060872995e-13,6.4367699383826686e-21,2.574817929116962e-15,2.792402578836606e-37,1.791741599819525e-35,4.284006805892283e-18
7.846810693332265e-11,0.718337445722032,0.0,1.66107162625746e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.307323913509971e-21,4.493056759525965e-32,0.0,4.308902788608654e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108605132395159,0.9998591401910453,0.0,0.0,1.4821617095302408e-06,9.379864019874148e-07,2.8015355916221816e-07,2.640205607980423e-07,0.00014085980895287128,4.5578741795774134e-14,4.2027166251554334e-23,1.0948738949299012e-12,7.678744356527921e-21,3.0920341420744596e-15,4.400825434510958e-37,2.811491293489637e-35,5.155551710507815e-18
9.198728043343979e-11,0.7183374792513461,0.0,1.9583439080597092e-16,0.0,0.0,0.0,0.0,0.0,0.0,6.969831985942576e-21,8.516011104955321e-32,0.0,9.612597103312329e-59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108602578800203,0.9998376596687265,0.0,0.0,1.7375212221637073e-06,1.100776273503817e-06,3.284701742772529e-07,3.0827316666102683e-07,0.00016234033127106122,6.268168520156953e-14,6.77411832365523e-23,1.480214391971597e-12,1.0473913293558768e-20,4.273344088076076e-15,9.832366305192309e-37,6.227192795381773e-35,7.154811077442736e-18
9.999999999999999e-11,0.7183375127806485,0.0,2.136169976473566e-16,0.0,0.0,0.0,0.0,0.0,0.0,8.977429571179646e-21,1.1918840387685399e-31,0.0,1.466217105210959e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108601065302768,0.9998252823289696,0.0,0.0,1.8888709770488364e-06,1.1974218905840556e-06,3.571138015304983e-07,3.3433340167727056e-07,0.00017471767102749853,7.410843345099842e-14,8.705600759023361e-23,1.7324982053396565e-12,1.2323210098693059e-20,5.066819294977988e-15,1.5010257514152445e-36,9.458059907220253e-35,8.503522331469075e-18
1.0550645393355693e-10,0.7183375127806485,0.0,2.2590902120115327e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0561987966556564e-20,1.4790039621386979e-31,0.0,1.9230176371044904e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108600025206164,0.9998169256308983,0.0,0.0,1.9928806457990354e-06,1.2639073029758803e-06,3.768009851668997e-07,3.5217027396482944e-07,0.0001830743690985788,8.251840527112894e-14,1.0226440845969535e-22,1.91581871908785e-12,1.367586066478904e-20,5.6527288732405704e-15,1.9698072882580964e-36,1.2368588839242434e-34,9.502057950060168e-18
1.1902562743367406e-10,0.7183375463099394,0.0,2.563384721359794e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.5228577276313302e-20,2.403904632129892e-31,0.0,3.542211401160065e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108597471613043,0.9997969121346884,0.0,0.0,2.2482399804418235e-06,1.4273767493468182e-06,4.251458797449652e-07,3.9571473847658634e-07,0.0002030878653076573,1.0509449135868886e-13,1.46901418793489e-22,2.3990558409409244e-12,1.7274883693375132e-20,7.23277038192508e-15,3.633419787428289e-36,2.2620442670350883e-34,1.2204690312208044e-17
1.325448009337912e-10,0.7183375798392182,0.0,2.8712981395972856e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.111621727734493e-20,3.7092188890297565e-31,0.0,6.115443275645306e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7108594918020841,0.9997775941382899,0.0,0.0,2.5035992260976248e-06,1.5911818935685145e-06,4.735047467389766e-07,4.389093930271214e-07,0.0002224058617054094,1.3041548792430388e-13,2.029592730612949e-22,2.9274087451179288e-12,2.1261415590459993e-20,9.015936185982207e-15,6.281299810167608e-36,3.877461394052652e-34,1.526975887881907e-17
