Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51)
3.6799850017980925e-08,0.9116762394001523,5.057693243259422e-06,1.0997195724352368e-07,1.491745088071116e-07,9.928274655007443e-07,0.0,0.0,1.9090777546069114e-06,1.246109001159577e-09,1.1337473697784213e-09,4.1158526816392347e-10,3.9531734521582584e-10,2.843803252714542e-19,1.1190195839454187e-13,8.960644535306778e-09,7.640909542074085e-08,4.2664989917482774e-08,4.717956439846487e-20,2.0565053588035563e-12,1.2580597004780488e-17,5.610940141010987e-17,5.315844470698918e-09,1.234994780910625e-16,1.965902099460966e-12,5.9145972353885894e-21,1.9609738370918316e-21,6.642900081395701e-16,3.691498363670419e-17,3.2147977215819025e-17,2.895711447609861e-14,2.869050068496267e-20,3.9581781998514755e-21,2.0828809233724655e-20,3.76,0.0,0.7662027628006067,0.9969023777565885,1.1558875213359865e-08,1.9314642130503706e-09,0.0280320538932996,0.02245848690878219,0.005263088511848745,0.00017405076013554273,0.003095439434325011,6.765052204308556e-05,1.4111110445846043e-09,9.327234395022863e-08,3.628464106503981e-15,1.8092694276684134e-07,5.269171639883845e-15,4.2229307029042443e-14,2.682494699272477e-09,9.388317426619332e-15,2.063086414021529e-11,3.119706780706977e-21,7.255774570633823e-14,8.4184813968439e-17,2.095982360594155e-15,9.39134698442133e-15,1.993920456734417e-22,1.55110166813301e-21,4.284192114130836e-17,6.53449248055203e-12,4.248020709073382e-08,1.6199702866268993e-10,2.0206199593473723e-06,1.9560498167269016e-07,1.59866754576591e-06,3.6885834306211116e-08,2.6183934283812716e-06,5.353754236861729e-07,1.5884097393427702e-07,1.754994098431557e-08,6.361088983972164e-08,2.3914538303170082e-09,8.797053053229967e-07,5.305559081350589e-12,7.86018805031671e-07,1.6198847241146164e-11,4.2015043603866185e-12,9.437428391548712e-12,4.807050498948606e-13,9.188029819669332e-17,2.975982407817769e-11,2.1459680226475738e-08,4.757229000241071e-10
3.72754728026165e-08,0.9117345216671009,5.18666588757888e-06,1.1392527939302939e-07,1.5514594910340253e-07,1.0316228441165183e-06,0.0,0.0,1.933301363479231e-06,1.277580624961584e-09,1.1763729032014159e-09,4.249734364269184e-10,4.1046066691678517e-10,3.093664358348089e-19,1.175214373466989e-13,9.112752010145945e-09,7.8614135616803e-08,4.3774463581115607e-08,5.1418246689504966e-20,2.1626534906726374e-12,1.3293671193895364e-17,5.886501497986386e-17,5.332557242331833e-09,1.3395631368711192e-16,2.0316433251325374e-12,6.419022106732701e-21,2.137392379105129e-21,7.047786310990333e-16,3.963116577060602e-17,3.4363449081283124e-17,3.007032287647051e-14,3.071227864583165e-20,4.2737554823190475e-21,2.2554644729563058e-20,3.76,0.0,0.7658476821883787,0.9969023447659114,1.2183106400084245e-08,2.014468615218897e-09,0.028388719208255624,0.02274425820659427,0.005330513972555996,0.00017398034370141405,0.003095439319881823,6.941086571918227e-05,1.4614771452390982e-09,9.327156316841554e-08,3.674901692582889e-15,1.8561442235220861e-07,5.652290299464515e-15,4.497085503097029e-14,2.7530842098580886e-09,1.0068524846656573e-14,2.094751309782284e-11,3.3484799397801635e-21,7.72807896407949e-14,8.970387902631718e-17,2.233661260705012e-15,9.939715169561782e-15,2.1400812351542464e-22,1.664829530512713e-21,4.65749184529689e-17,6.618515527465031e-12,4.3583513753389784e-08,1.707943959255981e-10,2.0520220519583204e-06,1.9961644333606845e-07,1.6400715390927789e-06,3.8291541603317546e-08,2.6930626427685023e-06,5.432824142657832e-07,1.6095361397793352e-07,1.8103201417675293e-08,6.472991020771331e-08,2.454553537871442e-09,9.050376695024362e-07,5.562252682820472e-12,8.088608646201747e-07,1.663159501359288e-11,4.418533598097219e-12,1.0100759506110585e-11,4.940418354624034e-13,9.451886717202128e-17,3.023308938040867e-11,2.179513695750592e-08,4.971134517214819e-10
3.775109558725207e-08,0.9117927812066716,5.317085837909875e-06,1.1796273962972512e-07,1.6127240756795077e-07,1.0713877685272265e-06,0.0,0.0,1.957515291302766e-06,1.3094213221474602e-09,1.2200152164126733e-09,4.3858601490344167e-10,4.2598031884985177e-10,3.361594646033028e-19,1.2333915691878805e-13,9.264694786547895e-09,8.085011955898974e-08,4.4898019425907474e-08,5.600274862098544e-20,2.2727832832395875e-12,1.4037854383679646e-17,6.170744965865136e-17,5.348855384379459e-09,1.4513946044706648e-16,2.0985054381436135e-12,6.959350858867753e-21,2.3270320911144375e-21,7.471028057494257e-16,4.25049466294922e-17,3.669553674105428e-17,3.121016686159491e-14,3.284569884346956e-20,4.609602450866958e-21,2.4397358261271497e-20,3.76,0.0,0.7654927636617603,0.9969023116060444,1.2832356171327582e-08,2.099811321882995e-09,0.028745242395647026,0.02302986542821471,0.0053979165831694485,0.00017390995520181216,0.003095439206019157,7.119354011991145e-05,1.5129062616983734e-09,9.327077590557983e-08,3.721306640201075e-15,1.90360575800926e-07,6.057538036559649e-15,4.785141851852449e-14,2.824597669205927e-09,1.0787836954167085e-14,2.1265164026641027e-11,3.5905763750085414e-21,8.224320713266203e-14,9.550463953087373e-17,2.3783809624840926e-15,1.0512487236408365e-14,2.294750730409473e-22,1.7851796558459714e-21,5.057692555237579e-17,6.702499396884753e-12,4.470079228734662e-08,1.7999395501076418e-10,2.0835348365028566e-06,2.0367171427093756e-07,1.682031851904173e-06,3.973252500920769e-08,2.7689741085751127e-06,5.511871420496265e-07,1.6306400733639809e-07,1.8671251644142553e-08,6.58642063899819e-08,2.51860973920515e-09,9.307898686521389e-07,5.829193306952856e-12,8.320896869489235e-07,1.7070320217483838e-11,4.644537855391994e-12,1.0801307390039953e-11,5.075831970381136e-13,9.719864879607723e-17,3.070800351455256e-11,2.213107848923937e-08,5.193013730884583e-10
3.822671837188764e-08,0.9118510180305415,5.4489461594471045e-06,1.220847851506176e-07,1.6755565951603966e-07,1.1121325434780058e-06,0.0,0.0,1.9817195996105495e-06,1.3416302710435287e-09,1.2646851941052692e-09,4.52422722545522e-10,4.418813541711835e-10,3.648611489129847e-19,1.29358847929133e-13,9.416458644686152e-09,8.311700642316904e-08,4.603565103683962e-08,6.09580863757943e-20,2.386988415098932e-12,1.48142248647932e-17,6.463771009932328e-17,5.3647537749494395e-09,1.5708845644913466e-16,2.1664873463811903e-12,7.537638582151765e-21,2.5306837890492708e-21,7.913168364469894e-16,4.5543047043514435e-17,3.914846021211534e-17,3.237689637345688e-14,3.509530322647154e-20,4.966714924836596e-21,2.6363154243862366e-20,3.76,0.0,0.7651380071358986,0.996902278276592,1.3507281234515916e-08,2.187523237679046e-09,0.029101623519942332,0.02331530864485561,0.00546529635169809,0.00017383960063224843,0.0030954390916296047,7.299853445183183e-05,1.5654044213717668e-09,9.326998743590618e-08,3.767678968072183e-15,1.9516535547538597e-07,6.4858645143096245e-15,5.0876105881589934e-14,2.8970353106503966e-09,1.1547920852274225e-14,2.1583815871724214e-11,3.846572241682271e-21,8.745374271091124e-14,1.0159745772354665e-16,2.530400959713204e-15,1.1110420335265422e-14,2.4582967431379686e-22,1.9124383733541598e-21,5.486332778418728e-17,6.7864440841888455e-12,4.583203618081647e-08,1.8961027210383263e-10,2.115157738897406e-06,2.077706264409679e-07,1.724549111325143e-06,4.1209222201689947e-08,2.8461348659301424e-06,5.590896802784248e-07,1.6517216218594856e-07,1.9254376424568054e-08,6.701419224714108e-08,2.583634847291046e-09,9.56964145004401e-07,6.106698629339847e-12,8.557075374894298e-07,1.7515029337279723e-11,4.879802927975966e-12,1.154063983165057e-11,5.213314753849693e-13,9.992007203327168e-17,3.1184557245094006e-11,2.2467513259171644e-08,5.423101346634891e-10
3.8702341156523216e-08,0.9119092321503777,5.5822399522394865e-06,1.262918519287393e-07,1.7399746866289838e-07,1.1538674112211143e-06,0.0,0.0,2.005914349656097e-06,1.374206652306168e-09,1.3103937197699523e-09,4.664832578149305e-10,4.5816889179983805e-10,3.9557722812953e-19,1.3558422999640739e-13,9.568029979254637e-09,8.541475605478518e-08,4.718735199215566e-08,6.631081033383227e-20,2.5053634321536677e-12,1.562389972787498e-17,6.765677703788035e-17,5.380266734025253e-09,1.6984440219124385e-16,2.2355879045553294e-12,8.156029362949441e-21,2.7491733295071732e-21,8.374757430354678e-16,4.8752371519896484e-17,4.172651975773064e-17,3.357076134694876e-14,3.746576057534126e-20,5.346123335908793e-21,2.845848072829184e-20,3.76,0.0,0.7647834125260347,0.9969022447773184,1.4208546244352241e-08,2.27763517685003e-09,0.029457862645572364,0.023600587931165103,0.005532653286682402,0.00017376928197805378,0.0030954389754525727,7.482583792375386e-05,1.6189775361893908e-09,9.326919952574425e-08,3.814018694213471e-15,2.000287137925032e-07,6.938245942839308e-15,5.4050142575316965e-14,2.9703973660287225e-09,1.23504897638917e-14,2.190346739254209e-11,4.1170598985462666e-21,9.292133796874021e-14,1.07992930962912e-16,2.6899866452069545e-15,1.1734285210141926e-14,2.6310974131401343e-22,2.0469000634220453e-21,5.945016350616423e-17,6.8703495899396665e-12,4.697723892468777e-08,1.9965826684483464e-10,2.1468901870778387e-06,2.1191303784482034e-07,1.7676239108315034e-06,4.272207057146066e-08,2.9245519131367758e-06,5.669900988267982e-07,1.6727808573632255e-07,1.9852861589430053e-08,6.818028698657335e-08,2.649641702264245e-09,9.835627338874009e-07,6.395093116512542e-12,8.797166745476045e-07,1.79657283751201e-11,5.124621123677108e-12,1.2320368810469776e-11,5.352891129993051e-13,1.0268358621180699e-16,3.1662741356925173e-11,2.280444978482329e-08,5.66163638254701e-10
3.917796394115879e-08,0.9119674235778417,5.716960365673462e-06,1.305843648442743e-07,1.8059958693212476e-07,1.1966025511760877e-06,0.0,0.0,2.030099602431222e-06,1.407149648913242e-09,1.3571516774567824e-09,4.807673004253795e-10,4.748481191715586e-10,4.284175201285942e-19,1.4201901080771773e-13,9.719395752531977e-09,8.774332905116404e-08,4.835311586457175e-08,7.208907429408898e-20,2.628003740471866e-12,1.6468036449419124e-17,7.076560671549115e-17,5.395408076806733e-09,1.834499978637969e-16,2.3058059428437495e-12,8.816758744586695e-21,2.983362546974016e-21,8.856352651031093e-16,5.214001125723429e-17,4.4434096859426373e-17,3.479201174367089e-14,3.9961868506053816e-20,5.748893511596836e-21,3.0690035900831456e-20,3.76,0.0,0.7644289797475061,0.9969022111055184,1.4936823770257815e-08,2.370177862528374e-09,0.029813959836929672,0.023885703369124166,0.00559998739778829,0.0001736989927282266,0.003095438858705143,7.667543974615657e-05,1.6736314050828815e-09,9.326840648007948e-08,3.860325844828258e-15,2.0495060322374146e-07,7.415685433993737e-15,5.737887228790119e-14,3.044684065625846e-09,1.3197303637572577e-14,2.222411772975006e-11,4.402648123914546e-21,9.86551334454991e-14,1.1470189398776983e-16,2.857409367724753e-15,1.2384866279921836e-14,2.813541357206102e-22,2.188867264960059e-21,6.435414146789247e-17,6.954215973550162e-12,4.813639401301153e-08,2.101532158916633e-10,2.1787316122780046e-06,2.1609880158011405e-07,1.811256823435219e-06,4.427150714153294e-08,3.0042322207965836e-06,5.748884620266168e-07,1.6938178661228763e-07,2.046699402718329e-08,6.936291521285948e-08,2.7166435749003997e-09,1.0105878655587002e-06,6.694708149264456e-12,9.04119351003516e-07,1.842242307744888e-11,5.379291350448319e-12,1.3142151136375332e-11,5.494586430182325e-13,1.054896603940529e-16,3.2142546756847695e-11,2.3141896381172965e-08,5.908862180383823e-10
3.965358672579436e-08,0.9120255923245737,5.853100591570256e-06,1.3496273799115636e-07,1.8736375452061262e-07,1.2403480812045634e-06,0.0,0.0,2.05427541867305e-06,1.4404584461569885e-09,1.4049699521994157e-09,4.952745114494756e-10,4.91924294786256e-10,4.634959982018421e-19,1.4866688537483314e-13,9.870543493333845e-09,9.010268624613939e-08,4.9532936223589524e-08,7.832271030090181e-20,2.755005600096969e-12,1.7347834685442743e-17,7.396513097887275e-17,5.4101910879139795e-09,1.9794958011852699e-16,2.3771402813580457e-12,9.522156261415808e-21,3.234150207231535e-21,9.358518579437755e-16,5.571324611702226e-17,4.7275653880415805e-17,3.60408977361042e-14,4.25885552515084e-20,6.1761274193489745e-21,3.306477457060598e-20,3.76,0.0,0.7640747087157448,0.996902177258629,1.5692794251947516e-08,2.465181933480803e-09,0.03016991515837029,0.024170655038073342,0.005667298694280565,0.00017362872935187582,0.003095438742467311,7.854732913275106e-05,1.7293717155568889e-09,9.326760522213675e-08,3.90660044591342e-15,2.0993097630268664e-07,7.919213307648954e-15,6.08677578514381e-14,3.119895638352602e-09,1.4090169665926924e-14,2.254576620463462e-11,4.703962302341347e-21,1.0466447005133661e-13,1.2173542062612368e-16,3.032946474916706e-15,1.3062961698215832e-14,3.006027788132702e-22,2.3386507681280448e-21,6.959265858472492e-17,7.0380432809267536e-12,4.93094949451936e-08,2.2111075532895133e-10,2.210681451630607e-06,2.2032775084486394e-07,1.8554484081331118e-06,4.585796851908743e-08,3.085182738301518e-06,5.827848410239605e-07,1.714832746218542e-07,2.109706165876456e-08,7.056250681251887e-08,2.784654170310383e-09,1.0380417653350808e-06,7.005882096419425e-12,9.289178149739437e-07,1.888511911177286e-11,5.644119201370415e-12,1.4007689020217807e-11,5.638426855163823e-13,1.083387814062087e-16,3.2623964468443134e-11,2.3479861471792403e-08,6.165026409263679e-10
4.0129209510429934e-08,0.9120837384022058,5.990653853728549e-06,1.3942737493829657e-07,1.9429169994804686e-07,1.2851140586815339e-06,0.0,0.0,2.0784418588585245e-06,1.4741322316357562e-09,1.453859430471989e-09,5.100045334287815e-10,5.094027508261591e-10,5.009308698979554e-19,1.555315350340256e-13,1.0021461294830347e-08,9.249278850511647e-08,5.0726806635761476e-08,8.50433090212402e-20,2.8864661184039936e-12,1.826453824311525e-17,7.725625766651805e-17,5.424628511144018e-09,2.1338916041090279e-16,2.4495897231274805e-12,1.0274648099778268e-20,3.502472997646701e-21,9.8818268424496e-16,5.947954629562134e-17,5.025573335094559e-17,3.7317669935910474e-14,4.535088235008975e-20,6.628963947632031e-21,3.5589915001642786e-20,3.76,0.0,0.7637205993462758,0.996902143235995,1.6477145956162044e-08,2.562677947447125e-09,0.030525728674214388,0.024455443010148417,0.005734587184325563,0.0001735584965512088,0.0030954386259196996,8.044149530117858e-05,1.7862040452108122e-09,9.326679989504171e-08,3.95284251682157e-15,2.149697856267117e-07,8.449887391972892e-15,6.452238214422609e-14,3.1960323118291564e-09,1.5030942792651566e-14,2.286841194175622e-11,5.021644607225902e-21,1.1095889048461332e-13,1.2910482549650468e-16,3.216881356081496e-15,1.3769383413117739e-14,3.208966631160056e-22,2.496569705043029e-21,7.518381844460961e-17,7.121831509393476e-12,5.0496535226163137e-08,2.3254688331678544e-10,2.2427391480806725e-06,2.245997115372099e-07,1.9001992048416144e-06,4.748189090085483e-08,3.167410388140291e-06,5.906793186853101e-07,1.735825593770125e-07,2.174335339885497e-08,7.177949689080545e-08,2.8536876314466958e-09,1.0659266526283408e-06,7.328960364090175e-12,9.541143090592125e-07,1.935382199841294e-11,5.919417042891556e-12,1.4918730650086403e-11,5.784439535498244e-13,1.112314537453918e-16,3.310698557401853e-11,2.3818353830660467e-08,6.430381068173721e-10
4.060483229506551e-08,0.9121418618223552,6.1296134064570195e-06,1.4397866885141212e-07,2.013851399550565e-07,1.3309104804978175e-06,0.0,0.0,2.102598983194668e-06,1.5081701952441514e-09,1.5038310013842484e-09,5.249569913407119e-10,5.272888959596274e-10,5.408446562589647e-19,1.6261662626696263e-13,1.0172137787462234e-08,9.491359710647632e-08,5.193472066291119e-08,9.228430470391752e-20,3.022483242636867e-12,1.9219437163119126e-17,8.063987088363851e-17,5.4387325932526496e-09,2.298164653589298e-16,2.5231530366305943e-12,1.1076759865380316e-20,3.789306548911385e-21,1.0426856068317729e-15,6.344657432808344e-17,5.337895767521612e-17,3.862257957459757e-14,4.8254048314790794e-20,7.108579759923847e-21,3.8272946216804106e-20,3.76,0.0,0.7633666515547183,0.9969021090372765,1.7290574940474355e-08,2.662696377537085e-09,0.03088140044874517,0.02474006735737212,0.0058018528760775305,0.00017348829910149508,0.0030954385079337518,8.235792747188308e-05,1.8441338636749047e-09,9.32659946877168e-08,3.999052075144662e-15,2.200669838503197e-07,9.00879334209718e-15,6.83484491155214e-14,3.2730943122724962e-09,1.6021526252576037e-14,2.319205378937439e-11,5.356354194219764e-21,1.175481408756352e-13,1.3682166598466766e-16,3.4095034918717094e-15,1.4504957237563135e-14,3.4227786473237416e-22,2.662951645862508e-21,8.114645046317117e-17,7.205580660410616e-12,5.169750836420178e-08,2.4447796351953944e-10,2.2749041473908353e-06,2.2891452844833021e-07,1.9455097237047353e-06,4.9143710104597075e-08,3.2509220545290507e-06,5.985719803189837e-07,1.7567964948130582e-07,2.2406159114008772e-08,7.301432583692842e-08,2.9237585423051794e-09,1.0942447400373399e-06,7.664295453744862e-12,9.797110690358877e-07,1.9828536868692415e-11,6.205504107647704e-12,1.5877070807144475e-11,5.93265262976016e-13,1.1416820180414046e-16,3.35916011723149e-11,2.415738243931813e-08,6.705182490489731e-10
4.108045507970108e-08,0.9121999625966323,6.269972545987356e-06,1.4861700255840255e-07,2.086457792981015e-07,1.3777472824440241e-06,0.0,0.0,2.126746851623349e-06,1.5425715291635839e-09,1.5548955584382515e-09,5.401314942506877e-10,5.4558821821657e-10,5.833642677550904e-19,1.699258097682573e-13,1.0322562093617056e-08,9.736507417335374e-08,5.3156671861930254e-08,1.000810591368407e-19,3.163155752459927e-12,2.0213869717109736e-17,8.411683078795346e-17,5.452515146399797e-09,2.4728097697404826e-16,2.597828960135514e-12,1.1931119300663171e-20,4.095666440228835e-21,1.0994191884255642e-15,6.762218780610005e-17,5.665002974207562e-17,3.9955878578427947e-14,5.130339187899184e-20,7.616190178038677e-21,4.1121635389872215e-20,3.76,0.0,0.7630128652567857,0.9969020746602492,1.8133785020987296e-08,2.765267607643335e-09,0.031236930546207683,0.02502452815949427,0.00586909577887793,0.00017341813283007016,0.00309543838927216,8.429661486689078e-05,1.903166534932141e-09,9.326518594628696e-08,4.045229145463971e-15,2.252225236811182e-07,9.597044980585898e-15,7.235178491721739e-14,3.3510818643799573e-09,1.7063872151668243e-14,2.3516690719808548e-11,5.7087674079966506e-21,1.2444217261752914e-13,1.4489774444641325e-16,3.611108509696816e-15,1.527052292809903e-14,3.647895565327669e-22,2.83813270150582e-21,8.750012879836104e-17,7.289290787253566e-12,5.291240787008271e-08,2.569207288024478e-10,2.3071758965677606e-06,2.3327206325393507e-07,1.9913804462022585e-06,5.084386154584425e-08,3.3357245847658083e-06,6.064629031232953e-07,1.7777455367677025e-07,2.3085769596628797e-08,7.426743940833864e-08,2.9948819311375586e-09,1.122998234057988e-06,8.012247062163473e-12,1.0057103241163496e-06,2.030926843217301e-11,6.502706587144093e-12,1.6884551505513196e-11,6.083095314470447e-13,1.1714957134323749e-16,3.4077802417490235e-11,2.4496956118790432e-08,6.989691351334587e-10
4.155607786433665e-08,0.9122580407366371,6.411724617382452e-06,1.5334274877058262e-07,2.1607531069345308e-07,1.4256343396897128e-06,0.0,0.0,2.150885523840777e-06,1.5773354278551595e-09,1.6070640006156466e-09,5.555276361858649e-10,5.643062876754755e-10,6.2862107601763225e-19,1.7746271999518386e-13,1.0472723805863558e-08,9.984718232465971e-08,5.439265378790406e-08,1.0847094306722064e-19,3.3085832536479233e-12,2.1249224306580868e-17,8.768797322565287e-17,5.465987547810306e-09,2.6583397038841997e-16,2.6736162344959857e-12,1.2840458877604037e-20,4.422609160281832e-21,1.1584426946097622e-15,7.2014442064506e-17,6.007373348508609e-17,4.131781963755716e-14,5.450439366140706e-20,8.153050008080475e-21,4.414403488043381e-20,3.76,0.0,0.7626592403682859,0.996902040102561,1.900748773209734e-08,2.8704219368479564e-09,0.03159231903081019,0.025308825496455307,0.005936315902100759,0.00017334799328943258,0.0030954382708321786,8.625754671101335e-05,1.96330731927362e-09,9.326436980796449e-08,4.091373753789402e-15,2.304363578878149e-07,1.0215784623530597e-14,7.653833892495385e-14,3.4299951914655513e-09,1.8159982021995018e-14,2.3842322068566556e-11,6.079577980722181e-21,1.316511439878988e-13,1.533451101549072e-16,3.821998232674204e-15,1.606693425392289e-14,3.884760208094075e-22,3.022457622241985e-21,9.42651905636078e-17,7.372961931122131e-12,5.4141227259787e-08,2.698922839471037e-10,2.3395538471623724e-06,2.3767215664470192e-07,2.0378118411763055e-06,5.2582780145102075e-08,3.4218248061305972e-06,6.14352164519582e-07,1.7986728223195806e-07,2.3782476556110287e-08,7.553928865190527e-08,3.0670732740337815e-09,1.1521893366949164e-06,8.373182190118036e-12,1.0321142989228102e-06,2.079602131519991e-11,6.811357719320562e-12,1.7943062590887732e-11,6.235797656873394e-13,1.201761272220764e-16,3.456558058314613e-11,2.4837083553562034e-08,7.284172673694444e-10
