Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126)
2.1059070275668496e-07,0.5297647648251206,0.0,6.708107146062415e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006062237607196,1.0,0.0,0.0,6.246622811507328e-06,4.652938045650489e-06,1.5811634952654057e-06,1.2521270591432449e-08
3.115760233851389e-07,0.529765066477373,0.0,9.92487000447703e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006032283227628,1.0,0.0,0.0,9.242060768169982e-06,6.890136330024519e-06,2.33940321267392e-06,1.2521225471541706e-08
5.135466646420469e-07,0.5297656697764626,-5.934729841099874e-67,1.6358395721306258e-17,-3.7092061506874214e-68,0.0,0.0,0.0,0.0,5.938878218792402e-100,9.495567745759799e-66,0.0,0.0,-1.3625471488026082e-107,1.976662114355723e-82,-2.0590230357872116e-84,1.73130207048819e-104,0.0,-4.941655285889308e-83,2.3738919364399497e-66,0.0,-1.1869459682199748e-66,0.0,2.41816615649588e-139,1.7742251388513162e-109,8.924940404779502e-102,6.336899684601394e-103,1.7430529547040627e-119,0.0,0.0,8.924046270011265e-122,0.0,1.841291817685319e-103,0.0,3.76,0.0,0.5005972375006216,1.0,0.0,0.0,1.523288290953732e-05,1.1364492291278756e-05,3.855869483026982e-06,1.2521135231579463e-08
9.174879471558626e-07,0.5297668763529819,4.5387280893309473e-51,2.922544715496472e-17,3.922823213244038e-52,7.454523589031329e-68,0.0,0.0,4.634727671589303e-50,7.251483607759044e-100,-1.1749150506304399e-49,-2.26341267891394e-58,2.4012387665784207e-50,-2.5513990029698454e-91,-5.065067947473861e-66,1.2101626889298603e-67,3.340932480098988e-104,6.496302184151489e-68,1.1226606221809e-66,-2.443931226298084e-50,1.6374480696149856e-50,2.1357919781850655e-50,1.2820874860853612e-69,2.955536277056278e-139,6.024611776026905e-109,1.0914024524916085e-101,2.2851468643096914e-103,2.1303979584192494e-119,2.7635189911083983e-207,-9.749696477756723e-169,1.2294042565689036e-122,-5.466509158799263e-152,3.4013034265993933e-103,8.626333321027939e-152,3.76,0.0,0.5005852560714231,1.0,2.094777310310711e-68,8.62638937854473e-152,2.721431210802101e-05,2.0313041786512893e-05,6.8887493667536615e-06,1.2520954754460626e-08
9.999999999999997e-07,0.5297692894193843,5.217587190243077e-51,3.1853766848448744e-17,4.974055645973514e-52,1.0393982775534908e-67,0.0,0.0,5.376959135673295e-50,-1.6271258517930019e-99,-1.3260026894783986e-49,-2.7750052643338483e-58,2.630792601295158e-50,-2.992549609627146e-91,-5.471008239974784e-66,1.4676136479208139e-67,-6.607962790828907e-103,9.05791127887608e-68,1.4185433075118317e-66,-2.6508205978652847e-50,1.864332095408284e-50,2.317036406501515e-50,1.555964098319595e-69,1.6404973205858989e-136,-1.2952240810441275e-107,-2.424538546636894e-100,-3.0903145614617383e-102,-4.66187533204297e-117,1.6920142018311393e-201,-1.823393879324219e-166,2.3433665093949568e-121,-6.17481353677982e-151,-3.0984323220140753e-102,-1.0393487199514875e-149,3.76,0.0,0.5005828086907905,1.0,2.9251327240966573e-68,-5.358353463543944e-150,2.9661692740601125e-05,2.214091247281029e-05,7.508259349901441e-06,1.2520917889387252e-08
1.7253705121834942e-06,0.5297692894193843,7.560996062256148e-51,5.495955002228164e-17,1.7864441663426275e-51,5.6919306255833384e-67,0.0,0.0,8.916411514921427e-50,-5.7040567997070845e-98,-1.3561617988009445e-49,-7.991519517816434e-58,8.391093595298374e-51,-5.702500902164238e-91,1.3911366860017174e-67,3.880596072928235e-67,-1.6946945598824907e-101,4.9602639329507825e-67,4.991437102992434e-66,-2.0167252171693508e-51,2.288038666053177e-50,1.86986248032393e-51,4.1386585323580805e-69,3.9942592906506275e-135,-3.3127751498375374e-106,-6.174907474264009e-99,-7.951261803248819e-101,-1.1421755506886002e-115,4.126980242506276e-200,-4.421722242977272e-165,5.657605572370198e-120,-1.3619275489054053e-149,-8.399500349864579e-101,-2.557823266189631e-148,3.76,0.0,0.5005612940733345,1.0,1.610073840210538e-67,-1.3297052267372016e-148,5.117631019663219e-05,3.8209491089518334e-05,1.295429851330079e-05,1.2520593813057123e-08
3.3411356422387574e-06,0.5297741152056669,1.1108883975304642e-50,1.0642775575691547e-16,6.285464661170088e-51,4.2203173263738256e-66,0.0,0.0,1.6961593408865e-49,1.5149447867746045e-96,-2.2976143753795374e-49,-2.8981049975235477e-57,3.7956287453999564e-51,-1.8774958024955785e-90,2.4476060925377477e-66,1.4103182690605668e-66,4.888185884402651e-100,3.6778001768623146e-66,2.1734901867789115e-65,-6.55354848816872e-52,4.0763564147401577e-50,6.138032820946361e-52,1.5109332196801142e-68,5.769660443258907e-133,1.1197963794087252e-104,1.6766510430546694e-97,4.875352766113582e-100,3.499716502410767e-114,1.546637119854916e-197,-9.009690976548065e-164,2.6015668764396808e-117,-5.2701500935111145e-149,8.478753464801615e-100,-2.3045217414478034e-146,3.76,0.0,0.5005133735181615,1.0,1.1949398145991973e-66,-1.4695914611045133e-146,9.909686536958736e-05,7.399979111874875e-05,2.5084554378856863e-05,1.2519871981758253e-08
4.956900772294021e-06,0.5297789405299193,-5.445008949721046e-50,1.578959614915493e-16,-2.6021239308547437e-50,8.97178409944856e-66,0.0,0.0,-2.0129725398674297e-49,2.274505819064759e-96,-5.94567354588162e-49,-2.2644167303539083e-50,-5.12698816785003e-50,-6.437190310623322e-90,-2.5709456485806616e-51,1.43448868973072e-66,3.043446426692521e-99,7.818430060965669e-66,2.6115600722672673e-65,5.147859471891743e-51,5.215373086613801e-51,-1.3535561111254102e-50,2.093294020099872e-68,1.7402748305342838e-132,-7.518293661563746e-105,1.3545788861072041e-96,8.436443357210671e-100,6.451181752979099e-114,4.8795076405423556e-197,3.671823657680338e-163,5.746300105988373e-118,4.611916838305592e-149,2.7326752017021e-99,-4.625948627357428e-146,3.76,0.0,0.5004654575506949,1.0,3.9042852627424106e-66,-1.1245769176566631e-146,0.00014701283283601144,0.00010978662660487744,3.721368708091485e-05,1.2519150219117374e-08
8.188431032404547e-06,0.5297885897927421,-4.843950308708541e-50,2.6083237296081695e-16,-6.945254444196091e-50,1.095189568075187e-65,0.0,0.0,-3.84713260049084e-49,-7.990612806438467e-96,-8.332123749326021e-49,-3.1205542495845535e-50,-5.348892070139665e-51,-1.6733000686297845e-89,-5.752538660266506e-53,-1.6655728737146046e-67,4.658520063033004e-99,9.543806514054345e-66,2.1006892726109084e-66,1.3399077198267989e-52,-2.840144525995954e-51,-3.533431468149254e-52,-1.6907439211464338e-69,-9.032926100094203e-133,1.1696073347313312e-103,2.0885705677127544e-96,-1.0882431922640192e-99,-1.9679738464687065e-114,2.6962914791390355e-195,1.016741093669861e-161,-2.6862425341326115e-116,-2.3664998904991384e-148,-1.0220946871891988e-99,-1.2529226170464977e-145,3.76,0.0,0.5003696393766246,1.0,4.919587555049965e-66,-1.2004520937277902e-145,0.00024283100690645758,0.00018134990565257006,6.146858354698775e-05,1.2517706899771719e-08
9.999999999999997e-06,0.5297982372078383,-3.748603615292372e-50,3.1853766848448744e-16,-8.865709882769715e-50,1.5813127980781935e-65,0.0,0.0,-4.291576298389386e-49,-3.281335630105314e-96,-8.914589378533632e-49,-3.3407466652204913e-50,3.025201716982636e-51,-2.004705317091941e-89,2.8302843567755848e-52,5.874969391416441e-67,9.00030004581404e-99,1.3779969690066973e-65,1.2287681447913462e-65,-5.543180167021201e-52,-4.7988206491357206e-51,1.4587176501413237e-51,5.665596904477169e-69,1.0616497732272909e-131,2.4438979719469417e-103,2.6211921298863513e-96,1.5471001094963766e-99,-1.30075162997997e-113,6.531771726878e-195,8.133940187048138e-163,-3.8486075885809397e-116,-3.048799074372617e-147,5.888055780795157e-99,-3.71222566062271e-145,3.76,0.0,0.5003159325305537,1.0,6.418651943355618e-66,-5.1565994255533015e-145,0.0002965378529773615,0.00022146162408539418,7.506371199406037e-05,1.251689790705339e-08
1.1419961292515074e-05,0.5297982372078383,-2.509122123083766e-50,3.637687844300846e-16,-1.0112721442180934e-49,2.1507598627968066e-65,0.0,0.0,-4.346736962216359e-49,5.665537273534274e-96,-8.991753515525697e-49,-3.3828762462640707e-50,8.653195302985518e-52,-2.1410293827650803e-89,1.3320923624955973e-53,2.0080803224587552e-66,1.4129488224960368e-98,1.8742267303137376e-65,3.2150873469320514e-65,-2.7816754448053066e-53,-5.049708544829616e-51,7.754400943455779e-53,2.1496584293398385e-68,2.6176366377112537e-131,3.732265746105893e-103,3.0995269471217654e-96,5.48035135674158e-99,-2.4834863132232028e-113,1.0719116575158406e-194,-1.3976153441820777e-161,-4.570986163256334e-116,-6.585868885895297e-147,1.5832370678660917e-98,-6.652591489345227e-145,3.76,0.0,0.5002738395480291,1.0,8.0607156973896e-66,-9.938234982090325e-145,0.00033863083550202317,0.0002528993305693745,8.571898866879372e-05,1.2516263854972249e-08
1.46514915526256e-05,0.5298078827759455,-9.584776252895955e-51,4.667051958993522e-16,-1.1830561429616763e-49,2.2700977966585507e-65,0.0,0.0,-4.493286747314637e-49,1.3575523920177526e-95,-9.181523979522116e-49,-3.4692239368760837e-50,1.7877623991233236e-52,-3.1035442124108056e-89,5.354031368278503e-55,-4.715665178324134e-67,2.222551163086307e-98,1.978175569457798e-65,-1.881877228657165e-66,-1.2867940054560405e-54,-5.762919675547445e-51,3.799995678049446e-54,-4.951149685016358e-69,3.042272015619775e-131,6.07580280035574e-103,3.3415443396200772e-96,9.060543215064922e-100,-2.3708629979959892e-113,2.776219376350008e-194,-4.764620981713054e-161,2.2161273425234546e-116,6.090144044292625e-147,1.699657822301182e-98,-6.755954163129253e-145,3.76,0.0,0.5001780580615359,1.0,8.449208388283868e-66,-1.0187721932821849e-144,0.0004344123219952839,0.0003244349039024234,0.00010996490327177592,1.251482108466839e-08
1.7883021812736125e-05,0.5298175264973751,-2.5133718284018275e-51,5.696416073686199e-16,-1.25770175330043e-49,1.7809053735424711e-65,0.0,0.0,-4.544549998225997e-49,1.789544205156832e-95,-9.245467256901562e-49,-3.4981179250781433e-50,-4.719732365908876e-54,-3.9800951577945674e-89,-6.768364366715771e-56,-1.0738711034894721e-66,2.872946736574629e-98,1.5518196057780265e-65,-1.902229589197214e-65,1.45812372689366e-55,-6.003232194178511e-51,-4.205000066735724e-55,-1.1563061060664442e-68,4.191210935463613e-131,7.944770623146686e-103,3.453115736485628e-96,7.771490698188568e-102,-2.5205550446262074e-113,4.99148258040141e-194,4.643343665654206e-162,-9.336925197549387e-117,-1.4852996792945508e-147,1.1481821822368042e-98,-6.820050459932772e-145,3.76,0.0,0.5000822949136798,1.0,7.080528959949669e-66,-1.1927040906385777e-144,0.0005301754698512147,0.0003959566282686336,0.00013420632820399227,1.2513378588808176e-08
2.4346082332957177e-05,0.5298368084015963,-1.2143068919395488e-49,7.755144303071552e-16,-3.3543192259389493e-49,2.6319720081315565e-65,0.0,0.0,3.3842693512997164e-49,3.508836598960531e-95,-2.266621962991946e-49,-1.9559881376943726e-49,7.697609236629142e-51,1.1570108802423532e-88,-5.689216775553305e-51,5.809666599374344e-66,-5.7121297435787984e-99,2.2933994956367644e-65,6.79564319884225e-65,-1.4005842451646996e-50,5.66111883074997e-50,1.0087379483251741e-50,6.111113811644046e-68,3.891928800455093e-131,-3.2429001100394705e-103,2.056335362154379e-96,-5.939895885698801e-99,-3.1277254589260833e-113,8.059297349136591e-194,-2.223549016178309e-161,-1.7961583912162384e-115,-4.6670295321393585e-147,-4.091652135955536e-98,-3.1806169985828734e-145,3.76,0.0,0.4998908236210668,0.9999999999999999,1.3778766901189762e-65,-1.6369650748097113e-144,0.0007216467624642549,0.0005389585397776642,0.0001826757121921704,1.251049442022653e-08
3.080914285317823e-05,0.52985608292221,-2.3112609605419914e-49,9.813872532456906e-16,-9.525933748864021e-49,5.857944408755378e-64,0.0,0.0,9.455886284524402e-49,2.1656720541023225e-94,-2.3528760234737667e-49,-5.138308248136902e-49,-4.1862515830198217e-50,-4.908509161880085e-90,2.0218702133509054e-51,1.0135194956512446e-64,-2.629208431915668e-97,5.104833929534413e-64,1.7011488488511925e-63,1.1210753146766966e-50,1.3021706133042928e-49,-1.4866441589048145e-50,1.0718858628619426e-66,6.706274924078495e-130,-7.631760601757418e-102,-1.166910912404068e-95,-1.096086046841419e-98,-2.6439000980271355e-112,7.76687292211778e-193,3.6389939391668656e-160,-5.946831731417678e-115,1.9778116887705512e-146,-1.2005615187974033e-97,1.5298367806791692e-144,3.76,0.0,0.4996994256424765,0.9999999999999998,1.6482225409944694e-64,-3.072769483132043e-144,0.0009130447410545176,0.0006819050860269503,0.00023112714741621858,1.2507611348811771e-08
4.3735263893620335e-05,0.5298946098268376,2.7084239270871268e-49,1.393132899122761e-15,-4.852077005968816e-49,4.8226542482937245e-63,0.0,0.0,4.892422094838074e-48,7.609454620695757e-93,2.7114187223117444e-48,-2.9355256490473465e-49,4.507211499059711e-50,2.9147804979140915e-88,1.0431411756949611e-50,2.504063039692405e-64,-1.785320921304257e-95,4.2024838234522224e-63,4.7126988998595317e-63,-1.0049611562019154e-50,5.341641903051118e-49,1.3461432530275574e-50,2.4366518499924736e-66,2.7144574882326933e-126,-3.9676062712881885e-100,-1.0216802923993095e-93,-3.936870739927969e-97,1.087348924364945e-109,7.07389326658214e-189,-3.775339681528279e-157,7.643749939343978e-113,8.141395398024452e-146,-2.3763793048793108e-96,8.191834547713151e-142,3.76,0.0,0.49931684951068395,0.9999999999999996,1.5324143531682547e-63,-2.5897240407630274e-141,0.0012956208728471116,0.0009676321708689887,0.00032797620012962723,1.2501848495733544e-08
5.666138493406244e-05,0.5299331072344767,-2.2650982010560526e-50,1.8048785449998313e-15,-3.421492911024868e-49,1.84723517528774e-62,0.0,0.0,7.613180106319216e-48,1.9978976589950666e-92,2.707103239786396e-48,-4.486702852822427e-49,9.427040910988026e-51,8.652040024203598e-88,-6.638888540860804e-51,6.857246953976279e-64,-1.1503232048610301e-95,1.609653529510555e-62,1.2449083093585184e-62,-9.110660998397254e-51,9.227160881352029e-49,7.784843493116629e-51,8.754666804759564e-66,5.992096486767006e-126,-3.265568734457469e-100,7.284632312495609e-94,3.480078050170347e-97,2.492409699540389e-109,4.645691102899334e-187,4.5805548301642057e-156,1.462836719129334e-112,-1.281931356181968e-143,6.929028368598584e-97,-2.9465695279580946e-140,3.76,0.0,0.4989345662921779,0.9999999999999993,7.621250000772652e-63,-1.123516179431685e-139,0.001677904091353151,0.001253138053574687,0.00042475354168843834,1.2496090026183038e-08
6.958750597450455e-05,0.5299715751657769,-2.50637087904112e-49,2.216624190876901e-15,-7.36173433123518e-49,3.314179339741186e-62,0.0,0.0,-1.548751032358605e-48,2.6861533908258277e-92,-9.168014834882866e-48,-3.367066165628986e-49,-2.0033163439602633e-49,-1.5236343776326626e-87,4.340103360033424e-51,4.1911999417767926e-64,-5.48171412642175e-96,2.8877995569695944e-62,8.521947558247851e-63,-3.0762086363940616e-51,3.597221299546027e-49,-3.670677898368977e-50,4.161785061877034e-66,3.816306271376221e-125,-3.584703478531649e-100,1.9159937680104539e-93,-2.1746821371354857e-97,2.330455919360605e-109,1.1416204498030363e-186,-1.9824021380594583e-156,-2.198757070488627e-113,-2.8092814056623164e-143,-6.377142581985527e-98,-4.665407437677251e-140,3.76,0.0,0.49855257576246736,0.9999999999999991,1.340619557264547e-62,-1.7972935588680766e-139,0.002059894621063726,0.0015384229036906226,0.0005214592270371674,1.2490335936794235e-08
9.543974805538876e-05,0.5300484226952019,-1.860661002574461e-49,3.04011548263104e-15,-1.9311364275474986e-48,6.166290080800852e-62,0.0,0.0,-5.948454683201649e-48,2.7708269579986974e-91,-1.7237768954416092e-47,-6.344246642860424e-49,-4.7558134136096115e-51,-4.043181161024278e-87,-4.412976608578601e-53,2.7306068183021847e-64,2.5192032583982963e-94,5.372443810665139e-62,5.441772007889208e-63,4.4806446133318175e-53,2.5929104961993013e-49,-2.4764042835001768e-52,2.9412976068966017e-66,1.135817175990955e-124,6.951613616298827e-99,7.707745630943357e-93,9.322138611224181e-97,8.382997195255657e-109,-1.7740043656652421e-186,1.6602553388419857e-155,2.774073174750862e-111,4.576712831288614e-143,7.777726665746222e-96,-4.345455470002473e-139,3.76,0.0,0.4977894718744979,0.9999999999999987,2.4730245877840343e-62,-4.8472168634307413e-138,0.002822998509033126,0.0021083301820513955,0.0007146558481408461,1.2478840885083074e-08
9.999999999999998e-05,0.5301251525954156,1.0377691919609517e-49,3.18537668484487e-15,-4.568919058298371e-49,7.744539870857442e-62,0.0,0.0,-7.450050857799901e-48,4.0734237522424427e-91,-2.332969200456301e-47,1.3804051045921537e-49,2.77694755838481e-50,-5.245129425146137e-87,5.58273450120311e-51,6.243012377972551e-64,2.8250814139093596e-94,6.747506963178454e-62,1.1789032728724055e-62,-1.4597935766851038e-50,4.817046470121471e-49,1.4080274891171008e-50,6.993496252952007e-66,2.164356804030147e-124,8.640052104714562e-99,9.130395415638501e-93,1.2058430970479197e-96,9.792408947959865e-109,1.167015334146049e-185,1.6563545198058933e-155,3.345086335257935e-111,5.926702374962974e-143,9.468329250961765e-96,-3.1768271330440717e-139,3.76,0.0,0.49765498406073755,0.9999999999999986,2.176948626128155e-62,-4.4191192557798e-138,0.002957486322793519,0.0022087684217393846,0.000748705424239125,1.2476815009579596e-08
0.00012129199013627297,0.5301251525954156,3.539734500089159e-48,3.863606774385178e-15,2.1359493777429835e-47,2.4525099954814842e-61,0.0,0.0,-2.9896975769635613e-47,1.6102390779339205e-90,-1.0267890975906723e-46,1.1267063054244916e-47,-2.404692999187995e-49,-1.892963539604879e-86,1.0481809338788218e-49,5.292104027016996e-63,1.3563148282005414e-94,2.136840045114006e-61,9.827308979330605e-62,-2.0934645347681854e-49,2.938449560653751e-48,6.75381889869519e-50,5.783989093188181e-65,1.4688556444228896e-123,1.5165672898262274e-98,1.702500623317648e-92,1.6059763897484403e-96,1.5170767639648742e-108,1.9873291050459108e-184,-3.326515007785007e-155,4.636276982566562e-111,5.800759205162103e-143,1.3909351034782221e-95,2.0722542590097054e-138,3.76,0.0,0.4970275360564773,0.9999999999999982,-3.5050317366290417e-62,1.1441318870538981e-137,0.0035849343270537453,0.0026773553580718575,0.0009075665016185746,1.2467363313756488e-08
0.0001729964742980414,0.5302782602277925,4.87740491994222e-49,5.510589357893449e-15,3.179914375815475e-47,9.176681901457516e-61,0.0,0.0,-2.2529981237880812e-47,2.122904028984835e-90,-1.1520730145023241e-46,1.4191255844736184e-47,3.1614224341043114e-51,-4.898843660818312e-86,1.3547332159809188e-52,9.302080597588317e-63,4.6953080975671365e-93,7.994607416296336e-61,1.7702793430759323e-61,-3.9060296374313594e-52,4.9299432876240703e-48,3.7752976137175446e-52,1.0008862595044196e-64,-1.555670764992772e-122,1.308300401044273e-97,3.7900032762493715e-92,7.238730284268035e-96,-2.9929949115204327e-108,5.35455857721741e-182,-5.982265903504902e-153,-4.151615545686635e-110,7.102834746956553e-141,6.247033319743471e-95,-1.9358988875533503e-136,3.76,0.0,0.4955071614867636,0.9999999999999974,1.2277649910771943e-61,-1.0541407150880173e-135,0.005105308896767506,0.003812764798226149,0.0012925316540808522,1.2444460505148595e-08
0.00022470095845980982,0.5304308995015193,7.9773820596071535e-50,7.157571941401712e-15,3.471878951918878e-47,1.7099530134604288e-60,0.0,0.0,3.230047324626517e-47,1.641177005315348e-89,-4.976835970849585e-47,1.3089799381639166e-47,2.2397897506079383e-49,7.198524793418908e-86,-4.159147411498209e-51,6.24339087205089e-63,7.465994650584766e-92,1.4894280742315945e-60,1.2593446022968966e-61,1.2051988781127288e-50,8.553021397840107e-48,3.518053858789742e-50,4.365105481966677e-65,-3.98694188264276e-121,1.9959776289463502e-96,5.601526040094183e-91,2.2451219424579652e-94,6.3964968090824276e-108,1.4032508930496703e-181,8.564105778868741e-153,2.717292755306439e-110,1.7294130269909048e-140,1.8200161203877267e-93,-5.512262421894828e-136,3.76,0.0,0.49399143778288485,0.9999999999999967,3.18105551293802e-61,-3.135017664205638e-135,0.006621032600646158,0.004944662001888534,0.001676358177130328,1.2421627297004933e-08
0.00027640544262157824,0.53058307184838,-1.576172186958787e-48,8.804554524909966e-15,1.7431872319344536e-47,4.397489025068882e-60,0.0,0.0,-2.2716343000217904e-47,2.9512874218265788e-89,-1.3594321729200656e-46,7.507564350351507e-48,-4.308299588305504e-49,-7.422650934157469e-86,-1.8468908501250766e-50,3.5772598978909798e-62,9.455580359483506e-92,3.830336981735049e-60,6.618030839320631e-61,-3.773496447031219e-50,6.000457110846959e-48,-5.599639485852811e-50,4.429809527139114e-64,-5.965495194111109e-121,2.8845444328485883e-96,7.30459636373786e-91,-4.424643029539836e-95,-4.8124928222429225e-107,2.104351250716053e-179,-7.26182586317468e-153,-3.6905656085779555e-109,-3.8416701714752803e-140,-5.001299627298062e-95,4.916840342606524e-136,3.76,0.0,0.4924803507169519,0.9999999999999959,1.3023034742763396e-60,1.1154179597936447e-134,0.008132119666579202,0.00607305771465935,0.0020590495530563766,1.2398863476001079e-08
0.00032810992678334667,0.53073477869434,-8.683233509379952e-49,1.0451537108418209e-14,-5.552149027563781e-48,5.424276897014659e-60,0.0,0.0,-3.041149571792403e-47,2.6110220848911572e-89,-1.3956420955252933e-46,-1.384486847135851e-48,1.8698629647244293e-49,-2.897484615717568e-85,-2.4178521985071765e-50,-8.251237975707992e-63,1.1006845766990058e-91,4.7233691367221715e-60,-1.4422649497889022e-61,4.1585576072736565e-50,4.822045447471335e-48,1.3758987545315124e-50,-7.905601904155998e-65,1.1781819246679669e-120,3.0626448130178073e-96,9.57129363285962e-91,5.651954387800804e-95,-3.2352573521916547e-106,3.461774253944874e-179,-3.5110817728537843e-153,-1.1929700867391138e-108,2.181130109827407e-139,2.7478087570591787e-94,1.0788627412041529e-136,3.76,0.0,0.49097388610555426,0.9999999999999951,1.6701406639236723e-60,1.6366960302470575e-134,0.009638584277976769,0.007197962648548409,0.0024406092532595295,1.237616882948253e-08
0.0003798144109451151,0.530886021464467,4.250586387142765e-49,1.209851969192644e-14,-1.1721582396752072e-47,8.099410283776932e-60,0.0,0.0,-2.3836498202515184e-47,3.021517275718914e-89,-1.4065653928128003e-46,-3.7154659900490497e-48,9.672482658797122e-51,2.7638206519008943e-86,1.003534436917856e-50,3.8685586251686606e-62,1.0139949437082294e-91,7.052059391277768e-60,7.2069452712806e-61,-2.643948114798299e-50,5.821436270548163e-48,1.6007120782143277e-50,4.091478658549168e-64,2.081290114558043e-120,2.828255480804207e-96,8.849183998423614e-91,-2.2188482661836112e-95,-7.433457322187647e-106,4.6815746501778325e-179,9.75531695749081e-153,-1.12149235554216e-108,-1.189488737871556e-139,-1.0297078171376404e-94,8.756172486556264e-136,3.76,0.0,0.48947202980947124,0.9999999999999943,2.424586649976353e-60,2.567702646165354e-134,0.011140440574059756,0.008319387482194088,0.0028210407383225224,1.235354314546041e-08
0.00048322337926865193,0.5311871204492511,5.1583187575557885e-49,1.5392484858942856e-14,-1.2727961166662776e-47,1.2834047630942063e-59,0.0,0.0,2.2352826664016346e-46,1.790363903171135e-89,2.4346193035625623e-46,-1.385924407803746e-47,1.5392545569340193e-50,2.891921247273879e-85,3.697523973494046e-53,8.351078285618542e-62,1.4269651852582468e-91,1.1170678628962851e-59,1.5555315410601895e-60,3.1585365346250883e-52,1.5936773092958643e-47,5.1350592585870554e-52,8.98050465376549e-64,2.664992884325363e-119,3.9864047977302e-96,1.6395282802236437e-90,1.7483801826993105e-95,-4.254870059487363e-106,4.828057881525328e-179,3.524217431689568e-150,1.4719950635119506e-108,3.722626310388673e-140,8.968762891463602e-94,-1.9267618266911475e-135,3.76,0.0,0.48648208581242625,0.9999999999999927,3.165488761722247e-60,3.0719558343180146e-134,0.014130384571104762,0.010551839407692765,0.003578532854914176,1.2308497820054979e-08
0.0005866323475921888,0.5314863801201228,-1.5830961897102258e-47,1.8686450025959193e-14,-3.3538122772878154e-46,2.1530234813690045e-59,0.0,0.0,9.345627175688998e-47,7.821550608094256e-88,1.2603335219759635e-46,-1.4816527033617104e-46,-8.211126389634895e-49,9.466057382305534e-85,-3.2820829695174965e-49,3.90125760944232e-62,2.5374774504936276e-92,1.8736445671420435e-59,7.633506252543046e-61,1.068937270502394e-49,-1.5943700564688249e-49,-1.758759029156597e-49,4.3223199579567e-64,7.6917099795613885e-118,2.3462172924403145e-97,-1.3188842951499625e-90,1.0364768953058053e-94,-7.927843638414292e-104,7.393722673099293e-178,7.839541387192974e-150,-1.3756840529267107e-106,6.293524476230816e-139,6.95532105114118e-94,1.0572135239771085e-133,3.76,0.0,0.48351040647938903,0.999999999999991,1.2081888560492307e-59,9.98943265767482e-133,0.017102063904141963,0.01277049826525219,0.004331553375163955,1.2263725816937974e-08
0.0006900413159157256,0.5317838116899172,-9.760598958157618e-48,2.1980415192975442e-14,-8.36326080512234e-46,-2.403876442689492e-59,0.0,0.0,-2.438693789113992e-46,1.500400931498738e-87,-3.734230544550659e-46,-3.3936184613280295e-46,-2.1254459320152305e-49,-2.4690304880025394e-84,-1.7799272915976778e-49,-4.5459097371123576e-61,1.6780806752448665e-90,-2.0974631350099015e-59,-8.335810202930563e-60,3.410043605333919e-51,-2.288726920427572e-47,-1.8669082917280476e-50,-6.113093716299389e-63,8.21597048099815e-118,4.678931737174721e-95,-1.4626509404011892e-90,3.8490183491631755e-94,-9.540458237498761e-104,9.661113421759936e-178,8.366095078535432e-149,5.690625955105122e-107,-1.4833611141628486e-138,3.4706506254692823e-93,6.88460730387841e-134,3.76,0.0,0.48055688025421855,0.9999999999999893,4.9582328269862753e-60,1.5499146458437834e-132,0.02005559012931244,0.01497544830766775,0.005080129602419228,1.2219225463659111e-08
0.0007934502842392625,0.532079426348323,4.852891635386083e-49,2.5274380359991587e-14,-1.1245874282135683e-45,-7.495367668710618e-59,0.0,0.0,-4.5162918722651446e-46,1.7644141445364776e-87,-7.172607609514919e-46,-4.459842191281556e-46,2.499428824541729e-50,-5.877437497362162e-85,5.733034874377753e-51,-4.806852205618476e-62,2.7288880454122497e-90,-6.531187177469813e-59,-1.0075989455906576e-60,9.628339402898608e-52,-3.376483781995947e-47,3.1681544381729534e-51,-6.375773007439963e-64,2.7897973825197897e-117,7.596386959623613e-95,-9.907296266066465e-91,6.776945501013263e-94,-2.6945405215126766e-103,4.478084670852086e-176,2.3422552288292264e-148,-2.818094171255348e-106,6.294601805712764e-138,6.255216622986768e-93,4.8651962270567975e-133,3.76,0.0,0.47762139625913363,0.9999999999999877,-7.559319471843548e-60,6.382244998584423e-132,0.02299107412439738,0.017166773275439844,0.00582428867396244,1.2174995097985162e-08
