Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339),S(215),CHF2(82),S(4704),S(2774),S(4610),CHF3(42),S(221),S(3742),S(2509)
7.066843238990715e-18,0.47475553156603345,2.702755598901994e-27,2.976135199413428e-31,4.3956360918748415e-33,1.1801710981872397e-38,0.0,0.0,8.940279254525089e-21,7.990455375674032e-36,1.7765892400353016e-47,1.3541182878133252e-47,5.726106562125797e-53,1.950790935145508e-71,1.7634330886896707e-47,6.93785934226689e-37,6.977494672430461e-42,1.705915282997427e-35,3.274969882387156e-88,2.79780624431602e-68,3.5155858054021325e-84,1.790253112441202e-83,1.0367011612886924e-27,8.830252625082383e-82,7.581423892527965e-58,2.4459830956373602e-91,2.514497838115164e-98,1.0177414715546747e-78,3.871756412921102e-93,1.2271724983402441e-91,1.1522838498963348e-57,2.8735938268495937e-103,9.397887731707625e-103,5.828198966087287e-105,3.76,0.0,0.6069860317275058,0.999999999999542,3.1335915338899723e-44,1.1392283295511191e-54,5.627998038033765e-18,3.54975294152914e-18,1.6767301286999936e-18,4.015149678046321e-19,4.580922100175174e-13,1.212830246456633e-37,2.922746625513499e-58,5.931519408081814e-34,4.294922245006548e-40,4.433214034782663e-33,9.95440173555861e-91,9.58445411923347e-90,4.448967053062727e-40,1.3053841001877933e-91,2.0700045585798784e-43,2.5256682041053513e-104,6.098781865570903e-90,6.281890295733729e-93,2.774346427869103e-105,3.756462822215331e-104,3.732572254911119e-101,1.871774606993889e-91,5.312273746165998e-90,2.3377796315190625e-39,1.705915282997265e-35,2.4528114381770515e-43,1.9090209010390204e-52,3.5803870035107645e-21,1.0529424514107786e-66,4.211686332592377e-29,1.418515778747663e-26,1.422727463874842e-26,1.6932325108625296e-36,5.739508366251962e-38,7.247908595580864e-47,6.885656308360671e-21,2.0546256488117223e-21,2.9808827252246027e-32,2.2202318132294536e-44,5.248453795105854e-45,2.2003732668489805e-32,3.241204707172013e-35,5.565595033214386e-35,2.1997367872626945e-63,2.789779963750164e-40,1.2379251074684776e-58,4.1937158928268584e-63,1.6789893672781734e-32,2.245480001840667e-38,1.7734444184762347e-32,4.4617116473653886e-63,1.5408214832205165e-59,4.001345070086722e-42,3.580387003508324e-21,1.6651420212716222e-53,6.748753536451593e-33,2.0191363713763863e-43,1.0367011619807925e-27,1.6056716893837687e-40,1.2194263515226675e-52,1.8360818297549802e-57
1.413982622015258e-17,0.47475553156603345,5.4078599263813075e-27,5.9548561444556135e-31,1.759399972560799e-32,4.723760420552938e-38,0.0,0.0,1.7888325910699424e-20,3.198264523043894e-35,1.4223516338138585e-46,1.0841179915121493e-46,4.584367037261104e-52,1.5618189109627062e-70,7.058327989407018e-47,2.7769517935088635e-36,2.792816257887692e-41,6.828106912381735e-35,1.0492842019656446e-86,2.2399462001033448e-67,1.126751401880381e-82,5.737792548785849e-82,2.0743030172501255e-27,2.8291740685238563e-80,6.069748947486508e-57,7.8396903911580805e-90,8.05897898636073e-97,1.6302816507429006e-77,1.240904611241291e-91,3.933109332655747e-90,9.22527742335332e-57,1.8423367746691657e-101,6.025233712192933e-101,3.736612090335801e-103,3.76,0.0,0.6069860317275058,0.9999999999990835,2.5087785848960848e-43,9.120753636403922e-54,1.126088573552716e-17,7.10258994348325e-18,3.3549170168527463e-18,8.033787751911615e-19,9.165824030446613e-13,4.854481712973802e-37,2.339974455620067e-57,2.3741535203223058e-33,1.719088176862649e-39,1.77444094287446e-32,3.1904031867962705e-89,3.0718343169316713e-88,1.78074626821608e-39,4.18377896466836e-90,8.285412796538486e-43,1.6190030206233736e-102,1.954670260083808e-88,2.0133568421881967e-91,1.77841063007319e-103,2.407966563429702e-102,2.3926522836698033e-99,5.999070450647953e-90,1.7025930328606635e-88,9.357211251147964e-39,6.828106912383857e-35,9.817638090547466e-43,1.528377483059123e-51,7.163884682081005e-21,1.6860797929665617e-65,8.427031945894704e-29,2.838263978343021e-26,2.84669100546412e-26,6.777342730611645e-36,2.297299104163375e-37,5.802733912599874e-46,1.377729494185178e-20,4.111036376274124e-21,1.1931299305218328e-31,1.5307390533721878e-43,4.201954320597423e-44,8.80722740553801e-32,1.2973265651809251e-34,2.2276884492075586e-34,1.7611269640556636e-62,1.1166390231639227e-39,1.9822930692554436e-57,6.715409425463572e-62,6.720333040988683e-32,8.987771896976014e-38,7.098399403059157e-32,7.144551705498251e-62,2.4673218982582246e-58,1.6015820365016283e-41,7.163884682071236e-21,1.3331270484433629e-52,2.701260190415483e-32,1.616502632042007e-42,2.074303020020329e-27,6.426871349176991e-40,9.762825477652898e-52,1.1848186212377995e-56
2.8285792182476305e-17,0.47475553156603345,1.0818070226694283e-26,1.1912298185828881e-30,7.039891614714471e-32,1.8901197971448755e-37,0.0,0.0,3.5784419223162204e-20,1.279722402468273e-34,1.1383135879018935e-45,8.676238777934648e-46,3.668887023992626e-51,1.2499297949288005e-69,2.8242505818688106e-46,1.1111424307461379e-35,1.117490285379247e-40,2.7321321965625915e-34,3.359781108412391e-85,1.792637755356295e-66,3.6084291304978456e-81,1.8375320179343163e-80,4.14950672501924e-27,9.058950293689198e-79,4.857643883681346e-56,2.5108403215536434e-88,2.580888692896333e-95,2.60996847942277e-76,3.974005431659918e-90,1.2595809768906765e-88,7.383026081089041e-56,1.1801323166941551e-99,3.859540397329179e-99,2.3935345954383907e-101,3.76,0.0,0.6069860317275058,0.9999999999981666,2.007785336912649e-42,7.29937489881468e-53,2.252666113051395e-17,1.4208263948975864e-17,6.7112907931619676e-18,1.6071063883761087e-18,1.833562753203428e-12,1.9424250109597475e-36,1.8726907307203769e-56,9.499706227509347e-33,6.878591842031017e-39,7.10007508818817e-32,1.0217288280002362e-87,9.837570583178757e-87,7.125304704050643e-39,1.3398581503068808e-88,3.3152443233237695e-42,1.0369867523939524e-100,6.259844987127804e-87,6.4477892339012795e-90,1.1390888015864967e-101,1.5423253304732683e-100,1.5325164448809608e-97,1.9212065008074429e-88,5.452565937261703e-87,3.744103570163205e-38,2.7321321965697588e-34,3.92833414423433e-42,1.2231664847604762e-50,1.4330880039195278e-20,2.698825682239124e-64,1.6857723552589357e-28,5.67776037914247e-26,5.694618083389593e-26,2.711819878725059e-35,9.192188776222429e-37,4.643950694382758e-45,2.7560572208616955e-20,8.223857830881118e-21,4.774073845583982e-31,1.1263164678333312e-42,3.3628405160411482e-43,3.5240381566418666e-31,5.190996106731834e-34,8.913655495380451e-34,1.4094368138520035e-61,4.468010582522277e-39,3.172959869830648e-56,1.0749028423117837e-60,2.6890085797551247e-31,3.5962794701679573e-37,2.8402843702561007e-31,1.1435935228220977e-60,3.949321814442619e-57,6.408424129190548e-41,1.433088003915618e-20,1.0669083299255716e-51,1.0808559315237592e-31,1.2936386781003877e-41,4.1495067361036616e-27,2.5715857508177593e-39,7.813227554041955e-51,8.34124910618823e-56
5.657772410712376e-17,0.47475553156603345,2.1638497408737623e-26,2.3827182873731436e-30,2.8164150560020446e-31,7.561712606189808e-37,0.0,0.0,7.157660584854416e-20,5.119722915094836e-34,9.108238185985833e-45,6.94230923027393e-45,2.9356672297684054e-50,1.000133739992146e-68,1.1298841339482394e-45,4.445293244449349e-35,4.47068881597485e-40,1.0930308079913505e-33,1.0754615397197478e-83,1.4343826164790404e-65,1.1551494485588463e-79,5.882404834042191e-79,8.299914123942465e-27,2.8997593429119448e-77,3.886853161012796e-55,8.038949533391454e-87,8.262069853907825e-94,4.1771661791426977e-75,1.2721796555675692e-88,4.032237362822341e-87,5.907543232414698e-55,7.556166175598591e-98,2.4711915548281447e-97,1.5325354547410735e-99,3.76,0.0,0.6069860317275058,0.9999999999963326,1.606533322270688e-41,5.8406089596551846e-52,4.505821192048753e-17,2.8419611966298654e-17,1.3424038345795278e-17,3.2145616083935576e-18,3.667523309938888e-12,7.770964877006239e-36,1.4984371121220709e-55,3.8005008091218936e-32,2.751884578631296e-38,2.8404923646623206e-31,3.270812503634701e-86,3.1492552157190196e-85,2.8505859350179547e-38,4.289225229453573e-87,1.3263135888440274e-41,6.639355701793203e-99,2.0039347426318143e-85,2.0641004909220842e-88,7.293068379193343e-100,9.87480889250529e-99,9.81200775588961e-96,6.150268371533289e-87,1.7455043016507026e-85,1.4978854186757735e-37,1.093030808005837e-33,1.5715895366117683e-41,9.787190186442797e-50,2.866487075331897e-20,4.318999623211654e-63,3.3719108286338646e-28,1.13567531871763e-25,1.1390472218228196e-25,1.0849045319624735e-34,3.6774740610043894e-36,3.715866125647395e-44,5.512712674127916e-20,1.644950073882387e-20,1.909940407087242e-30,8.617240144816666e-42,2.6907833456657194e-42,1.4098447341861368e-30,2.0767364599814108e-33,3.56604262051763e-33,1.1277635940849234e-60,1.787495172532352e-38,5.0777688080106936e-55,1.7201944907312343e-59,1.0757785291804368e-30,1.438745963621867e-36,1.1362986960676723e-30,1.8301218407105702e-59,6.320200503966522e-56,2.5637948052540788e-40,2.866487075316255e-20,8.536912077153172e-51,4.324127536600391e-31,1.0350199404560035e-40,8.299914168287367e-27,1.0288018098538165e-38,6.251769225615191e-50,6.217856766570041e-55
1.1316158795641866e-16,0.47475553156603345,4.327937809849387e-26,4.7656954670163966e-30,1.1266577108959925e-30,3.024933331094275e-36,0.0,0.0,1.4316097910113375e-19,2.048055838973879e-33,7.287282399525662e-44,5.554374704403835e-44,2.3487570659362093e-49,8.001829569415676e-68,4.519904346668954e-45,1.7782620057566127e-34,1.7884210767372257e-39,4.3724792576718146e-33,3.442007542723621e-82,1.1476151271214221e-64,3.6972017653073923e-78,1.882737990290983e-77,1.6600728855328887e-26,9.280662531388317e-76,3.1097777917246323e-54,2.573680782825782e-85,2.644378648067411e-92,6.6844455556184846e-74,4.071771750726311e-87,1.2905685253033316e-85,4.7264843343228767e-54,4.837008811860287e-96,1.581910232404756e-95,9.810382884217651e-98,3.76,0.0,0.6069860317275058,0.9999999999926646,1.2853486918874024e-40,4.672930843774629e-51,9.012131350043469e-17,5.684230802629449e-17,2.6849533451121365e-17,6.429472023018673e-18,7.335443849081609e-12,3.108638936627443e-35,1.1988635132925454e-54,1.5203238366958613e-31,1.1008433670799931e-37,1.1362894184850223e-30,1.046864903875814e-84,1.0079589277083447e-83,1.1403272401547558e-37,1.3728209480978016e-85,5.305686007749043e-41,4.2500327025455077e-97,6.413846372881537e-84,6.606414710923709e-87,4.668491481808757e-98,6.321133967336592e-97,6.280934151604476e-94,1.9684713242319958e-85,5.586707125025678e-84,5.992030826199136e-37,4.3724792579277295e-33,6.286870427759865e-41,7.830495420743242e-49,5.733285218114691e-20,6.911101995791379e-62,6.744188383527718e-28,2.271473882898369e-25,2.278218040385605e-25,4.339971298143648e-34,1.4711093377068088e-35,2.972975148580609e-43,1.1026023580313102e-19,3.290078654962442e-20,7.640383409338999e-30,6.73643696689509e-41,2.1528310712378966e-41,5.639837912161244e-30,8.307621922179337e-33,1.426533140933479e-32,9.022965419474285e-60,7.1505626114963e-38,8.125256581775619e-54,2.7525911373738386e-58,4.303464333549068e-30,5.755452238345498e-36,4.5455647050685745e-30,2.928492462177634e-58,1.0113348962568045e-54,1.0256076767640953e-39,5.733285218052121e-20,6.830217228821392e-50,1.7297917863999474e-30,8.279545132353422e-40,1.6600729032722932e-26,4.115542629889652e-38,5.0018904001186e-49,4.7921838836952176e-54
2.2632931565500846e-16,0.47475553156603345,8.656124478068448e-26,9.531650794556576e-30,4.506814226645408e-30,1.2100242619670075e-35,0.0,0.0,2.8632972561361547e-19,8.192556713815513e-33,5.830102648649878e-43,4.443710671953655e-43,1.8790953128745788e-48,6.401767454958081e-67,1.808035289286278e-44,7.113337396311738e-34,7.153975458737278e-39,1.7490630240509145e-32,1.1015273084821967e-80,9.181358094744827e-64,1.1832203270865767e-76,6.025351055150224e-76,3.3202358052261643e-26,2.9700412348172318e-74,2.487940360449729e-53,8.241150621815947e-84,8.462837972899742e-91,1.0695916592621805e-72,1.30309448270724e-85,4.130223427235667e-84,3.7813685819017806e-53,3.0960256743898757e-94,1.0125339689875806e-93,6.279336112798177e-96,3.76,0.0,0.6069860317275056,0.9999999999853288,1.028327769647424e-39,3.738522174783976e-50,1.80247516660329e-16,1.1368770024768719e-16,5.37005236620114e-17,1.2859292750629772e-17,1.4671282630054955e-11,1.2435061745581711e-34,9.591363431719764e-54,6.081541106590135e-31,4.40355223302598e-37,4.545342627025248e-30,3.350295696397907e-83,3.225784197146204e-82,4.561495090398012e-37,4.39345827171132e-84,2.1223606587253777e-40,2.7202912692643752e-95,2.0526316798610464e-82,2.114259743008538e-85,2.9881308163864605e-96,4.045927071610264e-95,4.0201977906907915e-92,6.299726002943875e-84,1.7879212424497752e-82,2.3969110726900568e-36,1.7490630244795728e-32,2.5148510206435762e-40,6.264693451238241e-48,1.1466881503512517e-19,1.1058324301579241e-60,1.3488745925891412e-27,4.543071021555737e-25,4.556559643891431e-25,1.7360591431890835e-33,5.884676743373755e-35,2.3784930078865227e-42,2.205264539129445e-19,6.580335815088572e-20,3.056277723564612e-29,5.326199805360705e-40,1.7223466188201304e-40,2.25602696295472e-29,3.323183989761541e-32,5.706364757342476e-32,7.218715025831778e-59,2.8603414337198103e-37,1.3001071676567075e-52,4.404369676740388e-57,1.72145577714342e-29,2.3022745749602613e-35,1.818299867640693e-29,4.6858250609533306e-57,1.6182179467798818e-53,4.1026479663498106e-39,1.1466881503262223e-19,5.464495740114259e-49,6.919448696215683e-30,6.621710581211387e-39,3.3202358761866693e-26,1.6462844104916572e-37,4.001702491602142e-48,3.760897589592578e-53
4.526647710521881e-16,0.47475553156603345,1.731253993557778e-25,1.906356532267327e-29,1.8027623675590925e-29,4.840209069100225e-35,0.0,0.0,5.726672186677892e-19,3.277089358440225e-32,4.664192771812686e-42,3.5550528537327225e-42,1.5033126633230642e-47,5.121535364427914e-66,7.232288147594328e-44,2.8453927918330096e-33,2.861648447472441e-38,6.996395647156579e-32,3.525023115649066e-79,7.345262781548667e-63,4.3867642595837146e-75,2.233886110543167e-74,6.640561538276684e-26,9.511968169871694e-73,1.990399565403543e-52,3.0597266082233316e-82,3.1331142959203787e-89,1.7114200077985002e-71,4.8310422177740435e-84,1.531271629893368e-82,3.0251692420156704e-52,2.618317035499575e-92,8.5630302766883e-92,5.310453836498559e-94,3.76,0.0,0.6069860317275054,0.9999999999706571,8.226817425384654e-39,2.990888773413348e-49,3.604999229801176e-16,2.273784850960767e-16,1.0740250408474289e-16,2.5718933799295474e-17,2.934295100275906e-11,4.974125907373718e-34,7.673272891082301e-53,2.4326645754006936e-30,1.7614563964466286e-36,1.8181740430934558e-29,1.2421151992688273e-81,1.1959526815283228e-80,1.824635575475836e-36,1.6288663822308625e-82,8.489614525837543e-40,2.0127734125879107e-93,7.610088620671131e-81,7.838574581785143e-84,2.210949819833015e-94,2.9936248108512127e-93,2.974590145242394e-90,2.3356111253098633e-82,6.628680429040938e-81,9.587849046151926e-36,6.996395654165161e-32,1.005961290236586e-39,5.011873274223561e-47,2.29340740736371e-19,1.7693764565096406e-59,2.6977870740922764e-27,9.08626534005404e-25,9.113242716424122e-25,6.944377721996357e-33,2.3539185426400058e-34,1.9028395371505834e-41,4.4105889007701e-19,1.3160850127204905e-19,1.222535961196933e-28,4.2357783857000476e-39,1.3779099999907685e-39,9.024291449174914e-29,1.3293006402636294e-31,2.2825923423961693e-31,5.775109108798202e-58,1.1441598522897019e-36,2.0802243338307424e-51,7.04717019382774e-56,6.885963181429769e-29,9.20928565854034e-35,7.273347434978531e-29,7.497506898198398e-56,2.5892139435713006e-52,1.6411328342116518e-38,2.293407407263591e-19,4.37180044386323e-48,2.767835787269157e-29,5.293913679017336e-38,6.640561822124472e-26,6.5852745858683014e-37,3.2014383095308444e-47,2.9795764829756678e-52
9.053356818465473e-16,0.47475553156603345,3.4625539334880835e-25,3.8127409871225045e-29,7.211122821814251e-29,1.936114160398248e-34,0.0,0.0,1.145342204892978e-18,1.3108490781920651e-31,3.731398412518087e-41,2.8440759307755765e-41,1.2026655728904554e-46,4.097276656288228e-65,2.892944566663422e-43,1.1381686495944761e-32,1.1446710579548458e-37,2.798587694469256e-31,1.1280290608966554e-77,5.876283100451598e-62,1.4097968404437026e-73,7.179153850803025e-73,1.3281212579033624e-25,3.043963073896946e-71,1.5923386033193168e-51,9.857997107490173e-81,1.00686655215338e-87,2.738353494556938e-70,1.5525756034699697e-82,4.921126188912933e-81,2.420168230671972e-51,1.682128035677438e-90,5.501291922180865e-90,3.411684633608826e-92,3.76,0.0,0.6069860317275051,0.9999999999413138,6.581532046168926e-38,2.3927394833998652e-48,7.210047356196945e-16,4.547600564152713e-16,2.1480646493401172e-16,5.143821427040096e-17,5.868625099124289e-11,1.9896706109779073e-33,6.138691189226998e-52,9.730746407405319e-30,7.045894590154124e-36,7.272770165661466e-29,3.99185017564735e-80,3.8434944073295856e-79,7.298619882793883e-36,5.234777831378063e-81,3.395879690115849e-39,1.2963534328181537e-91,2.4456931692025104e-79,2.5191236608983022e-82,1.4239902632484528e-92,1.928082369002138e-91,1.9158250366745677e-88,7.506079659934205e-81,2.130293098475151e-79,3.835186383868302e-35,2.7985877057918094e-31,4.0238894189240936e-39,4.0095454880238256e-46,4.5868459211202e-19,2.8310369557893503e-58,5.395615929220149e-27,1.81726541417849e-24,1.822660832357366e-24,2.777779237987353e-32,9.41576958942271e-34,1.522289640740582e-40,8.821237621828973e-19,2.6321878718893885e-19,4.890193583672684e-28,3.3785497995763894e-38,1.1023410810681551e-38,3.6097532977937077e-28,5.317256647850771e-31,9.130462248615672e-31,4.620142136417975e-57,4.576685971681716e-36,3.3284011385285493e-50,1.127561406489138e-54,2.754413273724124e-28,3.6837517323852877e-34,2.909368559581925e-28,1.1996151192232123e-54,4.142793010176587e-51,6.564920194515099e-38,4.586845920719719e-19,3.497642002228371e-47,1.107145574890269e-28,4.229463523405119e-37,1.3281213714436278e-25,2.6341390029197213e-36,2.5611815675169297e-46,2.372004193629524e-51
1.8106775034352657e-15,0.4747555315660336,6.925221207062094e-25,7.625516093898662e-29,2.8844637968646973e-28,7.744582733975537e-34,0.0,0.0,2.2906921778107203e-18,5.243422983434725e-31,2.985136301471204e-40,2.2752740772196725e-40,9.62140038173243e-46,3.2778403573181714e-64,1.1571836156358292e-42,4.5526973929759576e-32,4.578707798388518e-37,1.1194415450628957e-30,3.609727300507247e-76,4.701059393801223e-61,4.511996912145681e-72,2.2976586771183612e-71,2.6562512959171304e-25,9.740782393786858e-70,1.273878526987132e-50,3.170889304225646e-79,3.2224322495962574e-86,4.3815065520442274e-69,4.968955691522086e-81,1.5749864424186547e-79,1.936152657160661e-50,1.0766377112463085e-88,3.5210810154934396e-88,2.1836361049463917e-90,3.76,0.0,0.6069860317275043,0.9999999998826273,5.265256875644515e-37,1.914203054032318e-47,1.4420143608988478e-15,9.095232055433239e-16,4.2961438664777245e-16,1.0287676870770911e-16,1.1737270394088152e-10,7.95872298830908e-33,4.910982129489965e-51,3.89230965574759e-29,2.818370034805839e-35,2.9091228714378754e-28,1.2775759674717802e-78,1.2300947207073905e-77,2.919465470633521e-35,1.6753734528720435e-79,1.3583582530596196e-38,8.298649067824645e-90,7.827341305181947e-78,8.062357634018606e-81,9.11570360613259e-91,1.2342664353739124e-89,1.2264226898141017e-86,2.40229437032826e-79,6.817916923565139e-78,1.5340885578223573e-34,1.1194415632302868e-30,1.6095666141257402e-38,3.207654278345122e-45,9.173722947559469e-19,4.5296835344471435e-57,1.0791289207962438e-26,3.634543240418366e-24,3.6453337386209684e-24,1.111117260329291e-31,3.766326701570196e-33,1.2178388505565262e-39,1.7642535055056955e-18,5.264393577209706e-19,1.956087377210328e-27,2.6988105865148627e-37,8.818780956028756e-38,1.4439086614354639e-27,2.126913474625118e-30,3.652203474763864e-30,3.6961356704633e-56,1.8306837048226657e-35,5.3254753015124e-49,1.8041092016371928e-53,1.1017708988103097e-27,1.4735081842978928e-33,1.1637533349323582e-27,1.9193924311756271e-53,6.628504630310107e-50,2.6262390987537986e-37,9.173722945957536e-19,2.798386430116231e-46,4.428604804632816e-28,3.374478317252379e-36,2.6562517500804698e-25,1.0536628585451785e-35,2.048958250828645e-45,1.8929404848862958e-50
3.621361146612703e-15,0.4747555315660336,1.3850825329060904e-24,1.5251091096821744e-28,1.1537884506812446e-27,3.0979103334364055e-33,0.0,0.0,4.581392125515669e-18,2.0973745282517137e-30,2.388115899081423e-39,1.8202243922628143e-39,7.697173071741836e-45,2.6222793968107366e-63,4.6287454598635574e-42,1.8210832991383161e-31,1.831487999506601e-36,4.4777837558302496e-30,1.1551179964598473e-74,3.7608667015240276e-60,1.4438521681239992e-70,7.352574502858226e-70,5.31251069139437e-25,3.1170649414800577e-68,1.019105981544549e-49,1.0248563935585489e-77,1.031188346805828e-84,7.010766013404589e-68,1.5900811676596178e-79,5.040003871782072e-78,1.5489372551410225e-49,6.890526785591834e-87,2.2535148875622233e-86,1.397541783075798e-88,3.76,0.0,0.6069860317275029,0.999999999765255,4.2122179902029896e-36,1.5313671603562708e-46,2.884033611457152e-15,1.819049529758077e-15,8.592302301361865e-16,2.0575385156272067e-16,2.3474502173378926e-10,3.183497342749492e-32,3.928797418665194e-50,1.556920858131377e-28,1.1273491719248764e-34,1.163652114776292e-27,4.088284868103118e-77,3.936339704504173e-76,1.1677912927720519e-34,5.361271405702072e-78,5.433442574465937e-38,5.311200112917593e-88,2.504772501140542e-76,2.5799816463687803e-79,5.834099856274948e-89,7.899378079774866e-88,7.849213674548646e-85,7.687440122988571e-78,2.1817541376014518e-76,6.136419448716862e-34,4.477784045785044e-30,6.438304109045332e-38,2.566129202400535e-44,1.8347476996143174e-18,7.247502634243809e-56,2.1582698039394348e-26,7.269099156472933e-24,7.290678690483152e-24,4.444479653782626e-31,1.5065342793515206e-32,9.742738292529524e-39,3.528512988595382e-18,1.0528804935780439e-18,7.824369363727997e-27,2.1574367109347754e-36,7.055045660417511e-37,5.7756493196948836e-27,8.507675514137563e-30,1.4608851045203134e-29,2.956917355220668e-55,7.322753480463734e-35,8.520786357886205e-48,2.886582238168324e-52,4.407094686429719e-27,5.89404770004523e-33,4.6550251135961e-27,3.0710249716449223e-52,1.0605620870549935e-48,1.0507044431328497e-36,1.8347476989735424e-18,2.239125746333557e-45,1.7714464108825577e-27,2.685123924916357e-35,5.312512508052077e-25,4.214677338008684e-35,1.6391728054427202e-44,1.512487222979696e-49
5.43204478979014e-15,0.47475553156603384,2.0776699025907678e-24,2.2876690890231098e-28,2.4518022883216472e-27,6.583166257481148e-33,0.0,0.0,6.87209207509008e-18,4.4569242076607515e-30,6.82852372939984e-39,5.204707643963821e-39,2.200917221896856e-44,7.49808476487386e-63,9.836090322314139e-42,3.8698044802656696e-31,3.891915236728994e-36,9.51530804009691e-30,5.403903957345775e-74,1.0753751720338784e-59,6.38312861478045e-70,3.250500919629611e-69,7.968769406321485e-25,1.4577713908585152e-67,2.914008616474068e-49,4.541797638990657e-77,4.5612979915086275e-84,2.6728967974095553e-67,7.029675109031227e-79,2.2281363467932664e-77,4.429015812011686e-49,3.419421331268812e-86,1.1183069282221587e-85,6.935302176736058e-88,3.76,0.0,0.6069860317275014,0.9999999996478832,1.2044319981051624e-35,4.378756595942917e-46,4.326052862015453e-15,2.7285758799314683e-15,1.288846073685493e-15,3.0863090839813405e-16,3.521167514232742e-10,6.764936988832724e-32,1.1233913775291739e-49,3.3084490703906046e-28,2.3956164083674272e-34,2.472762605119128e-27,1.8073913154866154e-76,1.7402171496550808e-75,2.481561951001448e-34,2.3701704053560813e-77,1.1546071072012021e-37,2.842461238614347e-87,1.1073353384678729e-75,1.1405851630797939e-78,3.1223038927538545e-88,4.227604262262689e-87,4.200763263934833e-84,3.398546793425259e-77,9.645321725185519e-76,1.3039988315006973e-33,9.515309105305997e-30,1.3681437719369876e-37,7.337529610093728e-44,2.7521231040432035e-18,2.667562008085182e-55,3.2374169144774714e-26,1.0903655336102322e-23,1.093602278168053e-23,9.444525314528464e-31,3.201387396574687e-32,2.7858161725337954e-38,5.292772468129163e-18,1.579321624228127e-18,1.6626797270517124e-26,6.167736902693328e-36,2.017303649723872e-36,1.2273263963399836e-26,1.807882396002431e-29,3.104383168227842e-29,8.454942082472374e-55,1.5560862859052794e-34,3.136217266143239e-47,1.0624544249388814e-51,9.365083042152703e-27,1.252486069213632e-32,9.891935670558813e-27,1.1303396975775009e-51,3.903571997451333e-48,2.2330518519740853e-36,2.7521231026815564e-18,6.403179353077278e-45,3.764326415238078e-27,7.654161661939788e-35,7.968773266721607e-25,8.956221667524656e-35,4.687015870730726e-44,4.323398418236649e-49
