Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133)
0.00025465738169642554,0.57812427530659,1.2284618571868838e-09,7.745613923786816e-11,3.0286101669903804e-09,4.047182094560929e-07,0.0,0.0,7.757784063564735e-06,5.889950804954438e-07,3.826215108015314e-06,3.721679584384701e-12,9.211858256644123e-12,4.3285174352407775e-32,9.298782878307237e-24,1.778120551892084e-22,3.7056961669240135e-19,6.647593337443068e-06,3.561588587309214e-25,6.543493777989675e-18,5.247183121735892e-21,8.058316246216932e-29,1.6497562689911378e-23,1.1539154561679796e-17,4.792033967124013e-17,1.2846657222109232e-22,3.698631649324878e-30,3.9908515420037856e-27,2.7285517497878794e-35,3.383127240599033e-35,3.9278038091581334e-14,4.873549187928391e-30,3.3248697263635434e-25,3.395507327181479e-27,3.76,0.0,0.8817863578379734,0.9998801202498278,1.029317415027203e-06,6.673200252543349e-22,0.018084883085612194,0.013542479247965977,0.004519232893116908,2.9573273941194656e-08,9.48891645899104e-05,1.5934503645003682e-06,8.035505188312448e-14,3.1972499338021174e-14,4.2091090714713084e-16,1.511268689799958e-05,2.001615446774762e-16,1.817616077487992e-17,1.934169126659672e-09,4.615592087525251e-16,2.739477038407352e-17,5.019331811044599e-22,2.7309647569373363e-16,3.73704552807087e-18,2.5241160378178286e-16,3.568436094203175e-15,2.2316565580786077e-23,3.0407842220538407e-22,7.651794589771526e-14,1.1860442520977355e-14,6.654188404307837e-06,1.2554605745576605e-08,2.1246833958724975e-07,4.6014109168074156e-08,1.153643929295149e-05
0.0002625865729562405,0.5781810466912348,1.2629526517977427e-09,7.969067874865363e-11,3.1545340900745386e-09,4.2922799848485413e-07,0.0,0.0,7.953712224490744e-06,6.139862782870445e-07,4.173002258768139e-06,4.241905311946065e-12,9.815493725011211e-12,3.566274463979468e-32,1.0161289566866421e-23,2.045080438051257e-22,4.271387714682234e-19,7.0656799934441855e-06,4.0662025375145616e-25,7.170235019621595e-18,6.2967540929093476e-21,9.669035123240084e-29,1.897674801434962e-23,1.3315274558331039e-17,5.187528523490536e-17,1.5755295366345377e-22,4.5515051313018876e-30,5.045624928576526e-27,3.744104821297212e-35,4.3904278801790803e-35,4.279250267477401e-14,6.125648942687482e-30,3.867682403833152e-25,4.3037774510155615e-27,3.76,0.0,0.8812288424390646,0.9998788441639745,1.109427627433747e-06,8.155686466744706e-22,0.018642391068419487,0.013959319349511983,0.004658337796399141,2.9561668255181606e-08,9.488904318542276e-05,1.6939120048200242e-06,8.544012842424118e-14,3.219988763889998e-14,4.338234913409835e-16,1.5957906445783467e-05,2.2638323239350176e-16,2.0554745906683612e-17,2.0557740573868154e-09,5.220360620788498e-16,2.849887173792929e-17,5.676313842426043e-22,3.09127783192011e-16,4.230130380493404e-18,2.8571625356542974e-16,4.039377609640116e-15,2.5237586123192162e-23,3.4387932262387037e-22,8.924668757103125e-14,1.222429899270563e-14,7.072920609712509e-06,1.3943193773012281e-08,2.1860746992749928e-07,4.7739656146318045e-08,1.1982595105122034e-05
0.00027051576421605544,0.5782377846854757,1.2972596981854112e-09,8.191677443227104e-11,3.280374605573353e-09,4.543994541423873e-07,0.0,0.0,8.147248709233133e-06,6.389562972686519e-07,4.538854477139242e-06,4.816081583427508e-12,1.0439313965472948e-11,4.995041908744626e-32,1.1073712527664878e-23,2.3424381479902724e-22,4.9012530101751425e-19,7.496371464420492e-06,4.6220446133415025e-25,7.83552592052111e-18,7.514930531115282e-21,1.1541175277686099e-28,2.1738418326927774e-23,1.5295406655785894e-17,5.602982186422109e-17,1.9200543433182458e-22,5.565517003656248e-30,6.333303226141381e-27,5.086819357368598e-35,5.651766428856032e-35,4.649522903324149e-14,7.643952288005691e-30,4.478079023768015e-25,5.415449505539451e-27,3.76,0.0,0.8806716740549864,0.999877538204988,1.1927394815493949e-06,9.904689844298582e-22,0.019199568901915647,0.014375869892044087,0.004797346242931461,2.9550069300697446e-08,9.48889189462297e-05,1.7974250056769832e-06,9.068022214121911e-14,3.242711694461723e-14,4.467245214499064e-16,1.682008208826674e-05,2.550954003595676e-16,2.31588940270179e-17,2.181041334959666e-09,5.882549919105681e-16,2.961731046359144e-17,6.395605431638479e-22,3.4860324004198095e-16,4.770351169475408e-18,3.2220464317014216e-16,4.55534794137993e-15,2.843564219151982e-23,3.874550217009605e-22,1.0361319626291612e-13,1.2587830339983632e-14,7.504298981320544e-06,1.5431940870141855e-08,2.2480807706162622e-07,4.948438144603536e-08,1.2433879896188242e-05
0.0002784449554758704,0.5782944893484481,1.331385141942672e-09,8.41345387250768e-11,3.4060469778322864e-09,4.802282049666575e-07,0.0,0.0,8.338423019545354e-06,6.638872842389327e-07,4.9241463982767654e-06,5.44793790785123e-12,1.1083390788463376e-11,4.5364942173035746e-32,1.2037259918218024e-23,2.672604602097423e-22,5.600125215910981e-19,7.939655110907258e-06,5.232281535249453e-25,8.540488139888767e-18,8.922541574349532e-21,1.3705690799444652e-28,2.480498641533042e-23,1.7495266447708498e-17,6.038790078957139e-17,2.326002435290144e-22,6.76474889568889e-30,7.895726289518446e-27,6.846632250179361e-35,7.220245625384288e-35,5.038950524996184e-14,9.473817135295701e-30,5.161976971257816e-25,6.767700239196826e-27,3.76,0.0,0.8801148525000947,0.9998762023909722,1.2792450351289546e-06,1.195733886038092e-21,0.019756417176932738,0.014792131057417899,0.004936258295888335,2.953847707456704e-08,9.48887918740491e-05,1.903987662294625e-06,9.607524642987393e-14,3.265418735668501e-14,4.596140075964628e-16,1.7698808331204095e-05,2.8645014526348277e-16,2.6002342192723773e-17,2.309967038794692e-09,6.605661162145691e-16,3.075002314263962e-17,7.18100097161041e-22,3.9173421269070366e-16,5.360600799364444e-18,3.620721712962196e-16,5.119111250284827e-15,3.1927604084820797e-23,4.350353888295296e-22,1.197701883910492e-13,1.2951036854443873e-14,7.94831221920331e-06,1.7024160123898536e-08,2.310695290505454e-07,5.1248148801767385e-08,1.2890260840710493e-05
0.00028637414673568534,0.5783511607382675,1.3653310286785472e-09,8.634407825941774e-11,3.5314725907032505e-09,5.067099294949144e-07,0.0,0.0,8.527264374748034e-06,6.887626894565438e-07,5.329243725442568e-06,6.141333273133072e-12,1.1747793898343546e-11,3.8751202862234655e-32,1.3053125615697596e-23,3.0381010434483904e-22,6.373013391656228e-19,8.395518299872359e-06,5.900141968133844e-25,9.28624087922087e-18,1.054225639261927e-20,1.6195910088385004e-28,2.8199890651896584e-23,1.9931180233261376e-17,6.49534201152289e-17,2.801961842541226e-22,8.175972982585077e-30,9.780607593230506e-27,9.134165226799979e-35,9.157879343266363e-35,5.447851474281959e-14,1.1666482153063217e-29,5.925598834362612e-25,8.403043212010519e-27,3.76,0.0,0.8795583775906343,0.9998748367400554,1.3689342485217444e-06,1.4354477333834112e-21,0.02031293647525139,0.015208103027434703,0.005075074018406993,2.952689157367745e-08,9.488866197060106e-05,2.0135982703542766e-06,1.0162511470927629e-13,3.288109897662979e-14,4.724919598916545e-16,1.8593688644012985e-05,3.2060397448727236e-16,2.909922267067899e-17,2.4425472492940224e-09,7.393296378523249e-16,3.1896946962759506e-17,8.036403918402779e-22,4.387381910834985e-16,6.003855990216339e-18,4.055198979310702e-16,5.7335117995315255e-15,3.573082700878582e-23,4.868569005885444e-22,1.3787951906920903e-13,1.3313918827340537e-14,8.404949033565883e-06,1.872311501654792e-08,2.3739118998731723e-07,5.303081632988526e-08,1.3351703351124824e-05
0.0002943033379955003,0.5784077989120568,1.3990993132595012e-09,8.85454944106895e-11,3.6565785723443095e-09,5.338403542671948e-07,0.0,0.0,8.713801712391543e-06,7.135671861615547e-07,5.754503427395231e-06,6.900255436920223e-12,1.243259093574593e-11,4.7971398045629485e-32,1.412248938621121e-23,3.4415602663711016e-22,7.225100283045262e-19,8.863948404825141e-06,6.628913322138036e-25,1.0073900885811095e-17,1.2398684879616248e-20,1.9052173376124255e-28,3.1947606398830454e-23,2.2620081026633192e-17,6.973022553651915e-17,3.357403118179268e-22,9.828853114922656e-30,1.2042136592508176e-26,1.2084591356570457e-34,1.1536731271445278e-34,5.876533879813555e-14,1.4279592433812012e-29,6.7754767053935e-25,1.0369892886462068e-26,3.76,0.0,0.8790022491445822,0.9998734412703937,1.4617951439354342e-06,1.7140890068317022e-21,0.020869127369799394,0.015623785983843744,0.005213793473587699,2.95153127949727e-08,9.488852923760839e-05,2.126255125996605e-06,1.0732974042182274e-13,3.3107851905989205e-14,4.85358388435105e-16,1.9504335262237475e-05,3.577177977824659e-16,3.246406201705726e-17,2.578778047874081e-09,8.249158210932564e-16,3.305801970320879e-17,8.965826529385183e-22,4.89838774001963e-16,6.703177077108387e-18,4.527545307939295e-16,6.4014737628119195e-15,3.9863149911647176e-23,5.431626248814388e-22,1.581124391993904e-13,1.3676476549553203e-14,8.87419814473401e-06,2.0532018009961806e-08,2.437724207755011e-07,5.483223704051781e-08,1.3818171230570659e-05
0.00030223252925531524,0.5784644039259739,1.4326918682729009e-09,9.073888379720738e-11,3.781297442406596e-09,5.616152520083678e-07,0.0,0.0,8.89806368900094e-06,7.382865949257417e-07,6.200273931454176e-06,7.728820128730745e-12,1.3137847520100703e-11,5.736255363793599e-32,1.5246517039715802e-23,3.8857277833467773e-22,8.161739938861606e-19,9.34493280592286e-06,7.421938633436515e-25,1.0904582456260662e-17,1.451848076588332e-20,2.2307481546485047e-28,3.607365684076049e-23,2.5579504028699308e-17,7.472211100827083e-17,4.002737803171716e-22,1.1756153671612114e-29,1.4741619628750217e-26,1.5862062163102563e-34,1.4440157937872973e-34,6.325295906033062e-14,1.7377749960671702e-29,7.718456253307318e-25,1.2723167157090939e-26,3.76,0.0,0.8784464669815042,0.9998720160001688,1.5578139548004698e-06,2.036553237582683e-21,0.02142499042484594,0.01603918010834422,0.005352416724494041,2.95037407354491e-08,9.48883936767963e-05,2.2419565258230014e-06,1.1318903703330596e-13,3.333444624630928e-14,4.982133033152305e-16,2.043036899433409e-05,3.9795691895710697e-16,3.611178015825942e-17,2.718655516993341e-09,9.177049681711615e-16,3.4233179716504386e-17,9.973389601901633e-22,5.452656544322471e-16,7.461707809866971e-18,5.039884118085743e-16,7.126001032930783e-15,4.434289432225801e-23,6.042022051041475e-22,1.806498518838551e-13,1.4038710311591096e-14,9.356048283141182e-06,2.2454029350809703e-08,2.50212579855582e-07,5.6652259317142393e-08,1.4289626816117694e-05
0.0003101617205151302,0.5785209758352378,1.4661104917893053e-09,9.292433873771643e-11,3.905566780358886e-09,5.900304399745409e-07,0.0,0.0,9.08007868089912e-06,7.629078125614536e-07,6.666895312315621e-06,8.631270168999292e-12,1.386362729230902e-11,4.952646425749109e-32,1.6426360589892774e-23,4.373462933549848e-22,9.188455170312371e-19,9.83845889007474e-06,8.282613526889464e-25,1.1779397439996933e-17,1.6930446547817154e-20,2.6019394553575757e-28,4.0604623275353365e-23,2.8827581598418614e-17,7.993281942501688e-17,4.749378525259949e-22,1.399395664168468e-29,1.794816050084073e-26,2.0664753065646163e-34,1.7964156638500977e-34,6.794425997822678e-14,2.103308867308732e-29,8.761700576629935e-25,1.5524929377952716e-26,3.76,0.0,0.8778910309224155,0.9998705609475919,1.6569752657942756e-06,2.40817631719202e-21,0.021980526196191525,0.016454285582587012,0.005490943834153165,2.9492175392150585e-08,9.488825528989277e-05,2.3607007668969343e-06,1.1920291803298378e-13,3.356088209914146e-14,5.110567146093972e-16,2.1371419032708786e-05,4.414910275726325e-16,4.005768947334953e-17,2.8621757401792486e-09,1.018087395878925e-15,3.542236591240719e-17,1.106332221237887e-21,6.052546049576536e-16,8.282675153128109e-18,5.594395035985215e-16,7.910177030721512e-15,4.91888631901394e-23,6.702318443399532e-22,2.056825681359922e-13,1.440062040359595e-14,9.850488189315794e-06,2.449225607855624e-08,2.5671102388236045e-07,5.8490727365654184e-08,1.476603111293145e-05
0.00031809091177494514,0.5785775146941544,1.4993569144952013e-09,9.510194767468866e-11,4.0293289137941225e-09,6.190817784508456e-07,0.0,0.0,9.259874785104434e-06,7.874187453353338e-07,7.154699476694136e-06,9.611974510333947e-12,1.460999195748516e-11,5.895366008323896e-32,1.7663158421182845e-23,4.907739935338934e-22,1.0310934865178592e-18,1.034451405104356e-05,9.21438326599979e-25,1.2699455242800706e-17,1.9665640215438068e-20,3.0225772719191126e-28,4.556815488199844e-23,3.2383037759329114e-17,8.536604332124477e-17,5.609800689408456e-22,1.6581886513792574e-29,2.1739382010152088e-26,2.673058831768807e-34,2.2218822610355877e-34,7.284203120840862e-14,2.532587390062147e-29,9.912693845300737e-25,1.8845070929711278e-26,3.76,0.0,0.8773359407896566,0.9998690761309027,1.7592621440497174e-06,2.834758134652107e-21,0.022535735231353556,0.016869102588176182,0.005629374865556012,2.948061676216463e-08,9.48881140786286e-05,2.482486146745302e-06,1.253712969336478e-13,3.378715956604005e-14,5.238886323840728e-16,2.2327122768931317e-05,4.884941906499381e-16,4.4317493877929154e-17,3.0093348020545287e-09,1.1264634121996841e-15,3.66255177503164e-17,1.2239961455858528e-21,6.700474631730474e-16,9.169389086696318e-18,6.19331376002378e-16,8.757164514246424e-15,5.442033972741166e-23,7.415142895800065e-22,2.3341156187608656e-13,1.4762207115346455e-14,1.035750661386844e-05,2.6649751219725072e-08,2.632671083560148e-07,6.034748163462405e-08,1.5247343919883654e-05
0.0003260201030347601,0.578634020556141,1.532432806217693e-09,9.727179556094442e-11,4.152530625500825e-09,6.487651693878417e-07,0.0,0.0,9.437479820298958e-06,8.118082462250893e-07,7.664010343885765e-06,1.0675427206267881e-11,1.537700132761583e-11,6.546510931215738e-32,1.8958035450259338e-23,5.491648883770691e-22,1.1535031169558235e-18,1.0863085689544913e-05,1.022073989063918e-24,1.3665862830341314e-17,2.2757484037768887e-20,3.4978420134106746e-28,5.0992977979649234e-23,3.626518227623972e-17,9.102542555241417e-17,6.597605717569172e-22,1.9563342322750303e-29,2.6202189382959075e-26,3.43437099756759e-34,2.732992191581818e-34,7.794896997601417e-14,3.0345125869403214e-29,1.1179244734879726e-24,2.2762035332657992e-26,3.76,0.0,0.8767811964067715,0.9998675615683706,1.8646562620881302e-06,3.322586512658861e-21,0.023090618069747833,0.017283631306670176,0.005767709881657512,2.9469064842618163e-08,9.48879700447372e-05,2.607310963359751e-06,1.3169408727169078e-13,3.401327874855947e-14,5.367090666949614e-16,2.3297125613031174e-05,5.391448443856702e-16,4.8907287909541414e-17,3.1601287883630113e-09,1.2432432929770455e-15,3.784257522977186e-17,1.3507752185978647e-21,7.398921171244606e-16,1.0125242406248381e-17,6.838931926124841e-16,9.67020538832669e-15,6.005708625272382e-23,8.183188159710736e-22,2.640482242181446e-13,1.512347073626096e-14,1.0877092317479312e-05,2.8929513152187315e-08,2.6988018820971485e-07,6.222235920850214e-08,1.5733523947129342e-05
0.00033394929429457503,0.5786904934737501,1.5653397818977365e-09,9.943396421325812e-11,4.275122878115897e-09,6.790765551643354e-07,0.0,0.0,9.61292132786358e-06,8.360660559634553e-07,8.19514402235445e-06,1.182624631271241e-11,1.61647133641004e-11,7.902972593703154e-32,2.0312103290506035e-23,6.128396695517852e-22,1.2866756549583233e-18,1.1394161213344e-05,1.1305219443830465e-24,1.467972473171975e-17,2.6241875481832487e-20,4.0339226793461778e-28,5.690890479592858e-23,4.0493904336524584e-17,9.69145599818008e-17,7.727585794090029e-22,2.298573685793891e-29,3.1433576285249207e-26,4.384175873857162e-34,3.3440584491897926e-34,8.326768339343634e-14,3.6189266930392254e-29,1.2569489657434253e-24,2.736358486302221e-26,3.76,0.0,0.8762267975983966,0.9998660172782956,1.9731380130045726e-06,3.878461415112535e-21,0.023645175242865968,0.01769787191958291,0.005905948945376783,2.945751963067397e-08,9.488782318995514e-05,2.7351735151979904e-06,1.3817120260717322e-13,3.4239239748251853e-14,5.495180275871331e-16,2.4281080816773047e-05,5.936257858792241e-16,5.384355581464829e-17,3.3145537859950827e-09,1.368847258625526e-15,3.9073478882549434e-17,1.4871246755416709e-21,8.150424907756169e-16,1.115371052440565e-17,7.533596973384525e-16,1.0652620514424897e-14,6.611934303723469e-23,9.00921211091239e-22,2.9781461705874993e-13,1.5484411555400734e-14,1.1409234070885748e-05,3.13344851239917e-08,2.7654961835655975e-07,6.411519417548364e-08,1.6224528926160526e-05
0.00034187848555439,0.578746933498692,1.5980794070660522e-09,1.015885326382862e-10,4.397060555291256e-09,7.100119174656305e-07,0.0,0.0,9.786226572976514e-06,8.601827476368711e-07,8.748408982432374e-06,1.3069172727082448e-11,1.6973184220125715e-11,8.145696095871723e-32,2.1726460421761608e-23,6.821308003231841e-22,1.4312280745070173e-18,1.1937728037350112e-05,1.2471399289968757e-24,1.574214304301927e-17,3.015730012452373e-20,4.636201453112343e-28,6.334684176580455e-23,4.5089665868617937e-17,1.0303699218126969e-16,9.01579007170574e-22,2.690074326267392e-29,3.754147406134284e-26,5.562403780299089e-34,4.071312187023635e-34,8.880069073739614e-14,4.296679213192722e-29,1.4091895796816604e-24,3.2747610584055806e-26,3.76,0.0,0.8756727441901572,0.9998644432790097,2.084686618384885e-06,4.509719398188145e-21,0.02419940727444884,0.018111824608384567,0.006044092119597301,2.9445981123527174e-08,9.48876735160218e-05,2.8660721011850783e-06,1.4480255652388888e-13,3.446504266666461e-14,5.623155250951467e-16,2.52786493008214e-05,6.52124164869859e-16,5.914317063712659e-17,3.4726058830128494e-09,1.5037054508797043e-15,4.0318169769990856e-17,1.6335104756778702e-21,8.957585294993868e-16,1.2258351272147611e-17,8.279712009937567e-16,1.1707809520853744e-14,7.262782715257726e-23,9.896037592526298e-22,3.349437259708699e-13,1.5845029861473774e-14,1.19539206548699e-05,3.38675549127744e-08,2.8327475419834617e-07,6.60258179716007e-08,1.672031571280001e-05
0.00034980767681420493,0.5788033406818582,1.630653202845583e-09,1.0373557733007697e-10,4.518302218399188e-09,7.41567276267419e-07,0.0,0.0,9.957422545771838e-06,8.841496746287636e-07,9.324106225215125e-06,1.4409068969790022e-11,1.780246828277285e-11,8.755748175329174e-32,2.3202192358556128e-23,7.573826000688406e-22,1.5877927626384469e-18,1.2493773583708646e-05,1.3722895523765672e-24,1.68542174308637e-17,3.4544946422542426e-20,5.311401314868208e-28,7.033879737274439e-23,5.0073494528282896e-17,1.0939622012544286e-16,1.0479592292750853e-21,3.1364549085064295e-29,4.464564499867015e-26,7.016063417947603e-34,4.933097392822958e-34,9.455042568480277e-14,5.079696271685128e-29,1.5755263955216762e-24,3.9022986664925416e-26,3.76,0.0,0.8751190360085681,0.9998628395888756,2.1992802293880754e-06,5.22425827803202e-21,0.024753314680656186,0.018525489554502346,0.0061821394671670495,2.9434449318401996e-08,9.488752102467963e-05,3.0000050207146994e-06,1.5158806262942982e-13,3.469068760533816e-14,5.751015692431575e-16,2.6289499485713016e-05,7.148314754836038e-16,6.482339330824899e-17,3.6342811686751466e-09,1.648257909581177e-15,4.157658947940437e-17,1.790409276392489e-21,9.823061855929168e-16,1.3442804700549439e-17,9.079735679042027e-16,1.2839250613294169e-14,7.960373132076491e-23,1.0846552258306024e-21,3.7567971239971864e-13,1.620532594283671e-14,1.2511140860246445e-05,3.65315546132325e-08,2.900549520984562e-07,6.79540597024537e-08,1.7220840383554837e-05
0.0003577368680740199,0.5788597150733413,1.6630626505178517e-09,1.0587517254154201e-10,4.638809877859271e-09,7.737386889162425e-07,0.0,0.0,1.0126535962554946e-05,9.079589217094825e-07,9.922529447732139e-06,1.5850917912590812e-11,1.8652618214811645e-11,8.925497101408816e-32,2.4740371820645757e-23,8.389513240674996e-22,1.7570171965226624e-18,1.3062285281890772e-05,1.506336046895931e-24,1.801704513598211e-17,3.9448822313745417e-20,6.06603397730597e-28,7.7917889550609e-23,5.5466976381741725e-17,1.159956948900102e-16,1.21377597805294e-21,3.6438117588001115e-29,5.287862040719982e-26,8.800257517160189e-34,5.950078953097128e-34,1.0051923850787686e-13,5.981052208215064e-29,1.756873121600193e-24,4.6310469823082436e-26,3.76,0.0,0.8745656728809441,0.9998612062262894,2.3168960214023225e-06,6.030561989152357e-21,0.025306897970232386,0.01893886693932089,0.006320091050898662,2.9422924212548744e-08,9.488736571767416e-05,3.1369705736504134e-06,1.5852763455525005e-13,3.491617466580368e-14,5.878761700450261e-16,2.7313307126557125e-05,7.819435479902594e-16,7.090187173817714e-17,3.799575733462427e-09,1.802954549504067e-15,4.2848680121435115e-17,1.95830840737398e-21,1.0749574038175041e-15,1.471079288285821e-17,9.936182025392745e-16,1.4050500385637136e-14,8.706872276607223e-23,1.1863708416198302e-21,4.202781651593794e-13,1.65653000874988e-14,1.3080883487850485e-05,3.932926054107826e-08,2.968895698210175e-07,6.989974644391167e-08,1.7726058325724238e-05
0.00036566605933383483,0.578916056722458,1.6953091956946272e-09,1.080073905336108e-10,4.758548778210042e-09,8.065222492979929e-07,0.0,0.0,1.0293593267071894e-05,9.316032590824135e-07,1.0543965204475526e-05,1.7399821458111102e-11,1.9523684996152258e-11,1.0173406067197514e-31,2.634205890780406e-23,9.272052387440848e-22,1.939563612976319e-18,1.3643250568780763e-05,1.6496480267084546e-24,1.9231720976780757e-17,4.491587366879325e-20,6.907285302093672e-28,8.611835266285808e-23,6.129224831365794e-17,1.2283882136078482e-16,1.4010523755901039e-21,4.218745608862833e-29,6.238668415237592e-26,1.097931009069374e-33,7.145464513705694e-34,1.0670939822901267e-13,7.015043371308393e-29,1.954177342847478e-24,5.474364468514805e-26,3.76,0.0,0.8740126546353129,0.9998595432096797,2.4375102826672656e-06,6.93772560855144e-21,0.025860157644668612,0.019351956944182683,0.006457946933569553,2.9411405803240905e-08,9.488720759675407e-05,3.2769670603268993e-06,1.6562118595672865e-13,3.5141503949580936e-14,6.006393375044107e-16,2.8349755151379954e-05,8.536605405707393e-16,7.739663990898701e-17,3.968485669101599e-09,1.9682551372196347e-15,4.4134384330786067e-17,2.1377058448351705e-21,1.173990106964005e-15,1.6066119716918667e-17,1.0851620361670926e-15,1.5345193631159643e-14,9.504494206891472e-23,1.295052287217633e-21,4.690063512324857e-13,1.6924952583123968e-14,1.3663137348525461e-05,4.226339324260132e-08,3.0377796693839955e-07,7.18627035230642e-08,1.8235924321642342e-05
0.0003735952505936498,0.5789723656777676,1.7273942521205328e-09,1.1013230180229743e-10,4.877487196089034e-09,8.399140870865577e-07,0.0,0.0,1.0458620631829675e-05,9.55076099205726e-07,1.1188693065369615e-05,1.9060999174718548e-11,2.0415717964893636e-11,1.0437288309077819e-31,2.800830127489186e-23,1.0225246925045e-21,2.136108671412256e-18,1.4236656888760967e-05,1.8025972555516416e-24,2.0499337352921315e-17,5.099610457682139e-20,7.843219478209209e-28,9.497554407167341e-23,6.757199018679693e-17,1.2992895894160185e-16,1.6119650934002821e-21,4.8683891287672423e-29,7.333090226901644e-26,1.3628013692635714e-33,8.545240573627626e-34,1.1312309473582864e-13,8.197264057002249e-29,2.168420752097128e-24,6.446991581853962e-26,3.76,0.0,0.8734599811003362,0.9998578505575089,2.5610984972345924e-06,7.955480521511904e-21,0.026413094198361246,0.019764759750388293,0.006595707177922029,2.939989408777261e-08,9.488704666367115e-05,3.419992781551166e-06,1.7286863051323142e-13,3.536667555817642e-14,6.133910816148626e-16,2.9398533503031227e-05,9.301869310945638e-16,8.432611696920788e-17,4.141007068590907e-09,2.144629267999497e-15,4.5433645266447807e-17,2.3291101857796784e-21,1.2796881814431301e-15,1.751267072793966e-17,1.1828675135323788e-15,1.6727043154026307e-14,1.0355500202170517e-22,1.4110076774342342e-21,5.221434658759722e-13,1.728428371703366e-14,1.425789126311121e-05,4.5336617599760635e-08,3.1071950520901504e-07,7.384275478063878e-08,1.875039262741587e-05
0.00038152444185346473,0.5790286419870925,1.7593192051351032e-09,1.122499752854109e-10,4.9955962503424255e-09,8.739103670654046e-07,0.0,0.0,1.0621643959464675e-05,9.78371456221781e-07,1.1856985770260208e-05,2.0839786890711042e-11,2.1328764857934816e-11,1.1494952550409913e-31,2.974013430867214e-23,1.1253021823251667e-21,2.347343111175651e-18,1.4842491693794447e-05,1.9655584233286273e-24,2.1820984248905106e-17,5.774269941048276e-20,8.88176257113415e-28,1.045259503124162e-22,7.432941677886417e-17,1.3726942226495805e-16,1.8488516355982873e-21,5.600435157289936e-29,8.588819920540226e-26,1.6833005388770577e-33,1.0178423292687496e-33,1.1976244085688896e-13,9.544684537453977e-29,2.400619364845517e-24,7.565154714384434e-26,3.76,0.0,0.872907652105235,0.9998561282882721,2.6876354226130416e-06,9.094219705802974e-21,0.026965708118766894,0.02017727553919645,0.0067333718466633845,2.9388389063455996e-08,9.488688292018043e-05,3.5660460386037598e-06,1.8026988192817252e-13,3.5591689593081155e-14,6.261314123599086e-16,3.0459338984573753e-05,1.0117315089073455e-15,9.170910632985872e-17,4.317136026224859e-09,2.3325563427569955e-15,4.67464066123763e-17,2.5330406223122808e-21,1.3923414629000428e-15,1.9054412871593158e-17,1.2870025795568895e-15,1.8199839581108777e-14,1.1262198648666497e-22,1.5345515457296629e-21,5.799808820343861e-13,1.7643293776209815e-14,1.4865134062432126e-05,4.855154302159209e-08,3.177135489272472e-07,7.583972281601343e-08,1.926941704649232e-05
0.0003894536331132797,0.5790848856975375,1.7910854148247901e-09,1.1436047855154217e-10,5.112849723542329e-09,9.085072885155197e-07,0.0,0.0,1.0782688884156641e-05,1.0014839078378624e-06,1.2549109379999252e-05,2.2741635251607163e-11,2.226287185112701e-11,1.2924516759956832e-31,3.153858130803548e-23,1.2359424162620177e-21,2.573971404175967e-18,1.5460742443505375e-05,2.1389089313585394e-24,2.31977492376634e-17,6.521214662021423e-20,1.003175320985414e-27,1.1480719288852268e-22,8.158826952070515e-17,1.4486348191076551e-16,2.114217741086341e-21,6.423165623676928e-29,1.0025248125473073e-25,2.0694280441567184e-33,1.2077324383237385e-33,1.266294743985801e-13,1.1075731122403186e-28,2.65182371804421e-24,8.846674939749304e-26,3.76,0.0,0.8723556674797203,0.9998543764204998,2.817095162419865e-06,1.0365023112021887e-20,0.027517999886553873,0.02058950449182405,0.006870941002465995,2.9376890727619033e-08,9.48867163680402e-05,3.715125133239941e-06,1.8782485392907406e-13,3.5816546155769013e-14,6.388603397131286e-16,3.153187510808015e-05,1.0985073666283608e-15,9.956479476198813e-17,4.496868637619279e-09,2.532525545026904e-15,4.8072612580335144e-17,2.750026915993461e-21,1.5122457218535518e-15,2.0695394337449934e-17,1.3978406660625847e-15,1.9767451174126876e-14,1.2226944925559859e-22,1.6660048286773956e-21,6.428223990612554e-13,1.8001983047296706e-14,1.5484854587285363e-05,5.191072371350941e-08,3.247594652472036e-07,7.785342921587725e-08,1.9792950998370764e-05
