Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455)
3.05709698538765e-06,0.8440418399726117,0.0009612831226562061,0.0003221427762725716,0.00048156050511627283,0.005871974832607159,0.0,0.0,0.0005548953982490984,4.4061000050701716e-06,0.0008122503415330279,6.805060092575142e-07,0.00015142928768870545,2.171253999768976e-14,1.1744285765709997e-11,1.204461000069647e-09,8.568348000945581e-11,2.5124683592930507e-05,1.037482802404729e-11,3.2189074548806154e-09,5.534507607564072e-10,2.8043354961122435e-15,1.5207898478302268e-10,2.318169245631176e-13,5.774354804922239e-12,1.4323995395218486e-13,6.873854118401429e-15,1.0244138378363828e-15,2.283187182492042e-21,2.4779457707255796e-20,1.5709430811601382e-10,3.0398771993341724e-17,2.2652541458789286e-15,1.7154438197029018e-14,3.76,0.0,0.378717757078302,0.9952828073132908,0.0026301574662341357,3.019042683414452e-13,0.3047081171578034,0.22810525938697282,0.06091539112181142,2.0901493460019088e-05,0.0015948996516445952,0.006675223727990957,1.0663127376146909e-07,6.134885074902335e-09,2.8041413907601322e-14,8.551213439038988e-05,3.1514632463103737e-09,3.994299092300024e-09,1.0528830026719784e-06,4.064172844187287e-09,2.1129633875255274e-09,2.6640070676729887e-15,6.381160387872895e-09,1.2602774001260076e-11,3.745622890665459e-10,1.038462768409015e-09,1.6340586869543832e-16,1.464832549612244e-15,4.268456161748608e-09,2.084284991861107e-11,2.222019886358276e-05,0.0003195109511430772,0.00020490842489274868,5.518081443668539e-05,0.001531721479519503,0.0007286901383254268,0.0071319088026279166,6.532108159159807e-05,8.544597754181637e-06,0.00015981790816915002,0.0005764329881721825,0.0002736499685009317,0.0009675868111461528,0.00012061237907991846
3.082077862108894e-06,0.844351110233429,0.0009838788923335622,0.00033273493983771064,0.0004941338751771525,0.0060274567151922705,0.0,0.0,0.0005743966967360666,4.637369937576631e-06,0.0008457632432519358,7.297256660619296e-07,0.00015640382588295922,2.2794204172313936e-14,1.2044302127297687e-11,1.1999327629618464e-09,8.851980357666737e-11,2.558915985007464e-05,1.0965885925135098e-11,3.2993051954751475e-09,5.861423378070727e-10,2.974959807076184e-15,1.516097152075664e-10,2.446524547621132e-13,6.015357218838854e-12,1.54311136667216e-13,7.462860674767378e-15,1.0491060385141451e-15,2.4492717276270628e-21,2.596845200250856e-20,1.6479755873549564e-10,3.24548783157502e-17,2.4600553125507794e-15,1.841696056709691e-14,3.76,0.0,0.37668986368183227,0.995177534446979,0.002716202677755036,3.2252894730851255e-13,0.3065770003700648,0.22925451850976722,0.06135480618163492,2.0809527353417194e-05,0.00159473100561426,0.006775527261065746,1.082603358144128e-07,6.137307592552871e-09,2.8169426013227674e-14,8.724408158424372e-05,3.2513767447594988e-09,4.120079065532559e-09,1.084840506205381e-06,4.192834758774318e-09,2.1910637707227393e-09,2.7471782925238442e-15,6.581686052205422e-09,1.2998860399931478e-11,3.863346972541152e-10,1.07099094329142e-09,1.685074136487442e-16,1.510565059302757e-15,4.440534940582959e-09,2.098330476988657e-11,2.2616808056106536e-05,0.000331587199703657,0.00020907803846072445,5.633312750809458e-05,0.0015634365058545536,0.0007453407490262339,0.007324810872571818,6.712743254679203e-05,8.774528428752888e-06,0.0001647309140663733,0.0005946399483120821,0.00028256956216513165,0.0010067082039204043,0.00012671760474289678
3.1070587388301384e-06,0.8446598649371738,0.0010068751528355122,0.0003436170744972515,0.0005069691011495944,0.006186062639298207,0.0,0.0,0.0005944247962547418,4.88052672956845e-06,0.0008803831089777459,7.822029010458597e-07,0.00016149665042191784,2.3926527251645325e-14,1.2351893194059795e-11,1.1953819813282678e-09,9.14380990249338e-11,2.605968320683303e-05,1.1587284246141603e-11,3.3811213928672766e-09,6.205162868423794e-10,3.1547514603365852e-15,1.5113874534387485e-10,2.5820829172773565e-13,6.265059197860197e-12,1.6620837004639033e-13,8.097904130668673e-15,1.0742996478020667e-15,2.626370764334612e-21,2.720792705957835e-20,1.7283326141333197e-10,3.463664137454015e-17,2.670098505298715e-15,1.976260370169056e-14,3.76,0.0,0.37466621382850074,0.9950693529396482,0.002804563775404681,3.4444000375866033e-13,0.30843707026803807,0.23039132868484427,0.061794378086427085,2.071766968867958e-05,0.0015945577002175033,0.006876497336826596,1.0990031034082051e-07,6.139596786838018e-09,2.8295720198934603e-14,8.90215652179621e-05,3.353536184922754e-09,4.248667540407311e-09,1.1177699456294779e-06,4.324383221364288e-09,2.2715485095972857e-09,2.8321613602364035e-15,6.786680227551966e-09,1.34037741140646e-11,3.983694784682108e-10,1.1042418295930865e-09,1.7372009228752887e-16,1.5572938274888812e-15,4.617914119435778e-09,2.1123629642076873e-11,2.3021016886086003e-05,0.00034403528539073006,0.00021330438537509844,5.750086857873854e-05,0.0015955405632584916,0.0007622133386571378,0.007521696035039554,6.897081901765467e-05,9.009339919693268e-06,0.00016975660213933787,0.0006132749830613378,0.00029170689657760814,0.001047096547086604,0.00013308788273576455
3.1320396155513825e-06,0.844968118649891,0.0010302743175118704,0.00035479491646464334,0.0005200695223964092,0.006347832540959879,0.0,0.0,0.0006149872336794087,5.136140941001697e-06,0.000916137240508972,8.381289003377996e-07,0.00016670907188096062,2.5111732826211478e-14,1.2667267780612608e-11,1.1908086771512403e-09,9.444088732929065e-11,2.6536324777311823e-05,1.2240447519583418e-11,3.4643725988292434e-09,6.566470413866289e-10,3.3441439932420026e-15,1.5066606253028869e-10,2.725257586817884e-13,6.5237161884229145e-12,1.7899039530527714e-13,8.782230662022045e-15,1.1000145268959827e-15,2.8151644595655497e-21,2.849995252668467e-20,1.8121327464912852e-10,3.695108341413152e-17,2.8964514280052048e-15,2.119625823205889e-14,3.76,0.0,0.3726467204187013,0.9949582039079256,0.002895290338064694,3.677107300942574e-13,0.3102883452689664,0.23151562747988008,0.062234145146770094,2.0625915575328528e-05,0.0015943796410923694,0.006978136295237924,1.1155122794841881e-07,6.141751388444779e-09,2.842028797126376e-14,9.084652802322802e-05,3.4579738979295663e-09,4.380104835393131e-09,1.1516995638832448e-06,4.458859659489052e-09,2.354468315099707e-09,2.918980139938114e-15,6.996207032421694e-09,1.381764180339261e-11,4.1067039737354797e-10,1.138225796614231e-09,1.7904536869314903e-16,1.605031978878027e-15,4.8007068108403685e-09,2.1263834856495133e-11,2.3433190065743035e-05,0.00035686397475100584,0.0002175872869278026,5.8683967213478865e-05,0.0016280301334667578,0.0007793073759307008,0.007722618947237849,7.08515034572164e-05,9.249078482530071e-06,0.00017489623132155746,0.0006323431610013283,0.00030106488949720666,0.0010887823666976598,0.00013973253728549823
3.1570204922726267e-06,0.8452758858760077,0.0010540785822303572,0.0003662742165077649,0.0005334384208276414,0.006512806042179855,0.0,0.0,0.0006360913658167254,5.404806176935163e-06,0.0009530533126472654,8.977043925589356e-07,0.00017204235292059581,2.6352133279850136e-14,1.2990640784567682e-11,1.1862129017616394e-09,9.753079114440342e-11,2.701915648158964e-05,1.2926862394022446e-11,3.549075384047904e-09,6.946117866128768e-10,3.5435890326898483e-15,1.5019165602423554e-10,2.8764850418627503e-13,6.791588229175446e-12,1.9271985713831438e-13,9.519288269637812e-15,1.1262722918943892e-15,3.0163739342235056e-21,2.9846707444660346e-20,1.8994974530168047e-10,3.9405594182396855e-17,3.140246569051991e-15,2.2723073505450652e-14,3.76,0.0,0.37063129722747373,0.9948440280822162,0.0029884325833951404,3.9241825561715625e-13,0.31213084344203795,0.23262735137114,0.06267414594484096,2.0534260157390392e-05,0.0015941967333934978,0.007080446733596698,1.1321312327658457e-07,6.1437701316774405e-09,2.854312077810096e-14,9.272098403736846e-05,3.5647227057161573e-09,4.514431893521988e-09,1.186658200766448e-06,4.596306128974736e-09,2.439873948071747e-09,3.0076588115259562e-15,7.21033158568169e-09,1.4240592102782156e-11,4.23241277331442e-10,1.1729533774052557e-09,1.8448472601156258e-16,1.6537928090670573e-15,4.98902756616289e-09,2.1403931409150084e-11,2.3853713809679693e-05,0.00037008214878089655,0.0002219265155626992,5.98823391319267e-05,0.0016609012949199843,0.0007966222041247873,0.007927634094494143,7.276972593301245e-05,9.493788003509736e-06,0.00018015101611827553,0.0006518493990815617,0.00031064639742191486,0.0011317965744039571,0.00014666110381760474
3.182001368993871e-06,0.8455831810492023,0.0010782899155261844,0.000378060734962406,0.0005470790154551661,0.006681022406460702,0.0,0.0,0.0006577443530890831,5.687139624247888e-06,0.0009911593659646819,9.611400114755234e-07,0.00017749770505745137,2.7650132787349627e-14,1.332223336077192e-11,1.1815947371523258e-09,1.0071053922104435e-10,2.750825102234373e-05,1.3648080128227785e-11,3.6352463252317163e-09,7.344905361086846e-10,3.75355695300307e-15,1.4971551711006976e-10,3.0362262088204654e-13,7.068939874556666e-12,2.074635396693849e-13,1.0312737264135488e-14,1.1530964709595258e-15,3.2307638317650112e-21,3.125048964089995e-20,1.9905510808476017e-10,4.2007949420541966e-17,3.40268434303726e-15,2.4348470124001843e-14,3.76,0.0,0.36861985897077343,0.9947267658419051,0.003084041355935056,4.1864373387602415e-13,0.3139645825126181,0.23372643579005462,0.06311441931146279,2.044269861710545e-05,0.0015940088814915168,0.007183431512519347,1.1488603509799154e-07,6.145651724765417e-09,2.8664209907455995e-14,9.464701969361487e-05,3.673815946482753e-09,4.651690314604369e-09,1.222675292856767e-06,4.736765346620311e-09,2.5278161620227253e-09,3.098221885699093e-15,7.429120058041718e-09,1.4672755723883177e-11,4.360860034214851e-10,1.2084352771554548e-09,1.9003966763822262e-16,1.7035897954858245e-15,5.182992394921952e-09,2.1543929689141485e-11,2.4282996826627507e-05,0.0003836988002666291,0.00022632179356341247,6.109588586699625e-05,0.001694149715228959,0.0008141570373921441,0.008136795741809793,7.472570296784576e-05,9.743509859101448e-06,0.00018552212355173647,0.0006717984518182522,0.0003204542100135483,0.0011761704574356564,0.00015388332681461853
3.206982245715115e-06,0.8458900185230047,0.0011029100488288486,0.00039016023657232913,0.0005609944568405941,0.006852520493186874,0.0,0.0,0.0006799531428543368,5.983782567818524e-06,0.001030483798880946,1.0286566646290985e-06,0.00018307628540942277,2.900823038007714e-14,1.3662273098749783e-11,1.1769542973067254e-09,1.0398297094442405e-10,2.800368185871633e-05,1.4405719170616993e-11,3.722901991742303e-09,7.763662094169324e-10,3.974537552538252e-15,1.492376392091638e-10,3.2049676901170437e-13,7.356040107629621e-12,2.232926148172449e-13,1.116646113765977e-14,1.180512673925404e-15,3.45914506158504e-21,3.271372610949458e-20,2.085420845334699e-10,4.4766330227422053e-17,3.685036322785472e-15,2.6078153057195826e-14,3.76,0.0,0.3666123213731755,0.9946063572515805,0.003182168114063488,4.464725387112083e-13,0.3157895798666942,0.23481281517255603,0.06355500430156985,2.0351226178734774e-05,0.0015938159892962037,0.007287093761778644,1.1657000641850598e-07,6.1473948795936476e-09,2.878354642900102e-14,9.662679483129771e-05,3.785287501083765e-09,4.7919223885906995e-09,1.2597808727246221e-06,4.8802807240696404e-09,2.6183456436674506e-09,3.1906942232743997e-15,7.652639725354069e-09,1.5114265560382682e-11,4.492085255689005e-10,1.244682381872571e-09,1.957117184818425e-16,1.7544366081346753e-15,5.382718785319957e-09,2.1683839873789687e-11,2.4721471339561103e-05,0.00039772303088554895,0.00023077279179292966,6.232449443988748e-05,0.001727770644259158,0.0008319109571339582,0.008350157883949383,7.671962638113072e-05,9.99828277491465e-06,0.00019101067007845605,0.0006921949004096466,0.0003304910444226593,0.0012219356677635768,0.00016140915717048312
3.231963122436359e-06,0.8461964125611431,0.0011279404667966716,0.00040257848516217596,0.0005751878214449287,0.007027338710902064,0.0,0.0,0.0007027244523879259,6.295400882933079e-06,0.001071055359037305,1.1004859074721653e-06,0.00018877919342307145,3.042902307944595e-14,1.4010994203214378e-11,1.1722917295407743e-09,1.073510409900555e-10,2.85055231773682e-05,1.520146782577015e-11,3.812058931773814e-09,8.203247102686277e-10,4.207040749167882e-15,1.4875801799238016e-10,3.383223048087854e-13,7.653162242245787e-12,2.4028290359010595e-13,1.2084577824376607e-14,1.208548775189261e-15,3.702377729678698e-21,3.4238984472714165e-20,2.1842368141704025e-10,4.7689343328359096e-17,3.988648559157527e-15,2.791812535226891e-14,3.76,0.0,0.36460860123693406,0.9944827420989736,0.0032828649157953796,4.759944693686158e-13,0.3176058525555361,0.23588642301119012,0.06399594016806281,2.0259838112444585e-05,0.0015936179604898282,0.007391436885966254,1.1826508457496114e-07,6.148998322222525e-09,2.890112140305266e-14,9.866254361882908e-05,3.899171820343124e-09,4.935171130065896e-09,1.2980055674211948e-06,5.0268964028658245e-09,2.7115129513810707e-09,3.285101053146359e-15,7.88095902370325e-09,1.5565256796839947e-11,4.6261286177914203e-10,1.2817057673492454e-09,2.0150242604346978e-16,1.806347119434822e-15,5.588325726029521e-09,2.1823673091362483e-11,2.5169594133819954e-05,0.0004121640480635771,0.0002352791284906948,6.356803705314205e-05,0.0017617589078808614,0.0008498829084487398,0.008567774194104604,7.875166213422074e-05,1.0258142684404936e-05,0.00019661771848559484,0.0007130431417944714,0.00034075953952404767,0.0012691242104258048,0.00016924874902226586
3.2569439991576033e-06,0.8465023773276407,0.0011533823977905161,0.00041532123815096733,0.0005896621058893216,0.007205514969533097,0.0,0.0,0.0007260647515562411,6.622685500539576e-06,0.0011129031339549796,1.1768703224915182e-06,0.00019460746759167324,3.1915209097352765e-14,1.4368637677427031e-11,1.1676072158564334e-09,1.1081782409205881e-10,2.9013849860338758e-05,1.603708700976218e-11,3.9027336580977795e-09,8.664550054183224e-10,4.451597294736401e-15,1.4827665149517721e-10,3.5715341382751755e-13,7.960583814188587e-12,2.585151508346985e-13,1.3071451350626889e-14,1.237235110765165e-15,3.9613742699293935e-21,3.582898562638899e-20,2.2871318856925787e-10,5.078604227807964e-17,4.314944985680501e-15,2.987470246759016e-14,3.76,0.0,0.36260861651230153,0.9943558599351512,0.003386184403388137,5.073039650639681e-13,0.3194134173005706,0.23694719191001762,0.06443726633403404,2.0168529738286698e-05,0.0015934146981211913,0.007496464569955915,1.1997132133042735e-07,6.150460751286017e-09,2.9016925779534446e-14,0.00010075657538160785,4.015503953282473e-09,5.081480313859773e-09,1.3373805962108958e-06,5.17665729067261e-09,2.807368451415583e-09,3.3814679945399033e-15,8.114147606259613e-09,1.6025867020948404e-11,4.763031014753719e-10,1.3195167084114687e-09,2.0741336170915248e-16,1.8593354163502482e-15,5.799933729278905e-09,2.1963439808015716e-11,2.562784763243625e-05,0.00042703116158417765,0.00023984036813294606,6.482637080338911e-05,0.0017961089024303679,0.0008680716966681556,0.008789697971176815,8.08219491832417e-05,1.0523122587756709e-05,0.00020234427477398568,0.0007343473776809206,0.00035126225007441666,0.0013177684310088202,0.00017741245604162973
3.2819248758788475e-06,0.8468079268766829,0.001179236804519318,0.0004283942409145929,0.0006044202211366511,0.007387086631616777,0.0,0.0,0.0007499802452126774,6.966352841826128e-06,0.0011560565409674244,1.2580639027554064e-06,0.00020056208217286416,3.346959110207616e-14,1.47354515092137e-11,1.1629009743048023e-09,1.1438651991779301e-10,2.952873744958384e-05,1.691441309600574e-11,3.9949426333994085e-09,9.14849203986302e-10,4.708759508557056e-15,1.477935402347017e-10,3.770472492767258e-13,8.278586460519554e-12,2.7807531397556004e-13,1.4131703874437345e-14,1.266604690421454e-15,4.237102790283077e-21,3.7486617679533966e-20,2.3942417610292455e-10,5.406594962639938e-17,4.665430904409761e-15,3.195452725464863e-14,3.76,0.0,0.36061228636901177,0.9942256501155902,0.0034921797867364284,5.405003293879092e-13,0.32121229049847305,0.23799505364230775,0.06487902236334747,2.0077296430268116e-05,0.00159320610490476,0.0076021807841414055,1.2168877296657933e-07,6.15178086776801e-09,2.9130950271635535e-14,0.00010291127532737745,4.134319576247577e-09,5.230894511751706e-09,1.3779377675245009e-06,5.329609098643201e-09,2.9059622520506503e-09,3.479821078949408e-15,8.35227640186224e-09,1.649623633921975e-11,4.902834089358302e-10,1.358126688442821e-09,2.1344612219062833e-16,1.9134158125881874e-15,6.017664855278441e-09,2.210314991408362e-11,2.609674099799299e-05,0.00044233377994460835,0.00024445602036198976,6.6099337415322e-05,0.0018308145899270276,0.0008864759839916624,0.009015982085727984,8.293059834308136e-05,1.0793252411348833e-05,0.0002081912850357577,0.0007561116035751865,0.0003620016408042679,0.0013679010022737202,0.00018591082716960314
3.3069057526000917e-06,0.8471130751422579,0.001205504374891001,0.000441803221006076,0.0006194649866045357,0.0075720904625913394,0.0,0.0,0.0007744768553504468,7.327145218464918e-06,0.0012005453164170403,1.3443324392740726e-06,0.00020664394391531292,3.5095079548997434e-14,1.5111690859462812e-11,1.1581732603567864e-09,1.1806045804171397e-10,3.00502621082082e-05,1.7835360853248363e-11,4.088702255237285e-09,9.656026372057438e-10,4.9791020299795255e-15,1.4730868732888125e-10,3.98064075410876e-13,8.607455787336419e-12,2.9905486629022326e-13,1.527022811283226e-14,1.2966934258666733e-15,4.530590649026442e-21,3.921495130672219e-20,2.5057049098505817e-10,5.753908007367921e-17,5.0416965488652675e-15,3.416458561482418e-14,3.76,0.0,0.3586195312688186,0.9940920518427032,0.003600904825534619,5.756879649505424e-13,0.32300248822647115,0.23902993921102195,0.06532124792956197,1.9986133620481265e-05,0.001592992083623472,0.007708589789422864,1.2341750037274957e-07,6.152957399876546e-09,2.924318563404319e-14,0.0001051291051617804,4.255655022915437e-09,5.383459130243855e-09,1.4197094751123705e-06,5.485798379912351e-09,3.007344135947226e-09,3.580186769317208e-15,8.595417675284236e-09,1.6976507496056396e-11,5.045580268324104e-10,1.3975474091771417e-09,2.196023306976799e-16,1.9686028591504098e-15,6.24164273802828e-09,2.2242814578587873e-11,2.657681126035465e-05,0.0004580814064556567,0.0002491255389902236,6.73867629985512e-05,0.0018658694940897104,0.0009050942862319945,0.00924667892465563,8.507769116639301e-05,1.1068558868234913e-05,0.00021415963233484403,0.0007783395978399017,0.00037298008045676183,0.0014195549099200186,0.00019475460177946014
3.331886629321336e-06,0.8474178359275911,0.0012321855131028421,0.00045555388224407986,0.0006347991242214452,0.007760562580219555,0.0,0.0,0.0007995602030491863,7.705831194738951e-06,0.001246399504108723,1.435953911516403e-06,0.00021285388880402535,3.679469607477185e-14,1.5497618252812406e-11,1.1534243682793032e-09,1.2184310301049992e-10,3.0578500577964e-05,1.880192647729756e-11,4.184028840649426e-09,1.0188139384665886e-09,5.2632225900005134e-15,1.4682209861795774e-10,4.2026741602096385e-13,8.947481225786193e-12,3.215511152751396e-13,1.6492200154030023e-14,1.3275403759926911e-15,4.8429282774015474e-21,4.1017256640217765e-20,2.6216625294568335e-10,6.121596464193649e-17,5.445420719349863e-15,3.6512222857592675e-14,3.76,0.0,0.3566302730389763,0.9939550042108043,0.0037124138101882888,6.129766186711742e-13,0.32478402624786484,0.24005177891207666,0.06576398278319276,1.9895036803310272e-05,0.0015927725366176096,0.007815696141914444,1.2515756913124586e-07,6.153989048337379e-09,2.935362258242906e-14,0.00010741260358601629,4.379547315159089e-09,5.5392204493722145e-09,1.4627286933715216e-06,5.645272569182915e-09,3.1115634905259905e-09,3.682591984216874e-15,8.843645089132674e-09,1.746682599599275e-11,5.191312798651923e-10,1.4377908007511854e-09,2.2588363831273097e-16,2.0249113574634128e-15,6.4719926125482944e-09,2.2382444352167958e-11,2.7068624469027895e-05,0.0004742836350815791,0.00025384832108468985,6.868845782894426e-05,0.0019012666971950005,0.0009239249696836992,0.009481840334653062,8.726327884156005e-05,1.134906532007896e-05,0.00022025013359906626,0.0008010349108135453,0.0003841998357875418,0.0014727634374815213,0.0002039547042539477
3.35686750604258e-06,0.847722222894387,0.0012592803310061964,0.00046965189868091036,0.0006504252524377972,0.007952538403215885,0.0,0.0,0.0008252355902549851,8.103205907653214e-06,0.001293649443014189,1.5332188803790416e-06,0.00021919267883435767,3.857157695238467e-14,1.5893503770258847e-11,1.14865463251484e-09,1.2573805949029414e-10,3.111353013282358e-05,1.9816190717969003e-11,4.280938610436624e-09,1.0745851235411752e-09,5.561742801846377e-15,1.4633378278769783e-10,4.437242080535364e-13,9.298955875343852e-12,3.456675366654343e-13,1.7803092650176103e-14,1.3591880102280846e-15,5.175273265859336e-21,4.28970218377721e-20,2.7422584968404587e-10,6.51076758855373e-17,5.8783744852556865e-15,3.900516078720492e-14,3.76,0.0,0.35464443494654024,0.993814446251817,0.0038267615414584494,6.524816381250259e-13,0.3265569200177579,0.2410605024003665,0.06620726671731055,1.980400153971435e-05,0.001592547366006056,0.007923504697345804,1.269090495984986e-07,6.1548745117641975e-09,2.9462251566773046e-14,0.0001097643866689705,4.506034194744254e-09,5.698225662519979e-09,1.5070289718253994e-06,5.808080023373082e-09,3.218669236534021e-09,3.787064122569166e-15,9.097033767327694e-09,1.7967340229044928e-11,5.340075784872316e-10,1.4788690320074833e-09,2.3229172561433515e-16,2.0823563731194594e-15,6.708841343568519e-09,2.2522048676160358e-11,2.7572776869000312e-05,0.0004909501460174786,0.00025862370613773556,7.000421615590757e-05,0.0019369988378177387,0.0009429662481270435,0.009721517564522504,8.94873811136348e-05,1.1634791640998538e-05,0.0002264635365328282,0.0008242008540231675,0.00039566306554002727,0.0015275601503509095,0.00021352223796465816
3.381848382763824e-06,0.8480262495518937,0.001286788639781158,0.0004841029084612816,0.0006663458802047381,0.00814805259915538,0.0,0.0,0.0008515079814359493,8.520091341029448e-06,0.0013423257542226348,1.6364308828578846e-06,0.00022566099882528976,4.04289766058128e-14,1.629962524347456e-11,1.1438644290620962e-09,1.297490774857308e-10,3.1655428528742664e-05,2.088032210268525e-11,4.379447673163904e-09,1.1330216708708225e-09,5.8753089704144476e-15,1.4584375149410045e-10,4.685049603715962e-13,9.66217633468121e-12,3.7151412467918626e-13,1.9208688384766282e-14,1.3916824910986293e-15,5.528854732375367e-21,4.485797347123331e-20,2.867639313503499e-10,6.92258541624269e-17,6.34242494830354e-15,4.165151554516301e-14,3.76,0.0,0.35266194177335725,0.9936703169820191,0.003944003308824417,6.943242393629549e-13,0.32832118468900195,0.24205603875852097,0.06665113953148395,1.971302346155321e-05,0.0015923164743068367,0.008032020615129556,1.286720169815975e-07,6.155612531421622e-09,2.9569063124904233e-14,0.0001121871480867981,4.635154155829504e-09,5.860522917193102e-09,1.5526444287412483e-06,5.974270063285588e-09,3.328709755209187e-09,3.8936310837545306e-15,9.355660360090007e-09,1.8478201599125198e-11,5.491914227203614e-10,1.5207945210362972e-09,2.388283039382485e-16,2.1409532469913606e-15,6.9523174557155635e-09,2.2661638624946848e-11,2.8089896099065635e-05,0.0005080907010018977,0.0002634509753294159,7.13338160371708e-05,0.001973058109492572,0.0009622161799796674,0.009965761206414254,9.174998523246055e-05,1.1925754083793542e-05,0.00023280051655970193,0.0008478404895240499,0.0004073718144110399,0.0015839788789319066,0.00022346847864306905
3.4068292594850683e-06,0.8483299292458064,0.001314709941956659,0.0004989125075849363,0.0006825634009345178,0.008347139031747303,0.0,0.0,0.0008783819851583851,8.95733654949464e-06,0.001392459327135412,1.7459068276259548e-06,0.0002322594532825116,4.2370271182459793e-14,1.671626845047346e-11,1.139054176855539e-09,1.338800576195027e-10,3.220427394915908e-05,2.1996580258059224e-11,4.4795720089080514e-09,1.1942326017862733e-09,6.204592920385367e-15,1.4535201949027838e-10,4.946839176583003e-13,1.003744252029399e-11,3.9920775906355165e-13,2.0715094207307113e-14,1.4250739771358507e-15,5.90497799243339e-21,4.690409889064875e-20,2.9979540427981116e-10,7.35827349849358e-17,6.8395390601137775e-15,4.4459816235996886e-14,3.76,0.0,0.35068271989161076,0.9935225554513832,0.004064194867553808,7.386317866230901e-13,0.3300768351183486,0.24303831656835784,0.06709564099407613,1.962209827596249e-05,0.0015920797638375758,0.008141249362066621,1.304465514097664e-07,6.156201823480641e-09,2.967404785624809e-14,0.00011468365922199471,4.766946478235001e-09,6.026161356712637e-09,1.599609743862763e-06,6.143893016254907e-09,3.4417328138488265e-09,4.002321293240367e-15,9.619603110364542e-09,1.899956465523567e-11,5.646874060562721e-10,1.5635799459443362e-09,2.4549511679613234e-16,2.2007176090935574e-15,7.2025511652308684e-09,2.2801224865604855e-11,2.8620642410916228e-05,0.0005257151383630159,0.000268329350887197,7.267701920261545e-05,0.002009436260332924,0.0009816726656083808,0.010214621136071298,9.405104493223633e-05,1.22219651490429e-05,0.00023926167380452425,0.0008719566194000782,0.00041932800702299114,0.0016420537009202603,0.00023380486713463986
3.4318101362063125e-06,0.8486332751470318,0.00134304342381191,0.0005140862435872207,0.0006990800864564149,0.008549830707561705,0.0,0.0,0.0009058618356311363,9.415817828199055e-06,0.0014440813049042712,1.861977390677302e-06,0.00023898856332220646,4.4398962179499546e-14,1.714372731226993e-11,1.1342243391415482e-09,1.381350564599044e-10,3.276014494594202e-05,2.3167319330688513e-11,4.581327452785052e-09,1.2583305605280865e-09,6.5502928427620265e-15,1.4485860475468394e-10,5.223392294459661e-13,1.0425057471628138e-11,4.2887258952542307e-13,2.2328755326086606e-14,1.4594169473188759e-15,6.3050295515246835e-21,4.9039670728415346e-20,3.1333542394042885e-10,7.819117746622807e-17,7.37178748672955e-15,4.7439024363894067e-14,3.76,0.0,0.34870669733977483,0.9933711007935659,0.0041873924144708126,7.855380843543796e-13,0.331823885872811,0.24400726398499087,0.06754081080291473,1.953122176978972e-05,0.0015918371367850835,0.0082511967156612,1.3223273800032263e-07,6.156641093354352e-09,2.9777196055050753e-14,0.00011725676911444238,4.901451261441567e-09,6.195191162772984e-09,1.6479601502401652e-06,6.3170002597232646e-09,3.5577854898993407e-09,4.113163730215186e-15,9.88894192160225e-09,1.9531587225310804e-11,5.805002194340629e-10,1.6072382558365514e-09,2.522939416827667e-16,2.261665393928171e-15,7.459674413253984e-09,2.294081621870618e-11,2.9165709907286736e-05,0.0005438333677974836,0.0002732579955481329,7.403357094842663e-05,0.002046124593641253,0.0010013334448134613,0.010468146452164743,9.639047944676592e-05,1.2523433457552219e-05,0.00024584753012488826,0.0008965517754594792,0.0004315334419193258,0.0017018189227172098,0.0002445430015293598
