Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67)
2.0867521632271007e-08,0.7008408028044476,4.456416958856843e-12,2.485313409770841e-13,4.1520205839614673e-14,8.555695054105177e-14,0.0,0.0,2.6572221432745648e-08,5.564801975157142e-13,4.0672136011679684e-14,7.221795920382299e-23,7.192829612486613e-17,2.6317790249251405e-42,1.649300853883679e-30,3.6345162752179427e-31,3.011186622051038e-31,3.8905597233278803e-11,3.568146251352822e-36,1.1391738126839172e-21,2.7926668230992668e-34,9.991693492189534e-42,1.0859918646047944e-32,5.0545970119378146e-30,3.666588882025765e-21,1.6677854741736264e-39,1.384788950234281e-41,7.342002651406783e-46,8.647383555129654e-64,4.6915904403044885e-54,7.093684009511542e-20,2.99532097479335e-50,5.913795746238892e-39,5.4694581076491745e-49,3.76,0.0,0.7401367830700375,0.9993903793189881,5.015038753637957e-16,1.397321842481114e-40,0.00022768640227553176,0.00017873540360884325,4.5493935365032485e-05,3.454743162780013e-06,0.000609593994910771,1.0620239512176664e-09,1.2678568006396336e-16,8.276661706178898e-11,1.4850393684952807e-17,1.482850577264271e-10,6.611345759960889e-25,2.707033463068736e-24,2.1164082107111773e-13,7.460581359928617e-25,5.181805112346383e-16,8.303649784728565e-31,2.933916233386314e-24,9.22132725026499e-27,3.3888444564695045e-25,1.9813664328540737e-24,4.7634678505764915e-32,5.050961004470848e-31,8.225931620127592e-27,2.7369296625417857e-15,3.8905764432036184e-11,3.353676032025028e-17,2.6578004184969936e-08
2.1400201882517425e-08,0.7008415432214824,4.676493707496498e-12,2.616476640713267e-13,4.463680614397444e-14,9.202393703209437e-14,0.0,0.0,2.7250268570068723e-08,5.852254982039247e-13,4.391142804065479e-14,7.997460858286948e-23,7.751094732027059e-17,3.1830837672493563e-42,1.8615935697923112e-30,4.074336779281945e-31,3.4447037554438942e-31,4.0921896225147565e-11,4.349787975653444e-36,1.2596925979313854e-21,3.3323569149672236e-34,1.2214953838156442e-41,1.2419929042649844e-32,5.716084015260454e-30,3.9268750118798126e-21,1.9861877295819296e-39,1.6090383414055636e-41,8.872968301975504e-46,1.1369423350027935e-63,5.78277900144122e-54,7.622812550015592e-20,3.7562984896685587e-50,7.02614692982499e-39,6.910969587067722e-49,3.76,0.0,0.7401309712390215,0.9993903786352094,5.524699147756719e-16,1.6797218044270017e-40,0.00023349761072274992,0.00018338242254980783,4.6658020409268086e-05,3.454730158690707e-06,0.0006095939946878978,1.117792832550801e-09,1.367400063103567e-16,8.276844028862774e-11,1.5243458117864542e-17,1.5607330414886434e-10,7.623413213150108e-25,3.0503242095939993e-24,2.227714363532068e-13,8.605384469417699e-25,5.327587210646331e-16,9.593647742486083e-31,3.330391973346663e-24,1.0519005023366537e-26,3.870935056738387e-25,2.251828483592877e-24,5.501510778473073e-32,5.834483036889219e-31,9.734922982860895e-27,2.807917878525894e-15,4.092207658711214e-11,3.5529573696390286e-17,2.7256345021421404e-08
2.1932882132763842e-08,0.7008422836328867,4.901718360789478e-12,2.7512395874642185e-13,4.7904662800357294e-14,9.880622807935551e-14,0.0,0.0,2.7928303364505307e-08,6.146932577926769e-13,4.7318648738324997e-14,8.834098451507432e-23,8.337114137927441e-17,3.8316044575758943e-42,2.094894173874851e-30,4.5551757862020035e-31,3.9281191417741945e-31,4.2989135029563374e-11,5.276844058850454e-36,1.3894197609027493e-21,3.958989198940118e-34,1.485854729665627e-41,1.415631404878122e-32,6.444129873163138e-30,4.197946173490566e-21,2.35505819731334e-39,1.8626350372893774e-41,1.0674798436041792e-45,1.4855357410082153e-63,7.09215085854281e-54,8.176219517860107e-20,4.68433368627771e-50,8.311518010455704e-39,8.683350883619246e-49,3.76,0.0,0.7401251594536429,0.9993903779524922,6.072129287160183e-16,2.0103738903625322e-40,0.00023930877496882013,0.0001880294047515521,4.782209752512521e-05,3.454714607780164e-06,0.0006095939932637351,1.1749926977233493e-09,1.4719604451387588e-16,8.277019017759543e-11,1.563651864742371e-17,1.640613481846758e-10,8.758464941862557e-25,3.42662148736368e-24,2.3418807756789223e-13,9.889497077079513e-25,5.473369168933303e-16,1.1042730656120364e-30,3.7684840862999166e-24,1.1958890992534027e-26,4.406445781873018e-25,2.5510613364208013e-24,6.330324406988392e-32,6.714485574623379e-31,1.1471650036276239e-26,2.8789054306781274e-15,4.298932922812948e-11,3.758630722235427e-17,2.7934680896159772e-08
2.246556238301026e-08,0.7008430240386596,5.132080581655735e-12,2.8896172586292255e-13,5.132728462278714e-14,1.0591110283082982e-13,0.0,0.0,2.860632581669417e-08,6.448833751421251e-13,5.0898051910570285e-14,9.734829911156075e-23,8.951521678354263e-17,4.591398378104102e-42,2.3506808793301283e-30,5.0797863537003785e-31,4.465801154765411e-31,4.5107313171400624e-11,6.371798014437093e-36,1.5287986308518406e-21,4.6839129659474935e-34,1.798857285619285e-41,1.608379306594419e-32,7.24349989983575e-30,4.479922087069143e-21,2.780838103451555e-39,2.1485512525335989e-41,1.2787319240467199e-45,1.929485620509339e-63,8.656560463589927e-54,8.754326080001079e-20,5.810591298194649e-50,9.791441957105796e-39,1.085183651022121e-48,3.76,0.0,0.7401193477139012,0.9993903772689263,6.659139260148469e-16,2.3960895564129058e-40,0.000245119895014096,0.00019267634937670942,4.898616668384737e-05,3.454697376515645e-06,0.0006095939925485129,1.233623537670849e-09,1.5816545598341236e-16,8.277189158610437e-11,1.602957519709038e-17,1.7224918359517824e-10,1.0027724153458016e-24,3.838131521069111e-24,2.4589074149502765e-13,1.1325626660823038e-24,5.619150823893298e-16,1.266563292036319e-30,4.251362482750898e-24,1.3552330394719279e-26,4.999687537195184e-25,2.8812988865060224e-24,7.258292734066035e-32,7.699890942057295e-31,1.3463404275221863e-26,2.949892367231896e-15,4.510752189676057e-11,3.9707497890510673e-17,2.8613011817686336e-08
2.2998242633256677e-08,0.7008437644388015,5.367570053802105e-12,3.0316245698753324e-13,5.490817537444906e-14,1.1334582563179666e-13,0.0,0.0,2.9284335927272263e-08,6.757957491243575e-13,5.4653891258864794e-14,1.0702854583561444e-22,9.594948509735743e-17,5.47813128081683e-42,2.6304947534375184e-30,5.651038563541096e-31,5.0623850152893665e-31,4.7276430181923097e-11,7.659947307482437e-36,1.6782816058182984e-21,5.519631822808977e-34,2.167955095695065e-41,1.8217884611844535e-32,8.119166278541439e-30,4.772918302471328e-21,3.2706021311598623e-39,2.4699763421367007e-41,1.525510394770728e-45,2.491932840051551e-63,1.0518023785154993e-53,9.357546523723196e-20,7.17110093533065e-50,1.1489492845486206e-38,1.3492587440336985e-48,3.76,0.0,0.7401135360197959,0.9993903765844749,7.287580598811222e-16,2.8444514715003126e-40,0.00025093097085893064,0.00019732325596255782,5.0150227869567046e-05,3.454678943842011e-06,0.0006095939925790097,1.293685342939972e-09,1.6965985292796158e-16,8.277355836106474e-11,1.642262773706925e-17,1.80636804104415e-10,1.1443111193050542e-24,4.287146236151904e-24,2.5787942486956177e-13,1.292726637114632e-24,5.764932089355772e-16,1.4478018059147695e-30,4.7823509833726846e-24,1.531124808060505e-26,5.655194135062888e-25,3.244886963629033e-24,8.294326940010417e-32,8.80018320416794e-31,1.5739938537971475e-26,3.020878688231626e-15,4.7276654141067005e-11,4.189368946442571e-17,2.929133779449499e-08
2.3530922883503095e-08,0.7008445048333128,5.608176484507583e-12,3.177276331458825e-13,5.865083306706344e-14,1.2111764404150046e-13,0.0,0.0,2.996233369687508e-08,7.074302786250211e-13,5.859042036485229e-14,1.174146060617754e-22,1.0268022743341948e-16,6.509442327273649e-42,2.9359491898866607e-30,6.271937931932185e-31,5.722819531786499e-31,4.9496485589522915e-11,9.170084525033868e-36,1.8383312889182112e-21,6.480055461737419e-34,2.601655217279073e-41,2.0575034327123232e-32,9.076339637481461e-30,5.077045799274484e-21,3.8321937669100264e-39,2.83035731903683e-41,1.8128605268592404e-45,3.201627606570763e-63,1.2725058005215535e-53,9.986287462732656e-20,8.808032983323032e-50,1.3431712123917238e-38,1.669582189719905e-48,3.76,0.0,0.7401077243713267,0.9993903759000794,7.95935185816761e-16,3.3639937920515973e-40,0.00025674200250367686,0.0002019701243204854,5.13142810758469e-05,3.454659505172378e-06,0.0006095939924139789,1.3551781037929166e-09,1.8169079199927138e-16,8.277519617111175e-11,1.6815676237902972e-17,1.89224203392972e-10,1.3017366156247966e-24,4.776055781941367e-24,2.701541243564424e-13,1.4708832649798905e-24,5.910712926952377e-16,1.6496642825299886e-30,5.364951903354446e-24,1.7248242805271883e-26,6.377758692314427e-25,3.644301455739801e-24,9.447958427266381e-32,1.0025507338217207e-30,1.8333981817488326e-26,3.0918643667355986e-15,4.9496725506238425e-11,4.41454336059117e-17,2.996965883507181e-08
2.4063603133749512e-08,0.700845245222193,5.8538895978950725e-12,3.3265872788931627e-13,6.255875158161325e-14,1.2923379362456734e-13,0.0,0.0,3.064031912613783e-08,7.397868625394735e-13,6.271189272162469e-14,1.2853999724501362e-22,1.0971370320486433e-16,7.704533103869537e-42,3.2687103549455455e-30,6.945589350311216e-31,6.452287980795338e-31,5.1767478919684056e-11,1.0933803802945004e-35,2.009417506833213e-21,7.58019261663678e-34,3.1093085068428023e-41,2.3172373035260354e-32,1.0120404656681e-29,5.392412428226668e-21,4.4740547638065386e-39,3.23333628520054e-41,2.1462965666941018e-45,4.0922746014663415e-63,1.53314738942664e-53,1.0640950136975418e-19,1.0768662955130052e-49,1.5646052403003907e-38,2.0563533748174985e-48,3.76,0.0,0.7401019127684934,0.9993903752158128,8.676385216514974e-16,3.964003351730203e-40,0.00026255298994868763,0.00020661695422220718,5.247832629488483e-05,3.4546392969565528e-06,0.0006095939919803983,1.4181018105331368e-09,1.9426979025043732e-16,8.277681180938921e-11,1.7208720667897374e-17,1.9801137514076827e-10,1.4763840092849042e-24,5.307321979586628e-24,2.8271483661435606e-13,1.6685429536705514e-24,6.056493289744353e-16,1.873907917601595e-30,6.0027989478432885e-24,1.9376409518397487e-26,7.172365290346332e-25,4.082114136386711e-24,1.072918103396358e-31,1.1386501121309373e-30,2.1280550902686356e-26,3.162849400828792e-15,5.1767735534556136e-11,4.646328784342768e-17,3.0647974947898043e-08
2.459628338399593e-08,0.7008459856054425,6.104699138613004e-12,3.47957205673009e-13,6.663541975306507e-14,1.377014953294316e-13,0.0,0.0,3.131829221569492e-08,7.728653997749182e-13,6.702256171484205e-14,1.4043901294227183e-22,1.1705614541933558e-16,9.084619524919342e-42,3.63050943695051e-30,7.675220500030254e-31,7.256266242880114e-31,5.4089409697433184e-11,1.298633371107922e-35,2.1920188469935563e-21,8.836457677930042e-34,3.701357070804349e-41,2.6027881820598e-32,1.1256960426052342e-29,5.719122304823555e-21,5.205390093601605e-39,3.682800507239619e-41,2.5319396043340874e-45,5.204385051631058e-63,1.83980139537325e-53,1.1321929303039643e-19,1.3107041979445232e-49,1.8162898067205432e-38,2.521338925475106e-48,3.76,0.0,0.7400961012112955,0.9993903745314878,9.440653837837538e-16,4.6547361326295815e-40,0.00026836393319431575,0.00021126374546992735,5.3642363519927646e-05,3.454618524107191e-06,0.0006095939914653634,1.4824564534325154e-09,2.0740831655021629e-16,8.277841116314977e-11,1.7601761005561984e-17,2.0699831302275182e-10,1.6696644491535338e-24,5.8834950777848134e-24,2.955615582934798e-13,1.8873016542151862e-24,6.202273137737733e-16,2.1223913943821724e-30,6.699688438450449e-24,2.1709457213587992e-26,8.044234324120929e-25,4.5610155354546975e-24,1.2148564275823185e-31,1.2894415819046229e-30,2.4617556861793433e-26,3.2338337956539827e-15,5.408968376784387e-11,4.8847816954194005e-17,3.132628614144859e-08
2.566164388448876e-08,0.7008474663550491,6.621566622937795e-12,3.7966210530258807e-13,7.530892521843578e-14,1.557203375649524e-13,0.0,0.0,3.267420137822365e-08,8.411879299199549e-13,7.6228502405939e-14,1.667004890025579e-22,1.3269267874912856e-16,1.2499891457949003e-41,4.448603012534918e-30,9.316204348669687e-31,9.111770007337695e-31,5.888608169690802e-11,1.8126806261427132e-35,2.593741307425851e-21,1.1893637458369069e-33,5.189052733276868e-41,3.259133914009477e-32,1.3831454412825798e-29,6.406963604892098e-21,6.979033474109551e-39,4.738524107209407e-41,3.489014154209406e-45,8.313653515277404e-63,2.620908521430499e-53,1.2764372239231894e-19,1.9185829130055526e-49,2.4243794193355677e-38,3.7457011935748593e-48,3.76,0.0,0.7400844782338046,0.9993903731623871,1.1119073898724556e-15,6.356864252331069e-40,0.0002799856870888352,0.00022055721151634296,5.597041397147931e-05,3.454575789540323e-06,0.0006095939904670532,1.6154585084810792e-09,2.3540949580373355e-16,8.278157556741674e-11,1.838782936053629e-17,2.2557146185099185e-10,2.118321906601012e-24,7.181378106809433e-24,3.221130164594072e-13,2.395121299293289e-24,6.493831194063836e-16,2.7002511618296448e-30,8.286935998666209e-24,2.7049422719995586e-26,1.0042333159896968e-24,5.653693420047153e-24,1.5448279436890048e-31,1.6400477168829523e-30,3.263638040723635e-26,3.3758006732471578e-15,5.888639301772884e-11,5.3819210588461244e-17,3.268289380457734e-08
2.6581075775732105e-08,0.7008487442596844,7.083928683486529e-12,4.0821910069635056e-13,8.336954468994219e-14,1.7246875929854495e-13,0.0,0.0,3.384434412092116e-08,9.024725449481159e-13,8.482162723470372e-14,1.9218876381680177e-22,1.4723869578815156e-16,1.628634972045139e-41,5.265529862424123e-30,1.0945142728686167e-30,1.1010105531781704e-30,6.318951927911725e-11,2.3905677566869556e-35,2.9821146454821363e-21,1.521916704819659e-33,6.867743191671494e-41,3.9271648549737725e-32,1.6407474792358243e-29,7.037967394605275e-21,8.900546698416008e-39,5.840735578284561e-41,4.55415206215633e-45,1.2271119645288953e-62,3.516297987891781e-53,1.4097427632411073e-19,2.6314147824546126e-49,3.080246891924774e-38,5.202688279759065e-48,3.76,0.0,0.7400744474697253,0.99939037198025,1.2738756214409597e-15,8.235752397272777e-40,0.00029001539979267625,0.0002285775722616129,5.797955210355154e-05,3.4545381666222074e-06,0.0006095939897262203,1.7348438268772036e-09,2.6148076613671876e-16,8.278428508938737e-11,1.90662121140473e-17,2.422428614043294e-10,2.5802483321580336e-24,8.471530936654679e-24,3.45947247749382e-13,2.9179631774587802e-24,6.745450993783971e-16,3.2964378560400525e-30,9.885495488989667e-24,3.245772786681339e-26,1.206892332183888e-24,6.75645347809003e-24,1.885133207593553e-31,2.0016959345241733e-30,4.1231092989251087e-26,3.498319475230296e-15,6.318986534053866e-11,5.832948063082432e-17,3.385366330507193e-08
2.750050766697545e-08,0.7008500221475441,7.561330710823676e-12,4.378908567765517e-13,9.198181821877752e-14,1.9036559427885057e-13,0.0,0.0,3.501445010953109e-08,9.65906611511282e-13,9.403829813148692e-14,2.204976482179907e-22,1.6279185092216895e-16,2.1024045579982175e-41,6.1961755718663006e-30,1.279172911083448e-30,1.3220883249650972e-30,6.764470521403335e-11,3.122936812610861e-35,3.411896137906175e-21,1.931056056903206e-33,9.002296159411521e-41,4.70119729121561e-32,1.9347258384868313e-29,7.704085810216507e-21,1.1255689563443613e-38,7.147608380204398e-41,5.892283750489675e-45,1.7888393299559008e-62,4.671431861857547e-53,1.5514181039290223e-19,3.569647399777166e-49,3.880838607465574e-38,7.146852919833427e-48,3.76,0.0,0.7400644168415995,0.9993903707976801,1.452867919814015e-15,1.0578715361850546e-39,0.0003000449808207796,0.00023659781660129948,5.998866637743239e-05,3.454500154745019e-06,0.0006095939890019008,1.8584921133332229e-09,2.893784646930049e-16,8.278698335510903e-11,1.9744582554766168e-17,2.5950932357293183e-10,3.1210281104531873e-24,9.935212973948244e-24,3.7063352315901814e-13,3.5300350444479995e-24,6.997069018247258e-16,3.995650395620746e-30,1.172062285376914e-23,3.8696806495949286e-26,1.4409739619577768e-24,8.024797581385061e-24,2.2841127344147677e-31,2.4257612924415427e-30,5.166331611543861e-26,3.6208363757427304e-15,6.764508850897447e-11,6.304666616087068e-17,3.502441826890146e-08
2.8419939558218793e-08,0.7008513000186294,8.053720608523786e-12,4.686846227397709e-13,1.011635269701217e-13,2.094475192965519e-13,0.0,0.0,3.618451934728817e-08,1.0314896101299202e-12,1.0390038397003213e-13,2.51827862403437e-22,1.7938337976170452e-16,2.6904641946266075e-41,7.251572650097883e-30,1.4876663878341351e-30,1.578253713279208e-30,7.225163705940274e-11,4.0434235806035724e-35,3.8858126268161656e-21,2.430814876723887e-33,1.1693417772497337e-40,5.593346263126418e-32,2.268664526241109e-29,8.40575078974767e-21,1.4121744832197788e-38,8.688038497019299e-41,7.560550050622821e-45,2.5767393016686967e-62,6.148666654108635e-53,1.7016471574026425e-19,4.792653912051633e-49,4.851182484285665e-38,9.715067399143647e-48,3.76,0.0,0.7400543863494261,0.9993903696147277,1.6500269498409675e-15,1.3478641680827288e-39,0.00031007443017495867,0.00024461794438502665,6.19977567882139e-05,3.4544619110895e-06,0.000609593988244084,1.9864033169268065e-09,3.191600778608193e-16,8.278967489359794e-11,2.042294066631793e-17,2.7737081571824755e-10,3.750576220049571e-24,1.1588430555586279e-23,3.9617182528759673e-13,4.242527433131562e-24,7.24868524068914e-16,4.810999978334795e-30,1.3817309757299348e-23,4.5857896509438405e-26,1.7099616876299594e-24,9.47657547271018e-24,2.749216675515145e-31,2.9201771374451563e-30,6.423866505846545e-26,3.743351373017414e-15,7.225206016715137e-11,6.797391647347694e-17,3.61951587394439e-08
2.9339371449462136e-08,0.7008525778729402,8.561046465875105e-12,5.006075666939569e-13,1.1093240514903258e-13,2.297510789054148e-13,0.0,0.0,3.7354551837419294e-08,1.0992210214331235e-12,1.1442975262836148e-13,2.863872532933281e-22,1.9704428288762047e-16,3.4150432608983735e-41,8.44340073882792e-30,1.7221919218471166e-30,1.8736833614583864e-30,7.701031237266271e-11,5.191639507550721e-35,4.406665983137133e-21,3.0372529228061854e-33,1.506002482390818e-40,6.616621418375665e-32,2.6463624451867293e-29,9.1433677523713e-21,1.758671773017427e-38,1.0493900732941638e-40,9.625896495973241e-45,3.6703139578706936e-62,8.02284094977569e-53,1.8606086144141547e-19,6.372846330068807e-49,6.019628454282195e-38,1.3076955388482245e-47,3.76,0.0,0.7400443559932025,0.9993903684313759,1.8665325958112187e-15,1.7043469647812883e-39,0.0003201037478570268,0.00025263795553042947,6.400682333332788e-05,3.454423522487465e-06,0.0006095939874690345,2.1185773866657633e-09,3.5088266299837585e-16,8.279236220386333e-11,2.1101286439766154e-17,2.958273051931439e-10,4.479666618247095e-24,1.344806811893717e-23,4.2256213671957144e-13,5.0675928014701205e-24,7.500299647991056e-16,5.7567474417276376e-30,1.6202252948300742e-23,5.403873324007493e-26,2.0175895268779776e-24,1.113089394535843e-23,3.2885469598162763e-31,3.493571565762679e-30,7.930144879566772e-26,3.865864467489058e-15,7.701077795887326e-11,7.311445766658414e-17,3.736588476001806e-08
3.0258803340705483e-08,0.700853855710477,9.083256554109222e-12,5.336667775900178e-13,1.2130614064051068e-13,2.5131268810943254e-13,0.0,0.0,3.852454758314351e-08,1.1691003261567532e-12,1.2564827100338649e-13,3.243906753882652e-22,2.1580533155358092e-16,4.301756270575301e-41,9.783987828298747e-30,1.98507538113467e-30,2.212898221001142e-30,8.192072871110243e-11,6.613907295453676e-35,4.9773305895350596e-21,3.768640511606888e-33,1.9241463446869154e-40,7.78494044524066e-32,3.0718339628674956e-29,9.917317666349563e-21,2.1750232988008803e-38,1.260019464809877e-40,1.2166249581143918e-44,5.173554825915024e-62,1.038311162105436e-52,2.0284761970440464e-19,8.39788046162871e-49,7.41810236370599e-38,1.744095507141239e-47,3.76,0.0,0.7400343257729273,0.9993903672476058,2.1036012373531096e-15,2.1397825299986727e-39,0.0003301329338687975,0.0002606578499892701,6.60158660113802e-05,3.454385040470615e-06,0.0006095939866961913,2.255014271523209e-09,3.8460285880738515e-16,8.279504676909684e-11,2.1779619870224764e-17,3.148787593468417e-10,5.319957865729132e-24,1.5531892387327473e-23,4.4980444003228495e-13,6.018373119176128e-24,7.751912233966501e-16,6.848338156321546e-30,1.8903878685172155e-23,6.334364933190799e-26,2.367845955980176e-24,1.3008137112627941e-23,3.9108770069901037e-31,4.155288468527276e-30,9.723731047594435e-26,3.988375659706396e-15,8.192123952779391e-11,7.847159391129573e-17,3.85365963738845e-08
