Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864)
2.9580481034250388e-05,0.7829972700918156,2.1489904682401068e-29,1.022288052848523e-06,1.0030315371913124e-28,9.153457273841537e-34,0.0,0.0,1.5241772073501443e-27,3.7620968981210254e-53,0.00021513033563970573,9.101150839630859e-10,4.161332972930975e-29,1.1940645334960827e-29,7.724037285797361e-30,1.1094330542468621e-34,-1.8944705678046234e-57,7.966965917644487e-34,1.5150484758480787e-33,-2.7616073662687555e-30,2.076987407202695e-28,1.0938360549686007e-29,3.285151902352622e-36,3.9038004933814695e-69,-1.4564291867657246e-61,4.5028822434005096e-39,-2.1343412905141484e-57,5.891129492787047e-63,3.555940735069501e-111,-2.5102960440689987e-91,3.3821981205632676e-63,-1.8559189217192124e-66,5.083309235776924e-58,-4.385236762175587e-83,3.76,0.0,0.34224927737543326,0.9989637087149339,2.6575822394641022e-34,-6.797261367785608e-82,0.4306462255660146,0.3272441793305822,0.0882120962557712,3.3924187290603134e-06,0.0007654985560951704,0.007350176984200326,2.6661841574508957e-08,4.570054142907768e-10,2.8409276049770134e-14,0.00032430966873683707,1.5926875211052064e-08,5.68395356475353e-09,1.120909665063678e-06,1.3877101614436624e-08,8.354436887727034e-12,2.1360303942605974e-10,8.567388096540664e-09,2.8777042951096134e-11
3.03445566703858e-05,0.783969110356853,4.0684906233771056e-29,1.0653781477652117e-06,1.3036357774175462e-28,1.072317338580263e-33,0.0,0.0,1.608911545969331e-27,3.987811527234821e-53,0.00022881334545973644,9.94792865054439e-10,3.340396410737606e-29,1.323635396470334e-29,5.162018004425428e-30,1.357452820091445e-34,2.2617937940940355e-57,9.332199373392081e-34,3.524106019379466e-33,-1.5242868344429204e-29,2.2364602070278855e-28,7.026599789690676e-30,3.19158238805308e-36,5.91898204865142e-69,1.207675834768641e-61,5.799582216883322e-39,2.2299727054471446e-58,1.657074391777611e-62,3.727809869772714e-111,-2.230862756362336e-90,8.121822017651116e-63,3.0685593690623397e-66,-1.1647939165054113e-57,-6.408695038491695e-83,3.76,0.0,0.3352082891361673,0.9989517245922411,3.105310624471813e-34,-6.443262368061465e-82,0.43803867068242647,0.3323163594313342,0.08983118287892507,3.34249916371189e-06,0.0007654893554602119,0.0076879409687444136,2.789178912416768e-08,4.6042839327805596e-10,2.8813509983626534e-14,0.00033451812307665484,1.7466627607917595e-08,6.232462697548108e-09,1.1727837410176206e-06,1.5217969475770685e-08,8.71351956448963e-12,2.3790783057297685e-10,9.395251390012356e-09,3.1557839711309894e-11
3.110863230652121e-05,0.7849226723719682,5.507307998030322e-29,1.1088859018968445e-06,1.7590114169970347e-28,1.2561085167895101e-33,0.0,0.0,1.7296399744260358e-27,4.601390906251545e-53,0.00024291854020442726,1.0846639578452482e-09,-8.495007916523272e-30,1.4627158661755608e-29,-1.6933469021482728e-29,1.5606725234853275e-34,6.494561810696222e-57,1.0930690458433364e-33,2.1749065952775372e-33,1.4311359067048857e-29,2.3878922561244412e-28,-2.4541021167996216e-30,3.53289429017187e-36,6.405776440949701e-69,4.372355389523557e-61,7.29722085462258e-39,3.168072783196105e-57,3.3450478073382196e-63,4.3824054963057805e-111,-2.7541849979297615e-90,1.2215030641325992e-62,-2.5102134046121774e-66,-1.064795586279017e-59,-6.316561567168097e-83,3.76,0.0,0.32831215735114533,0.9989395735141985,3.628864240202098e-34,-7.265944565533411e-82,0.44529208030448114,0.3372629094919529,0.09142547600276406,3.2935710194981554e-06,0.0007654800273678986,0.008031103158710967,2.9141496723068837e-08,4.637635515069607e-10,2.920652829868087e-14,0.0003446372169957146,1.9104167818951992e-08,6.815739058545221e-09,1.2255670649404022e-06,1.664394452443826e-08,9.07823398669187e-12,2.6411804317388893e-10,1.027566356855011e-08,3.451515404227913e-11
3.187270794265662e-05,0.7858583310107017,4.3767441764220714e-30,1.1527880561345345e-06,1.8363908020455265e-28,1.4561152419716566e-33,0.0,0.0,1.8002221266765398e-27,5.131022532344619e-53,0.00025744209379660246,1.1798781041154658e-09,2.650031431173461e-29,1.611645831575281e-29,-1.5794589605165221e-31,1.482901333845571e-34,1.0333460831568935e-56,1.2669979577090867e-33,1.3511432673668629e-33,1.558233318746361e-29,2.535826774720031e-28,1.0880376811076402e-29,4.5871788834542884e-36,9.87506090275972e-69,6.326047163412826e-61,8.744313207912307e-39,9.851640174445816e-59,6.013038617413872e-63,5.946370523841485e-111,-4.391399829037163e-91,7.304628166383145e-63,4.6118547193385524e-66,1.88228531167373e-57,9.302723601645212e-84,3.76,0.0,0.3215579018232022,0.9989272601189831,4.1971431625407935e-34,-6.571183376262895e-82,0.4524093059722726,0.342086446128108,0.09299546869717853,3.245613944201628e-06,0.0007654705753604102,0.008379538707557761,3.041050767103424e-08,4.670127199364371e-10,2.958861178370987e-14,0.0003546615292489424,2.084233647646197e-08,7.434789895768241e-09,1.2792463222262718e-06,1.815749701424575e-08,9.448362522351711e-12,2.923128542937656e-10,1.1210149991907173e-08,3.765411001924133e-11
3.263678357879203e-05,0.7867764533574056,1.3797539461071767e-29,1.1970620069164392e-06,1.8709288875786917e-28,1.6749156745125876e-33,0.0,0.0,1.909304455124648e-27,5.514306724682799e-53,0.00027237996434888715,1.2805833456652307e-09,7.543071604559184e-29,1.770759300076435e-29,1.8507446198709558e-29,1.7250554300633926e-34,1.4519992074694407e-56,1.457246960279207e-33,5.090111570817961e-33,-2.178741915386204e-29,2.771931535461363e-28,1.6431589690891403e-29,4.35532022861104e-36,1.3761697061368171e-68,9.019648251233298e-61,1.0027152724326718e-38,-3.649657012416255e-57,3.432156077715297e-62,7.16723080532849e-111,-3.4395609550017037e-90,8.931451577928725e-63,8.769635317659313e-66,4.798713633983862e-59,7.224333503441743e-83,3.76,0.0,0.3149426036687327,0.9989147889288386,4.815702355968092e-34,-5.630639152744512e-82,0.4593931399760299,0.3467895323588399,0.09454164391937678,3.198608005131626e-06,0.000765461002891455,0.008733125048496392,3.16983736024163e-08,4.701776921136048e-10,2.996003331416177e-14,0.00036458608553344537,2.2683928043660578e-08,8.09060603471623e-09,1.3338084588514958e-06,1.9761057008530504e-08,9.823686473857102e-12,3.225711019850074e-10,1.2200211204786035e-08,4.097974836141951e-11
3.340085921492744e-05,0.787677398871294,1.0045602998125093e-28,1.2416857934608634e-06,2.186595287720109e-28,1.9239775030225986e-33,0.0,0.0,2.0794664037786888e-27,6.308773353022181e-53,0.00028772791221436236,1.3869259644311766e-09,1.66050131214317e-29,1.9403838133126112e-29,-1.5600117223895435e-29,2.323635977695964e-34,2.477291038874194e-56,1.6738036990459235e-33,4.6780248909218895e-33,-2.0572391294420897e-30,3.005070725919707e-28,-3.348656784633006e-30,4.722003656436722e-36,1.4921286020015545e-68,1.5871540168946216e-60,1.2886331373961264e-38,5.317268374136399e-57,1.9544044369104428e-62,7.914122370239368e-111,-4.309242268368068e-90,2.5726705188896706e-62,1.4215291561812352e-66,-4.846891169252471e-58,6.782215303300508e-83,3.76,0.0,0.30846340405621964,0.998902164353332,5.519863370168631e-34,-3.7022697413530146e-82,0.4662463166039917,0.35137467869497535,0.09606447472185674,3.1525336804512133e-06,0.000765451313328714,0.009091741862854762,3.300465437071039e-08,4.732602249288898e-10,3.032105810720656e-14,0.00037440633394392224,2.4631689232186625e-08,8.784161322577815e-09,1.3892406682926748e-06,2.145701300758559e-08,1.0203986573498836e-11,3.549711890092485e-10,1.3247322089058486e-08,4.449702358365432e-11
3.4164934851062854e-05,0.7885615195469353,1.0718449199371243e-28,1.2866380850161509e-06,2.928480294130396e-28,2.2041405422978346e-33,0.0,0.0,2.1585621867548827e-27,7.189762415549108e-53,0.0003034815170431118,1.499050428761535e-09,-3.965331826870042e-29,2.120840108671405e-29,-9.856514416638606e-30,2.1773493984128445e-34,3.5873761405809056e-56,1.9173921073761205e-33,2.088879411420532e-34,3.1930697629002246e-29,3.0603332876693543e-28,-3.705914230845796e-30,6.695933465450793e-36,2.177725750430022e-68,2.2343610705402072e-60,1.6009031898439875e-38,6.072383804222797e-57,-6.761158249262121e-63,9.855826604323773e-111,3.4935938369270776e-90,2.101216221021043e-62,1.8437227304833382e-65,1.647870423455713e-57,8.791611633744931e-85,3.76,0.0,0.3021175029707157,0.9988893906925044,6.316197278523493e-34,-4.67626647824809e-83,0.47297151336322646,0.3558443442058643,0.09756442445610139,3.1073718506777473e-06,0.0007654415099562305,0.009455271048330093,3.4328917932743165e-08,4.762620393560887e-10,3.0671944003572335e-14,0.0003841181216385872,2.6688317589027233e-08,9.516412125482145e-09,1.4455303792937611e-06,2.3247710721558656e-08,1.0589043610662112e-11,3.8959099238541984e-10,1.4352931106021925e-08,4.8210801451203506e-11
3.4929010487198265e-05,0.7894291600712748,2.1371025134057318e-29,1.3318981681439238e-06,3.653781676150969e-28,2.4902030358302288e-33,0.0,0.0,2.088968329506105e-27,7.662780527184125e-53,0.0003196361938935703,1.61709934545649e-09,1.6793938214646326e-29,2.3124417364375882e-29,3.6207408709295254e-29,1.7901915763135862e-34,4.890272939666076e-56,2.1660441374115523e-33,5.721013623232314e-33,-1.6767716169033136e-29,2.9887378744271614e-28,8.21135315693379e-30,5.473747321445038e-36,3.11731637732106e-68,3.1317177197776567e-60,1.7134272548220522e-38,-7.66588243738098e-57,3.5961129773689336e-62,1.1762676607762798e-110,-4.24506057233834e-90,4.959865704094686e-63,1.7036126772101583e-65,1.959938403867029e-57,-4.194476927254141e-83,3.76,0.0,0.2959021580037486,0.9988764721399138,7.132463126160186e-34,2.307481544285958e-82,0.47957135217401825,0.36020093756484617,0.09904194697208452,3.06310379036853e-06,0.0007654315959767961,0.009823596687174894,3.567074023260415e-08,4.791848211781913e-10,3.1012941695584546e-14,0.00039371767265809223,2.8856460237499222e-08,1.02882968867013e-08,1.5026652444310516e-06,2.5135451977010594e-08,1.097863880211462e-11,4.265077786153741e-10,1.5518459621106458e-08,5.212585671080912e-11
3.5693086123333676e-05,0.7902806579772572,2.4436849686334156e-29,1.3774459340509792e-06,4.147175891416384e-28,2.7699537828452547e-33,0.0,0.0,2.0604735731819238e-27,7.958830888843976e-53,0.0003361872084454295,1.7412134172022516e-09,4.3126553945959457e-29,2.515494475464349e-29,-9.936732507923e-30,2.4798805258169707e-34,6.061848088808314e-56,2.4091166801107273e-33,9.168714685572637e-33,-2.952228180406249e-29,2.9617301295964902e-28,-3.612597535121731e-30,3.7743489498550036e-36,2.9320619563641327e-68,3.883408121966434e-60,2.0017819778677725e-38,-1.9245937959265989e-57,4.245360983788817e-62,1.7341851640085356e-110,-3.9441322474899175e-90,3.013862085457601e-62,1.7737381489728348e-65,-1.284743070366353e-57,-1.5025186190839636e-83,3.76,0.0,0.28981468316812276,0.998863412785581,7.930320923042744e-34,7.856523962482693e-82,0.4860484005384277,0.3644468180738464,0.10049748681367307,3.0197111599800828e-06,0.0007654215745141498,0.010196605014355311,3.702970508545629e-08,4.82030221698969e-10,3.1344294942793245e-14,0.00040320156684245547,3.113871276335331e-08,1.1100735738177948e-08,1.5606331294275085e-06,2.7122493751619498e-08,1.1372554125145326e-11,4.657981244281668e-10,1.6745301307566294e-08,5.6246871086947187e-11
3.645716175946909e-05,0.7911163437941353,4.015846379312768e-29,1.4232618659840418e-06,4.11985708540947e-28,3.0732596818894472e-33,0.0,0.0,2.0943268717421853e-27,8.73247242327442e-53,0.0003531296913587032,1.871531405048829e-09,-4.895289996752612e-29,2.730296107102275e-29,-4.489600146470151e-29,2.910888688165079e-34,7.4731692915358205e-56,2.6726365281827592e-33,-1.8049058559802676e-33,3.9421297584658684e-29,2.9663450963163195e-28,-6.635488637250283e-30,8.202608455553902e-36,3.785556052153638e-68,4.7359329939721057e-60,2.594729588061834e-38,1.489159079676979e-56,-1.206126238540026e-62,2.35289371156755e-110,-1.199348429498836e-89,4.977835844806432e-62,3.44319247572709e-65,-6.52671716378028e-58,-6.739173418942497e-83,3.76,0.0,0.283852447737109,0.9988502166188382,8.792531603282876e-34,1.4301535573573787e-81,0.4924051726836248,0.3685842966674992,0.10193147941001124,2.977175997886289e-06,0.0007654114486151209,0.01057418438571826,3.840540406135585e-08,4.847998584401473e-10,3.16662408345807e-14,0.0004125667197935231,3.3537618243287274e-08,1.1954630152802962e-08,1.6194221031703745e-06,2.9211047331315916e-08,1.1770572879686016e-11,5.075378428708278e-10,1.8034821626003036e-08,6.05784315338444e-11
3.72212373956045e-05,0.7919365411945363,-2.926354968277738e-29,1.4693270267004199e-06,3.8190919108747045e-28,3.401949949040862e-33,0.0,0.0,2.1298002810666947e-27,9.271335449838081e-53,0.000370458651821389,2.008190095602729e-09,-8.094015524776532e-30,2.9571363115857967e-29,4.636957175095944e-29,1.9753809159717243e-34,8.780456120312072e-56,2.9581937284738392e-33,2.0813025762751184e-33,2.0602126075284573e-30,3.1619134400168077e-28,2.375235474719276e-29,8.385983318835054e-36,6.597372082439451e-68,5.586161381847742e-60,2.826988479046468e-38,-2.3480507902031627e-57,2.39855368147977e-62,3.450014607529885e-110,-2.0980296217340105e-89,4.619443574239128e-63,4.455334761327713e-65,3.6061833979276994e-57,-1.2805761968618477e-82,3.76,0.0,0.27801287510751527,0.9988368875310836,9.721951881890265e-34,2.0929248456161329e-81,0.49864413068056973,0.37261563689718835,0.10334435126296794,2.9354807125720297e-06,0.0007654012212518188,0.01095622524620109,3.979743636921645e-08,4.874953158251613e-10,3.1979009992233823e-14,0.00042181036383303754,3.605566640195104e-08,1.285086264893209e-08,1.6790204283894244e-06,3.140327757775727e-08,1.2172479959912736e-11,5.51801914567717e-10,1.938835737200803e-08,6.51250287155499e-11
3.798531303173991e-05,0.7927415671383603,-4.020071466979027e-31,1.515623046026562e-06,3.8755872731856256e-28,3.751786492510136e-33,0.0,0.0,2.1719632881895086e-27,9.539376689966726e-53,0.00038816899032606555,2.1513242726260046e-09,1.1244700343717873e-28,3.196296036324028e-29,2.5770442041923e-29,2.6394668266507377e-34,1.0666803182982858e-55,3.2620862580805424e-33,1.7616233453465528e-32,-6.716221244882716e-29,3.4730954780670242e-28,1.1606334382786192e-29,2.5980069592001247e-36,5.841000443783108e-68,6.851909782252322e-60,2.864782901374785e-38,-1.610082931874939e-56,1.1062749294854884e-61,4.5475597698704843e-110,-7.416083772700604e-90,1.4804144817875517e-62,3.1622435069833564e-65,1.4642210055468374e-57,5.061281873112681e-83,3.76,0.0,0.2722934416861504,0.9988234293184498,1.0712155638515923e-33,2.888165707985506e-81,0.5047676855386044,0.3765430558953876,0.10473652013072939,2.894608074992575e-06,0.0007653908953236181,0.01134262009811472,4.120540874102953e-08,4.901181458495607e-10,3.228282674485085e-14,0.0004309300299088223,3.8695292888085885e-08,1.3790296541964519e-08,1.7394165529550059e-06,3.370130230176349e-08,1.257806202503638e-11,5.98664423969109e-10,2.0807216289002783e-08,6.98910557045576e-11
3.874938866787532e-05,0.7935317320135857,9.424181156640975e-29,1.5621321085154878e-06,4.179085532241828e-28,4.1113280393863305e-33,0.0,0.0,2.305121820109155e-27,9.887725720774196e-53,0.00040625551071382535,2.301066692751621e-09,-4.534955801551132e-30,3.44804722956644e-29,-9.51380610841807e-29,3.967721858431156e-34,1.2561970205975755e-55,3.574338062550313e-33,-2.838328635450491e-34,4.105275298574668e-29,3.571294913362738e-28,-2.4405370371665996e-29,8.28767110009009e-36,5.4294740417896146e-68,7.933144957374865e-60,3.863247180795629e-38,1.4924729198805708e-56,-4.339361958711213e-63,6.741138895705572e-110,-1.5977520746802418e-89,8.799443207441047e-62,7.178425131114841e-65,-3.811250852863968e-57,-5.133828027427133e-83,3.76,0.0,0.2666916757991979,0.9988098456843859,1.1732316766135717e-33,4.1292101961870535e-81,0.5107781982765052,0.3803687253206774,0.10610839520761557,2.8545412110767696e-06,0.0007653804736590731,0.011733263469528847,4.262893531643806e-08,4.926698687375869e-10,3.257790937807017e-14,0.0004399235304038721,4.1458878670046487e-08,1.4773775725291342e-08,1.8005991017570573e-06,3.610719174009166e-08,1.2987108022806264e-11,6.481985004019378e-10,2.2292676745115242e-08,7.488080689695343e-11
3.951346430401073e-05,0.7943073397740504,-6.591382483726383e-30,1.6088369412131567e-06,4.223599469951687e-28,4.518498246313079e-33,0.0,0.0,2.3158408609140406e-27,1.0732977513823974e-52,0.00042471293152213156,2.457548065042172e-09,-1.3190102638841398e-28,3.712653187677927e-29,3.4190644263436674e-29,2.650936647585764e-34,1.3792387994981754e-55,3.9279898899892205e-33,-1.0255680478005303e-32,5.997089551267335e-29,3.449089416033725e-28,8.053138428642739e-30,1.4935462190922908e-35,1.191633567077549e-67,8.848287386275442e-60,4.4659247124602993e-38,1.4592193041002364e-56,-3.359039692919642e-62,9.00217423674282e-110,1.2506176315034787e-89,3.8905102566575555e-62,7.248007237551706e-65,4.803261185781327e-58,-5.349028268437372e-82,3.76,0.0,0.2612051566240299,0.9987961402421568,1.288808164096592e-33,5.243579708152994e-81,0.5166779809705263,0.3840947722838085,0.10746037730019835,2.8152635943963693e-06,0.000765369959017939,0.012128051882785526,4.406763752776734e-08,4.951519735861018e-10,3.286447031756727e-14,0.0004487889428052507,4.4348749538135065e-08,1.5802124495431018e-08,1.8625568691296093e-06,3.8622968122508126e-08,1.3399409398930343e-11,7.004762637339323e-10,2.3845987465902667e-08,8.0098477114407e-11
4.027753994014614e-05,0.7950686880742742,-8.979126170938239e-29,1.6557208015429429e-06,4.21229333187471e-28,4.934403525864981e-33,0.0,0.0,2.1906873554534883e-27,1.0991501987230135e-52,0.00044353589667146337,2.6208970341350177e-09,8.620439192545255e-29,3.990367936777403e-29,1.1780877273016713e-28,2.2249700827100953e-34,1.501514128019125e-55,4.289143153280637e-33,2.890704163964588e-32,-1.0180818928067958e-28,3.4988965233111357e-28,2.866505345414591e-29,1.712931926806468e-36,1.257954766746819e-67,9.713968275663292e-60,4.17387641079197e-38,-2.912085876823433e-56,1.8798562263177644e-61,1.1475186292667273e-109,-6.716992963471282e-89,-3.3160183009063767e-62,4.548644184348159e-65,5.055999951768856e-57,-4.076231237825045e-82,3.76,0.0,0.2558315131429983,0.9987823165172628,1.4069239928628701e-33,6.422020053716873e-81,0.5224692977799592,0.38772328025517944,0.10879285899979675,2.7767590389956903e-06,0.0007653593540929754,0.012526883823165375,4.552114398560635e-08,4.975659189960862e-10,3.314271626307458e-14,0.00045752459419171466,4.736717570337415e-08,1.687614742042772e-08,1.925278811786525e-06,4.1250605325021735e-08,1.381476009671114e-11,7.555687744670261e-10,2.5468367319965175e-08,8.554816088288798e-11
4.1041615576281554e-05,0.7958160684013948,1.0779779670378816e-28,1.70276746531655e-06,4.656290643921968e-28,5.3480671624851625e-33,0.0,0.0,2.1782033504998275e-27,1.1227205291088966e-52,0.0004627189855239516,2.791240166732181e-09,1.2499261877741535e-28,4.2814355612318554e-29,-1.4134796328709363e-28,4.955038257863052e-34,1.7371632538750725e-55,4.648226665537708e-33,1.461663102458474e-32,-1.4571986183096776e-29,3.56092363746896e-28,-3.111533313782304e-29,2.8034488946617758e-36,4.98721020612864e-68,1.0874475679375183e-59,5.243417541654904e-38,1.7356771287300416e-57,1.0537614632853265e-61,1.5047437105825153e-109,-6.697311724767893e-89,1.0506671603212602e-61,1.16237171017881e-64,-1.4441275304751163e-57,4.30321181087858e-82,3.76,0.0,0.25056842311875216,0.9987683779497865,1.5244359908757346e-33,8.72004888368138e-81,0.5281543659507137,0.39125628995408257,0.11010622485142513,2.7390116923495836e-06,0.000765348661511638,0.012929659707728539,4.698909036501287e-08,4.999131336908267e-10,3.341284842734867e-14,0.00046612904650091366,5.05163714959888e-08,1.7996629227025552e-08,1.988754042235571e-06,4.399202861079209e-08,1.4232957061860558e-11,8.135459880716333e-10,2.716100515887089e-08,9.123385189567746e-11
4.1805691212416965e-05,0.7965497662042771,7.069946448153482e-29,1.7499612148789264e-06,4.435697134333319e-28,5.789014439811582e-33,0.0,0.0,2.3097170297457187e-27,1.196108303040285e-52,0.00048225672234560697,2.968701941207798e-09,-1.9531242107731555e-28,4.586091174560002e-29,-7.197264374180034e-29,3.802426511717626e-34,1.9500905530045586e-55,5.030968967708855e-33,-3.7654623789620023e-32,1.5644704290482847e-28,3.379849677133255e-28,-1.9058292461037406e-29,2.4406144179082776e-35,1.6998680780916115e-67,1.2307585595022441e-59,6.928366905234895e-38,4.433468260967014e-56,-1.5156257195464249e-61,2.0262390559015294e-109,-3.0423353769521027e-89,1.3989104486908135e-61,1.4061309444392648e-64,-3.6416863760715774e-57,-3.431247973158527e-82,3.76,0.0,0.2454136120906361,0.9987543278966622,1.6495874493950103e-33,1.0634840355568293e-80,0.533735356797416,0.394695800220075,0.11140085151926551,2.702006028477817e-06,0.0007653378838379617,0.013336281854350894,4.847111929241918e-08,5.021950171221519e-10,3.367506271015001e-14,0.0004746010825388893,5.379849515274301e-08,1.9164334724123086e-08,2.052971822641316e-06,4.6849114444642125e-08,1.465380043371814e-11,8.744767133735239e-10,2.892505970275365e-08,9.715944262920735e-11
4.333384248468779e-05,0.7979772265873436,7.569801614706376e-29,1.8447295636318676e-06,4.711162571812926e-28,6.755550545005803e-33,0.0,0.0,2.5340517876820746e-27,1.5632350367880659e-52,0.0005223740129760976,3.345468852140919e-09,-2.7500455314033853e-28,5.237058983179597e-29,-8.450762956194127e-29,4.36453921122274e-34,3.03331929897654e-55,5.869823292566096e-33,-3.126087828429786e-31,2.2527031295924564e-28,1.5172640201402136e-28,-3.0619523490196804e-29,1.4607353853096715e-35,5.02075099609336e-68,1.9128401442953635e-59,2.115443813143671e-37,1.063034297703956e-55,-3.27149999121539e-60,5.23380599783765e-109,-4.1266781563364685e-88,1.3935211640916956e-61,1.8506414147900474e-64,2.3612066546169115e-56,-3.936850248773988e-81,3.76,0.0,0.2354199622369231,0.9987259063584338,1.9236774313273506e-33,2.237493518530311e-80,0.5445935678152162,0.40130211347564926,0.11393535551686527,2.6301592379543e-06,0.000765316083162214,0.014160683525599843,5.147602938265083e-08,5.065682451705966e-10,3.417649534221301e-14,0.0004911440640265305,6.076987793975702e-08,2.1644376283712848e-08,2.1835927973870383e-06,5.291753511179825e-08,1.5502642514754752e-11,1.0054679875807874e-09,3.267190281113268e-08,1.0974538600644785e-10
4.470917862973153e-05,0.7992178911020431,2.544872677732867e-29,1.9303763914792277e-06,5.210156082993552e-28,7.335017252851497e-33,0.0,0.0,2.5403159405159484e-27,1.8577604096410195e-52,0.0005596367127487654,3.7101106307395336e-09,6.818522453374176e-29,5.871560801641952e-29,-4.6925669526605034e-29,6.704097515380285e-35,4.69539583462111e-55,6.371301518231488e-33,-2.4879403470082123e-31,-1.940712600296287e-29,-2.413401592239599e-29,-9.293175221895463e-30,-2.3357311788361886e-36,-2.8516949767055002e-67,2.977985899486668e-59,3.3403228521320106e-37,1.1799188221443076e-56,-5.724378080764297e-60,5.649880197157372e-109,-2.7400309416655744e-87,7.876015633743866e-62,2.9238203947949965e-64,3.0661475191619335e-56,1.0205578817140798e-80,3.76,0.0,0.22677411803938394,0.9986999777437988,2.0878531813019213e-33,2.521206862023107e-80,0.5540308890223187,0.40694725204921034,0.11615594410228693,2.56788437562546e-06,0.0007652961960189055,0.014914857134845434,5.422516397889422e-08,5.102941782323154e-10,3.4602566925574063e-14,0.0005055717400632654,6.751923552368942e-08,2.40451825500026e-08,2.303586344213413e-06,5.879250250431485e-08,1.6273713284811055e-11,1.1341267040170813e-09,3.6299312423525275e-08,1.2193016341723363e-10
4.608451477477528e-05,0.8004184007287753,-2.2008112841638988e-28,2.0162772653255813e-06,7.823842089032096e-28,7.592132324800238e-33,0.0,0.0,2.03683946172294e-27,2.4860722382554218e-52,0.0005979616799106289,4.09965673294341e-09,-7.1076592943867145e-28,6.553299081449382e-29,7.234619687296332e-28,-9.346435034686997e-34,8.909102476785989e-55,6.591612780398109e-33,9.925100945348228e-32,-4.3944107400428505e-29,-1.9269643904147148e-28,1.2878057810249907e-28,5.064229446300464e-35,-1.3988707192969354e-66,6.004274299153382e-59,3.6320593814160607e-37,1.4925540173462644e-55,-6.823634371076391e-60,2.982064773446195e-109,1.733943327866219e-86,-1.659725259237917e-61,4.7265762787215004e-64,8.379212873364732e-56,3.292744697273499e-80,3.76,0.0,0.21844580725697127,0.9986737365479768,2.1894715944692506e-33,9.011158182095448e-81,0.5631627681096435,0.4123187127269364,0.11832133219747795,2.5077853326555663e-06,0.0007652760703225088,0.015680057133153853,5.701467409105255e-08,5.138289259885954e-10,3.5005803648660234e-14,0.0005195602180199777,7.473027418965656e-08,2.6609975748128397e-08,2.425825034380631e-06,6.50691636519445e-08,1.7050404995566018e-11,1.27336889822827e-09,4.017475209831651e-08,1.3494811440226108e-10
4.745985091981902e-05,0.8015802176608006,1.504962710242506e-28,2.102357326994629e-06,1.4367927973715778e-27,6.906559671126671e-33,0.0,0.0,5.71531296732324e-28,2.627277901397789e-52,0.0006373160415807093,4.514757202792986e-09,-4.82848929573218e-28,7.283293240344716e-29,1.7228134255361916e-28,-4.535732076226561e-34,5.834484142604169e-55,5.99053978424635e-33,1.867207469494674e-31,-2.317302277615736e-29,-2.3675585822750836e-28,-7.11660314499701e-31,-1.5164187183218192e-35,-1.8037687093170795e-66,4.215012567312463e-59,3.1215752520155876e-37,-1.6522084041020194e-55,-8.157635713565889e-60,6.379034359915896e-108,-2.8780951514757527e-87,-8.362910049728613e-63,6.146515945434714e-64,-5.013154234267592e-56,-5.7539141439027834e-80,3.76,0.0,0.21042336782976367,0.9986471996169953,2.038757239535966e-33,-3.572162457729813e-80,0.5720003293753259,0.41742674704239063,0.12043345214902819,2.4497825124213124e-06,0.000765255718940674,0.01645577857377746,5.984271227255916e-08,5.171796672528971e-10,3.538717509448503e-14,0.0005331087837155383,8.241355196761105e-08,2.9342496273252794e-08,2.5502509880739596e-06,7.175669732749339e-08,1.7831680151992094e-11,1.42355024505393e-09,4.430388978758262e-08,1.4881827933493792e-10
4.883518706486277e-05,0.8027047505771577,4.361048664220833e-28,2.188546142953542e-06,2.084133221268621e-27,5.9707879370785685e-33,0.0,0.0,-9.406542055344902e-28,2.300963558930904e-52,0.0006776669251084696,4.956040199968062e-09,5.78451526571232e-28,8.062458412964309e-29,-5.7201578408890815e-28,2.6182089551644115e-34,2.8427600410006515e-55,5.171805258079342e-33,-1.2132737175982012e-31,-1.0399382020703264e-28,-2.605893390467522e-28,-1.1083606622715388e-28,-6.230543444821588e-35,-8.895539761254358e-67,2.0529960600208314e-59,3.010704521171553e-37,-1.0823152949052006e-55,-5.214857657550372e-60,2.860235504352225e-107,-3.437819689326553e-86,1.2016378530145965e-61,-3.2794262235725906e-64,-5.127748341068849e-56,-2.4476759226338345e-79,3.76,0.0,0.20269556603530095,0.998620383082634,1.803526064360054e-33,-2.7620412511955464e-79,0.5805542863468474,0.4222812305688083,0.12249416564365914,2.393799244415147e-06,0.0007652351541954008,0.01724153407974408,6.270749533878248e-08,5.203533179035691e-10,3.57476067030846e-14,0.0005462181467634893,9.05790457689435e-08,3.224627830462334e-08,2.676807533738224e-06,7.886377685654066e-08,1.8616543567296995e-11,1.5850122749230226e-09,4.8692081339920614e-08,1.635586501666408e-10
