Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130)
6.818520141429008e-10,0.5018043280113008,0.0,2.441984950987545e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904675248834,0.9999807434060891,0.0,0.0,7.570135257611507e-10,4.795600122525931e-10,2.2641732930158887e-10,5.1036181751086864e-11,1.9256593910943e-05,1.06045632261416e-21,1.2954395223723388e-34,2.4537608218713185e-18
7.013905741731644e-10,0.5018043280132141,0.0,2.511959874255832e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904675031911,0.9999805623821777,0.0,0.0,7.787058488808885e-10,4.933711447930718e-10,2.3290550673245096e-10,5.242919480319854e-11,1.9437617822477894e-05,1.1222079050989365e-21,1.4101234657949196e-34,2.5499228372454795e-18
7.20929134203428e-10,0.5018043280151272,0.0,2.5819347851931133e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904674814988,0.999980390886303,0.0,0.0,8.00398172000122e-10,5.071860104657495e-10,2.3939369272105393e-10,5.3818466164648305e-11,1.9609113697127656e-05,1.1857128076628793e-21,1.5313894935225511e-34,2.6462988492478217e-18
7.404676942336915e-10,0.5018043280170406,0.0,2.65190968444842e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904674598064,0.9999802284169654,0.0,0.0,8.220904951188511e-10,5.210045992432783e-10,2.458818872444478e-10,5.5204005885771986e-11,1.9771583034862486e-05,1.2509714986051043e-21,1.659421887109267e-34,2.7428511878593378e-18
7.600062542639551e-10,0.5018043280189537,0.0,2.721884572636623e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904674381141,0.9999800744990606,0.0,0.0,8.437828182370757e-10,5.348269011252434e-10,2.523700902797413e-10,5.6585823989909794e-11,1.9925500939640876e-05,1.3179844449668558e-21,1.7944049765479925e-34,2.8395451978123326e-18
7.795448142942186e-10,0.5018043280208669,0.0,2.79185945034023e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904674164218,0.9999799286824915,0.0,0.0,8.654751413547958e-10,5.486529061380922e-10,2.5885830180410216e-10,5.796393047347884e-11,2.0071317508736657e-05,1.386752112534888e-21,1.936523140138327e-34,2.9363490016542555e-18
7.990833743244822e-10,0.5018043280227801,0.0,2.8618343181110887e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904673947295,0.9999797905408514,0.0,0.0,8.871674644720116e-10,5.624826043350612e-10,2.653465217947569e-10,5.933833530604544e-11,2.0209459148941055e-05,1.4572749658448305e-21,2.085960804354677e-34,3.033233281421167e-18
8.186219343547457e-10,0.5018043280246932,0.0,2.9318091764719996e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904673730372,0.9999796596701768,0.0,0.0,9.088597875887228e-10,5.763159857961043e-10,2.71834750228991e-10,6.070904843039723e-11,2.034032982349154e-05,1.5295534681845519e-21,2.2429024437147505e-34,3.1301710774576318e-18
8.381604943850093e-10,0.5018043280266066,0.0,3.0017840259182494e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904673513449,0.999979535687767,0.0,0.0,9.305521107049296e-10,5.90153040627821e-10,2.783229870841486e-10,6.207607976261512e-11,2.0464312233370797e-05,1.6035880815975109e-21,2.4075325806483974e-34,3.2271376030377333e-18
8.576990544152728e-10,0.5018043280285196,0.0,3.071758866919052e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904673296526,0.9999794182310637,0.0,0.0,9.52244433820632e-10,6.039937589633849e-10,2.8481123233763316e-10,6.343943919214503e-11,2.058176893642751e-05,1.6793792668860971e-21,2.5800357853668084e-34,3.324110073547502e-18
8.967761744757998e-10,0.5018043280323461,0.0,3.2117085253388067e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904672862679,0.9999792015391015,0.0,0.0,9.956290800505234e-10,6.316861468111916e-10,2.977877479494903e-10,6.615518176817805e-11,2.0798460898872487e-05,1.8362331901143437e-21,2.9493999171279323e-34,3.517990821247675e-18
9.319455825302742e-10,0.5018043280357898,0.0,3.3376631932535134e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904672472217,0.9999790255732286,0.0,0.0,1.0346752616557004e-09,6.566217266149416e-10,3.0946664049695506e-10,6.858689084752586e-11,2.0974426771661524e-05,1.9834137943115455e-21,3.310606109584891e-34,3.692310944561168e-18
9.671149905847485e-10,0.5018043280392337,0.0,3.4636178400483107e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904672081755,0.9999788659264853,0.0,0.0,1.073721443259243e-09,6.8156902392933e-10,3.2114555990626575e-10,7.100685555300238e-11,2.1134073515024544e-05,2.136292801412314e-21,3.700193647707964e-34,3.866372104588725e-18
9.999999999999999e-10,0.5018043280426774,0.0,3.5813911937658465e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904671716655,0.9999787300713568,0.0,0.0,1.110231413731912e-09,7.049064414970679e-10,3.3206590934084655e-10,7.325905886060542e-11,2.1269928643250838e-05,2.2843992451068237e-21,4.09110608095174e-34,4.028823272577224e-18
1.0022843986392229e-09,0.5018043280426774,0.0,3.5895724676819934e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904671691293,0.9999787210853304,0.0,0.0,1.1127676248611513e-09,7.065279821625385e-10,3.328245060477653e-10,7.341513260616176e-11,2.1278914669839034e-05,2.2948728543784506e-21,4.119240655553263e-34,4.0400957148505474e-18
1.0374538066936972e-09,0.501804328046121,0.0,3.715527077931604e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904671300831,0.9999785896766625,0.0,0.0,1.1518138064614251e-09,7.314985449960689e-10,3.445034787924122e-10,7.581177845461107e-11,2.1410323337741256e-05,2.4591565834070832e-21,4.568825748452121e-34,4.213414516499337e-18
1.0726232147481716e-09,0.5018043280495648,0.0,3.841481672409335e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904670910369,0.999978470454758,0.0,0.0,1.1908599880600645e-09,7.564806563834231e-10,3.561824780117785e-10,7.819684927333342e-11,2.1529545242080015e-05,2.62914660599233e-21,5.050028030598308e-34,4.38627101650003e-18
1.107792622802646e-09,0.5018043280530085,0.0,3.967436252577845e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904670519907,0.9999783622894359,0.0,0.0,1.2299061696570694e-09,7.814742605487898e-10,3.678615035780488e-10,8.057040096600473e-11,2.163771056432544e-05,2.8048455269866493e-21,5.563927092647111e-34,4.5586161412374705e-18
1.1429620308571203e-09,0.5018043280564523,0.0,4.0933908197641654e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904670129445,0.9999782641553129,0.0,0.0,1.2689523512524403e-09,8.064793019857373e-10,3.795405553640177e-10,8.293248916630422e-11,2.1735844687187195e-05,2.9862559386619e-21,6.1116030093258845e-34,4.730408074775826e-18
1.1781314389115947e-09,0.5018043280598959,0.0,4.219345375172269e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904669738982,0.9999781751220932,0.0,0.0,1.3079985328461764e-09,8.314957254559118e-10,3.9121963324308787e-10,8.528316923921827e-11,2.182487790714334e-05,3.1733804207701e-21,6.694136337056358e-34,4.901611264372182e-18
1.213300846966069e-09,0.5018043280633397,0.0,4.3452999198944695e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590466934852,0.9999780943457574,0.0,0.0,1.3470447144382783e-09,8.565234759877427e-10,4.028987370892692e-10,8.762249628233812e-11,2.1905654242923452e-05,3.3662215406038934e-21,7.312608111588409e-34,5.0721955630783516e-18
1.2484702550205434e-09,0.5018043280667835,0.0,4.471254454921768e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904668958058,0.999978021060568,0.0,0.0,1.3860908960287456e-09,8.815624988751545e-10,4.145778667771742e-10,8.99505251271514e-11,2.197893943235458e-05,3.564781853056723e-21,7.968099845645272e-34,5.2421354880462694e-18
1.2836396630750177e-09,0.5018043280702275,0.0,4.5972089811532603e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904668567596,0.9999779545718038,0.0,0.0,1.4251370776175787e-09,9.066127396762849e-10,4.2625702218201823e-10,9.22673103403272e-11,2.2045428196417952e-05,3.769063900682713e-21,8.661693526580067e-34,5.411409578184234e-18
1.318809071129492e-09,0.501804328073671,0.0,4.7231634994046634e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904668177134,0.9999778942491705,0.0,0.0,1.4641832592047771e-09,9.31674144212208e-10,4.3793620317961545e-10,9.457290622499518e-11,2.2105750829794073e-05,3.9790702137562726e-21,9.39447161404364e-34,5.579999839805262e-18
1.3539784791839664e-09,0.5018043280771148,0.0,4.849118010416046e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904667786672,0.9999778395208239,0.0,0.0,1.5032294407903415e-09,9.567466585656651e-10,4.49615409646377e-10,9.686736682201826e-11,2.2160479176562115e-05,4.194803310331396e-21,1.01675170376637e-33,5.7478912692180685e-18
1.3891478872384408e-09,0.5018043280805586,0.0,4.975072514858845e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590466739621,0.9999777898679514,0.0,0.0,1.5422756223742715e-09,9.81830229079799e-10,4.612946414593083e-10,9.915074591125942e-11,2.2210132048924176e-05,4.416265696300682e-21,1.0981913194735178e-33,5.915071441380878e-18
1.4243172952929151e-09,0.5018043280840023,0.0,5.1010270133422266e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904667005748,0.9999777448198565,0.0,0.0,1.5813218039565668e-09,1.0069248023569006e-09,4.729738984960069e-10,1.0142309701284212e-10,2.2255180143812834e-05,4.643459865454071e-21,1.1838743947921702e-33,6.081530154716717e-18
1.4594867033473895e-09,0.501804328087446,0.0,5.226981506418866e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904666615286,0.9999777039494951,0.0,0.0,1.620367985537228e-09,1.0320303252571511e-09,4.846531806346595e-10,1.0368447338840482e-10,2.229605050512598e-05,4.876388299537303e-21,1.2739093622968222e-33,6.247259124125325e-18
1.4946561114018639e-09,0.5018043280908899,0.0,5.352935994590178e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904666224823,0.9999776668694275,0.0,0.0,1.6594141671162545e-09,1.057146744897384e-09,4.96332487754039e-10,1.0593492804234942e-10,2.233313057292625e-05,5.115053468310079e-21,1.3684047006424634e-33,6.412251715853318e-18
1.5298255194563382e-09,0.5018043280943336,0.0,5.478890478311078e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904665834361,0.9999776332281436,0.0,0.0,1.698460348693647e-09,1.0822740086498379e-09,5.080118197335035e-10,1.0817451372308351e-10,2.2366771856746926e-05,5.359457829603953e-21,1.4674689343380433e-33,6.576502718802515e-18
1.5649949275108126e-09,0.5018043280977773,0.0,5.604844957994301e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904665443899,0.9999776027067325,0.0,0.0,1.737506530269405e-09,1.1074120641409285e-09,5.196911764529922e-10,1.1040328292425687e-10,2.239729326761481e-05,5.609603829379945e-21,1.571210633521029e-33,6.7400081473302244e-18
1.600164335565287e-09,0.501804328101221,0.0,5.730799434014295e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904665053437,0.9999775750158594,0.0,0.0,1.7765527118435284e-09,1.132560859250018e-09,5.313705577930224e-10,1.1262128788599179e-10,2.2424984140878577e-05,5.865493901785859e-21,1.6797384137330502e-33,6.902765071094469e-18
1.6353337436197613e-09,0.5018043281046648,0.0,5.856753906710784e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904664662975,0.9999775498930213,0.0,0.0,1.8155988934160177e-09,1.157720342108196e-09,5.43049963634688e-10,1.1482858059610753e-10,2.245010697891674e-05,6.127130469213354e-21,1.7931609356966343e-33,7.064771468137588e-18
1.6705031516742356e-09,0.5018043281081086,0.0,5.982708376391991e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904664272513,0.9999775271000606,0.0,0.0,1.8546450749868727e-09,1.1828904610970611e-09,5.547293938596571e-10,1.1702521279133894e-10,2.2472899939712833e-05,6.394515942354714e-21,1.911586905093011e-33,7.226026098036688e-18
1.70567255972871e-09,0.5018043281115524,0.0,6.108662843337552e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904663882051,0.9999775064209059,0.0,0.0,1.893691256556093e-09,1.2080711648475126e-09,5.664088483501673e-10,1.1921123595854896e-10,2.2493579094665066e-05,6.667652720259348e-21,2.035125072340996e-33,7.38652839243386e-18
1.7408419677831843e-09,0.5018043281149961,0.0,6.234617307801164e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904663491589,0.9999774876595233,0.0,0.0,1.9327374381236788e-09,1.2332624022385458e-09,5.780883269890257e-10,1.2138670133593556e-10,2.251234047690571e-05,6.946543190390026e-21,2.1638842323769408e-33,7.546278360597313e-18
1.7760113758376587e-09,0.50180432811844,0.0,6.360571770013006e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904663101127,0.9999774706380609,0.0,0.0,1.9717836196896302e-09,1.258464122396055e-09,5.897678296596042e-10,1.2355165991423283e-10,2.25293619395867e-05,7.231189728678849e-21,2.2979732244357476e-33,7.705276507941984e-18
1.811180783892133e-09,0.5018043281218836,0.0,6.486526230181905e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904662710665,0.9999774551951585,0.0,0.0,2.010829801253948e-09,1.283676274691638e-09,6.014473562458375e-10,1.2570616243790569e-10,2.254480484183786e-05,7.52159469958291e-21,2.437500931832934e-33,7.863523765711139e-18
1.8463501919466074e-09,0.5018043281253274,0.0,6.612480688497322e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904662320202,0.9999774411844218,0.0,0.0,2.049875982816631e-09,1.3088988087414136e-09,6.131269066322209e-10,1.2785025940633981e-10,2.2558815578413984e-05,7.817760456139749e-21,2.582576281747763e-33,8.02102143028373e-18
1.8815196000010818e-09,0.5018043281287712,0.0,6.738435145131149e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590466192974,0.9999774284730328,0.0,0.0,2.0889221643776792e-09,1.3341316744048377e-09,6.248064807038067e-10,1.2998400107502492e-10,2.2571526967504932e-05,8.119689340022479e-21,2.733308245007409e-33,8.177771110797949e-18
1.916689008055556e-09,0.5018043281322149,0.0,6.864389600239335e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904661539278,0.9999774169404906,0.0,0.0,2.127968345937094e-09,1.3593748217835288e-09,6.364860783462027e-10,1.32107437456733e-10,2.2583059509831372e-05,8.427383681594695e-21,2.889805835872173e-33,8.333774683961132e-18
1.95185841611003e-09,0.5018043281356586,0.0,6.990344053963364e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904661148816,0.9999774064774694,0.0,0.0,2.1670145274948737e-09,1.3846282012200991e-09,6.481656994455685e-10,1.3422061832269033e-10,2.2593522530955667e-05,8.740845799965067e-21,3.0521781118217293e-33,8.48903425506292e-18
1.987027824164504e-09,0.5018043281391025,0.0,7.116298506431609e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904660758354,0.9999773969847827,0.0,0.0,2.206060709051019e-09,1.4098917632969893e-09,6.598453438886135e-10,1.363235932037442e-10,2.2603015217650318e-05,9.060078003041726e-21,3.220534173342413e-33,8.643552124338163e-18
2.0221972322189783e-09,0.501804328142546,0.0,7.242252957760521e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904660367892,0.9999773883724421,0.0,0.0,2.2451068906055304e-09,1.4351654588353125e-09,6.715250115625937e-10,1.3841641139152371e-10,2.2611627558159943e-05,9.385082587586345e-21,3.394983163715528e-33,8.797330757944246e-18
2.0573666402734525e-09,0.5018043281459899,0.0,7.36820740805577e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590465997743,0.999977380558805,0.0,0.0,2.284153072158407e-09,1.4604492388936974e-09,6.832047023553104e-10,1.404991219395954e-10,2.2619441195270003e-05,9.715861839267968e-21,3.575634268806676e-33,8.950372762921482e-18
2.0925360483279266e-09,0.5018043281494337,0.0,7.494161857413213e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904659586968,0.9999773734698001,0.0,0.0,2.32319925370965e-09,1.4857430547671465e-09,6.948844161551054e-10,1.4257177366461257e-10,2.262653020026325e-05,1.00524180327166e-20,3.7625967168561145e-33,9.102680865593001e-18
2.1277054563824008e-09,0.5018043281528775,0.0,7.620116305919822e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904659196506,0.9999773670382254,0.0,0.0,2.362245435259258e-09,1.5110468579858898e-09,7.065641528508608e-10,1.4463441514746008e-10,2.2632961775097033e-05,1.0394753431576509e-20,3.955979778270109e-33,9.254257892933956e-18
2.162874864436875e-09,0.501804328156321,0.0,7.746070753654503e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904658806043,0.9999773612031109,0.0,0.0,2.4012916168072316e-09,1.536360600314253e-09,7.182439123319942e-10,1.4668709473439256e-10,2.2638796889459144e-05,1.0742870288559286e-20,4.1558927654133144e-33,9.40510675650309e-18
