Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220)
1.8454047284296148e-05,0.8722587967440586,0.0010308770158105772,0.00045286533439038663,0.00027107029979113695,0.07022630124892866,0.0,0.0,0.00021395554916770853,5.206901397367192e-06,0.013048552619351143,0.0918963512435776,6.11490891117271e-06,4.503281193779354e-10,1.1581825273765824e-08,1.3873392116632254e-06,1.3871900743581522e-05,0.00026309824822396495,4.0188744669580963e-10,3.3126901599830347e-14,6.901219447286663e-10,1.077424659597057e-11,1.9700127148064306e-07,7.448417533076868e-08,6.303359741763758e-10,4.391417932776091e-09,6.1695014131162616e-12,1.1047584450864931e-08,7.454727678196315e-10,4.9301063073658295e-12,8.33070559489617e-09,2.383916270966027e-13,8.673099513301625e-13,6.90361728975019e-11,3.76,0.0,0.33902929876177273,0.8397538314046312,0.06977932459805719,0.000114390252545852,0.0015219272107054934,0.27806142199106243,0.05760200640405642,1.143121695614147e-09,6.853585129193241e-11,0.00013275862432497154,3.617274553155962e-05,9.874935773706653e-06,0.042105917301972,0.010346941574440039,0.0032156852874515433,3.5604980641627255e-05,0.046547429360584765,0.0280161707934343,6.907222524429539e-06,0.006423935340628814,2.056371321807862e-09,5.857685840660138e-06,1.9237482590215528e-07,0.000605349619429673,2.04451367393771e-06,3.596643188710806e-05,1.2334757109791098e-05,0.0024315319422758734,2.6116750041175966e-09,0.001803754625808672,9.39345391967944e-11,1.6214363298796575e-08,5.549306965323643e-08,0.006447096153335579,0.01014985686007117,1.7168580081765372e-07,1.953935716013673e-05,2.7321349945400624e-06,5.359922372506124e-06,8.097090990181323e-08
1.8819715235903897e-05,0.872788145699646,0.0010365326058081213,0.00045599886181730144,0.00027334067677855665,0.07098726557790772,0.0,0.0,0.00021254303240135548,5.111530937907547e-06,0.013585740545916663,0.09310855479600773,6.301217854694566e-06,4.582892727804765e-10,1.188146592462014e-08,1.4155221560974344e-06,1.4328889315787299e-05,0.0002711069239182415,4.259480681094898e-10,3.6145945154336686e-14,7.520957536506483e-10,1.130635354060954e-11,1.9987166349062922e-07,7.867388625721612e-08,6.483303306237833e-10,4.766086426878453e-09,6.6816632499201644e-12,1.189693065109018e-08,8.042464594831292e-10,5.277079600090469e-12,8.649030946233954e-09,2.551382848397443e-13,9.37299478687925e-13,7.498282700288404e-11,3.76,0.0,0.3342134493755853,0.8371128779332175,0.07108380584543027,0.00011808751733859614,0.0015070720841335486,0.28264346203019863,0.057194156988698605,1.127725841159376e-09,6.761258058051643e-11,0.00013115598251721227,3.5773900687564385e-05,9.768269454935729e-06,0.04303918357903877,0.010428260796208648,0.0031940085155209414,3.5682353892929435e-05,0.04758758595050456,0.02848929044171147,6.8151152910461166e-06,0.00651031194256945,2.0531160785944906e-09,5.967103031330861e-06,1.95961638333932e-07,0.0006050911074637253,2.090011387765876e-06,3.680943657552276e-05,1.2541656881285803e-05,0.002540177735508749,2.6491836441815914e-09,0.0017980819475114573,9.595446246134805e-11,1.7039436182153927e-08,5.82252839002882e-08,0.006521252773389649,0.01028930129022452,1.802325802158737e-07,2.00986310491072e-05,2.809637608084685e-06,5.496197283558029e-06,8.157501512822793e-08
1.9185383187511645e-05,0.8733128260659954,0.0010421419319944242,0.00045914355365849895,0.0002756171410843238,0.07173185638226899,0.0,0.0,0.000211186607320402,5.019274905601981e-06,0.014130551268555284,0.09430558904760374,6.489709939086233e-06,4.661806325885499e-10,1.2180697836306325e-08,1.4433557632197436e-06,1.4791244801733036e-05,0.00027917483814256916,4.5070870676759244e-10,3.937865931366943e-14,8.182029580447731e-10,1.1850580081410185e-11,2.0265337479541364e-07,8.299745796889259e-08,6.664688021372133e-10,5.162338118526539e-09,7.223661030890986e-12,1.278954155679949e-08,8.662394861567395e-10,5.640885312765095e-12,8.973829074328994e-09,2.726677679170123e-13,1.0112346485523576e-12,8.130868443627e-11,3.76,0.0,0.32946084857154534,0.8344905901683066,0.07237967736564503,0.0001218035299050494,0.0014923486823983693,0.2871864803131211,0.05678497064469341,1.112548270392937e-09,6.670236535032832e-11,0.0001295763844976585,3.538342431338139e-05,9.662209984987228e-06,0.04396838971461295,0.01050640787016617,0.0031709508921755423,3.574351370987558e-05,0.0486195586276502,0.02894734675817579,6.723236474994382e-06,0.006594420625991387,2.0489638600827914e-09,6.074701118247622e-06,1.9948876489420835e-07,0.0006047127614426394,2.1347429394099064e-06,3.764272893864373e-05,1.2741885921235884e-05,0.00265044025070514,2.685152701219348e-09,0.0017924493626393795,9.794012559737503e-11,1.7881769340417218e-08,6.10137277252775e-08,0.006593632035030214,0.010423424314883764,1.8896169582794554e-07,2.066538611173664e-05,2.88815630104082e-06,5.633663771465321e-06,8.217362843504814e-08
1.9551051139119394e-05,0.8738328682685885,0.0010477064914563377,0.0004623003824802898,0.00027790033196241256,0.07246032774827581,0.0,0.0,0.00020988422174783735,4.929995875044227e-06,0.014682819059299943,0.09548766602855961,6.680386769971586e-06,4.740030634905275e-10,1.2479477219603802e-08,1.4708404369454725e-06,1.525887809434209e-05,0.0002873013117816938,4.761619864421452e-10,4.283614722957606e-14,8.886300876137575e-10,1.2406903831738261e-11,2.0534753486681963e-07,8.745553985514631e-08,6.847493383384737e-10,5.580779935851722e-09,7.796480866175253e-12,1.3726422322420311e-08,9.315446072434487e-10,6.021957150753085e-12,9.305101085310289e-09,2.909975577658533e-13,1.0892414175842997e-12,8.802967355032937e-11,3.76,0.0,0.3247706358059952,0.8318867909939794,0.07366696580261775,0.00012553638585100597,0.0014777533311549618,0.2916907522064528,0.05637483981710688,1.0975836014258548e-09,6.580488780605595e-11,0.0001280191232609104,3.5001001296635636e-05,9.55681643080279e-06,0.044893547541155716,0.010581479366276325,0.003146650033705315,3.578951049012165e-05,0.04964316904701877,0.02939045082352504,6.631689739122307e-06,0.0066763243158153756,2.0439847096417418e-09,6.180479350603754e-06,2.0295618477040258e-07,0.0006042219498674262,2.178699378382811e-06,3.846612185933675e-05,1.293552342151632e-05,0.0027622507914159163,2.719606327375517e-09,0.0017868564907571002,9.989149668179512e-11,1.874094429054843e-08,6.38570766137081e-08,0.0066642480918658945,0.01055227806126897,1.978691874924974e-07,2.1239660683869495e-05,2.9676969570116427e-06,5.772321684073725e-06,8.276720840748839e-08
1.9916719090727143e-05,0.8743483035918052,0.0010532278200173892,0.00046547032716590374,0.0002801908629459209,0.07317292919715132,0.0,0.0,0.00020863397229087399,4.843565722102368e-06,0.0152423828845557,0.09665499243189966,6.873248941078353e-06,4.817574939727542e-10,1.2777764832972958e-08,1.4979768655482625e-06,1.57316999971881e-05,0.0002954856483987225,5.023002575166932e-10,4.652990084503362e-14,9.635682461960388e-10,1.2975307669933323e-11,2.0795529978186783e-07,9.204873701751135e-08,7.031699844182345e-10,6.02201198109563e-09,8.401113735723425e-12,1.4708561365357058e-08,1.00025389129177e-09,6.420727318392071e-12,9.642846460319347e-09,3.1014496921669846e-13,1.1714465330800107e-12,9.516203006093172e-11,3.76,0.0,0.32014196837428643,0.8293013030110171,0.07494570132256134,0.00012928420869872908,0.0014632827268768094,0.29615656331747003,0.05596411487392466,1.0828268143441716e-09,6.491985118828481e-11,0.0001264835464159736,3.4626336990333117e-05,9.452139814974423e-06,0.04581467336884401,0.010653568721612806,0.0031212335833329307,3.5821323439442684e-05,0.05065825554669305,0.029818727027016517,6.540566186908946e-06,0.00675608411112347,2.0382435479137133e-09,6.284439049927658e-06,2.0636394481410093e-07,0.0006036255193351414,2.221873179817659e-06,3.9279447244120124e-05,1.3122653479266895e-05,0.0028755408266136805,2.752569548888759e-09,0.0017813029508203149,1.0180859947672693e-10,1.9616543021252804e-08,6.675399200939149e-08,0.00673311450037313,0.01067591716250879,2.069510398285084e-07,2.182148526073898e-05,3.0482643560523627e-06,5.9121687228174314e-06,8.335617710153576e-08
2.028238704233489e-05,0.8748591641659929,0.0010587074847109015,0.00046865437084233133,0.0002824893250325327,0.07386990592082202,0.0,0.0,0.0002074340871466311,4.759864669201543e-06,0.015809086258570904,0.09780776997382604,7.068296085099151e-06,4.894449112389254e-10,1.3075525758068435e-08,1.5247659989031628e-06,1.6209621195158894e-05,0.0003037271325890487,5.291156372071628e-10,5.047180867309525e-14,1.043213105086633e-09,1.3555779654688022e-11,2.1047784787914586e-07,9.67776124048456e-08,7.217288705781241e-10,6.486627106112639e-09,9.038555088114418e-12,1.5736929620994954e-08,1.0724586066120866e-09,6.837626221923499e-12,9.987063168050153e-09,3.301271419314787e-13,1.2579775109075582e-12,1.027222919205911e-10,3.76,0.0,0.3155740203418504,0.8267339487065613,0.0762159172969652,0.0001330451502111555,0.0014489338921118856,0.3005842082060622,0.05555310874581558,1.0682732103963276e-09,6.40469774822625e-11,0.00012496905008444115,3.4259155260807566e-05,9.348224041345286e-06,0.04673178745345478,0.01072276635023058,0.003094819798782372,3.583986486481944e-05,0.05166467201748545,0.03023231140712988,6.449945713615371e-06,0.006833759267405934,2.0318005162980663e-09,6.386583426254517e-06,2.0971215353642649e-07,0.0006029298295753784,2.26425812913464e-06,4.0082554456083083e-05,1.3303364347905327e-05,0.002990242052100526,2.7840681032498418e-09,0.001775788361540251,1.0369150745822407e-10,2.0508148780699777e-08,6.970312384179669e-08,0.0068002443037457816,0.010794398488582617,2.1620319023112995e-07,2.241088303152314e-05,3.1298622490049328e-06,6.053200623279958e-06,8.394092425718091e-08
2.064805499394264e-05,0.8753654829157864,0.0010641470776155272,0.0004718534992618652,0.00028479628875306164,0.07455149898827672,0.0,0.0,0.00020628291113730367,4.678780449758396e-06,0.01638277709681215,0.09894619571501542,7.265526932017826e-06,4.970663573889651e-10,1.3372729216998917e-08,1.5512090281788817e-06,1.6692552232638868e-05,0.0003120250287573156,5.566000471194295e-10,5.467416363430818e-14,1.1277648925519088e-09,1.414831294591866e-11,2.1291637598163406e-07,1.016426888622465e-07,7.404242055916632e-10,6.9752105119291005e-09,9.709804425128144e-12,1.681247982371234e-08,1.1482491122319167e-09,7.273082170097189e-12,1.033774765087746e-08,3.5096103235084526e-13,1.3489626162002194e-12,1.1072729391221741e-10,3.76,0.0,0.311065981574211,0.824184550605957,0.07747765001650186,0.00013681739064971322,0.0014347041363792744,0.3049739892117179,0.05514210104116146,1.0539183767816973e-09,6.318600533289331e-11,0.00012347507354932292,3.3899196757096695e-05,9.24510673582402e-06,0.04764491352496623,0.010789159750362617,0.003067518124652986,3.584598424558255e-05,0.05266228685147655,0.03063135015744414,6.359898266650228e-06,0.006909407195252614,2.024711303559453e-09,6.4869174083523176e-06,2.1300097554949156e-07,0.0006021407873322053,2.3058492211225425e-06,4.0875308939179344e-05,1.3477747733992721e-05,0.0031062864459392775,2.814128291791432e-09,0.0017703123417098564,1.055403387761246e-10,2.141534677711821e-08,7.270311291840749e-08,0.006865650108648069,0.010907780902512295,2.2562153672395556e-07,2.3007870374995677e-05,3.212493427980586e-06,6.195411329075508e-06,8.452181066887978e-08
2.101372294555039e-05,0.8758672935197629,0.0010695482106111418,0.0004750686997272547,0.0002871123068222569,0.07521794552636608,0.0,0.0,0.00020517889272116853,4.60020757745794e-06,0.016963307570200488,0.10007046234719078,7.4649393702533185e-06,5.046229256331436e-10,1.3669348377313822e-08,1.5773073666825692e-06,1.718040349794119e-05,0.000320378580257863,5.847452492822738e-10,5.914967096257954e-14,1.2174283795231492e-09,1.475290568476053e-11,2.1527209638076323e-07,1.0664445110131358e-07,7.59254270000553e-10,7.4883393714426e-09,1.0415864925528896e-11,1.7936145813077894e-08,1.2277147492526092e-09,7.727521072044579e-12,1.0694894948349569e-08,3.7266340584487547e-13,1.4445308467202303e-12,1.1919416198063127e-10,3.76,0.0,0.30661705685843416,0.8216529314080648,0.07873093843168658,0.00014059913897166644,0.0014205910218046268,0.3093262153868055,0.05473134168896145,1.0397581559010448e-09,6.233668821972899e-11,0.00012200109454519646,3.35462173961405e-05,9.142819980359633e-06,0.04855407837067797,0.010852833608781323,0.0030394297468273736,3.5840472287074475e-05,0.05365098196455185,0.031015998283193503,6.270484972543773e-06,0.006983083472757397,2.0170274491290128e-09,6.585447487199041e-06,2.162306264625547e-07,0.0006012638789459995,2.34664256263117e-06,4.165759096400611e-05,1.364589819554437e-05,0.0032236063184749343,2.8427768506284755e-09,0.0017648745104944493,1.073552515697039e-10,2.233772480052556e-08,7.575259304896757e-08,0.006929344155441663,0.011016125039288846,2.3520194490711188e-07,2.361245732023662e-05,3.296159790419827e-06,6.338793153925317e-06,8.509917105452715e-08
2.1379390897158138e-05,0.8763646303603645,0.0010749125110511707,0.0004783009604313533,0.0002894379176203894,0.075869478878402,0.0,0.0,0.0002041205727456692,4.524046707225199e-06,0.01755053396108832,0.10118075844896089,7.666530502320267e-06,5.121157560170421e-10,1.3965360161596402e-08,1.603062633179892e-06,1.7673085211920733e-05,0.00032878700892487503,6.135428804825935e-10,6.391145626421518e-14,1.3124128616180256e-09,1.536956085303494e-11,2.175462337553215e-07,1.1178334761758083e-07,7.782174068967907e-10,8.026582473851673e-09,1.1157743141045978e-11,1.9108841864457704e-08,1.3109437327004172e-09,8.201366155665397e-12,1.1058498949888759e-08,3.9525082874720696e-13,1.5448119193710354e-12,1.2814030732743256e-10,3.76,0.0,0.3022264651081362,0.819138914105397,0.07997582391709997,0.00014438863297237996,0.0014065923328108532,0.31364120152802916,0.05432105416051568,1.025788618033562e-09,6.149879295568056e-11,0.00012054662513310737,3.3199987013679973e-05,9.041390939888796e-06,0.049459311467124845,0.010913869902202477,0.0030106481265464243,3.582406488576748e-05,0.05463065188812719,0.031386418394436844,6.1817590597717974e-06,0.0070548418694428355,2.008796641755846e-09,6.682181572131985e-06,2.1940136818879457e-07,0.000600304201470006,2.3866352809605504e-06,4.24292944138331e-05,1.3807912634243526e-05,0.003342134357473428,2.8700408377546813e-09,0.0017594744876898395,1.0913643934504117e-10,2.327487377364868e-08,7.885019306659337e-08,0.0069913383823087105,0.011119493105135972,2.449402543353163e-07,2.4224648006945585e-05,3.3808624020013157e-06,6.483336929620426e-06,8.567331726925515e-08
2.1745058848765887e-05,0.8768575284747481,0.0010802416181938182,0.00048155126999394293,0.0002917736467314151,0.07650632874355687,0.0,0.0,0.00020310657471926257,4.450204076346163e-06,0.01814431652181032,0.1022772687146318,7.870296700844948e-06,5.195460328318075e-10,1.4260745124829107e-08,1.6284766381001931e-06,1.8170507419072587e-05,0.00033724951491633637,6.429844839769323e-10,6.897307368747021e-14,1.4129321376346828e-09,1.599828618955842e-11,2.1974002240926817e-07,1.1705979254242036e-07,7.973120172215223e-10,8.59049989122287e-09,1.193644865462733e-11,2.0331462045091842e-08,1.3980230439681717e-09,8.695037685622594e-12,1.1428552360199841e-08,4.1873966105984543e-13,1.6499362590716322e-12,1.3758342026889984e-10,3.76,0.0,0.29789343864143003,0.8166423220907232,0.08121235005907956,0.0001481841393773722,0.0013927060494956208,0.31791926729795683,0.053911438322265824,1.012006037311694e-09,6.06720982634976e-11,0.00011911120806831771,3.286028815472801e-05,8.940842441142596e-06,0.050360644654870716,0.010972347995557252,0.00298125951197536,3.5797446772308896e-05,0.05560120292553635,0.0317427796219572,6.093766737375026e-06,0.00712473437976441,2.0000630074828954e-09,6.777128858543605e-06,2.2251350460573333e-07,0.000599266492194565,2.4258254467644734e-06,4.319032570365848e-05,1.39638898062887e-05,0.003461803668856983,2.895947529843464e-09,0.0017541118939513453,1.1088412723507654e-10,2.4226388239001714e-08,8.199453886471007e-08,0.0070516444835856005,0.011217948694955144,2.548322852500515e-07,2.4844441116846377e-05,3.4666015583413025e-06,6.629032145545404e-06,8.624454089801781e-08
2.2110726800373635e-05,0.8773460235024055,0.0010855371798530224,0.00048482061714060274,0.00029412000699766464,0.07712872129995263,0.0,0.0,0.00020213559639132154,4.378591015152665e-06,0.018744519336511997,0.10336017415943076,8.07623366668739e-06,5.269149826744689e-10,1.4555487318266011e-08,1.6535513697971002e-06,1.8672579982200185e-05,0.0003457652766937059,6.730615401567528e-10,7.434851398624339e-14,1.5192044843448013e-09,1.6639094084607168e-11,2.21854704289449e-07,1.2247416739518702e-07,8.165365553666903e-10,9.180642666929094e-09,1.2752993660778101e-11,2.1604879595383024e-08,1.4890383239906473e-09,9.208952666866723e-12,1.1805046555826594e-08,4.431460498898835e-13,1.7600349868872199e-12,1.4754146384298047e-10,3.76,0.0,0.29361722252348793,0.8141629792517779,0.08244056246474264,0.00015198395388875052,0.0013789303243085253,0.3221607364280435,0.05350267296721035,9.98406870867229e-10,5.985639350422273e-11,0.000117694413589701,3.2526915010859934e-05,8.841193483875654e-06,0.05125811185037169,0.011028344736991238,0.0029513434256380677,3.576125499603919e-05,0.05656255236847169,0.0320852566430056,6.0065480099451685e-06,0.007192811263691762,1.990867362265167e-09,6.870299705984556e-06,2.2556737758229168e-07,0.000598155156411436,2.464211997988818e-06,4.394060283990527e-05,1.4113929897554271e-05,0.00358254781352361,2.920524332428462e-09,0.0017487863509971964,1.1259856857802396e-10,2.5191866788761033e-08,8.518425509238881e-08,0.007110273962622514,0.01131155662608172,2.6487384424778677e-07,2.5471830224457647e-05,3.553376835592583e-06,6.775867077457101e-06,8.681311496272628e-08
2.2476394751981384e-05,0.8778301516331294,0.0010908008497673685,0.0004881099906129376,0.00029647750179449817,0.07773687931358578,0.0,0.0,0.00020120640246091325,4.3091235178029165e-06,0.019351010186735237,0.10442965230408918,8.284336482397574e-06,5.342238702388229e-10,1.4849574102555097e-08,1.678288981368452e-06,1.91792125814577e-05,0.0003543334511851592,7.037654962350527e-10,8.00522128168531e-14,1.631452627598393e-09,1.7292001368518544e-11,2.2389152681975852e-07,1.2802682277325598e-07,8.358895209695802e-10,9.797552522958491e-09,1.3608392713387902e-11,2.2929946332654647e-08,1.584073767216329e-09,9.743524579130815e-12,1.2187971956807589e-08,4.684859222264393e-13,1.8752399126645237e-12,1.580326672067507e-10,3.76,0.0,0.28939707397209213,0.811700710055293,0.08366050858562442,0.00015578640118868017,0.0013652634615487864,0.3263659359954854,0.05309491805955555,9.849877405487719e-10,5.905147771530376e-11,0.0001162958366142521,3.2199672474441544e-05,8.74245966349743e-06,0.05215174879068764,0.011081934549537981,0.0029209731269354746,3.571608236878368e-05,0.05751462776861364,0.032414028805801604,5.920137300700532e-06,0.007259121092101519,1.9812474545496302e-09,6.9617055260247525e-06,2.28563363328069e-07,0.0005969742933673659,2.501794665533098e-06,4.468005449624557e-05,1.4258134179871093e-05,0.0037043008406363927,2.9437987032066046e-09,0.0017434974817891048,1.1428004127076609e-10,2.6170912443954867e-08,8.841796669717606e-08,0.007167238179575008,0.011400382786462385,2.7506072912199215e-07,2.61068041450993e-05,3.6411871365164918e-06,6.923828901624663e-06,8.7379296132888e-08
2.2842062703589133e-05,0.8783099495555063,0.0010960342865421553,0.0004914203794097961,0.00029884662964401815,0.07833102223459613,0.0,0.0,0.00020031781826887848,4.241721864855184e-06,0.01996366042108026,0.10548587734127637,8.49459966988518e-06,5.414739960347967e-10,1.51429960688711e-08,1.7026917810730538e-06,1.9690314714816693e-05,0.0003629531743189028,7.350877932489776e-10,8.609905969927924e-14,1.7499037104150824e-09,1.7957029187193095e-11,2.2585174079126047e-07,1.337180800457334e-07,8.553694560115521e-10,1.0441761586467436e-08,1.4503662663423952e-11,2.4307492078265628e-08,1.683212016328616e-09,1.0299163130587232e-11,1.25773184289914e-08,4.947749781587292e-13,1.995683538167309e-12,1.6907551889315983e-10,3.76,0.0,0.28523226182099976,0.8092553396210996,0.08487223755454151,0.00015958983490322803,0.0013517038992830782,0.33053519576860285,0.052688316723409526,9.717454167114315e-10,5.825715864362895e-11,0.00011491509426846443,3.187837528887658e-05,8.644653570175255e-06,0.053041592808007784,0.011133189519513064,0.0028902160496636735,3.566248060617462e-05,0.058457366260112505,0.03272927934296667,5.834564057500515e-06,0.007323710796490061,1.9712382126339817e-09,7.051358679198301e-06,2.3150186900391759e-07,0.0005957277205755557,2.5385739164450857e-06,4.540861916494222e-05,1.439660467906465e-05,0.0038269973176188986,2.965798080506112e-09,0.001738244910691475,1.1592884500726034e-10,2.716313298881942e-08,9.1694300800278e-08,0.007222548394599921,0.01148449399544588,2.853887350522034e-07,2.6749347368731314e-05,3.7300307495760217e-06,7.0729038086475795e-06,8.794332704903865e-08
2.320773065519688e-05,0.8787854544064979,0.0011012391524879899,0.0004947527732725266,0.0003012278822118044,0.0789113662831366,0.0,0.0,0.0001994687243433002,4.176310290523826e-06,0.020582344829229052,0.10652902028594334,8.707017254590438e-06,5.48666698022803e-10,1.5435747008037994e-08,1.726762223479475e-06,2.0205795699006962e-05,0.0003716235616730937,7.670198923571689e-10,9.250440665444533e-14,1.8747892580770742e-09,1.8634202988056382e-11,2.2773659910087524e-07,1.395482329708769e-07,8.749749431047451e-10,1.1113792138441e-08,1.5439822256614074e-11,2.5738324110539496e-08,1.7865340578511704e-09,1.0876273966817853e-11,1.2973074774710088e-08,5.220286859645244e-13,2.1214990563720906e-12,1.80688759872756e-10,3.76,0.0,0.2811220660264519,0.8068266937871336,0.0860758000425326,0.00016339263753234443,0.00133825019338149,0.3346688476156029,0.05228299701211893,9.586768039002356e-10,5.747325181833894e-11,0.00011355182367706304,3.156284728804444e-05,8.547785152202988e-06,0.053927682630011894,0.011182179481693887,0.0028591342147929475,3.5600963191081945e-05,0.059390713930105386,0.03303119466520802,5.749853361131611e-06,0.007386625722826319,1.960871953214618e-09,7.13927238014894e-06,2.3438332963048386e-07,0.0005944189965485786,2.5745508973331228e-06,4.612624447229401e-05,1.4529443881656804e-05,0.003950572357271669,2.986549821201069e-09,0.0017330282636109698,1.175452989368523e-10,2.8168141265658242e-08,9.501188824160677e-08,0.0072762158067693344,0.011563957876198055,2.95853659892229e-07,2.7399440410841683e-05,3.819905402578156e-06,7.223077119854094e-06,8.850543764279674e-08
2.357339860680463e-05,0.8792567037222009,0.0011064171103988233,0.0004981081630311694,0.0003036217407369801,0.07947812452747847,0.0,0.0,0.00019865805166110922,4.112816688507971e-06,0.02120694152052344,0.10755924911134113,8.921582806970146e-06,5.558033472909448e-10,1.5727823691806914e-08,1.7505028985700931e-06,2.0725564672198708e-05,0.0003803437088485964,7.995533008716405e-10,9.928407587185319e-14,2.006345138965334e-09,1.932355228368325e-11,2.2954735526449125e-07,1.4551754912259862e-07,8.947045969572697e-10,1.181415637997968e-08,1.6417891468991678e-11,2.7223226640030384e-08,1.894119118974075e-09,1.1475258384644303e-11,1.3375228346893195e-08,5.502622755932144e-13,2.2528203371121875e-12,1.9289137631444334e-10,3.76,0.0,0.2770657772116798,0.8044145991666442,0.08727124813239424,0.00016719322034968156,0.0013249010034338848,0.3387672249692541,0.051879073486365765,9.457789282727147e-10,5.669957994786449e-11,0.00011220568001601252,3.125292070450248e-05,8.45186199972249e-06,0.05481005820196088,0.011228972101283454,0.0028277846189145783,3.553200823131778e-05,0.0603146252343354,0.033319963727671785,5.666026341564052e-06,0.00744790968693861,1.9501785661208894e-09,7.225460610390401e-06,2.372082052595176e-07,0.0005930514418244525,2.6097273682082472e-06,4.683288646954545e-05,1.465675448921573e-05,0.004074961642508816,3.006081150288588e-09,0.0017278471681194734,1.1912973872768673e-10,2.9185555433748964e-08,9.836936435725938e-08,0.007328251588807774,0.011638842739169705,3.064513065992775e-07,2.8057059934110632e-05,3.910808282021453e-06,7.374333373520532e-06,8.906584610266424e-08
2.393906655841238e-05,0.8797237353904108,0.0011115698221469174,0.0005014875407753013,0.0003060286849745257,0.08003150695383386,0.0,0.0,0.00019788477751025982,4.051172351175358e-06,0.021837331807097047,0.10857672887243695,9.138289474123387e-06,5.628853407081472e-10,1.6019225713420278e-08,1.7739165235822976e-06,2.1249530597496464e-05,0.00038911269206700255,8.326795952334385e-10,1.064543689026038e-13,2.1448115217225e-09,2.002511036000468e-11,2.3128526170172788e-07,1.5162627132158862e-07,9.14557062239666e-10,1.2543356212150631e-08,1.7438891696044506e-11,2.8762960304311305e-08,2.0060445654021212e-09,1.209651312633333e-11,1.3783766311510759e-08,5.794907306516113e-13,2.3897819312553274e-12,2.057025922151536e-10,3.76,0.0,0.27306269626328866,0.8020188831986423,0.08845863519199106,0.00017099002327053617,0.0013116550804247835,0.3428306623415834,0.05147664860774148,9.330489265567368e-10,5.593597227204098e-11,0.00011087633481956934,3.094843556586457e-05,8.356889617478304e-06,0.05568876052960126,0.011273632952671446,0.0027962195989252093,3.545606112504318e-05,0.06122906245240088,0.03359577746173011,5.583100581707536e-06,0.007507605029212636,1.9391857206968026e-09,7.309938038177093e-06,2.3997697832741244e-07,0.0005916281583682983,2.6441056549961253e-06,4.7528508871229364e-05,1.4778639176230054e-05,0.004200101448573788,3.0244191120506156e-09,0.0017227012535625031,1.206825143613969e-10,3.021499919336397e-08,1.017653703141824e-07,0.00737866691794888,0.011709217474904719,3.1717748760164647e-07,2.8722179019911776e-05,4.002736062690474e-06,7.5266563875115416e-06,8.962476025642729e-08
2.4304734510020128e-05,0.880186587604784,0.001116698952890053,0.0005048919006584655,0.0003084492029893301,0.08057172052606029,0.0,0.0,0.00019714792190589407,3.991311737501511e-06,0.022473400091632314,0.10958162181834438,9.35713006974055e-06,5.699141089633816e-10,1.6309955672217878e-08,1.7970059383812462e-06,2.177760226980141e-05,0.00039792956961332525,8.66390443909773e-10,1.1403207850394523e-13,2.290432831734196e-09,2.0738914361935715e-11,2.329515690178562e-07,1.5787461928814827e-07,9.345310169539077e-10,1.3301883037367057e-08,1.850384643483089e-11,3.035826168618187e-08,2.122385799743696e-09,1.2740430175851658e-11,1.4198676486529825e-08,6.097287864312633e-13,2.532519112114844e-12,2.1914186216321331e-10,3.76,0.0,0.26911213397478706,0.7996393741914771,0.089638015752285,0.00017478151468778343,0.001298511255990043,0.3468594948880336,0.05107581396518824,9.204840363292536e-10,5.5182263848995974e-11,0.00010956347446594541,3.064923916983678e-05,8.2628716887891e-06,0.0565638315425521,0.011316225595115076,0.002764487173639504,3.537353685833453e-05,0.06213399517834873,0.03385882826505455,5.501090590865079e-06,0.007565752671261261,1.9279190427435293e-09,7.392719944621986e-06,2.426901512439268e-07,0.0005901520475981106,2.6776886209685767e-06,4.8213082611339516e-05,1.4895200429469466e-05,0.004325928662536684,3.0415905272586955e-09,0.0017175901511527136,1.2220398867910045e-10,3.125610198077068e-08,1.0519855561808439e-07,0.007427473003551471,0.011775151454181707,3.280280331653785e-07,2.939476784685906e-05,4.0956849981865976e-06,7.680029369848775e-06,9.018237975530095e-08
