Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056)
1.3481486812472522e-06,0.6249833298621257,3.76,0.0,0.7211404613300242,0.9925219488614839,0.00154985688771639,0.0,6.410157200339109e-05,0.010970962965369535,0.0014966519554102111,0.009602277936734365,9.946871174486022e-11,2.1537515027998872e-11,0.0004131790252802696,0.0001993978836486672,0.0037201561317340296,0.004536917399040473,0.00014764625169828976,4.391193038886023e-05,0.00020362092572589815,4.713811424237229e-06,0.00038370939876963,4.05156196746367e-05,1.6052695929283996e-05,3.375731937458709e-08,8.272798070991845e-05,2.2153486721971804e-05,1.9963116055075776e-07,5.353628858957571e-12,2.5712168821635518e-05,3.4514702784770908e-06,3.0563212520031945e-06,2.596280108826846e-07,1.0611059953009812e-08,0.00022822527733688897,0.0014703164457535983,2.3367326042106453e-10,1.5966833797450224e-12,5.71922710490491e-08,5.193359191595287e-09,2.0214808983581765e-07,1.042520662784917e-06,7.057792608604802e-12,1.6139533642228711e-12,7.977254596203905e-11,2.3216046031109808e-11,3.775611647987292e-14,7.21484447608223e-10,2.3120443124466904e-12,3.0990084804694997e-09,9.112430572389417e-07,1.6016604086659034e-08,7.831308497740463e-09,1.6173667461273228e-08,1.8913938264478246e-09,3.362709687530498e-09,6.392964522840168e-12,9.197912916320721e-09,1.2632941760411582e-12,1.989960499668446e-11,9.684460814875042e-20,3.012788573242651e-07,4.509910095464594e-09,1.6678313497744265e-10,5.306409383685115e-14,6.289633821073023e-12,3.1993517581283755e-16,5.735063632186969e-12,5.137124319705071e-10,2.7622279532589697e-15
1.3672072151196932e-06,0.6250032908937082,3.76,0.0,0.7208432681467369,0.9924073349514038,0.001589561262093671,0.0,6.463890163235825e-05,0.011146099632244399,0.0014968392711098813,0.00978667236734831,9.94688953224013e-11,2.1537053334647568e-11,0.00041416801682873683,0.00019932895710845472,0.003793049815369033,0.0046209888298747665,0.00014966355640816145,4.3887007421351757e-05,0.00020525463001226706,4.804710602541794e-06,0.000397770129276964,4.1906495242709955e-05,1.6964893704016027e-05,3.582733212038419e-08,8.456288763868789e-05,2.3415729623051198e-05,2.0343463094918695e-07,5.681394487392816e-12,2.6789548897941074e-05,3.533403105766026e-06,3.203669196410603e-06,2.6977881966763606e-07,1.0852513177153563e-08,0.0002337209458800268,0.0014701466644297845,2.389579070077398e-10,1.6888318603822844e-12,5.8656183998035246e-08,5.365895668960826e-09,2.0808402686762195e-07,1.0849618653320226e-06,7.264358609354497e-12,1.7143729823179481e-12,8.324023845693233e-11,2.4224034563790354e-11,3.962963905368259e-14,7.70318328224339e-10,2.392087664182798e-12,3.274403380995504e-09,9.269494304381052e-07,1.6774711427285592e-08,8.254901827924772e-09,1.7369253369946083e-08,1.9829013588433167e-09,3.457799049633736e-09,6.739340387664994e-12,9.669023741482135e-09,1.2917797309590558e-12,2.031789666853998e-11,1.0398936325353455e-19,3.128020453912031e-07,4.882843011655213e-09,1.732015672930512e-10,5.761317014389058e-14,6.916964030380424e-12,3.3725216459000385e-16,6.121971605429507e-12,5.137357492206855e-10,2.9986884330364153e-15
1.3862657489921342e-06,0.625023252191094,3.76,0.0,0.7205456612650201,0.9922924439431047,0.0016295790903855301,0.0,6.517100677650643e-05,0.011321265259707263,0.0014969539045638681,0.009971011974306061,9.946407604990097e-11,2.153553834378375e-11,0.00041513364864848457,0.00019924866305919095,0.0038660304195743326,0.004705067238520009,0.00015166962869164052,4.3859475263317147e-05,0.00020686512451427124,4.8955598160621325e-06,0.0004121000651706256,4.3315232800895993e-05,1.791160077769263e-05,3.799394172605009e-08,8.642851902853508e-05,2.472619652944982e-05,2.07235667466111e-07,6.024408371228575e-12,2.7893684558439325e-05,3.6156953543049774e-06,3.3557310501007843e-06,2.801218101031323e-07,1.1097980405500294e-08,0.00023924442609283585,0.0014699764721749198,2.443302933212126e-10,1.7845567358176879e-12,6.013605300144052e-08,5.5414336968001146e-09,2.140660939109469e-07,1.1283926906117615e-06,7.47247598445935e-12,1.8191543732491487e-12,8.679542583802871e-11,2.525759617710218e-11,4.156078925832487e-14,8.215237256092984e-10,2.4735622082060597e-12,3.455389251292318e-09,9.425617482043767e-07,1.7551943098395823e-08,8.691562094519778e-09,1.8636405107550184e-08,2.0767731277035172e-09,3.553745359989832e-09,7.096387466435327e-12,1.015535727949112e-08,1.3207311461190845e-12,2.0736832616762568e-11,1.1156051658159663e-19,3.2455084571575854e-07,5.279459190489009e-09,1.7974559929369223e-10,6.246326036311813e-14,7.593602934353453e-12,3.551019659182593e-16,6.527676750030481e-12,5.137344745782288e-10,3.2508922434461545e-15
1.4053242828645751e-06,0.6250432132069063,3.76,0.0,0.7202476549983295,0.9921772808912579,0.0016699069329101394,0.0,6.569811190484724e-05,0.01149645656427553,0.0014970003860219235,0.01015527924466615,9.945456623467417e-11,2.1533035880334023e-11,0.00041607733358415774,0.00019915773873108189,0.00393909350234786,0.004789147923551249,0.00015366438403773455,4.382950509029296e-05,0.0002084534828736697,4.986350066161842e-06,0.00042669912532705814,4.47414643059881e-05,1.8893421345559995e-05,4.0260047927369783e-08,8.832529378603252e-05,2.6085771614207786e-05,2.1103390423584344e-07,6.383124770516866e-12,2.9024734470283548e-05,3.6983269938334726e-06,3.5125915601675206e-06,2.906558149081218e-07,1.134752241804588e-08,0.0002447951381819628,0.0014698058778877033,2.497917090725436e-10,1.8839254628306887e-12,6.163222798003061e-08,5.720019629879437e-09,2.200942563984576e-07,1.1728192799862877e-06,7.682142238946523e-12,1.9284041908899062e-12,9.043883902791193e-11,2.631695571285013e-11,4.3550345214058614e-14,8.751706716177424e-10,2.556461399109965e-12,3.641963217014829e-09,9.580875740860048e-07,1.8348255530265384e-08,9.141311549695118e-09,1.9978341633343404e-08,2.1730034598335497e-09,3.6505390099448837e-09,7.464120270631359e-12,1.0657116791857591e-08,1.3501549393866133e-12,2.115640086153968e-11,1.1957714921768524e-19,3.3652516970647583e-07,5.7007752792145505e-09,1.8641512214204087e-10,6.762794983435703e-14,8.322300352679689e-12,3.7348529133027635e-16,6.9527460235741615e-12,5.137101747305722e-10,3.5195918645743982e-15
1.424382816737016e-06,0.625063173425807,3.76,0.0,0.7199492628818688,0.9920618505743515,0.0017105414888665602,0.0,6.622043012205248e-05,0.011671670557781321,0.0014969829723385022,0.010339457493566946,9.944065930696428e-11,2.1529607771527796e-11,0.0004170003995567064,0.00019905687646284604,0.004012234889278676,0.004873226476784666,0.00015564774350980808,4.379725762913572e-05,0.00021002072888062187,5.077072786062488e-06,0.00044156720335116736,4.61848247909771e-05,1.9910954004317626e-05,4.262857505296914e-08,9.025362553566964e-05,2.7495333362539992e-05,2.1482899294258781e-07,6.7580015813206375e-12,3.018285395321521e-05,3.781278313873785e-06,3.6743364227724863e-06,3.013796412896491e-07,1.1601199151512348e-08,0.000250372528941955,0.0014696348869186254,2.553434260061602e-10,1.987005119942739e-12,6.314507323593801e-08,5.901702346601667e-09,2.2616862243412034e-07,1.218247784526172e-06,7.893359886446572e-12,2.042229712794935e-12,9.417121607507473e-11,2.7402340211682592e-11,4.5599091479779815e-14,9.313299757872552e-10,2.6407784726186903e-12,3.834118612460695e-09,9.73534581635076e-07,1.916359964625237e-08,9.604165703463585e-09,2.1398371126545955e-08,2.271585930122697e-09,3.748170756994773e-09,7.842547667529627e-12,1.1174504745753127e-08,1.3800575183030776e-12,2.1576591192925743e-11,1.2805886451040404e-19,3.4872492320444345e-07,6.1478278150326126e-09,1.9321002360818888e-10,7.312111148116797e-14,9.10588635942735e-12,3.9240257125140783e-16,7.397754009703233e-12,5.13664321710129e-10,3.805561920726272e-15
1.443441350609457e-06,0.62508313236255,3.76,0.0,0.7196504977173942,0.9919461575070103,0.0017514795892442446,0.0,6.67381636456099e-05,0.01184690452868172,0.001496905663344814,0.010523530818342357,9.942263095068056e-11,2.1525312117942808e-11,0.00041790409465793674,0.00019894672640989242,0.004085450657278098,0.004957298765541554,0.00015761963345707763,4.376288378925835e-05,0.00021156783813093387,5.1677198169233095e-06,0.00045670416879791374,4.764495257633554e-05,2.096479166547091e-05,4.510247083056317e-08,9.22139226864693e-05,2.8955754465968473e-05,2.186206018399354e-07,7.149500141979236e-12,3.1368195098741194e-05,3.864529923018262e-06,3.841052281807934e-06,3.122920726706164e-07,1.185906970750595e-08,0.0002559760703110744,0.0014694635059172864,2.609866980681078e-10,2.0938623970887365e-12,6.467496669686883e-08,6.086533144414752e-09,2.3228943730516924e-07,1.2646843728035033e-06,8.106136254175806e-12,2.160738847295712e-12,9.79933026974563e-11,2.8513979066712003e-11,4.7707819368316595e-14,9.900732271425585e-10,2.7265065041860915e-12,4.0318452004213795e-09,9.889105206098868e-07,1.9997921288358602e-08,1.0080133682919112e-08,2.2899891348171392e-08,2.37251341916682e-09,3.846631694308082e-09,8.23167318203811e-12,1.1707722870400596e-08,1.4104451812539287e-12,2.1997394993047156e-11,1.370257899458638e-19,3.611500068987274e-07,6.621672944442657e-09,2.001301883440032e-10,7.895690200496956e-14,9.947270360697587e-12,4.118539700541482e-16,7.86328298474584e-12,5.135982982511466e-10,4.109599461183888e-15
1.462499884481898e-06,0.6251030895601595,3.76,0.0,0.7193513716155364,0.9918302059556728,0.0017927181900369374,0.0,6.725150427215373e-05,0.012022156024496494,0.0014967722172530829,0.010707484055185627,9.940074016837128e-11,2.1520203511283556e-11,0.00041878959193631434,0.00019882789909153118,0.004158737119291422,0.0050413609159759435,0.00015957998524351372,4.372652525635614e-05,0.00021309573969809887,5.258283385132955e-06,0.0004721098683237352,4.912148945830942e-05,2.2055521474651795e-05,4.7684705201041465e-08,9.420658849980019e-05,3.046790172374067e-05,2.2240841478824162e-07,7.558085039480743e-12,3.2580906879484746e-05,3.94806274794415e-06,4.012826725906204e-06,3.233918702894747e-07,1.212119236110568e-08,0.0002616052579990588,0.0014692917432854403,2.66722761595508e-10,2.2045635993744823e-12,6.622229918412184e-08,6.2745656322709135e-09,2.384570777796643e-07,1.3121352385756064e-06,8.320483279143716e-12,2.284040141720571e-12,1.0190585280977453e-10,2.9652104172840205e-11,4.9877327246883114e-14,1.0514727965272327e-09,2.813638425100051e-12,4.235129388912255e-09,1.004223186077028e-06,2.08511616200695e-08,1.0569218583474335e-08,2.4486389956104847e-08,2.4757781679234357e-09,3.945913221970489e-09,8.631495291097818e-12,1.2256972209247019e-08,1.4413241186862012e-12,2.241880508539798e-11,1.464985787560494e-19,3.738003166392212e-07,7.123386140750286e-09,2.0717549808913815e-10,8.514975802872276e-14,1.0849440082771174e-11,4.318394007232978e-16,8.349922987167285e-12,5.135134030410589e-10,4.432524243269063e-15
1.481558418354339e-06,0.6251230445882142,3.76,0.0,0.7190518960357729,0.991713999959775,0.0018342543657535466,0.0,6.776063383248205e-05,0.012197422835306284,0.0014965861651487474,0.010891302738227672,9.937523028446264e-11,2.1514333213842153e-11,0.00041965799389319196,0.00019870096778673655,0.004232090809931412,0.005125409297402981,0.0001615287349930767,4.368831505078178e-05,0.0002146053178097238,5.348756081024308e-06,0.0004877841267720569,5.06140808759598e-05,2.3183724736484128e-05,5.037826914076132e-08,9.623202115813897e-05,3.203263595097189e-05,2.2619213044119372e-07,7.98422391995143e-12,3.3821135249316656e-05,4.031858032178788e-06,4.1897482839246955e-06,3.3467777468053555e-07,1.2387624569883127e-08,0.00026725961018398087,0.001469119603149343,2.725528355469814e-10,2.3191746316214814e-12,6.778747370409384e-08,6.4658556207907365e-09,2.4467204623219306e-07,1.360606608356083e-06,8.53641730086782e-12,2.412242790994117e-12,1.0590962903608113e-10,3.0816950072294545e-11,5.210842081678775e-14,1.1156018394407904e-09,2.9021669723981456e-12,4.443954443925505e-09,1.0194803902642012e-06,2.1723257506890646e-08,1.1071417811256095e-08,2.616144477399511e-08,2.58137182944924e-09,4.046007019901892e-09,9.042007711852383e-12,1.2822453168085097e-08,1.4727004143378612e-12,2.2840815605207746e-11,1.5649841075820964e-19,3.86675743656509e-07,7.65406192030715e-09,2.1434583183090545e-10,9.171439220037477e-14,1.1815460475978627e-11,4.523585392453787e-16,8.858271889694199e-12,5.134108562354217e-10,4.775179017832993e-15
1.50061695222678e-06,0.6251429970412395,3.76,0.0,0.7187520818241712,0.9915975433408878,0.001876085303218044,0.0,6.826572463428637e-05,0.01237270297824804,0.0014963508246235626,0.011074973060903711,9.934632988639697e-11,2.150774939548587e-11,0.0004205103367072838,0.00019856647078711799,0.004305508471978242,0.005209440507568865,0.0001634658233502645,4.364837805261471e-05,0.0002160974135189822,5.439130838777848e-06,0.0005037267481964666,5.212237605858775e-05,2.4349976844599842e-05,5.318617349240209e-08,9.829061383456252e-05,3.3650811892990126e-05,2.2997146143392314e-07,8.428387299781915e-12,3.508902323486096e-05,4.115897334636424e-06,4.3719064190294455e-06,3.461485070430388e-07,1.2658422983288107e-08,0.0002729386662753675,0.0014689470904612608,2.7847812169145795e-10,2.437760984629836e-12,6.937090476293997e-08,6.660461010756293e-09,2.509349646377345e-07,1.4101047488690415e-06,8.753958848864888e-12,2.545456646973148e-12,1.1000540320913123e-10,3.2008754096736885e-11,5.440191337936545e-14,1.1825342993605523e-09,2.9920847478008226e-12,4.658300697506029e-09,1.0346899370148807e-06,2.2614141875211717e-08,1.1586723415841848e-08,2.7928724014533308e-08,2.689285517782302e-09,4.146905022505183e-09,9.46319968158616e-12,1.340436555929733e-08,1.5045800465078334e-12,2.3263421858385442e-11,1.6704699337885267e-19,3.9977617469779526e-07,8.214813557995523e-09,2.216410659133111e-10,9.866578926534139e-14,1.2848472539513214e-11,4.734108385701241e-16,9.38893547398108e-12,5.132918038792383e-10,5.1384298172635585e-15
1.5196754860992209e-06,0.6251629465371936,3.76,0.0,0.7184519392490194,0.9914808397136708,0.0019182082956500862,0.0,6.876693989175744e-05,0.012547994682948304,0.0014960693125996925,0.01125848183948802,9.931425371072468e-11,2.1500497322378754e-11,0.0004213475942039383,0.00019842491351523443,0.004378987043693829,0.005293451358806482,0.00016539119525501436,4.3606831495358266e-05,0.00021757282636302992,5.529400917262408e-06,0.0005199375168247946,5.3646028155052536e-05,2.5554847216440374e-05,5.61114478046691e-08,0.00010038275476276664,3.532327814539974e-05,2.3374613353779531e-07,8.891048375641688e-12,3.638471101890859e-05,4.200162527946517e-06,4.559391521494842e-06,3.5780277050710203e-07,1.2933643452270038e-08,0.0002786419857407856,0.0014687742134246926,2.844998048041556e-10,2.5603877462463183e-12,7.09730177040593e-08,6.858441680505727e-09,2.5724656847116006e-07,1.460635974381775e-06,8.973132424407899e-12,2.6837922289804596e-12,1.1419395685758553e-10,3.322775650607145e-11,5.6758626095267094e-14,1.2523449115287789e-09,3.0833842508191497e-12,4.878145750556227e-09,1.0498595986968443e-06,2.3523744050198045e-08,1.2115122412648375e-08,2.979198645769942e-08,2.7995098540417086e-09,4.248599394849652e-09,9.89505622761866e-12,1.4002908642384045e-08,1.5369688893742348e-12,2.3686620197641836e-11,1.7816656261717013e-19,4.1310149208731075e-07,8.806772802422466e-09,2.2906107408888213e-10,1.0601920211643857e-13,1.3951692072367308e-11,4.949955420357597e-16,9.942527507702861e-12,5.131573220927719e-10,5.523166246092412e-15
1.5577925538441028e-06,0.6252028352387665,3.76,0.0,0.7178507073874921,0.9912467049665399,0.002003320117313657,0.0,6.97583536154459e-05,0.012898606679364525,0.0014953793082663055,0.011624964943995533,9.924136855701259e-11,2.1484155788766956e-11,0.0004229804583684133,0.0001981224870395863,0.004526115577586121,0.005461400231427235,0.00016920658971873398,4.351934309442471e-05,0.00022047660376894377,5.709601591666422e-06,0.0005531625387455405,5.673803590008099e-05,2.8082690191854606e-05,6.232631116171251e-08,0.00010466921003510772,3.883444478619055e-05,2.4128046596547467e-07,9.873768701771956e-12,3.906003292409156e-05,4.3692996344481685e-06,4.950708771233028e-06,3.8165662004446273e-07,1.3497570028405236e-08,0.00029011974647495583,0.0014684273799247746,2.9683701757449964e-10,2.8180207300157613e-12,7.423504098185626e-08,7.264777578030651e-09,2.7001930471487177e-07,1.5648232179288047e-06,9.416492215282324e-12,2.976274051121751e-12,1.2285257984924017e-10,3.5748332909356224e-11,6.166503733230818e-14,1.400903519299448e-09,3.270097623926189e-12,5.33423016400067e-09,1.0801100815914277e-06,2.539880295765517e-08,1.3211125304957881e-08,3.3821949557298006e-08,3.0268507419290693e-09,4.4543469301661126e-09,1.0790683651082034e-11,1.5250681367506095e-08,1.6032971911289418e-12,2.453478316020908e-11,2.0221024660917933e-19,4.404262927993262e-07,1.0088931766634729e-08,2.4427489478016043e-10,1.2199440366283225e-13,1.6381982608968502e-11,5.397581637374755e-16,1.1120992408407684e-11,5.12846052165803e-10,6.360774040606687e-15
1.5920979148144965e-06,0.6252387215557715,3.76,0.0,0.7173085680383584,0.9910351714856924,0.002080894414911664,0.0,7.0638837210242e-05,0.013214183141745125,0.001494627969076298,0.01195412657607728,9.916680983093198e-11,2.146756310539006e-11,0.0004244070640774801,0.00019783062234440485,0.004658712450375847,0.0056124565611134405,0.0001725999028452199,4.343613417811436e-05,0.00022304017630549988,5.871362605242289e-06,0.0005839795823552002,5.9569967795690937e-05,3.0495411314605468e-05,6.835182838332536e-08,0.00010864555092096785,4.2188552294035636e-05,2.4804292602186834e-07,1.082627459137827e-11,4.156424856508384e-05,4.522120076842016e-06,5.322037982812377e-06,4.0373942086174813e-07,1.4020771678875061e-08,0.0003005286650457043,0.0014681140262476685,3.0828173277542417e-10,3.0643529040221e-12,7.723922066961214e-08,7.642660528421362e-09,2.8169075539923216e-07,1.6621894576390753e-06,9.821416975656106e-12,3.2581467824190968e-12,1.3097070155981704e-10,3.811234508216249e-11,6.630542754123798e-14,1.5452156610313522e-09,3.4427870408179002e-12,5.7632382274285314e-09,1.1072757488863472e-06,2.7149598940290424e-08,1.4242084743059264e-08,3.781674504098603e-08,3.2392572539299498e-09,4.6421686587858785e-09,1.1632993841904828e-11,1.6432542670500705e-08,1.6647910076859353e-12,2.530013603354291e-11,2.2603622904088077e-19,4.6578645203831256e-07,1.1361326734415943e-08,2.5839274119561154e-10,1.3790534588924916e-13,1.8843098030858947e-11,5.818539150849509e-16,1.2266349799516228e-11,5.125226560651297e-10,7.197519482366787e-15
1.6264032757848903e-06,0.6252745932771514,3.76,0.0,0.7167655014360111,0.9908228859126939,0.0021593771682115893,0.0,7.150892930330397e-05,0.013529777881849418,0.001493767538206627,0.012282584801869313,9.908475118443065e-11,2.1449393076015112e-11,0.0004257974596031869,0.00019752243870735595,0.004791466802759463,0.005763405866147415,0.00017595457362164482,4.3349230224815836e-05,0.00022556040346320116,6.032692670495035e-06,0.0006156612517512957,6.244645134238632e-05,3.304183205320313e-05,7.48054740983399e-08,0.00011273640764315393,4.573146929844807e-05,2.5478655669942234e-07,1.1846175245970922e-11,4.416059299564785e-05,4.6754046130619485e-06,5.7120737000595284e-06,4.263959827433261e-07,1.4559133952089255e-08,0.0003110101509252669,0.0014677995621591815,3.200564475365064e-10,3.324768742982576e-12,8.031097450334113e-08,8.032489059408301e-09,2.935359204103534e-07,1.7630040122767924e-06,1.0232169045406068e-11,3.5583644113828646e-12,1.394020754353167e-10,4.056836447253011e-11,7.116380574251457e-14,1.7000519794692769e-09,3.6198306556428625e-12,6.209609356469734e-09,1.1344296498539614e-06,2.8959808427874608e-08,1.5315066477032584e-08,4.218513154093024e-08,3.4589861925954277e-09,4.832457113570096e-09,1.2509458681105681e-11,1.7671364587906805e-08,1.728021402932055e-12,2.606738795112149e-11,2.5208217499642193e-19,4.918732039200473e-07,1.2753249624684962e-08,2.729127724201479e-10,1.5536786840380768e-13,2.1584970700831502e-11,6.256546394322103e-16,1.3495914319278679e-11,5.121632431957252e-10,8.11882219523605e-15
