Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248)
0.0033099937285439637,0.449274767578243,3.76,0.0,0.0014811283356335118,0.18576286819503168,0.5230820774104906,0.0,0.001269879787394675,0.7124591155141756,2.3961134234088297e-07,0.0005098449080208348,2.0009485933689074e-14,6.330283157748245e-16,0.0015064922071252001,2.312328749789676e-07,0.03828257328031404,0.19162820857426383,0.00036878834558198197,1.17002744270554e-06,0.0009164461171001465,5.89930918118491e-07,0.553703838852576,0.0019498484663750492,0.00042179174743916094,1.5217781934447803e-05,0.006477820399463568,5.365180340786608e-05,6.66363114475138e-09,4.677516928771283e-09,0.001878951089116497,7.331241344576723e-06,0.16328563665864318,3.092031846502335e-09,2.816385165531494e-07,2.6752739682646995e-05,6.722574120314096e-05,1.2145402398005683e-09,3.338745027743989e-11,7.598133909405238e-07,1.5851226703204802e-07,1.2788072738475828e-05,0.0011246293777694074,5.673878104267132e-10,6.239057999197772e-07,5.150057520072373e-06,1.218382435422242e-06,5.6582379975043254e-11,0.00011402440872353706,1.0643245966637704e-12,5.39178479001928e-06,1.9977213349138654e-05,8.389512162654669e-06,1.9109763254569237e-05,6.64917211000332e-05,6.443249283567927e-07,2.3719649291362034e-06,3.2461633205945025e-08,3.0492750404076417e-05,1.2474087632339375e-09,4.46978932390797e-09,7.685287357146774e-17
0.0033108664827486583,0.4492753598094764,3.76,0.0,0.0014193272778533319,0.18543055248103976,0.5233126338199676,0.0,0.0013148256399993586,0.7126447719452699,2.2697133559828205e-07,0.0004932205853695517,1.9308099634772812e-14,6.013771991469576e-16,0.0015501652584927108,2.285113473503407e-07,0.038039765205799415,0.19172908237567762,0.00036967815172525906,1.2081556176931385e-06,0.0009432470030816222,5.697100536609301e-07,0.5538409255850013,0.0019388871635125724,0.0004084060275236598,1.5129785267482806e-05,0.0064091177551445794,5.090142499360169e-05,6.800174975575574e-09,4.642153423655162e-09,0.0018809651735424257,7.345876240449882e-06,0.16330809153566397,2.91062953915887e-09,2.7884275559353045e-07,2.657560371122912e-05,6.710548019411669e-05,1.2023780435623438e-09,3.299406033330418e-11,7.432751260281588e-07,1.55340357242046e-07,1.2554412081846856e-05,0.0010921273337213047,5.560263182742292e-10,6.25439007020874e-07,5.145135593608696e-06,1.2174078246647781e-06,5.655434235951758e-11,0.00011065823703233469,1.0510590786133033e-12,5.3898250674936136e-06,2.0523139439685855e-05,8.442159208524199e-06,1.919817970303539e-05,6.455936765181817e-05,6.483961830833394e-07,2.4409836911309257e-06,3.255374314457264e-08,3.066343936237999e-05,1.2918438545595483e-09,4.601736330339129e-09,7.448583641391881e-17
0.003311739236953353,0.4492757569925564,3.76,0.0,0.0013580104181461555,0.1850912675964262,0.5235479133902563,0.0,0.0013620844523724678,0.7128316717790438,2.1460617981079055e-07,0.00047641653998977014,1.8629524920826873e-14,5.705254388488607e-16,0.0015957353427962322,2.2574195764686698e-07,0.03778988020570505,0.19183358572286235,0.0003705092607911529,1.248093706198269e-06,0.0009712408546747505,5.493295942077118e-07,0.5539801510695511,0.001927665837181424,0.0003950004946095468,1.5033956196632917e-05,0.0063383026202441135,4.820969575306585e-05,6.9437857142003845e-09,4.604317334720093e-09,0.0018819739286346146,7.359384566320952e-06,0.16332799092286845,2.7329762439802786e-09,2.759829527167231e-07,2.639210607167096e-05,6.698269713472373e-05,1.1899356590464208e-09,3.257286345159913e-11,7.261587522137698e-07,1.520351986742428e-07,1.2309103430290425e-05,0.001059545793976269,5.441668168373166e-10,6.268434209438265e-07,5.137255522114504e-06,1.2157443502346025e-06,5.649589732092568e-11,0.0001072822230773593,1.0374533203396373e-12,5.38474014934769e-06,2.1078339041839383e-05,8.49189044967421e-06,1.9280024937058937e-05,6.263271874780584e-05,6.522474618324732e-07,2.513002430225167e-06,3.263301501438344e-08,3.083900892266943e-05,1.3385783282080395e-09,4.739540394308971e-09,7.213068132877836e-17
0.0033126119911580476,0.4492759451940764,3.76,0.0,0.001297240438945724,0.18474479213776512,0.5237880517802582,0.0,0.001411778495278408,0.7130197412160969,2.0253049318558321e-07,0.00045945332370464894,1.7974497012089214e-14,5.405072171931214e-16,0.001643278987100438,2.229228604255702e-07,0.037532667190302516,0.19194191054322404,0.0003712781045292262,1.289920028512475e-06,0.0010004814627929653,5.288157185499434e-07,0.5541215650464096,0.0019161757524500907,0.0003815850505186278,1.4929707170706846e-05,0.006265295241119917,4.5579320146065405e-05,7.0948014161933025e-09,4.563840223014124e-09,0.001881890132333376,7.371811758861303e-06,0.16334512661995085,2.5594498914200086e-09,2.7305731344897117e-07,2.620205287839208e-05,6.685731190143109e-05,1.1772052028151777e-09,3.212277448842401e-11,7.084625902556028e-07,1.4859504387757088e-07,1.2051895589099917e-05,0.0010269025839676712,5.318016339092594e-10,6.281036703413789e-07,5.126148071810644e-06,1.2133285221766777e-06,5.640429414927177e-11,0.00010389873947566831,1.023496567746906e-12,5.3762572800066294e-06,2.1641457319691863e-05,8.538228410429241e-06,1.9354344989835298e-05,6.0713060745001544e-05,6.558424302481524e-07,2.5881425392537487e-06,3.2697847428276064e-08,3.1019640537533715e-05,1.3877348304601247e-09,4.883450536320572e-09,6.97890168786126e-17
0.003313397469942273,0.44927592365618624,3.76,0.0,0.001243069913586734,0.18442663255519154,0.5240084419918289,0.0,0.0014586892490829144,0.7131899344333134,1.9192185066708625e-07,0.00044406933449763885,1.7405662296984286e-14,5.142309804512232e-16,0.0016878186580354586,2.20341617936643e-07,0.03729470110771494,0.19204283682967593,0.0003719138805236657,1.3292431386569826e-06,0.0010279092171605394,5.102630649236179e-07,0.5542507477410864,0.0019055975720218235,0.0003695115920547912,1.4828178813206606e-05,0.006197648277032392,4.326667752494111e-05,7.237329051581767e-09,4.5250092128866886e-09,0.00188080545709133,7.382127070410729e-06,0.16335800155372582,2.4071148184490586e-09,2.703665192160879e-07,2.6025241692826715e-05,6.674217384313983e-05,1.165495211957035e-09,3.169214344393316e-11,6.920418856141983e-07,1.453826469265945e-07,1.1810074700209204e-05,0.0009974872331358906,5.202365684842548e-10,6.291010071873756e-07,5.113158823042075e-06,1.2104559714721397e-06,5.629111657448244e-11,0.00010084936659834089,1.0106266772591779e-12,5.365483181044479e-06,2.2153708716527192e-05,8.576603428445511e-06,1.9413947137692398e-05,5.899245890279344e-05,6.588261762321706e-07,2.658537401534882e-06,3.274243178969835e-08,3.118668972336861e-05,1.4341509398906576e-09,5.018397050688883e-09,6.769443799606474e-17
0.0033141829487264986,0.4492757093757461,3.76,0.0,0.0011894472378611962,0.18410230671582978,0.5242329738926131,0.0,0.0015077684292526693,0.7133609381848651,1.8156981299018084e-07,0.00042859363088792513,1.6856885566363216e-14,4.886801725420887e-16,0.0017340734793566293,2.1771720027747267e-07,0.037050410145780484,0.19214717592468977,0.00037249375589003736,1.370216528372378e-06,0.00105643154546158,4.916489146635059e-07,0.5543817731988302,0.0018947880091668972,0.0003574473832637747,1.4718874166098654e-05,0.0061281032110604,4.100788837770377e-05,7.386380946903092e-09,4.483768604701564e-09,0.0018786934833507248,7.391687307829512e-06,0.1633682834606088,2.258694977962847e-09,2.6761980271694465e-07,2.58428283735446e-05,6.6624804296724e-05,1.153540477888437e-09,3.1236588130229404e-11,6.751574248302314e-07,1.4205997460759285e-07,1.1558368077358272e-05,0.0009680536605204149,5.082567745687961e-10,6.299553523983163e-07,5.0971124059595e-06,1.2068693380159884e-06,5.6146545706598194e-11,9.779811781712399e-05,9.974564983458477e-13,5.3515135891918e-06,2.2669706677221128e-05,8.611402766693772e-06,1.946581003059482e-05,5.7279635000619746e-05,6.615393174610627e-07,2.7316456617486896e-06,3.277259239194955e-08,3.135812538756157e-05,1.4827257039564286e-09,5.158673719393487e-09,6.561341111366994e-17
0.003314968427510724,0.4492752902619223,3.76,0.0,0.0011364258845857167,0.18377165391713465,0.5244617424967494,0.0,0.00155911161882915,0.7135326760779692,1.7148453968054873e-07,0.0004130465019620493,1.6328547859356256e-14,4.638770540670225e-16,0.0017820970727732552,2.1504821514274868e-07,0.036799610834293874,0.19225508856919876,0.00037301518989786754,1.4128967176179782e-06,0.0010860890272571296,4.729982814069658e-07,0.5545146705723017,0.001883740506980514,0.0003454015957712857,1.4601320739081827e-05,0.006056603167879038,3.8804893752830326e-05,7.542205274768e-09,4.43998678127473e-09,0.0018754836176973454,7.400577138000628e-06,0.16337578771899156,2.114451604301236e-09,2.648160463244e-07,2.5654679271627053e-05,6.650514510536559e-05,1.1413360848138423e-09,3.07554847059498e-11,6.578165757627358e-07,1.3862757283802028e-07,1.1296738752495545e-05,0.0009386190238585656,4.958635901058833e-10,6.306530657397186e-07,5.077787406246081e-06,1.2025162062709807e-06,5.5968308792942845e-11,9.474722209068095e-05,9.83978890669977e-13,5.334129962242482e-06,2.3187888875984116e-05,8.642191042926158e-06,1.950907216936142e-05,5.557564954220695e-05,6.639486654430127e-07,2.8075525682662342e-06,3.2786915773049255e-08,3.153408532234556e-05,1.5335553285478541e-09,5.304460119420243e-09,6.354724237128045e-17
0.0033156753584165266,0.4492747274128293,3.76,0.0,0.001089266855023332,0.18346852569817887,0.5246713330723309,0.0,0.0016073361648819024,0.7136877984043015,1.6264401940255995e-07,0.00039901117374812635,1.5870780627980446e-14,4.42210871136667e-16,0.0018268735059131314,2.1260687893090911e-07,0.03656817688984256,0.1923554035745794,0.00037343245803365504,1.4528140813817965e-06,0.0011137848331916886,4.5620371009081996e-07,0.5546359001186479,0.0018735888830284464,0.0003345842435088132,1.448807250392032e-05,0.005990535722859774,3.687147831056547e-05,7.688439864229567e-09,4.398300887514055e-09,0.0018715964368540576,7.408091022606822e-06,0.16338000499488678,1.9884111872704954e-09,2.6224304934756133e-07,2.548033397297565e-05,6.639544672464112e-05,1.1301349444758588e-09,3.0300198070846675e-11,6.418284069677155e-07,1.3544563982163514e-07,1.105280751905066e-05,0.0009121422807762111,4.84359670954832e-10,6.311351754872746e-07,5.057404051115517e-06,1.1978985277644911e-06,5.5777178609019584e-11,9.200369290351124e-05,9.715806085452749e-13,5.3153821334711556e-06,2.365466206923079e-05,8.666088930681617e-06,1.953989986367962e-05,5.405052333661174e-05,6.658281889826165e-07,2.8783298973419162e-06,3.278503708697514e-08,3.169643194198734e-05,1.5813104690335036e-09,5.440524188001692e-09,6.170150229271173e-17
0.003316382289322329,0.44927397859966045,3.76,0.0,0.0010426822227448324,0.18316003069046036,0.5248844953339588,0.0,0.0016575438749115486,0.7138433801870043,1.5403445306262556e-07,0.0003849530271553205,1.5430001597373204e-14,4.2118151885729247e-16,0.001873160811590974,2.1012732867904642e-07,0.036331194488609435,0.1924588753448246,0.0003737986158266302,1.4941982951858832e-06,0.0011424623007233131,4.394222362028027e-07,0.554758682999548,0.0018632344140260796,0.00032379738237852155,1.4367399094059778e-05,0.005922800671565956,3.498615388674603e-05,7.840532462424995e-09,4.354352899428708e-09,0.0018667081688341742,7.415238294266413e-06,0.16338166299265258,1.8661311513557358e-09,2.596223549387427e-07,2.530114721212842e-05,6.628380617107231e-05,1.118724998042573e-09,2.982344933926031e-11,6.254895953828723e-07,1.3217736359555392e-07,1.080092412595105e-05,0.000885694306720382,4.72529496920364e-10,6.314676649353311e-07,5.0340123714776305e-06,1.1925762790016285e-06,5.5555141061947485e-11,8.926424668822478e-05,9.589232660983681e-13,5.293525641893105e-06,2.4120332859530154e-05,8.686007004859869e-06,1.9562318841782122e-05,5.2534261327112906e-05,6.674058750828785e-07,2.9514986015664655e-06,3.2767990518798246e-08,3.186265630923992e-05,1.6310426351515954e-09,5.581318159413088e-09,5.986988301616469e-17
0.003317089220228132,0.44927303364846105,3.76,0.0,0.0009967154737173373,0.18284605829926254,0.5251012915934752,0.0,0.0017098056997379145,0.7139993488710972,1.4566242154096123e-07,0.00037089039079424757,1.5006332781190834e-14,4.0080204533340807e-16,0.0019209931084661499,2.0760859781404047e-07,0.0360885370828276,0.1925656348432803,0.0003741119666134615,1.5370874008891444e-06,0.001172150359162855,4.2267591737542044e-07,0.5548830323435856,0.0018526723320074438,0.00031304907038644654,1.423894576498062e-05,0.00585336060290287,3.31502312693769e-05,7.99865149040496e-09,4.308047497747956e-09,0.0018607650427267045,7.4221264022988835e-06,0.16338060302121088,1.747774969953512e-09,2.569533865476249e-07,2.511703250777014e-05,6.617018342113661e-05,1.1071037033596062e-09,2.9324984951651756e-11,6.088131039899455e-07,1.288248383828005e-07,1.054120508080435e-05,0.0008592906907443738,4.603805856598305e-10,6.316389537162709e-07,5.007441817575859e-06,1.1865088839069994e-06,5.530042703868316e-11,8.653085230516966e-05,9.460026834811589e-13,5.2683969806936335e-06,2.4583311992131015e-05,8.70157207927526e-06,1.9575594447609177e-05,5.1027700275132774e-05,6.68653222016197e-07,3.027113129134747e-06,3.2734597578214034e-08,3.203285890060556e-05,1.6828235435258082e-09,5.726961644199882e-09,5.805340134902379e-17
0.0033177961511339344,0.4492718819506283,3.76,0.0,0.0009514112771802631,0.1825265015753608,0.5253217808645774,0.0,0.0017641921378399007,0.7141556262824533,1.3753413502063968e-07,0.0003568426578720514,1.4599835870068882e-14,3.810841887722615e-16,0.0019704020286055012,2.0504975835006145e-07,0.03584008235785502,0.19267581724479352,0.00037437088918916296,1.5815177484417925e-06,0.0012028773061095008,4.0598792813592115e-07,0.5550089578699978,0.001841897907218348,0.00030234780257130787,1.4102360094882338e-05,0.005782180225273494,3.136496821726761e-05,8.16295777958572e-09,4.259291384841171e-09,0.0018537132498287281,7.428879619911585e-06,0.1633766583945255,1.6334938135843563e-09,2.5423567075111144e-07,2.4927908223628788e-05,6.605453977047291e-05,1.0952689694422659e-09,2.8804636160109733e-11,5.918146565877826e-07,1.253907930913894e-07,1.0273821944760956e-05,0.0008329480448022511,4.479229154852082e-10,6.316369612542847e-07,4.977521306301983e-06,1.1796555565218191e-06,5.501125259833637e-11,8.380558632564175e-05,9.328151472714426e-13,5.2398338792362646e-06,2.5041857982342057e-05,8.7123949902092e-06,1.9578961366513596e-05,4.95316921467909e-05,6.695404846098246e-07,3.1052240581190994e-06,3.2683640134898025e-08,3.220713922203505e-05,1.7367245742144357e-09,5.877568053698047e-09,5.625308812017001e-17
0.003318503082039737,0.4492705124647699,3.76,0.0,0.0009068153247460103,0.18220125809360352,0.5255460182612915,0.0,0.0018207727282586177,0.7143121285413044,1.2965537723998852e-07,0.0003428302353632112,1.4210506983229346e-14,3.620382278733776e-16,0.0020214162097696746,2.0244993515211012e-07,0.0355857133320274,0.19278956179992796,0.0003745738511521262,1.627523624612305e-06,0.0012346705612825385,3.8938248644041534e-07,0.555136465435635,0.0018309064670807508,0.00029170250653437913,1.395729550693541e-05,0.005709226836544739,2.963155889638482e-05,8.333602513458721e-09,4.207994398560973e-09,0.001845499359709451,7.435640110325489e-06,0.16336965430989475,1.523424729605759e-09,2.514688522301488e-07,2.4733698297633884e-05,6.593683815182178e-05,1.0832192221102944e-09,2.8262329911579425e-11,5.745128901815924e-07,1.2187863457507875e-07,9.999005757368119e-06,0.0008066840179014608,4.3516909769261714e-10,6.314491254797534e-07,4.94408066794022e-06,1.1719756348849795e-06,5.468583224622382e-11,8.109063086637498e-05,9.19357488313482e-13,5.207676825417939e-06,2.5494075071909186e-05,8.718072084001019e-06,1.9571626153395222e-05,4.804710126534069e-05,6.700367853684658e-07,3.1858772987299767e-06,3.261386566024263e-08,3.238559524585079e-05,1.7928162717088318e-09,6.033243127203273e-09,5.446998453512138e-17
0.0033192100129455396,0.44926891372333083,3.76,0.0,0.0008629741377557505,0.18187023091316507,0.5257740543480384,0.0,0.0018796154786679296,0.7144687660166585,1.220314496112217e-07,0.0003288744754285925,1.3838271697838447e-14,3.4367283479097938e-16,0.0020740607430874696,1.9980832202254067e-07,0.03532531956334678,0.1929070116498699,0.00037471942256952893,1.6751368544095996e-06,0.0012675563920760368,3.728847598767081e-07,0.5552655565515419,0.0018196934168066552,0.00028112253336282485,1.380341523169553e-05,0.005634470837980206,2.7951122823643553e-05,8.510724964075793e-09,4.154070750478923e-09,0.001836070792508061,7.442568911761389e-06,0.16335940777509028,1.4176888925385663e-09,2.4865270980091304e-07,2.4534333009142684e-05,6.581704348252177e-05,1.0709534742328508e-09,2.7698099970238065e-11,5.569294792203134e-07,1.1829248680156726e-07,9.717051156641049e-06,0.0007805173028657749,4.221345322835237e-10,6.310624293653775e-07,4.906952284288653e-06,1.1634289705021182e-06,5.4322394029668085e-11,7.838827020407291e-05,9.056271657575535e-13,5.171770743614425e-06,2.593791310829615e-05,8.718187101967783e-06,1.9552770613602232e-05,4.657480118340891e-05,6.701102554102158e-07,3.269113224942072e-06,3.252399387747759e-08,3.2568322783918745e-05,1.8511677808167327e-09,6.194083319307912e-09,5.270513820900012e-17
0.003319916943851342,0.4492670738435685,3.76,0.0,0.0008199348429247047,0.18153332961555488,0.5260059344442058,0.0,0.001940786230819313,0.7146254433258589,1.1466711624819975e-07,0.00031499758882459533,1.348298042987872e-14,3.2599493371829366e-16,0.0021283565796715656,1.9712419962636048e-07,0.035058798457961254,0.19302831358897848,0.00037480628970988297,1.7243863843036674e-06,0.0013015596114894635,3.565207512370618e-07,0.5553962278729295,0.0018082542616096671,0.00027061764359730296,1.364039666362038e-05,0.005557886289217139,2.6324693470292587e-05,8.694450036461034e-09,4.097440370850831e-09,0.0018253763449706494,7.449846807573374e-06,0.16334572759143226,1.3163899210919499e-09,2.457871733520686e-07,2.432974977818086e-05,6.569512304014483e-05,1.0584713999433582e-09,2.7112098142694097e-11,5.39089234120947e-07,1.1463722368770274e-07,9.428320029009839e-06,0.0007544676347615968,4.0883754004805987e-10,6.304634358374938e-07,4.865972975208151e-06,1.1539763619381407e-06,5.3919196430515715e-11,7.570088613704388e-05,8.916223567099722e-13,5.1319668676630815e-06,2.6371169693782828e-05,8.712313478924805e-06,1.9521556040872066e-05,4.511567132993647e-05,6.697282050204423e-07,3.354965741191135e-06,3.2412724830002395e-08,3.275541479819003e-05,1.911846219545726e-09,6.36017405713844e-09,5.095959893982039e-17
