Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44)
3.433431031812863e-06,0.37725701714459503,3.76,0.0,0.40010561344126183,0.725817387524765,0.0960684466535544,0.0,0.000546020266101463,0.4943066984546393,0.005787009954786289,0.10293534263900132,3.402028861954269e-10,1.327499460783868e-10,0.0031932453945312,0.000629502593762312,0.16956776074726582,0.17307717255942506,0.0004193707639030193,6.0924833411017635e-05,0.0013127543933281912,2.0525423317184638e-05,0.06818930572236201,0.001504404509878735,0.00580288707825484,9.354744213662121e-05,0.07984329310952377,0.03606573824117986,2.0908095684753552e-06,6.601634423125987e-09,0.009141315733313414,1.1413479454176587e-05,0.019916241357553845,1.7258885831242787e-05,1.9509945420252037e-05,0.04632191457439712,0.002235254649072802,9.445657924930095e-07,6.312257710230915e-09,5.2383921552230986e-05,9.123249763654687e-06,9.718660131276456e-05,0.0055535493563116205,1.8766114890700732e-09,1.9756845716149515e-07,1.5073011555987771e-06,5.042031039105153e-07,4.3634211639856945e-09,7.14322727124422e-05,1.454011098823749e-09,1.6913506401109392e-05,0.00010647758958339306,0.0001293391680226524,1.744269964392974e-05,0.0004259566212335119,2.0309942064938044e-05,4.5055720417016437e-07,7.047864670446251e-09,0.0001486658864138145,4.9440212858636095e-09,9.728117136411311e-09,3.5944672269047456e-15,0.00011382024429970181
3.4957730680422396e-06,0.3775821437765995,3.76,0.0,0.393642139453363,0.7221968392549059,0.09758824637872247,0.0,0.0005498870233544377,0.5007240036030822,0.00572492793575707,0.10207707613395506,3.3460649596593555e-10,1.3055968169875878e-10,0.0032100251537280126,0.0006200360945603764,0.17128356476262654,0.174905928309791,0.0004163832575746675,6.004766332171792e-05,0.0013123783595678396,2.0235395917410657e-05,0.06946005575468027,0.001494343090449799,0.005760679481589089,9.358399257780019e-05,0.08162071349839596,0.03657873381147492,2.061376340749612e-06,6.56562843516206e-09,0.009235892885293492,1.1186036471219632e-05,0.020648531022893022,1.6993396914206978e-05,1.9837324522665657e-05,0.04663967149658479,0.002224104475454483,9.603728363637681e-07,6.379012063429503e-09,5.307800914522338e-05,9.291569881150763e-06,9.908262783089763e-05,0.005757051236815999,1.9020503106167355e-09,2.059564563099171e-07,1.5694993277049025e-06,5.247802439784334e-07,4.5187939495887815e-09,7.474395342733959e-05,1.4708630918586785e-09,1.741067388652763e-05,0.00010724239996382328,0.0001323188697918252,1.775983847922325e-05,0.00043097919218367496,2.0774124708576698e-05,4.544929790054053e-07,7.134111729556112e-09,0.00015402607605178578,4.9538479803121175e-09,9.874287027968502e-09,3.615596291729971e-15,0.000114270278861023
3.5581151042716164e-06,0.3779030497275648,3.76,0.0,0.3872831926167667,0.7186166461361371,0.09909340937822418,0.0,0.0005537704131046455,0.5070638829537348,0.005663405619925191,0.10121739937898985,3.291101388602854e-10,1.2840865862966016e-10,0.003226633865371483,0.0006107456517879033,0.17296109682918473,0.1767049554402428,0.000413482918865706,5.9193850830002075e-05,0.0013120427056616186,1.9948627771216842e-05,0.07071967293270923,0.001484258788769033,0.005716237379741237,9.358332273682155e-05,0.08338577412211214,0.03707238319478334,2.0322751053464346e-06,6.527500875739086e-09,0.009326487535483423,1.0965832004635647e-05,0.02138838589809657,1.6729373337215098e-05,2.015830032133551e-05,0.04694391780996917,0.002213078584679085,9.758704143828317e-07,6.442129907031863e-09,5.374437650572185e-05,9.455924029685765e-06,0.00010094831714545069,0.005961982497014092,1.92663130061341e-09,2.1443809047051165e-07,1.6325049546599714e-06,5.456109020075201e-07,4.675130351934826e-09,7.81149408527672e-05,1.4873618136341327e-09,1.79134499095196e-05,0.00010796824126438965,0.00013531144357114297,1.8075610012124187e-05,0.00043585880134588143,2.1240184834289225e-05,4.583952851220651e-07,7.218872913959344e-09,0.0001594555293744397,4.9610390614961915e-09,1.0019193391391315e-08,3.635319120435971e-15,0.00011470266990634086
3.620457140500993e-06,0.3782197877174037,3.76,0.0,0.38102679871210476,0.7150762010411833,0.10058413923258841,0.0,0.0005576720809534149,0.5133272777313167,0.005602428851331674,0.10035714977914492,3.2371116776252685e-10,1.262958379608405e-10,0.0032430811553185047,0.0006016248856438915,0.17460099144158203,0.1784747843063372,0.0004106666293907533,5.836239363112796e-05,0.0013117525181336022,1.9665222198106173e-05,0.07196828936476636,0.0014741642894596273,0.0056697754134940265,9.354800413220577e-05,0.08513808298241536,0.03754691281363664,2.0035161503284433e-06,6.487466660990565e-09,0.00941321127176788,1.0752556715822655e-05,0.022135529802811336,1.6467099498327048e-05,2.047289048902192e-05,0.047235062939711144,0.002202175106983924,9.910594085850525e-07,6.5017007933062575e-09,5.438353350109188e-05,9.616319098494257e-06,0.00010278354518759407,0.006168203580303597,1.950367817614021e-09,2.2300735770227616e-07,1.6962818594680961e-06,5.666829584710713e-07,4.832354344103481e-09,8.154346392386661e-05,1.5035104579050984e-09,1.8421763422875916e-05,0.00010865664850709839,0.00013831714778514328,1.8390069582363724e-05,0.0004406049041612444,2.170816795117373e-05,4.6226680836594903e-07,7.302199049015722e-09,0.00016495331603308899,4.965703181535104e-09,1.016286061703146e-08,3.653739425882194e-15,0.00011511885499964555
3.68279917673037e-06,0.378532410174063,3.76,0.0,0.3748710363362225,0.7115749033273584,0.10206064011400191,0.0,0.0005615935941476619,0.5195151285573516,0.005541984838142001,0.09949708279608777,3.1840707405709236e-10,1.24220234893991e-10,0.0032593764460141666,0.0005926678645272317,0.17620387517680064,0.18021593099067837,0.00040793148291724324,5.755235586322564e-05,0.0013115123994917961,1.9385263951626986e-05,0.07320604341438057,0.001464071277276842,0.005621493814622959,9.348043955837118e-05,0.08687728334793474,0.03800256417108301,1.975107901755068e-06,6.445723939519589e-09,0.009496174895530804,1.054592061007797e-05,0.0228896952524601,1.620682500422956e-05,2.078112058400342e-05,0.04751350393968074,0.0021913921925747408,1.0059410793859027e-06,6.5578148106401835e-09,5.499600787607903e-05,9.772768171504961e-06,0.00010458823910103877,0.006375577839501097,1.973273827971351e-09,2.3165842244125032e-07,1.7607944572775308e-06,5.879845162261676e-07,4.99039343459331e-09,8.502775545734716e-05,1.5193123162008918e-09,1.8935542241512837e-05,0.00010930912659683178,0.00014133621387302822,1.8703268036538982e-05,0.00044522634280314466,2.217811517720201e-05,4.6611007590309747e-07,7.384137903738748e-09,0.000170518543665921,4.967947193742065e-09,1.0305313726954186e-08,3.670953378530097e-15,0.00011552019193619459
3.7451412129597467e-06,0.3788409692439361,3.76,0.0,0.36881403453451955,0.7081121589965652,0.10352311637456652,0.0,0.0005655364493740555,0.525628374490378,0.005482062005218441,0.09863787949427348,3.1319547554621866e-10,1.22180914090252e-10,0.003275528962311857,0.0005838690625875793,0.1777703666002264,0.18192889806332643,0.00040527476413500176,5.6762862363713475e-05,0.0013113265172777393,1.9108821239417054e-05,0.07443307874237276,0.0014539904952235348,0.0055715791767341205,9.338287249972866e-05,0.08860305155176969,0.038439591728067525,1.9470571248733815e-06,6.402455247104325e-09,0.009575488142635858,1.0345651348006567e-05,0.0236506233356631,1.5948768041398537e-05,2.108302328918666e-05,0.04777962578629336,0.0021807280121186844,1.0205170289517744e-06,6.610562228123171e-09,5.558234168614084e-05,9.925289924801996e-06,0.00010636237273339552,0.006583971594177731,1.99536380584293e-09,2.4038562134686533e-07,1.8260077996751179e-06,6.095039138379114e-07,5.149178576552938e-09,8.856605531944623e-05,1.5347707749861773e-09,1.9454713345229915e-05,0.00010992714820269272,0.00014436884809369588,1.9015252072106867e-05,0.0004497313618273859,2.2650063521477515e-05,4.699274708369839e-07,7.464734417281261e-09,0.00017615035688312044,4.967875962249521e-09,1.0446578325259863e-08,3.687049980604396e-15,0.000115907962302507
3.8074832491891235e-06,0.37914551678242775,3.76,0.0,0.36285397058293334,0.7046873808300234,0.10497177218384797,0.0,0.0005695020801252006,0.5316679521421755,0.005422649862144044,0.0977801533932313,3.080741054479736e-10,1.2017698531463314e-10,0.003291547738462213,0.0005752233215780816,0.179301076182969,0.18361417527612897,0.00040269392970110807,5.599309354675361e-05,0.0013111986484327636,1.8835947567240965e-05,0.07564954345165531,0.0014439318012709043,0.0055202052112268635,9.325739615962335e-05,0.09031509489731833,0.038858260981279945,1.919369112153515e-06,6.357828610967333e-09,0.00965125944252543,1.0151492726315259e-05,0.024418063576185846,1.5693118500937995e-05,2.1378637703396143e-05,0.04803380168096724,0.002170180757159459,1.034789167088816e-06,6.6600331759137575e-09,5.614308808522766e-05,1.0073908080893898e-05,0.00010810596255396944,0.0067932541735489975,2.0166526372325323e-09,2.491834677911856e-07,1.8918876126200798e-06,6.312297365761525e-07,5.308644072477329e-09,9.215661324398198e-05,1.5498893129844736e-09,1.9979203162584252e-05,0.00011051215207157037,0.00014741523332621726,1.9326064569785473e-05,0.00045412762738201003,2.312404616948903e-05,4.737212451922817e-07,7.544030909057032e-09,0.0001818479362772745,4.96559220151884e-09,1.058668055240891e-08,3.702111418297198e-15,0.0001162833750254979
3.8698252854185e-06,0.3794461043492282,3.76,0.0,0.3569890679104488,0.7012999884994751,0.10640681121103977,0.0,0.0005734918636083723,0.5376347948667807,0.005363738885136926,0.09692445668270123,3.030408026433587e-10,1.182075996525424e-10,0.003307441625713032,0.0005667258166300265,0.1807966062306989,0.18527224019701163,0.0004001865913592846,5.524228079738215e-05,0.0013111322196052452,1.8566683363295206e-05,0.07685558932549755,0.0014339042234333542,0.005467533484345887,9.310596243157996e-05,0.0920131496709169,0.039258846726029216,1.8920478453549048e-06,6.3119985423385374e-09,0.00972359571213386,9.963203312358639e-06,0.025191773781741707,1.5440040826063804e-05,2.1668008681780206e-05,0.04827639335873145,0.0021597486404599364,1.0487596796359574e-06,6.706317376013546e-09,5.667880851679005e-05,1.0218650899899022e-05,0.00010981906389646765,0.007003297946343131,2.037155540148179e-09,2.580466551238617e-07,1.9584003280382292e-06,6.531508255474375e-07,5.468727477905181e-09,9.579769132552386e-05,1.5646714976652548e-09,2.0508937844200104e-05,0.00011106554175533784,0.00015047553087917646,1.9635744917278948e-05,0.0004584222491634514,2.3600092767296413e-05,4.774935323234849e-07,7.622067273333924e-09,0.00018761049746257192,4.961196350186659e-09,1.072564704897125e-08,3.7162134213116744e-15,0.00011664756988958208
3.932167321647877e-06,0.37974278319796084,3.76,0.0,0.35121759415179526,0.6979494086565268,0.1078284363477445,0.0,0.0005775071267501352,0.5435298320189644,0.005305320411305365,0.09607128585746308,2.980935030838852e-10,1.1627194624513673e-10,0.003323219299879173,0.0005583720257767153,0.18225755082452574,0.18690355878995712,0.00039775050094540776,5.450970228732654e-05,0.0013111303437416746,1.8301057428240555e-05,0.07805137115023525,0.0014239160128886265,0.0054137141318859345,9.293039071887469e-05,0.09369697925965476,0.039641631489080335,1.8650961384582153e-06,6.265107020148087e-09,0.00979260218139484,9.780555217908678e-06,0.025971519881934867,1.5189676509728396e-05,2.1951186223372355e-05,0.048507751400678104,0.002149429896277495,1.0624309989899602e-06,6.749503910527072e-09,5.7190070223782375e-05,1.0359550705387183e-05,0.00011150176741085673,0.007213978339119146,2.056887995428078e-09,2.6697005884122687e-07,2.0255131128030174e-06,6.752562861364481e-07,5.6293695052744376e-09,9.948756621278462e-05,1.5791209785942606e-09,2.1043843511919887e-05,0.00011158868467948045,0.0001535498822693721,1.9944329319527683e-05,0.00046262180442131876,2.4078229701352766e-05,4.812463583917983e-07,7.698881172215705e-09,0.00019343729014429972,4.954786461326458e-09,1.0863504919947086e-08,3.7294256748685524e-15,0.000117001621005013
3.994509357877253e-06,0.38003560426584265,3.76,0.0,0.345537859321438,0.6946350750019707,0.10923684946692906,0.0,0.0005815491515840361,0.5493539882784767,0.005247386543909354,0.09522108682647704,2.9323023185863055e-10,1.1436924909635981e-10,0.003338889269157079,0.000550157702688893,0.18368449577338775,0.18850858594646827,0.0003953835371009533,5.379467923951034e-05,0.001311195853152033,1.803908827355446e-05,0.07923704611363569,0.0014139746950035874,0.005358886548461265,9.273237619274486e-05,0.09536637237234438,0.04000690411658114,1.8385157762137525e-06,6.217284459952761e-09,0.009858382246978544,9.603332999226988e-06,0.026757075757529208,1.4942146408705233e-05,2.2228224903854947e-05,0.0487282155480084,0.0021392227805777067,1.0758057767758406e-06,6.78968100996501e-09,5.767744399942053e-05,1.0496643458525883e-05,0.00011315419578809818,0.0074251738442886964,2.0758656734273027e-09,2.7594873778264527e-07,2.0931938930776906e-06,6.975354945682974e-07,5.790513925643152e-09,0.00010322453102515405,1.5932414813168982e-09,2.1583846480390566e-05,0.00011208291149999506,0.00015663841093702547,2.025185109184735e-05,0.0004667323633564424,2.4558480372378083e-05,4.849816520952224e-07,7.774508213189457e-09,0.00019932759721820722,4.946458113257773e-09,1.1000281699064384e-08,3.741812184411249e-15,0.00011734654021036014
4.056851394106629e-06,0.38032461816102414,3.76,0.0,0.3399482141012797,0.6913564283370099,0.11063225121325802,0.0,0.0005856191807968078,0.5551081830363668,0.005189930067524825,0.09437425954681994,2.884490960958705e-10,1.1249876430781005e-10,0.0033544598828126795,0.0005420788520829415,0.18507801857685463,0.19008776597394011,0.0003930836935182829,5.309657254979509e-05,0.001311331329378131,1.7780785298909924e-05,0.08041277327074493,0.0014040871181002202,0.005303180048898813,9.25134976815241e-05,0.09702114136056024,0.04035495850277564,1.8123076313084733e-06,6.168650534413869e-09,0.009921037350993667,9.431332671090922e-06,0.027548223063013653,1.4697552883886128e-05,2.2499183351149184e-05,0.04893811501563478,0.002129125571192172,1.088886858776291e-06,6.826935879591585e-09,5.8141502236560735e-05,1.0629968364344103e-05,0.00011477650080972105,0.007636766018983758,2.094104374535268e-09,2.849779344692452e-07,2.161411373883752e-06,7.199781031530049e-07,5.952107470115397e-09,0.00010700689701373563,1.6070368021187887e-09,2.2128873465744407e-05,0.00011254951573434604,0.00015974122391986168,2.0558340935516806e-05,0.0004707595152662944,2.504086546020642e-05,4.88701254064352e-07,7.84898210416314e-09,0.00020528073390237747,4.936304348049054e-09,1.1136005325799707e-08,3.753431617798331e-15,0.00011768328039292759
4.119193430336006e-06,0.3806098751494344,3.76,0.0,0.3344470482332994,0.6881129165979868,0.11201484082158314,0.0,0.0005897184229703633,0.5607933298396536,0.005132944372090092,0.09353116222844715,2.8374827881246634e-10,1.1065977781382513e-10,0.0033699393400423057,0.0005341317076261835,0.1864386883985066,0.19164153304530743,0.00039084906855278896,5.241477970614726e-05,0.00131153913030627,1.752614982604048e-05,0.08157871307012765,0.0013942594997600518,0.005246714500275786,9.22752254272548e-05,0.09866112063625497,0.0406860924467665,1.7864717637172969e-06,6.119314961906776e-09,0.009980666882047202,9.264360822714909e-06,0.028344751044143322,1.4455981639422263e-05,2.2764123761484873e-05,0.049137768803726244,0.002119136567925618,1.1016772616511703e-06,6.861354557481936e-09,5.8582817237777934e-05,1.075956750388862e-05,0.00011636886062994033,0.007848639475918835,2.1116199850033203e-09,2.940530746917885e-07,2.230135057237393e-06,7.425740453437299e-07,6.114099734317145e-09,0.00011083299498832628,1.6205108001406013e-09,2.2678851784181432e-05,0.00011298975362574514,0.00016285841348965136,2.086382719806491e-05,0.00047470839497174895,2.552540318104296e-05,4.924069261221006e-07,7.922334809117592e-09,0.00021129604690552095,4.924415621423021e-09,1.1270704123938177e-08,3.764337707459404e-15,0.00011801273871514841
4.181535466565382e-06,0.3808914251413344,3.76,0.0,0.3290327890081717,0.6849039948759384,0.11338481596163655,0.0,0.0005938480564941958,0.5664103358907574,0.00507642338484295,0.09269211515081653,2.791260331638675e-10,1.0885160300299974e-10,0.003385335698236534,0.0005263127121802802,0.18776706605008875,0.19317031161371584,0.0003886778560515801,5.174873201421201e-05,0.0013118214148464939,1.7275176068371952e-05,0.08273502693427572,0.001384497470733646,0.005189600924022688,9.201892834717967e-05,0.10028616518247731,0.04100060662599775,1.7610075239403142e-06,6.06937833836563e-09,0.010037368096456228,9.102233824174707e-06,0.02914645635189557,1.4217503417605504e-05,2.3023111453227157e-05,0.04932748600605661,0.002109254092616318,1.1141801513836637e-06,6.893021780237452e-09,5.900195967872683e-05,1.0885485504561255e-05,0.00011793147720922299,0.008060681867271319,2.128428423043242e-09,3.0316976644674024e-07,2.299335255441695e-06,7.653135387083183e-07,6.276443084520352e-09,0.00011470117653275545,1.633667389587376e-09,2.3233709528429712e-05,0.00011340484419618537,0.00016599005871373822,2.1168336120541933e-05,0.00047858370923661685,2.6012109538020494e-05,4.961003587660496e-07,7.994596694692254e-09,0.00021737291362908755,4.910879766785388e-09,1.1404406772163698e-08,3.7745795900595645e-15,0.00011833575973878166
4.243877502794758e-06,0.3811693176779884,3.76,0.0,0.3237038998439463,0.6817291254224498,0.1147423726056234,0.0,0.000598009233126799,0.5719601015979937,0.005020361509407784,0.09185740412618135,2.7458067719868407e-10,1.070735786407193e-10,0.003400656881203878,0.0005186185000291082,0.18906370398529126,0.19467451679573694,0.00038656833725468924,5.109789208618996e-05,0.0013121801652675334,1.7027851990051258e-05,0.08388187688870949,0.0013748061165954793,0.0051319420680380305,9.174588071330988e-05,0.10189614915312442,0.04129880367614303,1.735913638848648e-06,6.018932813827243e-09,0.010091236057239843,8.94477711314524e-06,0.02995314285407048,1.3982175612128845e-05,2.3276214456052128e-05,0.04950756611415421,0.0020994764891541437,1.12639882370597e-06,6.922020875736154e-09,5.939949726998041e-05,1.1007769235112279e-05,0.00011946457395113303,0.008272783862358723,2.14454559283886e-09,3.1232379830715553e-07,2.3689831007819107e-06,7.881870870304894e-07,6.439092563646627e-09,0.00011860981502701516,1.646510534126233e-09,2.3793375724601124e-05,0.00011379596946676055,0.00016913622693073507,2.1471892068513715e-05,0.0004823897628877415,2.65009985579443e-05,4.997831779388815e-07,8.065796651674276e-09,0.00022351074139862406,4.895781979304154e-09,1.1537142287818148e-08,3.784202095180216e-15,0.0001186531384385551
4.306219539024135e-06,0.3814436019183098,3.76,0.0,0.31845887895055697,0.6785877776431599,0.11608770491463093,0.0,0.0006022030829065991,0.5774435201735022,0.004964753571382812,0.09102728364062423,2.701105894281123e-10,1.0532506734773644e-10,0.003415910688129476,0.0005110458808108631,0.1903291463019104,0.196154554726295,0.0003845188736387837,5.046175155341319e-05,0.001312617207348394,1.6784160038184728e-05,0.08501942523495797,0.0013651900169922772,0.005073832948919744,9.145726866073826e-05,0.10349096455725328,0.04158098736776375,1.7111882778726252e-06,5.968062690001011e-09,0.010142363588648525,8.791824553010537e-06,0.030764621445621202,1.3750043621699256e-05,2.3523503133780527e-05,0.04967829931631155,0.0020898021234606566,1.1383366859820063e-06,6.9484336854845475e-09,5.977599364109593e-05,1.1126467521239426e-05,0.00012096839359339064,0.008484839119786446,2.15998735826602e-09,3.215111373018707e-07,2.4390505564804107e-06,8.11185483219527e-07,6.6020057988645246e-09,0.00012255730648949695,1.6590442394830898e-09,2.4357780483416493e-05,0.00011416427483364074,0.00017229697519257302,2.1774517745257473e-05,0.00048613048436111305,2.6992082516923722e-05,5.034569523301679e-07,8.135962218551139e-09,0.00022970896673040706,4.8792048070063175e-09,1.166894001840352e-08,3.793246115904218e-15,0.00011896562309868957
4.368561575253511e-06,0.3817143266259139,3.76,0.0,0.3132962580728917,0.6754794280798928,0.11742100514284189,0.0,0.0006064307187353527,0.5828614772756193,0.004909594769630894,0.09020197970425871,2.6571420465754756e-10,1.0360545380536112e-10,0.0034311048028999895,0.000503591825060675,0.1915639287522401,0.1976108228880442,0.0003825279005983257,4.983982898489861e-05,0.0013131342287310797,1.654407783939967e-05,0.08614783426294881,0.001355653282433113,0.005015361364599564,9.115419641827981e-05,0.10507052002404467,0.04184746187065993,1.686829130739332e-06,5.91684511587791e-09,0.010190841244774063,8.643217854322984e-06,0.03158070985871322,1.352114207005395e-05,2.3765049838349685e-05,0.049839966790785645,0.002080229383434289,1.149997240401875e-06,6.972340485952993e-09,6.0132007346125755e-05,1.1241630897270922e-05,0.00012244319628182298,0.008696744254826406,2.1747695050902257e-09,3.307279263762771e-07,2.5095104235205162e-06,8.342998101799172e-07,6.765142913442578e-09,0.00012654207025501719,1.6712725450077278e-09,2.492685514290371e-05,0.00011451086958127103,0.0001754723516915618,2.207623439313787e-05,0.0004898094505280191,2.7485372166315762e-05,5.071231996701705e-07,8.205119701387536e-09,0.00023596705464107705,4.861228154437351e-09,1.1799829621465835e-08,3.80174891304163e-15,0.00011927391809155242
4.430903611482887e-06,0.3819815401567837,3.76,0.0,0.3082146013029847,0.6724035603824702,0.11874246356041565,0.0,0.0006106932378458546,0.5882148506928697,0.004854880632580286,0.089381692441486,2.6139001003839814e-10,1.0191414311807749e-10,0.003446246802433038,0.0004962534512243052,0.19276857876212888,0.1990437104176834,0.0003805939218688758,4.923166799207886e-05,0.0013137327957180851,1.63075788314323e-05,0.0872672659983834,0.0013461995889420951,0.004956608378006997,9.08376918977162e-05,0.10663473964484428,0.04209853109781018,1.6628334723234813e-06,5.865350657585073e-09,0.010236757290971071,8.498806052320933e-06,0.03240123247340392,1.3295496024914423e-05,2.400092859233864e-05,0.04999284099276982,0.002070756678863525,1.161384068924142e-06,6.993819926481807e-09,6.046809097906823e-05,1.1353311373943285e-05,0.00012388925774171194,0.008908398802819397,2.1889077057118928e-09,3.3997048150813156e-07,2.5803363424085003e-06,8.575214403903459e-07,6.928466442175427e-09,0.00013056254950870276,1.6831995180907233e-09,2.5500532391616056e-05,0.00011483682748958027,0.0001786623970726375,2.237706198491518e-05,0.0004934299106808612,2.7980876947848428e-05,5.107833920129281e-07,8.27329426592759e-09,0.00024228449798850964,4.8419292982263596e-09,1.1929841053323716e-08,3.809744332768435e-15,0.00011957868653881046
4.493245647712264e-06,0.3822452904474454,3.76,0.0,0.3032125039578318,0.6693596652714361,0.12005226839113181,0.0,0.0006149917232657973,0.5935045100658791,0.00480060697914545,0.0885665984449343,2.571365418305283e-10,1.002505598571159e-10,0.0034613441638527923,0.0004890280139025044,0.19394361545809455,0.20045359839149013,0.0003787155045923523,4.863683550023999e-05,0.0013144143684654113,1.6074632779540008e-05,0.08837788198121727,0.0013368322106494259,0.004897648772631113,9.050871195382755e-05,0.10818356188799096,0.04233449812171181,1.6391982029557703e-06,5.813643731760755e-09,0.01028019769591975,8.35844503403777e-06,0.03322602012965626,1.3073122002655423e-05,2.4231214798795123e-05,0.050137185934690645,0.0020613824413121223,1.1725008193935007e-06,7.012948997163671e-09,6.078479043650164e-05,1.146156221149494e-05,0.00012530686756719023,0.009119705179137213,2.202417506280068e-09,3.492352885369831e-07,2.6515027960548555e-06,8.808420363886123e-07,7.0919412470510434e-09,0.00013461721169141832,1.6948292483596872e-09,2.607874637864833e-05,0.00011514318750507041,0.00018186714559244557,2.2677019397409707e-05,0.0004969948095254283,2.847860518049237e-05,5.144389607949985e-07,8.34051003400854e-09,0.00024866081682981103,4.821382902950411e-09,1.2059004564436197e-08,3.817263136972915e-15,0.00011988055284973836
4.55558768394164e-06,0.38250562500378815,3.76,0.0,0.29828859152487497,0.6663472404926366,0.12135060575805706,0.0,0.0006193272503503261,0.598731316643672,0.004746769883953755,0.08775685290942453,2.529523823845713e-10,9.861414669618953e-11,0.0034764042729150744,0.0004819128931937721,0.1950895497002713,0.20184086009205093,0.0003768912749348147,4.8054920174672134e-05,0.001315180314632118,1.5845206270283875e-05,0.08947984307264426,0.001327554050067107,0.004838551480937697,9.016814757498246e-05,0.10971693858161828,0.042555664656165296,1.6159199074871383e-06,5.7617831647743326e-09,0.010321246132278944,8.221997109333231e-06,0.03405490994124716,1.2854028827125517e-05,2.445598497634896e-05,0.050273257459295874,0.0020521051239794866,1.1833511925494958e-06,7.029802990059085e-09,6.108264429451609e-05,1.1566437730381267e-05,0.000126696327706238,0.009330568635926685,2.2153142991603343e-09,3.5851899975073253e-07,2.722985112131675e-06,9.042535502437925e-07,7.2555344338614716e-09,0.0001387045487821545,1.706165839452498e-09,2.6661432821529554e-05,0.00011543095450457699,0.0001850866263201748,2.2976124567325156e-05,0.0005005068091232316,2.8978564243245652e-05,5.180913011668773e-07,8.406790182932731e-09,0.0002550955578181255,4.799661054594276e-09,1.2187350683263727e-08,3.824333275847112e-15,0.00012018010513233789
4.6179297201710165e-06,0.3827625908908036,3.76,0.0,0.2934415186683055,0.6633657907642797,0.12263765963967217,0.0,0.0006237008928182025,0.6038961230729327,0.004693365646337712,0.08695259156714766,2.4883615711596707e-10,9.700436302445644e-11,0.0034914344347338673,0.00047490558510359054,0.19620688411989418,0.20320586125790355,0.00037511991419757385,4.748553098527074e-05,0.0013160319219012388,1.5619263180342825e-05,0.09057330928819794,0.0013183676662771318,0.004779379986682354,8.98168285807284e-05,0.11123483396060947,0.04276233059716382,1.5929949075050316e-06,5.709822681149406e-09,0.010359983985969198,8.089330620750812e-06,0.03488774511212036,1.2638218551239826e-05,2.4675316516975342e-05,0.050401303505320356,0.00204292320153758,1.1939389306029232e-06,7.044455466062859e-09,6.136218329896228e-05,1.166799314978504e-05,0.00012805795115587905,0.00954089721605123,2.2276132945030665e-09,3.6781843027564394e-07,2.7947594643444564e-06,9.277482230558966e-07,7.419215274453756e-09,0.00014282307746350115,1.7172134031988985e-09,2.7248529108224283e-05,0.0001157011001682733,0.00018832086447016064,2.3274394644028527e-05,0.0005039683097944136,2.94807607837027e-05,5.217417775088812e-07,8.472157011912422e-09,0.000261588293663585,4.7768332997543085e-09,1.2314910221696573e-08,3.830980026251992e-15,0.00012047789748662695
4.680271756400393e-06,0.3830162347231214,3.76,0.0,0.2886699682791999,0.660414827717072,0.12391361184510113,0.0,0.0006281137187078989,0.6089997732190726,0.004640390762425425,0.08615393245337113,2.4478653210394205e-10,9.542068444235108e-11,0.00350644188230121,0.00046800369288627845,0.19729611316377216,0.20454896031768616,0.00037340015537383264,4.6928295879493603e-05,0.0013169704096686358,1.5396765039866882e-05,0.09165843965305243,0.0013092753015111708,0.004720192702217799,8.945552780357786e-05,0.11273722377541223,0.042954793617645,1.5704192806268273e-06,5.657811214164674e-09,0.010396490374382679,7.960319587596282e-06,0.03572437475574035,1.2425687216205598e-05,2.488928746544415e-05,0.05052156436594719,0.002033835169946524,1.2042678067843618e-06,7.056978254552624e-09,6.162392993970272e-05,1.1766284415899148e-05,0.00012939206073764615,0.009750601705174337,2.239329521979531e-09,3.771305543250614e-07,2.8668028711961438e-06,9.513185841994533e-07,7.582955134837717e-09,0.00014697133919286376,1.7279760559460613e-09,2.7839974387253963e-05,0.00011595456386887048,0.0001915698824891226,2.357184614144504e-05,0.0005073814699214915,2.9985200907308234e-05,5.253917291900113e-07,8.536632015207711e-09,0.00026813862261533924,4.7529666712525295e-09,1.2441714284746917e-08,3.837226279433289e-15,0.00012077445219232508
