Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66)
6.776120707939113e-08,0.23053382351006357,3.76,0.0,0.5837951347163662,0.9997332837462843,5.367909394401221e-09,0.0,8.865206186458812e-09,3.348465638609476e-06,2.86662523834225e-06,2.750394803046754e-07,1.5232748840481003e-11,2.5318128182661175e-13,3.321381468454581e-07,2.9996743358353477e-07,4.847745197639272e-08,1.0246851357833309e-07,1.6094777095519477e-07,2.3922996955434024e-08,1.2909978785284407e-08,2.479590116822426e-09,6.764043559053156e-10,2.0332451405218146e-13,9.12960788529359e-15,5.123109776356353e-17,3.4863730808141243e-09,2.339183129708386e-15,2.720318697924014e-12,2.1814125100447537e-19,8.211080749774461e-10,5.895230150633795e-11,6.312788319611162e-13,5.499420045801045e-16,1.3107927946556684e-13,2.1271438236860122e-11,0.0002661359938582078,9.123123714135729e-16,5.0246881017634786e-23,8.916846325372718e-15
6.982161387036339e-08,0.2305338281249807,3.76,0.0,0.5837950186880164,0.9997332530098112,5.964315903525397e-09,0.0,9.53237328867163e-09,3.4552539981206073e-06,2.9422682563753896e-06,2.913018620794836e-07,1.6101602102030162e-11,2.601739789913543e-13,3.497344816781429e-07,3.14991039533457e-07,5.251019652966428e-08,1.1117791512431091e-07,1.665550644402922e-07,2.5271704530099527e-08,1.3988164738243723e-08,2.6563897001729933e-09,7.317643831136495e-10,2.321841191070667e-13,1.0424776246859253e-14,5.720552529625203e-17,3.592342174171947e-09,2.6366487261945734e-15,2.8824662488599656e-12,2.444877610115882e-19,8.695118259671752e-10,6.27361294186323e-11,6.892671919252354e-13,6.216974884776003e-16,1.3900847328412056e-13,2.354335759420527e-11,0.0002661359856912864,9.509657432246186e-16,5.669161160256513e-23,9.924984468639594e-15
7.188202066133564e-08,0.23053383275555123,3.76,0.0,0.5837949019965002,0.9997332215294698,6.604796505150103e-09,0.0,1.0224443687999553e-08,3.562449193471124e-06,3.0172942366033913e-06,3.0821561895617084e-07,1.699021604930853e-11,2.671256706243268e-13,3.6762689034093554e-07,3.302019585165047e-07,5.674738942146165e-08,1.2031556935814425e-07,1.7221939437400662e-07,2.6641803180745758e-08,1.5118371677176086e-08,2.841747229511383e-09,7.903757141730688e-10,2.6423603669654744e-13,1.1875588281634363e-14,6.371589481690457e-17,3.6983088909725283e-09,2.9658051553774653e-15,3.0511724356499383e-12,2.7327673178995952e-19,9.191693409215255e-10,6.664976077037065e-11,7.506197995284636e-13,7.013318813793783e-16,1.4715987335055456e-13,2.598444309388242e-11,0.0002661359773263087,9.902321435811107e-16,6.377233005267905e-23,1.1019249794173373e-14
7.394242745230789e-08,0.2305338374019472,3.76,0.0,0.583794784630246,0.9997331893080188,7.29096081260101e-09,0.0,1.0941249362464222e-08,3.670057464562759e-06,3.091708203784837e-06,3.257919426042084e-07,1.7898266141043456e-11,2.7403659290759224e-13,3.858051172151834e-07,3.4559000749895845e-07,6.119238660610438e-08,1.298866380416682e-07,1.7794169697811034e-07,2.803221445110605e-08,1.630118694869461e-08,3.0359128849166355e-09,8.5236753120909e-10,2.997391307466573e-13,1.3497582110162938e-14,7.079729287080186e-17,3.8042732344423555e-09,3.329540176486459e-15,3.226552949139621e-12,3.046736011806235e-19,9.700703034620218e-10,7.069449823677457e-11,8.154223602194428e-13,7.89553398471826e-16,1.5553260525651434e-13,2.8601611025051378e-11,0.0002661359687639765,1.030109159253951e-15,7.153667508279347e-23,1.2204827914140025e-14
7.600283424328015e-08,0.2305338420643298,3.76,0.0,0.5837946665781247,0.9997331563482428,8.024407019514691e-09,0.0,1.1682606400755581e-08,3.7780847336498105e-06,3.1655151416948743e-06,3.44041582648949e-07,1.8825431474278118e-11,2.809069806888933e-13,4.0425913061853624e-07,3.61145328133314e-07,6.584842726416576e-08,1.398959991379099e-07,1.8372287570247791e-07,2.944189371926121e-08,1.7537160897349988e-08,3.2391348987636087e-09,9.17871201065091e-10,3.389655500959616e-13,1.5307506949847875e-14,7.848625094955689e-17,3.91023520801582e-09,3.7309621329587126e-15,3.4087189430788217e-12,3.3885094604736396e-19,1.0222044830328463e-09,7.487166554256757e-11,8.837598774789452e-13,8.871170593951982e-16,1.641257980216512e-13,3.140178420906678e-11,0.00026613596000503415,1.070594386501246e-15,8.00350701179733e-23,1.3487081151534407e-14
7.80632410342524e-08,0.2305338467428502,3.76,0.0,0.5837945478294371,0.9997331226529493,8.80672091450808e-09,0.0,1.244831638039476e-08,3.886536615325771e-06,3.2387199934656958e-06,3.6297485842966315e-07,1.9771394748665414e-11,2.8773706748945805e-13,4.229791184713854e-07,3.768583773618209e-07,7.071863634931104e-08,1.5034825587410697e-07,1.8956380194197063e-07,3.086982927399792e-08,1.8826807842554156e-08,3.4516591767175886e-09,9.870201901017775e-10,3.8220093102105157e-13,1.7323386004779902e-14,8.682076001021937e-17,4.016194815342794e-09,4.1734120736076665e-15,3.5977771542354568e-12,3.759885651601953e-19,1.0755617342777774e-09,7.918260670579696e-11,9.557166587418258e-13,9.948262840386276e-16,1.7293858408057084e-13,3.439188576964167e-11,0.0002661359510502395,1.1116854310335415e-15,8.932085145629153e-23,1.4871547796610618e-14
8.012364782522465e-08,0.23053385143764912,3.76,0.0,0.5837944283739038,0.9997330882249705,9.639474982355937e-09,0.0,1.3238167654087955e-08,3.995418426236486e-06,3.3113276619239696e-06,3.826016704911445e-07,2.0735842231091908e-11,2.9452708551175633e-13,4.419554840434891e-07,3.9271991828540696e-07,7.580602708596782e-08,1.612477455421118e-07,1.9546531573943124e-07,3.23150414020563e-08,2.0170607034794872e-08,3.673728953459993e-09,1.0599499811828316e-09,4.2974458260945514e-13,1.9564580519189663e-14,9.584028385484356e-17,4.122152060296167e-09,4.660476148451499e-15,3.793830019841299e-12,4.1627355599299387e-19,1.1301319964222357e-09,8.362868529831462e-11,1.0313763212726732e-12,1.1135344567412337e-15,1.819700992698513e-13,3.7578833190015316e-11,0.0002661359419003401,1.1533799079792634e-15,9.945039940850366e-23,1.636394116743463e-14
8.218405461619691e-08,0.230533856148858,3.76,0.0,0.5837943082016537,0.9997330530671609,1.0524227585794694e-08,0.0,1.4051936550232629e-08,4.104735194521702e-06,3.3833430099252293e-06,4.0293151180803576e-07,2.1718463720628736e-11,3.012772656471862e-13,4.6117884177928665e-07,4.0872101129038755e-07,8.111350341875663e-08,1.725985480437549e-07,2.0142822647505215e-07,3.377658149195189e-08,2.1569003591552018e-08,3.905584480829779e-09,1.1367979928022482e-09,4.819096550523453e-13,2.2051854926826135e-14,1.0558577141216544e-16,4.228106946979341e-09,5.19599826769932e-15,3.9969757923427566e-12,4.599003856563841e-19,1.1859052926602724e-09,8.821128372258578e-11,1.1108217979955341e-12,1.2441464556498683e-15,1.9121948281513237e-13,4.0969532647235803e-11,0.00026613593255609346,1.1956754418503693e-15,1.1048327236088439e-22,1.7970148486181725e-14
8.424446140716916e-08,0.2305338608765989,3.76,0.0,0.5837941873032136,0.9997330171823967,1.1462522222482272e-08,0.0,1.4889388493122322e-08,4.214491668990075e-06,3.4547708606852692e-06,4.2397347874445537e-07,2.271895251380643e-11,3.0798783748369145e-13,4.80640013200442e-07,4.248530054256075e-07,8.66438624145906e-08,1.844044941884951e-07,2.0745331354237483e-07,3.5253531156643065e-08,2.302240941331718e-08,4.147462746202281e-09,1.2177035003074015e-09,5.390232909845144e-13,2.480744302813786e-14,1.1609966796181238e-16,4.3340594797336904e-09,5.784093012099414e-15,4.207308651475255e-12,5.07070956178932e-19,1.2428717295463468e-09,9.293180250450065e-11,1.1941353432780645e-12,1.3876201442183438e-15,2.0068587731827453e-13,4.4570873613984614e-11,0.0002661359230182681,1.238569666508209e-15,1.224823437059634e-22,1.9696229582317794e-14
8.630486819814142e-08,0.23053386562098474,3.76,0.0,0.5837940656694988,0.9997329805735766,1.2455886852100832e-08,0.0,1.575027904793403e-08,4.324692328034435e-06,3.525615998108587e-06,4.457362817535251e-07,2.373700537021062e-11,3.146590293133241e-13,5.003300228842194e-07,4.411075300230217e-07,9.239979661831222e-08,1.9666917375032586e-07,2.135413270111682e-07,3.674500137519708e-08,2.4531204080099864e-08,4.399597219089961e-09,1.302807559172174e-09,6.014267600456029e-13,2.785511512738095e-14,1.2742592533951957e-16,4.440009663145939e-09,6.429158782704289e-15,4.424918813708776e-12,5.579946643398308e-19,1.3010214963917575e-09,9.779165960187989e-11,1.2813985386704647e-12,1.5449678220673253e-15,2.1036842874458902e-13,4.8389723718825253e-11,0.00026613591328763446,1.2820602251295847e-15,1.3551394158521752e-22,2.1548415433176967e-14
8.836527498911367e-08,0.23053387038211987,3.76,0.0,0.5837939432918007,0.9997329432436196,1.3505833288934767e-08,0.0,1.6634354895234633e-08,4.43534138829369e-06,3.595883167113884e-06,4.6822825582112197e-07,2.4772322478395754e-11,3.212910681397451e-13,5.202400945163339e-07,4.574764865549683e-07,9.838389636271111e-08,2.0939594329066066e-07,2.196929882774233e-07,3.825013165382915e-08,2.6095735728793688e-08,4.66221762408228e-09,1.3922529302756487e-09,6.694755768765262e-13,3.1220246061773197e-14,1.3961001116026967e-16,4.545957502055465e-09,7.13589117791802e-15,4.649892639106322e-12,6.128884562492557e-19,1.3603448646655826e-09,1.0279228972837188e-10,1.3726922985995265e-12,1.7172576326392853e-15,2.2026628641013745e-13,5.243292385609364e-11,0.0002661359033649682,1.3261447701730075e-15,1.4964799138556452e-22,2.3533106551935574e-14
9.042568178008592e-08,0.23053387516010043,3.76,0.0,0.5837938201617795,0.9997329051954646,1.461385665550898e-08,0.0,1.754135473949045e-08,4.546442813066918e-06,3.6655770739566787e-06,4.914573706575542e-07,2.5824607422114077e-11,3.2788417968566394e-13,5.403616470169302e-07,4.7395204072151407e-07,1.045986520337619e-07,2.2258793375379323e-07,2.259089907007056e-07,3.976808920733347e-08,2.7716321911772368e-08,4.935549738341782e-09,1.48618400714256e-09,7.435396028016607e-13,3.492988405462793e-14,1.5269891709532613e-16,4.651903001561541e-09,7.909296585463886e-15,4.882312735626691e-12,6.719768768676606e-19,1.4208321874000092e-09,1.0793514369244292e-10,1.4680968760181371e-12,1.905614925293787e-15,2.3037860296910137e-13,5.6707283536853297e-11,0.0002661358932510521,1.3708209633451466e-15,1.649581609278978e-22,2.5656871232612996e-14
9.248608857105818e-08,0.2305338799550143,3.76,0.0,0.5837936962714528,0.9997328664320704,1.5781434893121648e-08,0.0,1.8471010155813723e-08,4.658000320485384e-06,3.7347023865490493e-06,5.154312406411683e-07,2.689356714685681e-11,3.3443858840022053e-13,5.606862907383492e-07,4.905266147613924e-07,1.1104645629191165e-07,2.362480578413898e-07,2.3219000022909689e-07,4.1298068161623997e-08,2.9393250437081955e-08,5.21981521196778e-09,1.5847467451018524e-09,8.240031314812238e-13,3.901282032450526e-14,1.6674116623830645e-16,4.757846167030442e-09,8.754705976734501e-15,5.12225806090826e-12,7.354921146501003e-19,1.482473898599927e-09,1.1322168775116433e-10,1.5676918680105862e-12,2.111223569708236e-15,2.407045344012225e-13,6.12195764725408e-11,0.00026613588294667327,1.416086475567471e-15,1.8152200828223467e-22,2.7926443661384025e-14
9.454649536203043e-08,0.23053388476694175,3.76,0.0,0.5837935716131865,0.9997328269564141,1.701002832538128e-08,0.0,1.9423046378903112e-08,4.770017391448843e-06,3.803263734776548e-06,5.401571345186578e-07,2.797891192670481e-11,3.409545174663101e-13,5.812058237333793e-07,5.071928799802414e-07,1.1772960625023189e-07,2.5037901717228145e-07,2.3853665601196064e-07,4.283928877731576e-08,3.112678019058816e-08,5.5152314096414206e-09,1.6880885923199079e-09,9.112649588481603e-13,4.3499659382921814e-14,1.817868195943814e-16,4.8637870041024805e-09,9.67778889089397e-15,5.36980402158156e-12,8.036740414956773e-19,1.5452605126566705e-09,1.1865340297850623e-10,1.6715562213540197e-12,2.3353272206715196e-15,2.512432399993107e-13,6.597653638318629e-11,0.00026613587245262374,1.4619389869430705e-15,1.9942113214091975e-22,3.03487219030935e-14
9.660690215300269e-08,0.23053388959595553,3.76,0.0,0.5837934461796855,0.9997327867714911,1.8301079271126573e-08,0.0,2.0397183037864172e-08,4.882497277332613e-06,3.871265710812309e-06,5.656419848671583e-07,2.9080355331485712e-11,3.4743218880785097e-13,6.019122280927074e-07,5.239437494900565e-07,1.2465030561022987e-07,2.6498330923361965e-07,2.4494957100075535e-07,4.43909966939034e-08,3.291714194042933e-08,5.822011272068484e-09,1.7963584226656821e-09,1.0057384376691106e-12,4.842288995385086e-14,1.9788748172548762e-16,4.9697255186989175e-09,1.0684567596056626e-14,5.625022570161432e-12,8.767702481762735e-19,1.6091826237657965e-09,1.2423178464785498e-10,1.779768238036373e-12,2.5792305315711583e-15,2.619938823568226e-13,7.098485302236998e-11,0.00026613586176970055,1.508376186723662e-15,2.187413246783571e-22,3.2930765771452e-14
9.866730894397494e-08,0.23053389444212108,3.76,0.0,0.5837933199639856,0.9997327458803142,1.965601170334271e-08,0.0,2.1393134840360016e-08,4.9954430074716384e-06,3.938712869428389e-06,5.918923973230459e-07,3.0197614194235044e-11,3.538718230969963e-13,6.227976663503208e-07,5.40772371153948e-07,1.318106667560993e-07,2.8006323412928117e-07,2.514293325381167e-07,4.595246219420987e-08,3.4764539124118235e-08,6.14036319582875e-09,1.909706470365817e-09,1.1078515170905531e-12,5.381695644897258e-14,2.150963055833326e-16,5.075661717028751e-09,1.1781431414838583e-14,5.887982299566598e-12,9.550360754132672e-19,1.6742309053488027e-09,1.29958341628476e-10,1.892405580731121e-12,2.8443003150775427e-15,2.729556273555075e-13,7.625116841132397e-11,0.0002661358508987055,1.5553957732767741e-15,2.395727268225527e-22,3.567979459101104e-14
9.999999999999998e-08,0.23053390418613529,3.76,0.0,0.5837932379067261,0.9997327190567865,2.05670786496293e-08,0.0,2.204880863143412e-08,5.068746832370568e-06,3.982044980678596e-06,6.092821133766284e-07,3.092855946543716e-11,3.5801688603449717e-13,6.363983141684016e-07,5.516955744322027e-07,1.3657065248367235e-07,2.9007138979923897e-07,2.556563718116431e-07,4.696729734252915e-08,3.598991397697086e-08,6.3525353604376915e-09,1.985796823990631e-09,1.178175337535584e-12,5.757370306749838e-14,2.2684297160673805e-16,5.144181044945354e-09,1.2542036927703784e-14,6.0622208717864054e-12,1.0085357492091114e-18,1.7169001976800074e-09,1.337419648299995e-10,1.967653592691969e-12,3.027692289661192e-15,2.8015782994655026e-13,7.979797792406311e-11,0.00026613584376745475,1.5861175905436562e-15,2.5389581091102844e-22,3.7550286554743435e-14
1.0278812252591946e-07,0.23053390418613529,3.76,0.0,0.5837930651597281,0.9997326619913315,2.2563123542812023e-08,0.0,2.3449321760753222e-08,5.2227430504945665e-06,4.071960768326092e-06,6.467147495936263e-07,3.24784617494711e-11,3.6663785699063534e-13,6.650751759818756e-07,5.746365957165074e-07,1.4685837953194437e-07,3.1165823454142513e-07,2.645916200096125e-07,4.910186607219802e-08,3.863112145031193e-08,6.812593531467273e-09,2.1522445811058943e-09,1.336781353495621e-12,6.616558672508854e-14,2.530588137601638e-16,5.287527191202762e-09,1.4272894330748837e-14,6.437383419494562e-12,1.12813685087907e-18,1.807669066319049e-09,1.418620814891663e-10,2.1312637307168715e-12,3.4437237973940737e-15,2.9550910517139143e-13,8.758410419465835e-11,0.00026613582859572824,1.651172945554462e-15,2.8615242130946997e-22,4.170846755378388e-14
1.0649685474966953e-07,0.23053391301492623,3.76,0.0,0.5837928330973563,0.9997325841064123,2.5411898878745126e-08,0.0,2.5371556509022515e-08,5.42893237295842e-06,4.190031340318081e-06,6.987329761092688e-07,3.458253836347363e-11,3.7799938918148835e-13,7.036621763164123e-07,6.0531613785259e-07,1.61240357820268e-07,3.4173965992830086e-07,2.76671681995278e-07,5.196285967695763e-08,4.2307614890650955e-08,7.459171580185508e-09,2.3894291758726162e-09,1.5735382387681072e-12,7.9277754602909e-14,2.9158004335824185e-16,5.478198264739952e-09,1.689542989320405e-14,6.958941813211564e-12,1.3043287655705284e-18,1.9315229518527283e-09,1.5309760171542647e-10,2.362136894137259e-12,4.070616700774339e-15,3.1652090525715155e-13,9.873163593571782e-11,0.0002661358078879727,1.7393412588796907e-15,3.342414384722279e-22,4.778096714883059e-14
1.102055869734196e-07,0.23053392190000577,3.76,0.0,0.5837925984065195,0.9997325039808036,2.8488929888497386e-08,0.0,2.7359873280714554e-08,5.63666874058047e-06,4.30637346258546e-06,7.533203395642755e-07,3.6733599018852075e-11,3.8924105675426086e-13,7.427152394360631e-07,6.361510575930628e-07,1.7642773123902918e-07,3.733895578689115e-07,2.8897635055026567e-07,5.484517207687962e-08,4.6170897484144293e-08,8.146267122224707e-09,2.645459270442603e-09,1.842371155716304e-12,9.454814706873973e-14,3.3458947091292247e-16,5.668861943976352e-09,1.9927529219896956e-14,7.506504343563265e-12,1.501597944779579e-18,2.0588841435011086e-09,1.6483723635006429e-10,2.6085272732609683e-12,4.790297697879827e-15,3.3820385469494267e-13,1.1081584240094564e-10,0.00026613578658352366,1.8293611235696958e-15,3.888443104283828e-22,5.45138066378427e-14
1.1391431919716967e-07,0.23053393084152718,3.76,0.0,0.5837923610574192,0.9997324216326118,3.180182711759472e-08,0.0,2.9412504569360186e-08,5.84596270178258e-06,4.421012386242989e-06,8.105046776202997e-07,3.893010609824491e-11,4.0036410233810675e-13,7.821947317983592e-07,6.671090218285249e-07,1.9242977880820464e-07,4.0661502565040285e-07,3.0150819862101976e-07,5.774534882263007e-08,5.022126513129512e-08,8.874921050410502e-09,2.92125222595882e-09,2.146303750537532e-12,1.1225792666465442e-13,3.824534375830142e-16,5.859518276372182e-09,2.3421664201226473e-14,8.080361198552278e-12,1.7217164025095503e-18,2.1897010384829033e-09,1.770902020434095e-10,2.8708653862929505e-12,5.613118347472586e-15,3.605532062029681e-13,1.2387330787304988e-10,0.0002661357646871998,1.9212194418533543e-15,4.506652592874973e-22,6.19545286463233e-14
1.1762305142091974e-07,0.23053393983958845,3.76,0.0,0.5837921210230694,0.9997323370800717,3.535799410531897e-08,0.0,3.152767143631958e-08,6.056823000099778e-06,4.533972993690987e-06,8.70311056337174e-07,4.1170553746830874e-11,4.113697559786379e-13,8.220626496041556e-07,6.981596641776476e-07,2.092549743885705e-07,4.414215624889982e-07,3.1426957347493874e-07,6.06601421484928e-08,5.44587839515394e-08,9.646122045915831e-09,3.217735048721839e-09,2.488511278951908e-12,1.327146103166919e-13,4.355546748042711e-16,6.050167312901048e-09,2.7435345834736795e-14,8.680774067309669e-12,1.966538648164603e-18,2.3239228208344057e-09,1.8986581457527412e-10,3.1495754622910656e-12,6.5501558376688765e-15,3.835642460563393e-13,1.3793988001286772e-10,0.0002661357422038533,2.0149032090932035e-15,5.204672921651899e-22,7.015214219387692e-14
1.213317836446698e-07,0.2305339488942332,3.76,0.0,0.5837918782791612,0.9997322503415338,3.9164626422563185e-08,0.0,3.370359021551468e-08,6.269256682720646e-06,4.645279804053573e-06,9.327619091551759e-07,4.345346730662729e-11,4.222592352654945e-13,8.622825613734283e-07,7.292744818587326e-07,2.26911019842829e-07,4.778131672744622e-07,3.272626060227125e-07,6.358650018010844e-08,5.888330249333195e-08,1.0460806469211866e-08,3.5358434248296913e-09,2.8723191647788506e-12,1.5625346059794675e-13,4.942922824102693e-16,6.240809108152955e-09,3.2031412008296016e-14,9.30797756524457e-12,2.2380016661013115e-18,2.4614994510781047e-09,2.0317347958952656e-10,3.4450755375799812e-12,7.61322527568468e-15,4.0723229386480876e-13,1.530506282874632e-10,0.00026613571913836835,2.110399513192529e-15,5.990754700763419e-22,7.915706800253689e-14
