Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124)
4.564198288273561e-18,0.5070784374702157,6.725212241251661e-31,1.7190913506172074e-30,4.499382057508763e-33,6.359218099607307e-23,0.0,0.0,3.5684330439201557e-20,5.993495629524193e-35,1.3082549984079104e-46,1.984933911075541e-32,1.0297514175096342e-59,3.2149309173053285e-68,5.330609198286928e-49,1.2969361264850276e-53,1.7768482977911313e-55,6.342031937428116e-65,2.034337783574364e-86,5.228074437117442e-91,9.569479994154212e-112,3.1168969281092816e-117,7.934175687725143e-62,5.299998052975952e-98,1.821625112709467e-71,1.968402744313329e-99,9.997450466061396e-114,5.891374952923122e-118,8.833191346858246e-121,3.1990559831012354e-122,4.817008247991355e-74,2.373225160932549e-116,7.718791932002725e-121,1.0180883944800935e-125,3.76,0.0,0.7424171764012326,0.9999999999995466,9.875412357092117e-44,6.063782311966953e-68,2.2700336853910156e-19,2.2700336853981146e-19,3.5684330439170573e-20,8.648641255088191e-37,9.436824362254916e-36,6.669529835311357e-31,5.889846450645086e-28,3.3875371553289883e-32,2.8031548282828683e-33,4.626506942234845e-37,2.986910831416344e-42,2.946469401634701e-47,6.359218099607287e-23,2.3895181929689513e-43,1.0204751974590947e-43,1.3757207311117363e-33,7.109938943366242e-59,1.765885588559007e-40,3.21830274756562e-39,2.6943161644046003e-39,4.736583360522244e-53,1.8904228373060104e-52,4.610486266963949e-49,1.053930533483861e-40,1.9746432605431937e-63,4.534414093777048e-13,7.249377113824192e-68,1.5602437936320352e-62,1.3504766970694804e-62,5.891528663057262e-28,1.7725918380336014e-41,1.2944001950600146e-60,2.1002774290901402e-55,9.869004494141244e-58,4.897306980466069e-66,3.1612960856767965e-58,1.6963568070088543e-33,4.7391143550576645e-78,1.2653334508642053e-53,1.2392283591347947e-65,1.6441856947671157e-71,3.5783070684171967e-65,3.653599473855381e-72,9.169843489319898e-55,5.59515316567096e-38,1.0575118673557369e-66,3.066458595181491e-58,1.7097924909221339e-59,1.3011985593507356e-34,3.1899972315012e-61,1.8610589308445826e-81,1.3195423092153116e-86,1.2976657370306261e-82,6.57504565226356e-78,1.8316133432498927e-97,3.3080837566001674e-95,1.910751270348146e-75,1.7264196132231607e-82,1.6835133599507747e-31
9.132361996432676e-18,0.5070784374702157,2.6807070904439132e-30,3.4424303562166344e-30,1.800925395895666e-32,1.2723961149779e-22,0.0,0.0,7.139966377189936e-20,2.3989602018481888e-34,1.0473994737699086e-45,7.944908533550021e-32,8.244272669128506e-59,2.5738995487251383e-67,2.1336328760362043e-48,1.0259351071059548e-52,1.4229197256928143e-54,1.0025792583789673e-63,6.517917954240553e-85,8.371730782937973e-90,6.050667353019832e-110,3.8725976359369166e-115,6.028140293521174e-61,3.398966860626619e-96,2.917765986195911e-70,1.2613581364313414e-97,6.4115123474005025e-112,7.439212218184462e-116,1.1337121984152732e-118,4.060643997808737e-120,7.716182508230797e-73,3.0268225533495195e-114,9.903308118673016e-119,1.3062417965301362e-123,3.76,0.0,0.7424171764012326,0.9999999999990927,7.90633455951905e-43,9.712589958549848e-67,4.542039598123034e-19,4.542039598151447e-19,7.139966377176419e-20,3.461710524766051e-36,3.7771890028480023e-35,2.6695500637321824e-30,1.178481266139651e-27,1.3558976797855522e-31,1.121992454542822e-32,1.851808479394301e-36,1.1955427531639524e-41,1.179356014315167e-46,1.2723961149778919e-22,9.56430012995199e-43,4.084560265573435e-43,5.506468156126243e-33,5.692276020588247e-58,7.068145639205196e-40,1.2881597994713475e-38,1.0784286248174612e-38,3.793108226512634e-52,1.5138714702033828e-51,1.858414642535166e-48,4.218468756275216e-40,1.58091558552825e-62,9.072767654237915e-13,5.80391793354125e-67,1.2491437422707087e-61,1.0812025053263386e-61,1.1788175943586932e-27,7.094986859813625e-41,1.036307206794413e-59,1.6819253430467818e-54,7.90320771002079e-57,7.844202207058085e-65,2.5309596291970162e-57,6.789848061440411e-33,1.518218708519348e-76,1.0132929911913986e-52,1.9849142774024097e-64,2.6337586051382427e-70,2.8648567753206903e-64,5.852562192068972e-71,7.34331186108543e-54,2.239525144706353e-37,1.6937054534974281e-65,2.4556529990109202e-57,1.368873622674079e-58,5.208185256802671e-34,2.5539374401503816e-60,2.980119071404173e-80,2.112986932352507e-85,2.078090331399751e-81,1.0531495687754322e-76,5.866474338710451e-96,1.0595461567837849e-93,3.0607916107885548e-74,5.530743421493902e-81,3.368489372096801e-31
1.826868941275091e-17,0.5070784374702157,1.0704059247497862e-29,6.89737423059104e-30,7.206047398241776e-32,2.5453447250122385e-22,0.0,0.0,1.4283033043722972e-19,9.598965597755871e-34,8.382379050937029e-45,3.1789982874290547e-31,6.597923737411983e-58,2.0599018983968832e-66,8.53731068864185e-48,8.160978247491186e-52,1.1389124973484913e-53,1.5943985574400931e-62,2.0870206189567094e-83,1.3400221323490182e-88,3.848754241760432e-108,4.8826541397781214e-113,4.697734907724711e-60,2.1775711156277464e-94,4.670959667043024e-69,8.077753134216557e-96,4.107578771078535e-110,9.456852532470166e-114,1.4531154059070152e-116,5.175691618953246e-118,1.235307216668276e-71,3.8673239309772046e-112,1.2691137685715406e-116,1.673968962071681e-121,3.76,0.0,0.7424171764012326,0.999999999998185,6.327470544666143e-42,1.5548579349937797e-65,9.086051423545614e-19,9.086051423659302e-19,1.4283033043666658e-19,1.3851352160324793e-35,1.5113675632109699e-34,1.0681677504673116e-29,2.3574752898887033e-27,5.425356857602181e-31,4.489431281009307e-32,7.409646009778516e-36,4.783728352588332e-41,4.718963293196601e-46,2.5453447250122047e-22,3.8269659349455444e-42,1.6343561773492674e-42,2.2033045131298393e-32,4.555553566220542e-57,2.828179928061528e-39,5.154316996040437e-38,4.315119217594652e-38,3.036023947366854e-51,1.2117107560322666e-50,7.540262044582938e-48,1.687936983592719e-39,1.2652134362593871e-61,1.81494745458489e-12,4.644911578381432e-66,9.99694653857449e-61,8.652906038131816e-61,2.3581470504770593e-27,2.8389189087846578e-40,8.293607203731644e-59,1.3462219672857277e-53,6.325769378664217e-56,1.255753624408934e-63,2.0255378056729983e-56,2.716823643226584e-32,4.861024914881446e-75,8.110450857633927e-52,3.1775829427365817e-63,4.2164645816958716e-69,2.292812700923415e-63,9.369545502005725e-70,5.877625770548706e-53,8.961063625895256e-37,2.7112785981092372e-64,1.965517335560839e-56,1.0955149314269749e-57,2.0839524987370206e-33,2.0439261459523736e-59,4.770131307964342e-79,3.382155168236581e-84,3.326617286881737e-80,1.6859536254811402e-75,1.8782398272944328e-94,3.3922961913188126e-92,4.900216376920835e-73,1.770830605173769e-79,6.738441394648719e-31
3.654134424538737e-17,0.5070784374702157,4.277868525847514e-29,1.3840325432095455e-29,2.882888189483176e-31,5.091241945080916e-22,0.0,0.0,2.8569166376762947e-19,3.840211286200917e-33,6.707176817130691e-44,1.2718063203078305e-30,5.279341444176935e-57,1.6482344879146115e-65,3.4154801909234e-47,6.51017206380862e-51,9.113607410962584e-53,2.543250454647741e-61,6.680525735399045e-82,2.1444716877579605e-87,2.4556221778103165e-106,6.202465787706738e-111,3.7130989311009786e-59,1.3943602634136561e-92,7.475563317026428e-68,5.171382160707878e-94,2.630198655514241e-108,1.2062883536287122e-111,1.861245514049434e-114,6.610823288624592e-116,1.9770661473976274e-70,4.9456795124507854e-110,1.6254200895770905e-114,2.1439480002706862e-119,3.76,0.0,0.7424171764012326,0.9999999999963697,5.062937800656078e-41,2.4884477220099224e-64,1.8174075074224953e-18,1.8174075074679785e-18,2.8569166376533203e-19,5.541443589736607e-35,6.046454079608094e-34,4.2733665507445245e-29,4.715466463782754e-27,2.1704960210188225e-30,1.7960648466025718e-31,2.96434089104852e-35,1.913802897433378e-40,1.887895040983094e-45,5.091241945080781e-22,1.5310356311889752e-41,6.538489198327886e-42,8.814652758153196e-32,3.645139403055121e-56,1.1314569343924217e-38,2.062062341220346e-37,1.7263286707190146e-37,2.4294342544744456e-50,9.696140967293074e-50,3.099955599055943e-47,6.752847053577903e-39,1.0123637718216065e-60,3.6302887411827946e-12,3.716656275062999e-65,7.999076432734813e-60,6.923639510082032e-60,4.7168059627635215e-27,1.1357524228305158e-39,6.636145852238879e-58,1.0772503174830933e-52,5.061897100248162e-55,2.0097509712302314e-62,1.620739422046561e-55,1.0869063662092849e-31,1.5559641133653905e-73,6.490003858525706e-51,5.085509178084549e-62,6.748304666098722e-68,1.8346890838769924e-62,1.499563102643825e-68,4.7032914198602816e-52,3.585045710145351e-36,4.3391259336310263e-63,1.5728119422079623e-55,8.765783996019725e-57,8.337166971083403e-33,1.635451460776213e-58,7.633763115430141e-78,5.412549405236381e-83,5.324604300901224e-79,2.6982574067783117e-74,6.012670144479329e-93,1.0859507432131977e-90,7.842950857587753e-72,5.668246749329416e-78,1.3478345433081817e-30
7.308665391066029e-17,0.5070784374702157,1.710396240615358e-28,2.7858481646553805e-29,1.153249128849761e-30,1.018303638521827e-21,0.0,0.0,5.714143304273852e-19,1.5362095328005437e-32,5.366250938592982e-43,5.087639329785753e-30,4.223874178613244e-56,1.3187127890774066e-64,1.366303266888886e-46,5.200691538053388e-50,7.291809016807084e-52,4.062969083465867e-60,2.138097856542933e-80,3.431503769761724e-86,1.5691765722321054e-104,7.90892872533733e-109,2.9601941557192224e-58,8.92619353702231e-91,1.1962523820488117e-66,3.3102031306866394e-92,1.6837586991222464e-106,1.5413660164527306e-109,2.3831995573714565e-112,8.452846117991323e-114,3.1637655924758094e-69,6.327589880991332e-108,2.0811487829126984e-112,2.7450650662665585e-117,3.76,0.0,0.7424171764012326,0.999999999992739,4.050734828677483e-40,3.98205645426621e-63,3.635012237492036e-18,3.635012237673983e-18,5.714143304181058e-19,2.2167584617710965e-34,2.4187782211686734e-33,1.7094857398643005e-28,9.431461317161623e-27,8.68269069008314e-30,7.184844096386264e-31,1.18583286069795e-34,7.655835099243309e-40,7.552214317105987e-45,1.0183036385217734e-21,6.124641435658075e-41,2.6156087483612596e-41,3.526148064760903e-31,2.9163954557135724e-55,4.5262025098234816e-38,8.248919981236354e-37,6.9058766902132465e-37,1.9437934721212515e-49,7.757894861488768e-49,1.3067764173288322e-46,2.701358661318413e-38,8.099691861665102e-60,7.260970947481467e-12,2.973641405465113e-64,6.399869271319211e-59,5.53943753681399e-59,9.43412378753537e-27,4.543379436399982e-39,5.309420771756086e-57,8.619093646310884e-52,4.05003038188467e-54,3.2160377533128046e-61,1.2967169351118847e-54,4.347979307796011e-31,4.979783093307363e-72,5.192660435929101e-50,8.137916016630767e-61,1.0798856926086136e-66,1.4680355495365555e-61,2.3996496791806703e-67,3.7631095153616367e-51,1.4341643981360258e-35,6.943465742366005e-62,1.2584088059512597e-54,7.013293175074908e-56,3.335138195644692e-32,1.3084853997014087e-57,1.2215263559482452e-76,8.660960068227365e-82,8.523150393912807e-78,4.317797043769921e-73,1.9249051324854166e-91,3.4765792604297275e-89,1.2551586412752301e-70,1.8140932030723664e-76,2.6958153485583493e-30
1.4617727324120615e-16,0.5070784374702157,6.840082487411098e-28,5.642380932468536e-29,4.613184230881078e-30,2.0366625265492977e-21,0.0,0.0,1.142859663742721e-18,6.145088176725941e-32,4.293204555572481e-42,2.0351385512914796e-29,3.379259758741306e-55,1.0550203097429426e-63,5.465435452576539e-46,4.157574403901699e-49,5.833816475158496e-51,6.495764474389527e-59,6.842440582537866e-79,5.490685320645856e-85,1.003505133740333e-102,1.0104103883536515e-106,2.3764494065933275e-57,5.713496085846947e-89,1.9141336223317695e-65,2.1186959544608757e-90,1.0777436858818691e-104,1.971230608269486e-107,3.0510109274839193e-110,1.0813875545285402e-111,5.062392785826098e-68,8.097470926338573e-106,2.6642615942533155e-110,3.5142028150550696e-115,3.76,0.0,0.7424171764012326,0.9999999999854776,3.240741708180414e-39,6.371722441022207e-62,7.270221697365804e-18,7.270221698093624e-18,1.1428596637054237e-18,8.867399654948482e-34,9.675504556982835e-33,6.838221207571963e-28,1.8863501046338362e-26,3.473217602052816e-29,2.8740545846651478e-30,4.743524458051477e-34,3.062459027912387e-39,3.0210242914515373e-44,2.0366625265490825e-21,2.449956648782011e-40,1.0462862395347888e-40,1.4105166201978427e-30,2.3332383976500205e-54,1.8105598167519838e-37,3.2997017068990824e-36,2.7624630815171728e-36,1.555133210911633e-48,6.206708748463371e-48,5.760886148761426e-46,1.0805874343827353e-37,6.4800814024999925e-59,1.4522333892490564e-11,2.379080565065449e-63,5.120139287246721e-58,4.431760413364979e-58,1.8868759437874756e-26,1.8174257262998793e-38,4.247738264824605e-56,6.895711384064883e-51,3.2402293989686866e-53,5.146009387948534e-60,1.03742645102166e-53,1.739262494168736e-30,1.593642266666582e-70,4.1543913042613406e-49,1.3021546753344275e-59,1.7279427184843268e-65,1.1747160728104762e-60,3.8397184814352986e-66,3.010678175625876e-50,5.737126259485094e-35,1.1110236616001012e-60,1.0067907547105553e-53,5.6109010884506e-55,1.3341095557577095e-31,1.046838015173786e-56,1.9545415822657415e-75,1.3858240972809245e-80,1.3647011757704518e-76,6.908942896908095e-72,6.164143791707974e-90,1.113308895146269e-87,2.0087329670995095e-69,5.805505034567536e-75,5.3917769511676224e-30
2.9235851190229784e-16,0.5070784374702157,2.7357324859862957e-27,1.1567052570514267e-28,1.8453112382656315e-29,4.07338030260424e-21,0.0,0.0,2.285750330356691e-18,2.4580852806698306e-31,3.4346451682866455e-41,8.140719900611296e-29,2.703471971805736e-54,8.440362738143044e-63,2.1862186556776153e-45,3.324867913917857e-48,4.667200895654529e-50,1.0389234006991727e-57,2.189665380322364e-77,8.785320002884522e-84,8.48272343133451e-101,2.2613009228764647e-104,1.9243315028373734e-56,4.831959031326536e-87,3.06271765067146e-64,1.3560185816401784e-88,9.114600329825855e-103,4.414478171714846e-105,6.837024686660694e-108,2.422226751154587e-109,8.100122747686774e-67,1.8137316502183883e-103,5.932263448655176e-108,7.874889970275633e-113,3.76,0.0,0.7424171764012326,0.9999999999709549,2.5926549091003383e-38,1.0195101622692642e-60,1.45406406160521e-17,1.4540640618963436e-17,2.285750330207143e-18,3.5470360194462625e-33,3.870278942369013e-32,2.735344132902196e-27,3.772778059481529e-26,1.389315306357074e-28,1.1496452234658305e-29,1.897448386823965e-33,1.2250088347526658e-38,1.2084468136182433e-43,4.073380302603379e-21,9.800029058026206e-40,4.185231438982952e-40,5.642181271022067e-30,1.866653058703973e-53,7.242427741249281e-37,1.3199070952011716e-35,1.1050077140632477e-35,1.244145942880405e-47,4.965524147645498e-47,2.7312642497637704e-45,4.322437681306286e-37,5.184220645595523e-58,2.904505391215813e-11,1.903396838311568e-62,4.096209951921269e-57,3.54549248838985e-57,3.77380307417363e-26,7.269850812042325e-38,3.39827127404401e-55,5.516743695860864e-50,2.5922655594918062e-52,8.233894211403178e-59,8.299667086154914e-53,6.957191520805373e-30,5.099833939211327e-69,3.3236182285452563e-48,2.083517972810798e-58,2.7648090373105544e-64,9.401661795570293e-60,6.143772775042844e-65,2.408618768026548e-49,2.2950853823924657e-34,1.7776931696651669e-59,8.054580968262923e-53,4.4888277215398184e-54,5.336546732961193e-31,8.374902913570636e-56,3.1273460661276305e-74,2.2173749477285998e-79,2.1874810172817851e-75,1.1054680955293693e-70,1.9760348077036127e-88,3.5689281185071705e-86,3.215493907511983e-68,1.8578266763418162e-73,1.0783700139659913e-29
5.847209892244813e-16,0.5070784374702157,1.0942328908758636e-26,2.426282027815114e-28,7.381320062744815e-29,8.146815854714127e-21,0.0,0.0,4.571531663517827e-18,9.83244114340381e-31,2.7477487442320676e-40,3.2563211426224794e-28,2.16280323852656e-53,6.752370201145752e-62,8.744963547604167e-45,2.659417668030967e-47,3.7338198137719945e-49,1.6619582944968116e-56,7.007064246875839e-76,1.405669096462104e-82,5.4489168396076045e-99,2.9031122567546767e-102,1.580501227850991e-55,3.1042864598011526e-85,4.900431334186116e-63,8.678688869316622e-87,5.855664465326535e-101,5.668526035063031e-103,8.78098470255311e-106,3.110522195037513e-107,1.29604318585297e-65,2.329250358783676e-101,7.618727513033579e-106,1.0113904160170203e-110,3.76,0.0,0.7424171764012326,0.9999999999419095,2.074148549139056e-37,1.631243921773026e-59,2.9081478449179716e-17,2.9081478460825164e-17,4.571531662918913e-18,1.4188320350845527e-32,1.5481260279742747e-31,1.0941487826424302e-26,7.545714005584227e-26,5.557317755634117e-28,4.598627673169285e-29,7.589870754103485e-33,4.900087590637877e-38,4.83393651841087e-43,8.146815854710682e-21,3.9200539643939714e-39,1.6741106710714315e-39,2.256895466339479e-29,1.4933690253039286e-52,2.8970334683617917e-36,5.279678558829313e-35,4.4200758193242253e-35,9.953325036668494e-47,3.9724821792174215e-46,1.4340106128230873e-44,1.728992663433391e-36,4.147477694639826e-57,5.8090470470109764e-11,1.5228750793780933e-61,3.277008925226196e-56,2.836427657256646e-56,7.547657336219046e-26,2.907969907032781e-37,2.7186492862397204e-54,4.4134647875566365e-49,2.0738452649069495e-51,1.3174454077573998e-57,6.6399060387565175e-52,2.7829049170081774e-29,1.631975448381254e-67,2.658936657082892e-47,3.333685150154201e-57,4.4237755053414605e-63,7.5273549978553e-59,9.83021500690419e-64,1.9269255056806496e-48,9.1819404426287e-34,2.844353305240867e-58,6.4437668812042896e-52,3.591105283837269e-53,2.134640357762116e-30,6.700001857144585e-55,5.0038173402399375e-73,3.5478450346699424e-78,3.5110932212584303e-74,1.76877816472828e-69,6.343128534855447e-87,1.1456375565439242e-84,5.1488706945511976e-67,5.945149325059516e-72,2.156754656844328e-29
1.169445943868848e-15,0.5070784374702157,4.376811352133372e-26,5.304005359454832e-28,2.952543060851249e-28,1.6293686958933917e-20,0.0,0.0,9.143094329572871e-18,3.932996461495681e-30,2.1982120387312554e-39,1.3025351279492963e-27,1.730252847025301e-52,5.4019280141553556e-61,3.498003183945994e-44,2.1273434593723558e-46,2.987079506314405e-48,2.658877940847393e-55,2.2422821617269997e-74,2.249084924160275e-81,3.487571792316596e-97,3.7154092784136013e-100,1.3316430206871577e-54,1.9868871097999655e-83,7.840756634355536e-62,5.554415252577817e-85,3.74789640309524e-99,7.255305060961956e-101,1.1240132984684963e-103,3.981371665694595e-105,2.0736879425996005e-64,2.9814539501216256e-99,9.752359253138518e-104,1.2946315638743851e-108,3.76,0.0,0.7424171764012326,0.9999999998838187,1.6593286953328447e-36,2.6100124184604687e-58,5.8163154098455e-17,5.816315414503709e-17,9.143094327175783e-18,5.675382560499877e-32,6.192525229882439e-31,4.376617384894281e-26,1.5091906046282366e-25,2.2229384072497182e-27,1.8394604249225735e-28,3.0359637422025535e-32,1.9600469298314487e-37,1.933664515735613e-42,1.629368695892012e-20,1.568031532628911e-38,6.696485268657047e-39,9.027627778864852e-29,1.1947484786192263e-51,1.1588456031014361e-35,2.1118793413198777e-34,1.7680393201905673e-34,7.962723018653649e-46,3.17801088895325e-45,8.468035913109764e-44,6.916005851705892e-36,3.318084976017551e-56,1.1618120966063087e-10,1.2185305532341407e-60,2.6216260126685225e-55,2.269155597338994e-55,1.5095365865402311e-25,1.1631938797498004e-36,2.1749323385997286e-53,3.5307997535795355e-48,1.659089340048732e-50,2.1079305142145337e-56,5.3121060632887025e-51,1.1131676282520423e-28,5.222367160095796e-66,2.127166154773704e-46,5.33394135184787e-56,7.078107285896317e-62,6.031417849991984e-58,1.572848686400749e-62,1.5415526007954228e-47,3.6739992837677676e-33,4.5510006250548714e-57,5.155054560403919e-51,2.8729020549852164e-52,8.538604459583322e-30,5.360033309810069e-54,8.006158671025442e-72,5.6765881629984845e-77,5.653094380438846e-73,2.8300665956176185e-68,2.042370083350904e-85,3.688749838793983e-83,8.250975689280997e-66,1.9024643246721755e-70,4.3135240582835834e-29
2.3388958531575816e-15,0.5070784374702157,1.7507004960582583e-25,1.2413731323137098e-27,1.181020242497873e-27,3.2587429167373636e-20,0.0,0.0,1.8286219660614067e-17,1.5732025853541913e-29,1.758574847408537e-38,5.210154128789079e-27,1.3842063668400237e-51,4.321554910703722e-60,1.399204810444467e-43,1.7017984860320204e-45,2.389673093153757e-47,4.254000412605978e-54,7.175337467385115e-73,3.598547543867187e-80,2.2324107142155514e-95,4.755295081847534e-98,1.1735354357071012e-53,1.2716173569350578e-81,1.2545263893577188e-60,3.5548431551851155e-83,2.398671739706992e-97,9.286409979158784e-99,1.438748830315912e-101,5.096028435114983e-103,3.317915810230393e-63,3.816220527946766e-97,1.2483109423471848e-101,1.657140305535518e-106,3.76,0.0,0.7424171764012325,0.9999999997676375,1.3274669102278285e-35,4.176037628395801e-57,1.1632650532908597e-16,1.163265055154148e-16,1.8286219651022835e-17,2.2701792404979675e-31,2.477008088231613e-30,1.7506514010424424e-25,3.0185570744557583e-25,8.891776230278027e-27,7.357860409057868e-28,1.2143885843048558e-31,7.840223052174643e-37,7.735318324047314e-42,3.2587429167318344e-20,6.272157853086838e-38,2.678607738962812e-38,3.611060292220785e-28,9.558754894419016e-51,4.6356047741199584e-35,8.447516258061013e-34,7.072175264176905e-34,6.370203596967544e-45,2.542418770948003e-44,5.5727999623973795e-43,2.766409393087701e-35,2.6546088672170498e-55,2.3236231234135935e-10,9.751845518131307e-60,2.0973123381890295e-54,1.8153298742240902e-54,3.019078294413865e-25,4.6527873566364145e-36,1.7399510390921815e-52,2.8246509578782155e-47,1.3272767250644822e-49,3.37270309464049e-55,4.249936998208877e-50,4.452681833421858e-28,1.6711647972653374e-64,1.7017396543361108e-45,8.534342240479233e-55,1.132503009413961e-60,4.8403455820272336e-57,2.5165693259061916e-61,1.2332469586018447e-46,1.4705669940705668e-32,7.281629107494398e-56,4.124060410548539e-50,2.2983297114321567e-51,3.415450148908706e-29,4.28803939891523e-53,1.2809894674941382e-70,9.082569987258331e-76,9.157954147515182e-72,4.528117898202547e-67,6.615942765505315e-84,1.1949192249883407e-81,1.3242280974636174e-64,6.08791170746207e-69,8.627064083596857e-29
3.508345762446315e-15,0.5070784374702157,3.7202235233706664e-25,2.0877736727096983e-27,2.5096699140073103e-27,4.8881171375813565e-20,0.0,0.0,2.7429344990586375e-17,3.3430579942625493e-29,5.028428783961012e-38,1.1071586343747598e-26,3.95796806731518e-51,1.2356954960616579e-59,2.9733124149896393e-43,5.052149881256221e-45,7.094350027959866e-47,1.6093560422809735e-53,3.3567857861932064e-72,1.3245054466685462e-79,1.1228673433196354e-94,2.4890256678482634e-97,3.555768319743105e-53,6.39597104199267e-81,4.746133087371978e-60,1.992535801867261e-82,1.206481104608378e-96,4.8607198851041605e-98,7.530755699751026e-101,2.667379781553295e-102,1.2649567454299553e-62,1.983411119510391e-96,6.501894873048201e-101,8.612050766834395e-106,3.76,0.0,0.7424171764012324,0.9999999996514569,3.7957286140755434e-35,1.5798815060989203e-56,1.7448985649179723e-16,1.7448985688774624e-16,2.7429344970203214e-17,4.824164519893347e-31,5.263633929403086e-30,3.7201370023436363e-25,4.528051608261963e-25,1.889503860510045e-26,1.5635465060221089e-27,2.580577670481734e-31,1.6660512425254142e-36,1.643864473235721e-41,4.888117137569591e-20,1.332837202067539e-37,5.692057211893931e-38,7.673508856514543e-28,2.733345050745465e-50,9.85097679169507e-35,1.7950952295576753e-33,1.5028383674279565e-33,1.8911563160302918e-44,7.547814193753675e-44,1.553037236346059e-42,5.878624386598987e-35,7.590781200995207e-55,3.4854303932298903e-10,2.789101593014527e-59,5.997017149735792e-54,5.190712835029402e-54,4.528620004324486e-25,9.887180535892215e-36,4.975176305450471e-52,8.385691835602033e-47,3.9403571982330324e-49,1.2759633948831577e-54,1.2152629506724299e-49,9.461955968366624e-28,7.795954189347144e-64,5.052045217992492e-45,3.22871832836254e-54,4.317673147350356e-60,1.3868566344381217e-56,9.594430696299677e-61,3.6612059753701545e-46,3.1263724043299747e-32,2.754790751264547e-55,1.2242677462282973e-49,6.571793838894925e-51,7.257836523801292e-29,1.2261122052644062e-52,4.7148952577765925e-70,3.3429912768956344e-75,3.3949653102580475e-71,1.7130133476205678e-66,3.0384891853122457e-83,5.487885954010918e-81,5.0535724244965187e-64,2.839999893717685e-68,1.2940606091049252e-28
4.677795671735049e-15,0.5070784374702157,6.346250215024629e-25,3.069602171120925e-27,4.281203330212732e-27,6.517491358425377e-20,0.0,0.0,3.6572470319489795e-17,5.702865872804816e-29,1.060641709507133e-37,1.8886832013477884e-26,8.348504416207759e-51,2.60644067855077e-59,5.0721231183130135e-43,1.100829197226383e-44,1.5458224937161354e-46,4.189117532930633e-53,1.0829241765343354e-71,3.3592341100089253e-79,4.88856111740635e-94,1.4487681118511475e-96,7.905020490286079e-53,2.7841986701300307e-80,1.2354165022438069e-59,7.273786487261079e-82,5.2518775322300344e-96,2.829275735434237e-97,4.383473830194125e-100,1.5526058562891406e-101,3.4034618303481923e-62,1.1174993076536965e-95,3.652941882273424e-100,4.8527194650907696e-105,3.76,0.0,0.7424171764012323,0.9999999995352765,8.006294381059758e-35,4.112425111073242e-56,2.3265320758658883e-16,2.3265320826203156e-16,3.657247028471692e-17,8.22950750973981e-31,8.979124597600986e-30,6.346118539038548e-25,6.037674208337638e-25,3.223272552385541e-26,2.667227437651614e-27,4.40216363211701e-31,2.8420928518998338e-36,2.804420426013962e-41,6.517491358405281e-20,2.273668783444629e-37,9.710002913913053e-38,1.3090108468897991e-27,5.765694724957697e-50,1.6805099843248437e-34,3.062217262884384e-33,2.5636664549144828e-33,4.1207326049031555e-44,1.6446299950320812e-43,3.2631905505838705e-42,1.0028245581036013e-34,1.6011747934214245e-54,4.6472339060673484e-10,5.884608823320993e-59,1.26494748514413e-53,1.094872135273632e-53,6.038161716272102e-25,1.6866373421092835e-35,1.0494092176938114e-51,1.8271992159179645e-46,8.585836208628014e-49,3.3213274542403774e-54,2.563448786523272e-49,1.614099003079392e-27,2.373875570694406e-63,1.1008147288316134e-44,8.404340496677497e-54,1.161703070861944e-59,2.9316394683669098e-56,2.581454158334302e-60,7.977579939318239e-46,5.335448485922862e-32,7.17070852641234e-55,2.66749997002758e-49,1.3861827038818913e-50,1.2381019359992203e-28,2.5862268458786663e-52,1.1958000172579902e-69,8.478553197913531e-75,8.731863470520308e-71,4.4588052425201874e-66,9.15186578767035e-83,1.6529446726328178e-80,1.3623144258803888e-63,8.64782669082041e-68,1.7254150840345048e-28
