Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231)
0.039266974341071924,0.47665878219390534,5.92784650100418e-09,2.231301463339402e-09,1.3295649110921534e-07,0.00014486300849664852,0.0,0.0,1.2146843899045012e-05,7.685289961279685e-06,2.4230103872681293e-05,0.0003095683486066193,1.0530364299207084e-14,1.3179763396835675e-26,8.830217785942001e-24,2.4921956690792217e-17,5.1788876367964926e-14,1.1954515312026974e-10,9.095798429756063e-24,1.2116652313610561e-26,-1.9525915938991476e-23,-5.198599726678458e-27,1.964463650808309e-19,6.632000063459199e-15,2.7394160721750787e-18,1.9693320421514707e-18,1.0902033522261108e-30,2.6838642409808805e-23,8.630521298636858e-22,7.251162554755004e-27,2.3297583483991903e-18,9.686782993655672e-24,1.5909630673253016e-25,2.8434221321452243e-23,3.76,0.0,0.6511035166940127,0.9669308955911987,0.03283526543848719,8.425546018404768e-11,8.930580605455998e-09,0.0007135547531484602,3.3850567425591996e-05,1.750438295023426e-14,2.1147938379958033e-17,3.4575572770278967e-09,1.525676555346024e-10,1.902996238037751e-05,0.032538675793171296,9.560580950537822e-10,0.00037687989960867634,1.916289168247075e-08,2.3928609428140837e-07,4.532678123865723e-05,2.0050166942056308e-10,2.5283601437483394e-06,1.9899292801930272e-09,3.334571470252302e-11,5.762225321738848e-15,2.914987478227778e-06,1.315737933347862e-11,3.340778130613391e-09,1.3525758533686013e-10,4.913995908828183e-07,4.271865112537596e-14,2.0250251114290356e-05,3.007007941979023e-20,1.5180356130457832e-13,2.8237326360898342e-14,1.639331214259522e-11,1.65889639283415e-08,1.4112352686803842e-13,1.0447905132718778e-14,3.529930690523595e-16,4.750804234567886e-11,8.731370097571718e-13,7.659497917022426e-10,2.517406587167853e-11,6.139337041074689e-11,4.2792977861901106e-11,3.718644911127648e-11,2.2048031746852947e-14,5.0202467358070455e-12,3.140014739004788e-09,1.5544692963279066e-10,6.594070819587023e-11,1.7275465384989835e-06,5.2712122893529734e-14,1.2827543853703135e-14,1.5495772896785577e-12,3.5555410626090375e-21,8.757687390382355e-22,1.9924960451017645e-13
0.03971126068106353,0.47665902614089367,5.929763782916681e-09,2.2351431885847313e-09,1.3295330313840336e-07,0.00014646007322225427,0.0,0.0,1.2148893052193068e-05,7.68249045339686e-06,2.4558627068670783e-05,0.000313034948335302,1.0805433234055009e-14,1.3244133419126656e-26,8.920552105634958e-24,2.5258980030963686e-17,5.241400273063874e-14,1.2394852265641567e-10,9.228041546866652e-24,9.514583627432792e-27,-1.8891246186985437e-23,-4.293343086539982e-27,1.9952321190827279e-19,6.793208629824528e-15,2.773147443345411e-18,2.040354799014345e-18,1.1385806863195412e-30,2.799000788314439e-23,8.935346314386333e-22,7.488740618336497e-27,2.393299746666181e-18,9.936615872979194e-24,1.6342107927151353e-25,2.9849899231127245e-23,3.76,0.0,0.6507080406825675,0.9665441179405482,0.0332202479535966,8.617001031836091e-11,8.93129024297946e-09,0.0007216902773105368,3.3842374483846465e-05,1.749876240942288e-14,2.1141147887664143e-17,3.4568022148880427e-09,1.525475313745114e-10,1.9017736500310155e-05,0.03292002933197432,9.564521382916158e-10,0.0003813860028612791,1.9397711750096263e-08,2.419474799512287e-07,4.5908423723919614e-05,2.004104298233048e-10,2.52797967703017e-06,2.013506964122227e-09,3.3703271761482987e-11,5.824010436391464e-15,2.9763689027274256e-06,1.3331537772795411e-11,3.3857223752900936e-09,1.3706126147710373e-10,5.038899157746125e-07,4.324984999184261e-14,2.024215090301031e-05,3.050756077695669e-20,1.5622134055034342e-13,2.897276762523821e-14,1.650060321750424e-11,1.6944373544715317e-08,1.4479422395180777e-13,1.0715919815023077e-14,3.614917869887508e-16,4.873056196415515e-11,8.836210334320803e-13,7.656225470530963e-10,2.581154792025554e-11,6.271186670184944e-11,4.369453479396623e-11,3.7745132411805696e-11,2.2305888999529533e-14,5.137662546835926e-12,3.17934043102072e-09,1.5533030351083107e-10,6.67398124050322e-11,1.7688337815014074e-06,5.335023055938379e-14,1.2824777624829645e-14,1.608107992385566e-12,3.6898616163775426e-21,9.099489330382388e-22,2.0705938029442156e-13
0.04015554702105514,0.47665927015585025,5.9316791390199426e-09,2.238999721140306e-09,1.3295015235254007e-07,0.00014805612253066005,0.0,0.0,1.2150935895878976e-05,7.679687859739093e-06,2.4887096574785384e-05,0.0003165007404173445,1.1084328419906321e-14,1.332834387008687e-26,9.011765445014715e-24,2.5601398025385292e-17,5.304000064314179e-14,1.2846392913714903e-10,9.360579877944197e-24,5.3766580281357565e-27,-1.8486277536357614e-23,-1.098095337897359e-27,2.0264558511571114e-19,6.956639618314323e-15,2.8069434333606476e-18,2.113316781439336e-18,1.186265356165136e-30,2.917559141901387e-23,9.247453485791391e-22,7.731599413435406e-27,2.4578479912448382e-18,1.0189784806450704e-23,1.6781405318665856e-25,3.131864102833988e-23,3.76,0.0,0.650312815271546,0.9661575859847498,0.03360498502109473,8.810594279288516e-11,8.931996799158512e-09,0.0007298243505377114,3.38341902044978e-05,1.749313934602648e-14,2.1134354394613233e-17,3.4560478887765914e-09,1.525274974703459e-10,1.9005524053896996e-05,0.03330113857890103,9.56814752662648e-10,0.00038588803707044267,1.9632498620276162e-08,2.4462200734791635e-07,4.6490520425887576e-05,2.0031931194623094e-10,2.5275994263686804e-06,2.0370621908111755e-09,3.4062371022791813e-11,5.8860620377974874e-15,3.0382630944351314e-06,1.3505953783890427e-11,3.430748740612787e-09,1.3886800122011608e-10,5.165433044737832e-07,4.378106062791432e-14,2.023405583726003e-05,3.0946853888718065e-20,1.607111361357873e-13,2.9718460082565134e-14,1.6607938744258328e-11,1.7303375683893948e-08,1.4851590493095973e-13,1.0987580807999882e-14,3.701027445687034e-16,4.9969300463287433e-11,8.941106297307039e-13,7.652960317046795e-10,2.6457105712712892e-11,6.40424867288831e-11,4.460381167766494e-11,3.8304025177174717e-11,2.2563573335060346e-14,5.2563860483947665e-12,3.218691464431085e-09,1.552138017811664e-10,6.753880394205521e-11,1.8105731320301876e-06,5.398833643030808e-14,1.2822008499519791e-14,1.6681160187396646e-12,3.827572950101055e-21,9.450499721873908e-22,2.1508026305805253e-13
0.04059983336104674,0.47665951423875913,5.933592569667432e-09,2.2428710145630553e-09,1.3294703866037437e-07,0.00014965115634579768,0.0,0.0,1.2152972440805155e-05,7.676882191413344e-06,2.5215512458830387e-05,0.000319965725570303,1.1367059734867608e-14,1.3318220386857266e-26,9.103867111374404e-24,2.5949247698349015e-17,5.366687793939706e-14,1.3309297440206168e-10,9.493421812472275e-24,7.501762381867242e-27,-1.8251478253690174e-23,-3.586137945216022e-27,2.0581374016695847e-19,7.122307148595203e-15,2.840804890785883e-18,2.1882600625008825e-18,1.2402684105297886e-30,3.039659322390865e-23,9.566937400345226e-22,7.979789376366802e-27,2.523408924675383e-18,1.044624942077364e-23,1.7227533511230997e-25,3.2841811303669855e-23,3.76,0.0,0.6499178401864079,0.9657712994530921,0.03398947691005411,9.006325322366115e-11,8.932700254539212e-09,0.0007379569779602234,3.38260146072353e-05,1.7487513311169014e-14,2.1127557238421773e-17,3.4552942094680897e-09,1.5250754952245237e-10,1.899332492744596e-05,0.03368200380479596,9.571475037581998e-10,0.0003903860069222195,1.9867252098171274e-08,2.4730962599836446e-07,4.7073070838280135e-05,2.0022831370345873e-10,2.52721958906022e-06,2.0605949628845194e-09,3.4423003543177595e-11,5.948378574307885e-15,3.1006666030198272e-06,1.3680628827303882e-11,3.475857203416666e-09,1.4067780639305995e-10,5.293599659177191e-07,4.431228264208602e-14,2.0225965911398744e-05,3.138796881574653e-20,1.6527330527575388e-13,3.047443627997255e-14,1.6715318694517302e-11,1.76659658143006e-08,1.522887132472732e-13,1.1262895425977672e-14,3.7882616022095835e-16,5.122427903693787e-11,9.046059506954929e-13,7.649702486818116e-10,2.7110740642890832e-11,6.538517630338273e-11,4.552076065176096e-11,3.886310991693714e-11,2.2821088288843415e-14,5.376415644796931e-12,3.258067815063338e-09,1.550974138925423e-10,6.83376824306966e-11,1.8527633567106496e-06,5.4626495441522416e-14,1.2819236200347393e-14,1.7296206632533255e-12,3.968719355443893e-21,9.810866648871039e-22,2.2331556131289564e-13
0.04104411970103835,0.4766597583897136,5.935504075535462e-09,2.2467570148984924e-09,1.3294396170559882e-07,0.00015124517459209614,0.0,0.0,1.2155002697439355e-05,7.67407345960105e-06,2.5543874799173353e-05,0.00032342990450769316,1.1653637019427411e-14,1.3443725008726008e-26,9.196857429208426e-24,2.6302567227154426e-17,5.429462220094302e-14,1.3783726500098662e-10,9.626563234893792e-24,2.238975903039982e-28,-1.840297980759348e-23,4.91204145801416e-27,2.0902793298169968e-19,7.290225473692415e-15,2.874730657468389e-18,2.265227210505645e-18,1.2862054728186098e-30,3.16522496748531e-23,9.893892995596283e-22,8.23341109257369e-27,2.5899895227438385e-18,1.0706136688034279e-23,1.7680646542367126e-25,3.442078830051479e-23,3.76,0.0,0.6495231151532146,0.9653852580752283,0.03437372388896252,9.204193725096781e-11,8.933400653417914e-09,0.0007460881646953354,3.381784748520062e-05,1.748188537376769e-14,2.112075799846226e-17,3.4545413640604135e-09,1.5248769554109234e-10,1.8981139233539483e-05,0.034062625279914646,9.574519099619208e-10,0.0003948799170891409,2.010197275936617e-08,2.5001028546819484e-07,4.7656074454116747e-05,2.0013743768529715e-10,2.526840351453926e-06,2.084105369324202e-09,3.478516041796886e-11,6.01095852176877e-15,3.163575992584405e-06,1.3855558884547453e-11,3.5210477267152695e-09,1.424906702747258e-10,5.423401089237542e-07,4.4843515174040903e-14,2.0217881119697556e-05,3.1830909351235804e-20,1.69908206459596e-13,3.1240716866485416e-14,1.6822742674112882e-11,1.8032139404972147e-08,1.5611277584249198e-13,1.1541874955028282e-14,3.8766246318705355e-16,5.2495518789477995e-11,9.151066381895564e-13,7.646452006203208e-10,2.777245404307295e-11,6.673988092139584e-11,4.644533601505121e-11,3.942236966621887e-11,2.307842705606787e-14,5.497749782031468e-12,3.2974693819061206e-09,1.5498116412655237e-10,6.913644523033995e-11,1.8954032237078263e-06,5.526456403152803e-14,1.2816461379627026e-14,1.7926412391524932e-12,4.1133451665413405e-21,1.0180725846968557e-21,2.317685972314125e-13
0.041488406041029956,0.4766600026085555,5.937413669129243e-09,2.250657685550538e-09,1.329409216776142e-07,0.00015283817719448213,0.0,0.0,1.2157026676683216e-05,7.671261675583547e-06,2.587218369108771e-05,0.00032689327793905537,1.1944070224080254e-14,1.3261550943362687e-26,9.290757646873207e-24,2.666139243552968e-17,5.4923260212616626e-14,1.4269841362149527e-10,9.760028146186162e-24,1.433627676919422e-26,-1.791567098647569e-23,-1.0864515318177414e-26,2.1228842014067066e-19,7.460409012075415e-15,2.9087237736826318e-18,2.344261448419407e-18,1.3551465333139161e-30,3.2954370880003316e-23,1.0228415217395393e-21,8.492445223437114e-27,2.6575942319206197e-18,1.096914147541239e-23,1.8140555402687447e-25,3.605696671903437e-23,3.76,0.0,0.6491286398987502,0.9649994615820287,0.034757726225606016,9.40419904847392e-11,8.934097925167353e-09,0.0007542179158475892,3.380968914348658e-05,1.7476253017396896e-14,2.1113952929342256e-17,3.45378888983083e-09,1.5246791455637366e-10,1.8968966575301736e-05,0.03444300327380637,9.577294254394227e-10,0.0003993697722285861,2.0336659693311945e-08,2.5272393573062133e-07,4.823953076516822e-05,2.0004667554855394e-10,2.5264618825009436e-06,2.1075933059236885e-09,3.5148832765977636e-11,6.073800310425852e-15,3.2269878457178478e-06,1.4030752693430967e-11,3.5663203016968488e-09,1.4430660274156257e-10,5.554839419961166e-07,4.5374758467737253e-14,2.020980145668087e-05,3.2275693428083985e-20,1.7461619974694248e-13,3.2017348466443435e-14,1.6930211087087913e-11,1.8401891926175927e-08,1.5998825411317623e-13,1.182452174963732e-14,3.966116108083852e-16,5.3783040966047007e-11,9.256134599851905e-13,7.643208903039141e-10,2.8442247325172055e-11,6.81065480415576e-11,4.737748795042941e-11,3.9981788176313566e-11,2.3335606616841827e-14,5.620386811409185e-12,3.336896242438341e-09,1.548649909549195e-10,6.993509539775906e-11,1.9384915034516705e-06,5.5902899314516415e-14,1.2813682531977774e-14,1.8571970843200828e-12,4.2614947752738785e-21,1.0560245555767e-21,2.404427108196692e-13
0.04193269238102156,0.4766602468955457,5.939321339230057e-09,2.254572963024972e-09,1.329379178814166e-07,0.00015443016407895439,0.0,0.0,1.2159044389039024e-05,7.668446850832415e-06,2.620043925951397e-05,0.0003303558465656038,1.22383692042989e-14,1.3371411178795653e-26,9.385555141194552e-24,2.7025763666373614e-17,5.555276174159462e-14,1.476780417904194e-10,9.893795920685302e-24,7.97987123550118e-27,-1.727051117819782e-23,-3.757335365925326e-27,2.1559546205811565e-19,7.632872432208075e-15,2.942780827874782e-18,2.4254069269950623e-18,1.4074073392459176e-30,3.4298737663830694e-23,1.0570599620542608e-21,8.757069375426122e-27,2.7262316353422965e-18,1.123568715000619e-23,1.860762561784875e-25,3.775176681822274e-23,3.76,0.0,0.648734414150968,0.9646139097046875,0.035141484186637685,9.606340856353934e-11,8.93479217447742e-09,0.0007623462365058255,3.380153906305593e-05,1.7470619599583648e-14,2.11071470364889e-17,3.4530373871668696e-09,1.524482330322601e-10,1.8956807377872494e-05,0.03482313805487952,9.579814065226743e-10,0.00040385557697090736,2.0571314060896273e-08,2.55450526895698e-07,4.882343926221787e-05,1.999560368462766e-10,2.526084320806503e-06,2.131058957664558e-09,3.551401180604261e-11,6.136902469524155e-15,3.2908987728217565e-06,1.420619820957496e-11,3.6116748835558224e-09,1.4612558819930025e-10,5.687916734308411e-07,4.590601096074318e-14,2.020172691650529e-05,3.2722316091881636e-20,1.7939764763916012e-13,3.280433643779914e-14,1.7037723078790776e-11,1.8775218843102335e-08,1.6391525511428254e-13,1.211085236714422e-14,4.0567430237524767e-16,5.508686676732932e-11,9.36125386088695e-13,7.639973194228832e-10,2.9120121853673874e-11,6.948512261913431e-11,4.831717398547243e-11,4.0541350290120436e-11,2.359260510384179e-14,5.744325204988936e-12,3.3763482421220804e-09,1.5474897506619995e-10,7.073362771149605e-11,1.9820269693687174e-06,5.65410203049796e-14,1.2810901671793193e-14,1.9233075724183964e-12,4.413212653838145e-21,1.0949542841474588e-21,2.493412677292323e-13
0.04237697872101317,0.47666049125060034,5.941227090224315e-09,2.2585028062721595e-09,1.3293495033609142e-07,0.00015602113517238715,0.0,0.0,1.216105584529626e-05,7.66562899695329e-06,2.652864165061673e-05,0.00033381761108358015,1.2536543900744901e-14,1.3483182131129141e-26,9.481264939461628e-24,2.7395718113565544e-17,5.6183139773905784e-14,1.5277777884877854e-10,1.0027882869433873e-23,1.4358203053472563e-27,-1.692478469526773e-23,4.22083751616556e-27,2.1894931977287716e-19,7.807630615858353e-15,2.9769034746780824e-18,2.508708624924444e-18,1.4604145161130043e-30,3.568130913061056e-23,1.0920542059528494e-21,9.027305174500209e-27,2.795906989095997e-18,1.150562490434443e-23,1.908180155226694e-25,3.950663066125665e-23,3.76,0.0,0.6483404376388137,0.9642286021760392,0.03552499803774458,9.810618707929614e-11,8.935483353154405e-09,0.0007704731317426898,3.379339739483969e-05,1.746498378775491e-14,2.1100338325148733e-17,3.4522866062260615e-09,1.5242863952845858e-10,1.8944661399313244e-05,0.035203029890570725,9.582091295433072e-10,0.000408337335925165,2.0805935811660005e-08,2.5819000955207007e-07,4.9407799435031035e-05,1.9986551672885272e-10,2.525707783110389e-06,2.1545023336234475e-09,3.5880688786702374e-11,6.200263468072704e-15,3.355305408416884e-06,1.4381900128785012e-11,3.657111428847897e-09,1.4794763267412004e-10,5.822635112329859e-07,4.6437272531187576e-14,2.0193657493661483e-05,3.31707910582567e-20,1.8425291465017756e-13,3.360172049349956e-14,1.714527881610003e-11,1.9152115619969945e-08,1.678939316532328e-13,1.2400871637224478e-14,4.148506410432058e-16,5.640701731763776e-11,9.466428789378276e-13,7.636744898080508e-10,2.980607896538874e-11,7.087555330830451e-11,4.9264347134279475e-11,4.110104174334642e-11,2.38494321108985e-14,5.869563443581546e-12,3.4158252961547818e-09,1.5463308649950723e-10,7.15320408766279e-11,2.0260083978551865e-06,5.71790969971648e-14,1.2808117966854224e-14,1.990992108479534e-12,4.568543347832691e-21,1.1348776940969448e-21,2.584676563089154e-13
0.042821265061004775,0.47666073567366374,5.943130931556721e-09,2.262447172447792e-09,1.3293201915670181e-07,0.00015761109040228756,0.0,0.0,1.2163061056341945e-05,7.662808125607416e-06,2.6856791023294316e-05,0.00033727857218376195,1.2838604245438996e-14,1.3443566832375076e-26,9.577900369730855e-24,2.7771292922821e-17,5.6814403724219916e-14,1.5799926131988693e-10,1.0162301026250754e-23,5.665665037590372e-27,-1.681833531954976e-23,-4.46590624793733e-28,2.223502520991091e-19,7.984698644356381e-15,3.0110930796950886e-18,2.594212289363754e-18,1.5246271920780686e-30,3.71035960532531e-23,1.1278338657735643e-21,9.303173172113102e-27,2.8666259420238474e-18,1.1778765735922217e-23,1.9563000318674763e-25,4.132302014661017e-23,3.76,0.0,0.6479467100920819,0.9638435387297151,0.03590826804379009,1.0017032163205495e-10,8.936171438034133e-09,0.0007785986066090901,3.378526425455849e-05,1.745934423530914e-14,2.109352477652249e-17,3.451536299650102e-09,1.5240912263899539e-10,1.893252843406257e-05,0.03558267904748716,9.584138071458698e-10,0.00041281505368213916,2.1040524352228252e-08,2.609423345600141e-07,4.999261077207367e-05,1.997751106090827e-10,2.5253323728707667e-06,2.1779233606764666e-09,3.624885500866994e-11,6.263881783814285e-15,3.4202044081063113e-06,1.4557862686741658e-11,3.7026299378352065e-09,1.4977273832643507e-10,5.958996630947365e-07,4.696854305515072e-14,2.0185593182657786e-05,3.362113071805857e-20,1.8918236709224767e-13,3.4409535612967223e-14,1.7252878366494742e-11,1.953257772157058e-08,1.7192442972675334e-13,1.2694586182544663e-14,4.2414077862919673e-16,5.7743513724818095e-11,9.571662147118722e-13,7.63352403075794e-10,3.050011998756876e-11,7.227778726355019e-11,5.0218959591594516e-11,4.1660848981566526e-11,2.4106096609645513e-14,5.9960998802615006e-12,3.4553274785460603e-09,1.5451728694386589e-10,7.233033770565611e-11,2.070434567799398e-06,5.781736101774484e-14,1.2805330669526142e-14,2.060270125847789e-12,4.7275314678953316e-21,1.1758108999032456e-21,2.678252857431631e-13
0.04326555140099638,0.4766609801648833,5.945032853365899e-09,2.2664060059476017e-09,1.329291237632708e-07,0.00015920002969671654,0.0,0.0,1.216506003275784e-05,7.65998424848651e-06,2.7184887543979062e-05,0.0003407387305523458,1.3144560152710716e-14,1.3547365136485258e-26,9.675457038052727e-24,2.815252847409524e-17,5.744654145863744e-14,1.6334413080440843e-10,1.0297042358383378e-23,-3.5059463361840248e-28,-1.7255866318008818e-23,6.988186202166806e-27,2.2579852649099343e-19,8.164091741576507e-15,3.045347959489743e-18,2.6819642081972158e-18,1.5797624471207e-30,3.856358391599977e-23,1.1644085808153681e-21,9.584809108205683e-27,2.93839605803137e-18,1.2055414413730382e-23,2.0051468923471997e-25,4.320241151751955e-23,3.76,0.0,0.6475532312411857,0.9634587190995151,0.03629129446903897,1.0225580783865672e-10,8.936856481574707e-09,0.0007867226661387659,3.377713932031501e-05,1.745370310524862e-14,2.1086709644235853e-17,3.4507868480839338e-09,1.523896990791035e-10,1.8920408712998316e-05,0.03596208579163252,9.58596610110157e-10,0.00041728873481827706,2.127508040724523e-08,2.6370745278914035e-07,5.0577872761160645e-05,1.996848242628181e-10,2.5249581856523384e-06,2.2013221785549215e-09,3.6618501823322344e-11,6.327755952670174e-15,3.485592442488187e-06,1.4734078423251817e-11,3.748230371202097e-09,1.5160089762558715e-10,6.097003365993293e-07,4.7499821344874615e-14,2.017753397778024e-05,3.4073335577747095e-20,1.9418637261012004e-13,3.5227798948658866e-14,1.7360521221414658e-11,1.99166006117411e-08,1.7600687213302437e-13,1.2992008349875981e-14,4.3354520942859456e-16,5.909637707927909e-11,9.676948597222644e-13,7.630310604006318e-10,3.120224620596316e-11,7.36917713356406e-11,5.118096840592475e-11,4.22207589166456e-11,2.4362584918992778e-14,6.1239329774994274e-12,3.4948546807728737e-09,1.5440163312028743e-10,7.312851419748303e-11,2.115304259662697e-06,5.845545901704737e-14,1.2802541024697217e-14,2.1311610777814794e-12,4.890221669353067e-21,1.2177669065689396e-21,2.7741757991760516e-13
