Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069)
0.015121676464581077,0.3887381648883894,3.76,0.0,6.002988218732783e-11,0.18413829312835733,0.6050916833482048,0.0,0.0011675131656001426,0.4761671209221578,1.5790434987360844e-14,3.2291392620548684e-10,1.6177790419071222e-18,5.8718874002653964e-21,0.00014887321907232668,1.032825427860932e-09,0.0016197637781065152,0.17917312390132664,0.00021060709589767917,3.4674437597098683e-07,0.00022769334450375384,1.1437631373658335e-12,0.6074644887241215,1.1932086964621008e-05,2.592098514856902e-11,4.835784079796897e-11,4.602444074960999e-06,4.086169697274597e-11,8.149659258339712e-10,4.19830986787495e-14,4.31055713716627e-07,6.49131237556436e-06,0.058913729316079425,1.0829946975997215e-17,9.473986292160975e-09,1.7858336624568392e-10,3.58653839465264e-05,1.9677161187437427e-11,1.135131844852765e-17,3.7124234425353977e-13,1.0927196491255939e-13,1.736631808124124e-11,6.084860719423179e-10,1.8083748063574314e-15,7.201790624643994e-13,8.362295872375282e-13,2.0030542213847277e-13,5.046300011436275e-18,1.8137446302726686e-10,3.162931374709153e-16,6.127428642045481e-09,2.787893716684762e-08,2.5002205856072443e-12,2.227649852317753e-11,2.490311410283189e-09,1.5708308950034293e-13,4.2409486416888164e-07,1.0529730031266012e-13,5.2192257292667955e-06
0.015123401849230816,0.38873588010331744,3.76,0.0,5.939314280854052e-11,0.18410458350464257,0.6050940407523336,0.0,0.0011666507928941492,0.47616737733315123,1.552448505452765e-14,3.2027254895230426e-10,1.6117765367400959e-18,5.8497566747232435e-21,0.00014861871801047334,1.0305515934111855e-09,0.0016179914602921979,0.17923961063155272,0.00021043573381143143,3.4648810665717653e-07,0.00022733807540087074,1.1342054289824108e-12,0.6074645867691514,1.1811197089966266e-05,2.524237521032148e-11,4.743784703726973e-11,4.5588966514195264e-06,4.009861442639832e-11,8.135779728268175e-10,4.116366359999091e-14,4.3036876109659655e-07,6.483345362440108e-06,0.05884731065531252,1.0577596949461501e-17,9.457520064359206e-09,1.7568444927386964e-10,3.585881817733185e-05,1.96428523830413e-11,1.1210920351628472e-17,3.637944782770223e-13,1.0709267513761203e-13,1.701937396487295e-11,5.945455092321261e-10,1.7710591312888551e-15,7.01276931639385e-13,8.157227424065978e-13,1.9536043830485066e-13,4.923444115830179e-18,1.799015729094366e-10,3.133281493604572e-16,6.1108247562611845e-09,2.7833320214867825e-08,2.4414699207292326e-12,2.174743663483245e-11,2.44736626871011e-09,1.5339149620836712e-13,4.2338505029791104e-07,1.0278383632351633e-13,5.219155834221151e-06
0.015125127233880554,0.38873359967218823,3.76,0.0,5.876870893306282e-11,0.18407093810126557,0.6050963911658219,0.0,0.001165790868790829,0.47616763223348074,1.5263735086086844e-14,3.1767562376564147e-10,1.6058123046980879e-18,5.827809707100402e-21,0.00014836505169850807,1.0282948820854764e-09,0.0016162244377647865,0.1793059732992628,0.00021026468662364004,3.462325430618788e-07,0.00022698395406943006,1.1248138430146669e-12,0.6074646832587368,1.1691564431574398e-05,2.4583316681296037e-11,4.6536594629239956e-11,4.5157675481721015e-06,3.935099294746248e-11,8.121945608199356e-10,4.0381891292112626e-14,4.29685225059507e-07,6.475397969097638e-06,0.05878101592842359,1.0321429847335664e-17,9.441120638283957e-09,1.7283568960755907e-10,3.585226492279019e-05,1.9608683600569074e-11,1.1065720029775864e-17,3.5650820490062556e-13,1.0494896332238901e-13,1.6679915018665395e-11,5.809403117865588e-10,1.7359549712548139e-15,6.828991022445915e-13,7.957427567055954e-13,1.9058402830002083e-13,4.809265135620512e-18,1.784570063595481e-10,3.1039260253631716e-16,6.094286285252206e-09,2.778785485674143e-08,2.3841693193607054e-12,2.123157765285733e-11,2.405215109929744e-09,1.4979096258657082e-13,4.2267752582334715e-07,1.0032368296156106e-13,5.219085924301351e-06
0.015126852618530293,0.3887313235801098,3.76,0.0,5.815630140227819e-11,0.18403735670157967,0.6050987346426773,0.0,0.001164933376948379,0.4761678856378008,1.500807630068155e-14,3.1512221782652794e-10,1.5998915666066221e-18,5.805998485948643e-21,0.00014811221469787582,1.0260551321021107e-09,0.0016144626677834877,0.179372212293559,0.00021009395267223432,3.459776999618373e-07,0.00022663097313812885,1.1155799889740708e-12,0.60746477820983,1.1573175550107331e-05,2.39432029067276e-11,4.565368732396246e-11,4.473052716626674e-06,3.861849397772417e-11,8.108156590215263e-10,3.962096757064253e-14,4.2900505293733455e-07,6.467470083322448e-06,0.05871484474696279,1.007229740290913e-17,9.424787513362739e-09,1.7003616858322913e-10,3.584572413482757e-05,1.957465370793665e-11,1.0922916558955214e-17,3.4937922099226503e-13,1.0285257682744109e-13,1.634775736799094e-11,5.676620540084727e-10,1.7018589900422368e-15,6.650302286444044e-13,7.762753328233667e-13,1.85931765297381e-13,4.688496791175226e-18,1.770400598702132e-10,3.074857463644366e-16,6.07781276257645e-09,2.774253996225573e-08,2.3282815693142444e-12,2.0728566756963433e-11,2.363842203816627e-09,1.4627918836557445e-13,4.2197228364070497e-07,9.792533758012246e-14,5.219016000424917e-06
0.015128578003180031,0.3887290518126241,3.76,0.0,5.7555647875636724e-11,0.18400383909024517,0.6051010712362288,0.0,0.0011640783012439812,0.4761681375606191,1.4757396539715357e-14,3.126114177326994e-10,1.5940171425469092e-18,5.784341369105067e-21,0.00014786020156558623,1.0238321834393338e-09,0.0016127061081769177,0.17943832800148823,0.0002099235303016045,3.4572358614556535e-07,0.00022627912530308916,1.106496492532999e-12,0.6074648716392076,1.1456017148670621e-05,2.3321446917263287e-11,4.478874899125299e-11,4.4307481462433845e-06,3.7900785144662716e-11,8.094412365228505e-10,3.8856517548849596e-14,4.283281933321469e-07,6.459561593914743e-06,0.05864879672452965,9.83812315480582e-18,9.408520193722322e-09,1.6728498478649876e-10,3.583919576576179e-05,1.9540761594783086e-11,1.0787637005605894e-17,3.424036037400593e-13,1.0081037481919503e-13,1.6022727422923993e-11,5.547025256615884e-10,1.6672339391887522e-15,6.47655397564871e-13,7.573066955116543e-13,1.8136626003229736e-13,4.568768197061339e-18,1.756500477263314e-10,3.0460689610742744e-16,6.061403773773772e-09,2.7697374020403134e-08,2.273768418833337e-12,2.02380596241762e-11,2.3232321412982824e-09,1.4285386179143456e-13,4.2126931492609803e-07,9.559490770440936e-14,5.218946063491567e-06
0.01513030338782977,0.38872678435517266,3.76,0.0,5.696648308638243e-11,0.18397038505332547,0.6051034009991555,0.0,0.0011632256256925804,0.4761683880163078,1.4511589499398324e-14,3.1014232592467666e-10,1.5881835913654927e-18,5.762870630882808e-21,0.00014760900696299376,1.0216258765833867e-09,0.0016109547172853823,0.17950432080785467,0.00020975341787896136,3.4547017875404206e-07,0.00022592840333396992,1.0975643626983615e-12,0.6074649635634678,1.134007608557979e-05,2.2717481917130352e-11,4.394137301779295e-11,4.3888498673452675e-06,3.719754446650473e-11,8.080712655404124e-10,3.8105802190585027e-14,4.276545960942866e-07,6.451672390751686e-06,0.0585828714769591,9.60892953036165e-18,9.392318188439679e-09,1.6458125513932143e-10,3.583267977977336e-05,1.9507006307830246e-11,1.0653458547472303e-17,3.355782919336508e-13,9.880994635492465e-14,1.570466985124938e-11,5.420536729861948e-10,1.633294970560365e-15,6.307601850215138e-13,7.388238024847939e-13,1.7691977355119567e-13,4.461035326000325e-18,1.7428630393992142e-10,3.017562221081001e-16,6.045058950178705e-09,2.765235580877432e-08,2.2205941968312338e-12,1.9759739161412318e-11,2.2833698558699666e-09,1.3951270432417866e-13,4.205685976803552e-07,9.332184635769735e-14,5.21887611438212e-06
0.015132028772479508,0.38872452119345907,3.76,0.0,5.638854683392795e-11,0.1839369943779093,0.6051057239837059,0.0,0.0011623753343620127,0.4761686370191104,1.4270555293515958e-14,3.0771406293099694e-10,1.5823884244106287e-18,5.7415546897004585e-21,0.00014735862562979978,1.01943605293581e-09,0.0016092084538118483,0.17957019109585012,0.00020958361378813412,3.4521746351458435e-07,0.00022557880005030518,1.0887832243734175e-12,0.607465053999068,1.1225339330557607e-05,2.213075566300561e-11,4.3111151582707537e-11,4.347353939919796e-06,3.6508456733313707e-11,8.067057185090944e-10,3.738835224350128e-14,4.269842119584766e-07,6.443802364503304e-06,0.05851706862169368,9.379001168268284e-18,9.376181010184194e-09,1.6192410972267457e-10,3.582617613975082e-05,1.9473386872927996e-11,1.0516858567223906e-17,3.288999333548264e-13,9.684517880045658e-14,1.539342605478578e-11,5.297076175113988e-10,1.6012520537363544e-15,6.143305270452274e-13,7.208132057243319e-13,1.7261351883010474e-13,4.35445399436398e-18,1.7294817664705566e-10,2.989337370827733e-16,6.028777882433121e-09,2.760748445404728e-08,2.168725881537848e-12,1.9293290648084392e-11,2.2442405335505845e-09,1.3625354569898745e-13,4.198701128381309e-07,9.109926002875192e-14,5.218806153963883e-06
0.015133754157129246,0.38872226231295903,3.76,0.0,5.5821587376823646e-11,0.1839036668528466,0.6051080402413299,0.0,0.0011615274115017065,0.47616888458303813,1.403419544521592e-14,3.0532578111092645e-10,1.5766356033273267e-18,5.7203663454944196e-21,0.00014710905234366435,1.0172625572362327e-09,0.0016074672771515665,0.17963593924589077,0.0002094141164316657,3.4496545300434996e-07,0.00022523030836428038,1.0801463215100877e-12,0.6074651429622175,1.1111794044240793e-05,2.1560739613273478e-11,4.2297730716474017e-11,4.306256474309664e-06,3.583321520986654e-11,8.053445658062287e-10,3.6685692982636116e-14,4.2631699320972093e-07,6.4359514071948204e-06,0.05845138777894309,9.156903156683995e-18,9.360108178096824e-09,1.593127008256572e-10,3.5819684798802906e-05,1.943990220401405e-11,1.038349105233113e-17,3.223647234039485e-13,9.492529477292503e-14,1.508883156276712e-11,5.176568090067418e-10,1.5698406012569715e-15,5.98352935331697e-13,7.032623593424413e-13,1.6841363161140587e-13,4.240932277184135e-18,1.7163503732069364e-10,2.9613872692172586e-16,6.0125601403683935e-09,2.7562758881546012e-08,2.118130416111054e-12,1.8838398911322306e-11,2.2058297737564547e-09,1.3307434457252362e-13,4.1917385294037144e-07,8.893364993489774e-14,5.2187361830813424e-06
0.015135479541778985,0.38872000769966863,3.76,0.0,5.526535896719636e-11,0.1838704022682166,0.605110349822861,0.0,0.0011606818415493658,0.47616913072197015,1.3802408503797163e-14,3.0297664994288984e-10,1.5709252944793916e-18,5.699369158235493e-21,0.00014686028189631506,1.0151052362105646e-09,0.0016057311472063643,0.17970156563643264,0.00020924492422555815,3.447141484307412e-07,0.00022488292125507337,1.0716484556093293e-12,0.6074652304689626,1.099942752154554e-05,2.1006921980593494e-11,4.1500770118206595e-11,4.2655536168471725e-06,3.517151968541571e-11,8.03987778170558e-10,3.59758833089795e-14,4.256528932326992e-07,6.428119411770908e-06,0.05838582857087198,8.946014395397635e-18,9.344099215651e-09,1.567461963688318e-10,3.5813205712365156e-05,1.9406551264121872e-11,1.0255459662029621e-17,3.159693569443681e-13,9.30514294056898e-14,1.47907334692517e-11,5.058938799429141e-10,1.5377872673915584e-15,5.828142895542868e-13,6.861594885344968e-13,1.6429741307824084e-13,4.143276976082409e-18,1.7034627313806746e-10,2.933707047167862e-16,5.996405350936744e-09,2.751817768564942e-08,2.068772742426491e-12,1.8394762069029162e-11,2.1681234645721795e-09,1.2997304325056907e-13,4.1847980717164065e-07,8.682726146848439e-14,5.21866620256285e-06
0.015137204926428723,0.38871775733934394,3.76,0.0,5.471962165286138e-11,0.18383720041535886,0.6051126527785383,0.0,0.0011598386090838192,0.47616937544966004,1.3575097271685624e-14,3.0066585361001924e-10,1.5652534308569164e-18,5.678557834959634e-21,0.0001466123091574953,1.0129639362739564e-09,0.0016040000243546357,0.1797670706439306,0.00020907603559855258,3.444635292549655e-07,0.00022453663176204113,1.0632900323833544e-12,0.60746531653519,1.088822719383462e-05,2.0468806915310167e-11,4.071989201774645e-11,4.225241550318755e-06,3.452307728089823e-11,8.026353290742141e-10,3.5281289862200367e-14,4.2499186645643184e-07,6.420306272113149e-06,0.05832039062163983,8.738292569660008e-18,9.328153650671973e-09,1.542237797635667e-10,3.580673884589235e-05,1.9373333136623378e-11,1.012766349279647e-17,3.0971096840189333e-13,9.121395085063825e-14,1.4498989593586969e-11,4.944116014748218e-10,1.5065535019537422e-15,5.677018759605033e-13,6.694925401818473e-13,1.6029094742825366e-13,4.05947096234554e-18,1.6908128694048355e-10,2.906298391861847e-16,5.9803131393485005e-09,2.7473739731196845e-08,2.0206210916594355e-12,1.796209525923959e-11,2.131107781093958e-09,1.269475748085801e-13,4.177879546671096e-07,8.477139547655179e-14,5.218596213220758e-06
0.015138930311078462,0.38871551121797115,3.76,0.0,5.418414135144198e-11,0.1838040610868786,0.6051149491580767,0.0,0.00115899769876774,0.4761696187797038,1.3352172025792486e-14,2.9839259627814834e-10,1.5596193310207133e-18,5.657817370708552e-21,0.000146365129076937,1.0108385043835456e-09,0.0016022738694139854,0.17983245464281913,0.00020890744900035213,3.442135841225655e-07,0.0002241914329878184,1.055070931482462e-12,0.6074654011766145,1.0778180630105783e-05,1.9945914756459875e-11,3.9954713155363824e-11,4.185316494242816e-06,3.3887602734788717e-11,8.012871924246282e-10,3.463418066225033e-14,4.24333868324995e-07,6.412511883142502e-06,0.058255073557420385,8.529383974689201e-18,9.312271015642179e-09,1.5174465004893305e-10,3.58002841640979e-05,1.9340246885446473e-11,9.997609997904301e-18,3.0358639185420257e-13,8.941024116741897e-14,1.4213453977050651e-11,4.832029347008143e-10,1.4779857136053491e-15,5.530034056858888e-13,6.532491801550938e-13,1.5641734460338593e-13,3.950010898639172e-18,1.678394981539356e-10,2.879161413318515e-16,5.96428307811214e-09,2.7429444246000278e-08,1.9736477818241856e-12,1.7540117164063295e-11,2.094769193243176e-09,1.2399596386269872e-13,4.1709827680109834e-07,8.276015086129208e-14,5.218526215851373e-06
0.0151406556957282,0.3887132693215887,3.76,0.0,5.3658689518652285e-11,0.1837709840766576,0.6051172390105966,0.0,0.0011581590954104922,0.4761698607255211,1.3133541398268336e-14,2.961561063211307e-10,1.5540279043315165e-18,5.637177808313655e-21,0.00014611873660667598,1.0087287920149328e-09,0.0016005526437306188,0.17989771800555338,0.00020873916288620596,3.439643344099009e-07,0.0002238473180976625,1.0469831009668518e-12,0.6074654844087675,1.0669275533616042e-05,1.9437780722211264e-11,3.920493414610758e-11,4.145774704031082e-06,3.326481485855662e-11,7.999433383887401e-10,3.399234050452894e-14,4.2367885533739077e-07,6.40473614064743e-06,0.05818987700636125,8.331390880373265e-18,9.296450847404509e-09,1.493080212495052e-10,3.579384161632436e-05,1.9307291411394432e-11,9.873099735601808e-18,2.975920372600106e-13,8.765252795348983e-14,1.3933976189623158e-11,4.722610927786177e-10,1.449396768700456e-15,5.387069064919264e-13,6.374182161394401e-13,1.5262815562168587e-13,3.826973138167288e-18,1.6662034074379494e-10,2.852286096789376e-16,5.9483147624995676e-09,2.738529012880592e-08,1.92782239975431e-12,1.712853963528098e-11,2.0590944454308594e-09,1.2111643353267152e-13,4.164107708144516e-07,8.080359957038248e-14,5.218456211235572e-06
0.015142381080377939,0.3887110316363242,3.76,0.0,5.3143043241396237e-11,0.18373796917980573,0.6051195223846235,0.0,0.0011573227840038322,0.47617010130042026,1.291911178039904e-14,2.9395562480026177e-10,1.548474851540492e-18,5.616835760208024e-21,0.00014587312674191455,1.0066346530428293e-09,0.0015988363091165607,0.17996286110259535,0.00020857117572741039,3.437157676445147e-07,0.00022350428032467118,1.039022842263752e-12,0.6074655662470247,1.0561499742367418e-05,1.894395528359144e-11,3.8470254778839294e-11,4.106612471301638e-06,3.2654440234882616e-11,7.986037391187281e-10,3.332708252855529e-14,4.2302678499222295e-07,6.396978941383441e-06,0.0581248005985976,8.142141459459708e-18,9.280692687056382e-09,1.4691312248452768e-10,3.5787411161587675e-05,1.9274465767481063e-11,9.752406324066686e-18,2.91725340046501e-13,8.593244651423469e-14,1.366042648467019e-11,4.615794336969228e-10,1.4193857762689977e-15,5.248007267234791e-13,6.219897461408515e-13,1.4890906478503682e-13,3.7582289499788895e-18,1.6542326362219077e-10,2.825670643871399e-16,5.932407894867661e-09,2.7341276023739764e-08,1.883111466416295e-12,1.6727097654250736e-11,2.0240705576399586e-09,1.1830722199238683e-13,4.157254230235421e-07,7.889975573601062e-14,5.21838620013863e-06
0.015143933926562703,0.38870902130869134,3.76,0.0,5.2687165444200564e-11,0.18370830871120983,0.6051215719218206,0.0,0.0011565720510343933,0.4761703166565831,1.272964426824091e-14,2.9200536213486855e-10,1.5435090885565194e-18,5.598590174020137e-21,0.00014565274292254618,1.0047631192475796e-09,0.0015972957586095785,0.18002138736736592,0.00020842024164287562,3.4349262725198284e-07,0.00022319646172090743,1.0319695078375583e-12,0.607465638722258,1.0465457141254867e-05,1.8511386388109526e-11,3.782163455800824e-11,4.071687947302815e-06,3.2115496148960707e-11,7.974017176173724e-10,3.275976408623815e-14,4.2244240326363223e-07,6.390013231951615e-06,0.05806633425001708,7.972691070771133e-18,9.266562983844083e-09,1.4479276743703382e-10,3.578163406698618e-05,1.9245032972644843e-11,9.643184133762723e-18,2.865521266160649e-13,8.441309283114471e-14,1.3419188038874523e-11,4.521829982717937e-10,1.3940884677639604e-15,5.126096457276514e-13,6.084389280522635e-13,1.4565780415722114e-13,3.67677959255313e-18,1.6436432929956054e-10,2.80194095842939e-16,5.918143905918671e-09,2.7301782214469515e-08,1.8438022636758974e-12,1.637425537353345e-11,1.9930950343820005e-09,1.1583733942148752e-13,4.1511043656830634e-07,7.722338622620288e-14,5.218323185230372e-06
0.015145486772747468,0.3887070143708934,3.76,0.0,5.223889890605691e-11,0.18367869824183872,0.6051236162849566,0.0,0.0011558231516713105,0.4761705309224602,1.2543447754785702e-14,2.900831357055209e-10,1.5385742734265501e-18,5.580457637149137e-21,0.00014543298547155307,1.0029039725967284e-09,0.001595759112062409,0.1800798167827083,0.00020826954739738067,3.432700290438011e-07,0.00022288950530345656,1.025018038425597e-12,0.607465710091738,1.0370310853470767e-05,1.8089747323010092e-11,3.718471915024384e-11,4.037065236643145e-06,3.1586200809742936e-11,7.962031026700018e-10,3.2204242970923096e-14,4.2186034173292947e-07,6.383062385739492e-06,0.05800796465262936,7.806884580886996e-18,9.252482810755183e-09,1.427050595742859e-10,3.5775866711075436e-05,1.9215703910578652e-11,9.53520874032045e-18,2.814777941880735e-13,8.292285798113285e-14,1.3182543865278977e-11,4.429874239824465e-10,1.369354477826215e-15,5.007176866251793e-13,5.951971081512054e-13,1.4248478570920517e-13,3.595638629555001e-18,1.633224642278252e-10,2.7784198219776365e-16,5.903929061235627e-09,2.7262400407419272e-08,1.8053553805787254e-12,1.6029226476348313e-11,1.9626273286221985e-09,1.1342156090112801e-13,4.1449717343712223e-07,7.558400252729623e-14,5.218260166216977e-06
0.015147039618932233,0.38870501081298264,3.76,0.0,5.179809203700342e-11,0.18364913762487375,0.6051256555082891,0.0,0.0011550760752161286,0.47617074410745325,1.2360461752613579e-14,2.8818842841466446e-10,1.5336700009335753e-18,5.562450171905446e-21,0.00014521385085869656,1.001057108682089e-09,0.0015942263425667025,0.18013814961462182,0.00020811909190914608,3.430479705761578e-07,0.00022258340626738062,1.0181657606229857e-12,0.6074657803663333,1.0276052286288705e-05,1.767873942230751e-11,3.6559285149217555e-11,4.002741709507038e-06,3.1066367838566914e-11,7.950078749480503e-10,3.165616600387176e-14,4.212805713561529e-07,6.376126329406541e-06,0.05794969154085871,7.645409237847863e-18,9.238451842364028e-09,1.406494668052723e-10,3.577010906478844e-05,1.918647789376061e-11,9.428900112387712e-18,2.7650032428054575e-13,8.146115757259234e-14,1.2950400172280306e-11,4.339882172493232e-10,1.3449471143346471e-15,4.891170988667351e-13,5.822571156460834e-13,1.3938070677343406e-13,3.5196292292695706e-18,1.6229729626554053e-10,2.7551051418777064e-16,5.8897631073868816e-09,2.7223129882566843e-08,1.767750520844249e-12,1.5691829155130572e-11,1.9326585295891304e-09,1.1105873722654944e-13,4.1388562469260197e-07,7.398170025286153e-14,5.218197143625561e-06
