Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60)
8.311729861494335e-06,0.639219062424556,3.76,0.0,0.30920844789590984,0.7706959277448387,0.09714801030351738,0.0,0.0005552151321468214,0.37408524531872456,0.002943847088185476,0.08235667434427531,1.925347600654695e-09,1.3168652447372023e-10,0.002554349845995139,0.0002686980020719131,0.1224690952592759,0.12396403705222468,0.00030339070952774516,4.917373007832891e-05,0.001332592180072523,1.2718053223501797e-05,0.07275813627182923,0.0010156555286310164,0.003915974571005021,4.794259784516649e-05,0.05620926547759416,0.03176969024819555,1.6807498189035467e-06,2.5697924907198674e-09,0.010134313685990331,6.701904502008465e-06,0.02322344928375237,1.1897903919852151e-05,6.379090526985553e-06,0.027253276958313245,0.0020602249234267333,2.671273460287194e-07,4.274641728234115e-09,2.929607028962903e-05,5.215215192805355e-06,7.00595827169273e-05,0.00391820501836834,9.848322471843724e-10,7.964152933906102e-08,6.465025604572216e-07,2.1072993137363825e-07,1.8066300478012077e-09,6.937350414972571e-05,5.900518207283592e-10,1.2548037236653742e-05,0.00011487317817063335,7.287775584277246e-05,1.3020331714147445e-05,0.00026169506833799194
8.343137515875492e-06,0.6393179224620675,3.76,0.0,0.30808101134492444,0.7700146263835855,0.09747611785635586,0.0,0.0005561946747745254,0.37519326250297613,0.002936411356549709,0.08219963616380678,1.9185042443280387e-09,1.3121772939562964e-10,0.0025574006299231545,0.0002678309566887864,0.12272289252924642,0.12424097583747465,0.0003030462517763909,4.903156771775144e-05,0.0013328783664231395,1.2680629785988263e-05,0.07304204068264385,0.001014415377650658,0.003908351617884003,4.793011024015301e-05,0.05649678037025741,0.031848257047897684,1.6758212474891285e-06,2.56645613179955e-09,0.010155745796090193,6.6754727283601695e-06,0.0234026017854057,1.1854801148720196e-05,6.405474529081957e-06,0.027295270418949923,0.0020584036472889376,2.6822964220139795e-07,4.282495457540018e-09,2.9365452123906813e-05,5.233468917219742e-06,7.032353033958718e-05,0.003947149967641063,9.875169370898267e-10,8.030725160377435e-08,6.519631599745038e-07,2.1248863558175815e-07,1.8201227528346673e-09,7.005119138954839e-05,5.91737383525481e-10,1.2629786669665877e-05,0.00011506470725476037,7.32423845657561e-05,1.3074764008708024e-05,0.0002621560148985587
8.374545170256649e-06,0.6394165495852867,3.76,0.0,0.3069573974061877,0.769334758346425,0.09780358644816249,0.0,0.0005571759182020216,0.37629878939935935,0.0029289892388317815,0.08204257470435887,1.9116847146706454e-09,1.3075056468610915e-10,0.0025604456059763045,0.0002669669127131708,0.12297533233502139,0.12451695920239642,0.00030270434000166836,4.8890180048716016e-05,0.0013331685280606877,1.2643285136148053e-05,0.07332541418102369,0.0010131676716164033,0.003900663601922207,4.791678345240772e-05,0.056783956625060285,0.0319259763441301,1.6709030694205813e-06,2.563082795552309e-09,0.010176978836866052,6.649214820177611e-06,0.023582141954680617,1.181176587891167e-05,6.431769972796741e-06,0.027336897811717883,0.0020565862027824423,2.693282333095796e-07,4.290232341467679e-09,2.943404801432523e-05,5.251606080493808e-06,7.058625349846441e-05,0.003976111218148068,9.901792636296077e-10,8.097400963806894e-08,6.57435105090023e-07,2.1425072862771062e-07,1.8336305958078786e-09,7.07313214545041e-05,5.934172301887534e-10,1.2711730525803884e-05,0.00011525434280827893,7.360730905915964e-05,1.3129154080715439e-05,0.0002626125090278682
8.405952824637805e-06,0.6395149441662992,3.76,0.0,0.3058375916474275,0.7686563196839175,0.0981304178778944,0.0,0.000558158884266774,0.3774018302566102,0.0029215806721201994,0.08188549676047988,1.904888889725407e-09,1.3028502204507041e-10,0.0025634848773774216,0.00026610584997009196,0.12322641919745952,0.1247919904748232,0.000302364954991481,4.8749557929749754e-05,0.0013334627171012218,1.2606020051794253e-05,0.07360825811212392,0.0010119125721663098,0.003892912051940555,4.7902631537466646e-05,0.057070789988722635,0.032002850997683414,1.665995385501486e-06,2.5596733406262002e-09,0.010198014124298695,6.62312920705715e-06,0.02376206660432029,1.1768800115570764e-05,6.457976667117153e-06,0.027378161418935287,0.002054772579349793,2.704231114808366e-07,4.297853057758836e-09,2.9501861839910684e-05,5.2696268006157025e-06,7.084775267633553e-05,0.004005087650589488,9.928193059086438e-10,8.164178086269053e-08,6.629182053177475e-07,2.1601614799672892e-07,1.8471532568511019e-09,7.141387464234373e-05,5.950913552371651e-10,1.2793867932685865e-05,0.00011544210359812636,7.397252886342528e-05,1.3183501952121526e-05,0.0002630646253606928
8.437360479018962e-06,0.6396131065679097,3.76,0.0,0.3047215797121324,0.7679793064432283,0.09845661394926343,0.0,0.0005591435938244583,0.3785023893610452,0.0029141855953183503,0.0817284089542813,1.898116649262372e-09,1.2982109336445001e-10,0.0025665185412698482,0.00026524774885449597,0.12347615763497036,0.12506607296286446,0.0003020280778823711,4.860969582287548e-05,0.0013337609843301222,1.2568835264108285e-05,0.07389057383931899,0.00101065023854521,0.003885098470360788,4.788766845605788e-05,0.05735727628603171,0.032078883895152205,1.661098290610992e-06,2.5562286194840685e-09,0.010218852972333672,6.59721434431139e-06,0.02394237257340254,1.1725905816062527e-05,6.484094432523024e-06,0.027419063508070718,0.002052962766424405,2.7151426935032086e-07,4.3053582880909504e-09,2.9568897651043028e-05,5.287531269018472e-06,7.110802838869267e-05,0.004034078152959749,9.95437145752915e-10,8.231054292136963e-08,6.684122826088307e-07,2.1778483684341307e-07,1.860690421341991e-09,7.20988312701604e-05,5.967597539314716e-10,1.2876198012227056e-05,0.00011562800786243409,7.43380434776659e-05,1.3237807642240015e-05,0.0002635124373371577
8.468768133400119e-06,0.6397110371732513,3.76,0.0,0.3036093473134422,0.7673037146684736,0.09878217646911398,0.0,0.0005601300684490543,0.37960047103366734,0.0029068039482162454,0.08157131776281024,1.891367874152531e-09,1.2935877052012205e-10,0.002569546701154398,0.0002643925898280799,0.12372455215214062,0.12533920995895098,0.00030169369008924504,4.8470585967575855e-05,0.0013340633799061804,1.2531731502960111e-05,0.0741723627405708,0.001009380828059643,0.0038772243384085146,4.787190782960167e-05,0.05764341140467678,0.032154077943395615,1.656211880919909e-06,2.5527494674983016e-09,0.010239496691803431,6.57146870631571e-06,0.024123056722526362,1.1683084855523891e-05,6.51012309558402e-06,0.02745960633515877,0.002051156753431575,2.726016997215694e-07,4.312748709723243e-09,2.9635159448822587e-05,5.3053196631215676e-06,7.136708127523361e-05,0.00406308161904579,9.980328658775015e-10,8.298027363833527e-08,6.739171564977316e-07,2.195567362906599e-07,1.87424177730821e-09,7.278617167411057e-05,5.984224207464967e-10,1.2958719896905819e-05,0.00011581207432273675,7.47038524369428e-05,1.3292071170236738e-05,0.000263956017412486
8.500175787781275e-06,0.6398087363545404,3.76,0.0,0.3025008802237065,0.766629540401781,0.09910710724809234,0.0,0.0005611183283857772,0.38069607962616275,0.0028994356726501583,0.08141422952350458,1.884642446747672e-09,1.2889804556477043e-10,0.0025725694487022063,0.0002635403537743603,0.1239716072578539,0.12561140473837062,0.0003013617732948814,4.833222471587482e-05,0.001334369952398898,1.2494709466132125e-05,0.07445362620921626,0.001008104495926798,0.0038692911143297063,4.7855363129770375e-05,0.05792919130020969,0.03222843607003934,1.6513362467962226e-06,2.549236716991741e-09,0.010259946592026257,6.545890788513524e-06,0.02430411593563662,1.1640339064289334e-05,6.536062491350827e-06,0.027499792142530042,0.0020493545297912336,2.736853958044537e-07,4.320025001485964e-09,2.9700651408369577e-05,5.322992209757313e-06,7.162491223009922e-05,0.004092096949247691,1.0006065503068702e-09,8.365095103736239e-08,6.794326554321512e-07,2.213317911494735e-07,1.887807017259492e-09,7.347587620936194e-05,6.000793510924574e-10,1.3041432721366912e-05,0.00011599432049881965,7.506995516272671e-05,1.3346292548025071e-05,0.00026439543697055117
8.531583442162432e-06,0.6399062044938896,3.76,0.0,0.3013961642870511,0.7659567796825308,0.09943140809959818,0.0,0.0005621083948680246,0.3817892195273207,0.0028920807109937777,0.08125715042853476,1.8779402505308005e-09,1.2843891056227323e-10,0.0025755868849318474,0.0002626910217216914,0.1242173274438436,0.12588266056049272,0.00030103230946663213,4.819460342346627e-05,0.001334680749943937,1.2457769824750244e-05,0.07473436565266818,0.001006821395386246,0.003861300234954245,4.783804755818735e-05,0.05821461199161379,0.03230196122253514,1.6464714751718041e-06,2.545691166608408e-09,0.010280203978501901,6.5204791058255645e-06,0.0244855471186746,1.159767022187172e-05,6.56191246194272e-06,0.027539623161062086,0.0020475560849160085,2.7476535110350493e-07,4.327187841000046e-09,2.9765377456784748e-05,5.340549054951513e-06,7.18815220445174e-05,0.004121123050052678,1.003158280934707e-09,8.432255332738707e-08,6.849585922935305e-07,2.2310994011016316e-07,1.9013858353881987e-09,7.416792525474657e-05,6.017305403917529e-10,1.312433562046005e-05,0.00011617476481400702,7.543635114220662e-05,1.3400471790361512e-05,0.00026483076638775537
8.562991096543588e-06,0.6400034419645538,3.76,0.0,0.3002951854211092,0.7652854285480023,0.09975508084076992,0.0,0.0005631002881954372,0.3828798951599234,0.0028847390072564857,0.08110008651190102,1.8712611705657837e-09,1.2798135775151122e-10,0.0025785991050018536,0.0002618445752196979,0.12446171719843249,0.1261529806658649,0.00030070528088810007,4.805771685016177e-05,0.0013349958194841843,1.2420913207387878e-05,0.0750145824942468,0.0010055316773724169,0.003853253111937681,4.781997422229232e-05,0.058499669572004205,0.03237465637007592,1.6416176476366868e-06,2.5421136092139366e-09,0.010300270153901671,6.495232196822831e-06,0.02466734720358631,1.155508006316657e-05,6.5876728602492105e-06,0.02757910160694411,0.00204576140821286,2.7584155959875955e-07,4.334237908909678e-09,2.9829341683627442e-05,5.35799041735791e-06,7.213691153558539e-05,0.004150158835270831,1.0056881422080644e-09,8.499505893931236e-08,6.904947924629147e-07,2.2489112754248896e-07,1.9149779308255507e-09,7.486229921528253e-05,6.033759847801821e-10,1.3207427724226308e-05,0.00011635342517765508,7.5803039822888e-05,1.3454608909834653e-05,0.00026526207486944826
8.594398750924745e-06,0.6401004491591427,3.76,0.0,0.2991979296110605,0.7646154830335008,0.10007812729104494,0.0,0.0005640940293692178,0.38396811097831074,0.002877410506236868,0.08094304367413963,1.8646050929257495e-09,1.2752537935819368e-10,0.002581606210120405,0.00026100099587638245,0.1247047809958751,0.12642236828005857,0.0003003806700957903,4.792155765073088e-05,0.0013353152074132137,1.2384140242136447e-05,0.07529427817000485,0.0010042354909500489,0.003845151136735022,4.7801155910769435e-05,0.058784360194219315,0.03244652449888209,1.636774846986367e-06,2.538504822010951e-09,0.010320146417229954,6.47014861761396e-06,0.024849513143557093,1.1512570249087077e-05,6.613343544777117e-06,0.02761822968501394,0.002043970489083503,2.76914015423732e-07,4.34117588154091e-09,2.9892548131283497e-05,5.375316501237098e-06,7.239108163425852e-05,0.004179203224531031,1.0081962192368605e-09,8.566844648388794e-08,6.96041079131453e-07,2.266752958512061e-07,1.928583005445274e-09,7.555897852060533e-05,6.050156796856888e-10,1.329070817337432e-05,0.00011653031994876732,7.617002068852159e-05,1.3508703919052635e-05,0.0002656894306574765
8.625806405305902e-06,0.640197226459861,3.76,0.0,0.2981043828998182,0.7639469391734454,0.10040054927275066,0.0,0.0005650896381517983,0.385053871464436,0.002870095154625493,0.08078602768785108,1.8579719050455012e-09,1.2707096777223793e-10,0.0025846082902714587,0.00026016026568841235,0.12494652331348728,0.12669082661226863,0.0003000584598678459,4.778612240354217e-05,0.0013356389586566787,1.2347451527846966e-05,0.07557345412939878,0.0010029329831728274,0.0038369956789089605,4.7781605268888404e-05,0.05906868007551352,0.03251756861250112,1.6319431506849062e-06,2.534865578895014e-09,0.010339834065283273,6.445226943686273e-06,0.025032041914803956,1.1470142399410348e-05,6.638924381935819e-06,0.02765700958656063,0.0020421833169272344,2.7798271309232357e-07,4.348002436175969e-09,2.9955001007046843e-05,5.3925275579574746e-06,7.264403351541125e-05,0.004208255144088432,1.0106825983023353e-09,8.634269477028161e-08,7.015972842282326e-07,2.2846239106427687e-07,1.9422007654495096e-09,7.625794362515707e-05,6.066496214172551e-10,1.3374176111326627e-05,0.00011670546633413578,7.653729311393445e-05,1.356275682368922e-05,0.00026611290094684126
8.657214059687058e-06,0.6402937742583111,3.76,0.0,0.29701453139997724,0.7632797930005689,0.10072234861014769,0.0,0.0005660871352755371,0.38613718113413076,0.002862792899564014,0.08062904419186691,1.8513614953976791e-09,1.2661811539081666e-10,0.0025876054444362215,0.00025932236678192204,0.1251869486112245,0.12695835885647413,0.0002997386332416914,4.7651402900524184e-05,0.0013359671177802773,1.2310847639018282e-05,0.0758521118341363,0.001001624299191428,0.003828788087626207,4.776133468722794e-05,0.059352625493349166,0.03258779173108749,1.6271226330887537e-06,2.5311966223108266e-09,0.010359334390515298,6.4204657684668804e-06,0.025214930515240055,1.142779808748563e-05,6.66441524469496e-06,0.02769544349150779,0.0020403998811388845,2.7904764739129226e-07,4.354718248529949e-09,3.0016704276626603e-05,5.409623760970146e-06,7.289576825276666e-05,0.0042373135263006735,1.013147363568508e-09,8.701778279180098e-08,7.071632244894064e-07,2.3025235322463997e-07,1.9558309186849344e-09,7.695917501237473e-05,6.082778063072433e-10,1.3457830681997955e-05,0.0001168788823975585,7.690485653984126e-05,1.3616767632451358e-05,0.0002665325519495621
8.688621714068215e-06,0.6403900929376997,3.76,0.0,0.29592836129550437,0.7626140405466855,0.10104352713032021,0.0,0.0005670865405786361,0.387218044533813,0.0028555036896745377,0.08047209867991528,1.8447737539083709e-09,1.261668147741771e-10,0.002590597765956061,0.00025848728176266274,0.12542606134474973,0.12722496818866083,0.00029942117354173536,4.7517394198146245e-05,0.001336299728275018,1.2274329111188099e-05,0.07613025275974147,0.0010003095819419191,0.0038205296880898564,4.774035646400973e-05,0.059636192795531784,0.03265719689284161,1.6223133636633371e-06,2.5274986889631886e-09,0.01037864868186404,6.395863707160714e-06,0.025398175968411454,1.1385538845331152e-05,6.689816016108485e-06,0.027733533565268823,0.0020386201711107806,2.80108813553628e-07,4.3613239965940566e-09,3.00776620568992e-05,5.426605352993018e-06,7.314628694190717e-05,0.0042663773108576756,1.0155906016452107e-09,8.769368976201836e-08,7.127387288228596e-07,2.320451279163186e-07,1.9694731776839993e-09,7.766265319798972e-05,6.099002313729636e-10,1.3541671025206926e-05,0.00011705058570150083,7.727271036889034e-05,1.3670736352214109e-05,0.00026694844873596953
8.720029368449371e-06,0.6404861828995619,3.76,0.0,0.294845858835957,0.7619496778426033,0.10136408666191597,0.0,0.0005680878745810002,0.3882964662385744,0.002848227474273826,0.08031519652284706,1.8382085714348935e-09,1.2571705847036703e-10,0.002593585354024832,0.00025765499328793287,0.12566386595534385,0.1274906577704831,0.00029910606432284636,4.738408932071082e-05,0.001336636833161753,1.223789648003528e-05,0.07640787839279214,0.0009989889725620976,0.0038122217862823606,4.7718682597987167e-05,0.05991937838653685,0.032725787150051575,1.6175154130676895e-06,2.523772501307258e-09,0.010397778224114375,6.3714193911355365e-06,0.025581775318792386,1.1343366138495393e-05,6.715126584408105e-06,0.027771281962017808,0.002036844176232588,2.8116620695051594e-07,4.367820354145052e-09,3.0137878416773036e-05,5.443472562252751e-06,7.339559078273505e-05,0.004295445443277761,1.0180123997067155e-09,8.837039507309413e-08,7.183236241368618e-07,2.3384065884871813e-07,1.9831272577865848e-09,7.83683587272678e-05,6.115168929758557e-10,1.3625696291400662e-05,0.00011722059423617405,7.764085404126372e-05,1.3724662990140789e-05,0.00026736065543884097
8.751437022830528e-06,0.6405820445355681,3.76,0.0,0.293767010326963,0.7612867009192441,0.10168402903568459,0.0,0.000569091156612262,0.38937245084818994,0.002840964204435693,0.08015834297451446,1.8316658400933358e-09,1.2526883918007555e-10,0.002596568296954898,0.0002568254843746387,0.12590036688643708,0.12775543074792398,0.0002987932893577596,4.725148509835869e-05,0.001336978474101045,1.2201550254677625e-05,0.0766849902314878,0.0009976626102591328,0.003803865667363397,4.7696324950785835e-05,0.06020217873194595,0.032793565569203764,1.612728847089279e-06,2.5200187784428988e-09,0.01041672429925567,6.347131469604132e-06,0.02576572563354179,1.1301281394732344e-05,6.740346845181465e-06,0.027808690822548374,0.00203507188589423,2.822198233086623e-07,4.374207995362622e-09,3.0197357582987176e-05,5.4602256628729724e-06,7.364368120951756e-05,0.00432451687570409,1.0204128459898543e-09,8.904787831391577e-08,7.239177460368923e-07,2.3563889332980304e-07,1.9967928785315423e-09,7.907627217542167e-05,6.131277883091064e-10,1.3709905634231778e-05,0.00011738892486872557,7.800928689083516e-05,1.3778547546723073e-05,0.00026776923517323473
8.782844677211685e-06,0.6406776782462666,3.76,0.0,0.292691802141878,0.7606251058067984,0.10200335608357482,0.0,0.0005700964069685502,0.39044600299337306,0.0028337138315960722,0.08000154316550832,1.8251454529529556e-09,1.2482214960738617e-10,0.002599546691841456,0.00025599873815412925,0.12613556856380256,0.12801929025239892,0.0002984828326560752,4.711957369592356e-05,0.0013373246924688064,1.2165290921978737e-05,0.07696158978462712,0.0009963306324129375,0.0037954625971001296,4.767329514356264e-05,0.06048459035445152,0.03286053523047515,1.6079537286660794e-06,2.5162382099736076e-09,0.010435488184468409,6.322998608331816e-06,0.025950024001183434,1.1259285999422167e-05,6.7654767000962505e-06,0.02784576227641152,0.0020333032894837176,2.8326965860773004e-07,4.3804875925349804e-09,3.0256103543724697e-05,5.476864852279581e-06,7.38905595533395e-05,0.0043535905663806196,1.0227920265234584e-09,8.9726119255913e-08,7.295209150554436e-07,2.3743977271892777e-07,2.0104697610413478e-09,7.978637415143521e-05,6.14732914603967e-10,1.3794298208039153e-05,0.00011755559529377107,7.83780083186006e-05,1.38323900257635e-05,0.0002681742500999464
8.814252331592841e-06,0.6407730844242896,3.76,0.0,0.2916202207233311,0.7599648885356121,0.10232206963954173,0.0,0.0005711036450882101,0.39151712733219357,0.002826476308533286,0.0798448020933554,1.8186473044189369e-09,1.2437698260880174e-10,0.002602520630278317,0.00025517473819904583,0.12636947540818183,0.12828223939809272,0.0002981746784880444,4.6988350457238965e-05,0.0013376755286707764,1.2129118933162674e-05,0.07723767857293515,0.0009949931742798915,0.0037870138184846304,4.764960470764832e-05,0.06076660984345086,0.03292669922872991,1.6031901162771935e-06,2.512431479851871e-09,0.010454071152824814,6.299019493168382e-06,0.026134667535468323,1.1217381299696345e-05,6.7905160602515805e-06,0.027882498438844727,0.002031538376389428,2.84315709245423e-07,4.386659819556815e-09,3.0314120430577777e-05,5.4933903951887306e-06,7.413622716323867e-05,0.00438266548087442,1.0251500296784092e-09,9.040509788844477e-08,7.351329638103946e-07,2.3924324388204365e-07,2.0241576308742234e-09,8.049864530197769e-05,6.163322697443359e-10,1.3878873163760635e-05,0.00011772062271152294,7.874701768850357e-05,1.3886190429524114e-05,0.00026857576127201717
8.845659985973998e-06,0.6408682634795405,3.76,0.0,0.29055225257774847,0.7593060451358983,0.10264017153843373,0.0,0.0005721128910881881,0.392585828548726,0.0028192515886335287,0.0796881246423472,1.8121712897567532e-09,1.2393333102959225e-10,0.0026054902096210096,0.00025435346812758186,0.12660209182556142,0.12854428128545314,0.0002978688113343616,4.685780873596237e-05,0.0013380310227160156,1.2093034740108559e-05,0.07751325812667291,0.0009936503693903206,0.003778520556248704,4.762526489349098e-05,0.061048233842079656,0.03299206067025136,1.5984380695767233e-06,2.508599259118331e-09,0.010472474472819761,6.275192824885965e-06,0.026319653370738404,1.1175568583003248e-05,6.8154648415105e-06,0.027918901413979572,0.0020297771359994135,2.8535797174336777e-07,4.392725346228852e-09,3.0371412326267064e-05,5.509802541350408e-06,7.438068548395348e-05,0.004411740590573939,1.0274869443391719e-09,9.108479437769622e-08,7.407537230013244e-07,2.410492518424064e-07,2.037856216458168e-09,8.121306630760667e-05,6.179258510054567e-10,1.396362966294104e-05,0.00011788402473650036,7.911631440409802e-05,1.3939948760821104e-05,0.00026897382883440236
8.877067640355155e-06,0.6409632158126202,3.76,0.0,0.28948788426589595,0.7586485716388992,0.1029576636165036,0.0,0.0005731241639236175,0.39365211134894285,0.0028120396269266583,0.07953151558993866,1.805717305398374e-09,1.2349118785759457e-10,0.0026084555165376074,0.0002535349118918985,0.12683342222337396,0.1288054189999064,0.00029756521587199667,4.6727945628355156e-05,0.0013383912133437478,1.2057038770610716e-05,0.07778832998611271,0.0009923023494249476,0.003769984015348158,4.760028682098683e-05,0.06132945905140364,0.03305662267267643,1.5936976437708969e-06,2.504742215468318e-09,0.010490699409656688,6.251517320712339e-06,0.026504978663645175,1.113384910210696e-05,6.840322966573634e-06,0.027954973292742984,0.0020280195577044332,2.8639644295513434e-07,4.398684842259332e-09,3.0427983466466266e-05,5.526101585787642e-06,7.462393618847166e-05,0.004440814873476545,1.0298028603805149e-09,9.17651890843791e-08,7.463830321060959e-07,2.428577452518648e-07,2.0515652503020495e-09,8.192961788332809e-05,6.195136564486488e-10,1.404856687081306e-05,0.00011804581787505921,7.948589776388031e-05,1.3993665015956487e-05,0.0002693685119470403
8.908475294736311e-06,0.64105794183247,3.76,0.0,0.28842710241445874,0.7579924640759835,0.10327454771054896,0.0,0.0005741374835198434,0.3947159804670671,0.002804840378717069,0.07937497959990704,1.799285248652118e-09,1.2305054607983164e-10,0.0026114166463955964,0.0002527190535444118,0.12706347099101534,0.12906565561290925,0.0002972638769949048,4.659875361915778e-05,0.0013387561390824875,1.2021131432093808e-05,0.07806289570063228,0.0009909492443134643,0.003761405382328056,4.7574681382847805e-05,0.06161028222662881,0.03312038836469249,1.5889688914461425e-06,2.50086098891782e-09,0.010508747223319457,6.227991713176698e-06,0.026690640591847357,1.1092224071127812e-05,6.8650903637686574e-06,0.027990716154968613,0.002026265630895623,2.874311199684781e-07,4.404538975169684e-09,3.0483837848183915e-05,5.54228774692934e-06,7.486598084236197e-05,0.004469887313663674,1.032097865316478e-09,9.244626254964581e-08,7.520207154129344e-07,2.4466866675684814e-07,2.065284466417553e-09,8.264828078215946e-05,6.210956841842995e-10,1.4133683953403917e-05,0.00011820601944538837,7.98557671356849e-05,1.404733919487219e-05,0.00026975986884760026
8.939882949117468e-06,0.6411524419406064,3.76,0.0,0.2873698937173339,0.7573377184796466,0.10359082565865214,0.0,0.0005751528689715879,0.39577744066162424,0.0027976538005267003,0.07921852121406357,1.7928750180553572e-09,1.2261139882645843e-10,0.002614373689130538,0.0002519058775438719,0.1272922425122365,0.1293249941793911,0.00029696477983408623,4.647022832873474e-05,0.0013391258375854602,1.1985313099415245e-05,0.0783369568298278,0.0009895911819528798,0.003752785822119294,4.754845938486373e-05,0.06189070018617791,0.03318336088662656,1.5842518611335307e-06,2.496956213966392e-09,0.010526619169176082,6.2046147533617935e-06,0.026876636357796857,1.1050694668811538e-05,6.889766970234228e-06,0.02802613206639093,0.002024515344967086,2.88462000262324e-07,4.410288413492626e-09,3.0538979606029634e-05,5.558361309422446e-06,7.510682102525642e-05,0.004498956902514018,1.0343720489486061e-09,9.312799552969911e-08,7.576666093736916e-07,2.46481964551591e-07,2.0790136030129543e-09,8.336903579954075e-05,6.22671932943903e-10,1.4218980073988383e-05,0.00011836464627431777,8.02259218508162e-05,1.4100971296242748e-05,0.00027014795670348655
8.971290603498624e-06,0.6412467165547451,3.76,0.0,0.28631624493055496,0.7566843308830393,0.10390649929918308,0.0,0.0005761703400599893,0.39683649671467386,0.002790479849404759,0.07906214486977717,1.7864865129419616e-09,1.2217373921731086e-10,0.002617326740426837,0.00025109536838936866,0.12751974115562603,0.12958343774109307,0.00029666790971319407,4.6342363405255e-05,0.0013395003461788536,1.1949584148514372e-05,0.07861051494146008,0.0009882282885866408,0.0037441264823290773,4.752163136974049e-05,0.0621707097994028,0.033245543387805304,1.579546602512323e-06,2.4930285134338168e-09,0.01054431649764952,6.181385206153575e-06,0.027062963184177714,1.1009262020349954e-05,6.914352727484021e-06,0.028061223081790626,0.0020227686893147063,2.8948908142627323e-07,4.415933821800863e-09,3.059341282510109e-05,5.574322542294368e-06,7.53464584044518e-05,0.004528022637205996,1.0366255015489207e-09,9.381036895537813e-08,7.633205485454358e-07,2.482975849829236e-07,2.0927524012288696e-09,8.409186376863593e-05,6.242424008931618e-10,1.4304454406436828e-05,0.000118521715596238,8.059636128287e-05,1.4154561319569952e-05,0.00027053283180616743
9.002698257879781e-06,0.6413407660838697,3.76,0.0,0.2852661428627246,0.7560322973211745,0.10422157047129751,0.0,0.0005771899154201055,0.39789315342753195,0.002783318483948753,0.07890585490701102,1.7801196337293077e-09,1.2173756050582503e-10,0.0026202758853548385,0.0002502875108912096,0.12774597129068965,0.12984098932533403,0.000296373252132598,4.62151562199167e-05,0.0013398797009955997,1.1913944933534527e-05,0.07888357161184763,0.0009868606886895175,0.0037354284918082186,4.749420775639095e-05,0.06245030799054274,0.03330693902632619,1.5748531612072903e-06,2.489078506840504e-09,0.010561840455456162,6.158301851635626e-06,0.02724961831558511,1.0967927219148168e-05,6.938847583378688e-06,0.028095991242926492,0.0020210256533393016,2.905123613594796e-07,4.4214758641298155e-09,3.0647141740576124e-05,5.5901717597180315e-06,7.558489487200905e-05,0.004557083521498116,1.0388583143239053e-09,9.449336394941468e-08,7.68982376447467e-07,2.501154781007322e-07,2.1065006061768772e-09,8.481674556096635e-05,6.258070869404037e-10,1.4390106128782352e-05,0.00011867724354099728,8.096708470049878e-05,1.4208109257915464e-05,0.00027091454949749387
9.034105912260938e-06,0.6414345909447602,3.76,0.0,0.2842195743866924,0.7553816138299612,0.10453604101410877,0.0,0.0005782116146709555,0.3989474156273063,0.0027761696629452154,0.07874965556078833,1.7737742816409872e-09,1.2130285594023597e-10,0.0026232212177059048,0.000249482289946512,0.12797093726845718,0.1300976519460161,0.00029608079279206404,4.6088599532343086e-05,0.0013402639380302834,1.1878395789940148e-05,0.07915612842506459,0.0009854885050613507,0.003726692961952696,4.7466198749010104e-05,0.06272949173513268,0.033367550968949874,1.5701715804274648e-06,2.4851067877345242e-09,0.010579192283734258,6.135363484065043e-06,0.027436599017242276,1.0926691323390014e-05,6.9632514909792284e-06,0.02813043858063548,0.002019286226444126,2.9153183817760996e-07,4.426915202061007e-09,3.070017034642798e-05,5.605909198469853e-06,7.582213220678756e-05,0.004586138565202804,1.0410705759338573e-09,9.51769618124512e-08,7.746519210918902e-07,2.5193558781347615e-07,2.1202579643733323e-09,8.554366208980466e-05,6.273659900513072e-10,1.4475934419893816e-05,0.0001188312470456944,8.13380914447603e-05,1.4261615108354154e-05,0.000271293164231497
