Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649)
0.001092198392423431,0.17726707090107735,3.76,0.0,0.6567267424867645,0.9532651854586199,0.04491621903559596,0.0,1.4348874571152595e-06,0.006057666100864391,6.711662578471427e-07,0.00044861147286616513,1.9232706445150344e-10,9.204946009130787e-14,5.60554511392727e-07,2.7619131923759127e-07,0.002343055448860857,0.0025350542198104356,0.00014650794716805366,1.2798860244542076e-08,9.724850838948907e-07,6.581628378441995e-05,0.04251762744971002,0.00012096468716086908,0.0039127959511419605,1.5060703537368177e-06,3.91699944768009e-05,0.0005233168274662856,2.5831845364717936e-09,4.886387820890105e-08,4.002070125279218e-05,4.030089113398787e-05,0.00025160412863053797,1.055873295911445e-08,2.8641907725524505e-08,2.5148562139334784e-07,8.284017813001612e-05,2.4324342370107278e-11,3.3167638685645202e-12,3.3599408390464394e-08,2.156547584768597e-09,1.5401916580025448e-07,2.0294759053125177e-05,4.703891349950537e-10
0.0011023504664292416,0.1772678364280503,3.76,0.0,0.65620896860686,0.9528248258770514,0.04534356874187758,0.0,1.434746153586605e-06,0.0061161910493192865,6.711148734906356e-07,0.00044838383975057003,1.9222267651001612e-10,9.199949796099079e-14,5.606273703520588e-07,2.76164665016828e-07,0.0023640495034249194,0.002558443911524815,0.0001464098798259516,1.2802285210625387e-08,9.728238847253677e-07,6.575221462414097e-05,0.04292155137701854,0.00012269554728313627,0.00394872115282572,1.5207064743708315e-06,3.965908127966085e-05,0.0005296087527456626,2.580679744820366e-09,4.931574126110208e-08,4.007733389747009e-05,4.024538115573611e-05,0.00025472372437388574,1.0549136482735132e-08,2.8986623205610514e-08,2.5129649134245014e-07,8.280191021995447e-05,2.4617061353426566e-11,3.3557637802239275e-12,3.39984462480523e-08,2.182507509345735e-09,1.5593438286250105e-07,2.0738064128665964e-05,4.760163708617254e-10
0.0011125025404350522,0.17726860329987207,3.76,0.0,0.6556916640782069,0.9523848394265775,0.04577053015344015,0.0,1.4346060167604937e-06,0.006174741822497165,6.710631956137604e-07,0.0004481566126255455,1.9211829282999145e-10,9.19495378460959e-14,5.607000452239468e-07,2.76138175078258e-07,0.0023850147873059066,0.0025818312692859704,0.00014631157472762626,1.2805726720090339e-08,9.731641346388553e-07,6.568826161062535e-05,0.04332511768518395,0.00012443058726164375,0.003984565988861249,1.5353237528365013e-06,4.0149263340691394e-05,0.0005359159398049154,2.578179493434332e-09,4.9766570075915474e-08,4.013416269944105e-05,4.0189838167010614e-05,0.0002578476860591022,1.0539562069237504e-08,2.9331820078821554e-08,2.5109906149839906e-07,8.276367473554902e-05,2.4910188980446737e-11,3.394841492571583e-12,3.4398376044650874e-08,2.2085296777382622e-09,1.5785542701365316e-07,2.118661135141256e-05,4.816561191446852e-10
0.0011226546144408628,0.17726937151505606,3.76,0.0,0.6551748279947259,0.9519452253528009,0.046197103972320394,0.0,1.4344670312603112e-06,0.006233318525002877,6.710112247279891e-07,0.00044792978637825674,1.920139135096832e-10,9.18995798115904e-14,5.607725345233912e-07,2.7611184471359177e-07,0.002405951324282906,0.002605216307142323,0.000146213036967153,1.2809184341371815e-08,9.73505799833592e-07,6.562442383652606e-05,0.04372832711631992,0.00012616969952180846,0.0040203306707041475,1.5499221567282653e-06,4.064052192418947e-05,0.0005422382947386514,2.5756837481867877e-09,5.02163649369389e-08,4.019119629624358e-05,4.0134264255740844e-05,0.00026097602926454137,1.0530009464997156e-08,2.9677483874630558e-08,2.508936941625243e-07,8.27254716112399e-05,2.5203712965599434e-11,3.4339963762713096e-12,3.47991909410649e-08,2.2346136559977306e-09,1.5978227188298576e-07,2.1640412081380855e-05,4.873082809120985e-10
0.0011328066884466735,0.17727014107211805,3.76,0.0,0.6546584594587258,0.9515059829084638,0.046623290894500076,0.0,1.4343291814394647e-06,0.006291921259191095,6.70958961304011e-07,0.00044770335596882633,1.9190953865254882e-10,9.184962391153174e-14,5.608448366376639e-07,2.7608566932004536e-07,0.002426859138038295,0.0026285990387451955,0.0001461142715452219,1.2812657651943194e-08,9.738488469689579e-07,6.556070039030871e-05,0.04413118040553853,0.00012791277838027537,0.004056015408240095,1.5645016527860289e-06,4.1132838582290995e-05,0.0005485757237556513,2.5731924737671512e-09,5.066512614200872e-08,4.024844255192248e-05,4.0078661456695384e-05,0.000264108770213968,1.052047841367133e-08,3.0023600359819744e-08,2.5068073828258475e-07,8.268730078208908e-05,2.5497621224835092e-11,3.4732278132408894e-12,3.5200884042633314e-08,2.260759016636687e-09,1.6171489108303974e-07,2.209947758714044e-05,4.929727574372854e-10
0.001142958762452484,0.17727091196960754,3.76,0.0,0.6541425575808274,0.9510671113533551,0.047049091609948426,0.0,1.434192451857077e-06,0.006350550125156541,6.709064058834821e-07,0.000447477316412412,1.9180516835805072e-10,9.17996702082358e-14,5.609169500147964e-07,2.760596443463646e-07,0.002447738252158736,0.002651979477355251,0.00014601528337358717,1.2816146234477446e-08,9.741932432167708e-07,6.549709037837183e-05,0.04453367828101704,0.0001296597200136515,0.004091620409798512,1.5790622080840057e-06,4.162619514922892e-05,0.0005549281331814779,2.5707056364966657e-09,5.1112853979025554e-08,4.03059086146222e-05,4.002303175578698e-05,0.00026724592571899397,1.0510968665180107e-08,3.037015553436798e-08,2.5046052991481405e-07,8.264916218376972e-05,2.5791901872038114e-11,3.5125351788914174e-12,3.5603448488785135e-08,2.2869653266171726e-09,1.6365325791666064e-07,2.25638190461696e-05,4.986494494539128e-10
0.0011632629104641051,0.17727245777992287,3.76,0.0,0.6531121502824292,0.9501904779844479,0.047899537151113364,0.0,1.4339222934055835e-06,0.006467886641464243,6.708004210342426e-07,0.00044702639026992754,1.9159644184579153e-10,9.169976954138816e-14,5.610606045401587e-07,2.760080279072533e-07,0.0024894104753764197,0.0026987335267408285,0.0001458166580074489,1.2823167586483343e-08,9.748859543819749e-07,6.53702071092643e-05,0.04533761066959468,0.0001331647853360525,0.004162592030690856,1.6081263721997942e-06,4.261595672112717e-05,0.0005676775191567636,2.565745131133967e-09,5.200521099864957e-08,4.0421525617221864e-05,3.991169936892959e-05,0.0002735335501420326,1.0492012078225371e-08,3.106452708589694e-08,2.49999639201216e-07,8.257298142532216e-05,2.638153374944136e-11,3.5913752360920894e-12,3.641116415316281e-08,2.3395591048209052e-09,1.6754712881620002e-07,2.3508374078636613e-05,5.100390858480338e-10
0.0011835670584757262,0.17727400893421263,3.76,0.0,0.6520835991462696,0.9493153194616397,0.048748445998367786,0.0,1.433656436869076e-06,0.006585328829376152,6.706932741090721e-07,0.00044657696940883534,1.9138773474251797e-10,9.159987817538751e-14,5.612034860892125e-07,2.759569605823555e-07,0.0025309681807832956,0.0027454785538225885,0.0001456171984881248,1.2830245203605896e-08,9.755836809092368e-07,6.524376706996943e-05,0.0461401299725316,0.000136684100838678,0.0042332471697034925,1.6371144059204978e-06,4.360966678543751e-05,0.0005804857056654134,2.5608019590487437e-09,5.2893439038971364e-08,4.053809216660416e-05,3.9800282097714815e-05,0.00027983904680383716,1.0473137752029985e-08,3.1760491041178066e-08,2.4951346970862385e-07,8.249692883322098e-05,2.69725173401811e-11,3.670511611759396e-12,3.722228344400577e-08,2.3923915916983314e-09,1.7146367327238873e-07,2.4474164779224336e-05,5.21476404451916e-10
0.0012038712064873472,0.17727556542064996,3.76,0.0,0.6510568973448532,0.9484416301071367,0.04959582346300964,0.0,1.433394766316068e-06,0.006702877408154404,6.705849689347315e-07,0.00044612901636953737,1.9117904780216892e-10,9.149999647024747e-14,5.613455829616694e-07,2.75906408698724e-07,0.0025724115538104672,0.0027922146512730705,0.0001454169411686775,1.2837375997364154e-08,9.7628617830535e-07,6.511776349152881e-05,0.04694124177539503,0.00014021689963497668,0.004303587439575622,1.6660260780200245e-06,4.460718972254735e-05,0.0005933519476886236,2.5558758549890323e-09,5.377754151448343e-08,4.065564470519327e-05,3.968879430118298e-05,0.0002861625663705773,1.0454343791428289e-08,3.245794340053026e-08,2.4900428972754287e-07,8.242100391405735e-05,2.7564764348257245e-11,3.749939382787027e-12,3.8036752102115776e-08,2.4454594036620123e-09,1.7540268113266818e-07,2.546127729967895e-05,5.329606261223904e-10
0.0012241753544989682,0.17727712722729969,3.76,0.0,0.6500320381726428,0.9475694043465457,0.05044167476772567,0.0,1.43313716908141e-06,0.006820533061084622,6.704755092538578e-07,0.00044568249480451613,1.9097038176831877e-10,9.140012478174926e-14,5.614868838213204e-07,2.758563396934251e-07,0.0026137407785360557,0.0028389419061159125,0.0001452159212058469,1.2844556981155187e-08,9.76993209869825e-07,6.499218979855752e-05,0.04774095156200924,0.00014376244160293052,0.00437361443015182,1.6948611685774639e-06,4.560839400060169e-05,0.0006062755022550976,2.550966561300985e-09,5.4657522190720154e-08,4.077421256895003e-05,3.957724975270873e-05,0.0002925042646045044,1.0435628359176088e-08,3.3156783530299996e-08,2.48474201189918e-07,8.234520618340803e-05,2.815818933540395e-11,3.8296536400416e-12,3.8854516123231095e-08,2.498759170795336e-09,1.7936394274362496e-07,2.6469796350351283e-05,5.444909759247466e-10
0.0012444795025105893,0.17727869434220125,3.76,0.0,0.6490090150423373,0.946698636705715,0.051286005049213636,0.0,1.4328835357622949e-06,0.006938296435843482,6.703648987181661e-07,0.00044523736948891496,1.90761737372908e-10,9.130026345989855e-14,5.61627377691847e-07,2.7580672207127867e-07,0.0026549560377474865,0.0028856603999163097,0.0001450141726190381,1.285178526657687e-08,9.777045465129286e-07,6.48670396092191e-05,0.048539264717547194,0.00014732001244654555,0.004443329709049597,1.7236194688785347e-06,4.661315203631064e-05,0.0006192556285076672,2.546073827923522e-09,5.5533385185295973e-08,4.089381906012006e-05,3.9465661684982253e-05,0.00029886430130588175,1.041698967604861e-08,3.385691404569766e-08,2.4792515147534294e-07,8.226953516556098e-05,2.875270962161919e-11,3.909649489520286e-12,3.967552174780174e-08,2.552287537148668e-09,1.8334724904156066e-07,2.74998052067406e-05,5.560666835736114e-10
0.0012647836505222103,0.17728026675325761,3.76,0.0,0.6479878214812816,0.9458293218077012,0.05212881936074068,0.0,1.4326337602914421e-06,0.007056168144981954,6.702531408973003e-07,0.0004447936063142164,1.90553115337802e-10,9.120041285001457e-14,5.617670539811071e-07,2.757575253715277e-07,0.0026960575130014633,0.002932370208958993,0.00014481172833970385,1.2859058060200276e-08,9.78419966569951e-07,6.474230673322813e-05,0.04933618653150701,0.00015088892282166173,0.0045127348222984915,1.752300781301576e-06,4.7621340065480926e-05,0.0006322915877678529,2.5411974123026534e-09,5.6405134958269983e-08,4.101448231282724e-05,3.9354042824468014e-05,0.0003052428394626038,1.0398426020299648e-08,3.45582407017648e-08,2.473589440027132e-07,8.219399039325167e-05,2.934824519261496e-11,3.989922053265002e-12,4.0499715470898925e-08,2.6060411620520817e-09,1.873523917772633e-07,2.8551385715937754e-05,5.676869839332252e-10
0.0012850877985338314,0.177281844448245,3.76,0.0,0.6469684511282613,0.9449614543700616,0.05297012267444487,0.0,1.43238773989087e-06,0.007174148766435796,6.701402392863363e-07,0.00044435117227462735,1.9034451637660916e-10,9.110057329345079e-14,5.619059024827801e-07,2.7570872013747825e-07,0.0027370453846774613,0.0029790714044046203,0.00014460862025170114,1.286637266069727e-08,9.791392556219662e-07,6.461798516889649e-05,0.05013172220037018,0.00015446850757024522,0.004581831294908854,1.7809049189703722e-06,4.863283803000738e-05,0.0006453826435937641,2.536337079276662e-09,5.727277630198436e-08,4.113621596874885e-05,3.924240541777543e-05,0.000311640044588705,1.0379935726810856e-08,3.526067229747549e-08,2.4677724722620397e-07,8.211857140742782e-05,2.9944718618383603e-11,4.070466470006245e-12,4.132704404590283e-08,2.6600167199894273e-09,1.9137916346577507e-07,2.9624618302862912e-05,5.793511169447622e-10
0.0013053919465454524,0.17728342741484462,3.76,0.0,0.6459508977294435,0.9440950292014338,0.053809919884256416,0.0,1.432145375019933e-06,0.007292238844240127,6.700261973084412e-07,0.0004439100354453394,1.9013594119518046e-10,9.10007451278208e-14,5.620439133743635e-07,2.756602778773552e-07,0.0027779198320453083,0.0030257640524860123,0.00014440487923989307,1.2873726455224026e-08,9.798622062590968e-07,6.449406909880481e-05,0.05092587683096297,0.00015805812476100698,0.00465062063158987,1.8094317053723634e-06,4.964752943629567e-05,0.0006585280618534436,2.531492600906511e-09,5.813631432701193e-08,4.1259029951543245e-05,3.913076126217666e-05,0.0003180560839682838,1.0361517185835106e-08,3.596412055686522e-08,2.4618160563357567e-07,8.204327775695219e-05,3.054205495229521e-11,4.151277895801649e-12,4.2157454484965145e-08,2.7142109004038533e-09,1.954273573045031e-07,3.0719581978381375e-05,5.910583273490585e-10
0.0013256960945570734,0.17728501564053648,3.76,0.0,0.6449351551350684,0.943230041198751,0.054648215808288325,0.0,1.4319065693389563e-06,0.007410438889190308,6.699110183234151e-07,0.0004434701649610467,1.8992739049318634e-10,9.09009286878758e-14,5.621810772188738e-07,2.756121710357152e-07,0.00281868103332027,0.0030724482146666137,0.00014420053522704715,1.2881116916672588e-08,9.805886178841991e-07,6.437055288572603e-05,0.05171865544319482,0.00016165715491729587,0.004719104317332887,1.8378809741402301e-06,5.066530124055781e-05,0.0006717271107848394,2.5266637563156758e-09,5.8995754453245526e-08,4.138293100776324e-05,3.901912172740474e-05,0.00032449112612991635,1.0343168841791015e-08,3.666850003518271e-08,2.4557344823111914e-07,8.196810899836056e-05,3.114018165143136e-11,4.2323515051152864e-12,4.2990894065133714e-08,2.7686204081635807e-09,1.9949676720372803e-07,3.183635434611853e-05,6.028078647119466e-10
0.0013460002425686945,0.17728660911269342,3.76,0.0,0.64392121729633,0.9423664853446164,0.05548501519109994,0.0,1.431671229634054e-06,0.007528749379535252,6.697947056321392e-07,0.0004430315309914844,1.897188649649491e-10,9.080112430578257e-14,5.623173849610428e-07,2.755643729633104e-07,0.0028593291657148614,0.003119123947788655,0.00014399561720662536,1.2888541600866323e-08,9.813182965219852e-07,6.424743106807754e-05,0.05251006297264099,0.00016526500029715601,0.004787283817960099,1.8662525688053815e-06,5.16860437417078e-05,0.0006849790610526115,2.52185033151226e-09,5.985110240195415e-08,4.1507923137387096e-05,3.890749777372631e-05,0.0003309453404309933,1.0324889191904e-08,3.737372802787448e-08,2.449540961329249e-07,8.189306469563354e-05,3.1739028499253343e-11,4.313682491179139e-12,4.382731033131995e-08,2.823241963758255e-09,2.0358718783590942e-07,3.2975011609162215e-05,6.145989835990858e-10
0.0013663043905803155,0.17728820781850824,3.76,0.0,0.6429090782623067,0.9415043567047264,0.05632032270592565,0.0,1.4314392657372486e-06,0.007647170761698109,6.696772624768545e-07,0.0004425941047147496,1.8951036529973155e-10,9.070133231123203e-14,5.624528279188653e-07,2.755168578873966e-07,0.0028998644054896382,0.003165791304218314,0.00014379015327426066,1.289599814382016e-08,9.820510546252808e-07,6.412469835502851e-05,0.05330010427308094,0.00016888108418963097,0.004855160580662765,1.894546342511964e-06,5.270965047693628e-05,0.0006982831858042252,2.5170521191971398e-09,6.070236418505521e-08,4.16340079739582e-05,3.879589996865422e-05,0.0003374188966924638,1.0306676784736454e-08,3.8079724480607314e-08,2.4432476976802706e-07,8.181814441997275e-05,3.233852752924783e-11,4.395266066403981e-12,4.466665109466078e-08,2.878072303119718e-09,2.0769841459325727e-07,3.4135628576978226e-05,6.264309434375878e-10
0.0014069126866035578,0.1772914208791352,3.76,0.0,0.6408901732750427,0.9397843617298615,0.05798648048182582,0.0,1.4309851195310518e-06,0.007884347832768673,6.694389974934979e-07,0.00044172276481761356,1.890934462962626e-10,9.050178679483633e-14,5.627210865942522e-07,2.754225778529261e-07,0.002980596907776431,0.0032591010749877486,0.00014337769575978638,1.2910997735452779e-08,9.83525089968006e-07,6.388037990219945e-05,0.054876107208889864,0.00017613576145527417,0.004990011591249988,1.9508998862627336e-06,5.476504634340119e-05,0.0007250450641124043,2.507500535084147e-09,6.239265469925648e-08,4.188945258805156e-05,3.857282321038259e-05,0.00035042471467454606,1.0270448140183735e-08,3.9493715269514384e-08,2.4304061577540355e-07,8.166867426936393e-05,3.353922106969599e-11,4.55917193524911e-12,4.635389871836115e-08,2.988346355971355e-09,2.1598247163808296e-07,3.6523033941545676e-05,6.502144476039612e-10
0.0014475209826268001,0.17729465471684355,3.76,0.0,0.6388783944055852,0.9380700183623536,0.05964672518123124,0.0,1.4305434674819024e-06,0.008121973066829841,6.691962483528606e-07,0.0004408559337655775,1.8867663892844512e-10,9.030229474422239e-14,5.629857910383481e-07,2.753291412331429e-07,0.003060879933166823,0.003352377861957465,0.00014296337067304005,1.2926098284854612e-08,9.850093445918565e-07,6.363755842232856e-05,0.056446701542604054,0.0001834169666917967,0.0051236685746656905,2.0069406133903107e-06,5.68306979095405e-05,0.0007520069827043159,2.4980074718603162e-09,6.406667955423982e-08,4.2149243288244225e-05,3.834996874354135e-05,0.0003635099358018803,1.023447226523566e-08,4.0909881664456305e-08,2.417290006071326e-07,8.151969525194112e-05,3.4741760733763496e-11,4.724031221402563e-12,4.80522248926578e-08,3.099416771589809e-09,2.2434731601486355e-07,3.899914132250559e-05,6.741525489679717e-10
0.0014881292786500424,0.17729790922350813,3.76,0.0,0.636873697259663,0.936361289857895,0.061301091848542745,0.0,1.4301136899900636e-06,0.008360048969333428,6.6894903937365e-07,0.0004399934143395977,1.8825994860576316e-10,9.010285874766871e-14,5.632468845607471e-07,2.7523637061364216e-07,0.003140714862574304,0.003445621937583922,0.000142547373529593,1.2941283505592991e-08,9.865025296605895e-07,6.33961972176624e-05,0.05801192341695302,0.0001907207724980892,0.005256142492078193,2.06266766954847e-06,5.890585954949503e-05,0.0007791632218249756,2.488571491758928e-09,6.57244963700225e-08,4.241333929596586e-05,3.812740852068055e-05,0.0003766759055399649,1.019873924053211e-08,4.232766992148779e-08,2.4039674537531056e-07,8.137120417456844e-05,3.594567638976401e-11,4.8898063796108365e-12,4.976122201483515e-08,3.2112580127161683e-09,2.327913372763559e-07,4.156449977752153e-05,6.982394965891493e-10
0.0015287375746732847,0.1773011842885518,3.76,0.0,0.6348760387300826,0.9346581405671471,0.0629496145903535,0.0,1.4296952084541986e-06,0.008598577612037262,6.686973943148639e-07,0.00043913502269797783,1.8784338071612139e-10,8.99034813833382e-14,5.635043157141627e-07,2.7514410007935493e-07,0.0032201030662355567,0.003538833515859633,0.00014212988817432928,1.2956538158414846e-08,9.88003441144908e-07,6.315626184053128e-05,0.05957180789685004,0.00019804352462104343,0.005387444055277972,2.118080330368887e-06,6.098982804294716e-05,0.0008065081065443801,2.4791912452072047e-09,6.736616655151221e-08,4.268168605896702e-05,3.7905209525903616e-05,0.00038992395410493354,1.0163239822729608e-08,4.3746560868939946e-08,2.3904964332814473e-07,8.122319793926443e-05,3.715052725793689e-11,5.056460223569079e-12,5.148048697913502e-08,3.3238448030592533e-09,2.4131293684022285e-07,4.4219636779226053e-05,7.224696161999971e-10
0.001569345870696527,0.1773044797988729,3.76,0.0,0.6328853769168279,0.9329605358686077,0.06459232663381234,0.0,1.429287482686883e-06,0.008837560657636459,6.684413364460717e-07,0.00043828058750926307,1.8742694063505402e-10,8.97041652235023e-14,5.637580380115333e-07,2.750521744808284e-07,0.003299045904987301,0.0036320127560793935,0.0001417110875175446,1.2971847983323177e-08,9.895109545174007e-07,6.291771994365926e-05,0.06112638903551654,0.00020538182397632947,0.005517583740548181,2.173177994412985e-06,6.308193989771353e-05,0.0008340360082082551,2.4698654649591003e-09,6.899175503475293e-08,4.2954219072431205e-05,3.768343410567495e-05,0.00040325539307519,1.0127965399129575e-08,4.516606767331825e-08,2.3769260111200911e-07,8.107567353736826e-05,3.835590001359447e-11,5.2239559388453684e-12,5.320962122490032e-08,3.4371521299459467e-09,2.4991052803576083e-07,4.6965058457088727e-05,7.468373097190834e-10
0.0016099541667197693,0.17730779563907886,3.76,0.0,0.6309016710521005,0.9312684421056048,0.06622926038136959,0.0,1.4288900085186177e-06,0.009076999383533704,6.681808886252646e-07,0.0004374299491343611,1.8701063373595198e-10,8.95049128395583e-14,5.640080096612047e-07,2.749604487532066e-07,0.003377544731450041,0.003725159766386914,0.0001412911342283594,1.2987199636386065e-08,9.910240197602029e-07,6.268054114010224e-05,0.06267569993653874,0.0002127325097764649,0.005646571801655503,2.2279601763817515e-06,6.518156883850681e-05,0.0008617413457896726,2.460592960606424e-09,7.060133004271026e-08,4.323086687274575e-05,3.746214028004092e-05,0.0004166715128145266,1.0092907945241833e-08,4.658573375174927e-08,2.3632976301655702e-07,8.092862804406423e-05,3.9561407014850465e-11,5.392257094113364e-12,5.4948230785485995e-08,3.5511552474026182e-09,2.5858253623881074e-07,4.980124984221771e-05,7.713370550512615e-10
0.0016505624627430116,0.17731113169154103,3.76,0.0,0.6289248814298073,0.929581826527009,0.06786044746226606,0.0,1.4285023155126826e-06,0.009316894704727987,6.679160733571341e-07,0.00043658295885700175,1.8659446539578003e-10,8.930572680461535e-14,5.642541933088209e-07,2.7486878726863546e-07,0.003455600891127681,0.003818274607122277,0.00014087018138659194,1.3002580629988377e-08,9.925416566566785e-07,6.244469687129687e-05,0.06421977281225306,0.00022009264366268865,0.00577441828204946,2.28242650062505e-06,6.728812344352557e-05,0.0008896185871485542,2.4513726134068917e-09,7.219496285377405e-08,4.351155338284949e-05,3.7241382033668844e-05,0.0004301735805300021,1.0058059984793913e-08,4.800513080845961e-08,2.3496462043895324e-07,8.078205861322973e-05,4.076668463556959e-11,5.56132765181141e-12,5.669592633046474e-08,3.6658296786306436e-09,2.67327398927998e-07,5.2728675115425214e-05,7.959634056627452e-10
0.001691170758766254,0.17731448783655945,3.76,0.0,0.6269549693397355,0.9279006572318744,0.06948591878060821,0.0,1.4281239647884736e-06,0.009557247195763905,6.676469128422116e-07,0.0004357394781580023,1.8617844099949283e-10,8.910660969570866e-14,5.64496555783353e-07,2.7477706323286356e-07,0.0035332157234199513,0.003911357293955704,0.00014044837308700966,1.3017979277200455e-08,9.940629503710663e-07,6.221016028337635e-05,0.06575863903826444,0.0002274594949087301,0.005901133026230866,2.3365766949674846e-06,6.940104493630664e-05,0.0009176622501929127,2.4422033714369037e-09,7.377272758097735e-08,4.379619956021847e-05,3.70212095815283e-05,0.0004437628390126161,1.0023414552238687e-08,4.942385700420527e-08,2.336001062709615e-07,8.063596247262436e-05,4.1971391711266165e-11,5.731131977071662e-12,5.845232320112203e-08,3.781151218073454e-09,2.761435657249491e-07,5.574777785771159e-05,8.207109901093516e-10
0.0017317790547894962,0.17731786395247057,3.76,0.0,0.6249918970064268,0.926224903118014,0.07110570456001059,0.0,1.4277545469908377e-06,0.009798057111615499,6.673734290235127e-07,0.00043489937803291767,1.8576256594311994e-10,8.89075640952e-14,5.647350678588296e-07,2.7468515812263745e-07,0.0036103905625478453,0.004004407800806967,0.00014002584499873808,1.3033384640001685e-08,9.955870473203338e-07,6.197690611113998e-05,0.06729232920408564,0.00023483052669321758,0.006026725690290305,2.3904105849185648e-06,7.151980513350028e-05,0.0009458669039400793,2.4330842450436592e-09,7.533470096649047e-08,4.4084724472320656e-05,3.680166961190821e-05,0.0004574405059355526,9.988965157552105e-09,5.084153525692903e-08,2.3223867523794744e-07,8.049033691942111e-05,4.317520809634147e-11,5.901634845778196e-12,6.021704144417602e-08,3.89709593358391e-09,2.850294984863845e-07,5.8858981302443686e-05,8.455745116754139e-10
0.0017723873508127385,0.17732125991576075,3.76,0.0,0.6230356275323212,0.9245545338341443,0.07271983438510753,0.0,1.4273936803770752e-06,0.010039324407422666,6.670956436225123e-07,0.00043406253835496405,1.8534684563547974e-10,8.870859259161099e-14,5.649697040246192e-07,2.7459296116135874e-07,0.0036871267383998428,0.004097426062572489,0.00013960272488812358,1.3048786481121609e-08,9.971131513186505e-07,6.174491056995106e-05,0.06882087316025921,0.00024220338332526283,0.006151205751697509,2.443928088221236e-06,7.364390453355399e-05,0.0009742271694850025,2.424014302608462e-09,7.688096218792624e-08,4.4377046053643137e-05,3.658280551348508e-05,0.0004712077734572998,9.954705753428659e-09,5.225781166095237e-08,2.3088237279937288e-07,8.03451793160476e-05,4.437783332200179e-11,6.0728014518289825e-12,6.198970584146152e-08,4.013640168292053e-09,2.939836713756427e-07,6.206268858917794e-05,8.705487480042338e-10
0.0018129956468359808,0.17732467560119858,3.76,0.0,0.6210861248446599,0.9228895197351703,0.07432833724030159,0.0,1.4270410090333302e-06,0.010281048757100562,6.668135781702477e-07,0.00043322884728276274,1.8493128549885025e-10,8.850969777993478e-14,5.652004422685838e-07,2.745003688279618e-07,0.003763425577308208,0.004190411977683656,0.0001391791331099165,1.3064175218997124e-08,9.986405199704776e-07,6.151415125540681e-05,0.07034430006238039,0.00024957587830326875,0.006274582518433459,2.4971292096556744e-06,7.577287052881123e-05,0.0010027377208842831,2.414992666614352e-09,7.841159267487184e-08,4.4673081705612684e-05,3.636465758946477e-05,0.0004850658079703126,9.920630704841748e-09,5.367235401063819e-08,2.2953289493070483e-07,8.02004870863003e-05,4.557898534285298e-11,6.24459741341969e-12,6.376994593337531e-08,4.130760542040346e-09,3.030045709012335e-07,6.535928301912906e-05,8.956285506311825e-10
0.001853603942859223,0.17732811088196468,3.76,0.0,0.6191433536458504,0.9212298318403722,0.07593124154596917,0.0,1.4266962012226114e-06,0.010523229570893014,6.665272540356707e-07,0.0004323982007078262,1.845158909688522e-10,8.831088226157219e-14,5.654272638750109e-07,2.7440728439668107e-07,0.003839288402760935,0.004283365410507803,0.00013875518306716539,1.3079541885639488e-08,1.000168461291468e-06,6.128460704991957e-05,0.07186263841225872,0.00025694598314831153,0.0063968651375175605,2.5500140361489324e-06,7.790625573144867e-05,0.0010313932859606812,2.4060185099846654e-09,7.992667593645822e-08,4.497274875830523e-05,3.614726325781209e-05,0.0004990157499776593,9.886734760704124e-09,5.508485042010651e-08,2.2819163993884314e-07,8.005625771171093e-05,4.677839936504401e-11,6.416988778526872e-12,6.555739604118253e-08,4.24843395290591e-09,3.120906959861129e-07,6.8749128312076e-05,9.208088445704915e-10
0.0018942122388824654,0.1773315656297682,3.76,0.0,0.6172072793671648,0.9195754417943826,0.07752857519222991,0.0,1.4263589478207587e-06,0.010765866011920871,6.662366924475847e-07,0.00043157050173685035,1.8410066749367508e-10,8.811214864395629e-14,5.656501532296664e-07,2.743136175067132e-07,0.003914716536052333,0.004376286193596705,0.00013833098164012052,1.3094878087288242e-08,1.0016963305416834e-06,6.105625803541792e-05,0.07337591609633425,0.0002643118169860855,0.0065180626029555586,2.6025827321366653e-06,8.004363640900416e-05,0.0010601886470300854,2.397091052661392e-09,8.142629739810159e-08,4.5275964781869245e-05,3.5930657236926385e-05,0.000513058714110309,9.853013027379352e-09,5.6495008035139486e-08,2.268597529312998e-07,7.991248872815527e-05,4.797582675268202e-11,6.589942029712708e-12,6.735169528496034e-08,4.3666375784325135e-09,3.212405580374721e-07,7.223256886444715e-05,9.460846279224323e-10
