Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229)
3.441871929291387e-20,0.6621269215042994,3.76,0.0,1.0035591563136768,0.9999999999996013,1.4888974520743137e-42,0.0,1.0987047128501778e-30,3.1000757841501917e-15,3.1000757841498553e-15,3.062811233652753e-17,4.492706008508362e-34,4.9890079385014515e-33,2.2824451495740858e-26,3.110170039051812e-28,6.503981475096901e-17,1.2361100637742155e-29,3.06281123140139e-17,7.023840283257817e-32,2.172174297653253e-22,1.7750312638861367e-32,5.274343276548426e-32,2.2772596268903255e-38,2.3211417627555418e-35,1.7105089703811408e-39,6.503981475096899e-17,2.911082065199223e-35,4.382334872308444e-32,2.4723262632410714e-54,7.969331334553478e-32,1.7864036820071764e-31,1.983019819239873e-43,4.964496022293274e-35,4.677865537637062e-34,7.322879421790299e-32,3.9869397876009287e-13,6.387743902296835e-33,2.927130964039326e-53,5.230910785483918e-38,3.534298922048473e-48,5.1089809427369683e-48,4.3906093958309775e-34,1.4209105353941943e-63,6.067825426783148e-53,9.764735435358922e-51,1.8265452003055363e-52,1.8091564715123647e-54,6.3114881471703355e-65,8.139594127201856e-35,1.4428940370517799e-50,1.055908872776635e-30,8.120458877887565e-47,5.231689160213143e-60,1.6769503257208314e-48,2.0078836688011394e-48,1.5014694169708365e-47,1.6452367508757053e-74,5.169185687143328e-52,4.070505212352529e-46,3.93963813925328e-32,9.166706987266792e-70,2.2814832154373353e-55,5.014858735723072e-49,5.764772859569123e-62,4.119082212113516e-65,1.82122254455516e-70,1.7251292684676805e-78,3.2755333268155636e-68,2.5553541467394516e-32,1.557592724488565e-84,8.001656721114338e-83,1.3652010206216195e-76,5.951690993976191e-66,3.763142693993845e-35,1.5144778408151165e-69,7.503201257669745e-66
6.88673419040666e-20,0.6621269215042996,3.76,0.0,1.0035591563136737,0.9999999999992022,1.192023275069094e-41,0.0,4.397682158588575e-30,6.2028449443074696e-15,6.202844944306122e-15,6.128283467506874e-17,1.798253236409575e-33,1.996903348222708e-32,4.629200166363164e-26,1.2448785493236918e-27,1.3013613672587429e-16,4.947661650964224e-29,6.12828346300209e-17,2.8113665861403276e-31,4.34623580417729e-22,7.104750920489906e-32,2.1111118442167603e-31,9.114973230576999e-38,9.290616121034367e-35,6.846493623094182e-39,1.3013613672587421e-16,1.165191475992476e-34,1.7540760182809194e-31,1.9793642979070583e-53,3.1898094015054598e-31,7.1502702303800755e-31,1.587621616335699e-42,1.9870921939139533e-34,1.872365303005468e-33,2.9310601661694545e-31,7.977343466677555e-13,2.5567622548986755e-32,2.3434845922784988e-52,2.0937275383994482e-37,2.8303030777785787e-47,4.0913214316433884e-47,1.7573879841642532e-33,2.275922154144368e-62,4.857949839782592e-52,7.817725725414416e-50,1.4623467778907745e-51,1.4484252220375409e-53,1.010660540884517e-63,3.2579588900996477e-34,1.1551925709893914e-49,4.2263872690429505e-30,6.502951152851378e-46,8.379792156093804e-59,1.3429202454882202e-47,1.6079351241661617e-47,1.2020884912066331e-46,5.2706649556264456e-73,4.1384916426463975e-51,3.258879211144748e-45,1.5768819549907605e-31,1.468266105965079e-68,1.8265747565764713e-54,4.014936237383051e-48,4.615323543491144e-61,6.595898309963314e-64,2.916328950270304e-69,5.526607872282608e-77,5.245134668704619e-67,1.0228076031503736e-31,4.9885041315863175e-83,2.5626915808661996e-81,4.374036757998418e-75,9.533787690914467e-65,1.5062383654212322e-34,2.425676269339832e-68,1.2019093038209616e-64
1.3776458712637202e-19,0.6621269215043004,3.76,0.0,1.0035591563136672,0.999999999998404,9.539809002919858e-41,0.0,1.7596456881200183e-29,1.2408383264622043e-14,1.2408383264616646e-14,1.2259227935210225e-16,7.19535527918955e-33,7.990214478596135e-32,9.509771970945017e-26,4.981135726685751e-27,2.60328780675684e-16,1.9797091232170376e-28,1.2259227926198268e-16,1.1249128376995418e-30,8.694358825341707e-22,2.8428258048340684e-31,8.447197227948958e-31,3.6471765830002145e-37,3.717456607205689e-34,2.739489267571079e-38,2.6032878067568373e-16,4.662283636406676e-34,7.018588862379487e-31,1.5840930189144141e-52,1.276339252517339e-30,2.8610394579780676e-30,1.2705798036870202e-41,7.950957083055152e-34,7.4919000888409e-33,1.1728058547341055e-30,1.595815082300793e-12,1.0230379355660921e-31,1.875499906804894e-51,8.377637436135957e-37,2.265388597971364e-46,3.2747126246085016e-46,7.0318410405184e-33,3.643448808635964e-61,3.8878363031213515e-51,6.256556546690172e-49,1.1703218593016684e-50,1.1591803840107564e-52,1.6177151436420062e-62,1.3036079246533197e-33,9.245051433999179e-49,1.6911054200503548e-29,5.204995829447939e-45,1.341494319562259e-57,1.0748804562096625e-46,1.286999693267111e-46,9.620361321105517e-46,1.687558539662847e-71,3.312051088730065e-50,2.6080938085682055e-44,6.309581803504245e-31,2.3505008863629336e-67,1.4618164508080828e-53,3.213169210997698e-47,3.6936615692897935e-60,1.0557732854659352e-62,4.66802557081817e-68,1.7695061986664095e-75,8.395642262600206e-66,4.0925626807578365e-31,1.5969948694826504e-81,8.204073203373901e-80,1.4005553562156493e-73,1.5262931798220303e-63,6.0269201058103995e-34,3.883093701892668e-67,1.9241733008751675e-63
2.755590775709829e-19,0.662126921504302,3.76,0.0,1.0035591563136543,0.9999999999968078,7.633296633326894e-40,0.0,7.039728565393582e-29,2.4819459905251256e-14,2.4819459905229666e-14,2.452111687059735e-16,2.878610645266093e-32,3.196606081871931e-31,2.0019162664118463e-25,1.9927786427454432e-26,5.207140685753002e-16,7.920125602488146e-28,2.452111685256977e-16,4.500383896354714e-30,1.739060490013592e-21,1.137315435612945e-30,3.379428940080118e-30,1.4591081314978167e-36,1.4872247091202333e-33,1.095974108852189e-37,5.207140685752987e-16,1.8652170444450298e-33,2.8078925675608985e-30,1.2675151124428627e-51,5.1061881122763224e-30,1.1446020828910122e-29,1.01665688844326e-40,3.180900568419091e-33,2.99724788523048e-32,4.691987104242231e-30,3.1919765528377177e-12,4.092817903765862e-31,1.500684879730667e-50,3.351600554353685e-36,1.8127694446381853e-45,2.620432453284397e-45,2.8131943022027453e-32,5.831097233184012e-60,3.1108597426289944e-50,5.006195826905562e-48,9.364353001701436e-50,9.27520427856628e-52,2.588870983800618e-61,5.215280555643656e-33,7.397445793802626e-48,6.765522861902179e-29,4.165050883821111e-44,2.146973136815453e-56,8.60122122070319e-46,1.0298604558675388e-45,7.697750724730542e-45,5.401700994861914e-70,2.6501440880674747e-49,2.0868713070619465e-43,2.5242435764367005e-30,3.761821801454862e-66,1.1696776816381995e-52,2.571023561553069e-46,2.9554905213252694e-59,1.6895809871310603e-61,7.470360692540474e-67,5.664007007025027e-74,1.3435769744509766e-64,1.637291563626721e-30,5.111461547974077e-80,2.625857197469987e-78,4.4831593978560016e-72,2.442779039912598e-62,2.4111642346407616e-33,6.214563158233786e-66,3.07957230646706e-62
5.511480584602046e-19,0.6621269215043047,3.76,0.0,1.0035591563136288,0.9999999999936152,6.107217141547897e-39,0.0,2.816120605332421e-28,4.964161318650996e-14,4.9641613186423594e-14,4.90448947412933e-16,1.1515379716134074e-31,1.2787464975937584e-30,4.4030932386463925e-25,7.971763321272534e-26,1.0414846443745192e-15,3.1683080815545274e-27,4.904489470522935e-16,1.8003001058751722e-29,3.4783097179585865e-21,4.549631996056465e-30,1.35188159391692e-29,5.836907606948345e-36,5.9493830034413734e-33,4.384253366454374e-37,1.041484644374513e-15,7.461475402010939e-33,1.1232484377850718e-29,1.0141084010037175e-50,2.0426414771882384e-29,4.5787809574902134e-29,8.134027371987123e-40,1.272463781760005e-32,1.1989967348548812e-31,1.876947589633374e-29,6.384299490994965e-12,1.637260402817562e-30,1.2006618980087414e-49,1.3407493820437271e-35,1.4503990046373123e-44,2.0966109367805537e-44,1.1253693046051616e-31,9.331019064935011e-59,2.4889241016373664e-49,4.005336937803656e-47,7.492193727300572e-49,7.42086798813378e-51,4.142615029978588e-60,2.086282004870904e-32,5.918518553770798e-47,2.7064293967752797e-28,3.3324624466343982e-43,3.435622865634603e-55,6.881848111354011e-45,8.239926579649394e-45,6.158785307705361e-44,1.728786542039587e-68,2.1203165783365585e-48,1.66965556614991e-42,1.0097796072787816e-29,6.019731302427009e-65,9.358348677052443e-52,2.0570141472165546e-45,2.364617030954839e-58,2.7036045979901245e-60,1.1953793083169772e-65,1.8127362281602855e-72,2.1499425578947647e-63,6.549699272987204e-30,1.6358401935663867e-78,8.403629191874421e-77,1.4348322092394984e-70,3.9090145193964084e-61,9.645471839837361e-33,9.944602741956942e-65,4.928031827984147e-61
1.1023260202386482e-18,0.6621269215043107,3.76,0.0,1.0035591563135777,0.9999999999872301,4.886005660461045e-38,0.0,1.1264940798174754e-27,9.928591974902842e-14,9.928591974868291e-14,9.809245048237203e-16,4.606339321063792e-31,5.115194122255678e-30,1.0402642517482608e-24,3.188835083146432e-25,2.0830257959729036e-15,1.2673748027888221e-26,9.809245041021479e-16,7.20149375090927e-29,6.956808225793184e-21,1.8199268516836058e-29,5.407746421432994e-29,2.3348581027811277e-35,2.3798500382210535e-32,1.7537728169235043e-36,2.08302579597288e-15,2.9847116109540203e-32,4.493176577005376e-29,8.113252822233507e-50,8.170898385133887e-29,1.8315869108275876e-28,6.507530819818192e-39,5.09006224302769e-32,4.796182138895433e-31,7.508095865265805e-29,1.2768945355643054e-11,6.54930809956035e-30,9.605751190638036e-49,5.363216148967603e-35,1.1603925878122883e-43,1.6773947461682005e-43,4.501660392415156e-31,1.493064137090611e-57,1.9912338129538147e-48,3.2044216686157517e-46,5.994039525873997e-48,5.936976243553002e-50,6.628521234290927e-59,8.345467589734021e-32,4.7350396226114635e-46,1.0826158106730693e-27,2.6661386634204805e-42,5.497369288851937e-54,5.505826964322539e-44,6.592358462871157e-44,4.927262147136628e-43,5.5325045210462274e-67,1.6963337893947422e-47,1.3357878636806312e-41,4.0392827871358276e-29,9.632223257510636e-64,7.48709632231459e-51,1.645689441150953e-44,1.891783609002411e-57,4.325987385347462e-59,1.912704177432863e-64,5.80116233697743e-71,3.4400836270743102e-62,2.619986314986918e-29,5.234964638904144e-77,2.689303139962373e-75,4.5918170251368927e-69,6.254877715062733e-60,3.8583696903735903e-32,1.591244071029735e-63,7.885423882753842e-60
2.2046819437955354e-18,0.6621269215043223,3.76,0.0,1.0035591563134754,0.9999999999744599,3.908897311143893e-37,0.0,4.506067998010679e-27,1.9857453287406964e-13,1.9857453287268748e-13,1.961875619632768e-15,1.8425732167530177e-30,2.0461192718433764e-29,2.7190522412365102e-24,1.2755599846155193e-24,4.16610809916946e-15,5.0696023550775193e-26,1.9618756181885086e-15,2.8806563447356526e-28,1.39138054492408e-20,7.27985551512039e-29,2.163142580238461e-28,9.339622857932179e-35,9.519593830057354e-32,7.015234863652724e-36,4.166108099169365e-15,1.1939089356273844e-31,1.7973071948933555e-28,6.490757066679618e-49,3.2684258505036526e-28,7.326496701568517e-28,5.206148227970475e-38,2.0360663210088787e-31,1.9185119209497412e-30,3.0032994485259425e-28,2.55382370382736e-11,2.6197765353743286e-29,7.684783368515641e-48,2.145330418457039e-34,9.28343424872712e-43,1.3419581979120631e-42,1.80070079243672e-30,2.388983492094527e-56,1.5930248697610444e-47,2.5635981834453096e-45,4.795345438888906e-47,4.749693758081086e-49,1.060590373423125e-57,3.3382549454989737e-31,3.788121612485194e-45,4.330551348119478e-27,2.1329784152177653e-41,8.796089035574722e-53,4.40480096589242e-43,5.274053656017623e-43,3.941903276295024e-42,1.7704634623395878e-65,1.357099241900693e-46,1.0686556546042414e-40,1.6157459860520383e-28,1.541207974083545e-62,5.989918369305934e-50,1.3165828031313014e-43,1.5134630966988437e-56,6.92175584485466e-58,3.0604045137953256e-63,1.8564369743874739e-69,5.504274249503649e-61,1.048015846172899e-28,1.6752328515172016e-75,8.605996955381567e-74,1.4694380835125567e-67,1.0008167953835312e-58,1.5433984424712807e-31,2.5460877885919765e-62,1.2617136600601588e-58
4.40939379090931e-18,0.6621269215043457,3.76,0.0,1.0035591563132706,0.9999999999489193,3.127154964774061e-36,0.0,1.8024455365074062e-26,3.9715175912416923e-13,3.9715175911864054e-13,3.923777849200753e-15,7.370367850239312e-30,8.184560300587967e-29,7.992140754890297e-24,5.102291841377726e-24,8.332272705561722e-15,2.0278615724007125e-25,3.9237778463078356e-15,1.1522744491504937e-27,2.782780072724975e-20,2.9119718273708097e-28,8.65265835889771e-28,3.735887491609787e-34,3.807876267831351e-31,2.806123187094403e-35,8.33227270556134e-15,4.775684331700926e-31,7.189301894544575e-28,5.192668472279231e-48,1.3073836396019605e-27,2.9306284924976655e-27,4.164968011762226e-37,8.144348131271192e-31,7.674126013689144e-30,1.2013319999913952e-27,5.107682021687218e-11,1.0479212709093051e-28,6.14789967580013e-47,8.581411463820718e-34,7.426864820645906e-42,1.0735835205582247e-41,7.202876441496895e-30,3.8224382883374556e-55,1.2744350329391164e-46,2.0509028858282074e-44,3.836321875053851e-46,3.7998001427780946e-48,1.6969661791705778e-56,1.3353155557185338e-30,3.030533256478069e-44,1.732238160436326e-26,1.7064097263416737e-40,1.4073980999021654e-51,3.523896531473953e-42,4.219309681668641e-42,3.1535600380872603e-41,5.665582302481939e-64,1.0856922759817881e-45,8.549346671677272e-40,6.463049679255679e-28,2.465974552402886e-61,4.7921501894407956e-49,1.0532787427960967e-42,1.2107853071048378e-55,1.1074950176485045e-56,4.896709487532458e-62,5.9407023559578594e-68,8.806951203480935e-60,4.192106014548598e-28,5.360815809155621e-74,2.7539553457405203e-72,4.702292485912636e-66,1.6013359644278896e-57,6.173809902088752e-31,4.073854014005572e-61,2.0187785288766625e-57
8.818817485136857e-18,0.6621269215043922,3.76,0.0,1.0035591563128612,0.9999999998978382,2.501738821867382e-35,0.0,7.209818831933291e-26,7.94306211624437e-13,7.943062116023219e-13,7.847582308136285e-15,2.9481621415318124e-29,3.2738407362251207e-28,2.62003679192531e-23,2.0409271169722286e-23,1.6664601918342846e-14,8.111487561739034e-25,7.847582302332912e-15,4.6091227574388534e-27,5.565579460772261e-20,1.1647946547446564e-27,3.4610809622901054e-27,1.4943628733548269e-33,1.5231582543518966e-30,1.1224555409398226e-34,1.6664601918341313e-14,1.910283455575821e-30,2.875735369787381e-27,4.154161336851116e-47,5.229561157264029e-27,1.1722573593622693e-26,3.3319941811033365e-36,3.257755821151463e-30,3.069666230252926e-29,4.805352441142937e-27,1.0215398582741926e-10,4.191706377688461e-28,4.91834895500816e-46,3.432584040784945e-33,5.941538827751134e-41,8.588736039160414e-41,2.881165231139185e-29,6.115953027822975e-54,1.0195540959144197e-45,1.6407320432777822e-43,3.069075703436079e-45,3.039858217533229e-47,2.7151631541082085e-55,5.34128934184864e-30,2.4244409922765375e-43,6.928987883849197e-26,1.3651385787635746e-39,2.251856043102014e-50,2.819139529070075e-41,3.375474450756793e-41,2.5228629863778436e-40,1.813002210151348e-62,8.685589708207132e-45,6.839517877709612e-39,2.585233012423821e-27,3.9455926898601384e-60,3.833996699256878e-48,8.426279944505844e-42,9.686347372530696e-55,1.772003294265955e-55,7.834784994624954e-61,1.9010413959376314e-66,1.4091211995520683e-58,1.6768509231257283e-27,1.715472378630123e-72,8.812715309830933e-71,1.5047480945441121e-64,2.5621608245820283e-56,2.4696591865327835e-30,6.518371604127977e-60,3.2300749878441845e-56
1.7637664873591952e-17,0.6621269215044853,3.76,0.0,1.0035591563120423,0.999999999795676,2.0013970033017024e-34,0.0,2.8839348788777267e-25,1.588615116625248e-12,1.5886151165367867e-12,1.56951912252056e-14,1.179267860685739e-28,1.3095395963137942e-27,9.326502278296832e-23,8.16372922711187e-23,3.332926034389147e-14,3.2446032881117366e-24,1.5695191213528772e-14,1.8436550057294136e-26,1.1131179566648915e-19,4.659190462641136e-27,1.3844359175212024e-26,5.9774689027927514e-33,6.0926485120663405e-30,4.489838037988748e-34,3.332926034388535e-14,7.641153308248883e-30,1.1502970614435532e-26,3.3233419831871956e-46,2.091829782638135e-26,4.689041361902948e-26,2.665603253278051e-35,1.3031056414942424e-29,1.227869784047367e-28,1.9221458646287607e-26,2.0430831406191334e-10,1.6766867942448892e-27,3.934690884637798e-45,1.3730387051174328e-32,4.753249854303118e-40,6.87101602173052e-40,1.1524690234704456e-28,9.785566274635059e-53,8.15645728037865e-45,1.3125895267556115e-42,2.455267834041305e-44,2.4318938932390332e-46,4.344274866859445e-54,2.1365211315990176e-29,1.9395585493213928e-42,2.771602201632126e-25,1.0921151820088365e-38,3.602984934743621e-49,2.255320545193248e-40,2.7003902467770944e-40,2.0182963538656388e-39,5.801632454146223e-61,6.948492319037769e-44,5.47163046422423e-38,1.0340958280425099e-26,6.3129749346995925e-59,3.0676125387827415e-47,6.741043957548752e-41,7.749113123028773e-54,2.8352142835655343e-54,1.2535695849028394e-59,6.083359067532454e-65,2.2546011722783692e-57,6.707420657528893e-27,5.489529789629549e-71,2.82007827125102e-69,4.8152171004413285e-63,4.099475969609683e-55,9.879643191185171e-30,1.0429924863090326e-58,5.168143465385092e-55
3.527535965050214e-17,0.6621269215046716,3.76,0.0,1.0035591563104047,0.9999999995913517,1.601119990198401e-33,0.0,1.1535754278994888e-24,3.1772329266279693e-12,3.1772329262741238e-12,3.1390409056137237e-14,4.717077481128643e-28,5.238164817856879e-27,3.4998713454450645e-22,3.2654958413615387e-22,6.665857719493422e-14,1.2978429751061756e-23,3.139040903250328e-14,7.374639113044306e-26,2.2262385097531217e-19,1.8636785506263782e-26,5.537750806111928e-26,2.3909923677296972e-32,2.4370625039101847e-29,1.7959410636438684e-33,6.665857719490975e-14,3.0564652525821575e-29,4.601194001863367e-26,2.658682416138437e-45,8.367329769625012e-26,1.8756189294153465e-25,2.1324857654923686e-34,5.212429186433143e-29,4.911486735959114e-28,7.688593234270981e-26,4.0861695858450164e-10,6.706755538126202e-27,3.147757451722665e-44,5.492174580039213e-32,3.8026074059565907e-39,5.4968237582394e-39,4.60988195671916e-28,1.5656939237176986e-51,6.52517600511238e-44,1.0500731754993227e-41,1.9642171596123657e-43,1.9455181668635186e-45,6.950850863203636e-53,8.546095084547854e-29,1.551649142690336e-41,1.1086422899976945e-24,8.736938730582065e-38,5.764788105379494e-48,1.8042600054911448e-39,2.160316478237951e-39,1.6146394408101117e-38,1.856526436270858e-59,5.558801999852195e-43,4.377310749581212e-37,4.1363885177044106e-26,1.0100780899479689e-57,2.4547434002917e-46,5.392843168465964e-40,6.199320109605562e-53,4.536350063534032e-53,2.0057145263218206e-58,1.9466791405249203e-63,3.607367828016431e-56,2.6829716003209045e-26,1.756652482927424e-69,9.024265838308726e-68,1.5408731833870599e-61,6.559176551588522e-54,3.9526473603706095e-29,1.668947509556836e-57,8.269048365733007e-54
7.055074920432252e-17,0.6621269215050444,3.76,0.0,1.0035591563071293,0.999999999182703,1.280896961950258e-32,0.0,4.614304721303455e-24,6.354468546637807e-12,6.354468545222426e-12,6.278084470517249e-14,1.8868322243156407e-27,2.095267076821291e-26,1.3538025653572073e-21,1.3061991655825e-21,1.3331721089680186e-13,5.191375277560857e-23,6.278084465678347e-14,2.949865290930837e-25,4.452481743581732e-19,7.454718908326265e-26,2.2151018062981463e-25,9.563989682028191e-32,9.748256214999077e-29,7.183797340274183e-33,1.3331721089670389e-13,1.2225869125611464e-28,1.8404786951841862e-25,2.1269553273065468e-44,3.346934035342148e-25,7.502480485058296e-25,1.7059898767533132e-33,2.0849729941704146e-28,1.9645970270344457e-27,3.07543924838218e-25,8.172341998440843e-10,2.6827037873192835e-26,2.518207948188058e-43,2.196881449494159e-31,3.0420889428279865e-38,4.397463486415116e-38,1.8439539558968395e-27,2.5051129509217602e-50,5.220145477325616e-43,8.400591576201171e-41,1.5713748588145662e-42,1.556415953732658e-44,1.1121370306106855e-51,3.4184399601871823e-28,1.241320237093229e-40,4.434571976480324e-24,6.98955789185522e-37,9.22367072729198e-47,1.4434094330166783e-38,1.7282549050616417e-38,1.2917124506291437e-37,5.940891012743175e-58,4.4470447355243334e-42,3.50185101233728e-36,1.6545564156952704e-25,1.6161265279711798e-56,1.9648357474240685e-45,4.3142777383637886e-39,4.9594952244001716e-52,7.258165868317429e-52,3.209145800454012e-57,6.229379921994484e-62,5.7717937673525156e-55,1.0731892630308998e-25,5.6212929336401895e-68,2.8877677679809957e-66,4.9308001220664724e-60,1.0494694738574463e-52,1.5816879968278856e-28,2.6708184146188653e-56,1.3230492549827992e-52
1.4110152831196327e-16,0.6621269215057897,3.76,0.0,1.0035591563005788,0.999999998365406,1.0247179811056674e-31,0.0,1.8457225360683052e-23,1.2708939786675068e-11,1.2708939781013543e-11,1.2556171595193097e-13,7.547331554482567e-27,8.381069511902961e-26,5.322918249366664e-21,5.224798311878752e-21,2.6663447829966547e-13,2.0765508323808455e-22,1.2556171585066857e-13,1.179952707664393e-24,8.904976721851972e-19,2.9818884842375365e-25,8.860410646077404e-25,3.8256083933455668e-31,3.8993037268217224e-28,2.8735426642891334e-32,2.666344782992737e-13,4.890349478672222e-28,7.361916515378004e-25,1.7015773996972325e-43,1.33877403937658e-24,3.0009931459717045e-24,1.3647924058832568e-32,8.339894579918207e-28,7.858399275008374e-27,1.2301760899049481e-24,1.6344684912209193e-09,1.0730817492124029e-25,2.0145672960001467e-42,8.787610357444151e-31,2.4336723759747866e-37,3.5179727466263045e-37,7.375818175134764e-27,4.0081829147335506e-49,4.176119212609094e-42,6.7204756591599306e-40,1.2571002981768793e-41,1.2451336500141169e-43,1.7794199834531993e-50,1.3673762211378183e-27,9.930565614861668e-40,1.773829352128828e-23,5.5916490725668135e-36,1.475788094131428e-45,1.1547281192835747e-37,1.3826046292671782e-37,1.033370247525051e-36,1.9010861092478988e-56,3.5576368471427283e-41,2.801481553162278e-35,6.618227420057077e-25,2.5858034039525176e-55,1.5735325070918747e-44,3.45142347631608e-38,3.9676633374178005e-51,1.1613069998781397e-50,5.1346353464557e-56,1.9934025722370057e-60,9.234875759860244e-54,4.2927579414514295e-25,1.7988147083483574e-66,9.24086271623467e-65,1.5778569869227773e-58,1.6791522205262444e-51,6.331778379800138e-28,4.2749106734175674e-55,2.116880055638243e-51
2.1165230741960406e-16,0.6621269215065348,3.76,0.0,1.0035591562940283,0.999999997548109,2.9300533079272147e-31,0.0,3.922160844885581e-23,1.9063411026729916e-11,1.9063411014699172e-11,1.883425871473775e-13,1.603808143055721e-26,1.7809772232811786e-25,1.1253518748183973e-20,1.1102697433315246e-20,3.9995174570165755e-13,4.412671021008723e-22,1.8834258698987845e-13,2.5074088680837805e-24,1.3357480210739638e-18,6.336513581324589e-25,1.8828375269452796e-24,8.129437672354886e-31,8.28602119637674e-28,6.106317233839478e-32,3.99951745700825e-13,1.0391994055222154e-27,1.5644073167182854e-24,4.865471470377958e-43,2.8448950989534668e-24,6.377111028432255e-24,3.902453654336407e-32,1.7722277579475896e-27,1.669911275174433e-26,2.6141244346536683e-24,2.451702591455469e-09,2.280298773194344e-25,5.760404266023547e-42,1.8673811746194618e-30,7.224037933482153e-37,1.0441428927023773e-36,1.5673615099453232e-26,1.5161043674526847e-48,1.1941094454652751e-41,1.9216361765177115e-39,3.5945214173739293e-41,3.5603051806112257e-43,6.549521479629886e-50,2.905674451135311e-27,2.8395213816063083e-39,3.7693877219804927e-23,1.6599494284072927e-35,5.583029877911146e-45,3.4280693110765176e-37,4.10450568240164e-37,2.9547931748073375e-36,8.868305007130704e-56,1.0172620957817596e-40,8.010486592989808e-35,1.4063734072457806e-24,9.782556498200969e-55,4.502490416296125e-44,9.86891495306499e-38,1.1345160252187763e-50,4.274381318465073e-50,1.889886952016647e-55,9.2989485328231e-60,3.399955537582574e-53,9.122110779718274e-25,8.214459550271439e-66,4.21992857438005e-64,7.381567168684047e-58,6.401768875430788e-51,1.3462409874355535e-27,1.609569841146271e-54,8.070606348159343e-51
3.5275386563488557e-16,0.6621269215080257,3.76,0.0,1.0035591562809272,0.999999995913516,1.3465438436022964e-30,0.0,1.0843622761277012e-22,3.177235350690996e-11,3.177235347364849e-11,3.1390432933302264e-13,4.434058472077235e-26,4.923877115476524e-25,3.096065895085446e-20,3.069569551705686e-20,6.665862805021553e-13,1.2199739255780568e-21,3.1390432904959716e-13,6.932313751358716e-24,2.2262521231020002e-18,1.7518597648425593e-24,5.2054930822827694e-24,2.2475634994246068e-30,2.2908413599070132e-27,1.6882432707368655e-31,6.665862804998536e-13,2.873081268767189e-27,4.325125861757864e-24,2.2360213568755698e-42,7.865298911233548e-24,1.763083792261322e-23,1.7934228832259458e-31,4.8996888982121326e-27,4.61682301312163e-26,7.227285840199562e-24,4.0861700273557824e-09,6.304354874260252e-25,2.647268544969686e-41,5.162853371844941e-30,3.383677089649572e-36,4.890394806574855e-36,4.333293980431112e-26,1.196331202721973e-47,5.487687446459893e-41,8.831126573396478e-39,1.6519085327416174e-40,1.636185321914068e-42,5.039369916793524e-49,8.033333893169203e-27,1.3049386658855836e-38,1.042124931083774e-22,7.775387837981787e-35,4.406059497688596e-44,1.6057730609579752e-36,1.9226134846016837e-36,1.3579130771083545e-35,1.1883719368110272e-54,4.674959131615292e-40,3.681321710095061e-34,3.888208814975427e-24,7.720446591014906e-54,2.073777431710322e-43,4.535387110734285e-37,5.214051573725378e-50,3.288745004092146e-49,1.4540949621375e-54,1.2460790566097808e-58,2.6173444767715854e-52,2.5219950600295373e-24,1.0699192718144531e-64,5.496385528615866e-63,1.0781204523275255e-56,5.264407078334416e-50,3.727221531805923e-27,1.2941423342747472e-53,6.636752237239545e-50
