Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135)
0.0006672467529719111,0.08224460133158162,3.76,0.0,0.27430666240224366,0.5781043584231277,0.3241645441703497,0.0,7.137287777323618e-06,0.2717884501994713,9.530137688941746e-06,0.0011616964631714815,2.979711781124651e-11,3.8979869302820335e-13,6.257185413082227e-06,4.2251724766967036e-06,0.0339462972565722,0.09171629410791753,0.00022812894675033606,1.7883991293622446e-07,8.354013021703405e-06,3.90518670305309e-05,0.3070901294514494,0.005527934519494678,0.024929470096848597,4.3958936600047696e-05,0.004226178463588025,0.015076747235753366,7.605813537387441e-09,3.7613518561602513e-07,0.0003996626545310385,1.7433767784098537e-05,0.027109685946532257,3.616452043438681e-08,7.118309997632927e-06,3.2504083346398023e-06,0.00014896277018671094,2.0454199611427923e-08,3.6626348364298084e-10,4.75871737921428e-06,3.899742402429975e-07,2.00214472096842e-05,0.011272362472945066,2.2343199466045602e-08,1.916310079478185e-06,1.0252953872720105e-06,3.938227250014063e-07,1.3970116213821707e-11,0.0006694286223887903,5.807005558838084e-12,2.9012354403541953e-07,1.511915005937811e-07,1.7568284395407865e-07,3.5647869721017514e-06,0.0006826733803850258,1.1734910143270941e-08,2.596333750801791e-08,1.497889689088549e-07,3.265960741170372e-06,1.0696783627487294e-10,4.7147507128300924e-11,1.4539714483590483e-14,7.050480645820769e-06,7.490151147348235e-05,2.7919490407460545e-07,2.941129542169161e-11,4.772366620602272e-10,1.972748458059095e-12,8.842533146692528e-06,1.299942312512328e-10
0.0006684153259366705,0.08224760885091657,3.76,0.0,0.2738306908551043,0.5776495030074998,0.32447932908518695,0.0,7.1391073209849785e-06,0.27212829649369613,9.518238193078054e-06,0.0011605460161381227,2.973540987468155e-11,3.8899144633002487e-13,6.254247330223996e-06,4.2178973519815165e-06,0.03394415965091383,0.09181408294683206,0.000227993048649074,1.786204167594883e-07,8.351360827440746e-06,3.898107128907784e-05,0.3074277815710364,0.005531918651627021,0.024909066433844853,4.3927303378352945e-05,0.004226143430212655,0.0150698889186366,7.592221775913191e-09,3.7555505472514624e-07,0.0003993512130648688,1.740369444820606e-05,0.02717098808732322,3.610186012890869e-08,7.112413327480632e-06,3.246154142619875e-06,0.00014884556552492592,2.043725531536014e-08,3.658910677828334e-10,4.754617951503253e-06,3.897542247433413e-07,2.002288373970537e-05,0.011286938834572583,2.2326405224904934e-08,1.9183007386031525e-06,1.0266104352363875e-06,3.9419943211015714e-07,1.3983251256001754e-11,0.0006708278584909549,5.8017621822551145e-12,2.906043147377222e-07,1.510615984171465e-07,1.760128070140372e-07,3.569318486323289e-06,0.0006828039242549058,1.1757215959785366e-08,2.5986946409475343e-08,1.4985590447320225e-07,3.268960829090378e-06,1.0683097873898484e-10,4.717601933661322e-11,1.4530521375270346e-14,7.062597830748153e-06,7.516438462148246e-05,2.794444812131227e-07,2.9514536004887356e-11,4.788322449774677e-10,1.97362999795783e-12,8.874481895016421e-06,1.3003809043798533e-10
0.0006695838989014298,0.08225061232144086,3.76,0.0,0.2733556437380889,0.5771953069963582,0.324793609255908,0.0,7.140930874100108e-06,0.27246764306596744,9.506350601133622e-06,0.0011593979077099243,2.967383751270767e-11,3.8818597317500433e-13,6.2513145702129575e-06,4.210634528544184e-06,0.03394196082457514,0.09191170730363081,0.00022785750453446207,1.784011480788129e-07,8.34871367157018e-06,3.891046643525977e-05,0.3077649660044585,0.005535884209334607,0.024888641325425103,4.3895621099969205e-05,0.004226098067563137,0.015062984759251174,7.578666628771975e-09,3.7497541995167735e-07,0.000399039187128658,1.7373710088791567e-05,0.027232274623741434,3.603936155664444e-08,7.106508186472887e-06,3.2419117255408715e-06,0.00014872853077490866,2.0420286682129402e-08,3.655180164830252e-10,4.750510448222008e-06,3.895332846412676e-07,2.0024248619121875e-05,0.011301461843247733,2.230955645066604e-08,1.9202814087622453e-06,1.027920833902164e-06,3.945741637454867e-07,1.399631687377009e-11,0.000672224247258902,5.796514416661566e-12,2.91083861373285e-07,1.5093169064863039e-07,1.7634230392501138e-07,3.5738347180938635e-06,0.0006829315643595699,1.1779491303235468e-08,2.601051502232652e-08,1.499220731019239e-07,3.27195761327754e-06,1.06694382245016e-10,4.720443989415686e-11,1.4521280125477674e-14,7.074710670874416e-06,7.542749972521097e-05,2.7969344663281397e-07,2.9617871653228e-11,4.804297226926484e-10,1.97450143726149e-12,8.90646062689243e-06,1.3008134149929467e-10
0.0006707524718661892,0.08225361174729083,3.76,0.0,0.27288151876002387,0.5767417691626565,0.32510738586733035,0.0,7.142758470607704e-06,0.2728064905271865,9.494474906773343e-06,0.0011582521295965147,2.961240040208828e-11,3.8738226933459597e-13,6.248387133007867e-06,4.2033839923436944e-06,0.03393970111158271,0.09200916746324807,0.00022772231283688134,1.7818210699371535e-07,8.346071555106627e-06,3.884005176054439e-05,0.3081016836030978,0.005539831226753054,0.0248681950398248,4.386389025680754e-05,0.004226042425364551,0.015056035048408469,7.565147960354788e-09,3.7439628446137025e-07,0.00039872658373953335,1.7343814301237767e-05,0.02729354540796798,3.597702407377977e-08,7.1005946838086765e-06,3.237681027464568e-06,0.0001486116656204803,2.0403294025490635e-08,3.651443382266914e-10,4.746394958562962e-06,3.893114277827653e-07,2.0025542199202025e-05,0.011315931542544648,2.2292653665215937e-08,1.9222521113775995e-06,1.0292265887152765e-06,3.949469246345055e-07,1.4009313233238905e-11,0.0006736177833726277,5.7912623371720114e-12,2.9156218441722427e-07,1.5080177883511524e-07,1.7667133592538805e-07,3.578335689716557e-06,0.0006830563114453975,1.1801736153183368e-08,2.6034043527514197e-08,1.4998747743140538e-07,3.274951105013984e-06,1.0655804767042631e-10,4.723276923932505e-11,1.4511991090096338e-14,7.08681917738564e-06,7.569085560333758e-05,2.799418020394207e-07,2.9721301902688047e-11,4.820290928800576e-10,1.975362810616061e-12,8.938469184173275e-06,1.3012398654327157e-10
0.0006719210448309485,0.08225660713259764,3.76,0.0,0.27240831363691603,0.5762888882822295,0.32542066010044474,0.0,7.144590050211432e-06,0.2731448394890017,9.48261110361257e-06,0.0011571086736817558,2.955109822063289e-11,3.8658033059409247e-13,6.24546500882718e-06,4.1961457293044335e-06,0.03393738084416947,0.09210646371024718,0.00022758747199099096,1.7796329357564205e-07,8.343434482695923e-06,3.876982655732796e-05,0.30843793521625523,0.005543759738055483,0.0248477278434697,4.383211135235751e-05,0.004225976553067194,0.01504904007542976,7.551665634886732e-09,3.7381765185610943e-07,0.0003984134098631158,1.731400668470148e-05,0.027354800293120585,3.5914847030856333e-08,7.094672927866601e-06,3.2334619927842647e-06,0.0001484949697462047,2.0386277656836973e-08,3.647700414245658e-10,4.742271574316716e-06,3.890886613629638e-07,2.0026764809813724e-05,0.011330347976568563,2.2275697409514152e-08,1.924212867899156e-06,1.030527703653226e-06,3.953177182754413e-07,1.402224049111344e-11,0.0006750084615872711,5.786006018174819e-12,2.920392833887681e-07,1.5067186459411833e-07,1.7699990031473078e-07,3.58282142191966e-06,0.0006831781762312894,1.1823950425725975e-08,2.605753198265359e-08,1.5005212061419297e-07,3.2779413155273534e-06,1.0642197533890792e-10,4.726100761893876e-11,1.4502654622874726e-14,7.09892335232174e-06,7.595445107734346e-05,2.8018954949832603e-07,2.9824826290289246e-11,4.836303533221077e-10,1.9762141596292124e-12,8.970507409096797e-06,1.301660281253993e-10
0.0006730896177957079,0.08225959848150129,3.76,0.0,0.27193602609193535,0.5758366631337306,0.32573343313233827,0.0,7.146425656340718e-06,0.27348269056377,9.470759185254168e-06,0.001155967531816326,2.948993064667908e-11,3.857801527454564e-13,6.242548198801647e-06,4.188919725255002e-06,0.03393500035282407,0.09220359632882684,0.00022745298041986726,1.7774470792099595e-07,8.340802456625762e-06,3.869979012701681e-05,0.3087737216912145,0.005547669777429181,0.024827240001045827,4.3800284891239743e-05,0.004225900499854819,0.015042000128202773,7.53821951874335e-09,3.732395253290832e-07,0.000398099672409756,1.7284286841236425e-05,0.027416039133216198,3.5852829796405065e-08,7.088743026196744e-06,3.2292545662266612e-06,0.00014837844283737165,2.0369237885183832e-08,3.643951344857159e-10,4.738140386062813e-06,3.888649930822638e-07,2.002791677614663e-05,0.011344711189913346,2.2258688166638837e-08,1.9261636997974366e-06,1.0318241848398214e-06,3.956865495747749e-07,1.4035098818815763e-11,0.0006763962767316147,5.7807455336554255e-12,2.925151588259989e-07,1.5054194952270485e-07,1.7732799870457093e-07,3.587291932482636e-06,0.000683297169409769,1.1846134119224161e-08,2.6080980583302033e-08,1.5011600499305916e-07,3.280928255990481e-06,1.0628616615678716e-10,4.728915549441628e-11,1.4493271076195748e-14,7.1110231939561045e-06,7.621828497107877e-05,2.80436690096544e-07,2.9928444354034925e-11,4.852335018690775e-10,1.977055515042999e-12,9.002575144274985e-06,1.302074681067433e-10
0.0006742581907604673,0.0822625857981554,3.76,0.0,0.27146465385517193,0.5753850924985581,0.3260457061364335,0.0,7.148265251350961e-06,0.27382004436454105,9.458919145255592e-06,0.0011548286959656914,2.942889735956526e-11,3.8498173159406243e-13,6.239636697848087e-06,4.181705965994354e-06,0.03393255996631228,0.09230056560282503,0.00022731883656098813,1.7752635010070144e-07,8.338175483396225e-06,3.8629941769898305e-05,0.3091090438732733,0.005551561379069556,0.024806731775511435,4.376841138273403e-05,0.004225814314665341,0.01503491549319209,7.524809477685503e-09,3.726619084761171e-07,0.00039778537824577324,1.7254654375290792e-05,0.027477261783162156,3.5790971730503435e-08,7.082805085565101e-06,3.2250586928983504e-06,0.00014826208457997865,2.035217501729441e-08,3.640196257575854e-10,4.734001486103859e-06,3.8864043027328236e-07,2.0028998429882562e-05,0.011359021227646062,2.224162647140502e-08,1.928104628582185e-06,1.0331160378099155e-06,3.960534226072522e-07,1.4047888377702505e-11,0.0006777812237048686,5.775480956900454e-12,2.929898106564085e-07,1.5041203524642479e-07,1.7765562973938172e-07,3.5917472464118036e-06,0.0006834133016470647,1.1868287244105953e-08,2.6104389417668715e-08,1.5017913378272336e-07,3.283911937523406e-06,1.0615062053468937e-10,4.7317213159231956e-11,1.4483840800407514e-14,7.1231187026857205e-06,7.648235611117198e-05,2.8068322569250073e-07,3.0032155632959486e-11,4.868385364308269e-10,1.977886919341923e-12,9.034672232694396e-06,1.302483091037433e-10
0.0006754267637252266,0.08226556908672249,3.76,0.0,0.2709941946637577,0.574934175160861,0.3263574802823512,0.0,7.150108863110704e-06,0.2741569015050398,9.447090977155396e-06,0.00115369215806974,2.9367998039163046e-11,3.8418506295186264e-13,6.2367305046021486e-06,4.174504437252051e-06,0.03393006001168188,0.09239737181571794,0.0002271850388610102,1.7730822020235746e-07,8.335553564811446e-06,3.8560280793831624e-05,0.3094439026057453,0.005555434577190086,0.02478620342811234,4.3736491326741136e-05,0.004225718046200751,0.015027786455447981,7.511435379334752e-09,3.7208480443901246e-07,0.00039747053419045633,1.722510889370115e-05,0.027538468098755087,3.5729272207955915e-08,7.07685921198563e-06,3.220874318247691e-06,0.00014814589466073148,2.033508935777267e-08,3.6364352352215936e-10,4.729854964330688e-06,3.884149805339865e-07,2.0030010103124236e-05,0.011373278135308598,2.2224512812612727e-08,1.9300356758062518e-06,1.0344032681750286e-06,3.964183419984073e-07,1.4060609338688639e-11,0.000679163297477737,5.7702123608211926e-12,2.9346323938615526e-07,1.5028212333302402e-07,1.779827941828183e-07,3.5961873863337943e-06,0.000683526583583363,1.1890409752755856e-08,2.6127758663304983e-08,1.502415095681824e-07,3.2868923711919997e-06,1.0601533927361415e-10,4.734518104685855e-11,1.4474364144504895e-14,7.135209879789516e-06,7.674666332676376e-05,2.8092915754703333e-07,3.013595966714357e-11,4.884454549018223e-10,1.9787084064040485e-12,9.066798517718266e-06,1.302885531690447e-10
0.000676595336689986,0.0822685483513755,3.76,0.0,0.2705246462617683,0.5744839099075332,0.32666875673602763,0.0,7.1519564638702396e-06,0.27449326259965834,9.43527467444742e-06,0.0011525579101474763,2.930723236632204e-11,3.8339014264407414e-13,6.233829615126957e-06,4.167315124723569e-06,0.03392750081426277,0.09249401525061864,0.00022705158578344162,1.7709031829402247e-07,8.332936706636877e-06,3.84908065053256e-05,0.30977829872995977,0.005559289406022076,0.02476565521837736,4.3704525222760344e-05,0.004225611742925234,0.01502061329860223,7.498097090615856e-09,3.7150821670399074e-07,0.00039715514701923885,1.7195650005800314e-05,0.02759965793668192,3.5667730595462625e-08,7.0709055107254086e-06,3.2167013880768488e-06,0.00014802987276704385,2.0317981209074973e-08,3.6326683600171204e-10,4.725700911187411e-06,3.88188651156879e-07,2.0030952127429087e-05,0.01138748195891513,2.220734772148079e-08,1.9319568630605326e-06,1.0356858816548177e-06,3.967813119673803e-07,1.4073261862083539e-11,0.0006805424930905828,5.764939817641012e-12,2.9393544506238884e-07,1.5015221535981043e-07,1.7830949117825453e-07,3.6006123773272035e-06,0.0006836370258324095,1.1912501670564226e-08,2.6151088416526763e-08,1.503031355257809e-07,3.289869568009266e-06,1.0588032280884333e-10,4.737305946023485e-11,1.4464841455462325e-14,7.1472967278497806e-06,7.701120544974982e-05,2.811744875633516e-07,3.023985599769613e-11,4.900542551427031e-10,1.979520018247495e-12,9.098953843087373e-06,1.3032820289371373e-10
0.0006777639096547454,0.08227152359629591,3.76,0.0,0.27005600640028515,0.5740342955282164,0.3269795366596284,0.0,7.153808070564692e-06,0.27482912826343936,9.423470230606446e-06,0.0011514259442152092,2.924660002244928e-11,3.8259696650266884e-13,6.230934026650447e-06,4.160138014041996e-06,0.03392488269767681,0.0925904961902751,0.00022691847580185847,1.7687264445558128e-07,8.330324910879017e-06,3.842151821834608e-05,0.31011223308526337,0.0055631258998167605,0.024745087404134624,4.367251356361251e-05,0.004225495453066782,0.015013396304875103,7.484794480343214e-09,3.709321483372851e-07,0.0003968392234611225,1.7166277323503572e-05,0.027660831154515675,3.560634627371692e-08,7.064944086304789e-06,3.212539848522309e-06,0.0001479140185870367,2.0300850871513337e-08,3.6288957136594115e-10,4.721539415476064e-06,3.879614495980616e-07,2.003182483175877e-05,0.011401632744950433,2.219013168139242e-08,1.9338682119776897e-06,1.0369638837492872e-06,3.971423370022499e-07,1.4085846119744352e-11,0.0006819188056546679,5.759663399210074e-12,2.944064281228317e-07,1.5002231286277178e-07,1.7863572098932085e-07,3.605022242208256e-06,0.000683744638981555,1.1934562936833013e-08,2.617437884345446e-08,1.503640142699466e-07,3.2928435389346863e-06,1.057455718589534e-10,4.7400848815746415e-11,1.4455273078887897e-14,7.159379248937381e-06,7.72759813145923e-05,2.814192170782695e-07,3.0343844166782686e-11,4.916649351384469e-10,1.980321789102175e-12,9.131138052921862e-06,1.3036726034934712e-10
0.0006789324826195047,0.08227449482567477,3.76,0.0,0.26958827283730874,0.5735853308152924,0.32728982121163963,0.0,7.155663664896328e-06,0.2751644991120641,9.411677639065708e-06,0.0011502962523545204,2.918610068990982e-11,3.818055303727522e-13,6.228043736083295e-06,4.152973090800718e-06,0.03392220598384407,0.09268681491706979,0.0002267857074028412,1.7665519875231046e-07,8.327718182635038e-06,3.8352415245991815e-05,0.31044570650902725,0.00556694409284115,0.024724500241516765,4.364045684170554e-05,0.004225369224615021,0.01500613575507969,7.471527416678195e-09,3.7035660273231154e-07,0.0003965227702005203,1.7136990461306674e-05,0.027721987610711214,3.554511861664471e-08,7.0589750424992476e-06,3.2083896460654384e-06,0.0001477983318095379,2.0283698643258255e-08,3.625117377170025e-10,4.717370566179853e-06,3.8773338308779405e-07,2.0032628544055884e-05,0.011415730540361806,2.2172865215112334e-08,1.9357697442239162e-06,1.0382372803171838e-06,3.9750142143218943e-07,1.4098362271252189e-11,0.000683292230350327,5.754383176698721e-12,2.948761887147794e-07,1.4989241738292192e-07,1.7896148317055965e-07,3.609417005380351e-06,0.0006838494335915732,1.1956593582643265e-08,2.619763004799589e-08,1.5042414889610353e-07,3.295814294875384e-06,1.0561108688368111e-10,4.742854942454193e-11,1.44456593583917e-14,7.171457445513028e-06,7.754098975846391e-05,2.8166334793658986e-07,3.044792371759084e-11,4.932774927185673e-10,1.9811137599519505e-12,9.163350991720004e-06,1.3040572806541014e-10
0.0006812696285490236,0.08228042525464276,3.76,0.0,0.26865551568632495,0.5726893455768641,0.32790890880943807,0.0,7.15938683404833e-06,0.27583375883084355,9.388127986841005e-06,0.0011480436593515888,2.906549979278218e-11,3.8022786158457613e-13,6.222279035846348e-06,4.1386797487741175e-06,0.03391667804054752,0.09287896685908761,0.00022652118937283722,1.7622099203343676e-07,8.32251994032732e-06,3.821476252833018e-05,0.311111273897929,0.00557452571371174,0.02468326888419505,4.3576210152421965e-05,0.00422508714231496,0.014991485100955276,7.4450994092646306e-09,3.6920709206515017e-07,0.00039588830100302464,1.707867267202421e-05,0.027844249678006708,3.5423130840960006e-08,7.047014507380157e-06,3.2001230406516447e-06,0.00014756745922219635,2.0249329694574316e-08,3.6175439549242346e-10,4.709011157250838e-06,3.872746843631609e-07,2.0034030293995846e-05,0.011443767350232815,2.213818294854971e-08,1.939543445630781e-06,1.0407702796418885e-06,3.9821378622593734e-07,1.4123190936247522e-11,0.0006860303973332531,5.743811601541893e-12,2.958120440277561e-07,1.4963265348236016e-07,1.7961160443339756e-07,3.6181613214540936e-06,0.0006840506092538756,1.2000562865368602e-08,2.6244015379265783e-08,1.50542196783921e-07,3.3017462050722586e-06,1.0534291728969974e-10,4.748368594339128e-11,1.4426297251776626e-14,7.195600873994989e-06,7.807169975002243e-05,2.8214981956512127e-07,3.0656355144321546e-11,4.965082327519587e-10,1.9826684458934146e-12,9.22786243680676e-06,1.3048090305318728e-10
0.0006836067744785424,0.08228633967191366,3.76,0.0,0.2677263570072129,0.5717959445843764,0.32852602872546965,0.0,7.16312594904359e-06,0.2765010466933245,9.36462566463115e-06,0.0011458000683911619,2.8945427148158647e-11,3.786571032250568e-13,6.2165354892175104e-06,4.1244349824159464e-06,0.03391091952697063,0.09307047332857085,0.0002262580198014304,1.7578769865420074e-07,8.317342007794544e-06,3.807784293605242e-05,0.31177500755738646,0.005582034543017198,0.024641963162954614,4.351178902290227e-05,0.004224765875411446,0.014976663555586486,7.418812030743579e-09,3.6805970969178153e-07,0.00039525179203242467,1.7020693602695305e-05,0.027966443023201518,3.5301762364472855e-08,7.035024721332923e-06,3.191901150180718e-06,0.0001473372525293146,2.0214876707448164e-08,3.6099487309390793e-10,4.700623382153504e-06,3.8681261265005724e-07,2.0035159976549237e-05,0.011471592772929527,2.210330488202577e-08,1.943278141314509e-06,1.0432849259746553e-06,3.9891844160770896e-07,1.4147749185579947e-11,0.0006887569568249383,5.733225651900587e-12,2.967430136258587e-07,1.4937293560118616e-07,1.80259853777748e-07,3.62684551830206e-06,0.0006842406367855451,1.2044409424908278e-08,2.6290245463687777e-08,1.506573020774664e-07,3.30766538484276e-06,1.0507581834838325e-10,4.753847187306283e-11,1.440675785233248e-14,7.2197270327979104e-06,7.860332617326626e-05,2.826339152421325e-07,3.086514664375371e-11,4.99746458921901e-10,1.984184377571809e-12,9.292486941736292e-06,1.305537463044754e-10
0.0006859439204080612,0.08229223811135739,3.76,0.0,0.26680077910550576,0.5709051182723688,0.3291411900986111,0.0,7.166880990893848e-06,0.277166367645917,9.341170618674422e-06,0.0011435654172799717,2.882588024071923e-11,3.7709322238941365e-13,6.2108130702894406e-06,4.110238674696828e-06,0.03390493295965042,0.0932613365716448,0.0002259961869699227,1.753553190911363e-07,8.31218441131637e-06,3.794165110338167e-05,0.3124369141175879,0.005589470855382078,0.024600585068520395,4.344719726961627e-05,0.004224405799625776,0.014961673316700744,7.3926642532376975e-09,3.669144799239048e-07,0.00039461329519915964,1.6963050257551904e-05,0.02808856654445556,3.5181008336744544e-08,7.023006488582067e-06,3.1837235581678546e-06,0.0001471077092661161,2.0180341992606675e-08,3.6023323341078043e-10,4.692207929082803e-06,3.863472249668393e-07,2.003602017251057e-05,0.011499207199799497,2.2068234922418537e-08,1.94697400582225e-06,1.045781266131836e-06,3.9961542291550364e-07,1.4172038351523605e-11,0.0006914718726761248,5.722625879444281e-12,2.9766910042445807e-07,1.491132754281943e-07,1.809062301216291e-07,3.6354697896637547e-06,0.0006844195997357237,1.2088133157141261e-08,2.6336321357318236e-08,1.507694874968871e-07,3.313571919625295e-06,1.0480979421382422e-10,4.7592910066995794e-11,1.4387043850666944e-14,7.243835942331502e-06,7.913585981844053e-05,2.831156476460425e-07,3.107429459802188e-11,5.029921551813522e-10,1.9856618541875466e-12,9.357223275840334e-06,1.30624276117428e-10
0.0006906182122670988,0.08230398719339647,3.76,0.0,0.26496029560222945,0.5691311517238952,0.33036567337423656,0.0,7.174438782269268e-06,0.2784911286681601,9.294402143723721e-06,0.001139122689731072,2.8588353657552436e-11,3.73985962736402e-13,6.199431512286232e-06,4.081990964090716e-06,0.03389228554922724,0.0936411423223095,0.00022547648585409275,1.7449330314882757e-07,8.301930327845425e-06,3.767142954344877e-05,0.31375527224814687,0.005604127028103057,0.024517619544649046,4.331751684998036e-05,0.004223570699797392,0.014931195399098126,7.340783445179016e-09,3.646305721024202e-07,0.00039333054087491636,1.684875901249499e-05,0.02833259980154435,3.4941324516101025e-08,6.99888783196541e-06,3.1674996388525754e-06,0.00014665060324592052,2.0111036427774232e-08,3.5870384837879993e-10,4.675296685007113e-06,3.8540672537258405e-07,2.003694227114903e-05,0.011553804678816417,2.199753466515266e-08,1.9542499430635655e-06,1.05071921952437e-06,4.0098650558987874e-07,1.4219814782200206e-11,0.0006968666362078339,5.701387025563127e-12,2.995066392313054e-07,1.4859417342037708e-07,1.821933602846665e-07,3.652539343238807e-06,0.0006847446631143197,1.2175211804504254e-08,2.642801476344962e-08,1.5098518952122873e-07,3.3253473904300267e-06,1.0428098595206019e-10,4.770075455787917e-11,1.4347102655639033e-14,7.292002101791694e-06,8.020361222797576e-05,2.8407207339344816e-07,3.1493645514428214e-11,5.095058960703612e-10,1.9885026381867103e-12,9.487026550818772e-06,1.3075846859177508e-10
0.0006952925041261364,0.08231567277293766,3.76,0.0,0.26313392576364536,0.5673673702591145,0.3315824306060248,0.0,7.182060063093441e-06,0.27980808163703474,9.247822123217646e-06,0.0011347149902202604,2.8352900162308237e-11,3.709058225486859e-13,6.188134147865452e-06,4.053935666953193e-06,0.03387875542371287,0.09401840196196308,0.0002249619956963538,1.7363494726874783e-07,8.291757879486049e-06,3.7404055906017774e-05,0.31506640071921227,0.0056184964313923755,0.024434387728090756,4.318719845163328e-05,0.004222584776722861,0.014900068498862162,7.289448950506802e-09,3.6235555153191994e-07,0.00039204043966532153,1.6735775728873228e-05,0.02857634090350147,3.4704041592894086e-08,6.974664748854402e-06,3.1514480521884583e-06,0.00014619612166277102,2.0041430846387374e-08,3.571667262199819e-10,4.658282748944474e-06,3.844536283295218e-07,2.0036816844844233e-05,0.011607563052689356,2.1926112516797502e-08,1.961372663207613e-06,1.0555845251478413e-06,4.0232731833521423e-07,1.4266530900636231e-11,0.0007022144197792084,5.680099294485068e-12,3.0132468889656326e-07,1.480754361212988e-07,1.8347298838318577e-07,3.669371562163487e-06,0.0006850264592262117,1.2261798174604593e-08,2.65191039188001e-08,1.5118948325792142e-07,3.3370732851004663e-06,1.0375652204599329e-10,4.780724183901309e-11,1.4306494666429757e-14,7.34009953812738e-06,8.127488414346282e-05,2.8501919788506546e-07,3.191437928164812e-11,5.160493315235122e-10,1.9911931737927254e-12,9.617262537440822e-06,1.308836258119039e-10
0.0006999667959851739,0.0823272951257528,3.76,0.0,0.26132153185165813,0.5656136988733897,0.3327915328732757,0.0,7.189744698809316e-06,0.28111726641135715,9.20143010924988e-06,0.0011303418407890857,2.8119500058556637e-11,3.6785254416317444e-13,6.1769207559115795e-06,4.026071821854976e-06,0.03386436179539823,0.09439313324719395,0.00022445262878566417,1.7278025388497617e-07,8.281667235634563e-06,3.713948901540938e-05,0.3163703514813069,0.005632581267552672,0.02435090463970492,4.305627085607105e-05,0.004221450907235269,0.014868309430776838,7.238652881406267e-09,3.6008959195057255e-07,0.0003907433824787258,1.6624077798204072e-05,0.028819781513683685,3.44691225724631e-08,6.950343271855989e-06,3.1355656460656304e-06,0.00014574424518987638,1.9971542581564627e-08,3.5562233923839955e-10,4.641171301040439e-06,3.834883662072746e-07,2.003566385281789e-05,0.01166048568912966,2.1853998099742223e-08,1.96834357831394e-06,1.0603775759804717e-06,4.0363814603866507e-07,1.431219738380315e-11,0.0007075149715305027,5.6587668163247134e-12,3.0312328189740094e-07,1.475571484494502e-07,1.847451095049877e-07,3.6859680459515504e-06,0.0006852656411370226,1.2347891745575007e-08,2.660959705495533e-08,1.5138254768684012e-07,3.3487502589471724e-06,1.0323642920602025e-10,4.791239403503202e-11,1.4265240471269068e-14,7.388128455912313e-06,8.234960339536566e-05,2.859571217670698e-07,3.233646754923284e-11,5.226223409730308e-10,1.993735818197401e-12,9.747921607269034e-06,1.3099989197343474e-10
0.0007046410878442115,0.08233885453013408,3.76,0.0,0.25952297784764855,0.5638700632499635,0.33399305034260485,0.0,7.1974925657447784e-06,0.2824187229623167,9.15522564839254e-06,0.0011260027721915907,2.7888133843215727e-11,3.6482587244650235e-13,6.165791110145538e-06,3.998398457376497e-06,0.0338491234662026,0.094765353835847,0.00022394830006020497,1.7192922485100553e-07,8.271658548231998e-06,3.6877688456495405e-05,0.31766717599212535,0.005646383740660927,0.02426718489935524,4.292476207913872e-05,0.004220171910345229,0.01483593466584631,7.188387495852285e-09,3.5783285818426314e-07,0.00038943974930814314,1.6513643207785796e-05,0.029062913508975326,3.4236531238406334e-08,6.925929259522105e-06,3.11984934759117e-06,0.0001452949546776944,1.990138846635265e-08,3.5407114627879267e-10,4.623967379359111e-06,3.825113608949088e-07,2.0033502933132985e-05,0.011712576057932798,2.1781220306528084e-08,1.975164105983201e-06,1.0650987729683827e-06,4.0491927449728115e-07,1.4356824916178764e-11,0.0007127680561502307,5.637393598302644e-12,3.0490245477950864e-07,1.4703939161192417e-07,1.8600972039873547e-07,3.702330414285033e-06,0.0006854628548330982,1.2433492108511134e-08,2.669950232109483e-08,1.5156456041470814e-07,3.36037895477613e-06,1.0272073145177628e-10,4.8016232987541396e-11,1.4223360248233773e-14,7.436089077385861e-06,8.342769850593679e-05,2.868859452304773e-07,3.2759882238446885e-11,5.292248078239614e-10,1.9961329105071894e-12,9.878994231653426e-06,1.311074101723944e-10
