Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821),CHO2(141)
3.709850014749096e-18,0.5227103782026612,1.0085717389250582e-30,4.262340444175746e-30,5.9173414300669774e-33,1.3590029831759704e-22,0.0,0.0,5.221213164558343e-20,9.539052209141515e-35,2.153401389677128e-46,2.9943880512866887e-32,3.8416488785686383e-59,1.7603347593699344e-67,2.55005860982903e-48,3.155734139765434e-53,6.245464941539625e-55,1.2320368277489867e-64,7.798916643224964e-86,6.948458922621672e-90,8.837076473830366e-111,1.674620086660859e-116,3.905458216199572e-61,1.8103328418757347e-97,6.638806408939302e-71,7.381964345616654e-99,1.3255095827359845e-112,4.0244095742140495e-117,8.103087449870811e-120,2.550481072348072e-121,1.4790441008608364e-73,1.1068042613944713e-115,4.626379961701128e-120,9.585305312634941e-125,3.76,0.0,0.7911595955721598,0.999999999999542,1.1788572732847735e-43,2.1464626207151535e-67,4.012473391016651e-19,4.0124733910272645e-19,5.221213164555752e-20,1.2639764150601407e-36,1.401274540572764e-35,9.957076755823721e-31,1.505583856301345e-27,3.5614995516118433e-32,3.359525130383029e-33,9.056491361556386e-37,7.519897513498552e-42,8.25659731227137e-47,1.3590029831759664e-22,6.65839050293034e-43,2.9773650459525817e-43,1.8617039516526783e-33,1.4200907814749967e-58,3.934214082255271e-40,7.237492272745338e-39,5.215962539702466e-39,9.43784589469056e-53,3.661887906916521e-52,1.720288739720172e-48,2.6512240875167765e-40,6.884561999489107e-63,4.580922129113118e-13,3.450946135703345e-67,5.4104407617605835e-62,5.3036766748253e-62,1.5060076499650782e-27,4.673525618917243e-41,4.934069317863129e-60,6.895869444502349e-55,3.508056177983581e-57,1.2430198362496592e-65,7.574451157457073e-58,2.5580774030445576e-33,9.309600615130716e-78,2.9561380093026915e-53,2.0795691635528843e-65,4.250304113759341e-71,1.1373020617394782e-64,8.693504166115754e-72,2.235696948135532e-54,8.214665944257373e-38,1.8171301256822625e-66,1.1329335918662443e-57,4.28646794986303e-59,1.9382585438873466e-34,1.5185467061384253e-60,1.4578118171520263e-80,1.0062771041604052e-85,7.875221570720113e-82,2.0827964635860066e-77,9.571391832416028e-97,1.675663508691813e-94,6.430476686719735e-75,3.619592132644912e-82,4.251847122407304e-31,3.7391646292989013e-82,1.197295288436173e-33
7.422923183290328e-18,0.5227103782026612,4.0111933743528915e-30,8.532111217939801e-30,2.368478675835443e-32,2.7191866813677323e-22,0.0,0.0,1.0446962569916739e-19,3.8181068324061056e-34,1.7240304719712752e-45,1.1985355810624511e-31,3.075654989668246e-58,1.4093381660614893e-66,1.0206880083337668e-47,2.4471758395542615e-52,5.001437248358369e-54,1.9068016824011968e-63,2.498734439433792e-84,1.1126587456373694e-88,5.461608085815366e-109,1.9763708099678613e-114,2.924733635050965e-60,1.1609931303662751e-95,1.0633627848794122e-69,4.73038394848429e-97,8.500688335593139e-111,4.951391771317178e-115,1.0400056701707108e-117,3.196434642375399e-119,2.369224554468808e-72,1.3967172333534577e-113,5.935704750611927e-118,1.2298270464029285e-122,3.76,0.0,0.7911595955721598,0.9999999999990835,9.438026143649011e-43,3.438070534754775e-66,8.028432857938819e-19,8.028432857981304e-19,1.0446962569903792e-19,5.0591998122174315e-36,5.608749930243361e-35,3.985425591379907e-30,3.0124785630291943e-27,1.42552797420725e-31,1.344685569668162e-32,3.624956734377417e-36,3.009918761284745e-41,3.304791530374613e-46,2.7191866813677154e-22,2.665091443999927e-42,1.1917219491998837e-42,7.451667547111586e-33,1.1369363817797966e-57,1.574711139952814e-39,2.896883030136238e-38,2.0877443349470868e-38,7.557931145499483e-52,2.9324802472085904e-51,6.911511378922333e-48,1.0611805639651141e-39,5.511836266390735e-62,9.165824145248661e-13,2.76285686653941e-66,4.3316424245433394e-61,4.246166202409013e-61,3.0133237340389136e-27,1.8706282035003236e-40,3.9502555797118456e-59,5.522288351154437e-54,2.8092901010707773e-56,1.9909919842966082e-64,6.064167451070508e-57,1.0238976154261548e-32,2.9824158615961434e-76,2.3673079406437373e-52,3.3309041036588e-64,6.808400695664045e-70,9.105425550973473e-64,1.3925794045925968e-70,1.7903707882773505e-53,3.2880153412945393e-37,2.9101000832731674e-65,9.07265510860526e-57,3.431780722656698e-58,7.758085420611528e-34,1.2157607063447818e-59,2.3343982970081576e-79,1.611354449614885e-84,1.2611125661517085e-80,3.33609318167828e-76,3.065547686774155e-95,5.366854215019675e-93,1.030079043850935e-73,1.1595695052023122e-80,8.507388289558658e-31,1.1978756418329705e-80,4.792301375495117e-33
1.4849069520372793e-17,0.5227103782026612,1.5998554321571406e-29,1.708283912153166e-29,9.476999790697246e-32,5.439554077751256e-22,0.0,0.0,2.0898461380623875e-19,1.5277400644073657e-33,1.3797483456262906e-44,4.795703493143612e-31,2.4614587458041508e-57,1.127898858961663e-65,4.0840815406257957e-47,1.9267453357445155e-51,4.003176907150602e-53,2.9992571612928773e-62,8.0008836150204e-83,1.7809786093055554e-87,3.43316166743313e-107,2.425517532942284e-112,2.2604645047807747e-59,7.437981035266803e-94,1.7023039897353195e-68,3.029343734452674e-95,5.446023504972395e-109,6.20946841286897e-113,1.333008733227503e-115,4.04765738910465e-117,3.792963926205949e-71,1.77495999453486e-111,7.606634912997143e-116,1.5760422838847704e-120,3.76,0.0,0.7911595955721598,0.9999999999981666,7.553289324492516e-42,5.503898830929981e-65,1.606035179172119e-18,1.6060351791891187e-18,2.0898461380566928e-19,2.0243390237133563e-35,2.2442304984782777e-34,1.594689362242516e-29,6.0262763336782446e-27,5.70396873294503e-31,5.380493812725916e-32,1.4504548662238718e-35,1.204359575819953e-40,1.3223477806946456e-45,5.4395540777511885e-22,1.0663837347876796e-41,4.7684401432984046e-42,2.9816376434758784e-32,9.098950927460942e-57,6.300897486801942e-39,1.1591305294308877e-37,8.353696752702308e-38,6.049408184548323e-51,2.347172747033714e-50,2.7862101315493074e-47,4.246104507722636e-39,4.411145066407974e-61,1.8335627989341706e-12,2.2111277988113833e-65,3.4666304710604837e-60,3.398223458641659e-60,6.027955902210611e-27,7.484949420126768e-40,3.161405027154808e-58,4.420068892323945e-53,2.248570700547247e-55,3.187316357294152e-63,4.853178480963355e-56,4.0969241500891466e-32,9.549083889128252e-75,1.8948058344949125e-51,5.332322943047784e-63,1.08997765795262e-68,7.287257860297507e-63,2.2294228866415638e-69,1.4330222769882648e-52,1.3156409503653921e-36,4.658314653921081e-64,7.261800434497127e-56,2.7464675771428147e-57,3.104244703680437e-33,9.729780596162885e-59,3.7365575451586553e-78,2.579216509172218e-83,2.0187048065816047e-79,5.340645767328132e-75,9.814377905034263e-94,1.7182031462064074e-91,1.649102325097092e-72,3.7127037186660955e-79,1.701847061968828e-30,3.8353520579588803e-79,1.9175447604967353e-32
2.970136219453772e-17,0.5227103782026612,6.390174692124725e-29,3.422904035304339e-29,3.7914170222561037e-31,1.0880288870518303e-21,0.0,0.0,4.180145900199956e-19,6.111955062210037e-33,1.1040083085048505e-43,1.918593677918714e-30,1.9695409778554231e-56,9.02490453597324e-65,1.633898555342821e-46,1.5289919826580258e-50,3.2033525674977337e-52,4.7574871264405545e-61,2.561072392430621e-81,2.8501456140512955e-86,2.1772758924517064e-105,3.0388282368796786e-110,1.7776021023363244e-58,4.7627492476115266e-92,2.7244254213761128e-67,1.9393875831725854e-93,3.487242606555745e-107,7.865868650258965e-111,1.7074050102897235e-113,5.1529370969042025e-115,6.070506572202436e-70,2.2637186380736716e-109,9.742213626779616e-114,2.018527690270773e-118,3.76,0.0,0.7911595955721598,0.9999999999963326,6.043779069538399e-41,8.808627591402688e-64,3.2124189659038053e-18,3.2124189659718134e-18,4.180145900176143e-19,8.098675125673142e-35,8.978382971955232e-34,6.379795848059321e-29,1.2053905303750936e-26,2.2819589132697393e-30,2.152547881796707e-31,5.802763944323905e-35,4.818222625005837e-40,5.290257780961145e-45,1.0880288870518032e-21,4.2662294301647277e-41,1.907686604922026e-41,1.1928492099617096e-31,7.280550378440722e-56,2.5207707013512415e-38,4.6372767452729635e-37,3.342022661133989e-37,4.840752154034325e-50,1.8782137334805172e-49,1.1312324271893722e-46,1.6987182929438364e-38,3.5295876905332427e-60,3.667523492481567e-12,1.7692423746260516e-64,2.7738311702219794e-59,2.7190950760647653e-59,1.2057220238650115e-26,2.994467158730087e-39,2.5296043497955942e-57,3.536950616870514e-52,1.79931211959857e-54,5.101089911495593e-62,3.8832825460334054e-55,1.639036435698285e-31,3.0565636069182795e-73,1.516228554150102e-50,8.53401846012199e-62,1.7444712642025528e-67,5.831153674789684e-62,3.5681136297213453e-68,1.1467081510267249e-51,5.2634727440329536e-36,7.455027466550368e-63,5.810911249763625e-55,2.19759136344403e-56,1.2419000161581737e-32,7.785302771469171e-58,5.979708591842068e-77,4.1275861360860574e-82,3.2308678755938997e-78,8.547351081995896e-74,3.141532723829133e-92,5.499881647172686e-90,2.63938628046714e-71,1.188398296579603e-77,3.404063526365013e-30,1.2276567350956796e-77,7.671427545226985e-32
5.940594754286758e-17,0.5227103782026612,2.554220149398538e-28,6.870042451396329e-29,1.5166902393743272e-30,2.17617584560524e-21,0.0,0.0,8.360745424459654e-19,2.4449809999657637e-32,8.832905085509465e-43,7.67499933670136e-30,1.575782390231665e-55,7.220609157592898e-64,6.536126135476368e-46,1.2182306410575608e-49,2.5630065108693033e-51,7.5789103706639e-60,8.196695304630213e-80,4.560696916703431e-85,1.38707221639313e-103,3.847847471490698e-108,1.4113310698177918e-57,3.048940984471566e-90,4.359671989014282e-66,1.241402519904077e-91,2.2324074503306107e-105,1.0015629476800426e-108,2.186217150272201e-111,6.577783618007008e-113,9.7142221825774e-69,2.892288136822762e-107,1.2473696101012941e-111,2.584479589165368e-116,3.76,0.0,0.7911595955721598,0.9999999999926646,4.8354823500984396e-40,1.40957159910077e-62,6.425186539268026e-18,6.425186539540081e-18,8.360745424362338e-19,3.2397343915385826e-34,3.591645178910396e-33,2.552126033674539e-28,2.4109296959004158e-26,9.128578545886308e-30,8.610892290442005e-31,2.321294487032048e-34,1.9274459794468717e-39,2.1162798150433664e-44,2.176175845605131e-21,1.7066307423457053e-40,7.631367831730506e-41,4.771785172570689e-31,5.825004843290613e-55,1.0083914779444565e-37,1.855061542601026e-36,1.3369178642049142e-36,3.87309202541183e-49,1.502761224391765e-48,4.6578443482754755e-46,6.795426191669729e-38,2.8239405526464904e-59,7.335444578491533e-12,1.4155349947886843e-63,2.2192757852552076e-58,2.175482606809477e-58,2.411574891191355e-26,1.197884348596076e-38,2.0238756317287003e-56,2.829918738081817e-51,1.4396319416587717e-53,8.162851006890522e-61,3.1069248459087386e-54,6.556679332015592e-31,9.782374569602603e-72,1.2131364167239844e-49,1.365627119702291e-60,2.7915597242450253e-66,4.665750233228623e-61,5.709811552284248e-67,9.174826667657021e-51,2.1056022526126567e-35,1.1929423317150655e-61,4.64931743886612e-54,1.7582400500177005e-55,4.968004353255483e-32,6.228833598979276e-57,9.568507085087167e-76,6.604809679380956e-81,5.1707816257370075e-77,1.367761580712459e-72,1.005562171827892e-90,1.7604379764833289e-88,4.223809397876983e-70,3.8034075792289354e-76,6.808496448954379e-30,3.929051972284614e-76,3.0688206603583236e-31
1.1881511823952729e-16,0.5227103782026612,1.0213180822404823e-27,1.3835911963206338e-28,6.0670078311242026e-30,4.3524697627120586e-21,0.0,0.0,1.6721944472917292e-18,9.780321964164685e-32,7.066659533106904e-42,3.070124679513407e-29,1.2606857577298635e-54,5.776761536039067e-63,2.614556839232151e-45,9.725990883853905e-49,2.050535000245675e-50,1.2099797537380993e-58,2.6231446996204577e-78,7.2974862534615e-84,8.856860986990764e-102,4.898549104741038e-106,1.127260524043014e-56,1.951572336321578e-88,6.975948269086021e-65,7.945598479078034e-90,1.428923892065263e-103,1.2786275615170038e-106,2.798830836937038e-109,8.408053781788174e-111,1.5543884929896923e-67,3.6987534897751845e-105,1.5968675517992924e-109,3.308623010902106e-114,3.76,0.0,0.7911595955721598,0.9999999999853288,3.8685695299912467e-39,2.2554675179710157e-61,1.2850721685599866e-17,1.2850721686688133e-17,1.6721944472523906e-18,1.2959470398106813e-33,1.4367162906353375e-32,1.0208919537129894e-27,4.822061513001784e-26,3.6515800019826814e-29,3.444497073769534e-30,9.2855557798983e-34,7.710098219279417e-39,8.465499547818477e-44,4.352469762711624e-21,6.826801417324685e-40,3.052671637611738e-40,1.9087917382799787e-30,4.6602435056581316e-54,4.0337391142993135e-37,7.420547135988255e-36,5.347889064012422e-36,3.098669752804722e-48,1.202285079267315e-47,1.9692549616864013e-45,2.718281085227229e-37,2.2592633545197986e-58,1.4671285546172354e-11,1.1324924791377047e-62,1.775505147089013e-57,1.7404687086165277e-57,4.823280625997817e-26,4.791732371742453e-38,1.619177370464681e-55,2.2640782964793927e-50,1.1517784562753245e-52,1.3061447389524977e-59,2.485664003568063e-53,2.622778454369628e-30,3.130579242382716e-70,9.705705665442693e-49,2.185150734792187e-59,4.466820229465543e-65,3.733392379665805e-60,9.136362333678485e-66,7.340325946109598e-50,8.423086166915272e-35,1.9088180843247831e-60,3.719689351253992e-53,1.406658860466979e-54,1.987282594273396e-31,4.983303445843826e-56,1.5310390058894304e-74,1.0568233012316988e-79,8.276415633943285e-76,2.188566714858695e-71,3.2190183110902576e-89,5.635537437423347e-87,6.759154397276012e-69,1.2171757027729875e-74,1.3617362271848694e-29,1.257384585668321e-74,1.2275781334429981e-30
2.3763345963284673e-16,0.5227103782026612,4.084532341786571e-27,2.8054021709070145e-28,2.4268525111687125e-29,8.705057596925698e-21,0.0,0.0,3.344434256958555e-18,3.9122083799180106e-31,5.653461815619496e-41,1.2280748735204223e-28,1.0085725437118156e-53,4.621518889814766e-62,1.0458440118261035e-44,7.772850511975479e-48,1.6404799198084535e-49,1.9338507272301197e-57,8.394386575080878e-77,1.167627501611851e-82,7.480225730254585e-100,1.093885545541474e-103,9.05081029613754e-56,1.6504629140969672e-86,1.1161895716940787e-63,5.085382482629428e-88,1.2084571077803657e-101,2.8602746284390264e-104,6.271913129940489e-107,1.8823605850545263e-108,2.487111951287544e-66,8.280837902317627e-103,3.555763700605023e-107,7.414211276269008e-112,3.76,0.0,0.7911595955721598,0.9999999999706571,3.0949290896269666e-38,3.6088704036346513e-60,2.5701791976677122e-17,2.570179198103029e-17,3.344434256800374e-18,5.183898032019657e-33,5.746980154478214e-32,4.083650895809043e-27,9.644539091468112e-26,1.4606617178688115e-28,1.3778268614864862e-29,3.7142978794285216e-33,3.0841024942732576e-38,3.3862973739329496e-43,8.705057596923957e-21,2.730776655500651e-39,1.2210937309415855e-39,7.635322293920805e-30,3.728312744091746e-53,1.6135357283017413e-36,2.968278461267222e-35,2.1391991477720734e-35,2.479014257036055e-47,9.618585043499724e-47,8.725528629299049e-45,1.0873345567103877e-36,1.8074594442609643e-57,2.934296266417914e-11,9.060326450450362e-62,1.4204382057288487e-56,1.3924080176403278e-56,9.646692096225833e-26,1.9167319450291366e-37,1.2953726435768108e-54,1.8113199604306747e-49,9.214519272599287e-52,2.0899024460468446e-58,1.98858820990116e-52,1.0491327263757645e-29,1.001820459064535e-68,7.764810273374103e-48,3.496359054471768e-58,7.147172487888225e-64,2.987768808620583e-59,1.4618710835268773e-64,5.8724466071092615e-49,3.3695705666898416e-34,3.0541972121527943e-59,2.9758456602171853e-52,1.1253538703582291e-53,7.94929202485516e-31,3.986737387952864e-55,2.449724710374909e-73,1.690960286134866e-78,1.3254132325191832e-74,3.501824813626079e-70,1.0309921179851433e-87,1.8049595408281758e-85,1.0817435076451394e-67,3.895098608888576e-73,2.7235093848720524e-29,4.023770699542139e-73,4.910411786691271e-30
4.752701424194856e-16,0.5227103782026612,1.6336649359787418e-26,5.7635724119690305e-28,9.707508827909286e-29,1.7410233265352976e-20,0.0,0.0,6.6889138761934e-18,1.5648992709392107e-30,4.522823128339286e-40,4.912349596386129e-28,8.068676079818731e-53,3.697258935340606e-61,4.1834185899187516e-44,6.215103425077348e-47,1.3124047062602209e-48,3.092467595416856e-56,2.686255469901642e-75,1.86822778041631e-81,4.8032269570181126e-98,1.4034182510981168e-101,7.317649930899208e-55,1.060337972975335e-84,1.7859335953127982e-62,3.254708523467186e-86,7.76371874259073e-100,3.671583333811844e-102,8.055195882394972e-105,2.4168671195390907e-106,3.979451425517214e-65,1.0633130896051481e-100,4.56662190984172e-105,9.522243794068257e-110,3.76,0.0,0.7911595955721598,0.9999999999413138,2.4759726642791814e-37,5.77429055705092e-59,5.1403932552485974e-17,5.1403932569898815e-17,6.68891387555902e-18,2.0735838311552095e-32,2.2988139017584913e-31,1.633476973856289e-26,1.9290350025940714e-25,5.842706304724344e-28,5.511363510091071e-29,1.4857342652156992e-32,1.2336539152501667e-37,1.3545556574970105e-42,1.741023326534601e-20,1.0923221984079995e-38,4.884426471768128e-39,3.0541599856306904e-29,2.9827327072389313e-52,6.454266610864417e-36,1.1873228361331974e-34,8.55688363582736e-35,1.9832427870771663e-46,7.694989802091175e-46,4.168932676433855e-44,4.349382476584835e-36,1.4459940911574774e-56,5.868629763078594e-11,7.248621693769925e-61,1.1363646473513035e-55,1.113939635542774e-55,1.9293515039142237e-25,7.667005774805536e-37,1.0363104144698111e-53,1.449078896540712e-48,7.371732071543982e-51,3.3439006022055094e-57,1.5909051390714698e-51,4.196573594620878e-29,3.2058816282916295e-67,6.211946517983261e-47,5.594268791965234e-57,1.1435685027673874e-62,2.3918178496291164e-58,2.3390362224993492e-63,4.6980316265202357e-48,1.3480559807108939e-33,4.8867861359313976e-58,2.380714226476033e-51,9.002938941674706e-53,3.179749090934318e-30,3.189427766717548e-54,3.9196093819473884e-72,2.705570864242417e-77,2.1239599629315384e-73,5.603012613937416e-69,3.304235723029618e-86,5.784736285352416e-84,1.7315010178763536e-66,1.2464533158629773e-71,5.447055688856376e-29,1.2876285308375807e-71,1.9641841754715413e-29
9.505435079927634e-16,0.5227103782026612,6.534363738445863e-26,1.2138106085584003e-27,3.8830233078324156e-28,3.482058460220756e-20,0.0,0.0,1.3377873114267856e-17,6.2596289216816124e-30,3.618279972309731e-39,1.964949937803412e-27,6.454979122136218e-52,2.9578246114010414e-60,1.6733759365035272e-43,4.970811913760617e-46,1.0499320768398236e-47,4.946593261108622e-55,8.596100322711344e-74,2.989183524270922e-80,3.073636175947053e-96,1.7954967929540454e-99,5.987178972931725e-54,6.786654110066587e-83,2.8575179808810702e-61,2.0830338477168855e-84,4.9691394887597194e-98,4.698576060436472e-100,1.0311084180466271e-102,3.09327029818625e-104,6.367180162561554e-64,1.3609587961805078e-98,5.845508645033104e-103,1.2188960008899348e-107,3.76,0.0,0.7911595955721596,0.9999999998826272,1.9807898980235548e-36,9.238943251648109e-58,1.0280821367872106e-16,1.0280821374837277e-16,1.3377873111727032e-17,8.294405710290445e-32,9.195290018170348e-31,6.533941120185202e-26,3.858539500893032e-25,2.3370944074473264e-27,2.2045566166663545e-28,5.942967286413296e-32,4.9346437051289965e-37,5.4184336206788504e-42,3.4820584602179663e-20,4.369314413303811e-38,1.953782014964424e-38,1.2216702075929236e-28,2.3862757077381272e-51,2.5817662094028655e-35,4.749310489054728e-34,3.4227708630602902e-34,1.5866067808209062e-45,6.156040551663349e-45,2.2105328894926497e-43,1.739761843910351e-35,1.1568171372896817e-55,1.1737289048647369e-10,5.799370984851906e-60,9.090980668074533e-55,8.911569985699848e-55,3.858716093481657e-25,3.066817909993808e-36,8.290532523514372e-53,1.1592722862568855e-47,5.89743232333847e-50,5.3502863036946325e-56,1.2727567686954314e-50,1.6786379752955227e-28,1.0258911039433862e-65,4.969596536601915e-46,8.950905511991363e-56,1.829726642525665e-61,1.9159847428844518e-57,3.7424919470356546e-62,3.7584550371519064e-47,5.3939637024566026e-33,7.818914210809493e-57,1.90458650228392e-50,7.202395704258572e-52,1.271906053522592e-29,2.551557361359219e-53,6.271414899895486e-71,4.3289409163337106e-76,3.408784278931268e-72,8.96488956729397e-68,1.0605545490639626e-84,1.8567198641527162e-82,2.772594050138642e-65,3.988685063922818e-70,1.089414838067829e-28,4.120443219822694e-70,7.856772503923396e-29
1.901090239139319e-15,0.5227103782026612,2.613686293327569e-25,2.6719946390249064e-27,1.5532132944226298e-27,6.964128727591692e-20,0.0,0.0,2.6755791588835843e-17,2.503857936143021e-29,2.894632564383755e-38,7.859820579704331e-27,5.163998546638697e-51,2.366266568183052e-59,6.6935206829267774e-43,3.976141176055405e-45,8.399489919818103e-47,7.913465254586926e-54,2.7507653496973467e-72,4.782709069575075e-79,1.9670980532584944e-94,2.297644123072965e-97,5.006580201043895e-53,4.343491426646636e-81,4.5720481639865545e-60,1.3331481860602286e-82,3.1802731884844927e-96,6.013427695090717e-98,1.3198295933617175e-100,3.959130602411383e-102,1.0187534688532705e-62,1.7419523637493866e-96,7.4823047206433e-101,1.5601980782998803e-105,3.76,0.0,0.7911595955721595,0.9999999997652543,1.58463664025974e-35,1.478237198938877e-56,2.0561677582966049e-16,2.0561677610826801e-16,2.675579157866594e-17,3.3177932802242047e-31,3.6781154743438296e-30,2.6135830878783172e-25,7.718917746216401e-25,9.348401391796322e-27,8.818248889983164e-28,2.377192958510781e-31,1.9738648580363553e-36,2.167525706198233e-41,6.964128727580517e-20,1.7477329269917241e-37,7.81515984531694e-38,4.886693254684791e-28,1.9091468422920467e-50,1.0327462570560668e-34,1.89972501747685e-33,1.3691118267409756e-33,1.2692904427140598e-44,4.924851929724755e-44,1.3185775780906722e-42,6.959065108540634e-35,9.254804556156399e-55,2.3474576788855564e-10,4.640213304978624e-59,7.272821382733221e-54,7.129277173625774e-54,7.717445276553141e-25,1.2267302848702826e-35,6.632445716369959e-52,9.274214929106202e-47,4.7179645321616405e-49,8.560494322806082e-55,1.018248604225879e-49,6.714568972799298e-28,3.2828658881514655e-64,3.97569296175043e-45,1.4321509176397233e-54,2.9275772650484457e-60,1.5368229184119308e-56,5.988014306957447e-61,3.0067759231423287e-46,2.158960854047261e-32,1.2510307582401066e-55,1.523675316958958e-49,5.76193655840733e-51,5.087636735789907e-29,2.0412519568488613e-52,1.0034295789992218e-69,6.926327519265161e-75,5.487432417531772e-71,1.43438629907276e-66,3.414210436787186e-83,5.977303524115582e-81,4.443105020719979e-64,1.276384499514755e-68,2.17883351350426e-28,1.3185449348566373e-68,3.1427136662143537e-28
2.8516369702858746e-15,0.5227103782026612,5.554046371185366e-25,4.3134559843713045e-27,3.3005807506126684e-27,1.0446198994962656e-19,0.0,0.0,4.013371006182291e-17,5.320702093831625e-29,8.276846292839917e-38,1.6702132458207866e-26,1.4765819477320072e-50,6.7660483921975955e-59,1.4223741965916678e-42,1.1803740168872033e-44,2.4936013860720384e-46,2.993724902521619e-53,1.2868704880231704e-71,1.7603558328675562e-78,9.894016128787667e-94,1.202629429241381e-96,1.471779366452097e-52,2.1846863061638887e-80,1.7297004831851547e-59,7.472468861260491e-82,1.599610085806658e-95,3.1475556317606567e-97,6.908303947802506e-100,2.0722978198384553e-101,3.884001733168282e-62,9.053612475355263e-96,3.8971402831052745e-100,8.108248290155605e-105,3.76,0.0,0.7911595955721594,0.9999999996478818,4.531073879206732e-35,5.5924774018851085e-56,3.0842533787906932e-16,3.084253384711107e-16,4.0133710040207743e-17,7.050349126721333e-31,7.815986707792841e-30,5.553868205757371e-25,1.1580665243372826e-24,1.9865367798322871e-26,1.8738792903365218e-27,5.051538812929195e-31,4.194469936780369e-36,4.606243205121176e-41,1.0446198994938888e-19,3.7139398323203882e-37,1.6607247195786381e-37,1.0384230928604909e-27,5.459193767045306e-50,2.194641997242482e-34,4.0369127928268525e-33,2.9093648075082027e-33,3.768210232882385e-44,1.4620670533317855e-43,3.5349660997304286e-42,1.4788024476848065e-34,2.6463433658046686e-54,3.521183369821538e-10,1.3269460446141315e-58,2.07957685950235e-53,2.0385292517171782e-53,1.1576174463561258e-24,2.6068038069464166e-35,1.896466396046346e-51,2.7532856052671197e-46,1.4006472903183678e-48,3.238612197027377e-54,2.911633396379597e-49,1.4268469733091472e-27,1.531451121889158e-63,1.180285159204041e-44,5.41812335083095e-54,1.116140177516368e-59,4.4018006509687e-56,2.2829328676345374e-60,8.926375883694244e-46,4.589807267234902e-32,4.7329075195751326e-55,4.523262480037585e-49,1.6475555272052997e-50,1.0811235537805684e-28,5.83670928304048e-52,3.693289820820569e-69,2.5493502939325023e-74,2.0287397059384696e-70,5.426440845048029e-66,1.5644665314337826e-82,2.7389352470411393e-80,1.6947793620486864e-63,5.954310520947919e-68,3.2682524295434677e-28,6.150983797733599e-68,6.678266648295729e-28
