Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237)
0.0024645493227959813,0.10193641702432142,3.76,0.0,9.154240967778267e-06,0.4194567424164071,0.44532350384423364,0.0,0.00012530527614992967,0.32868449270614986,6.644073928170581e-10,1.9635180152058025e-06,1.0290758610627155e-15,1.5897438425684866e-17,5.373092484134646e-06,5.302289100989198e-09,0.0013399829173436145,0.10376162230568499,0.0002846372088729396,4.4943107695495165e-08,2.0717057505570216e-05,3.631817722939523e-08,0.4467650320321919,2.850167541630042e-05,2.2150807005892792e-05,1.078332529868626e-07,2.8402462166943713e-05,2.929563546595413e-05,8.661629054431128e-11,5.101834972256573e-10,3.7889276473936957e-06,7.27325789512591e-06,0.06050656035618841,9.536169156852817e-12,2.637336236604727e-08,8.175484984330727e-09,0.00011240310349830188,7.931184739694474e-11,8.108657164153016e-13,2.078521132237679e-08,6.411820934083582e-09,8.275761443255709e-07,3.6043978304363606e-05,5.166672785983342e-10,1.0565036844173176e-08,3.208299315338283e-09,9.190889055571658e-10,9.867947065316548e-14,2.7127432812726625e-06,2.4628718689675924e-14,7.0249299099213275e-09,6.777822469496279e-09,9.695353875651155e-09,1.3049675723870556e-07,1.967793606243076e-06,6.760488455976278e-10,3.1115513305103675e-08,3.029865655455172e-09,6.392321251114649e-06,4.872532301426017e-10,3.777397226897343e-11,2.3975580883544966e-17,1.300580729084047e-06,1.987935255984738e-05,2.8313683489075907e-08,8.462603760542084e-12,1.8139351792920437e-09,4.136199555424404e-14,5.568268468094987e-10,3.691936039072387e-12,5.183205888485196e-16,6.552591847690061e-08,1.4293309007979057e-08,9.391271197832771e-08
0.0024670051622354455,0.10193596620530915,3.76,0.0,8.906895335093929e-06,0.41942789656420054,0.44533452992155254,0.0,0.00012522026806002264,0.32868684149070637,6.494289124970953e-10,1.917269298407542e-06,1.0058138375703845e-15,1.5538055129384304e-17,5.356897171866006e-06,5.211300247815708e-09,0.0013300247924587652,0.10380517321136368,0.00028408915445522016,4.49042365118046e-08,2.065757774059059e-05,3.546044415536065e-08,0.44676763009819465,2.799660787720107e-05,2.16690214480402e-05,1.0540032548716484e-07,2.7901457908835977e-05,2.9004095180136168e-05,8.616506759778585e-11,4.98640675700721e-10,3.7150677185107916e-06,7.246313381167418e-06,0.06046496692673704,9.34836976977533e-12,2.5931762392867083e-08,8.007470960710764e-09,0.00011239537358614364,7.79830723875313e-11,8.010718989059482e-13,2.0533924713713895e-08,6.335521267444693e-09,8.177720924064577e-07,3.548573740166713e-05,5.105136165562655e-10,1.0369367027069899e-08,3.149875697587777e-09,9.021793023791759e-10,9.687237036090935e-14,2.6644909033211028e-06,2.4192785166318068e-14,6.913363558772336e-09,6.692311336549625e-09,9.53923981158374e-09,1.28387147361156e-07,1.9274517469293784e-06,6.651744309666654e-10,3.102638273801745e-08,2.9806927127768894e-09,6.392445827072796e-06,4.869263479255398e-10,3.7676675667616024e-11,2.348254574451634e-17,1.2771857982556356e-06,1.9713618758266344e-05,2.780258257476561e-08,8.392049495392111e-12,1.7972865532961917e-09,4.0690715182598106e-14,5.469061206078089e-10,3.640119286156558e-12,5.090526396219486e-16,6.444986345027176e-08,1.416563430478461e-08,9.389619721667574e-08
0.00246946100167491,0.10193551626712162,3.76,0.0,8.666820789388618e-06,0.41939918275686805,0.4453454306386967,0.0,0.0001251349057193325,0.32868914616552936,6.34854800834215e-10,1.8721960220487571e-06,9.831811646372669e-16,1.5188396070069168e-17,5.340828010371045e-06,5.12205132791163e-09,0.0013201750158449185,0.10384865907504885,0.0002835442240266851,4.486545318863111e-08,2.059857385250157e-05,3.4624571054209314e-08,0.44677017729375307,2.750102045038673e-05,2.1198066447672146e-05,1.0302385230193245e-07,2.7409870458873053e-05,2.87162522617171e-05,8.572122501201581e-11,4.873665480519763e-10,3.642922810574447e-06,7.219572662078116e-06,0.06042340603884525,9.164704298173653e-12,2.549844233288258e-08,7.843111864149875e-09,0.00011238767905846669,7.667921341226737e-11,7.914290871190501e-13,2.0286086593944497e-08,6.260217500929239e-09,8.080941938712965e-07,3.493686973261188e-05,5.044396454879538e-10,1.0177674554231427e-08,3.0926207785581313e-09,8.856117970654146e-10,9.510174974569708e-14,2.617195772087157e-06,2.3765078680019168e-14,6.803868770327608e-09,6.608694223249731e-09,9.385804518355622e-09,1.2631394785808855e-07,1.8879034157336876e-06,6.54486472909923e-10,3.093792925743668e-08,2.932372241405418e-09,6.392566331226098e-06,4.865980473923478e-10,3.7580140162266875e-11,2.2999247969450438e-17,1.2542319340524623e-06,1.9549372493518895e-05,2.730115636982577e-08,8.322128491571664e-12,1.7808078256568766e-09,4.003107225168323e-14,5.371823746432622e-10,3.5891862767436235e-12,4.9996937330413565e-16,6.339080837171672e-08,1.4039124034177213e-08,9.388000847863626e-08
0.002471916841114374,0.10193506721298276,3.76,0.0,8.433789473127404e-06,0.41937059932490783,0.445356207575756,0.0,0.00012504922740794194,0.32869140768185323,6.206729393014718e-10,1.8282665026069486e-06,9.611589401545394e-16,1.4848169140127858e-17,5.324884795836817e-06,5.03450839495177e-09,0.0013104323420457908,0.10389207995245295,0.00028300242902276667,4.4826766444248445e-08,2.0540044941497172e-05,3.380996690891268e-08,0.44677267468320697,2.7014735485524052e-05,2.0737691797648187e-05,1.0070251965506541e-07,2.6927521995590793e-05,2.8432046068223277e-05,8.528460934635698e-11,4.763548361952536e-10,3.5724498289418555e-06,7.193035431256476e-06,0.06038187828416408,8.985074282465284e-12,2.5073245702277062e-08,7.682325512695823e-09,0.00011238001946788919,7.53997995482592e-11,7.819344654679519e-13,2.0041652439014166e-08,6.185898907910701e-09,7.98541168352043e-07,3.4397205881860466e-05,4.984445435387639e-10,9.989874157243299e-09,3.036509658348511e-09,8.6937901727966e-10,9.336682244413009e-14,2.5708369143920614e-06,2.334544300161047e-14,6.696404958533767e-09,6.526924909669228e-09,9.235001858190424e-09,1.242765262655446e-07,1.8491345033037601e-06,6.439817628669642e-10,3.085015212042332e-08,2.8848893417187915e-09,6.392682854973964e-06,4.862684781240239e-10,3.748436572077137e-11,2.252551329392284e-17,1.2317110778132383e-06,1.938660010364701e-05,2.6809227064541345e-08,8.252834933984747e-12,1.7644968775539585e-09,3.9382863360093566e-14,5.276514197435284e-10,3.5391217721922216e-12,4.910668459337133e-16,6.234851892240706e-08,1.391377196724719e-08,9.38641400250434e-08
0.0024743726805538384,0.10193461904576769,3.76,0.0,8.207580951266434e-06,0.41934214462265224,0.4453668622932983,0.0,0.00012496327014883897,0.32869362696920446,6.06871593130268e-10,1.7854499317731285e-06,9.3972886208959e-16,1.4517091507364147e-17,5.30906728173664e-06,4.948638128346246e-09,0.0013007955374054973,0.10393543591079435,0.00028246377949206264,4.478818465617182e-08,2.0481989951651387e-05,3.301605709010807e-08,0.446775123308123,2.653757833869813e-05,2.028765308356548e-05,9.843504237428885e-08,2.6454237755546693e-05,2.815141717504242e-05,8.485507072009405e-11,4.6559939960654564e-10,3.503606742613237e-06,7.166701316442163e-06,0.060340384228652184,8.80938376492397e-12,2.465601871786296e-08,7.52503156065173e-09,0.00011237239437341678,7.414436800077987e-11,7.725852761108165e-13,1.9800577922383033e-08,6.112554701765486e-09,7.89111723620755e-07,3.3866579576714384e-05,4.925274819223505e-10,9.805882326960138e-09,2.981517962719942e-09,8.534737477709352e-10,9.16668188708758e-14,2.525393846156396e-06,2.2933724616529316e-14,6.590932286600906e-09,6.446958254396014e-09,9.08678634398169e-09,1.222742591925717e-07,1.8111310908801126e-06,6.336571374390652e-10,3.0763050344792356e-08,2.8382293308620824e-09,6.392795487671524e-06,4.859377848027806e-10,3.738935200956208e-11,2.2061169845184676e-17,1.2096152904570937e-06,1.9225288001209703e-05,2.632661952290837e-08,8.184163039146614e-12,1.7483524199619196e-09,3.8745888065646935e-14,5.183091544814712e-10,3.489910750876771e-12,4.823411966775929e-16,6.132276275716039e-08,1.3789571649347475e-08,9.3848586175294e-08
0.0024768285199933027,0.10193417176801806,3.76,0.0,7.987981968512881e-06,0.4193138170279934,0.4453773963325071,0.0,0.0001248770697310878,0.32869580493588185,5.934393990255081e-10,1.7437163532533904e-06,9.188732092501259e-16,1.4194889317667214e-17,5.293375181796913e-06,4.8644078244164715e-09,0.0012912633801320024,0.10397872702835123,0.00028192828414038914,4.4749715864754225e-08,2.042440767813093e-05,3.224228292010768e-08,0.446777524187754,2.6069377340291172e-05,1.9847711558628545e-05,9.622016343870201e-08,2.5989845999315837e-05,2.7874307348436596e-05,8.443246274411795e-11,4.550942331077999e-10,3.436352562800089e-06,7.140569882470457e-06,0.060298924413329076,8.637539229872985e-12,2.4246610266473204e-08,7.371151461751905e-09,0.00011236480334036787,7.291246401113807e-11,7.63378817725936e-13,1.9562818930027673e-08,6.04017404600992e-09,7.798045570777764e-07,3.3344827635313396e-05,4.866876258425465e-10,9.625617286418303e-09,2.927621828272105e-09,8.378889260851937e-10,9.000098589478638e-14,2.4808465611197635e-06,2.252977269359751e-14,6.487411657096638e-09,6.368750177320137e-09,8.941113137880705e-09,1.2030653232721972e-07,1.7738794500804474e-06,6.235094783854949e-10,3.0676622724996585e-08,2.7923777427274574e-09,6.392904316671012e-06,4.856061073020783e-10,3.729509841475255e-11,2.160604813778571e-17,1.1879367522438949e-06,1.906542267720725e-05,2.5853161275595998e-08,8.116107056619002e-12,1.7323726459812322e-09,3.811994888508902e-14,5.091515637068088e-10,3.441538408492415e-12,4.737886464209105e-16,6.031330953270537e-08,1.3666516413029654e-08,9.383334130925195e-08
0.002479284359432767,0.101933725381953,3.76,0.0,7.77478621370052e-06,0.41928561494210714,0.44538781121532406,0.0,0.00012479066073482355,0.32869794246943074,5.803653532514727e-10,1.70303664006173e-06,8.985748225574337e-16,1.388129740511793e-17,5.2778081713477746e-06,4.781785387510696e-09,0.0012818346603509125,0.10402195339402517,0.0002813959503751413,4.4711367780328716e-08,2.0367296773508742e-05,3.148810124418395e-08,0.4467798783194915,2.5609963762293734e-05,1.941763402041517e-05,9.405665351173875e-08,2.5534177976935954e-05,2.7600659519097683e-05,8.401664243094012e-11,4.4483346458816624e-10,3.370647321585641e-06,7.114640633968622e-06,0.060257499355013955,8.469449528292795e-12,2.3844871874096316e-08,7.2206084327481945e-09,0.00011235724594030017,7.170364076370301e-11,7.543124445022758e-13,1.9328331580019223e-08,5.968746064680857e-09,7.706183571782789e-07,3.283178991516282e-05,4.809241353812111e-10,9.448998963569161e-09,2.8747978988890218e-09,8.226176422694694e-10,8.83685866013075e-14,2.43717551976517e-06,2.213343905303554e-14,6.385804704820943e-09,6.2922576418456415e-09,8.797938053380844e-09,1.1837274043379613e-07,1.737366042585481e-06,6.135357125440231e-10,3.059086783989592e-08,2.7473203277517173e-09,6.393009427362673e-06,4.852735807836601e-10,3.7201604048967994e-11,2.115998106794389e-17,1.166667762451939e-06,1.8906990703564556e-05,2.538868251095123e-08,8.048661270665862e-12,1.716555173128594e-09,3.750485129134733e-14,5.001747170698007e-10,3.393990157953045e-12,4.654054963420843e-16,5.93199309341117e-08,1.354459939215036e-08,9.381839986901757e-08
0.0024817401988722313,0.10193327988948166,3.76,0.0,7.567794091434071e-06,0.419257536789177,0.44539810844459554,0.0,0.000124704076556972,0.32870004043710743,5.676388000629541e-10,1.663382472300265e-06,8.788170868932652e-16,1.3576059011543853e-17,5.262365887849547e-06,4.700739321133024e-09,0.001272508180150976,0.10406511510691441,0.00028086678434840096,4.467314779378388e-08,2.031065575322423e-05,3.075298401236424e-08,0.44678218667931197,2.515917178507563e-05,1.8997192689626758e-05,9.194331046519612e-08,2.5087067892836754e-05,2.7330417756244044e-05,8.360747009574857e-11,4.348113526781633e-10,3.3064520506887737e-06,7.088913017984407e-06,0.06021610954704921,8.305025814844915e-12,2.3450657674415897e-08,7.073327417439382e-09,0.00011234972175093775,7.0517459291193e-11,7.453835649962734e-13,1.909707224565114e-08,5.898259851880874e-09,7.615518048041498e-07,3.2327309262037593e-05,4.75236166347844e-10,9.275948963934078e-09,2.8230233195239765e-09,8.076531360175592e-10,8.676889999042902e-14,2.394361638460883e-06,2.174457813438737e-14,6.286073787284993e-09,6.217438636370121e-09,8.65721755541618e-09,1.1647228733399868e-07,1.7015775197231963e-06,6.037328119465249e-10,3.050578405567505e-08,2.7030430523151685e-09,6.3931109032151295e-06,4.849403357977391e-10,3.71088677543527e-11,2.0722803906798688e-17,1.1458007389686692e-06,1.8749978733761357e-05,2.4933016064386333e-08,7.98182000034867e-12,1.7008986880664043e-09,3.6900403705324955e-14,4.913747675616314e-10,3.34725162881981e-12,4.571881265131067e-16,5.8342400699345516e-08,1.3423813534536142e-08,9.380375636050864e-08
0.0024841960383116955,0.10193283529221464,3.76,0.0,7.366812501022214e-06,0.4192295810161192,0.4454082895042224,0.0,0.0001246173494346036,0.3287020996863356,5.552494204844732e-10,1.6247263154180713e-06,8.595839135591201e-16,1.3278925515534611e-17,5.247047933815549e-06,4.621238719099155e-09,0.0012632827536193864,0.1041082122758976,0.0002803407909981423,4.4635062980596016e-08,2.0254483002370883e-05,3.003641787173823e-08,0.44678445022221513,2.4716838463634984e-05,1.858616509086363e-05,8.987895891406545e-08,2.464835287024261e-05,2.7063527242287e-05,8.320480929473089e-11,4.2502228448057756e-10,3.2437287603358084e-06,7.063386426541282e-06,0.06017475546000863,8.144181497596149e-12,2.3063824376832194e-08,6.92923505115021e-09,0.00011234223035609567,6.935348837844444e-11,7.365896408903477e-13,1.886899756770825e-08,5.828704480450053e-09,7.526035745785152e-07,3.18312314592975e-05,4.696228710913426e-10,9.106390543152495e-09,2.7722757187838876e-09,7.929887911615282e-10,8.520122062953072e-14,2.3523862788213303e-06,2.136304696414421e-14,6.188181973291887e-09,6.144252156195995e-09,8.518908756485091e-09,1.1460458588418012e-07,1.6665007219534656e-06,5.940977937399763e-10,3.042136954133541e-08,2.6595320980549353e-09,6.393208825815196e-06,4.846064983738428e-10,3.7016888124525494e-11,2.0294354292508622e-17,1.1253282177988885e-06,1.8594373506077953e-05,2.4485997406015447e-08,7.915577600319156e-12,1.6854018267181153e-09,3.6306417486499987e-14,4.827479500559359e-10,3.3013086669385133e-12,4.491329945046949e-16,5.7380494641950124e-08,1.3304151613121348e-08,9.378940535487065e-08
0.00248665187775116,0.10193239159147556,3.76,0.0,7.1716546225718415e-06,0.4192017460923063,0.44541835585931505,0.0,0.00012453051047011562,0.32870412104515384,5.431872214637906e-10,1.5870413989776567e-06,8.408597232277111e-16,1.2989656168372263e-17,5.231853878888289e-06,4.5432532566358664e-09,0.0012541572068666027,0.10415124501922764,0.00027981797409000285,4.4597120105857014e-08,2.0198776781807075e-05,2.9337903765653708e-08,0.4467866698826558,2.428280369336249e-05,1.8184333935440397e-05,8.786244975230122e-08,2.4217872915101048e-05,2.6799934248066355e-05,8.280852675261571e-11,4.154607733127796e-10,3.182440418263738e-06,7.038060199120764e-06,0.06013343754238995,7.986832166324954e-12,2.2684231234291342e-08,6.788259625671244e-09,0.00011233477134560615,6.821130446551465e-11,7.279281860380815e-13,1.8644064467668743e-08,5.7600690110680815e-09,7.437723361128542e-07,3.134340517760844e-05,4.6408339927614946e-10,8.940248579415833e-09,2.7225332034966842e-09,7.786181355026691e-10,8.366485842602152e-14,2.3112312372841865e-06,2.0988705122519587e-14,6.0920930354731334e-09,6.0726581854564975e-09,8.38296941695122e-09,1.127690579473697e-07,1.6321226782572915e-06,5.846277199147622e-10,3.0337622280393405e-08,2.6167738610900608e-09,6.393303274907153e-06,4.842721901184864e-10,3.6925663516571616e-11,1.9874472221092972e-17,1.1052428524975904e-06,1.844016184674455e-05,2.4047464626392904e-08,7.849928462840454e-12,1.6700620018640411e-09,3.5722706922369224e-14,4.74290579840454e-10,3.2561473338351602e-12,4.4123663397085774e-16,5.643399067188278e-08,1.3185606238854933e-08,9.377534148974999e-08
0.002489107717190624,0.10193194878831162,3.76,0.0,6.982139709930176e-06,0.4191740305092894,0.4454283089563507,0.0,0.0001244435896581116,0.3287061053226553,5.314425253785201e-10,1.5503016959337665e-06,8.226294294680326e-16,1.2708017839536094e-17,5.216783259533172e-06,4.4667531815093554e-09,0.0012451303780443834,0.10419421346413563,0.00027929833625848344,4.455932563655878e-08,2.014353523273155e-05,2.86569565436254e-08,0.44678884657496826,2.3856910175398273e-05,1.779148700623101e-05,8.589265967758276e-08,2.37954708796542e-05,2.6539586108605654e-05,8.241849225887085e-11,4.061214563903069e-10,3.1225509288902116e-06,7.012933625079601e-06,0.060092156221292194,7.832895531643967e-12,2.2311740010780117e-08,6.650331054684241e-09,0.0001123273443152464,6.709049154981304e-11,7.193967654539573e-13,1.8422230170262164e-08,5.692342500766715e-09,7.350567552026712e-07,3.0863681925102614e-05,4.586168986219442e-10,8.777449545931082e-09,2.6737743573923168e-09,7.645348394292688e-10,8.21591383537137e-14,2.2708787349030446e-06,2.0621414710304526e-14,5.997771441146358e-09,6.002617678093362e-09,8.249357944208775e-09,1.1096513435535642e-07,1.5984306054337992e-06,5.753196973034679e-10,3.025454006947162e-08,2.5747549509911476e-09,6.393394328431445e-06,4.839375283199313e-10,3.683519204703753e-11,1.9463000036282186e-17,1.0855374135309845e-06,1.828733066956186e-05,2.361725842099881e-08,7.78486701781455e-12,1.6548776194459945e-09,3.514908921438481e-14,4.6599905116765e-10,3.211753905595038e-12,4.3349565326177205e-16,5.550266881458531e-08,1.3068169872653324e-08,9.376155947040973e-08
0.002491317972686142,0.10193155103354212,3.76,0.0,6.816256373043163e-06,0.4191491872918781,0.44543717108866965,0.0,0.00012436531486373462,0.32870786012167014,5.211360114509541e-10,1.5180231923089923e-06,8.066323622979482e-16,1.2460881126228804e-17,5.203324831549185e-06,4.399148984274672e-09,0.001237089685379593,0.10423283020148745,0.00027883338161708286,4.452544261010879e-08,2.009421350490823e-05,2.8058733659094638e-08,0.4467907696001143,2.3480439005826533e-05,1.7445434883187228e-05,8.415888544126206e-08,2.3422088051125843e-05,2.6308004445085575e-05,8.20726980972201e-11,3.9790171292646705e-10,3.0698173130038703e-06,6.990489786213415e-06,0.0600550346586075,7.697204082572981e-12,2.1982457795840964e-08,6.5287437550513756e-09,0.00011232068700157361,6.609969431401936e-11,7.118276939224476e-13,1.8225193678547153e-08,5.632156759906988e-09,7.273105147104071e-07,3.0438738606784867e-05,4.537587329593537e-10,8.633729114848738e-09,2.6307151012872373e-09,7.521004431944992e-10,8.08296432402772e-14,2.2352332936922556e-06,2.0296770342828846e-14,5.914364266666073e-09,5.940877927753742e-09,8.131064084905788e-09,1.0936816161498603e-07,1.568683830410421e-06,5.670786756019249e-10,3.0180332735417864e-08,2.5375591603158573e-09,6.393473436387307e-06,4.836361239517313e-10,3.6754409922802654e-11,1.9099737103321105e-17,1.0681214739293004e-06,1.8150952178649564e-05,2.323706247795691e-08,7.726809620774209e-12,1.6413439331357025e-09,3.464131392241646e-14,4.5867555222366744e-10,3.1724452082661463e-12,4.266588762836013e-16,5.4677279759098434e-08,1.2963419000314667e-08,9.374939231032253e-08
