Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537)
0.0003993668427948139,0.7769902321959296,0.001575828006602055,0.0023904893435723685,0.001485575450677297,0.034404897077348,0.0,0.0,0.0003288255396420327,3.2156553970861617e-06,0.12372269755410842,0.13305322173996414,2.333522720405204e-05,1.179636908064788e-10,1.947313333992196e-08,8.891292554795379e-07,1.6501339715260578e-05,0.000750277890348021,3.215185317701806e-09,3.4286048340440565e-10,3.585587274148473e-08,6.430075759573377e-12,2.7279152391543916e-08,1.8993837574374218e-06,1.869602087809125e-09,2.0948131511842468e-07,1.5929347225315608e-10,8.083522316220204e-08,8.359700830628302e-09,7.259572356679082e-11,3.9040637351073424e-08,3.1253521444279262e-12,6.173149157126634e-11,5.350385046611131e-09,3.76,0.0,0.010362496583389008,0.5512945687596154,0.25227533636968347,0.00010967914749700695,1.2084636750188082e-05,0.5397116720819741,0.003991528526510104,3.2499233252970424e-13,4.642886656187068e-14,3.935112619930696e-06,8.486830578074904e-06,1.700309236630219e-06,0.2436553741873471,0.00047519193330500145,0.0005007952734027815,1.2098569228622415e-05,0.040455661406051696,0.0014824044912812493,7.198858638634162e-08,0.0050778612568137815,1.5599781998438828e-09,2.9977417720993434e-06,4.003659833823991e-08,0.0006199652305365609,7.429367588883225e-07,3.005258758102637e-05,2.764662877074677e-06,0.003821990671558413,2.287954503592395e-10,0.0005344452445972937,1.054220849505403e-11,3.210385371634668e-07,5.14558773426191e-07,0.00026787959077096015,0.0002979675053284156,1.8832142152660338e-06,2.919367483883555e-05,3.057605312113794e-06,2.9114629929279945e-05,3.609972651583706e-07,7.756821357395481e-05,2.1197745210862384e-08,0.00010412897014853054,5.082673906694871e-08,6.341019125573585e-05,2.5668645318875937e-10,1.2880683163884333e-08,4.801018229133162e-06,4.004523871740797e-09,2.345414051978244e-10,0.00029855781462191064,2.484349744768132e-08,1.8213110786120528e-09,0.0031738653246430612,1.8718165887836935e-08
0.00039979000422881323,0.7770313734539444,0.0016116390520949703,0.002450157083094636,0.0015272743684011422,0.034254686230277366,0.0,0.0,0.0003311836152430455,3.2429421709965654e-06,0.12400934696898304,0.13311485775132942,2.357890057479393e-05,1.2399879488559298e-10,2.0031137170858473e-08,8.935790345537804e-07,1.6369592514604796e-05,0.0007420895742935713,3.266007404596528e-09,3.5079707364665426e-10,3.5845012088697517e-08,6.495877095924616e-12,2.7457310934297804e-08,1.902431458932724e-06,1.8841229108258603e-09,2.0904256379486552e-07,1.618543389677837e-10,8.002974970103281e-08,8.12472263320845e-09,7.224960032313134e-11,3.955677792075265e-08,3.123101081287522e-12,6.261573904209339e-11,5.346053919830503e-09,3.76,0.0,0.01009920802421467,0.5507016312433394,0.2525381999996944,0.00010840851259456667,1.180307758776527e-05,0.5402324184968625,0.003933069443555395,3.176006671667184e-13,4.530699503921592e-14,3.901495794624035e-06,8.636431141194838e-06,1.6735657983494426e-06,0.24405636479840312,0.00047485810180544264,0.0004905326285400535,1.202711934213334e-05,0.04028456149045136,0.001433673603503778,6.99578158042587e-08,0.005090500640490606,1.5490174074260161e-09,2.9818252866357677e-06,3.982374206117675e-08,0.0006154720421819896,7.361108995082045e-07,2.982941630755935e-05,2.735561637595933e-06,0.0037546769478834963,2.268339990304937e-10,0.0005338704369904681,1.0449081963686133e-11,3.230351695607222e-07,5.169414545181853e-07,0.00026455533526872877,0.0002902807100853577,1.8917878726638666e-06,2.9508634721469844e-05,3.090859786397733e-06,2.9378386167886692e-05,3.69387803313082e-07,7.944542173602549e-05,2.136562262435359e-08,0.00010447374996078918,5.093794562915273e-08,6.382441172615579e-05,2.64295204979642e-10,1.3019543967219931e-08,4.743832259975789e-06,3.957617661945824e-09,2.3148665626009653e-10,0.0002955559219311377,2.5069865580084382e-08,1.863167216320849e-09,0.003179851276728318,1.8753486251449508e-08
0.0004002131656628126,0.7770726808879217,0.0016489980848686892,0.0025124287117226913,0.0015710689867943874,0.03410057422458841,0.0,0.0,0.00033354868271218884,3.2704353243356523e-06,0.12429811522975723,0.133177395803105,2.3825118639449433e-05,1.3044211513802264e-10,2.0610806442204544e-08,8.97893103200676e-07,1.623216298227738e-05,0.0007336582896418254,3.3175755307843006e-09,3.5908986768589295e-10,3.5827883149132976e-08,6.5623695449686285e-12,2.7633939672742324e-08,1.9051211927788912e-06,1.898759223344072e-09,2.0854484534643032e-07,1.6444540894245027e-10,7.918427867657636e-08,7.887160084440122e-09,7.185828483848362e-11,4.008397175662683e-08,3.120128614305126e-12,6.350298362662899e-11,5.340025752125639e-09,3.76,0.0,0.009835642660253444,0.5501006105741227,0.25280332648871795,0.00010711484289424776,1.1521032359162113e-05,0.5407573409285514,0.0038731539307063807,3.1021736920936343e-13,4.418523648218037e-14,3.8675570402742016e-06,8.793500781846845e-06,1.646236482458405e-06,0.2444631608313069,0.0004745126924624218,0.0004801897012726276,1.1953895106746823e-05,0.04010821342262398,0.001385294243343037,6.790897494468478e-08,0.005102771520265462,1.5378264670147497e-09,2.9655133138784406e-06,3.960558867353897e-08,0.0006108421042266215,7.290615023980915e-07,2.9597928085976456e-05,2.7056295131286073e-06,0.0036866477655349123,2.248258010227126e-10,0.0005332877935697133,1.0352033601680178e-11,3.2504229024191234e-07,5.192984072616841e-07,0.00026114158751886033,0.0002825885608112248,1.90026178144328e-06,2.9829927328926842e-05,3.12479221344506e-06,2.964634569484593e-05,3.781363675388835e-07,8.139537744624966e-05,2.1535804799252804e-08,0.00010479941920785247,5.1038755098394606e-08,6.425004920969905e-05,2.7229487464241086e-10,1.3164039101417371e-08,4.6853903007239066e-06,3.910758299412864e-09,2.2837362752265618e-10,0.0002924914952888757,2.5299572071485866e-08,1.9068512088694618e-09,0.003185831774102587,1.878877592820076e-08
0.00040063632709681193,0.7771141550819695,0.0016879911297201318,0.002577451325987515,0.0016170965346667936,0.03394238401969961,0.0,0.0,0.00033591758065516547,3.298099404202636e-06,0.1245890234343324,0.13324089924103075,2.4073564703720276e-05,1.37325042827401e-10,2.1212871756013008e-08,9.020510411148589e-07,1.608888594126584e-05,0.0007249766888221523,3.3698509468404685e-09,3.6775920377056074e-10,3.5804096200948295e-08,6.629483545819406e-12,2.7808549782341272e-08,1.9074259716248478e-06,1.913503330245685e-09,2.0798487319548465e-07,1.6706368873333423e-10,7.829772666518218e-08,7.647207793406749e-09,7.141962620798838e-11,4.0622162355634535e-08,3.11639582931827e-12,6.439156999247383e-11,5.332200117244051e-09,3.76,0.0,0.009571838248015675,0.5494911879749361,0.2530707602140199,0.00010579764243452255,1.1238551558225053e-05,0.5412865383562993,0.0038117380912198752,3.0284431273884423e-13,4.306382038258569e-14,3.833284179820063e-06,8.958477285142518e-06,1.6183049770211193e-06,0.24487600082482122,0.00047415475919305316,0.00046976667046669463,1.1878793345932075e-05,0.03992636191716094,0.0013372864395823515,6.584282396818415e-08,0.00511460811272934,1.526392444390231e-09,2.948787770006481e-06,3.938189565453582e-08,0.0006060688030329137,7.217765788025345e-07,2.9357617637096734e-05,2.674824619903152e-06,0.003617897830977408,2.2276759537478735e-10,0.0005326970053135823,1.0250874253717068e-11,3.2705753050761796e-07,5.216216076576881e-07,0.0002576348580632217,0.00027489252618277524,1.9086064611067764e-06,3.0157458353260196e-05,3.1593937356859942e-06,2.991833442577908e-05,3.8726256392059323e-07,8.342078332901194e-05,2.1708134349025357e-08,0.00010510382384309785,5.112811856423908e-08,6.468766693904991e-05,2.807116747524624e-10,1.331445436260377e-08,4.625647895262785e-06,3.863952852703174e-09,2.252003614998523e-10,0.0002893625972118003,2.5532481314716555e-08,1.9524660252409436e-09,0.0031918053908660095,1.8824026645043848e-08
0.0004010594885308113,0.7771557960866289,0.0017287095401994311,0.002645381482218107,0.0016655046184266753,0.033779929210208275,0.0,0.0,0.00033828679528579694,3.3258945292774873e-06,0.12488208915134422,0.1333054360999984,2.4323866707493535e-05,1.4468137710477095e-10,2.1838044225323454e-08,9.060305575520839e-07,1.593959513802188e-05,0.0007160373111074913,3.4227868103650476e-09,3.768267106061563e-10,3.577323629726228e-08,6.697136696329452e-12,2.7980600066633553e-08,1.909316912522809e-06,1.928346331411621e-09,2.0735917481256484e-07,1.697056416733689e-10,7.736902162458676e-08,7.4050785789442914e-09,7.093143380383268e-11,4.1171231166602364e-08,3.1118616260925838e-12,6.527962459286641e-11,5.322471114386176e-09,3.76,0.0,0.009307838447257327,0.5488730307031623,0.2533405442453246,0.00010445641040313016,1.0955691420348036e-05,0.5418201076293901,0.003748778401154599,2.9548353362749504e-13,4.194299899049237e-14,3.7986642540018934e-06,9.131825246120598e-06,1.5897552856457687e-06,0.24529513481446208,0.00047378329111404555,0.00045926395081089303,1.1801704237976709e-05,0.039738736432794734,0.0012896713140200162,6.376027367513152e-08,0.005125937625464973,1.5147016234506056e-09,2.9316295718687583e-06,3.915240706818501e-08,0.0006011452084539708,7.142436114078377e-07,2.910795137766362e-05,2.643103438312627e-06,0.00354842280525349,2.2065592062067243e-10,0.0005320977496623166,1.0145409052917572e-11,3.29078202695718e-07,5.23902109966865e-07,0.0002540315834055208,0.00026719425093361075,1.9167890425654943e-06,3.0491088983753607e-05,3.1946509363017025e-06,3.0194135277407165e-05,3.9678719063421e-07,8.55243277242085e-05,2.1882422083642726e-08,0.0001053846320572557,5.120490516115876e-08,6.513786371440934e-05,2.8957385750930277e-10,1.3471086824618898e-08,4.564559907221172e-06,3.817209305412195e-09,2.219648846191731e-10,0.00028616724273643115,2.5768424131681478e-08,2.0001211596625795e-09,0.0031977705702152352,1.8859229366248864e-08
0.00040148264996481064,0.7771976033385742,0.0017712503065995845,0.0027163858128453635,0.0017164520540993906,0.033613013582407945,0.0,0.0,0.00034065243368980357,3.3537760786119786e-06,0.12517732577489485,0.13337107949090107,2.457559053078068e-05,1.5254747195564246e-10,2.2487004835598743e-08,9.098073518516832e-07,1.5784123820369414e-05,0.0007068326066459232,3.4763271995351026e-09,3.863153832647053e-10,3.573486173062059e-08,6.765232046959366e-12,2.814949237919413e-08,1.9107631126460363e-06,1.9432779706820664e-09,2.0666408385503194e-07,1.7236712195705762e-10,7.639711000371634e-08,7.161004277541819e-09,7.039148910012896e-11,4.173098934998156e-08,3.1064825882732044e-12,6.616503411733043e-11,5.310727169374505e-09,3.76,0.0,0.009043693425508129,0.5482457915752105,0.2536127199613991,0.00010309064262183997,1.0672514317230115e-05,0.5423581426238202,0.003684232056075906,2.8813723787050683e-13,4.0823048708222625e-14,3.7636834360245954e-06,9.31403725935045e-06,1.5605718821180692e-06,0.24572082482599072,0.0004733972084552293,0.00044868222184133745,1.1722510876602985e-05,0.039545050252013735,0.0012424711230382543,6.16624012839358e-08,0.00513667959083004,1.5027394550481711e-09,2.9140185843413035e-06,3.8916852855184206e-08,0.000596064068066796,7.064495731591724e-07,2.8848366429882916e-05,2.610420987731552e-06,0.003478219455118248,2.1848711293431443e-10,0.0005314896900569728,1.0035438234334104e-11,3.311012675076147e-07,5.26129964268089e-07,0.000250328138620627,0.0002594955720843778,1.9247729878045535e-06,3.0830628264588995e-05,3.2305450028894034e-06,3.0473482140387145e-05,4.0673230585049984e-07,8.770865612007636e-05,2.2058442838351796e-08,0.0001056393226198354,5.1267897046980533e-08,6.56012764412563e-05,2.9891188421027984e-10,1.363424425679554e-08,4.502080698665935e-06,3.77053663303256e-09,2.1866521709639635e-10,0.0002829034023484449,2.60071931463983e-08,2.0499330286364695e-09,0.0032037256154429723,1.8894374240868076e-08
0.00040190581139881,0.7772395755659232,0.0018157163767532547,0.0027906416745117728,0.001770109755586277,0.03344143066876636,0.0,0.0,0.00034301019617949283,3.381694386496187e-06,0.12547474178285184,0.133437908022341,2.482823266655788e-05,1.609624035518328e-10,2.3160393067162046e-08,9.133549888632539e-07,1.562230541739026e-05,0.0006973549660982544,3.530406035677549e-09,3.9624966206337855e-10,3.568850244242598e-08,6.833656574645639e-12,2.831456724799406e-08,1.911731519770296e-06,1.958286472979372e-09,2.0589573265324172e-07,1.7504330432597111e-10,7.53809649814784e-08,6.91523650416778e-09,6.979755754597453e-11,4.230116669492583e-08,3.1002128714899267e-12,6.704542303361679e-11,5.29685085351649e-09,3.76,0.0,0.008779460516759598,0.5476091085164329,0.253887326614215,0.00010169983333055855,1.0389089169124914e-05,0.5429007332594507,0.003618057380356758,2.8080780929575473e-13,3.970427152099202e-14,3.728326936917478e-06,9.505635188504877e-06,1.5307398892098983e-06,0.24615334536710481,0.0004729953583086875,0.0004380224598502094,1.1641089015925078e-05,0.039344999518750194,0.0011957092966384314,5.955046487904071e-08,0.005146745145420285,1.4904905335610892e-09,2.895933565719544e-06,3.867494810232237e-08,0.0005908178036403653,6.983809100117621e-07,2.857827004904513e-05,2.5767309007113693e-06,0.003407285822485535,2.1625729162702442e-10,0.0005308724755030624,9.920756438835871e-12,3.3312329846916224e-07,5.282941062108766e-07,0.0002465208533081945,0.0002517985364678743,1.9325177060674054e-06,3.117582519861868e-05,3.267050900847254e-06,3.075605277778378e-05,4.171212983793924e-07,8.997633682642674e-05,2.2235930601020757e-08,0.00010586517304033213,5.13157844863482e-08,6.60785828687904e-05,3.087586101147033e-10,1.380424428353084e-08,4.438164356083592e-06,3.7239448858283635e-09,2.1529938488993253e-10,0.0002795690057935052,2.6248537651225165e-08,2.1020253912113857e-09,0.00320966868057643,1.8929450547971552e-08
0.00040232897283280935,0.7772817106685227,0.0018622169819078893,0.002868337819888011,0.001826661668809058,0.033264963309335434,0.0,0.0,0.0003453553481029192,3.4095944538769815e-06,0.12577433991058903,0.13350600625018577,2.5081212097181265e-05,1.6996807276302017e-10,2.385879270863979e-08,9.166447655035912e-07,1.5453974295137047e-05,0.0006875967552462504,3.584945933115844e-09,4.066555152825862e-10,3.563365841353791e-08,6.9022794877603725e-12,2.8475099159149848e-08,1.912186799769405e-06,1.9733583515361796e-09,2.050500453154673e-07,1.7772860744747146e-10,7.431959565649087e-08,6.668047362444366e-09,6.914740180903458e-11,4.288139858177685e-08,3.0930040546657193e-12,6.791813010882827e-11,5.280718724513563e-09,3.76,0.0,0.008515204927649175,0.5469626041461962,0.25416440084198133,0.00010028347725637162,1.0105491877617308e-05,0.5434479643931888,0.003550214289455438,2.7349781792890167e-13,3.858699655870533e-14,3.6925789042278677e-06,9.707171361408032e-06,1.5002452786993752e-06,0.2465929839055232,0.00047257651025064913,0.00042728597211845443,1.1557306700813383e-05,0.039138262251221835,0.0011494104757621593,5.742591884392477e-08,0.005156036266950464,1.477938562120313e-09,2.8773521129119717e-06,3.8426392304880214e-08,0.0005853985099010507,6.900235754178393e-07,2.829703928337762e-05,2.5419854737876514e-06,0.0033356214098784064,2.139623573881136e-10,0.0005302457401682725,9.80115461762058e-12,3.3514044372007895e-07,5.303822692188279e-07,0.00024260603051594673,0.0002441054193975443,1.9399781970450436e-06,3.152636028541808e-05,3.304136507063518e-06,3.1041461220552625e-05,4.279789605679771e-07,9.232982007870324e-05,2.2414573109135476e-08,0.0001060592477801079,5.134716095976843e-08,6.65705044843654e-05,3.1914947621994434e-10,1.398141320095776e-08,4.372764969848374e-06,3.677445280285869e-09,2.118654344344831e-10,0.0002761619467846977,2.6492157932360668e-08,2.156529775423279e-09,0.003215597760763919,1.8964446640042887e-08
0.0004027521342668087,0.7773240056239552,0.0019108679625719285,0.002949675096314184,0.0018863057636567327,0.03308338322773965,0.0,0.0,0.0003476826917429039,3.4374156879032634e-06,0.12607611620738535,0.13357546516406552,2.5333861533715533e-05,1.7960929569985022e-10,2.458271384322663e-08,9.196455730597942e-07,1.527896664475998e-05,0.000677550356922002,3.63985694690899e-09,4.175605217151301e-10,3.556979803680162e-08,6.970950059112675e-12,2.8630291377136724e-08,1.912091200767018e-06,1.9884781812740024e-09,2.0412273180748782e-07,1.8041660701392858e-10,7.321205759396e-08,6.419730062110851e-09,6.843879953746996e-11,4.347121148192472e-08,3.0848050039362747e-12,6.878018286591718e-11,5.262201200658131e-09,3.76,0.0,0.008251000496293045,0.5463058854111622,0.2544439761203848,9.884107206369529e-05,9.821805738892204e-06,0.5439999145400881,0.0034806648341633973,2.662100267068263e-13,3.7471581468860176e-14,3.6564223056641507e-06,9.919229587078354e-06,1.4690751076051414e-06,0.24704004132489288,0.00047213935184722383,0.0004164744341931774,1.1471023808109358e-05,0.03892449732987226,0.001103600543876099,5.529043148081755e-08,0.005164444958330065,1.465066307552837e-09,2.8582506066658488e-06,3.8170868632859054e-08,0.0005797979570413151,6.813630736831169e-07,2.8004021096661695e-05,2.50613591507717e-06,0.0032632273867569195,2.1159799074621148e-10,0.0005296091030269018,9.676420837834459e-12,3.3714838493235467e-07,5.323808791621981e-07,0.0002385799702171977,0.00023641874452863776,1.9471046881807416e-06,3.188183563642875e-05,3.3417615854526216e-06,3.132924997104446e-05,4.3933155897029873e-07,9.477138926042946e-05,2.2594006619502565e-08,0.00010621838677018624,5.1360518541077716e-08,6.707780961396298e-05,3.301227179529482e-10,1.4166084351432141e-08,4.305836975090635e-06,3.6310502933684077e-09,2.0836145037326503e-10,0.0002726800889158033,2.6737698857653355e-08,2.213585914328283e-09,0.0032215106826633277,1.8999349886110216e-08
0.00040317529570080805,0.7773664563303803,0.0019617920902373757,0.0030348671684973234,0.0019492550871414373,0.03289645062944871,0.0,0.0,0.00034998653867972517,3.4650916821143056e-06,0.12638005896863885,0.1336463827108599,2.5585418053922063e-05,1.8993391703620594e-10,2.533257373440803e-08,9.223237626564103e-07,1.509712149647735e-05,0.0006672082207612619,3.695035209655689e-09,4.289939515074596e-10,3.549635648565314e-08,7.0394954232240184e-12,2.8779270759928714e-08,1.911404415084202e-06,2.0036283558366872e-09,2.03109283221224e-07,1.830999441365385e-10,7.205746478098758e-08,6.170599433760593e-09,6.766956322375725e-11,4.407000774646858e-08,3.0755617414601293e-12,6.96282712419959e-11,5.241162476059612e-09,3.76,0.0,0.00798693050858955,0.5456385432800138,0.25472608214228115,9.73721212267596e-05,9.538121859896256e-06,0.5445566544104138,0.003409373827302679,2.5894739722047744e-13,3.6358413800824244e-14,3.6198387976076365e-06,1.0142426042268693e-05,1.437217785549174e-06,0.24749483234774375,0.00047168248403549556,0.0004055899303103887,1.1382091652982506e-05,0.03870334346912934,0.0010583066532779788,5.314590079397515e-08,0.0051718523802482316,1.4518555589264818e-09,2.838604157697776e-06,3.790804320924796e-08,0.0005740075976338636,6.72384485892692e-07,2.7698532829548757e-05,2.4691325733619703e-06,0.0031901068182927407,2.091596462364193e-10,0.0005289621675638482,9.546340779311513e-12,3.3914229308961006e-07,5.342749331352017e-07,0.00023443899765714167,0.00022874130502695622,1.9538422066151605e-06,3.2241763567654694e-05,3.379876579263309e-06,3.1618881115523115e-05,4.5120690696765047e-07,9.730310268073952e-05,2.2773809855494844e-08,0.0001063391944182906,5.1354243617789925e-08,6.760131672678865e-05,3.4171958736608045e-10,1.4358595992160849e-08,4.237335545095895e-06,3.5847737648027728e-09,2.0478557567240996e-10,0.0002691212728870548,2.6984742995276634e-08,2.2733421843861443e-09,0.0032274050948676216,1.9034146615348913e-08
0.0004035984571348074,0.7774090574640904,0.0020151193814864072,0.003124141259589054,0.002015738871161595,0.03270391383235076,0.0,0.0,0.0003522606829770171,3.492550054069362e-06,0.12668614753486943,0.13371886435472305,2.583501290056228e-05,2.0099286621038825e-10,2.610867449585846e-08,9.246430212435296e-07,1.4908281850664385e-05,0.0006565629213512072,3.7503614712801675e-09,4.4098684644904425e-10,3.541273410876822e-08,7.10771838023441e-12,2.8921082610222286e-08,1.9100834410509525e-06,2.0187888023273035e-09,2.0200496856548613e-07,1.8577022888921362e-10,7.0855003024021e-08,5.920992324469248e-09,6.683756270082734e-11,4.467704796484789e-08,3.0652172953138084e-12,7.045872087986834e-11,5.217460487065528e-09,3.76,0.0,0.007723088574427119,0.5449601525180467,0.25501074411882635,9.587613736945826e-05,9.25453959481369e-06,0.5451182452509578,0.003336309552852415,2.517130952968444e-13,3.524791246370151e-14,3.5828085815797537e-06,1.037740999907145e-05,1.4046633749259148e-06,0.24795768591256306,0.00047120441640460066,0.0003946349969106504,1.1290352660846003e-05,0.03847441818414925,0.0010135572460676077,5.099447052043066e-08,0.005178127938023285,1.438287100859204e-09,2.8183865545162917e-06,3.763756440905087e-08,0.0005680185785703906,6.630725343050952e-07,2.7379863002509075e-05,2.4309251507608895e-06,0.0031162649175931574,2.0664255546899303e-10,0.0005283045215560098,9.410700041347608e-12,3.411167809885014e-07,5.360478894813678e-07,0.00023017949685326164,0.0002210761860994569,1.9601301499949534e-06,3.260555401953177e-05,3.418421292140925e-06,3.190972599221089e-05,4.636344365149045e-07,9.992672468085663e-05,2.2953496908784402e-08,0.00010641802938968673,5.1326613060025446e-08,6.814189794008948e-05,3.5398458717099125e-10,1.4559288585877287e-08,4.167217044228306e-06,3.5386310047752617e-09,2.0113603464579905e-10,0.00026548332519588124,2.7232802995972024e-08,2.3359560400908687e-09,0.0032332784584091427,1.9068822061025656e-08
0.00040402161856880676,0.7774518023110095,0.002070987398031054,0.003217738903896071,0.002086003685924111,0.0325055089430259,0.0,0.0,0.0003544983758483655,3.5197123607680733e-06,0.12699435093953557,0.13379302367481785,2.60816604214579e-05,2.1284011957672346e-10,2.6911175981734e-08,9.265642583617833e-07,1.4712295947867535e-05,0.0006456072260652954,3.8056995520198655e-09,4.5357209787036495e-10,3.531829488749586e-08,7.175394879495669e-12,2.9054685397590344e-08,1.908082446943061e-06,2.033936648503465e-09,2.0080483356460274e-07,1.8841793583582153e-10,6.960394493406495e-08,5.671267839587404e-09,6.594075197796779e-11,4.529143095628097e-08,3.0537115551596437e-12,7.126746565268671e-11,5.190946943477686e-09,3.76,0.0,0.007459579561841126,0.5442702715638195,0.2552979819972464,9.435264613719082e-05,8.971166984310129e-06,0.5456847369670069,0.0032614445686632706,2.445104952541199e-13,3.4140529090649003e-14,3.54531024633262e-06,1.0624864217867427e-05,1.3714039302909043e-06,0.24842894548878514,0.00047070356243817817,0.00038361266928754485,1.1195640024031344e-05,0.03823731676641265,0.0009693820674922258,4.883854680489369e-08,0.005183128328634916,1.424340688040638e-09,2.7975702140032393e-06,3.735906219879378e-08,0.0005618217591406344,6.534116613302444e-07,2.7047272694649502e-05,2.39146306114385e-06,0.0030417093231073725,2.0404173266274434e-10,0.0005276357369525973,9.26928564038606e-12,3.430658525462341e-07,5.376815458150455e-07,0.00022579795005912576,0.00021342678879443449,1.965901859517517e-06,3.29725008547123e-05,3.4573234604054593e-06,3.220105388557678e-05,4.766452656573221e-07,0.00010264364493920625,2.3132509656824478e-08,0.0001064509956048038,5.127579110051167e-08,6.870048273027999e-05,3.6696571973234683e-10,1.476850139030584e-08,4.095439563457857e-06,3.4926389086520293e-09,1.974111598473893e-10,0.00026176406853633134,2.7481313163387127e-08,2.4015944435773304e-09,0.0032391280375278766,1.9103360305526843e-08
0.0004044447800028061,0.7774946825818956,0.0021295415224480575,0.0033159167034558833,0.0021603146320911307,0.03230095959670238,0.0,0.0,0.00035669230276846566,3.546494118117358e-06,0.1273046263805272,0.13386898300277847,2.6324246419784572e-05,2.255326538872768e-10,2.7740065587215917e-08,9.280455046196102e-07,1.4509018709321347e-05,0.0006343341744913725,3.860894701879745e-09,4.667845185032262e-10,3.521236499612229e-08,7.242271255208482e-12,2.917894556708698e-08,1.905352639720321e-06,2.0490458527048537e-09,1.9950370210159812e-07,1.910322927763795e-10,6.830366673190269e-08,5.421807384409306e-09,6.49771997999963e-11,4.59120721524063e-08,3.0409811322967933e-12,7.205001980844005e-11,5.161467442690943e-09,3.76,0.0,0.00719652058669474,0.5435684425363496,0.2555878095877277,9.280119069305425e-05,8.688121179828505e-06,0.5462561659899163,0.003184756620440881,2.373431823071123e-13,3.3036749339681324e-14,3.5073205932208693e-06,1.088550499595228e-05,1.3374338809228631e-06,0.24890896930729467,0.00047017823477310766,0.00037252653157458375,1.1097777367228433e-05,0.03799161128714207,0.0009258121687939233,4.668081292541166e-08,0.005186696553705647,1.4099950172793358e-09,2.776126136398921e-06,3.707214753535442e-08,0.0005554077367900427,6.433861129148121e-07,2.669999772908173e-05,2.3506958700723708e-06,0.0029664504039813577,2.013519799297964e-10,0.0005269553698819804,9.121887608054417e-12,3.4498284897119164e-07,5.391559099440413e-07,0.00022129098440955066,0.00020579685495441562,1.971084161124914e-06,3.334176667933102e-05,3.4964971607902345e-06,3.249202004146721e-05,4.902722634554484e-07,0.00010545478442133833,2.3310209722764206e-08,0.00010643393504550096,5.119982720507068e-08,6.927806186086873e-05,3.80714746920076e-10,1.4986568201558175e-08,4.021963550659261e-06,3.446816081578452e-09,1.9360942333705723e-10,0.0002579613342358206,2.7729620436660984e-08,2.4704342753538185e-09,0.0032449508909754934,1.913774422829877e-08
0.00040486794143680546,0.7775376881846325,0.0021909351982696444,0.0034189470776964342,0.002238956559785109,0.03208997677468975,0.0,0.0,0.0003588345642346203,3.5728049464364323e-06,0.1276169175200537,0.13394687409399017,2.656151612107215e-05,2.3913034742919146e-10,2.8595124380902288e-08,9.290418323433318e-07,1.4298313342546294e-05,0.0006227371692705844,3.915771890968245e-09,4.806609064146252e-10,3.509423150756938e-08,7.30806142345701e-12,2.929263263765812e-08,1.9018421415781894e-06,2.064086781972336e-09,1.9809618064023895e-07,1.9360116740566945e-10,6.69536667464321e-08,5.17301449947073e-09,6.39451232611605e-11,4.6537680051922716e-08,3.0269592214506215e-12,7.280145139809362e-11,5.128861676741585e-09,3.76,0.0,0.006934042050440517,0.5428541913873923,0.25588023359808143,9.122133684408733e-05,8.405528851290668e-06,0.5468325528983218,0.003106229658080616,2.302149530524489e-13,3.19370940719433e-14,3.468814444588584e-06,1.1160081859960706e-05,1.3027504520130397e-06,0.24939813049037976,0.0004696266405405513,0.00036138076948346437,1.0996578474648089e-05,0.03773684965122574,0.0008828798987084379,4.452424220508159e-08,0.005188660916136597,1.395227710551133e-09,2.7540238662904258e-06,3.67764118443397e-08,0.0005487668815124808,6.329800590714386e-07,2.6337251796557622e-05,2.308573745518436e-06,0.0028905015918425205,1.9856790184853546e-10,0.0005262629607991567,8.968302078528294e-12,3.4686039228725615e-07,5.4044907839968e-07,0.0002166554257473073,0.00019819049310665715,1.9755969046707573e-06,3.371236600008151e-05,3.5358410357484845e-06,3.2781652659931874e-05,5.045501094574804e-07,0.00010836048624209983,2.348586978539563e-08,0.00010636242275739258,5.109665506589512e-08,6.987569149591743e-05,3.952874579650328e-10,1.521381213572082e-08,3.9467525197242245e-06,3.401182963759202e-09,1.8972947185482443e-10,0.00025407297671265367,2.7976974724760847e-08,2.542662711887715e-09,0.0032507438640845833,1.9171955458245827e-08
