Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108)
1.7059187335673892e-07,0.635262310679406,4.3691279370946985e-07,1.4599126623580843e-08,1.051446768781482e-08,8.162049280410635e-08,0.0,0.0,1.8419876989336682e-07,8.413754236948936e-11,2.903868617790324e-11,2.1695481149389123e-07,5.144071952360664e-19,5.515576384099397e-24,2.5646082626579142e-18,9.199886424945234e-17,2.0822409389726856e-16,6.44309640085888e-18,9.679450546472447e-26,7.712227285650635e-34,1.6528365833387483e-33,4.109848253995829e-33,1.2857269433389206e-18,6.818583377536461e-25,1.2830773751824624e-21,4.532420801678145e-28,4.4757147664430416e-34,5.741813498271374e-32,6.120910495482595e-33,3.6172659081282113e-34,3.5589369612667495e-23,1.1101362635591676e-32,4.3030385176922457e-35,2.3342811895384794e-36,3.76,0.0,0.7935800196556133,0.999736725252427,8.174839108314421e-09,4.6101075945418765e-18,3.931502475321576e-06,4.662175925705102e-06,4.2307472347425557e-07,4.685757988826577e-13,1.8336181754037764e-14,3.2913696332536297e-07,3.715480573781308e-08,1.4733536979209773e-09,7.905813600216319e-10,3.361609988340931e-11,1.181059603036409e-14,9.461594082493129e-17,8.739306737238771e-09,5.862877203389788e-15,1.2011829370051471e-15,4.450277654823074e-10,1.518655001126066e-19,1.1197134096819777e-13,8.062157700397039e-16,3.481629178330347e-13,1.0049405213802741e-16,8.442423110434151e-16,6.739345719683477e-15,1.4157061411658295e-14,4.788664062878351e-23,0.00026252212083662294,1.6049367168855674e-27,9.977562292291842e-24,2.0703382609890124e-21,8.074908889974302e-12,2.8017916106255837e-14,3.293665350744857e-21,1.5740484857857535e-17,3.8498109068514086e-19,4.3186863136248146e-18,2.0662461993011234e-17,1.4626642902642063e-09,2.1615498152671845e-20,1.083830783752327e-15,2.9976905438688094e-18,2.7799087750660044e-20,1.754740270927399e-22,1.506160800205117e-23,1.560436464233813e-17,2.766456400949168e-09,8.04465096938787e-21,2.5953663712758382e-19,1.202169510542293e-19,3.7717779074679836e-12,1.7268548398755977e-21,7.675358025779569e-29,2.1667647442975064e-29,1.9742475812891436e-25,1.018484151182592e-30,4.49564235005252e-30
1.7285668240006304e-07,0.6352623182680447,4.469530608705482e-07,1.5126879850529087e-08,1.083934687236264e-08,8.4471240124144e-08,0.0,0.0,1.8679419916612013e-07,8.642097810565922e-11,3.017792628106048e-11,2.2440243862232763e-07,5.4228627663728425e-19,5.917168522349222e-24,2.670108030477977e-18,9.637194603376666e-17,2.2068142728083098e-16,6.832860264126452e-18,1.0307576145327665e-25,8.363993142483723e-34,1.8356742227042993e-33,4.5459372802766044e-33,1.349460161153416e-18,7.548783883925545e-25,1.3675067704436493e-21,4.894212251682553e-28,4.997559632867953e-34,6.451421875058299e-32,6.960987108475293e-33,4.109826556828043e-34,3.8329766968608204e-23,1.224744452445343e-32,4.825007769450064e-35,2.6441600855925714e-36,3.76,0.0,0.793579948240629,0.9997367079265235,8.548090801202943e-09,4.946243276215795e-18,3.976928171395593e-06,4.728318336266081e-06,4.3478683095356733e-07,4.758060798885334e-13,1.854860310915917e-14,3.356448087267351e-07,3.796951725067152e-08,1.5220966350703279e-09,8.203454181723287e-10,3.518099255914892e-11,1.2579576802803767e-14,9.955457204482599e-17,8.85531932373138e-09,6.2028640649029765e-15,1.2729420295969196e-15,4.564533725227594e-10,1.600357102161241e-19,1.148608096529499e-13,8.205309490296487e-16,3.684835040626631e-13,1.0552692214520511e-16,8.929323848244564e-16,7.0750522633410555e-15,1.4745186786605933e-14,5.069561292847145e-23,0.00026252211643298994,1.6956940288862217e-27,1.0495483746586382e-23,2.2205677990333747e-21,8.377419825260234e-12,2.9479638558177876e-14,3.531062472708526e-21,1.630077566778286e-17,4.015136956419924e-19,4.5349476502405866e-18,2.198459489980356e-17,1.4995799306090765e-09,2.286983425246062e-20,1.1498525463706652e-15,3.208130207740988e-18,3.038667190412375e-20,1.8418685284327937e-22,1.6358166549078392e-23,1.64256705904954e-17,2.842215934734157e-09,8.476759922267485e-21,2.7352972154209403e-19,1.2811558540477613e-19,3.816350139776894e-12,1.8167181852410328e-21,8.155185777273933e-29,2.3616840496346624e-29,2.155065365420847e-25,1.0734633112532146e-30,4.965375606712815e-30
1.7512149144338716e-07,0.6352623258717411,4.570682821905173e-07,1.566579578661689e-08,1.1169154710244604e-08,8.738436654837674e-08,0.0,0.0,1.8939493448625677e-07,8.873627891054703e-11,3.1345725685649294e-11,2.3199320864725874e-07,5.712100631105609e-19,6.341503028451377e-24,2.7781714550496537e-18,1.0089959544054946e-16,2.337146992821914e-16,7.24139708604076e-18,1.0967056067055352e-25,9.061932060905832e-34,2.0362576010219576e-33,5.0224278860227564e-33,1.4155501731916636e-18,8.346103168365041e-25,1.4562953483127965e-21,5.279465184347557e-28,5.571788007059211e-34,7.238743665980297e-32,7.903890441596401e-33,4.662105878253933e-34,4.123864950679121e-23,1.349461180820976e-32,5.402457500156508e-35,2.9901037659460064e-36,3.76,0.0,0.7935798766141359,0.9997366904189253,8.932786594572565e-09,5.302356992272608e-18,4.022192337330789e-06,4.794600878905e-06,4.467085231226274e-07,4.83017498711972e-13,1.8760270584331353e-14,3.4216973545192066e-07,3.8787265967434965e-08,1.5719431682942873e-09,8.509296101294557e-10,3.679736848915563e-11,1.3391282196884509e-14,1.0469442505604917e-16,8.971332358088765e-09,6.559851192873431e-15,1.3483077853308317e-15,4.680119451635673e-10,1.685491968922725e-19,1.1778430038047174e-13,8.349334231831663e-16,3.8974516483549757e-13,1.107523836615888e-16,9.438637196233535e-16,7.423482806843084e-15,1.535268636112816e-14,5.364007902428956e-23,0.00026252211191801967,1.7908717925804e-27,1.1035106395216842e-23,2.379816831414764e-21,8.687290984101068e-12,3.099877236476726e-14,3.782918296320275e-21,1.6872467021193068e-17,4.1851390797061346e-19,4.758800298147611e-18,2.337282837902925e-17,1.5369003262004414e-09,2.4176980484584383e-20,1.2190102038011293e-15,3.4303816902111018e-18,3.3176310961180304e-20,1.931864711338218e-22,1.7752303293815087e-23,1.7280848383757444e-17,2.918655236769052e-09,8.92705686574573e-21,2.8813653088005684e-19,1.3642158169881299e-19,3.860763876935302e-12,1.9102970286719793e-21,8.659241381293063e-29,2.571415267525492e-29,2.350119628686574e-25,1.1308563426560437e-30,5.4778677015326126e-30
1.7738630048671127e-07,0.6352623334905161,4.672573063015119e-07,1.621592774958852e-08,1.1503871798240845e-08,9.036033335247095e-08,0.0,0.0,1.9200101526915208e-07,9.108350719691739e-11,3.2542395463669453e-11,2.3972747625755804e-07,6.011987648999714e-19,6.78949072757765e-24,2.8888108644286575e-18,1.0558532559934265e-16,2.4734253234375636e-16,7.669388547890352e-18,1.165898837001373e-25,9.808715089913558e-34,2.2560757581959626e-33,5.542524692280927e-33,1.484053831391998e-18,9.21569643714222e-25,1.5496049223220594e-21,5.689359765490541e-28,6.2028074896881285e-34,8.111209751505988e-32,8.960689633529936e-33,5.280455993249038e-34,4.4323716478310165e-23,1.4850265093423643e-32,6.040461151862635e-35,3.375725165362972e-36,3.76,0.0,0.7935798047749661,0.9997366727302855,9.329098280422647e-09,5.6793686137970674e-18,4.067295546340214e-06,4.86102404466265e-06,4.588409405342974e-07,4.902097302809909e-13,1.8971186103498536e-14,3.4871083300882233e-07,3.9607915842515035e-08,1.6229059387505822e-09,8.823485209264602e-10,3.84661712770161e-11,1.4247663496001864e-14,1.1004143731639793e-16,9.087345882165394e-09,6.93456853401447e-15,1.4274240063966442e-15,4.797030647972135e-10,1.7741644427256598e-19,1.2074171309673529e-13,8.494229383582314e-16,4.11979715608983e-13,1.161755270841233e-16,9.971143145502045e-16,7.784966842431675e-15,1.5980049029418175e-14,5.672544753791169e-23,0.00026252210704907447,1.8906611018283015e-27,1.1597163596104668e-23,2.5485207348436467e-21,9.004605225261093e-12,3.25768335181556e-14,4.049958739543151e-21,1.745560163836778e-17,4.359877282129139e-19,4.990394950937685e-18,2.4829506177087002e-17,1.5746235444548008e-09,2.553829164174308e-20,1.2914106256608234e-15,3.66494337677508e-18,3.618075515637151e-20,2.0247688715850174e-22,1.9250230411107193e-23,1.8170918268756636e-17,2.995757933434674e-09,9.396102032414467e-21,3.0337874759564535e-19,1.4515022487314703e-19,3.9050196814379944e-12,2.0077112374964617e-21,9.188491058324993e-29,2.79688917405037e-29,2.56035871687982e-25,1.1907486100600601e-30,6.036476369405097e-30
1.796511095300354e-07,0.6352623411244182,4.775189936208007e-07,1.6777327228713858e-08,1.1843477956145494e-08,9.339959426660751e-08,0.0,0.0,1.9461248028065824e-07,9.346272590653136e-11,3.3768245178558275e-11,2.476055732078196e-07,6.322725775537657e-19,7.26206094342316e-24,3.0020379639361466e-18,1.1043267472369305e-16,2.615838492934453e-16,8.117531283913781e-18,1.2384491131593629e-25,1.0607140042611012e-33,2.496721213368315e-33,6.1096427467805555e-33,1.5550284552856034e-18,1.0163035590930574e-24,1.647600504987623e-21,6.125113731035657e-28,6.895324451012056e-34,9.076859679822905e-32,1.0143492821667313e-32,5.9718170701786115e-34,4.759289439985914e-23,1.6322246135321197e-32,6.744475578008333e-35,3.8049383386946185e-36,3.76,0.0,0.7935797327219861,0.9997366548604545,9.737197193371401e-09,6.07822426756396e-18,4.112238369551638e-06,4.9275882980148914e-06,4.7118518933845345e-07,4.973824931817768e-13,1.91813518283551e-14,3.5526721591228105e-07,4.0431334458140177e-08,1.6749975053331746e-09,9.146168312597504e-10,4.01883474737365e-11,1.5150736122361598e-14,1.1560164325020292e-16,9.20335993840459e-09,7.327769836709214e-15,1.5104384551155386e-15,4.915263144153967e-10,1.8664811471996322e-19,1.237329480617734e-13,8.639992412004814e-16,4.352195404963428e-13,1.2180150536431256e-16,1.0527638062067044e-15,8.159837637231082e-15,1.6627770591830078e-14,5.995729074354264e-23,0.0002625221023873803,1.995260487127693e-27,1.218240645875792e-23,2.7271311214072523e-21,9.329445229419037e-12,3.4215357729795394e-14,4.332937979941992e-21,1.805022052295959e-17,4.539411207793798e-19,5.229882956202697e-18,2.6357021062242198e-17,1.6127476603088568e-09,2.69551344258648e-20,1.3671626239672218e-15,3.912326100559043e-18,3.9413327320620976e-20,2.12062081708903e-22,2.085845689190536e-23,1.9096917900289777e-17,3.0735076524922775e-09,9.884465453356205e-21,3.19278585065643e-19,1.5431711813057893e-19,3.949118113735679e-12,2.1090833075531222e-21,9.743927787397684e-29,3.0390836522627194e-29,2.786781986351378e-25,1.253227569270118e-30,6.644768274913008e-30
1.819159185733595e-07,0.6352623487734707,4.878522155585476e-07,1.73500440617143e-08,1.2187952543163968e-08,9.650259604515226e-08,0.0,0.0,1.9722936768639718e-07,9.587399844601245e-11,3.502358292855432e-11,2.55627812857661e-07,6.644515891118083e-19,7.760163223201315e-24,3.1178638067955286e-18,1.1544520442497925e-16,2.7645789738564825e-16,8.58653853112989e-18,1.3144704160363682e-25,1.1460130896847105e-33,2.759897993801228e-33,6.727418675183294e-33,1.6285318204375271e-18,1.1193924532412005e-24,1.7504506021234555e-21,6.587988034004255e-28,7.654358567957099e-34,1.0144382324215217e-31,1.1465520451562503e-32,6.74375673120352e-34,5.105433693312929e-23,1.7918844188785117e-32,7.520369612896894e-35,4.2819810692598774e-36,3.76,0.0,0.7935796604540909,0.9997366368099226,1.0157253936599075e-08,6.499900277557007e-18,4.157021376065402e-06,4.9942940820419105e-06,4.837423469185612e-07,5.045355245811261e-13,1.939077104391894e-14,3.618380189413812e-07,4.1257392394513956e-08,1.7282302888943548e-09,9.477492969696351e-10,4.1964843970926263e-11,1.610258449660661e-14,1.213811809639584e-16,9.319374569879407e-09,7.740234794763703e-15,1.5975028563480989e-15,5.034812785753981e-10,1.9625506272383945e-19,1.2675790584469729e-13,8.786620792163227e-16,4.594976569337136e-13,1.27635537120984e-16,1.1108936643138852e-15,8.548432375587325e-15,1.729635423401516e-14,6.334136435983868e-23,0.0002625220978533181,2.1048762056541235e-27,1.2791606135603339e-23,2.9161160134450845e-21,9.661893593578379e-12,3.591590100200662e-14,4.6326397168211564e-21,1.8656363287377372e-17,4.723800038882279e-19,5.4774160941167995e-18,2.7957810229757386e-17,1.65127075602315e-09,2.8428885057121064e-20,1.4463771212613866e-15,4.173054623322612e-18,4.288797621176908e-20,2.219459820956914e-22,2.2583816271324036e-23,2.005990369724299e-17,3.151888171467658e-09,1.0392727773699889e-20,3.3585886083594157e-19,1.6393821274968295e-19,3.993059732289885e-12,2.214538691733803e-21,1.032657499677305e-28,3.299025556417972e-29,3.0304431601023784e-25,1.3183830595358386e-30,7.306545239344529e-30
1.8418072761668362e-07,0.6352623564377072,4.982558544543458e-07,1.793412644847006e-08,1.2537274471500863e-08,9.966977851201252e-08,0.0,0.0,1.9985171505567458e-07,9.831738868187413e-11,3.6308715350525336e-11,2.637944904460922e-07,6.977557766475304e-19,8.284767219386811e-24,3.2362988027105938e-18,1.2062649902597467e-16,2.919842473623849e-16,9.07714021817053e-18,1.3940788994051824e-25,1.2370741695621577e-33,3.04742673345344e-33,7.3997200120885e-33,1.7046221461390415e-18,1.2314511628109387e-24,1.858327212686262e-21,7.0792874614386295e-28,8.485255794147721e-34,1.1323151579755883e-31,1.294117628436144e-32,7.6045094783849295e-34,5.471642718949163e-23,1.9648815706663235e-32,8.374444201471272e-35,4.811432370854263e-36,3.76,0.0,0.7935795879702047,0.9997366185795358,1.0589438372300485e-08,6.945403497529504e-18,4.201645132959374e-06,5.061141818743801e-06,4.965134622444174e-07,5.11668579762594e-13,1.9599446652292373e-14,3.6842239685738313e-07,4.208596318860094e-08,1.7826165711289911e-09,9.817607477451031e-10,4.379660791468049e-11,1.7105363185263833e-14,1.2738629228975788e-16,9.435389820290338e-09,8.172769501341278e-15,1.6887729368520244e-15,5.15567543397785e-10,2.0624833498357192e-19,1.2981648732323514e-13,8.93411200767243e-16,4.848477145184746e-13,1.3368290613614038e-16,1.1715872015753831e-15,8.951092118164464e-15,1.7986310497699473e-14,6.688361080167003e-23,0.00026252209301215793,2.2197225629207864e-27,1.3425554065230388e-23,3.115960183854905e-21,1.0002032832939642e-11,3.768003960193798e-14,4.949877843097484e-21,1.9274068178436335e-17,4.913102493752525e-19,5.733146565432101e-18,2.9634355356585004e-17,1.6901909211640715e-09,2.996092909253472e-20,1.5291671472386864e-15,4.447667716643042e-18,4.661929121947005e-20,2.3213246458288434e-22,2.4433475118906197e-23,2.106095087490653e-17,3.2308834205064027e-09,1.0921480270163776e-20,3.531430034621124e-19,1.7402980832677254e-19,4.036845093580589e-12,2.3242058279849007e-21,1.0937487036016646e-28,3.577792328762476e-29,3.292452223548654e-25,1.3863073292719135e-30,8.025854100526203e-30
1.8871034570333183e-07,0.6352623718118398,5.192699660517272e-07,1.9136572727869113e-08,1.3250374054379404e-08,1.0619841092249767e-07,0.0,0.0,2.0511293704686935e-07,1.0330077992325778e-10,3.896958351392791e-11,2.805622548936096e-07,7.678189475817417e-19,9.417460010273368e-24,3.481034748933913e-18,1.3150982525904466e-16,3.2507375764454184e-16,1.0126131894048365e-17,1.5645329854092724e-25,1.437772357025564e-33,3.7034621359293664e-33,8.924621263061365e-33,1.864798638887924e-18,1.4851225992367673e-24,2.0898655966257187e-21,8.152609631800908e-28,1.0385789153583065e-33,1.405573475559972e-31,1.6417669260131653e-32,9.629147382079767e-34,6.267724801952503e-23,2.3546391394466043e-32,1.0344720276994434e-34,6.047773679391116e-36,3.76,0.0,0.7935794423502901,0.9997365815800208,1.149086584148319e-08,7.912077355368253e-18,4.290417156169921e-06,5.195264738637031e-06,5.227016264376981e-07,5.258738563102544e-13,2.001457578383258e-14,3.816285910317254e-07,4.375015151877322e-08,1.89489802704572e-09,1.0524802687777524e-09,4.7629725614834086e-11,1.927269415276169e-14,1.4009872525490653e-16,9.667422355855924e-09,9.101410136896459e-15,1.884573350282151e-15,5.401323272848627e-10,2.2743900799469594e-19,1.36034126413886e-13,9.231672918975914e-16,5.389014406333211e-13,1.4643911298986293e-16,1.301007991506633e-15,9.799989867066353e-15,1.9432419770880448e-14,7.446736993480747e-23,0.00026252208323123186,2.466006799371823e-27,1.4770965722253514e-23,3.550252374052647e-21,1.0705713656645317e-11,4.1405509285635235e-14,5.64037687236443e-21,2.0544310929373692e-17,5.306680763389478e-19,6.2698101797089816e-18,3.3224858507632835e-17,1.769214854228343e-09,3.320548313033163e-20,1.7059365102583946e-15,5.040774402082275e-18,5.491365795024522e-20,2.5342842615319687e-22,2.853612643474585e-23,2.318162520714578e-17,3.3906546847114473e-09,1.2042874657194936e-20,3.8991977145020656e-19,1.956914625517569e-19,4.123949260438612e-12,2.5567045103776433e-21,1.2248484692582853e-28,4.196379549308988e-29,3.8762558868725496e-25,1.530843683586289e-30,9.654597966331343e-30
1.9323996378998004e-07,0.6352623872470199,5.405526016377283e-07,2.0385019793325092e-08,1.3982600008439537e-08,1.1298887439621266e-07,0.0,0.0,2.1039643513413674e-07,1.0841341943983444e-10,4.175327378002341e-11,2.9791088428662195e-07,8.42619408796654e-19,1.0668297725965577e-23,3.736316609227951e-18,1.4311174386074587e-16,3.6101540070843026e-16,1.1270685950844145e-17,1.7507842808106715e-25,1.665529122000099e-33,4.481994121786686e-33,1.0720374954449499e-32,2.0360319201911575e-18,1.7829878651998004e-24,2.3436618545895e-21,9.356433989598967e-28,1.2646865252252395e-33,1.7365166446365088e-31,2.0715613435893211e-32,1.2127005369345293e-33,7.154709901197892e-23,2.80951434620923e-32,1.2715413464693479e-34,7.558339407982587e-36,3.76,0.0,0.7935792958541789,0.9997365438657841,1.2442822987873927e-08,8.986933386113833e-18,4.378558935676467e-06,5.32996003311324e-06,5.497575288085331e-07,5.39996679605508e-13,2.0426761328140556e-14,3.948794173859282e-07,4.5422944097044834e-08,2.0119372509930836e-09,1.1268954232198975e-09,5.169527506503751e-11,2.1671428580997145e-14,1.5379095905371993e-16,9.899457907177858e-09,1.0120692912944514e-14,2.0991670413083813e-15,5.652173861442532e-10,2.5031236980728203e-19,1.4238507849903498e-13,9.532655178043577e-16,5.976625975580796e-13,1.6011367626456827e-16,1.4417302826531615e-15,1.0709334893596178e-14,2.0970328867568933e-14,8.276003092136181e-23,0.0002625220724615479,2.7359997188556597e-27,1.6225394134180995e-23,4.034236354611666e-21,1.144114637975227e-11,4.5404781875948724e-14,6.4115831933952005e-21,2.186122905949277e-17,5.720606315252026e-19,6.841098999281918e-18,3.714926168513643e-17,1.84980432101023e-09,3.6700055881018016e-20,1.898417174760221e-15,5.696242347818427e-18,6.442674864199971e-20,2.7598001115228254e-22,3.3230870976764464e-23,2.5467921461638536e-17,3.552696174728527e-09,1.3253593215378391e-20,4.2980898132915565e-19,2.1943949588956807e-19,4.2104350267529685e-12,2.8076684017417663e-21,1.3686003238252002e-28,4.904555580948537e-29,4.548295586947932e-25,1.6876245391727593e-30,1.1568822670403281e-29
1.9776958187662824e-07,0.6352624027434193,5.620952045534443e-07,2.1679796184585103e-08,1.4733769317789304e-08,1.2004444433438342e-07,0.0,0.0,2.157024889488185e-07,1.1365583402933694e-10,4.4662187170915754e-11,3.1584212556147806e-07,9.223124668332112e-19,1.2045754664699116e-23,4.002205575853652e-18,1.5546165271142366e-16,3.9997729550502647e-16,1.2517255537439455e-17,1.9538404295469944e-25,1.923301521213414e-33,5.4024805919728856e-33,1.2827453849780353e-32,2.218802109414181e-18,2.1313664563592862e-24,2.6212179653669226e-21,1.0702864973782138e-27,1.5324673471187758e-33,2.135598134089376e-31,2.6002722529458005e-32,1.5193408607714453e-33,8.14015353805509e-23,3.338404386505787e-32,1.5555228793860174e-34,9.394442636828672e-36,3.76,0.0,0.7935791484742389,0.9997365054368854,1.344664082313828e-08,1.0179173988255712e-17,4.46607493599379e-06,5.465230362444279e-06,5.776885865413671e-07,5.540356718074003e-13,2.0836017783605558e-14,4.081687950104881e-07,4.710342987614644e-08,2.133827363078164e-09,1.20512733001733e-09,5.600082825466303e-11,2.4321473837467394e-14,1.6851666834560013e-16,1.0131496846165355e-08,1.1238075773716204e-14,2.333947761388415e-15,5.908194648715694e-10,2.749637320340966e-19,1.4886856164636574e-13,9.837038946458623e-16,6.614230909790572e-13,1.7475114603959997e-16,1.5944884168747225e-15,1.168198979366059e-14,2.2604383355057843e-14,9.181630287712863e-23,0.0002625220639359848,3.031734842419678e-27,1.779593615399664e-23,4.5724333287609546e-21,1.2208988478369468e-11,4.9691194862585227e-14,7.271178621017077e-21,2.322508287489622e-17,6.155331972014056e-19,7.448244140014617e-18,4.142899838849788e-17,1.9319442985302713e-09,4.045604263935349e-20,2.1075890469641222e-15,6.418897730144487e-18,7.530028529922818e-20,2.9981659728402176e-22,3.8588181760511655e-23,2.7929122690848104e-17,3.7168851342899175e-09,1.455875174821336e-20,4.73021045318982e-19,2.454169087372302e-19,4.296306773622807e-12,3.078236507976046e-21,1.525965842425604e-28,5.712965289389533e-29,5.319725849225924e-25,1.8574784777788754e-30,1.3811109779344385e-29
2.0229919996327645e-07,0.6352624183011846,5.838893846288392e-07,2.302120603576648e-08,1.5503693405101136e-08,1.2736829123021053e-07,0.0,0.0,2.2103136909715024e-07,1.1902855719473777e-10,4.769870184010391e-11,3.3435747027578526e-07,1.0070512058134801e-18,1.355861905206095e-23,4.278753625989146e-18,1.685892205867832e-16,4.421326248455517e-16,1.387257248697833e-17,2.1747439004804083e-25,2.2143019261484745e-33,6.486973464296192e-33,1.529129560228977e-32,2.413594847021613e-18,2.5372950385305204e-24,2.924091794559983e-21,1.2204794026607378e-27,1.8482360625107044e-33,2.6148867577744026e-31,3.247629594030046e-32,1.894020697214466e-33,9.232001067112198e-23,3.951166449165158e-32,1.8942665044716187e-34,1.1615391733164395e-35,3.76,0.0,0.793579000203249,0.9997364663025294,1.4503637458660209e-08,1.1498536225062326e-17,4.552969589946538e-06,5.601078089504286e-06,6.065018069948617e-07,5.679896820781762e-13,2.1242379315688655e-14,4.2149092727721665e-07,4.879073978590691e-08,2.260659166104473e-09,1.287298125174482e-09,6.055394862814207e-11,2.7244003948660113e-14,1.8433118872832221e-16,1.0363539554454744e-08,1.2461497365030787e-14,2.590377082975038e-15,6.169353330452098e-10,3.014914918291574e-19,1.5548379879830206e-13,1.0144804521670924e-15,7.304848363511896e-13,1.903970466577719e-16,1.760047580583588e-15,1.2720873636225082e-14,2.4339042566376788e-14,1.0169432648939136e-22,0.0002625220517430449,3.355403987940119e-27,1.9490047265423842e-23,5.1696728282762106e-21,1.3009896359059893e-11,5.4278407306698404e-14,8.22741265403482e-21,2.4636114140457686e-17,6.611302984744355e-19,8.09248196642431e-18,4.608619204573954e-17,2.0156198782848977e-09,4.448496452468108e-20,2.3344653929313865e-15,7.21380125421163e-18,8.768818359541066e-20,3.2496695099365918e-22,4.4685015871018e-23,3.0574816475761445e-17,3.883101477641044e-09,1.5963638550280887e-20,5.197771009430894e-19,2.737723095993727e-19,4.381568851019179e-12,3.3695994427472417e-21,1.697962729842009e-28,6.633274403469272e-29,6.202858837160171e-25,2.0412764009604254e-30,1.6429405584551886e-29
