Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57)
7.919863609246097e-06,0.7280885986889393,9.819570875734224e-05,3.8542292740454e-05,2.5180648137868936e-05,0.0034940211557945777,0.0,0.0,0.0001585703816362708,6.701277571161696e-06,2.071949816356633e-05,0.004529289505667008,2.415242533480581e-09,2.9102484501985375e-14,1.5075579845128676e-12,9.57653344146996e-10,1.973444594172295e-08,2.0600512062516588e-07,9.690384001029962e-16,5.531807244725465e-17,5.58316097977354e-17,2.4358899012216248e-18,4.579702240114266e-11,9.32485299041102e-12,9.350500563453162e-13,2.4897301017176684e-15,4.0998122430086055e-19,6.5459681352439005e-15,3.17440880917008e-15,1.7157639789512707e-17,2.23869306610189e-12,5.780697776220661e-19,2.476218849617572e-19,3.869789877398335e-17,3.76,0.0,0.7226918685364417,0.9924384673367893,0.0026663294303411137,1.1139673634589478e-07,0.00028004865948174794,0.009749693537802119,0.009109087880695336,1.584293827508045e-11,1.8679571482265684e-12,3.516048768233985e-05,7.303551124027075e-06,1.0061173237269843e-05,0.0012422254777844461,8.234909088898299e-05,0.00014602140439463651,2.4964551755682464e-07,0.00016701547664437597,0.00014268855154533105,4.016389104835173e-07,6.670606480163943e-05,8.151219970383398e-11,2.115365957810576e-08,2.2898530615187097e-10,4.661628633895155e-05,5.576969844864786e-09,2.136424319021652e-07,4.244970227111167e-08,1.6454334257068907e-06,4.5754911817004346e-12,0.0007908051475105671,1.605023174261261e-14,1.771583960811542e-12,2.0337586729809974e-11,6.016167439402574e-05,3.0409852941796866e-05,7.448229999829798e-11,6.008577664593701e-09,6.184139198587172e-10,1.1887777903577598e-08,1.3765026402173255e-09,1.2588100268725185e-06,2.1796733794096822e-11,2.2718618590326581e-07,2.88231948995642e-10,9.430412957221567e-09,2.557626440280885e-14,1.834133249456322e-12,9.07389205479491e-08,3.259283236393085e-07,1.0871224881454808e-11,1.9159196475561952e-07,6.694190382066942e-11,2.355435134654456e-10,1.0429204067205378e-08
8.173823564702723e-06,0.7281265454693219,9.819789168032907e-05,3.853073066359875e-05,2.5604596065997915e-05,0.003610825011700955,0.0,0.0,0.00016182882164746874,6.959234801257002e-06,2.2214286196290707e-05,0.004678918990397275,2.601035887585073e-09,3.0254267962924496e-14,1.54627703894742e-12,9.95049488644345e-10,2.0473251598338824e-08,2.275693100577226e-07,1.042802473215254e-15,6.397468658197096e-17,6.406252944758843e-17,2.6331804119458808e-18,4.860813463393026e-11,1.0192408546523691e-11,9.82809330865403e-13,2.8396107958210826e-15,4.548831951089219e-19,7.304959022406612e-15,3.5410999650281993e-15,1.850594140780991e-17,2.4010456321442088e-12,6.433156341307498e-19,2.7625884503289486e-19,4.4899783238651655e-17,3.76,0.0,0.7221178137531802,0.9921748661507843,0.002797580288968393,1.1962982337084125e-07,0.0002794946958217355,0.010077229649830207,0.009364981695162158,1.5806542319383326e-11,1.8636693879006623e-12,3.5054879940118946e-05,7.279063852524563e-06,1.0341850826878406e-05,0.0013248359713936453,8.558519438673456e-05,0.00016024651575196694,2.7785784935120004e-07,0.00017796587835707336,0.0001568178834610806,4.246292454481835e-07,7.18908048809799e-05,9.069902843566754e-11,2.2578074479504252e-08,2.4431654412121516e-10,4.920800966408601e-05,6.0421799622173955e-09,2.2889561333284407e-07,4.577500331094242e-08,1.7913520107056846e-06,5.028374062666316e-12,0.0007905951043744036,1.7633899901323615e-14,1.9680766201358677e-12,2.214972488147319e-11,6.306171710207451e-05,3.3081882931595665e-05,8.109859839421337e-11,6.415731432086781e-09,6.603530234643902e-10,1.2757615244516522e-08,1.4417473746273997e-09,1.2619433975888507e-06,2.3387111669650013e-11,2.4029105387579707e-07,3.048155988316511e-10,1.0301843676857501e-08,2.7735730219540652e-14,1.974816931363153e-12,9.930698999445375e-08,3.24756273903317e-07,1.1894340771785928e-11,2.205360622158907e-07,7.076417217442102e-11,2.351495148357696e-10,1.1883507053433966e-08
8.402387524613687e-06,0.728160568954014,9.820198362640758e-05,3.852185008033081e-05,2.597965859683481e-05,0.0037157044584646428,0.0,0.0,0.00016465812302544452,7.187516256262646e-06,2.3629160182228095e-05,0.004813297729686862,2.7736707984832993e-09,3.1295735874245525e-14,1.581459973248991e-12,1.0289731472741437e-09,2.1139262497702768e-08,2.4811776678108066e-07,1.1129315139647509e-15,7.259467604857747e-17,7.234975263458873e-17,2.8189101474815466e-18,5.12148066777699e-11,1.1014280085575734e-11,1.0262411747479514e-12,3.1874099373579055e-15,4.982971811630992e-19,8.037860226050715e-15,3.89432828788726e-15,1.9766883411818457e-17,2.5515551383492125e-12,7.067510654933298e-19,3.0396343766958782e-19,5.1087692974282495e-17,3.76,0.0,0.7216002138850061,0.9919360599191192,0.002917475210406389,1.2727875710340086e-07,0.00027900417400094735,0.01037253355463337,0.009591226181774241,1.5774236580292613e-11,1.8598634984991665e-12,3.4961422925451285e-05,7.257394014962498e-06,1.058979876031881e-05,0.001401111428549476,8.850739885469628e-05,0.0001737011798532044,3.049089814586783e-07,0.0001881254782202657,0.00017021216562065195,4.4549233368036645e-07,7.672431144487533e-05,9.95042395359348e-11,2.3900444026978424e-08,2.5854667828519307e-10,5.156738325560288e-05,6.4811197364389235e-09,2.431838425457836e-07,4.892453363843082e-08,1.9304920838363952e-06,5.457621643274682e-12,0.000790404818344776,1.9135184948785636e-14,2.1579689700934063e-12,2.3878767236695262e-11,6.567048677282876e-05,3.558843292583874e-05,8.740906001815568e-11,6.791016424820048e-09,6.989953301794188e-10,1.356137947300634e-08,1.5007665826377583e-09,1.2653485705021774e-06,2.4856029271139808e-11,2.523184341179654e-07,3.2002886544558916e-10,1.1127627315081697e-08,2.9761583747187356e-14,2.1069176535131345e-12,1.0737670079356471e-07,3.2371692680489926e-07,1.2857522798466263e-11,2.4924011681178444e-07,7.426873353510088e-11,2.348013658170748e-10,1.3310490586842927e-08
8.63095148452465e-06,0.7281944712675577,9.820807193223539e-05,3.8514401374663375e-05,2.6348575961549652e-05,0.0038203551217396783,0.0,0.0,0.00016739111794395495,7.411926899490897e-06,2.5112262244887338e-05,0.004947407734779384,2.9513959766775933e-09,3.2341646255247695e-14,1.6169631724981462e-12,1.0631500206049272e-09,2.1806415218886003e-08,2.6976151151696795e-07,1.186769534104752e-15,8.205009501485112e-17,8.155434327139124e-17,3.012538254935645e-18,5.389372356889051e-11,1.187583104062354e-11,1.070074809978641e-12,3.56889512483272e-15,5.446848692696745e-19,8.819816972976137e-15,4.270299415303187e-15,2.1073388762383042e-17,2.7061513125052483e-12,7.749082599993741e-19,3.3357678189837806e-19,5.788855231290249e-17,3.76,0.0,0.7210817393178507,0.9916957980984271,0.003039013547708279,1.3515325584619268e-07,0.0002785212187424408,0.010668345842198192,0.009813617480983099,1.574235477224569e-11,1.856107556138138e-12,3.486946020559602e-05,7.23607028904395e-06,1.0833325128174964e-05,0.0014791788190119319,9.143814238753318e-05,0.00018777545294271046,3.335597288171616e-07,0.00019857253382198685,0.00018425393678496156,4.664912648381987e-07,8.17143151287287e-05,1.0882657055558052e-10,2.52609532992117e-08,2.731846753123955e-10,5.395071099366485e-05,6.939421038705819e-09,2.580052744687358e-07,5.222555116379257e-08,2.0773516866905056e-06,5.907542137384786e-12,0.0007902133724228735,2.0709137927848634e-14,2.3608390523498074e-12,2.5704857594084494e-11,6.827579801245984e-05,3.8190823780180225e-05,9.40713185206953e-11,7.174463500644644e-09,7.384640708319711e-10,1.4384433351871926e-08,1.5600170196198556e-09,1.2692999227405497e-06,2.635955192118971e-11,2.6456248374046857e-07,3.3550948141372097e-10,1.1993438612002873e-08,3.186527474696634e-14,2.2442966364875654e-12,1.157851090727445e-07,3.2269214317463625e-07,1.3860706565423057e-11,2.80605596809898e-07,7.783313069378958e-11,2.344592916859589e-10,1.4854663901133022e-08
8.859515444435614e-06,0.7282282531609265,9.821613696180208e-05,3.85083710557328e-05,2.6711357546744604e-05,0.003924779302336198,0.0,0.0,0.00017002935343475277,7.632298727166289e-06,2.6665807001261524e-05,0.005081252755267433,3.13416780752738e-09,3.339184261194657e-14,1.652788350314169e-12,1.097579938828684e-09,2.247481498612763e-08,2.925131771240492e-07,1.26447681684086e-15,9.239003461881821e-17,9.1764168549403e-17,3.2142187408951168e-18,5.664444134259123e-11,1.2777797436892068e-11,1.1142887820107497e-12,3.986635830137671e-15,5.941735083529039e-19,9.652656854856493e-15,4.669750343990712e-15,2.242604876666565e-17,2.864761321492747e-12,8.480418348915127e-19,3.6517654474713086e-19,6.534075580191056e-17,3.76,0.0,0.7205624149212033,0.9914541069374324,0.0031621639229104832,1.432523852405197e-07,0.0002780457719318104,0.01096467933302137,0.01003215245969501,1.5710893760333228e-11,1.852401196874192e-12,3.477897936748383e-05,7.215089423456742e-06,1.1072429078128403e-05,0.0015590065815297928,9.437679686305096e-05,0.00020247024411242052,3.638332491599979e-07,0.00020930622346793795,0.0001989475081286501,4.876008175597338e-07,8.685877096071809e-05,1.1867310780021352e-10,2.665946513233898e-08,2.8822904485562496e-10,5.635668382818912e-05,7.4172318988839305e-09,2.733615406745798e-07,5.5680722056922505e-08,2.2322436175013255e-06,6.3782640943758426e-12,0.0007900207875244605,2.2356342118846166e-14,2.577302690046093e-12,2.763203916168505e-11,7.087561987916437e-05,4.08884603889936e-05,1.0109991886852829e-10,7.565865173008896e-09,7.787370374389086e-10,1.5226282320963436e-08,1.619450138708678e-09,1.2737889475529956e-06,2.789673469637708e-11,2.7701919945667457e-07,3.5125206716643183e-10,1.2899944811673416e-08,3.4046558258538905e-14,2.3870310298094276e-12,1.245310372045901e-07,3.2168180032455663e-07,1.4903712753965498e-11,3.1477498944789186e-07,8.145610409779314e-11,2.3412325415982297e-10,1.6521124839547756e-08
9.088079404346578e-06,0.7282619154778848,9.822615789171494e-05,3.8503744936132406e-05,2.7068018037145696e-05,0.004028979289482916,0.0,0.0,0.00017257442143563736,7.848482113993538e-06,2.8291980332031662e-05,0.00521483651306214,3.3219426955492954e-09,3.444617051340208e-14,1.6889368956621939e-12,1.1322624564734195e-09,2.3144563300378807e-08,3.1638397843008337e-07,1.3462151546770491e-15,1.0366433917017123e-16,1.0307385957448796e-16,3.4241052096277258e-18,5.946645572429697e-11,1.3720909666225299e-11,1.1588624245549148e-12,4.4433503555896355e-15,6.468926443815088e-19,1.0538233603293312e-14,5.093424393977261e-15,2.3825474514802877e-17,3.0273115012451677e-12,9.26414115901877e-19,3.988417795298201e-19,7.348379758415285e-17,3.76,0.0,0.7200422654986665,0.991211012683034,0.0032868950594771014,1.515752424810976e-07,0.0002775777712430776,0.011261545816310519,0.010246831323388984,1.5679850167211312e-11,1.8487440115833057e-12,3.4689967214910844e-05,7.194448009646355e-06,1.1307113523361718e-05,0.0016405631642373492,9.732274360836617e-05,0.00021778562655580855,3.957499502543444e-07,0.00022032565317064404,0.00021429644955695785,5.087965005245504e-07,9.21554757551027e-05,1.290500281616321e-10,2.8095831842131063e-08,3.0367818536551215e-10,5.8784081804984585e-05,7.914679685390975e-09,2.8925373643488866e-07,5.9292511915334256e-08,2.3954867258636236e-06,6.869892150106627e-12,0.0007898270845637458,2.4077308601224898e-14,2.8079974792370654e-12,2.966444239469837e-11,7.34680554255931e-05,4.368067036079935e-05,1.0850971755607663e-10,7.965017715058611e-09,8.197924517093698e-10,1.608643956830624e-08,1.679018977554936e-09,1.2788066253887715e-06,2.9466647791919085e-11,2.896845044432149e-07,3.6725115406685866e-10,1.3847790773794151e-08,3.630510816256043e-14,2.5351965397769778e-12,1.336130141434985e-07,3.2068576797009936e-07,1.5986326855739317e-11,3.518913949004098e-07,8.513637903779886e-11,2.3379321140981133e-10,1.831495639552312e-08
9.316643364257541e-06,0.7282954591500524,9.823811280376828e-05,3.850050822944524e-05,2.741857717860142e-05,0.00413295735937402,0.0,0.0,0.00017502795441658164,8.060344795086841e-06,2.999293709392531e-05,0.005348162700297439,3.514677013840565e-09,3.550447758638583e-14,1.7254098978240351e-12,1.1671968763679476e-09,2.381575800576206e-08,3.413837386535521e-07,1.4321477694692027e-15,1.1592353301507933e-16,1.1558512675308304e-16,3.642350751527221e-18,6.235920673311025e-11,1.4705892707188323e-11,1.2037758490858537e-12,4.941910775895788e-15,7.029741085543501e-19,1.1478427311269578e-14,5.542071516624199e-15,2.527229610794449e-17,3.1937275996184276e-12,1.0102950565202765e-18,4.346529297664903e-19,8.235826893179356e-17,3.76,0.0,0.7195213157650123,0.9909665415584006,0.0034131758073247974,1.6012095569260707e-07,0.0002771171504175025,0.011558956075378624,0.010457657507727633,1.564922038781757e-11,1.845135572956245e-12,3.460240982311113e-05,7.174142494634595e-06,1.1537385016301786e-05,0.0017238170510756798,0.00010027537367474407,0.00023372086633700537,4.2932750540902876e-07,0.00023162986113254517,0.00023030361119595597,5.300545769913089e-07,9.760207793861767e-05,1.3996260547226243e-10,2.9569895876466607e-08,3.1953039102885744e-10,6.123177017676985e-05,8.431872066457204e-09,3.056824736770589e-07,6.306318592145776e-08,2.567405438078208e-06,7.382507739439593e-12,0.000789632284436329,2.5872479041832792e-14,3.0535828529584935e-12,3.1806279499776266e-11,7.605133513410918e-05,4.6566709698894935e-05,1.1631586267493949e-10,8.37172138561807e-09,8.616089862332744e-10,1.6964426644806934e-08,1.7386781927719046e-09,1.2843435112772778e-06,3.106837765255707e-11,3.025542558373155e-07,3.835011939870668e-10,1.4837598878117152e-08,3.8640521034840806e-14,2.6888674406865774e-12,1.4302929580421156e-07,3.197039087692778e-07,1.7108301674747182e-11,3.920982105024929e-07,8.887266767476033e-11,2.334691181338389e-10,2.0241220499533948e-08
9.545207324168505e-06,0.7283288851940612,9.82519787669284e-05,3.8498645624156814e-05,2.7763059540016118e-05,0.004236715773797658,0.0,0.0,0.00017739162109888868,8.267770896121216e-06,3.177079898713483e-05,0.0054812349773733894,3.712327061401743e-09,3.656661348924886e-14,1.762208169465012e-12,1.202382271949315e-09,2.4488493358250728e-08,3.675209187765759e-07,1.5224392375716423e-15,1.2921874824395622e-16,1.2940707488607695e-16,3.8691078459648476e-18,6.532208304422293e-11,1.573346633749215e-11,1.2490099336877498e-12,5.4853478171165425e-15,7.625520055849944e-19,1.2475144629725929e-14,6.0164485861790556e-15,2.6767161917364374e-17,3.3639350021313616e-12,1.0999621430361249e-18,4.726918319304787e-19,9.200585578618173e-17,3.76,0.0,0.7189995903243768,0.9907207197418826,0.00354097516662333,1.6888868330416912e-07,0.0002766638395215897,0.011856919914102374,0.0106646375671673,1.5619000604049655e-11,1.8415754417306368e-12,3.451629258973417e-05,7.154169192746305e-06,1.1763253619125413e-05,0.0018087367872868375,0.00010323408808783171,0.00025027445189745797,4.6458087948485273e-07,0.0002432178220780153,0.00024697114554275386,5.513520854593665e-07,0.00010319608723755044,1.5141522029052823e-10,3.108149044651582e-08,3.3578385847815273e-10,6.369869552365542e-05,8.968897887274908e-09,3.2264792623783615e-07,6.699480951512733e-08,2.7483292872777383e-06,7.916169828523877e-12,0.0007894364080020232,2.774222875670282e-14,3.314740078427854e-12,3.406183892516803e-11,7.862381065837774e-05,4.954576820268217e-05,1.2453377419502825e-10,8.785780633031328e-09,9.04165783417824e-10,1.7859774026829418e-08,1.7983840838437124e-09,1.2903898035156088e-06,3.270102800421905e-11,3.156242536780308e-07,3.9999657076354135e-10,1.5869968971992713e-08,4.1052320040927124e-14,2.8481165856806165e-12,1.5277788433988727e-07,3.187360788262273e-07,1.8269359693238374e-11,4.3553882068854287e-07,9.266367147605347e-11,2.331509256223584e-10,2.2304952223793313e-08
9.773771284079469e-06,0.728362194707163,9.826773190937086e-05,3.849814133739088e-05,2.810149427425888e-05,0.004340256778842737,0.0,0.0,0.00017966712227616112,8.470660007885378e-06,3.3627652569140226e-05,0.005614056971131653,3.914849027817198e-09,3.7632429996363046e-14,1.7993322680661808e-12,1.2378175079923016e-09,2.5162860096370757e-08,3.9480264944864915e-07,1.6172554186433967e-15,1.436016540747065e-16,1.4465651736652489e-16,4.104528271542141e-18,6.835442612072075e-11,1.6804345338737544e-11,1.2945463107238207e-12,6.076855666602292e-15,8.257627018900994e-19,1.3530318941639814e-14,6.517319675896689e-15,2.831073786905292e-17,3.5378589498540905e-12,1.1957002619803555e-18,5.130417171347441e-19,1.0246933626849524e-16,3.76,0.0,0.7184771136495534,0.9904735733467211,0.0036702623104140062,1.7787761342198152e-07,0.00027621776518611135,0.012155446184269031,0.010867781061180951,1.5589186800538692e-11,1.8380631322615736e-12,3.4431600282638934e-05,7.134524296320157e-06,1.1984732771721377e-05,0.001895291003982778,0.00010619829807436761,0.00026744412414256925,5.015223645584296e-07,0.0002550884514367572,0.0002643005301517213,5.72666857703403e-07,0.00010893488420942083,1.6341137288709684e-10,3.2630440136875776e-08,3.524366932780214e-10,6.618388189411741e-05,9.525828004363783e-09,3.40149868759778e-07,7.10892494802534e-08,2.9385924491857956e-06,8.47091566592926e-12,0.0007892394760685348,2.9686867772224933e-14,3.592172192116253e-12,3.64354801072791e-11,8.118394884981266e-05,5.261697460685762e-05,1.33179124506585e-10,9.207004277215752e-09,9.474424721001998e-10,1.8772021626809808e-08,1.8580946183129753e-09,1.29693539779933e-06,3.4363720788029114e-11,3.2889025087470804e-07,4.1673161298516093e-10,1.6945478357989195e-08,4.353995874561474e-14,3.013015416865254e-12,1.628565463710219e-07,3.177821281629516e-07,1.9469195311541825e-11,4.823562936911124e-07,9.650808395724207e-11,2.328385822923438e-10,2.4511154393011945e-08
9.999999999999997e-06,0.7283953888636392,9.828515817371603e-05,3.8498963865520096e-05,2.843054881654951e-05,0.004442528001595613,0.0,0.0,0.0001818342522081385,8.666924239462783e-06,3.554533134300087e-05,0.005745278983207532,4.1200562005634535e-09,3.8690838033347534e-14,1.8363982357638884e-12,1.2731354262839243e-09,2.583202895665836e-08,4.229384404671245e-07,1.715722425496781e-15,1.589598527261249e-16,1.6127833646289468e-16,4.346222598366869e-18,7.142350477966231e-11,1.7907623863363597e-11,1.3398978174231453e-12,6.712955991647372e-15,8.920409157667826e-19,1.463420035515764e-14,7.039919862854624e-15,2.988717927007324e-17,3.7135923863592266e-12,1.2967252561459019e-18,5.55338079799827e-19,1.1367239121103394e-16,3.76,0.0,0.7179592592415887,0.9902276732489749,0.0037996635224885724,1.869917590734009e-07,0.0002757832992939568,0.012451484027340656,0.011065083274268563,1.5560073262469506e-11,1.834633307857568e-12,3.434916092160919e-05,7.1153996556263095e-06,1.2199643022099776e-05,0.0019825397330079492,0.00010913706666461755,0.00028504213149508224,5.397582352365748e-07,0.0002671150309129303,0.0002821054135531419,5.937598919537208e-07,0.00011475493607800223,1.75822785321003e-10,3.420016873294036e-08,3.6931071112021213e-10,6.866077348408347e-05,1.0096720921163174e-08,3.580007101606233e-07,7.530382509720191e-08,3.1364404056862624e-06,9.040771421439182e-12,0.0007890435371701777,3.168562680668803e-14,3.883507218563459e-12,3.890549052143208e-11,8.37043837505058e-05,5.5746632865564e-05,1.4217266419602123e-10,9.630796059076204e-09,9.909663967025794e-10,1.9691149031763764e-08,1.91716006057238e-09,1.3038956210728506e-06,3.603816632418478e-11,3.4220951120377026e-07,4.3352607141374397e-10,1.805302415434367e-08,4.60762619454811e-14,3.1818616085418124e-12,1.731548611929504e-07,3.1685143863705195e-07,2.0694632192594236e-11,5.321605232176168e-07,1.0036452387033147e-10,2.3253513664210452e-10,2.683998338852908e-08
1.0002335243990432e-05,0.7283953888636392,9.82853474845128e-05,3.8498979156285074e-05,2.843391488002888e-05,0.004443582603676918,0.0,0.0,0.00018185618674566146,8.668926303949207e-06,3.556554741327793e-05,0.005746632273156501,4.122198964282503e-09,3.87017810077181e-14,1.836782515569254e-12,1.2735012598109283e-09,2.583894551360182e-08,4.2323476524345467e-07,1.7167633874293854e-15,1.591243881323243e-16,1.614582890652725e-16,4.3487630235599356e-18,7.14555341246976e-11,1.7919239693396906e-11,1.3403673543189765e-12,6.7197967071773135e-15,8.927448137343495e-19,1.4645910514327646e-14,7.0454563188518135e-15,2.9903706752217684e-17,3.715424745159638e-12,1.2978016006786937e-18,5.557872119194995e-19,1.1379257814311244e-16,3.76,0.0,0.7179539100624259,0.9902251284015926,0.0038010066060189494,1.8708696320068263e-07,0.0002757788508332221,0.012454542813717188,0.01106710043839142,1.555977477603167e-11,1.834598143589941e-12,3.4348317085487306e-05,7.115203885782635e-06,1.2201839157460112e-05,0.0019834484417544803,0.00010916742526500807,0.00028522690702199784,5.40161623961613e-07,0.00026724060937556446,0.0002822925907934762,5.939775333934107e-07,0.00011481572960416829,1.7595369892659586e-10,3.421656149417539e-08,3.694869161794e-10,6.868642697506095e-05,1.010271605345742e-08,3.5818771010311097e-07,7.534817545800875e-08,3.1385332841811995e-06,9.046761546146827e-12,0.0007890415093765688,3.170664350180823e-14,3.886603874387803e-12,3.893162815993607e-11,8.37303260622303e-05,5.577940146223889e-05,1.422678192077648e-10,9.635205671454665e-09,9.914191820834214e-10,1.970071925234443e-08,1.91776944828919e-09,1.3039699299755698e-06,3.6055596997250536e-11,3.4234796395399665e-07,4.3370060778352937e-10,1.8064681820938556e-08,4.61028249816164e-14,3.1836339750037147e-12,1.7326283029623164e-07,3.1684190116930133e-07,2.0707476971595887e-11,5.326930859763416e-07,1.0040459362719018e-10,2.3253203373827123e-10,2.68647926054217e-08
