Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821)
0.011894928595198804,0.4795364045174572,1.89227911362119e-09,4.548348904615004e-10,5.585703465175999e-08,1.5621963368042147e-05,0.0,0.0,6.577405738530652e-06,6.731665890816902e-06,4.5345431126687096e-07,3.2804833682036064e-05,8.209045613560798e-18,3.7992205901568566e-29,2.628816988914047e-25,2.081570089366149e-18,1.508846274242802e-15,1.1720797770783887e-13,2.028448333504109e-23,-6.631609866454881e-29,8.407468983059572e-27,2.539579558001486e-28,1.0778361083944228e-20,2.2079162169093295e-17,6.274502560698219e-20,1.9464421421677736e-21,7.740559081435756e-35,5.059114053770563e-27,2.5250997185293296e-25,2.4235310856753754e-30,1.8008204519201192e-21,6.415053931083575e-27,6.696652917914524e-29,2.9190322356077553e-28,3.76,0.0,0.9536516534960287,0.9964502235915088,0.003476619732061546,7.56718239729539e-13,3.5637066198013407e-09,6.921942092420129e-05,1.8504207371716012e-05,1.1297850734529223e-14,7.432841476823656e-18,1.5884320793091084e-09,4.199957869087733e-11,2.3115388859977592e-05,0.0034572155846032487,1.172143116195487e-10,2.2147363203347613e-05,5.242469234134693e-10,2.4769387217789005e-08,2.0513060977046443e-06,9.350752938421637e-11,6.734719266721719e-07,1.1411304811884955e-10,3.614233485095985e-12,3.666024187319558e-16,3.138443254198497e-08,3.63580091953904e-13,9.986232058974165e-11,2.941676821420761e-12,1.6401266976140343e-09,1.316359956349713e-15,1.30358024883999e-05,2.1811038945270376e-22,8.451289853304443e-17,3.371425971032709e-17,1.4880611452487364e-12,2.3475584585484026e-10,2.0128763486085876e-16,1.3497013498422215e-17,1.7326290806442693e-18,9.542010371125324e-14,3.0606221735685483e-14,3.7639243804794794e-10,1.0430233650659132e-13,2.761603152645368e-13,4.3188725245033846e-13,3.281378146254509e-13,1.1964412908034047e-15,5.1503659919155394e-14,8.728582978414939e-11,1.341140587081219e-10,3.5574306958604378e-12,4.3318169381087194e-09,2.599666141288033e-15,5.364507878710917e-15,2.2720594788063297e-16,1.9797953749155894e-25,1.458205738036844e-26,1.1195955842198515e-19,9.881136040758413e-21,1.106090167404843e-26,2.4263087120128746e-17,5.328710473828888e-19,8.134155927952439e-20,1.4677364122262076e-12,2.0008086796827853e-14
0.012096886562133521,0.4795364303356287,1.892471585531072e-09,4.5511904635366165e-10,5.607414928791986e-08,1.5888120982579035e-05,0.0,0.0,6.581939369021549e-06,6.794234732236932e-06,4.7334606811933076e-07,3.3361820424706004e-05,8.712236797141307e-18,8.794335455924375e-28,2.640717923080548e-25,2.0902837207626253e-18,1.5348058839380715e-15,1.2182048769900682e-13,2.197580154132858e-23,-5.190300689171041e-28,2.31189648671931e-27,-8.09893139707095e-28,1.082566589416718e-20,2.303083399266402e-17,6.386509659321245e-20,2.1234246452214575e-21,2.8995018191075255e-34,5.2630103577486335e-27,2.6568774751692787e-25,2.5248296337361256e-30,1.9082321498851683e-21,6.811670848843705e-27,7.134976162318608e-29,3.1877535970478337e-28,3.76,0.0,0.9535578901576155,0.9963578386637839,0.0035685613803047448,7.827225775242026e-13,3.5638958754883385e-09,7.045740481518386e-05,1.8575513407018936e-05,1.1297402592948753e-14,7.432546645271322e-18,1.5884087589128524e-09,4.199967587905406e-11,2.3202375277473982e-05,0.0035485884257151082,1.1924901643987397e-10,2.289654856759432e-05,5.432520582095341e-10,2.5125894894562833e-08,2.1209403089361925e-06,9.422998042182786e-11,6.889861959952096e-07,1.182390196313829e-10,3.666297243323637e-12,3.718808209706119e-16,3.2514466462939576e-08,3.7599443642704045e-13,1.0304621571369172e-10,3.0436530108347485e-12,1.7373418676512525e-09,1.360909280044107e-15,1.3034593886424568e-05,2.256519646695402e-22,9.111376749702908e-17,3.573504300966017e-17,1.4981929336584492e-12,2.4243463718016595e-10,2.1337994353282057e-16,1.4220711320583568e-17,1.7853648197184626e-18,1.013508679857271e-13,3.1340956840806323e-14,3.76432126744383e-10,1.107764602570155e-13,2.853130890753437e-13,4.461625973665599e-13,3.4305469885171713e-13,1.2328363678210782e-15,5.392757835149913e-14,8.982750272335066e-11,1.341004992205037e-10,3.660680433659021e-12,4.542964350132031e-09,2.668419072933228e-15,5.364431868931827e-15,2.4518304725232486e-16,2.1366013024342875e-25,1.574217108567345e-26,1.186899683729164e-19,1.0361814734909849e-20,1.1724736201329184e-26,2.625784294986615e-17,5.440103871988047e-19,8.639038223021567e-20,1.467577531529446e-12,2.1624069609909042e-14
0.012298844529068239,0.4795364562992108,1.8926610977886587e-09,4.553953725380203e-10,5.6280239986876325e-08,1.615426066862515e-05,0.0,0.0,6.586007477600159e-06,6.854604375346212e-06,4.936718729884258e-07,3.391879721615885e-05,9.235526774282883e-18,-2.410720690124849e-28,2.652395185769608e-25,2.0986077066111116e-18,1.560774040474405e-15,1.265416675531075e-13,2.3767390490230687e-23,6.078053271785177e-28,1.8899845539315325e-27,4.829903098880408e-28,1.0871014365016735e-20,2.4002978910277056e-17,6.498280551990749e-20,2.313105478066607e-21,-1.2961184980887644e-34,5.4997914207787676e-27,2.7931821593244703e-25,2.628695889600708e-30,2.0194581816268455e-21,7.224373267982025e-27,7.593430932301175e-29,3.475986113152837e-28,3.76,0.0,0.9534637886295791,0.9962651247346277,0.003660841414965248,8.091667964755213e-13,3.5640859980953734e-09,7.169656964234126e-05,1.8643175491161012e-05,1.1296953349758018e-14,7.43225108464e-18,1.5883845563685405e-09,4.19997197202753e-11,2.3284782950950166e-05,0.003640295163694916,1.2126164904467927e-10,2.3651325348548925e-05,5.623887492868352e-10,2.5471748325829077e-08,2.1911099550169448e-06,9.49181481529746e-11,7.043124097162045e-07,1.2239281589739564e-10,3.716786252844215e-12,3.76999560602588e-16,3.366598085086309e-08,3.884942527946298e-13,1.0625204182266787e-10,3.146339138283509e-12,1.8379372673763388e-09,1.4057929047226456e-15,1.3033380980473049e-05,2.332556874383578e-22,9.807150675130117e-17,3.782595087104439e-17,1.5081000410683053e-12,2.5022630927269144e-10,2.2589065434290055e-16,1.496774085273787e-17,1.838521824070121e-18,1.0752204808070551e-13,3.2076427777304484e-14,3.764740536083343e-10,1.1751223404015803e-13,2.9462576627360745e-13,4.606852581448374e-13,3.582842317637881e-13,1.2693450175207454e-15,5.641259526763658e-14,9.237664830090005e-11,1.340868218899824e-10,3.764214215998579e-12,4.757969221866636e-09,2.7374240540136295e-15,5.364355772259024e-15,2.6418463384773877e-16,2.302353377605444e-25,1.6968817519378486e-26,1.2565958116113359e-19,1.0851197941513023e-20,1.2412070625228249e-26,2.8370836405723734e-17,5.551106595241269e-19,9.164324640333047e-20,1.4674173553180679e-12,2.333930857957366e-14
0.012500802496002956,0.47953648240291236,1.8928478923969246e-09,4.556641182144688e-10,5.647588481946776e-08,1.642038198747893e-05,0.0,0.0,6.589649602950097e-06,6.912835996077282e-06,5.144263372204646e-07,3.447576364124886e-05,9.779177553382683e-18,-1.8229768638345915e-28,2.663857615755775e-25,2.106561527814841e-18,1.5867507405039668e-15,1.3137345534002792e-13,2.566260629167464e-23,7.316510774879142e-29,1.300995923016809e-26,5.428569251949997e-28,1.0914507552087771e-20,2.4995546712294243e-17,6.609803478604888e-20,2.5161350564144714e-21,3.5306005252534753e-35,5.826476488756956e-27,2.934091534463762e-25,2.7351748568180724e-30,2.134520543076785e-21,7.653399667191699e-27,8.072545192211169e-29,3.784748922691496e-28,3.76,0.0,0.9533693666491592,0.9961720991185236,0.003753442106506545,8.360509098302469e-13,3.5642769288843027e-09,7.293687295810541e-05,1.8707385537938606e-05,1.12965030269143e-14,7.431954812919378e-18,1.5883594863449458e-09,4.199971143186916e-11,2.336285330779534e-05,0.0037323182262733556,1.2325205954215878e-10,2.4411425024911174e-05,5.816488398399443e-10,2.5807241188901418e-08,2.2617904043930695e-06,9.557350062454494e-11,7.194443140729443e-07,1.265726516692115e-10,3.765743642193468e-12,3.819630132154102e-16,3.483897651718708e-08,4.0107540442586467e-13,1.0947898471481671e-10,3.2496994624493803e-12,1.9419360147453567e-09,1.4509949013607859e-15,1.3032163996905635e-05,2.4091875794563335e-22,1.0539589781643877e-16,3.9987417782629536e-17,1.517794038416964e-12,2.581306134989168e-10,2.3882223453882535e-16,1.573823114885723e-17,1.89209662721663e-18,1.1393684147204651e-13,3.281256764259034e-14,3.765179402114149e-10,1.2451307842140433e-13,3.040984046713667e-13,4.754552529220554e-13,3.738225693009022e-13,1.305957027104208e-15,5.895876311728016e-14,9.49327972970938e-11,1.3407302463881905e-10,3.868012798558195e-12,4.9766969680712004e-09,2.8066670169026276e-15,5.3642795760378e-15,2.8424469126246425e-16,2.4773487625638968e-25,1.8264221575684803e-26,1.3287020618769034e-19,1.1348976016202575e-20,1.3123076536310145e-26,3.0606189615113996e-17,5.661721440155531e-19,9.710281907379795e-20,1.4672559232856825e-12,2.515776089030534e-14
0.012702760462937673,0.47953650864162917,1.893032197303174e-09,4.5592553370427897e-10,5.666163255525137e-08,1.668648453867538e-05,0.0,0.0,6.592902266242485e-06,6.9689903750531115e-06,5.356039062909041e-07,3.5032719297339064e-05,1.0343439376986836e-17,1.173813729853195e-27,2.675117654139217e-25,2.1141657836015935e-18,1.6127358563541129e-15,1.363178444612785e-13,2.766482017258606e-23,-8.107772581754799e-28,2.6728517877988703e-27,-1.1448255469948678e-27,1.0956251745275705e-20,2.6008487262687668e-17,6.721091480850584e-20,2.733182303648941e-21,4.12390309039443e-34,6.042795821886401e-27,3.0796833775218457e-25,2.8442778946447432e-30,2.2534419437001055e-21,8.098954983034885e-27,8.572707519551027e-29,4.115087725233211e-28,3.76,0.0,0.9532746410208074,0.996078778215749,0.003846346657163103,8.633749310102971e-13,3.5644686248653203e-09,7.417827382564802e-05,1.8768325706007436e-05,1.1296051660967422e-14,7.431657861297617e-18,1.5883335665653035e-09,4.199965234001524e-11,2.3436815496538554e-05,0.0038246409687045448,1.2522013052293215e-10,2.517659132996732e-05,6.010246431022933e-10,2.6132675928356867e-08,2.332958145949955e-06,9.619755250666443e-11,7.343763508826307e-07,1.307768449925402e-10,3.813213868247737e-12,3.8677568881951564e-16,3.603345059497858e-08,4.13733966060786e-13,1.127262695620064e-10,3.3537001865501812e-12,2.0493600228427192e-09,1.496500068805901e-15,1.3030943150254133e-05,2.4863851747527777e-22,1.130966414047436e-16,4.221987300555337e-17,1.527286199640387e-12,2.6614731393615814e-10,2.5217715583896497e-16,1.6532313018087984e-17,1.94608646213585e-18,1.205983034302008e-13,3.3549336222895286e-14,3.765635267302175e-10,1.3178225691640282e-13,3.1373104580056566e-13,4.904725704426236e-13,3.8966583284282574e-13,1.3426629049987574e-15,6.15661260972303e-14,9.749552042083743e-11,1.340591121078086e-10,3.972058581810384e-12,5.199014471876894e-09,2.8761354946030904e-15,5.36420328107683e-15,3.0539738159204543e-16,2.661886203217527e-25,1.963061907552931e-26,1.4032354536265845e-19,1.1854842766936775e-20,1.3857914992844172e-26,3.2968053423505504e-17,5.771954367019583e-19,1.0277164505370425e-19,1.467093275008232e-12,2.7083433879871886e-14
0.01290471842987239,0.479536535010437,1.89321423622329e-09,4.561798726262778e-10,5.683800377926259e-08,1.6952567957010866e-05,0.0,0.0,6.595799183176954e-06,7.023127764405866e-06,5.571988788411269e-07,3.55896637944372e-05,1.0928551475455316e-17,-2.187416246939697e-28,2.6861912799067735e-25,2.121441876030438e-18,1.638729527880205e-15,1.4137688308519108e-13,2.9777441163535436e-23,7.281066505155879e-28,-7.163052698021275e-27,4.234553729124399e-28,1.0996356168917646e-20,2.7041751116856713e-17,6.83219470889918e-20,2.9649351478425493e-21,-1.5652269279212185e-34,6.275692577121672e-27,3.230035537216159e-25,2.9560215139128818e-30,2.3762459453751046e-21,8.561298240186618e-27,9.094463961502481e-29,4.468076776897265e-28,3.76,0.0,0.9531796276638105,0.9959851775593509,0.00393953915341133,8.911388736794056e-13,3.5646610601580797e-09,7.542073278058088e-05,1.882616876740862e-05,1.1295599339372141e-14,7.431360276194222e-18,1.5883068226318643e-09,4.1999543965529825e-11,2.3506886858168193e-05,0.003917247626256795,1.2716577471035357e-10,2.594657982283358e-05,6.205089155320902e-10,2.644836130613005e-08,2.404590750044413e-06,9.67918511750112e-11,7.491036200247517e-07,1.3500381128314706e-10,3.8592423517094186e-12,3.9144219483145154e-16,3.724939682824148e-08,4.264662402645998e-13,1.1599315931271642e-10,3.458309220766981e-12,2.1602300710841345e-09,1.5422939117009424e-15,1.3029718643931984e-05,2.5641249130465576e-22,1.2118335323450315e-16,4.45237452346053e-17,1.5365881610850496e-12,2.7427618681751094e-10,2.6595787604947903e-16,1.7350114578146985e-17,2.0004892135112647e-18,1.2750935121063407e-13,3.428671898537678e-14,3.7661057104316394e-10,1.3932288066990103e-13,3.2352371362213077e-13,5.057371690599127e-13,4.0581011793019644e-13,1.3794536158766352e-15,6.423472096980297e-14,1.000644251170404e-10,1.3404509498561862e-10,4.076335471869939e-12,5.4247904143782155e-09,2.945818303007155e-15,5.36412690299436e-15,3.276770421027447e-16,2.856265930017281e-25,2.107026491508233e-26,1.4802123946942365e-19,1.2368496215143763e-20,1.461674085628871e-26,3.5460605938954687e-17,5.881812262739739e-19,1.086521503417409e-19,1.4669294549980662e-12,2.912038271335374e-14
0.013106676396807107,0.4795365615046092,1.8933941980119883e-09,4.564273870043674e-10,5.700549216536129e-08,1.7218631909825397e-05,0.0,0.0,6.598371462772915e-06,7.075307770084386e-06,5.792054246710007e-07,3.6146596755346475e-05,1.1534742263956503e-17,-5.407478798487248e-28,2.6970844189676365e-25,2.128405630706601e-18,1.6647317986679488e-15,1.4655267111470936e-13,3.200386363380952e-23,3.0715407720409474e-28,1.0834192154355042e-26,1.0184052894599819e-27,1.103490324689061e-20,2.8095289430933733e-17,6.943095658238603e-20,3.2121002185562527e-21,-5.869460505844496e-35,6.665780549632571e-27,3.3852259932500583e-25,3.0704626252213488e-30,2.5029500500632206e-21,9.040660059221706e-27,9.638423928934718e-29,4.844825904992912e-28,3.76,0.0,0.9530843416580539,0.9958913118602732,0.004033004520294761,9.193427517931672e-13,3.5648541804966307e-09,7.666421179070457e-05,1.8881078499153634e-05,1.1295146076516999e-14,7.431062068984985e-18,1.5882792730544666e-09,4.199938767923002e-11,2.357327338785461e-05,0.0040101232685671685,1.290889327109947e-10,2.6721157453044262e-05,6.40094842312699e-10,2.6754610208625613e-08,2.476666829181419e-06,9.735768549006144e-11,7.636218427436271e-07,1.392520594731096e-10,3.9038751498602365e-12,3.9596720271777226e-16,3.848680584560854e-08,4.3926877070103275e-13,1.1927895250121044e-10,3.563496829928386e-12,2.274565872931877e-09,1.588362606031125e-15,1.3028490670213442e-05,2.642382473222919e-22,1.2966556025304558e-16,4.689940745169774e-17,1.5457096767069037e-12,2.825170198439268e-10,2.8016650810114856e-16,1.8191740721983374e-17,2.0553033289127478e-18,1.3467276855672613e-13,3.5024657757374626e-14,3.7665884800447797e-10,1.4713791358407507e-13,3.3347641310841003e-13,5.212489852188523e-13,4.222515023027233e-13,1.4163210308703586e-15,6.696457766884858e-14,1.0263915232346545e-10,1.340309700326111e-10,4.180828738462714e-12,5.653895562865644e-09,3.0157031841789412e-15,5.364050427196481e-15,3.511181671746275e-16,3.06078958036405e-25,2.258542035793557e-26,1.5596486619967623e-19,1.2889639287856067e-20,1.53997025207504e-26,3.808805120084838e-17,5.99129935341528e-19,1.1474664611210668e-19,1.4667645032460725e-12,3.1272708130488846e-14
0.013308634363741825,0.4795365881195963,1.8935722575310324e-09,4.566683250906622e-10,5.71645654555137e-08,1.748467609442025e-05,0.0,0.0,6.600647793457437e-06,7.125589248416909e-06,6.016176017095593e-07,3.670351781560178e-05,1.2162229388707762e-17,1.533641798413723e-27,2.7078063826844007e-25,2.13507405295691e-18,1.6907424586750153e-15,1.51847356227727e-13,3.434748542119119e-23,-1.2297073931504355e-27,3.3771011996955694e-27,-1.5234190924196817e-27,1.1071981172321295e-20,2.916905368789907e-17,7.053795386992669e-20,3.475402629980694e-21,5.672828694849915e-34,6.901825544085796e-27,3.5453327153968724e-25,3.187607723187919e-30,2.6335725796578386e-21,9.537195751536475e-27,1.0204932234156377e-28,5.246470509486123e-28,3.76,0.0,0.9529887972878943,0.9957971950505661,0.004126728477630218,9.479865794744127e-13,3.5650479446856764e-09,7.790867421397412e-05,1.8933210053149465e-05,1.1294691887278169e-14,7.43076326110347e-18,1.588250936721626e-09,4.1999184880798464e-11,2.3636170224889582e-05,0.00410325375588506,1.309895708994537e-10,2.7500102121882064e-05,6.597760164537083e-10,2.7051737690338362e-08,2.5491659977859922e-06,9.789638162204602e-11,7.779273258025036e-07,1.4352018806246417e-10,3.9471586643477155e-12,4.0035541870913173e-16,3.974566542159768e-08,4.521382693000213e-13,1.225829813521238e-10,3.669234968462513e-12,2.3923861396458885e-09,1.6346929771029312e-15,1.3027259411283435e-05,2.7211345159500987e-22,1.385526969888741e-16,4.9347228605234696e-17,1.5546600079100808e-12,2.9086961149300633e-10,2.948051926549095e-16,1.9057300481074008e-17,2.1105277958187516e-18,1.420912104138516e-13,3.576311723390126e-14,3.7670814847982935e-10,1.5523017739707363e-13,3.4358913647463563e-13,5.370079315832378e-13,4.389860531786554e-13,1.4532576674438969e-15,6.975571988121629e-14,1.0521937349436412e-10,1.3401673998858597e-10,4.2855249119341205e-12,5.88620302039134e-09,3.0857793250225484e-15,5.363973849897369e-15,3.7575539606310816e-16,3.275760099881677e-25,2.4178351839263497e-26,1.641558940109456e-19,1.3417980335853723e-20,1.6206937853321596e-26,4.0854617874539074e-17,6.100423120379254e-19,1.210573326841145e-19,1.4665984574753608e-12,3.354455426901042e-14
0.013510592330676542,0.4795366148510086,1.8937485971599804e-09,4.5690293583665016e-10,5.73156665668221e-08,1.7750700235666863e-05,0.0,0.0,6.6026546171687615e-06,7.174030215771042e-06,6.244293719900157e-07,3.726042662338302e-05,1.2811220693823627e-17,-8.505174284895471e-29,2.7183739855329836e-25,2.1414669078201766e-18,1.7167616734516155e-15,1.5726313413859954e-13,3.681175344066684e-23,8.024836756800589e-28,-9.04050536587041e-27,2.18888358335394e-28,1.1107690028009177e-20,3.026299648996382e-17,7.164357892057789e-20,3.7555867767165424e-21,-1.609064621066542e-34,7.108763662924583e-27,3.7104337234071144e-25,3.307462169073785e-30,2.76813492385041e-21,1.0051148866233926e-26,1.079450761193131e-28,5.674172106409269e-28,3.76,0.0,0.9528930080841396,0.9957028403247068,0.004220697498101136,9.77070371084112e-13,3.5652423406684112e-09,7.915408475513966e-05,1.898271032990123e-05,1.1294236866494587e-14,7.430463901515487e-18,1.5882218431189234e-09,4.199893720614319e-11,2.36957621408697e-05,0.0041966256972104056,1.3286767947796795e-10,2.828320224263459e-05,6.795464082051816e-10,2.7340059233673395e-08,2.6220688320715013e-06,9.840936820108667e-11,7.920169265104711e-07,1.478068786273861e-10,3.989139382254296e-12,4.046115575195243e-16,4.102596072099575e-08,4.65071638924116e-13,1.2590461056682361e-10,3.7754968090685196e-12,2.513708640557347e-09,1.6812724807898308e-15,1.3026025040049417e-05,2.8003599019701977e-22,1.478541026414954e-16,5.186759859720048e-17,1.5634494553221231e-12,2.993337705926953e-10,3.098761752051074e-16,1.9946907148682015e-17,2.1661621209193723e-18,1.4976720748368945e-13,3.6502107638389084e-14,3.7675827841234943e-10,1.6360235672824848e-13,3.5386186145324184e-13,5.530138926809966e-13,4.560098337268645e-13,1.4902562265538546e-15,7.260816575071453e-14,1.0780478812548901e-10,1.3400241842838341e-10,4.390411673904532e-12,6.121588438890132e-09,3.1560378359740037e-15,5.363897193361073e-15,4.0162351617089413e-16,3.5014816628559595e-25,2.585134800960669e-26,1.72595745047871e-19,1.3953233620797023e-20,1.703858003523913e-26,4.3764558039417085e-17,6.209192484955476e-19,1.2758630345994098e-19,1.46643136155882e-12,3.594010656562515e-14
0.013712550297611259,0.4795366416946434,1.8939233642378792e-09,4.571314645453337e-10,5.7459214941811865e-08,1.8016704083862405e-05,0.0,0.0,6.6044162921319915e-06,7.22068777021749e-06,6.476346166587175e-07,3.781732283952568e-05,1.3481914455623199e-17,-1.0946929069477217e-27,2.7287906301197666e-25,2.14759680014255e-18,1.7427895745484954e-15,1.6280224620101353e-13,3.940009631425074e-23,7.458647856761732e-28,1.3197663942687778e-26,1.684441674087911e-27,1.1142095777828929e-20,3.137707146483672e-17,7.274762140545432e-20,4.053415965631398e-21,-2.09667030407993e-34,7.578762072230057e-27,3.8806072240603705e-25,3.430102337837251e-30,2.906651055574282e-21,1.0582761990807799e-26,1.140785008998702e-28,6.129131523155481e-28,3.76,0.0,0.9527969868641462,0.9956082601790742,0.0043148987672270425,1.006594141313295e-12,3.5654373187012434e-09,8.040040942214068e-05,1.9029718374972e-05,1.1293781026861392e-14,7.430163997234246e-18,1.5881920132349176e-09,4.199864609203401e-11,2.375222399469856e-05,0.004290226410315011,1.347232706115218e-10,2.9070256305236266e-05,6.994003538149028e-10,2.76198892234363e-08,2.6953568307765843e-06,9.889775662239767e-11,8.058880189953624e-07,1.5211089234931375e-10,4.0298636480060586e-12,4.087403189167425e-16,4.2327674526811164e-08,4.780660019720761e-13,1.2924323525652636e-10,3.8822576774248395e-12,2.6385502602908926e-09,1.7280891656700776e-15,1.3024787719797501e-05,2.8800377753572705e-22,1.5757901862446e-16,5.4460841992771415e-17,1.5720862682117981e-12,3.0790931572107503e-10,3.253812864132301e-16,2.0860645775153725e-17,2.2222062314272792e-18,1.5770317100909057e-13,3.724157676467864e-14,3.7680905820727055e-10,1.7225700456288936e-13,3.642945483608788e-13,5.692667360781173e-13,4.733189090588443e-13,1.527310263994231e-15,7.552192831895823e-14,1.1039512111865323e-10,1.3398800117989177e-10,4.4954777334928015e-12,6.3599301992083175e-09,3.2264680231500704e-15,5.3638204422757694e-15,4.287574458178697e-16,3.738259614705073e-25,2.7606702611228404e-26,1.812858154479593e-19,1.4495119779487472e-20,1.7894759161253118e-26,4.6822146126413e-17,6.317612136170282e-19,1.343355491877958e-19,1.46626325493528e-12,3.846358973592532e-14
0.013914508264545976,0.4795366686464622,1.894096688111897e-09,4.5735414864584465e-10,5.7595607475874246e-08,1.828268741267169e-05,0.0,0.0,6.605955244785665e-06,7.265618024186045e-06,6.712271500502222e-07,3.8374206137303776e-05,1.41744991819866e-17,1.94123320485935e-27,2.7390616008336804e-25,2.153476989146403e-18,1.7688258358662732e-15,1.6846697443300827e-13,4.2115928401744343e-23,-1.735511636667288e-27,-3.1947500878511093e-27,-1.9649627611329827e-27,1.117526813286781e-20,3.2511232585341164e-17,7.384990753753412e-20,4.369671832726264e-21,7.682079697251189e-34,7.849219775514087e-27,4.055931389609884e-25,3.555530388144894e-30,3.0491351756706402e-21,1.1132127346423267e-26,1.2045227186440255e-28,6.612574653494894e-28,3.76,0.0,0.9527007457700534,0.9955134664495405,0.004409320145189358,1.0365579049994184e-12,3.5656328350588594e-09,8.164761548212855e-05,1.907436573955706e-05,1.1293324356476964e-14,7.429863557976403e-18,1.5881614646151987e-09,4.199831290516682e-11,2.380572120952246e-05,0.00438404388362564,1.3655637666621338e-10,2.986107244720764e-05,7.193325391272386e-10,2.7891539614573772e-08,2.769012375722669e-06,9.936266954330546e-11,8.195384616695305e-07,1.5643106704338182e-10,4.069377463537123e-12,4.1274636787582666e-16,4.36507874579977e-08,4.911186056539048e-13,1.3259827901972033e-10,3.989494418497875e-12,2.7669270521673455e-09,1.7751316496166844e-15,1.3023547605198868e-05,2.960147522455868e-22,1.6773658591200336e-16,5.712727243443828e-17,1.5805777549714773e-12,3.165960745186048e-10,3.413223717167211e-16,2.1798606334381363e-17,2.278660456123253e-18,1.659013977277419e-13,3.7981483873701745e-14,3.7686032183421723e-10,1.8119654755756923e-13,3.748871483798784e-13,5.857663119780424e-13,4.909093516455499e-13,1.564413985411556e-15,7.849701589567658e-14,1.1299012031873955e-10,1.3397348786564612e-10,4.600712751750471e-12,6.601109560781945e-09,3.2970602157428604e-15,5.36374358560069e-15,4.571922199224007e-16,3.9864003894507144e-25,2.944670565395588e-26,1.9022738278734672e-19,1.5043366102320365e-20,1.8775594126020472e-26,5.0031677849011684e-17,6.425690111027446e-19,1.4130696210853056e-19,1.4660941721429214e-12,4.111926583385635e-14
0.014116466231480693,0.47953669570256374,1.8942687193888814e-09,4.5757122454313975e-10,5.772521950346616e-08,1.8548650017201634e-05,0.0,0.0,6.607292111546921e-06,7.308876047171897e-06,6.952007328623053e-07,3.89310762021689e-05,1.4889154828313315e-17,2.4759403839999647e-28,2.749205684810898e-25,2.1591264277641603e-18,1.7948706251543038e-15,1.7425964262146607e-13,4.496272794195892e-23,7.750810572949961e-28,-3.535788047556177e-26,-2.3144952615665554e-28,1.1207301978608602e-20,3.366543521059396e-17,7.49512478085079e-20,4.7051555785205e-21,-1.362482733359012e-34,7.997889019028736e-27,4.236484390814352e-25,3.683729650902816e-30,3.1956076374596194e-21,1.1699461672380221e-26,1.2707098591261166e-28,7.125748672197765e-28,3.76,0.0,0.9526042963051911,0.9954184703472394,0.0045039501304808705,1.0669616771871916e-12,3.5658288925040073e-09,8.289567141715232e-05,1.9116776830686188e-05,1.1292866958804249e-14,7.429562636689302e-18,1.5881302289602319e-09,4.1997939313593763e-11,2.385641024742526e-05,0.004478066739935777,1.383670486318996e-10,3.0655468030503165e-05,7.393379643902216e-10,2.81553187674304e-08,2.84301869301275e-06,9.980543299424164e-11,8.329665657268567e-07,1.607663101066744e-10,4.1077263151885226e-12,4.166343170694632e-16,4.499527816947776e-08,5.042268530536417e-13,1.3596919321260187e-10,4.097184578666047e-12,2.898854288380183e-09,1.8223891081873856e-15,1.3022304843324396e-05,3.040671179988111e-22,1.7833584310340021e-16,5.98672545238522e-17,1.5889331319441259e-12,3.253938834016122e-10,3.577015457469645e-16,2.2760892660910167e-17,2.3355255409602123e-18,1.7436407439496694e-13,3.8721865370433206e-14,3.7691191586701587e-10,1.9042329100613368e-13,3.8563960130723626e-13,6.025124436236871e-13,5.087772459851848e-13,1.6015614595852202e-15,8.153343270242451e-14,1.1558955471610379e-10,1.3395889552885956e-10,4.706107262091243e-12,6.8450107826788996e-09,3.36780769558649e-15,5.3636666533747056e-15,4.869630008439064e-16,4.246211446918253e-25,3.1373674600237047e-26,1.9942167886258027e-19,1.5597706795986418e-20,1.9681199415832087e-26,5.3397469177755397e-17,6.533436947814539e-19,1.4850233983528263e-19,1.4659241550612502e-12,4.391143239038878e-14
