Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57)
1.7905937073808287e-19,0.10760789761450508,3.76,0.0,0.7702538212665151,0.9999999999996374,6.353733143162393e-44,0.0,8.149874513104657e-33,8.529079800871941e-18,8.529079800864371e-18,4.3055779874534517e-19,1.0088533683321421e-34,1.2286272309200601e-33,8.553708486594539e-30,7.549978718486239e-30,3.0325318969458656e-21,1.338754907041223e-41,4.30557798744474e-19,1.9817518314264465e-36,1.5500234944724542e-27,1.254895042059289e-31,8.15309879646142e-33,1.7376309042784399e-46,6.078300256512403e-40,6.215739753201561e-45,3.032531896945859e-21,3.138764527058673e-41,8.287406038989208e-34,4.1543057959727495e-57,1.9465625148963708e-32,1.0149497677657532e-33,8.25130439216118e-47,2.4504820222976296e-41,5.701918202428304e-38,4.217238923708936e-35,3.6251932184019815e-13,1.0817852073092288e-36,1.548386269545903e-60,1.1051355135260424e-45,1.7314391332235824e-50,5.195505866558434e-50,3.635867498589746e-38,4.767415332760353e-63,6.611794692021248e-59,7.00672934805613e-57,9.104199832614054e-59,4.517447843941061e-62,3.504493869410393e-71,7.981367534596457e-39,2.473412841595678e-56,6.510369485378901e-52,9.349052051516273e-53,3.350471127688662e-64,2.457416817380608e-55,9.073672211689004e-55,4.2224973408972445e-49,1.0197905499676606e-76,1.000979070431441e-56,1.9254013841670434e-49,5.952764018180345e-67,9.613801240292678e-75,5.88589329809341e-66,4.151988652033732e-57
3.5827430999983047e-19,0.10760789761450508,3.76,0.0,0.7702538212665151,0.9999999999992746,5.086849857452443e-43,0.0,3.262073724635704e-32,1.7065569749268532e-17,1.7065569749238232e-17,8.614896702953801e-19,4.038042648279112e-34,4.917710806118207e-33,3.2228717671728337e-29,3.021959068625576e-29,6.067698487112362e-21,1.071817945537929e-40,8.614896702939014e-19,7.932217316872892e-36,3.1014342951223603e-27,5.022850519079166e-31,3.2633642775084963e-32,6.955066758261643e-46,2.432904155450221e-39,2.4879163520557283e-44,6.067698487112336e-21,1.2563237986533276e-40,3.3171221753507954e-33,3.3259713589223847e-56,7.791322947895434e-32,4.062444106492989e-33,6.606060660037875e-46,9.80831423897419e-41,2.282253314708978e-37,1.6879946136639091e-34,7.253536030376788e-13,4.32996003548209e-36,1.2396505430389804e-59,4.4281809396525105e-45,1.3865555655007098e-49,4.1606184339248896e-49,1.4552945338603575e-37,7.636149832341017e-62,5.293456017559627e-58,5.60964386987513e-56,7.288895609382943e-58,3.61670508439398e-61,5.6117562285282207e-70,3.19462701153513e-38,1.9802342141633295e-55,5.2122541716559224e-51,7.48682405234055e-52,5.366576591640306e-63,1.9679264354170116e-54,7.266296839997138e-54,3.380565331249396e-48,3.2669924696101265e-75,8.013918943911384e-56,1.5414918313200044e-48,9.53217830767181e-66,1.5398789207877647e-73,5.250337279200218e-65,3.324115508498616e-56
7.167041885233257e-19,0.10760789761450508,3.76,0.0,0.7702538212665151,0.9999999999985489,4.071025885341717e-42,0.0,1.3052543952732686e-31,3.4138549646061717e-17,3.4138549645940466e-17,1.723353413394023e-18,1.6157430604872285e-33,1.9677248739137984e-32,1.2494003423765866e-28,1.2091772558412789e-28,1.2138031667445354e-20,8.577801031578619e-40,1.7233534133921223e-18,3.1739564752042543e-35,6.204377841404981e-27,2.009794464193312e-30,1.305770783930564e-31,2.78294444201094e-45,9.734785642881501e-39,9.954910728825547e-44,1.2138031667445251e-20,5.0269316496436465e-40,1.3272809448406846e-32,2.661789080367698e-55,3.117544045962903e-31,1.625506800446006e-32,5.2868562447152217e-45,3.924603295148428e-40,9.131986599380859e-37,6.754177169445776e-34,1.4510221625601306e-12,1.732548011709488e-35,9.920972571843279e-59,1.7756574681259965e-44,1.1098064304798469e-48,3.330181067157252e-48,5.823073744422012e-37,1.2224471750668814e-60,4.236373618943437e-57,4.4894199812279594e-55,5.833331731739211e-57,2.8944632701191574e-60,8.98246462029758e-69,1.278266918680803e-37,1.584789204918705e-54,4.171387447760535e-50,5.992493688542707e-51,8.591183432730596e-62,1.5751387306087807e-53,5.815982538894222e-53,2.7054796868242423e-47,1.0460239818866603e-73,6.413570746804524e-55,1.2336619519180192e-47,1.525769308096699e-64,2.465143607884547e-72,5.0630768677631776e-64,2.660302673396693e-55
1.4335639455703161e-18,0.10760789761450508,3.76,0.0,0.7702538212665151,0.9999999999970977,3.2574392424219027e-41,0.0,5.221867516829866e-31,6.82845094396481e-17,6.828450943916302e-17,3.4470808995856003e-18,6.46402452477941e-33,7.872180720894538e-32,4.918078601480152e-28,4.837496392260024e-28,2.427869802811134e-20,6.863544083116403e-39,3.44708089958603e-18,1.2698183338889257e-34,1.2410752713901795e-26,8.040486556204186e-30,5.223933402957429e-31,1.1133684322635162e-44,3.894548161659896e-38,3.9826162445809896e-43,2.4278698028110933e-20,2.0111000079916754e-39,5.309988049034773e-32,2.1298375436904548e-54,1.2472206206569702e-30,6.503085668240663e-32,4.230288254066289e-44,1.57009687885192e-39,3.653389733432312e-36,2.7021106733719373e-33,2.9023592701149958e-12,6.93132016717328e-35,7.93828648262245e-58,7.134257430393268e-44,8.880699905149923e-48,2.664819546510284e-47,2.3296086736131997e-36,1.9564461925950169e-59,3.3897425733070913e-56,3.592218084902098e-54,4.667551672525827e-56,2.31601040562221e-59,1.4374867851776162e-67,5.113899989174642e-37,1.268072148800175e-53,3.337743737786481e-49,4.795209025899814e-50,1.374962326362691e-60,1.2604300954376619e-52,4.6539643456653166e-52,2.164794804828391e-46,3.3482152550082073e-72,5.131831039816082e-54,9.871169915575044e-47,2.441727636655414e-63,3.945299927892282e-71,5.429476413895733e-63,2.128646331761362e-54
2.8672834596642967e-18,0.10760789761450508,3.76,0.0,0.770253821266515,0.999999999994195,2.60619883760495e-40,0.0,2.088917009056064e-30,1.3657642902682083e-16,1.3657642902488033e-16,6.8945358719459194e-18,2.585820385960873e-32,3.1491285034982253e-31,1.9513242830494708e-27,1.935156041868655e-27,4.8560030749443303e-20,5.491356613286221e-38,6.894535871963707e-18,5.079919290038566e-34,2.4825453578624424e-26,3.216456380930148e-29,2.089743426958859e-30,4.4539117212736424e-44,1.5579460625962643e-37,1.5931791349555746e-42,4.8560030749441654e-20,8.045054858891988e-39,2.1241680835930124e-31,1.7040347971006897e-53,4.989288516055072e-30,2.6014459756604548e-31,3.384551940877293e-43,6.280898709238347e-39,1.4614751932772226e-35,1.0809322367251802e-32,5.805033439264573e-12,2.772753678694103e-34,6.351233919869124e-57,2.8783142676338742e-43,7.1054594183650025e-47,2.1321255473123776e-46,9.319193100470767e-36,3.130738537910682e-58,2.712051587275515e-55,2.8740473371088774e-53,3.7343958908578356e-55,1.852984282332737e-58,2.3002128442805056e-66,2.0457264446243243e-36,1.0145540432461477e-52,2.6704485291184057e-48,3.836652909932673e-49,2.200238146316892e-59,1.0084717365040017e-51,3.723642859994131e-51,1.7320002816698593e-45,1.0715790665426345e-70,4.1058546464311314e-53,7.897685656310239e-46,3.907161652807198e-62,6.3133360754292e-70,6.549542566557232e-62,1.703078759964763e-53
5.734722487852258e-18,0.1076078976145051,3.76,0.0,0.7702538212665149,0.9999999999883896,2.085058058558595e-39,0.0,8.356008077544265e-30,2.731602682011662e-16,2.7316026819340394e-16,1.3789445816575215e-17,1.0343703546905285e-31,1.259702607726157e-30,7.773480212909427e-27,7.740939148384634e-27,9.712269619210724e-20,4.3932938212176875e-37,1.3789445816678502e-17,2.0322364598004665e-33,4.966265978700734e-26,1.2866349058631988e-28,8.35931385324221e-30,1.7816976143049754e-43,6.232037919294356e-37,6.372999721541689e-42,9.712269619210069e-20,3.218152980830502e-38,8.497018056515474e-31,1.363297318968232e-52,1.9957966159739934e-29,1.040620733441874e-30,2.707770094585204e-42,2.512461754777846e-38,5.846141562975347e-35,4.323904887864175e-32,1.1610381593723117e-11,1.1091465728003927e-33,5.081231121162517e-56,1.1708765817883168e-42,5.684727354205543e-46,1.7058084085443463e-45,3.727828927049537e-35,5.009521386377039e-57,2.1697443345544404e-54,2.2993470233045557e-52,2.9876585415702424e-54,1.4824578499285782e-57,3.680527759600727e-65,8.183238481929535e-36,8.116817662896444e-52,2.1364602442257733e-47,3.069516615317983e-48,3.5206197901979144e-58,8.068284566837855e-51,2.9791028530404255e-50,1.3856660009215178e-44,3.429293326827914e-69,3.2848396448844233e-52,6.318448308462375e-45,6.251776578557132e-61,1.0102022544904674e-68,8.769397765380147e-61,1.362527689353146e-52
1.1469600544228181e-17,0.1076078976145051,3.76,0.0,0.7702538212665145,0.9999999999767789,1.6680860524479742e-38,0.0,3.3424712601449e-29,5.463279465498569e-16,5.463279465188071e-16,2.7579265705468437e-17,4.137566489655202e-31,5.038912537173434e-30,3.1030284406730125e-26,3.096438656469979e-26,1.9424802707743505e-19,3.514718440609782e-36,2.757926570594587e-17,8.130599729271152e-33,9.936829011969712e-26,5.146644331798253e-28,3.343793572984658e-29,7.127418915610182e-43,2.4928659536151416e-36,2.54927084447586e-41,1.9424802707740888e-19,1.287287454034177e-37,3.3988763537658176e-30,1.0906713651359496e-51,7.983348885691784e-29,4.1625676216082774e-30,2.1662674937440127e-41,1.0050051794327316e-37,2.3385065292807166e-34,1.729597143921796e-31,2.3221077167277814e-11,4.4366763142610444e-33,4.065085819814844e-55,4.839636990248642e-42,4.547925815326835e-45,1.3646899165312465e-44,1.4911619089376002e-34,8.0155060011616e-56,1.7358367710868913e-53,1.8395212814370975e-51,2.3901835666035066e-53,1.185994509791197e-56,5.8889942084373424e-64,3.273361769577906e-35,6.493608260442193e-51,1.7092087647701451e-46,2.4556910092993224e-47,5.633182675284366e-57,6.454831934459175e-50,2.3833577109934607e-49,1.108559106793412e-43,1.097412316051637e-67,2.6279340783967826e-51,5.054878367906499e-44,1.000309677503032e-59,1.616378338367343e-67,1.2664543656510457e-59,1.0900480248931958e-51
2.293935665698003e-17,0.1076078976145051,3.76,0.0,0.770253821266514,0.9999999999535575,1.3344846990566092e-37,0.0,1.33700212572653e-28,1.092663303247238e-15,1.0926633031230371e-15,5.515890548179343e-17,1.6550441452161334e-30,2.0155851897377331e-29,1.2399386211375542e-25,1.2385880619734673e-25,3.8849868884809054e-19,2.8118080570634863e-35,5.51589054838317e-17,3.2534637896571996e-32,1.989044224501586e-25,2.0586786741740978e-27,1.3375310367687958e-28,2.8513833512415422e-42,9.971565796859473e-36,1.0197339839281127e-40,3.8849868884798577e-19,5.149202770254857e-37,1.3595643562612843e-29,8.72559643039526e-51,3.1933720387653444e-28,1.6650439863444438e-29,1.7330345624192797e-40,4.020061856666836e-37,9.354139888310977e-34,6.918458953521839e-31,4.6442465372938016e-11,1.774688385522676e-32,3.252114347443315e-54,2.0607040584537955e-41,3.6383982255479987e-44,1.0917692095267887e-43,5.964708314169716e-34,1.2825027008752886e-54,1.3886860607860693e-52,1.4716344907890864e-50,1.9121695473707244e-52,9.488069950772652e-56,9.422510655284209e-63,1.3093578512582242e-34,5.194948260008168e-50,1.3673832396826041e-45,1.9645838942908212e-46,9.013245089690479e-56,5.16394726894173e-49,1.9067163410654108e-48,8.868578001886245e-43,3.511780933459576e-66,2.1023721916106866e-50,4.043950270727852e-43,1.60051579040053e-58,2.586248945654554e-66,1.9174839739488676e-58,8.7204876968459e-51
4.587886888248372e-17,0.10760789761450511,3.76,0.0,0.7702538212665129,0.9999999999071146,1.067594125561002e-36,0.0,5.34803587214088e-28,2.185334016641998e-15,2.1853340161451926e-15,1.1031818502859753e-16,6.620215959924832e-30,8.06237913632796e-29,4.957208946691881e-25,4.9543774455777865e-25,7.77000012389401e-19,2.2494596886515797e-34,1.1031818503700776e-16,1.3023447911882814e-31,3.984761737824989e-25,8.23475657658678e-27,5.350151371276306e-28,1.1408685874698449e-41,3.9886470430748367e-35,4.07907886706911e-40,7.77000012388982e-19,2.0596920431705646e-36,5.438284961877581e-29,6.980713697242079e-50,1.2773553123050372e-27,6.660209820788503e-29,1.3864358768305667e-39,1.608033117313294e-36,3.741689879370712e-33,2.7673976567630815e-30,9.288523001846465e-11,7.098788102253701e-32,2.601718269769828e-53,9.241499794977638e-41,2.910741609325601e-43,8.734222784506597e-43,2.385895462720688e-33,2.052021706637015e-53,1.1109557019501158e-51,1.1773145793958109e-49,1.5297447163059434e-51,7.590503032369559e-55,1.5076113221109074e-61,5.237456635584329e-34,4.1559832668829054e-49,1.0939130827664247e-44,1.5716795495625183e-45,1.442131438475238e-54,4.131190516323745e-48,1.5253851424699508e-47,7.094904335859845e-42,1.1237797414234758e-64,1.6819076986155658e-49,3.2351787469632283e-42,2.560841401505255e-57,4.138032616101727e-65,2.982435378500906e-57,6.976431561114498e-50
9.17578933334911e-17,0.10760789761450515,3.76,0.0,0.7702538212665105,0.999999999814229,8.540778844781561e-36,0.0,2.139219923336658e-27,4.370675443431507e-15,4.370675441444282e-15,2.206367440988223e-16,2.648097683955178e-29,3.2249577519927647e-28,1.9823744672563516e-24,1.9817560168197635e-24,1.5540026594720202e-18,1.799572921869797e-33,2.206367441329774e-16,5.217013680984008e-31,7.9961762322156585e-25,3.293911004066945e-26,2.1400660005069794e-27,4.565961811417113e-41,1.595463224313954e-34,1.631733444299197e-39,1.5540026594703437e-18,8.238792796453057e-36,2.1753194178893786e-28,5.584899737297796e-49,5.109434241824923e-27,2.664090703298781e-28,1.1091519920264429e-38,6.432150393166516e-36,1.4966916723388485e-32,1.1069618775621825e-29,1.8577071224636661e-10,2.8395212252434422e-31,2.081398956683485e-52,4.495524658823075e-40,2.3286024980855194e-42,6.987405875120262e-42,9.5436061355618e-33,3.2832486149669538e-52,8.887676160342255e-51,9.418544589712169e-49,1.2237994055623796e-50,6.072423690612083e-54,2.412185886032958e-60,2.0949868552196156e-33,3.324796473969748e-48,8.751330623586024e-44,1.2573486121920433e-44,2.307420078590453e-53,3.3049655133709977e-47,1.2203129428290828e-46,5.675940042571176e-41,3.5961109151360824e-63,1.3455300949615251e-48,2.5881496092559117e-41,4.097358805138664e-56,6.620877770184506e-64,4.708383161061947e-56,5.581161817252031e-49
1.8351594223550587e-16,0.10760789761450526,3.76,0.0,0.770253821266506,0.9999999996284581,6.832634011873345e-35,0.0,8.556891647289334e-27,8.741358297010493e-15,8.74135828906158e-15,4.4127386214573796e-16,1.0592440729013158e-28,1.2899830578682768e-27,7.928479633622035e-24,7.927034136792776e-24,3.1080079536372563e-18,1.4396602038478624e-32,4.4127386228338694e-16,2.0929051479247086e-30,1.6098923099069814e-24,1.3175660742634997e-25,8.560274963185895e-27,1.8283681877006944e-40,6.3818638091031335e-34,6.527724061676357e-39,3.108007953630544e-18,3.2955242462096e-35,8.701287943922978e-28,4.468425954885092e-48,2.0437762944362655e-26,1.0656376362266235e-27,8.87322909516864e-38,2.5728646817199655e-35,5.986869616625694e-32,4.427853138207422e-29,3.7154148844975627e-10,1.1358089448030682e-30,1.6651507002917328e-51,2.4373452338458436e-39,1.8628856811814854e-41,5.589935765671488e-41,3.817447319581482e-32,5.2532088149590493e-51,7.110158156371479e-50,7.534846865437451e-48,9.790409792862039e-50,4.857951355911374e-53,3.8595038801694767e-59,8.379949061783908e-33,2.6598411183756753e-47,7.001074879126583e-43,1.005880876968015e-43,3.691879939983747e-52,2.643977682501948e-46,9.762522873884506e-46,4.540758343760352e-40,1.150758007924649e-61,1.0764255830794287e-47,2.070521051297462e-40,6.555783028631995e-55,1.059341895382095e-62,7.498340813914676e-55,4.4649360921169297e-48
2.7527399113752067e-16,0.10760789761450533,3.76,0.0,0.7702538212665014,0.9999999994426874,1.953707163511532e-34,0.0,1.8183403127000225e-26,1.3112041150589439e-14,1.3112041133697997e-14,6.6191098009912e-16,2.25089986118286e-28,2.7412125508721103e-27,1.6847382812189125e-23,1.6844953825223274e-23,4.6620132478024935e-18,4.116529521290474e-32,6.61910980392267e-16,4.456380105151446e-30,2.4281587851086726e-24,2.7998289508544234e-25,1.8190591211495695e-26,3.8886275381944754e-40,1.3561470385951812e-33,1.3872738419625434e-38,4.6620132477882216e-18,7.002996597465371e-35,1.849024263260086e-27,1.2777833321636305e-47,4.34302624825329e-26,2.2644808236964795e-27,2.5371899103331055e-37,5.467341608866682e-35,1.2722242686399603e-31,9.409191434048714e-29,5.573120764009222e-10,2.4135934569246936e-30,4.761347421725118e-51,6.257897992507249e-39,5.530444970660797e-41,1.6595131145803044e-40,8.112078607207454e-32,1.9873966108191252e-50,2.0330628957884898e-49,2.1544960995474278e-47,2.799446371596633e-49,1.3890720050427524e-52,1.4205546968374104e-58,1.7807385175367458e-32,7.605486084583773e-47,2.0018706099933238e-42,2.986210314577124e-43,1.3967138206846833e-51,7.849271921903229e-46,2.898250532192874e-45,1.2983735135412064e-39,5.36826307260152e-61,3.0779054556792065e-47,5.9203955816502526e-40,2.412964093905229e-54,4.007690730666238e-62,2.857032466109111e-54,1.2766931530014694e-47
4.587900889415502e-16,0.1076078976145055,3.76,0.0,0.7702538212664922,0.9999999990711465,8.978517923722059e-34,0.0,5.0271790744244636e-26,2.185340685774719e-14,2.185340681104731e-14,1.1031852156317496e-15,6.223116547956042e-28,7.578631541321529e-27,4.6576381148418285e-23,4.6571359422190716e-23,7.770023836133e-18,1.89180422054398e-31,1.1031852164439087e-15,1.2384424131452141e-29,4.0966588952550475e-24,7.7407063006116355e-25,5.0291653250709355e-26,1.0773509285486758e-39,3.749352219157884e-33,3.8362967524483245e-38,7.770023836093486e-18,1.9361266258829895e-34,5.112009250307111e-27,5.873465954264625e-47,1.2007194484417507e-25,6.260625684291128e-27,1.1659987158077437e-36,1.5115611179802965e-34,3.517426972806513e-31,2.601365615418526e-28,9.28852499295886e-10,6.672868045414243e-30,2.1882193338414316e-50,2.458549640672749e-38,2.5905783521148144e-40,7.773513329652784e-40,2.2427519567770938e-31,1.568474511711349e-49,9.343224191253821e-49,9.901267885950257e-47,1.2865221009356514e-48,6.3836763095795624e-52,1.0929880229498972e-57,4.923210570334352e-32,3.4952003162074373e-46,9.199857486335577e-42,1.398804535036989e-42,1.1023013626646022e-50,3.676756886463695e-45,1.3576023395102651e-44,5.966843860467953e-39,7.193825753394965e-60,1.4144914013410153e-46,2.7207911164206046e-39,1.8565548841650152e-53,3.1628970952625706e-61,2.356155729012475e-53,5.867209945442479e-47
6.239545769651768e-16,0.10760789761450565,3.76,0.0,0.770253821266484,0.9999999987367603,2.0210558696931338e-33,0.0,8.951918944455839e-26,2.9720635994189046e-14,2.972063591103039e-14,1.5003320273089072e-15,1.1081573339479981e-27,1.3495278291068713e-26,8.293766403414111e-23,8.292980339333371e-23,1.0567233365630496e-17,4.2584321114851295e-31,1.5003320287562031e-15,2.2128350401708578e-29,5.624130670981808e-24,1.3783906224860275e-24,8.955454636447912e-26,1.921349261650268e-39,6.67649039259908e-33,6.832454716870699e-38,1.0567233365560072e-17,3.4476726267938385e-34,9.102974068116709e-27,1.322277126349031e-46,2.1381258592056223e-25,1.1148320862848038e-26,2.6246517541014037e-36,2.6916446856691376e-34,6.2636138979368305e-31,4.632262014940287e-28,1.2632382716560543e-09,1.1882390232829749e-29,4.925780523461402e-50,5.31455743776247e-38,5.9780235761332345e-40,1.7938174320438704e-39,3.993677277514745e-31,4.401652142862404e-49,2.1031534536928113e-48,2.228765765464669e-46,2.89594873120885e-48,1.436961586200129e-51,3.0101342407147774e-57,8.766769350416386e-32,7.867661858286583e-46,2.0708789601022123e-41,3.227883880421215e-42,3.093417856259134e-50,8.484463290026643e-45,3.1328057201333526e-44,1.3431306212588866e-38,2.387580891294484e-59,3.1840061376985054e-46,6.124469443726698e-39,5.113024691288452e-53,8.876095719028811e-61,6.885959901956183e-53,1.3207032504708866e-46
7.891190649888035e-16,0.1076078976145058,3.76,0.0,0.7702538212664758,0.9999999984023746,3.8199278953651433e-33,0.0,1.3974074989755273e-25,3.758786513063078e-14,3.758786500081894e-14,1.897478838666183e-15,1.7298564824598444e-27,2.1066288748109556e-26,1.2946583793040807e-22,1.2945460338124506e-22,1.3364442895128063e-17,8.048712980353414e-31,1.897478840926468e-15,3.4661356328801e-29,7.17893416780582e-24,2.1516873773956342e-24,1.3979592314324215e-25,3.003893137401522e-39,1.0422103082912458e-32,1.0667388049859063e-37,1.336444289501803e-17,5.3818729148015445e-34,1.420987055718965e-26,2.4995244655147035e-46,3.3376448997446622e-25,1.7402687558557864e-26,4.960763039842253e-36,4.201698601905671e-34,9.777775996630245e-31,7.231026939786422e-28,1.59762340020235e-09,1.854856103330921e-29,9.31025734613751e-50,9.790961944872897e-38,1.1510323999725018e-39,3.453887331026577e-39,6.234187106188672e-31,1.0077847719848703e-48,3.9751020959490696e-48,4.212512708552569e-46,5.4735320463896737e-48,2.7159550454520936e-51,6.779724817657544e-57,1.3685034200348458e-31,1.4870394145259484e-45,3.914096331302569e-41,6.21509560110852e-42,7.082566411385823e-50,1.6336283326777486e-44,6.032028491940642e-44,2.5386042563885264e-38,6.415459500677638e-59,6.017978843528114e-46,1.1575637147844082e-38,1.1516059479463032e-52,2.0322299117003205e-60,1.578620450941767e-52,2.496215313478628e-46
9.5428355301243e-16,0.10760789761450595,3.76,0.0,0.7702538212664676,0.9999999980679897,6.384865533938015e-33,0.0,2.003285732922031e-25,4.545509426707241e-14,4.5455094080977666e-14,2.2946256497212966e-15,2.4798849984454635e-27,3.0200014774689233e-26,1.8559771792430714e-22,1.8558260411985715e-22,1.6161652424625713e-17,1.3453116599607885e-30,2.294625652962571e-15,4.9851756288220585e-29,8.75955537613938e-24,3.084600593280294e-24,2.004076416372029e-25,4.3128390979605374e-39,1.4940853211143155e-32,1.5295054831131648e-37,1.616165242446784e-17,7.715316555299328e-34,2.0370882490970605e-26,4.178394484825519e-46,4.784757099992318e-25,2.4948020355433679e-26,8.291727570666008e-36,6.023445161725423e-34,1.4017407706929382e-30,1.0366203874269693e-27,1.9320079205992933e-09,2.659068713641601e-29,1.556211198448813e-49,1.6142267089407978e-37,1.9570382481263504e-39,5.8724581760964844e-39,8.937161400014592e-31,1.965242035013664e-48,6.644241183548652e-48,7.041055498110539e-46,9.148801583021653e-48,4.539622963863333e-51,1.3030461000726422e-56,1.9618469468336332e-31,2.485530066605393e-45,6.542263799539515e-41,1.0567191186508508e-41,1.3811438168254571e-49,2.777564025075254e-44,1.0255932305739918e-43,4.243180511243492e-38,1.4192529484317174e-58,1.0058823020268643e-45,1.9348224134508907e-38,2.213356454913255e-52,3.962963090490744e-60,3.128686918362661e-52,4.17232938969121e-46
1.2846125290596832e-15,0.10760789761450626,3.76,0.0,0.770253821266451,0.9999999973992212,1.3630962437647442e-32,0.0,3.451443040488539e-25,6.118955253995539e-14,6.11895522193345e-14,3.0889192711424487e-15,4.272598744774299e-27,5.203119280961817e-26,3.197625532500278e-22,3.197385285335126e-22,2.1756071483621265e-17,2.8720861997903048e-30,3.0889192767288256e-15,8.635858869737111e-29,1.1979674621713221e-23,5.314429431616685e-24,3.452804533845371e-25,7.450912688614636e-39,2.5741484655815257e-32,2.63597265100644e-37,2.175607148334887e-17,1.3292676693496004e-33,3.509679642624858e-26,8.922339740942645e-46,8.24361315549906e-25,4.2982710447616224e-26,1.7701893042316636e-35,1.0377750081035347e-33,2.415119427151871e-30,1.7859835483005443e-27,2.600775574522884e-09,4.5812769460371406e-29,3.3224905907539863e-49,3.436618004417514e-37,4.327032424285133e-39,1.298406766493013e-38,1.5397751735684856e-30,5.2176403241623064e-48,1.4184734024956741e-47,1.50318508351207e-45,1.953164848175224e-47,9.691607735356566e-51,3.3696437248141774e-56,3.380040776683138e-31,5.306323306341032e-45,1.396698733537042e-40,2.3364170910459116e-41,3.666882443157454e-49,6.141196952071214e-44,2.2675975234600445e-43,9.058705343993085e-38,4.4654170001771744e-58,2.147443789527971e-45,4.130620069657276e-38,5.723675037997041e-52,1.052146661994591e-59,8.790916944839248e-52,8.907447634747485e-46
1.6149415051069365e-15,0.10760789761450659,3.76,0.0,0.7702538212664345,0.999999996730455,2.4786429459302236e-32,0.0,5.282779962477599e-25,7.692401081283795e-14,7.692401032209559e-14,3.883212891446688e-15,6.539681593053457e-27,7.963875062192369e-26,4.89426595235716e-22,4.893917917352261e-22,2.7350490542617297e-17,5.222575523564252e-30,3.883212899999166e-15,1.328805615447635e-28,1.529522667265419e-23,8.134265675518107e-24,5.284862719283403e-25,1.1436009001892211e-38,3.9399961061505705e-32,4.035865362942451e-37,2.7350490542199774e-17,2.0345817757159717e-33,5.371914764166488e-26,1.6227786724657756e-45,1.2617674312601004e-24,6.578933675755997e-26,3.2188970578219213e-35,1.5884204294865908e-33,3.696691249904711e-30,2.7336264227189617e-27,3.269540980488077e-09,7.012091147261539e-29,6.041867676024293e-49,6.278153042063661e-37,8.106638227419593e-39,2.4325479761319803e-38,2.3567799049438077e-30,1.1317771791645662e-47,2.5793463799642706e-47,2.7333788861644027e-45,3.5516182431326546e-47,1.7623190348058846e-50,7.136090831176404e-56,5.173480073538859e-31,9.64897278982834e-45,2.5397450040220916e-40,4.3772464107480155e-41,7.953966788132316e-49,1.1505410327495647e-43,4.248314019725095e-43,1.6472269934236442e-37,1.1045280159395517e-57,3.904892954643275e-45,7.511075208142952e-38,1.2121346343744703e-51,2.2822406663752256e-59,1.975807487285694e-51,1.61972265471833e-45
1.9452704811541896e-15,0.10760789761450688,3.76,0.0,0.770253821266418,0.9999999960616912,4.100159888873378e-32,0.0,7.523286978177539e-25,9.265846908572001e-14,9.26584683868466e-14,4.677506510558259e-15,9.313318382971207e-27,1.13414443295058e-25,6.969976739353418e-22,6.969500971643661e-22,3.2944909601613967e-17,8.639156831056584e-30,4.677506522739957e-15,1.9025495234726664e-28,1.8712684546984257e-23,1.1584128177466958e-23,7.526251398550961e-25,1.6332601461845872e-38,5.611013340553568e-32,5.7493615876327374e-37,3.2944909601018506e-17,2.897484895400665e-33,7.65022205585537e-26,2.6849919612809174e-45,1.7969016847674624e-24,9.369156885729536e-26,5.324683957354299e-35,2.2620959888758002e-33,5.264671866463553e-30,3.892997871802585e-27,3.938303986028504e-09,9.986006338823599e-29,9.994906376193523e-49,1.0433196660703338e-36,1.371971895407037e-38,4.116857538819769e-38,3.3563251959183095e-30,2.187295389295999e-47,4.2667534471278513e-47,4.5215421695448555e-45,5.875069776617933e-47,2.915228869642506e-50,1.3500657149621182e-55,7.3676145477846495e-31,1.5961284112365884e-44,4.2012339097009776e-40,7.408075526936421e-41,1.5371996311848766e-48,1.9471767609878274e-43,7.189869859384582e-43,2.724834559240535e-37,2.4023953572606755e-57,6.459454326823673e-45,1.2424769310489086e-37,2.2932159208191653e-51,4.410689343541415e-59,3.919081286828934e-51,2.6793374081559368e-45
