Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097)
1.4590099421770304e-07,0.0838168384468653,3.76,0.0,0.4986112677098167,0.995592347240378,0.0006546938222147179,0.0,5.3321784191460256e-05,0.00473743373221575,0.0008965014667216036,0.0036365284151677045,1.6826699037774366e-08,3.3896109378050593e-10,0.0002890184444938715,0.0005023937172268803,0.0013309090873688235,0.0016637786284809358,0.00024438330398511495,3.66497660949799e-05,0.00016527321826892286,1.297143313510486e-05,0.00010483899787289025,2.7589815948594667e-05,4.559680921221815e-06,1.0717138408946864e-08,1.5799174505722087e-05,1.8404600549763731e-06,9.800344044823249e-08,1.249485649568006e-11,6.417199147086135e-06,3.235052265215431e-06,2.98283127194903e-07,5.2385456988900876e-08,3.3175735250269943e-08,6.574649699578951e-05,0.0014883688891884487,7.271720440345436e-10,2.9227329403869215e-13,2.247102908704287e-07,1.1200737932627699e-08,3.1468845852883204e-07
1.4832559396127594e-07,0.08381830936445175,3.76,0.0,0.4984518833420534,0.9955234407438357,0.0006764867859449285,0.0,5.39575376955562e-05,0.004834349011815819,0.0008977273328948595,0.0037356612581642672,1.686640879083316e-08,3.394403082864938e-10,0.00029012614898681223,0.0005039830067413692,0.0013646682494071528,0.0017103170065309637,0.00024974359837255975,3.676857655077566e-05,0.00016747959178394135,1.3332005417356432e-05,0.0001099170266405736,2.9028997690230423e-05,4.9141667659161194e-06,1.1621488003780216e-08,1.6377756901760265e-05,1.9776806490049743e-06,1.0066907731969653e-07,1.3549789741445375e-11,6.758251209788697e-06,3.3561122404813996e-06,3.18503855282637e-07,5.5339614868823056e-08,3.4481371908646625e-08,6.778061897109323e-05,0.0014882658871957712,7.556331493923051e-10,3.154195562418666e-13,2.3248451943015743e-07,1.1718702031567174e-08,3.319258173660422e-07
1.5075019370484884e-07,0.08381978260600513,3.76,0.0,0.49829193107792474,0.9954543015068948,0.0006985293884247516,0.0,5.458385873464837e-05,0.004931427396300166,0.0008988564237604389,0.0038351215049073277,1.6903277944358034e-08,3.398802450306068e-10,0.0002911938187092735,0.0005054406164115085,0.0013985249122089865,0.0017570460160057483,0.00025510063989968263,3.6877283596072325e-05,0.00016964298321132156,1.3693803240182922e-05,0.0001151333238054539,3.050473732114879e-05,5.287934991074166e-06,1.258742451936069e-08,1.697634967406167e-05,2.122028794348395e-06,1.0334304022441257e-07,1.467658803925183e-11,7.111161584420183e-06,3.479092730480849e-06,3.397670422403224e-07,5.838579218058516e-08,3.58318563512948e-08,6.982974955599603e-05,0.0014881625369624599,7.850719888180016e-10,3.3986597738874397e-13,2.403169434728417e-07,1.2248587710822815e-08,3.4967619327728116e-07
1.5317479344842174e-07,0.083821258003819,3.76,0.0,0.4981314337920701,0.9953849364308663,0.0007208176870433065,0.0,5.5201062473892205e-05,0.0050286576703441254,0.0008998941927143003,0.003934884223947765,1.6937464113695056e-08,3.4028311305527626e-10,0.0002922236882643176,0.0005067729855403166,0.0014324741802943881,0.001803954151780682,0.0002604536113808968,3.697637983101795e-05,0.00017176456196285684,1.405673079345018e-05,0.00012048836154426885,3.201660108789891e-05,5.681555250108982e-06,1.3617962976178052e-08,1.759541093494909e-05,2.2737037097670368e-06,1.0602465079293642e-07,1.5878768498409313e-11,7.476070723425126e-06,3.6039647906159824e-06,3.621075556549983e-07,6.15240341682715e-08,3.722871788253293e-08,7.18934433976689e-05,0.0014880588488222915,8.155211224406004e-10,3.6565379959773924e-13,2.482047740754255e-07,1.2790349542650441e-08,3.679392342232057e-07
1.5559939319199464e-07,0.08382273539811101,3.76,0.0,0.49797041332497816,0.9953153520436185,0.0007433478692996503,0.0,5.58094559638708e-05,0.005126029195156888,0.0009008457901586886,0.004034925574705277,1.6969116417860582e-08,3.406509992518448e-10,0.0002932178651449299,0.0005079862997726627,0.0014665114359280107,0.0018510304484056416,0.0002658017385983195,3.706633870584377e-05,0.00017384549592026384,1.4420696455589803e-05,0.00012598257703042487,3.356413734386509e-05,6.09559656402557e-06,1.4716188768903521e-08,1.8235392808466378e-05,2.432904353992306e-06,1.087132604760137e-07,1.71599298885645e-11,7.853115103540862e-06,3.730699340654155e-06,3.8556065636923666e-07,6.475434040271571e-08,3.867350490227866e-08,7.3971275504775e-05,0.001487954832548792,8.470134759151858e-10,3.928243794880951e-13,2.5614537071075664e-07,1.334394146872527e-08,3.867143760912792e-07
1.5802399293556754e-07,0.08382421463671694,3.76,0.0,0.49780889052427063,0.9952455545207526,0.0007661162493375448,0.0,5.6409338035494766e-05,0.0052235318855122235,0.000901716080145341,0.004135222763911973,1.6998375912086072e-08,3.409858749838448e-10,0.00029417833698849004,0.0005090864959053723,0.0015006323232599308,0.001898264459382429,0.0002711442879095267,3.71476148489098e-05,0.00017588694782675945,1.478561262857041e-05,0.00013161637396292173,3.5146878336941304e-05,6.53062704762342e-06,1.5885255982518076e-08,1.889674128740124e-05,2.59982934901275e-06,1.114082493511742e-07,1.8523750625926246e-11,8.242427350862968e-06,3.859267194281826e-06,4.1016198764507046e-07,6.807666729513261e-08,4.0167783481497626e-08,7.606284034474234e-05,0.0014878504973895375,8.795823110355121e-10,4.214191724586958e-13,2.6413623655352225e-07,1.390931699078994e-08,4.0600085854864785e-07
1.6044859267914044e-07,0.08382569557478953,3.76,0.0,0.4976468852849458,0.995175549705588,0.000789119264447862,0.0,5.7000999235223004e-05,0.005321156187206832,0.0009025096561227682,0.0042357540031782714,1.7025376001749394e-08,3.4128960236967284e-10,0.00029510697843304195,0.0005100792672025076,0.0015348327333527222,0.0019456462368123296,0.0002764805639919072,3.722064443799896e-05,0.00017789007209463215,1.5151395576850006e-05,0.00013739012403681552,3.6764341907375366e-05,6.987213651033339e-06,1.7128385658386233e-08,1.957989610896226e-05,2.774676908167582e-06,1.1410902496041792e-07,1.9973986700376933e-11,8.644136364974814e-06,3.989639086697151e-06,4.3594756466489576e-07,7.149093051721367e-08,4.171313595896195e-08,7.816775096895992e-05,0.0014877458520943343,9.132611968451282e-10,4.514797181032461e-13,2.721750136368846e-07,1.4486429345962338e-08,4.2579774025448165e-07
1.6287319242271334e-07,0.08382717807450286,3.76,0.0,0.4974844165885383,0.9951053431280181,0.0008123534715544943,0.0,5.7584721795911644e-05,0.005418893054994105,0.0009032308558338682,0.004336498467722544,1.7050242837985406e-08,3.415639402372615e-10,0.00029600555759261743,0.0005109700691265435,0.0015691087900492208,0.0019931663114558986,0.000281809907716142,3.7285845607564615e-05,0.00017985601199353658,1.5517965270505966e-05,0.0001433041683563876,3.841603309658257e-05,7.465921915976559e-06,1.8448864017339676e-08,2.0285290647975715e-05,2.9576447688289882e-06,1.168150211796272e-07,2.1514469552437357e-11,9.05836744164588e-06,4.121785700356974e-06,4.629537643664475e-07,7.499700732625401e-08,4.331115956129068e-08,8.028563816667525e-05,0.0014876409049420418,9.480839812832467e-10,4.830476267026827e-13,2.8025947790848826e-07,1.5075231667759078e-08,4.4610391342987733e-07
1.6529779216628624e-07,0.08382866200476297,3.76,0.0,0.4973215025411679,0.995034940022296,0.0008358155436978187,0.0,5.816077963905991e-05,0.005516733931032881,0.0009038837754080246,0.0044374362562955485,1.707309569535146e-08,3.4181054975980666e-10,0.00029687574216902236,0.0005117641254055172,0.001603456836637034,0.0020408156732400723,0.00028713169414165175,3.734361888539142e-05,0.0001817858971867051,1.588524523269485e-05,0.00014935881879228136,4.010144566818962e-05,7.967315746131078e-06,1.9850040646434097e-08,2.1013351826501187e-05,3.1489301294572957e-06,1.195256971208689e-07,2.3149103907834184e-11,9.485242393668825e-06,4.255677688987706e-06,4.912173156077078e-07,7.859473879438883e-08,4.4963465048036313e-08,8.241614964807923e-05,0.0014875356637704383,9.840847633947028e-10,5.161645667373546e-13,2.8838753422851885e-07,1.5675677133828718e-08,4.669181177873604e-07
1.6772239190985914e-07,0.08383014724092502,3.76,0.0,0.4971581604104536,0.9949643453438173,0.0008595022665280179,0.0,5.8729438404666824e-05,0.005614670723883178,0.0009044722826897418,0.004538548352320843,1.7094047331995542e-08,3.4203099979723726e-10,0.0002977191052176218,0.0005124664343651897,0.0016378734232674543,0.002088585752241126,0.00029244533062717945,3.739434765285689e-05,0.00018368084158465424,1.6253162391553524e-05,0.00015555435928395046,4.1820063542969724e-05,8.491957190991598e-06,2.133532665562991e-08,2.1764500038801056e-05,3.3487295908165798e-06,1.2224053606843637e-07,2.488186557668088e-11,9.924879669466598e-06,4.391285699963397e-06,5.207752896564786e-07,8.228393194180921e-08,4.6671675383373685e-08,8.455894925680371e-05,0.001487430136000113,1.0212978661339994e-09,5.50872253359191e-13,2.965572113468676e-07,1.6287719101328556e-08,4.882389538255457e-07
1.7014699165343204e-07,0.08383163366451792,3.76,0.0,0.4969944066612817,0.9948935637849562,0.0008834105348189859,0.0,5.929095550530995e-05,0.005712695788073924,0.000905000029843792,0.004639816586263772,1.7113204332834564e-08,3.4222677195724116e-10,0.0002985371305845359,0.0005130817754634357,0.0016723552950881613,0.0021364684001660837,0.0002977502550499983,3.743839862364601e-05,0.0001855419414882442,1.662164693661685e-05,0.00016189104708882747,4.357136214966421e-05,9.040406242614516e-06,2.2908192810232933e-08,2.2539149090637472e-05,3.557239101142547e-06,1.2495904444841517e-07,2.6716799224645307e-11,1.0377394469156322e-05,4.52858039514832e-06,5.516650909983782e-07,8.606436177460456e-08,4.8437424435754235e-08,8.671371621183114e-05,0.0014873243286555927,1.0597578097885282e-09,5.872124377630721e-13,3.047666568913732e-07,1.6911311230821218e-08,5.100648954975374e-07
1.7257159139700494e-07,0.08383312116297596,3.76,0.0,0.4968302569904205,0.9948225997899942,0.0009075373490121953,0.0,5.9845580201397655e-05,0.0058108019042618945,0.0009054704652749164,0.004741223599234446,1.7130667436287354e-08,3.423992653799128e-10,0.0002993312180322692,0.000513614715971299,0.0017068993810508903,0.002184455872350081,0.00030304593412756734,3.7476122336358266e-05,0.00018737027399508158,1.6990632179796127e-05,0.00016836911397967046,4.535480969395832e-05,9.613220644647668e-06,2.4572167644527027e-08,2.3337706151910336e-05,3.7746539050596676e-06,1.2768075083204998e-07,2.8658016122686068e-11,1.0842898857806956e-05,4.667532470295841e-06,5.839244484562126e-07,8.993577322836735e-08,5.026235570671211e-08,8.888014437863614e-05,0.0014872182483913884,1.0994992860381665e-09,6.25226897401354e-13,3.130141323946257e-07,1.7546407599512375e-08,5.323943022641158e-07
1.7499619114057784e-07,0.08383460962937878,3.76,0.0,0.49666572635998263,0.994751457569212,0.0009318798117987074,0.0,6.039355369484295e-05,0.005908982259995885,0.0009058868448982557,0.004842752807824117,1.7146531845122382e-08,3.4254980126879963e-10,0.0003001026880702482,0.0005140696177515418,0.0017415027833570657,0.002232540810282805,0.0003083318618357803,3.750785365696265e-05,0.0001891668956452359,1.7360054420937273e-05,0.00017498876739157872,4.716986834809742e-05,1.0210955713054952e-05,2.6330835561639198e-08,2.416057172169075e-05,4.001168496050077e-06,1.3040520497336633e-07,3.07096918808661e-11,1.132150187567283e-05,4.808112673090063e-06,6.17591406613002e-07,9.389788301899061e-08,5.2148121089833906e-08,9.105794156923246e-05,0.0014871119015127852,1.140557132670322e-09,6.649574269853361e-13,3.2129800838281905e-07,1.819296280459917e-08,5.552254305447932e-07
1.7742079088415074e-07,0.08383609896219874,3.76,0.0,0.4965008290297371,0.9946801411121803,0.0009564351247464364,0.0,6.0935109238677035e-05,0.0060072304310957135,0.000906252242794935,0.004944388370168979,1.7160887521995738e-08,3.4267962718441586e-10,0.0003008527865061754,0.0005144506440913252,0.0017761627675061471,0.0022807162246731754,0.0003136075579182642,3.7533912287527566e-05,0.00019093284128407804,1.772985281795549e-05,0.00018175019152019573,4.9015995363804336e-05,1.0834164167958367e-05,2.81878349242945e-08,2.5008139604745846e-05,4.236976572282739e-06,1.3313197688036337e-07,3.2876064171973205e-11,1.1813309645226393e-05,4.9502918199118334e-06,6.527043175304005e-07,9.795038140240384e-08,5.4096379660745225e-08,9.324682887068065e-05,0.001487005293991825,1.1829663089668107e-09,7.064458302156902e-13,3.29616759546518e-07,1.8850932057449185e-08,5.785564445814739e-07
1.7984539062772364e-07,0.08383758906505666,3.76,0.0,0.49633557858828237,0.9946086542002938,0.0009812005849787729,0.0,6.147047226037128e-05,0.006105540363651469,0.0009065695612855006,0.005046115153230799,1.7173819470269616e-08,3.427899210995356e-10,0.00030158268873354193,0.0005147617665509953,0.001810876752913127,0.002328975479057942,0.0003188725664814744,3.755460327808602e-05,0.00019266912312177506,1.8099969261522532e-05,0.0001886535483726335,5.0892644111293456e-05,1.1483395976034272e-05,3.0146856140746805e-08,2.588079689869297e-05,4.482270995617487e-06,1.358606559193678e-07,3.5161430450375244e-11,1.231842547485067e-05,5.094040811405988e-06,6.893018327537868e-07,1.0209293384535175e-07,5.610879649882418e-08,9.544654000151095e-05,0.0014868984314898772,1.2267618717697995e-09,7.497339121904412e-13,3.3796896000991864e-07,1.952027126928189e-08,6.023854267308524e-07
1.8226999037129654e-07,0.08383907984648556,3.76,0.0,0.49616998798309225,0.9945370004185938,0.0010061735819097868,0.0,6.199986049686352e-05,0.006203906356644933,0.0009068415404522599,0.005147918701279695,1.7185408000700624e-08,3.4288179523564793e-10,0.00030229350377003505,0.000515006771795821,0.0018456423040633118,0.002377312273956695,0.0003241264546706238,3.757021753889222e-05,0.00019437672997059166,1.8470348254265226e-05,0.00019569897877265972,5.279926504727615e-05,1.215919820291644e-05,3.221163974981241e-08,2.677892399096247e-05,4.7372437536050695e-06,1.385908499527664e-07,3.75701456703866e-11,1.283694995908546e-05,5.239330646922229e-06,7.274228955949553e-07,1.0632518260961371e-07,5.818704154120793e-08,9.765682069543552e-05,0.0014867913193764612,1.2719789522365449e-09,7.948634724404567e-13,3.4635327871224137e-07,2.0200937128979073e-08,6.267103872027725e-07
1.8711918985844232e-07,0.08384206310241824,3.76,0.0,0.4958378350355513,0.9943932056688849,0.0010567321859828093,0.0,6.304154600617352e-05,0.006400785385951078,0.0009072596822352064,0.005351701478043088,1.7204854061605676e-08,3.4301442543127145e-10,0.00030366199851058714,0.0005153126932913439,0.001915319038528828,0.0024741948823999447,0.0003345992464646773,3.758731186059589e-05,0.000197709753849997,1.9211684274779705e-05,0.0002102165232110443,5.670021591179604e-05,1.3592686874965857e-05,3.6673695505027414e-08,2.8653075634144318e-05,5.276987650888021e-06,1.440543020639598e-07,4.277531661378021e-11,1.3914614268655597e-05,5.534417417792097e-06,8.08392852418336e-07,1.1505723102211753e-07,6.254771371290878e-08,0.00010210813033184809,0.0014865763664082042,1.3668184295423465e-09,8.908141619654722e-13,3.6321339403562e-07,2.159607983220741e-08,6.768399766098497e-07
1.914834693968735e-07,0.08384474952856222,3.76,0.0,0.4955378517839407,0.99426325202494,0.0011029202935672784,0.0,6.396066136747503e-05,0.006578117692951476,0.0009075054235995554,0.005535236314365069,1.7218479292814677e-08,3.430807327365325e-10,0.00030483826189973544,0.0005153963420704569,0.0019781827071476705,0.0025615975929221303,0.00034398281414519587,3.758798117243088e-05,0.00020062082936534798,1.9879277323853413e-05,0.00022376921680501805,6.03080342829676e-05,1.4979121594829954e-05,4.108973710400686e-08,3.0430597872989904e-05,5.797763996679275e-06,1.489730063825977e-07,4.792660969912431e-11,1.4931326686630631e-05,5.8049767361399805e-06,8.868727417695116e-07,1.2321882365595426e-07,6.671426477891666e-08,0.00010614813182681024,0.00148638210345989,1.4573887253889125e-09,9.838866432069188e-13,3.7848577409075494e-07,2.289002916600785e-08,7.23631728118633e-07
1.958477489353047e-07,0.08384743693175885,3.76,0.0,0.4952369414012156,0.9941328056169745,0.001149744106888222,0.0,6.48634692681519e-05,0.0067555573968401126,0.0009076403646897743,0.00571882292684392,1.722881177946515e-08,3.4310201575428616e-10,0.0003059672757635272,0.0005153169187768246,0.0020411813699790244,0.0026491674078104543,0.00035332454851246534,3.757613322453664e-05,0.00020345325725475591,2.0546965483035604e-05,0.0002377835477199647,6.400437123858834e-05,1.6460006175119557e-05,4.5908711642232545e-08,3.22962528219834e-05,6.352840533791915e-06,1.5389128177579692e-07,5.354766994181431e-11,1.5992933395586295e-05,6.08008319508627e-06,9.709071466395857e-07,1.3166455868670564e-07,7.112017798859274e-08,0.00011021891387698747,0.0014861871034765562,1.5531121863996143e-09,1.0835747037612784e-12,3.938453891510033e-07,2.4220045567020808e-08,7.719971253094337e-07
2.0021202847373588e-07,0.08385012492877249,3.76,0.0,0.49493515977921926,0.9940018815844917,0.0011971913316534094,0.0,6.57509821552299e-05,0.006933081942834131,0.0009076756970716316,0.005902397767461396,1.723618070202152e-08,3.4308281886484305e-10,0.0003070535606045765,0.0005150906945181293,0.0021043050745285364,0.0027368778823982183,0.0003626226094276911,3.75530192092803e-05,0.00020621190898964983,2.121450520465101e-05,0.0002522596883724823,6.778602069228841e-05,1.8038409969780762e-05,5.115399665719876e-08,3.425201881990959e-05,6.943301265012866e-06,1.5880740798859298e-07,5.966567700273269e-11,1.709993484427195e-05,6.35957277871577e-06,1.0607328103406272e-06,1.4039168993940648e-07,7.577522909874457e-08,0.00011431935616685328,0.001485991389117218,1.6541935764497115e-09,1.1901211879248651e-12,4.092873446824607e-07,2.5585912408708928e-08,8.219230520104233e-07
2.0457630801216707e-07,0.08385281317042054,3.76,0.0,0.49463255810678874,0.9938704937429317,0.001245250405367381,0.0,6.662414487587673e-05,0.007110671304931203,0.0009076215075587548,0.0060859022772835605,1.724088298324189e-08,3.430272380830403e-10,0.0003081011902478571,0.0005147325128376385,0.0021675448413235507,0.0028247050314439,0.0003718753162981033,3.75197807436395e-05,0.00020890139440060793,2.1881672209880183e-05,0.0002671976547956322,7.164980184734902e-05,1.97173630218454e-05,5.684934628510008e-08,3.6299806135154573e-05,7.570218844568863e-06,1.6371980092560277e-07,6.630823607675879e-11,1.8252809749835375e-05,6.643283336989e-06,1.1565890092005542e-06,1.4939732707177164e-07,8.068916495251674e-08,0.00011844842399819063,0.0014857949810696536,1.76083682801983e-09,1.3037684907034752e-12,4.248074207387373e-07,2.6987425287635036e-08,8.733962399139818e-07
