Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148)
1.2757866044900943e-09,0.6958323940854071,2.6727983987603576e-10,4.600257003269313e-13,2.2681915122466877e-13,9.098270494549798e-10,0.0,0.0,6.608605902002575e-09,5.231292655234013e-14,4.705017490994363e-18,1.412203679062517e-12,5.994105938164515e-25,4.0109360356399157e-32,2.0210505306078683e-22,4.396018211863628e-33,1.0880659848731313e-34,4.0677655327042184e-36,3.1808336985407544e-35,1.2186274322989825e-52,2.285813361084359e-50,3.107932896733495e-59,1.438954682228092e-35,2.3230506497243726e-51,2.295819608924704e-41,3.0230223959919644e-48,1.750716709676546e-58,1.3444366886936187e-67,4.3894857804042935e-72,1.0632260204213229e-72,5.148803514608259e-49,2.6100944912553167e-59,7.288445930076608e-62,1.3385747186881669e-61,3.76,0.0,0.8505845157479812,0.99951873708299,1.7405056758917463e-15,9.580840068593627e-46,2.50787659609934e-07,2.510558932232515e-07,6.608850613053306e-09,1.1240573768913873e-15,4.484976748070418e-15,2.664099468035782e-10,1.3780056045416012e-12,2.5544877458670367e-13,1.3810624850602463e-13,5.256118986490047e-15,4.0689491987294274e-19,1.03765035942192e-21,9.093494433469818e-10,1.9587624768702395e-19,1.2051913144445485e-19,3.663896882013265e-13,5.386099154949776e-26,1.1023179893230798e-16,8.761126256469972e-17,2.914543865767029e-20,9.13254282024347e-22,2.383028155912659e-21,6.107529263121922e-20,7.853940737362916e-20,6.644297685440428e-29,0.0004812560396715196
1.306037459918266e-09,0.6958323948263816,2.800853489132e-10,4.843495684139099e-13,2.3993519365605117e-13,9.31423717662885e-10,0.0,0.0,6.765285081082759e-09,5.482291760695296e-14,5.047624458734243e-18,1.5148947018903695e-12,6.432926867294046e-25,4.4904615247463907e-32,2.119845306391725e-22,4.830383868942685e-33,1.195651168668693e-34,4.5750538196986077e-36,3.5761020404983316e-35,1.4502634697718003e-52,2.756868638782426e-50,3.837083441072668e-59,1.586350206405226e-35,2.762341113055688e-51,2.5819784383821793e-41,3.5618617142320533e-48,2.0649062533624097e-58,1.625985663276698e-67,5.42481789116046e-72,1.313981411441245e-72,6.071737694940185e-49,3.1473548045507076e-59,8.815547849798899e-62,1.6156819110735128e-61,3.76,0.0,0.8505845096167785,0.999517444286175,1.8819190659945333e-15,1.1044721504194817e-45,2.567277133295979e-07,2.5700881447497355e-07,6.765554692666723e-09,1.189467349792422e-15,4.666344619144083e-15,2.7915332156746075e-10,1.4773040651670824e-12,2.6763757611391635e-13,1.447330525614743e-13,5.508606639582052e-15,4.269033300864178e-19,1.1128600580429996e-21,9.309114318163026e-10,2.0676425258949676e-19,1.2649193323055622e-19,3.839634164870061e-13,5.9040818998984e-26,1.1669381750507795e-16,9.046238518710672e-17,3.1994578220373166e-20,9.797785639992998e-22,2.55869826061971e-21,6.551861588571541e-20,8.425804211657003e-20,7.187707563992184e-29,0.00048254866691548986
1.3362883153464375e-09,0.6958323955673564,2.9318957033018335e-10,5.094016105687025e-13,2.5351465330256757e-13,9.530220202563755e-10,0.0,0.0,6.921964029336027e-09,5.739171377465328e-14,5.406468853072525e-18,1.6224392056915106e-12,6.892865869375535e-25,5.015091888590247e-32,2.221142660452972e-22,5.2963849579909966e-33,1.3110808243974822e-34,5.131878058332116e-36,4.0097158421941973e-35,1.7197946542124604e-52,3.310755199593808e-50,4.714478583721396e-59,1.7450954222629385e-35,3.2721858106584246e-51,2.896062871160313e-41,4.1810138555555693e-48,2.426435254998915e-58,1.958119074910233e-67,6.672251648264972e-72,1.6161013291337475e-72,7.133329421285253e-49,3.7790053190727773e-59,1.0617644453430376e-61,1.9418520020857044e-61,3.76,0.0,0.8505845034855739,0.9995162514443963,2.031421412260266e-15,1.2691502090481708e-45,2.626674658854123e-07,2.629617359113635e-07,6.922260090617223e-09,1.2570769185295602e-15,4.8499924400081924e-15,2.921925256016446e-10,1.581212031587361e-12,2.8010725708930144e-13,1.5151516221594326e-13,5.767039452630133e-15,4.474145946214328e-19,1.1916179738777108e-21,9.524734165640965e-10,2.180121887171902e-19,1.326179009948435e-19,4.019484775990389e-13,6.458133110103099e-26,1.2335720026513862e-16,9.332255641596203e-17,3.504749559243612e-20,1.0494578997980278e-21,2.7428972037142277e-21,7.017215975306309e-20,9.024766980103673e-20,7.762245806400685e-29,0.00048374133882156655
1.366539170774609e-09,0.695832396308332,3.065924428956158e-10,5.351890499939292e-13,2.675646005692715e-13,9.7462199492188e-10,0.0,0.0,7.078642763402213e-09,6.001931472233152e-14,5.781926323480785e-18,1.7349485443250605e-12,7.374445075096121e-25,5.587954685929369e-32,2.3249566171336475e-22,5.79555324596945e-33,1.43473560044089e-34,5.7418050035578685e-36,4.4843987182887417e-35,2.03245757854138e-52,3.959653892323361e-50,5.7658426589719065e-59,1.915795789582892e-35,3.862017446404901e-51,3.2400823472901625e-41,4.8902162423156443e-48,2.8411488704360325e-58,2.348502243277012e-67,8.169007275079588e-72,1.9785980161752358e-72,8.350590613487096e-49,4.518924539728883e-59,1.2736637051984553e-61,2.3243785746205688e-61,3.76,0.0,0.8505844973543678,0.9995151508283808,2.189295708352894e-15,1.453921503025109e-45,2.686069172920968e-07,2.6891465754366746e-07,7.078966871434776e-09,1.3269059326866747e-15,5.0358612494264535e-15,3.0552743288948556e-10,1.6898296118509113e-12,2.9285760630516494e-13,1.5845257993382713e-13,6.031419546106001e-15,4.684302703878174e-19,1.2740058243188493e-21,9.740353975903522e-10,2.2962486744195218e-19,1.388976276402917e-19,4.203448510956701e-13,7.049842350780273e-26,1.3022244808133872e-16,9.61911831692389e-17,3.831366308990841e-20,1.1223654358470033e-21,2.9358364068346378e-21,7.504076330893307e-20,9.651455791377702e-20,8.368987989986514e-29,0.0004848417846625448
1.3967900262027807e-09,0.6958323970493083,3.2029390537195335e-10,5.617191078511003e-13,2.820921006775639e-13,9.96223679338153e-10,0.0,0.0,7.235321298756662e-09,6.270572012290456e-14,6.1743725007530906e-18,1.8525340242121184e-12,7.878189120560468e-25,6.2123191837437e-32,2.4313015606577756e-22,6.329460529738764e-33,1.5670061472975355e-34,6.40857214261253e-36,5.003000185779177e-35,2.3940840051632494e-52,4.717202604506957e-50,7.020633783302123e-59,2.0990761804860635e-35,4.5422906485038485e-51,3.6161424781520484e-41,5.700128800752179e-48,3.3154646305140034e-58,2.805758826951973e-67,9.957801532774093e-72,2.4118143454646903e-72,9.742176141886658e-49,5.382653713372424e-59,1.5219725822193395e-61,2.7714435724786196e-61,3.76,0.0,0.8505844912231597,0.9995141353065393,2.3558292313391198e-15,1.660722458804819e-45,2.7454606756438563e-07,2.748675793833727e-07,7.235675098723229e-09,1.3989737224173785e-15,5.223893603491391e-15,3.191579174461182e-10,1.8032566253075038e-12,3.0588841281870825e-13,1.6554530822812017e-13,6.301749093232985e-15,4.8995191436537375e-19,1.3601053232205174e-21,9.955973748950578e-10,2.4160710098080203e-19,1.4533170530690362e-19,4.3915251651390997e-13,7.680829440711525e-26,1.3729002333473904e-16,9.906771655796853e-17,4.180276646186383e-20,1.1985743221793702e-21,3.1377279200172255e-21,8.012926434958406e-20,1.0306497360524924e-19,9.009025194648834e-29,0.0004858571360278895
1.4270408816309523e-09,0.695832397790285,3.3429389651463333e-10,5.889990032585983e-13,2.9710421366546787e-13,1.0178271111762743e-09,0.0,0.0,7.39199964980026e-09,6.545092965489552e-14,6.584182996986074e-18,1.97530690434756e-12,8.404625213180526e-25,6.891599464112348e-32,2.540192234658035e-22,6.899718996348779e-33,1.708293209620176e-34,7.136092092125035e-36,5.568498498527939e-35,2.8111543309269503e-52,5.598632393230706e-50,8.51248470563305e-59,2.295581176906949e-35,5.324568417470225e-51,4.026447533606717e-41,6.622398025960024e-48,3.8564149387368295e-58,3.3395668568302724e-67,1.20875152616625e-71,2.927585378524003e-72,1.132850199977885e-48,6.38755310037442e-59,1.811995298221888e-61,3.292203054013836e-61,3.76,0.0,0.85058448509195,0.9995131982987485,2.531313538546902e-15,1.891629376699015e-45,2.804849167170287e-07,2.808205014422071e-07,7.392384835249641e-09,1.4732991118102745e-15,5.414033536547825e-15,3.3308385331759617e-10,1.921592603315931e-12,3.1919946594935253e-13,1.7279334965951317e-13,6.578030319951333e-15,5.119810836060142e-19,1.4499981809569749e-21,1.0171593484782024e-09,2.5396370239566866e-19,1.5192072537331996e-19,4.583714533683705e-13,8.352744216578992e-26,1.4456035278684524e-16,1.0195164859131512e-16,4.552470477728775e-20,1.278157712454099e-21,3.348784421672868e-21,8.544249939550869e-20,1.0990518369395027e-19,9.683464008453146e-29,0.0004867939730408969
1.4572917370591239e-09,0.6958323985312621,3.4859235507145577e-10,6.170359532900002e-13,3.12607994388164e-13,1.0394323280996483e-09,0.0,0.0,7.548677829942489e-09,6.825494300204632e-14,7.01173340555811e-18,2.1033783963115533e-12,8.95428319746673e-25,7.6293575289329e-32,2.6516437417028434e-22,7.507981592261808e-33,1.8590077204852086e-34,7.928457032431069e-36,6.18400348110644e-35,3.2908546108033132e-52,6.6209129278011555e-50,1.0279684307185982e-58,2.5059753718281954e-35,6.221613989823417e-51,4.4733029515021427e-41,7.669723949047715e-48,4.4716918251306506e-58,3.9607621972162985e-67,1.4613925607036645e-71,3.539415572844651e-72,1.3131869260980241e-48,7.5529691278553214e-59,2.1496789890398177e-61,3.896879210788169e-61,3.76,0.0,0.8505844789607381,0.9995123337337077,2.7160444644242087e-15,2.1488654054515136e-45,2.8642346476479215e-07,2.8677342373213843e-07,7.549096143026644e-09,1.549900431910421e-15,5.6062265231274424e-15,3.473051145802598e-10,2.0449367899497533e-12,3.327905552764422e-13,1.8019670683566232e-13,6.860265504887927e-15,5.345193352358952e-19,1.5437661044813785e-21,1.0387213183397743e-09,2.666994855931286e-19,1.5866527845842728e-19,4.780016411504123e-13,9.067266299147887e-26,1.5203383023399782e-16,1.0484250912743643e-16,4.948959031223238e-20,1.361188763975131e-21,3.5692192185639885e-21,9.098530369507322e-20,1.1704145467073608e-19,1.0393426532284388e-28,0.0004876583670018981
1.4875425924872955e-09,0.6958323992722402,3.631892197821619e-10,6.458371729727107e-13,3.2861049251876673e-13,1.0610393677640028e-09,0.0,0.0,7.705355851678072e-09,7.111775985296009e-14,7.45739930110781e-18,2.236859664280876e-12,9.527695620720772e-25,8.429306402630101e-32,2.765671542823836e-22,8.155942401497947e-33,2.019570897892456e-34,8.7899431799711e-36,6.852759361953968e-35,3.841137295866313e-52,7.802907658153005e-50,1.2365702493351537e-58,2.7309436743201274e-35,7.247488350444015e-51,4.959117870108133e-41,8.855930071102151e-48,5.169694037914382e-58,4.6814498584061045e-67,1.7600507737788632e-71,4.262672800768483e-72,1.5176593987122712e-48,8.900412936762022e-59,2.5416770797164454e-61,4.5968589769495506e-61,3.76,0.0,0.8505844728295241,0.9995115360095943,2.9103221173981635e-15,2.4348077270703882e-45,2.9236171172245803e-07,2.927263462653734e-07,7.70580908338839e-09,1.6287955334058557e-15,5.80041944086775e-15,3.61821575340302e-10,2.173388142701133e-12,3.4666147063728734e-13,1.8775538241060875e-13,7.148456979329836e-15,5.575682264575493e-19,1.6414907973844719e-21,1.0602832844797634e-09,2.798192653241479e-19,1.6556595442296295e-19,4.980430593275608e-13,9.82610486128271e-26,1.597108189638796e-16,1.0773986305177409e-16,5.370774843724307e-20,1.4477406377105552e-21,3.799246245781861e-21,9.676251122815447e-20,1.2448005270313981e-19,1.1140050383509708e-28,0.000488455919734077
1.517793447915467e-09,0.6958324000132187,3.7808442937818314e-10,6.754098752868685e-13,3.451187525493281e-13,1.0826482678173883e-09,0.0,0.0,7.86203372665767e-09,7.403937990077101e-14,7.92155623951212e-18,2.3758618250401035e-12,1.0125397798629916e-24,9.295313233000472e-32,2.8822914570437636e-22,8.845337032690229e-33,2.190414343492959e-34,9.725015298649163e-36,7.578147605851542e-35,4.4707858444585135e-52,9.16553913175907e-50,1.4819761339946348e-58,2.971191618429502e-35,8.417653632826371e-51,5.486407684030114e-41,1.0196036328609693e-47,5.959576556871366e-58,5.515123601907533e-67,2.1119311128192978e-71,5.114800405801181e-72,1.7489143251558644e-48,1.045375084903307e-58,2.995417610923768e-61,5.40479956645258e-61,3.76,0.0,0.8505844666983082,0.9995107999577585,3.1144508767347424e-15,2.7519949553481258e-45,2.982996576048261e-07,2.9867926905435757e-07,7.862523717060548e-09,1.7100017989878024e-15,5.996560534389413e-15,3.766331097335027e-10,2.307045333182852e-12,3.6081200212550637e-13,1.9546937908433091e-13,7.442607127201194e-15,5.811293145520196e-19,1.7432539599532583e-21,1.0818452468981582e-09,2.9332785718382483e-19,1.7262334237111836e-19,5.184956873431555e-13,1.06309983977837e-25,1.6759165402890264e-16,1.1064330766579898e-16,5.818971750505862e-20,1.5378864983118547e-21,4.03908006672436e-21,1.0277895470977594e-19,1.3222724363968987e-19,1.192448869861191e-28,0.000489191799886898
1.5480443033436387e-09,0.695832400754198,3.9327792258253547e-10,7.057612711645016e-13,3.621398137920502e-13,1.1042590659001755e-09,0.0,0.0,8.018711465753142e-09,7.701980284284019e-14,8.404579757864168e-18,2.520495947992721e-12,1.0747927880762902e-24,1.0231402390339011e-31,3.001519660904796e-22,9.577943015037859e-33,2.3719801435425354e-34,1.073833125102897e-35,8.363689745710532e-35,5.189483368711761e-52,1.0731964890676963e-49,1.7697455478706558e-58,3.227445675961586e-35,9.749082652887417e-51,6.057796624152707e-41,1.1706335155019754e-47,6.851302614636176e-58,6.476794297301296e-67,2.5251915745564372e-71,6.115548588044337e-72,2.009827744907942e-48,1.223940729536934e-58,3.51917681587796e-61,6.334741286942289e-61,3.76,0.0,0.8505844605670903,0.9995101208092284,3.3287393893991284e-15,3.10313475156701e-45,3.042373024267129e-07,3.046321921117741e-07,8.019240104224892e-09,1.7935361553929563e-15,6.1945993801068215e-15,3.9173959192511095e-10,2.4460067478285565e-12,3.7524194008963737e-13,2.033386996024145e-13,7.742718385042927e-15,6.0520415688099465e-19,1.8491372892297106e-21,1.1034072055949493e-09,3.0723007761113663e-19,1.7983803065214088e-19,5.393595046161983e-13,1.1483714497030112e-25,1.7567664435012523e-16,1.1355247027051339e-16,6.294624873858874e-20,1.6316995141332568e-21,4.288935873074228e-21,1.090394655937461e-19,1.4028929301423166e-19,1.2747910134769686e-28,0.0004898707764323091
1.5782951587718103e-09,0.6958324014951779,4.0876963810984047e-10,7.368985694888999e-13,3.796807103806911e-13,1.125871799645057e-09,0.0,0.0,8.175389079117718e-09,8.005902838047438e-14,8.906845374451078e-18,2.6708730551722207e-12,1.139582691596745e-24,1.1241758564993469e-31,3.123372687997247e-22,1.03555802031457e-32,2.564720972078896e-34,1.1834746590243325e-35,9.213050213675912e-35,6.0078854818787715e-52,1.2527764389227672e-49,2.1061424831845607e-58,3.5004535731995294e-35,1.1260374828533787e-50,6.676020362162891e-41,1.3404470703172318e-47,7.855698314500318e-58,7.583127508168392e-67,3.0090473769441398e-71,7.287226478774083e-72,2.3035199063009675e-48,1.4286580758623292e-58,4.122158260856778e-61,7.402227991130689e-61,3.76,0.0,0.8505844544358699,0.9995094941638037,3.553500566916876e-15,3.491111660953613e-45,3.101746462029517e-07,3.105851154505431e-07,8.175958304578767e-09,1.8794150851360112e-15,6.3944868519473356e-15,4.0714089610985145e-10,2.5903704885912983e-12,3.8995107513198543e-13,2.1136334675582592e-13,8.048793241994918e-15,6.297943108889464e-19,1.959222479069535e-21,1.1249691605701258e-09,3.2153074388868975e-19,1.8721060686193462e-19,5.606344905413756e-13,1.2386049614416995e-25,1.8396607466433619e-16,1.1646700593018006e-16,6.79883061191715e-20,1.729252857251225e-21,4.549029484777967e-21,1.1554887407630036e-19,1.486724660502549e-19,1.361149887037301e-28,0.0004904972495707272
1.6085460141999819e-09,0.6958324022361587,4.2455951466645125e-10,7.688289770941887e-13,3.9774847127215277e-13,1.147486506677044e-09,0.0,0.0,8.332066576241579e-09,8.315705621866704e-14,9.428728588731856e-18,2.8271041212532195e-12,1.2069638917669283e-24,1.2330729863491316e-31,3.2478674284887098e-22,1.1180111190738429e-32,2.769100196320128e-34,1.3019319193492165e-35,1.0130039171543952e-34,6.937697515211085e-52,1.4581137381653327e-49,2.498208293298247e-58,3.790984611604789e-35,1.297187874385155e-50,7.343928640201855e-41,1.5309521293346365e-47,8.984509935795714e-58,8.852590803511612e-67,3.5738842761805056e-71,8.654976335171568e-72,2.6333708063645957e-48,1.662747330254325e-58,4.8145778767477586e-61,8.624435538821623e-61,3.76,0.0,0.8505844483046475,0.9995089159615391,3.78905158223597e-15,3.918995173513285e-45,3.161116889483928e-07,3.1653803908382146e-07,8.332678377389977e-09,1.9676546379404197e-15,6.596175087955393e-15,4.228368965120384e-10,2.7402343736404148e-12,4.0493919810768085e-13,2.1954332338077524e-13,8.36083423978027e-15,6.54901334105274e-19,2.0735912202010362e-21,1.146531111823678e-09,3.3623467414247315e-19,1.9474165784466007e-19,5.823206244892255e-13,1.3339828847572206e-25,1.9246020732600148e-16,1.193865954028309e-16,7.3327066275114e-20,1.8306197034841062e-21,4.819577350025399e-21,1.2231200909974871e-19,1.5738302766522984e-19,1.4516454604472982e-28,0.0004910752792471092
1.6387968696281534e-09,0.6958324029771399,4.406474909506699e-10,8.015596987650725e-13,4.1635012024823326e-13,1.1691032246134651e-09,0.0,0.0,8.488743966003072e-09,8.631388606585898e-14,9.970604881315492e-18,2.989300073562635e-12,1.2769910929072634e-24,1.3502830903383933e-31,3.3750211286536183e-22,1.2053441733237798e-32,2.9855919842823927e-34,1.4297313938003962e-35,1.111861534049423e-34,7.991756276393769e-52,1.6923114237946495e-49,2.9538404201720646e-58,4.0998299925421994e-35,1.4905821623569312e-50,8.064487926193771e-41,1.744208515172326e-47,1.0250464020437065e-57,1.0305611310699309e-66,4.231381651296791e-71,1.024707135990605e-71,3.003036411446296e-48,1.9297534270566698e-58,5.607755223878426e-61,1.0020308655391321e-60,3.76,0.0,0.8505844421734229,0.9995083824564344,4.035713866589909e-15,4.3900480129430405e-45,3.220484306779033e-07,3.224909630250017e-07,8.489400381547315e-09,2.058270441875116e-15,6.799617457758352e-15,4.3882746738577986e-10,2.8956959380567846e-12,4.202061001239227e-13,2.2787863235865916e-13,8.678843972691297e-15,6.805267841464516e-19,2.192325200284103e-21,1.1680930593555955e-09,3.513466873416177e-19,2.0243176969433407e-19,6.044178858064268e-13,1.434690571334041e-25,2.011592839748996e-16,1.2231094322510688e-16,7.897391837051934e-20,1.9358732324119692e-21,5.100796545229954e-21,1.293336983561312e-19,1.6642724247495336e-19,1.5463992555173848e-28,0.0004916086114619558
1.669047725056325e-09,0.6958324037181219,4.570335056530395e-10,8.350979372367363e-13,4.3549267591753417e-13,1.1907219910639674e-09,0.0,0.0,8.645421256716e-09,8.952951763371778e-14,1.0532849713939374e-17,3.1575717920909583e-12,1.3497193088262224e-24,1.4762745906952056e-31,3.504851390403227e-22,1.2977521179191667e-32,3.2146814146147117e-34,1.5674207420334529e-35,1.218288883013586e-34,9.184116524817739e-52,1.9587778654880515e-49,3.4818773671625534e-58,4.427803146073094e-35,1.7086445990358188e-50,8.84078409539904e-41,1.9824369504097742e-47,1.166733033679454e-57,1.1964744046174967e-66,4.994646010451577e-71,1.2095238726769872e-71,3.4164655765012504e-48,2.2335718754553218e-58,6.514211347712628e-61,1.1610706585518073e-60,3.76,0.0,0.8505844360421957,0.9995078901921569,4.293813106361887e-15,4.907734657389253e-45,3.2798487140636685e-07,3.284438872877111e-07,8.646124375607203e-09,2.151277714204801e-15,7.0047685308715034e-15,4.551124830152554e-10,3.0568524345265034e-12,4.357515725393862e-13,2.3636927661607243e-13,9.002825087577044e-15,7.066722187181842e-19,2.3155061039693303e-21,1.1896550031658695e-09,3.6687160329815847e-19,2.1028152775642896e-19,6.269262538161943e-13,1.5409161926520918e-25,2.1006352707946248e-16,1.2523977593991454e-16,8.494046399440276e-20,2.0450866273966503e-21,5.39290477500977e-21,1.3661876829088128e-19,1.7581137479790764e-19,1.6455343456982621e-28,0.0004921007025477745
1.6992985804844966e-09,0.6958324044591048,4.737174974566991e-10,8.694508931948826e-13,4.551831517175099e-13,1.2123428436305127e-09,0.0,0.0,8.802098456173271e-09,9.280395063693408e-14,1.1115838529448108e-17,3.3320301095036375e-12,1.4252038693206598e-24,1.611533179391593e-31,3.6373761708160232e-22,1.3954342910543446e-32,3.456864588648731e-34,1.7155692719876842e-35,1.332712396686776e-34,1.0530142342236163e-51,2.2612503238100123e-49,4.0921902806303384e-58,4.775740063859712e-35,1.9540153784573218e-50,9.676025138738752e-41,2.248028308970895e-47,1.324998781972725e-57,1.3854851581024522e-66,5.878355605941286e-71,1.4235009472953163e-71,3.8779176811991724e-48,2.5784761448788665e-58,7.547773598852425e-61,1.3418557954283514e-60,3.76,0.0,0.8505844299109663,0.999507435979643,4.563679239950183e-15,5.4757300958851486e-45,3.3392101114868295e-07,3.3439681188581165e-07,8.802850417836575e-09,2.2466912719611212e-15,7.211584045820382e-15,4.716918177150591e-10,3.2238008340329994e-12,4.515754069637743e-13,2.45015259124879e-13,9.332780283831962e-15,7.333391956175681e-19,2.4432156129573187e-21,1.2112169432544895e-09,3.828142426668026e-19,2.182915166294722e-19,6.498457078187565e-13,1.6528507180346282e-25,2.1917314136508894e-16,1.281728404562436e-16,9.12385170500998e-20,2.1583330756020242e-21,5.696120372169623e-21,1.4417204410649996e-19,1.8554168865963226e-19,1.7491753557137803e-28,0.0004925547415683267
