Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268)
0.11268379588989562,0.5121242782322785,1.0507673724402725e-07,3.1756514828711053e-07,1.211099126160984e-06,0.0034341674294709108,0.0,0.0,2.7570482859179332e-05,2.0472061341008982e-06,0.0034090075720970858,0.012811763679987417,8.094967097983895e-10,4.20214145441422e-23,2.0074307538649488e-17,7.14912779693561e-12,3.3565215761655463e-10,3.461246802650061e-05,1.9387408328485477e-12,7.686602955475113e-19,7.941332473069837e-15,3.0241958374883428e-22,6.756664539805769e-14,2.497992753522022e-09,4.077571101663667e-14,7.469118794266183e-10,4.0492943301544724e-20,4.64811834558326e-14,2.6725986668088863e-14,9.158960049345978e-19,9.564966479792716e-13,5.4554393551820485e-18,3.503880854551608e-17,1.249849323300188e-14,3.76,0.0,0.12067416151726383,0.6304671188470617,0.35712019438035913,4.352989793827458e-07,6.088465969149148e-08,0.03694115606741527,0.00010099588885062822,2.7064695096365655e-14,1.2486535769793794e-16,1.909988542261765e-08,2.828561803329443e-09,6.325734733063601e-06,0.3526963208972919,1.0324549353840544e-08,0.004611869407057375,1.2322327259389295e-06,9.30415236760984e-05,0.002859012315541781,7.119944582712725e-10,3.35298219104172e-05,1.6247684701603885e-08,7.88071324243861e-09,4.418861862006116e-12,0.0002744356008669362,3.167045644515404e-09,6.941964431158425e-07,3.414100669788112e-08,0.000899884365378564,4.771858761190033e-12,3.728559719108056e-05,4.488912740549451e-16,3.780124634911078e-09,6.308412539301222e-10,5.2328486968290215e-09,8.302328315654158e-06,1.8514436740179339e-09,5.408670237519895e-10,2.2889991733056467e-11,1.871148509990449e-07,1.7584644771734772e-10,7.498657746948872e-09,1.2993688434633371e-08,1.39086254136021e-07,1.057042426485172e-08,1.322791275885303e-08,1.3166325195457965e-12,2.1475473698199486e-09,4.86684097154741e-07,1.2524951329632288e-10,1.5375003266080732e-09,1.1490673249159181e-05,1.0100197713934341e-11,7.063962550760505e-14,5.255969788610749e-07,1.0131703623295434e-14,1.7078583245745631e-13,2.1516729684534923e-07,2.3832838171045957e-17
0.11327405799093059,0.5121343075685936,1.0499446696603953e-07,3.1934113913897683e-07,1.2167400976357933e-06,0.0034299814567642713,0.0,0.0,2.753361964714404e-05,2.030784608396083e-06,0.003439206694129325,0.012859340894493412,8.205455360397185e-10,4.192023943260393e-23,2.0365444128973878e-17,7.246124116894458e-12,3.408966118666432e-10,3.506449518341399e-05,1.9776110085533002e-12,7.806623308894888e-19,8.140423516754494e-15,3.121593971385696e-22,6.843786492123497e-14,2.547395115385291e-09,4.132436354517602e-14,7.614662540487317e-10,4.2121497264385594e-20,4.804711652362209e-14,2.7568195917923692e-14,9.489446915133367e-19,9.69382796272228e-13,5.588916335759481e-18,3.5701508308397735e-17,1.2892682014463212e-14,3.76,0.0,0.11948046485966848,0.6292806545166403,0.35824010821689345,4.397916199225332e-07,6.044112602273583e-08,0.037109480313241364,0.00010063394886106657,2.6816449703122553e-14,1.2372004611105241e-16,1.901675087126836e-08,2.82279065870889e-09,6.291080345044408e-06,0.3538237008678007,1.0244743101127362e-08,0.004599374986476019,1.2328957246548365e-06,9.335743015998307e-05,0.002859962337856346,7.072682039390241e-10,3.366150624289948e-05,1.6225516324009125e-08,7.892571534511038e-09,4.425508251815664e-12,0.00027459582869878763,3.171543424087467e-09,6.961898001245732e-07,3.4139054653251155e-08,0.0009053394460618391,4.768053471752186e-12,3.7215430119909275e-05,4.515370371661136e-16,3.824355126664222e-09,6.347646094730785e-10,5.2188613406572364e-09,8.292230336070122e-06,1.863741700088048e-09,5.474401208664446e-10,2.3166019979247582e-11,1.8904278881769668e-07,1.764426833997647e-10,7.512048614501042e-09,1.3102608193247572e-08,1.4064715216674754e-07,1.0668726520825857e-08,1.3279188704248213e-08,1.3269672826860294e-12,2.1642116877634556e-09,4.881791765552786e-07,1.239373425515607e-10,1.5392910592775346e-09,1.1503553972102142e-05,1.0167873795805303e-11,7.022483764201757e-14,5.326198706504038e-07,1.026708390605523e-14,1.7471891268600945e-13,2.190873120651676e-07,2.3814186892194576e-17
0.11386432009196555,0.5121443267878574,1.0491302407521393e-07,3.2112719492532833e-07,1.2224475825355137e-06,0.0034256561210748546,0.0,0.0,2.749746044687796e-05,2.0145390703414707e-06,0.0034695406801030283,0.012906721225449683,8.316825971369983e-10,4.1820484030014126e-23,2.065916280820845e-17,7.3437548486662e-12,3.4622020252530665e-10,3.55178002107801e-05,2.01709514822375e-12,7.927134292608309e-19,8.342766346776089e-15,3.2215240429849082e-22,6.931420313573174e-14,2.5973881472286067e-09,4.18778213884984e-14,7.76206846163285e-10,4.380847659881343e-20,4.965639264898529e-14,2.8435071915030114e-14,9.831449507049052e-19,9.823410120503334e-13,5.725393083060646e-18,3.6372561539434774e-17,1.3297547868949492e-14,3.76,0.0,0.11829350260031556,0.6281002538191117,0.3593539592492361,4.4430056470476716e-07,5.999767315170505e-08,0.03727741214763832,0.00010027188411905865,2.656924887308776e-14,1.2257955371048077e-16,1.8933724899350017e-08,2.817001143634443e-09,6.256565370454226e-06,0.35494527153688976,1.0165311536986614e-08,0.004586689006494369,1.2335249377408682e-06,9.367049698448836e-05,0.002860725639721302,7.025532537510343e-10,3.379276587564493e-05,1.6203028841638325e-08,7.904167044800053e-09,4.4320072658739504e-12,0.0002747460890673435,3.175905447454143e-09,6.981588834709981e-07,3.41352492255811e-08,0.0009107479196364175,4.763991071511919e-12,3.714562164979349e-05,4.541689452115797e-16,3.868760950921837e-09,6.386602437219411e-10,5.204618654417221e-09,8.281345510505708e-06,1.8759786881802284e-09,5.54059467579974e-10,2.3443968992465447e-11,1.9097986537946064e-07,1.7703739775361697e-10,7.525231202324499e-09,1.3211779634743836e-08,1.4222606937396802e-07,1.0768046856737255e-08,1.3330327570141911e-08,1.3373917524168497e-12,2.180880018981274e-09,4.896646654982689e-07,1.2263733613708258e-10,1.5410486659644915e-09,1.1516107751047372e-05,1.0236098186386592e-11,6.981162628073748e-14,5.396779185898297e-07,1.0403141934649866e-14,1.7872781050598232e-13,2.2305289491679298e-07,2.379499044542244e-17
0.11445458219300052,0.5121543358055013,1.0483246078442227e-07,3.2292357282257256e-07,1.2282227336844049e-06,0.0034211926188959527,0.0,0.0,2.7462012486250615e-05,1.998468491412491e-06,0.003500009252168082,0.012953905154120125,8.429082827274358e-10,4.1722186549568877e-23,2.0955492045882218e-17,7.442019252490096e-12,3.5162441829515616e-10,3.597231656413441e-05,2.0572015359576388e-12,8.048109447594873e-19,8.54837167880436e-15,3.3240366204336687e-22,7.01956520366328e-14,2.6479717699274634e-09,4.2436149279152075e-14,7.911344542058135e-10,4.55557881600481e-20,5.1309962447635554e-14,2.932731999386389e-14,1.0185374753187245e-18,9.953708246856937e-13,5.864937144100085e-18,3.705203421797012e-17,1.3713340723318732e-14,3.76,0.0,0.11711324891870072,0.6269258935582717,0.36046177102667026,4.488256007153184e-07,5.955431846197626e-08,0.037444950819604014,9.990969246840366e-05,2.6323093358849125e-14,1.2144388396842863e-16,1.8850810301962286e-08,2.8111937400437188e-09,6.222188833139267e-06,0.35606105511824715,1.0086252715402936e-08,0.004573813383603443,1.2341208427315612e-06,9.398072888059557e-05,0.0028613026600766995,6.978496320699373e-10,3.392360266410033e-05,1.61802307320438e-08,7.915502018978623e-09,4.438360162804582e-12,0.0002748864875297267,3.180133395369775e-09,7.001039566047744e-07,3.412961163309335e-08,0.00091610910456214,4.759673614931188e-12,3.707617040891724e-05,4.567869503656825e-16,3.913340790322047e-09,6.425280464096863e-10,5.190125470822427e-09,8.26967851007453e-06,1.888154278437353e-09,5.607253702167226e-10,2.372385177616583e-11,1.9292614833553868e-07,1.7763069718496187e-10,7.538205715895512e-09,1.3321207633555285e-08,1.4382333541796436e-07,1.0868405489910885e-08,1.3381330425605538e-08,1.3479076560742067e-12,2.197551774264269e-09,4.911407076587925e-07,1.213494301428082e-10,1.5427738592780124e-09,1.1528338174250793e-05,1.0304884993428905e-11,6.940000718147724e-14,5.467705218272476e-07,1.0539866126791599e-14,1.8281387488734392e-13,2.270642283470482e-07,2.3775259941839176e-17
0.11504484429403548,0.5121643345392206,1.047528300382007e-07,3.2473053574130757e-07,1.2340667305264549e-06,0.003416592135314738,0.0,0.0,2.742728311742353e-05,1.9825718562976764e-06,0.0035306121324932436,0.013000893170931055,8.542229977426197e-10,4.162538226253776e-23,2.1254461732071258e-17,7.540916685049612e-12,3.5711078597258046e-10,3.6427977046082565e-05,2.0979385993160725e-12,8.169521841841284e-19,8.757249320949707e-15,3.429182918282853e-22,7.108220451267417e-14,2.699145791231475e-09,4.299941417897404e-14,8.062498588685898e-10,4.7365399817341453e-20,5.30087941564186e-14,3.0245666978232224e-14,1.0551644800890363e-18,1.0084717732771674e-12,6.007618052335183e-18,3.7739993478774786e-17,1.4140315981044592e-14,3.76,0.0,0.11593967814930244,0.6257575506761659,0.36156356694944064,4.533665131727631e-07,5.911107930348377e-08,0.03761209561477352,9.954737162229239e-05,2.6077983869974554e-14,1.2031304015737716e-16,1.8768009893087938e-08,2.805368934989194e-09,6.187949737103037e-06,0.35717107367982404,1.0007564707366804e-08,0.004560750012276851,1.2346839178292662e-06,9.42881309867655e-05,0.0028616938443962354,6.931573557582105e-10,3.405401876383558e-05,1.6157130297578654e-08,7.926578728136127e-09,4.4445682162337145e-12,0.00027501712955424576,3.184228969734359e-09,7.020252895267325e-07,3.412216323282977e-08,0.0009214223256002359,4.75510315169855e-12,3.700707503364242e-05,4.59391010091904e-16,3.958093384319661e-09,6.463679227970526e-10,5.175386627784957e-09,8.257234088696426e-06,1.9002681472781592e-09,5.674381467532309e-10,2.4005681863216763e-11,1.9488170980746908e-07,1.782226904697945e-10,7.550972401732269e-09,1.3430896550188393e-08,1.4543928728962946e-07,1.096982309479255e-08,1.3432198341429812e-08,1.358516760640479e-12,2.2142263702930373e-09,4.926074496421533e-07,1.2007356397033872e-10,1.5444673331946917e-09,1.1540248842902755e-05,1.0374248596795133e-11,6.898999626067455e-14,5.538970700806862e-07,1.0677244718408062e-14,1.8697848337504447e-13,2.31121494362254e-07,2.3755006434172286e-17
0.11563510639507045,0.5121743229090665,1.0467418562554949e-07,3.2654835272549545e-07,1.2399807821341795e-06,0.003411855843886713,0.0,0.0,2.7393279834455453e-05,1.966848163374427e-06,0.0035613490435253215,0.013047685775541372,8.656271664659452e-10,4.15301145492166e-23,2.1556103322408606e-17,7.640446616786511e-12,3.6268087383069175e-10,3.688471381194751e-05,2.139314925281202e-12,8.291344075294106e-19,8.969408160908406e-15,3.5370150927499303e-22,7.19738547547199e-14,2.7509099057875134e-09,4.3567687404080396e-14,8.215538228210844e-10,4.923934306675544e-20,5.475387410135122e-14,3.119086193392443e-14,1.0930698332289637e-18,1.0216434089564041e-12,6.153506905405425e-18,3.843650861458114e-17,1.4578734663072402e-14,3.76,0.0,0.11477276478265425,0.6245952022535858,0.36265937026788436,4.5792308553317286e-07,5.866797299351784e-08,0.03777884585566278,9.918491909602573e-05,2.583392109030457e-14,1.191870254325615e-16,1.868532647318663e-08,2.7995272190160994e-09,6.1538470985242946e-06,0.3582753491431841,9.929245601051378e-09,0.004547500764995106,1.235214642844561e-06,9.459270886485655e-05,0.0028618996443359815,6.884764459869257e-10,3.41840166418813e-05,1.6133735917819013e-08,7.93739944925469e-09,4.4506327021850104e-12,0.00027513812051098115,3.188193897513672e-09,7.039231599322892e-07,3.411292554636102e-08,0.000926686913765548,4.7502817268738315e-12,3.6938334168534164e-05,4.619810876058964e-16,4.003017532762595e-09,6.501797948228169e-10,5.160406970550865e-09,8.244017081110248e-06,1.9123200099472744e-09,5.741981293852501e-10,2.4289473353540975e-11,1.9684662549390044e-07,1.7881348902474598e-10,7.56353167317492e-09,1.3540851858974081e-08,1.4707427042944765e-07,1.1072320824575261e-08,1.3482932390298712e-08,1.3692208758041264e-12,2.230903229656414e-09,4.940650417570182e-07,1.188096732985518e-10,1.5461298131424942e-09,1.1551843372596637e-05,1.044420374480897e-11,6.858160967701915e-14,5.610569436256686e-07,1.081526576340551e-14,1.9122304348306866e-13,2.35224874099789e-07,2.3734240902103845e-17
0.11622536849610542,0.5121843008373911,1.0459658206550361e-07,3.2837729890773135e-07,1.2459661238730047e-06,0.003406984906512296,0.0,0.0,2.7360010280990542e-05,1.9512964253042715e-06,0.0035922197082558635,0.013094283476916265,8.771212286023177e-10,4.1436419491385497e-23,2.1860449781355766e-17,7.740608627359908e-12,3.6833629375922834e-10,3.7342458376231946e-05,2.181339244905485e-12,8.413548282555751e-19,9.184856153524676e-15,3.6475860559747506e-22,7.287059791275491e-14,2.803263695425373e-09,4.414104257314139e-14,8.37047090424881e-10,5.117971471119857e-20,5.6546207196632325e-14,3.2163676979674437e-14,1.1322990565200932e-18,1.0348852944842809e-12,6.302677077179619e-18,3.9141650117815826e-17,1.5028863560248652e-14,3.76,0.0,0.11361248346646874,0.6234388255107178,0.36374920408149997,4.62495099494642e-07,5.8225016817117026e-08,0.03794520090191628,9.88223322468289e-05,2.5590905660152287e-14,1.1806584274663768e-16,1.8602762867839628e-08,2.793669088272585e-09,6.1198799083532365e-06,0.3593739032827807,9.851293501441175e-09,0.004534067492276193,1.2357134975651194e-06,9.489446850699152e-05,0.0028619205173792983,6.838069148255082e-10,3.43135990802068e-05,1.611005575589471e-08,7.947966488085734e-09,4.4565549138634154e-12,0.00027524956566416387,3.1920299285978318e-09,7.057978529861953e-07,3.4101920230563325e-08,0.0009319022062772846,4.745211379911778e-12,3.686994646640391e-05,4.645571514216792e-16,4.048112099266475e-09,6.539635998553633e-10,5.1451913483377554e-09,8.230032400926445e-06,1.9243096191084047e-09,5.810056611410307e-10,2.4575240852586162e-11,1.9882097584471755e-07,1.7940320668007003e-10,7.575883955529598e-09,1.3651078353916714e-08,1.4872863887799586e-07,1.1175920369644663e-08,1.3533533646963274e-08,1.3800218506856964e-12,2.2475817809371053e-09,4.955136376775361e-07,1.175576986136619e-10,1.5477619998354664e-09,1.1563125394386668e-05,1.051476549601744e-11,6.81748637462502e-14,5.682495132753995e-07,1.0953917133279976e-14,1.9554899325557643e-13,2.393745479030136e-07,2.3712974275329525e-17
0.11681563059714038,0.5121942682489475,1.0452007452135398e-07,3.302176553116938e-07,1.2520240156462082e-06,0.003401980473338776,0.0,0.0,2.7327482235309913e-05,1.9359156690680125e-06,0.0036232238504759827,0.013140686793396854,8.887056369664161e-10,4.134433839981858e-23,2.2167535517986376e-17,7.841402393900675e-12,3.740786988486193e-10,3.7801141620780715e-05,2.2240204247819635e-12,8.536106138309083e-19,9.403600308769001e-15,3.7609497814811683e-22,7.377243034924865e-14,2.8562066293598822e-09,4.4719557921332684e-14,8.52730387426666e-10,5.318867881926822e-20,5.838681745961234e-14,3.316490811943695e-14,1.172899456656275e-18,1.0481970022582792e-12,6.4552034527358695e-18,3.9855490680362937e-17,1.549097538241703e-14,3.76,0.0,0.11245880900653288,0.622288397807602,0.3648330913381647,4.670823350007923e-07,5.778222802738546e-08,0.038111160150534895,9.845960829399786e-05,2.5348938198581318e-14,1.169494949562795e-16,1.8520321881982565e-08,2.7877950416652842e-09,6.086047177367871e-06,0.3604667577253725,9.773706530062846e-09,0.004520452022754552,1.2361809604321711e-06,9.519341629646672e-05,0.0028617569264976044,6.791487807985227e-10,3.44427691575198e-05,1.6086098063443953e-08,7.958282151141811e-09,4.462336143640184e-12,0.0002753515701537294,3.195738829125596e-09,7.076496592738023e-07,3.408916904601246e-08,0.0009370675465118818,4.739894143870898e-12,3.680191058833103e-05,4.671191749071806e-16,4.093376009425568e-09,6.577192896389892e-10,5.129744608571331e-09,8.21528503884919e-06,1.936236761638232e-09,5.878610940299085e-10,2.4862999301240184e-11,2.0080484322774912e-07,1.799919594695303e-10,7.588029870116247e-09,1.3761582045440065e-08,1.5040275408629668e-07,1.1280643828358867e-08,1.3584003188387893e-08,1.390921569400999e-12,2.264261458604654e-09,4.969533932553851e-07,1.1631757487972146e-10,1.5493646297587785e-09,1.1574098552332776e-05,1.0585949247417218e-11,6.776977498517764e-14,5.754741403574324e-07,1.109318651667562e-14,1.9995780136213969e-13,2.435706953931193e-07,2.369121740653708e-17
0.11740589269817535,0.5122042250707866,1.0444471907711296e-07,3.3206970941107323e-07,1.258155750109342e-06,0.0033968436826524815,0.0,0.0,2.7295703616536375e-05,1.920704935889563e-06,0.003654361195022593,0.013186896252768867,9.003808643645079e-10,4.125390987861495e-23,2.2477396642228308e-17,7.942827712740697e-12,3.7990978429974654e-10,3.82606938008585e-05,2.2673675049772463e-12,8.658988861255106e-19,9.625646680222962e-15,3.8771609153480385e-22,7.467934940831372e-14,2.9097380644428867e-09,4.530331374676063e-14,8.686044206520634e-10,5.52684703365475e-20,6.027674854239422e-14,3.41953760665352e-14,1.214920144540497e-18,1.061578117318041e-12,6.611163296386357e-18,4.0578104373051545e-17,1.596534890544535e-14,3.76,0.0,0.11131171636746114,0.6211438966444649,0.3659110548335483,4.716845702423972e-07,5.73396238462928e-08,0.038276723036099934,9.809674431902157e-05,2.510801927969922e-14,1.1583798470827746e-16,1.8438006347824066e-08,2.78190558317915e-09,6.052347886984229e-06,0.3615539339496435,9.696482824685523e-09,0.00450665616325071,1.236617511860661e-06,9.548955899774231e-05,0.0028614093398242947,6.745020517022644e-10,3.457153024625502e-05,1.6061870851999783e-08,7.96834877283844e-09,4.467977700994579e-12,0.0002754442389755956,3.1993223867988273e-09,7.094788761947968e-07,3.4074693882735006e-08,0.0009421822839476171,4.7343320453268e-12,3.673422520368887e-05,4.696671367138787e-16,4.138808250989484e-09,6.614468325821642e-10,5.114071602940631e-09,8.199780060853789e-06,1.948101262432752e-09,5.947647955121754e-10,2.51527643509601e-11,2.0279831570260154e-07,1.8057986618698299e-10,7.599970007725954e-09,1.3872368102031867e-08,1.520969856351728e-07,1.1386513818239578e-08,1.3634342093919923e-08,1.4019219650259764e-12,2.2809417031663906e-09,4.983844677000472e-07,1.1508924402224465e-10,1.5509384053996362e-09,1.1584766502870257e-05,1.065777067384866e-11,6.736636010934783e-14,5.827301766897921e-07,1.1233061418915243e-14,2.0445096867381328e-13,2.4781349554175096e-07,2.3668981098628932e-17
0.11799615479921031,0.5122141712324456,1.0437057287342656e-07,3.3393375589357517e-07,1.2643626559000357e-06,0.003391575659256522,0.0,0.0,2.7264682536917167e-05,1.9056632837133448e-06,0.003685631468228212,0.013232912393521949,9.121474095690734e-10,4.1165183889822286e-23,2.2790071202827266e-17,8.044884540279058e-12,3.8583129651458965e-10,3.8721044472977605e-05,2.311389714356941e-12,8.78216720384885e-19,9.851000234814978e-15,3.996275367494109e-22,7.559135426370265e-14,2.963857231680039e-09,4.5892395986423185e-14,8.846698753434026e-10,5.742140040267783e-20,6.22170668274786e-14,3.525593030611514e-14,1.2584122994505287e-18,1.075028240682819e-12,6.770635632466895e-18,4.130956799054506e-17,1.6452269907745715e-14,3.76,0.0,0.11017118069372366,0.6200052996796644,0.36698311719119736,4.763015814446945e-07,5.689722147414682e-08,0.0384418890356961,9.773373714111121e-05,2.4868149465796715e-14,1.1473131459754306e-16,1.835581908254077e-08,2.776001221623849e-09,6.018781035783954e-06,0.36263545326704844,9.619620541886017e-09,0.004492681696080453,1.237023634743146e-06,9.578290384538098e-05,0.002860878230870996,6.698667420078771e-10,3.469988607566621e-05,1.603738229513115e-08,7.97816869252097e-09,4.4734808965984e-12,0.0002755276769646546,3.202782421386734e-09,7.112858111294281e-07,3.4058516822826776e-08,0.000947245774837918,4.728527106657833e-12,3.6666888991199066e-05,4.722010219840019e-16,4.18440788871666e-09,6.651462159339446e-10,5.098177194829207e-09,8.183522615027605e-06,1.959902991624687e-09,6.017171519268386e-10,2.544455239682062e-11,2.0480148605921308e-07,1.811670487792586e-10,7.611705215545527e-09,1.398344318475407e-08,1.5381171418575617e-07,1.1493553581535507e-08,1.368455144583173e-08,1.413025022379995e-12,2.2976219613719504e-09,4.998070252203657e-07,1.1387264082882296e-10,1.5524840785632336e-09,1.1595132920396376e-05,1.0730245947383036e-11,6.696463615649181e-14,5.90016963391978e-07,1.1373529139088542e-14,2.0903003038576164e-13,2.521031266889001e-07,2.3646276086594398e-17
0.11858641690024528,0.512224106664453,1.0429769347131263e-07,3.358100948804238e-07,1.2706460794602632e-06,0.0033861775188138627,0.0,0.0,2.7234427229361213e-05,1.8907897831053976e-06,0.003717034397651758,0.013278735761392347,9.240057765319474e-10,4.1078212777273154e-23,2.3105598496978132e-17,8.147572856873865e-12,3.918450208487659e-10,3.91821227279942e-05,2.35609639993932e-12,8.9056114927785e-19,1.0079665200233459e-14,4.1183460449614274e-22,7.650844418852126e-14,3.0185632779673353e-09,4.648689282565201e-14,9.009274220066114e-10,5.964984959461001e-20,6.420885448534304e-14,3.6347440508070566e-14,1.3034288722766154e-18,1.0885469829959831e-12,6.933701909690967e-18,4.204995992313048e-17,1.695202902392052e-14,3.76,0.0,0.10903717725141966,0.6188725846782923,0.3680493009183419,4.809331435044798e-07,5.645503805739707e-08,0.03860665765512039,9.737058351431034e-05,2.4629329259394482e-14,1.136294869408151e-16,1.8273762908638503e-08,2.7700824674060804e-09,5.985345601307516e-06,0.3637113368761625,9.543117850562337e-09,0.004478530387174343,1.2373998080362811e-06,9.607345836474416e-05,0.0028601640764763766,6.652428577066614e-10,3.482784058983246e-05,1.6012640275477356e-08,7.9877442642913e-09,4.478847050704934e-12,0.0002756019888276826,3.2061207577879745e-09,7.130707749218504e-07,3.404065994051435e-08,0.000952257379936685,4.722481334362079e-12,3.6599900635898427e-05,4.747208177084205e-16,4.230174034241122e-09,6.688174377049322e-10,5.082066229083647e-09,8.166517903085163e-06,1.9716418446099883e-09,6.087185492117567e-10,2.5738379875214048e-11,2.0681444882193695e-07,1.8175363097769337e-10,7.623236294376589e-09,1.4094813075237764e-08,1.55547326696269e-07,1.1601786754830722e-08,1.3734632328495514e-08,1.4242327533245894e-12,2.3143016859236147e-09,5.012212313580974e-07,1.1266770630214349e-10,1.5540023664497218e-09,1.1605201489912035e-05,1.0803391442242875e-11,6.656462022201837e-14,5.973338343595909e-07,1.1514576837030493e-14,2.1369655248762285e-13,2.564397668142501e-07,2.3623113035361917e-17
0.11917667900128025,0.5122340313030309,1.0422613960386781e-07,3.3769903441740445e-07,1.277007407925753e-06,0.0033806503640222522,0.0,0.0,2.7204946100092718e-05,1.8760835199426993e-06,0.003748569712732451,0.013324366912388266,9.359564976545239e-10,4.0993003636778076e-23,2.342402001084748e-17,8.25089292463874e-12,3.979528037860413e-10,3.964385700877942e-05,2.4014971035578966e-12,9.029291628303496e-19,1.0311644754778761e-14,4.243443012330298e-22,7.743062142481033e-14,3.0738552319103364e-09,4.708689750367595e-14,9.173777100463022e-10,6.195627825991419e-20,6.625321638605455e-14,3.7470805521306666e-14,1.350024865528865e-18,1.1021339731548017e-12,7.100445485646434e-18,4.2799360577434496e-17,1.746492386169918e-14,3.76,0.0,0.10790968147901403,0.6177457295563485,0.3691096283574976,4.855790294320048e-07,5.601309073994599e-08,0.03877102844081466,9.700727995132197e-05,2.4391559174783232e-14,1.1253250411145222e-16,1.8191840655269698e-08,2.7641498371686645e-09,5.952040568437925e-06,0.36478160581587643,9.466972935970602e-09,0.004464203979380857,1.2377465142845099e-06,9.636123050357019e-05,0.002859267357938081,6.60630408465633e-10,3.495539807155229e-05,1.5987652843981215e-08,7.99707785468467e-09,4.484077489408508e-12,0.00027566727907553596,3.2093392514801204e-09,7.148340865049367e-07,3.402114551777705e-08,0.0009572164662940136,4.716196741941652e-12,3.6533258831745923e-05,4.772265210179125e-16,4.27610588390416e-09,6.724605140125538e-10,5.065743565335698e-09,8.148771201315291e-06,1.983317761467045e-09,6.15769398653783e-10,2.6034264242643948e-11,2.088373043866698e-07,1.8233973964194414e-10,7.63456425361196e-09,1.4206484775705183e-08,1.573042209774898e-07,1.1711237592493344e-08,1.3784585829362135e-08,1.4355472285927898e-12,2.3309803346556473e-09,5.026272552539445e-07,1.114743765460365e-10,1.5554940217767754e-09,1.1614975910442203e-05,1.0877224000431776e-11,6.616632975620803e-14,6.046801132860486e-07,1.165619147590278e-14,2.184521420628825e-13,2.6082359345541646e-07,2.3599502582320095e-17
0.11976694110231521,0.5122439450848252,1.0415597116034991e-07,3.3960089001137263e-07,1.2834480674902415e-06,0.0033749952842497028,0.0,0.0,2.71762477739871e-05,1.8615435985568264e-06,0.0037802371451223205,0.013369806413052337,9.480001335227527e-10,4.0909636239529316e-23,2.3745379290155425e-17,8.35484505769078e-12,4.0415654389487186e-10,4.010617510208305e-05,2.4476015895564416e-12,9.153177039269758e-19,1.0546941001593289e-14,4.371609901652067e-22,7.835788833756547e-14,3.129732003246594e-09,4.76925072979765e-14,9.34021367273155e-10,6.434323477861106e-20,6.83512811837031e-14,3.8626954918607945e-14,1.3982577982566468e-18,1.1157888560605655e-12,7.27095295529664e-18,4.355785351631859e-17,1.7991259318870823e-14,3.76,0.0,0.10678866899176319,0.6166247123841366,0.37016412168246793,4.902390103275306e-07,5.557139662052893e-08,0.038935000980803394,9.664382272310767e-05,2.4154839646736742e-14,1.1144036811271909e-16,1.8110055159771135e-08,2.758203852060555e-09,5.918864894087367e-06,0.3658462809617008,9.39118399979236e-09,0.004449704192040403,1.2380642389066301e-06,9.664622869442509e-05,0.0028581885607166565,6.560293938927932e-10,3.508256317323499e-05,1.596242776248943e-08,8.006171853790927e-09,4.489173553418519e-12,0.00027572365203434185,3.2124397841584503e-09,7.165760752376241e-07,3.3999995944769824e-08,0.0009621224072774294,4.7096753179217015e-12,3.646696228182907e-05,4.7971812996582e-16,4.3222027201074544e-09,6.760754809042145e-10,5.0492140649736795e-09,8.130287859679556e-06,1.994930725606365e-09,6.22870127573171e-10,2.633222370385421e-11,2.1087015982814867e-07,1.8292550523588192e-10,7.645690094867356e-09,1.4318464608443503e-08,1.5908280613317047e-07,1.182193107032356e-08,1.3834413039247718e-08,1.4469705772286081e-12,2.3476573731724256e-09,5.040252718488222e-07,1.1029259429032629e-10,1.5569597709548416e-09,1.162445990123421e-05,1.0951760884560278e-11,6.576978245485626e-14,6.12055113468056e-07,1.1798359818455086e-14,2.232984399145986e-13,2.652547837953002e-07,2.3575455270888648e-17
