Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49)
7.346086751145453e-06,0.76762118447351,0.00018400475737378124,6.431421515945153e-05,4.642207817190666e-05,0.007464596740738177,0.0,0.0,0.00021634848829273458,1.1080417397953168e-05,3.3507394726125616e-07,0.009105996515225515,1.934860661599325e-12,3.3546850517692746e-13,3.0976314796294747e-12,2.1285384785302015e-13,1.1484876378518003e-13,1.3233257545297325e-12,3.004779646991734e-19,2.826428049121792e-25,1.3493123786213672e-22,1.3115413085083853e-25,5.951265861812918e-15,1.0711223842495679e-16,2.356224773490689e-17,1.731641173149943e-20,1.6465325886685884e-24,5.413265793201401e-24,2.5383205044557353e-26,9.21431238825149e-28,3.6441151441117534e-18,4.27763097183839e-26,9.08372215764145e-25,3.4580581110850364e-24,3.76,0.0,0.8360599066609885,0.9867330298312241,0.00514709062658287,6.629651585245161e-16,0.0006542295226435552,0.01925992412489741,0.020409131826440437,1.92189067683087e-09,3.4067285678399457e-11,7.75688620722471e-05,1.4852826623323058e-05,1.5709252308052714e-05,0.002422367357923445,0.0003303134184499392
7.53090674728775e-06,0.7676871243492932,0.00018425108640913706,6.442969159992002e-05,4.726452075529473e-05,0.007660563860140693,0.0,0.0,0.00021861645856627982,1.1331268820297901e-05,3.5357175965524694e-07,0.009344670711360177,1.923215451142133e-12,3.477537905667192e-13,3.097279307307664e-12,2.1858554378860633e-13,1.2135136240567807e-13,1.3989888898931907e-12,3.129637428912332e-19,3.009190932267214e-25,1.431980921444607e-22,1.3842039555450633e-25,6.109956256888798e-15,1.1751304191176008e-16,2.5059035013995803e-17,1.908276459331082e-20,1.7415537688902256e-24,6.038623256429248e-24,2.910732308437793e-26,1.0303806908330904e-27,3.902312614980698e-18,4.765300480299844e-26,9.623877023804538e-25,3.727845528858591e-24,3.76,0.0,0.8351361241921821,0.9863196511629854,0.00535809039857843,7.309105840880437e-16,0.0006533516949647127,0.019747839495849094,0.020951456339342023,1.9183395886358293e-09,3.400434182142383e-11,7.742552465842795e-05,1.4816968984600662e-05,1.611990965645245e-05,0.002554227837202409,0.00034182871239863587
7.715726743430048e-06,0.7677529645594282,0.00018449984648255942,6.454618749273227e-05,4.8106841385649314e-05,0.0078560606168226,0.0,0.0,0.00022073615329657814,1.1572886262537673e-05,3.7257119270685306e-07,0.009582903830622257,1.9117737255266808e-12,3.6020064206333505e-13,3.0969851270859683e-12,2.243102179602812e-13,1.2803720090329125e-13,1.476777482585694e-12,3.256661516508819e-19,3.198842333418212e-25,1.5175248661494484e-22,1.4587619987777784e-25,6.268355335457462e-15,1.2862082898129363e-16,2.6599306055735088e-17,2.0978082866240037e-20,1.839347926963506e-24,6.716638964310993e-24,3.3257308519199376e-26,1.1488117884855644e-27,4.170668196590679e-18,5.293854424409408e-26,1.0180350851036324e-24,4.010099211810187e-24,3.76,0.0,0.8342102674675492,0.9859034273887843,0.005572591668307167,8.03700607838543e-16,0.00065247732971934,0.020234989530761967,0.02149279462924381,1.9147961816576005e-09,3.394153400246672e-11,7.728249548594319e-05,1.478125223638202e-05,1.6529339642803862e-05,0.0026894746425685416,0.00035345619101478866
7.900546739572345e-06,0.7678187050305654,0.00018475104126978558,6.466370579680936e-05,4.8949044564825546e-05,0.008051086926498106,0.0,0.0,0.00022271074583004262,1.1805180866542153e-05,3.9207281671575553e-07,0.00982069682243855,1.9005313296589245e-12,3.7280962181414233e-13,3.096748772177448e-12,2.30028226798919e-13,1.3490667925940276e-13,1.5566940674411107e-12,3.3858651926639685e-19,3.3954890288048817e-25,1.6059930897813195e-22,1.5352156078695379e-25,6.42647327834676e-15,1.404646297348974e-16,2.8182235389616695e-17,2.3008333637490957e-20,1.9399278498071046e-24,7.450197270066364e-24,3.786889032243307e-26,1.277273697758016e-27,4.449243040704904e-18,5.865556992266022e-26,1.0753237288149186e-24,4.30500210108101e-24,3.76,0.0,0.8332823457679324,0.9854843653462869,0.005790582838642088,8.815326921302301e-16,0.000651606406443465,0.020721375438809718,0.02203314730637024,1.91126042850971e-09,3.3878861516656983e-11,7.713977299663341e-05,1.4745675485726668e-05,1.69375406672144e-05,0.0028280976262718316,0.0003651951846071315
8.085366735714642e-06,0.7678843456905117,0.00018500467412618224,6.478224905331335e-05,4.9791135838750904e-05,0.008245642714624442,0.0,0.0,0.0002245434711370929,1.2028088919118207e-05,4.120772195280219e-07,0.010058050631029903,1.889484204882923e-12,3.8558130564096697e-13,3.0965700654236675e-12,2.3573992297185943e-13,1.4196020307987428e-13,1.6387412067752904e-12,3.5172620190097948e-19,3.5992388522074066e-25,1.697436064014806e-22,1.613565420172045e-25,6.5843201505321234e-15,1.5307395681241157e-16,2.98069612143204e-17,2.5179616217043707e-20,2.0433067298957864e-24,8.242261503462168e-24,4.297977442185399e-26,1.4163328043378892e-27,4.738094624787375e-18,6.482737954109407e-26,1.1342633673755933e-24,4.612732921962312e-24,3.76,0.0,0.8323523682602709,0.9850624718037273,0.006012052300269814,9.64606135972022e-16,0.0006507389033852158,0.021206998422119042,0.02257251510921169,1.907732293829199e-09,3.381632358289058e-11,7.699735544830563e-05,1.4710237807869269e-05,1.734451125130777e-05,0.0029700866279669734,0.00037704502825429084
8.270186731856938e-06,0.7679498864683819,0.00018526074819890932,6.490181950772067e-05,5.063312176255917e-05,0.008439727916205715,0.0,0.0,0.00022623761850335274,1.2241570315703351e-05,4.325850064668252e-07,0.010294966194998376,1.8786283890532104e-12,3.9851628344343805e-13,3.0964488229560197e-12,2.4144565569153163e-13,1.4919818381757871e-13,1.7229214902130154e-12,3.650865852744287e-19,3.810200739292984e-25,1.7919058830878814e-22,1.693812538645456e-25,6.741905909577593e-15,1.6647880358772617e-16,3.1472589455300985e-17,2.749816253583702e-20,2.1494981711470925e-24,9.09587427538976e-24,4.862970094204744e-26,1.5665728882373481e-27,5.037277225842289e-18,7.147793113217982e-26,1.194864107831505e-24,4.9334663710944995e-24,3.76,0.0,0.8314203439994398,0.9846377534661032,0.00623698843665386,1.0531220171082342e-15,0.000649874797847866,0.02169185967529604,0.023110898901755418,1.9042117363939176e-09,3.375391936322402e-11,7.685524096180694e-05,1.4674938255507237e-05,1.7750250035718642e-05,0.003115431475700295,0.0003890050617762217
8.455006727999235e-06,0.7680153272948375,0.00018551926651374866,6.502241920233738e-05,5.1475009862464765e-05,0.008633342475650362,0.0,0.0,0.00022779652439155413,1.2445607092811556e-05,4.5359680027446877e-07,0.01053144444700027,1.867960015726263e-12,4.116151593357985e-13,3.0963848570268986e-12,2.471457710610639e-13,1.5662103897760889e-13,1.8092375346118644e-12,3.7866908602696856e-19,4.028484774332802e-25,1.889456292286658e-22,1.7759585339627307e-25,6.899240415649013e-15,1.8070964248659087e-16,3.3178197744500395e-17,2.997033757152132e-20,2.2585161959306185e-24,1.0014157800151084e-23,5.486050185076616e-26,1.7285953029247233e-27,5.346842389432329e-18,7.863184769822319e-26,1.2571364347299919e-24,5.2673732981577955e-24,3.76,0.0,0.8304862819301255,0.9842102169811952,0.006465379628769379,1.1472831415587537e-15,0.0006490140664540728,0.02217596038504276,0.023648299670690247,1.9006987107480088e-09,3.369164797793322e-11,7.671342755725774e-05,1.463977586600503e-05,1.8154755777576233e-05,0.0032641219868782298,0.0004010746297115357
8.639826724141532e-06,0.7680806681023672,0.0001857802320463349,6.514405005499231e-05,5.231680859645076e-05,0.008826486346643096,0.0,0.0,0.00022922356548400708,1.2640202024816897e-05,4.7511324106026256e-07,0.010767486313459713,1.8574753134312915e-12,4.248785516030993e-13,3.0963779784507974e-12,2.528406123128381e-13,1.6422919230229323e-13,1.897691984067493e-12,3.924751528068736e-19,4.25420221911423e-25,1.9901427169281012e-22,1.8600054419928782e-25,7.056333438724658e-15,1.9579742341966333e-16,3.492283931115441e-17,3.260263980066771e-20,2.370375250161836e-24,1.100031423497614e-23,6.171615902043299e-26,1.9030191589118396e-27,5.66683938724595e-18,8.631442197097726e-26,1.3210912146710771e-24,5.614620882064887e-24,3.76,0.0,0.829550190888862,0.9837798689454481,0.0066972142595885815,1.2472940004611214e-15,0.000648156685373658,0.022659301729817016,0.02418471852247304,1.8971931686046117e-09,3.3629508518644536e-11,7.657191318580704e-05,1.4604749667805294e-05,1.855802734788039e-05,0.0034161479692179004,0.0004132530812970681
8.824646720283829e-06,0.7681459088255244,0.00018604364776343316,6.526671391224141e-05,5.315852731173906e-05,0.009019159492073832,0.0,0.0,0.00023052215191585738,1.2825377281468008e-05,4.971349862496356e-07,0.01100309271436267,1.847170604620927e-12,4.383070927316148e-13,3.0964279981212103e-12,2.5853051987450843e-13,1.7202307393268691e-13,1.9882875099726437e-12,4.065062670926399e-19,4.487465542932447e-25,2.094022291798119e-22,1.9459557565482072e-25,7.213194660587423e-15,2.117735723119582e-16,3.670554677245433e-17,3.5401701675337654e-20,2.485090205842214e-24,1.2057626035635493e-23,6.924286271579675e-26,2.0904815115193913e-27,5.9973156639592485e-18,9.455162128821369e-26,1.3867397001870742e-24,5.975372801497996e-24,3.76,0.0,0.828612079606067,0.9833467159096605,0.00693248071835045,1.35336073404464e-15,0.0006473026304792236,0.02314188487957636,0.024720156680407723,1.89369505980875e-09,3.356750005737318e-11,7.643069575167571e-05,1.456985868489961e-05,1.8960063728915243e-05,0.0035714992216763085,0.00042553977045082435
9.009466716426126e-06,0.768211049401112,0.00018630951663768972,6.539041257563916e-05,5.400017619926441e-05,0.009211361884024662,0.0,0.0,0.00023169572070763205,1.300117314300822e-05,5.196627105343905e-07,0.01123826456313597,1.8370423038162532e-12,4.5190142948625276e-13,3.0965347276102692e-12,2.6421583140604464e-13,1.8000312054688847e-13,2.0810268110967586e-12,4.2076394381156535e-19,4.728388462300629e-25,2.201153891013126e-22,2.0338124259072241e-25,7.369833675714738e-15,2.286699897292827e-16,3.8525335815665883e-17,3.837429012392765e-20,2.6026763636570088e-24,1.3189456328494083e-23,7.74890705183887e-26,2.2916375528563585e-27,6.338317276961628e-18,1.0337009259246745e-25,1.4540935326645132e-24,6.349789399854125e-24,3.76,0.0,0.8276719567080624,0.982910764384476,0.00717116740462413,1.4656911025590515e-15,0.0006464518774259018,0.0236237109956113,0.02525461548176791,1.8902043328321994e-09,3.350562165119272e-11,7.628977312346252e-05,1.45351019390974e-05,1.936086401172948e-05,0.0037301655353566537,0.00043793405575840545
9.194286712568423e-06,0.7682760897683532,0.00018657784165331762,6.551514781538822e-05,5.484176624763875e-05,0.009403093503768329,0.0,0.0,0.00023274772940382052,1.316764676994653e-05,5.426971058261385e-07,0.011473002766566912,1.827086915219573e-12,4.656622229623823e-13,3.0966979794394864e-12,2.6989688191912506e-13,1.88169775478049e-13,2.1759126136817443e-12,4.352497318460762e-19,4.977085978874129e-25,2.3115981583085413e-22,2.123578853305842e-25,7.5262599946621e-15,2.4651904961564057e-16,4.038120876510771e-17,4.1527307077542836e-20,2.723149457050071e-24,1.439924930019983e-23,8.650556669833871e-26,2.5071608082400064e-27,6.689889325929771e-18,1.1279716755220086e-25,1.5231647451432125e-24,6.738027844956582e-24,3.76,0.0,0.8267298307191883,0.9824720208457058,0.007413262732144204,1.5844944639660582e-15,0.0006456044016961191,0.024104781230422128,0.02578809637484018,1.8867209350477734e-09,3.344387234491117e-11,7.614914314046777e-05,1.4500478451281795e-05,1.9760427393571953e-05,0.0038921366943928987,0.0004504353004608761
9.37910670871072e-06,0.768341029869072,0.00018684862581142868,6.564092138313362e-05,5.5683309198316055e-05,0.009594354341746178,0.0,0.0,0.00023368164992359743,1.3324871024692102e-05,5.662388812123983e-07,0.011707308224727746,1.8173010304023395e-12,4.7959014858849e-13,3.0969175673731616e-12,2.755740039013341e-13,1.9652348881271955e-13,2.272947671567491e-12,4.49965214466476e-19,5.233674411322886e-25,2.4254175377765865e-22,2.2152588938926227e-25,7.682483047852133e-15,2.653535981402124e-16,4.227215802690573e-17,4.4867790021554753e-20,2.8465256560558773e-24,1.569053060490822e-23,9.634552204375851e-26,2.7377433369338636e-27,7.05207636783021e-18,1.2286086779691486e-25,1.5939657655770333e-24,7.140242283872182e-24,3.76,0.0,0.8257857100641063,0.9820304917395178,0.007658755132403253,1.7099817581810928e-15,0.0006447601786419987,0.024585096727602486,0.02632060091580022,1.8832448129867374e-09,3.338225117366291e-11,7.600880361889449e-05,1.44659872426754e-05,2.01587531752065e-05,0.004057402476813343,0.0004630428724421633
9.563926704853017e-06,0.768405869647865,0.00018712187213201412,6.576773502377188e-05,5.6524817501864505e-05,0.009785144397529843,0.0,0.0,0.00023450096262951913,1.3472933342558245e-05,5.902887629124815e-07,0.011941181830905702,1.8076813262660223e-12,4.936858960894576e-13,3.0971933066385024e-12,2.8124752734684183e-13,2.0506471746760576e-13,2.372134766340697e-12,4.64912009672606e-19,5.498271425835908e-25,2.5426763050416714e-22,2.308856847843367e-25,7.83851218663969e-15,2.852069526379522e-16,4.419716940459313e-17,4.840291257053e-20,2.972821569286693e-24,1.706690778790027e-23,1.0706455415714205e-25,2.9840959368578005e-27,7.424922818240039e-18,1.3358991026184355e-25,1.6665094200604135e-24,7.55658399290351e-24,3.76,0.0,0.8248396030702635,0.9815861834874788,0.007907633058010335,1.8423654976347513e-15,0.0006439191835252925,0.025064658621730514,0.02685213076544806,1.8797759125827545e-09,3.3320757165388804e-11,7.586875235787033e-05,1.4431627336095138e-05,2.055584075813005e-05,0.004225952655382194,0.0004757561442155039
9.748746700995314e-06,0.7684706090522472,0.00018739758365012878,6.589559048195672e-05,5.736630427473744e-05,0.00997546367977911,0.0,0.0,0.00023520915061925912,1.3611934649955063e-05,6.148474942316482e-07,0.012174624471551293,1.798224563032305e-12,5.079501694673005e-13,3.0975250139480172e-12,2.869177797398256e-13,2.137939252442707e-13,2.4734767074810305e-12,4.800917704421832e-19,5.770996070032875e-25,2.6634405988388307e-22,2.4043774563562353e-25,7.994356682791519e-15,3.061129006395559e-16,4.6155225280369447e-17,5.21399850660041e-20,3.102054245064123e-24,1.8532070725469692e-23,1.187207882278051e-25,3.246948353250131e-27,7.80847334101924e-18,1.4501371264592434e-25,1.740808935410521e-24,7.987201522694302e-24,3.76,0.0,0.8238915179704592,0.9811391024914347,0.008159884985830911,1.9818597639142042e-15,0.0006430813915436071,0.025543468038280576,0.027382687685860562,1.876314179332673e-09,3.325938934251788e-11,7.572898714348463e-05,1.4397397756793517e-05,2.0951689641744122e-05,0.0043977769984177495,0.0004885744929092211
9.93356669713761e-06,0.7685352480327771,0.0001876757634092071,6.602448950357776e-05,5.820778325662951e-05,0.01016531220619393,0.0,0.0,0.00023580969424434543,1.3741988327817824e-05,6.399158355144966e-07,0.012407637026244369,1.7889275820681791e-12,5.223836870104078e-13,3.097912507402468e-12,2.9258508608363683e-13,2.2271158286406777e-13,2.5769763324931966e-12,4.955061849258112e-19,6.0519688098875015e-25,2.787778452992619e-22,2.501825901263819e-25,8.150025729271087e-15,3.2810569900199995e-16,4.8145307658131277e-17,5.608645519816127e-20,3.2342411732501234e-24,2.0089792082070976e-23,1.313749182894315e-25,3.527049491502685e-27,8.202773224663506e-18,1.5716239898352597e-25,1.8168779413608285e-24,8.432240838551594e-24,3.76,0.0,0.8229414629055055,0.9806892551382226,0.008415499419914776,2.1286802102399877e-15,0.0006422467778433722,0.026021526093555063,0.02791227353697431,1.872859558373882e-09,3.319814672286756e-11,7.558950575087337e-05,1.43632975328831e-05,2.134629942048966e-05,0.0045728652705865755,0.0005014973002519127
9.999999999999997e-06,0.7685997865431676,0.000187776358395958,6.607107739162833e-05,5.8510252593731034e-05,0.010233437994558702,0.0,0.0,0.00023599992613274124,1.3786573468774912e-05,6.490512774119773e-07,0.012491288167177858,1.7856242393603878e-12,5.276132868582397e-13,3.098065386675203e-12,2.946215341082608e-13,2.2596315785713462e-13,2.6147068637316445e-12,5.011045378990306e-19,6.1550026956647335e-25,2.833358027427098e-22,2.5373257027984893e-25,8.205939649028164e-15,3.3628318543667113e-16,4.886826977178601e-17,5.755762334274006e-20,3.282480822636876e-24,2.0673065766553938e-23,1.3617932665537795e-25,3.6320928172081375e-27,8.347138998233886e-18,1.617122395787607e-25,1.844655861825578e-24,8.595760899087754e-24,3.76,0.0,0.8225994871066713,0.980526883435312,0.008508199033221862,2.1832862959197806e-15,0.0006419475488081283,0.026193180064360416,0.028102395585056426,1.87161952656983e-09,3.317616354535712e-11,7.553943826498211e-05,1.4351071671194131e-05,2.1487838574334713e-05,0.00463659601366178,0.0005061677901375167
1.0118386693279907e-05,0.7685997865431676,0.00018795641445457429,6.615443383608222e-05,5.9049268769003056e-05,0.010354690003450977,0.0,0.0,0.00023630606585891813,1.3863219218472042e-05,6.654945640985757e-07,0.012640220367667264,1.779787303645617e-12,5.369871812792938e-13,3.098355606396268e-12,2.9824976896559913e-13,2.318181679852104e-13,2.6826365070365076e-12,5.111569766246626e-19,6.341311563557421e-25,2.915759828822809e-22,2.6012078024457586e-25,8.305528442231667e-15,3.51220073142701e-16,5.0166401064490944e-17,6.024990865156858e-20,3.369400287441615e-24,2.1743927784924704e-23,1.450902689714395e-25,3.825167634080697e-27,8.60786874264614e-18,1.7006680532200798e-25,1.8947304729582607e-24,8.891845456282438e-24,3.76,0.0,0.8219894459269951,0.9802366478042205,0.008674464894212319,2.2830440695254956e-15,0.0006414153175290535,0.026498833894625384,0.028440890273082255,1.869411994536085e-09,3.3137028320328004e-11,7.545030594580678e-05,1.432932569565939e-05,2.1739669780928578e-05,0.004751207233673654,0.0005145239525567723
1.0303206689422204e-05,0.7686642245403893,0.00018823953982703945,6.628542522968254e-05,5.989077567505538e-05,0.010543597107121645,0.0,0.0,0.00023670172480084472,1.3975762674278078e-05,6.915844742675668e-07,0.012872375361579041,1.7708007248221835e-12,5.517613990614419e-13,3.0988541315391154e-12,3.039121485881602e-13,2.411141652017678e-13,2.7904601250600504e-12,5.270459045496974e-19,6.639147730760123e-25,3.0474566479877205e-22,2.702529211948367e-25,8.460873862083639e-15,3.7549121636476727e-16,5.2217495304375856e-17,6.463806977353069e-20,3.5075499663027736e-24,2.349841751508221e-23,1.5993285775189315e-25,4.142090661151891e-27,9.023807497769e-18,1.8375848549881223e-25,1.974380973154068e-24,9.366156573798814e-24,3.76,0.0,0.8210354750001769,0.9797812868597368,0.008936769975083119,2.4451701677558704e-15,0.0006405869856740396,0.02697539253927594,0.028968539939244305,1.865971432402918e-09,3.307603314565257e-11,7.531138548656797e-05,1.4295481279993361e-05,2.213180049877009e-05,0.004932792647328385,0.0005276538407047565
