Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21)
7.431668420357655e-05,0.07896264331333518,3.76,0.0,0.3708254905029509,0.9079964561931538,0.0770156127710038,0.0,1.5090288098615491e-05,0.046105212034847624,1.693347247599127e-05,0.0027458189277640072,6.235632092502486e-11,1.214569911829714e-12,1.299035124698411e-05,9.588025529488587e-06,0.011757113215065172,0.017670628314111165,0.0004952091218665125,5.604567214860403e-07,2.3402144113083172e-05,9.40260313633968e-05,0.06631732110721049,0.0009775631367676062,0.013795555712060738,3.091698606444649e-05,0.0020450629500926307,0.004181190494541333,3.454760016953883e-08,2.8021043130154465e-07,0.00039232342793987226,4.450900879312363e-05,0.002952639280872911,1.3357622277849429e-07,5.604020269024547e-06,1.632058754678891e-05,0.0003155609182384631,2.2590962956892596e-08,2.138384992589865e-10,2.1310875315227604e-06,1.6233630623851694e-07,5.411854866093833e-06,0.0005871208025181309,6.995072428986781e-09,1.2682644483888449e-07,7.389190987175642e-08,2.8257141961846157e-08,2.7486545961549675e-12,1.6820458559968556e-05,8.909881649059434e-12,2.6778906156616075e-08,3.339459397913756e-07,1.7970165493125656e-08,3.334560272866976e-07,0.00014266812260729103,1.3134146599139023e-09,9.861220923801574e-09,1.504883494117427e-08,1.7511883306474856e-06,1.2723242706523986e-10,1.9101086559767232e-11,5.214780522504768e-15,2.4309889254901687e-06,1.2264185263487418e-06,9.746334981167905e-08,8.862863463730446e-13,6.793805010183405e-11,2.5667663838775014e-13,4.612020281071951e-09,3.369551256693237e-11,1.37637089320272e-14,7.279972760948933e-08,5.103599571213474e-11
7.473011970828851e-05,0.07896492761849493,3.76,0.0,0.37017556068335417,0.9075117623462963,0.07742033859124613,0.0,1.5098873042515164e-05,0.04637240701254824,1.6914854273545266e-05,0.002742625057376107,6.225271408571665e-11,1.2125518122216712e-12,1.2988796546374228e-05,9.579178863688952e-06,0.011803243073325566,0.017760588935623003,0.0004942656934501369,5.602430139932003e-07,2.3416947966743664e-05,9.386381181816675e-05,0.06667857864449957,0.0009825635073168002,0.013839449607019163,3.104349529781386e-05,0.0020575481493636067,0.004208040153556486,3.448829906409565e-08,2.8119873486823065e-07,0.0003934456548312948,4.4348591674057537e-05,0.00297748951946583,1.3331321394921604e-07,5.63522850588216e-06,1.6271026920215586e-05,0.00031539246994083256,2.2716738136624244e-08,2.1524490372978135e-10,2.1434784848463754e-06,1.6337483583113655e-07,5.450636734328388e-06,0.0005941075203388966,7.041236282873148e-09,1.2861583875083085e-07,7.476792966559913e-08,2.8590535323698175e-08,2.783092227954818e-12,1.7107796367471876e-05,8.944295685647541e-12,2.714215687461776e-08,3.347138972956108e-07,1.8193793562801596e-08,3.374751418849636e-07,0.00014389812643544878,1.3296469798955633e-09,9.911393252457204e-09,1.5221674819389356e-08,1.761882452639963e-06,1.277695048653416e-10,1.919593469916104e-11,5.256779693035543e-15,2.4469572566581916e-06,1.2477520944865544e-06,9.804845244660117e-08,9.017168169725583e-13,6.89972595362563e-11,2.596245835487309e-13,4.673226043806375e-09,3.388528740922592e-11,1.39385217389156e-14,7.40525586393463e-08,5.198182439059182e-11
7.514355521300048e-05,0.07896721341122878,3.76,0.0,0.3695266826154179,0.9070275336044322,0.07782453155058146,0.0,1.5107466666688815e-05,0.04663961897655803,1.6896244736155016e-05,0.0027394370771486104,6.21492489866392e-11,1.2105364736462153e-12,1.2987222858758817e-05,9.57033248855067e-06,0.011849167960077591,0.017850462132472822,0.0004933264480249943,5.600293415917725e-07,2.3431693758433632e-05,9.370196617262807e-05,0.06703952154388433,0.0009875533145132596,0.013883008716053196,3.116931475775374e-05,0.0020700071365528285,0.004234840128115282,3.442913463787288e-08,2.8217965183884135e-07,0.00039456778751415536,4.418903553996134e-05,0.0030024181335380246,1.3305087879075954e-07,5.666329696678257e-06,1.6221574753875687e-05,0.0003152241832836714,2.2842081835518437e-08,2.1664899111292583e-10,2.155832130360993e-06,1.6441137266741032e-07,5.48940565359753e-06,0.0006011280136389231,7.087330737433969e-09,1.3041741708892753e-07,7.564808306366323e-08,2.892544855835299e-08,2.8177213603173073e-12,1.739807362169131e-05,8.978590797963735e-12,2.7507976643351212e-08,3.3548131982383854e-07,1.8418773158842062e-08,3.415160696573467e-07,0.00014512908184059504,1.3459783525797549e-09,9.961507383639837e-09,1.5395302338283056e-08,1.7725494838849235e-06,1.2830272572676458e-10,1.929063679980267e-11,5.298765798002157e-15,2.4629387455231144e-06,1.2693244962413034e-06,9.863341337599306e-08,9.173202086687958e-13,7.006667580384497e-11,2.625859622219196e-13,4.73483135827094e-09,3.4076061687748006e-11,1.411432753719635e-14,7.531817156380788e-08,5.293965770871504e-11
7.575152945394533e-05,0.07897057742893397,3.76,0.0,0.36857438666512854,0.9063162988133349,0.07841794764640893,0.0,1.512011986220506e-05,0.047032594014852935,1.68688943768934e-05,0.002734759698732362,6.199735633445666e-11,1.207577842231983e-12,1.2984874525266083e-05,9.557323931959161e-06,0.011916331257068832,0.01798246569421977,0.0004919528301257852,5.597151718609825e-07,2.3453273059780168e-05,9.346464276068804e-05,0.0675697321937661,0.0009948718894317288,0.013946460014821324,3.135308910661958e-05,0.0020882806769412774,0.004274158806679196,3.434237849040942e-08,2.836087803358698e-07,0.0003962176601641693,4.395595747262025e-05,0.0030392191946712124,1.3266632425951278e-07,5.7118703547026224e-06,1.614906146894443e-05,0.0003149770039754052,2.3025619210272112e-08,2.187094622035706e-10,2.173930264822756e-06,1.6593196197103417e-07,5.546391018287905e-06,0.0006115128357350805,7.154985580335059e-09,1.3308875539372055e-07,7.694983369452223e-08,2.9420688093215687e-08,2.8689907844962034e-12,1.7830289639154055e-05,9.028806428457423e-12,2.805058813583113e-08,3.3660879618236336e-07,1.8752061982948335e-08,3.4749783636683387e-07,0.00014694090891801347,1.3701736860756723e-09,1.0035096635463985e-08,1.565204724785268e-08,1.7881866846334903e-06,1.2907986324752968e-10,1.9429634699190633e-11,5.3604817506691256e-15,2.48646415273629e-06,1.3014835308566746e-06,9.949336799031045e-08,9.405812644990921e-13,7.165794385331819e-11,2.6696498444442693e-13,4.826148129010177e-09,3.4358403418926184e-11,1.4374650886601297e-14,7.7202567334894e-08,5.4370162058334365e-11
7.635950369489018e-05,0.07897394456582708,3.76,0.0,0.36762435478076716,0.9056060672783623,0.07901021488676786,0.0,1.5132792190746009e-05,0.04742560016273357,1.6841562768845766e-05,0.002730095008514031,6.184576927724832e-11,1.2046251636605115e-12,1.2982485968017325e-05,9.544315705346208e-06,0.01198305425339104,0.018114280368283015,0.0004905882146322239,5.59401029555284e-07,2.3474728000573364e-05,9.322812333692431e-05,0.06809926378635038,0.0010021677303381524,0.014009197337626966,3.1535383384411026e-05,0.0021064967603060224,0.004313366124395389,3.425591624028011e-08,2.8502210517620986e-07,0.0003978670775959623,4.3724720646314e-05,0.0030761900332089763,1.322832178561715e-07,5.757178293430565e-06,1.6076810387642266e-05,0.0003147301733342004,2.320821854594502e-08,2.2076469749331605e-10,2.191946091968202e-06,1.674480865213264e-07,5.6033422280324164e-06,0.0006219695211282521,7.222482983085332e-09,1.357862079077944e-07,7.826036879695726e-08,2.991914990797846e-08,2.9206691391191824e-12,1.8268891030254644e-05,9.078763036387767e-12,2.8598733054824682e-08,3.3773491633741614e-07,1.9088252518564287e-08,3.535262350960551e-07,0.00014875460933817613,1.3945817697915552e-09,1.0108560133638855e-08,1.5910463838862074e-08,1.8037655556726935e-06,1.298487117853516e-10,1.9568316220219988e-11,5.422162788635555e-15,2.5100181601242376e-06,1.3341642679030446e-06,1.0035302251511262e-07,9.642200519810807e-13,7.327146755901594e-11,2.713725178115967e-13,4.918323226651888e-09,3.464286735389091e-11,1.4637095414323133e-14,7.911470349825937e-08,5.5827042086981726e-11
7.696747793583503e-05,0.07897731476424812,3.76,0.0,0.3666765808455414,0.9048968375081962,0.079601335333657,0.0,1.5145483866801049e-05,0.047818634075354395,1.681424991894341e-05,0.002725442977452993,6.16944872672799e-11,1.2016784272618548e-12,1.2980057676503355e-05,9.531307638316154e-06,0.012049338702893549,0.01824590625084328,0.0004892325739687426,5.590868866553699e-07,2.349605931125913e-05,9.299240520149088e-05,0.06862811711455001,0.0010094409028719247,0.014071226566141995,3.1716204480691113e-05,0.0021246549418538264,0.004352459808361006,3.416974689997946e-08,2.864197271118601e-07,0.0003995158921392922,4.349531262030461e-05,0.00311333080353348,1.319015544305332e-07,5.802252826291415e-06,1.6004836674169286e-05,0.0003144836908417729,2.3389877077839608e-08,2.2281456607237413e-10,2.2098786766451837e-06,1.6895965623911358e-07,5.660255683089069e-06,0.0006324973646736886,7.289818662069689e-09,1.3850963124888414e-07,7.957959584830293e-08,3.042079542126926e-08,2.9727532918239995e-12,1.871389386890084e-05,9.128459581086768e-12,2.9152397501409745e-08,3.388595636501108e-07,1.942733199655922e-08,3.5960094098624285e-07,0.00015057007532608206,1.4192017166225482e-09,1.0181897939388875e-08,1.617053320395601e-08,1.8192862691365438e-06,1.306093029361306e-10,1.9706681040646982e-11,5.483805037377403e-15,2.5336008594582423e-06,1.367369763247541e-06,1.0121238089957626e-07,9.882387880918376e-13,7.490733972038445e-11,2.758082398472332e-13,5.0113531566567495e-09,3.4929430107492376e-11,1.490164531982531e-14,8.105463409674269e-08,5.7310544554353794e-11
7.757545217677988e-05,0.07898068796690955,3.76,0.0,0.3657310587709714,0.9041886080223799,0.08019131105417783,0.0,1.5158195108398104e-05,0.048211692410055726,1.678695583346855e-05,0.0027208035766755462,6.154350975555364e-11,1.1987376223414973e-12,1.2977590135590534e-05,9.518299565887795e-06,0.012115186358243265,0.018377343435453546,0.0004878858792664203,5.587727157512525e-07,2.3517267734417907e-05,9.27574856675369e-05,0.0691562929657628,0.0010166914730839424,0.014132553530529382,3.189555929070725e-05,0.0021427547883748083,0.004391437630368703,3.408386948677465e-08,2.878017466366632e-07,0.0004011639577216764,4.326772084722037e-05,0.0031506416458688966,1.3152132884327146e-07,5.847093301582102e-06,1.5933154552802168e-05,0.0003142375559836114,2.3570592181671576e-08,2.2485893938754513e-10,2.227727109754677e-06,1.7046658289190278e-07,5.717127830739005e-06,0.0006430956574919153,7.356988408538369e-09,1.412588792377774e-07,8.090742192493879e-08,3.0925585902300496e-08,3.025240077887583e-12,1.916531340155088e-05,9.177895066466672e-12,2.9711567031753855e-08,3.3998262303959545e-07,1.976928746744487e-08,3.6572162609682374e-07,0.00015238720058893807,1.444032625374552e-09,1.0255110117567829e-08,1.6432236360862972e-08,1.834749012077921e-06,1.3136166891734488e-10,1.9844728853996394e-11,5.545404689068257e-15,2.557212345615082e-06,1.4011030307355507e-06,1.0207144720514482e-07,1.0126396592236994e-12,7.65657007105352e-11,2.802718267974984e-13,5.105234349367436e-09,3.521806820243073e-11,1.516828463295947e-14,8.302240919240936e-08,5.882091577690166e-11
7.879140065866958e-05,0.07898744315762028,3.76,0.0,0.36384674598750455,0.9027751440335369,0.08136783660963236,0.0,1.5183677157280444e-05,0.04899786898893015,1.6732423978031816e-05,0.002711562551151313,6.124246602502585e-11,1.1928737640365256e-12,1.2972539220258189e-05,9.492282771008684e-06,0.012245578290611363,0.01863965207245427,0.00048521920631531754,5.581441832787647e-07,2.3559318944462457e-05,9.22900317153891e-05,0.0702106153615737,0.0010311250722663484,0.01425312373403584,3.2249897653230063e-05,0.0021787777993643315,0.004469036995253576,3.391298653259829e-08,2.905193792045235e-07,0.00040445726601330307,4.281793542309292e-05,0.003225774037649985,1.3076517066754087e-07,5.93606964036483e-06,1.5790717585834164e-05,0.0003137463271299638,2.3929182284667167e-08,2.289306973877692e-10,2.263168012896458e-06,1.7346616310426344e-07,5.830734225168326e-06,0.0006645007380537636,7.490813645233443e-09,1.4683425097087243e-07,8.358849759164935e-08,3.1944446138213385e-08,3.1314087390264487e-12,2.0087459422855288e-05,9.275979098068935e-12,3.0846360900552465e-08,3.4222352571858424e-07,2.0461773618100944e-08,3.780996077171842e-07,0.0001560260108977601,1.4943236559552818e-09,1.0401157865569185e-08,1.696046777050732e-08,1.8655014025512638e-06,1.328418574803788e-10,2.0119872290113358e-11,5.6684613014120425e-15,2.6045220719867844e-06,1.4701647272608148e-06,1.0378872035922567e-07,1.062596399055701e-12,7.995019305099992e-11,2.89281294401808e-13,5.295535880489465e-09,3.5801476066827315e-11,1.5707766730057028e-14,8.70416733672512e-08,6.192324743724174e-11
7.988575429237032e-05,0.07899353253647913,3.76,0.0,0.36215850532733185,0.9015064327736335,0.08242281548497166,0.0,1.5206680093316264e-05,0.04970547795855912,1.6683409534177047e-05,0.002703288536757889,6.097256252303427e-11,1.1876164695102623e-12,1.2967863921956856e-05,9.468866088487644e-06,0.012361454749301176,0.018875085386129784,0.0004828494821592218,5.575781453879333e-07,2.3596752430846703e-05,9.187202765861236e-05,0.07115719634365233,0.0010440386801174842,0.014359292626560667,3.256385672619843e-05,0.002210994885024258,0.004538458718793235,3.3760180493523817e-08,2.929128911060054e-07,0.00040741725074594677,4.241921246916372e-05,0.003293975958107981,1.3008949432424968e-07,6.01534201277164e-06,1.566364643834133e-05,0.0003133054049821187,2.4248663276874318e-08,2.3257524283759995e-10,2.2947684279545087e-06,1.761490576858317e-07,5.93280401948324e-06,0.0006839990652984916,7.610648172980497e-09,1.519388845403505e-07,8.602993445059979e-08,3.287178472456993e-08,3.2283051719548457e-12,2.0939472071619416e-05,9.363352802578755e-12,3.188634701323048e-08,3.4423378573303663e-07,2.1094713120740526e-08,3.893936914988611e-07,0.000159305577582553,1.5402977373778416e-09,1.0532171898138898e-08,1.744127178948346e-08,1.8929824455178536e-06,1.3414623292632634e-10,2.036641438989807e-11,5.77902970074697e-15,2.6472002852912763e-06,1.5341546080296713e-06,1.0533331016855607e-07,1.108885675507497e-12,8.307399777557173e-11,2.974818416196278e-13,5.469681284702715e-09,3.633340356746389e-11,1.620028275608374e-14,9.075466074784043e-08,6.480969809842652e-11
8.098010792607105e-05,0.0789996307747115,3.76,0.0,0.3604774672502652,0.9002409398717763,0.08347411782163557,0.0,1.5229749805385252e-05,0.05041311420947687,1.6634455960634185e-05,0.0026950550009166695,6.070363701535102e-11,1.1823782258196607e-12,1.29630687612802e-05,9.445447057994455e-06,0.012475943190013727,0.019109908660664462,0.000480508241533249,5.570116171090407e-07,2.363379978872007e-05,9.145656979751829e-05,0.07210159432383795,0.001056880095522357,0.014463274553364328,3.287317239899164e-05,0.0022430167306012423,0.004607472386672151,3.3608305203841946e-08,2.95257401782622e-07,0.0004103726139201937,4.202617527541255e-05,0.003362730459025479,1.2941839699263061e-07,6.093847408086775e-06,1.5537702271265975e-05,0.0003128656013277757,2.456505281336191e-08,2.3620008849599825e-10,2.3260832059454324e-06,1.7881561829179168e-07,6.034686845988218e-06,0.0007037144702644223,7.729883008203831e-09,1.571247956411258e-07,8.849777021870671e-08,3.380870447904357e-08,3.3264555569031855e-12,2.181247446359635e-05,9.449867138908105e-12,3.294392093476189e-08,3.4623718467802696e-07,2.1736760644960014e-08,4.0083151892481797e-07,0.00016258893129079372,1.5869406616277789e-09,1.0662780027014703e-08,1.7927071112404308e-08,1.9202791682293993e-06,1.3542448703691763e-10,2.0611925185048633e-11,5.88940378894838e-15,2.68997336681721e-06,1.5998994164922853e-06,1.0687702139056281e-07,1.1564456765417006e-12,8.627209794384288e-11,3.057675854107297e-13,5.646525991180511e-09,3.687168638647749e-11,1.6699312657356213e-14,9.455846300287912e-08,6.778701139972735e-11
8.207446155977178e-05,0.07900573755111978,3.76,0.0,0.3588035972095001,0.8989786570435461,0.08452175585129032,0.0,1.5252887560016542e-05,0.05112075837418083,1.658556327687771e-05,0.0026868617785948566,6.043568627380418e-11,1.1771589700779559e-12,1.2958156380702643e-05,9.422024898550527e-06,0.012589053781202278,0.019344122355752714,0.00047819527745414847,5.564444590328012e-07,2.3670465693222637e-05,9.104364283291848e-05,0.07304381373086474,0.0010696497101829452,0.014565101720045411,3.317788493273192e-05,0.002274841195897832,0.004676066554191191,3.345735506860531e-08,2.9755348700216773e-07,0.00041332256570007347,4.163874815123232e-05,0.003432037863509828,1.2875184891550573e-07,6.171583178068184e-06,1.5412938904557523e-05,0.00031242691328781807,2.4878340233052568e-08,2.3980456604787354e-10,2.3571079388716325e-06,1.8146539404876357e-07,6.136363647413902e-06,0.0007236427050848068,7.848496244689896e-09,1.6239103920374348e-07,9.099145064831424e-08,3.475497504706885e-08,3.425840402297611e-12,2.270652606727396e-05,9.535517789184319e-12,3.401897981771662e-08,3.482331102880212e-07,2.2387833931638725e-08,4.124110803783591e-07,0.00016587550117565223,1.6342466638258564e-09,1.0792982724784696e-08,1.841775292341059e-08,1.947393095671017e-06,1.3667682792219944e-10,2.0856403339707986e-11,5.999563593977475e-15,2.7328419598820863e-06,1.667415203499029e-06,1.0841988101492404e-07,1.2052880479549586e-12,8.954500462975914e-11,3.1413660162588405e-13,5.826046664548228e-09,3.741618500778371e-11,1.7204757711260955e-14,9.845323085994038e-08,7.085660526586717e-11
8.316881519347251e-05,0.0790118525482371,3.76,0.0,0.35713686091813823,0.8977195760931392,0.08556574185336738,0.0,1.52760946360466e-05,0.05182839113734338,1.653673149921872e-05,0.0026787087049943855,6.016870706908527e-11,1.1719586393690752e-12,1.2953129375634837e-05,9.398598877183046e-06,0.012700796672513833,0.019577726909084943,0.00047591037412649954,5.558765371087209e-07,2.370675488879612e-05,9.063323154468608e-05,0.07398385895652561,0.0010823479151892473,0.014664805832784237,3.3478034553390484e-05,0.0023064662428616,0.004744230204338728,3.330732452204123e-08,2.9980171911627366e-07,0.0004162663351940301,4.1256855063366215e-05,0.00350189835737644,1.2808982035774734e-07,6.248546975965879e-06,1.5289403197432014e-05,0.000311989338013899,2.5188516089406517e-08,2.433880302525637e-10,2.38783846080345e-06,1.8409795163291445e-07,6.237815833372263e-06,0.0007437794958587817,7.966466704985325e-09,1.6773664614675958e-07,9.351041883004708e-08,3.571036520845829e-08,3.5264399650909494e-12,2.362167798449009e-05,9.620300823447498e-12,3.5111415790052934e-08,3.502209678254352e-07,2.3047849115234297e-08,4.241303420927542e-07,0.000169164729202246,1.6822098514711888e-09,1.0922780489321485e-08,1.8913204012542385e-08,1.9743258470332246e-06,1.37903468372403e-10,2.1099847644028003e-11,6.109489727237323e-15,2.7758067269463723e-06,1.736717575177447e-06,1.0996191664684752e-07,1.2554241125389355e-12,9.289331904556747e-11,3.2258695934892195e-13,6.008219304347829e-09,3.796675942366311e-11,1.7716517804839048e-14,1.0243907508304208e-07,7.40198917727196e-11
