Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821),CHO2(141),S(579),CHF2O(164)
1.009307284139925e-19,0.8606671002228478,3.855319413378223e-27,1.7983558431013593e-23,6.050057721374678e-31,1.3810703242454772e-17,0.0,0.0,1.3458103592915587e-17,6.599444277551846e-32,1.1182252104094755e-43,6.688211618868254e-30,3.6740832006202835e-50,7.192300968575385e-56,8.944913600050819e-38,1.0045195253671079e-41,4.462469092360013e-47,8.151699323354258e-55,1.1904171308244234e-77,2.533124877337666e-72,1.8701780097455908e-90,2.991884094854831e-94,2.617413208248616e-49,3.1665144916843284e-90,8.382776358068069e-63,9.71563137118931e-90,5.48924079778346e-96,1.9777784469060102e-99,9.30003495433898e-107,4.7224308069233833e-104,5.826877612599926e-66,2.2622889887178197e-100,3.642209730924486e-107,9.557325568176614e-111,3.76,0.0,0.9836590725613775,0.9999999999995373,1.2566482761720962e-42,1.1620300107140422e-59,1.0579588115638694e-15,1.0579588115640607e-15,1.3458103596593502e-17,1.7674673973762798e-34,2.0782996610038047e-33,1.7746765524184386e-28,2.723394508855708e-21,1.9682706456638561e-32,3.8362028090353246e-32,1.7841742685165892e-32,3.61521547123252e-36,2.523518856196538e-40,1.3810703242454765e-17,3.4484733164104956e-36,4.4610640855079246e-36,6.043329736704042e-32,8.848357904974442e-55,7.531213991225072e-35,1.1591125798445053e-33,9.673278574725163e-35,8.202230088201338e-49,1.4616386952974618e-48,2.088094365100306e-39,8.346239296469551e-35,1.8712390506365712e-54,4.6269385367751e-13,1.7047120419650422e-56,4.6780369490051244e-54,1.2750584337456935e-53,2.725013998001192e-21,1.0054033655660958e-34,7.337770966180063e-52,1.2031300063768082e-47,2.378201187202089e-49,2.0365594866885271e-60,4.45156260855177e-48,5.7099568585655905e-31,1.3217002582652973e-74,4.1692490340745754e-48,2.098739638170631e-60,4.585376412924228e-53,3.849657041706226e-57,1.1299792638801091e-66,3.6895637728019004e-49,1.38979793452897e-35,1.449468968772118e-62,1.6104752366688257e-49,5.735523532666312e-53,3.510604192440547e-32,1.999842836953858e-50,5.4483977880584034e-67,2.494190743259363e-72,6.913668822592553e-70,1.2988802540943719e-70,4.566446200207947e-86,3.986887313534398e-84,5.48745402441724e-67,1.1019109341738402e-78,1.6194891931224455e-24,5.961211476000438e-79,2.8076359301076025e-32,8.771510388805037e-64,2.1470212668890932e-32
2.019491464269546e-19,0.860667100222848,8.069435059258108e-27,3.5982741325742655e-23,2.4215997791546138e-30,2.7633405358273952e-17,0.0,0.0,2.692789971718041e-17,2.6414975758340926e-31,8.95260097126979e-43,2.6770276458890626e-29,2.941500560364501e-49,5.758214001724132e-55,3.580296551773016e-37,4.020697615924812e-41,3.573594495463845e-46,6.526318884617675e-54,3.814037793058838e-76,4.056300223548799e-71,5.9939553883198404e-89,9.589047723232617e-93,1.0702690505474418e-48,2.0307309758918303e-88,1.3427010615429216e-61,3.275044304427477e-88,3.520331035549673e-94,1.2683788642400802e-97,1.1936301001057694e-104,3.0321605294895675e-102,9.333853877343245e-65,1.4508397660032043e-98,2.3841998613630894e-105,1.2262371506526089e-108,3.76,0.0,0.9836590725613764,0.9999999999990742,1.0060827169106007e-41,1.8612675112585765e-58,2.1168367880375003e-15,2.1168367880382667e-15,2.6927899724539753e-17,7.074475742945518e-34,8.318614847633788e-33,7.10333115023245e-28,5.449155129456576e-21,7.878212043951713e-32,1.5354808669720667e-31,7.141346766398164e-32,1.4470283408365403e-35,1.0100651969657222e-39,2.7633405358273927e-17,1.3802880247120818e-35,1.7855882210525816e-35,2.418906831863072e-31,7.084066546622608e-54,3.0144482916897754e-34,4.6394710534546664e-33,3.8718323590398855e-34,6.568435188289862e-48,1.1704951503503357e-47,8.357819411636544e-39,3.3406708113246137e-34,1.4981290340998407e-53,9.257897001224295e-13,1.3648061715736365e-55,3.74527400707974e-53,1.0208220370889456e-52,5.4523955146800284e-21,4.024233619060643e-34,5.874678451791703e-51,9.634797232909783e-47,1.9044896891926215e-48,3.2620342904302626e-59,3.5639568272320624e-47,2.285470801127376e-30,4.2341875791953443e-73,3.3387805862343633e-47,1.6855955448901283e-59,3.671089243633194e-52,3.0820693570213373e-56,1.8100708534576941e-65,2.954642773347632e-48,5.562817755584651e-35,1.2049225843899009e-61,1.2896862626992348e-48,4.5919062710059046e-52,1.4051565667759337e-31,1.6010902596251976e-49,8.72453520267059e-66,3.9939548816265215e-71,1.1070911356336953e-68,2.0804655952234548e-69,1.4624969135116327e-84,1.2768814382182283e-82,8.790144126480241e-66,3.530072390843803e-77,3.2403854141320474e-24,1.9097285810478434e-77,1.1237860629546813e-31,1.4049644608933319e-62,8.593680365918022e-32
4.039859824528788e-19,0.8606671002228484,1.756446951651732e-26,7.198110763490201e-23,9.68955339687424e-30,5.527880958991224e-17,0.0,0.0,5.3867491965684106e-17,1.0569431013256756e-30,7.164801655205192e-42,1.0711597574269302e-28,2.3540944303486682e-48,4.608321240113367e-54,1.432584975925271e-36,1.6088040957372383e-40,2.860323992509876e-45,5.223043140987969e-53,1.2212451233310026e-74,6.492722011217718e-70,1.9195697178685876e-87,3.0709035299077174e-91,4.463502427837112e-48,1.301001079943617e-86,2.1494878384447455e-60,1.1520632105290944e-86,2.2553238994787457e-92,8.1259600662658e-96,1.5299141082310494e-102,1.9471818203449223e-100,1.4942851652711165e-63,9.294909431356517e-97,1.590112274239174e-103,1.5714417772503885e-106,3.76,0.0,0.9836590725613742,0.9999999999981479,8.051719426416543e-41,2.979644534579898e-57,4.234592740983644e-15,4.2345927409867115e-15,5.386749198040729e-17,2.8307117906919944e-33,3.328529487526543e-32,2.842257711811932e-27,1.090067637094468e-20,3.1523110021861625e-31,6.143923524763236e-31,2.857468910050032e-31,5.789998205053525e-35,4.0415765106729543e-39,5.527880958991212e-17,5.522950007780276e-35,7.144678720545427e-35,9.678778099502597e-31,5.66940629733674e-53,1.2061719701022296e-33,1.8563927400835478e-32,1.549237273134722e-33,5.257409897868576e-47,9.368700293755047e-47,3.344216597321338e-38,1.3367034670560762e-33,1.1989585394989413e-52,1.8519813925471083e-12,1.0922597298766022e-54,2.9973574727180523e-52,8.169678782934178e-52,1.0907158548037616e-20,1.6102176283333303e-33,4.701528196087537e-50,7.711742566432864e-46,1.524363624187693e-47,5.222087768531842e-58,2.8522486206218565e-46,9.144860168073562e-30,1.3556999697856345e-71,2.67237767358275e-46,1.3570066765907475e-58,2.937987116879177e-51,2.466596939006829e-55,2.897797694055217e-64,2.364911505521877e-47,2.2258549734873997e-34,1.0354770031778131e-60,1.0322716948215937e-47,3.674920592499656e-51,5.622456567837406e-31,1.2813588117196079e-48,1.396493815130745e-64,6.39292886211951e-70,1.7720694791374632e-67,3.330551732136168e-68,4.681965790990001e-83,4.0877455261078085e-81,1.4072410111602165e-64,1.1302567360839673e-75,6.4821778559035185e-24,6.114559004848851e-76,4.496608049924576e-31,2.249162070800931e-61,3.4385915246390497e-31
8.080596545047272e-19,0.860667100222849,4.082175109299698e-26,1.4397784233202574e-22,3.8764523049536493e-29,1.105696180531886e-16,0.0,0.0,1.077466764625878e-16,4.228460645312332e-30,5.732929908025634e-41,4.285336527634546e-28,1.883633213509446e-47,3.6873571571250296e-53,5.731272746966428e-36,6.43627460899416e-40,2.288838693968724e-44,4.1792353598456776e-52,3.9091896850028264e-73,1.0390469068586888e-68,6.145037062090467e-86,9.830767148626982e-90,1.930540902989955e-47,8.330675748215827e-85,3.440113719269739e-59,4.3489638258891974e-85,1.4441475669716664e-90,5.203288107751434e-94,1.9596143280467704e-100,1.2527363219531422e-98,2.3915513284989896e-62,5.951800991384179e-95,1.0986445723730049e-101,2.012635557811139e-104,3.76,0.0,0.9836590725613699,0.9999999999962955,6.442598879416866e-40,4.76872483710867e-56,8.470104646871462e-15,8.470104646883734e-15,1.0774667649204248e-16,1.1324690414590811e-32,1.3316285348033343e-31,1.1370881614236864e-26,2.180371885506636e-20,1.2611296670120004e-30,2.4579694785196764e-30,1.1431736312194711e-30,2.3163763040694686e-34,1.6168938175047025e-38,1.1056961805318808e-16,2.209539636435623e-34,2.8583367217333268e-34,3.8721414839763486e-30,4.536386527082665e-52,4.8254733192578256e-33,7.426779767584565e-32,6.197957895260556e-33,4.206992877265777e-46,7.496856334966326e-46,1.3379045422778207e-37,5.3476842772668243e-33,9.593489956760057e-52,3.704364775535824e-12,8.739737365996331e-54,2.3983413844931073e-51,6.536984285641878e-51,2.181668461475245e-20,6.441919024132865e-33,3.761936883293667e-49,6.170956346663401e-45,1.2197997239311298e-46,8.357607398518636e-57,2.28223225214642e-45,3.6585395447510583e-29,4.3394561854687844e-70,2.1384435529080752e-45,1.0984389042808817e-57,2.350836077279873e-50,1.973659914312949e-54,4.637824215271554e-63,1.8924082361166492e-46,8.90489553342587e-34,9.424369288827845e-60,8.260264807907205e-47,2.940494825545306e-50,2.249348739156906e-30,1.0252817325860616e-47,2.2348447637165018e-63,1.0230767540772832e-68,2.835890243207112e-66,5.330328604436783e-67,1.4985452452882106e-81,1.3083546314090073e-79,2.2522401933283463e-63,3.617835578004125e-74,1.296576273845554e-23,1.9572074553846708e-74,1.7989360206794206e-30,3.5996347377963196e-60,1.375660517142592e-30
1.616206998608424e-18,0.8606671002228501,1.0440516489350892e-25,2.879713200414931e-22,1.5507071204360616e-28,2.2115123497974028e-16,0.0,0.0,2.1550504545598022e-16,1.6915219159263597e-29,4.586779406464765e-40,1.7142741209226132e-27,1.5070496537593559e-46,2.950165821532443e-52,2.2926956806971108e-35,2.5747278862053953e-39,1.8313027834571476e-43,3.3437174032941845e-51,1.25113358110059e-71,1.662644180372659e-67,1.9668023845615978e-84,3.1464792209174735e-88,8.881680704593176e-47,5.3329988942779964e-83,5.504928599130431e-58,1.8150111813719455e-83,9.244913968132964e-89,3.330966407207555e-92,2.5091541983491505e-98,8.09511789598343e-97,3.8270382694720396e-61,3.810139519520382e-93,8.063823455502914e-100,2.5769354293105153e-102,3.76,0.0,0.9836590725613612,0.9999999999925906,5.154568491828855e-39,7.630994752198955e-55,1.6941128458629222e-14,1.6941128458678324e-14,2.1550504551491345e-16,4.5302448442560577e-32,5.326947643482329e-31,4.548722825402911e-26,4.3609803827891624e-20,5.0449292293940514e-30,9.832678110334682e-30,4.5730666857690265e-30,9.266259314117022e-34,6.468101983482734e-38,2.211512349797382e-16,8.838877866114665e-34,1.1434277420087802e-33,1.548982651399331e-29,3.629453983995582e-51,1.9303464427604576e-32,2.970953683837127e-31,2.479384933013233e-32,3.3660203374752465e-45,5.998243601734142e-45,5.352054853217594e-37,2.139247805123186e-32,7.675520703820945e-51,7.409131534070687e-12,6.99245377758295e-53,1.91885529308833e-50,5.230083984611294e-50,4.363573674818075e-20,2.576977326776456e-32,3.009835267620862e-48,4.937390071017476e-44,9.759633241184752e-46,1.3373985670946186e-55,1.8259591617262167e-44,1.4635349218797462e-28,1.388820614061346e-68,1.7109714343798752e-44,8.989588025290426e-57,1.880847433783461e-49,1.5790900153904165e-53,7.421597246365935e-62,1.514118224960074e-45,3.5622691143300394e-33,9.362752362885672e-59,6.6090484482482905e-46,2.352619228058905e-49,8.998127230640988e-30,8.203032676798798e-47,3.576115394894267e-62,1.637089336605267e-67,4.537887714679009e-65,8.529682589625099e-66,4.795850763735295e-80,4.187176588442067e-78,3.6041080565291087e-62,1.1578696529414056e-72,2.59329324995959e-23,6.263941703612184e-73,7.196329720906596e-30,5.760196031313747e-59,5.503089912958144e-30
3.2325016868158174e-18,0.8606671002228529,2.998473950824044e-25,5.759583087213074e-22,6.203080889455507e-28,4.4231446883283983e-16,0.0,0.0,4.310217834411051e-16,6.76636298908336e-29,3.669597726461744e-39,6.857375516151533e-27,1.2056969592051056e-45,2.3602447013797012e-51,9.171155899660189e-35,1.0299398704776794e-38,1.4651349637320996e-42,2.6751195638784517e-50,4.0039360988795075e-70,2.6603660014079827e-66,6.294419481725684e-83,1.0069833786717601e-86,4.479965459115748e-46,3.41355660795648e-81,8.808483118975097e-57,8.516519387722725e-82,5.9175032994956275e-87,2.1321023255136782e-90,3.212260107601538e-96,5.278255840362909e-95,6.12370618761445e-60,2.438815050500857e-91,6.481179504880077e-98,3.298965059159481e-100,3.76,0.0,0.9836590725613438,0.9999999999851809,4.1238505603630615e-38,1.2210419672690167e-53,3.3883176082073214e-14,3.3883176082269634e-14,4.3102178355905733e-16,1.8121716774523972e-31,2.1308657563834374e-30,1.819563168698001e-25,8.722197379186976e-20,2.0180538068175585e-29,3.933231290718043e-29,1.8293011091277945e-29,3.7066545506180964e-33,2.5873463394406673e-37,4.423144688328315e-16,3.535695017643235e-33,4.573897081179279e-33,6.196182730166281e-29,2.903701307224613e-50,7.721700141147374e-32,1.1884298291256527e-30,9.917943296205718e-32,2.692986694752861e-44,4.798898315339865e-44,2.1409099583225132e-36,8.557339421405179e-32,6.140708080806726e-50,1.4818665021370148e-11,5.594228595083513e-52,1.535157118168766e-49,4.184265819674666e-49,8.727384101503191e-20,1.030832875651794e-31,2.407982524421059e-47,3.950162069518059e-43,7.808200803946448e-45,2.1399828243127321e-54,1.4608366758572012e-43,5.854377903905537e-28,4.4445374034317335e-67,1.3688637896052125e-43,7.513689013269474e-56,1.5047493786228177e-48,1.2633514453826475e-52,1.1875418471101294e-60,1.2113712390630609e-44,1.4249824299244115e-32,1.0406761581653936e-57,5.28757341988474e-45,1.882184739298658e-48,3.5993973505314296e-29,6.562737684639184e-46,5.72207566834016e-61,2.619476172268492e-66,7.260991047308386e-64,1.3648417639634612e-64,1.534753208679977e-78,1.3399672009186107e-76,5.766991925880505e-61,3.705442535507407e-71,5.1867272006021964e-23,2.004601807637241e-71,2.878649016222441e-29,9.21693805557663e-58,2.2013255355871752e-29
6.4650910632306044e-18,0.8606671002228579,9.638334657929716e-25,1.1519324191244574e-21,2.4812828396752627e-27,8.846409365390232e-16,0.0,0.0,8.620552594047156e-16,2.706600261666888e-28,2.9357478634955154e-38,2.74300601617723e-26,9.645804623904942e-45,1.8882405797007036e-50,3.66853699637805e-34,4.119897763248579e-38,1.1721450668931588e-41,2.140176290226341e-49,1.281308936178541e-68,4.256693858631018e-65,2.0143357820576298e-81,3.222578035963886e-85,2.5337566270271753e-45,2.1848161809403525e-79,1.4094050893071452e-55,4.458570089019717e-80,3.787444803767539e-85,1.3646464821342756e-88,4.1120403206332375e-94,3.502105067122584e-93,9.798285895682448e-59,1.560958567423111e-89,5.837575554063505e-96,4.2229874365002993e-98,3.76,0.0,0.983659072561309,0.9999999999703614,3.299158758943567e-37,1.9537333955048762e-52,6.776727132867516e-14,6.776727132946084e-14,8.620552596409535e-16,7.2488342034596605e-31,8.523636386998289e-30,7.2784007541742485e-25,1.7444631379313644e-19,8.07237945924989e-29,1.5733245274815548e-28,7.317353308735387e-29,1.482691985805166e-32,1.0349598050456594e-36,8.846409365389899e-16,1.414306783409398e-32,1.829596055672542e-32,2.4785235178575546e-28,2.3230166276383042e-49,3.0887430346418228e-31,4.753816017472916e-30,3.967258032722398e-31,2.154457527961133e-43,3.839240032650871e-43,8.563821287362733e-36,3.4230054100497692e-31,4.912683085764324e-49,2.963773187688799e-11,4.475489115981157e-51,1.2281548577660419e-48,3.347492108956148e-48,1.745500495487124e-19,4.123415394167824e-31,1.9264317446073405e-46,3.160229663699151e-42,6.246758335092201e-44,3.4240886164822386e-53,1.168697078047092e-42,2.3417988056446462e-27,1.4223018005955286e-65,1.0951256895687823e-42,6.525659213145277e-55,1.2038280746950245e-47,1.0107362842408848e-51,1.90013598986365e-59,9.69127655807447e-44,5.700180105634967e-32,1.299164418729562e-56,4.23019260465229e-44,1.5057835431825875e-47,1.439788230995148e-28,5.250314768506287e-45,9.155553905857859e-60,4.191268470175921e-65,1.1617882312657347e-62,2.1838208558146023e-63,4.911339829363156e-77,4.2880081869838684e-75,9.227522334224921e-60,1.1857831547329154e-69,1.0373595095545619e-22,6.414950509579454e-70,1.1514830293191778e-28,1.474760043221925e-56,8.805481273042742e-29
1.2930269816060177e-17,0.8606671002228683,3.38421204839553e-24,2.3038811721048514e-21,9.925232339002775e-27,1.7692938719513274e-15,0.0,0.0,1.7241222113053793e-15,1.0826511179536224e-27,2.348626164018017e-37,1.0972135702982964e-25,7.716735279428021e-44,1.510610391020489e-49,1.4674297258356237e-33,1.648019439999958e-37,9.377308920860533e-41,1.7122090981335748e-48,4.1002676126583634e-67,6.810796789081456e-64,6.446179361700558e-80,1.0312972782713706e-83,1.6069061912994093e-44,1.3983271431790377e-77,2.2550863749577392e-54,2.5360208135589996e-78,2.4240423382871826e-83,8.73419077036919e-87,5.2636339459908535e-92,2.3998943467493376e-91,1.5677542285743432e-57,9.990671408982418e-88,5.898633228695582e-94,5.405623709551027e-96,3.76,0.0,0.9836590725612395,0.9999999999407224,2.63935833471754e-36,3.126026431993126e-51,1.3553546182073482e-13,1.355354618238776e-13,1.724122211779179e-15,2.8995631895961684e-30,3.409489195718037e-29,2.911389917547699e-24,3.4889499408891175e-19,3.228984629537102e-28,6.293362143346039e-28,2.926971098150881e-28,5.930828275086781e-32,4.1398830365765e-36,1.769293871951194e-15,5.657284699657124e-32,7.318458669029205e-32,9.914194923746468e-28,1.8584360669484914e-48,1.2355098920396209e-30,1.901545737808942e-29,1.586919356058798e-30,1.7235932919195874e-42,3.071440583965185e-42,3.4255691395898083e-35,1.3692160924937745e-30,3.9301931351300136e-48,5.927586511159938e-11,3.5804338019112484e-50,9.825355660182829e-48,2.678025466156496e-47,3.4910246661598616e-19,1.649382936276421e-30,1.5411636855098118e-45,2.5282237347253033e-41,4.997485748458387e-43,5.4786346657041026e-52,9.349687543784879e-42,9.367290511247209e-27,4.551445490281438e-64,8.761144149986367e-42,6.043851468201796e-54,9.630738860598482e-47,8.086484452002888e-51,3.04027281732702e-58,7.753143906290883e-43,2.2802027720383018e-31,1.7859186962107695e-55,3.3842076322682218e-43,1.2046411483122286e-46,5.759211494915968e-28,4.200301664087865e-44,1.4649072521652236e-58,6.70611484289664e-64,1.8588849220354398e-61,3.494172568777935e-62,1.5716494848076196e-75,1.3721807437079876e-73,1.4764303976880457e-58,3.79457255563339e-68,2.0747330860065844e-22,2.0528201047954227e-68,4.60597893808366e-28,2.3596560336940857e-55,3.522228325032397e-28
2.5860627321719322e-17,0.8606671002228888,1.25945949771289e-23,4.6077808067621076e-21,3.9701131410448567e-26,3.538599742775685e-15,0.0,0.0,3.4482561150004773e-15,4.3306264983432835e-27,1.8789120804478886e-36,4.3888766232252045e-25,6.173424854269654e-43,1.2084954830990887e-48,5.869748756834079e-33,6.5924598558199325e-37,7.50190649114117e-40,1.3698518009929435e-47,1.31209827877768e-65,1.0897344183512068e-62,2.0628968156963268e-78,3.3004929751533746e-82,1.1174827552223382e-43,8.94943705384618e-76,3.608168783197743e-53,1.5214610983533158e-76,1.5514119489438156e-81,5.590193666842573e-85,6.737593748641802e-90,1.7388086087625292e-89,2.5084295702992816e-56,6.394409246827237e-86,6.543192434657348e-92,6.919326215410609e-94,3.76,0.0,0.9836590725611005,0.9999999998814444,2.1114992034958986e-35,5.001684690729902e-50,2.7107184280027713e-13,2.7107184281284837e-13,3.4482561159533645e-15,1.1598311848829772e-29,1.363802581155509e-28,1.16456189001139e-23,6.977923558534308e-19,1.2916004203305827e-27,2.517357672448407e-27,1.170794394175688e-27,2.3723433766322374e-31,1.6559629999310377e-35,3.538599742775152e-15,2.262925403360442e-31,2.927398356365534e-31,3.96569813992078e-27,1.4867588104326968e-47,4.942065584111689e-30,7.606221536675802e-29,6.347709710143576e-30,1.378885541872876e-41,2.457171898381807e-41,1.37023924761189e-34,5.47689222746561e-30,3.144173202753131e-47,1.18552129675725e-10,2.864364065442185e-49,7.860331477397025e-47,2.1424330802557567e-46,6.982073007501848e-19,6.597565303656147e-30,1.2329382636687246e-44,2.022594989283433e-40,3.9980202350082654e-42,8.765889768017473e-51,7.479794352657557e-41,3.746935262041895e-26,1.4564753112857137e-62,7.008970773438244e-41,6.152316245548716e-53,7.704636752919552e-46,6.470023097174127e-50,4.8644807104503655e-57,6.202564188910403e-42,9.121717767050513e-31,2.623270236042798e-54,2.707387525766977e-42,9.637186647989213e-46,2.303696303284612e-27,3.360261271595411e-43,2.343866505416307e-57,1.0729852025337511e-62,2.9742349431962476e-60,5.590723379299267e-61,5.029311593665666e-74,4.3910075096515137e-72,2.362310106890827e-57,1.2142738450716822e-66,4.149480228764421e-22,6.569081746800597e-67,1.8424009192201537e-27,3.7754816269913576e-54,1.4088984846939667e-27
5.172134233303761e-17,0.86066710022293,4.8493863879129075e-23,9.215588590863206e-21,1.5880493049505041e-25,7.077211484423397e-15,0.0,0.0,6.896523921965755e-15,1.7322550045384988e-26,1.5031341238592308e-35,1.7555551291287076e-24,4.938754533133221e-42,9.667992535312915e-48,2.3479054724771602e-32,2.637269502522661e-36,6.00154893432668e-39,1.0960069234809094e-46,4.198734795621051e-64,1.743580624093952e-61,7.648668851360401e-77,1.2238775003678502e-80,8.267688290012466e-43,7.565569107679141e-74,5.7730945113257765e-52,9.464279620200466e-75,1.3119602388134918e-79,4.727997770800752e-83,1.509691564329782e-87,2.03640377756274e-87,4.0135056078877175e-55,5.408232338338657e-84,1.0940458757087703e-89,1.5504097799110606e-91,3.76,0.0,0.9836590725608224,0.9999999997628884,1.68920438448323e-34,8.00272942436029e-49,5.421446047410537e-13,5.421446047913391e-13,6.896523923892667e-15,4.639336616653535e-29,5.455223927618934e-28,4.6582594043793276e-23,1.3955870840743533e-18,5.166414812935655e-27,1.0069456387022944e-26,4.683189486219824e-27,9.489397641142494e-31,6.623879746235952e-35,7.0772114844212666e-15,9.05172474242787e-31,1.1709623198394323e-30,1.5862832899570688e-26,1.1894123925152649e-46,1.9768319644269233e-29,3.0424962706781917e-28,2.539090341113489e-29,1.1031127975437742e-40,1.965745303896934e-40,5.481007908558516e-34,2.1907624628317846e-29,2.5153460847544932e-46,2.3710465118278827e-10,2.291498094180415e-48,6.288284329228297e-46,1.7139515401922977e-45,1.396416969017186e-18,2.639032834133513e-29,9.863535359010305e-44,1.6180823918519854e-39,3.198428848705707e-41,1.4025483067448337e-49,5.983853128549319e-40,1.4987779161134177e-25,4.660741388741385e-61,5.607198799657467e-40,7.029395711505456e-52,6.163727602445374e-45,5.177309274544109e-49,7.783204548489931e-56,4.962070976067647e-41,3.649384617916471e-30,4.00987093719586e-53,2.16591858921991e-41,7.709772632736247e-45,9.214808552459056e-27,2.688216994199199e-42,3.750198330445324e-56,1.7167818001889255e-61,4.758791388671314e-59,8.945194932061149e-60,1.6093850708625305e-72,1.4051271708765876e-70,3.7797133923931933e-56,3.885693266273563e-65,8.298974473698774e-22,2.102115362622178e-65,7.369622203164466e-27,6.040796185493086e-53,5.635608180058216e-27
1.034427723556742e-16,0.8606671002230123,1.902064137846265e-22,1.843123821821749e-20,6.3522053763547315e-25,1.4154434967714817e-14,0.0,0.0,1.3793059534196638e-14,6.929028827651153e-26,1.2025090825589597e-34,7.022229567580319e-24,3.9510094822076693e-41,7.734405479347446e-47,9.391633821664392e-32,1.055132225861892e-35,4.801248643312279e-38,8.770024097513872e-46,1.3435983712789614e-62,2.789733471246644e-60,2.4585577946346234e-75,3.9348015899370856e-79,6.345280374250377e-42,4.860359128259897e-72,9.236970757494551e-51,5.937131904930711e-73,8.428478134976677e-78,3.038064711810005e-81,1.93888560766813e-85,1.891739035946639e-85,6.421623774224549e-54,3.475223460061719e-82,1.352468795733908e-87,1.9911787140906112e-89,3.76,0.0,0.9836590725602663,0.9999999995257766,1.3513655280741918e-33,1.2804394212498879e-47,1.084290128549375e-12,1.084290128750517e-12,1.3793059538135007e-14,1.8557370692934379e-28,2.1820921294336203e-27,1.8633061292793507e-22,2.7911765592838124e-18,2.0665685471419322e-26,4.027787747822621e-26,1.8732781761219134e-26,3.795763884476913e-30,2.6495639884992336e-34,1.4154434967706286e-14,3.6206945883252456e-30,4.6838552302373645e-30,6.34514122697749e-26,9.515342299345608e-46,7.907343539926346e-29,1.2169999905966934e-27,1.0156374277460553e-28,8.82491984766855e-40,1.5725993774848733e-39,2.192435534671041e-33,8.763060997710944e-29,2.012279948297255e-45,4.742096637121669e-10,1.8332012636614523e-47,5.0306357103962474e-45,1.3711632514139026e-44,2.7928363055456045e-18,1.055614476945931e-28,7.890839968722902e-43,1.2944684733358416e-38,2.5587481531005894e-40,2.244082044625783e-48,4.7870894323200683e-39,5.995119285292078e-25,1.4914404979432963e-59,4.4857679112137994e-39,8.995571540751334e-51,4.930989256848223e-44,4.1438942703700985e-48,1.2453155765166913e-54,3.9696646297462375e-40,1.4603062896222265e-29,6.265903582787004e-52,1.7327382997732925e-40,6.167827959417374e-44,3.6859280317585704e-26,2.1505767873597468e-41,6.0003268667024646e-55,2.7468553059465937e-60,7.614079295281721e-58,1.4312340982263143e-58,5.150041053957573e-71,4.4964151530408407e-69,6.047555326250821e-55,1.2434245324739875e-63,1.659796280127031e-21,6.726783374930108e-64,2.9478524571417524e-26,9.665294374611093e-52,2.254246065793703e-26
