Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453)
6.627276625658561e-07,0.6816489132628197,1.7525476331770362e-05,2.9795784248323754e-06,1.1413968531475922e-06,1.9906726703480004e-05,0.0,0.0,3.910397289033983e-06,1.2456018908763253e-08,4.204435258636178e-10,3.426033460878093e-05,4.423531678516851e-15,2.1406262415234337e-18,7.709485517180421e-15,7.55692896760942e-19,3.7985869607760784e-20,1.8662925877532627e-19,3.46804016253415e-22,1.442788911521303e-32,1.079848909253732e-29,4.1030921267210944e-36,1.547405150064495e-20,2.053634310096396e-26,1.485475973636259e-24,3.6906817809644196e-28,6.917746302407053e-34,2.719565307125623e-37,2.2456375480473927e-40,4.1035087068763684e-41,1.1823068455445666e-26,2.4062030064751143e-35,1.6078692966255906e-34,1.7117324162086035e-34,3.76,0.0,0.7420923671632623,0.9994551537226016,4.984177516508073e-06,6.487656308285564e-25,6.32410648649899e-05,0.00013855124438377181,6.110213294922339e-05,2.7253005829150575e-10,3.1519524903592887e-12,8.023160437641013e-06,1.3814193153105933e-06,1.3530817940778794e-07,4.2214229218842597e-07,9.168825703591069e-08,5.032376432191235e-10,1.27815461469928e-12,3.978478474042918e-07,3.220597504478527e-10,2.4397133903803316e-11,5.8656167518590293e-08,8.690937678680991e-16,2.6382324128595415e-11,1.909746492539843e-13,4.24673105867212e-09,6.925700137462229e-13,2.134494204418339e-11,2.9673712976479446e-11,7.836197218750697e-11,5.170932059409465e-18,0.0004937111327581272,2.2492084449669404e-21
6.794555341373833e-07,0.6816494452659482,1.7941036678387832e-05,3.1156842955016226e-06,1.1833300495020839e-06,2.1018057690816965e-05,0.0,0.0,4.0376174493907306e-06,1.3153115244269377e-08,4.5067365560518747e-10,3.593894570616551e-05,4.665797725434464e-15,2.3466002450281045e-18,8.023161024754364e-15,8.437304006138811e-19,4.312539762270022e-20,2.1493046744443798e-19,3.852886063522006e-22,1.657443104872882e-32,1.2654109478057928e-29,4.916568122270422e-36,1.731163572352391e-20,2.534516910865849e-26,1.7108795247132726e-24,4.4548154577790155e-28,8.346920043331386e-34,3.559205196816401e-37,2.986994471439236e-40,5.417614208976725e-41,1.4084607911684638e-26,2.931887041457843e-35,1.997167324453619e-34,2.119940366332532e-34,3.76,0.0,0.7420864105013623,0.999452925702831,5.329780770765295e-06,7.7946154583172215e-25,6.408579980044589e-05,0.00014287241324087874,6.433864374267663e-05,2.8124163394018114e-10,3.1984332871847287e-12,8.157547647359163e-06,1.4054815007237083e-06,1.4299960621731623e-07,4.5689815594562054e-07,9.829892242755302e-08,5.740751289121334e-10,1.4106382298111544e-12,4.078866935354002e-07,3.675220216148711e-10,2.7159156240414717e-11,6.123409006140351e-08,9.597928176861854e-16,2.744219268431471e-11,1.9783477771596111e-13,4.6862885648223726e-09,7.56075260697028e-13,2.3750953202165814e-11,3.211362607835567e-11,8.602147029492526e-11,5.920826018964785e-18,0.000493710032544416,2.656059785797343e-21
6.961834057089105e-07,0.6816499804955487,1.83478405165303e-05,3.2525535742512337e-06,1.2251695737098202e-06,2.21549832097292e-05,0.0,0.0,4.166016497334579e-06,1.3871959945980438e-08,4.822234825392513e-10,3.7645073492887404e-05,4.9100962641503595e-15,2.564194616529496e-18,8.335203352156053e-15,9.38286194013259e-19,4.8762789539008504e-20,2.4640718071447527e-19,4.267845536165879e-22,1.895704455525718e-32,1.476037411282217e-29,5.8616620638959964e-36,1.9288599323086448e-20,3.1071669063042635e-26,1.9615923064956015e-24,5.349167482863642e-28,1.00065897641145e-33,4.6180597378918485e-37,3.938477872174098e-40,7.090108102794123e-41,1.668147741193478e-26,3.5514169058278204e-35,2.4632002205147337e-34,2.607147346399132e-34,3.76,0.0,0.7420803829884068,0.9994506651218293,5.687836269338264e-06,9.31182906959057e-25,6.490652162192227e-05,0.00014722173882496313,6.764397226864326e-05,2.898965781181232e-10,3.2437531468191626e-12,8.288124849663557e-06,1.4288618628596263e-06,1.5087224967655876e-07,4.934668592355076e-07,1.0515406466486141e-07,6.524927267269302e-10,1.5526458802076243e-12,4.179265190308404e-07,4.178790548496057e-10,3.013669396340223e-11,6.385357804235604e-08,1.0570586694944984e-15,2.8512103385641537e-11,2.0474701841384704e-13,5.1562409746555135e-09,8.232621020454243e-13,2.6345179883026542e-11,3.466464340088925e-11,9.418304700329202e-11,6.754190318041491e-18,0.0004937089162221801,3.122219278488169e-21
7.129112772804377e-07,0.6816505188587054,1.8745903569827613e-05,3.3900405549630253e-06,1.2668896672493697e-06,2.3316959666520104e-05,0.0,0.0,4.295567418928113e-06,1.4612716712708173e-08,5.151144298583199e-10,3.937793962852365e-05,5.156047442212799e-15,2.793505086732899e-18,8.645284047157275e-15,1.0395149949919357e-18,5.492604199314598e-20,2.812843203463365e-19,4.714267846380787e-22,2.1592172204182983e-32,1.714192792086381e-29,6.954739105298875e-36,2.140845835397347e-20,3.7851194224240105e-26,2.2394186376964362e-24,6.391256845889621e-28,1.192311015300939e-33,5.943062778953506e-37,5.150083694899277e-40,9.202009605485568e-41,1.9648565239236048e-26,4.277853480438889e-35,3.017626621608024e-34,3.185076068477021e-34,3.76,0.0,0.7420742859716303,0.999448372766938,6.058312089425768e-06,1.1064563994379112e-24,6.570390690442493e-05,0.00015159842393990564,7.101673382199041e-05,2.9849014911125447e-10,3.287939437041309e-12,8.414996040683335e-06,1.4515788937643528e-06,1.5892259363147458e-07,5.318861613913099e-07,1.1225204427921433e-07,7.390455848942295e-10,1.7045560141540265e-12,4.2796743984662374e-07,4.734927257913683e-10,3.333861218964772e-11,6.651423192962685e-08,1.1611543684900293e-15,2.9591652357978374e-11,2.1170929619792602e-13,5.657592035870396e-09,8.942105900832107e-13,2.913545271093909e-11,3.732683085456979e-11,1.0286247111534569e-10,7.677470580317616e-18,0.0004937077841694402,3.654174702862854e-21
7.296391488519649e-07,0.6816510602651302,1.913525883568606e-05,3.5280050355473934e-06,1.3084663801081715e-06,2.4503444798232513e-05,0.0,0.0,4.426243287222794e-06,1.5375543965858876e-08,5.493677163837097e-10,4.113678707376363e-05,5.403287034761255e-15,3.03460612755124e-18,8.95310024828936e-15,1.1475566247730039e-18,6.164331261511475e-20,3.197916723000359e-19,5.193510934746859e-22,2.4496631560876508e-32,1.9824893763911623e-29,8.213514822987593e-36,2.3674408588504335e-20,4.5832970690080916e-26,2.5462058019180985e-24,7.600331616695008e-28,1.4124455105623992e-33,7.588974675931072e-37,6.681454908616626e-40,1.1848868658501763e-40,2.3022675019561933e-26,5.12555728175556e-35,3.6733264118279255e-34,3.866635212420884e-34,3.76,0.0,0.7420681207875413,0.9994460494067314,6.4411689188395845e-06,1.3080047765974742e-24,6.647861340949045e-05,0.00015600169311904652,7.445555510122927e-05,3.070179494038549e-10,3.331018943749612e-12,8.538262917974774e-06,1.473650697400947e-06,1.6714713932253978e-07,5.721930567876293e-07,1.1959101319908006e-07,8.343097977455605e-10,1.866748755673004e-12,4.3800957428571086e-07,5.347387708669186e-10,3.6773731157819975e-11,6.921568459247703e-08,1.2723441510038418e-15,3.068045278965766e-11,2.1871962458191979e-13,6.191331243005554e-09,9.689981459510672e-13,3.212955863402636e-11,4.010011137709957e-11,1.1207530222316466e-10,8.697377769358281e-18,0.0004937066368332911,4.258866923823567e-21
7.463670204234921e-07,0.681651604627097,1.9515954753711697e-05,3.666312343082962e-06,1.3498774767706092e-06,2.5713898701235073e-05,0.0,0.0,4.558017311435502e-06,1.6160594881294892e-08,5.850043717067974e-10,4.292087960960079e-05,5.651466949204591e-15,3.287551732635346e-18,9.258373636363773e-15,1.2625358886982174e-18,6.894286226054282e-20,3.6216339577118763e-19,5.706940215761529e-22,2.768758560609306e-32,2.2836894010476876e-29,9.657090021193365e-36,2.608932171027692e-20,5.518081366371915e-26,2.883840746477494e-24,8.997475147057513e-28,1.6640187420249546e-33,9.619298264799162e-37,8.603303827230354e-40,1.5142668158446058e-40,2.6842493163932894e-26,6.110263136917731e-35,4.44446243677421e-34,4.665974569660537e-34,3.76,0.0,0.7420618887606567,0.9994436957914556,6.836360579992158e-06,1.538752309131361e-24,6.723128059694628e-05,0.00016043079215700807,7.795907546482733e-05,3.154759090500022e-10,3.3730178806616475e-12,8.65802483283917e-06,1.495094976850266e-06,1.7554240983537708e-07,6.144237815013623e-07,1.2716893216838828e-07,9.388822493433355e-10,2.039605739435035e-12,4.480530428847847e-07,6.020066896855171e-10,4.045081576492838e-11,7.195759982849357e-08,1.390893326599023e-15,3.1778134249463476e-11,2.2577610219467545e-13,6.758433106262008e-09,1.0476995930219096e-12,3.5335230283993564e-11,4.2984273176468005e-11,1.218368811560833e-10,9.820887065189975e-18,0.0004937054745367813,4.9436990302789554e-21
7.630948919950193e-07,0.6816521518593754,1.9888053527772712e-05,3.804833334312016e-06,1.3911023465733142e-06,2.6947784750062463e-05,0.0,0.0,4.690862880802731e-06,1.696801742965322e-08,6.220452506914355e-10,4.472950134825747e-05,5.9002555674074656e-15,3.55237624410813e-18,9.560849364589071e-15,1.3845625586095901e-18,7.685299954781996e-20,4.0863753104396605e-19,6.2559274369832e-22,3.118251322880268e-32,2.6207069650663997e-29,1.1305979681445311e-35,2.865574379945822e-20,6.607382070797567e-26,3.2542467823384766e-24,1.0605714193798422e-27,1.9501419209617973e-33,1.2107249339719158e-36,1.0998975553080942e-39,1.9213872129793484e-40,3.114854878390922e-26,7.249155391045877e-35,5.3465397723408404e-34,5.5985374582972945e-34,3.76,0.0,0.7420555912023862,0.9994413126531598,7.243834526528622e-06,1.801829818643373e-24,6.796253012305686e-05,0.00016488498762830153,8.152594803839378e-05,3.238602697399798e-10,3.4139618989614857e-12,8.774378765302237e-06,1.5159290263818338e-06,1.841049540342573e-07,6.586138206349476e-07,1.3498358735752127e-07,1.0533804353082442e-09,2.2235099630098475e-12,4.580979683024835e-07,6.756996326827291e-10,4.43785658059522e-11,7.473967093238083e-08,1.5170681723733464e-15,3.288434203138748e-11,2.328769093717626e-13,7.359856500486799e-09,1.1303871950010188e-12,3.876013601448874e-11,4.5978977880001526e-11,1.3216232155561998e-10,1.1055236417574452e-17,0.0004937042976071199,5.716544397515795e-21
7.798227635665465e-07,0.6816527018791653,2.0251629589620807e-05,3.94344437437972e-06,1.4321219182701596e-06,2.8204570415717894e-05,0.0,0.0,4.8247536035624564e-06,1.7797954424163806e-08,6.605110473529155e-10,4.6561956240387183e-05,6.14933794341246e-15,3.829095215393788e-18,9.860294980444008e-15,1.5137314482796039e-18,8.540202784462703e-20,4.594555092018552e-19,6.841849597757784e-22,3.49991799670787e-32,2.996609701850736e-29,1.3182135811387063e-35,3.137589592591206e-20,7.870704070916207e-26,3.6593803042366216e-24,1.2450128806383192e-27,2.274076357837898e-33,1.513677965162883e-36,1.3966158416821671e-39,2.4213619669246613e-40,3.5983166695879034e-26,8.56094339346113e-35,6.3964622486338315e-34,6.681110143034765e-34,3.76,0.0,0.7420492294100494,0.9994389007058604,7.66353231387241e-06,2.100579289694034e-24,6.867296632543687e-05,0.00016936356639831699,8.515484068798066e-05,3.321675695347247e-10,3.4538760968899956e-12,8.887419316827062e-06,1.5361697273496094e-06,1.9283135003610368e-07,7.047979162215534e-07,1.4303260617017533e-07,1.1784422644402907e-09,2.4188456556860846e-12,4.68144475209375e-07,7.562342750812099e-10,4.8565606896142567e-11,7.756161930695767e-08,1.651135838926106e-15,3.3998736525513303e-11,2.4002030488258573e-13,7.996544089628678e-09,1.2171306980230275e-12,4.2411870606304777e-11,4.9083768552270675e-11,1.430665025112072e-10,1.2407924798725752e-17,0.0004937031064836052,6.585753621344032e-21
7.965506351380737e-07,0.6816532546060302,2.0606768192452397e-05,4.082027296550003e-06,1.4729185786392896e-06,2.9483727992275697e-05,0.0,0.0,4.959663341495282e-06,1.8650543575057503e-08,7.004223081301518e-10,4.841756758243103e-05,6.398415874403933e-15,4.117706302401275e-18,1.0156499349100965e-14,1.6501225732099524e-18,9.46181948174766e-20,5.148616665224269e-19,7.466087926960773e-22,3.915560915653702e-32,3.414620219484695e-29,1.530896403403497e-35,3.4251676664803187e-20,9.329211553955084e-26,4.10122754842058e-24,1.455796382058563e-27,2.6392278180636826e-33,1.880365001031883e-36,1.7618746817603925e-39,3.0316063453614995e-40,4.139041413867403e-26,1.0065937086240396e-34,7.612585966419175e-34,7.931868025525186e-34,3.76,0.0,0.7420428046660129,0.9994364606460698,8.095390044958377e-06,2.4385580576346082e-24,6.936317669511775e-05,0.0001738658351314856,8.884443687363483e-05,3.4039462824115506e-10,3.4927850292959706e-12,8.997238716491531e-06,1.555833547006602e-06,2.0171820827803538e-07,7.530100756367623e-07,1.5131347225387387e-07,1.3147258417147772e-09,2.6259981630403918e-12,4.781926901799193e-07,8.440406782260806e-10,5.302048205482177e-11,8.042319311681792e-08,1.793364267431529e-15,3.5120992613922136e-11,2.472046227888941e-13,8.669421822119306e-09,1.3079973760694431e-12,4.629794662465997e-11,5.229807754906958e-11,1.545640621903802e-10,1.3886710170135024e-17,0.0004937019014725315,7.560160163302891e-21
8.132785067096009e-07,0.6816538099618326,2.0953564124017106e-05,4.220469345301857e-06,1.513476094957602e-06,3.0784735239676035e-05,0.0,0.0,5.095566240410148e-06,1.952591754975762e-08,7.417994445676147e-10,5.0295677526758207e-05,6.647207861139514e-15,4.418190174493293e-18,1.0449271584936506e-14,1.7938013862904353e-18,1.0452964462623679e-19,5.751027660684893e-19,8.130026918983555e-22,4.367005362197086e-32,3.87811731701413e-29,1.771133384614107e-35,3.728466635250599e-20,1.100578917387558e-25,4.581801403102086e-24,1.6958741805634588e-27,3.0491401323418074e-33,2.3216550725597647e-36,2.2088861422199523e-39,3.7720850675961836e-40,4.7416041826809e-26,1.1786122660414962e-34,9.01476958737522e-34,9.370418410168118e-34,3.76,0.0,0.7420363182369355,0.9994339931529913,8.539338792352077e-06,2.8195425725224538e-24,7.003373233612609e-05,0.00017839111979988813,9.259343639491319e-05,3.485385334030346e-10,3.5307127171246807e-12,9.103926837630658e-06,1.5749365396014555e-06,2.107621742213053e-07,8.032835804518298e-07,1.5982353972611093e-07,1.4629092341551379e-09,2.8453538464699094e-12,4.882427415866376e-07,9.395621392986433e-10,5.775164392978214e-11,8.332416598492598e-08,1.9440221172532538e-15,3.625079909059324e-11,2.544282694264409e-13,9.3793984928949e-09,1.4030520791232124e-12,5.042578641163839e-11,5.5621234181409684e-11,1.6666939240111786e-10,1.5499607182766186e-17,0.0004937006828440342,8.649084850807567e-21
8.300063782811281e-07,0.6816543678706699,2.1292120530014272e-05,4.358663104907257e-06,1.553779541169418e-06,3.2107075949729995e-05,0.0,0.0,5.232436756916833e-06,2.042420403814499e-08,7.846627454234224e-10,5.219564659629052e-05,6.8954489722691314e-15,4.730511436348843e-18,1.0738439996496871e-14,1.9448190810815257e-18,1.151643728165906e-19,6.404275286777347e-19,8.835053427005936e-22,4.85609680285999e-32,4.390636985254423e-29,2.0415582558223151e-35,4.047613290161057e-20,1.292509998777451e-25,5.1031382845149774e-24,1.9684377318419605e-27,3.507488132416255e-33,2.849826630726636e-36,2.7529031193268992e-39,4.665574335662815e-40,5.410741996854625e-26,1.3745238175884086e-34,1.0624421224262746e-33,1.1017839689357893e-33,3.76,0.0,0.7420297713731114,0.9994314988886234,8.995304997874761e-06,3.2475317422427312e-24,7.068518841290635e-05,0.0001829387651944491,9.640055603809141e-05,3.5659662688371276e-10,3.5676826568269994e-12,9.207571222897042e-06,1.593494349322148e-06,2.1995993072620516e-07,8.556509956726224e-07,1.6856004663194354e-07,1.623690221001794e-09,3.077299996931153e-12,4.982947594966621e-07,1.0432550303578186e-09,6.276744764017897e-11,8.626433573224443e-08,2.103378703560801e-15,3.7387858104343184e-11,2.616897205056062e-13,1.0127365368028632e-08,1.5023572835596602e-12,5.480271469512153e-11,5.905247216932269e-11,1.7939663402777828e-10,1.7254884635763536e-17,0.0004936994510283443,9.862339294901416e-21
8.467342498526553e-07,0.6816549282588127,2.16225478393027e-05,4.496506415381083e-06,1.593815227585648e-06,3.345024044174756e-05,0.0,0.0,5.37024968179793e-06,2.1345525822253702e-08,8.290323882200211e-10,5.4116853204939244e-05,7.142890625457334e-15,5.054619553231107e-18,1.1023851050191618e-14,2.103212954764966e-18,1.265501839394173e-19,7.11086175284785e-19,9.582555812434764e-22,5.38469819945811e-32,4.955873201113175e-29,2.3449513001896783e-35,4.382703899806489e-20,1.5113639959579165e-25,5.667295089739222e-24,2.2769292323814206e-27,4.0180699862849575e-33,3.4786881055618046e-36,3.4114541197383106e-39,5.737937405899693e-40,6.151346988727389e-26,1.596884897756685e-34,1.2464541799297288e-33,1.2896716829847247e-33,3.76,0.0,0.7420231653079024,0.9994289784983537,9.463210850791336e-06,3.726749860430268e-24,7.131808458590196e-05,0.0001875081344404051,0.00010026453013374665,3.645664920181856e-10,3.6037178297174113e-12,9.308257116078668e-06,1.6115222147334457e-06,2.2930820012856503e-07,9.101441793139424e-07,1.7752012765185483e-07,1.7977860295348318e-09,3.3222247621488908e-12,5.083488755708191e-07,1.1555886276182114e-09,6.807614421520179e-11,8.924352316033829e-08,2.271703944456697e-15,3.853188462389722e-11,2.6898751832922783e-13,1.0914195868081816e-08,1.6059731443316296e-12,5.943595179446091e-11,6.259093686937301e-11,1.9275967328496377e-10,1.9161062703204982e-17,0.0004936982063272606,1.1210228059879604e-20
8.634621214241824e-07,0.6816554910546423,2.1944962782941735e-05,4.633902277554002e-06,1.6335706339577738e-06,3.481372599381582e-05,0.0,0.0,5.5089801602739475e-06,2.229000084979885e-08,8.749284502542029e-10,5.605869318508123e-05,7.389300297233385e-15,5.390449773950027e-18,1.1305368357543574e-14,2.269006823016755e-18,1.3871465190481646e-19,7.873299822780366e-19,1.037392314924625e-21,5.954687405456562e-32,5.577678524846885e-29,2.684238515779627e-35,4.7338050509967356e-20,1.7599788861328728e-25,6.276346236000257e-24,2.625053264426111e-27,4.58479900881052e-33,4.2237021914412895e-36,4.20459495945053e-39,7.0184132145868605e-40,6.968459188263393e-26,1.8484422823953823e-34,1.4559764778539423e-33,1.5031173076361324e-33,3.76,0.0,0.7420165012572525,0.9994264326112371,9.942974645580958e-06,4.261649126919079e-24,7.193294543560482e-05,0.00019209860851861077,0.00010418411103289884,3.724459413124419e-10,3.638840711263891e-12,9.406067499117338e-06,1.629034974376835e-06,2.3880374604656217e-07,9.667942922620485e-07,1.867008260809494e-07,1.985933057862619e-09,3.5805170865660453e-12,5.184052229653748e-07,1.277044931843772e-09,7.368587460512468e-11,9.226157087676168e-08,2.4492683171010746e-15,3.9682605924215164e-11,2.763202691196032e-13,1.174074530640168e-08,1.7139575485446806e-12,6.43326074022844e-11,6.623569226259026e-11,2.0677213873542421e-10,2.122690994376914e-17,0.0004936969489481679,1.2703549676168348e-20
8.801899929957096e-07,0.6816560561885916,2.2259487499568418e-05,4.770758748882848e-06,1.6730343457752987e-06,3.619703721537375e-05,0.0,0.0,5.648603709436382e-06,2.32577423109809e-08,9.223709190834346e-10,5.802057932312532e-05,7.634461172655036e-15,5.737924046558094e-18,1.1582871689677793e-14,2.4422114793308545e-18,1.5168508305948296e-19,8.694108513689723e-19,1.1210544481851675e-21,6.567954655132055e-32,6.260064509997333e-29,3.062490192070729e-35,5.1009545943836813e-20,2.0413857432891673e-25,6.932380794728922e-24,3.0167885306262056e-27,5.211695024251598e-33,5.1021134741507335e-36,5.1551776653769094e-39,8.53991748816576e-40,7.867258995056193e-26,2.1321404686345036e-34,1.6936392228372932e-33,1.744689782123759e-33,3.76,0.0,0.7420097804192761,0.9994238618400068,1.0434511120275045e-05,4.856911770305136e-24,7.253028087537824e-05,0.00019670958579402978,0.00010815806950931285,3.8023300466858335e-10,3.673073280276672e-12,9.501083132949781e-06,1.646047073239846e-06,2.484433749441665e-07,1.0256318083813886e-06,1.9609910510218844e-07,2.1888865859399517e-09,3.852566663316576e-12,5.284639362365431e-07,1.4081184807040533e-09,7.960466424090667e-11,9.531834216290731e-08,2.6363428223039823e-15,4.083976109321281e-11,2.8368664044983573e-13,1.2607850678745872e-08,1.8263661700557252e-12,6.949967492110652e-11,6.998572769222039e-11,2.2144739901998057e-10,2.346144012409861e-17,0.0004936956793072059,1.4353596654005132e-20
