Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145)
4.625922123457183e-06,0.20644385067722199,3.76,0.0,0.721021867585092,0.9897609435313584,0.004986456037867838,0.0,2.7711417809652435e-05,0.010246237703565792,0.00017303559457556935,0.009341851203035668,3.4630017200727137e-09,2.438242266782544e-11,7.416782888774782e-05,4.564372304513195e-05,0.004139854801359397,0.004818111478423434,0.0003919883521585062,3.963386593273268e-06,6.181305657607783e-05,5.2106001352955615e-05,0.0033365536441293158,0.00013308614074838477,0.0007842554139687397,1.7652726620029837e-06,0.00011513257611043458,0.0002646611499119066,1.416246583420893e-07,2.8217430929111986e-09,0.0001273180078885551,2.3450260530362824e-05,2.4559685303959752e-05,6.513232503824295e-07,9.483892912457287e-08,7.45507673459572e-05,0.0006253777750498983,7.654808874067089e-10,1.157467849316406e-11,2.651140231127778e-07,2.194864977361264e-08,6.709957117379867e-07,5.560060722940479e-06,1.8285099413827625e-10,7.757602235161881e-11,9.011825699330828e-10,2.5913626875645045e-10,2.5512126538023516e-15
4.702988317829191e-06,0.20644920547807635,3.76,0.0,0.7206118353614694,0.9895483205441805,0.005124101664988469,0.0,2.7970592707019622e-05,0.010429007371640403,0.0001729499507830765,0.009448522359794634,3.4604415185194504e-09,2.436446871798926e-11,7.440209345423647e-05,4.557516813047287e-05,0.004218423011737285,0.00490021974889422,0.0003956022327189873,3.956343959341527e-06,6.228989174009354e-05,5.2691282939603334e-05,0.0034439621390676663,0.0001367292948369267,0.0008197914208233026,1.8611582775344179e-06,0.00012035434266008751,0.0002769835685267886,1.432051826998811e-07,2.9743573392034766e-09,0.00013227686486391453,2.3871936264186103e-05,2.5993343515593205e-05,6.663895841663052e-07,9.930798170661986e-08,7.612495812794484e-05,0.0006252434310393493,8.014168805603857e-10,1.2135908000774371e-11,2.7447959836679097e-07,2.282318102332398e-08,6.916076949708537e-07,5.8473572426415e-06,1.884234485883842e-10,8.349126102217228e-11,9.50717872117235e-10,2.7342600076324154e-10,2.705231330523272e-15
4.780054512201199e-06,0.20645453875051126,3.76,0.0,0.7202005404872523,0.9893346161678536,0.005262937272010928,0.0,2.822454077472577e-05,0.01061214376892146,0.00017286494769466504,0.009552900236379945,3.4578916534278754e-09,2.4346587237639532e-11,7.463266185380547e-05,4.5507658676410015e-05,0.004297124841356897,0.0049822692874655055,0.00039912103669937195,3.949395888936926e-06,6.275697010429222e-05,5.3263404153793604e-05,0.0035525696802583668,0.0001403948433169255,0.0008560853147769474,1.959781426333425e-06,0.00012571790275603148,0.00028959718411210767,1.4475003574134583e-07,3.1312726569736133e-09,0.0001373147954054818,2.4287363737269928e-05,2.74821450260814e-05,6.813023152234223e-07,1.0390365789173437e-07,7.77017227537298e-05,0.0006251084037279313,8.383663534282019e-10,1.271143746032439e-11,2.840564121307651e-07,2.3718996507352864e-08,7.126440162250671e-07,6.145331569944481e-06,1.9410865320066648e-10,8.97553325135513e-11,1.002233799200373e-09,2.882897207714405e-10,2.8659890640685107e-15
4.857120706573207e-06,0.206459850759033,3.76,0.0,0.7197880201690315,0.9891198561066784,0.005402935289343619,0.0,2.8473306398526993e-05,0.010795645690310786,0.00017278057908601754,0.009655001242231974,3.4553520931993014e-09,2.432877793314517e-11,7.485954173726843e-05,4.544118340499876e-05,0.004375955685629527,0.005064260416995255,0.00040254626777652425,3.942541450750552e-06,6.321436195998566e-05,5.382246426999704e-05,0.0036623498416557833,0.00014408230047886363,0.0008931258643745836,2.061120348373616e-06,0.00013122402212051342,0.00030249981784101677,1.462594933569426e-07,3.2924507645668073e-09,0.00014242975123087407,2.469644172092404e-05,2.9026949716995682e-05,6.960530192322389e-07,1.0862668126662827e-07,7.928076485663189e-05,0.0006249727093570961,8.763350132581656e-10,1.3301183669848223e-11,2.938440323174095e-07,2.4636022436989228e-08,7.341031410457631e-07,6.454230739035817e-06,1.9990609512351922e-10,9.638304017800863e-11,1.0557797344585387e-09,3.037417374158647e-10,3.0336629920066846e-15
4.934186900945215e-06,0.20646514178400507,3.76,0.0,0.7193743112073606,0.9889040658165491,0.005544068414614698,0.0,2.8716936896513527e-05,0.010979511677668249,0.00017269683837679284,0.009754843221974173,3.4528227972056045e-09,2.4311040451107142e-11,7.508274376822345e-05,4.537573059045866e-05,0.004454910971818834,0.005146193459987928,0.00040587944942616723,3.9357796738220285e-06,6.366214382068083e-05,5.43685706690058e-05,0.003773276399460533,0.0001477912074141335,0.0009309014064979453,2.1651508834663203e-06,0.0001368734200503381,0.00031568914218062596,1.477338530893961e-07,3.4578495644673693e-09,0.00014761964968467155,2.5099079749336944e-05,3.062859469360397e-05,7.106338125388174e-07,1.134777294872593e-07,8.086179277760817e-05,0.0006248363640113558,9.153282016244862e-10,1.3905054449015232e-11,3.0384184453086977e-07,2.5574170843355665e-08,7.559833324700896e-07,6.774301290107924e-06,2.0581520652827278e-10,1.033895539303124e-10,1.1114050303707622e-09,3.1979634416558194e-10,3.2084301018679567e-15
5.011253095317223e-06,0.20647041212061276,3.76,0.0,0.7189594499786227,0.9886872704919343,0.005686309626932997,0.0,2.8955482329474253e-05,0.011163740032963741,0.0001726137186549468,0.009852445372519364,3.4503037162697525e-09,2.4293374381709283e-11,7.530228149251007e-05,4.531128809531903e-05,0.0045339861620338285,0.005228068738341817,0.0004091221220398829,3.929109550683308e-06,6.410039806686341e-05,5.490183835940832e-05,0.003885323348487226,0.00015152113023802777,0.0009693998789228595,2.2718466020828964e-06,0.00014266677035681887,0.0003291626894902795,1.491734328380672e-07,3.6274233581065624e-09,0.00015288237797163998,2.549519774401635e-05,3.228789392991713e-05,7.250373450781258e-07,1.184574351818839e-07,8.244451967837265e-05,0.0006246993836100549,9.553509016664849e-10,1.4522949079082764e-11,3.1404905856181324e-07,2.6533340216360087e-08,7.782826652210653e-07,7.105789056394956e-06,2.1183536856904244e-10,1.1079040867589608e-10,1.169158963574253e-09,3.364678060805224e-10,3.390467064841024e-15
5.088319289689231e-06,0.20647566207784102,3.76,0.0,0.7185434724182309,0.9884694950537469,0.00582963220015154,0.0,2.918899531491202e-05,0.011348328831286076,0.00017253121270063254,0.009947828161147159,3.447794793141783e-09,2.4275779262027245e-11,7.551817120711603e-05,4.524784340557436e-05,0.004613176756057807,0.005309886573109074,0.0004122758401432474,3.922530040415295e-06,6.45292125945809e-05,5.542238950501077e-05,0.003998464917563749,0.00015527165835394613,0.0010086088523173662,2.381178936404934e-06,0.0001486047023136162,0.00034291786051093506,1.5057856958036383e-07,3.80112306074754e-09,0.00015821579727772535,2.5884725640944977e-05,3.400563795977481e-05,7.39256792048263e-07,1.2356638686494963e-07,8.402866364294204e-05,0.0006245617838997059,9.96407745410366e-10,1.515475874411091e-11,3.244647150820797e-07,2.751341613738905e-08,8.009990386163521e-07,7.4489389597730916e-06,2.1796591498569319e-10,1.1860150236722315e-10,1.229090691312091e-09,3.5377034700646673e-10,3.579950074800849e-15
5.165385484061239e-06,0.20648089197746833,3.76,0.0,0.7181264140051307,0.9882507641380881,0.005974009715155268,0.0,2.9417530845035115e-05,0.011533275933677567,0.000172449313009631,0.010041013244747068,3.4452959629690596e-09,2.4258254579287675e-11,7.573043182897695e-05,4.51853836648058e-05,0.004692478294014304,0.005391647284268247,0.00041534216971770053,3.9160400716136276e-06,6.494868046868489e-05,5.5930352959313125e-05,0.004112675583974103,0.00015904240276326686,0.0010485155616120382,2.4931173110767726e-06,0.00015468780161028242,0.000356951932727328,1.5194961811312395e-07,3.9788964156000586e-09,0.00016361774677251548,2.6267603020760653e-05,3.5782593612698104e-05,7.532858444476675e-07,1.2880512985960833e-07,8.561394776793445e-05,0.0006244235804468753,1.0385030211562636e-09,1.5800366971929776e-11,3.3508769250933225e-07,2.8514271906401996e-08,8.241301884196408e-07,7.803994814945635e-06,2.2420613541265354e-10,1.268390937021374e-10,1.2912492094226793e-09,3.7171813722500873e-10,3.777054693025815e-15
5.319517872805255e-06,0.20649129294916244,3.76,0.0,0.7172891941734043,0.9878105329353051,0.006265825493866264,0.0,2.9859900328195087e-05,0.011904235499619222,0.00017228730111457354,0.010220882401094934,3.440328286820064e-09,2.4223414243325554e-11,7.614415378152397e-05,4.506336608775206e-05,0.004851396578371624,0.0055549986090613615,0.0004212189694299614,3.903324337340635e-06,6.575997233241266e-05,5.690906294113706e-05,0.004344203437874735,0.00016664308279945556,0.001130369630445792,2.7246806180192985e-06,0.00016729163281522808,0.00038584532317002026,1.545909514983237e-07,4.346440462969443e-09,0.00017461850574453165,2.7013210589486174e-05,3.951708741125561e-05,7.807500449140695e-07,1.3967396071183344e-07,8.878685438660194e-05,0.0006241454236427715,1.1258243479745627e-09,1.7132477563584865e-11,3.5695035469035683e-07,3.0577758475093666e-08,8.716270059978078e-07,8.550793011088726e-06,2.370125540393791e-10,1.446605907620815e-10,1.4224415562157984e-09,4.0960580919651666e-10,4.19482695854205e-15
5.45823702267487e-06,0.20650058868223298,3.76,0.0,0.7165323459123055,0.9874112980886888,0.006531809225377191,0.0,3.0241604083589527e-05,0.01223929910971138,0.00017214348352282145,0.0103754873359881,3.4358911061362447e-09,2.4192292782349318e-11,7.650433085363648e-05,4.495678395277538e-05,0.004994758631978629,0.005701822619347475,0.000426225076345261,3.8921751353146896e-06,6.64591969843252e-05,5.774826567743831e-05,0.004555984318969679,0.00017354931754142764,0.0012062906836644344,2.9416569815823837e-06,0.00017913657035741043,0.0004127736676987228,1.5685545090292172e-07,4.690580270328867e-09,0.00018473156805456036,2.7661091103309035e-05,4.308783621328937e-05,8.047635568439757e-07,1.4990441406481558e-07,9.164369699892722e-05,0.00062389316997865,1.2080012257301562e-09,1.8377258422606322e-11,3.773214638961284e-07,3.250446279267464e-08,9.157669866495538e-07,9.266046598432264e-06,2.489054906557209e-10,1.623289525542916e-10,1.5486171204245636e-09,4.460521169108043e-10,4.5986310353663085e-15
5.596956172544484e-06,0.2065098249147414,3.76,0.0,0.71577252522126,0.9870093366065595,0.006800815231591345,0.0,3.0608126366220794e-05,0.012575481886089267,0.00017200150288355367,0.010523354662024793,3.431485318652135e-09,2.416138961557953e-11,7.685314987509324e-05,4.4853180835395865e-05,0.0051384128755053455,0.005848466454941655,0.00043097266180403915,3.881298285097804e-06,6.71297866886748e-05,5.854894663483583e-05,0.004770844830959686,0.00018051582299868888,0.0012842616939539248,3.1665232331399175e-06,0.00019145906795504637,0.0004405585288927968,1.5901570891741498e-07,5.04698321819125e-09,0.00019503245261276667,2.8286886789230474e-05,4.6861254069543125e-05,8.28084449258599e-07,1.6056199661952383e-07,9.450016371739399e-05,0.0006236391934163003,1.293594393201759e-09,1.9664631348727272e-11,3.9834018408196424e-07,3.4496027117823407e-08,9.61209243139281e-07,1.002359780941646e-05,2.6114101164779847e-10,1.816481961577708e-10,1.6827579951444379e-09,4.848057569531889e-10,5.0298154374630795e-15
5.735675322414099e-06,0.20651900386266864,3.76,0.0,0.7150099209143352,0.9866047806860462,0.007072701822129533,0.0,3.0959851444075977e-05,0.012912765220384615,0.00017186130802979976,0.010664643617409226,3.4271103302393714e-09,2.4130700355556047e-11,7.719079889768573e-05,4.4752473467421046e-05,0.005282335051129884,0.005994931917591854,0.0004354709590566123,3.87068679129292e-06,6.777242771092608e-05,5.931204118556116e-05,0.004988646677246255,0.0001875409083944915,0.00136419993324241,3.3990452090179024e-06,0.00020426109149804134,0.000469180614921688,1.6107428253146232e-07,5.415257171047297e-09,0.00020550824155337132,2.8890546660461553e-05,5.08409363622502e-05,8.506930027105204e-07,1.7164844996993752e-07,9.735482898820595e-05,0.0006233835774862604,1.3826174148631795e-09,2.0993697142940728e-11,4.19995049562213e-07,3.655134893487842e-08,1.0079359548665356e-06,1.0824805882182806e-05,2.737137417922257e-10,2.027257651649635e-10,1.8251391514453404e-09,5.259459845251283e-10,5.489363041824332e-15
5.874394472283714e-06,0.20652812780015586,3.76,0.0,0.7142447161937001,0.9861977589164509,0.007347331198787297,0.0,3.129717563552808e-05,0.01325112919327981,0.00017172284647329152,0.010799520060745523,3.4227655013626688e-09,2.410022032730529e-11,7.751748338970512e-05,4.4654577319570984e-05,0.005426501482959925,0.006141220783774789,0.0004397291453990666,3.860333541051652e-06,6.838783528648852e-05,6.003852120256193e-05,0.005209255008325178,0.00019462299429137345,0.0014460213755668587,3.6389775218568055e-06,0.0002175442252948125,0.0004986199470040915,1.630338248594801e-07,5.79499274354187e-09,0.00021614605921477858,2.9472092887932784e-05,5.503022254785073e-05,8.725738812034447e-07,1.831651367017182e-07,0.00010020632357571879,0.0006231264034395296,1.4750808415395581e-09,2.236350988742058e-11,4.422734652631457e-07,3.8669244520075396e-08,1.055928306322459e-06,1.1671005807102378e-05,2.8661804428357615e-10,2.256725992574116e-10,1.9760310926928356e-09,5.695506789824941e-10,5.978239942050258e-15
6.013113622153329e-06,0.2065371990510135,3.76,0.0,0.7134770885479198,0.9857883961955062,0.007624569544849356,0.0,3.162050471747531e-05,0.013590552768891484,0.00017158606473884942,0.01092815525813525,3.4184501542193515e-09,2.4069944616688858e-11,7.783342403268232e-05,4.455940705334397e-05,0.00557088910197743,0.006287334802334861,0.0004437563097663031,3.850231343255955e-06,6.89767483737037e-05,6.0729388111290773e-05,0.005432538548908973,0.0002017605907060124,0.0015296411448208528,3.886065650178253e-06,0.00023130968954771747,0.0005288559850222974,1.6489706645165176e-07,6.185766687340597e-09,0.00022693312469708175,3.0031614599416862e-05,5.943219750302322e-05,8.937158463096186e-07,1.9511305769496153e-07,0.0001030533346816475,0.000622867750194645,1.5709923484963288e-09,2.377308423830935e-11,4.65161841068746e-07,4.0848459455804e-08,1.105166623411806e-06,1.2563506075041814e-05,2.998480586879104e-10,2.506030436781311e-10,2.1356993506227836e-09,6.156961973658576e-10,6.497393690709758e-15
6.1518327720229436e-06,0.20654621997021624,3.76,0.0,0.7127072096821226,0.9853768136673422,0.007904287090555248,0.0,3.1930251526205484e-05,0.013931013977105966,0.0001714509086745618,0.011050724747961364,3.4141635794739276e-09,2.4039868115649617e-11,7.813885461180982e-05,4.446687693265061e-05,0.00571547546647312,0.006433275692467395,0.0004475614238746096,3.840372964190519e-06,6.953992473713742e-05,6.138566639791074e-05,0.005658369699725247,0.00020895227745306607,0.0016149739288801523,4.140047907474468e-06,0.0002455583574857145,0.000559867745245421,1.666667978609065e-07,6.587145073679637e-09,0.0002378567995606605,3.056926189264864e-05,6.404969387881839e-05,9.141114598850563e-07,2.0749286914680078e-07,0.00010589460581212539,0.0006226076942984732,1.6703568712151932e-09,2.522140236994502e-11,4.886457232570547e-07,4.308767873121066e-08,1.1556304986603531e-06,1.3503586708034794e-05,3.1339773571457007e-10,2.7763475216500775e-10,2.30440404030562e-09,6.644572455176052e-10,7.047751789292656e-15
6.290551921892558e-06,0.2065551929337413,3.76,0.0,0.7119352454768109,0.9849631286800571,0.008186358157127255,0.0,3.2226833734892376e-05,0.014272490083776209,0.00017131732373583272,0.011167407283781561,3.4099050424954985e-09,2.4009985563989472e-11,7.843402001386525e-05,4.437690119761933e-05,0.005860238778331682,0.006579045142013201,0.00045115331671137494,3.830751159918184e-06,7.007813636130616e-05,6.200839756997536e-05,0.005886624616228463,0.00021619668665384193,0.001701934360472143,4.400657283696686e-06,0.00026029077209693125,0.0005916339101266255,1.683458534341311e-07,6.998686265461473e-09,0.000248904630827985,3.108524007191698e-05,6.88852953464481e-05,9.337567920736919e-07,2.203048992518964e-07,0.00010872893642290189,0.0006223463098993855,1.773176738395922e-09,2.6707420503914343e-11,5.127099215238648e-07,4.538553634000167e-08,1.2072989070678743e-06,1.4492497557232905e-05,3.2726086930910816e-10,3.068885846113896e-10,2.4823994725061897e-09,7.159067653247596e-10,7.630220345554854e-15
6.429271071762173e-06,0.20656412032554064,3.76,0.0,0.7111613559738803,0.9845474547619649,0.008470661180401863,0.0,3.251067181556818e-05,0.014614957748559785,0.00017118525524550772,0.011278383856703789,3.40567378911599e-09,2.398029158795772e-11,7.871917434258968e-05,4.428939440228938e-05,0.006005157895317128,0.0067246448060525,0.0004545406523009439,3.8213587055304366e-06,7.059216520267828e-05,6.259863457905467e-05,0.006117183265164934,0.00022349248738790737,0.0017904373645289651,4.667623152600533e-06,0.00027550716242782464,0.0006241329300441152,1.6993709635151994e-07,7.4199436675507616e-09,0.0002600643893170689,3.157980412338553e-05,7.39413406742833e-05,9.526511305847534e-07,2.335491644950853e-07,0.00011155518135705547,0.0006220836687322465,1.8794518018148073e-09,2.8230075038610675e-11,5.373386303723186e-07,4.774062438067038e-08,1.260150313362497e-06,1.5531456863401156e-05,3.4143112636754847e-10,3.384885001614339e-10,2.669933824271691e-09,7.70115840520376e-10,8.245683031545384e-15
6.567990221631788e-06,0.20657300452723118,3.76,0.0,0.7103856953867946,0.9841299016144963,0.00875707871632722,0.0,3.278218718737029e-05,0.014958393170525993,0.0001710546486302932,0.011383836796332187,3.401469050932773e-09,2.3950780735645898e-11,7.899457915006564e-05,4.42042717168167e-05,0.006150212339726124,0.006870076305770665,0.0004577319105268872,3.812188421322561e-06,7.108279927887583e-05,6.315743670276773e-05,0.006349929461162608,0.00023083837238865087,0.0018803984728606206,4.940672843285924e-06,0.00029120745941063137,0.0006573431170936212,1.7144340492740355e-07,7.850468249136558e-09,0.0002713241035175468,3.205325343789204e-05,7.921992852253698e-05,9.707966871665388e-07,2.4722538550856156e-07,0.0001143722501036029,0.0006218198401139161,1.9891795626530508e-09,2.978828828412362e-11,5.625155445106076e-07,5.0151501654135144e-08,1.3141627715028928e-06,1.662165006349471e-05,3.5590207422634937e-10,3.7256144691880376e-10,2.867248864460123e-09,8.271536192162557e-10,8.895000293834812e-15
