Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027)
0.13481765206539462,0.05018881311343509,3.76,0.0,0.3092111067794245,0.5829931054078583,0.4180112154523434,0.0,6.971175670096182e-08,0.005178469173401414,2.289855150607825e-09,1.282658938942037e-05,3.8133501610206467e-13,8.54207853238144e-17,1.0386622809439262e-09,2.944761674708942e-09,0.00046435950701297757,0.0019074174356391446,1.8349737891991626e-05,2.9270737911340707e-11,1.3841971552633059e-08,9.092001377920742e-05,0.41150261392178494,0.00027138562315324295,0.006084256582997324,3.2554179741116916e-07,2.6745978366368967e-06,0.0005785856465197856,2.574707229089186e-11,4.0168049990638247e-07,2.728139701957539e-06,1.4677961633758639e-05,0.00041499937190512826,8.212229361880986e-11,9.24430951931607e-09,7.267415468951307e-11,7.557573283902186e-06,9.094602657653738e-13,1.6430326297985487e-12,3.7949906763244545e-09,6.555681521331827e-10,6.239817750607445e-08,0.00010900569093714115,4.062788748567123e-09,2.972834794775047e-08,6.15333544827013e-11,8.51281443148278e-12,5.224766542464358e-17,2.5004184903600396e-06,2.8153011520597473e-16,4.290311684255509e-12,4.5306200133239726e-11,1.4591265301919317e-12,4.136697085726499e-08,4.5947157245967424e-06,3.6762778285396627e-14,1.0365327763952756e-11,2.564560804406255e-07,5.402705707584904e-10,1.7165607871356665e-12,2.2859139421402833e-16,1.0264422684993149e-16,6.640837929993275e-09,1.584149174864167e-09,5.897248984229953e-08,1.3597756493967565e-18,2.773373129879066e-18,1.9829094795418327e-13,7.974380128264217e-09
0.1360996674892121,0.050188969336261116,3.76,0.0,0.306927210592794,0.5807528003279887,0.42024772770484226,0.0,6.958769523121974e-08,0.005223736415385524,2.283431444720303e-09,1.2757519700334923e-05,3.7880281190470907e-13,8.485355995320102e-17,1.0346812478134431e-09,2.9315679326475993e-09,0.0004656275237033041,0.0019218823614675013,1.8304760692124755e-05,2.918135265521918e-11,1.3823902386490874e-08,9.008263520477559e-05,0.41371519785264477,0.00027360811193488795,0.006102509738255634,3.2736664860717695e-07,2.697009452285632e-06,0.0005835975974501444,2.5511162863777952e-11,4.023786911431664e-07,2.7326060994160174e-06,1.4557850603560696e-05,0.0004195650910123878,8.125693924274373e-11,9.285389984936265e-09,7.203176108305268e-11,7.528531311244427e-06,9.135018059619963e-13,1.653123604644257e-12,3.832901467132818e-09,6.612282284542232e-10,6.324992081729399e-08,0.0001111440734923922,4.102408191769689e-09,3.0305974448123454e-08,6.282720480132477e-11,8.69097356520302e-12,5.320478937503444e-17,2.5625085213847274e-06,2.783491799210038e-16,4.389198722630811e-12,4.559190804691635e-11,1.490724025275697e-12,4.211415266694023e-08,4.620522659291233e-06,3.7559295265082395e-14,1.0426267377482498e-11,2.6008421536650277e-07,5.431354622518107e-10,1.7226979428172134e-12,2.2970804579898243e-16,1.0282377132956591e-16,6.724548180528489e-09,1.6296466404733324e-09,5.948620603913043e-08,1.398830279849454e-18,2.868034969728623e-18,2.0109620833750317e-13,8.212104651564128e-09
0.13738168291302957,0.05018912688527983,3.76,0.0,0.3046642710661231,0.5785327423433599,0.42246380973227005,0.0,6.946485667840775e-08,0.005268897483494579,2.2769759437817422e-09,1.2688923708812052e-05,3.762867513524129e-13,8.428995083460746e-17,1.0307154955029221e-09,2.918421226961757e-09,0.00046686357433556216,0.0019362839489303616,1.8259942520815524e-05,2.9091938866137993e-11,1.3805965048426791e-08,8.92554783799683e-05,0.4159078086950692,0.0002758174636166481,0.006120329155992905,3.2917395922008557e-07,2.719247648173808e-06,0.0005885647847274201,2.5278120430620723e-11,4.0305217979232517e-07,2.7370006832265003e-06,1.443898732378988e-05,0.00042414221989850036,8.040210767491104e-11,9.325617624983426e-09,7.139508224633927e-11,7.499751809797339e-06,9.174594437202806e-13,1.6630528537514017e-12,3.870544341117125e-09,6.668300319954027e-10,6.410236259842722e-08,0.0001132963956978781,4.141791116420354e-09,3.088678751827401e-08,6.413128709841349e-11,8.87051312337307e-12,5.416644509798727e-17,2.625342612953655e-06,2.752209503473039e-16,4.489125193153285e-12,4.5878013649947884e-11,1.5226201309087483e-12,4.2864428470122665e-08,4.646080112217861e-06,3.836338782345938e-14,1.0486573886774909e-11,2.637049845135887e-07,5.459704613453488e-10,1.7287493633165512e-12,2.308074842004439e-16,1.0299695480651795e-16,6.808521312796851e-09,1.6758964417208742e-09,5.999861797482886e-08,1.438530735093405e-18,2.9649272413279913e-18,2.0389577352089164e-13,8.454146517988036e-09
0.1385354967944653,0.05018926979015908,3.76,0.0,0.30264533340879973,0.5765517987569392,0.42444102071212536,0.0,6.935533989071003e-08,0.0053094512192616555,2.27113954076049e-09,1.2627589125862797e-05,3.740360447498322e-13,8.37857822201387e-17,1.0271593829244161e-09,2.9066297089008834e-09,0.00046794909462572436,0.001949191417187302,1.8219743634497346e-05,2.9011449557503304e-11,1.3789933625623369e-08,8.85196492136441e-05,0.4178642817653945,0.0002777947626695273,0.0061360009418139246,3.307856782422221e-07,2.7391141551884517e-06,0.0005929968562002456,2.5070797882821794e-11,4.036376370877398e-07,2.7408939498049022e-06,1.4333066019544762e-05,0.00042827132110570554,7.96416370152564e-11,9.361103571812059e-09,7.082692507835846e-11,7.474072044130599e-06,9.209505882175258e-13,1.6718517712222197e-12,3.904191481645634e-09,6.718216878404833e-10,6.487009486244767e-08,0.00011524518111272842,4.177032347698702e-09,3.141217605441872e-08,6.531357345824676e-11,9.033259811558516e-12,5.5035704117449746e-17,2.6825255487170884e-06,2.7244974851408934e-16,4.5799408307357245e-12,4.613581339003388e-11,1.551579628858226e-12,4.3542240627507356e-08,4.668870757872601e-06,3.909349038223535e-14,1.0540312293283834e-11,2.6695700428750785e-07,5.484966987481716e-10,1.7341237259778703e-12,2.3178236906013915e-16,1.0314749719346947e-16,6.884323531111885e-09,1.7181654005056142e-09,6.04587121042954e-08,1.474814089854583e-18,3.0540604763269096e-18,2.06410223059809e-13,8.675692065259574e-09
0.13968931067590104,0.05018941372652444,3.76,0.0,0.3006429822948825,0.5745868805808687,0.426402062257365,0.0,6.924680163168793e-08,0.00534991813505659,2.2652787293214755e-09,1.2566632238046757e-05,3.7179831195601397e-13,8.328451979934204e-17,1.0236156462696155e-09,2.8948768435010773e-09,0.0004690094721084621,0.0019620479435555507,1.817967631564256e-05,2.8930950996911053e-11,1.3774008017330177e-08,8.779186403887594e-05,0.41980494699296167,0.0002797616328888195,0.0061513309306259365,3.323834745637922e-07,2.758840975139694e-06,0.0005973924486897306,2.4865731799198054e-11,4.0420391028144626e-07,2.744728237484259e-06,1.4228134657639768e-05,0.00043240953248533385,7.888946972363565e-11,9.395917704152485e-09,7.02633364315213e-11,7.4486000222812255e-06,9.243756384573655e-13,1.680521325861955e-12,3.937617302585749e-09,6.767658945520635e-10,6.563827552447711e-08,0.00011720484275677571,4.212079868880712e-09,3.194002000188561e-08,6.650389450074678e-11,9.197088943193876e-12,5.590843769214648e-17,2.740303797273128e-06,2.6971965831636857e-16,4.6715856741757874e-12,4.639387092332152e-11,1.5807770056385848e-12,4.4222408101570594e-08,4.691463478305907e-06,3.982962902809672e-14,1.0593545087992973e-11,2.7020237053143063e-07,5.509992718022058e-10,1.7394312974019486e-12,2.3274351030849305e-16,1.0329309987494041e-16,6.960342504623828e-09,1.7610453176725134e-09,6.091782386732616e-08,1.5116219078985759e-18,3.1450439555927928e-18,2.0891952810860516e-13,8.900765044456036e-09
0.1407277431691932,0.05018954413480542,3.76,0.0,0.2988548988947734,0.572832012279987,0.42815332010356294,0.0,6.914994898076955e-08,0.005386263822480585,2.259983643902839e-09,1.2512091619238051e-05,3.697954040359586e-13,8.283585922919788e-17,1.0204368615176751e-09,2.8843325187758353e-09,0.0004699426016382939,0.0019735754051748364,1.8143729280751283e-05,2.8858499683519128e-11,1.3759765042354447e-08,8.714364499222685e-05,0.4215381719741476,0.0002815229808104131,0.006164839335342429,3.338097023558758e-07,2.776476017127438e-06,0.0006013172184170589,2.4683076463492698e-11,4.046974700172907e-07,2.7481284000145983e-06,1.4134534819937325e-05,0.0004361416590847895,7.821953424833754e-11,9.426683369952402e-09,6.975998884159758e-11,7.425850961151305e-06,9.274023960008918e-13,1.6882139726063229e-12,3.9675097530971756e-09,6.811750369543235e-10,6.632997814177209e-08,0.00011897767536921518,4.243456319768476e-09,3.2417130233126635e-08,6.758195384826705e-11,9.345446645609726e-12,5.669679220838173e-17,2.7928102342257176e-06,2.672971287894268e-16,4.75476988250332e-12,4.6626318764218744e-11,1.607256444008927e-12,4.483651459368143e-08,4.7116293365403185e-06,4.0497274950237754e-14,1.0641025086738235e-11,2.731172548665506e-07,5.53231565695366e-10,1.7441520078544284e-12,2.3359686356463407e-16,1.0342000025775846e-16,7.028946714000496e-09,1.8001601198148206e-09,6.133021473634163e-08,1.5451977958830278e-18,3.2285281352826584e-18,2.1117330577615166e-13,9.106358097780498e-09
0.14176617566248537,0.050189675348361155,3.76,0.0,0.29707997508246636,0.5710898587178241,0.4298917496120902,0.0,6.905387998534714e-08,0.005422538624783515,2.2546697387700206e-09,1.2457852585935978e-05,3.6780292789545236e-13,8.23895354262079e-17,1.01726809531842e-09,2.8738198780217618e-09,0.00047085589606921845,0.0019850618712658947,1.8107890756476942e-05,2.8786050642953356e-11,1.3745607055148105e-08,8.650177525133099e-05,0.4232588553216426,0.0002832760319301254,0.006178077639211062,3.3522486310820657e-07,2.79399854710135e-06,0.0006052123090834671,2.4502202407497818e-11,4.0517607193873117e-07,2.7514803091246852e-06,1.4041721988146904e-05,0.00043988106587821313,7.755616852082484e-11,9.456918478824362e-09,6.926029714040756e-11,7.403266726275477e-06,9.303769564469223e-13,1.695803063094574e-12,3.997220092317524e-09,6.855456166536162e-10,6.702196362699617e-08,0.00012075901626211263,4.274674615568495e-09,3.289613897088896e-08,6.86663363204545e-11,9.494655034102464e-12,5.74878195102825e-17,2.8457932776998754e-06,2.649067949728475e-16,4.8386161830645534e-12,4.685893052196758e-11,1.6339256016081782e-12,4.545242148156811e-08,4.731637910144223e-06,4.116973587842928e-14,1.0688100736338592e-11,2.7602627901952175e-07,5.554450826719709e-10,1.7488204716064593e-12,2.3443922832499065e-16,1.0354304976932755e-16,7.097729704368753e-09,1.8397706841517807e-09,6.174186471304331e-08,1.5791992599423973e-18,3.3135428554992773e-18,2.134225523684248e-13,9.314829365329801e-09
0.14280460815577753,0.05018980735315437,3.76,0.0,0.29531808281397387,0.569360296347053,0.4316174757533435,0.0,6.895859092022652e-08,0.005458742288086593,2.2493374553117254e-09,1.2403913111921662e-05,3.6582084632849997e-13,8.194554005609885e-17,1.0141093452530757e-09,2.8633390886379363e-09,0.00047174960155565526,0.001996507469541897,1.8072161606707745e-05,2.8713608371206275e-11,1.3731533749027141e-08,8.586617783638624e-05,0.4249671191244571,0.0002850208561538706,0.00619104897923363,3.3662905775684653e-07,2.8114088801812866e-06,0.0006090776680157696,2.4323088128159385e-11,4.056399855406762e-07,2.754783767605847e-06,1.3949689226033242e-05,0.0004436277050361928,7.689930012175557e-11,9.48662938639758e-09,6.876424003061736e-11,7.38084571606022e-06,9.332999450733497e-13,1.703289196047023e-12,4.026747063090978e-09,6.898775866690825e-10,6.771419398984161e-08,0.00012254872304503175,4.305734209038253e-09,3.3377003842704026e-08,6.975695411269407e-11,9.644701734239007e-12,5.828145359930694e-17,2.8992502069572433e-06,2.625481484386064e-16,4.92312004114371e-12,4.7091685692586494e-11,1.6607831195003204e-12,4.607007880068283e-08,4.751490607641678e-06,4.18469777116846e-14,1.0734774524210179e-11,2.789292295838998e-07,5.57640005201579e-10,1.7534375646923861e-12,2.352706735094863e-16,1.0366231741667163e-16,7.166692953585073e-09,1.8798773469936963e-09,6.215279880304378e-08,1.6136265889267905e-18,3.4001032961312858e-18,2.1566710288049154e-13,9.526188412710397e-09
0.1438430406490697,0.05018994013535863,3.76,0.0,0.2935690955875572,0.5676432031103522,0.4333306219909125,0.0,6.886407778452484e-08,0.005494874565965681,2.243987229820083e-09,1.2350271185109264e-05,3.638491216499685e-13,8.150386467714911e-17,1.010960607965163e-09,2.8528903122596027e-09,0.00047262396101243654,0.002007912328352062,1.803654267684721e-05,2.864117729559982e-11,1.3717544812605688e-08,8.523677688540087e-05,0.4266630839953466,0.00028675752247536143,0.006203756453154825,3.3802238609990275e-07,2.828707344446751e-06,0.0006129132483624891,2.4145712433178342e-11,4.060894760207033e-07,2.758038598544543e-06,1.3858429648259299e-05,0.00044738152818324617,7.624885755411282e-11,9.515822403697582e-09,6.82717961338434e-11,7.3585863482275505e-06,9.36171982771081e-13,1.710672975973642e-12,4.0560894662651275e-09,6.941709099788789e-10,6.840663251543494e-08,0.0001243466536237769,4.336634607959458e-09,3.385968276389246e-08,7.085371939814405e-11,9.795574364855321e-12,5.907762875645935e-17,2.9531782584135885e-06,2.6022069011557945e-16,5.008276843254564e-12,4.732456410154273e-11,1.687827595437319e-12,4.6689437121796236e-08,4.771188827178881e-06,4.2528965311948854e-14,1.078104891816932e-11,2.8182589917992656e-07,5.598165139590334e-10,1.75800413638224e-12,2.360912678729836e-16,1.0377787109502515e-16,7.235838031216243e-09,1.9204803923075906e-09,6.256304243456034e-08,1.6484800267523358e-18,3.4882246025365095e-18,2.179067969671946e-13,9.740444565846342e-09
0.14488147314236186,0.05019007368132385,3.76,0.0,0.29183288842087035,0.5659384584182798,0.4350313103039204,0.0,6.877033648385665e-08,0.005530935219371096,2.2386194932220193e-09,1.2296924813088408e-05,3.618877156835268e-13,8.106450073764996e-17,1.0078218796460656e-09,2.8424737038222237e-09,0.00047347921416324086,0.0020192765766566855,1.8001034791848682e-05,2.8568761759926208e-11,1.3703639944586258e-08,8.461349762401597e-05,0.42834686909280845,0.00028848609897163613,0.006216203120030789,3.3940494399914e-07,2.8458942766065465e-06,0.000616719008945748,2.397005443269053e-11,4.065248017703519e-07,2.761244644678938e-06,1.3767936422968414e-05,0.00045114248642605604,7.560477017448433e-11,9.544503785776491e-09,6.778294398677839e-11,7.336487059528209e-06,9.389936849218785e-13,1.7179550156860936e-12,4.085246159683408e-09,6.984255588541604e-10,6.909924331100984e-08,0.00012615266622773805,4.367375374380466e-09,3.434413394284032e-08,7.195654433690205e-11,9.947260547195277e-12,5.987627982995109e-17,3.0075746269484273e-06,2.5792392982115448e-16,5.094081930552781e-12,4.755754592787363e-11,1.7150575996824925e-12,4.73104475608125e-08,4.7907339592464804e-06,4.321566278886695e-14,1.082692639170702e-11,2.8471608617115017e-07,5.619747878391487e-10,1.7625210173532464e-12,2.3690108040123577e-16,1.0388977759867949e-16,7.3051664391131914e-09,1.9615800523637503e-09,6.297262037741706e-08,1.683759772955455e-18,3.577921911731894e-18,2.201414787240682e-13,9.957606912920044e-09
0.14591990563565402,0.050190207977586415,3.76,0.0,0.2901093378287683,0.5642459431277497,0.43671966120874045,0.0,6.867736339905122e-08,0.005566924016547627,2.2332346706204137e-09,1.2243872019130956e-05,3.5993658987821704e-13,8.062743960204839e-17,1.0046931567911633e-09,2.8320894122440603e-09,0.000474315597586628,0.0020306003440026376,1.796563875097017e-05,2.8496366030181977e-11,1.3689818866421725e-08,8.399626633766682e-05,0.4300185921424781,0.0002902066528012084,0.006228392000751795,3.4077682920682993e-07,2.8629700215406484e-06,0.0006204949141172756,2.3796093531566105e-11,4.069462184240609e-07,2.7644017678660356e-06,1.3678202778137182e-05,0.00045491053038187416,7.496696818080827e-11,9.572679729038997e-09,6.729766204119102e-11,7.314546305462613e-06,9.417656611381166e-13,1.725135937961637e-12,4.114216055845158e-09,7.026415138728193e-10,6.979199037078128e-08,0.00012796661943658872,4.397956096961915e-09,3.4830315890986366e-08,7.306534105816249e-11,1.0099747907059698e-11,6.067734245160709e-17,3.0624364670598564e-06,2.5565738608545384e-16,5.180530667585056e-12,4.779061186894193e-11,1.7424717562574187e-12,4.793306182866091e-08,4.810127385332531e-06,4.3907035560408854e-14,1.0872409440872246e-11,2.875995947724171e-07,5.641150039703489e-10,1.7669890443328757e-12,2.3770018059233166e-16,1.0399810261604491e-16,7.37467965629723e-09,2.003176508485894e-09,6.338155690033115e-08,1.7194659833353172e-18,3.669210456168478e-18,2.2237099677088698e-13,1.0177684306525835e-08
0.14695833812894618,0.05019034301086337,3.76,0.0,0.28839832180227476,0.5625655395216264,0.43839579377957655,0.0,6.858515485199539e-08,0.005602840732953933,2.2278331819990253e-09,1.219111083772171e-05,3.579957052863186e-13,8.019267254583124e-17,1.0015744352079223e-09,2.8217375807268517e-09,0.00047513334476000687,0.0020418837604996624,1.793035533165081e-05,2.8423994300273974e-11,1.367608129700654e-08,8.338501036051132e-05,0.43167836945739513,0.00029191925020263397,0.006240326078540496,3.42138140634197e-07,2.879934934499082e-06,0.0006242409336231205,2.3623809426268106e-11,4.073539787901498e-07,2.767509848026915e-06,1.3589222000953177e-05,0.0004586856102049158,7.433538263516284e-11,9.600356377267463e-09,6.681592868963194e-11,7.292762560016351e-06,9.44488515856892e-13,1.7322163708507847e-12,4.142998121414306e-09,7.068187644984577e-10,7.04848385100295e-08,0.00012978837220354648,4.428376403216902e-09,3.531818742871771e-08,7.41800217267536e-11,1.0253024073739671e-11,6.148075263582909e-17,3.1177608939080184e-06,2.534205861499841e-16,5.267618373698109e-12,4.8023742988104815e-11,1.7700686787558055e-12,4.8557232221933714e-08,4.829370479691702e-06,4.460304883181128e-14,1.0917500548209623e-11,2.904762351430192e-07,5.6623733772796e-10,1.7714090374479875e-12,2.384886378674174e-16,1.0410291083474578e-16,7.444379249634851e-09,2.045269891752264e-09,6.378987648164341e-08,1.7555987705573373e-18,3.762105474065198e-18,2.2459520432363533e-13,1.0400685365677137e-08
0.14799677062223834,0.05019047876805077,3.76,0.0,0.2866997197877236,0.560897131288531,0.44005982566884133,0.0,6.849370681569823e-08,0.005638685151180234,2.22241544235277e-09,1.2138639322989912e-05,3.560650225317816e-13,7.976019074853486e-17,9.98465709873536e-10,2.811418346170357e-09,0.0004759326861048597,0.0020531269567965905,1.7895185286522088e-05,2.8351650683672515e-11,1.3662426955402053e-08,8.277965807893901e-05,0.4333263159580573,0.0002936239564897341,0.006252008299481979,3.434889724899226e-07,2.896789378771947e-06,0.0006279570424663184,2.3453182105964688e-11,4.0774832876173493e-07,2.7705687817865907e-06,1.3500987432629016e-05,0.0004624676756111926,7.370994545981556e-11,9.62753981784722e-09,6.633772227021259e-11,7.271134315398406e-06,9.471628479651583e-13,1.7391969477496537e-12,4.1715913764125094e-09,7.109573089773474e-10,7.117775370371855e-08,0.00013161778387877802,4.4586359743717065e-09,3.580770768641049e-08,7.530049857882076e-11,1.0407076686431503e-11,6.228644681216817e-17,3.173544984570302e-06,2.5121306574916827e-16,5.3553402927426855e-12,4.82569205974043e-11,1.7978469187427847e-12,4.918291157883711e-08,4.8484646032674115e-06,4.530366622479418e-14,1.0962202184956384e-11,2.9334582296539876e-07,5.683419627485467e-10,1.77578178780307e-12,2.392665215622455e-16,1.0420426577415106e-16,7.514266756612265e-09,2.087860283588296e-09,6.419760315808351e-08,1.7921582046626137e-18,3.856622148161806e-18,2.2681395886874142e-13,1.062661847767706e-08
0.1490352031155305,0.050190615236220704,3.76,0.0,0.2850134126661642,0.5592406035028948,0.44171187312729926,0.0,6.840301564433738e-08,0.00567445706086776,2.216981861120572e-09,1.2086455548425267e-05,3.541445018983439e-13,7.932998531355733e-17,9.953669760977594e-10,2.8011318397223868e-09,0.0004767138490299509,0.0020643300640584865,1.786012934297668e-05,2.8279339218575466e-11,1.3648855585172631e-08,8.218013890195053e-05,0.43496254519224753,0.0002953208360514641,0.006263441573025783,3.448294184869555e-07,2.9135337246303285e-06,0.0006316432207744776,2.3284191844355918e-11,4.0812951031217157e-07,2.7735784830154037e-06,1.3413492467391568e-05,0.000466256675902861,7.309058939814109e-11,9.654236080883872e-09,6.586302105575628e-11,7.249660081782566e-06,9.497892507142556e-13,1.746078311035574e-12,4.199994891952351e-09,7.150571531925991e-10,7.187070199030779e-08,0.00013345471423283737,4.4887345230426085e-09,3.629883611248863e-08,7.642668387292236e-11,1.0561893396951572e-11,6.309436224234024e-17,3.2297857792257353e-06,2.490343688437173e-16,5.4436916863770385e-12,4.8490126470585054e-11,1.8258050667356153e-12,4.9810053304630987e-08,4.867411102398157e-06,4.600885227641537e-14,1.100651684399812e-11,2.9620817935952445e-07,5.704290509438279e-10,1.780108089050366e-12,2.400339015079927e-16,1.0430222979641852e-16,7.584343648941232e-09,2.13094771646712e-09,6.460476039450679e-08,1.8291443136670232e-18,3.95277574208504e-18,2.290271220969373e-13,1.0855491800258102e-08
0.15007363560882267,0.050190752402620754,3.76,0.0,0.28333928273320674,0.5575958426054015,0.4433520510238108,0.0,6.831307799552595e-08,0.005710156258626649,2.2115328425644894e-09,1.203455759615166e-05,3.522341033401547e-13,7.890204727042244e-17,9.92278229023836e-10,2.7908781871592395e-09,0.00047747705797240544,0.002075493213944481,1.7825188212885584e-05,2.8207063873561527e-11,1.3635366935742225e-08,8.158638321887214e-05,0.43658716935447145,0.0002970099523586428,0.0062746287724483926,3.461595761960041e-07,2.9301683515395324e-06,0.0006352994536746532,2.31168191877469e-11,4.0849776439200534e-07,2.7765388830719937e-06,1.3326730555765299e-05,0.00047005255999265966,7.247724799202885e-11,9.680451142719284e-09,6.539180327815518e-11,7.228338387053894e-06,9.523683120678308e-13,1.7528611088375366e-12,4.228207791291001e-09,7.191183111093057e-10,7.256364974439633e-08,0.00013529902347819692,4.518671790968599e-09,3.679153248196813e-08,7.755848997337409e-11,1.0717461874374146e-11,6.390443676072733e-17,3.2864802820547645e-06,2.468840475089064e-16,5.532667824442711e-12,4.8723342840249243e-11,1.8539417583973137e-12,5.0438611426145536e-08,4.886211320291256e-06,4.6718572687160124e-14,1.105044702060135e-11,2.9906313121051634e-07,5.724987725139148e-10,1.7843887346359575e-12,2.40790847717209e-16,1.0439686438770567e-16,7.654611488484352e-09,2.1745321746816693e-09,6.50113718787492e-08,1.866557084224537e-18,4.050581597701537e-18,2.3123456015656807e-13,1.1087313263781021e-08
0.15111206810211483,0.05019089025467105,3.76,0.0,0.28167721367911785,0.5559627363837112,0.4449804728647799,0.0,6.822389003799525e-08,0.005745782547951157,2.2060687862162503e-09,1.1982943562538193e-05,3.503337864456385e-13,7.847636756670344e-17,9.891994625641432e-10,2.7806575082411266e-09,0.00047822253444105005,0.002086616538585013,1.779036258740575e-05,2.813482853808492e-11,1.3621960744829173e-08,8.099832240621642e-05,0.43820029930509824,0.00029869136796317785,0.006285572735355913,3.4747953962493906e-07,2.946693646164609e-06,0.000638925731162889,2.2951044957029413e-11,4.088533258143325e-07,2.7794499285573056e-06,1.3240695204748693e-05,0.0004738552764274373,7.186985559853926e-11,9.706190921060016e-09,6.492404714677098e-11,7.2071677765588565e-06,9.549006142198127e-13,1.7595459918890739e-12,4.256229249635862e-09,7.231408052043315e-10,7.325656463949176e-08,0.00013715057229055612,4.5484475703778665e-09,3.7285756894853114e-08,7.869582943373553e-11,1.0873769810312246e-11,6.471660847083182e-17,3.343625462367468e-06,2.447616617982747e-16,5.622263887909099e-12,4.89565521332518e-11,1.8822555525907555e-12,5.106854053927688e-08,4.9048665933635166e-06,4.743279124149273e-14,1.1093995187776283e-11,3.019105108040976e-07,5.745512959616984e-10,1.788624483873097e-12,2.415374298453376e-16,1.0448823003628282e-16,7.725071862530203e-09,2.218613594940679e-09,6.5417461018467e-08,1.9043964621411406e-18,4.150054975056101e-18,2.334361433716582e-13,1.132209057311846e-08
0.152150500595407,0.05019102877996031,3.76,0.0,0.2800270905690817,0.5543411739533665,0.4465972508134268,0.0,6.813544794542411e-08,0.005781335739136674,2.2005900863862166e-09,1.1931611567242879e-05,3.484435104975348e-13,7.805293708155482e-17,9.861306705200105e-10,2.770469917007549e-09,0.00047895049705962687,0.0020977001705591992,1.7755653125419208e-05,2.8062637024703253e-11,1.3608636768123256e-08,8.041588883100815e-05,0.439802044589322,0.000300365144493617,0.006296276264196242,3.487893979503394e-07,2.963109999949675e-06,0.0006425220479731799,2.2786850248824385e-11,4.091964230621763e-07,2.78231158068702e-06,1.3155379974492895e-05,0.00047766477341058567,7.126834738199871e-11,9.731461273571996e-09,6.445973082279604e-11,7.186146812857792e-06,9.573867334565475e-13,1.7661336177888413e-12,4.2840584879110425e-09,7.271246647948054e-10,7.394941478451787e-08,0.00013900922183039436,4.578061688146397e-09,3.778146977949511e-08,7.983861484715105e-11,1.1030804909382444e-11,6.553081622506035e-17,3.4012182559555124e-06,2.426667795169368e-16,5.712475031004312e-12,4.918973709358062e-11,1.9107449878831515e-12,5.169979574728371e-08,4.923378236841142e-06,4.8151471147569586e-14,1.1137163825592442e-11,3.047501553566113e-07,5.765867881074964e-10,1.7928160829902448e-12,2.422737177659421e-16,1.0457638601955732e-16,7.79572622827289e-09,2.263191866982023e-09,6.582305034002985e-08,1.9426623528994537e-18,4.251211142120873e-18,2.356317458785659e-13,1.1559831209724802e-08
0.15318893308869916,0.05019116796624595,3.76,0.0,0.27838879982399867,0.5527310457391601,0.448202495708613,0.0,6.804774860058789e-08,0.005816815649197135,2.195097132172191e-09,1.1880559740634207e-05,3.4656323450528704e-13,7.763174663289632e-17,9.830718472873858e-10,2.7603155225381906e-09,0.0004796611616051953,0.0021087442428738916,1.772106046873754e-05,2.7990493080557018e-11,1.3595394782549505e-08,7.98390157941993e-05,0.44139251345568503,0.0003020313426659655,0.006306742126691074,3.500892455341175e-07,2.9794178125748555e-06,0.0006460884034611906,2.2624216419579852e-11,4.0952728484885405e-07,2.785123816973881e-06,1.307077847833727e-05,0.00048148099882442655,7.067265926460075e-11,9.756268005240999e-09,6.399883243089294e-11,7.165274075483365e-06,9.598272408831818e-13,1.7726246513009629e-12,4.311694774208227e-09,7.310699260494586e-10,7.464216813531955e-08,0.00014087483376239718,4.6075139908906e-09,3.827863190542918e-08,8.098675890059576e-11,1.1188554897905721e-11,6.634699973049097e-17,3.459255565947192e-06,2.405989760761815e-16,5.803296473740753e-12,4.9422881019715195e-11,1.9394087078649045e-12,5.233233276753062e-08,4.9417475574685e-06,4.887457824221012e-14,1.1179955433663162e-11,3.075819075255576e-07,5.786054141020169e-10,1.7969642959596267e-12,2.4299978191284515e-16,1.0466139070641426e-16,7.866576099866395e-09,2.308266834407812e-09,6.622816259412448e-08,1.981354622373864e-18,4.354065532550661e-18,2.378212460207869e-13,1.1800542434057761e-08
