Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71)
3.896978731328965e-16,0.27730370964061235,3.76,0.0,0.5837048019443308,0.9999999989597659,3.998736140309068e-34,0.0,5.943939629822633e-26,9.393894145429325e-14,9.393894135933625e-14,3.042174263645531e-15,4.385555974063018e-28,5.3289589519836814e-27,9.489000784612868e-23,9.481551576767098e-23,2.0156490832308058e-16,3.241838123657739e-31,3.04217426385262e-15,2.096523007006291e-28,1.7306684297033684e-22,2.3768369474140285e-25,5.979267680868875e-26,2.7680783411744014e-37,7.868936054309422e-32,1.6939776475937503e-36,2.0156490832241978e-16,1.3994179619506006e-32,1.2666742827481868e-26,2.9827764412604074e-46,1.3421431435541932e-25,1.4861922288737494e-26,1.785879357415976e-36,1.2574035926703912e-32,4.8252061563991186e-30,1.733692567811257e-27,1.0402310987034628e-09,8.775780444864902e-29,4.0669870190190055e-48,1.3367747239798295e-36,4.246567163727376e-40,1.0769555146701303e-39,2.2782766439339865e-30,2.540936716966002e-50,3.726476131030715e-47,3.244247949285754e-45,4.766493152079625e-47,8.599606427171827e-50,6.461170168096661e-56,7.814849476564527e-31,2.280205595306312e-44,2.2551427138709602e-40,9.259878169347574e-41,2.0747462729103355e-49,6.722467094534863e-43,1.1474780775585163e-42
5.195972008828702e-16,0.277303709640614,3.76,0.0,0.5837048019442984,0.9999999986130216,8.434494453959658e-34,0.0,1.013966419538058e-25,1.2525193078716948e-13,1.2525193062518397e-13,4.056232637217708e-15,7.481247468936887e-28,9.090576772064324e-27,1.6184933064830463e-22,1.6174413078703839e-22,2.687532300828483e-16,6.83797621031512e-31,4.056232637592851e-15,3.577729711776042e-28,2.3081066297995894e-22,4.0546045910751204e-25,1.0199928348746874e-25,4.722431043217933e-37,1.342348082872274e-31,2.8898301815478845e-36,2.68753230081721e-16,2.387243037713881e-32,2.1607973850175402e-26,6.291707762428684e-46,2.289538527137251e-25,2.535269344439308e-26,3.7669371826089385e-36,2.1449828866264861e-32,8.231273606080212e-30,2.9574758455498356e-27,1.386974358938852e-09,1.4970446201461675e-28,8.578457639587386e-48,2.2939180044764722e-36,9.253047494012685e-40,2.346629675956974e-39,3.886472309453321e-30,6.61404460264563e-50,7.860222610165543e-47,6.843059241392744e-45,1.0053915569023318e-46,1.813907468578776e-49,1.6386951558472078e-55,1.3331210516167731e-30,4.80961449019468e-44,4.75674960936899e-40,2.01767813312779e-40,5.4005516716000746e-49,1.464785857888248e-42,2.5002941878908614e-42
7.793958563828175e-16,0.27730370964061724,3.76,0.0,0.5837048019442336,0.9999999979195336,2.303722699815191e-33,0.0,2.0992893886546836e-25,1.8787790945291652e-13,1.8787790911754603e-13,6.084349383414542e-15,1.5488988574233245e-27,1.8820882319912855e-26,3.3504385830145754e-22,3.3487070919347143e-22,4.031298736023752e-16,1.8676635749969242e-30,6.0843493842358845e-15,7.411755032482444e-28,3.4635928693829527e-22,8.394544550650749e-25,2.111765850303956e-25,9.77878404718916e-37,2.7791616034026946e-31,5.9834230008203434e-36,4.03129873600041e-16,4.942485475238215e-32,4.473656488016466e-26,1.7185437053259447e-45,4.740199150388475e-25,5.248953645576742e-26,1.0288674830201674e-35,4.440915331672957e-32,1.7041942059665983e-29,6.123078657540864e-27,2.080460282076573e-09,3.099439553787984e-28,2.343044939662745e-47,4.8011642090929714e-36,2.6858745256072596e-39,6.811542757210601e-39,8.046448047386587e-30,2.427261287686036e-49,2.146873458444024e-46,1.869051913756578e-44,2.7460364481708346e-46,4.954351874105335e-49,5.730619271524064e-55,2.7600564757880837e-30,1.3136550224731872e-43,1.2992159825467405e-39,5.856693481830964e-40,1.9819253460199704e-48,4.251798455731837e-42,7.257581093796713e-42
1.0391945118827649e-15,0.2773037096406205,3.76,0.0,0.5837048019441687,0.9999999972260466,4.820159570284867e-33,0.0,3.5703424257879947e-25,2.5050388811865513e-13,2.5050388754827765e-13,8.11246612812673e-15,2.634273756076247e-27,3.2009386540960125e-26,5.697787326701866e-22,5.695273968067496e-22,5.375065171218886e-16,3.907777164210035e-30,8.112466129566768e-15,1.2612768299063333e-27,4.620034650417817e-22,1.4276922296535695e-24,3.591560864615342e-25,1.6633846297694313e-36,4.72662646127696e-31,1.0176907473128396e-35,5.375065171179185e-16,8.405876295201816e-32,7.608517617309819e-26,3.595931016462602e-45,8.061837634039026e-25,8.927095828309721e-26,2.1527350603280468e-35,7.552834732897818e-32,2.8984098198355096e-29,1.0413753598553602e-26,2.7739452692694756e-09,5.271332779559895e-28,4.90243760805552e-47,8.253512704599406e-36,5.873704957417056e-39,1.4896076538669544e-38,1.3684901389754608e-29,6.294070505413685e-49,4.4919827164926054e-46,3.910682043627594e-44,5.745627143497322e-46,1.0366176180379506e-48,1.4319292900440758e-54,4.694130831713948e-30,2.748605887456134e-43,2.718394584492376e-39,1.280792222011054e-39,5.139278878591932e-48,9.298168793158745e-42,1.5871508523414204e-41
1.2989931673827122e-15,0.27730370964062373,3.76,0.0,0.5837048019441039,0.9999999965325606,8.774918150893168e-33,0.0,5.454677960027036e-25,3.1312986678438463e-13,3.131298659129768e-13,1.0140582871248234e-14,4.024578867540286e-27,4.890310143021839e-26,8.704496925267497e-22,8.701092010406638e-22,6.718831606413877e-16,7.113959293615634e-30,1.0140582873491777e-14,1.928089807253697e-27,5.777500226146267e-22,2.1811911935695597e-24,5.487093759294128e-25,2.5416982937242722e-36,7.221217829262784e-31,1.5549067999131613e-35,6.71883160635322e-16,1.2842284087836543e-31,1.1624094951050418e-25,6.546563316994266e-45,1.231666668042898e-24,1.3638585740640402e-25,3.9189720804732383e-35,1.1539026039325366e-31,4.4281493426028274e-29,1.590986296115351e-26,3.4674292536656083e-09,8.053401936830821e-28,8.924707376244108e-47,1.2747388329803976e-35,1.1019870228498458e-38,2.794706784520081e-38,2.090743789385907e-29,1.376183929729624e-48,8.177492667512959e-46,7.11924753508452e-44,1.0459695097306958e-45,1.887125500957597e-48,3.0379998511241206e-54,7.171567453450095e-30,5.003732192026867e-43,4.9487336675654754e-39,2.4029397888985662e-39,1.12369105106389e-47,1.7444587098712225e-41,2.977710660166257e-41
1.818590478382607e-15,0.27730370964063034,3.76,0.0,0.5837048019439743,0.9999999951455917,2.316838372343812e-32,0.0,1.048915843140774e-24,4.3838182411581596e-13,4.3838182244012964e-13,1.4196816352619272e-14,7.739139073834926e-27,9.403888813316169e-26,1.6737415885217181e-21,1.6731891894573955e-21,9.406364476803432e-16,1.878295156682557e-29,1.4196816357035877e-14,3.712751437720756e-27,8.095567072422986e-22,4.194353422916068e-24,1.0551487592881892e-24,4.889445822957809e-36,1.388614791484146e-30,2.990491658708875e-35,9.406364476686767e-16,2.4695275485203833e-31,2.2352717995806267e-25,1.7287078288937334e-44,2.368451405603842e-24,2.622651764842939e-25,1.034724264319107e-34,2.218914214821553e-31,8.515325731637353e-29,3.059410332014091e-26,4.854394151086161e-09,1.5486390262057504e-27,2.356390567849637e-46,2.5116667787273267e-35,3.01523739236355e-38,7.646827378303113e-38,4.020426337878139e-29,5.293416750000643e-48,2.1591055146192986e-45,1.8796914223200163e-43,2.761668132671731e-45,4.982585474585707e-48,1.113031110121333e-53,1.3790652421901754e-29,1.3211329375726279e-42,1.3066117046384082e-38,6.574878796764578e-39,4.3222144925503655e-47,4.773143430178913e-41,8.147557921599003e-41
2.8577851003823963e-15,0.27730370964064327,3.76,0.0,0.5837048019437152,0.9999999923716659,8.958856634622288e-32,0.0,2.5590400483911704e-24,6.888857387785686e-13,6.888857346904011e-13,2.2309283295992736e-14,1.8881241618459014e-26,2.2942617261895335e-25,4.083184672202511e-21,4.082074890398405e-21,1.4781430217580864e-15,7.263069979680403e-29,2.2309283307005824e-14,9.084794746150193e-27,1.274416684196124e-21,1.0232951957736044e-23,2.5742437063068196e-24,1.193830387638427e-35,3.3878004097651004e-30,7.298269556024173e-35,1.4781430217296133e-15,6.024908507873491e-31,5.453383566079045e-25,6.686574621725244e-44,5.778304172646503e-24,6.398476083846966e-25,4.001114924931553e-34,5.413480523761747e-31,2.077561072347922e-28,7.464034706481405e-26,7.628311735628216e-09,3.7782015185038334e-27,9.11182627006639e-46,6.438946021912244e-35,1.1974964274221505e-37,3.036924687870744e-37,9.808622914778504e-29,3.4941153316661967e-47,8.348968749607783e-45,7.2684692383341e-43,1.0678933451798611e-44,1.9267008233084754e-47,7.058524229862903e-53,3.364492133573886e-29,5.1086118912596114e-42,5.052460585442306e-38,2.6112012450570496e-38,2.853036474550672e-46,1.8956419383926056e-40,3.2357885386201347e-40
4.9361743443819755e-15,0.27730370964066936,3.76,0.0,0.5837048019431968,0.9999999868238634,4.714939584747896e-31,0.0,7.593829330010843e-24,1.1898935681036322e-12,1.1898935559722207e-12,3.853421710520347e-14,5.602957939939247e-26,6.80808064726015e-25,1.2116091536115994e-20,1.2113332254074346e-20,2.5531561699129355e-15,3.822458575515972e-28,3.853421713841815e-14,2.712534390135031e-26,2.2091270895335654e-21,3.0365720213278887e-23,7.638928120186152e-24,3.548477764970629e-35,1.0053116311099972e-29,2.1671782622938216e-34,2.553156169828376e-15,1.787864034966165e-30,1.6182598600369039e-24,3.521209107026516e-43,1.7146799396265327e-23,1.8987125486682976e-24,2.105734391784432e-33,1.606421640646017e-30,6.165542319131394e-28,2.2149111927230255e-25,1.3176098024623777e-08,1.1211550699068158e-26,4.795474629981508e-45,2.1016110569804186e-34,6.3862409998672744e-37,1.6195902105937037e-36,2.9106549450364098e-28,3.4486903720499994e-46,4.3940053347101555e-44,3.825300268408487e-42,5.620182806795735e-44,1.0140120971433971e-46,6.828423472408532e-52,9.983886497498731e-29,2.6885955063159567e-41,2.6590438129543883e-37,1.3925517925984789e-37,2.815945828505651e-45,1.0109436936438018e-39,1.7256440303353154e-39
9.092952832381133e-15,0.2773037096407215,3.76,0.0,0.5837048019421602,0.9999999757284538,3.0156788059648488e-30,0.0,2.571925053294775e-23,2.1919092267519957e-12,2.19190918566479e-12,7.098408441357697e-14,1.897671687365121e-25,2.30578100650273e-24,4.103416983290683e-20,4.1025972970702055e-20,4.703182466220346e-15,2.4448359360069346e-27,7.098408452721841e-14,9.301953645359685e-26,4.098503850369238e-21,1.0284396806008442e-22,2.587187427195678e-23,1.205828935558332e-34,3.404837831890269e-29,7.349882047014979e-34,4.703182465933489e-15,6.055256182472698e-30,5.480783108370002e-24,2.254950323606969e-42,5.807354519960502e-23,6.430644439126164e-24,1.346823030700959e-32,5.440708084230965e-30,2.0885143753095956e-27,7.501560054151865e-25,2.427147514351224e-08,3.7971406002844896e-26,3.0672258559079665e-44,8.42618169205906e-34,4.104472836734213e-36,1.0409199105169877e-35,9.85793681751686e-28,4.29449554839191e-45,2.8104627239161133e-43,2.4466536498772007e-41,3.5946563699783345e-43,6.485785519568772e-46,8.442691094871556e-51,3.381346785047139e-28,1.7196196545535692e-40,1.7007184620178785e-36,8.950007621425522e-37,3.5065691443589544e-44,6.497389946412295e-39,1.1090812107737039e-38
1.7406509808379447e-14,0.2773037096408257,3.76,0.0,0.583704801940087,0.9999999535384164,2.1502214909475334e-29,0.0,9.419494703312829e-23,4.1959405440416645e-12,4.195940393564199e-12,1.358838177901345e-13,6.950290081100508e-25,8.44459996916073e-24,1.5028082725180648e-19,1.502531984627914e-19,9.00323505882806e-15,1.7431861730107257e-26,1.358838182087261e-13,3.4915181504944404e-25,7.957083996952467e-21,3.7665489677138484e-22,9.475303899566545e-23,4.445794362234845e-34,1.246987789329791e-28,2.6991577624076803e-33,9.00323505777405e-15,2.2177006649582735e-29,2.007269238898761e-23,1.6117906577026312e-41,2.1268810390099342e-22,2.3551543083395624e-23,9.60294868859375e-32,1.9926063193027352e-29,7.65147221701211e-27,2.7473655729411864e-24,4.646144754840458e-08,1.3906342705667024e-25,2.187027505085839e-43,4.0480176064259244e-33,2.9308252131946023e-35,7.432758650855861e-35,3.610363756117653e-27,6.049280959532942e-44,2.0039756958140187e-42,1.7444824645157137e-40,2.5630167423954496e-42,4.624678825550153e-45,1.1867427501563312e-49,1.2383520341677419e-27,1.2261015742510173e-39,1.2126248898301572e-35,6.390810009035146e-36,4.939402086578724e-43,4.6395034353664074e-38,7.919467893565008e-38
3.403362376037608e-14,0.2773037096410342,3.76,0.0,0.5837048019359405,0.999999909161469,1.622794680617395e-28,0.0,3.600484373476342e-22,8.204003178592773e-12,8.204002603423198e-12,2.6568327958286515e-13,2.6568155776373587e-24,3.227719818797017e-23,5.744130285580849e-19,5.743122917071421e-19,1.760334024403152e-14,1.3155762122188445e-25,2.6568328118772004e-13,1.399488734717708e-24,1.5993550625217658e-20,1.4396864510272747e-21,3.621749214589123e-22,1.7220350692444408e-33,4.766377703940209e-28,1.0373174995506179e-32,1.760334023997655e-14,8.476927368603607e-29,7.672313887946629e-23,1.22244471495965e-40,8.129571107308951e-22,9.002099734016024e-23,7.247310901316116e-31,7.616376005305229e-29,2.9265446486843375e-26,1.0501247354137951e-23,9.083826527774898e-08,5.315206102468388e-25,1.6506513092320364e-42,2.283494080829536e-32,2.2127780501452453e-34,5.6117502133313625e-34,1.3799887160969948e-26,9.076737352127673e-43,1.512536198036606e-41,1.3165548931928128e-39,1.9342994319380228e-41,3.490628551700607e-44,1.7796592041790524e-48,4.733121083390986e-27,9.253343526651161e-39,9.151635577072156e-35,4.825071910742696e-35,7.411415510221107e-42,3.5028342727210567e-37,5.979215226086795e-37
6.728785166436934e-14,0.27730370964145096,3.76,0.0,0.5837048019276476,0.9999998204200806,1.2607735463728502e-27,0.0,1.4074010355739702e-21,1.622012844758208e-11,1.6220126199381503e-11,5.252821833291675e-13,1.038648663968406e-23,1.2615939456392133e-22,2.2452332192693154e-18,2.2448491481334303e-18,3.480355061452219e-14,1.022052591443671e-24,5.252821896118877e-13,5.97808292511154e-24,3.3343746998277276e-20,5.627387167945271e-21,1.4156604794974137e-21,6.91004523587221e-33,1.8630788763477822e-27,4.09856765638801e-32,3.480355059846703e-14,3.313597988775405e-28,2.9988732091144143e-22,9.590735646578716e-40,3.177655283226261e-21,3.5187061955562106e-22,5.630334704635494e-30,2.9770930069453707e-28,1.1454216479555092e-25,4.1046869503195446e-23,1.7957939404035603e-07,2.0774220480504476e-24,1.2825380761780296e-41,1.468273029827958e-31,1.7192574937732524e-33,4.3601570556117525e-33,5.394049951078112e-26,1.4061866745801698e-41,1.1752902517477546e-40,1.0228134968525423e-38,1.5027300768063257e-40,2.7124418868091953e-43,2.7567098669341747e-47,1.8498855580187694e-26,7.188791844297567e-38,7.109776519173324e-34,3.7489250692966358e-34,1.1481956935776995e-40,2.7215918295985272e-36,4.6456635679800184e-36
1.005420795683626e-13,0.27730370964186785,3.76,0.0,0.5837048019193547,0.9999997316953657,3.9730280627097475e-27,0.0,3.142328804798083e-21,2.423625371642083e-11,2.423624869699448e-11,7.848810606263991e-13,2.319231411983716e-23,2.816604656476658e-22,5.012793304963951e-18,5.011942891062383e-18,5.200376098529636e-14,3.2206746416750364e-24,7.848810746606153e-13,1.4285694695520847e-23,5.239700789311085e-20,1.2563932800750219e-20,3.1606721753270572e-21,1.5761382448843853e-32,4.15961645311955e-27,9.231862064131507e-32,5.2003760949071484e-14,7.398390270818211e-28,6.695314844857845e-22,3.0420539857028004e-39,7.094565702250271e-21,7.856010747251282e-22,1.7742216841689774e-29,6.646843813834332e-28,2.5600984932561725e-25,9.164295330351366e-23,2.683038493527125e-07,4.637833844610414e-24,4.04191183440738e-41,4.3423757879000476e-31,5.417797752560235e-33,1.3739928926223946e-32,1.2042987299887842e-25,5.914786411324051e-41,3.704102552692815e-40,3.223073629313897e-38,4.735377687396569e-40,8.548939684552967e-43,1.1595271783760814e-46,4.129801715084312e-26,2.265319758115784e-37,2.2404206128393945e-33,1.1813771247714245e-33,4.829618804300689e-40,8.57640111129647e-36,1.463962509871509e-35
1.6705053537634912e-13,0.2773037096427017,3.76,0.0,0.5837048019027689,0.9999995542959401,1.8197344316480144e-26,0.0,8.675272486608417e-21,4.026850425364666e-11,4.026849039718681e-11,1.3040787358972383e-12,6.404271453055394e-23,7.77490874822699e-22,1.3838128949051608e-17,1.3835795432940959e-17,8.64041817289918e-14,1.4750413301447375e-23,1.3040787746541938e-12,4.5295984228940544e-23,9.561308516597217e-20,3.468353066136229e-20,8.72530509701462e-21,4.562426687097407e-32,1.1483077629034486e-26,2.5992152025054743e-31,8.640418162662237e-14,2.0425702670932357e-27,1.848227128533568e-21,1.4173675564147085e-38,1.9585019863107008e-20,2.1687042953167027e-21,8.12578593035443e-29,1.834943965318628e-27,7.084684474175926e-25,2.529864640652559e-22,4.457027557368811e-07,1.2801143531010833e-23,1.8516245653105886e-40,1.862982572480484e-30,2.4813327963174975e-32,6.292859217118657e-32,3.3245506518768193e-25,4.513793671574915e-40,1.6970686988698297e-39,1.4761415466998835e-37,2.1687627441357128e-39,3.9170837642246726e-42,8.848840393839049e-46,1.1398533216452854e-25,1.0374969607933597e-36,1.0260934022572348e-32,5.4106645252632545e-33,3.685684675040707e-39,3.9279677642212134e-35,6.704911874349439e-35
2.26908145603537e-13,0.277303709643452,3.76,0.0,0.5837048018878416,0.9999993946934492,4.414389239531265e-26,0.0,1.600712771930622e-20,5.4697529736635016e-11,5.469750417102301e-11,1.7713565532305899e-12,1.181883255135837e-22,1.4344202037526055e-21,2.553177386679794e-17,2.5527476989753975e-17,1.1736456040178489e-13,3.578057975210068e-23,1.7713566247476242e-12,9.213788201957029e-23,1.4033273331132222e-19,6.399216540060699e-20,1.609855437657884e-20,8.731258958753106e-32,2.118690913553851e-26,4.869746972853292e-31,1.17364560209448e-13,3.768893304129234e-27,3.4099519661157916e-21,3.477316097055713e-38,3.613498863274727e-20,4.001329359286317e-21,1.9711000406077385e-28,3.385586755994814e-27,1.3096846427840536e-24,4.667681314439799e-22,6.053047793033841e-07,2.36157355213442e-23,4.492341124167189e-40,4.408260712491296e-30,6.019071606915797e-32,1.5264879541364255e-31,6.1339082517982e-25,1.3877953266721194e-39,4.1177249596470244e-39,3.5807292472429417e-37,5.2608423874116516e-39,9.504858583168222e-42,2.7206628207907957e-45,2.1027649789902564e-25,2.5166916427392894e-36,2.489029699310215e-32,1.3124869243086322e-32,1.1331916952968994e-38,9.52824285656845e-35,1.626440451008214e-34
2.8676575583072487e-13,0.2773037096442024,3.76,0.0,0.5837048018729143,0.9999992351449312,8.739590361733154e-26,0.0,2.5567833417967157e-20,6.912655521913558e-11,6.912651438622646e-11,2.2386342849408556e-12,1.8881203084309932e-22,2.2909082663926325e-21,4.0778844401579576e-17,4.0771986972146884e-17,1.4832493907945167e-13,7.083501532413866e-23,2.2386343991730426e-12,1.6084736422104006e-22,1.9057141636376165e-19,1.0220697481581513e-19,2.5712444014336002e-20,1.4453606130641892e-31,3.383974890361002e-26,7.896290044110044e-31,1.4832493876672294e-13,6.020061314496595e-27,5.446172584744007e-21,6.963206522451965e-38,5.771411636587584e-20,6.390847935581608e-21,3.9021988290955977e-28,5.40748487109734e-27,2.0958576054632474e-24,7.4551318916098e-22,7.648528300008861e-07,3.771415557481044e-23,8.89512676735193e-40,8.592344034946458e-30,1.1916008724954417e-31,3.0220077492611265e-31,9.796970937483378e-25,3.3393408400046234e-39,8.154105393038553e-39,7.088794795947432e-37,1.0414920878543733e-38,1.8823065297459784e-41,6.546601133392201e-45,3.3580155326663565e-25,4.982308505875973e-36,4.9275461148254037e-32,2.59834113965422e-32,2.726718439689091e-38,1.8863163908753262e-34,3.219882925525221e-34
3.4662336605791274e-13,0.27730370964495277,3.76,0.0,0.583704801857987,0.9999990756503687,1.5223216592470696e-25,0.0,3.735778179088723e-20,8.355558070114835e-11,8.355552104279911e-11,2.705911931053484e-12,2.7592493155085714e-22,3.3469244761684826e-21,5.957933668076696e-17,5.95693200042993e-17,1.792853177633931e-13,1.2337975534580184e-22,2.7059120979546608e-12,2.5489028850046024e-22,2.4632952639102466e-19,1.4932793019233162e-19,3.7567008049796197e-20,2.1865910169005703e-31,4.944170187215602e-26,1.1708833017327847e-30,1.7928531729844722e-13,8.796189649690411e-27,7.95685383089868e-21,1.2263547305734466e-37,8.4322400330991e-20,9.337259926568544e-21,6.796814433522753e-28,7.900660875047208e-27,3.0680131702026066e-24,1.0892216044838511e-21,9.243469252097625e-07,5.509527634669059e-23,1.5496233934609352e-39,1.4808141603545338e-29,2.0755211284149354e-31,5.2637201517631704e-31,1.4313740619590855e-24,6.826843273880405e-39,1.4206599170151389e-38,1.2347203711582097e-36,1.814061277612536e-38,3.2796673695838037e-41,1.3383851378419765e-44,4.905483202550815e-25,8.678137322499071e-36,8.582752904617596e-32,4.5257691766172555e-32,5.57443690094551e-38,3.285574321123219e-34,5.608374772916842e-34
