Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63)
1.3940024871624107e-05,0.21724523032668303,3.76,0.0,0.7104074548462415,0.9996089650191725,0.000133495854018106,0.0,6.009777097938346e-07,0.00019218290000096148,2.1438473070165806e-06,0.00019220271573173325,3.119877165331894e-10,2.5624389476188014e-13,1.0705924677186165e-06,7.216371679900618e-07,6.050593833068673e-05,9.435215797388062e-05,3.1497109280784115e-05,4.288985099847227e-08,7.48661010476746e-07,1.2536279122771567e-05,0.00010638299022508498,1.6290771455744158e-07,2.0324426190689285e-06,2.888495625279024e-10,7.183722063683411e-08,2.7491432368186404e-07,1.3602878584203971e-09,4.405945665196727e-12,4.4321347298008817e-07,1.1114767253566498e-06,3.002647213235562e-08,1.2247163707632214e-09,3.6772748335720366e-11,3.5578011034265635e-08,0.00012996442391139277,4.993239090826397e-14,1.9924392065842925e-15,1.9281155160377392e-10,6.8917708398944075e-12,9.691195067653596e-10,1.2155005187099846e-09,1.5726765634209309e-12,4.918687798340567e-16,1.0220225068591699e-14,5.748818321940415e-15
1.4507600624984007e-05,0.2172454904265309,3.76,0.0,0.710384679255356,0.9995931301583106,0.00014403364715491693,0.0,6.244017685588901e-07,0.00020015780614070293,2.1437951608067806e-06,0.00020052830615201002,3.119749140985466e-10,2.5623332562806017e-13,1.0771072754538047e-06,7.214973208862478e-07,6.325046936166604e-05,9.830842725947873e-05,3.280048034516618e-05,4.288108884406561e-08,7.669608452146398e-07,1.3082344344170253e-05,0.00011565426696125127,1.7700809727355493e-07,2.3055614088361145e-06,3.388220650794174e-10,7.719263475050363e-08,3.1188485722440116e-07,1.419187923733316e-09,5.168467049680275e-12,4.7446836767401296e-07,1.2002308854758714e-06,3.311098091364333e-08,1.3335424772146658e-09,3.9610240246282664e-11,3.738082020716566e-08,0.0001299623651522341,5.377395280305834e-14,2.2645779017146233e-15,2.0287710969488696e-10,7.379216407436615e-12,1.0370500982497676e-09,1.3487585158872196e-09,1.6829462465734755e-12,5.77161884389199e-16,1.1468955197230288e-14,6.426698608621226e-15
1.5075176378343907e-05,0.21724575044605618,3.76,0.0,0.7103614538818057,0.9995768957835832,0.0001549741050765289,0.0,6.478308724503751e-07,0.00020813706737466412,2.143743159210551e-06,0.0002088543133289282,3.1196200522400285e-10,2.562226706073798e-13,1.0836236317948377e-06,7.213573408366164e-07,6.60114467961514e-05,0.00010226453986630052,3.4101850176748986e-05,4.287232122481719e-08,7.852620400217425e-07,1.3628433221806187e-05,0.00012531861573624538,1.9169527598394612e-07,2.602319447523031e-06,3.951628384010766e-10,8.284774006073524e-08,3.520589649087373e-07,1.478087948292932e-09,6.028188128676813e-12,5.07295952424182e-07,1.2919193263360962e-06,3.641088297531326e-08,1.4470091958138603e-09,4.2609613427370604e-11,3.920720393111534e-08,0.00012996025445016602,5.783431824809288e-14,2.5610038311904326e-15,2.1312161855331256e-10,7.879272735829481e-12,1.1055383942043795e-09,1.4916236515778764e-09,1.7941190213320716e-12,6.737859875633078e-16,1.2825109270610098e-14,7.15993817789206e-15
1.5642752131703805e-05,0.21724601035465038,3.76,0.0,0.7103377788504692,0.999560262207053,0.0001663172334039164,0.0,6.712586994545441e-07,0.00021612089740852134,2.1436913075066843e-06,0.00021717850036907248,3.119489913530846e-10,2.5621193063353085e-13,1.090139852210208e-06,7.212172629728636e-07,6.878886668751694e-05,0.0001062204948734254,3.540109502889053e-05,4.286355040402183e-08,8.035597234360812e-07,1.4174398330697338e-05,0.00013537599127561137,2.069686094073619e-07,2.923694707694086e-06,4.5839019744282254e-10,8.881480160772143e-08,3.955696818442362e-07,1.5369720319154803e-09,6.993020649320036e-12,5.417560662370471e-07,1.3864921121368e-06,3.9936951563276536e-08,1.5650852730798003e-09,4.57781476828445e-11,4.105705494733234e-08,0.0001299580918457566,6.21232528551751e-14,2.8828116685029594e-15,2.2355272059902782e-10,8.391946323299298e-12,1.1744603176449865e-09,1.6444472268445877e-09,1.9059929840763263e-12,7.828385157793645e-16,1.429434865614751e-14,7.95121062265709e-15
1.6210327885063704e-05,0.21724627012176462,3.76,0.0,0.7103136544076074,0.9995432298485425,0.0001780629283003439,0.0,6.946789373317782e-07,0.00022410950905528317,2.143639610911834e-06,0.00022549863225570328,3.119358742541022e-10,2.562011067621893e-13,1.0966542520078851e-06,7.210771224013118e-07,7.158272073636793e-05,0.00011017629138847896,3.6698090800799395e-05,4.2854778642843914e-08,8.218490272538506e-07,1.4720092359588056e-05,0.00014582624227610155,2.228273459365943e-07,3.2706577440678045e-06,5.290377190066447e-10,9.510601072246e-08,4.4254910544175313e-07,1.5958242895558477e-09,8.071108963935297e-12,5.779076336217461e-07,1.4838997397021868e-06,4.3700359104065005e-08,1.687734504225911e-09,4.91230911443996e-11,4.293025781816962e-08,0.00012995587739358526,6.665047840638762e-14,3.2310955436998898e-15,2.341784532525342e-10,8.917327755725681e-12,1.243709056153618e-09,1.807575138743455e-09,2.01839427183802e-12,9.054852656804717e-16,1.5882399727189815e-14,8.803205215870452e-15
1.6777903638423602e-05,0.21724652971694514,3.76,0.0,0.7102890809205262,0.999525799235226,0.00019021097671302156,0.0,7.180852904283403e-07,0.00023210311401278483,2.1435880745744262e-06,0.00023381247832054354,3.1192265545928664e-10,2.561901999801337e-13,1.1031651481896035e-06,7.209369541646167e-07,7.439299629509295e-05,0.0001141319285478639,3.7992713127883884e-05,4.2846008197901083e-08,8.401250919209687e-07,1.5265368274082474e-05,0.00015666911156243362,2.392706281395915e-07,3.644170645723452e-06,6.076531472204275e-10,1.0173347446191649e-07,4.931282576922284e-07,1.654628868890105e-09,9.270813258882954e-12,6.15808596579616e-07,1.5840931239069514e-06,4.7712670815193474e-08,1.8149157805773818e-09,5.265165397408632e-11,4.4826688999477895e-08,0.00012995361116219006,7.142566440558712e-14,3.6069478511100294e-15,2.4500724226471994e-10,9.455592040533752e-12,1.3131952723739019e-09,1.9813477616514553e-09,2.1311774057328733e-12,1.0429618300678828e-15,1.7595048071471632e-14,9.718624493661569e-15
1.73454793917835e-05,0.21724678910986822,3.76,0.0,0.7102640588771084,0.9995079710011074,0.00020276105673049352,0.0,7.414714864415828e-07,0.00024010192264297078,2.1435367035687226e-06,0.00024211781470178634,3.119093359767748e-10,2.561792111069593e-13,1.1096708612982763e-06,7.207967932039146e-07,7.721967637711978e-05,0.00011808740551696244,3.92848374728267e-05,4.2837241318874807e-08,8.583830718964969e-07,1.581007947888809e-05,0.00016790423635901455,2.5629749766501357e-07,4.045186000153138e-06,6.947972670044236e-10,1.0870920508471421e-07,5.474369490677306e-07,1.7133699677969501e-09,1.0600692294536074e-11,6.55515847893961e-07,1.687023583727739e-06,5.198583787205864e-08,1.9465831486308377e-09,5.637100209214881e-11,4.6746216922204544e-08,0.00012995129323399614,7.645841966390598e-14,4.011458055468805e-15,2.5604789231867516e-10,1.000699795667765e-11,1.3828470947976317e-09,2.1661000369018e-09,2.2442252773702147e-12,1.1965749409971726e-15,1.9438134442517516e-14,1.0700182752830232e-14
1.79130551451434e-05,0.2172470482703751,3.76,0.0,0.7102385888852204,0.9994897458863816,0.00021571273805432418,0.0,7.648312831349402e-07,0.00024810614375320563,2.1434855028887858e-06,0.0002504124267856249,3.118959166153645e-10,2.561681409047603e-13,1.1161697172567094e-06,7.206566743212639e-07,8.006273967082148e-05,0.00012204272149031028,4.057433921731384e-05,4.2828480246137715e-08,8.76618140982145e-07,1.6354079978995818e-05,0.00017953114867524076,2.739069005231906e-07,4.474645870293488e-06,7.910427496025296e-10,1.1604510957996864e-07,6.056036441847324e-07,1.7720318517200165e-09,1.2069485717508432e-11,6.97085165793158e-07,1.7926428288949675e-06,5.653219013658392e-08,2.0826858792443116e-09,6.02882508963387e-11,4.868870208308738e-08,0.00012994892370523595,8.175828387800308e-14,4.445711493677675e-15,2.673095750349093e-10,1.0571886482683808e-11,1.4526099031217265e-09,2.3621617576753214e-09,2.3574488012554206e-12,1.3677037454327358e-15,2.1417552398450738e-14,1.1750605502344187e-14
1.8480630898503297e-05,0.21724730716850643,3.76,0.0,0.7102126716719913,0.9994711247366823,0.00022906548258529912,0.0,7.881584749824978e-07,0.00025611598438017477,2.1434344774425994e-06,0.0002586941116251289,3.118823983585561e-10,2.561569902045347e-13,1.1226600491927325e-06,7.205166321423306e-07,8.292216055809391e-05,0.00012599787569174227,4.186109375423552e-05,4.281972720839609e-08,8.948254976044416e-07,1.689722453940795e-05,0.00019154927580474428,2.920976927104198e-07,4.933480787242276e-06,8.96972974055749e-10,1.2375297927722916e-07,6.67755329574967e-07,1.8305988708641808e-09,1.3686096006557184e-11,7.405711501711124e-07,1.9009029471545993e-06,6.136442845382786e-08,2.2231685480957333e-09,6.441045900567871e-11,5.0653997144359376e-08,0.00012994650268585283,8.733471924378715e-14,4.910788170141095e-15,2.788018144843464e-10,1.1150678358238251e-11,1.5224459223184546e-09,2.569858035507098e-09,2.4707862561920193e-12,1.5578010263928836e-15,2.3539247815086882e-14,1.2872629937940064e-14
1.9048206651863195e-05,0.21724756577453636,3.76,0.0,0.7101863080829652,0.9994521085022153,0.00024281864512517169,0.0,8.114468997226034e-07,0.0002641316495770107,2.143383632046456e-06,0.0002669606803295334,3.118687823751089e-10,2.56145759909211e-13,1.129140199245397e-06,7.20376701079597e-07,8.579790913766053e-05,0.00012995286737450872,4.314497658015428e-05,4.281098442036481e-08,9.130003700342878e-07,1.74393688429398e-05,0.00020395794093978626,3.1086864614632625e-07,5.4226087617421486e-06,1.013180828484572e-09,1.3184447956875305e-07,7.340173839608267e-07,1.889055477177943e-09,1.5459570111236126e-11,7.860271605765466e-07,2.0117563921615675e-06,6.649561652197881e-08,2.3679711276035067e-09,6.8744622068936e-11,5.264194704242512e-08,0.00012994403029938285,9.319710215735315e-14,5.4077615572114255e-15,2.9053447033086e-10,1.1743870842839138e-11,1.5923336381726314e-09,2.7895099358579183e-09,2.5842023365756567e-12,1.7683943809452456e-15,2.58092202263554e-14,1.4069006309508244e-14
1.9615782405223093e-05,0.21724782405900614,3.76,0.0,0.7101594990811256,0.9994326982367792,0.0002569714741923622,0.0,8.346904448083603e-07,0.000272153342204189,2.143332971419525e-06,0.0002752099604178774,3.118550698214254e-10,2.561344509260196e-13,1.1356085203478775e-06,7.202369152962193e-07,8.868995125305222e-05,0.00013390769582136237,4.4425863387841014e-05,4.2802254080481196e-08,9.311380215305755e-07,1.7980369645686212e-05,0.00021675636389937938,3.302184548824321e-07,5.942934317005452e-06,1.1402674957221948e-09,1.4033113977209818e-07,8.045134513649405e-07,1.947386241081018e-09,1.7399080850845944e-11,8.335052561379665e-07,2.1251559720059576e-06,7.193917234939144e-08,2.5170290883966082e-09,7.329766664922707e-11,5.4652389105278936e-08,0.00012994150668283133,9.93547150188951e-14,5.9376974035916166e-15,3.025177188151959e-10,1.2352033763958137e-11,1.6622670545727262e-09,3.021435262928858e-09,2.697686946329934e-12,2.0010873706144844e-15,2.823352581969084e-14,1.5342500113310957e-14
2.018335815858299e-05,0.21724808199275705,3.76,0.0,0.710132245745799,0.9994128950966739,0.00027152311294879704,0.0,8.578830537399984e-07,0.00028018126272461556,2.1432825001785502e-06,0.00028343979813220813,3.1184126175147715e-10,2.561230641353626e-13,1.1420633779834284e-06,7.200973086704343e-07,9.159824852515773e-05,0.00013786236034461603,4.570363015871313e-05,4.27935383686537e-08,9.492337553975043e-07,1.8520084929855323e-05,0.0002299436619684588,3.5014574153673916e-07,6.495347544833859e-06,1.278841227873618e-09,1.492243431556621e-07,8.793653172987496e-07,2.0055758678993256e-09,1.951390814607052e-11,8.830561375447512e-07,2.2410548383585036e-06,7.770885931453657e-08,2.670273510608916e-09,7.807644417963007e-11,5.6685153178360807e-08,0.0001299389319865338,1.0581673813479065e-13,6.5016525458692945e-15,3.147620318256577e-10,1.2975804950057686e-11,1.7322548159138771e-09,3.2659494709490092e-09,2.8112537734305806e-12,2.2575606615755495e-15,3.081828203471569e-14,1.6695895131391475e-14
2.075093391194289e-05,0.2172483395469625,3.76,0.0,0.7101045492714375,0.9993927003395079,0.0002864726002349603,0.0,8.810187322640116e-07,0.00028821560900329113,2.143232222832721e-06,0.00029164806070595484,3.1182735919257207e-10,2.561116004159596e-13,1.1485031519108744e-06,7.199579147606541e-07,9.452275838923528e-05,0.0001418168602861716,4.697815325501876e-05,4.2784839444053695e-08,9.672829199459675e-07,1.905837405367395e-05,0.0002435188508453011,3.7064906390850746e-07,7.0807231868259374e-06,1.4295161141096737e-09,1.585353171484043e-07,9.586927882534773e-07,2.063609213977123e-09,2.181342014975095e-11,9.34729091193072e-07,2.3594064762208833e-06,8.381877684463272e-08,2.8276312057198415e-09,8.30877249934095e-11,5.874006175854319e-08,0.00012993630637399338,1.1259224172354308e-13,7.10067373146083e-15,3.272781543013519e-10,1.3615885160458154e-11,1.8023192189094985e-09,3.5233666780495343e-09,2.9249386847605e-12,2.5395731719473305e-15,3.356967369286169e-14,1.8131997188281343e-14
2.1318509665302788e-05,0.21724859669315957,3.76,0.0,0.7100764109662863,0.9993721153228953,0.0003018188717108229,0.0,9.040915544310217e-07,0.00029625657611196706,2.1431821437787932e-06,0.00029983263858283883,3.118133632333091e-10,2.5610006067413716e-13,1.1549262378561582e-06,7.198187667714602e-07,9.746343413629995e-05,0.00014577119501751944,4.824930951160471e-05,4.277615944296152e-08,9.852809133487862e-07,1.959509789804234e-05,0.0002574808456949934,3.9172692173012925e-07,7.699919742593284e-06,1.5929108456835107e-09,1.6827512375605074e-07,1.0426135747372294e-06,2.121471302437025e-09,2.4307054334908547e-11,9.885719356162293e-07,2.480164694273675e-06,9.028335072730214e-08,2.989024847107562e-09,8.833819244678292e-11,6.08169301359811e-08,0.00012993363002171556,1.1969017804900553e-13,7.735796459297529e-15,3.4007708020235624e-10,1.4273032617818515e-11,1.8724951363098986e-09,3.794000760341887e-09,3.0387979776249215e-12,2.848963241510488e-15,3.6493960433007995e-14,1.9653638465938887e-14
2.1886085418662686e-05,0.2172488534032798,3.76,0.0,0.710047832250936,0.9993511415030581,0.00031756076110041917,0.0,9.270956684989427e-07,0.0003043043561392196,2.143132267296442e-06,0.00030799144758147045,3.117992750205854e-10,2.5608844584226065e-13,1.1613310491663233e-06,7.19679897520441e-07,0.00010042022495880728,0.00014972536393971001,4.951697632709791e-05,4.2767500476666364e-08,1.0032231883791474e-06,2.0130119009629522e-05,0.000271828462306865,4.1337776351399997e-07,8.3537786069923e-06,1.7696474820523004e-09,1.7845465020699256e-07,1.1312431781126298e-06,2.1791473385486992e-09,2.7004298601931777e-11,1.0446309703251533e-06,2.603283615818779e-06,9.711732306999708e-08,3.1543731087416975e-09,9.383443715519025e-11,6.291556654355914e-08,0.00012993090311903103,1.2711937370851975e-13,8.408043833086749e-15,3.531700272852253e-10,1.494805723090256e-11,1.942828874070384e-09,4.078166504577199e-09,3.1529065228553793e-12,3.1876498376658163e-15,3.959748526519794e-14,2.12636823550694e-14
2.2453661172022584e-05,0.21724910964967817,3.76,0.0,0.7100188146567641,0.9993297804333257,0.00033369700153746784,0.0,9.500253026643199e-07,0.00031235913800635483,2.1430825975438097e-06,0.00031612243100098756,3.11785095707273e-10,2.5607675686040547e-13,1.1677160184222217e-06,7.195413394058778e-07,0.00010339307600053707,0.00015367936648329682,5.078103175432985e-05,4.2758864629419703e-08,1.0211052570220897e-06,2.0663301740107654e-05,0.0002865604183534184,4.355999934525777e-07,9.043123238275213e-06,1.960350221996642e-09,1.8908459985026983e-07,1.2246947814743612e-06,2.2366227246734813e-09,2.9914672465934656e-11,1.1029509271754593e-06,2.728717670311543e-06,1.043357419233971e-07,3.323590813010944e-09,9.95829513576952e-11,6.503577231364032e-08,0.00012992812586789165,1.3488852209542308e-13,9.118425432118405e-15,3.665684109270891e-10,1.5641814602791887e-11,2.013376983000349e-09,4.37618079818292e-09,3.267355834052478e-12,3.557633810408576e-15,4.288668412681878e-14,2.296502876243545e-14
2.3021236925382483e-05,0.21724936540516282,3.76,0.0,0.7099893598242693,0.9993080337625406,0.00035022622700892563,0.0,9.72874770614284e-07,0.00032042110728951526,2.14303313855328e-06,0.00032422356166349653,3.117708264292164e-10,2.5606499466798906e-13,1.1740795990065996e-06,7.19403124375453e-07,0.00010638192841056045,0.00015763320210825148,5.2041354589840656e-05,4.275025395645095e-08,1.0389226949496796e-06,2.1194512381229104e-05,0.00030167533474778516,4.583919783300911e-07,9.768758358865163e-06,2.1656441836064008e-09,2.0017548332638348e-07,1.3230791447822682e-06,2.293883074760448e-09,3.304770837947608e-11,1.1635749243618688e-06,2.8564215854741455e-06,1.119539505864408e-07,3.4965890862603637e-09,1.0559012341900253e-10,6.717734204178684e-08,0.00012992529848266597,1.43006176048684e-13,9.867936208877104e-15,3.802838172404888e-10,1.635519992579304e-11,2.084205045607576e-09,4.688363835741491e-09,3.382252096396018e-12,3.9609992082439834e-15,4.636809625283644e-14,2.4760619697765942e-14
2.358881267874238e-05,0.21724962064302225,3.76,0.0,0.7099594695013008,0.9992859032333766,0.0003671469738930902,0.0,9.956384768904206e-07,0.0003284904460483261,2.142983894227509e-06,0.0003322928438894211,3.117564683237803e-10,2.5605316020952387e-13,1.1804202666246538e-06,7.192652838960629e-07,0.00010938671940116139,0.00016158687030385093,5.3297824462306404e-05,4.274167048205323e-08,1.0566711458513107e-06,2.172361929549079e-05,0.00031717173709645423,4.817520544058822e-07,1.0531469190289978e-05,2.386154196861234e-09,2.1173761003024043e-07,1.4265045044435777e-06,2.350914228360615e-09,3.641293325004632e-11,1.2265444231287161e-06,2.986350379979826e-06,1.199875766113527e-07,3.6732755206561526e-09,1.1186223247903137e-10,6.934006375710545e-08,0.00012992242118992892,1.5148074070345238e-13,1.065755540941955e-14,3.943279757125402e-10,1.7089141843850584e-11,2.155386457735043e-09,5.015040322036616e-09,3.497714186675908e-12,4.3999146655974044e-15,5.0048375122889756e-14,2.665344506187135e-14
2.415638843210228e-05,0.21724987533705215,3.76,0.0,0.7099291455411911,0.9992633906805642,0.0003844576825887891,0.0,1.0183109220493495e-06,0.0003365673326613984,2.1429348683356988e-06,0.0003403283154020927,3.117420225504115e-10,2.560412544410396e-13,1.1867365207741861e-06,7.191278489246974e-07,0.00011240738230958076,0.0001655403705885377,5.455032191973798e-05,4.273311619773726e-08,1.0743463256110462e-06,2.2250493042153517e-05,0.00033304805724393134,5.056785342317371e-07,1.1332020723702955e-05,2.62250361234549e-09,2.237810798845e-07,1.5350764775220173e-06,2.4077022641320166e-09,4.001985020930309e-11,1.2918991872769175e-06,3.118459356697789e-06,1.284525205272764e-07,3.853554343291287e-09,1.1840544326261715e-10,7.152371909886522e-08,0.0001299194942282196,1.6032046655923243e-13,1.1488245517171442e-14,4.087127315896128e-10,1.7844596360006778e-11,2.227001222818003e-09,5.356540653460409e-09,3.6138717140120333e-12,4.876634870471046e-15,5.393429980967005e-14,2.8646548587639e-14
