Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652)
1.0570475587412992e-07,0.8823579696684288,3.76,0.0,0.9229516461270103,0.9970373691526624,1.1822593889567776e-05,0.0,8.975209293262183e-06,0.002716826232599615,0.0021952967490802043,0.0002992943472607307,5.036008130403507e-11,2.230334813146463e-11,0.00021290567673722723,0.00016179043477492874,0.00016199600252507756,0.00019473920752220892,2.965795366208951e-05,3.660258852394355e-05,1.4757523299967152e-05,3.746619496309524e-08,6.754740151315803e-07,3.763783936976216e-08,3.0079358022827675e-10,2.490919218205093e-11,4.766152126274243e-05,1.5733544466902706e-09,7.706403926018039e-09,1.2707772275184734e-15,1.2387607884644369e-07,1.5860800392007593e-07,1.7183090814553882e-07,1.2857004739220043e-10,2.201698253486572e-09,4.068123680600756e-06,0.002555763130614227,1.088230889756231e-10,1.6563533190786399e-16,3.715815827390274e-10,1.114481788512391e-11,1.958908482136965e-10,1.7853739083714163e-09,2.535969071672029e-15,2.105850046775797e-16,1.7979159969335414e-14,5.613792889786121e-15,4.794025401308709e-18,4.098607760373616e-12,4.0695478733408954e-13,6.527741415438144e-13,9.487629997032537e-07,4.7206018758070984e-11,2.8857009399727444e-12,3.5756733888585583e-12,4.593078813058625e-12,9.878175010819623e-12,7.426805494402707e-16,4.1493147337470084e-13,7.229983682831509e-13,9.530740483071756e-10,1.6761259686165883e-23,3.6453624929992123e-10,6.731946228365627e-13,4.5461282875316866e-14,1.1252883516074305e-17,2.821537807261874e-17,4.9831908486156053e-20,3.334901335782414e-17,3.3102415569763287e-10,2.2240629235133483e-23,4.788143455878153e-20,3.579182094851966e-17,8.307786281273971e-16,1.4021135586266766e-06,1.631775505952484e-13,2.011237688765273e-16,3.3412961012934453e-07,3.3676705153549006e-07,8.535875392104713e-09,7.029310906422285e-19,7.615129915932108e-18,2.2112336815086514e-18,2.4474120081937077e-12,8.491868096678954e-11,4.370075105740272e-19
1.0815029229155266e-07,0.8823689165330809,3.76,0.0,0.922873755987178,0.9970196941183207,1.271211782525872e-05,0.0,9.400831346199236e-06,0.0027856820363417025,0.0022380817304913994,0.00031694075131195735,5.141966976157929e-11,2.2738946675784064e-11,0.0002200853947535301,0.00016657404117927888,0.00017013622330298682,0.00020577540862968874,3.0355871682335365e-05,3.7847072495980795e-05,1.5602924395020542e-05,3.986375253263211e-08,7.311336336328324e-07,4.197654439359113e-08,3.4380017047249753e-10,2.737512309080501e-11,4.877459772681757e-05,1.7522338079541409e-09,8.164257232779034e-09,1.39793282792736e-15,1.3008504691888784e-07,1.6580036356093898e-07,1.8318194221642606e-07,1.43691053817269e-10,2.2825427692731676e-09,4.400725041889598e-06,0.002555717970168941,1.1226577045998286e-10,1.8491964569876815e-16,4.043629314668559e-10,1.221036853441966e-11,2.1756395033215767e-10,1.9569643899837126e-09,2.8206651336605822e-15,2.349830960853725e-16,2.0366140855195998e-14,6.370803231164509e-15,5.44727650326861e-18,4.669178651909604e-12,4.1709213417068044e-13,7.23080919340716e-13,9.868734458228018e-07,5.036241785257041e-11,3.1328865962050174e-12,3.967532162035663e-12,4.937721428344667e-12,1.0992221101139013e-11,8.078341679465166e-16,4.822165993419197e-13,7.469074389087705e-13,9.719112627710117e-10,1.860205010487587e-23,4.0671925323215994e-10,7.499154451566451e-13,5.107884686675995e-14,1.2672679778020454e-17,3.33822596006273e-17,5.418318027108633e-20,3.9477306092125434e-17,3.3750360310577693e-10,2.6346284740954276e-23,5.778010032993348e-20,3.984486641213528e-17,9.689854323181295e-16,1.4484580500910478e-06,1.8340795169680848e-13,2.231277445339933e-16,3.6059056150750233e-07,3.4702221177318985e-07,9.369586674238571e-09,8.016538636318411e-19,8.838423144792577e-18,2.508971232852899e-18,2.7191625804495044e-12,9.357080572677654e-11,4.926762446632375e-19
1.105958287089754e-07,0.8823799097010435,3.76,0.0,0.9227952921009897,0.9970016762119105,1.3643128299848284e-05,0.0,9.833574786067331e-06,0.002854849752412664,0.002280534961883751,0.00033516258904698465,5.247106077736072e-11,2.3171131074453748e-11,0.00022728462711139167,0.00017134463836101233,0.00017851509316315468,0.0002171291907150688,3.105445703483888e-05,3.9090703146480386e-05,1.6472017862389557e-05,4.234854506315016e-08,7.900256404044579e-07,4.669151479162799e-08,3.918889015891857e-10,3.0017099398551344e-11,4.988885884664665e-05,1.948587452238644e-09,8.637165914218973e-09,1.5342695291490982e-15,1.364782636504403e-07,1.7314257107569402e-07,1.949858993805202e-07,1.6024540445504612e-10,2.3640899336096046e-09,4.75110573902938e-06,0.0025556719298842835,1.1573086039298549e-10,2.0614038485434328e-16,4.39086565470746e-10,1.3348154928335842e-11,2.4101962587249754e-10,2.1413260592876138e-09,3.1291502558886166e-15,2.6172199389823483e-16,2.301091386603817e-14,7.209965779267856e-15,6.178861302463818e-18,5.304698849225202e-12,4.272765057549363e-13,7.990230243736926e-13,1.025479704311411e-06,5.365740680324212e-11,3.3947403412223616e-12,4.393926266826753e-12,5.2994302547106445e-12,1.2197456350960437e-11,8.769416784408115e-16,5.582963406638015e-13,7.709860198899891e-13,9.906033397076916e-10,2.0605423193606178e-23,4.525839946198996e-10,8.338234085800776e-13,5.722483394368187e-14,1.424172958265805e-17,3.9363132065266363e-17,5.879732835590331e-20,4.656704759344189e-17,3.439323602339157e-10,3.1099063330863576e-23,6.945880196733632e-20,4.424600080295802e-17,1.1257374153912305e-15,1.4947625296832913e-06,2.0554924944221088e-13,2.468381839213471e-16,3.8862379762603925e-07,3.5725214650087557e-07,1.0267108884792677e-08,9.1148460143757e-19,1.0232449199872232e-17,2.839383574522553e-18,3.0134441477744646e-12,1.0286712985875291e-10,5.539428113128829e-19
1.1304136512639813e-07,0.8823909490409129,3.76,0.0,0.9227162534187545,0.9969833176483199,1.461629743241784e-05,0.0,1.027322697691371e-05,0.0029243289925720848,0.002322658309287195,0.0003539607558939262,5.351429918005318e-11,2.359992016150756e-11,0.0002345001723169122,0.0001761007379370756,0.00018713343836227492,0.00022879966633563748,3.17537077611992e-05,4.0332927207609024e-05,1.736460194548867e-05,4.4920883163804434e-08,8.522543478588372e-07,5.1804190564832426e-08,4.455221535899354e-10,3.284262279990833e-11,5.100437195027953e-05,2.1638052673464352e-09,9.12515368479922e-09,1.6801834248403947e-15,1.4305934670591678e-07,1.8063404333225537e-07,2.072488272066438e-07,1.7832911668836533e-10,2.446316155390406e-09,5.119685924426567e-06,0.0025556250154367523,1.19217696261227e-10,2.294576313044011e-16,4.758058885683058e-10,1.4560955805808626e-11,2.66351125108058e-10,2.3390975636002418e-09,3.4626924349540597e-15,2.909770068966151e-16,2.5934397762263147e-14,8.137911987174527e-15,6.996705068540788e-18,6.010955906445253e-12,4.3750913223940356e-13,8.809047925288236e-13,1.064569445577922e-06,5.70949882865947e-11,3.671786045738547e-12,4.857113117312611e-12,5.678698121253393e-12,1.3498355318199923e-11,9.501459725630805e-16,6.440451808482546e-13,7.952290073520549e-13,1.0091511365043702e-09,2.2782029131994145e-23,5.023436013199628e-10,9.254418845006847e-13,6.393280495629394e-14,1.59725816554702e-17,4.626604296929013e-17,6.368382657637162e-20,5.4743064594444685e-17,3.503107108899219e-10,3.658338735535757e-23,8.319044811711822e-20,4.901601270883147e-17,1.3029088180171048e-15,1.5410082344298433e-06,2.29723487188661e-13,2.723305348971707e-16,4.1829190890123094e-07,3.674534284371975e-07,1.1232034382257975e-08,1.0333768880107144e-18,1.1817393840500959e-17,3.2051732300254237e-18,3.3314599988165518e-12,1.1283703775366289e-10,6.212180453091499e-19
1.1548690154382087e-07,0.8824020344069234,3.76,0.0,0.9226366391432544,0.9969646206443247,1.563227664490626e-05,0.0,1.071957829944618e-05,0.0029941192386699327,0.002364453631212088,0.00037333589245131747,5.454942957164852e-11,2.4025332702126876e-11,0.00024172896491592272,0.00018084095573471027,0.00019599197801484187,0.00024078585580361835,3.245362131626995e-05,4.157322823295412e-05,1.82804627486654e-05,4.758102863388926e-08,9.17924266220382e-07,5.7336516406404956e-08,5.051908954790762e-10,3.5859272593557575e-11,5.212120589398397e-05,2.3993561745072757e-09,9.628237419126618e-09,1.8360747577124736e-15,1.498320656390947e-07,1.882741988366407e-07,2.1997664242003645e-07,1.980414741281854e-10,2.529198998540315e-09,5.50687855342712e-06,0.0025555772325079502,1.22725652103821e-10,2.550411061027031e-16,5.14573372457795e-10,1.5851559406570752e-11,2.936533136188377e-10,2.55093092034428e-09,3.822582463297278e-15,3.2293249790819657e-16,2.915857323837078e-14,9.161603744014586e-15,7.909358960260325e-18,6.794112518286621e-12,4.477912660269472e-13,9.690401544795433e-13,1.1041305724315655e-06,6.067934595180087e-11,3.9645600490471815e-12,5.359439656849786e-12,6.076034665683686e-12,1.489943601714763e-11,1.0275931639211734e-15,7.403965798852557e-13,8.196315680738648e-13,1.02755550628071e-09,2.5142941106530937e-23,5.562165886348091e-10,1.025320515786701e-12,7.123731417254132e-14,1.7878555928252145e-17,5.421072252822542e-17,6.885236443723511e-20,6.414291361073322e-17,3.5663893782202673e-10,4.2892332198908366e-23,9.928252370417234e-20,5.4176428086371406e-17,1.5024966038128936e-15,1.5871776255166197e-06,2.5605635700071234e-13,2.996805405957901e-16,4.496585539212397e-07,3.7762286827233564e-07,1.2268085132999929e-08,1.1683420826343998e-18,1.3615358754926375e-17,3.60918350566759e-18,3.6744369239172005e-12,1.2351025888436371e-10,6.94931184253632e-19
1.1793243796124361e-07,0.8824131656399563,3.76,0.0,0.9225564487166473,0.9969455874180313,1.6691696964072186e-05,0.0,1.1172422287983267e-05,0.003064219851413155,0.002405922778894011,0.0003932883976387338,5.5576496337219444e-11,2.4447387395190544e-11,0.0002489680706851286,0.00018556400535183146,0.0002050913281980684,0.0002530866936560326,3.3154194595486516e-05,4.2811124363842636e-05,1.9219375018250086e-05,5.0329196947398844e-08,9.871400598139571e-07,6.331092586720405e-08,5.714155267229268e-10,3.907470208118801e-11,5.3239431031345486e-05,2.6567903377407416e-09,1.0146427504301927e-08,2.0023477187859785e-15,1.568003432503137e-07,1.9606245757872768e-07,2.3317513363639957e-07,2.1948498591366142e-10,2.6127171418865605e-09,5.9130892411907455e-06,0.00255552858678311,1.2625413726428954e-10,2.830704686800938e-16,5.554405259965311e-10,1.7222761283747924e-11,3.2302257971584366e-10,2.777491177520702e-09,4.210132649948978e-15,3.577821140511899e-16,3.2706495327962806e-14,1.0288336825808953e-14,8.926032432440244e-18,7.660721630433457e-12,4.581241818553592e-13,1.063752915275079e-12,1.1441512150962394e-06,6.441485537995451e-11,4.2736120725963694e-12,5.903343090418375e-12,6.491967763900246e-12,1.6405254468478866e-11,1.1094328283571848e-15,8.48344875723873e-13,8.441891303932799e-13,1.0458172979878358e-09,2.76996587120279e-23,6.144267282595905e-10,1.1340358698455148e-12,7.91738890715326e-14,1.9973770767828968e-17,6.332955262971894e-17,7.431286315803663e-20,7.491780189539001e-17,3.6291732275191505e-10,5.012825571198624e-23,1.1808052383993123e-19,5.974952397414379e-17,1.7266231820525264e-15,1.633254314195264e-06,2.8467712623017313e-13,3.2896415343839577e-16,4.827884291565664e-07,3.8775749997785476e-07,1.3379114369552549e-08,1.3174514976492487e-18,1.56504911427568e-17,4.0544002931439654e-18,4.0436241970774955e-12,1.3491684127327854e-10,7.75530072407055e-19
1.2037797437866635e-07,0.8824243425684847,3.76,0.0,0.9224756818080274,0.9969262201883363,1.7795169335723217e-05,0.0,1.163155574474483e-05,0.003134630078598873,0.0024470675965188675,0.0004138184411915399,5.6595543654571014e-11,2.4866102875614415e-11,0.0002562146819778535,0.00019026869211454526,0.00021443200592609712,0.0002657010347245026,3.3855423961187616e-05,4.4046166226773914e-05,2.0181102891865555e-05,5.316555961758482e-08,1.0600065056116078e-06,6.975032524772425e-08,6.447467042999754e-10,4.24966352734334e-11,5.4359119181899835e-05,2.9377413364931786e-09,1.0679728174734665e-08,2.179410263041033e-15,1.6396825674945462e-07,2.0399824088601864e-07,2.468499640330612e-07,2.4276534254277306e-10,2.6968503405082145e-09,6.338716136893206e-06,0.0025554790839497055,1.2980259518683811e-10,3.1373561223140326e-16,5.984578678690996e-10,1.8677362189505126e-11,3.54556741633255e-10,3.0194560714830793e-09,4.626675536381422e-15,3.9572901542662214e-16,3.6602304239321786e-14,1.1525743865685449e-14,1.0056626058752652e-17,8.617741733302684e-12,4.68509176825329e-13,1.165377059926465e-12,1.1846197262982937e-06,6.830609506013759e-11,4.599506181645608e-12,6.491351571932777e-12,6.927044981525439e-12,1.8020399380822623e-11,1.1958182579706085e-15,9.689471472479713e-13,8.688973754179868e-13,1.063937356501133e-09,3.0464111134266506e-23,6.772029146524947e-10,1.2521920896675205e-12,8.777900934585908e-14,2.227317025778506e-17,7.376859015120686e-17,8.007549262271657e-20,8.723354383037517e-17,3.691461464050426e-10,5.840345202193481e-23,1.399716285206251e-19,6.575834295521349e-17,1.977538903151937e-15,1.6792229921861975e-06,3.15718561069648e-13,3.602574525056945e-16,5.177472382091802e-07,3.9785456702223983e-07,1.4569108184130417e-08,1.4818386250521791e-18,1.7949117605950062e-17,4.543953660614011e-18,4.440292554841706e-12,1.470871252560808e-10,8.634813479720421e-19
1.228235107960891e-07,0.8824355650094623,3.76,0.0,0.9223943383016071,0.9969065211744078,1.8943284949137106e-05,0.0,1.2096778833791553e-05,0.003205349062845487,0.002487889921429435,0.0004349259755330137,5.7606615503527243e-11,2.5281497716490502e-11,0.0002634661132198729,0.00019495390740738953,0.00022401443299717696,0.00027862765982953936,3.455730526796491e-05,4.5277934955285095e-05,2.1165400617065625e-05,5.6090246446602476e-08,1.136628453921695e-06,7.667807726466591e-08,7.257661546107279e-10,4.613286389999156e-11,5.548034359936408e-05,3.2439282997211883e-09,1.1228137830310102e-08,2.3676739413433206e-15,1.7134003872972206e-07,2.1208097128510015e-07,2.610066739583609e-07,2.6799136850679416e-10,2.7815793885025696e-09,6.784149814267983e-06,0.0025554287296961314,1.333705022552493e-10,3.4723695494934656e-16,6.436749024217952e-10,2.0218166032200513e-11,3.8835495469562137e-10,3.277515682657374e-09,5.073562610479772e-15,4.3698610222283874e-16,4.087123463583571e-14,1.2881796848971784e-14,1.1311764705266502e-17,9.672552326936383e-12,4.789475703706124e-13,1.274257085740065e-12,1.225524676430402e-06,7.235785736667883e-11,4.942821793614665e-12,7.126084850494675e-12,7.381835044811653e-12,1.974948697182621e-11,1.2869067285252415e-15,1.1033250361708822e-12,8.937522285302962e-13,1.081916522707196e-09,3.344866013247897e-23,7.447790292829841e-10,1.3804215432823142e-12,9.709008521339484e-14,2.4792551523664832e-17,8.568864601591519e-17,8.615068920809057e-20,1.0127155232552689e-16,3.75325688538345e-10,6.784082941756671e-23,1.6538862690539835e-19,7.222670841165342e-17,2.2576243217153408e-15,1.7250693663115456e-06,3.493168474535307e-13,3.936365642877262e-16,5.546016606734054e-07,4.07911509436452e-07,1.5842187057151593e-08,1.6627014140634777e-18,2.0539882226253916e-17,5.081119233794581e-18,4.8657331745797615e-12,1.6005171757509045e-10,9.592706140121412e-19
1.2526904721351183e-07,0.8824468327691555,3.76,0.0,0.9223124182854913,0.9968864925951811,2.0136615569774195e-05,0.0,1.2567895156746669e-05,0.0032763758488515865,0.0025283915843144077,0.00045661074705580614,5.860975567463451e-11,2.569359043103623e-11,0.00027071979655088606,0.00019961862335306135,0.00023383893971744074,0.0002918652811226676,3.525983388707422e-05,4.6506040329779655e-05,2.2172013240352805e-05,5.910334766524291e-08,1.2171107911092436e-06,8.411798453717057e-08,8.15087469586906e-10,4.9991244720200834e-11,5.6603178939528085e-05,3.5771579997441645e-09,1.1791649338760275e-08,2.5675537484727817e-15,1.7892007795785213e-07,2.203100723704913e-07,2.7565068348038293e-07,2.9527497199026905e-10,2.86688608311033e-09,7.249773177535434e-06,0.002555377529710404,1.3695736667267238e-10,3.837857268381007e-16,6.911400984502211e-10,2.1847977903447133e-11,4.245176186527146e-10,3.5523720898101792e-09,5.55216302144062e-15,4.817762401960607e-16,4.5539623379910937e-14,1.4364809140404137e-14,1.2702830988433176e-17,1.0832969544440527e-11,4.894407041777523e-13,1.3907483620834117e-12,1.2668548487937611e-06,7.657515952219841e-11,5.3041547316563455e-12,7.810254879534508e-12,7.856929328342664e-12,2.1597155934676333e-11,1.3828597798438943e-15,1.2526665254654866e-12,9.187498511747613e-13,1.0997556335852083e-09,3.6666102840942876e-23,8.173938031820656e-10,1.5193854720998804e-12,1.0714543513356372e-13,2.7548592094076136e-17,9.926642133468628e-17,9.254917446481139e-20,1.172298647183421e-16,3.814562279654953e-10,7.857461195699295e-23,1.9481409982053852e-19,7.917924061249514e-17,2.5693922230416237e-15,1.7707800971035455e-06,3.856115096598512e-13,4.291775867975972e-16,5.934193206773247e-07,4.1792595167653216e-07,1.720260732066941e-08,1.86130460183964e-18,2.3453888692409145e-17,5.669319369209086e-18,5.321256654468212e-12,1.7384146583296695e-10,1.0634025932260187e-18
1.2771458363093457e-07,0.8824581456439222,3.76,0.0,0.9222299220410097,0.9968661366688736,2.1375713878579786e-05,0.0,1.3044711812229506e-05,0.0033477093902110787,0.002568574409380986,0.0004788723068433198,5.960500777725731e-11,2.610239947436692e-11,0.0002779732776072903,0.00020426188781982548,0.00024390576850482978,0.0003054125470983119,3.596300472994023e-05,4.773011902889148e-05,2.3200677267596123e-05,6.220491596777105e-08,1.3015584042419838e-06,9.209427293465566e-08,9.133568864002212e-10,5.40796971295134e-11,5.7727701227864015e-05,3.939326904339791e-09,1.237025032305456e-08,2.779467987025652e-15,1.8671291998648955e-07,2.2868496868058558e-07,2.907872948761835e-07,3.247310918817125e-10,2.9527531901438832e-09,7.735961381811312e-06,0.0025553254896788892,1.4056272738069063e-10,4.236042518603319e-16,7.409008707407907e-10,2.3569602173511317e-11,4.631462853585818e-10,3.844739023424782e-09,6.063862298172528e-15,5.303324844915434e-16,5.063491576288429e-14,1.5983437052130467e-14,1.4241998950594668e-17,1.2107261921162914e-11,4.999899420615307e-13,1.5152175182006639e-12,1.308599234920561e-06,8.096325453133376e-11,5.684118321921453e-12,8.546666392727614e-12,8.352943356992504e-12,2.356806255432034e-11,1.4838435087760194e-15,1.418227672146287e-12,9.43886632918048e-13,1.117455522283048e-09,4.0129674408270616e-23,8.952906781865908e-10,1.6697746386479394e-12,1.1798426301683665e-13,3.055887729223523e-17,1.1469570195245537e-16,9.928197462318322e-20,1.3532420259755912e-16,3.875380425798496e-10,9.075106440779362e-23,2.287848689786754e-19,8.664137367545218e-17,2.9154894100965456e-15,1.8163427411459055e-06,4.247453269435849e-13,4.66956517015965e-16,6.342687551687505e-07,4.2789569123353916e-07,1.8654762556711883e-08,2.078982099594907e-18,2.6724846348966945e-17,6.31212412216928e-18,5.808191997269271e-12,1.8848743333411722e-10,1.1764012668144484e-18
1.301601200483573e-07,0.882469503420949,3.76,0.0,0.9221468500325831,0.9968454556125154,2.2661113816375655e-05,0.0,1.352703944072396e-05,0.0034193485558113228,0.00260844021451196,0.0005017100208600148,6.059241524715067e-11,2.6507943245100936e-11,0.00028522421144206383,0.00020888281973632477,0.0002542150773766045,0.0003192680472958304,3.666681227078587e-05,4.894983298606064e-05,2.4251121296832305e-05,6.53949684468664e-08,1.3900761475628308e-06,1.006315748249142e-07,1.021254050231108e-09,5.840620105656165e-11,5.8853987826907824e-05,4.332423185703548e-09,1.2963923434584085e-08,3.0038381469196637e-15,1.947232675945537e-07,2.3720508558040318e-07,3.0642169506266235e-07,3.564776423267421e-10,3.0391644106657494e-09,8.24308176713451e-06,0.0025552726152851027,1.4418615301611732e-10,4.669262251924564e-16,7.930035641810232e-10,2.5385840653531806e-11,5.04343566955204e-10,4.155341518699667e-09,6.610061073540175e-15,5.828983017703627e-16,5.6185670247170855e-14,1.7746680961986956e-14,1.5942267885912192e-17,1.3504166296660841e-11,5.105966697952952e-13,1.648042859626814e-12,1.3507470299783708e-06,8.552764207040734e-11,6.083344532931718e-12,9.338217450488851e-12,8.870518319654997e-12,2.566687597669863e-11,1.5900288743075522e-15,1.6013342924227744e-12,9.691591837710252e-13,1.1350170181883947e-09,4.3853050492115995e-23,9.78717667237231e-10,1.832309974253239e-12,1.296466350097485e-13,3.384192765465283e-17,1.3218861269227633e-16,1.0636044089516667e-19,1.557890649098146e-16,3.935714093752199e-10,1.0452924007393083e-22,2.678967212332644e-19,9.463937344158346e-17,3.2986982490265197e-15,1.8617456969196326e-06,4.668642485082608e-13,5.070491816264872e-16,6.772193820049876e-07,4.37818687944583e-07,2.0203184930619523e-08,2.3171394364807248e-18,3.038922003579335e-17,7.013252012577278e-18,6.3278855998071295e-12,2.0402087433808954e-10,1.2988099976932826e-18
