Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50)
2.882323033321269e-06,0.3324482658355917,3.76,0.0,0.28282711355336787,0.7241384903643627,0.10233912757482401,0.0,0.0007627509054856504,0.4871712035160624,0.004958590759696283,0.09850095790457433,4.87836848982203e-09,4.122254861744384e-10,0.0037040266051718944,0.0006119335742431791,0.15787980105049626,0.1671060261401258,0.0004201703569236655,6.312778774922621e-05,0.0017165927241893932,1.875823976459772e-05,0.07171211720009012,0.0011774341777206455,0.0043426687697743,9.042252984618076e-05,0.07878266727470117,0.03214701719243084,2.1805230858437074e-06,6.193932195881991e-09,0.010204608840906841,8.567333822420234e-06,0.023391802653803997,1.5115234854117562e-05,2.3015204704563683e-05,0.049332789925721474,0.0025000659073085387,1.2651827957462766e-06,7.092794885027418e-09,4.8819311762792246e-05,8.986929758930306e-06,9.434422728135201e-05,0.004849158693834029,1.8290917387887514e-09,2.310629365192022e-07,1.419869851820585e-06,4.827908095949597e-07,6.253472101307687e-09,7.12626201997706e-05,1.7827836112282599e-09,6.067355023139253e-06,0.000136630392282304
2.898123993427493e-06,0.3325286331796369,3.76,0.0,0.28110039322038305,0.7230874342560805,0.10280985237010974,0.0,0.000764976183073143,0.48897541073153056,0.00493737597672279,0.09820582038558703,4.849365985389821e-09,4.0976928268384475e-10,0.0037103615892660744,0.0006086275397776363,0.1582757730309386,0.16758656146926795,0.0004192570053767954,6.284712578407648e-05,0.0017169061692647893,1.8670404456092233e-05,0.07210861199091131,0.0011738424379938365,0.004328384354197694,9.035080713493831e-05,0.07926169743307813,0.03226261337062286,2.170357699326793e-06,6.1785466499749245e-09,0.010233922097014209,8.508316588438403e-06,0.023648117428803198,1.5032632115091291e-05,2.3119242072836663e-05,0.04942728359529709,0.002496437083974155,1.2708865638218924e-06,7.111665294363071e-09,4.898548966838753e-05,9.032128271622386e-06,9.485783695347975e-05,0.004903420939610098,1.8359392540574836e-09,2.3410485523248005e-07,1.437894892766872e-06,4.88850652524046e-07,6.3234143640373165e-09,7.227838730361789e-05,1.7884269919076878e-09,6.149681052705612e-06,0.000136965262420587
2.9139249535337167e-06,0.33260862524437385,3.76,0.0,0.2793836962570447,0.7220403017388412,0.10327908617381132,0.0,0.000767208059313539,0.4907722395717524,0.004916235485284707,0.0979106123390226,4.820542153294016e-09,4.07328190661066e-10,0.0037166834987219194,0.0006053420890853146,0.15866800084801874,0.16806425910084685,0.00041835286112323124,6.25690728818677e-05,0.0017172282702071055,1.8582882387373082e-05,0.0725039870337048,0.0011702563807090333,0.0043139700239148895,9.027587291512881e-05,0.07973924252670499,0.03237641129321181,2.1602286680019354e-06,6.163003878934299e-09,0.010262826158238161,8.449927428139916e-06,0.023905175967653184,1.4950218547204123e-05,2.3222554157316452e-05,0.0495204470051682,0.002492821807231055,1.2765505385631028e-06,7.13013586504246e-09,4.914907861479473e-05,9.076919094168113e-06,9.536828085266564e-05,0.004957812003056763,1.8427054717429622e-09,2.371597620116829e-07,1.4560009115744532e-06,4.949364576560142e-07,6.393555272048977e-09,7.330029777492801e-05,1.794027688235597e-09,6.232527815185963e-06,0.00013729552086778042
2.9297259136399406e-06,0.33268824379437323,3.76,0.0,0.2776769575386152,0.7209970725533712,0.10374683612801047,0.0,0.0007694466189054443,0.4925617226636819,0.004895168754302733,0.09761535899964555,4.791895420811882e-09,4.049020782092689e-10,0.0037229926843635993,0.0006020769868971587,0.15905650629278997,0.16853913651409944,0.00041745781911554355,6.229359333124851e-05,0.0017175592272648441,1.849567637395741e-05,0.07289824688873776,0.0011666762765185563,0.004299430663852345,9.019780275897132e-05,0.0802152946746805,0.032488419100768946,2.1501363123380195e-06,6.147309763141908e-09,0.01029132482965008,8.392157494437593e-06,0.02416296885085934,1.4868001936107029e-05,2.3325142554447326e-05,0.049612292998693804,0.002489220007135408,1.282174808314517e-06,7.14820996163584e-09,4.931009584080938e-05,9.121302885383659e-06,9.587555839431577e-05,0.005012328247913558,1.849390827633731e-09,2.402274737433959e-07,1.4741870084378956e-06,5.01047914391969e-07,6.463892026564768e-09,7.432830694412219e-05,1.799585868196737e-09,6.315893681885097e-06,0.00013762123019022925
2.9455268737461644e-06,0.33276749058796196,3.76,0.0,0.2759801125751693,0.7199577265267489,0.1042131093668461,0.0,0.0007716919465992638,0.49434389257075295,0.004874175268076864,0.09732008474431252,4.763424244080636e-09,4.0249081572393553e-10,0.003729289501045581,0.0005988320037114025,0.1594413110270868,0.16901121101695332,0.000416571776942153,6.202064956905186e-05,0.0017178992350496574,1.8408789042229507e-05,0.07329139618678149,0.0011631023874954553,0.0042847710345837375,9.011667043982474e-05,0.08068984629110199,0.03259864506412249,2.1400809311236927e-06,6.131470013199222e-09,0.010319421902669447,8.33499813895129e-06,0.024421486768146188,1.4785989733088734e-05,2.3427008928489646e-05,0.04970283428600866,0.002485631614039983,1.2877594651503054e-06,7.165890952669196e-09,4.946855860768116e-05,9.165280311121843e-06,9.637966947669352e-05,0.0050669660607974,1.855995763523484e-09,2.433078088264894e-07,1.4924522755160844e-06,5.071847093583234e-07,6.534421876927282e-09,7.53623700890313e-05,1.8051017005806481e-09,6.399777035427172e-06,0.000137942452824459
2.9613278338523883e-06,0.3328463673733071,3.76,0.0,0.2742930973719925,0.7189222435554097,0.10467791301805945,0.0,0.0007739441265816639,0.49611878179876284,0.004853254522280499,0.09702481329433858,4.735127100190748e-09,4.000942756308434e-10,0.0037355743004715398,0.0005956069138838784,0.15982243661522477,0.16948049978368795,0.00041569463419380585,6.17502064364104e-05,0.0017182484840430935,1.832222288893492e-05,0.0736834396113586,0.0011595349692020535,0.0042699957998947515,9.003254821646155e-05,0.08116289001933276,0.032707097550408834,2.130062806843639e-06,6.115490208229016e-09,0.010347121156672821,8.27844086268299e-06,0.02468072049627435,1.4704189114117687e-05,2.3528154993288287e-05,0.04979208347211611,0.002482056558534772,1.2933046038041977e-06,7.1831822040697335e-09,4.9624484308024516e-05,9.208852143534178e-06,9.688061436593785e-05,0.005121721846896947,1.862520721058733e-09,2.464005869082133e-07,1.5107958200029982e-06,5.133465389076291e-07,6.605142108802773e-09,7.640244245972361e-05,1.810575354387344e-09,6.4841762701752225e-06,0.00013825925082901913
2.977128793958612e-06,0.3329248758963394,3.76,0.0,0.2726158484810051,0.7178906036133832,0.1051412542012589,0.0,0.0007762032422737067,0.49788642278862333,0.00483240602544078,0.09672956765400965,4.7070024908592245e-09,3.977123322788021e-10,0.0037418474307818984,0.0005924014967559404,0.16019990451320507,0.16994701984050647,0.00041482629266955816,6.148223106831588e-05,0.0017186071600375878,1.8235980250142885e-05,0.0740743819028406,0.0011559742698150639,0.004255109516781178,8.994550682806661e-05,0.08163441875502342,0.032813785030480824,2.120082205111438e-06,6.099375772686999e-09,0.010374426357434732,8.222477334144586e-06,0.024940660908884412,1.4622606966380566e-05,2.362858251772667e-05,0.0498800530447892,0.002478494771479067,1.2988103220119014e-06,7.200087081491168e-09,4.977789054337451e-05,9.25201922522162e-06,9.737839377192742e-05,0.00517659203232873,1.8689661496606976e-09,2.495056290596058e-07,1.5292167594938596e-06,5.195331022164345e-07,6.67605005583969e-09,7.744847928115087e-05,1.8160069980430667e-09,6.569089793519211e-06,0.00013857168566001502
2.992929754064836e-06,0.3330030178995592,3.76,0.0,0.27094830293035216,0.7168627867428629,0.1056031400276381,0.0,0.0007784693767856113,0.4996468479261713,0.004811629297206068,0.09643437020996538,4.679048940228255e-09,3.9534486236959074e-10,0.003748109240987713,0.0005892155364703041,0.16057373607857736,0.17041078808494517,0.0004139666560829331,6.121668992056502e-05,0.0017189754447368946,1.815006330414393e-05,0.07446422784957395,0.001152420530981797,0.004240116649757255,8.985561577801208e-05,0.08210442561176781,0.03291871606288446,2.110139371177485e-06,6.0831319810537735e-09,0.010401341258316274,8.167099369173958e-06,0.025201298964276538,1.4541249922927948e-05,2.3728293318294167e-05,0.0499667553893509,0.0024749461839677525,1.3042767201416436e-06,7.216608948112147e-09,4.992879500959282e-05,9.294782404210242e-06,9.787300873135844e-05,0.005231573061807251,1.8753325009379487e-09,2.526227576278322e-07,1.5477142055991593e-06,5.257440936834694e-07,6.74714309699575e-09,7.850043576178059e-05,1.8213967999906758e-09,6.6545160223384315e-06,0.00013887981841611606
3.00873071417106e-06,0.3330807951055404,3.76,0.0,0.26929039838615954,0.7158387730787237,0.1060635775968717,0.0,0.0007807426127975076,0.5014000895188829,0.0047909238717006334,0.09613924253063592,4.651264999428018e-09,3.9299174293196107e-10,0.0037543600783228187,0.0005860488220150523,0.16094395253794005,0.17087182124316697,0.0004131156306529542,6.095355029212062e-05,0.001719353514481761,1.8064474130501372e-05,0.0748529823028007,0.0011488739860304761,0.0042250215397926436,8.976294253320467e-05,0.08257290399460823,0.033021899320161655,2.1002345482993412e-06,6.066764032310568e-09,0.010427869594885128,8.112298974381049e-06,0.02546262573524599,1.4460124297384418e-05,2.3827289271529508e-05,0.050052202753037706,0.0024714107274148487,1.3097039016479853e-06,7.2327511613109705e-09,5.0077215441449296e-05,9.337142614041384e-06,9.83644608447119e-05,0.005286661405350227,1.881620231911113e-09,2.5575179671562e-07,1.5662872856627835e-06,5.319792184333256e-07,6.818418657279856e-09,7.955826709652502e-05,1.826744927717651e-09,6.7404533902282896e-06,0.00013918370964078288
3.0245316742772838e-06,0.33315820922892936,3.76,0.0,0.2676420731690708,0.7148185428528935,0.10652257399598862,0.0,0.0007830230330739707,0.5031461797896697,0.004770289296987183,0.0958442053613338,4.6236492430891405e-09,3.9065285493375213e-10,0.0037606002888861544,0.0005829011460875375,0.1613105749803686,0.17133013586665718,0.00041227312506108416,6.069277939733877e-05,0.0017197415404361035,1.7979214634870483e-05,0.0752406501757125,0.0011453348601513308,0.004209828402483898,8.966755247650898e-05,0.0830398476043697,0.03312334358531522,2.090367943596518e-06,6.050276885465054e-09,0.010454015082345199,8.058068339846194e-06,0.025724632413212753,1.4379236085764171e-05,2.392557231253239e-05,0.05013640724133039,0.0024678883335703767,1.3150919734170872e-06,7.248517078082705e-09,5.0223169638198335e-05,9.379100802961887e-06,9.885275231657803e-05,0.005341853559629991,1.887829804062975e-09,2.588925722771347e-07,1.5849351228983902e-06,5.382381723618027e-07,6.8898742003732425e-09,8.062192848273453e-05,1.8320515508785452e-09,6.826900352155904e-06,0.00013948341950737345
3.0403326343835077e-06,0.33323526200124787,3.76,0.0,0.2660032660808665,0.7138020763704358,0.10698013630101838,0.0,0.0007853107196837414,0.5048851508936731,0.004749725131660658,0.0955492788555709,4.5962002673473104e-09,3.8832808069040394e-10,0.0037668302159160902,0.0005797723064601813,0.1616736243945347,0.17178574837699995,0.0004114390497982111,6.0434346584174484e-05,0.001720139689916072,1.7894286509782284e-05,0.07562723642397169,0.0011418033719264285,0.004194541361802826,8.956951009794791e-05,0.08350525035644234,0.033223057717270306,2.0805397524791386e-06,6.033675353653883e-09,0.010479781420444477,8.004399794898559e-06,0.025987310277934078,1.4298591062068593e-05,2.4023144425636723e-05,0.050219380853952396,0.002464378934435827,1.3204410450362407e-06,7.263910057994799e-09,5.036667558635861e-05,9.42065800070965e-06,9.933788553273549e-05,0.005397146041697949,1.893961685729055e-09,2.620449116962936e-07,1.6036568509356247e-06,5.44520664992562e-07,6.961507239162324e-09,8.16913751313324e-05,1.8373168386312233e-09,6.913855374052292e-06,0.00013977900766915609
3.0561335944897315e-06,0.33331195513030043,3.76,0.0,0.26437391634386703,0.7127893540007426,0.10743627157633247,0.0,0.0007876057543926638,0.5066170349285911,0.004729230943178298,0.09525448266413133,4.5689166889315866e-09,3.8601730451740765e-10,0.0037730502087446527,0.0005766621058562758,0.1620331216725389,0.17223867508395,0.0004106133169310455,6.017821946679496e-05,0.0017205481271434482,1.7809691386518232e-05,0.07601274603689796,0.0011382797340641307,0.004179164463232772,8.946887894556312e-05,0.08396910634927601,0.0333210506358033,2.070750154669538e-06,6.0169641631227145e-09,0.010505172294313374,7.951285793045995e-06,0.026250650686494695,1.4218194783525953e-05,2.4120007637900376e-05,0.0503011354980244,0.0024608824622362564,1.3257512282733216e-06,7.278933446859792e-09,5.050775128741768e-05,9.461815219731438e-06,9.981986306277251e-05,0.0054525353868859995,1.900016342758822e-09,2.652086436700815e-07,1.6224516008845367e-06,5.508263895428762e-07,7.033315334150826e-09,8.276656227595578e-05,1.842540959372669e-09,7.001316929745039e-06,0.00014007053373746642
3.0719345545959554e-06,0.33338829031624284,3.76,0.0,0.26275396367869314,0.7117803561911499,0.10789098687355152,0.0,0.0007899082182207815,0.5083418639154592,0.0047088063096251765,0.09495983584209332,4.541797144687907e-09,3.83720410811666e-10,0.00377926061022995,0.000573570350357418,0.16238908760263518,0.1726889321643291,0.0004097958403667291,5.992437040624455e-05,0.0017209670125947515,1.7725430796182625e-05,0.07639718404479501,0.001134764152995499,0.004163701657960242,8.936572085433261e-05,0.08443140990226836,0.03341733133275288,2.0609993322307936e-06,6.000147990770844e-09,0.010530191371533567,7.898718930111479e-06,0.026514645089485332,1.413805256409257e-05,2.421616401636508e-05,0.05038168296896342,0.0024573988494635463,1.3310226369937198e-06,7.2935905820887125e-09,5.064641490425271e-05,9.502573629425769e-06,0.00010029868797853152,0.005508018152496029,1.9059942423276215e-09,2.6838359848821206e-07,1.641318530256623e-06,5.571550747753631e-07,7.1052960838764655e-09,8.384744517697861e-05,1.8477240811667512e-09,7.089283511956589e-06,0.00014035805645189848
3.0877355147021793e-06,0.3334642692551316,3.76,0.0,0.2611433483540405,0.7107750634749747,0.10834428922971309,0.0,0.0007922181925779064,0.5100596697955239,0.004688450820268231,0.09466535678989638,4.514840291498875e-09,3.8143728702999374e-10,0.003785461760131672,0.0005704968491913933,0.16274154285482434,0.17313653564871334,0.00040898653598684986,5.967277111773432e-05,0.0017213965026357247,1.764150615476461e-05,0.07678055552348137,0.0011312568284637893,0.004148156793764306,8.926009592990287e-05,0.08489215557737509,0.03351190887898994,2.0512874409516575e-06,5.9832313027523565e-09,0.0105548422997644,7.846691952289013e-06,0.026779285040354334,1.4058169460340452e-05,2.4311615670232293e-05,0.05046103494009317,0.0024539280289084383,1.3362553874197763e-06,7.307884791801405e-09,5.078268461590463e-05,9.5429343737911e-06,0.00010077436392349439,0.005563590920125915,1.91189586117038e-09,2.715696081815483e-07,1.660256791999331e-06,5.635064260223383e-07,7.177447126269598e-09,8.493397912737378e-05,1.8528663720221458e-09,7.177753634454403e-06,0.00014064163390895904
3.103536474808403e-06,0.3335398936376916,3.76,0.0,0.25954201116437414,0.7097734564686129,0.10879618566679158,0.0,0.0007945357592624987,0.5117704844338306,0.004668164074358336,0.09437106329232053,4.488044806589987e-09,3.7916782223019003e-10,0.003791654002225891,0.0005674414153845264,0.1630905079785354,0.1735815014282756,0.0004081853215273374,5.942338969371036e-05,0.0017218367498904646,1.7557918729108356e-05,0.07716286558970127,0.001127757953617297,0.004132533620972789,8.915206295022885e-05,0.08535133816449747,0.033604792416370294,2.0416146208309323e-06,5.96621842889204e-09,0.010579128706369938,7.795197747956794e-06,0.02704456219101515,1.3978550299993993e-05,2.4406364751952478e-05,0.0505392029684308,0.002450469933648046,1.3414495982274526e-06,7.3218193990486965e-09,5.0916578477405034e-05,9.582898568050148e-06,0.00010124689476733905,0.005619250295071472,1.9177216757265533e-09,2.747665064840494e-07,1.6792655265249947e-06,5.698801432411145e-07,7.249766142081863e-09,8.602611946341845e-05,1.8579680007233185e-09,7.2667258252756374e-06,0.0001409213241743633
3.119337434914627e-06,0.33361516514745343,3.76,0.0,0.2579498933959035,0.7087755158674826,0.10924668319221462,0.0,0.0007968609994343488,0.5134743396144741,0.004647945680424531,0.09407697257199917,4.461409386897517e-09,3.769119066074233e-10,0.003797837679826661,0.0005644038660450135,0.16343600341272002,0.17402384526409567,0.0004073921164374976,5.9176197304717e-05,0.0017222879036723289,1.7474669667931777e-05,0.07754411939562178,0.0011242677153119156,0.00411683579987332,8.904167951497421e-05,0.08580895266351937,0.033695991147434094,2.031981004222703e-06,5.949113616897808e-09,0.01060305419897392,7.744229338058575e-06,0.027310468286338905,1.3899199692014879e-05,2.4500413455616694e-05,0.05061619850134447,0.002447024497031664,1.3466053902990327e-06,7.3353977189213034e-09,5.104811467814924e-05,9.622467447706357e-06,0.00010171628456347729,0.0056749929052860955,1.923472161244571e-09,2.779741287846392e-07,1.6983438973268315e-06,5.762759496766312e-07,7.322250857360687e-09,8.71238215727897e-05,1.863029135741213e-09,7.356198627560998e-06,0.0001411971850009247
3.135138395020851e-06,0.3336900854618938,3.76,0.0,0.256366936854349,0.707781222452702,0.10969578879667902,0.0,0.0007991939934386401,0.5151712670316063,0.004627795257371989,0.09378310126799616,4.434932750041522e-09,3.746694323020459e-10,0.0038040131313240295,0.0005613840225994808,0.1637780494814498,0.1744635827788893,0.00040660684196033327,5.893116934198534e-05,0.0017227501097164782,1.7391760013176386e-05,0.07792432212908643,0.0011207862937792751,0.004101066895477601,8.892900187263566e-05,0.08626499429611925,0.03378551433481862,2.0223867083032572e-06,5.931920982506992e-09,0.010626622363753035,7.693779883847827e-06,0.027576995171273377,1.3820122017503968e-05,2.4593764018307953e-05,0.050692032867801544,0.002443591652704972,1.3517228868480281e-06,7.348623056386344e-09,5.1177311654880784e-05,9.661642327663819e-06,0.00010218253785599778,0.005730815403415267,1.9291478013295297e-09,2.8119231229606307e-07,1.7174910880692447e-06,5.82693567827612e-07,7.394899047525965e-09,8.82270409055453e-05,1.868049945594868e-09,7.446170606068056e-06,0.0001414692732401203
3.1509393551270748e-06,0.3337646562492182,3.76,0.0,0.2547930837616072,0.7067905570751861,0.11014350945644946,0.0,0.000801534821877926,0.5168612983103165,0.00460771243186381,0.09348946555946701,4.408613628734508e-09,3.724402928588578e-10,0.0038101806951656926,0.0005583817090339717,0.16411666641157432,0.1749007294849871,0.000405829420730319,5.868827885416591e-05,0.001723223511003949,1.730919072481112e-05,0.07830347900544966,0.0011173138642542734,0.004085230397069524,8.881408502236718e-05,0.08671945846053224,0.03387337128671359,2.0128318394377047e-06,5.914644538115516e-09,0.010649836768489521,7.643842654363478e-06,0.027844134771601185,1.3741321473280075e-05,2.4686418707255608e-05,0.05076671730172127,0.002440171334554545,1.3568022127032756e-06,7.361498703254885e-09,5.130418773002777e-05,9.700424492278808e-06,0.00010264565956977529,0.005786714462360195,1.934749079466652e-09,2.8442089572609164e-07,1.7367062713247904e-06,5.891327136065469e-07,7.467708521322962e-09,8.933573297060118e-05,1.873030598524998e-09,7.536640342896232e-06,0.00014173764533328485
3.1667403152332986e-06,0.33383887917552363,3.76,0.0,0.2532282768060148,0.7058035006640455,0.11058985213118196,0.0,0.0008038835655565496,0.518544464996566,0.004587696838838845,0.09319608111500466,4.382450773842971e-09,3.702243831523147e-10,0.003816340711718607,0.0005553967527322323,0.16445187431939873,0.1753353007715614,0.00040505977693539936,5.844749726279996e-05,0.0017237082475032469,1.7226962653835617e-05,0.07868159526972052,0.0011138505962501022,0.004069329709993663,8.869698274714933e-05,0.0871723407503078,0.033959571360290215,2.0033164932804958e-06,5.897288180675494e-09,0.010672700960049021,7.594411040469776e-06,0.02811187910332525,1.3662802059373577e-05,2.4778379823298036e-05,0.05084026293121469,0.0024367634767368425,1.3618434945365082e-06,7.374027939935661e-09,5.142876113690802e-05,9.738815235070442e-06,0.00010310565481973665,0.00584268677782458,1.940276479541241e-09,2.8765971947110756e-07,1.7559886185738485e-06,5.955931060830703e-07,7.540677129068385e-09,9.044985334699924e-05,1.8779712627173273e-09,7.6276064352338855e-06,0.0001420023574938707
3.1825412753395225e-06,0.33391275589829833,3.76,0.0,0.25167245915745196,0.7048200342298989,0.11103482376317347,0.0,0.0008062403050791931,0.5202207985485162,0.0045677481217437045,0.09290296308322075,4.356442954478718e-09,3.6802159957913085e-10,0.0038224935198607514,0.0005524289845472848,0.16478369320925526,0.17576731190084474,0.00040429783635010015,5.820879848585733e-05,0.0017242044561871193,1.7145076551985426e-05,0.07905867619621051,0.0011103966534072517,0.004053368153568322,8.857774759470072e-05,0.0876236369589527,0.034044123960146846,1.9938407540250884e-06,5.8798557023580345e-09,0.010695218463323039,7.545478557451568e-06,0.02838022027612636,1.3584567576084926e-05,2.4869649701376745e-05,0.05091268077470042,0.0024333680136897733,1.3668468608739382e-06,7.386214035453881e-09,5.155105020571585e-05,9.776815928544946e-06,0.00010356252897779131,0.005898729069313064,1.9457304863608883e-09,2.909086257040881e-07,1.7753373194535192e-06,6.020744716998583e-07,7.613802764891652e-09,9.156935769166404e-05,1.88287210634155e-09,7.719067498981041e-06,0.00014226346546181395
3.1983422354457464e-06,0.33398628806892966,3.76,0.0,0.25012557445612144,0.7038401388643232,0.1114784312769871,0.0,0.0008086051208186392,0.5218903303362287,0.0045478659323862055,0.09261012611311124,4.330588957092631e-09,3.658318400092131e-10,0.0038286394561176744,0.0005494782386411768,0.16511214297533064,0.1761967780108375,0.00040354352627532835,5.79721584974927e-05,0.0017247122711521237,1.7063533077593958e-05,0.0794347270864507,0.001106952193690928,0.004037348963514125,8.845643090304585e-05,0.08807334307409347,0.03412703853391748,1.984404694847476e-06,5.862350789896383e-09,0.010717392781094511,7.497038840527339e-06,0.02864915049214301,1.350662163264372e-05,2.4960230709104658e-05,0.050983981742423246,0.002429984880130742,1.3718124420160152e-06,7.398060246597541e-09,5.167107336863588e-05,9.814427997036249e-06,0.00010401628777921,0.005954838080061591,1.951111587953761e-09,2.941674583792022e-07,1.7947515759002528e-06,6.085765398231837e-07,7.687083366092672e-09,9.269420174481656e-05,1.887733297537224e-09,7.811022171102153e-06,0.00014252102435317234
3.2141431955519702e-06,0.3340594773318839,3.76,0.0,0.24858756676045515,0.7028637957319706,0.1119206815806252,0.0,0.0008109780931744524,0.5235530916513685,0.004528049929788999,0.09231758441681696,4.3048875832207456e-09,3.636550036210181e-10,0.0038347788566221886,0.0005465443519356004,0.16543724341106153,0.17662371412911365,0.0004027967753404148,5.773755268491411e-05,0.0017252318239817169,1.6982332808009312e-05,0.07980975326493235,0.001103517370114363,0.004021275301801669,8.833308290306753e-05,0.08852145525456383,0.03420832456473703,1.9750083794227496e-06,5.84477703254729e-09,0.010739227395691749,7.44908562952423e-06,0.028918662036331765,1.3428967668383242e-05,2.505012524157534e-05,0.05105417664797303,0.002426614011029437,1.3767403697381768e-06,7.409569816229143e-09,5.1788849026705494e-05,9.851652868847638e-06,0.00010446693727016522,0.006011010574832718,1.9564202736825265e-09,2.974360630704725e-07,1.8142305893399376e-06,6.150990390666705e-07,7.760516907621029e-09,9.382434132830786e-05,1.8925550041701053e-09,7.903469107307414e-06,0.00014277508883027318
3.229944155658194e-06,0.33413232532910064,3.76,0.0,0.24705838061251195,0.7018909860822538,0.11236158156223698,0.0,0.0008133593027041964,0.5252091136946324,0.004508299780940819,0.09202535170744444,4.279337652591687e-09,3.6149099094389344e-10,0.003840912059767229,0.000543627164882427,0.16575901419045938,0.1770481351560437,0.0004020575137064896,5.750495490127249e-05,0.0017257632434799827,1.6901476215813646e-05,0.08018376008132297,0.0011000923299002892,0.00400515024599167,8.820775264232434e-05,0.08896796985479774,0.034287991574391476,1.9656518600527307e-06,5.827137906993949e-09,0.010760725765312706,7.40161278593575e-06,0.029188747289346503,1.335160893691982e-05,2.5139335725858996e-05,0.05112327619351766,0.0024232553416482124,1.3816307776070672e-06,7.42074597372527e-09,5.1904395489046165e-05,9.888491973567697e-06,0.00010491448371713887,0.0060672433435106695,1.961657032862076e-09,3.0071428724783087e-07,1.8337735599422026e-06,6.216416986433314e-07,7.83410140899171e-09,9.495973236330928e-05,1.897337394466246e-09,7.996406981564639e-06,0.00014302571325442947
3.245745115764418e-06,0.33420483368845166,3.76,0.0,0.24553796103750816,0.7009216912508042,0.11280113808973924,0.0,0.000815748829756709,0.5268584275679962,0.0044886151606716536,0.09173344121032623,4.25393800167064e-09,3.593397038431724e-10,0.003847039401498431,0.0005407265209503621,0.16607747487064906,0.17747005586516185,0.0004013256730272999,5.727434183158325e-05,0.001726306655801177,1.6820963699889e-05,0.08055675290862431,0.0010966772146550985,0.003988976790183268,8.808048790777321e-05,0.08941288342259286,0.034366049118806516,1.9563351808372907e-06,5.809436803312394e-09,0.010781891323245685,7.354614289190483e-06,0.0294593987284138,1.3274548507472492e-05,2.5227864619575555e-05,0.05119129096902151,0.00241990880754704,1.3864838007736025e-06,7.431591934061946e-09,5.201773113947983e-05,9.92494682168745e-06,0.00010535893367871175,0.006123533201534814,1.9668223577495065e-09,3.040019803268943e-07,1.8533797095921826e-06,6.28204255388654e-07,7.907834932431163e-09,9.610033088045386e-05,1.90208063609245e-09,8.089834491085943e-06,0.00014327295142325898
3.261546075870642e-06,0.3342770040377759,3.76,0.0,0.24402625349233695,0.6999558926511844,0.11323935801215675,0.0,0.0008181467548242332,0.5285010642848844,0.004468995750784832,0.09144186572169025,4.22868748142636e-09,3.5720104560040054e-10,0.0038531612171121194,0.0005378422662628748,0.16639264490169156,0.17788949091669415,0.0004006011862647592,5.704569082391381e-05,0.0017268621848052566,1.6740795570283374e-05,0.08092873713955322,0.0010932721610469223,0.003972757854575214,8.795133541136584e-05,0.0898561926768421,0.03444250678165538,1.947058373951621e-06,5.791676999773986e-09,0.010802727479923894,7.308084221776128e-06,0.029730608917529065,1.3197789290029928e-05,2.5315714406910935e-05,0.0512582314638133,0.0024165743445549795,1.3912995759304415e-06,7.442110898605018e-09,5.21288744099281e-05,9.96101894672547e-06,0.00010580029404793715,0.006179876987518292,1.9719167409732478e-09,3.0729899349016347e-07,1.8730482653794561e-06,6.347864478685898e-07,7.981715579524416e-09,9.72460930144998e-05,1.906784897550391e-09,8.183750355955672e-06,0.00014351685663558628
3.2773470359768657e-06,0.3343488379976485,3.76,0.0,0.24252320383298748,0.6989935717705353,0.11367624816023386,0.0,0.0008205531584185935,0.5301370547747095,0.004449441239434349,0.09115063764936641,4.203584956855935e-09,3.550749205720393e-10,0.003859277840409952,0.0005349742496283148,0.16670454363396725,0.17830645486541719,0.0003998839875706852,5.6818978858515704e-05,0.0017274299522192337,1.666097206121345e-05,0.08129971818364579,0.0010898773011698859,0.00395649629146994,8.782034091447717e-05,0.090297894493414,0.03451737416922721,1.9378214660128504e-06,5.773861702657702e-09,0.010823237624005767,7.262016761073322e-06,0.03000237050184511,1.3121334044406384e-05,2.5402887595896425e-05,0.05132410807319704,0.002413251888755085,1.396078240925486e-06,7.452306052542204e-09,5.223784364535699e-05,9.99670989037862e-06,0.00010623857194818355,0.006236271562099737,1.97694067519091e-09,3.1060517960107267e-07,1.8927784560385037e-06,6.413880153929887e-07,8.055741490193784e-09,9.839697500490659e-05,1.911450345823562e-09,8.278153315281966e-06,0.00014375748166066396
