Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20)
3.1526164612975393e-07,0.09716099896284217,3.76,0.0,0.5815307014776891,0.9537724670808869,0.013848740006378734,0.0,0.0002806854318180515,0.0711534233797082,0.0041339613590504086,0.048502319914256624,3.29171720612627e-08,1.4218296688461304e-09,0.0012705362703427146,0.0016918834228627194,0.02586773878445189,0.030096106715932578,0.0011570147237132818,9.730668966321893e-05,0.0008838997515364926,6.464784171807902e-05,0.005397406562220002,0.0015118506082105175,0.0013706581022133926,1.7866369611658067e-05,0.00442531350873575,0.0009913389089981411,1.5124643623521417e-06,8.24245276004899e-09,0.0008320309016807671,4.56732287811574e-05,0.00018118008014131188,5.68576418985616e-06,1.3182989024139215e-05,0.004371053207529719,0.0024455303876083695,5.171266029638482e-07,3.435563044410032e-10,7.94444932795981e-06,6.689563555864573e-07,1.0542643925064659e-05,8.096075885373202e-05,1.260512508795267e-09,3.769922672832888e-09,4.5306946870265293e-08,1.495831098700855e-08,7.826052509195487e-11,4.0589192688476905e-07
3.2029745386854266e-07,0.09717949044334852,3.76,0.0,0.579810753186547,0.9530003229907941,0.01417308617296038,0.0,0.0002825802334437318,0.07231021427044976,0.004118835646775409,0.049048568193256877,3.276178239157906e-08,1.415197903684696e-09,0.0012737517516993636,0.0016775096364197526,0.026303589629972365,0.030600950492275625,0.0011635062231594255,9.632729198937539e-05,0.0008895567515949076,6.531725855437905e-05,0.005575789939788841,0.0015268662289639112,0.0014300135719586314,1.8754100980010195e-05,0.004582119101287381,0.0010368870241114535,1.527918545034438e-06,8.643724438925597e-09,0.0008624064202149024,4.6109420020400705e-05,0.00019143937384468262,5.817440591336659e-06,1.3737907906499148e-05,0.004457732318620821,0.0024435505632714686,5.386900944679676e-07,3.6028132087418025e-10,8.105575569979742e-06,6.88424751903832e-07,1.0733302948059061e-05,8.443696553304504e-05,1.2820258697751417e-09,4.020699380981593e-09,4.7359845853899726e-08,1.5640685215647074e-08,8.216052804441995e-11,4.341560116094138e-07
3.253332616073314e-07,0.09719790949572278,3.76,0.0,0.5780963444732955,0.9522288620891478,0.01449861787720741,0.0,0.00028444721102049086,0.07346501668581815,0.004103885495481714,0.049583264714981645,3.260813448352305e-08,1.4086398163868596e-09,0.0012769436717389882,0.0016634557401183539,0.026738069266108333,0.031103214843022347,0.0011696742408153842,9.536995682807641e-05,0.000895114965351155,6.596985512779058e-05,0.005756204815754998,0.001541338246000339,0.0014903614840705004,1.9661108574323984e-05,0.004740677440641882,0.0010834846586624891,1.5429818840491364e-06,9.053089721684274e-09,0.0008931783701471015,4.6525263263657144e-05,0.00020206391796825238,5.947891466187691e-06,1.4301187508842752e-05,0.004544210862580422,0.0024415724903774816,5.605730480533474e-07,3.7743625330404245e-10,8.268492884553705e-06,7.08302896348822e-07,1.0927305108086645e-05,8.799829380452226e-05,1.3038950217926015e-09,4.282778460596128e-09,4.9468206647833664e-08,1.6341744421296165e-08,8.617776015585487e-11,4.63801895425859e-07
3.3036906934612013e-07,0.09721625678509822,3.76,0.0,0.5763874522414778,0.9514580930714214,0.014825293014117277,0.0,0.0002862869663560698,0.07461785229479552,0.004089108246037422,0.05010656080495396,3.2456204014729746e-08,1.4021542801869178e-09,0.001280112491784924,0.0016497125961299505,0.027171179238392094,0.031602934329767726,0.0011755279295504806,9.44340430932341e-05,0.0009005761896640513,6.660588363824321e-05,0.005938609144603029,0.0015552879065292538,0.0015516714735348055,2.058695883175658e-05,0.004900946200958489,0.0011311252089811874,1.557660325419081e-06,9.470324651617682e-09,0.0009243366535831405,4.692108413116246e-05,0.00021305830780412653,6.077062205257435e-06,1.4872569482432622e-05,0.004630478914819079,0.0024395961912070142,5.827655578294401e-07,3.950196118168708e-10,8.433237414610646e-06,7.285924193320883e-07,1.1124696287966756e-05,9.164587913352167e-05,1.3261244080311064e-09,4.5564387626126395e-09,5.163289545687776e-08,1.7061779503934165e-08,9.031389343458883e-11,4.948703858629047e-07
3.3540487708490887e-07,0.09723453298523055,3.76,0.0,0.5746840540266117,0.9506880244858978,0.015153070474674488,0.0,0.0002881000776035384,0.07576874195057967,0.00407450116300933,0.050618607377210155,3.230596564212877e-08,1.3957401480736792e-09,0.001283258607076175,0.0016362712655258603,0.02760292103571663,0.032100142915907424,0.0011810763263753556,9.351892520836674e-05,0.0009059421339082134,6.722559477601603e-05,0.006122961376965237,0.0015687358825308409,0.0016139128315507067,2.1531207280086884e-05,0.005062884720167524,0.0011798016377891113,1.5719597751823323e-06,9.89520112410924e-09,0.000955871196298346,4.729722317670833e-05,0.00022442701989222719,6.204901488095018e-06,1.5451801302478416e-05,0.004716526863803709,0.002437621687695027,6.052579472309601e-07,4.130296714572278e-10,8.599841957724538e-06,7.492945652853333e-07,1.1325515267743555e-05,9.538087650909942e-05,1.3487176024849049e-09,4.841961451891872e-09,5.385479133636524e-08,1.7801085231536862e-08,9.457061113960248e-11,5.274028628913855e-07
3.404406848236976e-07,0.09725273877755108,3.76,0.0,0.5729861279992098,0.9499186647549999,0.015481910111962422,0.0,0.0002898871014699179,0.07691770571275111,0.004060061457914071,0.05111955485695794,3.215739327656253e-08,1.3893962576434516e-09,0.0012863823561904415,0.0016231230243894607,0.028033296082325694,0.03259487394445465,0.0011863283454945645,9.262399398258684e-05,0.0009112144298462423,6.782923762275553e-05,0.006309220460962196,0.001581702251352827,0.0016770545587450774,2.2493399629189742e-05,0.005226453941022225,0.001229506490433524,1.5858860978946265e-06,1.0327487410072129e-08,0.0009877719542747778,4.765403417968192e-05,0.0002361744123303457,6.331361178916716e-06,1.60386365384061e-05,0.0048023453995872266,0.002435649001451911,6.280407786310523e-07,4.3146447881503433e-10,8.768336087605816e-06,7.704102163599842e-07,1.1529794477993265e-05,9.920445840594879e-05,1.3716774045541495e-09,5.139630014383815e-09,5.613478504004823e-08,1.855995986989169e-08,9.894960600662697e-11,5.614412820791062e-07
3.4547649256248634e-07,0.09727087485027422,3.76,0.0,0.5712936529591369,0.9491500221928769,0.015811772709997108,0.0,0.0002916485751659701,0.0780647628707318,0.004045786308606148,0.05160955311251058,3.201046031252381e-08,1.3831214341401379e-09,0.0012894840292309142,0.0016102593750630246,0.02846230573225338,0.03308716012327257,0.0011912927720720307,9.174865718237078e-05,0.000916394640366957,6.84170595661344e-05,0.00649734584331003,0.0015942064821152493,0.00174106541623495,2.3473072820518675e-05,0.005391616351506515,0.001280231910809367,1.5994451155099553e-06,1.0766948658017029e-08,0.001020028919957622,4.799188253369632e-05,0.00024830472516006657,6.456396224922649e-06,1.6632835067702774e-05,0.004887925503378213,0.0024336781537724417,6.511048608577789e-07,4.5032185867644827e-10,8.938746269717573e-06,7.91939913842119e-07,1.1737560658573705e-05,0.00010311781284382688,1.3950059233435593e-09,5.44973025764969e-09,5.847377791510903e-08,1.9338704836192428e-08,1.0345257851884505e-10,5.970281771450344e-07
3.5051230030127507e-07,0.09728894189754636,3.76,0.0,0.5696066083229734,0.9483821050196586,0.01614261995497302,0.0,0.0002933850181257917,0.07920993196802631,0.004031672875359585,0.052088751395065074,3.1865139817166495e-08,1.376914504084833e-09,0.0012925638749296425,0.0015976720533808191,0.028889951265823628,0.033577033516456994,0.0011959782566644684,9.089233985487801e-05,0.0009214842672081482,6.898930622582401e-05,0.0066872974702113465,0.001606267427130832,0.0018059139745760385,2.4469756035369545e-05,0.005558335925008366,0.0013319696569785077,1.6126426044839972e-06,1.1213347373140634e-08,0.0010526321282366003,4.831114372810009e-05,0.0002608220808253649,6.579964557326917e-06,1.7234163238442906e-05,0.004973258438020435,0.0024317091657460673,6.744412548009143e-07,4.695994207156919e-10,9.11109597146682e-06,8.138838774449274e-07,1.194883543497939e-05,0.00010712214153717304,1.4187046486328914e-09,5.772550305008215e-09,6.087268084245985e-08,2.0137624353570237e-08,1.0808123521998618e-10,6.342066619278178e-07
3.555481080400638e-07,0.09730694061863483,3.76,0.0,0.5679249741058763,0.9476149213730688,0.016474414408640146,0.0,0.00029509693352185,0.08035323082679988,0.004017718314145734,0.05255729828505205,3.1721404688590716e-08,1.3707742975242269e-09,0.0012956221067992708,0.0015853530326533937,0.029316233887860317,0.03406452554073321,0.0012003933102800598,9.005448445242363e-05,0.0009264847577720566,6.954622138889322e-05,0.006879035788038492,0.0016179033176213472,0.0018715686606366481,2.5482971662741848e-05,0.005726578060620085,0.0013847111164954778,1.6254842948341211e-06,1.1666443874753143e-08,0.0010855716621582447,4.861220191870599e-05,0.0002737304847006783,6.702026994826827e-06,1.7842393985359412e-05,0.00505833573926423,0.0024297420582609685,6.980412772724859e-07,4.892945662206064e-10,9.285405767497375e-06,8.362420227918752e-07,1.2163635822797889e-05,0.000111218658128389,1.442774513583009e-09,6.1083805835562555e-09,6.33324132180872e-08,2.0957025116321855e-08,1.128372870667615e-10,6.730204317826121e-07
3.6058391577885254e-07,0.09732487171715291,3.76,0.0,0.5662487308992492,0.9468484793177633,0.01680711948355832,0.0,0.0002967848095990407,0.08149467657241803,0.004003919787554473,0.05301534164394483,3.157922778745322e-08,1.3646996451101892e-09,0.001298658908458189,0.0015732945250725905,0.029741154727296618,0.03454966696586889,0.001204546300021821,8.923455079994997e-05,0.0009313975111319411,7.008804695321033e-05,0.007072521743820336,0.0016291317630839587,0.0019379978024373344,2.651223622763462e-05,0.005896309523880742,0.0014384473214483844,1.637975870120713e-06,1.2125996734277487e-08,0.0011188376583750731,4.889544858413305e-05,0.00028703382568526334,6.822547149051406e-06,1.8457306904022808e-05,0.005143149207723526,0.0024277768519652635,7.218965033203111e-07,5.094044948351527e-10,9.461693440595955e-06,8.590139773894994e-07,1.238197466941822e-05,0.00011540858649896893,1.4672159522347467e-09,6.457513806297697e-09,6.585390196995954e-08,2.1797215977611704e-08,1.1772244781878479e-10,7.135137644193359e-07
3.656197235176413e-07,0.09734273590031806,3.76,0.0,0.5645778598452963,0.9460827868525665,0.01714069942000432,0.0,0.00029844912084927444,0.0826342856576717,0.003990274473737052,0.05346302857061654,3.1438582042446026e-08,1.3586893904377195e-09,0.0013016744382445395,0.0015614889810841328,0.030164714837918636,0.035032487918282146,0.0012084454452780397,8.843201593982105e-05,0.0009362238833184309,7.061502287748257e-05,0.007267716785544007,0.001639969753744838,0.0020051696719968048,2.7557061280625625e-05,0.006067498388224079,0.0014931689632221136,1.6501229648909215e-06,1.2591763191975228e-08,0.0011524203123363626,4.916128126423317e-05,0.0003007358768607072,6.941491332090448e-06,1.907868828743688e-05,0.005227690901427005,0.002425813567374605,7.459987671562522e-07,5.299262113316802e-10,9.639974078661964e-06,8.821990952102014e-07,1.260386104123493e-05,0.00011969315915323482,1.4920289471423054e-09,6.820244948607991e-09,6.843808060826605e-08,2.2658507641673915e-08,1.2273843246509412e-10,7.557315201949221e-07
3.7065553125643e-07,0.0973605338782364,3.76,0.0,0.5629123426093283,0.9453178519161576,0.017475119264337646,0.0,0.0003000903290457957,0.08377207388650434,0.0039767795736808395,0.05390050536152762,3.129944053807487e-08,1.352742392172835e-09,0.0013046688332108184,0.0015499290871555152,0.03058691520002566,0.035513017887194874,0.0012120988144254526,8.764637388120769e-05,0.000940965191965404,7.11273871367797e-05,0.007464582862272344,0.0016504336656208948,0.002073052526224284,2.8616954249551805e-05,0.006240113977345841,0.0015488664069898063,1.6619311638193002e-06,1.3063499553053379e-08,0.0011863098832251048,4.941010237717425e-05,0.00031484029620854845,7.058828466190155e-06,1.970633112910107e-05,0.0053119531288866205,0.0024238522248780266,7.70340161821134e-07,5.508565323939414e-10,9.820260168108212e-06,9.057964700429539e-07,1.282930056370612e-05,0.00012407361566981693,1.517213070708372e-09,7.196871219253547e-09,7.108588830744171e-08,2.3541212358415705e-08,1.278869556860999e-10,7.997191418718669e-07
3.7569133899521875e-07,0.09737826636321169,3.76,0.0,0.5612521613505073,0.9445536823914429,0.017810344848657268,0.0,0.00030170888415402135,0.08490805643712021,0.003963432317074354,0.0543279174741702,3.116177658781541e-08,1.3468575158163828e-09,0.001307642212578509,0.0015386077622813652,0.031007756722827365,0.03599128573280741,0.0012155143220135057,8.687713527558891e-05,0.000945622720387068,7.162537568279803e-05,0.007663082424079385,0.0016605392677785768,0.0021416146458985716,2.9691419254078182e-05,0.006414126808664846,0.001605529705937985,1.6734060026025525e-06,1.354096156621725e-08,0.0012204966986464516,4.9642318111855004e-05,0.00032935062738503066,7.1745299953219066e-06,2.034003509624502e-05,0.005395928442618257,0.002421892844652434,7.949130377554852e-07,5.721920933607387e-10,1.0002561684010887e-05,9.298049478396866e-07,1.3058295720699406e-05,0.0001285512012164452,1.5427675250831518e-09,7.587692026174027e-09,7.379826901649243e-08,2.4445643635562597e-08,1.331697303495848e-10,8.455226538551248e-07
3.807271467340075e-07,0.09739593406907911,3.76,0.0,0.5595972986916198,0.9437902861085559,0.018146342771601872,0.0,0.00030330522513358834,0.08604224788438475,0.003950229966985028,0.0547454094932914,3.102556378954539e-08,1.3410336452152929e-09,0.0013105946807279662,0.0015275181535140602,0.031427240247424756,0.03646731969605107,0.0012186997263999404,8.612382703616092e-05,0.0009501977211505033,7.210922240819879e-05,0.007863178421811676,0.001670301731428781,0.002210824372774489,3.077995788398037e-05,0.006589508538021782,0.001663148615229841,1.6845529656398668e-06,1.402390478277781e-08,0.0012549711590718598,4.9858337392421214e-05,0.0003442703005500647,7.2885697984973895e-06,2.097960647668038e-05,0.005479609633057734,0.002419935446770854,8.197100004138258e-07,5.939293549782457e-10,1.018688617735427e-05,9.542231381858026e-07,1.329084611875098e-05,0.00013312716512416283,1.568691175056517e-09,7.993008937234636e-09,7.657617059614958e-08,2.5372115960186187e-08,1.385884660400423e-10,8.931886609191146e-07
3.857629544727962e-07,0.09741353771056174,3.76,0.0,0.5579477376883624,0.943027670846938,0.018483080380163316,0.0,0.00030487978064478875,0.08717466222145256,0.003937169823543088,0.055153125099490746,3.089077607060824e-08,1.3352696867386826e-09,0.0013135263297815252,0.0015166536307648407,0.03184536655024234,0.036941147409539896,0.0012216626278094551,8.538599191643803e-05,0.0009546914192012083,7.25791591143637e-05,0.00806483430667341,0.0016797356405395193,0.0022806501448579724,3.1882069941976104e-05,0.006766231905734331,0.0017217126057104198,1.6953774848910934e-06,1.4512084896001186e-08,0.0012897237420433007,5.0058570911741e-05,0.0003596026332475236,7.400924104959941e-06,2.162485810251718e-05,0.005562989722822264,0.002417980051228322,8.447239070018859e-07,6.16064610163671e-10,1.037323885968366e-05,9.790494249655504e-07,1.3526948721056844e-05,0.00013780275951760549,1.5949825753105923e-09,8.413125636148477e-09,7.942054398221138e-08,2.632094451983399e-08,1.4414486762109503e-10,9.427643464363646e-07
3.9079876221158495e-07,0.09743107800264847,3.76,0.0,0.5563034617985506,0.9422658443367542,0.018820525752398544,0.0,0.0003064329696712866,0.08830531288058345,0.003924249226796768,0.055551207039858254,3.075738772638282e-08,1.3295645560181824e-09,0.001316437241830933,0.0015060077810775997,0.03226213634679971,0.03741279590940684,0.0012244104667887487,8.466318806071691e-05,0.0009591050145932037,7.303541548212026e-05,0.008268014029634476,0.0016888550036895952,0.0023510605298915957,3.299725415190196e-05,0.006944270684103583,0.001781210877357189,1.705884941585576e-06,1.5005258064630775e-08,0.0013247450061434245,5.024343023078551e-05,0.0003753508313340413,7.511571411196798e-06,2.227560925368415e-05,0.005646061961273833,0.002416026677807839,8.699478624772346e-07,6.385939906761961e-10,1.0561622685370198e-05,1.0042819763422383e-06,1.3766598055271342e-05,0.00014257923799839735,1.6216399987959253e-09,8.848347873757031e-09,8.233234237185954e-08,2.7292444934498525e-08,1.4984063383072978e-10,9.94297470119229e-07
3.958345699503737e-07,0.09744855565999487,3.76,0.0,0.5546644548515723,0.9415048142593739,0.0191586476809398,0.0,0.0003079652020695125,0.08943421275313279,0.003911465558876967,0.055939797100388995,3.0625373446232026e-08,1.3239171882202727e-09,0.0013193274908635138,0.0014955744025359442,0.03267755029572915,0.03788229164777154,0.0012269505230328003,8.395498853629517e-05,0.0009634396848696268,7.347821904504933e-05,0.00847268204066957,0.001697673266923863,0.00242202425709258,3.4125008833060195e-05,0.007123599626444453,0.0018416323724790003,1.716080664197363e-06,1.5503181219003387e-08,0.0013600255947362717,5.041332694095195e-05,0.00039151798995355226,7.620492399601991e-06,2.29316855439501e-05,0.005728819819347501,0.002414075346185719,8.953752149360626e-07,6.615134737598462e-10,1.0752038431683362e-05,1.0299187541735826e-06,1.4009786398658893e-05,0.00014745785437906457,1.6486614606334424e-09,9.298983414861922e-09,8.531252043234381e-08,2.82869330009527e-08,1.5567745590940194e-10,1.0478363652861521e-06
4.008703776891624e-07,0.097465971396345,3.76,0.0,0.5530307010183351,0.9407445882473152,0.019497415657216854,0.0,0.00030947687905382674,0.09056137420872086,0.0038988162455866593,0.05631903607996567,3.04947083329669e-08,1.318326546333456e-09,0.0013221971444250106,0.001485347497929889,0.03309160900296178,0.03834966050563788,0.001229289914558673,8.326098085506916e-05,0.0009676965871347654,7.390779516503017e-05,0.008678803287826303,0.0017062033274042267,0.0024935102471855468,3.5264832541571185e-05,0.007304194417693869,0.0019029657886657696,1.7259699267153738e-06,1.6005612348160895e-08,0.0013955562394828396,5.056867188645857e-05,0.0004081070945548774,7.727669858808719e-06,2.3592918791997498e-05,0.005811256984612965,0.002412126075996927,9.20999550425907e-07,6.848188888158235e-10,1.0944484776881031e-05,1.0559575229126765e-06,1.4256503943702447e-05,0.00015243986146517804,1.6760447360868258e-09,9.765341980800776e-09,8.836203353302312e-08,2.930472443833037e-08,1.6165701626131028e-10,1.103429935664053e-06
4.1094199316673984e-07,0.0975006199532186,3.76,0.0,0.5497788909112437,0.9392265787016183,0.0201767711238517,0.0,0.00031244013084366233,0.09281052884623357,0.0038739106097589273,0.05705001891287687,3.023732817685232e-08,1.307311350004044e-09,0.001327874911021426,0.001465490106031074,0.033915662878429835,0.03927811832789528,0.001233394365201717,8.191396038158845e-05,0.0009759816238276752,7.47281555367948e-05,0.009095267765821043,0.001722447771721742,0.0026379258209775123,3.7578686011766834e-05,0.007669088663899505,0.002028322026343223,1.7448499055626392e-06,1.702303737441039e-08,0.0014673310845755832,5.083734199234599e-05,0.0004425625415022458,7.936735410846874e-06,2.493021357390253e-05,0.005975145042413805,0.0024082337974317535,9.728146692343484e-07,7.325701319596501e-10,1.1335453932435678e-05,1.1092311528209905e-06,1.4760477830054386e-05,0.00016271904706142016,1.7318867474515842e-09,1.0746476472342667e-08,9.467288540454935e-08,3.1411478438431886e-08,1.7405102944199417e-10,1.2209795455304744e-06
4.200064470965595e-07,0.0975315990069333,3.76,0.0,0.5468700746417827,0.9378631955611286,0.020790108249398358,0.0,0.00031504062014899617,0.09482893667571303,0.0038519301313972775,0.05767731420602609,3.001005937755827e-08,1.2975815925805339e-09,0.0013329150566556394,0.0014482683916660953,0.034652681591676435,0.04010670484909263,0.0012364701840511774,8.07463186722808e-05,0.0009831834384732945,7.542345762919024e-05,0.009474714377217967,0.001736200778362045,0.0027693790771915177,3.9697425452354434e-05,0.008001596182367397,0.002144143457652602,1.7608456124975368e-06,1.7951740307005332e-08,0.0015326925768200388,5.10334600694485e-05,0.00047504324132455417,8.118799273769419e-06,2.6149850295819977e-05,0.006121488470723095,0.0024047379904174044,1.0200622780824863e-06,7.768215014773371e-10,1.1694217242316653e-05,1.1585260494394965e-06,1.5225988082085075e-05,0.00017233641738060814,1.7833553975723764e-09,1.1686415182224682e-08,1.0059935055260627e-07,3.339041166912995e-08,1.857104577002143e-10,1.3343033256762285e-06
4.290709010263792e-07,0.09756238843757224,3.76,0.0,0.5439780448942527,0.9365025339793094,0.021405094495539935,0.0,0.0003175803952135295,0.09684188241959653,0.0038303470044184066,0.05827645410960037,2.978679484459498e-08,1.288020282301748e-09,0.0013378893609615242,0.0014316310543113864,0.035385316792285,0.04092877807406069,0.001238999137265488,7.9618852957457e-05,0.0009901505126567517,7.607930619096718e-05,0.00985834697544464,0.0017491970472663222,0.0029020527012761496,4.184754205499656e-05,0.008337864610509007,0.00226273386973987,1.775927958669603e-06,1.8891360890685167e-08,0.0015987244713356755,5.118871524253526e-05,0.0005089325778897823,8.295034626297134e-06,2.738384763516121e-05,0.006266704102557859,0.0024012491608552755,1.0678586060590866e-06,8.222523579229389e-10,1.205945108535152e-05,1.2090804593533997e-06,1.570269943047719e-05,0.00018230809196758007,1.8359526532254964e-09,1.2682195795058877e-08,1.0676527433454923e-07,3.5449728942834824e-08,1.9785798458611077e-10,1.4550704425865487e-06
4.381353549561989e-07,0.0975929923079879,3.76,0.0,0.5411027180600358,0.9351446365706466,0.022021575327653392,0.0,0.0003200615300228915,0.09884942159750454,0.003809147865857859,0.05884822109723047,2.956740551012527e-08,1.2786220115374214e-09,0.0013427981331704465,0.0014155496690447349,0.0361135706761178,0.04174447003067652,0.0012410168908432188,7.85296172878088e-05,0.0009968890438281674,7.669693444444854e-05,0.010245978962402903,0.0017614939056589697,0.0030357757353715216,4.4026193085399145e-05,0.00867777991779562,0.0023840201154069762,1.7901257439382763e-06,1.9840558305924987e-08,0.0016653762938923118,5.130539369037713e-05,0.0005442441435700923,8.465407361886644e-06,2.8631428445438508e-05,0.006410762371005019,0.0023977674177849333,1.1161740361654347e-06,8.688338810205449e-10,1.2431081529323698e-05,1.2608752364604965e-06,1.619049591244077e-05,0.00019264119636123406,1.8896590292085857e-09,1.3735686384496745e-08,1.1317615991524336e-07,3.7591237704805754e-08,2.105029384233265e-10,1.5835861470950252e-06
4.4719980888601856e-07,0.09762341462875979,3.76,0.0,0.5382440120483631,0.9337895453262921,0.02263940246684479,0.0,0.0003224860316803934,0.10085160552292663,0.0037883198234015115,0.059393385612905754,2.9351766963555877e-08,1.2693816044864125e-09,0.0013476416870769976,0.0013999974544466366,0.0368374452240926,0.042553907793253014,0.0012425574452404212,7.747678048053221e-05,0.001003405106972389,7.727755145091995e-05,0.010637428836113133,0.0017731441248527088,0.0031703810829977904,4.623057890078958e-05,0.009021234483746927,0.0025079274266595333,1.8034671806151542e-06,2.0798020565283572e-08,0.0017325987057478986,5.138572965243274e-05,0.0005809904725247458,8.629899695128128e-06,2.989186743510717e-05,0.006553635645849726,0.002394292869026872,1.1649809292191425e-06,9.165362034408054e-10,1.280901827387905e-05,1.3138897487904364e-06,1.6689248431615404e-05,0.00020334276326619349,1.9444536428284026e-09,1.484876970725281e-08,1.1983746348982658e-07,3.9816726676404325e-08,2.236544602171276e-10,1.7201612750398481e-06
4.5626426281583825e-07,0.09765365935760444,3.76,0.0,0.5354018458988568,0.9324373015762678,0.02325843366572751,0.0,0.0003248558437982516,0.10284848154981865,0.0037678504447181712,0.05991270575755664,2.9139759365092695e-08,1.2602940813283025e-09,0.0013524203490826133,0.0013849491649930085,0.03755694227444333,0.0433572137116777,0.0012436531616325237,7.645861842458475e-05,0.0010097046649667112,7.78223419021269e-05,0.01103252014553843,0.001784196205527412,0.0033057058246969756,4.845795018610451e-05,0.009368126440795576,0.0026343796183604627,1.8159798947364553e-06,2.1762467532795592e-08,0.0018003435368237786,5.143189872213799e-05,0.0006191830651124128,8.788508930876277e-06,3.116448774073352e-05,0.006695298163194344,0.002390825620750637,1.214253491244312e-06,9.653285223452324e-10,1.3193155873871382e-05,1.3681019964150594e-06,1.719881615040217e-05,0.00021441971639943972,2.000314391587378e-09,1.6023341553443033e-08,1.267545830173834e-07,4.212796211936585e-08,2.373214842802689e-10,1.8651121187114529e-06
4.653287167456579e-07,0.09768373038765225,3.76,0.0,0.5325761394353775,0.9310879459508268,0.023878532493544845,0.0,0.0003271728493475076,0.10484009330179077,0.003747727744544556,0.060406927004580134,2.8931267334596234e-08,1.2513545993962225e-09,0.0013571344640946452,0.0013703809897713305,0.03827206359026086,0.04415450563050092,0.0012443347937435665,7.547350687287173e-05,0.0010157935762088435,7.833246595211421e-05,0.011431081440309866,0.0017946946562561964,0.003441591490174113,5.070561432868836e-05,0.009718359070079946,0.0027632992836444867,1.8276909315128563e-06,2.2732653517274353e-08,0.001868563813183,5.1446012357651545e-05,0.0006588324129565404,8.941246292057652e-06,3.2448657517921395e-05,0.006835725957801665,0.0023873657768086684,1.263967641957732e-06,1.0151792080073325e-09,1.3583374923438023e-05,1.4234887237087161e-06,1.7719047705254827e-05,0.00022587885555743877,2.0572181065159427e-09,1.726130901639145e-08,1.339328475982171e-07,4.452668430231692e-08,2.5151272042133997e-10,2.0187602869651087e-06
4.743931706754776e-07,0.09771363154429843,3.76,0.0,0.5297668129577904,0.9297415183401624,0.02449956812955626,0.0,0.00032943887307564974,0.1068264808863949,0.0037279401702885843,0.060876781944053736,2.8726179794514945e-08,1.2425585335481552e-09,0.001361784399602765,0.0013562704577497248,0.038982810922528824,0.04494589709772909,0.0012446315242701602,7.451991470727452e-05,0.001021677600033621,7.880905908787081e-05,0.01183294621574375,0.0018046802633536418,0.003577884290707506,5.297094098488187e-05,0.010071840246473346,0.0028946079813610185,1.8386267404270428e-06,2.370736947087424e-08,0.0019372137793233443,5.143011347230519e-05,0.0006999480245385345,9.088135790859216e-06,3.374378658902496e-05,0.006974896797822225,0.0023839134395805843,1.3141008858983034e-06,1.066055909616947e-09,1.3979543197108632e-05,1.4800255269182768e-06,1.8249782274090893e-05,0.00023772684283379327,2.1151406829664565e-09,1.8564588692882614e-08,1.4137750751948303e-07,4.7014604281310885e-08,2.6623663749961455e-10,2.1814325549250092e-06
4.834576246052973e-07,0.09774336657840323,3.76,0.0,0.5269737869712855,0.9283980578558617,0.025121415164168586,0.0,0.00033165568359024684,0.10880768109545533,0.0037084765866717347,0.061322990055293986,2.8524389819332034e-08,1.2339014524482099e-09,0.0013663705483320334,0.0013425963493225554,0.039689186068236675,0.045731497563325604,0.0012445710053885029,7.35963976667493e-05,0.0010273624002988162,7.925323203778033e-05,0.012237952853241196,0.001814190351010158,0.0037144353130922772,5.525136691285982e-05,0.010428481931916419,0.003028226415367331,1.8488131769180142e-06,2.4685444846378477e-08,0.0020062489154567477,5.1386173032403116e-05,0.000742538451236654,9.229213152450544e-06,3.504932317690929e-05,0.007112790121725506,0.0023804687096712247,1.364632186973339e-06,1.117925656536206e-09,1.4381516748432698e-05,1.5376869560272908e-06,1.879085052271513e-05,0.0002499701899690548,2.174057200918169e-09,1.9935104822923947e-08,1.4909372492036697e-07,4.959340083153919e-08,2.8150144833679813e-10,2.3534607039220524e-06
