Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536)
3.6004184704929127e-09,0.7931825026993008,6.44283354620488e-08,1.4590928641784132e-10,3.3569130351982836e-10,1.8554426149930438e-07,0.0,0.0,2.3813354533686262e-07,1.8222865770352877e-11,6.132241504984236e-13,3.974561380628556e-09,1.3632253087278898e-19,3.934895681800419e-25,1.5987404476046288e-17,1.984529131587143e-17,1.6319152568597036e-16,2.9709481778454385e-20,9.213757438936105e-27,5.416846774702851e-32,1.2002848526237e-35,1.3364786405082937e-35,6.323221643817985e-20,1.1592640172201773e-28,4.219301585824693e-22,2.2637671635971673e-33,5.847499555864841e-35,2.072072897273728e-34,2.724770843609511e-35,1.3201077365289453e-35,7.504810799981627e-25,2.2376369227372609e-35,1.255835674202757e-37,2.8292163644647903e-39,3.76,0.0,0.661107011016775,0.9984153563318678,8.948642414824534e-12,4.356456704096113e-19,1.4305126659917038e-05,1.4375368256921155e-05,2.3885225558453174e-07,7.860260500503322e-14,1.1461949894068242e-13,6.345505395260462e-08,1.4915850836211134e-09,1.0267537429490337e-11,1.8312006614567792e-11,5.595176809203127e-12,7.912525029816718e-16,9.510985059304593e-18,1.8501098339962928e-07,1.3719918586673356e-15,7.915331929675415e-16,2.377123077873019e-11,4.201935447696696e-22,2.6697163472630337e-13,9.952990211545052e-14,2.402289637108194e-14,4.627468075229526e-18,1.2085882989584332e-17,2.8773886459931154e-16,1.6205698073946568e-14,1.1827548694793936e-23,0.0015843376540218362,7.216003478072586e-26,3.0729340046510294e-23,2.663480010322524e-23,3.307790454414267e-11,2.026035999806012e-14,1.3174122849347746e-21,4.6934118681276956e-17,1.0131388846346786e-18,1.4836715413183874e-19,5.28225749338996e-20,2.0616956688205256e-10,1.2828931485442477e-23,2.0665225749506325e-17,5.712592249897692e-22,1.5981801248930944e-23,1.1278003069425623e-22,1.0765659321406328e-25,2.12278332348777e-18,4.5444162979136966e-11,4.127596779598226e-23,6.280513398665976e-19,9.91783207861843e-22,6.748034808650864e-12,4.205316261117162e-20,1.1956750301279253e-26,2.8197217805303156e-30
3.6896861670622912e-09,0.7931825555265601,6.764039235912704e-08,1.5631199127356729e-10,3.553613985976095e-10,1.9017168725719985e-07,0.0,0.0,2.440357773732135e-07,1.913697771972959e-11,6.598949174165024e-13,4.213430356092543e-09,1.471458402645262e-19,4.443446378207791e-25,1.6873780440046292e-17,2.1351400563623083e-17,1.756229834927309e-16,3.276312284068156e-20,1.0411679605937479e-26,6.029739987209716e-32,1.4016174179828416e-35,1.585162510942585e-35,6.930198816109346e-20,1.3523998529900147e-28,4.643922442368826e-22,2.6491061821024365e-33,6.796681959105945e-35,2.4587948619418477e-34,3.23394722600164e-35,1.5661513947042653e-35,8.362843912179027e-25,2.6408368329379737e-35,1.4921855905799013e-37,3.3656007560848124e-39,3.76,0.0,0.6611066441189586,0.9984153094526536,9.69447244841903e-12,4.804561678333348e-19,1.4658083260821061e-05,1.4731850130374819e-05,2.448102975081113e-07,8.238545185208362e-14,1.1769846121594898e-13,6.659464452961734e-08,1.6002315738228737e-09,1.0761197152196878e-11,1.9232851453069897e-11,5.8886183802187704e-12,8.31564976636284e-16,1.0232404184114771e-17,1.8959796495390524e-07,1.459864321192599e-15,8.313101206887995e-16,2.496400642035412e-11,4.593617693992254e-22,2.82012979930103e-13,1.0255283044419962e-13,2.5259731153908472e-14,4.983882011082366e-18,1.3106025549034905e-17,3.093865834767902e-16,1.7029028173999668e-14,1.2850037638376314e-23,0.0015843752258694064,7.815543259983961e-26,3.3096570430324e-23,2.894843278462175e-23,3.392338354990384e-11,2.130615705087335e-14,1.416001780458759e-21,5.0499159802708456e-17,1.093646324317254e-18,1.6358589534408902e-19,5.843786838470228e-20,2.1648446231138482e-10,1.445543361463603e-23,2.2265264748717564e-17,6.29648810757276e-22,1.7786681993621166e-23,1.2358390682746334e-22,1.1873514387461809e-25,2.2845800792556833e-18,4.8792802174116914e-11,4.510859696281434e-23,6.76374829687976e-19,1.0872300340069133e-21,6.994752764376885e-12,4.529524904696124e-20,1.319118855954982e-26,3.2945813410799236e-30
3.77895386363167e-09,0.7931826083546207,7.09294849147532e-08,1.6719383052064277e-10,3.7571598807480795e-10,1.9480109504230908e-07,0.0,0.0,2.499379735627374e-07,2.007342975568229e-11,7.08871568157358e-13,4.460998395941837e-09,1.585625537202278e-19,5.003902378319088e-25,1.7790462094077568e-17,2.2931567821923112e-17,1.886701275847633e-16,3.6046188660887106e-20,1.1730958835288223e-26,6.696238607424491e-32,1.6310199254030952e-35,1.872439197548389e-35,7.579175281464342e-20,1.5720871783548605e-28,5.09934148066524e-22,3.088821159313985e-33,7.872985945340492e-35,2.905770837462363e-34,3.822586092191707e-35,1.8504594433370922e-35,9.296010861089208e-25,3.104028946417348e-35,1.7658414979385928e-37,3.987572718703131e-39,3.76,0.0,0.6611062772184956,0.9984152700382657,1.0483504997428004e-11,5.286370593222629e-19,1.5010956885622447e-05,1.50883354107912e-05,2.5077122250420356e-07,8.624572583582345e-14,1.207767310816778e-13,6.980779973796616e-08,1.7139097312605657e-09,1.126544804936798e-11,2.01763964569494e-11,6.1904877940592985e-12,8.729083942414846e-16,1.0989319819040602e-17,1.9418494049571402e-07,1.551288592094863e-15,8.720638333056772e-16,2.618595310142965e-11,5.010393491946538e-22,2.974740550428236e-13,1.0558428307073217e-13,2.6529914749409395e-14,5.358287913393601e-18,1.4186417953103295e-17,3.320806179471501e-16,1.7873240803535858e-14,1.3934581350403694e-23,0.001584405249717523,8.44915571710885e-26,3.5582583314159725e-23,3.141382027373217e-23,3.4770715480596775e-11,2.237987039017502e-14,1.519316050598328e-21,5.42396427238175e-17,1.178463307638235e-18,1.7994378774832356e-19,6.449958930489091e-20,2.2704941573597158e-10,1.624063176773452e-23,2.3947714865660946e-17,6.923973310447557e-22,1.974810571393555e-23,1.3511471140812066e-22,1.3064791184560228e-25,2.45440055809679e-18,5.22963659094261e-11,4.918516669644242e-23,7.271375809250619e-19,1.1893563833768219e-21,7.242873682021858e-12,4.8701640053581097e-20,1.4519026322974773e-26,3.8358670911292514e-30
3.868221560201048e-09,0.7931826611835023,7.42955360519176e-08,1.7856534167478101e-10,3.967643673300245e-10,1.9943253190745327e-07,0.0,0.0,2.5584013464868356e-07,2.103221987600905e-11,7.602093228162902e-13,4.717397915368897e-09,1.705928209428424e-19,5.620235754820765e-25,1.873808636826529e-17,2.4587549083618848e-17,2.0234785471227466e-16,3.956988171627004e-20,1.3180572928238085e-26,7.419776303268351e-32,1.8916658255230806e-35,2.2031645384116925e-35,8.271976957846812e-20,1.8212456967421941e-28,5.586958913902142e-22,3.589089053398397e-33,9.090094963864124e-35,3.420624042697288e-34,4.5007630771949846e-35,2.1778601724942997e-35,1.0308998314392622e-24,3.634337298129396e-35,2.0816247489693014e-37,4.706380783795283e-39,3.76,0.0,0.6611059103153017,0.9984152365737143,1.1317227823665775e-11,5.803532212462431e-19,1.5363747553661838e-05,1.5444824130054757e-05,2.567351147880193e-07,9.01826757314586e-14,1.2385430734543008e-13,7.309436488736474e-08,1.8327200975161773e-09,1.1780227632487295e-11,2.1142652324592558e-11,6.500874543322218e-12,9.152848891149251e-16,1.1782578054576376e-17,1.9877191002873535e-07,1.6463320195941178e-15,9.13794438544695e-16,2.7437068901658603e-11,5.453148869994061e-22,3.133546529505511e-13,1.0862419401948433e-13,2.7833668356209383e-14,5.751140555942957e-18,1.5329207124944537e-17,3.558445107902198e-16,1.8738370581924932e-14,1.5083446154844072e-23,0.0015844292405640835,9.117927452563369e-26,3.819034965614483e-23,3.40382869903781e-23,3.5619944269935124e-11,2.348162912371931e-14,1.627459958846911e-21,5.815971844923983e-17,1.2677165359424795e-18,1.9749598523885907e-19,7.103191107326676e-20,2.3786430568144896e-10,1.819555192770124e-23,2.571486995322596e-17,7.597166945268249e-22,2.1875861151246512e-23,1.474010961824758e-22,1.4343585784432437e-25,2.6324398554557083e-18,5.5957843962036665e-11,5.351418566266707e-23,7.804017488573596e-19,1.2984644018690232e-21,7.49231540863917e-12,5.2276570988364146e-20,1.5944883607157493e-26,4.451068015228594e-30
3.957489256770427e-09,0.7931827140132236,7.773846874675836e-08,1.9043704844460006e-10,4.185158044185494e-10,2.0406604486042284e-07,0.0,0.0,2.617422613654485e-07,2.2013346081480214e-11,8.13963374808249e-13,4.982761070696828e-09,1.832572170677876e-19,6.29662950207826e-25,1.9717305114191448e-17,2.6321099468788204e-17,2.1667106604652177e-16,4.334567131342641e-20,1.4769929802708255e-26,8.203936116163609e-32,2.1870102738127312e-35,2.582669567709789e-35,9.01046330304823e-20,2.1030404090414745e-28,6.108201396531691e-22,4.1566279511779676e-33,1.0462838861458132e-34,4.011729827706708e-34,5.27955106495735e-35,2.553656293308738e-35,1.1406674785920888e-24,4.2395261136805694e-35,2.4448505560405142e-37,5.5344578205889014e-39,3.76,0.0,0.6611055434092921,0.9984152078481202,1.2197148725867352e-11,6.357734720971178e-19,1.5716455284276486e-05,1.5801316320689968e-05,2.627020591502105e-07,9.419555733839599e-14,1.26931189074671e-13,7.645418557475696e-08,1.9567623197511954e-09,1.2305474017173687e-11,2.2131630042369654e-11,6.81987019281836e-12,9.586965990023085e-16,1.2613024817660348e-17,2.0335887355665105e-07,1.7450619810023831e-15,9.565020441329905e-16,2.8717351899028927e-11,5.922774491088881e-22,3.2965455834420636e-13,1.1167250691009529e-13,2.917121836667167e-14,6.162895340573864e-18,1.65365714565571e-17,3.8070173687208475e-16,1.9624452157281992e-14,1.6298929420816076e-23,0.0015844484092965001,9.822953311663027e-26,4.0922845752996296e-23,3.682940560278116e-23,3.647111381293925e-11,2.461156368805763e-14,1.7405381363983663e-21,6.22635336556784e-17,1.3615337102672557e-18,2.16298915611743e-19,7.805973707955244e-20,2.4892901070744784e-10,2.033168453966581e-23,2.7569044844773664e-17,8.318239902357466e-22,2.4180136565032172e-23,1.6047201723378377e-22,1.571409418387402e-25,2.8188931912655003e-18,5.978019438093847e-11,5.810420503033164e-23,8.362296359626916e-19,1.4148629925371688e-21,7.74300039267373e-12,5.60242896260009e-20,1.7473494185058158e-26,5.148323902895736e-30
4.0467569533398055e-09,0.7931827668438044,8.125820602932197e-08,2.0281946074430865e-10,4.409795401393739e-10,2.0870168086400692e-07,0.0,0.0,2.6764435444021403e-07,2.3016806375807342e-11,8.701888908761175e-13,5.257219759930222e-09,1.9657675248770634e-19,7.037484541558081e-25,2.0728785025673555e-17,2.8133973284213695e-17,2.316546674761845e-16,4.7385293672748326e-20,1.650887736042967e-26,9.052454480308721e-32,2.5208089548819114e-35,3.01679434489297e-35,9.796527032659305e-20,2.4208962351769473e-28,6.66452175728671e-22,4.798731200975039e-33,1.2007266069238534e-34,4.6882699384091515e-34,6.17109249441529e-35,2.9836589227425006e-35,1.2594093742721024e-24,4.928039401139678e-35,2.861366323004365e-37,6.485517485867522e-39,3.76,0.0,0.6611051765003811,0.9984151828928028,1.3124795480746424e-11,6.95070573696438e-19,1.60690800967997e-05,1.615781201585562e-05,2.6867214095299165e-07,9.828363341759524e-14,1.3000737553206262e-13,7.98871076843317e-08,2.0861351567199943e-09,1.2841125920653344e-11,2.3143340886974293e-11,7.147568376124097e-12,1.0031456662067942e-15,1.3481505898848627e-17,2.0794583108314544e-07,1.8475458827201302e-15,1.000186757916101e-15,3.0026800170016157e-11,6.4201653881571585e-22,3.463735490429163e-13,1.147291734385025e-13,3.054279636529181e-14,6.59400828502904e-18,1.7810720746495672e-17,4.0667570422670975e-16,2.053152020764509e-14,1.75833592364216e-23,0.0015844637246030292,1.0565336167621012e-25,4.3783053170448933e-23,3.9795000787599123e-23,3.732426796608234e-11,2.5769805848867977e-14,1.8586549957455554e-21,6.655523069830608e-17,1.4600435273025725e-18,2.3641027853447613e-19,8.560870625805674e-20,2.602434094093298e-10,2.2660991217463718e-23,2.9512575786372545e-17,9.089415118298832e-22,2.66715289423168e-23,1.743567236367756e-22,1.7180612541972717e-25,3.0139559158428027e-18,6.376634374687397e-11,6.29638162375779e-23,8.946836918862684e-19,1.5388678435201872e-21,7.99485542620315e-12,5.994905616913247e-20,1.9109705741501028e-26,5.936465884039509e-30
4.136024649909184e-09,0.7931828196752637,8.485467098421047e-08,2.1572307470631994e-10,4.6416478810170824e-10,2.1333948683602188e-07,0.0,0.0,2.735464145942198e-07,2.4042598765618373e-11,9.289410110993533e-13,5.5409056232896385e-09,2.1057288261720612e-19,7.847426875958333e-25,2.1773207559841043e-17,3.002792408314225e-17,2.473135699031354e-16,5.1700752022508027e-20,1.840771334060859e-26,9.969225303363732e-32,2.897137809408032e-35,3.5119233420477515e-35,1.0632093841919441e-19,2.778513177695177e-28,7.25739873591881e-22,5.523302920792677e-33,1.3740719142936818e-34,5.4602893459860725e-34,7.188675113043239e-35,3.4742231504424534e-35,1.387649670936651e-24,5.709041908421173e-35,3.3375921114823004e-37,7.574656545268848e-39,3.76,0.0,0.6611048095884836,0.9984151609333318,1.4101715784198967e-11,7.584212324821468e-19,1.6421622010560406e-05,1.651431124933912e-05,2.746454461259306e-07,1.0244617362861115e-13,1.3308286613172372e-13,8.339297738743879e-08,2.220936484745904e-09,1.338712265922256e-11,2.4177796427690335e-11,7.484064792128075e-12,1.0486342377195124e-15,1.4388866979652628e-17,2.1253278261190514e-07,1.9538511602366147e-15,1.0448486879755418e-15,3.136541178974872e-11,6.946220716077697e-22,3.6351139709553964e-13,1.17794152112597e-13,3.1948639127350484e-14,7.044936011419706e-18,1.9153896138916066e-17,4.3378975513921644e-16,2.145960944216098e-14,1.8939094086905567e-23,0.0015844759609224932,1.1346186713611196e-25,4.677395868277235e-23,4.294315288984186e-23,3.8179450547437755e-11,2.6956488701286043e-14,1.9819147441769564e-21,7.103894761715285e-17,1.5633756753643542e-18,2.5788904351897123e-19,9.370519853795756e-20,2.7180738041960745e-10,2.5195911301950082e-23,3.154782086599845e-17,9.912967829517403e-22,2.9361053340368906e-23,1.8908474635981267e-22,1.8747537430700498e-25,3.217823515824938e-18,6.791918743006345e-11,6.810164891442304e-23,9.558265134146039e-19,1.6708014575114521e-21,8.247811401828352e-12,6.405514325914724e-20,2.08584800277135e-26,6.825058548169735e-30
4.225292346478563e-09,0.7931828725076209,8.852778675113748e-08,2.2915837269378676e-10,4.880807347910595e-10,2.1797950964934177e-07,0.0,0.0,2.794484425437773e-07,2.509072126043716e-11,9.90274848902904e-13,5.833950043731294e-09,2.25267517598226e-19,8.73131489440102e-25,2.2851268858506154e-17,3.200470472532228e-17,2.636626895376112e-16,5.630431670262655e-20,2.047719516022077e-26,1.0958304108226368e-31,3.320413688217796e-35,4.075022415327799e-35,1.1519122131392804e-19,3.1798820329957815e-28,7.888336723586376e-22,6.338894900078571e-33,1.5681913754198195e-34,6.338755688075728e-34,8.346811242808496e-35,4.032285214725536e-35,1.5259316370214764e-24,6.592461444359755e-35,3.880563312392189e-37,8.818463299835259e-39,3.76,0.0,0.6611044426735125,0.9984151413512335,1.512947719265017e-11,8.260061008735363e-19,1.6774081044882687e-05,1.687081405555082e-05,2.8062206116152044e-07,1.0668245446674142e-13,1.3615766040595147e-13,8.697164114242782e-08,2.3612633036602374e-09,1.3943404145703901e-11,2.52350085285977e-11,7.829457201574241e-12,1.095164465351168e-15,1.5335953660035962e-17,2.171197281466196e-07,2.064045278134096e-15,1.0904879427461832e-15,3.273318483214518e-11,7.501843519066499e-22,3.810678697079621e-13,1.208674071878057e-13,3.33889886178224e-14,7.51613573531184e-18,2.0568370063949208e-17,4.620671672307023e-16,2.2408754602278873e-14,2.0368522537371138e-23,0.001584485736736401,1.2166623261143536e-25,4.9898554221674655e-23,4.628220148665211e-23,3.903670533682752e-11,2.8171746670237947e-14,2.1104213971730668e-21,7.571881814347857e-17,1.6716608303803129e-18,2.8079544789765713e-19,1.023763402141176e-19,2.8362080240911964e-10,2.794936827506045e-23,3.367716043976965e-17,1.079122583649973e-21,3.22601523652691e-23,2.0468588740851006e-22,2.0419366099120936e-25,3.4306916201480134e-18,7.224158984594349e-11,7.352636894990418e-23,1.0197208444542845e-18,1.8109931827290575e-21,8.501803083196091e-12,6.834683598718188e-20,2.2724893015903226e-26,7.82444366449021e-30
4.314560043047941e-09,0.7931829253408954,9.227747652541012e-08,2.4313582331306607e-10,5.127365396349211e-10,2.2262179613192773e-07,0.0,0.0,2.853504390011047e-07,2.616117187266607e-11,1.0542454910663358e-12,6.136484147453281e-09,2.406830319465692e-19,9.694246831202721e-25,2.396367966982705e-17,3.406606743731046e-17,2.8071694819278786e-16,6.120852527815279e-20,2.272854974100941e-26,1.2023912235696405e-31,3.7954159596895353e-35,4.713677388578947e-35,1.2459602736428639e-19,3.6293006566485595e-28,8.55886550683173e-22,7.254744915342962e-33,1.7851021236917417e-34,7.335621372516124e-34,9.661320628441612e-35,4.6654013169972796e-35,1.674817967027896e-24,7.589032564457016e-35,4.497975597626027e-37,1.023513236624405e-38,3.76,0.0,0.661104075755381,0.9984151236525869,1.6209667064543068e-11,8.98009778713953e-19,1.712645721908555e-05,1.722732046951845e-05,2.866020731106093e-07,1.1099175920048418e-13,1.3923175797730375e-13,9.06229456944261e-08,2.5072117427045414e-09,1.4509910886897826e-11,2.6314989350725447e-11,8.183845423602382e-12,1.14273850586473e-15,1.6323611486066955e-17,2.2170666769098057e-07,2.178195730095931e-15,1.1371046311334084e-15,3.413011737002898e-11,8.087940512476798e-22,3.990427300311843e-13,1.239489077624138e-13,3.4864091990539795e-14,8.008065255414781e-18,2.20564461794032e-17,4.915311545444969e-16,2.337899046295198e-14,2.187406291993746e-23,0.0015844935459743837,1.3027771544516053e-25,5.315983683361262e-23,4.9820748858520203e-23,3.9896076075971624e-11,2.9415715510774755e-14,2.2442787917041128e-21,8.05989717061301e-17,1.7850306518884353e-18,3.051909948026972e-19,1.1165000924203249e-19,2.956835540880092e-10,3.0934776033153675e-23,3.590299755528085e-17,1.1726569778429574e-21,3.538070578919622e-23,2.2119020920525586e-22,2.2200696751481903e-25,3.652756006065218e-18,7.673638470893905e-11,7.924667669352231e-23,1.0864295760155887e-18,1.9597792453529563e-21,8.756768888256782e-12,7.282843190532733e-20,2.4714135053879085e-26,8.945785522197653e-30
4.493095436186698e-09,0.7931830310102717,1.0000627115753452e-07,2.7275898816307474e-10,5.643042265973894e-10,2.3191334719236243e-07,0.0,0.0,2.9715434027105357e-07,2.836904951327646e-11,1.1903174024206163e-12,6.7705446286616654e-09,2.7376857599358425e-19,1.1878880887636203e-24,2.629446538757588e-17,3.8449545175354766e-17,3.170005995943806e-16,7.197036127676089e-20,2.7824191230885e-26,1.4402456714799633e-31,4.921668923368406e-35,6.251345587008942e-35,1.4509044821453697e-19,4.691116956263812e-28,1.002494008109236e-21,9.427843904615965e-33,2.2961469330375655e-34,9.737683218884843e-34,1.2829807812220041e-34,6.190369319521245e-35,2.0067534870562104e-24,9.968876697793703e-35,5.990500304225929e-37,1.3668620537872747e-38,3.76,0.0,0.6611033419092851,0.9984150924181195,1.853378029280405e-11,1.0560317086389882e-18,1.7830961064381998e-05,1.7940344263885856e-05,2.985726387159496e-07,1.19826606922577e-13,1.4537786184039648e-13,9.814286560208777e-08,2.8163536802615673e-09,1.5673365115206e-11,2.854330729999122e-11,8.92001885317524e-12,1.2410266781572245e-15,1.8424022657254327e-17,2.308805288234239e-07,2.4186357565373426e-15,1.233270747432649e-15,3.7011453218608735e-11,9.355201107204003e-22,4.3624664977182883e-13,1.3013654184753469e-13,3.7919574939765054e-14,9.055947738602192e-18,2.5262775414274667e-17,5.541113996538661e-16,2.5382873560580083e-14,2.512329980260551e-23,0.0015845047522828736,1.487674224864034e-25,6.010447681884267e-23,5.753208253835256e-23,4.162134018079848e-11,3.199033547945595e-14,2.528460339548522e-21,9.097662418173573e-17,2.0275558266963913e-18,3.5870184562531615e-19,1.321202305527622e-19,3.205565615555151e-10,3.7657587880718594e-23,4.065389257185159e-17,1.3778303963458835e-21,4.233593983256127e-23,2.570298853152623e-22,2.611076340690453e-25,4.1252575097706015e-18,8.625433463277361e-11,9.160901940364552e-23,1.2285425402115374e-18,2.2845138857821673e-21,9.269393625785549e-12,8.237858589432064e-20,2.908244047666045e-26,1.1603397161738286e-29
