Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290)
3.2811551392362888e-06,0.5094124357376225,3.76,0.0,0.649625673090236,0.872193542782005,0.044811987889927504,0.0,0.00032098074858753604,0.22942359327524897,0.004107855979713516,0.09451758958540096,1.7061855529061422e-10,6.361887453498563e-11,0.0016327435425603314,0.00044353928444477325,0.0788752694919491,0.0828988806612052,0.00041355076072038425,6.526016120206797e-05,0.0009286221360969038,2.193573634148424e-05,0.02870441116657678,0.0010898068681004314,0.004224088396638244,5.1078403726623714e-05,0.03464384442352069,0.01344249787409382,2.148224062328659e-06,4.094495894329416e-09,0.004547215098772277,1.767568897891703e-05,0.003997464753986179,1.5830695548456643e-05,6.217392428194864e-06,0.015422051294338969,0.002244308783155345,2.481845570290388e-07,1.937660708775797e-09,1.1696342475330277e-05,1.808867887801161e-06,2.4223696371497753e-05,0.0007029277759065031,5.034026041797605e-10,1.1357692713094363e-08,9.939520720171983e-08,3.265766972869832e-08,2.5525910638118643e-10,0.00012674397118762402,5.634703801521998e-10,3.385066059544679e-06,5.1115348130320044e-05,7.946679512643297e-06,1.7658807551647499e-06,0.00017968926236682422,1.1123805005614466e-06,1.7429970237707283e-07,7.479656996970529e-10,1.460011208886389e-05,1.5548750080920713e-09,3.390897377664051e-09,1.3002946551735131e-15,4.252313921102177e-05,0.0001519839468522069,1.109211464125709e-08,6.457581967566687e-09,4.892558484366858e-07,4.928843016214072e-14,7.735771327087185e-08,7.118099351523187e-10,8.153346077023906e-14,5.116920551166913e-09,9.478061747756953e-08,1.09545796043908e-09,3.794760950643161e-06,2.107872259450875e-08,5.927275156352631e-12,0.007400322073083097,8.115731176691834e-07,0.009196233416690413,1.048046758336316e-07,4.59343354931149e-09,2.025028276587407e-11
3.3008573223974516e-06,0.509501765621223,3.76,0.0,0.6480301444919021,0.8715058171577809,0.045121578493818454,0.0,0.00032154927750898624,0.23064991429405698,0.0040992109434947015,0.0945559891321653,1.700963058474771e-10,6.342385318821248e-11,0.0016351922576675775,0.00044216968055732476,0.07925306863909713,0.08326090721104427,0.00041236037459606013,6.503516325877885e-05,0.0009291389477846311,2.1923674430200706e-05,0.02895506104601022,0.0010919237442342628,0.004248953783006016,5.145611553066641e-05,0.0349492557364894,0.013584107464410564,2.147014356809034e-06,4.1208137280023355e-09,0.004583725388969218,1.7584841827329677e-05,0.004057860187389569,1.5845610424056966e-05,6.267015919933856e-06,0.015490746722311294,0.0022425391304532302,2.501582569250735e-07,1.9570228099502863e-09,1.182146175133964e-05,1.8298954846320716e-06,2.4491499400453577e-05,0.0007143870712056071,5.08479425470022e-10,1.1578087389155264e-08,1.0114495045875428e-07,3.3232346989385e-08,2.595419940260249e-10,0.00012815487636046112,5.667011019318533e-10,3.421590134336463e-06,5.1421906095950706e-05,8.001273520144736e-06,1.7776399312991302e-06,0.00018178515088318635,1.1199043953808364e-06,1.7493187605703446e-07,7.522237303422059e-10,1.4798787841753919e-05,1.5634286085202488e-09,3.3959860963232123e-09,1.314195226608558e-15,4.272132600653217e-05,0.00015450731383301813,1.1133188190143053e-08,6.56564082460569e-09,4.956054165692655e-07,4.9568986729464277e-14,7.910587802278536e-08,7.111422195845702e-10,8.32958159996862e-14,5.245307427305798e-09,9.676044529394279e-08,1.1065737209341194e-09,3.776633993907452e-06,2.115599045139483e-08,5.96209959928207e-12,0.007438311860261712,8.083161376525762e-07,0.009270510072488561,1.0767594807561855e-07,4.649172420763199e-09,2.058599803105068e-11
3.3205595055586144e-06,0.5095909367402278,3.76,0.0,0.6464388845366399,0.8708191078866047,0.045430896700032405,0.0,0.00032211459726953296,0.23187454546018868,0.004090628315480533,0.09459154919252218,1.695776471587688e-10,6.32301646362844e-11,0.0016376361176512258,0.0004408119454336562,0.07962978200641307,0.0836218464629012,0.00041117844285987133,6.481238196847149e-05,0.0009296406420404615,2.191097416709999e-05,0.02920573268110419,0.0010940211667051706,0.0042735096682163095,5.183075967020553e-05,0.03525498541991819,0.01372571123622234,2.1457428588380797e-06,4.146835253351751e-09,0.004620131245660509,1.7494597232140166e-05,0.004118721150531621,1.5859580830421593e-05,6.316607275306149e-06,0.01555904784065404,0.002240772092798078,2.52130654183771e-07,1.9763600249334765e-09,1.1946640628850126e-05,1.8509700971916552e-06,2.476000852191147e-05,0.0007259580089494364,5.135611138640813e-10,1.1801152989696575e-08,1.0291441855361993e-07,3.3813439227068825e-08,2.6386490868287965e-10,0.00012956902859308995,5.699207803807599e-10,3.4582491395795817e-06,5.172749076896312e-05,8.055874960477604e-06,1.7893954512597544e-06,0.00018387833083832806,1.1274281446402917e-06,1.755593051697811e-07,7.564719693404766e-10,1.4998659774283724e-05,1.5719256803874193e-09,3.4011005632334298e-09,1.3280494263684741e-15,4.2918568656869644e-05,0.00015705248411718487,1.117393586341321e-08,6.6746412832997926e-09,5.019790290942727e-07,4.984889832129172e-14,8.088185714977614e-08,7.10484564339911e-10,8.508403943838862e-14,5.376008055865305e-09,9.876563007495659e-08,1.1177361827539854e-09,3.7586671449045655e-06,2.123267234463933e-08,5.996861842124753e-12,0.007476167426022746,8.050869160809139e-07,0.00934459050138209,1.1060238203300629e-07,4.7050143934363535e-09,2.09250524652116e-11
3.3402616887197772e-06,0.5096799498575085,3.76,0.0,0.6448518798519046,0.8701334141758371,0.045739938948320125,0.0,0.00032267676220497387,0.23309748627689553,0.004082107038606739,0.09462431685057737,1.690625239119582e-10,6.303782227999338e-11,0.0016400750832815676,0.0004394658777515186,0.08000541274205954,0.08398170609805469,0.0004100049838519576,6.459178049128485e-05,0.0009301274902135781,2.1897648352372835e-05,0.02945641882017938,0.0010960991664389704,0.004297756006734268,5.220232310064063e-05,0.035561024498954166,0.013867299098728565,2.144410832334661e-06,4.172560279869656e-09,0.004656431067266893,1.7404959349806465e-05,0.004180046375248514,1.5872621137141802e-05,6.366164973642545e-06,0.015626956252758974,0.0022390076610000367,2.541016885962057e-07,1.995670894598156e-09,1.2071868848032552e-05,1.872090300587298e-06,2.502920987466036e-05,0.000737640628587514,5.186473679848192e-10,1.2026895452994642e-08,1.0470366236741309e-07,3.440096122214804e-08,2.682277877739591e-10,0.00013098638415367462,5.731294015622585e-10,3.495042535946263e-06,5.20320863146145e-05,8.110485585765393e-06,1.8011476981298584e-06,0.0001859685827941094,1.1349519937023978e-06,1.761820497598034e-07,7.607106072712178e-10,1.519972356404598e-05,1.5803661380418397e-09,3.4062402672491436e-09,1.3418557942293687e-15,4.3114871293871424e-05,0.00015961946304776919,1.1214359691603492e-08,6.7845835675729075e-09,5.083764837773551e-07,5.012817740002515e-14,8.268587742765414e-08,7.098366189344567e-10,8.689829487908084e-14,5.5090454423036935e-09,1.007962915513271e-07,1.128945037420378e-09,3.74085786801382e-06,2.1308771981667897e-08,6.031562386803626e-12,0.007513889103866969,8.018850074268803e-07,0.009418472411661995,1.1358456432361464e-07,4.7609553232735084e-09,2.1267446643583007e-11
3.35996387188094e-06,0.5097688057161744,3.76,0.0,0.6432691170929027,0.8694487352131783,0.0460487017631087,0.0,0.0003232358258040498,0.23431873623014463,0.004073646076429969,0.09465433852096888,1.6855088445349512e-10,6.284676627215906e-11,0.0016425091175750355,0.00043813128033556365,0.08037996395897513,0.08434049368021826,0.0004088400104707505,6.437332275188135e-05,0.0009305997598547119,2.1883709582586798e-05,0.029707112349706435,0.0010981577740856341,0.004321692838094703,5.2570793929021924e-05,0.03586736404875209,0.014008861111738706,2.1430194771042336e-06,4.197988710455586e-09,0.0046926232931175475,1.731593181086167e-05,0.004241834572655693,1.5884745602210803e-05,6.415687508569641e-06,0.015694473567820284,0.0022372458452521783,2.5607130036882387e-07,2.0149540078285486e-09,1.2197136297913662e-05,1.8932546828480948e-06,2.5299089706177375e-05,0.0007494349599828499,5.237378893336229e-10,1.22553204139326e-08,1.0651273118487827e-07,3.499492727342382e-08,2.7263056519984203e-10,0.00013240690013995967,5.763272128588556e-10,3.5319697916795864e-06,5.233567733166279e-05,8.165107141209171e-06,1.8128970512174135e-06,0.00018805569265501647,1.1424761868609754e-06,1.768001693762754e-07,7.649398321514368e-10,1.5401974893731993e-05,1.5887499049560455e-09,3.4114046406522042e-09,1.355612937404756e-15,4.331023790394224e-05,0.0001622082561408875,1.1254461659252436e-08,6.8954679084172684e-09,5.147975839997662e-07,5.0406836444527763e-14,8.4518164625018e-08,7.091985041551329e-10,8.873874406937678e-14,5.6444425280390665e-09,1.0285254956188159e-07,1.1401999763108805e-09,3.723203680848032e-06,2.1384292979320212e-08,6.0662017353869695e-12,0.007551477217548367,7.98709975860064e-07,0.009492153575256318,1.1662308234936107e-07,4.81699114117665e-09,2.1613180757269957e-11
3.379666055042103e-06,0.5098575050433,3.76,0.0,0.6416905829430568,0.8687650701964168,0.04635718175196474,0.0,0.00032379184071974374,0.23553829479090177,0.004065244412688855,0.09468165995583075,1.6804267737430803e-10,6.265696027818469e-11,0.001644938185675499,0.0004368079600609491,0.08075343873602331,0.08469821665782212,0.00040768353043316673,6.415697342273634e-05,0.0009310577147452716,2.1869170253060063e-05,0.029957806292196153,0.0011001970202133267,0.004345320284609138,5.2936161385860075e-05,0.03617399519473502,0.014150387484864451,2.141569986221247e-06,4.223120537701909e-09,0.00472870640287794,1.722751774299671e-05,0.004304084433679961,1.5895968370589377e-05,6.465173387859097e-06,0.015761601400457,0.002235486644722223,2.5803943040893644e-07,2.0342079943330807e-09,1.2322433016508223e-05,1.9144618448053167e-06,2.5569634373110203e-05,0.0007613410235163874,5.288323828403744e-10,1.2486433205161899e-08,1.0834167270615189e-07,3.559535115130997e-08,2.77073171413154e-10,0.00013383053446225674,5.795142503388207e-10,3.569030382430613e-06,5.26382488456765e-05,8.2197413646421e-06,1.8246438859963432e-06,0.00019013945163977132,1.150000967286645e-06,1.7741372306748029e-07,7.691598296220023e-10,1.560540945167455e-05,1.5970769115010602e-09,3.416593131435623e-09,1.3693194969737771e-15,4.3504672337289476e-05,0.00016481886909414843,1.1294243707563453e-08,7.007294544282131e-09,5.212421386872958e-07,5.0684887740094864e-14,8.637894348278897e-08,7.085701337633134e-10,9.060554714586613e-14,5.78222218695746e-09,1.0493452407428553e-07,1.1515006907565106e-09,3.7057021529967614e-06,2.1459238869872837e-08,6.100780389931481e-12,0.007588932081513627,7.95561394642283e-07,0.009565631826236109,1.1971852429397462e-07,4.873117827910364e-09,2.196225466549213e-11
3.3993682382032657e-06,0.5099460485478217,3.76,0.0,0.6401162641145549,0.8680824183379616,0.046665375603883626,0.0,0.000324344858784883,0.23675616141763184,0.00405690105084472,0.09470632625256842,1.675378497044823e-10,6.246844160830979e-11,0.0016473622547484518,0.0004354957277488769,0.08112584011924326,0.0850548823665206,0.00040653554655958364,6.394269790527591e-05,0.0009315016149329209,2.1854042561051916e-05,0.03020849380387462,0.0011022169355091077,0.004368638548817087,5.329841579591644e-05,0.03648090911290444,0.014291868576592655,2.140063576202343e-06,4.247955842061285e-09,0.004764678915916611,1.713971979645966e-05,0.004366794629650805,1.590630347113552e-05,6.514621133528571e-06,0.015828341370292397,0.0022337300423138575,2.6000602029144696e-07,2.0534314808398944e-09,1.2447749189810404e-05,1.935710399369959e-06,2.584083034185728e-05,0.0007733588302042853,5.33930557522815e-10,1.2720238857453542e-08,1.1019053300306873e-07,3.6202246040842884e-08,2.815555334580565e-10,0.00013525724582459794,5.826903644922776e-10,3.6062237910230705e-06,5.293978630209387e-05,8.274389986154219e-06,1.8363885740706974e-06,0.00019221965624641602,1.1575265769828805e-06,1.7802276934244503e-07,7.733707833665128e-10,1.5810022932446736e-05,1.6053470893209158e-09,3.421805268111429e-09,1.3829741353507007e-15,4.369817831781832e-05,0.00016745130779577345,1.133370773820694e-08,7.120063721490561e-09,5.277099622362471e-07,5.0962343257306755e-14,8.826843769144482e-08,7.07951002358601e-10,9.249886291143291e-14,5.9224072215118575e-09,1.0704233520646048e-07,1.1628468721420234e-09,3.6883509048058387e-06,2.15336131050553e-08,6.1352988525232996e-12,0.00762625400137419,7.924388453591959e-07,0.009638905059171676,1.22871479121322e-07,4.9293313905036345e-09,2.231466797600732e-11
3.4190704213644285e-06,0.5100344369226897,3.76,0.0,0.6385461473488262,0.8674007788267405,0.04697328008783508,0.0,0.00032489493102359995,0.237972335558346,0.004048615013679337,0.09472838186068823,1.6703635175731592e-10,6.228118268895997e-11,0.0016497812940049958,0.00043419439808400825,0.08149717112289197,0.08541049803131466,0.00040539605700875756,6.373046231322537e-05,0.0009319317167603835,2.1838338508052514e-05,0.030459168172792508,0.0011042175509371934,0.00439164791130383,5.365754855172153e-05,0.03678809703011609,0.014433294893416177,2.138501408634592e-06,4.272494789723046e-09,0.004800539390752277,1.7052540165024227e-05,0.004429963812805995,1.591576481357447e-05,6.564029281920522e-06,0.01589469510160161,0.0022319760421976496,2.61971011943159e-07,2.0726231175363783e-09,1.2573075151633009e-05,1.956998972160672e-06,2.6112664188470102e-05,0.0007854883818014629,5.390321255217114e-10,1.2956742102061442e-08,1.120593565500996e-07,3.681562462628836e-08,2.8607757506084276e-10,0.0001366869937086195,5.858557480294539e-10,3.6435495072996333e-06,5.324027555975316e-05,8.329054727746968e-06,1.8481314831164612e-06,0.00019429610821792282,1.1650532567450554e-06,1.7862736617815923e-07,7.775728746938075e-10,1.6015811037358e-05,1.613560375951175e-09,3.4270405502568395e-09,1.3965755810001819e-15,4.389075945154399e-05,0.00017010557833179468,1.1372855614988024e-08,7.233775694570839e-09,5.342008744498921e-07,5.1239214941075234e-14,9.018686987226127e-08,7.073410668200796e-10,9.441884815306217e-14,6.0650203593763924e-09,1.0917610324588821e-07,1.174238211984515e-09,3.6711476062325677e-06,2.160741905959612e-08,6.169757625113123e-12,0.007663443274305987,7.893419183881437e-07,0.009711971227745949,1.2608253657465078e-07,4.985627899789301e-09,2.2670419962145857e-11
3.4387726045255913e-06,0.5101226708414157,3.76,0.0,0.636980219420868,0.8667201508422162,0.04728089206186524,0.0,0.00032544210756651413,0.23918681665139851,0.004040385345346383,0.09474787050327246,1.6653813670546446e-10,6.209510635907637e-11,0.001652195274918781,0.0004329037899807135,0.08186743472630158,0.08576507075416921,0.0004042650549148958,6.352023352492358e-05,0.0009323482724156607,2.1822069880333594e-05,0.030709822834229118,0.0011061988979409745,0.004414348738679721,5.40135521925465e-05,0.037095550231240046,0.01457465710854567,2.1368845945117583e-06,4.296737637007078e-09,0.00483628642962087,1.6965980548415675e-05,0.004493590614306995,1.592436616328849e-05,6.613396385311066e-06,0.015960664223584376,0.0022302246548780037,2.6393434793705556e-07,2.0917816185777516e-09,1.2698401398621485e-05,1.9783262046970657e-06,2.638512262118069e-05,0.0007977296696750281,5.441368022105797e-10,1.3195947333587134e-08,1.1394818611517174e-07,3.743549907033055e-08,2.90639216200844e-10,0.00013811973845916466,5.890105946391673e-10,3.6810070290504836e-06,5.353970294229553e-05,8.383737301413375e-06,1.8598729763011678e-06,0.00019636861519966938,1.1725812459677202e-06,1.7922757091355965e-07,7.81766281982743e-10,1.6222769475838182e-05,1.621716719098948e-09,3.432298426909254e-09,1.4101226227289145e-15,4.408241921942636e-05,0.00017278168701852424,1.1411689160982529e-08,7.348430727687591e-09,5.407147008693632e-07,5.151551468759566e-14,9.213446141194455e-08,7.067405156998526e-10,9.636565747323727e-14,6.21008423977318e-09,1.1133594868953114e-07,1.1856744021364014e-09,3.654089980226368e-06,2.1680660032180557e-08,6.204157206497332e-12,0.00770050018833438,7.862702138589714e-07,0.00978482835119657,1.293522872808428e-07,5.042003504607232e-09,2.302950947531616e-11
3.458474787686754e-06,0.510210750980271,3.76,0.0,0.6354184671319224,0.8660405335861957,0.04758820844940154,0.0,0.0003259864378592949,0.24039960413067835,0.004032211105721593,0.09476483536247188,1.6604315472258554e-10,6.191024520458971e-11,0.0016546041704031409,0.00043162372554899595,0.08223663388395715,0.08611860754672836,0.0004031425299224517,6.331197903859415e-05,0.0009327515309677037,2.180524829497749e-05,0.03096045133212267,0.0011081610085019468,0.004436741459657854,5.436642013697022e-05,0.037403260045459547,0.014715946020291637,2.1352142879872857e-06,4.320684713681665e-09,0.004871918667153919,1.6880042300000065e-05,0.0045576736500719415,1.5932121193129628e-05,6.6627210080895845e-06,0.01602625036860448,0.0022284758653782215,2.658959715146906e-07,2.1109056955036095e-09,1.2823718557351274e-05,1.9996907470637232e-06,2.6658192430696965e-05,0.0008100826774833213,5.492443066451311e-10,1.3437858693593444e-08,1.1585706309599597e-07,3.806188103178348e-08,2.9524037451737886e-10,0.00013955544105284624,5.921547857945296e-10,3.7185958593145954e-06,5.383805511040286e-05,8.438439411019462e-06,1.8716134133361095e-06,0.0001984369892512283,1.1801107827969516e-06,1.7982344051892887e-07,7.859511818535285e-10,1.6430893964250974e-05,1.6298160676394531e-09,3.437578445393912e-09,1.4236140531970355e-15,4.4273161019703214e-05,0.00017547964035837926,1.1450210171493214e-08,7.464029092758476e-09,5.472512723320722e-07,5.179125402717845e-14,9.411143273884707e-08,7.061489031156213e-10,9.833944440950235e-14,6.357621429839331e-09,1.1352199222850338e-07,1.1971551344834883e-09,3.6371757931198317e-06,2.1753339259564785e-08,6.238498100040981e-12,0.007737425025105702,7.832233388683162e-07,0.009857474496392042,1.3268132253818554e-07,5.098454368867343e-09,2.3391935173685118e-11
3.478176970847917e-06,0.5102986779570312,3.76,0.0,0.6338608773121385,0.8653619262445224,0.04789522624502441,0.0,0.0003265279706352953,0.2416106974256848,0.004024091371756149,0.09477931903124022,1.6555135845186264e-10,6.172658543057529e-11,0.001657007955267193,0.00043035403021961986,0.082604771523059,0.08647111532251754,0.00040202846793286305,6.310566692320735e-05,0.0009331417380988381,2.1787885197511174e-05,0.031211047328735912,0.0011101039152726132,0.004458826570137719,5.471614673463998e-05,0.037711217850648966,0.014857152563323713,2.133491603516395e-06,4.3443364122533395e-09,0.00490743477316773,1.679472640198706e-05,0.004622211519488644,1.593904344919087e-05,6.712001728185827e-06,0.016091455172470775,0.0022267296711761704,2.678558263477927e-07,2.129994076572645e-09,1.2949017392426045e-05,2.0210912640610665e-06,2.693186052433073e-05,0.0008225473804710006,5.543543611375247e-10,1.3682480045688653e-08,1.1778602732802415e-07,3.869478164786445e-08,2.998809641315569e-10,0.00014099406315141668,5.952883801097523e-10,3.756315507745822e-06,5.413531910049141e-05,8.493162752960804e-06,1.8833531500703553e-06,0.00020050104724819357,1.1876421042591918e-06,1.8041503137046238e-07,7.901277487692118e-10,1.664018022656912e-05,1.6378583746360787e-09,3.442880134510606e-09,1.43704871512865e-15,4.446298816202684e-05,0.0001781994450564206,1.14884204138639e-08,7.580571070213282e-09,5.538104234115277e-07,5.20664444359322e-14,9.611800322055363e-08,7.055660710510669e-10,1.0034036068757593e-13,6.507654417202275e-09,1.1573435475455889e-07,1.2086801015709831e-09,3.62040285077837e-06,2.182545992677379e-08,6.272780803359592e-12,0.0077742180594176915,7.802009074635847e-07,0.00992990778202037,1.3607023437762976e-07,5.154976712236832e-09,2.3757695430341584e-11
