Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45)
6.0794607772924735e-05,0.18631205194543182,3.76,0.0,2.768764752313136e-09,0.449788769848379,0.3095975085081214,0.0,0.014625780640136088,0.5644679392699826,7.344080078933106e-09,1.738641365652613e-08,2.1404222315414908e-15,1.346988452281792e-16,0.0027591873864724757,6.920611553193117e-08,0.004189156135790066,0.15979889913993775,0.0005315030771671294,4.2081712606641914e-05,0.009065787956549025,1.753630203951582e-11,0.3226204357521329,1.722368750521834e-06,1.5977303926181376e-10,1.1509802051688039e-09,9.192423221753127e-05,2.3817100784588583e-09,1.1784240382693926e-08,3.5925487364098996e-13,2.0054102090271927e-06,2.0079167144602645e-05,0.12176861883379657,9.284280260531614e-15,1.0708317614714084e-07,6.26607673548476e-05,0.0005557398679935598,1.8054576914961685e-09,2.895945604247487e-15,4.736754304125835e-11,1.5848476246230425e-11,7.944763934097226e-10,9.05183670888798e-09,5.1628899741262716e-14,4.310766218241614e-09,2.09864433148974e-11,5.990532720491167e-12,5.400852151221139e-14,3.5969016734080863e-09,5.432902587696819e-13,1.160349936389307e-07,1.4582271870249054e-06,7.545500548622229e-09,4.523998820970986e-09,5.0637665815021675e-08,1.0776930224817086e-09,2.6650053852121735e-06,7.359442158929627e-12,0.0009166000843706828,1.2414744427172146e-08,1.581034546569955e-08,4.655876730636736e-19,4.354806522567041e-07,0.00012024035683915466,4.97087276677158e-10,1.1718778702716688e-09,3.9342080799815146e-07,3.261924975528081e-16,7.712050489077416e-07,6.556549623957389e-10,8.498246289335386e-13,9.154364198638011e-07,5.930829742581933e-06,5.2369779444677875e-08,3.3193758124958437e-09,6.2699705411076916e-09,1.3123329692854226e-09,3.3784198683037687e-06
6.0845507667455265e-05,0.1863081663140593,3.76,0.0,2.7236081486838507e-09,0.44972360479286316,0.30963647931803023,0.0,0.014596199563419716,0.5644725066972588,7.2446362087872624e-09,1.7020921361928015e-08,2.10976711263091e-15,1.3282607320756603e-16,0.0027442756399056883,6.853346424749355e-08,0.004171631459945801,0.1599510981909352,0.0005302423670872578,4.199650530511307e-05,0.009029605634807258,1.7166892663683243e-11,0.3226223357314624,1.6686648550676848e-06,1.4958127037825562e-10,1.0933492201440372e-09,8.898090263975736e-05,2.2784779647548006e-09,1.172097650568874e-08,3.4122390883688425e-13,1.973082733735372e-06,2.0017705381148973e-05,0.12162179080848659,8.852126654341189e-15,1.0552205105781813e-07,6.188350580564565e-05,0.0005556593520416451,1.7789829329924824e-09,2.760517546416934e-15,4.503231330373565e-11,1.5068016285945708e-11,7.553010305840579e-10,8.899802538111048e-09,4.907695634038076e-14,4.149010395514348e-09,2.0524037192687166e-11,5.8582796962346005e-12,5.2483108346299306e-14,3.518929974902077e-09,5.263675853338557e-13,1.1532759916338044e-07,1.4502064032673314e-06,7.4213879727837415e-09,4.4484967895877415e-09,4.8359862367663736e-08,1.05979779733468e-09,2.65087866449288e-06,7.235701162755102e-12,0.0009172387892943007,1.2390392957034834e-08,1.5740450401081557e-08,4.447968411730044e-19,4.2178424937518506e-07,0.0001183612431773781,4.813925888180956e-10,1.1535483967509873e-09,3.865122272989639e-07,3.2070807367173823e-16,7.620171738132766e-07,6.527459428045676e-10,8.39589154921453e-13,9.053651660280184e-07,5.839844199120174e-06,5.2342657807213294e-08,3.3138242959587154e-09,6.250784365446584e-09,1.310952559215908e-09,3.3135786728803248e-06
6.0896407561985796e-05,0.1863043026616719,3.76,0.0,2.6796601076015924e-09,0.44965871465644863,0.30967507425890517,0.0,0.01456678380947888,0.5644770213384442,7.146764070870522e-09,1.6669816833592633e-08,2.0797917346078666e-15,1.3098707104149065e-16,0.0027295287510106033,6.787714560406589e-08,0.0041543240377867365,0.16010281492138184,0.0005289916820853555,4.1911744735223115e-05,0.00899372839971913,1.6812010983165833e-11,0.32262413951304847,1.6167437276324814e-06,1.4008554329984625e-10,1.0387315985862183e-09,8.613822522243781e-05,2.1798952948032155e-09,1.1658406358542128e-08,3.241379247283118e-13,1.941549174817552e-06,1.9956580940510148e-05,0.12147536571034859,8.442971676967306e-15,1.0400769721680653e-07,6.111740496365823e-05,0.0005555791757846357,1.7533024932575054e-09,2.6317505711155492e-15,4.281599553743534e-11,1.432720504423817e-11,7.181158976322239e-10,8.751883248466494e-09,4.665497522973402e-14,3.993343898982791e-09,2.0076028770053514e-11,5.730145896418384e-12,5.101027341856876e-14,3.443347936912369e-09,5.10023772171074e-13,1.1462767451676802e-07,1.4422961887199667e-06,7.299714380753412e-09,4.374510337293719e-09,4.6188658663260905e-08,1.0422531655092977e-09,2.636905751241019e-06,7.1144601073231015e-12,0.0009178665668608707,1.2366169334770326e-08,1.5671283225471647e-08,4.2498156560407767e-19,4.0854791940975506e-07,0.00011651514388164441,4.662271558540785e-10,1.1355412494765332e-09,3.7974079285887965e-07,3.1533444632860075e-16,7.529398466608844e-07,6.498672805115833e-10,8.294785804204591e-13,8.953953123992815e-07,5.7503929749879786e-06,5.231653292504501e-08,3.308330418636859e-09,6.231923005372149e-09,1.309577812139098e-09,3.2499880377842084e-06
6.0947307456516326e-05,0.18630046074714254,3.76,0.0,2.636871582524639e-09,0.4495940939749304,0.30971329844831713,0.0,0.014537533772145873,0.5644814841817686,7.050434350999969e-09,1.6332397455827304e-08,2.050475824569478e-15,1.291810501259916e-16,0.002714944384745268,6.723665083048438e-08,0.004137229610622226,0.16025405214502325,0.0005277508951395978,4.182743329795422e-05,0.008958153845959013,1.6470946798711892e-11,0.32262585073222777,1.5665428154206498e-06,1.312354400944328e-10,9.869627714128987e-10,8.339256024033064e-05,2.085743572074799e-09,1.1596520289996351e-08,3.079451921505503e-13,1.9107797726372897e-06,1.989579563454883e-05,0.12132934224911664,8.055448680051962e-15,1.0253847955135098e-07,6.036228055584231e-05,0.0005554993324705761,1.7283885940041381e-09,2.5093000798212535e-15,4.071233666093343e-11,1.3623965266243018e-11,6.828168824138865e-10,8.607901003889952e-09,4.435614061861422e-14,3.843537271978326e-09,1.964178291908712e-11,5.6059497052058355e-12,4.9587933137185814e-14,3.3700683840303254e-09,4.942378250970665e-13,1.13935113718249e-07,1.434493875851278e-06,7.180418188705604e-09,4.301999888864808e-09,4.411886036151947e-08,1.0250505464911981e-09,2.623084520588526e-06,6.995653407205988e-12,0.000918483601142183,1.2342074181933041e-08,1.560283440839342e-08,4.0609418274559074e-19,3.9575530860522586e-07,0.00011470140942018883,4.51572087894725e-10,1.1178500817309567e-09,3.731034556726192e-07,3.1006870901111376e-16,7.439717209903522e-07,6.470185769738762e-10,8.194913496824635e-13,8.855260702643798e-07,5.662448091612859e-06,5.229136709093349e-08,3.3028934961527162e-09,6.213376657309746e-09,1.3082088549620388e-09,3.187623682749957e-06
6.0998207351046856e-05,0.18629664033270113,3.76,0.0,2.5951961277538512e-09,0.4495297374661305,0.3097511569172737,0.0,0.014508449765458478,0.5644858961924213,6.95561838796106e-09,1.6007998553565736e-08,2.0217998543718283e-15,1.2740724565009005e-16,0.0027005202399625547,6.661148904636774e-08,0.004120344031871882,0.1604048126707915,0.0005265198813637588,4.174357311589608e-05,0.008922879545719497,1.6143028337312714e-11,0.32262747288414356,1.5180018819521282e-06,1.2298438372361939e-10,9.378875523979393e-10,8.07404065791792e-05,1.9958150892774673e-09,1.1535308781693138e-08,2.925969420193461e-13,1.8807463150114445e-06,1.9835351063908913e-05,0.12118371910583794,7.688280569877082e-15,1.0111282466670425e-07,5.961795168432208e-05,0.0005554198155725433,1.7042145049106136e-09,2.392840357981043e-15,3.8715423571831797e-11,1.2956332112089928e-11,6.493054854212026e-10,8.467688049169813e-09,4.217400564471009e-14,3.6993697023437572e-09,1.9220700713346588e-11,5.485519870007758e-12,4.82140972690426e-14,3.29900787271121e-09,4.789895529084332e-13,1.1324981276535824e-07,1.4267969035243519e-06,7.063439987450928e-09,4.230927329158185e-09,4.214553662178237e-08,1.0081816442060612e-09,2.6094128766471993e-06,6.8792179018722965e-12,0.0009190900727948087,1.2318108044235347e-08,1.5535094537784868e-08,3.880894572287394e-19,3.8339067728602393e-07,0.00011291940428080422,4.374092075565537e-10,1.1004686838136936e-09,3.665972373620856e-07,3.0490806275799633e-16,7.351114670463493e-07,6.441994386383486e-10,8.096259272337432e-13,8.757566508251063e-07,5.575982098028257e-06,5.226712409082359e-08,3.297512850802942e-09,6.1951358919446535e-09,1.3068458070288727e-09,3.126461804596586e-06
6.104910724557739e-05,0.1862928411838873,3.76,0.0,2.5545897347691324e-09,0.44946564002296907,0.30978865461192745,0.0,0.014479532027543613,0.5644902583131977,6.862288155824187e-09,1.5695991199059702e-08,1.9937450090701186e-15,1.2566491523833012e-16,0.0026862540491464134,6.600118658318337e-08,0.00410366326347549,0.16055509930196876,0.000525298517963989,4.166016604622027e-05,0.008887903051509098,1.5827620027700264e-11,0.32262900932936256,1.4710629168066855e-06,1.1528933242892657e-10,8.913595803473039e-10,7.81783962126396e-05,1.9099123635315714e-09,1.147476244778597e-08,2.780471825667971e-13,1.8514220430222581e-06,1.977524862768976e-05,0.12103849493453485,7.340273439738552e-15,9.972921839277106e-08,5.888424076322912e-05,0.0005553406187799497,1.6807545018181742e-09,2.2820635248695283e-15,3.68196639957824e-11,1.232244686285408e-11,6.174885074190038e-10,8.33108605078159e-09,4.010247089427902e-14,3.560628697215961e-09,1.881221699508853e-11,5.368695005986157e-12,4.688686484550012e-14,3.2300864985156174e-09,4.642595339523703e-13,1.1257166957891675e-07,1.4192028111263405e-06,6.94872243350706e-09,4.161255927040343e-09,4.026400620391177e-08,9.916384336756897e-10,2.5958887523854706e-06,6.765092730181129e-12,0.0009196861591250786,1.2294271395094342e-08,1.5468054319257386e-08,3.709244442281627e-19,3.7143887556867525e-07,0.00011116850664859244,4.2372102164921617e-10,1.0833909799502955e-09,3.602192334026208e-07,2.998498104208412e-16,7.263577715631464e-07,6.414094768905452e-10,7.998807975308417e-13,8.66086265416057e-07,5.490968061753772e-06,5.2243769142360335e-08,3.292187811634671e-09,6.177191638384493e-09,1.3054887804234393e-09,3.0664790675944797e-06
6.110000714010792e-05,0.18628906306950455,3.76,0.0,2.5150106802996103e-09,0.44940179670681407,0.3098257963952474,0.0,0.014450780724335326,0.5644945714651225,6.770416246847354e-09,1.5395780153056462e-08,1.966293155673857e-15,1.239533386363881e-16,0.002672143578130869,6.540528633241287e-08,0.004087183372433664,0.16070491483539553,0.0005240866841964789,4.1577213693244576e-05,0.00885322189879685,1.552412040977352e-11,0.3226304632992586,1.4256700490506562e-06,1.0811049937841826e-10,8.472407957875999e-10,7.570328890708534e-05,1.8278476032493763e-09,1.1414872033907684e-08,2.6425253459891776e-13,1.8227815629845741e-06,1.9715489532733682e-05,0.12089366836379851,7.010310632292981e-15,9.838620343191332e-08,5.816097345649361e-05,0.0005552617359902536,1.657983826902803e-09,2.1766783307490353e-15,3.501976846629009e-11,1.1720550825459877e-11,5.872777551801448e-10,8.197945485725954e-09,3.8135765148589696e-14,3.4271097700026348e-09,1.8415798137072513e-11,5.255322513775665e-12,4.5604418487797924e-14,3.1632277154163476e-09,4.5002908687377745e-13,1.1190058395052405e-07,1.4117092330756086e-06,6.836210147226923e-09,4.092950264401295e-09,3.846982432971077e-08,9.754131485027868e-10,2.582510109479463e-06,6.653219210205724e-12,0.0009202720341530459,1.2270564639039679e-08,1.5401704575815244e-08,3.545583752019602e-19,3.598853200813523e-07,0.0001094481080916271,4.1049069400566406e-10,1.0666110252313866e-09,3.5396661529771815e-07,2.9489135136054475e-16,7.177093375523958e-07,6.38648308056946e-10,7.902544647256264e-13,8.565141257146913e-07,5.407379559745742e-06,5.222126883600402e-08,3.286917714509366e-09,6.1595351686259726e-09,1.3041378802660315e-09,3.007652594040422e-06
6.115090703463845e-05,0.1862853057615738,3.76,0.0,2.4764193851861864e-09,0.449338202741099,0.3098625870486528,0.0,0.014422195953120201,0.5644988365480532,6.6799758549505765e-09,1.5106801931750734e-08,1.939426815749637e-15,1.2227181698536436e-16,0.002658186625804551,6.482334711988595e-08,0.004070900527473042,0.16085426206072273,0.000522884261326002,4.1494717420269716e-05,0.008818833608524437,1.5231960170626903e-11,0.3226318379011743,1.3817694641895283e-06,1.0141109541418551e-10,8.054009499484607e-10,7.331196714469654e-05,1.7494422046820703e-09,1.1355628416327521e-08,2.5117208382543014e-13,1.7948007641482303e-06,1.9656074802541236e-05,0.12074923799831719,6.6973472910053736e-15,9.708237710403248e-08,5.7447978616592046e-05,0.000555183161301307,1.6358786503705071e-09,2.076409266559786e-15,3.331073333510737e-11,1.1148979900889785e-11,5.585897639162345e-10,8.06812507348999e-09,3.626842810383933e-14,3.2986161390970526e-09,1.8030939960810817e-11,5.145258130640016e-12,4.436502032991691e-14,3.0983581662887938e-09,4.3628024113320416e-13,1.1123645749243436e-07,1.404313893680291e-06,6.7258496174870425e-09,4.025976169853134e-09,3.675877026187545e-08,9.59498269129038e-10,2.5692749381332227e-06,6.543540730146112e-12,0.0009208478686754196,1.2246988114978345e-08,1.533603624850924e-08,3.3895254795816796e-19,3.487159716467053e-07,0.00010775761326862031,3.977020194613656e-10,1.0501230026518521e-09,3.478366175229066e-07,2.900301768094539e-16,7.091648840939106e-07,6.359155534381093e-10,7.807454523797671e-13,8.470394439438679e-07,5.325190669418202e-06,5.2199591078635855e-08,3.281701902157516e-09,6.1421580835804545e-09,1.3027932050115314e-09,2.9499599550355176e-06
6.120180692916898e-05,0.1862815690352877,3.76,0.0,2.438778283180177e-09,0.4492748535051967,0.3098990312736134,0.0,0.014393777745942552,0.5645030544412629,6.590940759743724e-09,1.4828522991319886e-08,1.913129138642677e-15,1.2061967134175356e-16,0.0026443810238020254,6.425494310518211e-08,0.0040548109958313625,0.16100314375970487,0.0005216911325853334,4.141267836084582e-05,0.00878473568946708,1.495060030408713e-11,0.3226331361233685,1.3393093244971007e-06,9.515709293129803e-11,7.657171439874509e-10,7.10014312556595e-05,1.6745262764003827e-09,1.1297022601436714e-08,2.387672278630323e-13,1.7674567417450562e-06,1.9597005285827527e-05,0.1206052024203418,6.40040535769719e-15,9.58163891848106e-08,5.6745088224255666e-05,0.0005551048890036456,1.61441603355101e-09,1.9809957762284825e-15,3.1687824778727293e-11,1.0606159399506311e-11,5.313455356910081e-10,7.941491248084366e-09,3.449529210921942e-14,3.174958437894422e-09,1.765716580535656e-11,5.038365746005903e-12,4.316700914640443e-14,3.0354075237850677e-09,4.229957067587889e-13,1.1057919358968173e-07,1.3970146023242198e-06,6.617589112497168e-09,3.9603006567593646e-09,3.5126835559970945e-08,9.43886511823151e-10,2.556181256897059e-06,6.436002647093895e-12,0.0009214138303274772,1.2223542099308888e-08,1.5271040395329984e-08,3.2407020525680493e-19,3.3791731388655296e-07,0.00010609643963214084,3.8533939894118633e-10,1.033921220256716e-09,3.418265355668964e-07,2.852638651749903e-16,7.007231461293964e-07,6.332108392333009e-10,7.713523031139063e-13,8.376614330670836e-07,5.244375959766146e-06,5.21787050395484e-08,3.2765397242252182e-09,6.1250522994369005e-09,1.301454846717668e-09,2.8933791614609323e-06
6.125270682369951e-05,0.186277852668965,3.76,0.0,2.4020516988959816e-09,0.44921174452854074,0.3099351336932129,0.0,0.014365526072883356,0.5645072260040039,6.503285311068663e-09,1.4560438022527472e-08,1.8873838738903137e-15,1.1899624254871803e-16,0.0026307246361814834,6.369966320483487e-08,0.004038911140159454,0.16115156270553382,0.0005205071831355299,4.133109742996625e-05,0.008750925640442392,1.4679530381069198e-11,0.3226343608397608,1.2982396925792423e-06,8.93170090922465e-11,7.280733965087805e-10,6.876879475071618e-05,1.6029381901288324e-09,1.1239045724439257e-08,2.2700153810236096e-13,1.7407277250178114e-06,1.9538281664732938e-05,0.12046156019109121,6.118568887175858e-15,9.458693983271183e-08,5.605213732914427e-05,0.0005550269135730738,1.5935738938373176e-09,1.890191234428148e-15,3.0146563751463414e-11,1.009059886968166e-11,5.054702929814385e-10,7.817917668132213e-09,3.281146577873261e-14,3.0559544356913596e-09,1.729402474497009e-11,4.934516435415285e-12,4.200879548691386e-14,2.974308340837222e-09,4.1015884905450266e-13,1.0992869735431344e-07,1.3898092489578696e-06,6.511378596160975e-09,3.895891865268861e-09,3.357021297526771e-08,9.28570818324652e-10,2.5432271124703546e-06,6.330552188284934e-12,0.0009219700836439491,1.2200226808925528e-08,1.5206708190340484e-08,3.098764395105135e-19,3.274763327092478e-07,0.00010446401711850907,3.733878155463226e-10,1.0180001082621974e-09,3.3593374384300455e-07,2.8059007762893973e-16,6.923828742590777e-07,6.305337965206924e-10,7.620735783998601e-13,8.283793069766237e-07,5.164910482589494e-06,5.215858109871453e-08,3.27143053731157e-09,6.108210033910917e-09,1.3001228913056408e-09,2.8378886551465663e-06
6.130360671823004e-05,0.18627415644400575,3.76,0.0,2.366205734201998e-09,0.44914887148497984,0.30997089885368084,0.0,0.01433744084516967,0.5645113520760531,6.416984414036063e-09,1.4302068348382385e-08,1.8621753471583738e-15,1.1740089080914502e-16,0.0026172153590916184,6.315711053854548e-08,0.004023197415534285,0.16129952166220893,0.0005193323000270436,4.124997533468619e-05,0.008717400952423142,1.4418266921835936e-11,0.3226355148144781,1.2585124580351957e-06,8.386170673793874e-11,6.92360237567866e-10,6.661127984561951e-05,1.5345241562371179e-09,1.1181689048179417e-08,2.1584064210931024e-13,1.7145930098939349e-06,1.9479904462702438e-05,0.12031830985209951,5.850979724863225e-15,9.339277760145314e-08,5.536896399148526e-05,0.0005549492296640082,1.5733309709730295e-09,1.8037621538309546e-15,2.868271178827789e-11,9.60088752492113e-12,4.808932460837772e-10,7.697284760938982e-09,3.121232010994877e-14,2.9414287690604617e-09,1.6941089933527366e-11,4.833587961035648e-12,4.088885779425634e-14,2.914995910099375e-09,3.977536631571636e-13,1.0928487558153942e-07,1.3826957998729702e-06,6.4071696495541755e-09,3.8327190080376835e-09,3.2085285948487014e-08,9.135443460828441e-10,2.5304105794716266e-06,6.227138361163242e-12,0.0009225167901188738,1.2177042404095842e-08,1.5143030924409008e-08,2.9633810493010764e-19,3.173804966413296e-07,0.00010285978787504759,3.61832811630162e-10,1.0023542162192283e-09,3.301556827343473e-07,2.7600655441167745e-16,6.841428345411765e-07,6.278840613035926e-10,7.529078583098348e-13,8.191922806748307e-07,5.0867697637793566e-06,5.213919079724032e-08,3.266373704997728e-09,6.091623794018348e-09,1.2987974188286194e-09,2.7834673002278774e-06
6.135450661276057e-05,0.18627048014484587,3.76,0.0,2.3312081623965734e-09,0.44908623018736166,0.31000633122588844,0.0,0.014309521918135153,0.5645154334782401,6.332013514560016e-09,1.4052960418142714e-08,1.8374884376742658e-15,1.1583299400131433e-16,0.0026038511204313254,6.262690189753242e-08,0.004007666366576456,0.16144702338394526,0.0005181663721616669,4.1169312583680983e-05,0.008684159110544437,1.4166351869340738e-11,0.3226366007062159,1.220081267084602e-06,7.876421149934647e-11,6.584743274954922e-10,6.452621316937659e-05,1.469137822434517e-09,1.1124943962598432e-08,2.0525209538051383e-13,1.6890328959899569e-06,1.942187405204566e-05,0.12017544992650751,5.596833561037879e-15,9.223269753447972e-08,5.4695409224674245e-05,0.0005548718321026565,1.5536667944237433e-09,1.7214876090519027e-15,2.729225762619536e-11,9.135690003922822e-12,4.5754737374203864e-10,7.579479297765946e-09,2.9693472948661075e-14,2.8312126833086527e-09,1.6597957067730634e-11,4.735464855768751e-12,3.9805740527706786e-14,2.857408131710543e-09,3.8576474630118134e-13,1.0864763670767439e-07,1.3756722937413588e-06,6.3049153973401945e-09,3.770752319366105e-09,3.066861867660423e-08,8.988004590898712e-10,2.5177297602108278e-06,6.125711871432012e-12,0.0009230541082644404,1.2153988991177544e-08,1.5080000003890998e-08,2.8342370848237134e-19,3.0761773796678657e-07,0.00010128320601032855,3.506604668563088e-10,9.869782104090476e-10,3.24489828998657e-07,2.7151111096953904e-16,6.76001808294185e-07,6.252612744144149e-10,7.43853741150084e-13,8.100995704486931e-07,5.009929794706394e-06,5.21205067899146e-08,3.2613685978669016e-09,6.0752863643985444e-09,1.2974785037083653e-09,2.7300943746862776e-06
