Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18)
3.682828107009702e-08,0.41882707677408615,3.76,0.0,0.9507811618023663,0.9995247013917985,3.2983027203484463e-09,0.0,8.612759317989799e-09,1.2369543392077626e-05,1.1627748005879703e-05,4.397594702647563e-07,1.2255053301676188e-12,1.0640199449002108e-13,5.628112141391822e-07,5.181254260387141e-07,8.218760325745725e-08,1.293921424049678e-07,3.1635401499259895e-07,3.980530725868594e-08,9.391227597308233e-09,7.571388338114907e-10,4.4126052553634106e-10,2.343086184790582e-13,5.14859504082375e-15,1.2722800378550383e-16,2.8512183451223622e-08,6.508141783596712e-15,4.9678176323169315e-12,1.2112989003659043e-19,4.010845828645675e-10,1.2480746187601863e-10,2.789048325574514e-11,9.093892714897466e-16,4.085138021110574e-13,4.636744453915713e-11,0.00047431789062951727,7.744282860037724e-15,7.367172674441588e-23,1.2591107917457087e-14,2.056208160486531e-16,1.0680403286895837e-15,3.3859062240975176e-14,1.534326944881114e-19,4.4024338229000493e-23,6.448963424389721e-21,3.0777374483610154e-21,4.2700063652974424e-26,4.725833232849818e-18,4.195776684687244e-17,4.7589329860303326e-20,1.8090787162422287e-09,6.585546094291773e-17,5.171123087619383e-18,7.094323478384919e-19,1.4305155778775052e-18,6.28442797758268e-17,1.1990408903511721e-20,1.2805722934161415e-20,3.5290687078450835e-17,6.7571668277655715e-12,4.963812705950307e-30,6.257846864197064e-16,1.2634342646369737e-20,7.328375377600521e-19,1.2506403255329364e-27,9.120624441055404e-29,3.5507560742291777e-25,1.4891833263214314e-25,3.664617912705952e-12,9.7692544664255e-32,1.7013364762368136e-28,3.705693956464505e-25,5.378472705123188e-23,3.150531943684093e-09,7.095953015951768e-20,2.0894391884159714e-22,1.4122225462874059e-11,8.080539563457295e-10,4.0596879407591296e-14,1.0826127591783671e-27,8.493268604806133e-24,1.519894235109022e-23,2.571800962067016e-18,1.9312493115233167e-16
3.8173503842281415e-08,0.4188271105609599,3.76,0.0,0.9507806857376024,0.9995246407972208,3.739318929163907e-09,0.0,9.4131955257909e-09,1.2828044108973867e-05,1.2028668550720114e-05,4.6611168172400395e-07,1.2894978264652512e-12,1.1009097143246681e-13,6.014748440854451e-07,5.521831950760012e-07,8.909190411283103e-08,1.42521070807002e-07,3.2815049705911066e-07,4.295254045857693e-08,1.0385767993588387e-08,8.157029808765206e-10,4.804200093348672e-10,2.6798076414576425e-13,5.857770275357598e-15,1.4373177375619352e-16,2.9553544930431766e-08,7.303278565112121e-15,5.269621953074996e-12,1.377063080955935e-19,4.3048018434467246e-10,1.3412968884734674e-10,3.1014078068475135e-11,1.0184933978844191e-15,4.384296923873153e-13,5.2395841602294436e-11,0.0004743178620178596,8.104063326018716e-15,8.447499835719711e-23,1.4181578901242602e-14,2.320404854964371e-16,1.2247210716870198e-15,3.690458028641747e-14,1.7721287870607583e-19,4.953042864280212e-23,7.534557497398154e-21,3.666963742740796e-21,4.8793265381972715e-26,5.494295242834284e-18,4.3503890222161135e-17,5.626846011010151e-20,1.939820726683813e-09,7.298255306212779e-17,5.943359879780394e-18,8.002246678632524e-19,1.609024701436648e-18,6.86081980102697e-17,1.4108081073337607e-20,1.627055702335404e-20,3.7163407212805264e-17,7.002020178286351e-12,5.6017472223296496e-30,7.264842443758994e-16,1.4250035433087346e-20,8.720359328607465e-19,1.455233362044626e-27,1.151519423677008e-28,4.143861456159565e-25,1.8562604018500923e-25,3.792104922255967e-12,1.219176601291361e-31,2.194994496209653e-28,4.417781483611304e-25,6.215077019731174e-23,3.445289997388963e-09,8.38883123235941e-20,2.528689691767234e-22,1.547534472666404e-11,8.65591655805359e-10,4.591449619469513e-14,1.3387757397379834e-27,9.70835750618543e-24,1.7946114130893034e-23,2.9273508417857344e-18,2.1718738276517605e-16
3.951872661446581e-08,0.41882714440059143,3.76,0.0,0.9507802085701269,0.9995245784916922,4.2205132394680905e-09,0.0,1.0254423191926361e-08,1.3287245969263288e-05,1.2427976522540488e-05,4.935616818308962e-07,1.35379985281222e-12,1.1376523412846025e-13,6.412031947168357e-07,5.870315550379769e-07,9.639120069505998e-08,1.5645168607498492e-07,3.3997160229661705e-07,4.619879400710648e-08,1.1444128710962533e-08,8.770900886425297e-10,5.219085408741824e-10,3.0554854882038336e-13,6.648689683308465e-15,1.6182658038719382e-16,3.059490455697565e-08,8.16844603781219e-15,5.584093604749109e-12,1.5595601129087625e-19,4.6088382391696813e-10,1.4379216412620983e-10,3.4359197427613525e-11,1.1380866696513354e-15,4.693557868091779e-13,5.899239267209055e-11,0.0004743178325958158,8.468938686660294e-15,9.642404816371884e-23,1.5919073251629015e-14,2.609563857275838e-16,1.3989770770386389e-15,4.013449378352861e-14,2.0379826982091962e-19,5.552729090151217e-23,8.768196125997352e-21,4.343626828144406e-21,5.566727788642598e-26,6.3583468399666775e-18,4.505057471885675e-17,6.615048340528401e-20,2.074850037669389e-09,8.058080139721605e-17,6.797105000799322e-18,8.994151409216957e-19,1.8025574775343614e-18,7.48433462443022e-17,1.649914498178256e-20,2.052128831219883e-20,3.906532359986473e-17,7.245888665079114e-12,6.2988911994991844e-30,8.396728798337643e-16,1.601373622896818e-20,1.0320588959875798e-18,1.6849901115965562e-27,1.4421307067616906e-28,4.808789033719829e-25,2.297356817493729e-25,3.919079114564069e-12,1.510550221660321e-31,2.8081418596728502e-28,5.23409079766191e-25,7.161288044157162e-23,3.75392635448795e-09,9.864457301703251e-20,3.0395218270896854e-22,1.6915608158058482e-11,9.246237820318973e-10,5.1761373159521456e-14,1.6432644665598112e-27,1.1057302079871216e-23,2.109475184380535e-23,3.3184070392344767e-18,2.434310380860792e-16
4.08639493866502e-08,0.41882717829419747,3.76,0.0,0.9507797302669635,0.9995245144790282,4.743889374378389e-09,0.0,1.1136722846232221e-08,1.3747168821808872e-05,1.2825678369718241e-05,5.22142249020447e-07,1.4183632265047896e-12,1.1742483108700062e-13,6.819768633275301e-07,6.226470481091162e-07,1.0409614189882467e-07,1.7120107215557943e-07,3.518180069642072e-07,4.954135477516474e-08,1.2567785554588588e-08,9.413979440296292e-10,5.658225044666524e-10,3.473615203625853e-13,7.529538242120614e-15,1.8162346389233222e-16,3.1636263086925235e-08,9.108136006506835e-15,5.911626918046511e-12,1.76000066025771e-19,4.92292414055214e-10,1.5379551518429434e-10,3.7932970389243363e-11,1.2690592059429439e-15,5.012874906876074e-13,6.619016172292508e-11,0.00047431780236079676,8.838885956117587e-15,1.096010609164951e-22,1.781317835584873e-14,2.9253576553032993e-16,1.5922681124963254e-15,4.3557173169001525e-14,2.334321386233217e-19,6.204487517844336e-23,1.0165889138655386e-20,5.117373145056317e-21,6.341342531054506e-26,7.326772512054925e-18,4.6597842981965184e-17,7.735169628756466e-20,2.2141400569971535e-09,8.866205995121322e-17,7.737581920965242e-18,1.0075473060965013e-18,2.011799190740118e-18,8.158883994339419e-17,1.9186433096454298e-20,2.5702946601761153e-20,4.099627696824718e-17,7.48877622931839e-12,7.059083859471812e-30,9.664838468234023e-16,1.793463962558133e-20,1.2152513104854518e-18,1.9421039819047375e-27,1.792535027636425e-28,5.551087507166054e-25,2.82442112056711e-25,4.045542539752188e-12,1.859016158759914e-31,3.5644735356112465e-28,6.1654004786313495e-25,8.229755207693383e-23,4.0763544648551125e-09,1.1541830753775218e-19,3.6303460073749077e-22,1.844578943922103e-11,9.851066057681534e-10,5.817416292659878e-14,2.003036839118918e-27,1.2551206376786887e-23,2.469126741927728e-23,3.747403247677231e-18,2.7199424978141535e-16
4.220917215883459e-08,0.41882721224295866,3.76,0.0,0.9507792507958627,0.9995244487630515,5.3114639090979265e-09,0.0,1.2060339485958799e-08,1.4207831979341905e-05,1.3221780514032045e-05,5.518854316605691e-07,1.4831438439420982e-12,1.2106981146995155e-13,7.237767120221235e-07,6.590067537747658e-07,1.1221718326933173e-07,1.8678581704033763e-07,3.636903748927533e-07,5.297754868958558e-08,1.3758172623109799e-08,1.0087264215427217e-09,6.122611111775667e-10,3.937916104956066e-13,8.50920612893483e-15,2.0323888249939167e-16,3.2677621311803004e-08,1.0127107779716252e-14,6.252607523805909e-12,1.9796571444049347e-19,5.247028803181786e-10,1.6414038878147067e-10,4.1742482114130485e-11,1.412370416323033e-15,5.342202312708752e-13,7.402283940116738e-11,0.00047431777131659185,9.213882265849865e-15,1.2409232736252357e-22,1.9873898045114198e-14,3.269534313733943e-16,1.8061404847953783e-15,4.718139120354285e-14,2.663727576324289e-19,6.911455444289242e-23,1.1744985730487428e-20,5.9986133911257174e-21,7.213206025990857e-26,8.40893615276717e-18,4.8145718181881713e-17,8.999486379702526e-20,2.3576643189474202e-09,9.723791861665296e-17,8.770136594018374e-18,1.125191871274208e-18,2.237439425580011e-18,8.888613421068472e-17,2.219364281281274e-20,3.1981330914184595e-20,4.295612061850173e-17,7.730686795781134e-12,7.886356350707261e-30,1.1081194770279908e-15,2.0022347655331786e-20,1.4241428819765892e-18,2.228895792179878e-27,2.212481113111589e-28,6.376492248995784e-25,3.450911368255801e-25,4.1714972394896365e-12,2.273555482664781e-31,4.491452281728853e-28,7.223163847506852e-25,9.434452017707678e-23,4.412472250023557e-09,1.34412859669243e-19,4.310179390607008e-22,2.006865837489355e-11,1.0469973963155093e-09,6.519093211243072e-14,2.4257613660733725e-27,1.4201828589552457e-23,2.87861962371701e-23,4.216884619984033e-18,3.030211266087125e-16
4.3554394931018984e-08,0.41882724624802087,3.76,0.0,0.95077877012529,0.9995243813475978,5.925264577733517e-09,0.0,1.3025484433307579e-08,1.4669254225671647e-05,1.3616289350795771e-05,5.828225576164516e-07,1.5481013426850494e-12,1.2470022501897446e-13,7.665838643519059e-07,6.960882769761044e-07,1.207645896234505e-07,2.0322202317781487e-07,3.755893576547823e-07,5.65047439578687e-08,1.5016683000208108e-08,1.0791772304223055e-09,6.613263364318491e-10,4.452339248144879e-13,9.597334700619071e-15,2.26794835302588e-16,3.37189800592817e-08,1.1230406135388836e-14,6.607412457752312e-12,2.219865342743514e-19,5.581121613887586e-10,1.74827450602113e-10,4.5794774081648485e-11,1.569052726533736e-15,5.681494576817841e-13,8.25247156925226e-11,0.00047431773946792394,9.593904864399338e-15,1.3998847442014374e-22,2.2111658088489883e-14,3.643918769632698e-16,2.042230273344445e-15,5.10163307664466e-14,3.02893998885477e-19,7.676919689767024e-23,1.3524260472498178e-20,6.998567857112866e-21,8.193325519957294e-26,9.614806869782067e-18,4.96942240063478e-17,1.0420929891563841e-19,2.5053964837950018e-09,1.0631970863762604e-16,9.900234308504212e-18,1.2529480229804418e-18,2.48017160431599e-18,9.677908868960821e-17,2.55453217472207e-20,3.954512763266473e-20,4.4944717878865504e-17,7.971624272923272e-12,8.784941031057013e-30,1.2658534424937177e-15,2.228688702015347e-20,1.6614569817509556e-18,2.5478190528711485e-27,2.7129313629471807e-28,7.290921751004852e-25,4.191942192168128e-25,4.2969452470358636e-12,2.7642593318004636e-31,5.620778461309534e-28,8.419523948854959e-25,1.0790795807995385e-22,4.762163429959493e-09,1.558454567758691e-19,5.0886593044052e-22,2.1786982084116742e-11,1.1102543997754533e-09,7.285117155737654e-14,2.9198616271587843e-27,1.602160240674164e-23,3.343447290907577e-23,4.729509949442466e-18,3.3666158654875877e-16
4.4899617703203377e-08,0.4188272803104957,3.76,0.0,0.9507782882244168,0.9995243122365228,6.587328668948104e-09,0.0,1.403233710299297e-08,1.5131453823531233e-05,1.4009211248991215e-05,6.149842444114311e-07,1.6131987915796777e-12,1.2831612198871172e-13,8.103797019929374e-07,7.338697365247664e-07,1.2974843763781904e-07,2.205253177105527e-07,3.875155947321862e-07,6.012035348113222e-08,1.634466943643143e-08,1.152853676068394e-09,7.131228584168341e-10,5.021075237258344e-13,1.0804364177985382e-14,2.524189802425584e-16,3.476034019384457e-08,1.2423379998124726e-14,6.976410274065477e-12,2.4820259257750617e-19,5.92517209115592e-10,1.8585738489642282e-10,5.0096844302867775e-11,1.7402153569259208e-15,6.030706408556935e-13,9.173065322991842e-11,0.0004743177068136971,9.978931117173214e-15,1.573847078567959e-22,2.453731106261049e-14,4.0504140285826144e-16,2.302266577703288e-15,5.507159222006881e-14,3.4328593588907377e-19,8.504324031426756e-23,1.552400365502044e-20,8.129314018216994e-21,9.293753531146985e-26,1.095498512768353e-17,5.124338465448186e-17,1.2013093572881362e-19,2.657310337322317e-09,1.1591850804203852e-16,1.113345660642709e-17,1.3914447650444708e-18,2.74069254268419e-18,1.053140325950304e-16,2.92668526432759e-20,4.860815353631003e-20,4.69619401115343e-17,8.211592553247551e-12,9.75928095668713e-30,1.4410329953249199e-15,2.4738726673491105e-20,1.930119622721031e-18,2.901465466782332e-27,3.306172366157175e-28,8.300474031450837e-25,5.06444296870331e-25,4.421888587283611e-12,3.3424352404541455e-31,6.988905038560483e-28,9.767328086934819e-25,1.2315775593549897e-22,5.125298765816277e-09,1.7994774755491844e-19,5.976055595952583e-22,2.360352614701159e-11,1.1748368177154179e-09,8.119580637379582e-14,3.494561818035651e-27,1.8023658721267856e-23,3.8695721609393546e-23,5.2880536164876386e-18,3.730714000258612e-16
4.624484047538777e-08,0.4188273144314615,3.76,0.0,0.9507778050631107,0.9995242414336941,7.299701505849413e-09,0.0,1.5081046684492668e-08,1.5594448522882802e-05,1.4400552551399791e-05,6.484004098089356e-07,1.6784024064216688e-12,1.3191755308544014e-13,8.551458614653741e-07,7.723297537710538e-07,1.3917861840435828e-07,2.387108625377587e-07,3.9946971368179993e-07,6.38218366330751e-08,1.774344502144373e-08,1.2298604351429036e-09,7.677579973417418e-10,5.648561928797646e-13,1.2141583028841857e-14,2.8024474733944366e-16,3.580170261740949e-08,1.3711701828205347e-14,7.359961165379883e-12,2.7676059342662333e-19,6.279149885570186e-10,1.9723089412668745e-10,5.465564753280773e-11,1.9270481485259885e-15,6.389792734793289e-13,1.0167606122890388e-10,0.00047431767335469793,1.0368938506220035e-14,1.7638106742775664e-22,2.7162140621600874e-14,4.49100226410296e-16,2.588074775014838e-15,5.93572003570807e-14,3.8785544895049555e-19,9.397276823891825e-23,1.7766116077706727e-20,9.403836399862579e-21,1.052766541668119e-25,1.2440729185866391e-17,5.279322483254617e-17,1.3790239654820105e-19,2.8133797903331546e-09,1.260451470468825e-16,1.2475498268632985e-17,1.5413422848731313e-18,3.0197020232231117e-18,1.1453982924842028e-16,3.3384437978166393e-20,5.941172466527011e-20,4.900766511862156e-17,8.450595513508902e-12,1.081403956833006e-29,1.6350811798938019e-15,2.7388795737452427e-20,2.2332685543108514e-18,3.29257065471269e-27,4.0059325969180794e-28,9.411423016399283e-25,6.087327737732135e-25,4.546329276800335e-12,4.020721388416489e-31,8.637601191859733e-28,1.128014192257684e-24,1.4028088304195953e-22,5.50173722390958e-09,2.0696634118323088e-19,6.983281922295451e-22,2.5521055707878936e-11,1.2407047862889107e-09,9.026720580961741e-14,4.159933358830465e-27,2.022184777148698e-23,4.4634561500689076e-23,5.89540730681566e-18,4.1241222368536416e-16
4.759006324757216e-08,0.41882734861196347,3.76,0.0,0.9507773206119245,0.9995241689429888,8.06443500573334e-09,0.0,1.6171733743414882e-08,1.6058255569563167e-05,1.4790319574733027e-05,6.831002826983904e-07,1.743681288936569e-12,1.3550456941083793e-13,9.008642308934233e-07,8.11447441519392e-07,1.4906483995369072e-07,2.5779336420512815e-07,4.1145233029887947e-07,6.76067005250842e-08,1.9214283846859233e-08,1.3103033437149923e-09,8.253416555864736e-10,6.339492018014419e-13,1.3621179038187402e-14,3.1041144731940926e-16,3.6843068269917904e-08,1.5101387720174928e-14,7.758417087581224e-12,3.0781401981594406e-19,6.643024780272482e-10,2.0894869861839782e-10,5.947809548185392e-11,2.1308254316352838e-15,6.758708699303526e-13,1.1239687003604191e-10,0.0004743176390956561,1.0763904630008605e-14,1.9708269441586144e-22,2.999786519271613e-14,4.96774582345808e-16,2.9015797838743493e-15,6.388361094459734e-14,4.369268331623515e-19,1.0359558804408404e-22,2.0274208381481574e-20,1.0836078727208862e-20,1.1909441371066166e-25,1.408398179420906e-17,5.4343769751458887e-17,1.5767305324173818e-19,2.9735788781670103e-09,1.3671021343927084e-16,1.3932164366265902e-17,1.7033333461211713e-18,3.317902385805516e-18,1.245079396119242e-16,3.7925084341123603e-20,7.222715141448592e-20,5.108177586283031e-17,8.688637014681677e-12,1.195411056613507e-29,1.849499013051274e-15,3.0248501737322665e-20,2.574262461665367e-18,3.724020107740223e-27,4.827507632516713e-28,1.063021490688279e-24,7.281677509312614e-25,4.670269323869164e-12,4.813209208267588e-31,1.0614568032365928e-27,1.2972263139026583e-24,1.5948283647124575e-22,5.891327065807643e-09,2.3716334658768975e-19,8.121905989630339e-22,2.7542336535988632e-11,1.3078193557799642e-09,1.0010919292764644e-13,4.926942546361688e-27,2.2630761801400796e-23,5.1320927722047594e-23,6.554581508606702e-18,4.548516252059933e-16
4.8935286019756553e-08,0.4188273828530151,3.76,0.0,0.9507768348420848,0.9995240947682998,8.883586316288251e-09,0.0,1.7304491745401737e-08,1.652289171419583e-05,1.5178518609762003e-05,7.191124142119645e-07,1.8090071873657618e-12,1.390772224106218e-13,9.475169468055719e-07,8.512023931866443e-07,1.5941662974674185e-07,2.7778708362237615e-07,4.234640487784998e-07,7.147250083237848e-08,2.0758421659753706e-08,1.3942891979260478e-09,8.859862587598384e-10,7.098820496102867e-13,1.5256292059412413e-14,3.4306437573402955e-16,3.788443812988969e-08,1.6598818211371983e-14,8.172121888330308e-12,3.4152326984789145e-19,7.016766691446152e-10,2.2101153621617898e-10,6.457105702633654e-11,2.3529099319627433e-15,7.137409662176712e-13,1.2392950628060434e-10,0.00047431760403793765,1.1163807203212864e-14,2.196001115959137e-22,3.305664111719025e-14,5.482788142229487e-16,3.244809331532639e-15,6.866171687546477e-14,4.908424084084925e-19,1.1395131081532562e-22,2.3073705024149542e-20,1.244099836778843e-20,1.3454752999990791e-25,1.5897397115135136e-17,5.589504512606123e-17,1.7959908296276818e-19,3.1378817602139667e-09,1.4792405793551847e-16,1.5509367378105344e-17,1.8781447068051713e-18,3.635998135120739e-18,1.3527248444232176e-16,4.2916586639756466e-20,8.735836058970941e-20,5.31841594588236e-17,8.925720901914626e-12,1.318462796631303e-29,2.0858676287035944e-15,3.33297491390735e-20,2.9566902555738542e-18,4.198855369018789e-27,5.787893271897651e-28,1.1963464540984644e-24,8.67093564670317e-25,4.793710728530673e-12,5.735574808094128e-31,1.2974110240716611e-27,1.4858734681850472e-24,1.8098917861676528e-22,6.29390686835764e-09,2.708169106876222e-19,9.404158753538643e-22,2.9670136045043125e-11,1.3761424705465416e-09,1.1076705409985489e-13,5.807499238033739e-27,2.526575833079161e-23,5.883040843162647e-23,7.268706795719384e-18,5.005630995185694e-16
5.0280508791940946e-08,0.41882741715559857,3.76,0.0,0.9507763477254814,0.9995240189135357,9.759216524743911e-09,0.0,1.8479388506112017e-08,1.6988373221296452e-05,1.5565155921445694e-05,7.564646890006643e-07,1.8743542769649122e-12,1.4263556382746895e-13,9.95086390974645e-07,8.91574672198309e-07,1.702433371348795e-07,2.9870584560955246e-07,4.3550546187489404e-07,7.541684225497006e-08,2.2377056506968522e-08,1.4819255666297973e-09,9.498066976840356e-10,7.931771968049829e-13,1.706106843440728e-14,3.7835491268496015e-16,3.892581321494476e-08,1.8210759798441852e-14,8.601411438289677e-12,3.7805578736096647e-19,7.400345668817841e-10,2.334201619444796e-10,6.994135841826887e-11,2.5947567090420663e-15,7.525851199224692e-13,1.363108686183651e-10,0.00047431756818122937,1.15686240564936e-14,2.4404951562002154e-22,3.6351065257243176e-14,6.038354570314552e-16,3.619897221364468e-15,7.37028539380773e-14,5.499631307606679e-19,1.2508143306224232e-22,2.6191952984616037e-20,1.4234623064782257e-20,1.518065459120166e-25,1.7894367840613097e-17,5.744707717585577e-17,2.0384351848444255e-19,3.3062627194300554e-09,1.596967995205744e-16,1.7213124373461754e-17,2.066538561849499e-18,3.974695564815379e-18,1.4689030471667792e-16,4.838751218775234e-20,1.0514464468997721e-19,5.5314706386159817e-17,9.1618510046171e-12,1.4510976332445085e-29,2.3458503832557457e-15,3.6644958174812145e-20,3.384380438800451e-18,4.7202804472788304e-27,6.905926935109213e-28,1.341795175953347e-24,1.0281117013990631e-24,4.916655482623938e-12,6.805219678638899e-31,1.5777867576083183e-27,1.695535757905566e-24,2.0504716606217535e-22,6.709306477546121e-09,3.0822175446368084e-19,1.0842942598723372e-21,3.190722427241191e-11,1.4456369493677942e-09,1.222875483164146e-13,6.814506553270322e-27,2.81429841298112e-23,6.724459834687397e-23,8.041034904192873e-18,5.497260768239085e-16
