Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188)
1.9597349497676852e-09,0.6111871196430945,3.76,0.0,0.8983223071691592,0.9995348457751826,1.0175901105299558e-14,0.0,7.649376798325009e-13,3.896272346756706e-07,3.8891810258311925e-07,1.0342475204217721e-08,4.356688959709222e-15,1.009212028667192e-14,7.052448925429368e-10,7.019599017902747e-10,1.188950839592706e-09,5.874002064610368e-12,1.034097193483616e-08,5.613291210995572e-12,1.4948833485578965e-12,8.030207456639109e-13,3.9589639238261753e-13,2.0991745863471203e-19,9.994060678177887e-19,4.15269908014413e-21,1.186735920329008e-09,5.104103060348073e-19,5.199425136370145e-14,4.177020838056335e-25,1.010164661070854e-12,1.3850229495550096e-13,2.0722520607615308e-17,2.5990185733901606e-19,3.2536045288316536e-16,1.2821390339397006e-14,0.0004651431731911511,1.3929120972953055e-16,2.7979613929983286e-28,2.9590859830591453e-19,4.428467609348877e-21,1.192712237298302e-20,3.322187704203526e-19,1.7423168963065168e-25,1.2184166023212007e-29
2.0066912095779845e-09,0.6111871206546051,3.76,0.0,0.8983222975571095,0.9995346739720213,1.1041318331079927e-14,0.0,8.118937609712402e-13,3.989629206017142e-07,3.982194084503869e-07,1.0590369733599165e-08,4.608196191595535e-15,1.0449646180500478e-14,7.393558750230578e-10,7.358327049421054e-10,1.2175481316800108e-09,6.30534050402102e-12,1.0588727095491744e-08,6.0189042789308396e-12,1.5774102963003459e-12,8.416201302860739e-13,4.1555218405055777e-13,2.306829609563215e-19,1.0502318371516111e-18,4.457621769704487e-21,1.215170547518375e-09,5.410720573483372e-19,5.4060826904240145e-14,4.580130873709977e-25,1.0591202608520367e-12,1.4521828251937328e-13,2.2247528955206682e-17,2.733064280744338e-19,3.434868522698591e-16,1.3445425377260381e-14,0.00046531469414656644,1.4335848872507074e-16,3.040244417685716e-28,3.176579219548987e-19,4.754498621423362e-21,1.2820638534182754e-20,3.566653156463751e-19,1.9130754970120591e-25,1.340332211937824e-29
2.0536474693882837e-09,0.6111871216661175,3.76,0.0,0.8983222879450502,0.9995345247025486,1.1959275530968405e-14,0.0,8.606551431211971e-13,4.0829860822953063e-07,4.0751990231478757e-07,1.0838272643452613e-08,4.867611411076285e-15,1.0809198759863712e-14,7.742681707084492e-10,7.704956267774678e-10,1.2461531803332163e-09,6.757241604158727e-12,1.0836482317531552e-08,6.443238684130861e-12,1.6626016513877849e-12,8.811095566526095e-13,4.3569946978645473e-13,2.5295027865995623e-19,1.102428653017597e-18,4.777113365744567e-21,1.2436051664084384e-09,5.728804124095159e-19,5.615050035211634e-14,5.011220639595021e-25,1.1092327487336217e-12,1.5209324804995545e-13,2.3845554684506345e-17,2.870843806117052e-19,3.621223918803466e-16,1.4084460367831822e-14,0.0004654636805989235,1.4742978891815125e-16,3.297545740289512e-28,3.404460969165685e-19,5.096153121326428e-21,1.375844802658373e-20,3.822822371276647e-19,2.0959794320435884e-25,1.4711330053282776e-29
2.100603729198583e-09,0.6111871226776324,3.76,0.0,0.8983222783329808,0.999534395006244,1.2931771972250454e-14,0.0,9.112532874411547e-13,4.17634297643188e-07,4.168195842466853e-07,1.1086184206513617e-08,5.134967253424659e-15,1.1170667068883775e-14,8.09981488291488e-10,8.059481231415416e-10,1.274766165632008e-09,7.230179317190664e-12,1.1084237614817228e-08,6.886684311553014e-12,1.7504900505963728e-12,9.214879583281142e-13,4.563389832373233e-13,2.767899064475802e-19,1.15600428294405e-18,5.11151359297617e-21,1.272039776999172e-09,6.058549188175115e-19,5.826255996528411e-14,5.47149867864729e-25,1.1605020227867342e-12,1.5912719052918252e-13,2.5518303071341176e-17,3.0123822881939645e-19,3.812671842458119e-16,1.473851155024154e-14,0.00046559309306792125,1.5150491497656477e-16,3.5704521099827718e-28,3.6429721882169e-19,5.453796976127485e-21,1.4741691492251447e-20,4.0909686879047314e-19,2.291579276927899e-25,1.6112382226066073e-29
2.1475599890088823e-09,0.6111871236891493,3.76,0.0,0.8983222687209015,0.9995342823114995,1.3960841439637202e-14,0.0,9.637196132583972e-13,4.2696998892848244e-07,4.261184543164879e-07,1.133410469653196e-08,5.4102945034002624e-15,1.1533946141669828e-14,8.464955364745326e-10,8.421896501576423e-10,1.3033872675909866e-09,7.724627268846805e-12,1.133199300052281e-08,7.349628991585503e-12,1.841108114383419e-12,9.627542711698308e-13,4.774714364548471e-13,3.022739359318518e-19,1.210966495650161e-18,5.461162167476077e-21,1.3004743792905508e-09,6.400151302052503e-19,6.039631611939848e-14,5.962194307970349e-25,1.2129279810156179e-12,1.6632010894766736e-13,2.726747924124152e-17,3.1577048156939084e-19,4.009213197738124e-16,1.540759555534268e-14,0.00046570550316176086,1.5558369666273516e-16,3.859560833702479e-28,3.892353744458767e-19,5.8277960732068936e-21,1.5771514344478596e-20,4.371365430808836e-19,2.50043679180547e-25,1.76107678919517e-29
2.1945162488191815e-09,0.6111871247006685,3.76,0.0,0.8983222591088115,0.9995341843845097,1.504855218936591e-14,0.0,1.0180854981175033e-12,4.36305682172929e-07,4.354165125946422e-07,1.158203438835245e-08,5.693622195171031e-15,1.1898936678985626e-14,8.838100239754882e-10,8.792196642319376e-10,1.332016666159669e-09,8.241058758588284e-12,1.1579748487224688e-08,7.832458509325939e-12,1.9344884468985066e-12,1.0049074333341782e-12,4.990975205845224e-13,3.294760543839125e-19,1.2673230610817567e-18,5.8263987974987324e-21,1.3289089732825507e-09,6.753806062399442e-19,6.255110062416461e-14,6.484557356946409e-25,1.2665105213645026e-12,1.7367200230428873e-13,2.909478816934799e-17,3.3068364275625104e-19,4.2108486959657436e-16,1.6091729405559193e-14,0.0004658031446865213,1.5966598560262711e-16,4.1654797588102105e-28,4.1528464176885556e-19,6.218516320783335e-21,1.6849066768366765e-20,4.664285910279882e-19,2.723124863357604e-25,1.921087320864278e-29
2.2414725086294808e-09,0.6111871257121898,3.76,0.0,0.8983222494967109,0.9995340992849364,1.6197006903354188e-14,0.0,1.0743822778293846e-12,4.456413774657528e-07,4.4471375915163027e-07,1.1829973557983805e-08,5.984977706828407e-15,1.2265544742408932e-14,9.219246595329803e-10,9.170376220577928e-10,1.360654541222496e-09,8.779946759778462e-12,1.1827504086979609e-08,8.335556613821434e-12,2.0306636359943784e-12,1.0479463852831458e-12,5.21217906533501e-13,3.5847154348888617e-19,1.325081750447333e-18,6.2075631842945785e-21,1.3573435589751473e-09,7.119709126237542e-19,6.472626606086733e-14,7.039857908730477e-25,1.3212495417239505e-12,1.8118286960583384e-13,3.100193468032795e-17,3.459802113166126e-19,4.417578880494802e-16,1.6790930514727254e-14,0.00046588795797981235,1.6375165247434138e-16,4.488827255332616e-28,4.424690900341369e-19,6.626323648448597e-21,1.7975503721435194e-20,4.970003423075389e-19,2.9602274474292528e-25,2.0917181279807826e-29
2.28842876843978e-09,0.6111871267237137,3.76,0.0,0.8983222398845991,0.9995340253273888,1.740834264340817e-14,0.0,1.132641246520508e-12,4.549770748978798e-07,4.540101940579645e-07,1.2077922482657368e-08,6.28438684980166e-15,1.2633681464992898e-14,9.608391519111515e-10,9.5564298061976e-10,1.3893010725988325e-09,9.341763919856515e-12,1.2075259811392475e-08,8.85930502727024e-12,2.1296662532375813e-12,1.091870069790526e-12,5.438332456178232e-13,3.8933727810912803e-19,1.3842503362543607e-18,6.604995022933978e-21,1.385778136368317e-09,7.498056210945883e-19,6.692118514038709e-14,7.629386045081507e-25,1.3771449399367042e-12,1.8885270986668703e-13,3.299062344830111e-17,3.6166268124860876e-19,4.629404148312111e-16,1.7505216687930503e-14,0.00046596162843276723,1.6784058455797027e-16,4.83023219783743e-28,4.708127798090857e-19,7.051584007709667e-21,1.9151984934256657e-20,5.28879125306067e-19,3.2123395123388205e-25,2.2734272190226892e-29
2.3353850282500793e-09,0.61118712773524,3.76,0.0,0.8983222302724763,0.9995339610479229,1.8684730805484763e-14,0.0,1.1928936566822567e-12,4.643127745619277e-07,4.6330581738418514e-07,1.2325881440877009e-08,6.591873953452205e-15,1.3003262777520846e-14,1.000553209904103e-09,9.950351971972284e-10,1.4179564400429774e-09,9.926982560513286e-12,1.2323015671675305e-08,9.404083454184852e-12,2.2315288539188356e-12,1.1366774319479699e-12,5.669441701896815e-13,4.221517250552683e-19,1.4448365923458655e-18,7.01903400313667e-21,1.414212705462037e-09,7.889043094270307e-19,6.91352500810517e-14,8.254451594487338e-25,1.4341966138030586e-12,1.966815221085594e-13,3.506255899677323e-17,3.7773354163132576e-19,4.8463247688784275e-16,1.82346061213294e-14,0.00046602561998891227,1.719326835986863e-16,5.190333946998442e-28,5.00339763045386e-19,7.494663372538087e-21,2.037967491112032e-20,5.620922671854657e-19,3.4800669828668713e-25,2.466682303424066e-29
2.3823412880603785e-09,0.6111871287467686,3.76,0.0,0.8983222206603418,0.9995339051749293,2.002837707400818e-14,0.0,1.2551707192203847e-12,4.7364847655219786e-07,4.7260062920085596e-07,1.2573850712461366e-08,6.9074619451052475e-15,1.3374209149521837e-14,1.041066542339991e-09,1.0352137293677526e-09,1.4466208232441677e-09,1.0536074677869257e-11,1.2570771678698459e-08,9.970269590516602e-12,2.33628397706314e-12,1.1823674191708496e-12,5.905512942453259e-13,4.569949418650927e-19,1.5068482939372816e-18,7.450019810106698e-21,1.4426472662562835e-09,8.2928656143340565e-19,7.136787200571541e-14,8.916383883543174e-25,1.4924044610857832e-12,2.0466930536025285e-13,3.7219445698577555e-17,3.941952766442867e-19,5.068340900553374e-16,1.8979117401984988e-14,0.0004660812042584601,1.7602786394396947e-16,5.569782330891759e-28,5.310740831398987e-19,7.955927739926483e-21,2.1659742930721467e-20,5.9666709394803115e-19,3.764026684916212e-25,2.671960793801706e-29
2.4292975478706778e-09,0.6111871297582998,3.76,0.0,0.8983222110481955,0.9995338566038516,2.144152137624079e-14,0.0,1.3195036035045375e-12,4.829841809646647e-07,4.818946295785618e-07,1.2821830578579383e-08,7.231172425759928e-15,1.3746445344266855e-14,1.08237885808481e-09,1.0761780350100758e-09,1.4752944018265876e-09,1.1169511942654411e-11,1.281852784303513e-08,1.0558239132741683e-11,2.4439641454395966e-12,1.2289389812039285e-12,6.146552140141916e-13,4.939485755903054e-19,1.570293217653569e-18,7.898292125372759e-21,1.4710818187510347e-09,8.709719669649715e-19,7.36184803574827e-14,9.616531491544426e-25,1.5517683795146135e-12,2.1281605865745557e-13,3.9462987775823086e-17,4.1105036558696605e-19,5.295452604901328e-16,1.9738769507677387e-14,0.0004661294857971584,1.8012605092125474e-16,5.969237626071804e-28,5.630397749959017e-19,8.435743130452232e-21,2.299336304687801e-20,6.3263093050195725e-19,4.0648462908360443e-25,2.8897498076411907e-29
2.476253807680977e-09,0.6111871307698336,3.76,0.0,0.898322201436037,0.9995338143752459,2.2926437836708362e-14,0.0,1.3859234374178001e-12,4.923198878969689e-07,4.911878185879053e-07,1.306982132178e-08,7.563025741709843e-15,1.4119900186995675e-14,1.1244898660458657e-09,1.117927572306874e-09,1.5039773553493783e-09,1.1827765700389813e-11,1.3066284174999964e-08,1.1168365786908602e-11,2.5546018655709645e-12,1.2763910701268292e-12,6.392565085298279e-13,5.330958615912136e-19,1.6351791415665997e-18,8.364190627633919e-21,1.4995163629462667e-09,9.139801219132464e-19,7.58865223335034e-14,1.0356262008254297e-24,1.6122882667903528e-12,2.2112178104256403e-13,4.179488929984932e-17,4.283012828983302e-19,5.527659859148789e-16,2.0513581806719332e-14,0.0004661714240493168,1.8422717942529602e-16,6.389370538471751e-28,5.9626086508471435e-19,8.934475588848138e-21,2.4381714089273765e-20,6.700111007272784e-19,4.383164265402749e-25,3.1205461685204805e-29
2.5232100674912763e-09,0.6111871317813697,3.76,0.0,0.8983221918238663,0.9995337776557225,2.4485434731679673e-14,0.0,1.4544613074062476e-12,5.016555974484065e-07,5.00480196299505e-07,1.3317823226016816e-08,7.903041052296241e-15,1.4494506345655198e-14,1.167399275174975e-09,1.160461799747233e-09,1.5326698633066444e-09,1.251130697157079e-11,1.3314040684682591e-08,1.1801021277647044e-11,2.6682296277429443e-12,1.324722640359313e-12,6.643557401831927e-13,5.745216223393765e-19,1.7015138452328057e-18,8.848054993610612e-21,1.5279508988419585e-09,9.583306282114647e-19,7.817146233627609e-14,1.1136961794806204e-24,1.6739640205885957e-12,2.2958647156452764e-13,4.4216854191186565e-17,4.459504981764072e-19,5.764962567037023e-16,2.1303574057765187e-14,0.0004662078524046067,1.8833119268757648e-16,6.830862184165583e-28,6.307613715076968e-19,9.452491184580108e-21,2.5825979664228305e-20,7.088349275422546e-19,4.719629812449807e-25,3.3648564069383365e-29
2.5701663273015756e-09,0.6111871327929086,3.76,0.0,0.8983221822116827,0.9995337457213872,2.6120854443700614e-14,0.0,1.5251482585284884e-12,5.109913097199224e-07,5.097717627839926e-07,1.3565836576668408e-08,8.251236394004425e-15,1.487020012346855e-14,1.2111067944714023e-09,1.203780176128879e-09,1.5613721051274672e-09,1.3220606451851487e-11,1.356179738197678e-08,1.2456575357138236e-11,2.7848799060132053e-12,1.373932648666361e-12,6.89953455258867e-13,6.183122662282492e-19,1.7693051097310856e-18,9.350224898900892e-21,1.5563854264380874e-09,1.0040430938361606e-18,8.047278144191368e-14,1.1960035747701476e-24,1.7367955385631166e-12,2.382101292787144e-13,4.673058621952168e-17,4.640004761978817e-19,6.0073605682812805e-16,2.2108766409615682e-14,0.00046623949475691346,1.9243804120378353e-16,7.294404070018956e-28,6.66565304058622e-19,9.990156012431726e-21,2.7327348155493263e-20,7.491297329701955e-19,5.074902822139448e-25,3.623196760796472e-29
2.617122587111875e-09,0.6111871338044502,3.76,0.0,0.8983221725994863,0.999533717943454,2.783507341618253e-14,0.0,1.5980152945051747e-12,5.203270248140989e-07,5.190625181120112e-07,1.3813861660554835e-08,8.607628741100898e-15,1.5246921262695866e-14,1.2556121329845553e-09,1.2478821605601946e-09,1.590084260175914e-09,1.3956134512230716e-11,1.3809554276605742e-08,1.3135395814046788e-11,2.9045851582201686e-12,1.424020054163075e-12,7.160501844547146e-13,6.645557863918656e-19,1.8385607177009703e-18,9.871040018841851e-21,1.5848199457346317e-09,1.051137132808884e-18,8.27899768848462e-14,1.2826907065863811e-24,1.8007827183489368e-12,2.4699275324679307e-13,4.93377890036685e-17,4.8245367693771515e-19,6.254853646815665e-16,2.2929179401018788e-14,0.00046626697989283236,1.9654768179902725e-16,7.780698074251792e-28,7.036966642864118e-19,1.0547836193095623e-20,2.888701272507513e-20,7.9092283820671615e-19,5.449653818868801e-25,3.896093175578507e-29
2.664078846922174e-09,0.6111871348159945,3.76,0.0,0.8983221629872765,0.999533693775745,2.963050210804504e-14,0.0,1.6730933777684728e-12,5.296627428351497e-07,5.283524623542134e-07,1.406189876595092e-08,8.972234062997213e-15,1.562461275898551e-14,1.3009149998164593e-09,1.292767212462016e-09,1.6188065077510476e-09,1.4718361199238935e-11,1.4057311378144144e-08,1.3837848482414051e-11,3.027377825991555e-12,1.4749838183193968e-12,7.426464433855054e-13,7.133417595315879e-19,1.9092884533810412e-18,1.0410840029376174e-20,1.6132544567315695e-09,1.0996323651980393e-18,8.51225615584549e-14,1.3739017020712672e-24,1.8659254575651072e-12,2.5593434253663094e-13,5.2040166011542557e-17,5.013125555887943e-19,6.507441537977307e-16,2.3764833960466954e-14,0.00046629085398984874,2.006600768133643e-16,8.290456426934903e-28,7.421794455582394e-19,1.1125897873771643e-20,3.050617131408428e-20,8.342415636874199e-19,5.844563909803438e-25,4.1840813042714243e-29
2.7110351067324733e-09,0.6111871358275417,3.76,0.0,0.8983221533750532,0.9995336727438386,3.150958494841303e-14,0.0,1.7504134295114844e-12,5.389984638889093e-07,5.376415955812588e-07,1.4309948182596595e-08,9.345067378516575e-15,1.6003220685746115e-14,1.3470151041240277e-09,1.338434791569247e-09,1.6475390270869421e-09,1.5507756235126274e-11,1.4305068696037201e-08,1.456429725051309e-11,3.1532903347527134e-12,1.526822904964659e-12,7.697427330709949e-13,7.64761344750968e-19,1.9814961026476043e-18,1.0969964607923736e-20,1.6416889594288794e-09,1.1495484171208577e-18,8.747006353114607e-14,1.4697824729218211e-24,1.93222365381722e-12,2.650348962222052e-13,5.4839420560139734e-17,5.205795625815994e-19,6.765123934764939e-16,2.461575140599112e-14,0.000466311591469824,2.04775193392301e-16,8.824401690442383e-28,7.820376331229862e-19,1.172470722877166e-20,3.218602664361035e-20,8.791132291560048e-19,6.260324734031317e-25,4.487706507077209e-29
2.7579913665427726e-09,0.6111871368390918,3.76,0.0,0.8983221437628159,0.9995336544356425,3.347480029136795e-14,0.0,1.8300063297376e-12,5.483341880828248e-07,5.469299178638139e-07,1.4558010201704851e-08,9.726142807230494e-15,1.6382694027998617e-14,1.3939121551211416e-09,1.384884357932299e-09,1.6762819973526907e-09,1.632478901805143e-11,1.455282623961726e-08,1.531510406966526e-11,3.2823550937347424e-12,1.5795362802919742e-12,7.973395404089426e-13,8.189072823987444e-19,2.0551914530536094e-18,1.1548753434258235e-20,1.67012345382654e-09,1.2009049207454893e-18,8.983202557738802e-14,1.5704806929900714e-24,1.9996772046996814e-12,2.7429441338352427e-13,5.773725581551845e-17,5.402571436038995e-19,7.027900493291505e-16,2.5481953444951662e-14,0.0004663296044249228,2.08893002868699e-16,9.383266739878047e-28,8.23295204175055e-19,1.2344630460131061e-20,3.3927786215623524e-20,9.255651537327872e-19,6.697638412330137e-25,4.8075238509570653e-29
2.804947626353072e-09,0.6111871378506446,3.76,0.0,0.8983221341505645,0.9995336384932064,3.552866037075317e-14,0.0,1.9119029173097928e-12,5.576699155259484e-07,5.562174292725499e-07,1.4806085115967503e-08,1.0115473618023892e-14,1.67629845251957e-14,1.441605862080557e-09,1.4321153719183692e-09,1.705035597652423e-09,1.716992862227146e-11,1.4800584018118234e-08,1.6090628963018568e-11,3.4146044959824102e-12,1.633122912862463e-12,8.254373386335424e-13,8.75873892920019e-19,2.130382293867817e-18,1.2147546191388763e-20,1.6985579399245296e-09,1.2537215142932257e-18,9.220800472324797e-14,1.6761457761737858e-24,2.068286007797757e-12,2.837128931065609e-13,6.0735374792785e-17,5.603477396204699e-19,7.29577083753559e-16,2.636346217382663e-14,0.00046634525080559315,2.1301348022419553e-16,9.967794743489995e-28,8.659761279185284e-19,1.2986033798226765e-20,3.573266231390213e-20,9.73624655983641e-19,7.157217497541202e-25,5.144098109041898e-29
2.8988601459736704e-09,0.6111871398737593,3.76,0.0,0.8983221149260183,0.9995336125050794,3.991253280234509e-14,0.0,2.0827303045374723e-12,5.763413806039976e-07,5.747900197512662e-07,1.5302274808135373e-08,1.0918950474949407e-14,1.7525836850254445e-14,1.5393820812817779e-09,1.5289195858187364e-09,1.7625754044456025e-09,1.894640297326094e-11,1.5296100316395673e-08,1.7717263476360262e-11,3.688786721568297e-12,1.7429118358416593e-12,8.831377349794431e-13,9.986543080304913e-19,2.28528161261227e-18,1.3406502251587244e-20,1.755426887221411e-09,1.363813554323399e-18,9.700031108135022e-14,1.9029827577716835e-24,2.208968960946664e-12,3.0302673661116965e-13,6.703927521858477e-17,6.01777716999066e-19,7.8467912414179065e-16,2.8172490031528392e-14,0.0004663706443786012,2.2126235413623852e-16,1.1216863633952313e-27,9.557038707326628e-19,1.433474586161213e-20,3.953663713922114e-20,1.0746756654163266e-18,8.146073968311002e-25,5.86982498554294e-29
