Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64)
1.4517038766406946e-15,0.34200575797946037,3.76,0.0,0.8466990554324487,0.9999999956180499,3.4581397869037134e-32,0.0,1.3344902766869587e-24,1.0231238002025691e-12,1.0231237972060793e-12,2.4374179770616427e-14,1.1571042959992672e-26,1.3993080761869638e-25,2.99400323365445e-21,2.9926432888878426e-21,2.7377009847040503e-15,3.171645391681302e-29,2.437417977371223e-14,8.592755942098619e-27,1.889249722068768e-21,3.965997994891888e-24,1.3490123842189814e-24,3.694711632431273e-35,5.511235751973249e-30,1.4061632428277009e-34,2.737700984676706e-15,1.2710287364968583e-30,3.44218134048897e-25,4.682333317714189e-44,3.629247847634762e-24,6.268173440660586e-25,1.7272502383949937e-34,1.2068160952229652e-30,2.078042037971784e-28,7.387824567349581e-26,4.381925693063333e-09,3.7096770041051034e-27,1.4781425932402254e-45,1.663293046495512e-34,7.507432202726727e-38,1.8036122237937546e-37,1.643490065780576e-28,7.512234804386486e-48,1.196164587282138e-44,1.5356134651312513e-42
1.8249991818087555e-15,0.3420057579794765,3.76,0.0,0.8466990554321787,0.9999999944912674,6.288253680831956e-32,0.0,2.042571715487637e-24,1.2862127933274826e-12,1.2862127887410559e-12,3.0641826359451687e-14,1.7710654465999655e-26,2.1417803671383015e-25,4.582403939525001e-21,4.580539724724027e-21,3.441681280539697e-15,5.767292649725888e-29,3.064182636440744e-14,1.3161199501604435e-26,2.3761475488639295e-21,6.070356382755759e-24,2.06479839222438e-24,5.656183669419133e-35,8.435497604915501e-30,2.1524294616084754e-34,3.4416812804978388e-15,1.945437306194405e-30,5.268601919334331e-25,8.514743102496266e-44,5.554926653510856e-24,9.594066098875573e-25,3.1408169540421943e-34,1.8471527943692346e-30,3.18067925122786e-28,1.1307804076572744e-25,5.508701846606784e-09,5.6780284443058735e-27,2.6878438017923932e-45,2.5631507151440525e-34,1.4065073914811324e-37,3.3790433814006352e-37,2.515525861111947e-28,1.6295057719155546e-47,2.1750986112567587e-44,2.7923463004466018e-42
2.1982944869768165e-15,0.34200575797949256,3.76,0.0,0.8466990554319087,0.9999999933644871,1.0402002169302475e-31,0.0,2.9088579484954734e-24,1.54930178645228e-12,1.5493017799206819e-12,3.690947294074133e-14,2.52220288504265e-26,3.0501403188996976e-25,6.525649848222745e-21,6.523214352314617e-21,4.145661576375128e-15,9.540227448738329e-29,3.6909472948018254e-14,1.8756327936647713e-26,2.863518231560925e-21,8.64488424841773e-24,2.9405100363976283e-24,8.05660602599455e-35,1.201311736133392e-29,3.065535371537366e-34,4.145661576315511e-15,2.7705271503833208e-30,7.503092831884308e-25,1.4085784544798336e-43,7.910853201409624e-24,1.3663051432201446e-24,5.195524135830011e-34,2.6305577785683014e-30,4.5296933088218965e-28,1.6103611023634026e-25,6.635475916128165e-09,8.086159813705814e-27,4.4462216549079274e-45,3.6756021190280174e-34,2.380380645260357e-37,5.718711121701227e-37,3.582397600528416e-28,3.149215427549046e-47,3.5980430766826524e-44,4.619085681998444e-42
2.9448850973129383e-15,0.34200575797952476,3.76,0.0,0.8466990554313686,0.9999999911109327,2.399413920480782e-31,0.0,5.1249608556423136e-24,2.0754797727015198e-12,2.0754797611938582e-12,4.944476608025864e-14,4.443738771418606e-26,5.3738700566077925e-25,1.1496672486222803e-20,1.1492889614445182e-20,5.553622168045341e-15,2.2006278054281375e-28,4.9444766093587525e-14,3.309771170376438e-26,3.839704811040958e-21,1.5230942004200032e-23,5.18072201323598e-24,1.4200518368087394e-34,2.116524718381972e-29,5.401886040272249e-34,5.553622167940277e-15,4.8812424840281456e-30,1.3219278992154974e-24,3.249573887675494e-43,1.3937693612109415e-23,2.407217276460293e-24,1.1984425927069778e-33,4.634634533899792e-30,7.98077587291617e-28,2.837205935351777e-25,8.88901768569346e-09,1.424653910761062e-26,1.025604234683141e-44,6.574510740446753e-34,5.660840826999681e-37,1.3599805577536181e-36,6.3116277665857605e-28,9.909634294905325e-47,8.299573958940671e-44,1.0654765328832733e-41
3.69147570764906e-15,0.34200575797955696,3.76,0.0,0.8466990554308285,0.9999999888573868,4.6093183031864416e-31,0.0,7.983762489569141e-24,2.6016577589502864e-12,2.601657741023449e-12,6.198005918912259e-14,6.922548927949881e-26,8.371504751532393e-25,1.790922829585863e-20,1.7903825810436407e-20,6.961582759714694e-15,4.227443163820008e-28,6.198005921037709e-14,5.164012297303268e-26,4.817812336818345e-21,2.3727029427714917e-23,8.070620666909022e-24,2.2131014437904006e-34,3.2971597654236856e-29,8.41650915207704e-34,6.961582759550981e-15,7.60409211184566e-30,2.0593219161720012e-24,6.243261854084817e-43,2.1712384622948572e-23,3.75000548266739e-24,2.3022284597977367e-33,7.2199162970511e-30,1.2432839873902792e-27,4.419849385161036e-25,1.1142550989117834e-08,2.219348266034476e-26,1.9702065366105993e-44,1.0392342281282475e-33,1.1055406504197648e-36,2.6559902906893426e-36,9.832365024763223e-28,2.3804884627770988e-46,1.5943674948390625e-43,2.046798421002974e-41
5.184656928321303e-15,0.34200575797962124,3.76,0.0,0.8466990554297482,0.9999999843503207,1.2678143737454113e-30,0.0,1.5630754556099707e-23,3.654013731446401e-12,3.6540136963489906e-12,8.705064531482984e-14,1.3553122022685251e-25,1.6389827712554721e-24,3.5061815534273655e-20,3.505235653147318e-20,9.777503943050879e-15,1.1627756938756615e-27,8.705064535756019e-14,1.0143685700086012e-25,6.779794070292429e-21,4.645310379669967e-23,1.5800775094285246e-23,4.336653037967881e-34,6.455225965009276e-29,1.6483577630578224e-33,9.77750394273018e-15,1.4887423619232982e-29,4.03176609233753e-24,1.717728170616765e-42,4.250880578508557e-23,7.3418124293674e-24,6.332374469392144e-33,1.4135255665543926e-29,2.4342219324048352e-27,8.653242032125697e-25,1.5649592180816057e-08,4.345059329774373e-26,5.419155975340345e-44,2.0969872353415084e-33,3.091573693605433e-36,7.427307439528538e-36,1.9249940179287414e-27,9.580106862945943e-46,4.3854059879239496e-43,5.629803645387452e-41
8.17101936966579e-15,0.34200575797975,3.76,0.0,0.8466990554275877,0.9999999753362898,5.044895177078267e-30,0.0,3.864264483938745e-23,5.758725676432953e-12,5.75872558966488e-12,1.3719181719815208e-13,3.3506442506719066e-25,4.051894873939401e-24,8.667753087498011e-20,8.665668934061689e-20,1.5409346309713505e-14,4.626905415003393e-27,1.3719181730633316e-13,2.5252517539851056e-25,1.0726825182509767e-20,1.1484169445598751e-22,3.9062805631125046e-23,1.074084505891938e-33,1.595866256940517e-28,4.0779909141187195e-33,1.540934630891973e-14,3.680493846101097e-29,9.96734721931898e-24,6.839509483541939e-42,1.0509057922834922e-22,1.815048228279035e-23,2.519772162358214e-32,3.4945302965252135e-29,6.0184418999958785e-27,2.1392607997787327e-24,2.4663572900912343e-08,1.0741828308891973e-25,2.156403501761923e-43,5.5069536590363894e-33,1.244169909141332e-35,2.989038899467749e-35,4.758984465612572e-27,6.482152149364041e-45,1.7450633955155808e-42,2.2402059189564717e-40
1.4143744252354764e-14,0.3420057579800075,3.76,0.0,0.8466990554232667,0.9999999573086348,2.694117136326319e-29,0.0,1.1553978666683496e-22,9.96814956638335e-12,9.96814930695318e-12,2.3747415949240126e-13,1.0018376230757408e-24,1.2114804576934802e-23,2.59153817436945e-19,2.590971305984768e-19,2.6673031043002555e-14,2.470877032217308e-26,2.374741598214807e-13,7.65906125155675e-25,1.8713162116661615e-20,3.433681945178508e-22,1.1679501123779671e-22,3.223617301203547e-33,4.771526645120705e-28,1.2210834705290145e-32,2.6673031040623416e-14,1.1004493697803876e-28,2.9801548092929706e-23,3.6573402031496837e-41,3.142131193140773e-22,5.426861075972552e-23,1.3456180404809453e-31,1.0448402045999747e-28,1.7998055191774773e-26,6.396232809590619e-24,4.2691127680589755e-08,3.2116912100793793e-25,1.1515906811518649e-42,1.8456142374878282e-32,6.679705315796186e-35,1.6047572315653175e-34,1.4229015746137164e-26,6.462157563143638e-44,9.319343590920125e-42,1.1963230881006743e-39
2.608919401773271e-14,0.34200575798052235,3.76,0.0,0.8466990554146248,0.9999999212549512,1.734732976611533e-28,0.0,3.9283229067165257e-22,1.8386997346193312e-11,1.8386996464154718e-11,4.380388381915431e-13,3.406290525719654e-24,4.1188775686845484e-23,8.81086932048514e-19,8.809062195074984e-19,4.920040050945807e-14,1.5909609190099633e-25,4.3803883932238764e-13,2.6790965762727286e-24,3.505494062661955e-20,1.1674198201070501e-21,3.9709285815896727e-22,1.1044015078429801e-32,1.6222774718224756e-27,4.1639256622223867e-32,4.920040050132913e-14,3.741486194237417e-28,1.0132189707503491e-22,2.3612890290356574e-40,1.068295561094266e-21,1.845082656886874e-22,8.664234810534753e-31,3.5523690100104475e-28,6.121489338709609e-26,2.174660043653519e-23,7.874461065909048e-08,1.0919200387575908e-24,7.41518166545686e-42,7.645802154167021e-32,4.309182479757437e-34,1.035254818607963e-33,4.837734828418565e-26,8.084880681415357e-43,6.000961422673121e-41,7.702947370758859e-39
4.99800935484886e-14,0.34200575798155225,3.76,0.0,0.8466990553973409,0.9999998491540899,1.2405111343210828e-27,0.0,1.441445404378784e-21,3.522469290544992e-11,3.522468966905507e-11,8.391681720343398e-13,1.2499431357747196e-23,1.511274898888945e-22,3.2328775864832175e-18,3.23223937037204e-18,9.425513944205655e-14,1.1376584619667191e-24,8.391681762084232e-13,1.0384082058649767e-23,6.921495373001796e-20,4.283519520125005e-21,1.4570261429285497e-21,4.114380693649055e-32,5.952513720068907e-27,1.5369415007333285e-31,9.425513941193384e-14,1.3728783696449796e-27,3.7176795721194706e-22,1.6976644655644765e-39,3.9198128967294995e-21,6.770017107930052e-22,6.195590011021274e-30,1.3034493811967953e-27,2.2478189562374815e-25,7.979309185962586e-23,1.5084507082157618e-07,4.006309828150843e-24,5.3027937719444e-41,3.8157070096829824e-31,3.083174853230813e-33,7.407151179422457e-33,1.7750727373609379e-25,1.1414868634780035e-41,4.2916802081906496e-40,5.508196884055761e-38
7.38709930792445e-14,0.3420057579825821,3.76,0.0,0.8466990553800571,0.9999997770619024,3.8134623412197475e-27,0.0,3.1488072127254864e-21,5.20623884642221e-11,5.206238139461841e-11,1.2402974744724198e-12,2.730566816652552e-23,3.301180213448296e-22,7.061900546401447e-18,7.060525411834336e-18,1.3930987837447048e-13,3.497196491929028e-24,1.2402974836091353e-12,2.3695118060738417e-23,1.0534361964418303e-19,9.356946105906378e-21,3.182746458746172e-21,9.101250948917763e-32,1.3002746750155317e-26,3.3739388006845426e-31,1.3930987830812965e-13,2.9990060256339383e-27,8.120842962547932e-22,5.2378661578029134e-39,8.562466865759652e-21,1.4788473731495766e-21,1.9045432937509507e-29,2.8472759707255907e-27,4.913274075549368e-25,1.743005928584089e-22,2.2293685730065293e-07,8.751070604332424e-24,1.6301800301777811e-40,1.0180655663039225e-30,9.478830105485738e-33,2.277237123775431e-32,3.8774827231837872e-25,4.689115184708163e-41,1.3194045338753547e-39,1.6932367270465392e-37
1.2165279214075628e-13,0.3420057579846418,3.76,0.0,0.8466990553454893,0.9999996329035428,1.7054046396444256e-26,0.0,8.540112928210664e-21,8.573777958031317e-11,8.573776040773433e-11,2.042555985154051e-12,7.406333327312344e-23,8.952353094637193e-22,1.915164097897632e-17,1.9147952666228674e-17,2.2941935624049603e-13,1.5638679402772166e-23,2.0425560099725596e-12,7.04146950869976e-23,1.8350724663793544e-19,2.5375766440127814e-20,8.631574976894175e-21,2.5377901883906366e-31,3.526331256349432e-26,9.251165372680307e-31,2.294193560572945e-13,8.133716913446158e-27,2.2023010695677298e-21,2.364741229987585e-38,2.3221184412951973e-20,4.01059553803944e-21,8.516693385825309e-29,7.721810170336252e-27,1.3343655193225393e-24,4.7269862314764065e-22,3.670944145625575e-07,2.3730600872212197e-23,7.290760495614668e-40,3.883132711929928e-30,4.239001313461804e-32,1.0183997371939646e-31,1.0515639126704599e-24,3.479339312243042e-40,5.901502725206257e-39,7.571779589569857e-37
1.6943459120226805e-13,0.34200575798670146,3.76,0.0,0.8466990553109215,0.9999994887798651,4.479958924934731e-26,0.0,1.6567209381061823e-20,1.1941317069446653e-10,1.194131335035044e-10,2.8448143702633663e-12,1.4368737247411605e-22,1.7365142096925114e-21,3.7150303349933516e-17,3.7143181599780875e-17,3.1952883410993606e-13,4.1079463423604654e-23,2.8448144184373247e-12,1.4733354453016194e-22,2.695462811318525e-19,4.9223860223349066e-20,1.6743614428724883e-20,5.0449319622867775e-31,6.840412198323899e-26,1.8121946397481323e-30,3.195288337488237e-13,1.5778639598516126e-26,4.271935375714109e-21,6.257984308643989e-38,4.5044445882426714e-20,7.779752686785733e-21,2.237153543710411e-28,1.497889190526061e-26,2.5917156728004383e-24,9.169406516108239e-22,5.112172897928457e-07,4.602899527869836e-23,1.9153323505868497e-39,9.491377336766971e-30,1.113515522268222e-31,2.6751734954308687e-31,2.0398247633086467e-24,1.1987176081460785e-39,1.5505098971891246e-38,1.9889452954277576e-36
2.1721639026377985e-13,0.3420057579887611,3.76,0.0,0.8466990552763537,0.9999993446908616,9.2397634699797e-26,0.0,2.72305978240388e-20,1.530885618066822e-10,1.5308850068193106e-10,3.647072629829727e-12,2.361865994479273e-22,2.8539258925158876e-21,6.10578819544672e-17,6.104620486913227e-17,4.096383119854083e-13,8.472094250002235e-23,3.647072709030322e-12,2.593528072966247e-22,3.634612235801575e-19,8.090120448865894e-20,2.751890390319861e-20,8.488268779525002e-31,1.1242533463532146e-25,3.006681837700516e-30,4.096383113827171e-13,2.593416454907511e-26,7.020947008495694e-21,1.2996982690661129e-37,7.403224827803842e-20,1.2786318658512734e-20,4.613833289372528e-28,2.4618578151719224e-26,4.264889035215884e-24,1.5070266254914198e-21,6.553054910029609e-07,7.564460141477443e-23,3.950529734449473e-39,1.87364456808138e-29,2.296496707578238e-31,5.517246744079705e-31,3.352531341591591e-24,3.029993742185115e-39,3.198350544702927e-38,4.101937459035951e-36
2.6499818932529165e-13,0.3420057579908208,3.76,0.0,0.8466990552417859,0.9999992006365239,1.6534417853852645e-25,0.0,4.053079327861628e-20,1.867639529169601e-10,1.86763861943017e-10,4.449330763883298e-12,3.515700695650526e-22,4.24744073085582e-21,9.08743708131922e-17,9.085701481118755e-17,4.997477898696028e-13,1.5159966461270717e-22,4.44933088177918e-12,4.115087342903782e-22,4.652525880804339e-19,1.2040777548076443e-19,4.09574835120979e-20,1.2926723841409877e-30,1.6732711433046644e-25,4.516853858183473e-30,4.997477889589748e-13,3.8600692951087746e-26,1.0449294641832107e-20,2.341748569505598e-37,1.1018458837883754e-19,1.9030293263272067e-20,8.25599552465122e-28,3.664092740936147e-26,6.3554381029723205e-24,2.242956487701377e-21,7.993590264241608e-07,1.1257572152443075e-22,7.069812401692975e-39,3.253662611668147e-29,4.109369741729616e-31,9.87262615442437e-31,4.9896841726745765e-24,6.409842597181746e-39,5.724258905991629e-38,7.340010389262526e-36
3.605617874483152e-13,0.34200575799494015,3.76,0.0,0.8466990551726504,0.9999989126318153,4.076175790468225e-25,0.0,7.504351015240831e-20,2.541147351317028e-10,2.541145667131766e-10,6.053846655563635e-12,6.5102322837826255e-22,7.862670294899062e-21,1.6823405700270347e-16,1.6820196619507383e-16,6.799667456741087e-13,3.7369851663064374e-22,6.053846873846645e-12,8.548589504588608e-22,6.924664845993476e-19,2.2290850954897726e-19,7.582466141194028e-20,2.5010762525501824e-30,3.097729804444885e-25,8.514863466145107e-30,6.799667439385836e-13,7.146824398484728e-26,1.934384504225764e-20,5.85109305234417e-37,2.0398286957184134e-19,3.523046763250355e-20,2.0351328212974674e-27,6.783383127028192e-26,1.179440396926975e-23,4.152347661772878e-21,1.0873621303372098e-06,2.0837822569569157e-22,1.7430959467659918e-38,7.719897958535391e-29,1.0129788459320301e-30,2.4336584183193927e-30,9.237330526036361e-24,2.0633309370157308e-38,1.411610412406731e-37,1.809339905371268e-35
4.561253855713388e-13,0.34200575799905947,3.76,0.0,0.846699055103515,0.9999986247656737,8.156128782051598e-25,0.0,1.2010948065560503e-19,3.2146551733869473e-10,3.214652478140048e-10,7.658362045545654e-12,1.0421192859463773e-21,1.2581965882394624e-20,2.6922931370917405e-16,2.691779740704288e-16,8.601857015449772e-13,7.476748611843195e-22,7.658362394860684e-12,1.5176799899714944e-21,9.511920836362643e-19,3.567258718750725e-19,1.2134546886903485e-19,4.178050747184524e-30,4.957430303292314e-25,1.3872439985752005e-29,8.601856986876496e-13,1.143845025556328e-25,3.0955255914493676e-20,1.1859578559122321e-36,3.264392632453563e-19,5.638027419640104e-20,4.071780277994332e-27,1.085580714053031e-25,1.892102917326199e-23,6.6451137083322615e-21,1.3752266673623252e-06,3.334229296989503e-22,3.488196664979346e-38,1.5082592558742013e-28,2.0267158724566495e-30,4.869157688731518e-30,1.4782768004616735e-23,5.069200191010944e-38,2.825369624934788e-37,3.6200278426416407e-35
6.472525818173859e-13,0.3420057580072982,3.76,0.0,0.8466990549652439,0.999998049448814,2.3142541410892736e-24,0.0,2.4191854334405186e-19,4.561670817294261e-10,4.56166539007758e-10,1.0867391321430486e-11,2.0995451661054748e-21,2.5331756901114507e-20,5.421263353000157e-16,5.420228991643436e-16,1.220623613576485e-12,2.121046001954076e-21,1.0867392024658665e-11,3.671502722787898e-21,1.5631957174519417e-18,7.183096781669025e-19,2.4434932337910305e-19,9.149635233448093e-30,9.982612000924537e-25,2.894527623681521e-29,1.220623607494155e-12,2.3037666594851747e-25,6.232726621364852e-20,3.4623022603668856e-36,6.57326277267713e-19,1.1352877711120471e-19,1.1551065057428228e-26,2.186025317591837e-25,3.8289523034302816e-23,1.3380768453598877e-20,1.950540317863591e-06,6.711817790039142e-22,9.900005988255828e-38,4.1592986008021255e-28,5.7495196280459726e-30,1.3813267497588546e-29,2.976703393555513e-23,2.0400871297362925e-37,8.022097719285208e-37,1.0269516473255238e-34
8.383797780634331e-13,0.3420057580155369,3.76,0.0,0.8466990548269728,0.9999974746854075,5.020945536721824e-24,0.0,4.059916358451847e-19,5.908686460891542e-10,5.908677355244532e-10,1.407641859350621e-11,3.524439000904471e-21,4.249487900903339e-20,9.095650414931183e-16,9.093912859727609e-16,1.5810615261399177e-12,4.6008493204291686e-21,1.407641977297563e-11,7.202074685854114e-21,2.3012970810276443e-18,1.2051576376883404e-18,4.099716656887222e-19,1.6625070128725003e-29,1.674892321970361e-24,5.027618089433813e-29,1.5810615153784924e-12,3.8660339931740853e-25,1.0456262569333897e-19,7.715232300735343e-36,1.1028454159079113e-18,1.904757888553449e-19,2.505591836006833e-26,3.6677812985314054e-25,6.456220204821346e-23,2.2449916919334637e-20,2.525300514930184e-06,1.1257415057850332e-21,2.1483872903102033e-37,8.878582889749432e-28,1.2471550469082884e-29,2.9963260164532964e-29,4.994251608528923e-23,5.685804508882601e-37,1.741544456290572e-36,2.2276074788893626e-34
1e-12,0.3420057580237756,3.76,0.0,0.8466990547100486,0.9999969890877425,8.517173841171388e-24,0.0,5.777395892177149e-19,7.047744488738703e-10,7.047731533991108e-10,1.6790021950430624e-11,5.016537127835938e-21,6.045077239346174e-20,1.2940515907266094e-15,1.2938040710226283e-15,1.885853605294909e-12,7.803250824517263e-21,1.6790023627952932e-11,1.1503926511238454e-20,3.0238713938388798e-18,1.7145917212301404e-18,5.832834638156656e-19,2.5220512828585474e-29,2.3829378360479225e-24,7.359508167071162e-29,1.8858535893128004e-12,5.501272045346968e-25,1.487526575164225e-19,1.337650401032853e-35,1.5690355621429755e-18,2.709929994541301e-19,4.2496013797155283e-26,5.218359017851437e-25,9.224083388178729e-23,3.193985292001617e-20,3.0108954660325164e-06,1.6011876646684987e-21,3.6450871716428144e-37,1.4924532620684059e-27,2.115235410094839e-29,5.08195095226267e-29,7.105417259139358e-23,1.1433452747131686e-36,2.9557685260387624e-36,3.7781295976762077e-34
