Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67)
8.996426569962099e-06,0.6205624768996982,3.76,0.0,0.7643148844601547,0.9993401724609017,0.0001523184471309355,0.0,1.8986246097360165e-06,0.0004949689067341054,1.9264165253166054e-05,0.0005394518689564538,3.407558611866109e-10,8.801705121049899e-13,8.569092629001441e-06,3.026224280307373e-06,0.0001842867566905504,0.0002357389861496433,2.5077350292281256e-05,4.0115947608112297e-07,4.272944675111171e-06,3.756066173204961e-06,7.831797007520954e-05,3.8118195980382684e-07,1.4273460555453956e-06,3.9588729616580665e-10,5.878923899902085e-07,6.132117266283402e-07,4.741029660703854e-09,7.113808697768195e-13,7.820139033756539e-07,5.302599173735183e-07,3.585979016406208e-08,3.8030147640477395e-09,6.896254210100544e-11,5.107233440804248e-07,0.0002728829401435649,2.228852817216923e-13,6.1584717295874594e-15,9.72619316269491e-10,1.005065474058061e-10
9.243920423385844e-06,0.6205640532494159,3.76,0.0,0.7642853672467466,0.9993260357017292,0.0001596707334314851,0.0,1.9394682415827664e-06,0.0005092444524670521,1.926330631663595e-05,0.0005563781639600745,3.407482285358665e-10,8.801232913741442e-13,8.590058220261043e-06,3.0257183001486958e-06,0.0001901741846925264,0.00024282812950026666,2.5795567455228212e-05,4.010830784190227e-07,4.321988168837216e-06,3.874910910207937e-06,8.320500333021188e-05,4.0475923897396737e-07,1.5644626372854881e-06,4.375445805148486e-10,6.083665572579595e-07,6.721866082091683e-07,4.889725068376535e-09,7.862692975533745e-13,8.21635374325169e-07,5.593650838452779e-07,3.8507532458166255e-08,4.046674698722062e-09,7.149383620705836e-11,5.28665644144324e-07,0.00027287907997733765,2.309945873229987e-13,6.755949096280655e-15,1.0138909767644577e-09,1.0627474875440308e-10
9.491414276809588e-06,0.6205656304488967,3.76,0.0,0.7642556611092424,0.9993117456465368,0.00016717931489775546,0.0,1.9803348594369824e-06,0.0005235238781477136,1.9262445222401928e-05,0.0005733154394139927,3.4073736087139645e-10,8.800742345175551e-13,8.611044047044259e-06,3.025211387114589e-06,0.00019607531401580124,0.00024991684580165797,2.6512401038940906e-05,4.0100654400938065e-07,4.371060227065527e-06,3.993829935017178e-06,8.824305288981593e-05,4.29034194914733e-07,1.7101765486357317e-06,4.825183338545357e-10,6.292109419786332e-07,7.34864844676888e-07,5.0385100655044325e-09,8.671216511703071e-13,8.626057539032872e-07,5.891228868352868e-07,4.128819544089674e-08,4.298069055745422e-09,7.406887540127529e-11,5.467157690287865e-07,0.0002728751779516497,2.3924504985701457e-13,7.391433033021245e-15,1.0559491948782614e-09,1.1227223736835889e-10
9.738908130233333e-06,0.6205672084710429,3.76,0.0,0.7642257659921693,0.9992973022307994,0.0001748442644792713,0.0,2.021222551534016e-06,0.0005378073401251105,1.9261582790661274e-05,0.0005902628536147247,3.4072402119114655e-10,8.800237604979226e-13,8.632049690211702e-06,3.0247037119861183e-06,0.00020199015212407317,0.00025700513330495863,2.7227832737280247e-05,4.009298961313772e-07,4.420159649900343e-06,4.112817274818032e-06,9.343221109848853e-05,4.540055249842865e-07,1.8647542568517477e-06,5.309912335057417e-10,6.504367435672568e-07,8.01361685212854e-07,5.1873771780218424e-09,9.542664646476641e-13,9.049584966870108e-07,6.19523660214187e-07,4.42062762539663e-08,4.557199835343388e-09,7.668910141522615e-11,5.648735533033442e-07,0.00027287123404887874,2.4764125674662513e-13,8.06614128251207e-15,1.0988261960425147e-09,1.1850780807933514e-10
9.986401983657077e-06,0.620568787288707,3.76,0.0,0.764195681848253,0.9992827053973236,0.00018266564755830392,0.0,2.0621293565688486e-06,0.000552094995212339,1.9260719599140995e-05,0.0006072195642376719,3.407087914074399e-10,8.799721870929517e-13,8.653074559548038e-06,3.0241954002339514e-06,0.00020791870610230398,0.0002640929905590533,2.7941844344501216e-05,4.0085315192786354e-07,4.469284876752548e-06,4.231866953717773e-06,9.877256273064762e-05,4.796719011634704e-07,2.028462200028133e-06,5.831509689039703e-10,6.720551811681083e-07,8.717924041696152e-07,5.3363189271283664e-09,1.0480412770996186e-12,9.487269440319011e-07,6.505578298168502e-07,4.726638199272792e-08,4.824067531593441e-09,7.935595895651002e-11,5.831388255436671e-07,0.0002728672482534045,2.5618780458605116e-13,8.781293671374524e-15,1.1425547835004085e-09,1.2499035824241064e-10
9.999999999999997e-06,0.62057036687468,3.76,0.0,0.7641940234608531,0.9992818989585807,0.00018309991133999277,0.0,2.064377407196242e-06,0.0005528801242644984,1.926067215958706e-05,0.0006081514668388753,3.407079091914253e-10,8.799693267145566e-13,8.654230269159596e-06,3.024167455657046e-06,0.00020824483535296934,0.0002644824051048597,2.798103265802857e-05,4.0084893286074856e-07,4.4719846690935555e-06,4.238409569663851e-06,9.907036011222046e-05,4.811022011174535e-07,2.037726669493075e-06,5.861274214476722e-10,6.732545615255349e-07,8.75778363539831e-07,5.344504224973902e-09,1.0533925100047019e-12,9.511733953190655e-07,6.522811030145987e-07,4.743872201919307e-08,4.83895421072713e-09,7.950386383630188e-11,5.841454831452656e-07,0.00027286702804810034,2.566618246147338e-13,8.821782524577706e-15,1.1449826958319892e-09,1.253538637868629e-10
1.0233895837080822e-05,0.62057036687468,3.76,0.0,0.7641654086388675,0.9992679550963528,0.00019064352179672957,0.0,2.103053277562152e-06,0.0005663870005708014,1.925985605387032e-05,0.0006241847280585614,3.406921148061035e-10,8.799197551328227e-13,8.674117942761992e-06,3.023686545257935e-06,0.00021386098256424545,0.00027118041632711513,2.8654417750428644e-05,4.0077632419884355e-07,4.518434088884692e-06,4.350972990432014e-06,0.0001042641849826077,5.060319703434976e-07,2.201566733672498e-06,6.391901652833958e-10,6.940774925941685e-07,9.462722788863097e-07,5.485327826847069e-09,1.1487924940936083e-12,9.939443166356444e-07,6.822159123377108e-07,5.04732293206048e-08,5.0986711241389626e-09,8.207089552156311e-11,6.015114079218243e-07,0.00027286322055163726,2.648892985691446e-13,9.538111878686522e-15,1.18716831891588e-09,1.3172888466939766e-10
1.0481389690504566e-05,0.6205719472016842,3.76,0.0,0.7641349463343516,0.9992530512856436,0.0001987779370266586,0.0,2.1439922917685314e-06,0.0005806835136194984,1.92589924390753e-05,0.0006411575008071434,3.406743284078031e-10,8.798666468246291e-13,8.695179040092636e-06,3.023177217718145e-06,0.00021981698758676748,0.0002782674095277842,2.9365534937939083e-05,4.0069942266533713e-07,4.567605281975821e-06,4.470129397009361e-06,0.00010990714746289938,5.330843546743876e-07,2.384334077029034e-06,6.993063046742782e-10,7.165149332584469e-07,1.02491656739775e-06,5.634396382749378e-09,1.2568752441499712e-12,1.0406437072477252e-06,7.144885142369928e-07,5.383164405922568e-08,5.381008071254523e-09,8.483536122160225e-11,6.199911159209761e-07,0.0002728591509320388,2.7375035195241264e-13,1.0337819203340157e-14,1.2327007064423396e-09,1.387324809444724e-10
1.0728883543928311e-05,0.6205735282423811,3.76,0.0,0.7641042949142554,0.9992379939305261,0.00020706893516604118,0.0,2.1849443583666837e-06,0.0005949846919575135,1.92581289560521e-05,0.0006581370370932073,3.406556883459394e-10,8.798130001133448e-13,8.716256991323568e-06,3.022667472802142e-06,0.00022578672665839658,0.0002853539691893495,3.0075177981649566e-05,4.006224549537034e-07,4.616796321779068e-06,4.5893301781240245e-06,0.0001157015121824083,5.608276519612948e-07,2.5770302592166895e-06,7.637016443943562e-10,7.393787750957215e-07,1.1078404860661475e-06,5.783517091316859e-09,1.3726532307224713e-12,1.0888580734804887e-06,7.47366330661735e-07,5.734656075506016e-08,5.671074303862569e-09,8.765080861590258e-11,6.38577758117794e-07,0.00027285503938513915,2.8277558553708456e-13,1.1181640330188456e-14,1.279186379025221e-09,1.4601033497735778e-10
1.0976377397352055e-05,0.6205751099693749,3.76,0.0,0.7640734543675166,0.99922278300395,0.00021551655015729192,0.0,2.2259074241517536e-06,0.00060929069329966,1.9257265751054353e-05,0.0006751224904009325,3.4063638952677827e-10,8.797589197253995e-13,8.737350895222133e-06,3.022157355439849e-06,0.0002317702046420272,0.00029244009441688803,3.078332904781196e-05,4.005454273020644e-07,4.666004984698509e-06,4.708569330904243e-06,0.00012164733354441101,5.892604360998108e-07,2.779921065223219e-06,8.325831330939167e-10,7.626803054738375e-07,1.195159187152133e-06,5.932682439905341e-09,1.4964985797647212e-12,1.1386202307096053e-06,7.808401443814276e-07,6.102302222271e-08,5.968864221568368e-09,9.051869255126991e-11,6.572711360309964e-07,0.0002728508859035487,2.9196962716713273e-13,1.2070801092690202e-14,1.3266602864641183e-09,1.5357172671834362e-10
1.12238712507758e-05,0.6205766923552156,3.76,0.0,0.7640424246925717,0.9992074184865134,0.0002241208079277249,0.0,2.2668794273550096e-06,0.0006236016754249535,1.9256402932485144e-05,0.0006921130131484431,3.406165803726768e-10,8.79704485313526e-13,8.758459821599011e-06,3.021646903518481e-06,0.0002377674257514398,0.0002995257843720192,3.14899703953815e-05,4.004683449957869e-07,4.715228984302257e-06,4.8278408452719175e-06,0.00012774465833458414,6.183812575441671e-07,2.9932719817897342e-06,9.061623244123079e-10,7.864308260939819e-07,1.2869877363405374e-06,6.081884907284082e-09,1.6287916829833278e-12,1.189962845055608e-06,8.149008247382758e-07,6.486617906487364e-08,6.274370689934315e-09,9.344047000695278e-11,6.760710440335067e-07,0.0002728466904819665,3.0133711124119504e-13,1.3006528233973617e-14,1.3751578849375105e-09,1.614260260046811e-10
1.1471365104199544e-05,0.620578275372402,3.76,0.0,0.7640112058974259,0.9991919003664844,0.00023288172636489946,0.0,2.3078583002147e-06,0.0006379177961330932,1.9255540581402797e-05,0.0007091077567895886,3.405963737953257e-10,8.79649757434707e-13,8.779582818758663e-06,3.0211361498427757e-06,0.0002437783935364998,0.00030661103826055156,3.2195084377810585e-05,4.003912126329175e-07,4.764465988401997e-06,4.947138704613687e-06,0.00013399352571155608,6.481886438057961e-07,3.2173481432192e-06,9.846552883701635e-10,8.106416518797587e-07,1.3834410902359554e-06,6.231116964547185e-09,1.769921037004869e-12,1.2429184264333413e-06,8.495393266136465e-07,6.888128916920294e-08,6.587585038152812e-09,9.641759994282544e-11,6.949772693056618e-07,0.00027284245311718605,3.1088267823256934e-13,1.3990049168130573e-14,1.424715127587221e-09,1.6958269051727568e-10
1.1966352811047034e-05,0.6205814431905843,3.76,0.0,0.7639482010266369,0.9991604033101414,0.0002508735765082614,0.0,2.3898283644983425e-06,0.0006665660843645949,1.925381751074011e-05,0.0007431065085095206,3.405550860477918e-10,8.795395917616917e-13,8.821867141017588e-06,3.0201138507687342e-06,0.00025584157995344885,0.00032078023483322725,3.360066014649624e-05,4.002368137402106e-07,4.862969517870416e-06,5.185789364309344e-06,0.00014694600667990477,7.098571093483466e-07,3.698734650235692e-06,1.1572688450450323e-09,8.60489537978451e-07,1.5906813580253875e-06,6.529639701533201e-09,2.0802820083672712e-12,1.3537977077035014e-06,9.205140361104488e-07,7.744893390246715e-08,7.237095003229589e-09,1.025437620937777e-10,7.331077842871845e-07,0.0002728338525556945,3.3052665036517196e-13,1.610538398181046e-14,1.5271547914578828e-09,1.8684137340853867e-10
1.2461340517894523e-05,0.6205846132030992,3.76,0.0,0.7638844400121,0.9991282918949232,0.0002694920823743967,0.0,2.471801022338495e-06,0.0006952368193167255,1.9252096901362905e-05,0.0007771119427407982,3.4051299589439054e-10,8.794286757477871e-13,8.86419600605774e-06,3.0190906675966095e-06,0.00026795977863701035,0.0003349476783589689,3.499991715364891e-05,4.0008226024212104e-07,4.961496415477589e-06,5.424473079467828e-06,0.0001605049368961481,7.742536144477687e-07,4.226192551405313e-06,1.3522391911430346e-09,9.123147046549326e-07,1.8177966061417378e-06,6.828190309251071e-09,2.4308452144140305e-12,1.4715147688537027e-06,9.93693584572244e-07,8.677014464271826e-08,7.917293998996518e-09,1.0890888456480495e-10,7.716608337535241e-07,0.0002728250842354338,3.509387706599159e-13,1.842662909875617e-14,1.6342765150138046e-09,2.0542511862378858e-10
1.2956328224742012e-05,0.6205877851886498,3.76,0.0,0.763819923265724,0.9990955663041267,0.00028873709654230693,0.0,2.553759676515704e-06,0.0007239312602562413,1.925037901671935e-05,0.0008111172500398655,3.404703809374786e-10,8.793171610399358e-13,8.906561460732762e-06,3.0180667914774884e-06,0.0002801329932110721,0.00034911336337154186,3.6392717859421415e-05,3.9992757930391623e-07,5.060027338148801e-06,5.6631415759205696e-06,0.00017467035437323706,8.41365609326063e-07,4.801824704066523e-06,1.5714479669330908e-09,9.662080313747066e-07,2.0657002646213915e-06,7.126708401760403e-09,2.8249931501144844e-12,1.5963233682888333e-06,1.069008589100428e-06,9.689079022901536e-08,8.628057337259761e-09,1.155246949571558e-10,8.106344547266678e-07,0.000272816148206431,3.721563327461268e-13,2.096360331699887e-14,1.746384948327651e-09,2.2541254859433221e-10
1.34513159315895e-05,0.6205909589257003,3.76,0.0,0.7637546513543502,0.999062226844334,0.00030860834250350774,0.0,2.6356877495641446e-06,0.0007526506633510538,1.924866406641396e-05,0.0008451156195526916,3.4042740225720656e-10,8.792051380129812e-13,8.948955492259547e-06,3.0170424036682563e-06,0.0002923612161028142,0.00036327728466225315,3.777892647028594e-05,3.9977279676697125e-07,5.158542845539973e-06,5.901746572669484e-06,0.00018944217461715635,9.111802320559551e-07,5.42772312882002e-06,1.8168398805466743e-09,1.0222604986455774e-06,2.335301860152317e-06,7.425133595149688e-09,3.266221309357879e-12,1.7284741144487764e-06,1.1463909422311404e-06,1.0785840004803681e-07,9.36923583898149e-09,1.2240293805544123e-10,8.500265690226041e-07,0.00027280704455237776,3.942166813038396e-13,2.3726112822882336e-14,1.863791895285406e-09,2.4688350077892663e-10
1.394630363843699e-05,0.6205941341925679,3.76,0.0,0.7636886249994467,0.9990282739452668,0.0003291054149359715,0.0,2.7175687011477817e-06,0.0007813962806597557,1.9246952226422636e-05,0.000879100244383521,3.403841490659405e-10,8.790926592663276e-13,8.99137004878991e-06,3.0160176791716646e-06,0.00030464442850717735,0.000377439437256957,3.915840902609098e-05,3.996179376404983e-07,5.257023451367236e-06,6.14023981993012e-06,0.00020482019065123079,9.83684328810517e-07,6.105967288680974e-06,2.0904194172782873e-09,1.0805631498188769e-06,2.627506301743874e-06,7.72340555525412e-09,3.758132217965462e-12,1.8682142548981448e-06,1.2257737830889006e-06,1.1972214253787876e-07,1.0140655947815049e-08,1.2955537090155337e-10,8.898349840576097e-07,0.0002727977733905906,4.1715719635450236e-13,2.6723943373532598e-14,1.9868160477955607e-09,2.6991896207347043e-10
1.4441291345284479e-05,0.6205973107676982,3.76,0.0,0.763621845076673,0.998993708159545,0.0003502277800808923,0.0,2.7993860448002048e-06,0.0008101693591270064,1.9245243658054046e-05,0.0009130643269645313,3.403406713108821e-10,8.789797569365475e-13,9.03379705910641e-06,3.0149927901783884e-06,0.00031698260036183164,0.00039159981639437687,4.053103348554676e-05,3.9946302656783127e-07,5.355449669830776e-06,6.378573137189521e-06,0.00022080407313675274,1.0588644748156055e-06,6.83862237957115e-06,2.3942474581849614e-09,1.1412070523144393e-06,2.9432131711220897e-06,8.021464045350607e-09,4.304429303865042e-12,2.0157874685891856e-06,1.3070914695841953e-06,1.3253280235386803e-07,1.094211989615073e-08,1.369937577917099e-10,9.300573937617446e-07,0.00027278833487194505,4.4101527730878516e-13,2.996685241224878e-14,2.115782708137708e-09,2.946010008871671e-10
1.4936279052131968e-05,0.6206004884298072,3.76,0.0,0.7635543126152821,0.9989585301623392,0.00037197477623158656,0.0,2.8811233630563264e-06,0.00083897113959244,1.924353852062573e-05,0.0009470010844486079,3.402970004648926e-10,8.788664537564535e-13,9.07622844796781e-06,3.0139679083367014e-06,0.0003293756903390896,0.0004057584175117094,4.1896669810563846e-05,3.9930808813343516e-07,5.453802050309298e-06,6.61669845146246e-06,0.00023739337058912045,1.1367069959694384e-06,7.627737634884586e-06,2.7304378141746266e-09,1.2042832583353074e-06,3.283316018963486e-06,8.319248974044239e-09,4.9089106153628865e-12,2.1714336617041653e-06,1.3902795516271833e-06,1.4634275621389103e-07,1.1773405908352581e-08,1.4472986520655638e-10,9.706913796297921e-07,0.000272778729180781,4.658283268037714e-13,3.346456120894283e-14,2.251023499819057e-09,3.210126969075416e-10
1.5431266758979457e-05,0.6206036669580894,3.76,0.0,0.7634860287973325,0.9989227407509105,0.0003943456143448028,0.0,2.962764320233263e-06,0.0008678028558209741,1.9241836972606704e-05,0.0009809037541455234,3.402531580159325e-10,8.787527674236079e-13,9.118656143461787e-06,3.012943204860265e-06,0.000341823645861703,0.00041991523624370703,4.325519004987829e-05,3.9915314687728865e-07,5.552061194991733e-06,6.85456783591058e-06,0.00025458750969104964,1.2171979910683731e-06,8.475344646984975e-06,3.101153679628937e-09,1.2698827651114466e-06,3.6487016681179396e-06,8.61670044351033e-09,5.5754623951056995e-12,2.3353887674516965e-06,1.475274745359819e-06,1.6120594740647103e-07,1.2634268446093184e-08,1.5277545668158018e-10,1.0117344119374e-06,0.0002727689565347767,4.916337343505905e-13,3.7226747011529746e-14,2.3928760665752305e-09,3.4923806853562294e-10
1.5926254465826946e-05,0.620606846132395,3.76,0.0,0.7634169949567519,0.9988863408440463,0.0004173393787598192,0.0,3.044292674251457e-06,0.0008966657335479267,1.9240139168039586e-05,0.0010147655989477347,3.4020915772623713e-10,8.786387116192701e-13,9.161072081088136e-06,3.011918849750212e-06,0.00035432640313388404,0.0004340702684271987,4.4606468421066224e-05,3.989982271891289e-07,5.650207770146452e-06,7.092133548407637e-06,0.0002723857957044171,1.3003233545548719e-06,9.383455708605476e-06,3.5086040152482595e-09,1.3380964747275923e-06,4.040249525018305e-06,8.913758797625263e-09,6.308052527207772e-12,2.5078845501285303e-06,1.5620149083913929e-06,1.771778589727885e-07,1.3524438495216211e-08,1.611422876184006e-10,1.053183851080282e-06,0.00027275901718479484,5.184688597982228e-13,4.126303522130164e-14,2.5416837581821635e-09,3.793619981066126e-10
1.6421242172674435e-05,0.6206100257334138,3.76,0.0,0.7633472125783054,0.998849331481401,0.00044095502800784646,0.0,3.1256922888980967e-06,0.0009255609895310208,1.923844525617675e-05,0.0010485799126877975,3.4016500786086123e-10,8.785242971297618e-13,9.203468210061325e-06,3.0108950116164715e-06,0.0003668838871772615,0.00044822351010168326,4.5950381389946445e-05,3.988433532837084e-07,5.748222521761666e-06,7.329348069602714e-06,0.0002907874129802163,1.3860687997128248e-06,1.0354062177033148e-05,3.955039872891447e-09,1.4090151536134424e-06,4.45883090043417e-06,9.210364669471492e-09,7.110723880732982e-12,2.6891484137574804e-06,1.6504390159973877e-06,1.9431548560636951e-07,1.4443623890354574e-08,1.6984210004008169e-10,1.095036948990075e-06,0.00027274891141470256,5.463710166267849e-13,4.558299161846684e-14,2.6977953026917843e-09,4.114701550422121e-10
1.6916229879521924e-05,0.6206132055428626,3.76,0.0,0.7632766832964653,0.9988117138227487,0.00046519139571051356,0.0,3.2069471464074532e-06,0.0009544898306111984,1.923675538403752e-05,0.0010823400254212196,3.401207142536146e-10,8.784095335021927e-13,9.245836501583491e-06,3.009871858052225e-06,0.00037949601187202143,0.00046237495750633354,4.728680774730051e-05,3.9868854925117334e-07,5.846086294674311e-06,7.566164140439265e-06,0.00030979142556463926,1.474419882231721e-06,1.1389132863841391e-05,4.4427506729148894e-09,1.4827293917748962e-06,4.9053083406725675e-06,9.506459028160927e-09,7.987587568629866e-12,2.879403215612331e-06,1.7404871382390372e-06,2.1267730431610897e-07,1.539150967884736e-08,1.7888661730059172e-10,1.1372908506259412e-06,0.00027273863954116755,5.753774551025469e-13,5.019611463670047e-14,2.8615644656665365e-09,4.456489168722646e-10
1.7411217586369413e-05,0.6206163853436645,3.76,0.0,0.7632054088941626,0.9987734891471378,0.000490047191574269,0.0,3.288041359578186e-06,0.0009834534527888993,1.923506969763035e-05,0.0011160393086523603,3.400762821658575e-10,8.782944300359375e-13,9.288168956114453e-06,3.0088495557659594e-06,0.00039216268000860443,0.0004765246070784337,4.861562868328048e-05,3.985338390746989e-07,5.943780049435383e-06,7.80253479927418e-06,0.0003293967778995689,1.5653620240535337e-06,1.2490612452862035e-05,4.974060441913012e-09,1.5593295618346146e-06,5.380534970303874e-06,9.801983225132426e-09,8.942816136441184e-12,3.078867084931782e-06,1.8321004179731374e-06,2.3232324388482797e-07,1.6367758523427924e-08,1.882875387605336e-10,1.1799425955616097e-06,0.000272728201913427,6.055253453317151e-13,5.511182769997496e-14,3.03334969709524e-09,4.819852881316829e-10
1.7906205293216902e-05,0.6206195649201294,3.76,0.0,0.7631333913014114,0.9987346588519539,0.0005155210024811579,0.0,3.368959183265949e-06,0.0010124530403184716,1.923338834087158e-05,0.0011496711805004474,3.400317163766236e-10,8.781789957878625e-13,9.330457608994015e-06,3.0078282702786523e-06,0.00040488378335112467,0.0004906724554544079,4.993672785950059e-05,3.9837924658904907e-07,6.041284875878821e-06,8.038413418580296e-06,0.00034960229561659437,1.6588805374302332e-06,1.3660419949011956e-05,5.5513240191499395e-09,1.638905777948545e-06,5.885353847461378e-06,1.0096879039897714e-08,9.980636695814954e-12,3.287753247131413e-06,1.9252210497286552e-06,2.5331465315099445e-07,1.737201114059007e-08,1.9805653443833326e-10,1.2229891196707345e-06,0.00027271759891303176,6.368517602420016e-13,6.033947164807044e-14,3.2135137667202537e-09,5.20566817474386e-10
1.840119300006439e-05,0.6206227440581259,3.76,0.0,0.7630606325938278,0.9986952244518863,0.0005416112936698864,0.0,3.4496850256535837e-06,0.0010414897648194032,1.9231711454482512e-05,0.0011832291107833433,3.3998702084136194e-10,8.780632393567773e-13,9.37269453601091e-06,3.0068081656117836e-06,0.00041765920270949293,0.0005048184994707466,5.1249991478449624e-05,3.9822479543773107e-07,6.138582006533264e-06,8.273753741062807e-06,0.00037040668642369934,1.7549606491350357e-06,1.4900447160499422e-05,6.1769232414714205e-09,1.721547854670644e-06,6.420597332721927e-06,1.0391088725037987e-08,1.1105324020578439e-11,3.5062698538240936e-06,2.0197922594237347e-06,2.757142681482116e-07,1.8403886773837218e-08,2.0820523964419494e-10,1.266427256897412e-06,0.0002727068309535644,6.693936585162621e-13,6.588829726065598e-14,3.4024233886946485e-09,5.614815133639256e-10
1.889618070691188e-05,0.6206259225452562,3.76,0.0,0.7629871349910476,0.9986551875778134,0.00056831641000266,0.0,3.5302034595104733e-06,0.0010705647844041764,1.923003917619362e-05,0.0012167066260031644,3.399421989223924e-10,8.779471690073453e-13,9.414871859799505e-06,3.0057894042254435e-06,0.00043048880801842634,0.000518962736163253,5.2555308349983514e-05,3.9807050906411283e-07,6.235652831535824e-06,8.508509915070092e-06,0.00039180854108310345,1.8535875247603878e-06,1.6212557216866984e-05,6.853263116563739e-09,1.8073452658397434e-06,6.987086472546514e-06,1.0684555050310036e-08,1.2321193623277623e-11,3.734619818927567e-06,2.1157582848920845e-06,2.995861781443746e-07,1.9462983701874636e-08,2.187452496054256e-10,1.3102537411026612e-06,0.00027269589848033456,7.031878675060465e-13,7.176745788325728e-14,3.600448836361563e-09,6.048177583811165e-10
1.939116841375937e-05,0.6206291001710262,3.76,0.0,0.7629129008550452,0.9986145499755963,0.0005956345773174373,0.0,3.6104992332544784e-06,0.0010996792428252012,1.9228371641352336e-05,0.0012500973142317165,3.398972539013256e-10,8.778307929525627e-13,9.456981756399857e-06,3.0047721470400794e-06,0.00044337245842437,0.0005331051627656749,5.3852569954918445e-05,3.979164107139824e-07,6.332478913756788e-06,8.742636529288517e-06,0.0004138063344782453,1.9547462930176265e-06,1.759858312525903e-05,7.582767993431509e-09,1.8963871035593141e-06,7.585630398235297e-06,1.0977221345844058e-08,1.3632594828265493e-11,3.9730006610995e-06,2.2130643571875897e-06,3.249957906238843e-07,2.0548879780140703e-08,2.2968811409335304e-10,1.3544652079874481e-06,0.0002726848019700495,7.382710661570919e-13,7.798600216919944e-14,3.807963547704157e-09,6.506642221096314e-10
1.988615612060686e-05,0.6206322767270096,3.76,0.0,0.762837932688346,0.9985733135047886,0.0006235639038654764,0.0,3.690557281613353e-06,0.0011288342686434098,1.922670898287818e-05,0.0012833948298947497,3.39852189166026e-10,8.777141194462818e-13,9.499016461257784e-06,3.0037565533363943e-06,0.0004563100023815176,0.0005472457767089825,5.5141670505762714e-05,3.977625234215379e-07,6.429042002735479e-06,8.976088646719124e-06,0.00043639842676793176,2.0584220699567372e-06,1.9060326367192962e-05,8.367877738487678e-09,1.9887620373391644e-06,8.217025741307451e-06,1.1269031544424615e-08,1.5043903856542246e-11,4.2216043527324456e-06,2.3116566826387353e-06,3.5200979525504933e-07,2.1661133013502437e-08,2.4104533206182465e-10,1.3990581970938285e-06,0.0002726735419304623,7.74679767978064e-13,8.455286695578899e-14,4.0253437221994556e-09,6.991097728391921e-10
2.0381143827454348e-05,0.6206354520070112,3.76,0.0,0.7627622331321404,0.9985314801372641,0.0006521023818315413,0.0,3.7703627359113325e-06,0.0011580309744195203,1.9225051330770634e-05,0.0013165928984465742,3.3980700806275015e-10,8.775971566885187e-13,9.540968274825735e-06,3.0027427805688743e-06,0.00046930127775649775,0.0005613845756210534,5.642250700448499e-05,3.9760886998355216e-07,6.525324047710627e-06,9.20882183787516e-06,0.00045958306462582765,2.164599983042818e-06,2.0599555537978406e-05,9.211043925902366e-09,2.084558273469404e-06,8.88205606615958e-06,1.155993022278019e-08,1.6559516938012524e-11,4.480617175749975e-06,2.411482425626037e-06,3.8069612688527854e-07,2.279928215865168e-08,2.528283463062128e-10,1.4440291538808986e-06,0.00027266211889999663,8.124503040810526e-13,9.147687028691247e-14,4.252967910220995e-09,7.50243388472849e-10
2.0876131534301837e-05,0.6206386258072247,3.76,0.0,0.762685804964302,0.9984890519557611,0.0006812478889330822,0.0,3.849900934089875e-06,0.0011872704559283147,1.92233988118601e-05,0.0013496853209240321,3.397617137815695e-10,8.774799127566295e-13,9.582829568226728e-06,3.0017309842275064e-06,0.0004823461119406817,0.0005755215573259449,5.769497929717091e-05,3.974554729400602e-07,6.621307210638188e-06,9.440792213118595e-06,0.0004833583825633423,2.273265195031443e-06,2.2218005030814937e-05,1.0114726050944373e-08,2.1838635146972262e-06,9.581491320809963e-06,1.1849862641783878e-08,1.8183843466987526e-11,4.750219584432135e-06,2.512489692055288e-06,4.1112392760917233e-07,2.3962847355060745e-08,2.6504853815160587e-10,1.4893744318700273e-06,0.00027265053344734943,8.516188063216545e-13,9.876670458978122e-14,4.4912165961529996e-09,8.04154066835927e-10
2.1371119241149326e-05,0.6206417979263856,3.76,0.0,0.7626086510973162,0.9984460311523508,0.0007109981900956811,0.0,3.929157430464921e-06,0.0012165537913969313,1.922175154990215e-05,0.0013826659783727623,3.3971630942535607e-10,8.773623956426711e-13,9.624592789018149e-06,3.0007213177695354e-06,0.000495444321969813,0.0005896567198426343,5.895899012549771e-05,3.973023545645957e-07,6.716973879301526e-06,9.671956454084954e-06,0.0005077224043336916,2.3844029275747886e-06,2.3917373767506655e-05,1.1081387774620307e-08,2.2867649202745777e-06,1.031608730650059e-05,1.2138774785503195e-08,1.9921299215975566e-11,5.030586075463119e-06,2.6146275134988114e-06,4.433635079569853e-07,2.5151330782993803e-08,2.7771722217929596e-10,1.535090294855468e-06,0.0002726387861710728,8.92221190567483e-13,1.0643093001528424e-13,4.740471776038967e-09,8.609307354209239e-10
